Punjabi,English
ਸਾਈਬਰਨੇਟਿਕਸ,Cybernetics
"ਚੱਕਰ, ਚੱਕਰ, ਚੱਕਰ",Cycle
ਚੱਕਰ ਪ੍ਰਤੀ ਸਕਿੰਟ,cycle per second
"ਚੱਕਰਵਾਤੀ, ਚੱਕਰੀ",cyclic
ਸਪਿਨ,Cycling
ਚੱਕਰੀ ਪੈਂਡੂਲਮ,cycloidal pendulum
ਸਾਈਕਲੋਟ੍ਰੋਨ,Cyclotron
ਸਾਈਕਲੋਟ੍ਰੋਨ ਬਾਰੰਬਾਰਤਾ,cyclotron frequency
"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ",cylinder
"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ ਸ਼ਕਲ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ",Cylindrical
ਸਿਲੰਡਰ ਹਾਰਮੋਨਿਕ,cylindrical harmonics
ਗਿੱਲਾ,damped
ਗਿੱਲੀ ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਔਸਿਲੇਸ਼ਨ,damped harmonic oscillation
ਡੈਪਰ,Damping
ਡੈਨੀਅਲ ਸੈੱਲ,Daniell cell
ਹਨੇਰ,dark
"ਦਾਨ ਕੀਤੇ ਸਰੋਤ, ਅਧੀਨ ਸਰੋਤ, ਟਰੱਸਟ ਸਰੋਤ",data processing
"ਸੜਨ ਵਾਲਾ ਉਤਪਾਦਕ, ਦੁੱਧ ਪੈਦਾ ਕਰਨ ਵਾਲਾ, ਮਾਤਾ-ਪਿਤਾ, ਸੰਤਾਨ",Daughter
ਡੇਵਿਸਨ ਗਰਮ ਪ੍ਰਯੋਗ,Davission Germer experiment
ਡੀ.ਸੀ. (ਡਾਇਰੈਕਟਿਵ),d .c. (=zero frequency component)
ਪੈਸਿਵ ਹਿੱਸਾ,dead space
ਚੁੱਪ ਸਥਾਨ,dead spot
ਡੀ ਬ੍ਰਾਗਲੀ ਤਰੰਗ-ਲੰਬਾਈ,de Broglie wave length
Debye ਵਿਸ਼ੇਸ਼ਤਾ ਦਾ ਤਾਪਮਾਨ,Debye charactristic temperature
"ਡੇਬੀ ਲੰਬਾਈ, ਡੇਬਾਈ ਦੂਰੀ",Debye length
ਕਰਜ਼ਾ-ਵਿਰਾਮ,Debye relaxation time
ਸੜਨ,decay
ਸੜਨ ਸੂਚਕਾਂਕ,decay constant
ਪਤਲਾ,decelerating
ਪਿੱਛੇ ਹਟਣਾ,deceleration
ਵਿਰਾਮ ਸਮਾਂ,deceleration time
ਡੈਸੀਬਲ,Decibel
ਡੈਸੀਬੇਲੋਮੀਟਰ,decibelmeter
"ਦਸ਼ਮਲਵ, ਦਸ਼ਮਲਵ",Decimal
ਵਰਗੀਕਰਨ,declassify
"ਉਥਲ-ਪੁਥਲ, ਇਨਕਲਾਬ, ਉੱਦਮ, ਪਤਨ",declination
isometric ਚੱਕਰ,declination circle
ਡੀਕੋਡਰ,Decoder
"ਸੜਨ, ਭੰਗ",decomposition
decompression,Decompression
ਗੰਦਗੀ,decontamination
ਸਜਾਵਟ,Decoration
ਸੰਜੋਗ,Decoupling
ਘਟਾਉਣ ਵਾਲਾ ਫੰਕਸ਼ਨ,decreasing function
ਮੌਸਮ,Decrement
ਉਲੰਘਣਾ,Deemphasis
ਸਬਫਲੋਰ,deep level
ਡੂੰਘੀ ਸਪੇਸ,dcep space
ਵਿਉਤਪੱਤੀ,De-excitation
"ਨੁਕਸ, ਗਲਤੀ, ਨੁਕਸਾਨ, ਕਮੀ",Defect
ਗਲਤ,Defective
ਇਮਿਊਨਿਟੀ,Defensive
ਸੀਮਾ ਦਰਵਾਜ਼ਾ,defining aperture
"ਪਰਿਭਾਸ਼ਾ, ਸਪਸ਼ਟਤਾ, ਦ੍ਰਿੜ੍ਹਤਾ",definition
ਉਲਟਾਉਣਾ,Deflect
ਡਿਫਲੈਕਟਰ,Deflecting
"ਭਟਕਣਾ, ਭਟਕਣਾ",Deflection
ਖਰਾਬ ਫੋਕਸ,deflection defocussing
deflection-doublet mirror,deflection-doubling mirror
ਡਿਫਲੈਕਸ਼ਨ ਜ਼ੋਨ,deflection field
ਗੁਰੂਤਾ-ਪ੍ਰਭਾਵਿਤ ਵਿਘਨ,deflection of gravity
ਸੰਖੇਪ ਪਲੇਟਾਂ,deflection plates
ਫੋਕਸ,Defocussing
ਵਿਕਾਰ,deformability
"ਵਿਗਾੜ, ਵਿਗਾੜ",Deformation
ਵਿਗਾਸਨ,degasification
"debauchery, debauchery",Degeneracy
"ਅਪਵਿੱਤਰ ਹੋਣਾ (ਵਰ.), ਅਪਮਾਨਿਤ (ਐਨ.), ਘਟੀਆ (ਵੀ.)",Degenerate
ਗੈਸ ਦੀ ਰਹਿੰਦ,degenerate gas
"aberration, aphasia, deprivation, deprivation",degeneration
ਸੰਤੁਸ਼ਟੀਜਨਕ,degenerative
"ਡਿਗਰੀ, ਡਿਗਰੀ, ਵਿਸ਼ਾਲਤਾ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਮਾਤਰਾ, ਅੰਕ",Degree
ਇਕਾਗਰਤਾ-ਆਵਾਜ਼,degree of concentration
ਵਿਭਾਜਨ ਮਾਤਰਾ,degree of dissociation
ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ. ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ,degree of freedom
ionization ਦੀ ਮਾਤਰਾ,degree of ionisation
ਧਰੁਵੀਕਰਨ ਦੀ ਤੀਬਰਤਾ,degree of polarisation
ਸ਼ੁੱਧਤਾ ਦੀ ਮਾਤਰਾ,degree of precision
dehumidification,dehumidification
ਡੀਓਨਾਈਜ਼ੇਸ਼ਨ,deionisation
ਦੇਰੀ,Delay
ਦੇਰੀ ਨਾਲ,Delayed
ਸਥਾਨੀਕਰਨ,Delocalisation
ਡੈਲਟਾ ਫੰਕਸ਼ਨ,delta function
demagnetization,Demagnetisation
demagnetized ਕਰਵ,Demagnetise
demagnetizer,Demagnetiser
demodulation,demodulation
ਸੰਘਣੀ ਭੀੜ,dense packing
ਘਣਤਾ ਗੇਜ,Densitometer
"ਘਣਤਾ, ਘਣਤਾ",Density
ਘਟਾਓ ਪੱਧਰ,depletion layer
ਡਿਪਲੇਸ਼ਨ ਜ਼ੋਨ,depletion zone
depolarization,depolarisation
depolarized,depolarised
ਡੀਪੋਲਰਾਈਜ਼ਰ,depolariser
"ਖੇਤਰ ਦੀ ਡੂੰਘਾਈ, ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ",depth of field
"derived polarogram, derived polarogram",derivative polarogram
ਲਿਆ ਗਿਆ,derived
"ਉਤਰਦਾ, ਉਤਰਦਾ",Descending
"ਵੰਸ਼, ਉਤਰਾਧਿਕਾਰੀ",descent
"ਵਰਣਨ ਕਰੋ, ਬਣਾਓ, ਖਿੱਚੋ",describe
ਭਾਅ,Descriptor
"ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (n.) ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (n.)",Design
ਤਬਾਹੀ,Destruction
ਵਿਨਾਸ਼ਕਾਰੀ ਦਖਲਅੰਦਾਜ਼ੀ,destructive interference
"ਵਿਨਾਸ਼ਕਾਰੀ, ਵਿਨਾਸ਼ਕਾਰੀ",Destructive
"ਪਛਾਣ, ਖੋਜ",Detection
ਕੁਲੈਕਟਰ,Detector
ਨਿਰਧਾਰਨਵਾਦ,Determinateness
ਨਿਰਧਾਰਕ,determinating
ਨਿਰਧਾਰਨ,determination
ਨਿਰਧਾਰਤ ਕਰਨ ਲਈ,determine
ਨਿਰਧਾਰਿਤ,determined
ਡਿਊਟਰੋਨ,Deuteron
"ਪ੍ਰਗਟ, ਵਿਕਾਸ, ਵਿਕਾਸ",develop (=develope)
"ਵਿਕਾਸਕਾਰ, ਵਿਕਾਸਕਾਰ",developer
"ਵਿਕਾਸ, ਵਿਕਾਸ",development
ਭਟਕਣਾ,Deviation
ਤ੍ਰੇਲ,Dew
ਤ੍ਰੇਲ ਬਿੰਦੂ,dew point
ਦੱਖਣੀ ਪੋਲਰਾਈਜ਼ਰ,dextrorotary
ਡਾਇਗਨੌਸਟਿਕ ਟੈਸਟ,diagnostic test
ਵਿਕਰਣ,Diagonal
ਚਿੱਤਰ,Diagram
ਚਿੱਤਰ,Diagrammatic
ਡਾਇਲ,dial
ਡਾਇਮੈਗਨੈਟਿਕ,Diamagnetic
"ਡਾਇਮੈਗਨੇਟੋਲੋਜੀ, ਡਾਇਮੈਗਨੈਟਿਕ ਸਮੱਗਰੀ",Diamagnetics
diamagnetism,Diamagnetism
ਵਿਆਸ,Diameter
ਵਿਆਸ ਦੇ ਉਲਟ,Diametrically opposite
"ਹੀਰਾ, ਹੀਰਾ",Diamond
ਡਾਇਆਫ੍ਰਾਮ ਡਾਇਆਫ੍ਰਾਮ,Diaphragm
ਗਰਮੀ ਐਕਸਚੇਂਜ,Diathermanous
ਗਰਮੀ ਐਕਸਚੇਂਜ,diathermic
"diatonic swaragram, diatonic swaragram",diatonic scale
"ਵਿਭਾਜਨ, ਅਰਧ-ਕਲਾ",Dichotomy
dichromate ਸੈੱਲ,dichromate cell
"ਦੁਚਿੱਤੀ, ਵਿਜ਼ੂਅਲ ਡਿਕੋਟੋਮੀ, ਲੈਵਲ ਡਿਕੋਟੋਮੀ",Dichromatism
ਡਿਕਟਾਫੋਨ,Dictaphone
ਡਾਇਲੈਕਟ੍ਰਿਕ,dielectric
ਡਾਇਲੈਕਟ੍ਰਿਕਸ,dielectrics
ਡੀਜ਼ਲ ਚੱਕਰ,diesel cycle
ਪਾੜਾ,difference
"ਡਿਫਰੈਂਸ਼ੀਅਲ ਫ੍ਰੀਕੁਐਂਸੀ, ਡਿਵੀਏਸ਼ਨ ਬਾਰੰਬਾਰਤਾ",difference frequency
"ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ",Differential
ਵਿਭਿੰਨ ਸਮਾਈ,differential absorption
ਡਿਸਟਿੰਕਸ਼ਨ ਐਂਪਲੀਫਾਇਰ,differential amplifier (=difference amplifier)
"ਪ੍ਰਵੇਸ਼ਯੋਗ ਕੈਲੋਰੀਮੀਟਰ, ਪ੍ਰਵੇਸ਼ਯੋਗ ਕੈਲੋਰੀਮੀਟਰ",differential calorimeter
ਵਿਭਿੰਨ ਕੈਪਸੀਟਰ,differential capacitor
ਅੰਤਰ ਜ਼ੋਨ,differential cross section
ਵਿਭਿੰਨ ਪ੍ਰਸਾਰ,differential Diffusion
ਅੰਤਰ ਸਮੀਕਰਨ,differential equation
ਵਿਭਿੰਨ ਵਿਸਥਾਪਨ ਗੁਣਾਂਕ,differential extinction coefficient
ਇੰਟਰਮੀਟਰ ionization ਚੈਂਬਰ,differential ionisation chamber
ਵਿਭਿੰਨ ਆਈਸੋਟੋਪ ਵਿਧੀ,differential isotope method
ਅੰਤਰ ਵੇਗ,differential velocity
ਵੱਖਰਾ,differentiate
"ਵਿਭਿੰਨ, ਵਿਭਿੰਨਤਾ",differentiated
"ਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ",Differentiation
ਭਿੰਨਤਾ,diffraction
ਡਿਫ੍ਰੈਕਟੋਮੀਟਰ,diffractometer
"ਫੈਲਿਆ ਹੋਇਆ, ਫੈਲਿਆ ਹੋਇਆ",Diffused
ਫੈਲਿਆ,Diffuse
ਫੈਲਾ,diffusion
ਵਿਭਿੰਨਤਾ,diffusivity
"ਅੰਕ, ਵਿਆਸ, ਉਂਗਲੀ",digit
ਡਿਜ਼ੀਟਲ ਰਿਕਾਰਡਿੰਗ,digital recording
ਡਿਜ਼ੀਟਲ ਵੋਲਟਮੀਟਰ,digital voltmeter
ਦੋ-ਆਈਸੋਟੋਪਿਕ ਤੱਤ,di-isotopic element
ਫੈਲਾ,dilatation
ਵਿਸਤਾਰ ਵਿਕਾਰ,dilation strain
ਐਕਸੋਮੀਟਰ,dilatometer
ਵਿਸਫਾਰਿਨੀ,Dilator
"ਐਕਸਟੈਂਸ਼ਨ, ਲੰਬਾਈ-ਚੌੜਾਈ, ਮਾਪ, ਸ਼ਕਤੀ",Dimension
ਆਯਾਮੀ,Dimensional
ਆਯਾਮ,Dimensionality
ਬੀਮਾ ਯੂਨਿਟ,dimensional unit
ਅਯਾਮ ਰਹਿਤ ਅਯਾਮ,dimensionless
"ਘਟਾਓ, ਕਮੀ",diminution
ਚਮਕਦਾਰ,Dimmer
ਡਾਇਓਡ,diode
diopter,diopter
ਅਪਵਰਤਨ ਜ਼ੋਨ,dioptrical region
ਰਿਫ੍ਰੈਕਟਿੰਗ ਲੈਂਸ,dioptric lens (=drum lens)
"ਝੁਕਣਾ, ਮੱਥਾ ਟੇਕਣਾ, ਕੁੰਡ",dip
ਡਿੱਗਣ ਦਾ ਕੋਣ,dip angle
dipole,Dipole
ਬਾਇਪੋਲਰ ਪਰਤ,dipole layer (=electric double layer)
dirac ਡੈਲਟਾ ਫੰਕਸ਼ਨ,Dirac delta function
"ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਿੱਧਾ, ਉਲਟ",Direct
ਅਨੁਲੋਮ ਸਬੰਧ,direct correlation
ਸਿੱਧਾ ਮੌਜੂਦਾ,direct current
ਸਿੱਧਾ,directed
"ਸਿੱਧੀ ਹਿੱਟ, ਸਿੱਧੀ ਹਿੱਟ",direct impact
"ਦਿਸ਼ਾ, ਦਿਸ਼ਾ",direction
ਦਿਸ਼ਾਤਮਕ,Directional
ਸਪੇਸ ਸਥਿਰਤਾ,directional stability
"dicosine, dico-cosine",direction cosine
"ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼, ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼, ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼",directive
ਦਿਸ਼ਾ,directivity
ਆਮ ਜਾਲੀ,direct lattice
ਸਿੱਧੀ ਲਾਈਨ,direct line
ਕ੍ਰਮਵਾਰ ਅਨੁਪਾਤ,directly proportional
ਸਿੱਧੀ ਵਿਧੀ,direct method
ਦਿਸ਼ਾ,Director
ਡਾਇਰੈਕਟ ਰੀਡਿੰਗ ਡਿਵਾਈਸ,direct reading instrument
ਸਾਹਮਣੇ ਦੂਰਬੀਨ,direct vision telescope
"ਵਸਤੂ, ਚੱਕਰ, ਡਿਸਕ, ਡਿਸਕ",Disc
"ਇਮਰਸ਼ਨ, ਇਫਿਊਜ਼ਨ, ਬਲੀਚਿੰਗ",Discharge
ਪਾਣੀ ਵਿੱਚ ਡੁੱਬਣਾ,discharge in cascade
"ਵਿਗਾੜ, ਵਿਗਾੜ, ਫ੍ਰੈਕਚਰ",discontinuity
ਲਗਾਤਾਰ,discontinuous
"ਖੋਜ, ਖੋਜ",Discovery
ਅੰਤਰ,Discrepancy
ਕਣ,Discrete
"ਕਨਕੇਵ ਐਂਟੀਨਾ, ਡਿਸ਼ ਐਂਟੀਨਾ",dish antenna
"ਭੰਗ, granulation",disintegration
ਭੰਗ ਸਥਿਰ,disintegration constant
ਖਰਾਬੀ ਊਰਜਾ,disintegration energy
ਭੰਗ ਅੱਧਾ ਜੀਵਨ,disintegration half-life
ਭੰਗ ਸੀਮਾ ਹੈ,disintegration series
"dislocation, dislocation, dislocation, dislocation",Dislocation
"ਫਾਲਟ ਲਾਈਨ, ਫਾਲਟ ਕੋਰ",dislocation line
ਨੁਕਸ ਲੂਪ,dislocation loop
"ਵਿਕਾਰ, ਵਿਕਾਰ, ਵਿਕਾਰ",disorder
ਹਫੜਾ-ਦਫੜੀ,disordering
"ਉਲਝਣ, ਉਲਝਣ",disorientation
"ਖਿੰਡੇ ਹੋਏ, ਖਿੰਡੇ ਹੋਏ",dispersed
"ਖਿੰਡਾਉਣਾ, ਖਿੰਡਾਉਣਾ",dispersion
ਪ੍ਰੋਜੈਕਟਾਈਲ,Dispersity
dispersant,Dispersive
ਪ੍ਰਤੀਬਿੰਬਤਾ,Dispersivity
ਵਿਸਥਾਪਨ,Displacement
ਪ੍ਰਦਰਸ਼ਨੀ,Display
ਕੰਸੋਲ,display unit (=console)
ਬੰਦ ਕਰਨ ਦੀ ਤਾਕਤ,disruptive force
ਅਸਮਾਨ,dissimilar
ਸੜਨ ਗੁਣਾਂਕ,dissipation coefficient
ਖਰਾਬ ਕਰਨ ਵਾਲਾ,Dissipative
ਸੜਨ ਸਿਸਟਮ,dissipative system
ਵੱਖ ਕਰਨ ਯੋਗ,Dissociable
ਵੱਖ ਕੀਤਾ,Dissociated
ਸੁਭਾਅ,Dissociation
ਗੈਰ-ਅਨੁਕੂਲਤਾ,Dissonance
ਦੂਰੀ,Distance
ਦੂਰ,Distant
"ਵੱਖਰਾ, ਵੱਖਰਾ, ਵੱਖਰਾ, ਭਾਵਪੂਰਤ",Distinct
ਵਿਤਕਰਾ,Distinction
ਵੱਖਰੀ ਜਾਇਦਾਦ,distinctive property
"ਵੱਖਰਾ ਕਰਨਾ, ਵੱਖਰਾ ਕਰਨਾ",Distinguish
ਵਿਗਾੜਨਾ,Distorted
ਵਿਕਾਰ,Distortion
deformation ਲਚਕਤਾ,distortional elasticity
ਵੰਡਿਆ ਐਂਪਲੀਫਾਇਰ,distributed amplifier
"ਵੰਡ, ਵੰਡ",Distribution
"ਵੰਡ ਨਿਯਮ, ਵੰਡ ਨਿਯਮ",distributive law
ਗੜਬੜ,Disturbance
"ਦੁਖੀ, ਵਿਗੜਿਆ ਸੰਤੁਲਨ",Disturbed
ਪਰੇਸ਼ਾਨ ਕਰਨ ਵਾਲੀ ਤਾਕਤ,disturbing force
"ਅਹਨਿਕ, ਦਿਵਾਚਰ, ਦਿਵਾ, ਨਿੱਤ",Diurnal
ਰੋਜ਼ਾਨਾ ਦੀ ਗਤੀ,diurnal motion
ਦੋ-ਪੱਖੀ,Divalent
"ਖਿਲਾਰਨਾ, ਵਿਗਾੜਨਾ",Diverge
"ਵਿਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ",Divergence
ਵੱਖਰੇ,Divergent
ਡਾਇਵਰਸ਼ਨ,diversion
"ਵੰਡਿਆ, ਵੰਡਿਆ",Divided
"ਵੰਡ, ਵੰਡ, ਵੰਡ",division
ਆਇਨੋਸਫੀਅਰ ਦੀ ਡੀ ਪਰਤ,D-layer of ionosphere
"ਖੇਤਰ, ਸੂਬਾ, ਖੇਤਰ, ਡੋਮੇਨ",domain
"ਗੁੰਬਦ, ਗੁੰਬਦ",dome
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸਥਿਤੀ,dominant term
ਦਾਨੀ ਪੱਧਰ,donor level
ਮਦਿਤ ਸੰਧੀ,doped junction
"ਮਿਲਾਵਟ, ਮਿਲਾਵਟ",Doping
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,Doppler effect
"ਖੁਰਾਕ, ਖੁਰਾਕ",Dose
ਕੁਆਂਟੋਮੀਟਰ,Dosimeter
"ਬਿੰਦੀ ਵਾਲਾ, ਬਿੰਦੀ ਵਾਲਾ",Dotted
"ਡਬਲ, ਡਿਪਲੋਇਡ, ਜੋੜਾ, ਦੋਹਰਾ, ਆਮ, ਦੋਹਰਾ",Double
ਡਬਲ ਬਾਂਡ,double bonds
biconvex ਲੈਨਜ,double concave lens
biconvex ਲੈਨਜ,double convex lens
ਬਾਈਨਰੀ ਅੰਤਰ,double differentiation
ਡਬਲ ionization,double ionization
ਡਬਲ ਅਣੂ,double molecule
ਡਬਲ ਸ਼ੁੱਧਤਾ,double precision
ਦੋਹਰਾ ਅਪਵਰਤਨ,double refraction
ਡਬਲ ਸੀਰੀਜ਼,double series
ਤਾਰਿਆਂ ਦੀ ਜੋੜੀ,double stars
ਡਬਲ,doublet
ਅਕ੍ਰੋਮੈਟਿਕ ਲੈਂਸ ਜੋੜਾ,doublet achromat
"ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ",Doubling
ਦੁੱਗਣਾ ਚਾਰਜ ਵਾਲਾ ਕਣ,doubly charged particles
ਭ੍ਰਿਸ਼ਟ,Doubly degenerate
ਡਬਲ ionized,doubly ionised
ਹੇਠਾਂ ਵੱਲ,Downward
ਟ੍ਰੈਕਸ਼ਨ ਧਾਤੂ ਧਾਤੂ ਅਰਧ ਸੰਖੇਪ,drag
ਟ੍ਰੈਕਸ਼ਨ ਫੋਰਸ,drag force drift
"ਵਾਹ, ਵਹਾਅ, ਅਪੋਧ, ਵਹਿਣਾ (ਖਨਨ), ਪੰਝ (ਭੋਜਨ), ਵਿਸਥਾਪਨ",drift
ਰਨਆਫ ਸਟ੍ਰੀਮ,Drift current
ਕਾਰਜਸ਼ੀਲ,Driving
ਸੰਚਾਲਨ ਵੋਲਟੇਜ,driving voltage
ਛੋਟੀ ਗੇਂਦ,drop ball
ਅਚਾਨਕ ਬਰੇਕ,drop dead halt (=dead halt)
"ਬਿੰਦੀ, ਮਾਈਕ੍ਰੋ ਪੁਆਇੰਟ, ਬੂੰਦ",droplet
ਗਿਰਾਵਟ,dropping
ਸੁੱਕਾ,Dry
ਸੁੱਕਾ ਸੁੱਕਾ ਹਾਈਗਰੋਮੀਟਰ,dry and wet bulb hygrometer
ਅਸਫਲ ਸੰਪਰਕ,dry contact
"ਡਬਲ ਓਪਰੇਸ਼ਨ, ਦੋਹਰੀ ਕਾਰਵਾਈ",dual operation
"ਨਲੀ, ਨਲਕੀ",duct
ਤਣਾਅ ਵਾਲਾ,Ductile
ਤਣਾਅ ਵਾਲਾ,ductility
ਮੱਧਮ,dull
ਚੁੱਪ,dummy
ਪੇਸ਼ਗੀ,dumping
ਵਾਮਨ ਤਾਰਾ,dwar star
ਦੋਹਰਾ ਧੁਰਾ,dyad-axis
ਗਤੀਸ਼ੀਲ,dynamic
ਗਤੀਸ਼ੀਲ,dynamical
"ਗਤੀਸ਼ੀਲਤਾ, ਗਤੀਸ਼ੀਲਤਾ",dynamics
ਡਾਇਨਾਮੋ,dynamo
ਖਾਣਾ,Dyne
"ਧਰਤੀ, ਧਰਤੀ",earth
ਭੂਚਾਲ ਦੀ ਤੀਬਰਤਾ,earthquake intensity
ਧਰਤੀ ਸੈਟੇਲਾਈਟ,earth satellite
ਧਰਤੀ ਕੁਨੈਕਸ਼ਨ ਸਿਸਟਮ,earth system (=ground system of an antenna)
ਜ਼ਮੀਨੀ ਤਾਰ,earth wire
"ਕੇਂਦਰ, centripetal",eccentric
ਸਨਕੀਤਾ,Eccentricity
Echelon,echelon
echo,echo
ਧਾਰਨਾ,Eclipse
ਸਰਕੂਲਰ ਕੋਆਰਡੀਨੇਟਸ,ecliptic coordinates
ਵਰਲਪੂਲ,Eddy
ਕਿਨਾਰੇ ਨੁਕਸ,edge dislocation
ਕੋਰ-ਪ੍ਰਭਾਵ,edge effect
ਐਡੀਸਨ ਸੈੱਲ,Edison cell
ਸੰਪਾਦਿਤ ਕਰੋ,Edit
ਅਸਰਦਾਰ,effective
ਕੁਸ਼ਲਤਾ,Efficiency
ਕੋਸ਼ਿਸ਼,effort
ਡਿਸਚਾਰਜ,effusion
"ਅਲੰਕਾਰਿਕ, eigen",Eigen
ਅੱਠਭੁਜ,eightspin
ਆਈਨਸਟਾਈਨ-ਬੋਸ ਵੰਡ ਕਾਨੂੰਨ,Einstein-Bose distribution law
ਤੁਰੰਤ ਪ੍ਰਭਾਵ,Einstein-de-Hass effect
ਆਈਨਸਟਾਈਨੀਅਮ,Einsteinium
ਆਈਨਸਟਾਈਨ ਸਮੋਲੁਚੌਸਕੀ ਸਮੀਕਰਨ,Einstein Smoluchowski Equation
ਆਈਨਸਟਾਈਨ-ਜਨਸੰਖਿਆ,Einstein space
ਬਰਖਾਸਤਗੀ,Ejection
ਬਾਹਰ ਕੱਢਣ ਵਾਲਾ ਕੈਪਸੂਲ,Ejection capsule
ਬਾਹਰ ਕੱਢਣ ਵਾਲਾ,Ejector
ਕਲੀਅਰੈਂਸ ਬੋਰਡ,ejector plate
ਉਲਟ ਸਮਰੱਥਾ,Elastance
ਲਚਕੀਲੇ,elastic
"ਲਚਕੀਲੇ ਜਵਾਬ ਪ੍ਰਭਾਵ, ਲਚਕੀਲੇ ਪਿਛਲਾ",elastic after effect (=elastic lag)
oscillatory ਸਰੀਰ,elastically anisotropic body
ਲਚਕਤਾ,elasticity
"ਇਲਾਸਟਿਕੋਮੀਟਰ, ਇਲਾਸਟਿਕੋਮੀਟਰ",elasticometer
ਲਚਕੀਲੇ ਖਰਾਬੀ,elastic stiffness
ਆਇਨੋਸਫੀਅਰ ਦੀ ਈ-ਪਰਤ,E-layer of ionosphere
ਇਲੈਕਟ੍ਰੇਟ,electret
"ਇਲੈਕਟ੍ਰੀਕਲ, ਇਲੈਕਟ੍ਰੀਕਲ",Electrical
ਬਿਜਲੀ,electricity
"ਬਿਜਲੀਕਰਨ, ਚਾਰਜਿੰਗ",electrification (electrostatics)
ਬਿਜਲੀ,electrified
"ਚਾਰਜ ਕੀਤਾ ਕਣ, ਚਾਰਜ ਕੀਤਾ ਕਣ",electrified particles
ਇਲੈਕਟ੍ਰੋਕੋਸਟਿਕ,Electroacoustic
ਇਲੈਕਟ੍ਰੋ-ਧੁਨੀ ਵਿਗਿਆਨ,Electro-acoustics
ਇਲੈਕਟ੍ਰੋ-ਥਰਮਲ,Electrocaloric
ਇਲੈਕਟ੍ਰੋਕੈਮੀਕਲ,electrochemical
ਬਰਾਬਰ,equivalent
ਇਲੈਕਟ੍ਰੋਡ,Electrode
ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕਸ,Electrodynamics
ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕ ਪ੍ਰਭਾਵ,electrokinetic effect
galvanic ਅਲੱਗ-ਥਲੱਗ,Electrolysis
ਇਲੈਕਟ੍ਰੋਲਾਈਟ,Electrolyte
ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ,electrolytic
"electrophoresis, electrophoresis",Electrolyzer
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟ,electromagnet
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਖੇਤਰ,Electromagnetic
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ,Electromagnetics
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ,electromagnetism
"ਇਲੈਕਟ੍ਰੋਮੀਟਰ ਨੋਜ਼ਲ, ਇਲੈਕਟ੍ਰੋਮੀਟਰ ਵਾਲਵ",electrometer valve (=electrometer tube)
ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ,electromotive force
ਇਲੈਕਟ੍ਰੋਨ,Electron
ਕਰਜ਼ਾ-ਬਿਜਲੀ,electronegative
ਇਲੈਕਟ੍ਰਾਨਿਕ,Electronic
ਇਲੈਕਟ੍ਰਾਨਿਕ eigen ਫੰਕਸ਼ਨ,electronic eigenfunction
ਇਲੈਕਟ੍ਰਾਨਿਕ ਊਰਜਾ,electronic energy
ਇਲੈਕਟ੍ਰੋਨਿਕਸ,electronics
ਇਲੈਕਟ੍ਰੋਨ ਆਪਟਿਕਸ,electron optics (=electro-optics)
ਇਲੈਕਟ੍ਰੋ-ਆਪਟਿਕਸ,Electro-optics
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ,Electropositive
ਇਲੈਕਟ੍ਰੋਸਕੋਪ,Electroscope
ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ,Electrostatic
ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕਸ,Electrostatics
