Odiya,Bengali
"ଡିକୋସିନ୍, ଡିକୋ-କୋସାଇନ୍ |","ডিকোসাইন, ডিকো-কোসাইন"
ସର୍ବାଧିକ ଦିଗ,সর্বোচ্চ দিক
ପ୍ରୋଜେକସନ ଦିଗ,অভিক্ষেপ দিক
ଦିଗ ଅନୁପାତ |,দিক অনুপাত
ନିୟାମକ ସର୍କଲ୍ |,নিয়ন্ত্রক চক্র
ନିୟାମକ ସର୍କଲ୍ |,নিয়ন্ত্রক বৃত্ত
ଅନୁଲୋମା ଉତ୍ପାଦ |,অনুলোমা পণ্য
"ପ୍ରତ୍ୟକ୍ଷ ପ୍ରମାଣ, ପ୍ରତ୍ୟକ୍ଷ ପ୍ରମାଣ |","সরাসরি প্রমাণ, সরাসরি প্রমাণ"
କ୍ରମିକ ଅନୁପାତ |,অনুক্রমিক অনুপাত
ଭାଗ୍ୟ,নিয়তি
ଅନୁଲୋମା ରାଶି |,অনুলোমা যোগফল
ଅସନ୍ତୁଷ୍ଟ ସେଟ୍ |,বিচ্ছিন্ন সেট
"ବିଚ୍ଛିନ୍ନତା, ବନ୍ଦ, ବିରତି |","discontinuity, discontinuity, break"
ଡେରିଭେଟିଭ୍ ର ବିଚ୍ଛିନ୍ନତା |,ডেরিভেটিভের বিচ্ছিন্নতা
ପ୍ରଥମ ପ୍ରକାର ବିଚ୍ଛିନ୍ନତା |,প্রথম ধরনের বিরতি
ଦ୍ୱିତୀୟ ପ୍ରକାର ବିଚ୍ଛିନ୍ନତା |,দ্বিতীয় প্রকার বিরতি
ନିରନ୍ତର ବଣ୍ଟନ |,অবিচ্ছিন্ন বিতরণ
ବିଚ୍ଛିନ୍ନ କାର୍ଯ୍ୟ,অবিচ্ছিন্ন ফাংশন
ବିଚ୍ଛିନ୍ନ ଭିନ୍ନତା |,অবিচ্ছিন্ন পার্থক্য
କଣିକା,কণা
ନିରନ୍ତର ବଣ୍ଟନ |,অবিচ্ছিন্ন বিতরণ
ନିରନ୍ତର ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |,অবিচ্ছিন্ন সম্ভাব্যতা বন্টন
ବିଚ୍ଛିନ୍ନ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,অবিচ্ছিন্ন এলোমেলো পরিবর্তনশীল
ବିଚ୍ଛିନ୍ନ ନମୁନା ସ୍ଥାନ |,অবিচ্ছিন্ন নমুনা স্থান
ପୃଥକ ଏଗ୍ରିଗେଟ୍ |,বিযুক্ত সমষ্টি
ବିଚ୍ଛିନ୍ନ ଜନସଂଖ୍ୟା |,বিচ্ছিন্ন জনসংখ্যা
ବିଚ୍ଛିନ୍ନ ଅବସ୍ଥା |,পৃথক রাষ্ট্র
ବିଚ୍ଛିନ୍ନ ଭିନ୍ନତା |,অবিচ্ছিন্ন পার্থক্য
ବଣ୍ଟନ କର,বিতরণ কর
ଭେଦଭାବ ବିଶ୍ଳେଷଣ |,বৈষম্যমূলক বিশ্লেষণ
ଅସନ୍ତୁଷ୍ଟ,বিচ্ছিন্ন
ଅସନ୍ତୁଷ୍ଟ ଘଟଣା |,বিচ্ছিন্ন ঘটনা
ଅସନ୍ତୁଷ୍ଟ ସେଟ୍ |,বিচ্ছিন্ন সেট
ଭର୍ତ୍ତି ସନ୍ନିବେଶ |,বিচ্ছিন্ন সন্নিবেশ
"ବିଚ୍ଛିନ୍ନତା, ଯୁକ୍ତିଯୁକ୍ତ ରାଶି |","disjunction, rational sum"
"ବିଚ୍ଛେଦ, ବିଛାଇବା |","dispersion, scattering"
ବିଚ୍ଛେଦ ଚାର୍ଟ |,বিচ্ছুরণ চার্ট
ବିଚ୍ଛେଦ ସୂଚକାଙ୍କ |,বিচ্ছুরণ সূচক
ବିଚ୍ଛେଦ ଚିତ୍ର |,বিচ্ছুরণ চিত্র
ବିଚ୍ଛେଦ ମାଟ୍ରିକ୍ସ |,বিচ্ছুরণ ম্যাট্রিক্স
ବିସ୍ଥାପନ,উত্পাটন
ପ୍ରଦର୍ଶନ,প্রদর্শনী
କୋନସୋଲ,কনসোল
"ଅସମାନ, ଅସମାନ","অসম, অসম"
ବିଚ୍ଛିନ୍ନ ଶକ୍ତି,অপসারণ শক্তি
ଦୂରତା କାର୍ଯ୍ୟ,দূরত্ব ফাংশন
ଦୂରତା ମଡ୍ୟୁଲସ୍,দূরত্ব মডুলাস
ଅଣ-ବଣ୍ଟନକାରୀ |,অ বিতরণকারী
"ବଣ୍ଟନ ନିୟମ, ବଣ୍ଟନ ନିୟମ |","বন্টন নিয়ম, বন্টন নিয়ম"
"ବିସର୍ଜନ କରିବାକୁ, ବିସର୍ଜନ କରିବାକୁ |","নষ্ট করা, নষ্ট করা"
"ବିଭେଦ, ବିଭେଦ, ବିଭେଦ |","ভিন্নতা, বিচ্যুতি, বিচ্যুতি"
ଭିନ୍ନତା ଥିଓରେମ୍ |,ভিন্নতা উপপাদ্য
ବିଭେଦ,ভিন্নমুখী
ଭିନ୍ନ ପରିସର |,ভিন্ন পরিসীমা
ବିଭାଜନ ପାର୍ଥକ୍ୟ |,বিভক্ত পার্থক্য
"ବିଭାଜନତା, ବିଭାଜନତା |","বিভাজ্যতা, বিভাজ্যতা"
"ବିଭାଜନ, ବିଭାଜନ","বিভাজ্য, বিভাজ্য"
"ବିଭାଜନ, ବିଭାଜନ, ବିଭାଜନ |","বিভাগ, বিভাগ, বিভাগ"
ବିଭାଜନ ଆଲଗୋରିଦମ |,বিভাগ অ্যালগরিদম
ବିଭାଜିତ ରିଙ୍ଗ |,ভগ্ন চক্র
ଚତୁର୍ଭୁଜ,চতুর্ভুজ
ଡିକାଗନ୍ |,দশভুজ
"ଡୋମେନ୍, ଡୋମେନ୍, ପ୍ରଦେଶ, ଅଞ୍ଚଳ |","ডোমেইন, ডোমেইন, প্রদেশ, অঞ্চল"
କାର୍ଯ୍ୟର ଡୋମେନ୍ |,ফাংশনের ডোমেইন
ସଂଜ୍ଞା-ପ୍ରଦେଶ |,সংজ্ঞা-প্রদেশ
ଅସ୍ତିତ୍ୱର ଅବସ୍ଥା |,অস্তিত্বের অবস্থা
ଓଭରବ୍ରିଡ୍ ଡିଭାଇସ୍ |,ওভাররাইডিং ডিভাইস
ଡୋପଲର ପ୍ରଭାବ,ডপলার এফেক্ট
"ବିନ୍ଦୁ ଉତ୍ପାଦ, ସ୍କାଲାର୍ ଉତ୍ପାଦ |","পয়েন্ট পণ্য, স্কেলার পণ্য"
ବିନ୍ଦୁ ବକ୍ର,বিন্দুযুক্ত বক্ররেখা
ଡୁଆଲ୍ ଭିନ୍ନକ୍ଷମ |,দ্বৈত পার্থক্য
ଦୁଇଗୁଣ ବଣ୍ଟନ,ডবল সূচকীয় বন্টন
ଡବଲ୍ କୋଇଲ୍ |,ডবল কুণ্ডলী
ବାଇନାରୀ ଇଣ୍ଟିଗ୍ରାଲ୍ |,বাইনারি অবিচ্ছেদ্য
ବାଇନାରୀ ଏକୀକରଣ |,বাইনারি ইন্টিগ্রেশন
ଦୁଇଥର ସୀମା |,দ্বিগুণ সীমা
ଡବଲ୍ ନମୁନା ଇଭେଣ୍ଟ |,ডবল স্যাম্পলিং ইভেন্ট
ଡବଲ୍ କ୍ରମ |,ডবল ক্রম
ଡବଲ୍ ସିରିଜ୍ |,ডবল সিরিজ
ଡବଲ୍-ସଂଲଗ୍ନ ନୋଟେସନ୍ |,ডবল-সংযুক্ত স্বরলিপি
ଦୁଇଥର ସଂକଳନ |,ডবল সংকলন
ତଳ ତ୍ୱରଣ,নিম্নগামী ত্বরণ
ନିମ୍ନ ବିସ୍ଥାପନ |,নিম্নগামী স্থানচ্যুতি
ନିମ୍ନ ଗତି,নিম্নগামী গতি
ତଳ ବେଗ,নিম্নগামী বেগ
ଟ୍ରାକ୍ସନ୍,আকর্ষণ
ଟ୍ରାକ୍ସନ୍ ଫୋର୍ସ |,ট্র্যাকশন বল
"ଦ୍ୱ ual ତ ଦ୍ୱ ual ତ୍ୟ,",দ্বৈত দ্বৈততা
ଡୁଆଲ୍ ବେସ୍ |,দ্বৈত ভিত্তি
ଦ୍ୱ ual ତ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |,দ্বৈত অভ্যন্তরীণ পণ্য
ଡୁଆଲ୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,ডুয়েল লিনিয়ার প্রোগ্রামিং সমস্যা
"ଡବଲ୍ ଅପରେସନ୍, ଡୁଆଲ୍ ଅପରେସନ୍ |","ডবল অপারেশন, ডুয়াল অপারেশন"
ଦ୍ୱ ual ତ ସମସ୍ୟା |,দ্বৈত সমস্যা
ଡୁଆଲ୍ ସିଙ୍ଗଲ୍ ଆଲଗୋରିଦମ୍ |,দ্বৈত একক অ্যালগরিদম
ଡୁଆଲ୍ ସିଙ୍ଗଲ୍ ପଦ୍ଧତି |,দ্বৈত একক পদ্ধতি
ଡୁଆଲ୍ ସ୍ପେସ୍ |,দ্বৈত স্থান
ଡୁଆଲ୍ ଭେରିଏବଲ୍ |,দ্বৈত পরিবর্তনশীল
ଡୁଆଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |,দ্বৈত ভেক্টর স্থান
ନୀରବ ସୂଚକାଙ୍କ |,নীরব সূচক
ନୀରବ ଫୁଟର୍ |,নীরব ফুটার
ନୀରବ ଚୁକ୍ତି |,নীরব চুক্তি
ନୀରବ ଭେରିଏବଲ୍ |,নীরব পরিবর্তনশীল
ନକଲ,নকল
ଗତିଶୀଳ |,গতিশীল
ଗତିଶୀଳ ସିଷ୍ଟମ୍ |,গতিশীল সিস্টেম
ଗତିଶୀଳ ଚାହିଦା କାର୍ଯ୍ୟ |,গতিশীল চাহিদা ফাংশন
ଗତିଶୀଳ ମଡେଲ୍ |,গতিশীল মডেল
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ |,গতিশীল প্রোগ্রামিং
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ ପଦ୍ଧତି |,গতিশীল প্রোগ্রামিং পদ্ধতি
ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ କ ques ଶଳ |,গতিশীল প্রোগ্রামিং কৌশল
"ଗତିଶୀଳତା, ଗତିଶୀଳତା |","গতিবিদ্যা, গতিবিদ্যা"
କଣିକା ଗତିଶୀଳତା |,কণা গতিবিদ্যা
କଠିନ ଶରୀର ଗତିଶୀଳତା |,অনমনীয় শরীরের গতিবিদ্যা
"ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ ସମ୍ପର୍କ (ver।)","পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবীর যোগাযোগ (ver.)"
ଭୂକମ୍ପ ତୀବ୍ରତା |,ভূমিকম্পের তীব্রতা
ବିଚିତ୍ରତା,উদ্ভটতা
ଅନୁମାନ,ধৃষ্টতা
ଅର୍ଥନ ric ତିକ ପୂର୍ବାନୁମାନ |,অর্থনৈতিক পূর্বাভাস
ଅର୍ଥନୀତିଜ୍ଞ,অর্থনীতিবিদ
ଅର୍ଥନୀତି,অর্থনীতি
ଅର୍ଥନୀତି,অর্থনীতি
"ମୂଳ, ଧାର, ଲୁହ","কোর, প্রান্ত, টিয়ার"
ସମୁଦାୟ କୋର ସମ୍ମୁଖୀନ |,সামগ্রিক কোর সম্মুখীন
ଦକ୍ଷତା ସୂଚକାଙ୍କ,দক্ষতা সূচক
ଚରିତ୍ରଗତ ଉପାଦାନ |,চরিত্রগত উপাদান
ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ,চরিত্রগত ফাংশন
"ଇଜେନ ମୂଲ୍ୟ, ଚରିତ୍ରିକ ମୂଲ୍ୟ |","eigen মান, চরিত্রগত মান"
ବ value ଶିଷ୍ଟ୍ୟ ମୂଲ୍ୟ ସମୀକରଣ,বৈশিষ্ট্যগত মান সমীকরণ
"ଇଜେନ ଭେକ୍ଟର, ଚରିତ୍ର ଭେକ୍ଟର |","আইজেন ভেক্টর, চরিত্রগত ভেক্টর"
ଇଲାଷ୍ଟିକ୍ |,ইলাস্টিক
ଇଲଷ୍ଟିକ୍ କାଷ୍ଟ୍ |,ইলাস্টিক ঢালাই
ଇଲଷ୍ଟିକ୍ ସନ୍ତୁଳନ |,ইলাস্টিক ভারসাম্য
ନମନୀୟତା,স্থিতিস্থাপকতা
ଇଲାଷ୍ଟିକ୍ ପୃଷ୍ଠା |,স্থিতিস্থাপকতা পৃষ্ঠা
"ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର, ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର |","ইলেকট্রনিক কম্পিউটার, ইলেকট্রনিক কম্পিউটার"
"ଉପାଦାନ, ଉପାଦାନ, ଉପାଦାନ |","উপাদান, উপাদান, উপাদান"
ପ୍ରାରମ୍ଭିକ ସ୍ତମ୍ଭ କାର୍ଯ୍ୟ,প্রাথমিক কলাম অপারেশন
ପ୍ରାରମ୍ଭିକ ଘଟଣା,প্রাথমিক ঘটনা
ପ୍ରାରମ୍ଭିକ କାର୍ଯ୍ୟ,প্রাথমিক ফাংশন
ପ୍ରାରମ୍ଭିକରଣ କାର୍ଯ୍ୟ,প্রাথমিক অপারেশন
ପ୍ରାଥମିକ ଫଳାଫଳ,প্রাথমিক ফলাফল
ପ୍ରାରମ୍ଭିକ ସମ୍ଭାବ୍ୟ ନିୟମ |,প্রাথমিক সম্ভাবনার নিয়ম
ଆରମ୍ଭ ରେଖା କାର୍ଯ୍ୟ,লাইন অপারেশন শুরু
"ବିନାଶ କରିବାକୁ, ବିନାଶ କରିବାକୁ,","নির্মূল করা, নিশ্চিহ্ন করা"
ସମାଧାନ ପ୍ରକ୍ରିୟା,রেজোলিউশন প্রক্রিয়া
"ଏଲିପ୍ସ, ଏଲିପ୍ସ","উপবৃত্ত, উপবৃত্ত"
ଏଲିପସଏଡ୍ |,উপবৃত্তাকার
ଏଲିପସାଇଡ୍ |,উপবৃত্তাকার
ଏଲିପସଏଡାଲ୍ ଭୂପୃଷ୍ଠ |,উপবৃত্তাকার পাতা
ଏଲିପସଏଡାଲ୍ ଶରୀର |,উপবৃত্তাকার শরীর
ଏମ୍ବେଡିଂ,এমবেডিং
ନିର୍ଗମନ,নির্গমন
ପରୀକ୍ଷାମୂଳକ ବିଶ୍ୱାସ |,অভিজ্ঞতামূলক বিশ্বাস
ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର |,গবেষণামূলক সূত্র
ପରୀକ୍ଷାମୂଳକ ସମ୍ଭାବନା |,অভিজ্ঞতামূলক সম্ভাবনা
ପରୀକ୍ଷାମୂଳକ ସମ୍ପର୍କ |,অভিজ্ঞতামূলক সম্পর্ক
ଖାଲି ସେଟ୍ |,ফাঁকা সেট
ବନ୍ଧା,আবদ্ধ
"ଏନକୋଡିଂ, କୋଡିଂ","এনকোডিং, কোডিং"
ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା |,আন্তঃকার্যক্ষমতা
ଶେଷ ବିନ୍ଦୁ,শেষপ্রান্ত
ଶ୍ରେଣୀ ବ୍ୟବଧାନର ଶେଷ ବିନ୍ଦୁ |,ক্লাস ব্যবধানের শেষ বিন্দু
ଶକ୍ତି,শক্তি
ଶକ୍ତି-ଗତି ଉପାଦାନ |,শক্তি-মোমেন্টাম উপাদান
ଏଣ୍ଟ୍ରି ଭେରିଏବଲ୍ |,এন্ট্রি ভেরিয়েবল
ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |,গণনাযোগ্য সেট
"ଗଣନା, ଗଣନା","গণনা, গণনা"
"ସମାନ, ସମାନ, ସମାନ, ସମାନ |","সমান, সমান, সমান, সমান"
"ସମାନତା, ସମାନତା","সমতা, সমতা"
ସମ୍ଭବତ। |,সম্ভবত
ସମ୍ଭାବ୍ୟତା ଚୟନ ପଦ୍ଧତି |,এমনকি সম্ভাব্যতা নির্বাচন পদ্ধতি
ସମାନ କର,সমান করা
"ସମୀକରଣ, ସମୀକରଣ","সমীকরণ, সমীকরণ"
ଚତୁର୍ଭୁଜ ସମୀକରଣ |,দ্বিঘাত সমীকরণ
ଚତୁର୍ଭୁଜ ସମୀକରଣ |,দ্বিঘাত সমীকরণ
ଚତୁର୍ଭୁଜ ସମୀକରଣ |,দ্বিঘাত সমীকরণ
"ଇକ୍ୟୁଏଟର, ଇକ୍ୟୁଏଟର, ମିଡଲାଇନ୍ |","বিষুবরেখা, বিষুবরেখা, মধ্যরেখা"
ସ୍ଥିର,সামঞ্জস্যপূর্ণ
ସମାନ୍ତରାଳ |,সমবাহু
"ସନ୍ତୁଳନ, ସନ୍ତୁଳନ, ସନ୍ତୁଳନ |","ভারসাম্য, ভারসাম্য, ভারসাম্য"
ବଳ ସନ୍ତୁଳନ,বল ভারসাম্য
ସନ୍ତୁଳନ ବିନ୍ଦୁ |,ভারসাম্য বিন্দু
ସମାନତା,সমতা
ସମାନତା ଶ୍ରେଣୀ,সমতা শ্রেণী
ସମାନତା ସମ୍ପର୍କ,সমতা সম্পর্ক
"ସମାନ, ସମାନ (v।), ସମାନ (ଏଡି।)","সমতুল্য, সমতুল্য (v.), সমতুল্য (ed.)"
ସମାନ ମାଟ୍ରିକ୍ସ |,সমতুল্য ম্যাট্রিক্স
ସମାନ ସେଟ୍ |,সমতুল্য সেট
ପ୍ରବୃତ୍ତି |,প্রবণতা
"ତ୍ରୁଟି, ଭୁଲ, ଭୁଲ, ଭୁଲ","ভুল, ভুল, ভুল, ভুল"
ତ୍ରୁଟି ବିଶ୍ଳେଷଣ |,ত্রুটি বিশ্লেষণ
ତ୍ରୁଟି କୋଡ୍,ভুল সংকেত
ତ୍ରୁଟି ଗୁଣବତ୍ତା,ত্রুটি সহগ
ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |,বর্গক্ষেত্র মানে ত্রুটি
ପ୍ରଥମ ପ୍ରକାର ତ୍ରୁଟି |,প্রথম ধরনের ত্রুটি
ଦ୍ୱିତୀୟ ପ୍ରକାର ତ୍ରୁଟି |,দ্বিতীয় ধরনের ত্রুটি
ସମ୍ଭାବନାରୁ ରକ୍ଷା ପାଇବା |,পালানোর সম্ভাবনা
ବେଗରୁ ରକ୍ଷା ପାଇବା |,মুক্তিবেগ
E. Schmidt ର ମୋବାଇଲାଇଜେସନ୍ ପ୍ରକ୍ରିୟା |,ই. শ্মিড্টের সচলতা প্রক্রিয়া
ଅତିରିକ୍ତ,বহির্মুখী
"ଜରୁରୀ, ଜରୁରୀ |","অপরিহার্য, অপরিহার্য"
ପ୍ରାୟତ unique ଅନନ୍ୟ |,কার্যত অনন্য
"ମୂଲ୍ୟାଙ୍କନ କରିବାକୁ, ମୂଲ୍ୟାଙ୍କନ କରିବାକୁ (ver।), ମୂଲ୍ୟାଙ୍କନ କରିବାକୁ (ଏଡି।)","মূল্যায়ন করা, মূল্যায়ন করা (ver.), মূল্যায়ন করা (ed.)"
ଆକଳନ ପଦ୍ଧତି,অনুমান পদ্ধতি
ଇଉକ୍ଲିଡିଆନ୍ ସଂଯୋଜନା |,ইউক্লিডীয় স্থানাঙ্ক
euclidean ଡୋମେନ୍ |,ইউক্লিডীয় ডোমেইন
ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |,ইউক্লিডীয় জ্যামিতি
ଇଉକ୍ଲିଡିଆନ୍ n- ସ୍ପେସ୍ |,ইউক্লিডিয়ান এন-স্পেস
ଇଉକ୍ଲିଡିଆନ୍ ବିମାନ |,ইউক্লিডীয় সমতল
ଇଉଲର୍ଙ୍କ ତତ୍ତ୍। |,অয়লারের উপপাদ্য
"ମୂଲ୍ୟାଙ୍କନ, ମୂଲ୍ୟାଙ୍କନ","মূল্যায়ন করা, মূল্যায়ন করা"
ଏପରିକି,এমন কি
ଏପରିକି ବକ୍ର,এমনকি বক্ররেখা
ଏପରିକି ଫଙ୍କସନ୍,এমনকি ফাংশন
ଏପରିକି ଚିତ୍ତାକର୍ଷକ |,এমনকি অবাধ্য
ଯୁଗ୍ମ ସଂଖ୍ୟା,জোড় সংখ্যা
ଅଦ୍ଭୁତ ସମୃଦ୍ଧତା |,অদ্ভুত প্রতিসাম্য
ଏପରିକି ପର୍ମୁଟେସନ୍ |,এমনকি স্থানান্তর
"ଇଭେଣ୍ଟ, ଏପିସୋଡ୍ |","ঘটনা, পর্ব"
ଆଇସୋମେଟ୍ରିକ୍ |,আইসোমেট্রিক
"ସଠିକ୍, ସଠିକ୍, ସଠିକ୍ |","সঠিক, সঠিক, ঠিক"
ସଠିକ୍ ଚି-ବର୍ଗ ପରୀକ୍ଷା |,সঠিক চি-স্কয়ার পরীক্ষা
ପ୍ରକୃତ ଭିନ୍ନତା |,সঠিক পার্থক্য
ସଠିକ୍ ସମୀକରଣ |,সঠিক সমীকরণ
ଉଦାହରଣ |,উদাহরণ
ବିନିମୟ,বিনিময়
ନିର୍ଦ୍ଦିଷ୍ଟ ଘଟଣା |,নির্দিষ্ট ঘটনা
ବିଦ୍ୟମାନ ଆକ୍ସିୟମ୍ |,অস্তিত্বের স্বতঃসিদ্ধ
ବଞ୍ଚିବାର ସମ୍ଭାବନା |,বেঁচে থাকার সম্ভাবনা
ଅସ୍ତିତ୍ୱ ଥିଓରେମ୍ |,অস্তিত্বের উপপাদ্য
ବାହ୍ୟ ଭେରିଏବଲ୍ |,বাহ্যিক পরিবর্তনশীল
"ବିସ୍ତାର, ବିସ୍ତାର","বিস্তার, বিস্তার"
ଆଶା କାର୍ଯ୍ୟ,প্রত্যাশা ফাংশন
ଆଶା କରାଯାଉଥିବା ଫ୍ରିକ୍ୱେନ୍ସି |,প্রত্যাশিত ফ্রিকোয়েন্সি
ଆଶା କରାଯାଉଥିବା ମୂଲ୍ୟ,প্রত্যাশিত মান
ପରୀକ୍ଷଣ |,পরীক্ষা
"ପରୀକ୍ଷାମୂଳକ ତ୍ରୁଟି, ପରୀକ୍ଷାମୂଳକ ତ୍ରୁଟି |","পরীক্ষামূলক ত্রুটি, পরীক্ষামূলক ত্রুটি"
"ବ୍ୟାଖ୍ୟା, ବ୍ୟାଖ୍ୟା","ব্যাখ্যা, ব্যাখ্যা"
ସ୍ୱଚ୍ଛ ସମୀକରଣ,পরিষ্কার সমীকরণ
ସ୍ପଷ୍ଟ ଭାବରେ,পরিষ্কারভাবে
ସ୍ୱଚ୍ଛ କାର୍ଯ୍ୟ,পরিষ্কার ফাংশন
ସ୍ୱଚ୍ଛ ସମାଧାନ,পরিষ্কার সমাধান
ପ୍ରଦର୍ଶକ,সূচক
ସୂକ୍ଷ୍ମ ବକ୍ର,সূচকীয় বক্ররেখা
ସୂକ୍ଷ୍ମ ସମ୍ଭାବନା କାର୍ଯ୍ୟ |,সূচকীয় সম্ভাব্যতা ফাংশন
ସୂକ୍ଷ୍ମ ବଣ୍ଟନ |,সূচকীয় বিতরণ
ସୂକ୍ଷ୍ମ ସମୀକରଣ |,সূচকীয় সমীকরণ
ସୂକ୍ଷ୍ମ କାର୍ଯ୍ୟ,ব্যাখ্যামূলক কাজ
"ସୂକ୍ଷ୍ମ ଅଭିବୃଦ୍ଧି, ସୂକ୍ଷ୍ମ ଅଭିବୃଦ୍ଧି |","সূচকীয় বৃদ্ধি, সূচকীয় বৃদ্ধি"
ସୂକ୍ଷ୍ମ ନିୟମ |,সূচকীয় নিয়ম
ସୂକ୍ଷ୍ମ ମାନଚିତ୍ର,সূচকীয় মানচিত্র
"ଏକ୍ସପେନ୍ସିନାଲ୍ ସିରିଜ୍, ଏକ୍ସପେନ୍ସିନାଲ୍ ସିରିଜ୍ |","সূচকীয় সিরিজ, সূচকীয় সিরিজ"
"ଅଭିବ୍ୟକ୍ତି, ଅଭିବ୍ୟକ୍ତି, ମୁଖର ଅଭିବ୍ୟକ୍ତି, ଅଭିବ୍ୟକ୍ତି |","অভিব্যক্তি, অভিব্যক্তি, মুখের অভিব্যক্তি, অভিব্যক্তি"
ବିସ୍ତାରିତ ବ୍ୟବଧାନ |,বর্ধিত ব্যবধান
ବର୍ଦ୍ଧିତ ପ୍ରକୃତ ରେଖା |,বর্ধিত বাস্তব লাইন
ବିସ୍ତୃତ ପ୍ରକୃତ ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |,বর্ধিত বাস্তব সংখ্যা সিস্টেম
ମ୍ୟାପିଂ ଏକ୍ସଟେନ୍ସନ୍ |,ম্যাপিং এক্সটেনশন
ବାହ୍ୟ କୋଣ,বাহ্যিক কোণ
ବାହ୍ୟ ଜୋନ୍,বাইরের অঞ্চল
ବାହ୍ୟ ବିନ୍ଦୁ,বাহ্যিক বিন্দু
ବାହ୍ୟ,বহিরাগত
ନିର୍ଦ୍ଦିଷ୍ଟ ମୂଲ୍ୟର ବହିଷ୍କାର |,predicate মান এক্সট্রাপোলেশন
ଅତିରିକ୍ତ କ techni ଶଳ |,এক্সট্রাপোলেশন কৌশল
ଶିଖର ମୂଲ୍ୟ,সর্বোচ্চ মূল্য
"ଚରମ, ଶେଷ, ଚରମ, ସମାପ୍ତି |","চরম, শেষ, চরম, চূড়ান্ত"
ଉଚ୍ଚ ବିନ୍ଦୁ |,উচ্চ বিন্দু
ବିପରୀତ ସେଟ୍ ର ଚରମ ବିନ୍ଦୁ |,বিপরীত সেটের চরম বিন্দু
କାର୍ଯ୍ୟର ଚରମ ମୂଲ୍ୟ |,ফাংশনের চরম মান
ଅତ୍ୟଧିକ ଗୁଣ,চরম বৈশিষ্ট্য
"ମୁହଁ, ପାର୍ଶ୍ୱ, ଆଗ","মুখ, পাশে, সামনে"
ଚେହେରା ମୂଲ୍ୟ,পরিচিতি
"ଉପାଦାନ, କାରକ, କାରକ, ଧାରା,","উপাদান, গুণনীয়ক, গুণনীয়ক, ধারা"
ଫ୍ୟାକ୍ଟର୍ ବିଶ୍ଳେଷଣ |,ফ্যাক্টর বিশ্লেষণ
ଖଣ୍ଡବିଖଣ୍ଡିତ |,খণ্ডিত
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ |,ফ্যাক্টরিয়াল
ଏକାଧିକ ଫ୍ୟାକ୍ଟର୍ ଡିଜାଇନ୍ |,একাধিক ফ্যাক্টর নকশা
କାରକକରଣ,ফ্যাক্টরাইজেশন
ଫ୍ୟାକ୍ଟର୍ କରିବାକୁ |,ফ্যাক্টর থেকে
ନ୍ୟାୟ ଖେଳ,ন্যায়বিচার খেলা
"ଭର୍ଚୁଆଲ୍, ମିଥ୍ୟା, କୋଡ୍ |","ভার্চুয়াল, মিথ্যা, কোড"
"ପରିବାର, ପରିବାର, ପରିବାର, ପରିବାର","পরিবার, পরিবার, বংশ, পরিবার"
ସମୁଦାୟ ବୃତ୍ତ,বৃত্ত মোট
ବକ୍ର ସମୁଦାୟ,বক্ররেখা মোট
କାର୍ଯ୍ୟଗୁଡ଼ିକର ପରିବାର |,ফাংশন পরিবার
ରେଖା ସମୁଦାୟ |,মোট রেখা
ପ୍ରତିକୃତି,প্রতিরূপ
F- ବଣ୍ଟନ |,F-বন্টন
ସ୍ଥିର ଆଧାର ସମାଧାନ |,সামঞ্জস্যপূর্ণ ভিত্তি সমাধান
ସୁସଙ୍ଗତ ସମାଧାନ |,সামঞ্জস্যপূর্ণ সমাধান
"ରିଚାର୍ଜ, ପୁନ rein ନିବେଶ |","রিচার্জ, পুনঃবিনিয়োগ"
ଧର୍ମ ନିୟମ |,ফার্মার আইন
ଫର୍ମାଙ୍କ ତତ୍ତ୍। |,ফার্মার উপপাদ্য
