Malayalam,Punjabi
ചാക്രിക മാറ്റം,ਚੱਕਰਵਾਤੀ ਸ਼ਿਫਟ
ചാക്രിക സംഭരണം,ਚੱਕਰਵਾਤ ਸਟੋਰੇਜ
ചാക്രിക കൈമാറ്റം,ਚੱਕਰਵਾਤ ਦਾ ਤਬਾਦਲਾ
സിലിണ്ടർ ആശയം,ਸਿਲੰਡਰ ਸੰਕਲਪ
കഥാപാതം,ਅੱਖਰ
കോഡ് ചെയ്ത ദശാംശ,ਕੋਡ ਨੇ ਦਸ਼ਮਲਵ
ഡെയ്സി ചെയിൻ,ਡੇਜ਼ੀ ਚੇਨ
ഡെയ്സി പ്രിന്റ് വീൽ,ਡੇਜ਼ੀ ਪ੍ਰਿੰਟ ਪਹੀਏ
ഡെയ്സി ചക്രം,ਡੇਜ਼ੀ ਚੱਕਰ
നനഞ്ഞ,ਗਿੱਲੇ
ഡാറ്റ,ਡਾਟਾ
ശബ്ദത്തിന് മുകളിലുള്ള ഡാറ്റ,ਅਵਾਜ਼ ਤੋਂ ਉੱਪਰ ਡੇਟਾ
ഡാറ്റ ആക്സസ് ക്രമീകരണം,ਡਾਟਾ ਐਕਸੈਸ ਦਾ ਪ੍ਰਬੰਧ
ഡാറ്റ ഏറ്റെടുക്കൽ,ਡਾਟਾ ਪ੍ਰਾਪਤੀ
ഡാറ്റ ഏറ്റെടുക്കൽ കമ്പ്യൂട്ടർ,ਡਾਟਾ ਗ੍ਰਹਿਣ ਕਰਨ ਵਾਲਾ ਕੰਪਿ computer ਟਰ
ഡാറ്റ അണ്ടക്ഷൻ യൂണിറ്റ്,ਡਾਟਾ ਅਡੈਪਸ਼ਨ ਯੂਨਿਟ
ഡാറ്റ അഡ്മിനിസ്ട്രേറ്റർ,ਡਾਟਾ ਪ੍ਰਬੰਧਕ
ഡാറ്റ അഗ്രഗേറ്റ്,ਡਾਟਾ ਸਮੂਹ
ഡാറ്റ ഏരിയ,ਡਾਟਾ ਖੇਤਰ
ഡാറ്റ അറേ,ਡਾਟਾ ਐਰੇ
ഡാറ്റ ആട്രിബ്യൂട്ട്,ਡਾਟਾ ਗੁਣ
ഡാറ്റ ബാങ്ക്,ਡਾਟਾ ਬੈਂਕ
ഡാറ്റാബേസ്,ਡਾਟਾਬੇਸ
ഡാറ്റാബേസ് അഡ്മിനിസ്ട്രേഷൻ,ਡਾਟਾਬੇਸ ਪ੍ਰਸ਼ਾਸਨ
ഡാറ്റാബേസ് മാനേജുമെന്റ്,ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ
ഡാറ്റാബേസ് മാനേജുമെന്റ് സിസ്റ്റം,ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ
ഡാറ്റ ബ്ലോക്ക്,ਡਾਟਾ ਬਲਾਕ
ഡാറ്റ ബ്രേക്ക് (= നേരിട്ടുള്ള മെമ്മറി ആക്സസ്),ਡਾਟਾ ਬਰੇਕ (= ਸਿੱਧੀ ਮੈਮੋਰੀ ਐਕਸੈਸ)
ഡാറ്റ ബഫർ രജിസ്റ്റർ,ਡਾਟਾ ਬਫਰ ਰਜਿਸਟਰ
ഡാറ്റ ക്യാപ്ചർ,ਡਾਟਾ ਕੈਪਚਰ
ഡാറ്റ കാർഡ്,ਡਾਟਾ ਕਾਰਡ
ഡാറ്റ കാരിയർ,ਡਾਟਾ ਕੈਰੀਅਰ
ഡാറ്റ സെൽ,ਡਾਟਾ ਸੈੱਲ
ഡാറ്റ ചാനൽ,ਡਾਟਾ ਚੈਨਲ
ഡാറ്റ ചാനൽ മൾട്ടിപ്പിൾ എക്സ്സ്റ്റർ,ਡਾਟਾ ਚੈਨਲ ਮਲਟੀਪਲੈਕਸਰ
ഡാറ്റ സർക്യൂട്ട്,ਡਾਟਾ ਸਰਕਟ
ഡാറ്റ സർക്യൂട്ട് സുതാര്യത,ਡਾਟਾ ਸਰਕਟ ਪਾਰਦਰਸ਼ਤਾ
ഡാറ്റ കോഡ്,ਡਾਟਾ ਕੋਡ
ഡാറ്റ ശേഖരണം,ਡਾਟਾ ਇਕੱਠਾ ਕਰਨ
ഡാറ്റ ശേഖരണ സ്റ്റേഷൻ,ਡਾਟਾ ਇਕੱਤਰ ਕਰਨ ਵਾਲਾ ਸਟੇਸ਼ਨ
ഡാറ്റ ശേഖരണ സംവിധാനം,ਡਾਟਾ ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ ਸਿਸਟਮ
ഡാറ്റ  വാര്ത്താവിനിമയം,ਡਾਟਾ  ਸੰਚਾਰ
ഡാറ്റ  വാര്ത്താവിനിമയം  ചാനല്,ਡਾਟਾ  ਸੰਚਾਰ  ਚੈਨਲ
ഡാറ്റ  വാര്ത്താവിനിമയം  സജ്ജീകരണം,ਡਾਟਾ  ਸੰਚਾਰ  ਉਪਕਰਣ
ഡാറ്റ  വാര്ത്താവിനിമയം  ഇന്റർഫേസ്,ਡਾਟਾ  ਸੰਚਾਰ  ਇੰਟਰਫੇਸ
ഡാറ്റ  വാര്ത്താവിനിമയം  നെറ്റ്വർക്ക്,ਡਾਟਾ  ਸੰਚਾਰ  ਨੈੱਟਵਰਕ
ഡാറ്റ  വാര്ത്താവിനിമയം  സേവനം,ਡਾਟਾ  ਸੰਚਾਰ  ਸੇਵਾ
ഡാറ്റ കോംപാക്ഷൻ,ਡਾਟਾ ਸੰਕੁਚਨ
ഡാറ്റ കംപ്രഷൻ,ਡਾਟਾ ਸੰਕੁਚਨ
ഡാറ്റ കണക്ഷൻ,ਡਾਟਾ ਕਨੈਕਸ਼ਨ
ഡാറ്റ സ്ഥിരാങ്കം,ਡਾਟਾ ਸਥਿਰ
ഡാറ്റ  മലിനമാക്കല്,ਡਾਟਾ  ਗੰਦਗੀ
ഡാറ്റ നിയന്ത്രണം,ਡਾਟਾ ਨਿਯੰਤਰਣ
ഡാറ്റ നിയന്ത്രണ ബ്ലോക്ക്,ਡਾਟਾ ਕੰਟਰੋਲ ਬਲਾਕ
ഡാറ്റ പരിവർത്തനം,ਡਾਟਾ ਤਬਦੀਲੀ
ഡാറ്റ കൺവെർട്ടർ,ਡਾਟਾ ਕਨਵਰਟਰ
ഡാറ്റ പ്രഖ്യാപനം,ਡੇਟਾ ਐਲਾਨ
ഡാറ്റ പ്രഖ്യാപനം  പ്രസ്താവന,ਡੇਟਾ ਐਲਾਨ  ਬਿਆਨ
ഡാറ്റ നിർവചനം,ਡਾਟਾ ਪਰਿਭਾਸ਼ਾ
ഡാറ്റ നിർവചനം  പേര്,ਡਾਟਾ ਪਰਿਭਾਸ਼ਾ  ਨਾਮ
ഡാറ്റ നിർവചനം  പ്രസ്താവന,ਡਾਟਾ ਪਰਿਭਾਸ਼ਾ  ਬਿਆਨ
ഡാറ്റ കാലതാമസം,ਡਾਟਾ ਦੇਰੀ
ഡാറ്റ ഡിലിമിറ്റർ,ਡਾਟਾ ਡੀਲਿਮਿਟਰ
ഡാറ്റ സാന്ദ്രത,ਡਾਟਾ ਘਣਤਾ
ഡാറ്റ വിവരണം  പവേശം,ਡਾਟਾ ਵੇਰਵਾ  ਦਾਖਲਾ
ഡാറ്റ വിവരണം  ഭാഷ,ਡਾਟਾ ਵੇਰਵਾ  ਭਾਸ਼ਾ
ഡാറ്റ ഡിസൈൻ,ਡਾਟਾ ਡਿਜ਼ਾਈਨ
ഡാറ്റ ഉപകരണം,ਡਾਟਾ ਜੰਤਰ
ഡാറ്റ നിഘണ്ടു,ਡਾਟਾ ਡਿਕਸ਼ਨਰੀ
ഡാറ്റ സംവിധാനം ചെയ്ത ട്രാൻസ്മിഷൻ,ਡਾਟਾ ਨਿਰਦੇਸ਼ਤ ਸੰਚਾਰ
ഡാറ്റ പ്രദർശന യൂണിറ്റ്,ਡਾਟਾ ਡਿਸਪਲੇਅ ਯੂਨਿਟ
ഡാറ്റ വിതരണ സംവിധാനം,ਡਾਟਾ ਵੰਡ ਪ੍ਰਣਾਲੀ
ഡാറ്റ ഡിവിഷൻ,ਡੇਟਾ ਡਿਵੀਜ਼ਨ
ഡാറ്റ ഘടകം,ਡਾਟਾ ਐਲੀਮੈਂਟ
ഡാറ്റ ഘടക ശൃംഖല,ਡਾਟਾ ਐਲੀਮੈਂਟ ਚੇਨ
ഡാറ്റ എൻക്രിപ്ഷൻ  താക്കോല്,ਡਾਟਾ ਇਨਕ੍ਰਿਪਸ਼ਨ  ਕੁੰਜੀ
ഡാറ്റ എൻക്രിപ്ഷൻ  സ്റ്റാൻഡേർഡ്,ਡਾਟਾ ਇਨਕ੍ਰਿਪਸ਼ਨ  ਸਟੈਂਡਰਡ
ഡാറ്റ എൻട്രി,ਡਾਟਾ ਐਂਟਰੀ
ഡാറ്റ എൻട്രി ഉപകരണം,ਡਾਟਾ ਐਂਟਰੀ ਡਿਵਾਈਸ
ഡാറ്റ പിശക്,ਡਾਟਾ ਗਲਤੀ
ഡാറ്റ വിലയിരുത്തൽ,ਡਾਟਾ ਮੁਲਾਂਕਣ
ഡാറ്റ പരീക്ഷ,ਡਾਟਾ ਪ੍ਰੀਖਿਆ
ഡാറ്റ കൈമാറ്റം,ਡਾਟਾ ਐਕਸਚੇਂਜ
ഡാറ്റ ഫീൽഡ്,ਡਾਟਾ ਖੇਤਰ
ഡാറ്റ ഫയൽ,ਡਾਟਾ ਫਾਈਲ
ഡാറ്റ ഒഴുക്ക്,ਡਾਟਾ ਵਹਾਅ
ഡാറ്റ ഫ്ലോ ചാർട്ട്,ਡਾਟਾ ਪ੍ਰਵਾਹ ਚਾਰਟ
ഡാറ്റ ഫ്ലോ നിയന്ത്രണം,ਡਾਟਾ ਫਲੋ ਕੰਟਰੋਲ
ഡാറ്റ ഫ്ലോ ഡയഗ്രം,ਡਾਟਾ ਫਲੋ ਐਟਰਾਮ
ഡാറ്റ ഫോർമാറ്റ്,ਡਾਟਾ ਫਾਰਮੈਟ
ഡാറ്റ ഫോർമാറ്റ് ഇനം,ਡਾਟਾ ਫਾਰਮੈਟ ਆਈਟਮ
ഡാറ്റ ജനറേറ്റർ,ਡਾਟਾ ਜੇਨਰੇਟਰ
ഡാറ്റാഗ്രാം,ਡਾਟਾਗ੍ਰਾਮ
ഡാറ്റാഗ്രാം സേവനം,ਡੈਟਾਗਰਾਮ ਸੇਵਾ
ഡാറ്റ ഗ്രാഫിക്സ്,ਡਾਟਾ ਗ੍ਰਾਫਿਕਸ
ഡാറ്റ ഗ്രാഫോസ്,ਡਾਟਾ ਗ੍ਰਾਉਸਕੋਪ
ഡാറ്റ കൈകാര്യം ചെയ്യൽ,ਡਾਟਾ ਹੈਂਡਲਿੰਗ
ഡാറ്റ കൈകാര്യം ചെയ്യൽ  താണി,ਡਾਟਾ ਹੈਂਡਲਿੰਗ  ਸਮਰੱਥਾ
ഡാറ്റ ശ്രേണി,ਡਾਟਾ ਲੜੀ
ഡാറ്റ ഹോസ്റ്റ് (= ഹോസ്റ്റ്),ਡਾਟਾ ਮੇਜ਼ਬਾਨ (= ਮੇਜ਼ਬਾਨ)
ഡാറ്റ സ്വാതന്ത്ര്യം,ਡਾਟਾ ਆਜ਼ਾਦੀ
ഡാറ്റ ഇൻപുട്ട്,ਡਾਟਾ ਇੰਪੁੱਟ
ഡാറ്റ ഇൻപുട്ട് സ്റ്റേഷൻ,ਡਾਟਾ ਇਨਪੁਟ ਸਟੇਸ਼ਨ
ഡാറ്റ സമഗ്രത,ਡਾਟਾ ਇਕਸਾਰਤਾ
ഡാറ്റ ഇന്റർചേഞ്ച്,ਡਾਟਾ ਐਕਸਚੇਂਜ
ശബ്ദത്തിലെ ഡാറ്റ,ਆਵਾਜ਼ ਵਿੱਚ ਡਾਟਾ
ഡാറ്റ I / O  നിര്ദ്ദേശം,ਡਾਟਾ I / O  ਹਦਾਇਤ
ഡാറ്റ ഇനം,ਡਾਟਾ ਆਈਟਮ
ഡാറ്റ ലെവൽ,ਡਾਟਾ ਪੱਧਰ
ഡാറ്റ ലൈബ്രറി,ਡਾਟਾ ਲਾਇਬ੍ਰੇਰੀ
ഡാറ്റ ലിങ്ക് നിയന്ത്രണം  കഥാപാതം,ਡਾਟਾ ਲਿੰਕ ਨਿਯੰਤਰਣ  ਅੱਖਰ
ഡാറ്റ ലിങ്ക് എസ്കേപ്പ്  കഥാപാതം,ਡਾਟਾ ਲਿੰਕ ਭੱਜਣਾ  ਅੱਖਰ
ഡാറ്റ ലിങ്ക് ലെയർ,ਡਾਟਾ ਲਿੰਕ ਪਰਤ
ഡാറ്റ പട്ടിക,ਡਾਟਾ ਸੂਚੀ
ഡാറ്റ ലോഗിംഗ്,ਡਾਟਾ ਲੌਗਿੰਗ
ഡാറ്റ മാനേജുമെന്റ്,ਡਾਟਾ ਪ੍ਰਬੰਧਨ
ഡാറ്റ മാനേജുമെന്റ്  കാരപരിപാടി,ਡਾਟਾ ਪ੍ਰਬੰਧਨ  ਪ੍ਰੋਗਰਾਮ
ഡാറ്റ മാനേജുമെന്റ്  ഏര്പ്പാട്,ਡਾਟਾ ਪ੍ਰਬੰਧਨ  ਸਿਸਟਮ
ഡാറ്റ കൈകാര്യം ചെയ്യുന്നു,ਡੇਟਾ ਹੇਰਾਫੇਰੀ
ഡാറ്റ കൃത്രിമത്വം  ഭാഷ,ਡਾਟਾ ਹੇਰਾਫੇਰੀ  ਭਾਸ਼ਾ
ഡാറ്റ മാസ്കിംഗ്,ਡਾਟਾ ਮਾਸਕਿੰਗ
ഡാറ്റാമാറ്റിക് കമ്പ്യൂട്ടർ,ਡੈਟਾਮੈਟਿਕ ਕੰਪਿ computer ਟਰ
ഡാറ്റാമേഷൻ,ਡੇਟਾ
ഡാറ്റ മാധ്യമം,ਡਾਟਾ ਮਾਧਿਅਮ
ഡാറ്റ മൈഗ്രേഷൻ,ਡਾਟਾ ਮਾਈਗ੍ਰੇਸ਼ਨ
ഡാറ്റ മോഡ്,ਡਾਟਾ ਮੋਡ
ഡാറ്റ നീക്കം  നിര്ദ്ദേശം,ਡਾਟਾ ਮੂਵ  ਹਦਾਇਤ
ഡാറ്റ മൾട്ടിപ്ലക്സർ,ਡਾਟਾ ਮਲਟੀਪਲੈਕਸਰ
വിവര നാമം,ਡਾਟਾ ਨਾਮ
ഡാറ്റ നെറ്റ്വർക്ക്,ਡਾਟਾ ਨੈਟਵਰਕ
ഡാറ്റ പ്രവർത്തനം,ਡਾਟਾ ਓਪਰੇਸ਼ਨ
ഡാറ്റ ഓർഗനൈസേഷൻ,ਡਾਟਾ ਸੰਗਠਨ
ഡാറ്റ ഉത്ഭവം,ਡਾਟਾ ਉਤਪਰਾ
ഡാറ്റ .ട്ട്പുട്ട്,ਡਾਟਾ ਆਉਟਪੁੱਟ
ഡാറ്റ പാത,ਡਾਟਾ ਮਾਰਗ
ഡാറ്റ ഘട്ടം,ਡਾਟਾ ਪੜਾਅ
ഡാറ്റാഫോൺ,ਡੈਨਾਫੋਨ
ഡാറ്റ പ്ലോട്ടർ,ਡਾਟਾ ਪਲਾਟਰ
ഡാറ്റ പോയിന്റർ,ਡਾਟਾ ਪੁਆਇੰਟਰ
ഡാറ്റ തയ്യാറാക്കൽ,ਡਾਟਾ ਤਿਆਰੀ
ഡാറ്റ തയ്യാറാക്കൽ  ഉപായം,ਡਾਟਾ ਤਿਆਰੀ  ਜੰਤਰ
ഡാറ്റ പ്രോസസ്സിംഗ്,ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
ഡാറ്റ പ്രോസസ്സിംഗ്  കേന്ദ്രം,ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਕੇਂਦਰ
ഡാറ്റ പ്രോസസ്സിംഗ്  ആവൃത്തി,ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਚੱਕਰ
ഡാറ്റ പ്രോസസ്സിംഗ്  യന്തം,ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਮਸ਼ੀਨ
ഡാറ്റ പ്രോസസ്സിംഗ്  നോഡ്,ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਨੋਡ
ഡാറ്റ പ്രോസസ്സിംഗ്  സ്ഥലം,ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਸਟੇਸ਼ਨ
ഡാറ്റ പ്രോസസ്സിംഗ്  ഏര്പ്പാട്,ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਸਿਸਟਮ
ഡാറ്റ പ്രോസസ്സ്,ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ
ഡാറ്റ പരിരക്ഷ,ਡਾਟਾ ਸੁਰੱਖਿਆ
ഡാറ്റ ശുദ്ധീകരണം,ਡਾਟਾ ਸ਼ੁੱਧਤਾ
ഡാറ്റ റേഡിയോ,ਡਾਟਾ ਰੇਡੀਓ
ഡാറ്റ റിസീവർ,ਡਾਟਾ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
ഡാറ്റ റെക്കോർഡ്,ਡਾਟਾ ਰਿਕਾਰਡ
ഡാറ്റ കുറയ്ക്കൽ,ਡਾਟਾ ਕਮੀ
ഡാറ്റ രജിസ്റ്റർ,ਡਾਟਾ ਰਜਿਸਟਰ
ഡാറ്റ വിശ്വാസ്യത,ਡਾਟਾ ਭਰੋਸੇਯੋਗਤਾ
ഡാറ്റ  പതിപാദനം,ਡਾਟਾ  ਪ੍ਰਤੀਨਿਧਤਾ
ഡാറ്റ പുനരുൽപാദനം,ਡਾਟਾ ਪ੍ਰਜਨਨ
ഡാറ്റ വീണ്ടെടുക്കൽ,ਡਾਟਾ ਪ੍ਰਾਪਤੀ
ഡാറ്റ അവലോകനം  ഭരണം,ਡਾਟਾ ਸਮੀਖਿਆ  ਨਿਯੰਤਰਣ
ഡാറ്റ സുരക്ഷ,ਡਾਟਾ ਸੁਰੱਖਿਆ
ഡാറ്റ സെപ്പറേറ്റർ,ਡਾਟਾ ਵੱਖ ਕਰਨ ਵਾਲੇ
ഡാറ്റ സെറ്റ്,ਡਾਟਾ ਸੈੱਟ
ഡാറ്റ സെറ്റ് ക്ലോക്കിംഗ്,ਡਾਟਾ ਕੁੱਟਣਾ
ഡാറ്റ സെറ്റ് നിർവചനം  മേശ,ਡਾਟਾ ਸੈੱਟ ਪਰਿਭਾਸ਼ਾ  ਟੇਬਲ
ഡാറ്റ സെറ്റ് ലേബൽ,ਡਾਟਾ ਸੈੱਟ ਲੇਬਲ
ഡാറ്റ സെറ്റ് നാമം,ਡਾਟਾ ਸੈੱਟ ਦਾ ਨਾਮ
ഡാറ്റ സെറ്റ്  സംഘടന,ਡਾਟਾ ਸੈੱਟ  ਸੰਗਠਨ
ഡാറ്റ സെറ്റ് റഫറൻസ്  അക്കം,ਡਾਟਾ ਸੈਟ ਹਵਾਲਾ  ਗਿਣਤੀ
ഡാറ്റ സെറ്റ് സെറ്റ്,ਡਾਟਾ ਨਿਰਧਾਰਤ ਕਰਨ
ഡാറ്റ സെറ്റ് യൂട്ടിലിറ്റി  കാരപരിപാടി,ਡਾਟਾ ਸੈੱਟ ਸੈੱਟ  ਪ੍ਰੋਗਰਾਮ
ഡാറ്റ സിഗ്നൽ,ਡਾਟਾ ਸੰਕੇਤ
ഡാറ്റ സിഗ്നലിംഗ് നിരക്ക്,ਡਾਟਾ ਸਿਗਨਲਿੰਗ ਰੇਟ
ഡാറ്റ സിങ്ക്,ਡੇਟਾ ਸਿੰਕ
വിവര ഉറവിടം,ਡਾਟਾ ਸਰੋਤ
ഡാറ്റ സവിശേഷത,ਡਾਟਾ ਨਿਰਧਾਰਨ
ഡാറ്റാ സ്റ്റേഷൻ,ਡਾਟਾ ਸਟੇਸ਼ਨ
ഡാറ്റ സംഭരണം,ਡਾਟਾ ਸਟੋਰੇਜ
ഡാറ്റ സംഭരണം  ഘടന,ਡਾਟਾ ਸਟੋਰੇਜ  Structure ਾਂਚਾ
ഡാറ്റ സ്ട്രീം,ਡਾਟਾ ਸਟ੍ਰੀਮ
ഡാറ്റ ഘടന,ਡਾਟਾ structure ਾਂਚਾ
ഡാറ്റ ഘടന  രേഖാലേഖം,ਡਾਟਾ structure ਾਂਚਾ  ਚਿੱਤਰ
ഡാറ്റ സ്വിച്ച്,ਡਾਟਾ ਸਵਿਚ
ഡാറ്റ സ്വിച്ചിംഗ്  കേന്ദ്രം,ਡਾਟਾ ਬਦਲਣਾ  ਕੇਂਦਰ
ഡാറ്റ സ്വിച്ചിംഗ്  കൈമാറുക,ਡਾਟਾ ਬਦਲਣਾ  ਐਕਸਚੇਂਜ
ഡാറ്റ ടാബ്ലെറ്റ്,ਡਾਟਾ ਟੈਬਲੇਟ
ഡാറ്റ ടെർമിനൽ,ਡਾਟਾ ਟਰਮੀਨਲ
ഡാറ്റ ടെർമിനൽ  സജ്ജീകരണം,ਡਾਟਾ ਟਰਮੀਨਲ  ਉਪਕਰਣ
ഡാറ്റ സമയം,ਡਾਟਾ ਟਾਈਮ
ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ,ਡਾਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ
ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ  ഉപായം,ਡਾਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ  ਜੰਤਰ
ഡാറ്റ കൈമാറ്റം,ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ
ഡാറ്റ കൈമാറ്റം  ഘട്ടം,ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ  ਪੜਾਅ
ഡാറ്റ കൈമാറ്റ നിരക്ക്,ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ ਰੇਟ
ഡാറ്റ കൈമാറ്റം  പട്ടികയുണ്ടാക്കുക,ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ  ਰਜਿਸਟਰ
ഡാറ്റ ട്രാൻസ്മിഷൻ,ਡਾਟਾ ਸੰਚਾਰ
ഡാറ്റ ട്രാൻസ്മിഷൻ  ചാനല്,ਡਾਟਾ ਸੰਚਾਰ  ਚੈਨਲ
ഡാറ്റ ട്രാൻസ്മിഷൻ  സൗകര്യം,ਡਾਟਾ ਸੰਚਾਰ  ਸਹੂਲਤ
ഡാറ്റ ട്രാൻസ്മിഷൻ  ഇന്റർഫേസ്,ਡਾਟਾ ਸੰਚਾਰ  ਇੰਟਰਫੇਸ
ഡാറ്റ ട്രാൻസ്മിഷൻ  നിര,ਡਾਟਾ ਸੰਚਾਰ  ਲਾਈਨ
ഡാറ്റ ട്രാൻസ്മിഷൻ  സേവനം,ਡਾਟਾ ਸੰਚਾਰ  ਸੇਵਾ
ഡാറ്റ ട്രാൻസ്മിഷൻ  കെണി,ਡਾਟਾ ਸੰਚਾਰ  ਜਾਲ
ഡാറ്റാട്രോൺ,ਡੈਨੈਟ੍ਰੋਨ
ഡാറ്റ തരം,ਡਾਟਾ ਕਿਸਮ
ശബ്ദത്തിന് കീഴിലുള്ള ഡാറ്റ,ਵੌਇਸ ਦੇ ਅਧੀਨ ਡੇਟਾ
ഡാറ്റ യൂണിറ്റ്,ਡਾਟਾ ਯੂਨਿਟ
ഡാറ്റ മൂല്യനിർണ്ണയം,ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ
ഡാറ്റ പദം,ਡਾਟਾ ਸ਼ਬਦ
ഡേറ്റിംഗ് പതിവ്,ਡੇਟਿੰਗ ਰੁਟੀਨ
ദതം,ਡੈਟਮ
ദത്തും ലൈൻ,ਡੈਟਮ ਲਾਈਨ
ദശാംശ,ਦਸ਼ਮਲਵ ਬਿੰਦੂ
നിര്ജ്ജീനി,ਅਯੋਗ
ചത്ത ബാൻഡ്,ਮਰੇ ਬੈਂਡ
മരിച്ച ഫയൽ,ਮਰੇ ਹੋਏ ਫਾਈਲ
ചത്ത ലോക്ക്,ਡੈੱਡ ਲਾਕ
മരിച്ച സമയം,ਡੈੱਡ ਟਾਈਮ
ചത്ത മേഖല,ਮਰੇ ਜ਼ੋਨ
ഡെഡ് സോൺ യൂണിറ്റ്,ਮਰੇ ਜ਼ੋਨ ਯੂਨਿਟ
ഇടപെടുക,ਬਹਿਸ
ഡീലഗ്,ਡੀਬੱਗ
ഡീബഗ്ഗർ,ਡੀਬੱਗਰ
ഡീബഗ്ഗിംഗ് സഹായം,ਡੀਬੱਗਿੰਗ ਸਹਾਇਤਾ
ഡീബഗ്ഗിംഗ് സഹായം  ദിനചര്യ,ਡੀਬੱਗਿੰਗ ਸਹਾਇਤਾ  ਰੁਟੀਨ
ഡീബഗ്ഗിംഗ്  ഭാഷ,ਡੀਬੱਗਿੰਗ  ਭਾਸ਼ਾ
മെമ്മറി ഡമ്പ് ഡീബഗ്ഗിംഗ് ചെയ്യുന്നു,ਯਾਦਦਾਸ਼ਤ ਦੀ ਡੰਪ ਡੀਬੱਗ ਕਰਨਾ
സേബിംഗ് .ട്ട്പുട്ട്,ਡੀਬੱਗਿੰਗ ਆਉਟਪੁੱਟ
ഡീബഗ് മാക്രോസ്,ਡੀਬੱਗ ਮੈਕਰੋਸ
ഡീബഗ് സ്റ്റേറ്റ്മെന്റ്,ਡੀਬੱਗ ਬਿਆਨ
ദശാബ്ദം,ਦਹਾਕੇ
ശ്രദ്ധാപൂർവ്വം ക counter ണ്ടർ,ਦਹਾਕੇ ਕਾਉਂਟਰ
തീരുമാനം പട്ടിക ഭാഷ,ਫੈਸਲੇ ਟੇਬਲ ਭਾਸ਼ਾ
അപര്യാപ്തമായ സമയം,ਨਿਮਰਤਾ ਦਾ ਸਮਾਂ
വികേന്ദ്രീകൃതമായി  വിവരം  ഏര്പ്പാട്,ਵਿਕੇਂਦਰੀਕ੍ਰਿਤ  ਜਾਣਕਾਰੀ  ਸਿਸਟਮ
ഡെസിബെൽ,ਡੈਸੀਬੈਲ
തീരുമാനത,ਕਮੀ
ദശാംശ അരിത്മെറ്റിക് പ്രവർത്തനം,ਦਸ਼ਮਲਵ ਹਿਸਾਬ ਆਪ੍ਰੇਸ਼ਨ
ദശാംശ വിന്യാസം,ਦਸ਼ਮਲਵ ਅਲਾਈਨਮੈਂਟ
ദശാംശ അക്ക,ਦਸ਼ਮਲਵ ਅੰਕ
ദശാംശ മാർക്കർ,ਦਸ਼ਮਲਵ ਮਾਰਕਰ
ദശാംശ നൊട്ടേഷൻ,ਦਸ਼ਮਲਵ ਸੰਕੇਤ
ദശാംശ സംഖ്യ,ਦਸ਼ਮਲਵ ਦੇ ਅੰਕ
ദശാംശ  അടക്കം  ഏര്പ്പാട്,ਦਸ਼ਮਲਵ  ਨੰਬਰ  ਸਿਸਟਮ
ദശാംശ ചിത്രം  ഡാറ്റ,ਦਸ਼ਮਲਵ ਤਸਵੀਰ  ਡਾਟਾ
ദശാംശ ചിഹ്നം,ਦਸ਼ਮਲਵ ਪ੍ਰਤੀਕ
ഗെഫർ,ਸਮਝਦਾਰ
തീരുമാനം,ਫੈਸਲਾ
തീരുമാന ബോക്സ്,ਫੈਸਲਾ ਬਾਕਸ
തീരുമാന സർക്യൂട്ട്,ਫੈਸਲਾ ਸਰਕਟ
തീരുമാനം ഉള്ളടക്കം,ਫੈਸਲਾ ਸਮੱਗਰੀ
തീരുമാന ഘടകം,ਫੈਸਲਾ ਐਲੀਮੈਂਟ
തീരുമാനം  നിര്ദ്ദേശം,ਫੈਸਲਾ  ਹਦਾਇਤ
തീരുമാനം  കെഎംഅക്കാനിസം,ਫੈਸਲਾ  Kmechanism
തീരുമാന ഭാഷ,ਫੈਸਲੇ ਦੀ ਭਾਸ਼ਾ
തീരുമാനം ലോഗ്,ਫੈਸਲਾ ਤਰਕ
