Punjabi,Marathi
"1.ਡਾਟਾ ਸਿਸਟਮ, 2.ਡਾਟਾ ਚੈਨਲ","1.डेटा प्रणाली, 2.डेटा चॅनेल"
ਡਾਟਾ ਸੰਚਾਰ,डेटा संप्रेषण
"1.ਡਾਟਾ ਕੰਪਰੈਸ਼ਨ, 2.ਡਾਟਾ ਕੰਪਰੈਸ਼ਨ","1.डेटा कॉम्प्रेशन, 2.डेटा कॉम्प्रेशन"
ਡਾਟਾ ਖੇਤਰ,डेटा फील्ड
ਡਾਟਾ ਫਾਇਲ,डेटा फाइल
"1. ਡੇਟਾ ਫਲੋ, 2. ਡੇਟਾ ਫਲੋ","1. डेटा प्रवाह, 2. डेटा प्रवाह"
"1.ਡਾਟਾ ਫਲੋਚਾਰਟ, 2.ਚਾਰਟ","1.डेटा फ्लोचार्ट, 2.चार्ट"
ਡਾਟਾ ਲੜੀ,डेटा पदानुक्रम
ਡਾਟਾ ਪੱਧਰ,डेटा पातळी
"1.ਡਾਟਾ ਕਲੈਕਸ਼ਨ, 2.ਡਾਟਾ ਲਾਇਬ੍ਰੇਰੀ","1.डेटा संकलन, 2.डेटा लायब्ररी"
ਡਾਟਾ ਲਿੰਕ ਪਰਤ,डेटा लिंक स्तर
ਡਾਟਾ ਲਿੰਕ ਲੇਅਰ (DLL),डेटा लिंक लेयर (DLL)
"1.ਡਾਟਾ ਪ੍ਰਬੰਧਨ, 2.ਡਾਟਾ ਪ੍ਰਬੰਧਨ","1.डेटा व्यवस्थापन, 2.डेटा व्यवस्थापन"
"1.ਡਾਟਾ ਗਣਨਾ, 2.ਡਾਟਾ ਗਣਨਾ","1.डेटा गणना, 2.डेटा गणना"
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ ਭਾਸ਼ਾ (DML),डेटा प्रोसेसिंग भाषा (DML)
ਡਾਟਾ ਮਾਡਮ ਡਾਟਾ ਮਾਡਮ,डेटा मोडेम डेटा मोडेम
"1.ਡਾਟਾ ਸੋਧ, 2.ਡਾਟਾ ਸੋਧ","1.डेटा मॉडिफिकेशन, 2.डेटा मॉडिफिकेशन"
"1.ਡਾਟਾ ਨੈੱਟਵਰਕ, 2.ਡਾਟਾ ਨੈੱਟਵਰਕ","1.डेटा नेटवर्क, 2.डेटा नेटवर्क"
"1.ਡਾਟਾ ਓਪਰੇਸ਼ਨ, 2.ਡਾਟਾ ਓਪਰੇਸ਼ਨ","1.डेटा ऑपरेशन, 2.डेटा ऑपरेशन"
"1. ਡਾਟਾ ਸੰਸਥਾਵਾਂ, 2. ਡਾਟਾ ਸੰਗਠਨ","1.डेटा संस्था, 2. डेटा संस्था"
"1. ਡਾਟਾ ਆਉਟਪੁੱਟ, 2. ਡਾਟਾ ਆਉਟਪੁੱਟ","1. डेटा आउटपुट, 2. डेटा आउटपुट"
"1.ਡਾਟਾ ਪਾਥ, 2.ਡਾਟਾ ਪਾਥ","1.डेटा पथ, 2.डेटा पथ"
"1. ਡੇਟਾ ਤਿਆਰੀ, 2. ਡੇਟਾ ਤਿਆਰੀ","1. डेटा तयार करणे, 2. डेटा तयार करणे"
"1.ਡਾਟਾ ਗੋਪਨੀਯਤਾ, 2.ਡਾਟਾ ਗੋਪਨੀਯਤਾ","1.डेटा गोपनीयता, 2.डेटा गोपनीयता"
"1. ਡੇਟਾ ਪ੍ਰੋਸੈਸਰ, 2. ਡੇਟਾ ਪ੍ਰੋਸੈਸਰ","1. डेटा प्रोसेसर, 2. डेटा प्रोसेसर"
"1.ਡਾਟਾ ਪ੍ਰੋਟੈਕਸ਼ਨ, 2.ਡਾਟਾ ਪ੍ਰੋਟੈਕਸ਼ਨ","1.डेटा संरक्षण, 2.डेटा संरक्षण"
"1. ਡਾਟਾ ਰਿਕਾਰਡ, 2. ਡਾਟਾ ਰਿਕਾਰਡ","1. डेटा रेकॉर्ड, 2. डेटा रेकॉर्ड"
"1. ਡਾਟਾ ਪ੍ਰਾਪਤੀ, 2. ਡਾਟਾ ਪ੍ਰਾਪਤੀ","1. डेटा पुनर्प्राप्ती, 2. डेटा पुनर्प्राप्ती"
"1. ਡੇਟਾ ਰੁਟੀਨ, 2. ਡੇਟਾ ਰੁਟੀਨ","1. डेटा रूटीन, 2. डेटा रूटीन"
"1.ਡਾਟਾ ਸੁਰੱਖਿਆ, 2.ਡਾਟਾ ਸੁਰੱਖਿਆ","1.डेटा सुरक्षा, 2.डेटा सुरक्षा"
"1.ਡਾਟਾ ਸੈੱਟ, 2. ਡਾਟਾ ਸੈੱਟ","१.डेटा संच, २. डेटा सेट"
"1.ਡਾਟਾ ਸਿਗਨਲ, 2.ਡਾਟਾ ਸਿਗਨਲ","1.डेटा सिग्नल, 2.डेटा सिग्नल"
"1. ਡੇਟਾ ਐਕਸੈਸ, 2. ਡੇਟਾ ਐਕਸੈਸ","1. डेटा ऍक्सेस, 2. डेटा ऍक्सेस"
"1.ਡਾਟਾ ਸਰੋਤ, 2.ਡਾਟਾ ਸਰੋਤ","1.डेटा स्रोत, 2.डेटा स्रोत"
"1.ਡਾਟਾ ਨਿਰਧਾਰਨ, 2. ਡਾਟਾ ਨਿਰਧਾਰਨ","1.डेटा तपशील, 2. डेटा तपशील"
"1.ਡਾਟਾ ਸੈਂਟਰ, 2.ਡਾਟਾ ਸੈਂਟਰ","1.डेटा सेंटर, 2.डेटा सेंटर"
"1. ਡੇਟਾ ਸਟੋਰੇਜ, 2. ਡੇਟਾ ਸਟੋਰੇਜ","1. डेटा स्टोरेज, 2. डेटा स्टोरेज"
ਡਾਟਾ ਸਟੋਰੇਜ਼ ਬਣਤਰ,डेटा स्टोरेज संरचना
"1. ਡਾਟਾ ਸਟ੍ਰਕਚਰ, 2. ਡਾਟਾ ਸਟ੍ਰਕਚਰ","1. डेटा स्ट्रक्चर, 2. डेटा स्ट्रक्चर"
"1.ਡਾਟਾ ਸਵਿੱਚ, 2.ਡਾਟਾ ਸਵਿੱਚ","1.डेटा स्विच, 2.डेटा स्विच"
"1.ਡਾਟਾ ਸਾਰਣੀ, 2.ਡਾਟਾ ਸਾਰਣੀ","1.डेटा टेबल, 2.डेटा टेबल"
"1.ਡਾਟਾ ਅੰਤ, 2. ਡਾਟਾ ਖਤਮ","1.डेटा एंड, 2. डेटा समाप्त"
"1. ਡੇਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ, 2. ਡੇਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ","1. डेटा ट्रान्सक्रिप्शन, 2. डेटा ट्रान्सक्रिप्शन"
"1.ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ, 2. ਡਾਟਾ ਸੰਚਾਰ","1.डेटा ट्रान्सफर, 2. डेटा ट्रान्सफर"
"1. ਡਾਟਾ ਸੰਚਾਰ, 2. ਡਾਟਾ ਸੰਚਾਰ","1. डेटा ट्रान्समिशन, 2. डेटा ट्रान्समिशन"
"1.ਡਾਟਾ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਸਿਸਟਮ, 2.ਡਾਟਾ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਸਿਸਟਮ","1. डेटा ट्रान्समिशन सिस्टम, 2. डेटा ट्रान्समिशन सिस्टम"
"1. ਡੇਟਾ ਫਾਰਮੈਟ, 2. ਡੇਟਾ ਫਾਰਮੈਟ","1. डेटा फॉरमॅट, 2. डेटा फॉरमॅट"
"1. ਡੇਟਾ ਯੂਨਿਟ, 2. ਡੇਟਾ ਯੂਨਿਟ","1. डेटा युनिट, 2. डेटा युनिट"
"1.ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ, 2.ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ","1.डेटा प्रमाणीकरण, 2.डेटा प्रमाणीकरण"
ਡਾਟਾਬੇਸ,डेटाबेस
ਡਾਟਾਬੇਸ ਪ੍ਰਸ਼ਾਸਨ,डेटाबेस प्रशासन
ਡਾਟਾਬੇਸ ਡਿਜ਼ਾਈਨ,डेटाबेस डिझाइन
ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ,डेटाबेस व्यवस्थापन प्रणाली
"1.ਡਾਟਾਗਰੇਵ, 2.ਡਾਟਾਗਰੇਵ","1.डेटाग्रेव्ह, 2.डेटाग्रेव्ह"
"1. ਡਾਟਾ, 2. ਡਾਟਾ","1. डेटाम, 2. डेटा"
"1.ਅਕਿਰਿਆਸ਼ੀਲ ਜ਼ੋਨ, 2.ਅਕਿਰਿਆਸ਼ੀਲ ਜ਼ੋਨ","1.निष्क्रिय क्षेत्र, 2.निष्क्रिय क्षेत्र"
ਡੈੱਡਲਾਕ,गतिरोध
ਡੈੱਡਲਾਕ ਦੀ ਰੋਕਥਾਮ,गतिरोध प्रतिबंध
ਨੁਕਸ ਕਲੀਅਰੈਂਸ,दोष क्लिअरन्स
"1. ਜੱਜਮੈਂਟ ਸੈੱਲ, 2. ਜੱਜਮੈਂਟ ਬਾਕਸ","1. जजमेंट सेल, 2. जजमेंट बॉक्स"
ਫੈਸਲਾ ਲੈਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,निर्णयप्रक्रिया
ਫੈਸਲੇ ਦਾ ਸਮਰਥਨ ਸਿਸਟਮ,निर्णय समर्थन प्रणाली
ਫੈਸਲੇ ਦਾ ਰੁੱਖ,निर्णयाचे झाड
"1. ਡੀਕੋਡਰ, 2. ਡੀਕੋਡਰ","1. डीकोडर, 2. डीकोडर"
ਭੰਗ ਅਸੂਲ,विघटन तत्त्व
ਡੀਕੋਡਿੰਗ,डीकोडिंग
ਸਮਰਪਿਤ ਸਿਸਟਮ,समर्पित प्रणाली
ਸਮਰਪਿਤ ਪ੍ਰੈਸ,समर्पित प्रेस
ਇਮਯੂਨਾਈਜ਼ੇਸ਼ਨ ਡਾਟਾ ਨੈੱਟਵਰਕ (DDN),लसीकरण डेटा नेटवर्क (DDN)
ਇਮਿਊਨਾਈਜ਼ੇਸ਼ਨ ਜਾਣਕਾਰੀ ਸਿਸਟਮ,लसीकरण माहिती प्रणाली
ਏਕੀਕਰਣ,एकीकरण
ਦੇਰੀ,विलंब
ਦੇਰੀ ਕਾਊਂਟਰ,विलंब काउंटर
ਦੇਰੀ ਦਾ ਸਮਾਂ,विलंब वेळ
"1.ਮਿਟਾਓ, 2.ਮਿਟਾਓ","1.हटवा, 2.हटवा"
ਮਿਟਾਉਣ ਦਾ ਰਿਕਾਰਡ,हटवणे रेकॉर्ड
ਡੀਲੀਮੀਟਰ,परिसीमक
ਡੈਲਟਾ ਮੋਡੂਲੇਸ਼ਨ,डेल्टा मॉड्युलेशन
ਮੰਗ ਪੰਨਾ,मागणी पृष्ठ
ਪ੍ਰਦਰਸ਼ਨ,कामगिरी
demodulation,demodulation
ਵਿ- ਮਲਟੀਪਲੈਕਸਰ,V- मल्टीप्लेक्सर
ਅਸਧਾਰਨਕਰਨ,विकृतीकरण
"1. ਘਣਤਾ, 2. ਘਣਤਾ","1. घनता, 2. घनता"
"1. ਨਿਰਭਰਤਾ, 2. ਨਿਰਭਰਤਾ","1. अवलंबित्व, 2. अवलंबित्व"
ਨਿਰਭਰ ਇਕਾਈ,अवलंबून युनिट
ਕਤਾਰ,रांग
"1. ਸਤਿਕਾਰ, 2. ਸਤਿਕਾਰ","1. dereference, 2. dereference"
ਲਿਆ ਰੁੱਖ,व्युत्पन्न झाड
ਪ੍ਰਾਪਤ ਖੇਤਰ,व्युत्पन्न फील्ड
ਘਟਦੀ ਲੜੀ,उतरत्या क्रमवारी
ਡਿਜ਼ਾਈਨ,डिझाइन
ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ,डेस्क कॅल्क्युलेटर
ਡੈਸਕਟਾਪ ਕੰਪਿਊਟਰ,डेस्कटॉप संगणक
ਡੈਸਕਟਾਪ ਪੇਸ਼ਕਾਰੀ,डेस्कटॉप सादरीकरण
ਡੈਸਕਟਾਪ ਪ੍ਰਕਾਸ਼ਨ,डेस्कटॉप प्रकाशन
ਡੈਸਕਟਾਪ ਵੀਡੀਓ,डेस्कटॉप व्हिडिओ
ਮੰਜ਼ਿਲ ਪਤਾ,गंतव्य पत्ता
"1. ਵਿਨਾਸ਼ਕਾਰੀ, 2. ਵਿਨਾਸ਼ਕਾਰੀ","1. विनाशक, 2. विनाशक"
ਨਿਰਣਾਇਕ ਆਟੋਮੇਟਾ,निर्धारक ऑटोमेटा
ਵਿਕਾਸਕਾਰ,विकसक
ਵਿਕਾਸ ਸਿਸਟਮ,विकास प्रणाली
ਜੰਤਰ,साधन
ਜੰਤਰ ਕੰਟਰੋਲ ਯੂਨਿਟ,डिव्हाइस नियंत्रण युनिट
ਜੰਤਰ ਕੰਟਰੋਲਰ,डिव्हाइस नियंत्रक
ਜੰਤਰ ਪ੍ਰਬੰਧਨ,डिव्हाइस व्यवस्थापन
ਜੰਤਰ ਮੋਡ,डिव्हाइस मोड
ਨਿਦਾਨ,निदान
ਡਾਇਗਨੌਸਟਿਕ ਸਿਸਟਮ,निदान प्रणाली
"1. ਡਾਇਗਨੌਸਟਿਕਸ, 2. ਡਾਇਗਨੌਸਟਿਕਸ","1. निदान, 2. निदान"
ਚਿੱਤਰ,आकृती
ਡਾਇਲ,डायल
ਡਾਇਲ ਲਾਈਨ,डायल लाइन
ਡਾਇਲ ਟੋਨ,डायल टोन
ਡਾਇਲ ਕਰੋ,डायल करा
"1. ਵਾਰਤਾਲਾਪ, 2. ਗੱਲਬਾਤ","1. संवाद, 2. संभाषण"
ਗੱਲਬਾਤ ਕਮਰੇ,संभाषण कक्ष
ਡਾਇਲਅੱਪ ਮਾਡਮ,डायलअप मॉडेम
ਬੀਮਾ,विमा
ਸ਼ਬਦਕੋਸ਼,शब्दकोश
"1. ਅੰਤਰ, 2. ਭਿੰਨਤਾ","1. भिन्नता, 2. भिन्नता"
ਸੰਖਿਆਤਮਕ,संख्यात्मक
ਡਿਜ਼ੀਟਲ ਸਿਸਟਮ,डिजिटल प्रणाली
ਡਿਜ਼ੀਟਲ ਸਰਕਟ,डिजिटल सर्किट
ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ,डिजिटल संगणक
"1.ਡਿਜੀਟਲ ਡੇਟਾ, 2.ਡਿਜੀਟਲ ਡੇਟਾ","1.डिजिटल डेटा, 2.डिजिटल डेटा"
ਡਿਜੀਟਲ ਸਹੂਲਤ,डिजिटल सुविधा
ਡਿਜ਼ੀਟਲ ਫਿਲਟਰ,डिजिटल फिल्टर
ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ,डिजिटल लायब्ररी
ਡਿਜ਼ੀਟਲ ਮੋਡੂਲੇਸ਼ਨ,डिजिटल मॉड्यूलेशन
"1. ਡਿਜੀਟਲ ਡਿਸਪਲੇ, 2. ਡਿਜੀਟਲ ਮਾਨੀਟਰ","1. डिजिटल डिस्प्ले, 2. डिजिटल मॉनिटर"
ਡਿਜ਼ੀਟਲ ਚਿੱਤਰ,डिजिटल प्रतिमा
"1. ਡਿਜੀਟਲ ਦਸਤਖਤ, 2. ਡਿਜੀਟਲ ਦਸਤਖਤ","1. डिजिटल स्वाक्षरी, 2. डिजिटल स्वाक्षरी"
ਡਿਜ਼ੀਟਲ ਸਵਿੱਚ,डिजिटल स्विच
ਡਿਜੀਟਲ ਐਨਾਲਾਗ ਕਨਵਰਟਰ,डिजिटल अॅनालॉग कनवर्टर
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,डिजिटायझेशन
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,डिजिटायझेशन
ਡਿਜੀਟਾਈਜ਼ਰ,डिजिटायझर
ਡਾਇਓਡ,डायोड
ਪਹਿਲੀ ਨਜ਼ਰ,प्रथमदर्शनी
ਸਿੱਧਾ ਪਤਾ,थेट पत्ता
ਸਿੱਧਾ ਪਰਿਵਰਤਨ,थेट रूपांतरण
ਸਿੱਧੀ ਜੋੜੀ,थेट जोडणी
"1. ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ, 2. ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)","1. डायरेक्ट मेमरी ऍक्सेस, 2. डायरेक्ट मेमरी ऍक्सेस (DMA)"
ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
ਸਿੱਧੀ ਵਿਧੀ,थेट पद्धत
ਨਿਰਦੇਸ਼,दिशानिर्देश
ਡਾਇਰੈਕਟਰੀ,निर्देशिका
"1. ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ, 2. ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ","1. निर्देशिका सर्व्हर, 2. निर्देशिका सर्व्हर"
ਡਾਇਰੈਕਟਰੀ ਸੇਵਾ,निर्देशिका सेवा
ਅਸਮਰੱਥ,अक्षम
ਅਸਮਰੱਥ ਸਿਗਨਲ,सिग्नल अक्षम करणे
"1. ਡਿਸਕਨੈਕਸ਼ਨ, 2. ਡਿਸਕਨੈਕਸ਼ਨ","1. डिस्कनेक्शन, 2. डिस्कनेक्शन"
"1. ਵੱਖਰਾ, 2. ਵੱਖਰਾ","1. स्वतंत्र, 2. स्वतंत्र"
"1. ਡਿਸਕ, 2. ਡਿਸਕ","1. डिस्क, 2. डिस्क"
"1. ਡਿਸਕ ਪਤਾ, 2. ਡਿਸਕ ਪਤਾ","1. डिस्क पत्ता, 2. डिस्क पत्ता"
"1. ਡਿਸਕ ਐਰੇ, 2. ਡਿਸਕ ਐਰੇ","1. डिस्क अॅरे, 2. डिस्क अॅरे"
"1. ਡਿਸਕ ਸਮਰੱਥਾ, 2. ਡਿਸਕ ਸਮਰੱਥਾ","1. डिस्क क्षमता, 2. डिस्क क्षमता"
"1. ਡਿਸਕ ਡਰਾਈਵਰ, 2. ਡਿਸਕ ਡਰਾਈਵ","1. डिस्क ड्रायव्हर, 2. डिस्क ड्राइव्ह"
ਡਿਸਕ ਫਾਈਲ,डिस्क फाइल
"1. ਡਿਸਕ ਮੈਮੋਰੀ, 2. ਡਿਸਕ ਮੈਮੋਰੀ, 3. ਡਿਸਕ ਮੈਮੋਰੀ, 4. ਡਿਸਕ ਮੈਮੋਰੀ","1. डिस्क मेमरी, 2. डिस्क मेमरी, 3. डिस्क मेमरी, 4. डिस्क मेमरी"
ਡਿਸਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ (DoS),डिस्क ऑपरेटिंग सिस्टम (DoS)
ਡਿਸਕ ਪੈਕੇਜ,डिस्क पॅकेज
"1. ਚੱਕਰਿਕਾ ਸਰਵਰ, 2. ਡਿਸਕ ਸਰਵਰ","1.चक्रिका सर्व्हर, 2.डिस्क सर्व्हर"
"1. ਡਿਸਕ ਸਟੋਰੇਜ, 2. ਡਿਸਕ ਸਟੋਰੇਜ","1. डिस्क स्टोरेज, 2. डिस्क स्टोरेज"
ਡਿਸਕੇਟ,डिस्केट
ਡਿਸਪਲੇ ਫਾਇਲ,फाइल प्रदर्शित करा
ਡਿਸਪਲੇ ਚਿੱਤਰ,प्रतिमा प्रदर्शित करा
ਨਿਪਟਾਰੇ,विल्हेवाट
ਦੂਰੀ,अंतर
ਦੂਰੀ ਫੰਕਸ਼ਨ,अंतर कार्य
ਵਿਗਾੜ,विकृती
ਡਿਲੀਵਰ ਕੀਤਾ,वितरित
ਵੰਡਿਆ ਡਾਟਾ,वितरित डेटा
ਵੰਡਿਆ ਸਰਵਰ,वितरित सर्व्हर
"1.ਡਿਸਟ੍ਰੀਬਿਊਟਡ ਸਿਸਟਮ, 2.ਡਿਸਟ੍ਰੀਬਿਊਟਡ ਸਿਸਟਮ","1.वितरित प्रणाली, 2.वितरित प्रणाली"
ਵਿਤਰਕ,वितरक
ਦਸਤਾਵੇਜ਼,दस्तऐवज
ਪ੍ਰਮਾਣਿਤ ਦਸਤਾਵੇਜ਼,दस्तऐवज मान्यताप्राप्त
"1. ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ, 2. ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ","1. दस्तऐवज विंडो, 2. दस्तऐवज विंडो"
ਦਸਤਾਵੇਜ਼,दस्तऐवजीकरण
"ਡੋਮੇਨ, ਡੋਮੇਨ","डोमेन, डोमेन"
ਡੋਮੇਨ ਨਾਮ,डोमेनचे नाव
"1. ਡਾਟ ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ, 2. ਡਾਟ ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ","1. डॉट मॅट्रिक्स प्रिंटर, 2. डॉट मॅट्रिक्स प्रिंटर"
"ਹੇਠਾਂ, ਹੇਠਾਂ","खाली, खाली"
"1. ਅਵਲਿੰਕ, 2. ਵਰਗ","1.अवलिंक, 2.स्क्वेअर"
ਡਾਊਨਲੋਡ ਕਰੋ,डाउनलोड करा
ਡਾਊਨਲੋਡ ਕਰਨ ਦਾ ਸਮਾਂ,डाउनलोड वेळ
ਖਿੱਚ,कर्षण
DRAM (ਡਾਇਨਾਮਿਕ ਰੈਮ),DRAM (डायनॅमिक रॅम)
ਰਨਆਫ,प्रवाह
ਡਰਾਈਵਰ,चालक
ਪੱਤੇ,पाने
ਡ੍ਰੌਪ ਲਿਸਟ ਬਾਕਸ,ड्रॉप लिस्ट बॉक्स
ਡਰੱਮ ਡਰਾਈਵ,ड्रम ड्राइव्ह
"1.ਡਰਮ ਪ੍ਰਿੰਟਰ, 2.ਡਰਮ ਪ੍ਰਿੰਟਰ","1.ड्रम प्रिंटर, 2.ड्रम प्रिंटर"
"1. ਇਮ ਯੂਨਿਟ, 2. ਡਰੱਮ ਯੂਨਿਟ","1. इम युनिट, 2. ड्रम युनिट"
"1. ਦਵੈਤ, 2. bi","1. द्वैत, 2. द्वि"
ਦੋਹਰੀ ਘਣਤਾ,दुहेरी घनता
"1. ਚੁੱਪ ਦਾ ਪਤਾ, 2. ਜਾਅਲੀ ਪਤਾ","1. मूक पत्ता, 2. बनावट पत्ता"
ਡੰਪ,डंप
ਡੁਪਲੈਕਸ ਸਰਕਟ,डुप्लेक्स सर्किट
ਕਾਨੂੰਨੀਕਰਣ,कायदेशीरकरण
ਕੁੰਜੀ,की की
"1.D V D R./W, 2. ਡੀਵੀਡੀ ਰੀਡਿੰਗ, 3. ਲਿਖਣਾ","1.D V D R./W, 2. डीव्हीडी वाचन, 3. लेखन"
DVD ROM,डीव्हीडी रॉम
ਗਤੀਸ਼ੀਲ ਹਦਾਇਤ,डायनॅमिक सूचना
"1. ਡਾਇਨਾਮਿਕ ਮੈਮੋਰੀ, 2. ਡਾਇਨਾਮਿਕ ਮੈਮੋਰੀ","1.डायनॅमिक मेमरी, 2.डायनॅमिक मेमरी"
"1. ਡਾਇਨਾਮਿਕਸ, 2. ਡਾਇਨਾਮਿਕਸ","1. डायनॅमिक्स, 2. डायनॅमिक्स"
ਈ ਬੀ ਸੀ ਡੀ ਆਈ ਸੀ,E B C D I C
ਈ-ਕਾਰੋਬਾਰ,ई-व्यवसाय
echo,प्रतिध्वनी
"1.ਈ-ਕਾਮਰਸ, 2.ਈ-ਕਾਮਰਸ","1.ई-कॉमर्स, 2.ई-कॉमर्स"
ਸੰਪਾਦਨ,संपादन
ਸੰਪਾਦਕ,संपादक
ਵਿਦਿਅਕ ਤਕਨਾਲੋਜੀ,शैक्षणिक तंत्रज्ञान
e e ਪ rom,e e p rom
"1. ਅਰਥਪੂਰਨ ਪਤਾ, 2. ਪ੍ਰਭਾਵੀ ਪਤਾ","1. अर्थपूर्ण पत्ता, 2. प्रभावी पत्ता"
ਅਰਥਪੂਰਨ ਸੰਚਾਲਨ ਪਤਾ,अर्थपूर्ण ऑपरेंड पत्ता
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਕਾਰਵਾਈ,प्रभावी कृती
ਪ੍ਰਭਾਵਸ਼ਾਲੀ UID,प्रभावी UID
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪ੍ਰਸਾਰਣ ਕਾਰਵਾਈ,प्रभावी ट्रांसमिशन ऑपरेशन
octal ਬਾਈਟ,ऑक्टल बाइट
"ਇਲੈਕਟ੍ਰਾਨਿਕ ਲਰਨਿੰਗ, ਈ-ਲਰਨਿੰਗ","इलेक्ट्रॉनिक शिक्षण, ई-लर्निंग"
ਚੋਣ ਐਲਗੋਰਿਦਮ,निवडणूक अल्गोरिदम
ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੇਲ ਸੇਵਾ (ਈ-ਮੇਲ),इलेक्ट्रॉनिक मेल सेवा (ई-मेल)
"1.ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਿੰਟਿੰਗ, 2.ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਿੰਟਰ","1.इलेक्ट्रॉनिक प्रिंटिंग, 2.इलेक्ट्रॉनिक प्रिंटर"
ਇਲੈਕਟ੍ਰੀਕਲ ਲੇਖਾ ਮਸ਼ੀਨ,इलेक्ट्रिकल अकाउंटिंग मशीन
ਇਲੈਕਟ੍ਰਾਨਿਕਸ,इलेक्ट्रॉनिक्स
ਇਲੈਕਟ੍ਰਾਨਿਕ ਐਗਜ਼ੌਸਟ ਸਿਸਟਮ (ECS),इलेक्ट्रॉनिक एक्झॉस्ट सिस्टम (ECS)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡੇਟਾ ਐਕਸਚੇਂਜ (EDI),इलेक्ट्रॉनिक डेटा एक्सचेंज (EDI)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,इलेक्ट्रॉनिक डेटा प्रोसेसिंग
ਇਲੈਕਟ੍ਰਾਨਿਕ ਬਰੋਸ਼ਰ,इलेक्ट्रॉनिक ब्रोशर
ਇਲੈਕਟ੍ਰਾਨਿਕ ਫੰਡ ਟ੍ਰਾਂਸਫਰ ਮਕੈਨਿਜ਼ਮ (EFTS),इलेक्ट्रॉनिक निधी हस्तांतरण यंत्रणा (EFTS)
"1.ਇਲੈਕਟ੍ਰਾਨਿਕ ਜਰਨਲ, 2.ਇਲੈਕਟ੍ਰਾਨਿਕ ਜਰਨਲ","1.इलेक्ट्रॉनिक जर्नल, 2.इलेक्ट्रॉनिक जर्नल"
ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਕਾਸ਼ਨ,इलेक्ट्रॉनिक प्रकाशन
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿੱਚ,इलेक्ट्रॉनिक स्विच
"ਤੱਤ, ਤੱਤ","घटक, घटक"
ਈ - ਮੇਲ,ई-मेल
"1. ਈ-ਮੇਲ ਪਤਾ, 2. ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਕ ਪਤਾ","1. ई-मेल पत्ता, 2. इलेक्ट्रॉनिक मेलिंग पत्ता"
ਏਮਬੈਡਡ ਸਿਸਟਮ,एम्बेडेड प्रणाली
ਏਮਬੈਡਿੰਗ,एम्बेडिंग
ਐਮੀਟਰ ਕਪਲਡ ਤਰਕ (ECL),एमिटर कपल्ड लॉजिक (ECL)
ਖਾਲੀ ਥਾਂ,मोकळी जागा
"1. ਖਾਲੀ ਚੇਨ, 2. ਖਾਲੀ ਚੇਨ","1. कोरी साखळी, 2. कोरी साखळी"
ਮਸ਼ੀਨੀਕਰਨ,यांत्रिकीकरण
"1.ਕੈਪਸੂਲੇਸ਼ਨ, 2.ਕੈਪਸੂਲੇਸ਼ਨ","1.कॅप्सुलेशन, 2.कॅप्सुलेशन"
ਡੀਕੋਡਰ,डिकोडर
ਇੰਕੋਡਿੰਗ,एन्कोडिंग
