Kannada,Malayalam
ಮುಕ್ತಾಯದ ದಿನಾಂಕ,അവസാന തിയ്യതി
ಮುಚ್ಚಿದ,സമാപനം
ಸುಳಿವು,സൂചന
ಸಿಒ ('ಸಹ-ಅಧ್ಯಕ್ಷರಂತೆ),കോ (കോ-ചെയർമാൻ 'എന്ന നിലയിൽ)
ಸಹ ಆರೋಪ,സഹകാസനം
ತರಬೇತಿ,കോച്ചിംഗ്
ಒಕ್ಕೂಟದ ಸರ್ಕಾರ,സഖ്യം സർക്കാർ
ಸಂಹಿತೆ,കോഡ്
ಸಂಹಿತೆ,കോഡ് നമ്പർ
ನೀತಿ ಸಂಹಿತೆ,പെരുമാറ്റച്ചട്ടം
ಕೋಡ್ ಪದ,കോഡ് വാക്ക്
ಕೋಡಿಂಗ್,കോഡിംഗ്
ಬಲಾತ್ಕಾರ,ബലപ്രയോഗം
ಸಹಬಯಸತ್ಯ,സഹവർത്തിത്വം
ಗ್ರಾಹ್ಯ,അറിവുള്ള
ಅರಿವಿನ ಅಪರಾಧ,കോഗ്നിസുചെയ്യാവുന്ന കുറ്റം
ಆಚರಣೆ,അറിവില്ലായ്മ
ಕಾಕತಾಳೀಯ,യാദൃശ്ചികതം
ಸಹಯೋಗ,സഹപവര്ത്തനം
ಮೇಲಾಧಾರ ಭದ್ರತೆ,കൊളാറ്ററൽ സുരക്ഷ
ಸಹೋದ್ಯೋಗಿ,സഹപവര്ത്തകന്
ಸಾಮೂಹಿಕ,കൂട്ടായ
ಸಾಮೂಹಿಕ ಜವಾಬ್ದಾರಿ,കൂട്ടായ ഉത്തരവാദിത്തം
ಸಂಗ್ರಾಹಕ,കളക്ടറേറ്റ്
ಒಳ್ಳಿಕೆ,കൂളിടല്
ವಸಾಹತು,കോളനി
ಬಣ್ಣ ಕುರುಡುತನ,വർണ്ണ അന്ധത
ಕಾಲಮ್,കോളം
ಕಾರ್ಯಾಚರಣೆ,കോമ്പിംഗ് പ്രവർത്തനം
ಸ ೦ ಧಿಗೆ,ആജ്ഞാപിക്കുക
ಸ್ಮಾರಕ,സ്മാരകം
ಪ್ರಶಂಸನೀಯ,സ്തുതര്ഹമായ
ಸ ೦ ತೋಷದ,സൊമാറ്റ്സൗറേറ്റ്
ವ್ಯಾಖ್ಯಾನ,വിവരണം
ಪ್ರತಿಕ್ರಿಯೆ,അഭിപ്രായങ്ങൾ
ವಾಣಿಜ್ಯ,വാണിജം
ವಾಣಿಜ್ಯ ವಿರಾಮ,പരസ്യ ഇടവേള
ಆಯೋಗ,ഭരണമേല്പിക്കല്
ಸಿದ್ಧಪಡಿಸುವ,കമ്മീഷൻ
ಒಪ್ಪಿಸು,കുറ്റംചെയ്യുക
ಬದ್ಧತೆ,പതിജ്ഞാബദ്ധത
ಸರಕು,ചരക്ക്
ಸಾಮಾನ್ಯ,പൊതുവായ
ಕೋಮಲು,സാമവമില്ലാത്ത
ಕೋಮು ಸಾಮರಸ್ಯ,സാമുദായിക ഐക്യം
ಸಂವಹನ,പകരുക
ಸಂವಹನ,വാര്ത്താവിനിമയം
ಸಂವಹನ ಅಂತರ,ആശയവിനിമയ വിടവ്
ಸಂವಹನ,കണികന്
ಸಮುದಾಯ,സമൂഹം
ಸಮುದಾಯ ಕೇಂದ್ರ,കമ്മ്യൂണിറ്റി സെന്റർ
ಸಮುದಾಯ ಅಭಿವೃದ್ಧಿ ಯೋಜನೆ,കമ്മ്യൂണിറ്റി ഡെവലപ്മെന്റ് പ്രോജക്റ്റ്
ಸಮುದಾಯ ಸೇವೆ,സാമുഹ്യ സേവനം
ಹೋರಾಡುವಿಕೆ,സമാധാനം
ಪ್ರಯಾಣಿಕ ರಜೆ,മാറ്റിയ അവധി
ಪ್ರಯಾಣದ ಮೌಲ್ಯ,മായ്ച്ച മൂല്യം
ಹೋಲಿಕೆ,താരതമം
ಸಹಾನುಭೂತಿ,അനുകന്വ
ಸಹಾನುಭೂತಿಯ ನೆಲ,അനുകമ്പ നിലം
ಸಹಾನುಭೂತಿ ರಜೆ,അനുകമ്പയുള്ള അവധി
ಹೊಂದಬಲ್ಲ,അനുഗുണമായ
ಒತ್ತಾಯಿಸು,നിർബന്ധിക്കുക
ದಳ,കയറ്റമായുള്ള
ಪರಿಹಾರ,നഷ്ടപരിഹാരം
ಸರಿದೂಗಿಸುವ ಭತ್ಯೆ,നഷ്ടപരിഹാര അലവൻ
ಸರಿದೂಗಿಸುವ ರಜೆ,നഷ്ടപരിഹാര അവധി
ಸಾಮರ್ಥ್ಯ,അര്ഹത
ಸಮರ್ಥ,അര്ഹതയുള്ള
ಸಮರ್ಥ ಅಧಿಕಾರ,യോഗ്യതയുള്ള അതോറിറ്റി
ಸ್ಪರ್ಧೆ,മത്സരം
ಸ್ಪರ್ಧಾತ್ಮಕ ಪರೀಕ್ಷೆ,മത്സര പരിശോധന
ಸಂಕಲೀಕರಣ,സമാഹാരം
ದೂರು,പരാതി
ದೂರು ಪುಸ್ತಕ,പരാതി പുസ്തകം
ಪೂರಿಸು,പൂരക
ಪೂರ್ಯ,പൂരകൻ
ಪೂರ್ಣ,സന്വൂര്ണമായ
ಪೂರ್ಣಗೊಳಿಸುವಿಕೆ ಪ್ರಮಾಣಪತ್ರ,പൂർത്തീകരണ സർട്ടിഫിക്കറ്റ്
ಅನುಸರಣ,സമ്മതം
ದಟ್ಟವಾದ,സങ്കീർണ്ണമാണ്
ಅಭಿನಂದನೆ,ഉപചാരം
ಪೂರಕ ಪ್ರತಿ,കോംപ്ലിമെന്ററി പകർപ്പ്
ಅನುಸರಿಸಿ,ഇത് പാലിക്കുക
ಸಂಯೋಜಿತ ಸಂಸ್ಕೃತಿ,സംയോജിത സംസ്കാരം
ಸಂಯೋಜನೆ,രചന
ಸಮಗ್ರ,വാപകമായ
ಸಮಗ್ರ ವಿಮೆ,സമഗ്ര ഇൻഷുറൻസ്
ರಾಜಿ ಮಾಡಿಕೊ,ഒത്തുതീര്പ്പ്
ಕಡ್ಡಾಯ,നിര്ബന്ധിതമായ
ಕಡ್ಡಾಯ ನಿವೃತ್ತಿ,നിർബന്ധിത വിരമിക്കൽ
ಕಂಪ್ಯೂಟರ್,കന്വൂട്ടര്
ಕಂಪ್ಯೂಟರ್ ಕೇಂದ್ರ,കമ്പ്യൂട്ടർ കേന്ദ്രം
ಕಂಪ್ಯೂಟರ್ ಸ್ನೇಹಿ,കമ്പ്യൂട്ടർ സ friendly ഹൃദ
ಗಣಕೀಕರಣ,കമ്പ്യൂട്ടറൈസേഷൻ
ಕಂಪ್ಯೂಟರ್ ಭಾಷೆ,കമ്പ്യൂട്ടർ ഭാഷ
ಕಂಪ್ಯೂಟರ್ ಸಾಕ್ಷರತೆ,കമ്പ്യൂട്ടർ സാക്ഷരതാ
ಪರಿಕಲ್ಪನೆ,ആശയം
ಕಳವಳ,ഉത്കണ്ഠ
ರಿಯಾಯಿತಿ,സൗജനം
ರಿಯಾಯಿತಿ ಪ್ರಮಾಣ,ആനുകൂല്യ നിരക്ക്
ರಿಯಾಯಿತಿ ಪ್ರಮಾಣಪತ್ರ,ഇളവ് സർട്ടിഫിക്കറ്റ്
ಸಮಾಧಾನ,അനുരഞ്ജനം
ಮುಕ್ತಾಯದ ಟೀಕೆಗಳು,ഉപസംഹാര കുറിപ്പ്
ತೀರ್ಮಾನ,തീരുമാനം
ನಿರ್ಣಾಯಕ,നിര്ണായകമായ
ಒಪ್ಪು,പരിമിതപ്പെടുത്തുക
ಸಮ್ಮತ,സമ്മേളര്ത്തരം
ಖಂಡಿಸು,നിന്ദിക്കുക
ಷರತ್ತು,വവസ്ഥ
ಷರತ್ತುಬದ್ಧ,സോപാധികമായ
ಷರತ್ತುಬದ್ಧ ಸ್ವೀಕಾರ,സോപാധിക സ്വീകാര്യത
ಒಪ್ಪಂದದ ಷರತ್ತುಗಳು,കരാറിന്റെ വ്യവസ്ഥകൾ
ಸೇವೆಯ ಪರಿಸ್ಥಿತಿಗಳು,സേവന വ്യവസ്ഥകൾ
ದ್ವೇಷ,അനുശോചനം
ಕ್ಷಮಿಸು,മാപ്പാക്കുക
ನಡೆಸು,നയിക്കുക
ನಿಯಮಗಳನ್ನು ನಡೆಸುವುದು,നിയമങ്ങൾ നടത്തുക
ಸಮ್ಮೇಳನ,സമ്മേളനം
ಸಮ್ಮೇಳನ ಕೊಠಡಿ,ചർച്ചാമുറി
ಕಾನ್ಫರೆನ್ಸಿಂಗ್ ಸೌಲಭ್ಯ,കോൺഫറൻസിംഗ് സൗകര്യം
ಕೊಂಡಿ,നല്കുക
ಗೌಪ್ಯ,സകാരമായ
ಬಂಧನ,നിരോധം
ದೃ confirmಿಸು,ഉറപ്പിക്കുക
ದೃಢೀಕರಣ,സ്ഥിരീകരണം
ಸೇವೆಯ ದೃ mation ೀಕರಣ,സേവനത്തിന്റെ സ്ഥിരീകരണം
ದೃ irm ೀಕರಣ ಕ್ರಮ,സ്ഥിരീകരണ ഓർഡർ
ಮುಟ್ಟುಗೋಲು ಹಾಕಿಕೊಳ್ಳುವುದು,കണ്ടുകെട്ടല്
ಸಂಘರ್ಷ,സംഘർഷം
ಸಂಘರ್ಷದ ವೀಕ್ಷಣೆಗಳು,വൈരുദ്ധ്യമുള്ള കാഴ്ചകൾ
ಅನುರೂಪತೆ,അനുരൂപത
ಅಭಿನಂದನೆ,അഭിനന്ദനം
ಸಂಪರ್ಕ,കൂട്ടുകെട്ട്
ನಿರುತ್ಸಾಹ,തണന
ಆತ್ಮಸಾಕ್ಷಿ,മനസ്സാക്ഷി
ಒಮ್ಮತ,സമതകരണം
ಒಪ್ಪಿಗೆ,സമ്മതിക്കുക
ಪರಿಣಾಮ,പരിണതഫലം
ಪರಿಣಾಮವಾಗಿ,ഉപദേശം
ಸಂರಕ್ಷಣಾ,സംരക്ഷണം
ಪರಿಗಣ ವಲಯ,പരിഗണന മേഖല
ರವಾನೆದಾರ,കൺസണി
ರವಾನೆ,ചരക്ക്
ರವಾನೆ ಟಿಪ್ಪಣಿ,ചരക്ക് കുറിപ്പ്
ಸ್ಥಿರ,പരസ്പരം യോജിക്കുന്ന
ಏಕೀಕೃತ ನಿಧಿ,ഏകീകൃത ഫണ്ട്
ಏಕೀಕೃತ ವೇತನ,ഏകീകൃത ശമ്പളം
ಏಕೀಕೃತ ಹೇಳಿಕೆ,ഏകീകൃത പ്രസ്താവന
ಬಲವರ್ಧನೆ,ഏകീകരണം
ಎದ್ದುಕಾಣುವ,പ്രകടമായ
ಪಿತೂರಿ,ഉപജാപം
ನಿರಂತರ,സ്ഥിരമായ
ಕ್ಷೇತ್ರ,നിയോജകമണ്ഡലം
ಸಂಪ್ರದಾಯ,ഘടകമായ
ಸಂವಿಧಾನ,ഭരണഘടന
ನಿರ್ಬಂಧ,നിയന്ത്രണം
ನಿರ್ಮಾಣ,നിര്മ്മാണം
ಸಲಹೆಗಾರ,കൂടിയാലോചിക്കുന്നവന്
ಸಮಾಲೋಚನೆ,ആലോചന
ಸಮಾಲೋಚಕ ಸಮಿತಿ,കൺസൾട്ടേറ്റീവ് കമ്മിറ്റി
ಬಳಸಬಹುದಾದ ಐಟಂ,ഉപഭോഗങ്ങൾ
ಸೇವಿಸು,ഉപഭോഗം
ಗ್ರಾಹಕರ ಸರಕುಗಳು,ഉപഭോക്താവിന്റെ സാധനങ്ങൾ
ಗ್ರಾಹಕ ವೇದಿಕೆ/ಕೌನ್ಸಿಲ್,ഉപഭോക്തൃ ഫോറം / കൗൺസിൽ
ಗ್ರಾಹಕ ದೃಷ್ಟಿಕೋನ,ഉപഭോക്തൃ ഓറിയന്റേഷൻ
ಸೇವನೆ,ഉപഭോഗം
ಸಂಪರ್ಕ,സന്വര്ക്കം
ಸಂಪರ್ಕ ಕಾರ್ಯಕ್ರಮ,കോൺടാക്റ്റ് പ്രോഗ്രാം
ಸಾಂಕ್ರಾಮಿಕ ರೋಗ,പകർച്ചവ്യാധി
ಒಳಗೊಂಡು,അടങ്ങിയിട്ടുണ്ട്
ವಿವಾದಿಸು,ചിന്തിക്കുക
ಸಮಕಾಲೀನ,സമകാലിക
ನ್ಯಾಯಾಲಯದ ತಿರಸ್ಕಾರ,കോടതിയലക്ഷ്യം
ವಿವೇಚನೆ,തർക്കം
ರೂಪಗಳು,ഉള്ളടക്കം
ಸ್ಪರ್ಧೆ,മത്സരം
ಸನ್ನಿವೇಶ,സന്ദര്ഭം
ಆಕಸ್ಮಿಕತೆಗಳು,ആകസ്മിക
ಆಕಸ್ಮಿಕತೆ,ആകസ്മിഖള്ളാത്ത
ಆಕಸ್ಮಿಕ ಭತ್ಯೆ,ആകസ്മിക അലവൻസ്
ಆಕಸ್ಮಿಕ ನಿಧಿ,ആകസ്മിക ഫണ്ട്
ಆಕಸ್ಮಿಕ ಅನುದಾನ,ആകസ്മിക ഗ്രാന്റ്
ಆಕಸ್ಮಿಕ ಯೋಜನೆ,ആകസ്മിക പദ്ധതി
ಅನಿಶ್ಚಿತ ಶುಲ್ಕಗಳು,അനിശ്ചിതകാല നിരക്കുകൾ
ನಿರಂತರ ನೇಮಕಾತಿ,തുടർച്ചയായ നിയമനം
ನಿರಂತರ ಅಭಿವೃದ್ಧಿ,തുടർച്ചയായ വികസനം
ನಿರಂತರ ಪ್ರಕ್ರಿಯೆ,തുടർച്ചയായ പ്രക്രിയ
ನಿರಂತರ ಸೇವೆ,തുടർച്ചയായ സേവനം
ಇದಕ್ಕೆ ವಿರುದ್ಧವಾಗಿ,കള്ളച്ചരക്ക്
ಒಪ್ಪಂದ,ഉടന്വടി
ಒಪ್ಪಂದ,കരാർ കരാർ
ಉದ್ಯೋಗದ ಒಪ್ಪಂದ,തൊഴിൽ കരാർ
ಒಪ್ಪಂದದ ಅವಧಿ,കരാർ കാലയളവ്
ಒಪ್ಪಂದದ ಡಾಕ್ಯುಮೆಂಟ್,കരാർ രേഖ
ಒಪ್ಪಂದದ ಹೊಣೆಗಾರಿಕೆ,കരാർ ബാധ്യത
ಒಪ್ಪಂದದ ಸೇವೆ,കരാർ സേവനം
ವಿರೋಧಾಭಾಸ,വൈരുദ്ധം
ವಿರೋಧಾಭಾಸದ ಹೇಳಿಕೆ,പരസ്പരവിരുദ്ധമായ പ്രസ്താവന
ಇದಕ್ಕೆ ವಿರುದ್ಧವಾಗಿ,പതികൂലമായ
ಉಲ್ಲಂಘನೆ,ഗൃഹവിഭാഗം
ಕೊಡುಗೆ,സംഭാവന
ಕೊಡುಗೆ ಪಿಂಚಣಿ ಯೋಜನೆ,കോൺട്രിബ്യൂട്ടറി പെൻഷൻ പദ്ധതി
ಕೊಡುಗೆ ಭವಿಷ್ಯ ನಿಧಿ,കോൺട്രിബ്യൂട്ടറി പ്രൊവിഡന്റ് ഫണ്ട്
ನಿಯಂತ್ರಣ,ഭരണം
ನಿಯಂತ್ರಕ ಅಧಿಕಾರಿ,നിയന്ത്രിക്കുന്ന ഓഫീസർ
ವಿವಾದಕ,വിവാദം
ವಿವಾದಾತ್ಮಕ ವಿಷಯ,വിവാദപരമായ കാര്യം
ವಿವಾದ,വിവാദം
ಅನುಕೂಲ,സൗകരം
ಸಮಾವೇಶ,സമ്മേളനം
ಸಾಂಪ್ರದಾಯಿಕ,പരമ്പരാഗത
ಹೇಸಿಕೆ,സംഭാഷണം
ಪರಿವರ್ತಿಸು,മാറ്റുക
ಪರಿವರ್ತಿಸಿದ ರಜೆ,പരിവർത്തനം ചെയ്ത അവധി
ರವಾನೆ,കൈമാല്
ಸಾಗಣೆ ಭತ್ಯೆ,കൈമാറാൻ അനുവദിക്കുക
ಸಾಗಣೆ ಪತ್ರ,കൈമാറ്റ കരാർ
ಸಾಗಣೆ ವೆಚ್ಚಗಳು,കൈമാറ്റ ചെലവ്
ಅಪರಾಧಿ,കുറ്റവാളി
ಅಪರಾಧ,കുറ്റംചുമത്തല്
ಸಮಾವೇಶ,സമ്മേളനം
ಅವಧಿ ತಂಪಾಗಿಸುವುದು,തടയൽ കാലയളവ്
ಸಹಕಾರ,സഹകരണം
ಸಹಕಾರಿ,സഹകരിക്കുന്ന
ಸಹಕಾರಿ ಸಮಾಜ,സഹകരണ സൊസൈറ്റി
ಸಹಕಾರ,സഹ-ഓപ്ത്തു
ಸಹಕಾರ ಸದಸ್ಯ,സഹകരിച്ച അംഗം
ಸಮನ್ವಯ,നായും
ಸಹ-ಮಾಲೀಕ,സഹ ഉടമ
ಸಹಕಾರ,സഹ-പങ്കാളി
ನಕಲು,പകര്ത്തുക
ನಕಲು ಮಾಡುವುದು,പകർത്തുന്നു
ಕೃತಿಸ್ವಾಮ್ಯ,പകർപ്പവകാശം
ಸೌಜನ್ಯದ,മാംസിയല്
ಪಟ್ಟಣ,കൊറോൺ
ಸಾಂಸ್ಥಿಕ,കോർപ്പറേറ്റ് ബോഡി
ಕಾರ್ಪೊರೇಟ್ ಯೋಜನೆ,കോർപ്പറേറ്റ് ആസൂത്രണം
ನಿಗಮ,നഗരസഭ
ಸಂಸ್ಥೆಯ ತೆರಿಗೆ,കോർപ്പറേഷൻ നികുതി
ತಿದ್ದುಪಡಿ,തിരുത്ത്
ಸರಿಪಡಿಸುವ ಕ್ರಮಗಳು (= ಸರಿಯಾದತೆಗಳು),തിരുത്തൽ നടപടികൾ (= തിരുത്തലുകൾ)
ಪತ್ರವ್ಯವಹಾರ,കത്തിടപാട്
ಪತ್ರವ್ಯವಹಾರ,കത്തിടപാടുകൾ കോഴ്സ്
ಪತ್ರವ್ಯವಹಾರ,കറസ്പോണ്ടൻസ് ഭാഗം
ವರದಿಗಾರ,പതലേഖകന്
ಅನುಗುಣವಾದ,സദൃശമായ
ಒಂದು ಬಗೆಯ ರಾಶಿ,കോരിഗ്രേൻ
ದೃobಿಸು,കോറെബോറേറ്റ്
ದೃobೀಕರಣ,കേശവം
ಭ್ರಷ್ಟ,മലിനമാക്കുക
ಭ್ರಷ್ಟಾಚಾರ,അഴിമതി
ಭ್ರಷ್ಟ ಅಭ್ಯಾಸ,അഴിമതി പ്രാക്ടീസ്
ಕಾಸ್ಮೋಪಾಲಿಟನ್ ನಗರ,കോസ്മോപൊളിറ്റൻ സിറ്റി
ಬೆಲೆ,ചെലവ്
ವೆಚ್ಚ ಅಕೌಂಟೆಂಟ್,കോസ്റ്റ് അക്കൗണ്ടന്റ്
ವೆಚ್ಚ ವಿಶ್ಲೇಷಣೆ,ചെലവ് വിശകലനം
ವೆಚ್ಚದ ಸೀಲಿಂಗ್,ചെലവ് പരിധി
ವೆಚ್ಚ ಪರಿಣಾಮಕಾರಿತ್ವ,ചെലവ് ഫലപ്രാപ്തി
ಜೀವನ ವೆಚ್ಚ,ജീവിതച്ചെലവ്
ವೆಚ್ಚ ಅತಿಕ್ರಮಣ,ചെലവ് മറികടന്നു
ಕಾಟೇಜ್ ಉದ್ಯಮ,കോട്ടേജ് വ്യവസായം
ಸಮಾಧಿ ಮಂಡಳಿ,ഉപദേശം
ಮಂತ್ರಿಗಳ ಮಂಡಳಿ,കൗൺസിൽ ഓഫ് മന്ത്രി
ಕೌನ್ಸಿಲ್ ಆಫ್ ಸ್ಟೇಟ್ಸ್,കൗൺസിൽ ഓഫ് സ്റ്റേറ്റ്സ്
ವಕೀಲ,പരാലോചന
ಸಮಾಲೋಚನೆ,കൗല്സിംഗ്
ಪ್ರತಿಕೂಲತೆ,കൗണ്ടര്
ಕೌಂಟರ್ ಕ್ರಿಯೆ,ക counter ണ്ടർ പ്രവർത്തനം
ಕೌಂಟರ್ ಅಫಿಡವಿಟ್,ക counter ണ്ടർ സത്യവാങ്മൂലം
ಕೌಂಟರ್ ಚಾರ್ಜ್,ക counter ണ്ടർ ചാർജ്
ಪ್ರತಿರೋಧ,ക er ണ്ടർ ക്ലെയിം
ನಕಲಿ ಕರೆನ್ಸಿ,വ്യാജ കറൻസി
ನಕಲಿಸುವುದು,എതിർപ്പ്
ನಕಲಿ,എതിർഫോയിൽ
ಕೌಂಟರ್ ಕೊಡುಗೆ,ക counter ണ്ടർ ഓഫർ
ಪ್ರತಿರೋಧಿಸು,കവര്ട്ടിക
ದಂಗ,ആഘാതം
ಕೂಪನ್,കൂപ്പൺ
ಕೊರಿಯಾ,കൊറിയക്കാരന്
ಕೊರಿಯರ್ ಸೇವೆ,കൊറിയര് സര്വീസ്
ಕೋರ್ಸ್,ഗതി
ಅಧ್ಯಯನದ ಕೋರ್ಸ್‌ಗಳು,പഠന കോഴ്സുകൾ
ನ್ಯಾಯಾಲಯದ ಪ್ರಕರಣ,കോടതി കേസ്
ಸೌಜನ್ಯ,വിനയം
ಸಣ್ಣ ಕಾರಣಗಳ ನ್ಯಾಯಾಲಯ,ചെറിയ കാരണങ്ങളുടെ കോടതി
ಒಡಂಬಡಿಕೆ,ഉടമ്പടി
ಹೊದಿಕೆ,മൂടി
ವ್ಯಾಪ್ತಿ,കവറേജ്
ಪತ್ರ,കവർ കത്ത്
ಒಳಗೊಂಡ ಜ್ಞಾಪಕ ಪತ್ರ,മെമ്മോ മൂടുന്നു
ಒಳಗೊಂಡಿರುವ ಟಿಪ್ಪಣಿ,മൂടുന്ന കുറിപ്പ്
ಕ್ರ್ಯಾಶ್ ಕಾರ್ಯಕ್ರಮ,ക്രാഷ് പ്രോഗ്രാം
ಕೆನೆಮಾರ್ಗ,ക്രീം ലെയർ
ರಚನೆ,സൃഷ്ടി
ಸೃಜನಶೀಲ,സൃഷ്ടിപരമായ
ಸೃಜನಶೀಲತೆ,സർഗ്ഗാത്മകത
ಕ್ರೀಚ್,ക്രേച്ച്
ರುಜುವಾತುಗಳ ಸಮಿತಿ,ക്രെഡൻഷ്യൽ കമ്മിറ്റ്
ವಿಶ್ವಾಸಾರ್ಹತೆ,വിശാസത
ಮನ್ನಣೆ,കീര്ത്തി
ಹಿತಕರವಾದ,വിശ്വാസമുള്ള
ಮನ್ನಣೆ ಸಲಹೆ,ക്രെഡിറ്റ് ഉപദേശം
ಕ್ರೆಡಿಟ್ ಮತ್ತು ಮಿತವ್ಯಯದ ಸಮಾಜ,"ക്രെഡിറ്റ്, ത്രിഫ്റ്റ് സൊസൈറ്റി"
ಕ್ರೆಡಿಟ್ ಕಾರ್ಡ್,ക്രെഡിറ്റ് കാർഡ്
ಸಾಲ ಸೌಲಭ್ಯಗಳು,ക്രെഡിറ്റ് സൗകര്യങ്ങൾ
ಕ್ರೆಡಿಟ್ ಪ್ರವೇಶ,ക്രെഡിറ്റ് എൻട്രി
ಕ್ರೆಡಿಟ್ ಟಿಪ್ಪಣಿ,ക്രെഡിറ്റ് കുറിപ്പ്
ಸಾಲದಾತ,കടക്കാരന്
ದಹನ,ദഹനം
ದಹನ ಮೈದಾನ,ശ്മശാന നില
ಸಿಬ್ಬಂದಿ,സംഘം
ಅಪರಾಧ,കുറ്റം
ನಂಬಿಕೆಯ ಕ್ರಿಮಿನಲ್ ಉಲ್ಲಂಘನೆ,ട്രസ്റ്റിന്റെ ക്രിമിനൽ ലംഘനം
ಅಪರಾಧ ನ್ಯಾಯಾಲಯ,ക്രിമിനൽ കോടതി
ಕ್ರಿಮಿನಲ್ ನಿರ್ಲಕ್ಷ್ಯ,ക്രിമിനൽ അശ്രദ്ധ
ಕ್ರಿಮಿನಲ್ ಅಪರಾಧ,ക്രിമിനൽ കുറ്റം
ಕ್ರಿಮಿನಲ್ ಪ್ರೊಸೀಜರ್ ಕೋಡ್,ക്രിമിനൽ നടപടിക്രമ കോഡ്
ಬಿಕ್ಕಟ್ಟು,പതിസന്ധി
ಬಿಕ್ಕಟ್ಟು ನಿರ್ವಹಣೆ,പ്രതിസന്ധി മാനേജുമെന്റ്
ಮಾನದಂಡ,മാനദണ്ഡം
ವಿಚಾರಣೆ,വിമര്ശനം
ಶಿಲುಬೆ,കുരിശ്
ಅಡ್ಡ -ತಳಿ,ക്രോസ് ഇനം
ಅಡ್ಡ ಪರಿಶೀಲನೆ,ക്രോസ് പരിശോധന
ಅಡ್ಡ ಚೆಕ್,കടന്ന ചെക്ക്
ಅಡ್ಡ -ಪರೀಕ್ಷೆ,ക്രോസ് പരീക്ഷ
ಅಡ್ಡ -ಉಲ್ಲೇಖ,ഒത്തു നോക്കുക
ಅಡ್ಡ ಮತದಾನ,ക്രോസ് വോട്ടിംഗ്
ನಿರ್ಣಾಯಕ ದಿನಾಂಕ,നിർണായക തീയതി
ಕಚ್ಚಾ,ക്രൂഡ്
ಅಪರಾಧಿ ನರಹತ್ಯೆ,കുറ്റവാളിയായ നരഹത്യ
ಅಪರಾಧಿ,കുറ്റവാളി
ಕೃಷಿ,കൃഷി
ಸಾಂಸ್ಕೃತಿಕ ವಿನಿಮಯ ಕಾರ್ಯಕ್ರಮ,കൾച്ചറൽ എക്സ്ചേഞ്ച് പ്രോഗ്രാം
ಸಂಚಿತ,സഞ്ചരിക്കുന്ന
ಕರೆನ್ಸಿ,പവാഹം
ಕರೆನ್ಸಿ ವಿನಿಮಯ,നാണയ വിനിമയം
ಕರೆನ್ಸಿ ಟಿಪ್ಪಣಿ,കറൻസി കുറിപ്പ്
ಪ್ರಸ್ತುತ,ഒഴുകിക്കൊണ്ടിരിക്കുന്ന
ಚಾಲ್ತಿ ಖಾತೆ,കറന്റ് അക്കൌണ്ട്
ಪ್ರಸ್ತುತ ಕರ್ತವ್ಯಗಳು,നിലവിലെ ചുമതലകൾ
ಪ್ರಸ್ತುತ ಅಧಿವೇಶನ,നിലവിലെ സെഷൻ
ಪಠ್ಯಕ್ರಮ ವಿಟಾ,സംക്ഷിപ്ത ജീവചരിത്രം
ಮೊಟಕುಗೊಳಿಸು,വെർഡെൽ
ಪಾಲಕ,സംരക്ഷകൻ
ಪಾಲನೆ,തടവ്
ರೂ customಿ,സന്വദായം
ರೂ customಿ,സന്വദായം
ರೂ customಿಯ,കീഴ്നടപ്പുള്ള
ರೂ customಿಯ ವಿಧಾನ,ആചാരപരമായ നടപടിക്രമം
ಕಸ್ಟಮ್ ಕರ್ತವ್ಯ,കസ്റ്റംസ് തീരുവ
ಗ್ರಾಹಕ,ഉപഭോക്താവ്
ಗ್ರಾಹಕ ಸ್ನೇಹಿ,ഉപഭോക്തൃ സൗഹൃദ
ಕಸ್ಟಮ್ ಪರೀಕ್ಷೆ,ഇഷ്ടാനുസൃത പരീക്ഷ
ಕತ್ತರಿಸು,മുറിക്കുക
ಕತ್ತರಿಸಿ,ചലനം മുറിക്കുക
ದಿನಾಂಕವನ್ನು ಕತ್ತರಿಸಿ,തീയതി മുറിക്കുക
ಚಕ್ರ,ആവൃത്തി
ದೈನಂದಿನ,ദിവസേന
ದೈನಂದಿನ ಭತ್ಯೆ,ദൈനംദിന അലവൻസ്
ದೈನಂದಿನ ದಿನಚರಿ,പ്രതിദിന ഡയറി
ದೈನಂದಿನ ನೋಂದಣಿ,ദൈനംദിന രജിസ്റ്റർ
ದೈನಂದಿನ ವರದಿ,ദിവസേന റിപ്പോർട്ട്
ದಿನಚರಿ,ദിനചര്യ
ದೈನಂದಿನ ವೇತನ,ദൈനംദിന വേതനം
ಡಾಕ್ ಹಂತ,ഡാക് സ്റ്റേജ്
ಬಿರಡೆ,ഡാക് ട്രേ
ಹಾನಿ,നഷ്ടം
ಹಾನಿ,നാശനഷ്ടങ്ങൾ
ಅಪಾಯಕರ,അപകടകരമായ
ಧೈರ್ಯ,ധീനികൾ
ದತ್ತ,ഡാറ്റ
ದತ್ತಾಂಶ ಬ್ಯಾಂಕ್,ഡാറ്റ ബാങ്ക്
ದತ್ತಾಂಶಗಳು,ഡാറ്റ ബേസ്
ಮಾಹಿತಿ ಸಂಗ್ರಹ,ഡാറ്റ ശേഖരണം
ದತ್ತಾಂಶ ಪೋಷಣೆ,ഡാറ്റ തീറ്റ
