Gujarati,Hindi
નિયંત્રણ સંકેત,नियंत्रण संकेत
નિયંત્રણ સ્વીચ,नियंत्रण स्विच
નિયંત્રણ ટેપ,नियंत्रण टेप
"1. કંટ્રોલ ટર્મિનલ, 2. કંટ્રોલ ટર્મિનલ","1.नियंत्रण टर्मिनल, 2.नियंत्रण अंतक"
"1. નિયંત્રણ એકમ, 2. નિયંત્રણ વિભાગ","1.नियंत्रण एकक, 2. नियंत्रण इकाई"
કન્વર્જન્સ,अभिसरण
સંવાદ,संवाद
વાતચીત કૉલ,संवादी काल भाजन
રૂપાંતર,रूपांतरण
કન્વર્ટર,परिवर्तक
કૂકનું પ્રમેય,कुक-प्रमेय
સહ-પ્રોસેસર,सह प्रक्रमक
નકલ,प्रतिलिपि
કૉપિરાઇટ,सर्वाधिकार
દોરી,कॉर्ड
"1.કોર્ડલેસ ટેલિફોન, 2. વાયરલેસ ટેલિફોન, 3. વાયરલેસ ટેલિફોન","1.कॉर्डलेस टेलीफोन, 2. तार रहित टेलीफोन, 3. तार रहित दूरभाष"
સબથિયોરમ,उपप्रमेय
સુધારો,संशोधन
"1. બિનઉપયોગી, 2. વિકૃત","1.अनुपयोगी, 2. विकृत"
ગણતરી,गणना
સ્કોરર,गणक
દેશનો કોડ,देश कूट
સહપ્રવૃત્તિ,सहप्रसरण
"1. કાર્યક્ષેત્ર, 2. પ્રસારણ","1.व्याप्ति क्षेत्र, 2. प्रसारण"
પતન,ध्वंस
મુશ્કેલ રસ્તો,क्रांतिक पथ
ક્રિટિકલ પાથ મેથડ (CPM),क्रांतिक पथ विधि (सी पी एम)
"1.ક્રોસ ટેસ્ટ, 2.ક્રોસ ટેસ્ટ","1.प्रति परीक्षण, 2.क्रास जांच"
"1.ક્રોસ પ્રોગ્રામેબલ-ટ્રાન્સફર, 2. પ્રોગ્રામેબલ દીઠ","1.क्रॉस क्रमादेश-अंतरक, 2. प्रति क्रमादेश-अंतरक"
અપ્રસ્તુત સંકેત,अप्रासंगिक सिग्नल
અપ્રસ્તુત વાત,अप्रासंगिक वार्ता
સંકેતલિપી,गूढालेखी
"1. સંકેતલિપી, 2. સંકેતલિપી, 3. સંકેતલિપી","1.गूढालेखन, 2.गूढालेखिकी, 3.क्रिप्टोग्राफी"
ચલણ પ્રતીક,मुद्रा प्रतीक
વર્તમાન ડિરેક્ટરી,वर्तमान निर्देशिका
વર્તમાન વિન્ડો,वर्तमान विंडो
કર્સર,कर्सर
વળાંક,वक्र
"1. કટ અને પેસ્ટ, 2. કટ અને પેસ્ટ","1.काटो और चिपकाओ, 2.कर्तन और चिपकाना"
કાપવાની પદ્ધતિ,कर्तन विधि
સાયબર,सािबर
સાયબર કાફે,सािबर कैफे
સાયબર રોકડ,सािबर कैश
સાયબર અપરાધ,सािबर अपराध
સાયબર ડાલેક્સ,सािबर डेलिक्स
સાયબર કાયદો,सािबर कानून
સાયબર સેક્સ,सािबर सेक्स
"1. સાયબર સાયન્સ, 2. સાયબરનેટિક્સ","1.सािबर विज्ञान, 2. साइबरनेटिक्स"
"1.સાયબરાઇઝેશન, 2. સાયબરાઇઝેશન","1.सािबरकरण, 2. सािबरीकरण"
ચક્ર,चक्र
"1.ચક્ર મેમરી, 2.ચક્ર મેમરી","1.चक्र स्मृति, 2.चक्र मेमोरी"
ચક્ર નુકશાન,चक्र हरण
ચક્ર સમય,चक्र काल
ચક્રીય,चक्रीय
ડિમન,डेमॉन
ડેઝી વર્તુળ,डेजी चक्र
ડેટા એડમિનિસ્ટ્રેટર,आँकड़ा प्रशासक
ડેટા ફાળવણી,आँकड़ा नियतन
"1.ડેટા ફીલ્ડ, 2.ડેટા ફીલ્ડ","1.आँकड़ा क्षेत्र, 2.डाटा क्षेत्र"
"1.ડેટા એરે, 2. ડેટા એરે","1.आँकड़ा सरणी, 2. ऑकड़ा व्यूह"
"1.ડેટા-બેઝ, 2.ડેટાબેઝ","1.डाटा-बेस, 2. आँकड़ा आधार"
ડેટા ફ્રેગમેન્ટેશન,डाटा विभंग
"1. ડેટા બસ, 2. ડેટા બસ","1.आँकडा बस, 2. डाटा बस"
"1.ડેટા કેરિયર, 2.ડેટા કેરિયર","1.ऑकड़ा वाहक, 2.डाटा वाहक"
ડેટા સેલ,आँकड़ा कोष्ठिका
"1.ડેટા સિસ્ટમ, 2.ડેટા ચેનલ","1.आँकड़ा प्रणाल, 2. आँकड़ा चैनल"
ડેટા કમ્યુનિકેશન,आँकड़ा संचार
"1.ડેટા કમ્પ્રેશન, 2.ડેટા કમ્પ્રેશન","1.आँकड़ा संपीडन, 2. डाटा संपीडन"
માહિતી ક્ષેત્ર,आँकड़ा क्षेत्र
ડેટા ફાઇલ,आँकड़ा संचिका
"1. ડેટા ફ્લો, 2. ડેટા ફ્લો","1.आँकड़ा प्रवाह, 2. डाटा प्रवाह"
"1.ડેટા ફ્લોચાર્ટ, 2.ચાર્ટ","1.आँकड़ा प्रवाह संचित्र, 2.चार्ट"
ડેટા વંશવેલો,आँकड़ा पदानुक्रम
ડેટા સ્તર,आँकड़ा स्तर
"1.ડેટા કલેક્શન, 2.ડેટા લાઇબ્રેરી","1.आँकड़ा संग्रह, 2. आँकड़ा लाइब्रेरी"
ડેટા લિંક સ્તર,आँकड़ा कड़ी परत
ડેટા લિંક લેયર (DLL),आँकड़ा कड़ी परत (डी एल एल)
"1.ડેટા મેનેજમેન્ટ, 2.ડેટા મેનેજમેન્ટ","1.आँकड़ा प्रबंधन, 2.डाटा प्रबंधन"
"1.ડેટા ગણતરી, 2.ડેટા ગણતરી","1.ऑकड़ा प्रकलन, 2.डाटा प्रकलन"
ડેટા પ્રોસેસિંગ લેંગ્વેજ (DML),आँकड़ा प्रकलन भाषा (डी एम एल)
ડેટા મોડેમ ડેટા મોડેમ,"आँकड़ा माडेम, डाटा माडेम"
"1.ડેટા ફેરફાર, 2.ડેટા ફેરફાર","1.आँकड़ा आपरिवर्तन, 2. आँकड़ा आशोधन"
"1.ડેટા નેટવર્ક, 2.ડેટા નેટવર્ક","1.आँकड़ा जालक्रम, 2.डाटा नेटवर्क"
"1.ડેટા ઓપરેશન, 2.ડેટા ઓપરેશન","1.आँकड़ा संक्रिया, 2.डाटा संक्रिया"
"1.ડેટા સંસ્થાઓ, 2. ડેટા સંસ્થા","1.आँकड़ा संगठन्अ, 2. डाटा संगठन"
"1. ડેટા આઉટપુટ, 2. ડેટા આઉટપુટ","1.आँकड़ा निर्गम, 2.डाटा निर्गम"
"1.ડેટા પાથ, 2.ડેટા પાથ","1.आँकड़ा पथ, 2. डाटा पथ"
"1. ડેટા તૈયારી, 2. ડેટા તૈયારી","1.आँकड़ा तैयारी, 2. डाटा तैयारी"
"1.ડેટા ગોપનીયતા, 2.ડેટા ગોપનીયતા","1.आँकड़ा गोपनीयता, 2. डाटा गोपनीयता"
"1. ડેટા પ્રોસેસર, 2. ડેટા પ્રોસેસર","1.ऑकड़ा प्रक्रमक, 2. डाटा प्रक्रमक"
"1.ડેટા પ્રોટેક્શન, 2.ડેટા પ્રોટેક્શન","1.आँकड़ा रक्षण, 2. डाटा रक्षण"
"1. ડેટા રેકોર્ડ, 2. ડેટા રેકોર્ડ","1.आँकड़ा अभिलेख, 2. डाटा अभिलेख"
"1. ડેટા પુનઃપ્રાપ્તિ, 2. ડેટા પુનઃપ્રાપ્તિ","1.आँकड़ा पुनः-प्राप्ति, 2. डाटा पुन:प्राप्ति"
"1. ડેટા રૂટીન, 2. ડેટા રૂટીન","1.आँकड़ा नेमिक, 2. आँकड़ा रुटीन"
"1.ડેટા સુરક્ષા, 2.ડેટા સુરક્ષા","1.आँकड़ा सुरक्षा, 2. डाटा सुरक्षा"
"1.ડેટા સેટ, 2. ડેટા સેટ","1.आँकड़ा समुच्चय, 2. डाटा समुच्चय"
"1.ડેટા સિગ્નલ, 2.ડેટા સિગ્નલ","1.आँकड़ा संकेत, 2.डाटा संकेत"
"1. ડેટા એક્સેસ, 2. ડેટા એક્સેસ","1.आँकड़ा अभिगम, 2. डाटा अभिगम"
"1.ડેટા સ્ત્રોત, 2.ડેટા સ્ત્રોત","1.आँकड़ा स्रोत, 2.डाटा स्रोत"
"1.ડેટા સ્પષ્ટીકરણ, 2. ડેટા સ્પષ્ટીકરણ","1.आँकड़ा विनिर्देश, 2. डाटा विनिर्देश"
"1.ડેટા સેન્ટર, 2.ડેટા સેન્ટર","1.आँकड़ा केंद्र, 2. डाटा केंद्र"
"1. ડેટા સ્ટોરેજ, 2. ડેટા સ્ટોરેજ","1.ऑकड़ा भंडारण, 2. डाटा भंडारण"
માહિતી સંગ્રહ માળખું,आँकड़ा भंडारण संरचना
"1. ડેટા સ્ટ્રક્ચર, 2. ડેટા સ્ટ્રક્ચર","1.ऑकड़ा संरचना, 2. डाटा संरचना"
"1.ડેટા સ્વિચ, 2.ડેટા સ્વિચ","1.आँकड़ा स्विच, 2. डाटा स्विच"
"1.ડેટા ટેબલ, 2.ડેટા ટેબલ","1.आँकड़ा सारणी, 2.डाटा सारणी"
"1.ડેટા અંત, 2. ડેટા અંત","1.आँकड़ा अंतक, 2. डाटा अंतक"
"1. ડેટા ટ્રાન્સક્રિપ્શન, 2. ડેટા ટ્રાન્સક્રિપ્શન","1.आँकड़ा अनुलेखन, 2. डाटा अनुलेखन"
"1.ડેટા ટ્રાન્સફર, 2. ડેટા ટ્રાન્સફર","1.आँकड़ा अंतरण, 2. डाटा अंतरण"
"1. ડેટા ટ્રાન્સમિશન, 2. ડેટા ટ્રાન્સમિશન","1.आँकड़ा संचरण, 2. डाटा संचरण"
"1.ડેટા ટ્રાન્સમિશન સિસ્ટમ, 2.ડેટા ટ્રાન્સમિશન સિસ્ટમ","1.आँकड़ा संचरण प्रणाली, 2. डाटा संचरण प्रणाली"
"1. ડેટા ફોર્મેટ, 2. ડેટા ફોર્મેટ","1.आँकड़ा प्रारुप, 2. डाटा प्रारुप"
"1. ડેટા યુનિટ, 2. ડેટા યુનિટ","1.आँकड़ा एकक, 2. डाटा एकक"
"1.ડેટા માન્યતા, 2.ડેટા માન્યતા","1.आँकड़ा मान्यीकरण, 2. डाटा मान्यीकरण"
ડેટાબેઝ,डाटाबेस
ડેટાબેઝ વહીવટ,डाटाबेस प्रशासन
ડેટાબેઝ ડિઝાઇન,डाटाबेस अभिकल्प
ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ,डाटाबेस प्रबंधन तंत्र
"1.ડેટાગ્રેવ, 2.ડેટાગ્રેવ","1.आँकड़ाग्रेव, 2. डाटाग्रेव"
"1. ડેટમ, 2. ડેટા","1.डेटम, 2. ऑकड़ा"
"1.નિષ્ક્રિય ઝોન, 2.નિષ્ક્રિય ઝોન","1.अक्रिय क्षेत्र, 2.निष्क्रिय क्षेत्र"
મડાગાંઠ,गतिरोध
ડેડલોક નિવારણ,गतिरोध रोकथाम
ફોલ્ટ ક્લિયરન્સ,दोष मार्जन
"1. જજમેન્ટ સેલ, 2. જજમેન્ટ બોક્સ","1.निर्णय कोष्ठ, 2. निर्णय पेटी"
નિર્ણય લેવાની પ્રક્રિયા,निर्णय निर्धारण प्रक्रम
નિર્ણય સપોર્ટ સિસ્ટમ,निर्णय सहायक तंत्र
નિર્ણય વૃક્ષ,निर्णय वृक्ष
"1. ડીકોડર, 2. ડીકોડર","1.कुटवाचक, 2. विकोडक"
વિસર્જન સિદ્ધાંત,विघटन सिद्धांत
ડીકોડિંગ,विकोडन
સમર્પિત સિસ્ટમ,समर्पित प्रणाल
સમર્પિત પ્રેસ,समर्पित दवारक
ઇમ્યુનાઇઝેશન ડેટા નેટવર્ક (DDN),प्रतिरक्षण आँकडा नेटवर्क (डी डी एन)
રોગપ્રતિકારક માહિતી સિસ્ટમ,प्रतिरक्षण सूचना प्रणाली
એકીકરણ,एकीकरण
વિલંબ,विलंब
વિલંબ કાઉન્ટર,विलंब गणक
વિલંબ સમય,विलंब काल
"1.કાઢી નાખો, 2.કાઢી નાખો","1.मिटाना, 2. हटाना"
કાઢી નાખવાનો રેકોર્ડ,विलोपन अभिलेख
સીમાંકક,परिसीमक
ડેલ્ટા મોડ્યુલેશન,डेल्टा माँडुलन
વિનંતી પાનું,माँग पृष्ठन
કામગીરી,प्रदर्शन
ડિમોડ્યુલેશન,विमाडुलन
વી-મલ્ટિપ્લેક્સર,वि-बहुसंकेतक
વિકૃતિકરણ,असमान्यीकरण
"1. ઘનતા, 2. ઘનતા","1.घनत्व, 2. सधनता"
"1. અવલંબન, 2. અવલંબન","1.आश्रिता, 2. निर्भरता"
આશ્રિત એકમ,आश्रित एकक
કતાર,विपंक्ति
"1. ડિરેફરન્સ, 2. ડિરેફરન્સ","1.अपनिर्देशन, 2. अपसंदर्भन"
વ્યુત્પન્ન વૃક્ષ,व्युत्पन्न वृक्ष
વ્યુત્પન્ન ક્ષેત્ર,व्युत्पन्न क्षेत्र
ઉતરતા ક્રમ,अवरोही छंटाई
ડિઝાઇન,अभिकल्प
ડેસ્ક કેલ્ક્યુલેટર,डेस्क परिकलक
ડેસ્કટોપ કમ્પ્યુટર્સ,डेस्कटॉप कंप्यूटर
ડેસ્કટોપ પ્રસ્તુતિ,डेस्कटॉप प्रस्तुतिकरण
ડેસ્કટોપ પ્રકાશન,डेस्कटॉप प्रकाशन
ડેસ્કટોપ વિડિઓ,डेस्कटॉप वीडियो
ગંતવ્ય સરનામું,गंतव्य पता
"1. ડિસ્ટ્રોયર, 2. ડિસ્ટ્રોયર","1.विनाशक, 2.अपध्वंशक"
નિર્ધારિત ઓટોમેટા,निर्धारणात्मक ऑटोमेटा
વિકાસકર્તા,विकासक
વિકાસ પ્રણાલી,विकास तन्त्र
ઉપકરણ,युक्ति
ઉપકરણ નિયંત્રણ એકમ,युक्ति नियंत्रण एकक
ઉપકરણ નિયંત્રક,युक्ति नियंत्रक
ઉપકરણ સંચાલન,युक्ति प्रबंधन
ઉપકરણ મોડ,युक्ति विधा
નિદાન,निदान
ડાયગ્નોસ્ટિક સિસ્ટમ,निदानी तंत्र
"1. ડાયગ્નોસ્ટિક્સ, 2. ડાયગ્નોસ્ટિક્સ","1.निदान, 2. निदानिकी"
રેખાકૃતિ,आरेख
ડાયલ,डायल
ડાયલ લાઇન,डायल लाइन
ડાયલ ટોન,डायल टोन
ડાયલ અપ,डायल अप
"1. સંવાદ, 2. વાતચીત","1.संवाद, 2. वार्तालाप"
વાતચીત ખંડ,वार्तालाप कोष्ठ
ડાયલઅપ મોડેમ,डायलअप मॉडम
વીમા,विमा
શબ્દકોશ,शब्दकोश
"1. વિભેદક, 2. તફાવત","1. अवकलन, 2. विभेदन"
સંખ્યાત્મક,अंकीय
ડિજિટલ સિસ્ટમ,अंकीय प्रणाल
ડિજિટલ સર્કિટ,अंकीय परिपथ
ડિજિટલ કમ્પ્યુટર,अंकीय कंप्यूटर
"1.ડિજિટલ ડેટા, 2.ડિજિટલ ડેટા","1.अंकीय आँकड़ा, 2.अंकीय डाटा"
ડિજિટલ સુવિધા,अंकीय सुविधा
ડિજિટલ ફિલ્ટર,अंकीय फिल्टर
ડિજિટલ પુસ્તકાલય,अंकीय लाइब्रेरी
ડિજિટલ મોડ્યુલેશન,अंकीय माडुलन
"1. ડિજિટલ ડિસ્પ્લે, 2. ડિજિટલ મોનિટર","1.अंकीय प्रदर्श, 2. डिजीटल मॉनीटर"
ડિજિટલ છબી,अंकीय चित्र
"1. ડિજિટલ હસ્તાક્ષર, 2. ડિજિટલ હસ્તાક્ષર","1.अंकीय हस्ताक्षर, 2. अंकीय चिन्हक"
ડિજિટલ સ્વીચ,अंकीय स्विच
ડિજિટલ એનાલોગ કન્વર્ટર,अंकीय अनुरूप रूपांतरक
ડિજિટાઇઝેશન,अंकरूपण
ડિજિટાઇઝેશન,अंकीकरण
ડિજિટાઇઝર,अंकरूपक
ડાયોડ,डायोड
પ્રથમ નજરે,प्रत्यक्ष
સીધું સરનામું,प्रत्यक्ष पता
સીધું રૂપાંતર,प्रत्यक्ष रुपांतरण
સીધું જોડાણ,प्रत्यक्ष युग्मन
"1. ડાયરેક્ટ મેમરી એક્સેસ, 2. ડાયરેક્ટ મેમરી એક્સેસ (DMA)","1.प्रत्यक्ष स्मृति अभिगम, 2. प्रत्यक्ष मैमोरी अभिगम (डी एम ए)"
ડાયરેક્ટ મેમરી એક્સેસ (DMA),प्रत्यक्ष स्मृति अभिगम (डी एम ए)
સીધી પદ્ધતિ,प्रत्यक्ष विधि
દિશાઓ,निदेश
ડિરેક્ટરી,निर्देशिका
"1. ડિરેક્ટરી સર્વર, 2. ડિરેક્ટરી સર્વર","1.निर्देशिका परिसेवक, 2. निर्देशिका सर्वर"
ડિરેક્ટરી સેવા,निर्देशिका सेवा
અસમર્થ,असमर्थ
નિષ્ક્રિય સંકેત,असमर्थकारी संकेत
"1. ડિસ્કનેક્શન, 2. ડિસ્કનેક્શન","1.असंबंधन, 2. विसंबंधन"
"1. અલગ, 2. અલગ","1.असतत, 2. विविक्त"
"1. ડિસ્ક, 2. ડિસ્ક","1.चक्रिका, 2. डिस्क"
"1. ડિસ્ક સરનામું, 2. ડિસ્ક સરનામું","1.चक्रिका पता, 2. डिस्क पता"
"1. ડિસ્ક એરે, 2. ડિસ્ક એરે","1.चक्रिका सरणी, 2. डिस्क सरणी"
"1. ડિસ્ક ક્ષમતા, 2. ડિસ્ક ક્ષમતા","1.चक्रिका क्षमता, 2. डिस्क क्षमता"
"1. ડિસ્ક ડ્રાઈવર, 2. ડિસ્ક ડ્રાઈવ","1.चक्रिका चालक, 2.डिस्क ड्रािव"
ડિસ્ક ફાઇલ,चक्रिका संचिका
"1. ડિસ્ક મેમરી, 2. ડિસ્ક મેમરી, 3. ડિસ્ક મેમરી, 4. ડિસ્ક મેમરી","1.चक्रिका स्मृति, 2. चक्रिका मेमोरी, 3.डिस्क स्मृति, 4. डिस्क मेमोरी"
ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DoS),चक्रिका परिचालन तंत्र (डी ओ एस)
ડિસ્ક પેકેજ,चक्रिका संकुल
"1.ચક્રિકા સર્વર, 2.ડિસ્ક સર્વર","1.चक्रिका परिसेवक, 2. डिस्क सर्वर"
"1. ડિસ્ક સંગ્રહ, 2. ડિસ્ક સંગ્રહ","1.चक्रिका भंडारण, 2. डिस्क भंडारण"
ડિસ્કેટ,डिस्केट
ડિસ્પ્લે ફાઇલ,प्रदर्श संचिका
પ્રદર્શિત છબી,प्रदर्श प्रतिबिंब
નિકાલ,निपटान
અંતર,दूरी
અંતર કાર્ય,दूरी फलन
વિકૃતિ,विरूपण
વિતરિત,वितरित
વિતરિત ડેટા,वितरित आँकड़ा
વિતરિત સર્વર,वितरित परिसेवक
"1.વિતરિત સિસ્ટમ, 2.વિતરિત સિસ્ટમ","1.वितरित प्रणाली, 2. वितरित तंत्र"
વિતરક,वितरक
દસ્તાવેજ,प्रलेख
દસ્તાવેજ અધિકૃત,प्रलेख प्रत्यानयित
"1. ડોક્યુમેન્ટ વિન્ડો, 2. ડોક્યુમેન્ટ વિન્ડો","1.प्रलेख खिडक़ी, 2. प्रलेख विंडो"
દસ્તાવેજીકરણ,प्रलेखन
"ડોમેન, ડોમેન","डोमेन, प्रक्षेत्र"
ડોમેન નામ,डोमेन नाम
"1. ડોટ મેટ્રિક્સ પ્રિન્ટર, 2. ડોટ મેટ્રિક્સ પ્રિન્ટર","1.डॉट मैट्रिक्स मुद्रक, 2. डॉट मैट्रिक्स प्रिंटर"
"નીચે, નીચે","अध:, नीचे"
"1.અવલિંક, 2.ચોરસ","1.अवलिंक, 2.अवकड़ी"
ડાઉનલોડ કરો,अधोभारण
ડાઉનલોડ સમય,अधोभारण काल
ટ્રેક્શન,कर्षण
DRAM (ડાયનેમિક રેમ),डीरैम (गतिक रैम)
વહેણ,अपवाह
ડ્રાઈવર,चालक
પાંદડા,पात
ડ્રોપ લિસ્ટ બોક્સ,निपात सूची बॉक्स
ડ્રમ ડ્રાઇવ,ड्रम ड्रािव
"1.ડ્રમ પ્રિન્ટર, 2.ડ્રમ પ્રિન્ટર","1.ड्रम मुद्रक, 2. ड्रम प्रिंटर"
"1. ઇમ યુનિટ, 2. ડ્રમ યુનિટ","1.इम एकक, 2. ड्रम इकाई"
"1. દ્વૈત, 2. દ્વિ","1.द्वैत, 2. द्वि"
બેવડી ઘનતા,द्वैत घनत्व
"1. મૌન સરનામું, 2. નકલી સરનામું","1.मूक पता, 2. छद्म पता"
ડમ્પ,सन्निक्षेप
ડબલ સર્કિટ,दवैध परिपथ
કાયદેસરકરણ,दवैधीकरण
કી કી,केय्प्रतिकुंजी
"1.D V D R./W, 2. ડીવીડી વાંચન, 3. લેખન","1.डी वी डी आर./डब्ल्यू, 2. डी वी डी पठन, 3.लेखन"
ડીવીડી રોમ,डी वी डी रॉम
ગતિશીલ સૂચના,गतिक अनुदेश
"1.ડાયનેમિક મેમરી, 2.ડાયનેમિક મેમરી","1.गतिक स्मृति, 2.गतिक मेमोरी"
"1. ડાયનેમિક્સ, 2. ડાયનેમિક્સ","1.गति विज्ञान, 2. गतिकी"
E B C D I C,ई बी सी डी आई सी
ઈ-વ્યવસાય,ई व्यवसाय
પડઘો,प्रतिध्वनि
"1.e-commerce, 2.e-commerce","1.ई-कॉमर्स, 2.ई-वाणिज्य"
સંપાદન,संपादन
સંપાદક,संपादक
શૈક્ષણિક ટેકનોલોજી,शैक्षिक प्रौद्योगिकी
e e p rom,ई ई पी रॉम
"1. અર્થપૂર્ણ સરનામું, 2. અસરકારક સરનામું","1.सार्थक पता, 2.प्रभावी पता"
અર્થપૂર્ણ ઓપરેન્ડ સરનામું,सार्थक संकार्य पता
અસરકારક કાર્યવાહી,प्रभावी क्रिया
અસરકારક UID,प्रभावी यू.आई.डी.
અસરકારક ટ્રાન્સમિશન કામગીરી,प्रभावी संचरण संकार्य
ઓક્ટલ બાઈટ,अष्टबिट बािट
"ઈલેક્ટ્રોનિક લર્નિંગ, ઈ-લર્નિંગ","इलेक्ट्रॉनिक अधिगम, ई अधिगम"
ચૂંટણી અલ્ગોરિધમ,चुनाव एल्गोरिथम
ઈલેક્ટ્રોનિક મેઈલ સર્વિસ (ઈ-મેલ),इलेक्ट्रोनिक डाकसेवा (ई. मेल)
"1.ઈલેક્ટ્રોનિક પ્રિન્ટિંગ, 2.ઈલેક્ટ્રોનિક પ્રિન્ટર","1.इलेक्ट्रोनिक मुद्रण, 2.इलेक्ट्रोनिक प्रिटर"
ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન,विद्युत लेखा मशीन
ઈલેક્ટ્રોનિક્સ,इलेक्ट्रोनिकी
ઇલેક્ટ્રોનિક એક્ઝોસ્ટ સિસ્ટમ (ECS),इलैक्ट्रॉनिक निकास प्रणाली (ई.सी.एस.)
ઇલેક્ટ્રોનિક ડેટા એક્સચેન્જ (EDI),इलेक्ट्रॉनिक आँकड़ा विनिमय (इ.डी.आई.)
ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ,इलेक्ट्रोनिक आंकड़ा संसाधन
ઇલેક્ટ્રોનિક બ્રોશર,इलेक्ट्रॉनिक विवरणिक
ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર મિકેનિઝમ (EFTS),इलेक्ट्रोनिक निधि अंतरण तंत्र (ई.एफ.टी.एस)
"1.ઈલેક્ટ્રોનિક જર્નલ, 2.ઈલેક્ટ્રોનિક જર્નલ","1.इलेक्ट्रॉनिक जर्नल, 2.इलेक्ट्रानिक पत्रिका"
ઇલેક્ટ્રોનિક પ્રકાશન,इलेक्ट्रॉनिक प्रकाशन
ઇલેક્ટ્રોનિક સ્વીચ,इलेक्ट्रॉनिक स्विच
"તત્વ, તત્વ","तत्व, अवयव"
ઈ-મેલ,ई-मेल
"1. ઈ-મેલ સરનામું, 2. ઈલેક્ટ્રોનિક મેઈલિંગ સરનામું","1.ई-मेल पता, 2. इलेक्ट्रॉनिक डाक पता"
એમ્બેડેડ સિસ્ટમ,अंत:स्थापित तंत्र
એમ્બેડિંગ,अंत:स्थापन
એમિટર કમ્પલ્ડ લોજિક (ECL),उत्सर्जक युग्मित तर्क (ई.सी.एल.)
ખાલી જગ્યા,रिक्त चिति
"1. ખાલી સાંકળ, 2. ખાલી સાંકળ","1.रिक्त श्रृंखला, 2. रिक्त माला"
યાંત્રિકરણ,यंत्रानुकरण
"1.કેપ્સ્યુલેશન, 2.કેપ્સ્યુલેશન","1.केप्सूलीकरण, 2. केप्सूलन"
ડીકોડર,कूटलेखक
એન્કોડિંગ,कूटलेखन
"1. એન્કોડર, 2. કોડક","1.कूटलेखक, 2. कोडक"
છુપાયેલ ડેટા,गूढ आंकडा
છુપાયેલ ફાઇલ સિસ્ટમ,गूढ फािल सिस्टम
"1. એન્ક્રિપ્શન, 2. કોડિંગ, 3. એન્કોડિંગ","1.गोपन, 2. कोडन, 3. कूटलेखन"
બ્લોક અંત,खंडक अंत
ફાઇલ-એન્ડ,संचिका-अन्त
વપરાશકર્તા,प्रयोक्ता
દાખલ કરો,प्रवेश
એન્ટ્રી કી,प्रवेश कुंजी
"1. ઉદ્યમ સરવર, 2. ઉદ્યમ સેવક","1.उद्यम सरवर, 2. उद्यम सेवक"
એન્ટરપ્રાઇઝ સિસ્ટમ,उद्यम तंत्र
શક્તિ,सत्ता
શક્તિ આકર્ષણ,सत्ता संबंधता
પ્રવેશ સમય,प्रवेश काल
ઇનપુટ ચલ,प्रविष्ट चर
ગણતરીપાત્ર,गणनीय
પર્યાવરણ,परिवेश
"1.યુગ, 2. યુગ, 3. સૂચના ક્ષણ","1.ईपोच, 2. युग, 3. निर्देश क्षण"
EPRAM (ફાઇનાન્સ પ્રોગ્રામેબલ રીડ-ઓન્લી મેમરી),ईप्राम (वित्तोरण प्रोग्राम्य पठन मात्र स्मृति)
એપ્સીલોન કન્સ્ટ્રક્ટર,एपसिलॉन संवरक
બરાબરી,तुल्यकारक
સાધનસામગ્રી,उपस्कर
સમાનતા વર્ગ,तुल्यता वर्ग
સમાન સંબંધ,तुल्य संबंध
"1. લુપ્તતા, 2. નાબૂદી","1.विलोपन, 2.मिटान"
ભૂલ સુધારણા કોડ,त्रुटि संशोधन कूट
ભૂલ સુધારણા,त्रुटि संशोधन
ભૂલ શોધ,त्रुटि संसूचन
ભૂલ હેન્ડલિંગ,त्रुटि प्रहस्तन
ક્ષતી સંદેશ,त्रुटि संदेश
ભૂલ દર,त्रुटि दर
ભૂલ પુનઃપ્રાપ્તિ,त्रुटि पुनर्डद्धार
ભૂલ નામ,त्रुटि नेमक
એસ્કેપ પ્રતીક,पलायन संप्रतीक
ઈથરનેટ,ईथरनेट
ઘટના,घटना
ઘટના સાંકળ,घटना श्रृंखला
ઘટના નિયંત્રણ,घटना नियंत्रण
ઇવેન્ટ કાઉન્ટર,घटना गणक
અપવાદ હેન્ડલિંગ,अपवाद प्रहस्तन
એક્સચેન્જ ડિસ્ક સ્ટોરેજ,विनिमय डिस्क भंडारण
બાકાત,अपवर्जन
વિશિષ્ટ અને (x અથવા),अनन्य और (एक्स ऑर)
એક્ઝિક્યુટેબલ પ્રોગ્રામ,निष्पाद्य क्रमादेश
અમલ નિવેદન,निष्पादन कथन
પસંદગીયુક્ત શોધ,चयनिक खोज
અસ્તિત્વમાં છે,विदयमान
મુદ્દો,निर्गम
નિષ્ણાત સિસ્ટમ,विशेषज्ञ तंत्र
"1. અભિવ્યક્તિ, 2. અભિવ્યક્તિ","1. अभिव्यक्ति, 2. व्यंजक"
વિસ્તૃત ગ્રાફિકલ મેટ્રિક્સ (x g a),विस्तारित आलेखीय आव्यूह (एक्स जी ए)
વિસ્તૃત ઔદ્યોગિક ધોરણો (EIS),विस्तारित औदयोगिक मानक (इ.आई.एस.)
