Kannada,Punjabi
ಪೂರ್ಣಗೊಳಿಸುವಿಕೆ ಪ್ರಮಾಣಪತ್ರ,ਮੁਕੰਮਲਤਾ ਸਰਟੀਫਿਕੇਟ
ಘಟಕ ಚೌಕ,ਕੰਪੋਨੈਂਟ ਵਰਗ
ಕಾಂಕ್ರೀಟ್,ਕੰਕਰੀਟ
ಕಾಂಕ್ರೀಟಿಕರಣ,ਕੰਕਰੀਸ਼ਨ
ಏಕೀಕೃತ ದರ/ಫ್ಲಾಟ್ ದರ,ਏਕੀਕ੍ਰਿਤ ਦਰ/ਫਲੈਟ ਦਰ
ಮಾಲಿನ್ಯಕಾರಕಗಳು,ਗੰਦਗੀ
ಅಲ್ಕೋವ್ ಅಡುಗೆ,ਐਲਕੋਵ ਪਕਾਉਣਾ
ನಿಭಾಯಿಸುವುದು,ਮੁਕਾਬਲਾ ਕਰਨਾ
ಕಾರ್ಬೆಲ್,ਕੋਰਬੇਲ
ಕಾರ್ನಿಸ್,ਕਾਰਨੀਸ
ಸಂಯೋಜಕ,ਕਪਲਰ
"ಕಪ್ಲರ್, ಡಬಲ್","ਕਪਲਰ, ਡਬਲ"
"ಕಪ್ಲರ್, ಪುಟ್ಲಾಗ್","ਕਪਲਰ, ਪੁਟਲੌਗ"
"ಕಪ್ಲರ್, ಸ್ವಿವೆಲ್","ਕਪਲਰ, ਘੁਮਾਣ ਵਾਲਾ"
ಕೋರ್ಸ್,ਕੋਰਸ
ಕೋರ್ಸ್ಡ್ ಯಾದೃಚ್ಛಿಕ ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲುಗಳು,ਕੋਰਸ ਕੀਤਾ ਬੇਤਰਤੀਬ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
ಆವರಿಸಿದ ಪ್ರದೇಶ,ਕਵਰ ਕੀਤਾ ਖੇਤਰ
ತೆವಳುವ,ਕ੍ਰੀਪ
ಕ್ರೀಪ್ ಗುಣಾಂಕ,ਕ੍ਰੀਪ ਗੁਣਾਂਕ
ಕ್ರೊಟೊವಿನ್,ਕਰੋਟੋਵਾਈਨ
ಕಾಗೆ ಕಾಲು,ਕਾਂ ਦੇ ਪੈਰ
ಕ್ರಂಬ್ ರಚನೆ,ਟੁਕੜਾ ਬਣਤਰ
ದಂಡೆ,ਕਰਬ
ಪ್ರಸ್ತುತ,ਵਰਤਮਾਨ
ಕರ್ವ್ ಪ್ರತಿರೋಧ,ਕਰਵ ਪ੍ਰਤੀਰੋਧ
ತೇವಾಂಶ ನಿರೋಧಕ ಕೋರ್ಸ್,ਨਮੀ ਪਰੂਫ਼ ਕੋਰਸ
ಪೂರ್ಣಗೊಂಡ ದಿನಾಂಕ,ਮੁਕੰਮਲ ਹੋਣ ਦੀ ਮਿਤੀ
ಡೆಡ್ ಲೋಡ್,ਡੈੱਡ ਲੋਡ
ಸತ್ತ ನೀರು,ਮਰੇ ਹੋਏ ਪਾਣੀ
ಡೆಸಿಬೆಲ್,ਡੈਸੀਬਲ
ಡಿಫ್ಲೋಕ್ಯುಲೇಷನ್,Deflocculation
ಗಾಳಿ ಅಥವಾ ಗಾಳಿಯ ಅಂತರದ ಅನುಪಾತದ ಪದವಿ,ਹਵਾਬਾਜ਼ੀ ਜਾਂ ਏਅਰ ਸਪੇਸ ਅਨੁਪਾਤ ਦੀ ਡਿਗਰੀ
ಒಟ್ಟುಗೂಡಿಸುವಿಕೆಯ ಪದವಿ,ਏਕੀਕਰਣ ਦੀ ਡਿਗਰੀ
ಪ್ರಸರಣದ ಪದವಿ,ਫੈਲਾਅ ਦੀ ਡਿਗਰੀ
ಶುದ್ಧತ್ವದ ಪದವಿ,ਸੰਤ੍ਰਿਪਤਾ ਦੀ ਡਿਗਰੀ
ಸಾಂದ್ರತೆ,ਘਣਤਾ
ಮರುಭೂಮಿ ಪಾದಚಾರಿ ಮಾರ್ಗ,ਮਾਰੂਥਲ ਫੁੱਟਪਾਥ
ಮರುಭೂಮಿ ಮಣ್ಣು,ਮਾਰੂਥਲ ਦੀ ਮਿੱਟੀ
ವಿವರಗಳು,ਵੇਰਵੇ
ಅಭಿವೃದ್ಧಿ ಅವಧಿ,ਵਿਕਾਸ ਦੀ ਮਿਆਦ
ಡಿ-ಹಾರಿಜಾನ್,ਡੀ-ਹੋਰੀਜ਼ਨ
ಕರ್ಣೀಯ ಬಂಧ,ਵਿਕਰਣ ਬੰਧਨ
ರೇಖಾಚಿತ್ರ,ਚਿੱਤਰ
ಡಿಜಿಟಲ್ ಡಾಕ್,ਡਿਜੀਟਲ ਡੌਕ
ಭೇದಾತ್ಮಕ ನೀರಿನ ದರ,ਵਿਭਿੰਨ ਪਾਣੀ ਦੀ ਦਰ
ದುರ್ಬಲಗೊಳಿಸುವ ವಾತಾಯನ,ਪਤਲਾ ਹਵਾਦਾਰੀ
ಡಿಲುವಿಯಂ,ਡਾਇਲੁਵੀਅਮ
ಊಟದ ಕೋಣೆ,ਭੋਜਨ ਕਕਸ਼
ದಿಕ್ಕಿನ ಪೆಗ್,ਦਿਸ਼ਾ ਪੈਗ
ಪ್ರಸರಣ,ਫੈਲਾਅ
ಡಿಸ್ಟೆಂಪರ್,ਡਿਸਟੈਂਪਰ
ಡಾಕ್,ਡੌਕ
ಬಾಗಿಲು,ਦਰਵਾਜ਼ਾ
ಡಾರ್ಮರ್,ਡੋਰਮਰ
ಡಾರ್ಮರ್ ಚೆಕ್,ਡੋਰਮਰ ਜਾਂਚ
ಡಬಲ್ ಫ್ಲೆಮಿಶ್ ಬಾಂಡ್,ਡਬਲ ਫਲੇਮਿਸ਼ ਬਾਂਡ
ಡಬಲ್ ಲೇಯರ್,ਡਬਲ ਪਰਤ
ಡೋವೆಲ್,ਡੌਲ
ಡ್ರಾಯಿಂಗ್ ಬೋರ್ಡ್,ਡਰਾਇੰਗ ਬੋਰਡ
ಡ್ರಾಯಿಂಗ್ ಕೊಠಡಿ,ਡਰਾਇੰਗ ਰੂਮ
ಡ್ರಿಫ್ಟ್,ਵਹਿਣਾ
ಒಣ ಬಲ್ಬ್ ತಾಪಮಾನ,ਸੁੱਕੇ ਬੱਲਬ ਦਾ ਤਾਪਮਾਨ
ಡ್ರೈ ಡಾಕ್,ਸੁੱਕੀ ਡੌਕ
ಒಣ ರಬ್ಬರ್ ಕಲ್ಲು,ਸੁੱਕੀ ਰਬੜ ਦੀ ਚਿਣਾਈ
ಡಚ್ ಬಾಂಡ್,ਡੱਚ ਬਾਂਡ
ಕುಬ್ಜ ಗೋಡೆ,ਬੌਣੀ ਕੰਧ
ವಸತಿ ಘಟಕ,ਨਿਵਾਸ ਯੂਨਿਟ
ಈವ್,ਈਵ
ಈವ್ಸ್ ಗಟರ್,ਈਵਸ ਗਟਰ
ಆರ್ಥಿಕ ಕಾರ್ಯಸಾಧ್ಯತೆ,ਆਰਥਿਕ ਵਿਵਹਾਰਕਤਾ
ಎಕ್ಟೋಡೈನಮಾರ್ಫಿಕ್ ಮಣ್ಣು,ਐਕਟੋਡਾਇਨਾਮੋਰਫਿਕ ਮਿੱਟੀ
ಸುಳಿ,ਐਡੀ
ಪರಿಣಾಮಕಾರಿ ಗಾತ್ರ,ਪ੍ਰਭਾਵੀ ਆਕਾਰ
ಪುಷ್ಪಮಯ,ਪ੍ਰਫੁੱਲਤ
ಹೊರಹರಿವು,ਪ੍ਰਵਾਹ
ಎತ್ತರ,ਉਚਾਈ
ಎಲುವಿಯೇಶನ್,ਐਲੂਵੀਏਸ਼ਨ
ಎಲುವಿಯಮ್,ਐਲੂਵਿਅਮ
ಎಂಡೋಡೈನಮಾರ್ಫಿಕ್ ಮಣ್ಣು,ਐਂਡੋਡਾਇਨਾਮੋਰਫਿਕ ਮਿੱਟੀ
ಎಂಜಿನಿಯರಿಂಗ್ ಕಾರ್ಯಸಾಧ್ಯತೆ,ਇੰਜੀਨੀਅਰਿੰਗ ਵਿਵਹਾਰਕਤਾ
ಇಂಗ್ಲಿಷ್ ಬಾಂಡ್,ਅੰਗਰੇਜ਼ੀ ਬਾਂਡ
ಇಂಗ್ಲಿಷ್ ಗಾರ್ಡನ್ ವಾಲ್ ಬಾಂಡ್,ਅੰਗਰੇਜ਼ੀ ਬਾਗ ਦੀ ਕੰਧ ਬਾਂਡ
"EPM (ಪ್ರತಿ ಮಿಲಿಯನ್‌ಗೆ ಸಮಾನ),&quot;","EPM (ਪ੍ਰਤੀ ਮਿਲੀਅਨ ਦੇ ਬਰਾਬਰ),&quot;"
ಸಮಾನ ತೂಕ,ਬਰਾਬਰ ਭਾਰ
ಉದಾ,ਅਰਗ
ವಿನಿಮಯ ಮಾಡಬಹುದಾದ,ਵਟਾਂਦਰੇਯੋਗ
ಬದಲಾಯಿಸಬಹುದಾದ ಆಮ್ಲೀಯತೆ,ਬਦਲਣਯੋਗ ਐਸਿਡਿਟੀ
ಬದಲಾಯಿಸಬಹುದಾದ ಸೋಡಿಯಂ ಶೇಕಡಾವಾರು (ESP),ਬਦਲਣਯੋਗ ਸੋਡੀਅਮ ਪ੍ਰਤੀਸ਼ਤ (ESP)
ಇ.ಎಸ್.ಪಿ.,ਈ.ਐੱਸ.ਪੀ.
ವಿನಿಮಯ ಆಮ್ಲೀಯತೆ,ਐਕਸਚੇਂਜ ਐਸਿਡਿਟੀ
ವಿನಿಮಯ ಸಂಕೀರ್ಣ,ਐਕਸਚੇਂਜ ਕੰਪਲੈਕਸ
ನಿಷ್ಕಾಸ,ਨਿਕਾਸ
ಬಹಿರಂಗ ಮುಕ್ತಾಯ,ਪ੍ਰਗਟ ਮੁਕੰਮਲ
ಕಣ್ಣು,ਆਈ
ಕಣ್ಣು ಹುಬ್ಬು,ਅੱਖ ਦਾ ਭਾਂਡਾ
ಎದುರಿಸುತ್ತಿದೆ,ਸਾਹਮਣਾ ਕਰਨਾ
ಎದುರಿಸುತ್ತಿರುವ ಬಂಧ,ਬਾਂਡ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
ಸುರಕ್ಷತೆಯ ಅಂಶ,ਸੁਰੱਖਿਆ ਦਾ ਕਾਰਕ
ಪತನ,ਗਿਰਾਵਟ
ಫೇಶಿಯಾ,ਫੇਸੀਆ
ಫೇಶಿಯಾ ಬೋರ್ಡ್,ਫੇਸੀਆ ਬੋਰਡ
ದೋಷ,ਨੁਕਸ
ಕ್ಷೇತ್ರ ತೇವಾಂಶ,ਖੇਤ ਦੀ ਨਮੀ
ಅಂತಿಮ ತೇವಾಂಶ ಸಮಾನ,ਅੰਤਮ ਨਮੀ ਦੇ ਬਰਾਬਰ
ಫಿಲೆಟ್ (ಗಾರೆ),ਫਿਲਟ (ਮੋਰਟਾਰ ਦਾ)
ಅಂತಿಮ,ਫਾਈਨਲ
ಅಂತಿಮ ಮಾಪನ,ਅੰਤਮ ਮਾਪ
ಅಂತಿಮ ಪಾವತಿq,ਅੰਤਿਮ ਭੁਗਤਾਨq
ಅಂತಿಮ ಪೂರ್ವ ಒತ್ತಡ,ਅੰਤਮ ਪ੍ਰੀ ਤਣਾਅ
ಅಂತಿಮ ಒತ್ತಡ,ਅੰਤਮ ਤਣਾਅ
ಹಣಕಾಸಿನ ಕಾರ್ಯಸಾಧ್ಯತೆ,ਵਿੱਤੀ ਵਿਵਹਾਰਕਤਾ
ಉತ್ತಮವಾದ ಒಟ್ಟು,ਵਧੀਆ ਕੁੱਲ
ಬಿರುಕುಗೊಂಡ ಬಂಡೆ,ਫਿਸਰਡ ਚੱਟਾਨ
ಧ್ವಜದ ಕಲ್ಲು,ਝੰਡਾ ਪੱਥਰ
ಫ್ಲೆಮಿಶ್ ಬಂಧ,ਫਲੇਮਿਸ਼ ਬਾਂਡ
ಮಿನುಗುತ್ತಿದೆ,ਫਲੈਸ਼ਿੰਗ
ಹೊಳೆಯುವ ಸ್ಟ್ರೀಮ್,ਚਮਕਦਾਰ ਸਟ੍ਰੀਮ
ಫ್ಲಾಟ್ ಛಾವಣಿ,ਫਲੈਟ ਛੱਤ
ಫ್ಲೆಚೆ,ਫਲੇਚੇ
ಫ್ಲೆಮಿಶ್ ಗಾರ್ಡನ್ ವಾಲ್ ಬಾಂಡ್,ਫਲੇਮਿਸ਼ ਗਾਰਡਨ ਵਾਲ ਬਾਂਡ
ಫ್ಲಿಂಟ್,Flint
ಫ್ಲಿಂಟ್ ಗೋಡೆ,Flint ਕੰਧ
ತೇಲುವ ಮಹಡಿ,ਫਲੋਟਿੰਗ ਮੰਜ਼ਿਲ
ಫ್ಲೋಕ್ಯುಲೇಷನ್,ਫਲੋਕੂਲੇਸ਼ਨ
ಫ್ಲೋಕ್ಯುಲೇಷನ್ ಮಿತಿ,ਫਲੋਕੂਲੇਸ਼ਨ ਸੀਮਾ
ಫ್ಲೋಕ್ಯುಲೇಷನ್ ಅನುಪಾತ,ਫਲੋਕੂਲੇਸ਼ਨ ਅਨੁਪਾਤ
ಫ್ಲೋಕಲ್ಸ್,ਫਲੋਕੂਲਸ
ಮಹಡಿ,ਮੰਜ਼ਿਲ
ಮಹಡಿ ಮುದ್ರೆ,ਮੰਜ਼ਿਲ ਸੀਲ
ಹರಿವು,ਪ੍ਰਵਾਹ
ಏರಿಳಿತ,ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
ಕಾಲಿಡುವುದು,ਫੁੱਟਿੰਗ
ಅಡಿಪಾಯ,ਬੁਨਿਆਦ
ಉಚಿತ ಪತನದ ಬ್ಯಾರೋ ಟಾಪಿಂಗ್ ಮಿಕ್ಸರ್,ਫਰੀ ਫਾਲ ਬੈਰੋ ਟਾਪਿੰਗ ਮਿਕਸਰ
ಉಚಿತ ಪತನ ಮಿಕ್ಸರ್ (ಡ್ರಮ್ ಪ್ರಕಾರ),ਫਰੀ ਫਾਲ ਮਿਕਸਰ (ਡਰੱਮ ਦੀ ਕਿਸਮ)
ಉಚಿತ ಕಲ್ಲು,ਮੁਫ਼ਤ ਪੱਥਰ
ಫ್ರೆಶ್ಸೆಟ್,ਫਰੈੱਸਟ
ಘರ್ಷಣೆ ರಾಶಿ,ਰਗੜ ਢੇਰ
ಕಪ್ಪೆ,ਡੱਡੂ
ಗೇಬಲ್,ਗੇਬਲ
ಗ್ಯಾಬ್ಲೆಟ್,ਗੈਬਲੇਟ
ಗ್ಯಾಂಬ್ರೆಲ್ ಛಾವಣಿ,Gambrel ਛੱਤ
ಗೇಜ್,ਗੇਜ
ಅಳತೆ ವಿಭಾಗ,ਗੇਜਿੰਗ ਸੈਕਸ਼ਨ
ಮಾಪಕ ನಿಲ್ದಾಣ,ਗੇਜਿੰਗ ਸਟੇਸ਼ਨ
ಸಾಮಾನ್ಯ ಸ್ಥಳ ಯೋಜನೆ,ਆਮ ਟਿਕਾਣਾ ਯੋਜਨਾ
ಸಾಮಾನ್ಯ ವಾತಾಯನ,ਆਮ ਹਵਾਦਾਰੀ
ಜಿ ಹಾರಿಜಾನ್ ಅಥವಾ ಗ್ಲೇ ಹಾರಿಜಾನ್,G ਹੋਰੀਜ਼ਨ ਜਾਂ ਗਲੇ ਹੋਰੀਜ਼ਨ
ತನಕ ಗ್ಲೇಶಿಯಲ್,ਤੱਕ ਗਲੇਸ਼ੀਅਲ
ಗ್ನೀಸ್,ਗਨੀਸ
ಸರಕುಗಳ ಅಂಗಳ,ਮਾਲ ਵਿਹੜਾ
ಗ್ರೇಡಿಯಂಟ್ ಪ್ರತಿರೋಧ,ਗਰੇਡੀਐਂਟ ਪ੍ਰਤੀਰੋਧ
ಗ್ರಾನೈಟ್,ਗ੍ਰੇਨਾਈਟ
ಹರಳಿನ ರಚನೆ,ਦਾਣੇਦਾਰ ਬਣਤਰ
ಗ್ರ್ಯಾನ್ಯುಲೇಷನ್,ਗ੍ਰੇਨੂਲੇਸ਼ਨ
ಗ್ರ್ಯಾನ್ಯೂಲ್,ਗ੍ਰੈਨਿਊਲ
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನೀರು ಮುಕ್ತ ನೀರು,ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਪਾਣੀ ਮੁਕਤ ਪਾਣੀ
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಅಂಗಳ,ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਯਾਰਡ
ದೊಡ್ಡ ಮಣ್ಣಿನ ಗುಂಪು,ਮਹਾਨ ਮਿੱਟੀ ਸਮੂਹ
ಗ್ರಿಲ್ಲೇಜ್ ಅಡಿಪಾಯ,ਗ੍ਰਿਲੇਜ ਬੁਨਿਆਦ
ನೆಲದ ಕೈ ಮೋಲ್ಡಿಂಗ್,ਜ਼ਮੀਨੀ ਹੱਥ ਮੋਲਡਿੰਗ
ಗುಂಪು ಮಾಡಲಾದ ಡಾಕ್,ਸਮੂਹਬੱਧ ਡੌਕ
ಗುಂಪು ವಸತಿ,ਗਰੁੱਪ ਹਾਊਸਿੰਗ
ಅತಿಥಿ ಕೊಠಡಿ,ਮਹਿਮਾਨ ਕਮਰਾ
ಗಟಾರ,ਗਟਰ
ಗಟಾರ ಹೊರುವವನು,ਗਟਰ ਚੁੱਕਣ ਵਾਲਾ
ಗಟರ್ ಚೆಕ್,ਗਟਰ ਚੈੱਕ
ಸುತ್ತಿಗೆ ಡ್ರೆಸ್ಸಿಂಗ್,ਹੈਮਰ ਡਰੈਸਿੰਗ
ಬಂದರು,ਬੰਦਰਗਾਹ
ಆಶ್ರಯ ಬಂದರು,ਪਨਾਹ ਦੀ ਬੰਦਰਗਾਹ
ಹಾರ್ಡ್ ಪ್ಯಾನ್,ਹਾਰਡ ਪੈਨ
ಶಿರೋಲೇಖ,ਸਿਰਲੇਖ
ಹೆಡರ್ ಬಾಂಡ್,ਹੈਡਰ ਬਾਂਡ
ಹೆಡರ್ ಕೋರ್ಸ್,ਹੈਡਰ ਕੋਰਸ
ಹೆಡ್ ಗೇಟ್ ರಚನೆ,ਮੁੱਖ ਗੇਟ ਬਣਤਰ
ಕಾಲುವೆಯ ಮುಖ್ಯಸ್ಥ,ਨਹਿਰ ਦਾ ਮੁਖੀ
ಮುಖ್ಯ ನಿಯಂತ್ರಕ,ਹੈੱਡ ਰੈਗੂਲੇਟਰ
ಹೆರಿಂಗ್ ಮೂಳೆ ಬಂಧ,ਹੈਰਿੰਗ ਹੱਡੀ ਬੰਧਨ
ಹಾರ್ಟಿಂಗ್,ਦਿਲਦਾਰ
ತೇವಗೊಳಿಸುವ ಶಾಖ,ਗਿੱਲਾ ਕਰਨ ਦੀ ਗਰਮੀ
ಹೆಚ್ಚಿನ ಅಲ್ಯೂಮಿನಾ ಸಿಮೆಂಟ್,ਉੱਚ ਐਲੂਮਿਨਾ ਸੀਮਿੰਟ
ಹಿಪ್,ਕਮਰ
ಹಿಪ್ ಕ್ಯಾಪಿಂಗ್,ਹਿੱਪ ਕੈਪਿੰਗ
ಹಿಪ್ಡ್ ಎಂಡ್,ਛੁਪੇ ਸਿਰੇ
ಹುಡ್,ਹੁੱਡ
ಹುಡ್ ಮೋಲ್ಡಿಂಗ್,ਹੁੱਡ ਮੋਲਡਿੰਗ
ಹುಕ್ ಕಾನೂನು,ਹੁੱਕ ਦਾ ਕਾਨੂੰਨ
ಹೂಪ್ ಕಬ್ಬಿಣ,ਹੂਪ ਲੋਹਾ
ಹಾರಿಜಾನ್,ਹੋਰੀਜ਼ਨ
ಆರ್ದ್ರತೆ,ਨਮੀ
"ಆರ್ದ್ರತೆ, ಸಂಪೂರ್ಣ","ਨਮੀ, ਪੂਰਨ"
"ಆರ್ದ್ರತೆ, ಸಾಪೇಕ್ಷ","ਨਮੀ, ਰਿਸ਼ਤੇਦਾਰ"
ಹಂಪ್ ಯಾರ್ಡ್,ਹੰਪ ਵਿਹੜਾ
ಹೈಡ್ರಾಲಿಕ್ ಒತ್ತಡ,ਹਾਈਡ੍ਰੌਲਿਕ ਦਬਾਅ
ಜಲಸಂಚಯನ,ਹਾਈਡ੍ਰੇਸ਼ਨ
ಜಲವಿಚ್ಛೇದನ,ਹਾਈਡ੍ਰੌਲਿਸਿਸ
ಹೈಡ್ರೊಲೈಟಿಕ್ ಆಮ್ಲೀಯತೆ,ਹਾਈਡਰੋਲਾਈਟਿਕ ਐਸਿਡਿਟੀ
ಹೈಡ್ರೋಮಾರ್ಫಿಕ್ ಮಣ್ಣು,ਹਾਈਡ੍ਰੋਮੋਰਫਿਕ ਮਿੱਟੀ
ಹೈಡ್ರೋಫಿಲಿಕ್ ಕೊಲೊಯ್ಡ್,ਹਾਈਡ੍ਰੋਫਿਲਿਕ ਕੋਲਾਇਡ
ಹೈಡ್ರೋಫೋಬಿಕ್ ಕೊಲೊಯ್ಡ್,ਹਾਈਡ੍ਰੋਫੋਬਿਕ ਕੋਲਾਇਡ
ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ ಒತ್ತಡದ ಅನುಪಾತ,ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਦਬਾਅ ਅਨੁਪਾਤ
ಹೈಗ್ರೊಸ್ಕಾಪ್ಟಿಕ್ ಗುಣಾಂಕ,ਹਾਈਗਰੋਸਕੈਪਟਿਕ ਗੁਣਾਂਕ
ಹೈಗ್ರೊಸ್ಕೋಪಿಕ್ ತೇವಾಂಶ,ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ
ಹೈಡ್ರೋಸ್ಕೋಪಿಸಿಟಿ,ਹਾਈਡ੍ਰੋਸਕੋਪੀਸੀਟੀ
ಹೈಗ್ರೊಸ್ಕೋಪಿಕ್ ತೇವಾಂಶ,ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ
ಹೈಪರ್ಬೇರಿಕ್ ಚೇಂಬರ್,ਹਾਈਪਰਬਰਿਕ ਚੈਂਬਰ
ಹೈಪರ್ಸ್ಟಾಟಿಕ್ ಫ್ರೇಮ್,ਹਾਈਪਰਸਟੈਟਿਕ ਫਰੇਮ
ಹೈಪ್ಸೋಮೀಟರ್,ਹਾਈਪਸੋਮੀਟਰ
ಇಲ್ಯುಮಿನೇಷನ್,ਪ੍ਰਕਾਸ਼
ಇಂಬಿಬೇಷನ್ ತೇವಾಂಶ,ਇਮਬਿਬੇਸ਼ਨ ਨਮੀ
ಬಲಿಯದ ಮಣ್ಣು,ਅਸ਼ੁੱਧ ਮਿੱਟੀ
ವಶಪಡಿಸಿಕೊಂಡ ಡಾಕ್,ਜਬਤ ਡੌਕ
ಭೂ ಆದಾಯ ಹೆಚ್ಚಳ,ਜ਼ਮੀਨੀ ਮਾਲੀਏ ਵਿੱਚ ਵਾਧਾ
ಸ್ವತಂತ್ರ ಸ್ಕ್ಯಾಫೋಲ್ಡ್,ਸੁਤੰਤਰ ਪਾੜ
ಇಂಡರೇಟೆಡ್,ਇੰਡਿਊਰੇਟਿਡ
ಆರಂಭಿಕ ಪ್ರಿಸ್ಟ್ರೆಸ್,ਸ਼ੁਰੂਆਤੀ ਪ੍ਰੀਸਟਰੈਸ
ಆರಂಭಿಕ ಒತ್ತಡ,ਸ਼ੁਰੂਆਤੀ ਤਣਾਅ
ಒಳನಾಡಿನ ಜಲಮಾರ್ಗ ಬಂದರು,ਅੰਦਰੂਨੀ ਜਲ ਮਾਰਗ ਬੰਦਰਗਾਹ
ಇನ್ಸುಲೇಟಿಂಗ್ ಬೋರ್ಡ್,ਇੰਸੂਲੇਟਿੰਗ ਬੋਰਡ
ಮಧ್ಯಂತರ ಬಂದರು,ਵਿਚਕਾਰਲਾ ਪੋਰਟ
ಆಂತರಿಕ ಘರ್ಷಣೆ,ਅੰਦਰੂਨੀ ਰਗੜ
ಇಂಟ್ರಾಜೋನಲ್ ಮಣ್ಣು,ਇੰਟਰਾਜ਼ੋਨਲ ਮਿੱਟੀ
ಅಯಾನು,ਆਇਨ
ಅಯಾನು ವಿನಿಮಯ,ਆਇਨ ਐਕਸਚੇਂਜ
ಕಬ್ಬಿಣದ ಪ್ಯಾನ್,ਲੋਹੇ ਦਾ ਪੈਨ
ನೀರಾವರಿ ಭೂಮಿ,ਸਿੰਜਾਈ ਵਾਲੀ ਜ਼ਮੀਨ
ನೀರಾವರಿ,ਸਿੰਚਾਈ
ನೀರಾವರಿ ಸೆಸ್,ਸਿੰਚਾਈ ਸੈੱਸ
ಜಾಂಬ್,ਜਾਮ
ಜೋಗಲ್,ਜੌਗਲ
ಜೋಗಲ್ ಪಿನ್,ਜੌਗਲ ਪਿੰਨ
ಜೂಲ್,ਜੂਲ
ಜಂಪರ್,ਜੰਪਰ
ಕಿಲೋಗ್ರಾಂ,ਕਿਲੋਗ੍ਰਾਮ
ಕಿಲೋಗ್ರಾಂ ಬಲ,ਕਿਲੋਗ੍ਰਾਮ ਬਲ
ಕಿಲೋಗ್ರಾಂ ಫೋರ್ಸ್ ಮೀಟರ್,ਕਿਲੋਗ੍ਰਾਮ ਫੋਰਸ ਮੀਟਰ
ಕಿಲೋವ್ಯಾಟ್ ಗಂಟೆ,ਕਿਲੋਵਾਟ ਘੰਟਾ
ಕಿಂಗ್ ಮುಚ್ಚುವಿಕೆ,ਰਾਜਾ ਬੰਦ
ಅಡಿಗೆ,ਰਸੋਈ
ಲೇಸ್ಡ್ ಕಾಲಮ್,ਲੇਸਡ ਕਾਲਮ
ಹಿಂದುಳಿದಿದೆ,ਪਛੜ ਰਿਹਾ ਹੈ
ಲ್ಯಾಮೆಲ್ಲಾ ರೂಟ್,ਲਮੇਲਾ ਜੜ੍ਹ
ಲ್ಯಾಮಿನಾರ್ ಹರಿವು,ਲੈਮਿਨਰ ਵਹਾਅ
ದೀಪದ ರಂಧ್ರ,ਲੈਂਪ ਮੋਰੀ
ಭೂಮಿ ಸಂಚಯ,ਜ਼ਮੀਨ ਦਾ ਵਾਧਾ
ಲ್ಯಾಂಡ್ ಸ್ಲೈಡಿಂಗ್,ਲੈਂਡ ਸਲਾਈਡਿੰਗ
ಲ್ಯಾಟರೈಟ್,ਲੈਟਰਾਈਟ
ಲ್ಯಾಟರೈಟ್ ಮಣ್ಣು,ਲੈਟਰਾਈਟ ਮਿੱਟੀ
ದೊಡ್ಡ ಸಂಖ್ಯೆಗಳ ಕಾನೂನು,ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ
ಲೇಔಟ್ ಯೋಜನೆ,ਖਾਕਾ ਯੋਜਨਾ
ಖಾತಾ ಪುಸ್ತಕ,ਲੇਜ਼ਰ
ಸುಣ್ಣದ ಪ್ಯಾನ್,ਚੂਨਾ ਪੈਨ
ಲಿಂಟೆಲ್,ਲਿੰਟਲ
ದ್ರವ ಮಿತಿ,ਤਰਲ ਸੀਮਾ
ಲೈವ್ ಲೋಡ್,ਲਾਈਵ ਲੋਡ
ಲೋಮ್,ਲੋਮ
ಸ್ಥಳೀಯ ನಿಷ್ಕಾಸ ವಾತಾಯನ,ਸਥਾਨਕ ਨਿਕਾਸ ਹਵਾਦਾਰੀ
ಲೋಕೋ ಅಂಗಳ,ਲੋਕੋ ਵਿਹੜਾ
ಲೋಸ್,ਲੋਸ
ಕಡಿಮೆ ಪ್ಲಾಸ್ಟಿಕ್ ಮಿತಿ,ਘੱਟ ਪਲਾਸਟਿਕ ਸੀਮਾ
ಕಡಿಮೆ ಶಾಖ ಸಿಮೆಂಟ್,ਘੱਟ ਗਰਮੀ ਸੀਮਿੰਟ
ಯಂತ್ರ ಮೋಲ್ಡಿಂಗ್,ਮਸ਼ੀਨ ਮੋਲਡਿੰਗ
ಮ್ಯಾಕ್ರೋಸ್ಟ್ರಕ್ಚರ್,ਮੈਕਰੋਸਟ੍ਰਕਚਰ
ಮುಖ್ಯ ನಿಯಂತ್ರಕ,ਮੁੱਖ ਹੈੱਡ ਰੈਗੂਲੇਟਰ
