Hindi,Tamil
" घन, घनाकृति, घनीय, त्रिघात , त्रिसमलंबाक्ष, घनीय","கன சதுரம், கனசதுரம், கன சதுரம், இருபடி, முக்கோணம், கன சதுரம்"
"घन, घनाकृति, घनीय","கன சதுரம், கன சதுரம், கன சதுரம்"
त्रिघात समीकरण,இருபடி சமன்பாடு
घन इंच,கன அங்குலங்கள்
घन मीटर,கன மீட்டர்
त्रिघात परवलय,இருபடி பரவளைய
घनमूल,கன வேர்
त्रिघाती पद,மூன்று கால
लंबकोणिक समांतर,ஆர்த்தோகனல் இணை
"संचयी संकलित,",ஒட்டுமொத்தமாக தொகுக்கப்பட்டது
संचयी वक्र,ஒட்டுமொத்த வளைவு
संचयी बंटन फलन,ஒட்டுமொத்த விநியோக செயல்பாடு
संचयी बारंबारता,ஒட்டுமொத்த அதிர்வெண்
संचयी बारंबारता फलन,ஒட்டுமொத்த அதிர்வெண் செயல்பாடு
"संचयी बारंबारता आलेख, संचयी बारंबारता ग्राफ",ஒட்டுமொத்த அலைவரிசை வரைபடம் ஒட்டுமொத்த அலைவரிசை வரைபடம்
संचयी प्रायिकता फलन,ஒட்டுமொத்த நிகழ்தகவு செயல்பாடு
"कर्ल, कुंतल","கார்ல், குண்டல்"
द्विप्राचल वक्र-कुल का कर्ल,இரு இணை வளைவு
सदिश का कर्ल,திசையன் சுருட்டை
"धनुःकोष्ठक, धनुर्बधनी","வில், வளைவு"
धारा,ஓடை
चलित बिंदु,நகரும் புள்ளி
वक्रता,வளைவு
वक्रता-प्रभाव,வளைவு விளைவு
वक्र,வளைவு
वक्र रेखा,வளைந்த கோடு
वक्र अनुरेखण,வளைவு தடமறிதல்
वक्रेखी अनंतस्पर्शी,வளைவான அறிகுறி
वक्रेखी निर्देशांक,வளைவு ஆயத்தொகுப்புகள்
वक्रेखी समाश्रयण,வளைவு பின்னடைவு
"उभयाग्र, कस्प","நீர்வீழ்ச்சி, cusp"
"चक्र, आवर्तन , साइकिल , ढलाई चक्र, संचन चक्र","சக்கரம், சுழற்சி, சுழற்சி, வார்ப்பு சக்கரம், சுருக்க சக்கரம்"
चक्रीय विचरण,சுழற்சி மாறுபாடு
चक्रीय सदिश गुणनफल,சுழற்சி திசையன் தயாரிப்பு
चक्रीय मांग,சுழற்சி தேவை
चक्रीय व्यंजक,சுழற்சி வெளிப்பாடு
चक्रीय समूह,சுழற்சி குழு
चकीय क्रमचय,சுழற்சி வரிசைமாற்றம்
"चक्रज, साइक्लोइड","cycloid, cycloid"
"बेलन, सिलिन्डर","உருளை, உருளை"
"बेलनाकार, सिलिन्डराकार, बेलनी, सिलिन्डरी","உருளை, உருளை, உருளை, உருளை"
सिलिन्डराकार पृ्ष्ठ,சிலிண்டர் பக்கம்
"शून्य, सिफर","பூஜ்யம், மறைக்குறியீடு"
डिलंबर्ट-सिद्‌धांत,தில்பெர்ட்டின் கோட்பாடு
अवमंदित सरल आवर्त गति,எளிமையான ஹார்மோனிக் இயக்கத்தை குறைக்கிறது
अवमंदन स्थिरांक,damping மாறிலி
" दत्त, उपात्त , आंकड़ा, न्यास","தத், உபாட்டா, டேட்டா, டிரஸ்ட்"
दत्त उपक्रमण,தத் முயற்சி
न्यास संसाधन प्रणाली,நம்பிக்கை வள அமைப்பு
आंकड़ा संसाधित्र,தரவு செயலி
आंकड़ा पत्र,தரவுத்தாள்
दशभुज,தசாகோணம்
डेकाग्राम,டெகாகிராம்
डेकामीटर,தசமீட்டர்
क्षयांक,சிதைவு குறியீடு
क्षय वक्र,சிதைவு வளைவு
शिष्ट फलन,நேர்த்தியான செயல்பாடு
डेसीग्राम,தேசிகிராம்
दशमक,தசம
"दशमलव, दशमिक","தசம, தசம"
दशमिक कोड,தசம குறியீடு
दशमलव कोडित अंक,தசம குறியிடப்பட்ட இலக்கம்
दशमिक प्रसार,தசம விரிவாக்கம்
दशमलव भिन्न,தசம பின்னம்
दशमलव संकेतन पद्‌धति,தசம குறியீடு அமைப்பு
दशमलव अंकन पद्‌धति,தசம குறியீடு அமைப்பு
दशमलव बिंदु,தசம புள்ளி
दशमलव मापक्रम,தசம அளவு
दशमलव पद्‌धति,தசம அமைப்பு
डेसीमीटर,டெசிமீட்டர்
कूटवाचन,குறியாக்கம்
निर्णय निदर्श,முடிவு மாதிரி
निर्णय सिद्‌धांत,முடிவு கோட்பாடு
निर्णय चर,முடிவு மாறி
"कूटवाचक, विकोडक","குறிவிலக்கி, குறிவிலக்கி"
"कूटवाचन, विकोडन","குறியாக்கம், குறியாக்கம்"
वियोज्य समुच्चय,பிரிக்கக்கூடிய தொகுப்பு
ह्रासमान,குறைகிறது
ह्रासमान फलन,செயல்பாடு குறைகிறது
डेडेकिन्ड-कट,Dedekind-கட்
डेडेकिन्ड-प्रमेय,Dedekind-தேற்றம்
निगमन करना,இணைத்துக்கொள்ள
निगमनिक रीति,பெருநிறுவன நடைமுறை
सदोष,தவறான
परिभाषी समीकरण,வரையறை சமன்பாடு
निश्चित समाकल,திட்டவட்டமான ஒருங்கிணைந்த
निश्चित मैट्रिक्स,நிலையான அணி
" परिभाषा , स्पष्टता , निश्चय","வரையறை, தெளிவு, உறுதி"
विरूपण वक्र,சிதைவு வளைவு
विकृत पृष्ठ,சிதைந்த பக்கம்
"अपभ्रष्टता, अपह्रास","அநாகரிகம், துஷ்பிரயோகம்"
परिवहन समस्याओं में अपभ्रष्टता,போக்குவரத்து சிக்கல்களில் துல்லியமின்மை
" डिग्री, अंश , घात , कोटि , मात्रा, परिमाण , अंशांक","பட்டம், பட்டம், சக்தி, பட்டம், அளவு, அளவு, பட்டம்"
अवकल समीकरण का घात,வேறுபட்ட சமன்பாட்டின் சக்தி
"स्वतंत्रता की कोटि, स्वातंत्र्य कोटि","சுதந்திரத்தின் அளவு, சுதந்திரத்தின் அளவு"
बहुपद का घात,பல்லுறுப்புக்கோவையின் சக்தி
निष्कासित प्रतिवेश,வெளியேற்றப்பட்ட பரிவாரங்கள்
डेल्टा फलन,டெல்டா செயல்பாடு
मांग और उपयोगिता वक्र,தேவை மற்றும் பயன்பாட்டு வளைவு
मांग समीकरण,கோரிக்கை சமன்பாடு
मांग फलन,கோரிக்கை செயல்பாடு
जनसांख्यिकीय अध्ययन,மக்கள்தொகை ஆய்வுகள்
जनसांख्यिकी,மக்கள்தொகையியல்
द-मॉयवर प्रमेय,அறுக்கும் தேற்றம்
" निरूपण करना , प्रमाण देना , निदर्शन करना","நிரூபிக்க, சாட்சியமளிக்க, நிரூபிக்க"
" निरूपण , प्रमाण , निदर्शन, प्रदर्शन","பிரதிநிதித்துவம், ஆதாரம், ஆர்ப்பாட்டம், ஆர்ப்பாட்டம்"
निरूपणात्मक ज्यामिति,பிரதிநிதித்துவ வடிவியல்
हर,ஒவ்வொரு
सघन समुच्चय,அடர்த்தியான மொத்த
" घनत्व , सघनता","அடர்த்தி, அடர்த்தி"
प्रगणनीय समुच्चय,கணக்கிடக்கூடிய தொகுப்பு
अपगामी अचर,ஏறுவரிசை மாறிலி
आश्रित घटना,சார்ந்த நிகழ்வு
आश्रित यादृच्छिक चर,சார்பு சீரற்ற மாறி
परतंत्र चर,சார்பு மாறி
परतंत्र विचर,சார்பு மாறி
अवनमन कोण,மனச்சோர்வின் கோணம்
" व्युत्पत्ति, व्युत्पन्न , अवकलन","derivation, derivative, வேறுபாடு"
" व्युत्पन्न , अवकलज","வழித்தோன்றல், வழித்தோன்றல்"
व्युत्पन्न श्रेणी,பெறப்பட்ட வரம்பு
व्युत्पन्न समुच्चय,பெறப்பட்ட தொகுப்பு
"अवरोही, अवरोहण","இறங்குதல், இறங்குதல்"
अवरोही क्रम,இறங்கு வரிசை
अवरोही श्रेणी,இறங்கு வரம்பு
प्रक्षेपात्मक ज्यामिति,திட்ட வடிவியல்
वर्णनात्मक निदर्श,விளக்க மாதிரி
वर्णनात्मक सांख्यिकी,விளக்கமான புள்ளிவிபரங்கள்
"अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)","வடிவமைக்க, வடிவமைக்க, வடிவமைக்க (எட்.), வடிவமைக்க, வடிவமைக்க (என்.)"
प्रयोग की अभिकल्पना,சோதனை வடிவமைப்பு
डेस्क परिकलित्र,மேசை கால்குலேட்டர்
"पहचान, संसूचन","அடையாளம், கண்டறிதல்"
" सारणिक, डिटर्मिनेंट , निर्धारक","நிர்ணயம் செய்பவர், தீர்மானிப்பவர், தீர்மானிப்பவர்"
सारणिक कोटि,தீர்மானிக்கும் ஒழுங்கு
निर्धारित करना,தீர்மானிக்க
निर्धारणात्मक निदर्श,தீர்மானிக்கும் மாதிரி
निर्धारणात्मक समस्या,தீர்மானிக்கும் பிரச்சனை
विचलन,விலகல்
विचलन गुणांक,விலகல் குணகம்
द्वि-आधारी प्रणाली,பைனரி அமைப்பு
"विकर्ण कर्ण,",மூலைவிட்ட ஹைப்போடென்யூஸ்
आव्यूह-विकर्णन,அணி மூலைவிட்டமாக்கல்
"विकर्ण मैट्रिक्स, विकर्ण आव्यूह","மூலைவிட்ட அணி, மூலைவிட்ட அணி"
विकर्णी समानता,மூலைவிட்ட சமத்துவம்
आरेख,வரைபடம்
आरेखी विधि,வரைதல் முறை
आरेखी प्रस्तुतिकरण,வரைகலை பிரதிநிதித்துவம்
व्यास,விட்டம்
समुच्चय-व्यास,விட்டம் அமைக்கவும்
व्यासतः सम्मुख,முற்றிலும் எதிர்
"पाशकक्षेप, पासा फेंकना","குறுக்குவெட்டு, பகடை வீசு"
द्विधा वर्गीकरण,நீர்வீழ்ச்சி வகைப்பாடு
" द्विभाजन , अर्धक","பிளவு, பாதி"
कोशक्रम,அகராதி
अंतर कलन,வேறுபட்ட கணக்கீடு
अंतर समीकरण,வகையீட்டு சமன்பாடு
अंतर सूत्र,வேறுபட்ட சூத்திரம்
अंतर विधि,வேறுபட்ட முறை
समुच्चयों का अंतर,தொகுப்புகளின் வேறுபாடு
अवकलनीय,வேறுபடுத்தக்கூடியது
अवकलनीय वक्र,வேறுபட்ட வளைவு
अवकलनीय फलन,வேறுபட்ட செயல்பாடு
" विभेदक, भेददर्शी , अवकल , अंतरात्रयी, अंतरात्मक , विभेदी","வேறுபாடு, வேறுபாடு, வேறுபாடு, இடைநிலை, இடைநிலை, வேறுபாடு"
अवकल गणित,வேறுபட்ட கணிதம்
अवकल गुणांक,வேறுபட்ட குணகம்
अवकल समीकरण,வகையீட்டு சமன்பாடு
अवकल समघात,வேறுபட்ட மோதல்
अवकल सूत्र,வேறுபட்ட சூத்திரம்
अवकल फलन,வேறுபட்ட செயல்பாடு
अवकल ज्यामिति,வேறுபட்ட வடிவவியல்
उच्चतर कोटि का अवकल,உயர் வரிசை வேறுபாடு
अवकल खंड,வேறுபட்ட பிரிவு
अवकलन करना,வேறுபடுத்தி
"विभेदन, अवकलन","வேறுபாடு, வேறுபாடு"
अवकलन सूत्र,வேறுபட்ட சூத்திரம்
सदिश का अवकलन,திசையன் வேறுபாடு
"विसरण, विसार","பரவல், பரவல்"
"अंक, व्यास का द्वादशांश, अंगुलि","எண், டயடம், விரல்"
अंकीय अभिकलित्र,டிஜிட்டல் கணினி
अंकीय दत्त,அங்கி தத்
" विस्तार, लंबाई-चौड़ाई, विमा , घात","அளவு, அகலம், பரிமாணம், சக்தி"
विमीयता,பரிமாணம்
"विमाहीन, अविम",பரிமாணமற்ற
समीकरण विमा,சமன்பாடு பரிமாணம்
डायोफैन्टस का समीकरण,டியோபாண்டஸ் சமன்பாடு
नति कोण,வீழ்ச்சியின் கோணம்
द्वियुग्मध्रुवी निर्देशांक,இருமுனை ஒருங்கிணைப்புகள்
द्विध्रुव,இருமுனை
द्विपिरामिड,இருபிரமிட்
डिरैक डेल्टा फलन,dirac டெல்டா செயல்பாடு
उभयनिष्ठ अनुस्पर्श रेखा,பொதுவான தொடுகோடு
दिष्ट कोण,வலது கோணம்
दिष्ट रेखा,நேரடியான இணைப்பு
दिक्-अवकलज,விண்வெளி வழித்தோன்றல்
"दिक्कोज्या, दिक्-कोसाइन","டிகோசின், டிகோ-கொசைன்"
उच्चिष्ठ की दिशा,அதிகபட்ச திசை
प्रक्षेपण दिशा,திட்ட திசை
दिक्-अनुपात,திசை விகிதம்
नियामक वृत्त,ஒழுங்குமுறை வட்டம்
नियामक गोला,ஒழுங்குமுறை வட்டம்
अनुलोम गुणनफल,அனுலோமா தயாரிப்பு
" प्रत्यक्ष प्रमाण , प्रत्यक्ष उपपत्ति","நேரடி ஆதாரம், நேரடி ஆதாரம்"
अनुक्रमानुपात,வரிசை விகிதம்
नियता,விதி
अनुलोम योगफल,அனுலோம தொகை
असंबद्‌ध समुच्चय,பிரிக்கப்பட்ட தொகுப்பு
" असांतत्य , असातत्य , भंग","இடைநிறுத்தம், இடைநிறுத்தம், முறிவு"
अवकलज का असांतत्य,வழித்தோன்றலின் தொடர்ச்சியின்மை
प्रथम प्रकार का असांतत्य,முதல் வகை இடைநிறுத்தம்
द्वितीय प्रकार का असांतत्य,இரண்டாவது வகை இடைநிறுத்தம்
असंतत वितरण,இடைவிடாத விநியோகம்
असंतत फलन,இடைவிடாத செயல்பாடு
असंतत विचर,இடைவிடாத மாறுபாடு
विविक्त,துகள்கள்
असंतत बंटन,இடைவிடாத விநியோகம்
असंतत प्रायिकता बंटन,இடைவிடாத நிகழ்தகவு விநியோகம்
असंतत यादृच्छिक चर,இடைவிடாத சீரற்ற மாறி
असंतत प्रतिदर्श समष्टि,இடைவிடாத மாதிரி இடம்
विविक्त समुच्चय,தனித்த மொத்த
विविक्त समष्टि,தனித்துவமான மக்கள் தொகை
विविक्त संस्थिति,தனித்துவமான நிலை
असंतत विचर,இடைவிடாத மாறுபாடு
विविक्तकर,விநியோக வரி
विविक्तकर विश्लेषण,பாரபட்சமான பகுப்பாய்வு
असंयुक्त,பிரிந்த
असंयुक्त घटना,முரண்பட்ட நிகழ்வு
असंयुक्त समुच्चय,பிரிக்கப்பட்ட தொகுப்பு
असंयुक्त सम्मिलन,இணையான செருகல்
" वियोजन , तर्क-संगत योग","விலகல், பகுத்தறிவுத் தொகை"
" परिक्षेपण , प्रकीर्णन","சிதறல், சிதறல்"
परिक्षेपण संचित्र,சிதறல் விளக்கப்படம்
परिक्षेपणांक,சிதறல் குறியீடு
परिक्षेपण-आरेख,சிதறல் வரைபடம்
परिक्षेपण-मैट्रिक्स,சிதறல் அணி
विस्थापन,இடப்பெயர்ச்சி
प्रदर्श,கண்காட்சி
कन्सोल,பணியகம்
"असमरूप, असमान","சீரற்ற, சீரற்ற"
क्षयकारी बल,சிதறடிக்கும் சக்தி
दूरी-फलन,தூர செயல்பாடு
दूरी-मापांक,தூர மாடுலஸ்
बंटन-निरपेक्ष,விநியோகிக்காதது
"वितरण-नियम, बंटननियम","விநியோக விதி, விநியோக விதி"
"अपसारित करना, अपसारित होना","கலைக்க, கலைக்க"
" अपसरण, अपसारिता , डाइवर्जेन्स","வேற்றுமை, வேற்றுமை, வேற்றுமை"
अपसरण प्रमेय,வேறுபாடு தேற்றம்
अपसारी,மாறுபட்ட
अपसारी श्रेणी,மாறுபட்ட வரம்பு
विभाजित अंतर,பிளவு வேறுபாடு
"भाज्यता, विभाज्यता","வகுத்தல், வகுத்தல்"
"भाज्य, विभाज्य","வகுபடக்கூடிய, வகுபடக்கூடிய"
" भाग, प्रभाग , विभाजन","பிரிவு, பிரிவு, பிரிவு"
विभाजन-कलन विधि,பிரிவு அல்காரிதம்
विभाजन-वलय,பிளவு வளையம்
द्वादशभुज,நாற்கர
द्वादशफलक,தசாகோணம்
" प्रक्षेत्र , डोमेन, प्रांत , प्रदेश","டொமைன், டொமைன், மாகாணம், பிரதேசம்"
फलन का प्रांत,செயல்பாட்டின் களம்
परिभाषा-प्रांत,வரையறை-மாகாணம்
अस्तित्व-प्रांत,இருப்பு நிலை
अभिभावी युक्ति,மேலெழுந்து சாதனம்
डॉप्लर प्रभाव,டாப்ளர் விளைவு
"बिन्दु-गुणनफल, अदिशगुणनफल","புள்ளி தயாரிப்பு, அளவிடல் தயாரிப்பு"
बिन्दुकित वक्र,புள்ளியிடப்பட்ட வளைவு
द्विशः अवकलन,இரட்டை வேறுபாடு
द्विक चरघातांकीय बंटन,இரட்டை அதிவேக விநியோகம்
द्विकुंडली,இரட்டை சுருள்
द्विशः समाकल,பைனரி ஒருங்கிணைப்பு
द्विशः समाकलन,பைனரி ஒருங்கிணைப்பு
द्विक सीमा,இரட்டை வரம்பு
द्विशः प्रतिचयन आयोजन,இரட்டை மாதிரி நிகழ்வு
द्विक अनुक्रम,இரட்டை வரிசை
द्विक श्रेणी,இரட்டை தொடர்
द्वि-अनुलग्नी संकेतन,இரட்டை இணைக்கப்பட்ட குறியீடு
द्विक संकलन,இரட்டை தொகுப்பு
अधोमुखी त्वरण,கீழ்நோக்கிய முடுக்கம்
अधोमुखी विस्थापन,கீழ்நோக்கிய இடப்பெயர்ச்சி
अधोमुखी गति,கீழ்நோக்கிய இயக்கம்
अधोमुखी वेग,கீழ்நோக்கிய வேகம்
कर्षण,இழுவை
कर्षण-बल,இழுவை சக்தி
"द्वैती द्वैती,",இரட்டை இருமை
द्वैत आधार,இரட்டை அடிப்படை
द्वैत आंतरिक गुणनफल,இரட்டை உள் தயாரிப்பு
द्वैती रैखिक प्रोग्रामन समस्या,இரட்டை நேரியல் நிரலாக்க சிக்கல்
" द्वि प्रचालन , द्वैती संक्रिया","இரட்டை செயல்பாடு, இரட்டை செயல்பாடு"
द्वैत समस्या,இரட்டை பிரச்சனை
द्वैत एकल कलन-विधि,இரட்டை ஒற்றை அல்காரிதம்
द्वैत एकल प्रविधि,இரட்டை ஒற்றை முறை
द्वैत समष्टि,இரட்டை இடம்
द्वैत चर,இரட்டை மாறி
द्वैत सदिश समष्टि,இரட்டை திசையன் இடம்
मूक सूचकांक,அமைதியான குறியீடு
मूक पादांक,அமைதியான அடிக்குறிப்பு
मूक अनुबंध,அமைதியான ஒப்பந்தம்
मूक चर,அமைதியான மாறி
अनुलिपि-प्रक्रम,நகல்
गतिकीय,மாறும்
गतिकीय तंत्र,மாறும் அமைப்பு
गतिक मांग फलन,மாறும் தேவை செயல்பாடு
गत्यात्मक निदर्श,டைனமிக் மாதிரி
गत्यात्मक प्रोग्रामन,மாறும் நிரலாக்க
गतिशील प्रोग्रामन उपगमन,மாறும் நிரலாக்க அணுகுமுறை
गतिशील प्रोग्रामन प्रविधि,டைனமிக் நிரலாக்க நுட்பங்கள்
"गतिविज्ञान, गतिकी","இயக்கவியல், இயக்கவியல்"
कण-गतिकी,துகள் இயக்கவியல்
दृढ़ पिंड गतिकी,கடினமான உடல் இயக்கவியல்
" भू, पृथ्वी, भूमि , मत्तिृ का, मदृा , भू संपर्कित करना, भूसंपर्क करना (क्रि.)","பூமி, பூமி, பூமி, பூமி, பூமி, பூமி, பூமி தொடர்பு (ver.)"
भूकंप तीव्रता,பூகம்பத்தின் தீவிரம்
उत्केंद्रता,விசித்திரத்தன்மை
ग्रहण,அனுமானம்
अर्थमितीय पूर्वानुमान,பொருளாதார கணிப்பு
अर्थमितिज्ञ,பொருளாதார நிபுணர்
अर्थमिति,பொருளாதார அளவியல்
अर्थशास्त्र,பொருளாதாரம்
"कोर, किनारा, अश्रि","கோர், விளிம்பு, கண்ணீர்"
अवमुख समुच्चय कोर,ஒட்டுமொத்த மையத்தை எதிர்கொள்ளும்
दक्षतांक,செயல்திறன் குறியீடு
अभिलक्षणिक अवयव,பண்பு உறுப்பு
अभिलक्षणिक फलन,பண்பு செயல்பாடு
"आइगेन मान, अभिलक्षणिक मान","ஈஜென் மதிப்பு, பண்பு மதிப்பு"
अभिलक्षणिक मान समीकरण,பண்பு மதிப்பு சமன்பாடு
"आइगेन वेक्टर, अभिलक्षणिक सदिश","ஈஜென் திசையன், பண்பு திசையன்"
प्रत्यास्थ,மீள்
प्रत्यास्थतांक,மீள் நடிகர்
प्रत्यास्थ साम्यावस्था,மீள் சமநிலை
प्रत्यास्थता,நெகிழ்ச்சி
प्रत्यास्थता-पृष्ठ,நெகிழ்ச்சி பக்கம்
"इलेक्ट्रॉनिक अभिकलित्र, इलेक्ट्रॉनिक कम्प्यूटर","மின்னணு கணினி, மின்னணு கணினி"
" तत्व , अल्पांश , अवयव","உறுப்பு, உறுப்பு, உறுப்பு"
प्रारंभिक स्तंभ संक्रिया,ஆரம்ப நெடுவரிசை செயல்பாடு
प्रारंभिक घटना,ஆரம்ப நிகழ்வு
प्रारंभिक फलन,ஆரம்ப செயல்பாடு
प्रारंभिक संक्रिया,துவக்க செயல்பாடு
प्रारंभिक परिणाम,ஆரம்ப முடிவுகள்
प्रारंभिक प्रायिकता नियम,ஆரம்ப நிகழ்தகவு விதி
प्रारंभिक पंक्ति संक्रिया,தொடக்க வரி செயல்பாடு
"विलुप्त करना, विलोपन करना,","அழித்து, அழித்து"
निराकरण प्रक्रिया,தீர்வு செயல்முறை
"दीर्घवृत्त, इलिप्स","நீள்வட்டம், நீள்வட்டம்"
दीर्घवृत्तज,நீள்வட்டம்
दीर्घवृत्तजीय,நீள்வட்டம்
दीर्घवृत्तजीय पृष्ठ,நீள்வட்ட மேற்பரப்பு
दीर्घवृत्ताकार पिंड,நீள்வட்ட உடல்
अंतःस्थापन,உட்பொதித்தல்
उत्सर्जन,உமிழ்வுகள்
आनुभविक न्यास,அனுபவ நம்பிக்கை
मूलानुपाती सूत्र,அனுபவ சூத்திரம்
आनुभविक प्रायिकता,அனுபவ நிகழ்தகவு
आऩुभविक संबंध,அனுபவ உறவு
रिक्त समुच्चय,வெற்று தொகுப்பு
परिबद्‌ध,கட்டுப்பட்டது
"कूटलेखन, कोडन","குறியாக்கம், குறியாக்கம்"
अंतराकारिता,இயங்கக்கூடிய தன்மை
अंत्य बिंदु,இறுதி புள்ளி
वर्गांतराल के अंत्य बिंदु,வகுப்பு இடைவெளியின் இறுதிப் புள்ளி
ऊर्जा,ஆற்றல்
ऊर्जा-संवेग घटक,ஆற்றல் வேக கூறு
प्रवेशी चर,நுழைவு மாறி
गणनीय समुच्चय,கணக்கிடக்கூடிய தொகுப்பு
"गणन, गिनना","எண்ணு, எண்ணு"
"समान, बराबर, सम, तुल्य","சம, சம, சம, சம"
"समता, समिका","சமத்துவம், சமத்துவம்"
समप्रायिक,வாய்ப்பு
सम प्रायिकता वरण विधि,கூட நிகழ்தகவு தேர்வு முறை
समान करना,சமன்
" समीकरण , समीकार","சமன்பாடு, சமன்பாடு"
एकघात समीकरण,இருபடி சமன்பாடு
द्विघात समीकरण,இருபடி சமன்பாடு
त्रिघात समीकरण,இருபடி சமன்பாடு
"विषुवत वृत्त भूमध्यरेखा, इक्वेटर, मध्यरेखा","பூமத்திய ரேகை, பூமத்திய ரேகை, நடுக்கோடு"
समसंतत,சீரான
समबाहु,சமபக்க
"साम्यावस्था, साम्य, संतुलन","சமநிலை, சமநிலை, சமநிலை"
बल-संतुलन,சக்தி சமநிலை
संतुलन बिंदु,சமநிலை புள்ளி
तुल्यता,சமத்துவம்
तुल्यता-वर्ग,சமநிலை வகுப்பு
तुल्यता-संबंध,சமமான உறவு
"तुल्य, तुल्यमान (वि.),तुल्यांक (सं.)","சமமான, சமமான (வி.), சமமான (எட்.)"
तुल्य मैट्रिक्स,சமமான மேட்ரிக்ஸ்
तुल्य समुच्चय,சமமான தொகுப்பு
अभ्यतिप्रायता,போக்குகள்
"त्रुटि, भूल, गलती, अशुद्‌धि","பிழை, தவறு, தவறு, துல்லியமின்மை"
त्रुटि-विश्लेषण,பிழை பகுப்பாய்வு
त्रुटि कोड,பிழை குறியீடு
त्रुटि गुणांक,பிழை குணகம்
वर्ग माध्य त्रुटि,சதுர சராசரி பிழை
प्रथम प्रकार की त्रुटि,முதல் வகை பிழை
द्वितीय प्रकार की त्रुटि,இரண்டாவது வகை பிழை
पलायन-प्रायिकता,தப்பிக்கும் நிகழ்தகவு
पलायन वेग,தப்பிக்கும் வேகம்
ई. श्मिट लांबिकीकरण प्रक्रम,E. ஷ்மிட்டின் அணிதிரட்டல் செயல்முறை
बहिर्वृत्त,சகஜமாகப்பழகு
"सारभूत, अनिवार्य","அத்தியாவசியமான, அத்தியாவசியமான"
वस्तुतः अद्वितीय,கிட்டத்தட்ட தனித்துவமானது
"आकलन करना, आकलित करना (क्रि.), आकलन (सं.)","மதிப்பிடுவதற்கு, மதிப்பிடுவதற்கு (ver.), மதிப்பிடுவதற்கு (ed.)"
आकलन विधि,மதிப்பீட்டு முறை
यूक्लिडीय निर्देशांक,யூக்ளிடியன் ஆயத்தொகுப்புகள்
यूक्लिडीय डोमेन,யூக்ளிடியன் டொமைன்
यूक्लिडीय ज्यामिति,யூக்ளிடியன் வடிவியல்
यूक्लिडीय n-समष्टि,யூக்ளிடியன் n-வெளி
यूक्लिडीय समतल,யூக்ளிடியன் விமானம்
ऑयलर प्रमेय,ஆய்லரின் தேற்றம்
"मान निकालना, मूल्यांकन करना","மதிப்பிடு, மதிப்பிடு"
सम,கூட
सम वक्र,கூட வளைவு
सम फलन,கூட செயல்பாடு
सम अपवर्त्य,கூட பயனற்றது
सम संख्या,இரட்டைப்படை எண்
सम-विषम सममिति,ஒற்றைப்படை சமச்சீர்
सम क्रमचय,வரிசைமாற்றம் கூட
"घटना, अनुवृत्त","நிகழ்வு, அத்தியாயம்"
समपद,ஐசோமெட்ரிக்
"यथातथ, यथार्थ, बिल्कुल ठीक","துல்லியமான, துல்லியமான, சரியாக"
यथातथ काई-वर्ग परिक्षण,துல்லியமான சி-சதுர சோதனை
यथातथ अवकल,சரியான வேறுபாடு
यथातथ समीकरण,சரியான சமன்பாடு
उदाहरण,உதாரணமாக
विनिमय,பரிமாற்றம்
निश्शेष घटना,குறிப்பிட்ட நிகழ்வு
अस्तित्व अभिगृहीत,இருத்தலியல் கோட்பாடு
अस्तित्व प्रायिकता,உயிர்வாழும் நிகழ்தகவு
अस्तित्व प्रमेय,இருப்பு தேற்றம்
बाह्य चर,வெளிப்புற மாறி
"प्रसार, प्रसरण","பரவியது, பரவியது"
प्रत्याशा फलन,எதிர்பார்ப்பு செயல்பாடு
प्रत्याशित बारंबारता,எதிர்பார்க்கப்படும் அதிர்வெண்
प्रत्याशित मान,எதிர்பார்க்கப்படும் மதிப்பு
प्रयोग,பரிசோதனை
"प्रायोगिक भूल, प्रायोगिक त्रुटि","சோதனை பிழை, சோதனை பிழை"
"व्याख्या, स्पष्टीकरण","விளக்கம், விளக்கம்"
स्पष्ट समीकरण,தெளிவான சமன்பாடு
स्पष्ट रूप,தெளிவாக
स्पष्ट फलन,தெளிவான செயல்பாடு
स्पष्ट हल,தெளிவான தீர்வு
घातांक,அடுக்கு
चरघातांकी वक्र,அதிவேக வளைவு
चरघातांकी प्रायिकता फलन,அதிவேக நிகழ்தகவு செயல்பாடு
चरघातांकी बंटन,அதிவேக விநியோகம்
चरघातांकी समीकरण,அதிவேக சமன்பாடு
चरघातांकी फलन,அதிவேக செயல்பாடு
"एक्सपोनेन्टी वृद्‌धि, चरघातांकी वृद्‌धि","அதிவேக வளர்ச்சி, அதிவேக வளர்ச்சி"
चरघातांकी नियम,அதிவேக விதி
चरघातांकी प्रतिचित्र,அதிவேக வரைபடம்
"एक्सपोनेन्टी श्रेणी, चरघातांकी श्रेणी","அதிவேகத் தொடர், அதிவேகத் தொடர்"
" निष्पीडन , व्यंजक , मुखाकृति, भावकृति","வெளிப்பாடு, வெளிப்பாடு, முகபாவனை, வெளிப்பாடு"
विस्तरित अंतराल,நீட்டிக்கப்பட்ட இடைவெளி
वर्धित वास्तविक रेखा,அதிகரித்த உண்மையான வரி
विस्तरित वास्तविक संख्या निकाय,நீட்டிக்கப்பட்ட உண்மையான எண் அமைப்பு
