Punjabi,Malayalam
ਡਬਲ ਸੰਕਲਨ,ഇരട്ട സമാഹാരം
ਹੇਠਾਂ ਵੱਲ ਪ੍ਰਵੇਗ,താഴേക്കുള്ള ത്വരണം
ਹੇਠਾਂ ਵੱਲ ਵਿਸਥਾਪਨ,താഴേക്കുള്ള സ്ഥാനചലനം
ਹੇਠਾਂ ਵੱਲ ਮੋਸ਼ਨ,താഴേക്കുള്ള ചലനം
ਹੇਠਾਂ ਵੱਲ ਦੀ ਗਤੀ,താഴേക്കുള്ള വേഗത
ਖਿੱਚ,ട്രാക്ഷൻ
ਟ੍ਰੈਕਸ਼ਨ ਫੋਰਸ,ട്രാക്ഷൻ ഫോഴ്സ്
"ਦੋਹਰਾ ਦਵੈਤ,",ഇരട്ട ദ്വൈതത
ਦੋਹਰਾ ਅਧਾਰ,ഇരട്ട അടിത്തറ
ਦੋਹਰਾ ਅੰਦਰੂਨੀ ਉਤਪਾਦ,ഇരട്ട ആന്തരിക ഉൽപ്പന്നം
ਦੋਹਰੀ ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,ഡ്യുവൽ ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം
"ਡਬਲ ਓਪਰੇਸ਼ਨ, ਦੋਹਰੀ ਕਾਰਵਾਈ","ഇരട്ട പ്രവർത്തനം, ഇരട്ട പ്രവർത്തനം"
ਦੋਹਰੀ ਸਮੱਸਿਆ,ഇരട്ട പ്രശ്നം
ਦੋਹਰਾ ਸਿੰਗਲ ਐਲਗੋਰਿਦਮ,ഡ്യുവൽ സിംഗിൾ അൽഗോരിതം
ਦੋਹਰਾ ਸਿੰਗਲ ਢੰਗ,ഇരട്ട ഒറ്റ രീതി
ਦੋਹਰੀ ਸਪੇਸ,ഡ്യുവൽ സ്പേസ്
ਦੋਹਰਾ ਵੇਰੀਏਬਲ,ഡ്യുവൽ വേരിയബിൾ
ਦੋਹਰੀ ਵੈਕਟਰ ਸਪੇਸ,ഡ്യുവൽ വെക്റ്റർ സ്പേസ്
ਚੁੱਪ ਸੂਚਕਾਂਕ,നിശബ്ദ സൂചിക
ਚੁੱਪ ਫੁੱਟਰ,നിശബ്ദ അടിക്കുറിപ്പ്
ਚੁੱਪ ਇਕਰਾਰਨਾਮਾ,നിശബ്ദ കരാർ
ਚੁੱਪ ਵੇਰੀਏਬਲ,നിശബ്ദ വേരിയബിൾ
ਨਕਲ,തനിപ്പകർപ്പ്
ਗਤੀਸ਼ੀਲ,ചലനാത്മകം
ਗਤੀਸ਼ੀਲ ਸਿਸਟਮ,ചലനാത്മക സംവിധാനം
ਗਤੀਸ਼ੀਲ ਮੰਗ ਫੰਕਸ਼ਨ,ഡൈനാമിക് ഡിമാൻഡ് ഫംഗ്ഷൻ
ਗਤੀਸ਼ੀਲ ਮਾਡਲ,ഡൈനാമിക് മോഡൽ
ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ,ഡൈനാമിക് പ്രോഗ്രാമിംഗ്
ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਪਹੁੰਚ,ഡൈനാമിക് പ്രോഗ്രാമിംഗ് സമീപനം
ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ ਤਕਨੀਕ,ഡൈനാമിക് പ്രോഗ്രാമിംഗ് ടെക്നിക്കുകൾ
"ਗਤੀਸ਼ੀਲਤਾ, ਗਤੀਸ਼ੀਲਤਾ","ചലനാത്മകത, ചലനാത്മകത"
ਕਣ ਗਤੀਸ਼ੀਲਤਾ,കണികാ ചലനാത്മകത
ਸਖ਼ਤ ਸਰੀਰ ਦੀ ਗਤੀਸ਼ੀਲਤਾ,ദൃഢമായ ശരീര ചലനാത്മകത
"ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ ਸੰਪਰਕ (ਵਰ.)","ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി സമ്പർക്കം (ver.)"
ਭੂਚਾਲ ਦੀ ਤੀਬਰਤਾ,ഭൂകമ്പ തീവ്രത
ਸਨਕੀਤਾ,ഉത്കേന്ദ്രത
ਧਾਰਨਾ,അനുമാനം
ਆਰਥਿਕ ਪੂਰਵ ਅਨੁਮਾਨ,ഇക്കണോമെട്രിക് പ്രവചനം
ਅਰਥ ਸ਼ਾਸਤਰੀ,സാമ്പത്തിക ശാസ്ത്രജ്ഞൻ
ਅਰਥ ਗਣਿਤ,ഇക്കണോമെട്രിക്സ്
ਅਰਥ ਸ਼ਾਸਤਰ,സാമ്പത്തികശാസ്ത്രം
"ਕੋਰ, ਕਿਨਾਰਾ, ਅੱਥਰੂ","കാമ്പ്, അഗ്രം, കണ്ണീർ"
ਸਮੁੱਚੇ ਕੋਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,മൊത്തം കോർ അഭിമുഖീകരിക്കുന്നു
ਕੁਸ਼ਲਤਾ ਸੂਚਕਾਂਕ,കാര്യക്ഷമത സൂചിക
ਗੁਣ ਤੱਤ,സ്വഭാവ ഘടകം
ਵਿਸ਼ੇਸ਼ਤਾ ਫੰਕਸ਼ਨ,സ്വഭാവ സവിശേഷത
"eigen ਮੁੱਲ, ਗੁਣ ਮੁੱਲ","ഈജൻ മൂല്യം, സ്വഭാവ മൂല്യം"
ਗੁਣ ਮੁੱਲ ਸਮੀਕਰਨ,സ്വഭാവ മൂല്യ സമവാക്യം
"ਈਜੇਨ ਵੈਕਟਰ, ਗੁਣ ਵੈਕਟਰ","ഈജൻ വെക്റ്റർ, സ്വഭാവസദിശ"
ਲਚਕੀਲੇ,ഇലാസ്റ്റിക്
ਲਚਕੀਲੇ ਪਲੱਸਤਰ,ഇലാസ്റ്റിക് കാസ്റ്റ്
ਲਚਕੀਲੇ ਸੰਤੁਲਨ,ഇലാസ്റ്റിക് സന്തുലിതാവസ്ഥ
ਲਚਕਤਾ,ഇലാസ്തികത
ਲਚਕੀਲਾ ਪੰਨਾ,ഇലാസ്തികത പേജ്
"ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ, ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ","ഇലക്ട്രോണിക് കമ്പ്യൂട്ടർ, ഇലക്ട്രോണിക് കമ്പ്യൂട്ടർ"
"ਤੱਤ, ਤੱਤ, ਤੱਤ","മൂലകം, മൂലകം, മൂലകം"
ਸ਼ੁਰੂਆਤੀ ਕਾਲਮ ਕਾਰਵਾਈ,പ്രാരംഭ നിര പ്രവർത്തനം
ਸ਼ੁਰੂਆਤੀ ਘਟਨਾ,പ്രാരംഭ സംഭവം
ਸ਼ੁਰੂਆਤੀ ਫੰਕਸ਼ਨ,പ്രാരംഭ പ്രവർത്തനം
ਸ਼ੁਰੂਆਤੀ ਕਾਰਵਾਈ,പ്രാരംഭ പ്രവർത്തനം
ਸ਼ੁਰੂਆਤੀ ਨਤੀਜੇ,പ്രാഥമിക ഫലങ്ങൾ
ਸ਼ੁਰੂਆਤੀ ਸੰਭਾਵਨਾ ਨਿਯਮ,പ്രാരംഭ പ്രോബബിലിറ്റി നിയമം
ਲਾਈਨ ਓਪਰੇਸ਼ਨ ਸ਼ੁਰੂ ਕਰਨਾ,ലൈൻ പ്രവർത്തനം ആരംഭിക്കുന്നു
"ਨਾਸ ਕਰਨਾ, ਨਸ਼ਟ ਕਰਨਾ,","ഉന്മൂലനം ചെയ്യാൻ, ഉന്മൂലനം ചെയ്യാൻ"
ਰੈਜ਼ੋਲੂਸ਼ਨ ਪ੍ਰਕਿਰਿਆ,റെസലൂഷൻ പ്രക്രിയ
"ਅੰਡਾਕਾਰ, ਅੰਡਾਕਾਰ","ദീർഘവൃത്താകൃതി, ദീർഘവൃത്താകൃതി"
ਅੰਡਾਕਾਰ,ദീർഘവൃത്താകൃതിയിലുള്ള
ਅੰਡਾਕਾਰ,ദീർഘവൃത്താകൃതിയിലുള്ള
ਅੰਡਾਕਾਰ ਸਤਹ,ദീർഘവൃത്താകൃതിയിലുള്ള ഉപരിതലം
ਅੰਡਾਕਾਰ ਸਰੀਰ,ദീർഘവൃത്താകൃതിയിലുള്ള ശരീരം
ਏਮਬੈਡਿੰਗ,ഉൾച്ചേർക്കൽ
ਨਿਕਾਸ,ഉദ്വമനം
ਅਨੁਭਵੀ ਭਰੋਸਾ,അനുഭവപരമായ വിശ്വാസം
ਅਨੁਭਵੀ ਫਾਰਮੂਲਾ,അനുഭവ സൂത്രവാക്യം
ਅਨੁਭਵੀ ਸੰਭਾਵਨਾ,അനുഭവപരമായ സംഭാവ്യത
ਅਨੁਭਵੀ ਸਬੰਧ,അനുഭവപരമായ ബന്ധം
ਖਾਲੀ ਸੈੱਟ,ശൂന്യമായ സെറ്റ്
ਬੰਨ੍ਹਿਆ ਹੋਇਆ,ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു
"ਏਨਕੋਡਿੰਗ, ਕੋਡਿੰਗ","എൻകോഡിംഗ്, കോഡിംഗ്"
ਅੰਤਰਕਾਰਜਸ਼ੀਲਤਾ,പരസ്പര പ്രവർത്തനക്ഷമത
ਅੰਤ ਬਿੰਦੂ,അവസാന പോയിന്റ്
ਕਲਾਸ ਅੰਤਰਾਲ ਦਾ ਅੰਤ ਬਿੰਦੂ,ക്ലാസ് ഇടവേളയുടെ അവസാന പോയിന്റ്
ਊਰਜਾ,ഊർജ്ജം
ਊਰਜਾ-ਮੋਮੈਂਟਮ ਕੰਪੋਨੈਂਟ,ഊർജ്ജ-മൊമെന്റം ഘടകം
ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ,എൻട്രി വേരിയബിൾ
ਗਿਣਨਯੋਗ ਸੈੱਟ,എണ്ണാവുന്ന സെറ്റ്
"ਗਿਣਤੀ, ਗਿਣਤੀ","എണ്ണുക, എണ്ണുക"
"ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ","തുല്യ, തുല്യ, തുല്യ, തുല്യ"
"ਸਮਾਨਤਾ, ਸਮਾਨਤਾ","സമത്വം, സമത്വം"
ਸੰਭਾਵਨਾ,സാധ്യത
ਵੀ ਸੰਭਾਵਨਾ ਚੋਣ ਵਿਧੀ,പോലും പ്രോബബിലിറ്റി തിരഞ്ഞെടുക്കൽ രീതി
ਬਰਾਬਰ,തുല്യമാക്കുക
"ਸਮੀਕਰਨ, ਸਮੀਕਰਨ","സമവാക്യം, സമവാക്യം"
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,ക്വാഡ്രാറ്റിക് സമവാക്യം
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,ക്വാഡ്രാറ്റിക് സമവാക്യം
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,ക്വാഡ്രാറ്റിക് സമവാക്യം
"ਭੂਮੱਧ ਰੇਖਾ, ਭੂਮੱਧ ਰੇਖਾ, ਮੱਧ ਰੇਖਾ","ഭൂമധ്യരേഖ, മധ്യരേഖ, മധ്യരേഖ"
ਇਕਸਾਰ,സ്ഥിരതയുള്ള
ਬਰਾਬਰ,സമഭുജം
"ਸੰਤੁਲਨ, ਸੰਤੁਲਨ, ਸੰਤੁਲਨ","സന്തുലിതാവസ്ഥ, സന്തുലിതാവസ്ഥ, സന്തുലിതാവസ്ഥ"
ਬਲ ਸੰਤੁਲਨ,ബലം ബാലൻസ്
ਸੰਤੁਲਨ ਬਿੰਦੂ,സന്തുലിത പോയിന്റ്
ਸਮਾਨਤਾ,തുല്യത
ਸਮਾਨਤਾ ਵਰਗ,തുല്യതാ ക്ലാസ്
ਸਮਾਨਤਾ ਸਬੰਧ,തുല്യതാ ബന്ധം
"ਬਰਾਬਰ, ਬਰਾਬਰ (v.), ਬਰਾਬਰ (ed.)","തത്തുല്യം, തത്തുല്യം (വി.), തത്തുല്യം (എഡി.)"
ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ,തുല്യമായ മാട്രിക്സ്
ਬਰਾਬਰ ਸੈੱਟ,തുല്യമായ സെറ്റ്
ਰੁਝਾਨ,പ്രവണതകൾ
"ਗਲਤੀ, ਗਲਤੀ, ਗਲਤੀ, ਗਲਤੀ","തെറ്റ്, തെറ്റ്, തെറ്റ്, കൃത്യതയില്ലായ്മ"
ਗਲਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,പിശക് വിശകലനം
ਗਲਤੀ ਕੋਡ,പിശക് കോഡ്
ਗਲਤੀ ਗੁਣਾਂਕ,പിശക് ഗുണകം
ਵਰਗ ਮਤਲਬ ਗਲਤੀ,ചതുരം അർത്ഥം പിശക്
ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਗਲਤੀ,ആദ്യ തരം പിശക്
ਦੂਜੀ ਕਿਸਮ ਦੀ ਗਲਤੀ,രണ്ടാമത്തെ തരം പിശക്
ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ,രക്ഷപ്പെടാനുള്ള സാധ്യത
ਬਚਣ ਦੀ ਗਤੀ,രക്ഷപ്പെടൽ വേഗത
ਈ. ਸ਼ਮਿਟ ਮੋਬਿਲਾਈਜ਼ੇਸ਼ਨ ਪ੍ਰਕਿਰਿਆ,ഇ. ഷ്മിഡിന്റെ മൊബിലൈസേഷൻ പ്രക്രിയ
ਬਾਹਰੀ,ബഹിർമുഖൻ
"ਜ਼ਰੂਰੀ, ਜ਼ਰੂਰੀ","അത്യാവശ്യം, അത്യാവശ്യം"
ਲਗਭਗ ਵਿਲੱਖਣ,ഫലത്തിൽ അതുല്യമായ
"ਮੁਲਾਂਕਣ ਕਰਨਾ, ਮੁਲਾਂਕਣ ਕਰਨਾ (ਵੇਰ.), ਮੁਲਾਂਕਣ ਕਰਨਾ (ਐਡੀ.)","വിലയിരുത്താൻ, വിലയിരുത്താൻ (ver.), വിലയിരുത്താൻ (ed.)"
ਅੰਦਾਜ਼ਾ ਵਿਧੀ,കണക്കാക്കൽ രീതി
ਯੂਕਲੀਡੀਅਨ ਕੋਆਰਡੀਨੇਟਸ,യൂക്ലിഡിയൻ കോർഡിനേറ്റുകൾ
ਯੂਕਲੀਡੀਅਨ ਡੋਮੇਨ,യൂക്ലിഡിയൻ ഡൊമെയ്ൻ
ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ,യൂക്ലിഡിയൻ ജ്യാമിതി
ਯੂਕਲੀਡੀਅਨ ਐਨ-ਸਪੇਸ,യൂക്ലിഡിയൻ n-സ്പെയ്സ്
ਯੂਕਲੀਡੀਅਨ ਜਹਾਜ਼,യൂക്ലിഡിയൻ വിമാനം
ਯੂਲਰ ਦਾ ਸਿਧਾਂਤ,യൂലറുടെ സിദ്ധാന്തം
"ਮੁਲਾਂਕਣ ਕਰਨਾ, ਮੁਲਾਂਕਣ ਕਰਨਾ","വിലയിരുത്തുക, വിലയിരുത്തുക"
ਵੀ,പോലും
ਵੀ ਕਰਵ,വക്രം പോലും
ਵੀ ਫੰਕਸ਼ਨ,പ്രവർത്തനം പോലും
ਇੱਥੋਂ ਤੱਕ ਕਿ ਰਿਫ੍ਰੈਕਟਰੀ,അപവർത്തനം പോലും
ਸਮ ਸੰਖਿਆ,ഇരട്ട സംഖ്യ
ਅਜੀਬ ਸਮਰੂਪਤਾ,വിചിത്രമായ സമമിതി
ਵੀ ਕ੍ਰਮ-ਕ੍ਰਮ,ക്രമമാറ്റം പോലും
"ਘਟਨਾ, ਕਿੱਸਾ","സംഭവം, എപ്പിസോഡ്"
isomorphism,ഐസോമോർഫിസം
"ਬਿਲਕੁਲ, ਬਿਲਕੁਲ, ਬਿਲਕੁਲ","കൃത്യമായി, കൃത്യമായി, കൃത്യമായി"
ਸਹੀ ਚੀ-ਵਰਗ ਟੈਸਟ,കൃത്യമായ ചി-സ്ക്വയർ ടെസ്റ്റ്
ਸਹੀ ਅੰਤਰ,കൃത്യമായ വ്യത്യാസം
ਸਹੀ ਸਮੀਕਰਨ,കൃത്യമായ സമവാക്യം
ਉਦਾਹਰਨ,ഉദാഹരണം
ਐਕਸਚੇਂਜ,എക്സ്ചേഞ്ച്
ਖਾਸ ਘਟਨਾ,നിർദ്ദിഷ്ട സംഭവം
ਹੋਂਦ ਸੰਬੰਧੀ axiom,അസ്തിത്വ സിദ്ധാന്തം
ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ,അതിജീവന സാധ്യത
ਹੋਂਦ ਦਾ ਸਿਧਾਂਤ,അസ്തിത്വ സിദ്ധാന്തം
ਬਾਹਰੀ ਵੇਰੀਏਬਲ,ബാഹ്യ വേരിയബിൾ
"ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ","പരക്കുക, പരക്കുക"
ਉਮੀਦ ਫੰਕਸ਼ਨ,പ്രതീക്ഷയുടെ പ്രവർത്തനം
ਉਮੀਦ ਕੀਤੀ ਬਾਰੰਬਾਰਤਾ,പ്രതീക്ഷിക്കുന്ന ആവൃത്തി
ਅਨੁਮਾਨਿਤ ਮੁੱਲ,പ്രതീക്ഷിച്ച മൂല്യം
ਪ੍ਰਯੋਗ,പരീക്ഷണം
"ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ, ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ","പരീക്ഷണ പിശക്, പരീക്ഷണ പിശക്"
"ਵਿਆਖਿਆ, ਵਿਆਖਿਆ","വിശദീകരണം, വിശദീകരണം"
ਸਪੱਸ਼ਟ ਸਮੀਕਰਨ,വ്യക്തമായ സമവാക്യം
ਸਪੱਸ਼ਟ ਤੌਰ &#39;ਤੇ,വ്യക്തമായി
ਸਾਫ ਫੰਕਸ਼ਨ,വ്യക്തമായ പ്രവർത്തനം
ਸਾਫ ਹੱਲ,വ്യക്തമായ പരിഹാരം
ਘਾਤਕ,ഘാതം
ਘਾਤਕ ਵਕਰ,എക്‌സ്‌പോണൻഷ്യൽ കർവ്
ਘਾਤਕ ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,എക്‌സ്‌പോണൻഷ്യൽ പ്രോബബിലിറ്റി ഫംഗ്‌ഷൻ
ਘਾਤਕ ਵੰਡ,എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ
ਘਾਤਕ ਸਮੀਕਰਨ,എക്സ്പോണൻഷ്യൽ സമവാക്യം
ਘਾਤਕ ਫੰਕਸ਼ਨ,എക്‌സ്‌പോണൻഷ്യൽ ഫംഗ്‌ഷൻ
"ਘਾਤਕ ਵਾਧਾ, ਘਾਤਕ ਵਾਧਾ","എക്‌സ്‌പോണൻഷ്യൽ വളർച്ച, എക്‌സ്‌പോണൻഷ്യൽ വളർച്ച"
ਘਾਤਕ ਨਿਯਮ,എക്‌സ്‌പോണൻഷ്യൽ റൂൾ
ਘਾਤਕ ਨਕਸ਼ਾ,എക്‌സ്‌പോണൻഷ്യൽ മാപ്പ്
"ਘਾਤਕ ਲੜੀ, ਘਾਤਕ ਲੜੀ","എക്‌സ്‌പോണൻഷ്യൽ സീരീസ്, എക്‌സ്‌പോണൻഷ്യൽ സീരീസ്"
"ਸਮੀਕਰਨ, ਸਮੀਕਰਨ, ਚਿਹਰੇ ਦੇ ਹਾਵ-ਭਾਵ, ਪ੍ਰਗਟਾਵੇ","ഭാവം, ഭാവം, മുഖഭാവം, ഭാവം"
ਵਿਸਤ੍ਰਿਤ ਅੰਤਰਾਲ,നീട്ടിയ ഇടവേള
ਵਧੀ ਹੋਈ ਅਸਲ ਲਾਈਨ,വർദ്ധിപ്പിച്ച യഥാർത്ഥ ലൈൻ
ਵਿਸਤ੍ਰਿਤ ਅਸਲ ਨੰਬਰ ਸਿਸਟਮ,വിപുലീകരിച്ച റിയൽ നമ്പർ സിസ്റ്റം
ਮੈਪਿੰਗ ਐਕਸਟੈਂਸ਼ਨ,മാപ്പിംഗ് വിപുലീകരണം
ਬਾਹਰੀ ਕੋਣ,ബാഹ്യ കോൺ
ਬਾਹਰੀ ਜ਼ੋਨ,പുറം മേഖല
ਬਾਹਰੀ ਬਿੰਦੂ,ബാഹ്യ പോയിന്റ്
ਬਾਹਰੀ,ബാഹ്യമായ
predicate ਮੁੱਲ ਦਾ ਐਕਸਟਰਪੋਲੇਸ਼ਨ,പ്രവചന മൂല്യത്തിന്റെ എക്സ്ട്രാപോളേഷൻ
ਐਕਸਟਰਪੋਲੇਸ਼ਨ ਤਕਨੀਕ,എക്സ്ട്രാപോളേഷൻ ടെക്നിക്
ਸਿਖਰ ਮੁੱਲ,പരമാവധി മൂല്യം
"ਅਤਿਅੰਤ, ਅੰਤ, ਅਤਿ, ਸਿਖਰ","അങ്ങേയറ്റം, അവസാനം, അങ്ങേയറ്റം, അന്ത്യം"
ਉੱਚ ਬਿੰਦੂ,ഉയര്ന്ന സ്ഥാനം
ਉਲਟ ਸੈੱਟ ਦਾ ਅਤਿ ਬਿੰਦੂ,എതിർ സെറ്റിന്റെ അങ്ങേയറ്റത്തെ പോയിന്റ്
ਫੰਕਸ਼ਨ ਦਾ ਅਤਿ ਮੁੱਲ,പ്രവർത്തനത്തിന്റെ അങ്ങേയറ്റത്തെ മൂല്യം
ਅਤਿ ਗੁਣ,അങ്ങേയറ്റത്തെ ഗുണങ്ങൾ
"ਚਿਹਰਾ, ਪਾਸੇ, ਸਾਹਮਣੇ","മുഖം, വശം, മുൻഭാഗം"
ਅੰਕਿਤ ਮੁੱਲ,മുഖവില
"ਭਾਗ, ਕਾਰਕ, ਕਾਰਕ, ਧਾਰਾ,","ഘടകം, ഘടകം, ഘടകം, ഉപവാക്യം"
ਕਾਰਕ ਵਿਸ਼ਲੇਸ਼ਣ,ഘടകം വിശകലനം
ਖੰਡਿਤ,വിഘടിച്ചു
ਕਾਰਕ ਸੰਬੰਧੀ,ഘടകാംശം
ਮਲਟੀਪਲ ਫੈਕਟਰ ਡਿਜ਼ਾਈਨ,മൾട്ടിപ്പിൾ ഫാക്ടർ ഡിസൈൻ
ਕਾਰਕੀਕਰਨ,ഘടകവൽക്കരണം
ਕਾਰਕ ਨੂੰ,ഘടകം വരെ
ਨਿਆਂ ਦੀ ਖੇਡ,നീതി കളി
"ਵਰਚੁਅਲ, ਗਲਤ, ਕੋਡ","വെർച്വൽ, തെറ്റ്, കോഡ്"
"ਪਰਿਵਾਰ, ਪਰਿਵਾਰ, ਕਬੀਲਾ, ਪਰਿਵਾਰ","കുടുംബം, കുടുംബം, കുലം, കുടുംബം"
ਕੁੱਲ ਚੱਕਰ,ആകെ സർക്കിൾ
ਕਰਵ ਕੁੱਲ,വക്രം ആകെ
ਫੰਕਸ਼ਨਾਂ ਦਾ ਪਰਿਵਾਰ,പ്രവർത്തനങ്ങളുടെ കുടുംബം
ਕੁੱਲ ਲਾਈਨ,വരി ആകെ
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,പകർപ്പ്
F-ਵੰਡ,എഫ്-വിതരണം
ਇਕਸਾਰ ਅਧਾਰ ਹੱਲ,സ്ഥിരമായ അടിസ്ഥാന പരിഹാരം
ਅਨੁਕੂਲ ਹੱਲ,അനുയോജ്യമായ പരിഹാരം
"ਰੀਚਾਰਜ, ਮੁੜ ਨਿਵੇਸ਼","റീചാർജ്, വീണ്ടും നിക്ഷേപം"
ਫਰਮਾ ਦਾ ਕਾਨੂੰਨ,ഫെർമ നിയമം
ਫਰਮਾ ਦਾ ਸਿਧਾਂਤ,ഫെർമയുടെ സിദ്ധാന്തം
ਫਰਮੀ-ਡੀਰਾਕ-ਅੰਕੜੇ,ഫെർമി-ഡിറക്-സ്റ്റാറ്റിസ്റ്റിക്സ്
ਫਿਬੋਨਾਚੀ ਨੰਬਰ,ഫിബൊനാച്ചി നമ്പറുകൾ
ਫਿਬੋਨਾਚੀ ਸੀਮਾ,ഫിബൊനാച്ചി ശ്രേണി
"ਖੇਤਰ, ਖੇਤਰ, ਖੇਤਰ, ਖੇਤਰ","വയൽ, വയൽ, വയൽ, വയൽ"
ਅੰਤਮ ਵੇਗ,അന്തിമ വേഗത
"ਸੀਮਤ, ਸੀਮਤ","പരിമിതമായ, പരിമിതമായ"
ਸੀਮਿਤ ਅਧਾਰ,പരിമിതമായ അടിത്തറ
ਸੀਮਿਤ ਦਸ਼ਮਲਵ,പരിമിത ദശാംശം
ਸੀਮਤ ਅੰਤਰ,പരിമിതമായ വ്യത്യാസം
ਸੀਮਤ ਅੰਤਰ ਵਿਧੀ,പരിമിതമായ വ്യത്യാസ രീതി
ਸੀਮਿਤ ਆਯਾਮੀ,പരിമിതമായ മാനം
ਸੀਮਿਤ ਅਯਾਮੀ ਵੈਕਟਰ,പരിമിതമായ ഡൈമൻഷണൽ വെക്റ്റർ
ਸੀਮਿਤ ਖੇਡ,പരിമിതമായ ഗെയിം
ਸੀਮਿਤ ਜਿਓਮੈਟਰੀ,പരിമിതമായ ജ്യാമിതി
ਸੀਮਿਤ ਅਟੁੱਟ,പരിമിതമായ അവിഭാജ്യ
ਸੀਮਤਤਾ,പരിമിതി
ਸੀਮਿਤ markov ਚੇਨ,പരിമിതമായ മാർക്കോവ് ശൃംഖല
ਸੀਮਿਤਤਾ ਦਾ ਸਬੂਤ,പരിമിതി തെളിവ്
ਸੀਮਤ ਸੰਖਿਆ,പരിമിത സംഖ്യ
ਸੀਮਤ ਆਬਾਦੀ,പരിമിതമായ ജനസംഖ്യ
ਸੀਮਤ ਸੰਭਾਵਨਾ,പരിമിതമായ സംഭാവ്യത
ਅੰਤ ਗ੍ਰੇਡ,അവസാന ഗ്രേഡ്
ਸੀਮਿਤ ਸੈੱਟ,പരിമിതമായ സെറ്റ്
ਸੀਮਤ ਵੇਗ,പരിമിതമായ വേഗത
ਸੀਮਤ ਵਾਲੀਅਮ,പരിമിതമായ വോളിയം
"ਮਿਲਾਉਣਾ, ਅਨੁਕੂਲ ਕਰਨਾ","ഇളക്കുക, ക്രമീകരിക്കുക"
ਕਰਵ ਵਿਵਸਥਾ,വക്രം ക്രമീകരിക്കൽ
ਸਿੱਧੀ ਲਾਈਨ ਵਿਵਸਥਾ,നേർരേഖ ക്രമീകരണം
ਸਥਿਰ ਬਿੰਦੂ ਥਿਊਰਮ,നിശ്ചിത പോയിന്റ് സിദ്ധാന്തം
ਸਥਿਰ ਨਮੂਨਾ,നിശ്ചിത മാതൃക
ਉਡਾਣ ਦੀ ਗਤੀ,ഫ്ലൈറ്റ് വേഗത
ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਦੀ ਗਣਨਾ,ഫ്ലോട്ടിംഗ് പോയിന്റ് കണക്കുകൂട്ടൽ
"ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਸਿਸਟਮ, ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਸਿਸਟਮ","ഫ്ലോട്ടിംഗ് പോയിന്റ് സിസ്റ്റം, ഫ്ലോട്ടിംഗ് പോയിന്റ് സിസ്റ്റം"
ਵਹਾਅ ਚਾਰਟ,ഫ്ലോ ചാർട്ട്
ਵਹਾਅ ਦੀ ਗਤੀ,ഒഴുക്ക് വേഗത
ਤਰਲ ਗਤੀਸ਼ੀਲਤਾ,ദ്രാവക ചലനാത്മകത
"ਫੋਕਲ, ਕਨਫੋਕਲ, ਫੋਕਲ","ഫോക്കൽ, കോൺഫോക്കൽ, ഫോക്കൽ"
ਫੋਕਲ ਕੋਰਡ,ഫോക്കൽ കോർഡ്
ਫੋਕਲ ਦੂਰੀ,ഫോക്കൽ ദൂരം
ਫੋਕਲ ਲੰਬਾਈ,ഫോക്കൽ ദൂരം
