English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
avoidance,परिहार,પરિહાર,परिहार,ਪਰਿਹਾਰ,পরিহার,परिहार,ಪರಿಹಾರ,പരിഹാര,பரிஹார,పరిహార,پرہار,পরিহার,ପରିହାର,परिहार
avoidance relationship,परिहार्य संबंध,પરિહાર્ય સંબંધ,परिहार्य संबंध,ਪਰਿਹਾਰ੍ਯ ਸਂਬਂਧ,পরিহার্য সংবংধ,परिहार्य संबंध,ಪರಿಹಾರ್ಯ ಸಂಬಂಧ,പരിഹാര്യ സംബംധ,பரிஹார்ய ஸங்பங்த,పరిహార్య సంబంధ,پرہاریہ سمبندھ,পরিহার্য সংবংধ,ପରିହାର୍ଯ ସଂବଂଧ,परिहार्य संबंध
avuncular authority,"मातुल अधिकार, मातुल प्राधिकार","માતુલ અધિકાર, માતુલ પ્રાધિકાર","मातुल अधिकार, मातुल प्राधिकार","ਮਾਤੁਲ ਅਧਿਕਾਰ, ਮਾਤੁਲ ਪ੍ਰਾਧਿਕਾਰ","মাতুল অধিকার, মাতুল প্রাধিকার","मातुल अधिकार, मातुल प्राधिकार","ಮಾತುಲ ಅಧಿಕಾರ, ಮಾತುಲ ಪ್ರಾಧಿಕಾರ","മാതുല അധികാര, മാതുല പ്രാധികാര","மாதுல அதிகார, மாதுல ப்ராதிகார","మాతుల అధికార, మాతుల ప్రాధికార",ماتل ادھکار، ماتل پرادھکار,"মাতুল অধিকার, মাতুল প্রাধিকার","ମାତୁଲ ଅଧିକାର, ମାତୁଲ ପ୍ରାଧିକାର","मातुल अधिकार, मातुल प्राधिकार"
avuncular marriage,"मातुल-भागिनेयी विवाह, मामा-भांजी विवाह","માતુલ-ભાગિનેયી વિવાહ, મામા-ભાંજી વિવાહ","मातुल-भागिनेयी विवाह, मामा-भांजी विवाह","ਮਾਤੁਲ-ਭਾਗਿਨੇਯੀ ਵਿਵਾਹ, ਮਾਮਾ-ਭਾਂਜੀ ਵਿਵਾਹ","মাতুল-ভাগিনেযী বিবাহ, মামা-ভাংজী বিবাহ","मातुल-भागिनेयी विवाह, मामा-भांजी विवाह","ಮಾತುಲ-ಭಾಗಿನೇಯೀ ವಿವಾಹ, ಮಾಮಾ-ಭಾಂಜೀ ವಿವಾಹ","മാതുല-ഭാഗിനേയീ വിവാഹ, മാമാ-ഭാംജീ വിവാഹ","மாதுல-பாகிநேயீ விவாஹ, மாமா-பாங்ஜீ விவாஹ","మాతుల-భాగినేయీ వివాహ, మామా-భాంజీ వివాహ",ماتل-بھاگنییی وواہ، ماما-بھانجی وواہ,"মাতুল-ভাগিনযী িাহ, মামা-ভাংজী িাহ","ମାତୁଲ-ଭାଗିନେଯୀ ବିବାହ, ମାମା-ଭାଂଜୀ ବିବାହ","मातुल-भागिनेयी विवाह, मामा-भांजी विवाह"
avunculate,मातुलेय (मातुल संबंध),માતુલેય (માતુલ સંબંધ),मातुलेय (मातुल संबंध),ਮਾਤੁਲੇਯ (ਮਾਤੁਲ ਸਂਬਂਧ),মাতুলেয (মাতুল সংবংধ),मातुलेय (मातुल संबंध),ಮಾತುಲೇಯ (ಮಾತುಲ ಸಂಬಂಧ),മാതുലേയ (മാതുല സംബംധ),மாதுலேய (மாதுல ஸங்பங்த),మాతులేయ (మాతుల సంబంధ),ماتلییہ (ماتل سمبندھ),মাতুলয (মাতুল সংবংধ),ମାତୁଲେଯ (ମାତୁଲ ସଂବଂଧ),मातुलेय (मातुल संबंध)
backward class,पिछड़ा वर्ग,પિછડ઼ા વર્ગ,पिछड़ा वर्ग,ਪਿਛਡ਼ਾ ਵਰ੍ਗ,পিছড়া বর্গ,पिछड़ा वर्ग,ಪಿಛಡ಼ಾ ವರ್ಗ,പിഛഡാ വര്ഗ,பிசடா வர்க,పిఛడా వర్గ,پچھڑا ورگ,পিছড়া র্গ,ପିଛଡ଼ା ବର୍ଗ,पिछड़ा वर्ग
backward hindus,पिछड़े हिंदू,પિછડ઼ે હિંદૂ,पिछड़े हिंदू,ਪਿਛਡ਼ੇ ਹਿਂਦੂ,পিছড়ে হিংদূ,पिछड़े हिंदू,ಪಿಛಡ಼ೇ ಹಿಂದೂ,പിഛഡേ ഹിംദൂ,பிசடே ஹிங்தூ,పిఛడే హిందూ,پچھڑے ہندو,পিছড় হিংদূ,ପିଛଡ଼େ ହିଂଦୂ,पिछड़े हिंदू
backward tribes,पिछड़ी जनजातियाँ,પિછડ઼ી જનજાતિયાઁ,पिछड़ी जनजातियाँ,ਪਿਛਡ਼ੀ ਜਨਜਾਤਿਯਾੰ,পিছড়ী জনজাতিযাঁ,पिछड़ी जनजातियाँ,ಪಿಛಡ಼ೀ ಜನಜಾತಿಯಾಂ,പിഛഡീ ജനജാതിയാം,பிசடீ ஜநஜாதியாங்,పిఛడీ జనజాతియాం,پس ماندہ قبیلے,পিছড়ী জনজাতিযাঁ,ପିଛଡ଼ୀ ଜନଜାତିଯାଁ,पिछड़ी जनजातियाँ
backwardness,पिछड़ापन,પિછડ઼ાપન,पिछड़ापन,ਪਿਛਡ਼ਾਪਨ,পিছড়াপন,पिछड़ापन,ಪಿಛಡ಼ಾಪನ,പിഛഡാപന,பிசடாபந,పిఛడాపన,پچھڑاپن,পিছড়াপন,ପିଛଡ଼ାପନ,पिछड़ापन
bailable offence,जमानती अपराध,જમાનતી અપરાધ,जमानती अपराध,ਜਮਾਨਤੀ ਅਪਰਾਧ,জমানতী অপরাধ,जमानती अपराध,ಜಮಾನತೀ ಅಪರಾಧ,ജമാനതീ അപരാധ,ஜமாநதீ அபராத,జమానతీ అపరాధ,جمانتی اپرادھ,জমানতী অপরাধ,ଜମାନତୀ ଅପରାଧ,जमानती अपराध
banal assertion,तुच्छ अभिकथन,તુચ્છ અભિકથન,तुच्छ अभिकथन,ਤੁਚ੍ਛ ਅਭਿਕਥਨ,তুচ্ছ অভিকথন,तुच्छ अभिकथन,ತುಚ್ಛ ಅಭಿಕಥನ,തുച്ഛ അഭികഥന,துச்ச அபிகதந,తుచ్ఛ అభికథన,تچھ ابھکتھن,তুচ্ছ অভিকথন,ତୁଚ୍ଛ ଅଭିକଥନ,तुच्छ अभिकथन
banishment,"देशनिकाला, निर्वासन","દેશનિકાલા, નિર્વાસન","देशनिकाला, निर्वासन",ਦੇਸ਼ ਨਿਕਾਲਾ,"দেশনিকালা, নির্বাসন","देशनिकाला, निर्वासन","ದೇಶನಿಕಾಲಾ, ನಿರ್ವಾಸನ","ദേശനികാലാ, നിര്വാസന","தேசநிகாலா, நிர்வாஸந","దేశనికాలా, నిర్వాసన",دیشنکالا، نرواسن,"দশনিকালা, নির্াসন","ଦେଶନିକାଲା, ନିର୍ବାସନ","देशनिकाला, निर्वासन"
bar diagram (bar chart),दंड आरेख,દંડ આરેખ,दंड आरेख,ਦਂਡ ਆਰੇਖ,দংড আরেখ,दंड आरेख,ದಂಡ ಆರೇಖ,ദംഡ ആരേഖ,தங்ட ஆரேக,దండ ఆరేఖ,دنڈ آریکھ,দংড আরখ,ଦଂଡ ଆରେଖ,दंड आरेख
barbaric and less developed,बर्बर और अल्पविकसित,બર્બર ઔર અલ્પવિકસિત,बर्बर और अल्पविकसित,ਬਰ੍ਬਰ ਔਰ ਅਲ੍ਪਵਿਕਸਿਤ,বর্বর ঔর অল্পবিকসিত,बर्बर और अल्पविकसित,ಬರ್ಬರ ಔರ ಅಲ್ಪವಿಕಸಿತ,ബര്ബര ഔര അല്പവികസിത,பர்பர ஔர அல்பவிகஸித,బర్బర ఔర అల్పవికసిత,بربر اور الپوکست,বর্বর ঔর অল্পিকসিত,ବର୍ବର ଔର ଅଲ୍ପବିକସିତ,बर्बर और अल्पविकसित
bare subsistence level,न्यूनतम निर्वाह स्तर,ન્યૂનતમ નિર્વાહ સ્તર,न्यूनतम निर्वाह स्तर,ਨ੍ਯੂਨਤਮ ਨਿਰ੍ਵਾਹ ਸ੍ਤਰ,ন্যূনতম নির্বাহ স্তর,न्यूनतम निर्वाह स्तर,ನ್ಯೂನತಮ ನಿರ್ವಾಹ ಸ್ತರ,ന്യൂനതമ നിര്വാഹ സ്തര,ந்யூநதம நிர்வாஹ ஸ்தர,న్యూనతమ నిర్వాహ స్తర,نیونتم نرواہ سطر,ন্যূনতম নির্াহ স্তর,ନ୍ଯୂନତମ ନିର୍ବାହ ସ୍ତର,न्यूनतम निर्वाह स्तर
bargaining,"सौदाकारी, मोलभाव",સોદાબાજી,सौदेबाजी,"ਸੌਦੇ ਬਾਜੀ, ਸੌਦਾਗਰੀ",দরকষাকষি,"वाणपणा,वाणपण करप","ಚೌಕಾಶಿ ಮಾಡುವಿಕೆ, ಚೌಕಾಶಿ ವ್ಯಾಪಾರ ಮಾಡು",വിലപേശൽ,பேரம் பேசுதல்,బేరమాడుట,سودے بازی,দৰ-দামকৰণ,ଦର କଷିବା,"सौदेबाजी, मोलतोल"
base,"आधार, मूल","પાયો, તળિયું, આધાર, તલ, બેઠક","आधार, पाया, तळ",ਅਧਾਰ,"ভিত্তি,আধার","आदार,बुनयादी,बसका",ಮೂಲಮಾನ,മൂലം,"அடி, அடிப்பகுதி, அடிப்படை","స్థావరం,మూలస్థానం,సైనికస్థావరం",پیندی۔ بنیاد۔ بیس,"ভেটি,ভিত্তি, ভূমি(জ্যামিতি), (বুনিয়াদ",କ୍ଷାରକ,"आधार, जग"
bashfulness,झेंप,ઝેંપ,झेंप,ਝੇਂਪ,ঝেংপ,झेंप,ಝೇಂಪ,കൂസല്‍,ஜேங்ப,ఝేంప,جھینپ,ঝংপ,ଝେଂପ,झेंप
basic task,"मुख्य कार्य, मूलकार्य","મુખ્ય કાર્ય, મૂલકાર્ય","मुख्य कार्य, मूलकार्य","ਮੁਖ੍ਯ ਕਾਰ੍ਯ, ਮੂਲਕਾਰ੍ਯ","মুখ্য কার্য, মূলকার্য","मुख्य कार्य, मूलकार्य","ಮುಖ್ಯ ಕಾರ್ಯ, ಮೂಲಕಾರ್ಯ","മുഖ്യ കാര്യ, മൂലകാര്യ","முக்ய கார்ய, மூலகார்ய","ముఖ్య కార్య, మూలకార్య",مکھیہ کاریہ، مولکاریہ,"মুখ্য কার্য, মূলকার্য","ମୁଖ୍ଯ କାର୍ଯ, ମୂଲକାର୍ଯ","मुख्य कार्य, मूलकार्य"
bastardy,जारजता,જારજતા,जारजता,ਜਾਰਜਤਾ,জারজতা,जारजता,ಜಾರಜತಾ,ജാരജതാ,ஜாரஜதா,జారజతా,جارجتا,জারজতা,ଜାରଜତା,जारजता
behaviour,"व्यवहार, आचरण","વર્તન, વ્યવહાર, વલણ","व्यवहार, वर्तनुक",ਵਿਵਹਾਰ,ব্যবহার,"वेवहार,वर्तन,चालचलणूक",ವರ್ತನೆ,പെരുമാറ്റം,"நடத்தை, ஒழுகலாறு, இயங்குமுறை","ప్రవర్తన,వర్తన",برتاؤ، رویہ,ব্যৱহাৰ,"ଆଚରଣ, ବ୍ୟବହାର","व्यवहार, बानीबेहोरा"
behaviour mechanism,व्यवहार तंत्र,વ્યવહાર તંત્ર,व्यवहार तंत्र,ਵ੍ਯਵਹਾਰ ਤਂਤ੍ਰ,ব্যবহার তংত্র,व्यवहार तंत्र,ವ್ಯವಹಾರ ತಂತ್ರ,വ്യവഹാര തംത്ര,வ்யவஹார தங்த்ர,వ్యవహార తంత్ర,ویوہار تنتر,্যহার তংত্র,ବ୍ଯବହାର ତଂତ୍ର,व्यवहार तंत्र
behavioural aspect,व्यवहारात्मक पक्ष,વ્યવહારાત્મક પક્ષ,व्यवहारात्मक पक्ष,ਵ੍ਯਵਹਾਰਾਤ੍ਮਕ ਪਕ੍਷,ব্যবহারাত্মক পক্ষ,व्यवहारात्मक पक्ष,ವ್ಯವಹಾರಾತ್ಮಕ ಪಕ್ಷ,വ്യവഹാരാത്മക പക്ഷ,வ்யவஹாராத்மக பக்ஷ,వ్యవహారాత్మక పక్ష,ویوہاراتمک پکش,্যহারাত্মক পক্ষ,ବ୍ଯବହାରାତ୍ମକ ପକ୍ଷ,व्यवहारात्मक पक्ष
behavioural change,व्यवहारात्मक परिवर्तन,વ્યવહારાત્મક પરિવર્તન,व्यवहारात्मक परिवर्तन,ਵ੍ਯਵਹਾਰਾਤ੍ਮਕ ਪਰਿਵਰ੍ਤਨ,ব্যবহারাত্মক পরিবর্তন,व्यवहारात्मक परिवर्तन,ವ್ಯವಹಾರಾತ್ಮಕ ಪರಿವರ್ತನ,വ്യവഹാരാത്മക പരിവര്തന,வ்யவஹாராத்மக பரிவர்தந,వ్యవహారాత్మక పరివర్తన,ویوہاراتمک پرورتن,্যহারাত্মক পরির্তন,ବ୍ଯବହାରାତ୍ମକ ପରିବର୍ତନ,व्यवहारात्मक परिवर्तन
behaviouristic school,व्यवहारवादी संप्रदाय,વ્યવહારવાદી સંપ્રદાય,व्यवहारवादी संप्रदाय,ਵ੍ਯਵਹਾਰਵਾਦੀ ਸਂਪ੍ਰਦਾਯ,ব্যবহারবাদী সংপ্রদায,व्यवहारवादी संप्रदाय,ವ್ಯವಹಾರವಾದೀ ಸಂಪ್ರದಾಯ,വ്യവഹാരവാദീ സംപ്രദായ,வ்யவஹாரவாதீ ஸங்ப்ரதாய,వ్యవహారవాదీ సంప్రదాయ,ویوہاروادی سمپردائے,্যহারাদী সংপ্রদায,ବ୍ଯବହାରବାଦୀ ସଂପ୍ରଦାଯ,व्यवहारवादी संप्रदाय
belief,"मान्यता, विश्वास, आस्था","વિશ્વાસ, ભરોસો, શ્રદ્ધા",विश्‍वास,ਵਿਸ਼ਵਾਸ,বিশ্বাস,"विश्‍वास,भरवंसो,भावार्थ",ನಂಬಿಕೆ,വിശ്വാസം,"நம்பிக்கை, கோட்பாடு","నమ్మకము,విశ్వాసము",اعتقاد,বিশ্বাস,"ବିଶ୍ୱାସ, ଧାରଣା","1. विश्‍वास, आस्था 2. पत्यार, भरोसा"
benefactor,हितकारी,હિતકારી,हितकारी,ਹਿਤਕਾਰੀ,হিতকারী,हितकारी,ಹಿತಕಾರೀ,ഹിതകാരീ,ஹிதகாரீ,హితకారీ,ہتکاری,হিতকারী,ହିତକାରୀ,हितकारी
beneficial,लाभप्रद,"લાભકારક, હિતકારક","हितकारी, लाभप्रद","ਫਾਇਦੇ ਮੰਦ, ਹਿਤਕਾਰੀ","হিতকারী,লাভদায়ক",हितकारक,"ಲಾಭದಾಯಕ, ಅನುಕೂಲಕರ","പ്രയോജനപ്രദം, ഗുണകരമായ","நலம் பயக்கிற, பயனுள்ள","లాభసాటి,ప్రయోజనంగల",فائدہ مند ۔ مفید,"লাভপ্রদ,লাভজনক,হিতকৰ","ହିତକର, ଉପକାରୀ","लाभकारी, लाभजनक"
beneficiary,लाभार्थी,"લાભાર્થી, હિતાધિકારી","लाभाधिकारी, लाभार्थी","ਫਾਇਦਾ ਲੈਣ ਵਾਲਾ, ਹਿਤਭਾਗੀ","উপস্বত্বভোগী,উপকৃত",लाबार्थी,ಫಲಾನುಭವಿ,ഗുണാനുഭോക്താവ്,பயனாளர்,"లాభం పొందే వ్యక్తి,లబ్ధిదారు",مستفید ہونے والا,"লাভার্থী,হিতাধিকাৰী",ହିତାଧିକାରୀ,लाभार्थी
benefit,हितलाभ,"હિત, લાભ, ફાયદાકારક","लाभ, हित","ਹਿਤ ਲਾਭ, ਹਿਤ, ਲਾਭ","লাভ,উপকার","लाव,फायदो","ಲಾಭ, ಹಿತ","ഗുണം, ആനുകൂല്യം, ഹിതം","நன்மை, நற்பயன்","లాభం,హితం,మేలు",فائدہ,"সহায়,সুবিধা,সুফল,লাভ",ହିତପ୍ରଦ ସ୍ୟାର୍ଥ,"लाभ, फाइदा"
benevolence,हितकारिता,"લાભદાયક, હિતકારીતા","लोकहितेच्छा, हितकारिता",ਹਿਤ ਕਰਨ ਵਾਲਾ,হিতকারীতা,हितकारिकताय,"ಉದಾತ್ತತೆ, ದಯಾಪರತೆ",ദാനശീലത്വം,"நலநாட்டம், நல்லுணர்வு","హితకరం,ఔదార్యం",رفاہی، فلاحی,"পৰোপকাৰিতা,হিতৈষণা,দয়াশীলতা",ହିତକାରୀତା,परोपकारिता
benign,"सुदम, सुसाध्य, सौम्य","સુદમ, સુસાધ્ય, સૌમ્ય","सुदम, सुसाध्य, सौम्य",ਦਿਆਲੂ,"সুদম, সুসাধ্য, সৌম্য","सुदम, सुसाध्य, सौम्य","ಅಮಾರಕ, ಸೌಮ್ಯ","സുദമ, സുസാധ്യ, സൌമ്യ","ஸுதம, ஸுஸாத்ய, ஸௌம்ய","సుదమ, సుసాధ్య, సౌమ్య",سدم، سسادھیہ، سومیہ,"সুদম, সুসাধ্য, সৌম্য",ସୁଦମ୍ୟ,"सुदम, सुसाध्य, सौम्य"
berserk,"अभिविक्षिप्त, जुझारू","અભિવિક્ષિપ્ત, જુઝારૂ","अभिविक्षिप्त, जुझारू","ਅਭਿਵਿਕ੍਷ਿਪ੍ਤ, ਜੁਝਾਰੂ","অভিবিক্ষিপ্ত, জুঝারূ","अभिविक्षिप्त, जुझारू","ಅಭಿವಿಕ್ಷಿಪ್ತ, ಜುಝಾರೂ","അഭിവിക്ഷിപ്ത, ജുഝാരൂ","அபிவிக்ஷிப்த, ஜுஜாரூ","అభివిక్షిప్త, జుఝారూ",ابھوکشپت، ججھارو,"অভিিক্ষিপ্ত, জুঝারূ","ଅଭିବିକ୍ଷିପ୍ତ, ଜୁଝାରୂ","अभिविक्षिप्त, जुझारू"
bestiality,"पशुता, पशुगमन","પશુતા, પશુગમન","पशुता, पशुगमन","ਪਸ਼ੁਤਾ, ਪਸ਼ੁਗਮਨ","পশুতা, পশুগমন","पशुता, पशुगमन","ಪಶುತಾ, ಪಶುಗಮನ","പശുതാ, പശുഗമന","பசுதா, பசுகமந","పశుతా, పశుగమన",پشتا، پشگمن,"পশুতা, পশুগমন","ପଶୁତା, ପଶୁଗମନ","पशुता, पशुगमन"
betrothal,"मंगनी, विवाह निश्चय","મંગની, વિવાહ નિશ્ચય","मंगनी, विवाह निश्चय",ਕੁੜਮਾਈ,"মংগনী, বিবাহ নিশ্চয","मंगनी, विवाह निश्चय","ಮಂಗನೀ, ವಿವಾಹ ನಿಶ್ಚಯ","മംഗനീ, വിവാഹ നിശ്ചയ","மங்கநீ, விவாஹ நிச்சய","మంగనీ, వివాహ నిశ్చయ",منگنی، وواہ نشچیہ,"মংগনী, িাহ নিশ্চয","ମଂଗନୀ, ବିବାହ ନିଶ୍ଚଯ","मंगनी, विवाह निश्चय"
bewildering,"संभ्रामक, विस्मयकारी","સંભ્રામક, વિસ્મયકારી","संभ्रामक, विस्मयकारी","ਸਂਭ੍ਰਾਮਕ, ਵਿਸ੍ਮਯਕਾਰੀ","সংভ্রামক, বিস্মযকারী","संभ्रामक, विस्मयकारी","ಸಂಭ್ರಾಮಕ, ವಿಸ್ಮಯಕಾರೀ","സംഭ്രാമക, വിസ്മയകാരീ","ஸங்ப்ராமக, விஸ்மயகாரீ","సంభ్రామక, విస్మయకారీ",سمبھرامک، وسمیکاری,"সংভ্রামক, িস্মযকারী","ସଂଭ୍ରାମକ, ବିସ୍ମଯକାରୀ","संभ्रामक, विस्मयकारी"
biased,पूर्वाग्रहित; अभिनत,પૂર્વાગ્રહિત; અભિનત,पूर्वाग्रहित; अभिनत,ਪੂਰ੍ਵਾਗ੍ਰਹਿਤ; ਅਭਿਨਤ,পূর্বাগ্রহিত; অভিনত,पूर्वाग्रहित; अभिनत,ಪೂರ್ವಾಗ್ರಹಿತ; ಅಭಿನತ,പൂര്വാഗ്രഹിത; അഭിനത,பூர்வாக்ரஹித; அபிநத,పూర్వాగ్రహిత; అభినత,مائل,পূর্াগ্রহিত; অভিনত,ପୂର୍ବାଗ୍ରହିତ; ଅଭିନତ,पूर्वाग्रहित; अभिनत
biased sampling,अभिनत प्रतिचयन,અભિનત પ્રતિચયન,अभिनत प्रतिचयन,ਅਭਿਨਤ ਪ੍ਰਤਿਚਯਨ,অভিনত প্রতিচযন,अभिनत प्रतिचयन,ಅಭಿನತ ಪ್ರತಿಚಯನ,അഭിനത പ്രതിചയന,அபிநத ப்ரதிசயந,అభినత ప్రతిచయన,ابھنت پرتچین,অভিনত প্রতিচযন,ଅଭିନତ ପ୍ରତିଚଯନ,अभिनत प्रतिचयन
bicultural experience,द्विसांस्कृतिक अनुभव,દ્વિસાંસ્કૃતિક અનુભવ,द्विसांस्कृतिक अनुभव,ਦ੍ਵਿਸਾਂਸ੍ਕ੃ਤਿਕ ਅਨੁਭਵ,দ্বিসাংস্কৃতিক অনুভব,द्विसांस्कृतिक अनुभव,ದ್ವಿಸಾಂಸ್ಕೃತಿಕ ಅನುಭವ,ദ്വിസാംസ്കൃതിക അനുഭവ,த்விஸாங்ஸ்க்ருதிக அநுபவ,ద్విసాంస్కృతిక అనుభవ,دوسانسکرتک انبھو,দ্িসাংস্কৃতিক অনুভ,ଦ୍ବିସାଂସ୍କୃତିକ ଅନୁଭବ,द्विसांस्कृतिक अनुभव
bigamous,द्विविवाही,દ્વિવિવાહી,द्विविवाही,ਦ੍ਵਿਵਿਵਾਹੀ,দ্বিবিবাহী,द्विविवाही,ದ್ವಿವಿವಾಹೀ,ദ്വിവിവാഹീ,த்விவிவாஹீ,ద్వివివాహీ,دووواہی,দ্িিাহী,ଦ୍ବିବିବାହୀ,द्विविवाही
bigamy,द्विविवाह,દ્વિવિવાહ પદ્ધતિ (પ્રથા),द्विविवाहित्व,ਇਕ ਤੋਂ ਵੱਧ ਵਿਆਹ,"পুনর্বিবাহ,দ্বিবিবাহ",द्धिभार्या,"ದ್ವಿಪತ್ನಿತ್ವ, ದ್ವಿಪತಿತ್ವ","ദ്വിവാഹം, ദ്വിഭാര്യത്വം, ദ്വിഭര്‍തൃത്വം",இருதுணை மணம்,రెండో వివాహం,دو شادیوں کی رسم,"দ্বিবিবাহপ্রথা,দ্বিপত্নীত্ব",ଦ୍ୱିବିବାହ,द्विविवाह;बहुविवाह
bilineal descent,उभयपक्षीय वंशानुक्रम,ઉભયપક્ષીય વંશાનુક્રમ,उभयपक्षीय वंशानुक्रम,ਉਭਯਪਕ੍਷ੀਯ ਵਂਸ਼ਾਨੁਕ੍ਰਮ,উভযপক্ষীয বংশানুক্রম,उभयपक्षीय वंशानुक्रम,ಉಭಯಪಕ್ಷೀಯ ವಂಶಾನುಕ್ರಮ,ഉഭയപക്ഷീയ വംശാനുക്രമ,உபயபக்ஷீய வங்சாநுக்ரம,ఉభయపక్షీయ వంశానుక్రమ,ابھیپکشیہ ونشانکرم,উভযপক্ষীয ংশানুক্রম,ଉଭଯପକ୍ଷୀଯ ବଂଶାନୁକ୍ରମ,उभयपक्षीय वंशानुक्रम
bilinear kin,उभयवंशीय नातेदार,ઉભયવંશીય નાતેદાર,उभयवंशीय नातेदार,ਉਭਯਵਂਸ਼ੀਯ ਨਾਤੇਦਾਰ,উভযবংশীয নাতেদার,उभयवंशीय नातेदार,ಉಭಯವಂಶೀಯ ನಾತೇದಾರ,ഉഭയവംശീയ നാതേദാര,உபயவங்சீய நாதேதார,ఉభయవంశీయ నాతేదార,ابھیونشیہ ناتےدار,উভযংশীয নাতদার,ଉଭଯବଂଶୀଯ ନାତେଦାର,उभयवंशीय नातेदार
bilocal extended family,उभयस्थानिक विस्तृत परिवार,ઉભયસ્થાનિક વિસ્તૃત પરિવાર,उभयस्थानिक विस्तृत परिवार,ਉਭਯਸ੍ਥਾਨਿਕ ਵਿਸ੍ਤ੃ਤ ਪਰਿਵਾਰ,উভযস্থানিক বিস্তৃত পরিবার,उभयस्थानिक विस्तृत परिवार,ಉಭಯಸ್ಥಾನಿಕ ವಿಸ್ತೃತ ಪರಿವಾರ,ഉഭയസ്ഥാനിക വിസ്തൃത പരിവാര,உபயஸ்தாநிக விஸ்த்ருத பரிவார,ఉభయస్థానిక విస్తృత పరివార,ابھیستھانک وسترت پریوار,উভযস্থানিক িস্তৃত পরিার,ଉଭଯସ୍ଥାନିକ ବିସ୍ତୃତ ପରିବାର,उभयस्थानिक विस्तृत परिवार
bio,जैव,જૈવ,जैव,ਜੈਵ,জৈব,जैव,ಜೈವ,ജൈവ,ஜைவ,జైవ,جیو,জৈ,ଜୈବ,जैव
biocentric approach,जीवकेंद्रिक उपागम,જીવકેંદ્રિક ઉપાગમ,जीवकेंद्रिक उपागम,ਜੀਵਕੇਂਦ੍ਰਿਕ ਉਪਾਗਮ,জীবকেংদ্রিক উপাগম,जीवकेंद्रिक उपागम,ಜೀವಕೇಂದ್ರಿಕ ಉಪಾಗಮ,ജീവകേംദ്രിക ഉപാഗമ,ஜீவகேங்த்ரிக உபாகம,జీవకేంద్రిక ఉపాగమ,جیوکیندرک اپاگم,জীকংদ্রিক উপাগম,ଜୀବକେଂଦ୍ରିକ ଉପାଗମ,जीवकेंद्रिक उपागम
biography,जीवनी,જીવની,जीवनी,ਜੀਵਨੀ,জীবনী,जीवनी,ಜೀವನೀ,ജീവചരിത്രം,ஜீவநீ,జీవనీ,جیونی,জীনী,ଜୀବନୀ,जीवनी
biological,जैविक,જૈવિક,जैविक,ਜੈਵਿਕ,জৈবিক,जैविक,ಜೈವಿಕ,ജൈവിക,ஜைவிக,జైవిక,جیوک,জৈিক,ଜୈବିକ,जैविक
biological adjustment,जैविक समायोजन,જૈવિક સમાયોજન,जैविक समायोजन,ਜੈਵਿਕ ਸਮਾਯੋਜਨ,জৈবিক সমাযোজন,जैविक समायोजन,ಜೈವಿಕ ಸಮಾಯೋಜನ,ജൈവിക സമായോജന,ஜைவிக ஸமாயோஜந,జైవిక సమాయోజన,جیوک سمایوجن,জৈিক সমাযজন,ଜୈବିକ ସମାଯୋଜନ,जैविक समायोजन
biological behaviour,जैविक व्यवहार,જૈવિક વ્યવહાર,जैविक व्यवहार,ਜੈਵਿਕ ਵ੍ਯਵਹਾਰ,জৈবিক ব্যবহার,जैविक व्यवहार,ಜೈವಿಕ ವ್ಯವಹಾರ,ജൈവിക വ്യവഹാര,ஜைவிக வ்யவஹார,జైవిక వ్యవహార,جیوک ویوہار,জৈিক ্যহার,ଜୈବିକ ବ୍ଯବହାର,जैविक व्यवहार
biological family,जैविक परिवार,જૈવિક પરિવાર,जैविक परिवार,ਜੈਵਿਕ ਪਰਿਵਾਰ,জৈবিক পরিবার,जैविक परिवार,ಜೈವಿಕ ಪರಿವಾರ,ജൈവിക പരിവാര,ஜைவிக பரிவார,జైవిక పరివార,جیوک پریوار,জৈিক পরিার,ଜୈବିକ ପରିବାର,जैविक परिवार
biological need,जैविक आवश्यकता,જૈવિક આવશ્યકતા,जैविक आवश्यकता,ਜੈਵਿਕ ਆਵਸ਼੍ਯਕਤਾ,জৈবিক আবশ্যকতা,जैविक आवश्यकता,ಜೈವಿಕ ಆವಶ್ಯಕತಾ,ജൈവിക ആവശ്യകതാ,ஜைவிக ஆவச்யகதா,జైవిక ఆవశ్యకతా,جیوک آوشیکتا,জৈিক আশ্যকতা,ଜୈବିକ ଆବଶ୍ଯକତା,जैविक आवश्यकता
