English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Bottomry bond,"पोत बेधपत्र, पोत बॉन्ड","પોત બેધપત્ર, પોત બૉન્ડ","पोत बेधपत्र, पोत बॉन्ड","ਪੋਤ ਬੇਧਪਤ੍ਰ, ਪੋਤ ਬ੉ਨ੍ਡ","পোত বেধপত্র, পোত বৌন্ড","पोत बेधपत्र, पोत बॉन्ड","ಪೋತ ಬೇಧಪತ್ರ, ಪೋತ ಬೌನ್ಡ","പോത ബേധപത്ര, പോത ബൌന്ഡ","போத பேதபத்ர, போத பௌந்ட","పోత బేధపత్ర, పోత బౌన్డ",پوت بیدھپتر، پوت بانڈ,"পত বধপত্র, পত বন্ড",ନୌ ପ୍ରତିଭୂ ବନ୍ଧପତ୍ର,"पोत बेधपत्र, पोत बॉन्ड"
Bounty,अधिदान,અધિદાન,अधिदान,ਅਧਿਦਾਨ,অধিদান,अधिदान,ಅಧಿದಾನ,അധിദാന,அதிதாந,అధిదాన,ادھدان,অধিদান,ଅଧିଦାନ,अधिदान
Brand,"छाप, ब्रान्ड","છાપ, બ્રાન્ડ","छाप, ब्रान्ड",ਬਲਦੀ ਲੱਕੜ ਜਾਂ ਸੋਟਾ,"ছাপ, ব্রান্ড","छाप, ब्रान्ड",ವ್ಯಾಪರ / ವಾಣಿಜ್ಯ ಮುದ್ರೆ,"ഛാപ, ബ്രാന്ഡ","சாப, ப்ராந்ட","ఛాప, బ్రాన్డ",برانڈ ۔ چھاپ ۔ مارکہ,"ছাপ, ব্রান্ড",ଛାପ; ମାର୍କା; ବ୍ରାଣ୍ଡ୍ ପ୍ରସ୍ତୁତକାରୀଙ୍କର ପ୍ରଦତ୍ତ ପଦାର୍ଥ ନାମ,"छाप, ब्रान्ड"
Brassage,ढलाई,ઢલાઈ,ढलाई,ਢਲਾਈ,ঢলাঈ,ढलाई,ಢಲಾಈ,ഢലാഈ,டலாஈ,ఢలాఈ,ڈھلای,ঢলাঈ,ଢ଼ଳେଇ,ढलाई
Breach of contract,संविदा-भंग,કરારભંગ,संविदा भंग,ਠੇਕਾ ਭੰਗ,চুক্তিভঙ্গ,"करार-भंग,कंत्राट-भंग","ಕರಾರುಭಂಗ, ಕರಾರು ಉಲ್ಲಂಘನೆ",കരാര്‍ലംഘനം,ஒப்பந்த மீறல்,"కరారునామా ఉల్లంఘన,కాంట్రాక్టు/ఒప్పందం ఉల్లంఘన",معاہدہ شکنی,চুক্তিভংগ,ଚୁକ୍ତି ଭଙ୍ଗ,अनुबन्ध उल्लङ्घन
Breach of trust,"न्यास-भंग, अमानत में खयानत","વિશ્ચાસભંગ, વિશ્ચાસઘાત",विश्‍वास भंग,ਵਿਸ਼ਵਾਸ ਭੰਗ,বিশ্বাসভঙ্গ,विश्‍वास भंग,ವಿಶ್ವಾಸ ಭಂಗ,വിശ്വാസവഞ്ചന,"நம்பிக்கைக் கேடு, நம்பிக்கை முறிவு",నమ్మకద్రోహం,اعتماد شکنی,"বিশ্বাসভংগ,আস্থাভংগ",ବିଶ୍ଵାସ ଭଙ୍ଗ,"विश्‍वासभङ्ग,विश्वासघात"
Breakage,टूट-फूट,ભાંગ-તૂટ,तोड-फोड,"ਟੁੱਟ-ਭੱਜ, ਟੁੱਟ-ਭੱਜ ਦਾ ਕਰ, ਟੁੱਟ-ਭੱਜ ਦੇ ਪੈਸੇ","বিয়োগ,বিযুক্তি,বিচ্ছেদ,বিদারণ,চূর্ণন,ফাটল",तूटफूट,"ಒಡೆತ, ಒಡೆದ ವಸ್ತು, ಒಡೆತ ನಷ್ಟ",പൊടിവ്,"உடைப்பு, தொடர்பு முறிவு","పగులు,బీట",ٹوٹ پھوٹ ۔ شکست,"1.ভাঙ্গন, 2.হৰণ-ভগন, 3.ভগাৰহেতুকেদিয়াক্ষতিপূৰণ",ଭଙ୍ଗା ତୁଟା,टूट-फूट
Break-even point,"संतुलन-स्तर बिंदु, लाभ-अलाभ स्थिति","સંતુલન-સ્તર બિંદુ, લાભ-અલાભ સ્થિતિ","संतुलन-स्तर बिंदु, लाभ-अलाभ स्थिति","ਸਂਤੁਲਨ-ਸ੍ਤਰ ਬਿਂਦੁ, ਲਾਭ-ਅਲਾਭ ਸ੍ਥਿਤਿ","সংতুলন-স্তর বিংদু, লাভ-অলাভ স্থিতি","संतुलन-स्तर बिंदु, लाभ-अलाभ स्थिति","ಸಂತುಲನ-ಸ್ತರ ಬಿಂದು, ಲಾಭ-ಅಲಾಭ ಸ್ಥಿತಿ","സംതുലന-സ്തര ബിംദു, ലാഭ-അലാഭ സ്ഥിതി","ஸங்துலந-ஸ்தர பிங்து, லாப-அலாப ஸ்திதி","సంతులన-స్తర బిందు, లాభ-అలాభ స్థితి",سنتلن-سطر بندو، لابھ-الابھ ستھتی,"সংতুলন-স্তর বিংদু, লাভ-অলাভ স্থিতি",ଲାଭ କ୍ଷତି ଶୂନ୍ୟ ବିନ୍ଦୁ; ଲାଭ କ୍ଷତି ଶୂନ୍ୟ ସ୍ତର,"संतुलन-स्तर बिंदु, लाभ-अलाभ स्थिति"
Break-up value,अवशिष्ट मूल्य,અવશિષ્ટ મૂલ્ય,अवशिष्ट मूल्य,ਅਵਸ਼ਿ਷੍ਟ ਮੂਲ੍ਯ,অবশিষ্ট মূল্য,अवशिष्ट मूल्य,ಅವಶಿಷ್ಟ ಮೂಲ್ಯ,അവശിഷ്ട മൂല്യ,அவசிஷ்ட மூல்ய,అవశిష్ట మూల్య,اوششٹ مولیہ,অশিষ্ট মূল্য,ଅବଶିଷ୍ଟ ମୂଲ୍ଯ,अवशिष्ट मूल्य
Broad market,"व्यापक बाज़ार, सक्रिय बाज़ार; व्यापक सौदा स्थिति","વ્યાપક બાજ઼ાર, સક્રિય બાજ઼ાર; વ્યાપક સૌદા સ્થિતિ","व्यापक बाज़ार, सक्रिय बाज़ार; व्यापक सौदा स्थिति","ਵ੍ਯਾਪਕ ਬਾਜ਼ਾਰ, ਸਕ੍ਰਿਯ ਬਾਜ਼ਾਰ; ਵ੍ਯਾਪਕ ਸੌਦਾ ਸ੍ਥਿਤਿ","ব্যাপক বাজ়ার, সক্রিয বাজ়ার; ব্যাপক সৌদা স্থিতি","व्यापक बाज़ार, सक्रिय बाज़ार; व्यापक सौदा स्थिति","ವ್ಯಾಪಕ ಬಾಜ಼ಾರ, ಸಕ್ರಿಯ ಬಾಜ಼ಾರ; ವ್ಯಾಪಕ ಸೌದಾ ಸ್ಥಿತಿ","വ്യാപക ബാജാര, സക്രിയ ബാജാര; വ്യാപക സൌദാ സ്ഥിതി","வ்யாபக பாஜார, ஸக்ரிய பாஜார; வ்யாபக ஸௌதா ஸ்திதி","వ్యాపక బాజార, సక్రియ బాజార; వ్యాపక సౌదా స్థితి",ویاپک بازار، سکریہ بازار؛ ویاپک سودا ستھتی,"্যাপক বাজ়ার, সক্রিয বাজ়ার; ্যাপক সৌদা স্থিতি",ବ୍ୟାପକ ବଜାର,"व्यापक बाज़ार, सक्रिय बाज़ार; व्यापक सौदा स्थिति"
Broker,दलाल,દલાલ,दलाल,ਦਲਾਲ,দলাল,दलाल,ದಳ್ಳಾಳಿ,ദല്ലാള്‍,தலால,దలాల,دلال,দলাল,ଦଲାଲ,दलाल
Brokerage,दलाली,"દલાલી,આડત",दलाली,ਦਲਾਲੀ,দালালি,दलाली,"ತರಗು, ದಲಾಲ, ದಳ್ಳಾಳಿ ಶುಲ್ಕ","ബ്രോക്കറേജ്, ദല്ലാൾ, വട്ടം","தரகு, தரகுக்கூலி","దళారీతనం,దళారీ రుసుం,బ్రోకరేజి",دلالی,দালালি,ଦଲାଲୀ କମିଶନି,दलाली
Brought forward (b/f),अग्रनीत,પાછલે પાનેથી ખેંચેલ,पुढे नेलेला,ਅੱਗੇ ਲਿਆਂਦਾ ਗਿਆ,"জের, জেরটানা",फुडें व्हेंलां,ಮುಂದೆತರಲಾದ,എടുത്തെഴുതിയ,முன்பக்கப்படி (மு.ப.),"ముందుకు తీసుకొన్న,ఎక్కించిన",آگے لایا گیا,আগলৈটানিনিয়া,ଅଗ୍ରେନୀତ,अगाड़ि सारिएको
Budget,"बजट, आय-व्यय पत्रक","બજટ, આય-વ્યય પત્રક","बजट, आय-व्यय पत्रक",ਆਮਦਨੀ ਤੇ ਖ਼ਰਚ ਦਾ ਬਿਉਰਾ,"বজট, আয-ব্যয পত্রক","बजट, आय-व्यय पत्रक","ಹಣಕಾಸು, ಬಜೆಟ್",അടങ്കല്‍,"பஜட, ஆய-வ்யய பத்ரக","బజట, ఆయ-వ్యయ పత్రక",بجٹ ۔ میزانیہ,"বজট, আয-্যয পত্রক","ବଜେଟ୍‌, ଆୟବ୍ୟୟକ","बजट, आय-व्यय पत्रक"
Budget deficit,बजट घाटा,બજટ ઘાટા,बजट घाटा,ਬਜਟ ਘਾਟਾ,বজট ঘাটা,बजट घाटा,ಬಜಟ ಘಾಟಾ,ബജട ഘാടാ,பஜட காடா,బజట ఘాటా,بجٹ گھاٹا,বজট ঘাটা,ବଜଟ ଘାଟା,बजट घाटा
Budget surplus,बजट अधिशेष,બજટ અધિશેષ,बजट अधिशेष,ਬਜਟ ਅਧਿਸ਼ੇ਷,বজট অধিশেষ,बजट अधिशेष,ಬಜಟ ಅಧಿಶೇಷ,ബജട അധിശേഷ,பஜட அதிசேஷ,బజట అధిశేష,بجٹ ادھشیش,বজট অধিশষ,ବଜଟ ଅଧିଶେଷ,बजट अधिशेष
Budla transaction,बदला सौदा,બદલા સૌદા,बदला सौदा,ਬਦਲਾ ਸੌਦਾ,বদলা সৌদা,बदला सौदा,ಬದಲಾ ಸೌದಾ,ബദലാ സൌദാ,பதலா ஸௌதா,బదలా సౌదా,بدلا سودا,বদলা সৌদা,ବଦଲା ନେଣ ଦେଣ,बदला सौदा
Buffer stock,"समकारी भंडार, सुरक्षित भंडार, बफर स्टाँक","સમકારી ભંડાર, સુરક્ષિત ભંડાર, બફર સ્ટાઁક","समकारी भंडार, सुरक्षित भंडार, बफर स्टाँक","ਸਮਕਾਰੀ ਭਂਡਾਰ, ਸੁਰਕ੍਷ਿਤ ਭਂਡਾਰ, ਬਫਰ ਸ੍ਟਾੰਕ","সমকারী ভংডার, সুরক্ষিত ভংডার, বফর স্টাঁক","समकारी भंडार, सुरक्षित भंडार, बफर स्टाँक",ಕಾಪು ದಾಸ್ತಾನು,"സമകാരീ ഭംഡാര, സുരക്ഷിത ഭംഡാര, ബഫര സ്ടാംക","ஸமகாரீ பங்டார, ஸுரக்ஷித பங்டார, பபர ஸ்டாங்க","సమకారీ భండార, సురక్షిత భండార, బఫర స్టాంక",سمکاری بھنڈار، سرکشت بھنڈار، بفر سٹانک,"সমকারী ভংডার, সুরক্ষিত ভংডার, বফর স্টাঁক",ଆପଦକାଳୀନ ସାମଗ୍ରୀ,"समकारी भंडार, सुरक्षित भंडार, बफर स्टाँक"
Bulk,"प्रपुंज, पुंज, बहुमात्रा; थोक, खुला","મોટા પ્રમાણમાં, થોકબંધ, ઘણુંબધું, જથ્થાબંધ","ठोक, अधिकांश, ढिग","ਥੋਕ, ਅੰਬਾਰ, ਢੇਰ, ਵੱਡਾਹਿੱਸਾ, ਮਾਤਰਾ","প্রচুরপরিমাণ,থোক","खूब,रास,अमाप",ಸ್ಥೂಲ.,മൊത്തം,"பேரளவு, மொத்த","రాశి,స్థూలం,అధికాంశం",حجم,"1.সমষ্টি,থূপ2.বপু,ভীমকায়3.আয়তন,আকাৰ4.বৃহদাংশ","ବହୁମାତ୍ରା, ମୋଟା ପରିମାଣ, ଥୋକ",1. थोक2. धेरै 3. अधिक 4. परिमाण
Bull,तेजड़िया,તેજડ઼િયા,तेजड़िया,ਸਾਂਢ,তেজড়িযা,तेजड़िया,ತೇಜಡ಼ಿಯಾ,ഋഷഭം,தேஜடியா,తేజడియా,بل / پوپ کا فرمان / فرمان رساں,তজড়িযা,ତେଜି ଦଲାଲ,तेजड़िया
Bull account,तेजडियों का ज़ोर,તેજડિયોં કા જ઼ોર,तेजडियों का ज़ोर,ਤੇਜਡਿਯੋਂ ਕਾ ਜ਼ੋਰ,তেজডিযোং কা জ়োর,तेजडियों का ज़ोर,ತೇಜಡಿಯೋಂ ಕಾ ಜ಼ೋರ,തേജഡിയോം കാ ജോര,தேஜடியோங் கா ஜோர,తేజడియోం కా జోర,تیجڈیوں کا زور,তজডিযং কা জ়র,ସଙ୍ଗଠିତ ମୂଲ୍ୟାରୋପୀ,तेजडियों का ज़ोर
Bull campaign,बाज़ार चढ़ाना,બાજ઼ાર ચઢ઼ાના,बाज़ार चढ़ाना,ਬਾਜ਼ਾਰ ਚਢ਼ਾਨਾ,বাজ়ার চঢ়ানা,बाज़ार चढ़ाना,ಬಾಜ಼ಾರ ಚಢ಼ಾನಾ,ബാജാര ചഢാനാ,பாஜார சடாநா,బాజార చఢానా,بازار چڑھانا,বাজ়ার চঢ়ানা,ବଜାର ଦର ଚଢ଼ା ପ୍ରଚେଷ୍ଟା,बाज़ार चढ़ाना
Bullion,"बुलियन, सोना-चाँदी","બુલિયન, સોના-ચાઁદી","बुलियन, सोना-चाँदी",ਸੋਨੇ ਜਾਂ ਚਾਦੀ ਇੱਟ,"বুলিযন, সোনা-চাঁদী","बुलियन, सोना-चाँदी","ಬುಲಿಯನ, ಸೋನಾ-ಚಾಂದೀ","ബുലിയന, സോനാ-ചാംദീ","புலியந, ஸோநா-சாங்தீ","బులియన, సోనా-చాందీ",بلین، سونا-چاندی,"বুলিযন, সনা-চাঁদী",ସୁନା ରୂପା ଖଣ୍ଡ,"बुलियन, सोना-चाँदी"
Bullish,तेज़ी रूख,તેજ઼ી રૂખ,तेज़ी रूख,ਤੇਜ਼ੀ ਰੂਖ,তেজ়ী রূখ,तेज़ी रूख,ತೇಜ಼ೀ ರೂಖ,തേജീ രൂഖ,தேஜீ ரூக,తేజీ రూఖ,تیزی روکھ,তজ়ী রূখ,ମୂଲ୍ୟାରୋପୀ,तेज़ी रूख
Bull liquidation,तेजड़िया पटान,તેજડ઼િયા પટાન,तेजड़िया पटान,ਤੇਜਡ਼ਿਯਾ ਪਟਾਨ,তেজড়িযা পটান,तेजड़िया पटान,ತೇಜಡ಼ಿಯಾ ಪಟಾನ,തേജഡിയാ പടാന,தேஜடியா படாந,తేజడియా పటాన,تیجڑیا پٹان,তজড়িযা পটান,ମୂଲ୍ୟାରୋପୀ ଅବସାନ,तेजड़िया पटान
Business,"कारबार, कारोबार, व्यवसाय, धंधा","કારબાર, કારોબાર, વ્યવસાય, ધંધા","कारबार, कारोबार, व्यवसाय, धंधा","ਵਪਾਰ,ਕਾਰੋਬਾਰ","কারবার, কারোবার, ব্যবসায, ধংধা","कारबार, कारोबार, व्यवसाय, धंधा","ಕಾರಬಾರ, ಕಾರೋಬಾರ, ವ್ಯವಸಾಯ, ಧಂಧಾ",തൊഴില്‍,"காரபார, காரோபார, வ்யவஸாய, தங்தா","కారబార, కారోబార, వ్యవసాయ, ధంధా",تجارت ۔ کاروبار,"কারবার, কারবার, ্যসায, ধংধা","ବ୍ୟବସାୟ, କାରବାର","कारबार, कारोबार, व्यवसाय, धंधा"
Business management,व्यवसाय-प्रबंध,વ્યવસાય-પ્રબંધ,व्यवसाय-प्रबंध,ਵ੍ਯਵਸਾਯ-ਪ੍ਰਬਂਧ,ব্যবসায-প্রবংধ,व्यवसाय-प्रबंध,ವ್ಯವಸಾಯ-ಪ್ರಬಂಧ,വ്യവസായ-പ്രബംധ,வ்யவஸாய-ப்ரபங்த,వ్యవసాయ-ప్రబంధ,ویوسائے-پربندھ,্যসায-প্রবংধ,ବ୍ୟବସାୟ ପରିଚାଳନା,व्यवसाय-प्रबंध
Buyer,"क्रेता, ख़रीदार","ગ્રાહક, ખરીદદાર, ઉપભોક્તા","खरेदीदार, क्रेता, ग्राहक","ਵਾਪਸੀ, ਖਰੀਦ","ক্রেতা,খরিদদার",गिरायक,ಖರೀದಿದಾರ,"ക്രേതാവ്, വാങ്ങുന്നവന്‍",விலைக்கு வாங்குபவர்,కొనుగోలుదారు,خریدار,ক্রেতা,"କ୍ରେତା, ଖରିଦଦାର",1. क्रेता 2. किन्ने व्यक्ति
Buyer's market,क्रेता बाज़ार,ક્રેતા બાજ઼ાર,क्रेता बाज़ार,ਕ੍ਰੇਤਾ ਬਾਜ਼ਾਰ,ক্রেতা বাজ়ার,क्रेता बाज़ार,ಕ್ರೇತಾ ಬಾಜ಼ಾರ,ക്രേതാ ബാജാര,க்ரேதா பாஜார,క్రేతా బాజార,کریتا بازار,ক্রতা বাজ়ার,କ୍ରେତା ବାଜ଼ାର,क्रेता बाज़ार
Buying in,"बदला खरीद, खुद खरीद","બદલા ખરીદ, ખુદ ખરીદ","बदला खरीद, खुद खरीद","ਬਦਲਾ ਖਰੀਦ, ਖੁਦ ਖਰੀਦ","বদলা খরীদ, খুদ খরীদ","बदला खरीद, खुद खरीद","ಬದಲಾ ಖರೀದ, ಖುದ ಖರೀದ","ബദലാ ഖരീദ, ഖുദ ഖരീദ","பதலா கரீத, குத கரீத","బదలా ఖరీద, ఖుద ఖరీద",بدلا خرید، خود خرید,"বদলা খরীদ, খুদ খরীদ","ବଦଲା ଖରୀଦ, ଖୁଦ ଖରୀଦ","बदला खरीद, खुद खरीद"
By-product,उपोत्पाद,ઉપોત્પાદ,उपोत्पाद,ਉਪੋਤ੍ਪਾਦ,উপোত্পাদ,उपोत्पाद,ಉಪೋತ್ಪಾದ,ഉപോത്പാദ,உபோத்பாத,ఉపోత్పాద,اپوتپاد,উপত্পাদ,"ଉପ-ଉତ୍ପାଦ, ଉପଜାତ",उपोत्पाद
Cabotage,तट-व्यापार,તટ-વ્યાપાર,तट-व्यापार,ਤਟ-ਵ੍ਯਾਪਾਰ,তট-ব্যাপার,तट-व्यापार,ತಟ-ವ್ಯಾಪಾರ,തട-വ്യാപാര,தட-வ்யாபார,తట-వ్యాపార,ساحلی تجارت,তট-্যাপার,ତଟ-ବ୍ଯାପାର,तट-व्यापार
Call,"माँग, कॉल","માઁગ, કૉલ","माँग, कॉल",ਬੁਲਾਉਣਾ,"মাঁগ, কৌল","माँग, कॉल","ಮಾಂಗ, ಕೌಲ",വിളിക്ക്,"மாங்க, கௌல","మాంగ, కౌల",مانگ، کال,"মাঁগ, কল","ତଲବ, ଆହ୍ଵାନ, ଦାବୀ","माँग, कॉल"
Called-up capital,माँगी पूँजी,માઁગી પૂઁજી,माँगी पूँजी,ਮਾੰਗੀ ਪੂੰਜੀ,মাঁগী পূঁজী,माँगी पूँजी,ಮಾಂಗೀ ಪೂಂಜೀ,മാംഗീ പൂംജീ,மாங்கீ பூங்ஜீ,మాంగీ పూంజీ,مانگی پونجی,মাঁগী পূঁজী,ମାଁଗୀ ପୂଁଜୀ,माँगी पूँजी
Call money,"शीध्रावधि द्रव्य, माँग द्रव्य","શીધ્રાવધિ દ્રવ્ય, માઁગ દ્રવ્ય","शीध्रावधि द्रव्य, माँग द्रव्य","ਸ਼ੀਧ੍ਰਾਵਧਿ ਦ੍ਰਵ੍ਯ, ਮਾੰਗ ਦ੍ਰਵ੍ਯ","শীধ্রাবধি দ্রব্য, মাঁগ দ্রব্য","शीध्रावधि द्रव्य, माँग द्रव्य","ಶೀಧ್ರಾವಧಿ ದ್ರವ್ಯ, ಮಾಂಗ ದ್ರವ್ಯ","ശീധ്രാവധി ദ്രവ്യ, മാംഗ ദ്രവ്യ","சீத்ராவதி த்ரவ்ய, மாங்க த்ரவ்ய","శీధ్రావధి ద్రవ్య, మాంగ ద్రవ్య",کال منی ۔ فوری رقم,"শীধ্রাধি দ্র্য, মাঁগ দ্র্য",ତଲବ ଅର୍ଥ ରାଶି,"शीध्रावधि द्रव्य, माँग द्रव्य"
Call option,वैकल्पिक विक्रय-अधिकार,વૈકલ્પિક વિક્રય-અધિકાર,वैकल्पिक विक्रय-अधिकार,ਵੈਕਲ੍ਪਿਕ ਵਿਕ੍ਰਯ-ਅਧਿਕਾਰ,বৈকল্পিক বিক্রয-অধিকার,वैकल्पिक विक्रय-अधिकार,ವೈಕಲ್ಪಿಕ ವಿಕ್ರಯ-ಅಧಿಕಾರ,വൈകല്പിക വിക്രയ-അധികാര,வைகல்பிக விக்ரய-அதிகார,వైకల్పిక విక్రయ-అధికార,ویکلپک وکریہ-ادھکار,ৈকল্পিক িক্রয-অধিকার,କ୍ରୟ ବିକଳ୍ପ,वैकल्पिक विक्रय-अधिकार
Calls in advance,अग्रिम माँग अदायगी,અગ્રિમ માઁગ અદાયગી,अग्रिम माँग अदायगी,ਅਗ੍ਰਿਮ ਮਾੰਗ ਅਦਾਯਗੀ,অগ্রিম মাঁগ অদাযগী,अग्रिम माँग अदायगी,ಅಗ್ರಿಮ ಮಾಂಗ ಅದಾಯಗೀ,അഗ്രിമ മാംഗ അദായഗീ,அக்ரிம மாங்க அதாயகீ,అగ్రిమ మాంగ అదాయగీ,اگرم مانگ ادائیگی,অগ্রিম মাঁগ অদাযগী,ଅଗ୍ରୀମ ପ୍ରାପ୍ତ ତଲବୀ ରାଶି,अग्रिम माँग अदायगी
Calls in arrears,बक़ाया माँग,બક઼ાયા માઁગ,बक़ाया माँग,ਬਕ਼ਾਯਾ ਮਾੰਗ,বক়াযা মাঁগ,बक़ाया माँग,ಬಕ಼ಾಯಾ ಮಾಂಗ,ബകായാ മാംഗ,பகாயா மாங்க,బకాయా మాంగ,بقایا مانگ,বক়াযা মাঁগ,ବକେୟା ତଲବୀ ରାଶି,बक़ाया माँग
Capital,"पूँजी, मूलधन","મૂડી, થાપણ, પૂંજી, પાટનગર, રાજધાની","1. मुख्य, महत्वाचा, उत्कृष्‍ट 2. भांडवली 3. राशीभूत, राजधानी","ਪੂੰਜੀ, ਰਾਜਧਾਨੀ, ਸਾਫ ਅੱਖਰ","মূলধন,পুঁজি",1. भांडवल 2. राजधानी 3. स्तंभशीर्शक 4. व्हडलें अक्षर,ಬಂಡವಾಳ,മുതല്‍,1. முதலீடு 2. தலைநகர் 3. பெரிய எழுத்து,"మూలధనం,స్థిర చరాస్తి రూపంలో/వాటాల రూపంలో ఉన్న పెట్టుబడి",دارالحکومت ۔ راجدھانی ۔ سرستون۔ سرمایہ,1.মূলধন 2. ৰাজধানী,"ପୁଞ୍ଜି, ମୂଳଧନ","1. पुँजी 2. राजधानी 3. ठूलो अक्षर (जस्तै -a, b, c, d, ...)"
Capital account,"पूँजी लेखा, पूँजीगत लेखा","પૂઁજી લેખા, પૂઁજીગત લેખા","पूँजी लेखा, पूँजीगत लेखा","ਪੂੰਜੀ ਲੇਖਾ, ਪੂੰਜੀਗਤ ਲੇਖਾ","পূঁজী লেখা, পূঁজীগত লেখা","पूँजी लेखा, पूँजीगत लेखा","ಪೂಂಜೀ ಲೇಖಾ, ಪೂಂಜೀಗತ ಲೇಖಾ","പൂംജീ ലേഖാ, പൂംജീഗത ലേഖാ","பூங்ஜீ லேகா, பூங்ஜீகத லேகா","పూంజీ లేఖా, పూంజీగత లేఖా",سرمایہ کا حساب,"পূঁজী লখা, পূঁজীগত লখা",ପୁଞ୍ଜି ହିସାବ,"पूँजी लेखा, पूँजीगत लेखा"
Capital accumulation,पूँजी संचयन,પૂઁજી સંચયન,पूँजी संचयन,ਪੂੰਜੀ ਸਂਚਯਨ,পূঁজী সংচযন,पूँजी संचयन,ಪೂಂಜೀ ಸಂಚಯನ,പൂംജീ സംചയന,பூங்ஜீ ஸங்சயந,పూంజీ సంచయన,پونجی سنچین,পূঁজী সংচযন,ପୂଁଜୀ ସଂଚଯନ,पूँजी संचयन
Capital asset,पूँजी-परिसंपत्ति,પૂઁજી-પરિસંપત્તિ,पूँजी-परिसंपत्ति,ਪੂੰਜੀ-ਪਰਿਸਂਪਤ੍ਤਿ,পূঁজী-পরিসংপত্তি,पूँजी-परिसंपत्ति,ಪೂಂಜೀ-ಪರಿಸಂಪತ್ತಿ,പൂംജീ-പരിസംപത്തി,பூங்ஜீ-பரிஸங்பத்தி,పూంజీ-పరిసంపత్తి,پونجی-پرسمپتی,পূঁজী-পরিসংপত্তি,ପୁଞ୍ଜିଗତ ପରିସମ୍ପତ୍ତି,पूँजी-परिसंपत्ति
Capital budget,पूँजी बजट,પૂઁજી બજટ,पूँजी बजट,ਪੂੰਜੀ ਬਜਟ,পূঁজী বজট,पूँजी बजट,ಪೂಂಜೀ ಬಜಟ,പൂംജീ ബജട,பூங்ஜீ பஜட,పూంజీ బజట,پونجی بجٹ,পূঁজী বজট,ପୁଞ୍ଜିଗତ ବଜେଟ୍‌,पूँजी बजट
Capital equipment,पूँजीगत उपस्कर,પૂઁજીગત ઉપસ્કર,पूँजीगत उपस्कर,ਪੂੰਜੀਗਤ ਉਪਸ੍ਕਰ,পূঁজীগত উপস্কর,पूँजीगत उपस्कर,ಪೂಂಜೀಗತ ಉಪಸ್ಕರ,പൂംജീഗത ഉപസ്കര,பூங்ஜீகத உபஸ்கர,పూంజీగత ఉపస్కర,پونجیگت اوپسکر,পূঁজীগত উপস্কর,ପୁଞ୍ଜିଗତ ସରଞ୍ଜାମ,पूँजीगत उपस्कर
Capital expenditure,"पूँजीगत खर्च, पूँजीगत व्यय",મૂડી ખર્ચ,भांडवली खर्च,ਪੂੰਜੀ ਖਰਚਾ,"মুখ্যব্যয়,মূলধনিব্যয়","भांडवल,खर्च","ಬಂಡವಾಳ ವ್ಯಯ, ಬಂಡವಾಳಖರ್ಚು",മൂലധനച്ചെലവ്,முதலீட்டுச் செலவு,మూలధన వ్యయం,سرمایہ جاتی اخراجات,মূলধনী ব্যয়,ପୁଞ୍ଜିଗତ ବ୍ୟୟ,1. पुँजी व्यय 2. पुँजी खर्च
Capital flight,पूँजी-पलायन,પૂઁજી-પલાયન,पूँजी-पलायन,ਪੂੰਜੀ-ਪਲਾਯਨ,পূঁজী-পলাযন,पूँजी-पलायन,ಪೂಂಜೀ-ಪಲಾಯನ,പൂംജീ-പലായന,பூங்ஜீ-பலாயந,పూంజీ-పలాయన,پونجی-پلائن,পূঁজী-পলাযন,ପୂଁଜୀ-ପଲାଯନ,पूँजी-पलायन
Capital gains,"पूँजीगत लाभ, पूँजी अभिलाभ","પૂઁજીગત લાભ, પૂઁજી અભિલાભ","पूँजीगत लाभ, पूँजी अभिलाभ","ਪੂੰਜੀਗਤ ਲਾਭ, ਪੂੰਜੀ ਅਭਿਲਾਭ","পূঁজীগত লাভ, পূঁজী অভিলাভ","पूँजीगत लाभ, पूँजी अभिलाभ","ಪೂಂಜೀಗತ ಲಾಭ, ಪೂಂಜೀ ಅಭಿಲಾಭ","പൂംജീഗത ലാഭ, പൂംജീ അഭിലാഭ","பூங்ஜீகத லாப, பூங்ஜீ அபிலாப","పూంజీగత లాభ, పూంజీ అభిలాభ",پونجیگت لابھ، پونجی ابھلابھ,"পূঁজীগত লাভ, পূঁজী অভিলাভ","ପୂଁଜୀଗତ ଲାଭ, ପୂଁଜୀ ଅଭିଲାଭ","पूँजीगत लाभ, पूँजी अभिलाभ"
