English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Brochus,ब्रौकस,લઘુપરાકોશિકીય,लघुपराकोशिकीय,ਲਘੁਪਰਾਕੋਸ਼ਿਕੀਯ,লঘুপরাকোশিকীয,लघुपराकोशिकीय,ಲಘುಪರಾಕೋಶಿಕೀಯ,ലഘുപരാകോശികീയ,லகுபராகோசிகீய,లఘుపరాకోశికీయ,لگھپراکوشکیہ,লঘুপরাকশিকীয,ଲଘୁପରାକୋଶିକୀଯ,लघुपराकोशिकीय
Bryophyta,ब्रायोफाइटा,લઘુપરાકોશિકીય દ્વિધ્રુવી (દ્વિધ્રુવી),लघुपराकोशिकीय द्विध्रुवी (द्विध्रुवी),ਲਘੁਪਰਾਕੋਸ਼ਿਕੀਯ ਦ੍ਵਿਧ੍ਰੁਵੀ (ਦ੍ਵਿਧ੍ਰੁਵੀ),লঘুপরাকোশিকীয দ্বিধ্রুবী (দ্বিধ্রুবী),लघुपराकोशिकीय द्विध्रुवी (द्विध्रुवी),ಲಘುಪರಾಕೋಶಿಕೀಯ ದ್ವಿಧ್ರುವೀ (ದ್ವಿಧ್ರುವೀ),ലഘുപരാകോശികീയ ദ്വിധ്രുവീ (ദ്വിധ്രുവീ),லகுபராகோசிகீய த்வித்ருவீ (த்வித்ருவீ),లఘుపరాకోశికీయ ద్విధ్రువీ (ద్విధ్రువీ),لگھپراکوشکیہ دویدھروی (دویدھروی),লঘুপরাকশিকীয দ্িধ্রুী (দ্িধ্রুী),ଲଘୁପରାକୋଶିକୀଯ ଦ୍ବିଧ୍ରୁବୀ (ଦ୍ବିଧ୍ରୁବୀ),लघुपराकोशिकीय द्विध्रुवी (द्विध्रुवी)
Bryophyte,ब्रायोफाइट,લઘુ ષટ્પરાકોશિકીય એકધ્રુવી,लघु षट्पराकोशिकीय एकध्रुवी,ਲਘੁ ਷ਟ੍ਪਰਾਕੋਸ਼ਿਕੀਯ ਏਕਧ੍ਰੁਵੀ,লঘু ষট্পরাকোশিকীয একধ্রুবী,लघु षट्पराकोशिकीय एकध्रुवी,ಲಘು ಷಟ್ಪರಾಕೋಶಿಕೀಯ ಏಕಧ್ರುವೀ,ലഘു ഷട്പരാകോശികീയ ഏകധ്രുവീ,லகு ஷட்பராகோசிகீய ஏகத்ருவீ,లఘు షట్పరాకోశికీయ ఏకధ్రువీ,لگھو شٹپراکوشکیہ ایکدھروی,লঘু ষট্পরাকশিকীয কধ্রুী,ଲଘୁ ଷଟ୍ପରାକୋଶିକୀଯ ଏକଧ୍ରୁବୀ,लघु षट्पराकोशिकीय एकध्रुवी
Bucheria,बुखेरिया,લઘુ પરાચતુષ્કોશિકીય,लघु पराचतुष्कोशिकीय,ਲਘੁ ਪਰਾਚਤੁ਷੍ਕੋਸ਼ਿਕੀਯ,লঘু পরাচতুষ্কোশিকীয,लघु पराचतुष्कोशिकीय,ಲಘು ಪರಾಚತುಷ್ಕೋಶಿಕೀಯ,ലഘു പരാചതുഷ്കോശികീയ,லகு பராசதுஷ்கோசிகீய,లఘు పరాచతుష్కోశికీయ,لگھو پراچتشکوشکیہ,লঘু পরাচতুষ্কশিকীয,ଲଘୁ ପରାଚତୁଷ୍କୋଶିକୀଯ,लघु पराचतुष्कोशिकीय
Bucklandia,बक्लैन्डिया,બ્રેકીફિલમ,ब्रेकीफिलम,ਬ੍ਰੇਕੀਫਿਲਮ,ব্রেকীফিলম,ब्रेकीफिलम,ಬ್ರೇಕೀಫಿಲಮ,ബ്രേകീഫിലമ,ப்ரேகீபிலம,బ్రేకీఫిలమ,بریکیپھلم,ব্রকীফিলম,ବ୍ରେକୀଫିଲମ,ब्रेकीफिलम
bulk maceration,स्थूल मसृणन,લઘુ કૉલ્પસી,लघु कॉल्पसी,ਲਘੁ ਕ੉ਲ੍ਪਸੀ,লঘু কৌল্পসী,लघु कॉल्पसी,ಲಘು ಕೌಲ್ಪಸೀ,ലഘു കൌല്പസീ,லகு கௌல்பஸீ,లఘు కౌల్పసీ,لگھو کالپسی,লঘু কল্পসী,ଲଘୁ କୌଲ୍ପସୀ,लघु कॉल्पसी
Buriadia,बुरिआडिया,અતિલઘુ કૉલ્પસી,अतिलघु कॉल्पसी,ਅਤਿਲਘੁ ਕ੉ਲ੍ਪਸੀ,অতিলঘু কৌল্পসী,अतिलघु कॉल्पसी,ಅತಿಲಘು ಕೌಲ್ಪಸೀ,അതിലഘു കൌല്പസീ,அதிலகு கௌல்பஸீ,అతిలఘు కౌల్పసీ,اتلگھو کالپسی,অতিলঘু কল্পসী,ଅତିଲଘୁ କୌଲ୍ପସୀ,अतिलघु कॉल्पसी
Cainozoic,"केनोज़ोइक
= Cenozoic",બ્રોકિડોડ્રોમસ,ब्रोकिडोड्रोमस,ਬ੍ਰੋਕਿਡੋਡ੍ਰੋਮਸ,ব্রোকিডোড্রোমস,ब्रोकिडोड्रोमस,ಬ್ರೋಕಿಡೋಡ್ರೋಮಸ,ബ്രോകിഡോഡ്രോമസ,ப்ரோகிடோட்ரோமஸ,బ్రోకిడోడ్రోమస,بروکڈوڈرومس,ব্রকিডড্রমস,ବ୍ରୋକିଡୋଡ୍ରୋମସ,ब्रोकिडोड्रोमस
Calamitaceae,कैलेमाइटेसी,બ્રૌકસ,ब्रौकस,ਬ੍ਰੌਕਸ,ব্রৌকস,ब्रौकस,ಬ್ರೌಕಸ,ബ്രൌകസ,ப்ரௌகஸ,బ్రౌకస,بروکس,ব্রৌকস,ବ୍ରୌକସ,ब्रौकस
Calamitean,"कैलेमाइटीज़ संबंधी, केलेमाइटीज़ वत्",બ્રાયોફાઇટા,ब्रायोफाइटा,ਬ੍ਰਾਯੋਫਾਇਟਾ,ব্রাযোফাইটা,ब्रायोफाइटा,ಬ್ರಾಯೋಫಾಇಟಾ,ബ്രായോഫാഇടാ,ப்ராயோபாஇடா,బ్రాయోఫాఇటా,برایوفائٹا,ব্রাযফাইটা,ବ୍ରାଯୋଫାଇଟା,ब्रायोफाइटा
Calamites,कैलेमाइटीज़,બ્રાયોફાઇટ,ब्रायोफाइट,ਬ੍ਰਾਯੋਫਾਇਟ,ব্রাযোফাইট,ब्रायोफाइट,ಬ್ರಾಯೋಫಾಇಟ,ബ്രായോഫാഇട,ப்ராயோபாஇட,బ్రాయోఫాఇట,برایوپھائٹ,ব্রাযফাইট,ବ୍ରାଯୋଫାଇଟ,ब्रायोफाइट
Calamocarpon,कैलैमोकार्पोन,બુખેરિયા,बुखेरिया,ਬੁਖੇਰਿਯਾ,বুখেরিযা,बुखेरिया,ಬುಖೇರಿಯಾ,ബുഖേരിയാ,புகேரியா,బుఖేరియా,بکھیریا,বুখরিযা,ବୁଖେରିଯା,बुखेरिया
Calamodendron,कैलैमोडेन्ड्रॉन,બક્લૈન્ડિયા,बक्लैन्डिया,ਬਕ੍ਲੈਨ੍ਡਿਯਾ,বক্লৈন্ডিযা,बक्लैन्डिया,ಬಕ್ಲೈನ್ಡಿಯಾ,ബക്ലൈന്ഡിയാ,பக்லைந்டியா,బక్లైన్డియా,بکلینڈیا,বক্লৈন্ডিযা,ବକ୍ଲୈନ୍ଡିଯା,बक्लैन्डिया
Calamophyton,कैलैमोफाइटॉन,સ્થૂલ મસૃણન,स्थूल मसृणन,ਸ੍ਥੂਲ ਮਸ੃ਣਨ,স্থূল মসৃণন,स्थूल मसृणन,ಸ್ಥೂಲ ಮಸೃಣನ,സ്ഥൂല മസൃണന,ஸ்தூல மஸ்ருணந,స్థూల మసృణన,ستھول مسرنن,স্থূল মসৃণন,ସ୍ଥୂଲ ମସୃଣନ,स्थूल मसृणन
Calamopityaceae,कैलैमोपिट्येसी,બુરિઆડિયા,बुरिआडिया,ਬੁਰਿਆਡਿਯਾ,বুরিআডিযা,बुरिआडिया,ಬುರಿಆಡಿಯಾ,ബുരിആഡിയാ,புரிஆடியா,బురిఆడియా,بریاڈیا,বুরিআডিযা,ବୁରିଆଡିଯା,बुरिआडिया
Calamopitys,कैलैमोपिटिस,કેનોજ઼ોઇક,केनोज़ोइक,ਕੇਨੋਜ਼ੋਇਕ,কেনোজ়োইক,केनोज़ोइक,ಕೇನೋಜ಼ೋಇಕ,കേനോജോഇക,கேநோஜோஇக,కేనోజోఇక,کینوزوئک,কনজ়ইক,କେନୋଜ଼ୋଇକ,केनोज़ोइक
Calamostachys,कैलैमोस्टैकिस,,,,,,,,,,,,,
Calandrium,कैलैन्ड्रियम,કૈલેમાઇટેસી,कैलेमाइटेसी,ਕੈਲੇਮਾਇਟੇਸੀ,কৈলেমাইটেসী,कैलेमाइटेसी,ಕೈಲೇಮಾಇಟೇಸೀ,കൈലേമാഇടേസീ,கைலேமாஇடேஸீ,కైలేమాఇటేసీ,کیلیمائٹیسی,কৈলমাইটসী,କୈଲେମାଇଟେସୀ,कैलेमाइटेसी
Calathospermum,कैलैथॉस्पर्मम,"કૈલેમાઇટીજ઼ સંબંધી, કેલેમાઇટીજ઼ વત્","कैलेमाइटीज़ संबंधी, केलेमाइटीज़ वत्","ਕੈਲੇਮਾਇਟੀਜ਼ ਸਂਬਂਧੀ, ਕੇਲੇਮਾਇਟੀਜ਼ ਵਤ੍","কৈলেমাইটীজ় সংবংধী, কেলেমাইটীজ় বত্","कैलेमाइटीज़ संबंधी, केलेमाइटीज़ वत्","ಕೈಲೇಮಾಇಟೀಜ಼ ಸಂಬಂಧೀ, ಕೇಲೇಮಾಇಟೀಜ಼ ವತ್","കൈലേമാഇടീജ സംബംധീ, കേലേമാഇടീജ വത്","கைலேமாஇடீஜ ஸங்பங்தீ, கேலேமாஇடீஜ வத்","కైలేమాఇటీజ సంబంధీ, కేలేమాఇటీజ వత్",کیلیمائٹیز سمبندھی، کیلیمائٹیز وت,"কৈলমাইটীজ় সংবংধী, কলমাইটীজ় ত্","କୈଲେମାଇଟୀଜ଼ ସଂବଂଧୀ, କେଲେମାଇଟୀଜ଼ ବତ୍","कैलेमाइटीज़ संबंधी, केलेमाइटीज़ वत्"
Calcareous sinter,"चूनामय सिन्टर
=tufa",કૈલેમાઇટીજ઼,कैलेमाइटीज़,ਕੈਲੇਮਾਇਟੀਜ਼,কৈলেমাইটীজ়,कैलेमाइटीज़,ಕೈಲೇಮಾಇಟೀಜ಼,കൈലേമാഇടീജ,கைலேமாஇடீஜ,కైలేమాఇటీజ,کیلیمائٹیز,কৈলমাইটীজ়,କୈଲେମାଇଟୀଜ଼,कैलेमाइटीज़
Callipteridium,कैलिप्टेरीडियम,કૈલૈમોકાર્પોન,कैलैमोकार्पोन,ਕੈਲੈਮੋਕਾਰ੍ਪੋਨ,কৈলৈমোকার্পোন,कैलैमोकार्पोन,ಕೈಲೈಮೋಕಾರ್ಪೋನ,കൈലൈമോകാര്പോന,கைலைமோகார்போந,కైలైమోకార్పోన,کیلیموکارپون,কৈলৈমকার্পন,କୈଲୈମୋକାର୍ପୋନ,कैलैमोकार्पोन
Callistophytaceae,कैलिस्टोफाइटेसी,કૈલૈમોડેન્ડ્રૉન,कैलैमोडेन्ड्रॉन,ਕੈਲੈਮੋਡੇਨ੍ਡ੍ਰ੉ਨ,কৈলৈমোডেন্ড্রৌন,कैलैमोडेन्ड्रॉन,ಕೈಲೈಮೋಡೇನ್ಡ್ರೌನ,കൈലൈമോഡേന്ഡ്രൌന,கைலைமோடேந்ட்ரௌந,కైలైమోడేన్డ్రౌన,کیلیموڈینڈران,কৈলৈমডন্ড্রন,କୈଲୈମୋଡେନ୍ଡ୍ରୌନ,कैलैमोडेन्ड्रॉन
Callistophyton,कैलिस्टोफाइटॉन,કૈલૈમોફાઇટૉન,कैलैमोफाइटॉन,ਕੈਲੈਮੋਫਾਇਟ੉ਨ,কৈলৈমোফাইটৌন,कैलैमोफाइटॉन,ಕೈಲೈಮೋಫಾಇಟೌನ,കൈലൈമോഫാഇടൌന,கைலைமோபாஇடௌந,కైలైమోఫాఇటౌన,کیلےموفائٹان,কৈলৈমফাইটন,କୈଲୈମୋଫାଇଟୌନ,कैलैमोफाइटॉन
Callixylon,कैलिक्सिलॉन,કૈલૈમોપિટ્યેસી,कैलैमोपिट्येसी,ਕੈਲੈਮੋਪਿਟ੍ਯੇਸੀ,কৈলৈমোপিট্যেসী,कैलैमोपिट्येसी,ಕೈಲೈಮೋಪಿಟ್ಯೇಸೀ,കൈലൈമോപിട്യേസീ,கைலைமோபிட்யேஸீ,కైలైమోపిట్యేసీ,کیلیموپٹییسی,কৈলৈমপিট্যসী,କୈଲୈମୋପିଟ୍ଯେସୀ,कैलैमोपिट्येसी
Call spermarion,कैलोस्पर्मेरियॉन,કૈલૈમોપિટિસ,कैलैमोपिटिस,ਕੈਲੈਮੋਪਿਟਿਸ,কৈলৈমোপিটিস,कैलैमोपिटिस,ಕೈಲೈಮೋಪಿಟಿಸ,കൈലൈമോപിടിസ,கைலைமோபிடிஸ,కైలైమోపిటిస,کیلیموپٹس,কৈলৈমপিটিস,କୈଲୈମୋପିଟିସ,कैलैमोपिटिस
Callumispora,कैलमीस्पोरा,કૈલૈમોસ્ટૈકિસ,कैलैमोस्टैकिस,ਕੈਲੈਮੋਸ੍ਟੈਕਿਸ,কৈলৈমোস্টৈকিস,कैलैमोस्टैकिस,ಕೈಲೈಮೋಸ್ಟೈಕಿಸ,കൈലൈമോസ്ടൈകിസ,கைலைமோஸ்டைகிஸ,కైలైమోస్టైకిస,کیلیموسٹیکس,কৈলৈমস্টৈকিস,କୈଲୈମୋସ୍ଟୈକିସ,कैलैमोस्टैकिस
Calymmatothecee,कैलीमैटोथीका,કૈલૈન્ડ્રિયમ,कैलैन्ड्रियम,ਕੈਲੈਨ੍ਡ੍ਰਿਯਮ,কৈলৈন্ড্রিযম,कैलैन्ड्रियम,ಕೈಲೈನ್ಡ್ರಿಯಮ,കൈലൈന്ഡ്രിയമ,கைலைந்ட்ரியம,కైలైన్డ్రియమ,کیلینڈریم,কৈলৈন্ড্রিযম,କୈଲୈନ୍ଡ୍ରିଯମ,कैलैन्ड्रियम
Calyptroperiblem,कैलिप्ट्रोपोरिब्लेम,કૈલૈથૉસ્પર્મમ,कैलैथॉस्पर्मम,ਕੈਲੈਥ੉ਸ੍ਪਰ੍ਮਮ,কৈলৈথৌস্পর্মম,कैलैथॉस्पर्मम,ಕೈಲೈಥೌಸ್ಪರ್ಮಮ,കൈലൈഥൌസ്പര്മമ,கைலைதௌஸ்பர்மம,కైలైథౌస్పర్మమ,کیلیتھاسپرمم,কৈলৈথস্পর্মম,କୈଲୈଥୌସ୍ପର୍ମମ,कैलैथॉस्पर्मम
Camarozonosporites,कैमैरोजोनोस्पोराइटीज़,ચૂનામય સિન્ટર,चूनामय सिन्टर,ਚੂਨਾਮਯ ਸਿਨ੍ਟਰ,চূনাময সিন্টর,चूनामय सिन्टर,ಚೂನಾಮಯ ಸಿನ್ಟರ,ചൂനാമയ സിന്ടര,சூநாமய ஸிந்டர,చూనామయ సిన్టర,چونامیہ سنٹر,চূনাময সিন্টর,ଚୂନାମଯ ସିନ୍ଟର,चूनामय सिन्टर
Cambium,एधा,,,,,,"ವರ್ಧನಸ್ಥರ (ತೊಗಟೆ ಕೆಳಗಿನ ವರ್ಧನಸ್ತರ), ಕೂಡುಪದರ",,,,,,,
Cambrian,कैम्ब्रियन,કૈલિપ્ટેરીડિયમ,कैलिप्टेरीडियम,ਕੈਲਿਪ੍ਟੇਰੀਡਿਯਮ,কৈলিপ্টেরীডিযম,कैलिप्टेरीडियम,,കൈലിപ്ടേരീഡിയമ,கைலிப்டேரீடியம,కైలిప్టేరీడియమ,کیمبریائی۔ کیم برین,কৈলিপ্টরীডিযম,କୈଲିପ୍ଟେରୀଡିଯମ,कैलिप्टेरीडियम
Campanulate,घंटिकाकार,કૈલિસ્ટોફાઇટેસી,कैलिस्टोफाइटेसी,ਕੈਲਿਸ੍ਟੋਫਾਇਟੇਸੀ,কৈলিস্টোফাইটেসী,कैलिस्टोफाइटेसी,ಘಂಟಾಕಾರ.,കൈലിസ്ടോഫാഇടേസീ,கைலிஸ்டோபாஇடேஸீ,కైలిస్టోఫాఇటేసీ,کیلپٹریڈیم,কৈলিস্টফাইটসী,କୈଲିସ୍ଟୋଫାଇଟେସୀ,कैलिस्टोफाइटेसी
Canpanule,"घंटिका
=campanulum",કૈલિસ્ટોફાઇટૉન,कैलिस्टोफाइटॉन,ਕੈਲਿਸ੍ਟੋਫਾਇਟ੉ਨ,কৈলিস্টোফাইটৌন,कैलिस्टोफाइटॉन,ಕೈಲಿಪ್ಟೇರೀಡಿಯಮ,കൈലിസ്ടോഫാഇടൌന,கைலிஸ்டோபாஇடௌந,కైలిస్టోఫాఇటౌన,کیلسٹوفائٹیسی,কৈলিস্টফাইটন,କୈଲିସ୍ଟୋଫାଇଟୌନ,कैलिस्टोफाइटॉन
Campanulum,घंटिका,કૈલિક્સિલૉન,कैलिक्सिलॉन,ਕੈਲਿਕ੍ਸਿਲ੉ਨ,কৈলিক্সিলৌন,कैलिक्सिलॉन,ಕೈಲಿಸ್ಟೋಫಾಇಟೇಸೀ,കൈലിക്സിലൌന,கைலிக்ஸிலௌந,కైలిక్సిలౌన,کیلسٹوفائٹان,কৈলিক্সিলন,କୈଲିକ୍ସିଲୌନ,कैलिक्सिलॉन
Camptodromous,कोर-अस्पर्शी,કૈલોસ્પર્મેરિયૉન,कैलोस्पर्मेरियॉन,ਕੈਲੋਸ੍ਪਰ੍ਮੇਰਿਯ੉ਨ,কৈলোস্পর্মেরিযৌন,कैलोस्पर्मेरियॉन,ಕೈಲಿಸ್ಟೋಫಾಇಟೌನ,കൈലോസ്പര്മേരിയൌന,கைலோஸ்பர்மேரியௌந,కైలోస్పర్మేరియౌన,کیلکسلان,কৈলস্পর্মরিযন,କୈଲୋସ୍ପର୍ମେରିଯୌନ,कैलोस्पर्मेरियॉन
Campylodromous,वक्राग्रगामी,કૈલમીસ્પોરા,कैलमीस्पोरा,ਕੈਲਮੀਸ੍ਪੋਰਾ,কৈলমীস্পোরা,कैलमीस्पोरा,ಕೈಲಿಕ್ಸಿಲೌನ,കൈലമീസ്പോരാ,கைலமீஸ்போரா,కైలమీస్పోరా,کیلوسپرمیریان,কৈলমীস্পরা,କୈଲମୀସ୍ପୋରା,कैलमीस्पोरा
Canaliculate,नालिका युक्त,કૈલીમૈટોથીકા,कैलीमैटोथीका,ਕੈਲੀਮੈਟੋਥੀਕਾ,কৈলীমৈটোথীকা,कैलीमैटोथीका,ನಾಲಾರೂಪ; ನಾಲಾಗೆರೆಯಂತಿರುವ.,കൈലീമൈടോഥീകാ,கைலீமைடோதீகா,కైలీమైటోథీకా,کیلمیسپورا,কৈলীমৈটথীকা,କୈଲୀମୈଟୋଥୀକା,कैलीमैटोथीका
Canalula,वलयक,કૈલિપ્ટ્રોપોરિબ્લેમ,कैलिप्ट्रोपोरिब्लेम,ਕੈਲਿਪ੍ਟ੍ਰੋਪੋਰਿਬ੍ਲੇਮ,কৈলিপ্ট্রোপোরিব্লেম,कैलिप्ट्रोपोरिब्लेम,ಕೈಲೋಸ್ಪರ್ಮೇರಿಯೌನ,കൈലിപ്ട്രോപോരിബ്ലേമ,கைலிப்ட்ரோபோரிப்லேம,కైలిప్ట్రోపోరిబ్లేమ,کیلیمیٹوتھیکا,কৈলিপ্ট্রপরিব্লম,କୈଲିପ୍ଟ୍ରୋପୋରିବ୍ଲେମ,कैलिप्ट्रोपोरिब्लेम
Cap,"टोपी
=cappa",કૈમૈરોજોનોસ્પોરાઇટીજ઼,कैमैरोजोनोस्पोराइटीज़,ਟੋਪੀ,কৈমৈরোজোনোস্পোরাইটীজ়,कैमैरोजोनोस्पोराइटीज़,"ಟೋಪಿ, ಕವಚ",കൈമൈരോജോനോസ്പോരാഇടീജ,கைமைரோஜோநோஸ்போராஇடீஜ,కైమైరోజోనోస్పోరాఇటీజ,کیلپٹروپوربلیم,কৈমৈরজনস্পরাইটীজ়,ଆଚ୍ଛାଦ,कैमैरोजोनोस्पोराइटीज़
Cappa,टोपी,એધા,एधा,ਕੈਮੈਰੋਜੋਨੋਸ੍ਪੋਰਾਇਟੀਜ਼,এধা,एधा,ಕೈಲಮೀಸ್ಪೋರಾ,ഏധാ,ஏதா,ఏధా,کیمیروجونوسپورائٹیز,ধা,କୈମୈରୋଜୋନୋସ୍ପୋରାଇଟୀଜ଼,एधा
Cappula,टोपिका,કૈમ્બ્રિયન,कैम्ब्रियन,ਏਧਾ,কৈম্ব্রিযন,कैम्ब्रियन,ಕೈಲೀಮೈಟೋಥೀಕಾ,കൈമ്ബ്രിയന,கைம்ப்ரியந,కైమ్బ్రియన,ایدھا,কৈম্ব্রিযন,ଏଧା,कैम्ब्रियन
Cappus,"टोपी
=cappa",ઘંટિકાકાર,घंटिकाकार,ਕੈਮ੍ਬ੍ਰਿਯਨ,ঘংটিকাকার,घंटिकाकार,ಕೈಲಿಪ್ಟ್ರೋಪೋರಿಬ್ಲೇಮ,ഘംടികാകാര,கங்டிகாகார,ఘంటికాకార,گھنٹکاکار,ঘংটিকাকার,କୈମ୍ବ୍ରିଯନ,घंटिकाकार
Caput,कैपुट,ઘંટિકા,घंटिका,ਘਂਟਿਕਾਕਾਰ,ঘংটিকা,घंटिका,ಕೈಮೈರೋಜೋನೋಸ್ಪೋರಾಇಟೀಜ಼,ഘംടികാ,கங்டிகா,ఘంటికా,گھنٹکا,ঘংটিকা,ଘଂଟିକାକାର,घंटिका
Carboniferous,कार्बनी,,,ਘਂਟਿਕਾ,,,ಕೈಮ್ಬ್ರಿಯನ,,,,,,ଘଂଟିକା,
Carbonisation,कार्बनीकरण,ઘંટિકા,घंटिका,,ঘংটিকা,घंटिका,ಘಂಟಿಕಾ,ഘംടികാ,கங்டிகா,ఘంటికా,کاربن کاری,ঘংটিকা,,घंटिका
Cardiocarp,हृद्फलिका,કોર-અસ્પર્શી,कोर-अस्पर्शी,ਘਂਟਿਕਾ,কোর-অস্পর্শী,कोर-अस्पर्शी,,കോര-അസ്പര്ശീ,கோர-அஸ்பர்சீ,కోర-అస్పర్శీ,گھنٹکا,কর-অস্পর্শী,ଘଂଟିକା,कोर-अस्पर्शी
Cardiocarpus,कार्डियोकार्पस,વક્રાગ્રગામી,वक्राग्रगामी,ਕੋਰ-ਅਸ੍ਪਰ੍ਸ਼ੀ,বক্রাগ্রগামী,वक्राग्रगामी,ಘಂಟಿಕಾ,വക്രാഗ്രഗാമീ,வக்ராக்ரகாமீ,వక్రాగ్రగామీ,کور-اسپرشی,ক্রাগ্রগামী,କୋର-ଅସ୍ପର୍ଶୀ,वक्राग्रगामी
Carinal canal,कूटकी नलिका,નાલિકા યુક્ત,नालिका युक्त,ਵਕ੍ਰਾਗ੍ਰਗਾਮੀ,নালিকা যুক্ত,नालिका युक्त,ಕೋರ-ಅಸ್ಪರ್ಶೀ,നാലികാ യുക്ത,நாலிகா யுக்த,నాలికా యుక్త,وکراگرگامی,নালিকা যুক্ত,ବକ୍ରାଗ୍ରଗାମୀ,नालिका युक्त
Carinimurate,कूटकित म्यूरसी,વલયક,वलयक,ਨਾਲਿਕਾ ਯੁਕ੍ਤ,বলযক,वलयक,ವಕ್ರಾಗ್ರಗಾಮೀ,വലയക,வலயக,వలయక,نالکا یکت,লযক,ନାଲିକା ଯୁକ୍ତ,वलयक
Carnisporites,कार्नीस्पोराइटीज़,ટોપી,टोपी,ਵਲਯਕ,টোপী,टोपी,ವಲಯಕ,ടോപീ,டோபீ,టోపీ,ولیک,টপী,ବଲଯକ,टोपी
Carnoconites,कार्नोकोनाइटीज़,,,ਟੋਪੀ,,,ಟೋಪೀ,,,,ٹوپی,,ଟୋପୀ,
Caryosphaeroides,कैर्योस्फीरॉइडीज़,ટોપી,टोपी,ਟੋਪਿਕਾ,টোপী,टोपी,ಟೋಪಿಕಾ,ടോപീ,டோபீ,టోపీ,,টপী,ଟୋପିକା,टोपी
Cast,संचक,ટોપિકા,टोपिका,"ਸੁੱਟਣਾ,ਢਾਲਣਾ",টোপিকা,टोपिका,ಎರಕ,ടോപികാ,டோபிகா,టోపికా,ٹوپی,টপিকা,ଟୋପୀ,टोपिका
Cataphyll,अपपर्ण,ટોપી,टोपी,ਟੋਪੀ,টোপী,टोपी,ಟೋಪೀ,ടോപീ,டோபீ,టోపీ,ٹوپکا,টপী,,टोपी
Cataporate,अधोपोरसी,,,,,,,,,,ٹوپی,,କୈପୁଟ,
Cathaysia flora,कैथ्यासिया वनस्पति जात,કૈપુટ,कैपुट,ਕੈਪੁਟ,কৈপুট,कैपुट,ಕೈಪುಟ,കൈപുട,கைபுட,కైపుట,,কৈপুট,କାର୍ବନୀ,कैपुट
Caulerpites,कौलर्पिटीज़,કાર્બની,कार्बनी,ਕਾਰ੍ਬਨੀ,কার্বনী,कार्बनी,ಕಾರ್ಬನೀ,കാര്ബനീ,கார்பநீ,కార్బనీ,کیپٹ,কার্বনী,କାର୍ବନୀକରଣ,कार्बनी
Cauline trace,स्तंभारेश,કાર્બનીકરણ,कार्बनीकरण,ਕਾਰ੍ਬਨੀਕਰਣ,কার্বনীকরণ,कार्बनीकरण,ಕಾರ್ಬನೀಕರಣ,കാര്ബനീകരണ,கார்பநீகரண,కార్బనీకరణ,کاربنی,কার্বনীকরণ,ହୃଦ୍ଫଲିକା,कार्बनीकरण
Caytonanthus,केटोनैन्थस,હૃદ્ફલિકા,हृद्फलिका,ਹ੃ਦ੍ਫਲਿਕਾ,হৃদ্ফলিকা,हृद्फलिका,ಹೃದ್ಫಲಿಕಾ,ഹൃദ്ഫലികാ,ஹ்ருத்பலிகா,హృద్ఫలికా,ہردپھلکا,হৃদ্ফলিকা,କାର୍ଡିଯୋକାର୍ପସ,हृद्फलिका
Caytonia,केटोनिया,કાર્ડિયોકાર્પસ,कार्डियोकार्पस,ਕਾਰ੍ਡਿਯੋਕਾਰ੍ਪਸ,কার্ডিযোকার্পস,कार्डियोकार्पस,ಕಾರ್ಡಿಯೋಕಾರ್ಪಸ,കാര്ഡിയോകാര്പസ,கார்டியோகார்பஸ,కార్డియోకార్పస,کارڈیوکارپس,কার্ডিযকার্পস,କୂଟକୀ ନଲିକା,कार्डियोकार्पस
Caytoniaceae,केटोनिएसी,કૂટકી નલિકા,कूटकी नलिका,ਕੂਟਕੀ ਨਲਿਕਾ,কূটকী নলিকা,कूटकी नलिका,ಕೂಟಕೀ ನಲಿಕಾ,കൂടകീ നലികാ,கூடகீ நலிகா,కూటకీ నలికా,کوٹکی نلکا,কূটকী নলিকা,କୂଟକିତ ମ୍ଯୂରସୀ,कूटकी नलिका
Caytoniales,केटोनिएलीज़,કૂટકિત મ્યૂરસી,कूटकित म्यूरसी,ਕੂਟਕਿਤ ਮ੍ਯੂਰਸੀ,কূটকিত ম্যূরসী,कूटकित म्यूरसी,ಕೂಟಕಿತ ಮ್ಯೂರಸೀ,കൂടകിത മ്യൂരസീ,கூடகித ம்யூரஸீ,కూటకిత మ్యూరసీ,کوٹکت میورسی,কূটকিত ম্যূরসী,କାର୍ନୀସ୍ପୋରାଇଟୀଜ଼,कूटकित म्यूरसी
Cellulose sheet technique,सैलुलोज चादर प्रविधि,કાર્નીસ્પોરાઇટીજ઼,कार्नीस्पोराइटीज़,ਕਾਰ੍ਨੀਸ੍ਪੋਰਾਇਟੀਜ਼,কার্নীস্পোরাইটীজ়,कार्नीस्पोराइटीज़,ಕಾರ್ನೀಸ್ಪೋರಾಇಟೀಜ಼,കാര്നീസ്പോരാഇടീജ,கார்நீஸ்போராஇடீஜ,కార్నీస్పోరాఇటీజ,کارنیسپورائٹیز,কার্নীস্পরাইটীজ়,କାର୍ନୋକୋନାଇଟୀଜ଼,कार्नीस्पोराइटीज़
