Gujarati,Bengali
દ્વિસંગી કાર્ડ,বাইনারি কার্ড
દ્વિસંગી કોષ,বাইনারি সেল
દ્વિસંગી સાંકળ,বাইনারি চেইন
દ્વિસંગી પસંદગી,বাইনারি পছন্দ
દ્વિસંગી પસંદગીનું મોડેલ,বাইনারি পছন্দ মডেল
બાઈનરી ચોપ (= ડિકોટમાઇઝિંગ શોધ),বাইনারি চপ (= ডিকোটমাইজিং অনুসন্ধান)
દ્વિસંગી સંહિતા,বাইনারি কোড
દ્વિસંગી કોડેડ પાત્ર,বাইনারি কোডেড চরিত্র
દ્વિસંગી કોડેડ દશાંશ,বাইনারি কোডেড দশমিক
દ્વિસંગી કોડેડ દશાંશ કોડ,বাইনারি কোডেড দশমিক কোড
દ્વિસંગી કોડેડ દશાંશ વિનિમય કોડ,বাইনারি কোডেড দশমিক ইন্টারচেঞ্জ কোড
દ્વિસંગી કોડેડ દશાંશ રજૂઆત,বাইনারি কোডেড দশমিক প্রতিনিধিত্ব
દ્વિસંગી કોડેડ દશાંશ પદ્ધતિ,বাইনারি কোডেড দশমিক সিস্টেম
દ્વિસંગી-દશાંશ-દશાંશ કન્વર્ટર,বাইনারি-কোডেড দশমিক থেকে দশমিক রূপান্তরকারী
દ્વિસંગી કોડેડ અંક,বাইনারি কোডেড অঙ্ক
દ્વિસંગી કોડેડ સંકેત,বাইনারি কোডেড স্বরলিপি
દ્વિસંગી,বাইনারিকোডিং
દ્વિસંગી નિયંત્રણ અષ્ટ,বাইনারি নিয়ন্ত্রণ অক্টাল
દ્વિસંગી રૂપાંતર,বাইনারি রূপান্তর
દ્વિસંગી કાઉન્ટર,বাইনারি কাউন্টার
દ્વિસંગી અંક,বাইনারি সংখ্যা
દ્વિસંગી,বাইনারি অঙ্কের চরিত্র
દ્વિસંગી તત્વ,বাইনারি উপাদান
દ્વિસંગી તત્વ -તાર,বাইনারি উপাদান স্ট্রিং
દ્વિસંગી અડધી ઉપાડનાર,বাইনারি হাফ অ্যাডার
દ્વિસંગી વૃદ્ધિ પ્રતિનિધિત્વ,বাইনারি ইনক্রিমেন্টাল উপস্থাপনা
દ્વિસંગી લોડર,বাইনারি লোডার
દ્વિસંગી તર્ક નેટવર્ક,বাইনারি লজিক নেটওয়ার্ক
દ્વિસંગી સંકેત,বাইনারি স্বরলিপি
દ્વિસંગી સંખ્યા,বাইনারি সংখ্যা
દ્વિસંગી સંખ્યા,বাইনারি নম্বর সিস্টেম
દ્વિસંગી,বাইনারি সংখ্যা
દ્વિસંગી પદ્ધતિ,বাইনারি সংখ্যা সিস্টেম
દ્વિસંગી કામગીરી કોડ,বাইনারি অপারেশন কোড
દ્વિસંગી સંચાલક,বাইনারি অপারেটর
દ્વિસંગી જોડી,বাইনারি জুটি
દ્વિસંગી ચિત્ર -માહિતી,বাইনারি ছবির ডেটা
દ્વિપક્ષીય બિંદુ,বাইনারি পয়েন্ট
દ્વિસંગી કાર્યક્રમ,বাইনারি প্রোগ্রাম
દ્વિસંગી સંબંધ,বাইনারি সম্পর্ক
દ્વિસંગી શોધ,বাইনারি অনুসন্ধান
દ્વિસંગી શોધ અલ્ગોરિધમનો,বাইনারি অনুসন্ধান অ্যালগরিদম
દ્વિસંગી સીરીય સંકેત દર,বাইনারি সিরিয়াল সিগন্যালিং হার
દ્વિસંગી સપ્રમાણતા,বাইনারি প্রতিসাম্য চ্যানেল
દ્વિસંગી સંચાર,বাইনারি সিঙ্ক্রোনাস যোগাযোগ
દ્વિસંગી સંક્રમણ,বাইনারি সিঙ্ক্রোনাস ট্রান্সমিশন
દ્વિસંગી વૃક્ષ,বাইনারি গাছ
બાંધવું,বাঁধাই করা
બાઈન્ડર જૂથ,বাইন্ডার গ্রুপ
બાઈન્ડર-હોલ કાર્ડ,বাইন্ডার-হোল কার্ড
બાંધણી,বাঁধাই
બંધનકર્તા સમય,বাঁধাই সময়
બાયોમેડિકલ કમ્પ્યુટિંગ,বায়োমেডিকাল কম্পিউটিং
જૈવ -કાર્યક્રમ,বায়োমেডিকাল প্রোগ্রাম
સનન,বায়োনিক্স
દ્વિપક્ષી ગ્રાફ,দ্বিপক্ষীয় গ্রাফ
દ્વિપ્રાપ્તિ વૃક્ષ,দ্বিপক্ষীয় গাছ
દ્વિપક્ષીય,বাইপোলার
દ્વિધ્રુવી મેમરી,বাইপোলার মেমরি
દ્વિધ્રુવી ટ્રાન્સમિશન (= ધ્રુવીય ટ્રાન્સમિશન),বাইপোলার ট্রান্সমিশন (= মেরু সংক্রমণ)
દ્વિપક્ષીય સંહિતા,Biqualy কোড
જન્મ મૃત્યુ પ્રક્રિયા,জন্ম-মৃত্যু প্রক্রিয়া
દ્વિભાજન,দ্বিখণ্ডিত অ্যালগরিদম
સાંકડી,বিস্টেবল
બિસ્ટેબલ સર્કિટ,বিস্টেবল সার্কিট
બિસ્ટેબલ,বিস্টেবল ডিভাইস
દ્વિપક્ષી -મલ્ટિવિપ્રિએટર,বিস্টেবল মাল্টিভাইবারেটর
બિસ્ટેબલ ટ્રિગર સર્કિટ (= બિસ્ટેબલ સર્કિટ),Bistable ট্রিগার সার্কিট (= bistable সার্কিট)
બેભાન,বিসিনক্রোনাস
ગાળો,বিট
બીકણ,বিট বুমিং
ઘનતા,বিট ঘনত্ব
ઉપદ્રવ,বিট নির্দেশনা
ગટ,বিট অবস্থান
સમાંતર,বিট সমান্তরাল
ડામરનો દાખલો,বিট প্যাটার্ন
પથારીની સ્થિતિ,বিট অবস্থান
પટાનો દર,বিট রেট
પટાનો સિધ્ધાંત,বিট সিরিয়াল
સ્લાઈસ,বিট স্লাইস
બિટ સ્લાઇસ માઇક્રોપ્રોસેસર,বিট স্লাইস মাইক্রোপ্রসেসর
બિટ સ્લોસીંગ પ્રોસેસર,বিট স্লাইসিং প্রসেসর
બીટ્સ પ્રતિ સેકંડ,প্রতি সেকেন্ডে বিট
સંગ્રહ,বিট স্টোরেজ
તંગ,বিট স্ট্রিং
બીટ શબ્દમાળા પ્રચાલક,বিট স্ট্রিং অপারেটর
પથરવું,বিট ট্র্যাক
બેવરિએટ રીગ્રેસન વિશ્લેષણ,বিভারিয়েট রিগ্রেশন বিশ্লেষণ
કાળી રેકોર્ડિંગ,কালো রেকর্ডিং
ખાલી,ফাঁকা
કોળું,ফাঁকা চরিত্র
કોરો કોઇલ,ফাঁকা কয়েল
કોરો સામાન્ય,ফাঁকা সাধারণ
ખાલી કરવું,ফাঁকা ডেলিটার
કોરો,ফাঁকা ডিসকেট
વેરો,ব্ল্যাঙ্কিং
ખાલી સૂચના,ফাঁকা নির্দেশ
વિનોદ,বিস্ফোরণ
લોહી વહેવું,রক্তক্ষরণ
અંધ,অন্ধ
આંધળ ચાવી મંડળ,অন্ধ কী বোর্ড
બી-લાઇન (= અનુક્રમણિકા રજિસ્ટર),বি-লাইন (= সূচক রেজিস্টার)
ઝબૂકતું,জ্বলজ্বল
હારી ગણતરી,ব্লিপ গণনা
બ્લિપ (= દસ્તાવેજ ચિહ્ન),ব্লিপ (= ডকুমেন্ট চিহ্ন)
આનંદ,আনন্দের শ্রেণিবিন্যাস
અવરોધ,ব্লক
અવરોધ,ব্লক বডি
અવરોધિત પાત્રને અવરોધિત કરો,ব্লক বাতিল চরিত্র
અવરોધકારક તપાસ,ব্লক চেক
અવરોધ તપાસો પાત્ર,ব্লক চেক চরিত্র
અવરોધની કાર્યવાહી,ব্লক চেক পদ্ধতি
અવરોધ નિયંત્રણ,ব্লক নিয়ন্ত্রণ
અવરોધ નિયંત્રણ મથાળું,ব্লক নিয়ন্ত্রণ শিরোনাম
અવરોધ નિયંત્રણ એકમ,ব্লক নিয়ন্ত্রণ ইউনিট
અવરોધ,ব্লক অনুলিপি
રેખાક્રુતિ,ব্লক ডায়াগ্রাম
અવરોધિત ફાઈલ,অবরুদ্ধ ফাইল
અવરોધનો દર,ব্লক ত্রুটি হার
ફાંસી,ব্লকেট
અવરોધિત ગેપ (= ઇન્ટર બ્લ block ક ગેપ,ব্লক গ্যাপ (= ইন্টার ব্লক গ্যাপ
ઘેરવું,ব্লক হেড
અવરોધ,ব্লক শিরোনাম
મથાળાનું નિવેદન,ব্লক শিরোনাম বিবৃতি
અવરોધિત પાત્રને અવગણો (= અવરોધિત કરો  પાત્ર),ব্লক চরিত্রটিকে উপেক্ষা করুন (= ব্লক বাতিল করুন  চরিত্র)
અવરોધવું,ব্লকিং
અવરોધકારક પરિબળ,ব্লকিং ফ্যাক্টর
રેકોર્ડ્સને અવરોધિત કરવું (= રેકોર્ડ્સનું જૂથ),রেকর্ডগুলি অবরুদ্ধ করা (= রেকর্ডের গ্রুপিং)
અવરોધ,ব্লক দৈর্ঘ্য
અવરોધ,কালো তালিকা
અવરોધ,ব্লক চলাচল
અવરોધ મલ્ટિપ્લેક્સર ચેનલ,ব্লক মাল্টিপ্লেক্সার চ্যানেল
મલ્ટિપ્લેક્સર મોડને અવરોધિત કરો,ব্লক মাল্টিপ্লেক্সার মোড
અવરોધ પદ્ધતિ,ব্লক প্যারিটি সিস্টেম
અવરોધનો ઉપસર્ગ,ব্লক উপসর্গ
અવરોધ,ব্লক রেকর্ড
અવરોધ,পৃথক পৃথক
અવરોધ,ব্লক বিচ্ছেদ
અવરોધ,ব্লক আকার
અવરોધ,ব্লক বাছাই
અવરોધનું માળખું,ব্লক কাঠামো
રોકેલી માળખાગત ભાષા,কাঠামোগত ভাষা ব্লক
બ્લોક સુમેળ,ব্লক সিঙ্ক্রোনাইজেশন
અવરોધ -તબદીલી,ব্লক স্থানান্তর
અવરોધ -તબદીલી કાર્ય,ব্লক ট্রান্সফার ফাংশন
ફૂંકવું,ব্লো
પટકવું,পিছনে ফুঁকুন
વધી રહેલું,ফুঁকছে
વાદળી રંગનો કાર્યક્રમ,ব্লু রিবন প্রোগ্রাম
હિંમતવાન ચહેરો,সাহসী মুখ
પુસ્તક,বই
પુસ્તક સંદેશ,বুক বার্তা
ભૌતિક પૂરક,বুলিয়ান পরিপূরক
જોડાયેલ,বুলিয়ান সংযোজক
બુલિયન ડેટા પ્રકાર,বুলিয়ান ডেটা টাইপ
ફોજત કાર્ય,বুলিয়ান ফাংশন
રાંતિકરણ કામગીરી,বুলিয়ান অপারেশন
રસ્તાનો operationપસી,বুলিয়ান অপারেশন টেবিল
ફોલ્લીન ઓપરેટર,বুলিয়ান অপারেটর
તોપ,বুটলেগ প্রোগ্রাম
બૂટ લોડર,বুট স্ট্র্যাপ লোডার
બૂટ સ્ટ્રેપ મેમરી,বুট স্ট্র্যাপ মেমরি
બંધબેસતી પટ્ટી,বুট স্ট্র্যাপিং
બુટ સ્ટ્રેપિંગ એનાલોગ કમ્પ્યુટર,বুট স্ট্র্যাপিং অ্যানালগ কম্পিউটার
બુટ સ્ટ્રેપિંગ ભાષા પ્રોસેસર,বুট স্ট্র্যাপিং ভাষা প্রসেসর
ઉધાર,ধার
અંકિત અંક,Orrow ণ অঙ্ক
પણ,উভয় পথ যোগাযোগ
હાર્વે ઓપરેશન,উভয় পথ অপারেশন
બોટમ-અપ પદ્ધતિ (= ઘટાડો પદ્ધતિ),নীচে-আপ পদ্ধতি (= হ্রাস পদ্ধতি)
Ingતરતું,বাউন্সিং
બંધાયેલું,আবদ্ধ
હદ,সীমানা
સીમા -ગોઠવણી,সীমানা প্রান্তিককরণ
સીમા -કસોટી,সীমানা পরীক্ষা
વ્યસ્ત સમય બાઉન્ડિંગ,ব্যস্ত সময় বাউন্ডিং
હંગામો પત્રક,সীমানা রেজিস্টার
શાખા,শাখা
શાખા અને બાઉન્ડ પદ્ધતિ,শাখা এবং আবদ্ধ পদ্ধতি
શાખા કેબલ,শাখা কেবল
શાખા,শাখা
શાખા -નેટવર્ક,ব্রাঞ্চিং নেটওয়ার্ক
શાખા સૂચના,শাখা নির্দেশ
શાખાબિંદુ,শাখা পয়েন্ট
શાખા પ્રક્રિયા,শাখা প্রক্রিয়াজাতকরণ
શાખાખાં,শাখা টেবিল
તૂટી પડવી,বিরতি
તોડવાની ચાવી,বিরতি কী
વિરામ બિંદુ,ব্রেক পয়েন্ট
વિરામ બિંદુ અટક,ব্রেক পয়েন্ট হাল্ট
વિરામ બિંદુ સૂચના,ব্রেক পয়েন্ট নির্দেশনা
વિરામ બિંદુ સ્વીચ,ব্রেক পয়েন্ট সুইচ
વિરામ ક્રમ,বিরতি ক্রম
તામસી નળ,ব্রিজড ট্যাপ
પુષ્પકોણ,ব্রিজওয়্যার
શરાબ,ব্রিজিং
તેજ ગુણોત્તર,উজ্জ্বলতা অনুপাত
વ્યાપક બેન્ડ,ব্রড ব্যান্ড
પ્રસારણ -પદ્ધતિ,সম্প্রচার মোড
ઉપગ્રહ,সম্প্রচার স্যাটেলাইট
બ્રસેલ વર્ગીકરણ પદ્ધતિ,ব্রাসেলস শ্রেণিবদ্ধকরণ সিস্টেম
ઘાતકી શક્તિ અભિગમ,ব্রুট-ফোর্স পদ্ধতির
બીક-વૃક્ષ,বি ট্রি
બબલ મેમરી,বুদ্বুদ স্মৃতি
બબલ,বুদ্বুদ বাছাই
ડોલવું,বালতি
બફર,বাফার
બફર ચેરી,বাফার চ্যানেল
બફર એમ્પ્લીફાયર,বাফার পরিবর্ধক
બફર્ડ કમ્પ્યુટર,বাফার কম্পিউটার
બફરડ,বাফার ডিভাইস
બફર ઇનપુટ,বাফার ইনপুট
બફર કરેલું સંદેશ,বাফার বার্তা
ધક્કો,বাফারিং
બફર I/O ઉપકરણ,বাফার আই/ও ডিভাইস
બફરનું સંચાલન,বাফার পরিচালনা
બફર આઉટપુટ,বাফার আউটপুট
બફર પેડ પાત્ર,বাফার প্যাড চরিত্র
બફર પૂલ,বাফার পুল
બફર પૂલિંગ,বাফার পুলিং
બફર રજિસ્ટર,বাফার রেজিস্টার
બફર સંગ્રહ,বাফার স্টোরেজ
બફર ભંડાર,বাফার স্টোর
કણ,বাগ
ખડતલ,বগি
વિધેય,অন্তর্নির্মিত ফাংশন
બાંધકામ કાર્યપદ્ધતિ,অন্তর্নির্মিত পদ্ধতি
વિસ્ફોટ,বিস্ফোরিত মোড
વિસ્ફોટ,ফেটে ট্রান্সমিশন
બસ,বাস
બસ બાર,বাস বার
બસ નિયંત્રક,বাস নিয়ামক
બસ ચાલક,বাস চালক
બસ વધારનાર,বাস এক্সটেন্ডার
વ્યાપાર -પ્રક્રિયા,ব্যবসায়ের ডেটা প্রসেসিং
ધંધાકીય માહિતી પદ્ધતિ,ব্যবসায় তথ্য সিস্টেম
ધંધાનું યંત્ર,ব্যবসায়িক মেশিন
ધંધાનું મશીન -ક્લોકિંગ,ব্যবসায়িক মেশিন ক্লকিং
ધંધાકીય આયોજન ભાષા,ব্যবসায়িক পরিকল্পনার ভাষা
ધંધાકીય સેવા,ব্যবসা সেবা
બસ,বাসব্যাক
સમાપ્તિ,বাসের সমাপ্তি
બસનો વેર,বাস ওয়্যার
બસ,বাস তারের
વ્યસ્ત સમય,ব্যস্ত ঘন্টা
વ્યસ્ત સિધ્ધાંત,ব্যস্ত সংকেত
વ્યસ્ત સ્વર,ব্যস্ত সুর
બાયપાસ કાર્યપદ્ધતિ,বাইপাস পদ্ধতি
પાટપાથ,উপজাত
પહાડ,বাইট
બાઇટ હેરાફેરી,বাইট ম্যানিপুলেশন
બોટ્ટ મોડ,বাইট মোড
મલ્ટિપ્લેક્સર ચેનલ,বাইট মাল্টিপ্লেক্সার চ্যানেল
બાઇટ મલ્ટિપ્લેક્સર મોડ,বাইট মাল্টিপ্লেক্সার মোড
ગુણાકાર,বাইট মাল্টিপ্লেক্সিং
કેબલ,কেবল
કેબલ,কেবল কাস্টিং
કેબલ ટેલિવિઝન સેવા,কেবল টেলিভিশন পরিষেবা
તામસી,কেবল ভল্ট
કળશ,ক্যাশে
કેશ કેશ મેમરી,ক্যাশে-ক্যাশে স্মৃতি
ગણતરી,গণনা
ગણતરી પંચ,গণনা পাঞ্চ
ગણક,ক্যালকুলেটর
ગણતરીકાર,ক্যালকুলেটর চিপ
બીજગણિત તર્ક સાથેની ગણતરી,বীজগণিত যুক্তিযুক্ত ক্যালকুলেটর
અંકગણિત તર્ક સાથે કેલ્ક્યુલેટર,গাণিতিক যুক্তি সহ ক্যালকুলেটর
પ્રોગ્રામેબિલિટી વિના ગણતરી,প্রোগ্রামযোগ্যতা ছাড়াই ক্যালকুলেটর
પ્રોગ્રામિબિલિટી સાથેની ગણતરી,প্রোগ্রামযোগ্যতা সহ ক্যালকুলেটর
વિવિધતા,বিভিন্নতার ক্যালকুলাস
ઉઠાવવું,কল
સંદર્ભ દ્વારા ક call લ કરવો,রেফারেন্স দ্বারা কল
મૂલ્યથી ક call લ કરો,মান দ্বারা কল
દિગ્દર્શન કોડ ક .લ કરો,পরিচালনা কোড কল করুন
સંસ્થા,কল স্থাপন
ક call લ ફોરવર્ડિંગ,ফরওয়ার্ডিং কল করুন
સુલેખનકાર,ক্যালিগ্রাফিক প্লট্টার
ક callingપન,কলিং
દલીલ,কলিং যুক্তি
કાર્યક્રમ,কলিং প্রোগ্রাম
ક callingનલ -ક્રમ,কলিং সিকোয়েন্স
ક calling લ કરીને સબપ્રોગ્રામ,কলিং সাবপ্রগ্রাম
ક call લ નંબર,কল সংখ্যা
ક call લ પ્રોસેસર,কল প্রসেসর
પ્રગતિ સિગ્નલ ક .લ કરો,অগ্রগতি সংকেত কল
ક callલ સ્ટોર,কল স্টোর
કોલ પ્રતીક્ષા માં છે,অপেক্ষা করছে
રદ કરવું,বাতিল
રદ કરવું,চরিত্র বাতিল করুন
રદ કરો,কী বাতিল করুন
તૈયાર ફકરો,ক্যানড অনুচ্ছেদ
તૈયાર સોફ્ટવેર,ক্যানড সফটওয়্যার
ગ્રામીણ પે generation ી,ক্যানোনিক জেনারেশন
મૂડી -સંગ્રહ,ক্যাপাসিটার স্টোরেজ
શક્તિ,ক্ষমতা
એક જાતનો છોડ,ক্যাপস্তান
પકડવું,ক্যাপচার
પ cardપન,কার্ড
કાર્ડ પાંજરા,কার্ড খাঁচা
કાર્ડ ચેસિસ,কার্ড চ্যাসিস
કાર્ડ તપાસ,কার্ড চেকিং
કાર્ડ સંહિતા,কার্ড কোড
કાર્ડ -સ્તંભ,কার্ড কলাম
કાર્ડ,কার্ড চক্র
કાર્ડ તૂતક,কার্ড ডেক
કાર્ડ ભૂલ ચકાસણી,কার্ড ত্রুটি পরীক্ষা করা
કાર્ડ મેદાન,কার্ড ক্ষেত্র
કાર્ડ ફાઇલ,কার্ড ফাইল
કાર્ડ -ફોર્મ,কার্ড ফর্ম
કાર્ડ ફોર્મેટ,কার্ড ফর্ম্যাট
કાર્ડ હ opper પર,কার্ড হপার
કાર્ડ,কার্ড চিত্র
પત્રકાર,কার্ড ইনপুট
કાર્ડ જામ,কার্ড জ্যাম
કાર્ડ લોડર,কার্ড লোডার
પેકર,কার্ড প্যাক
કાર્ડ -પાથ,কার্ড পাথ
કાર્ડ પ્રોગ્રામ કરેલ કેલ્ક્યુલેટર,কার্ড প্রোগ্রামড ক্যালকুলেটর
કાર્ડ -પ્રોગ્રામ કમ્પ્યુટર,কার্ড প্রোগ্রামড কম্পিউটার
કાર્ડની પંચ,কার্ড পাঞ্চ
કાર્ડ પંચીંગ તકનીક,কার্ড পাঞ্চিং কৌশল
કાર્ડ રીડર,কার্ড পাঠক
કાર્ડ પ્રજનન કરનાર,কার্ড প্রজননকারী
કાર્ડ હરોળ,কার্ড সারি
કાર્ડનો સમૂહ,কার্ড সেট
કાર્ડ સોર્ટર,কার্ড সোর্টার
કાર્ડ સ્ટackક બનાવનાર,কার্ড স্ট্যাকার
કાર્ડ,কার্ড স্টোরেজ
કાર્ડ-થી-ડિસ્ક ઉપયોગિતા,কার্ড-টু-ডিস্ক ইউটিলিটি
કાર્ડ-થી-ગાંઠડીનું ટેપ રૂપાંતર,কার্ড-টু-ম্যাগনেটিক টেপ রূপান্তর
કાર્ડ થી છાપકામ કાર્યક્રમ,কার্ড-টু-প্রিন্ট প্রোগ্রাম
ટેપ કન્વર્ટર માટે કાર્ડ,টেপ রূপান্তরকারী কার্ড
કાર્ડ -પાટા,কার্ড ট্র্যাক
ચકાસણી,কার্ড যাচাই করা
કરડું,ক্যারেট
કાટમાળ,কারাউসেল
વાહન,বহন
વાહન નિયંત્રણ -પાત્ર,গাড়ী নিয়ন্ত্রণ চরিত্র
વાહન -નિયંત્રણ ટેપ,ক্যারেজ কন্ট্রোল টেপ
વાહન વળતર,গাড়ি ফেরত
વાહન,ক্যারেজ রিটার্ন চরিত্র
માલવાહક,ক্যারিয়ার
વાહક,ক্যারিয়ার হোল
વાહક,ক্যারিয়ার লোড
કેરિયર રીટર્ન પાત્ર,ক্যারিয়ার রিটার্ন চরিত্র
વાહક -વાહક,ক্যারিয়ারের ক্যারিয়ার
વાહક સંકેત,ক্যারিয়ার সিগন্যাল
વાહક પદ્ધતિ,ক্যারিয়ার সিস্টেম
વાહક થી અવાજ,ক্যারিয়ার-থেকে-শব্দ অনুপাত
વાહક,ক্যারিয়ার তরঙ্গ
વહન કરવું,বহন
સંપૂર્ણ સિગ્નલ વહન કરો,সম্পূর্ণ সংকেত বহন করুন
પૂર્ણતા સંવેદના,সমাপ্তি সংবেদনশীল
અંકિત,ডিজিট বহন করুন
ધ્વજ,পতাকা বহন করুন
સમયનો વહન કરવો,সময় বহন
કારતૂસ,কার্তুজ
વાહન -છાપ,কার্টরিজ ডিস্ক
કાસ્કેડ જોડાણ,ক্যাসকেড সংযোগ
કોશિક નિયંત્રણ,ক্যাসকেড নিয়ন্ত্রণ
મર્જ,ক্যাসকেড মার্জ
કાસ્કેડ મર્જ કરવું,ক্যাসকেড মার্জ
કેશ જેવા દસ્તાવેજ,নগদ জাতীয় দলিল
કેશ જેવા ટેન્ડર (= કેશ જેવા દસ્તાવેજ),নগদ জাতীয় টেন্ডার (= নগদ লাইক ডকুমেন্ট)
કેસેટ,ক্যাসেট
નાઇન્સ કાસ્ટિંગ,নাইনস কাস্টিং
કાટા ભાષા (= object બ્જેક્ટ ભાષા),ক্যাটা ভাষা (= অবজেক্ট ভাষা)
સૂચિ,ক্যাটালগ
કેટલોગ ડેટા સેટ,ক্যাটালোজড ডেটা সেট
સૂચિબદ્ધ ડિરેક્ટરી,ক্যাটালগ ডিরেক্টরি
ક્યાવાજ -કાર્યપદ્ધતિ,ক্যাটালোজড পদ্ধতি
આપત્તિજનક ભૂલ,বিপর্যয়কর ত্রুটি
એક જાતની catંચી,ক্যাটেনা
મોરી,ক্যাটেনেট
કેટોડ રે સ્ટોરેજ,ক্যাথোড রে স্টোরেজ
કેથોડ રે ટ્યુબ,ক্যাথোড রশ্মি নল
કેથોડ રે ટ્યુબ ડિસ્પ્લે,ক্যাথোড রে টিউব প্রদর্শন
ઓરડું,সেল
સેલ્યુલર મોબાઇલ ટેલિફોન નેટવર્ક,সেলুলার মোবাইল টেলিফোন নেটওয়ার্ক
કોષ -ગુણોત્તર,সেলুলার অনুপাত
કોષ -વિભાજન,সেলুলার বিভাজন
કેન્દ્રમાં રાખવું,কেন্দ্রিক
મધ્ય રેખા,কেন্দ্র লাইন
કેન્દ્રીય નિયંત્રણ એકમ,কেন্দ্রীয় নিয়ন্ত্রণ ইউনিট
કેન્દ્રિય સ્વચાલિત સંદેશ હિસાબ,কেন্দ্রীয় স্বয়ংক্রিয় বার্তা অ্যাকাউন্টিং
કેન્દ્રીયકૃત ડેટા પ્રોસેસિંગ,কেন্দ্রীভূত ডেটা প্রসেসিং
કેન્દ્રીયકૃત નેટવર્ક,কেন্দ্রীভূত নেটওয়ার্ক
કેન્દ્રી યાદશક્તિ,কেন্দ্রীয় স্মৃতি
કેન્દ્રીય કચેરી,কেন্দ্রীয় কার্যালয়
કેન્દ્રીય કચેરી સંહિતા,কেন্দ্রীয় অফিস কোড
કેન્દ્રીય કચેરી કાર્ય હુકમ,কেন্দ্রীয় অফিস কাজের আদেশ
કેન્દ્રીય પ્રક્રિયા એકમ,কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট
કેન્દ્રીય પ્રક્રિયા એકમ લૂપ,কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট লুপ
કેન્દ્રીય પ્રોસેસર,কেন্দ্রীয় প্রসেসর
કેન્દ્રીય સ્કેનીંગ લૂપ,সেন্ট্রাল স্ক্যানিং লুপ
સેન્ટ્રલ સ્ટેશન (= નિયંત્રણ સ્ટેશન),কেন্দ্রীয় স্টেশন (= নিয়ন্ত্রণ স্টেশন)
કેન્દ્રીય કચેરી કાર્ય હુકમ,কেন্দ্রীয় অফিস কাজের আদেশ
પ્રમાણિત ટેપ,প্রত্যয়িত টেপ
શણગારવું,চাদ
ચાદર,চ্যাডলেস টেপ
સાંકળ,চেইন
સાંકળ -વધારા,চেইন সংযোজন প্রোগ্রাম
સાંકડો,চেইন কোড
સાંકળ ફાઇલ,শৃঙ্খলিত ফাইল
સાંકળ યાદી,শৃঙ্খলিত তালিকা
સાંધાનો વિક્રમ,শৃঙ্খলিত রেকর্ড
શેરો,চেইনিং
છલકાઇને સાંકળ,ওভারফ্লো শৃঙ্খলা
શેરી શોધ,চেইন অনুসন্ধান
સાંકળ કડી,চেইন লিঙ্ক
સાંકળ જાળવણી કાર્યક્રમ,চেইন রক্ষণাবেক্ষণ প্রোগ্রাম
સાંકળ મુદ્રક,চেইন প্রিন্টার
પાત્ર બદલો,চরিত্র পরিবর্তন করুন
બદલો ડમ્પ,ডাম্প পরিবর্তন করুন
ફાઈલ બદલો,ফাইল পরিবর্তন করুন
ફેરફાર,রেকর্ড পরিবর্তন
બદલો સંકેત,সাইন পরিবর্তন করুন
ટેપ બદલો,টেপ পরিবর্তন করুন
માર્ગ,চ্যানেল
ચેનલ એડેપ્ટર,চ্যানেল অ্যাডাপ্টার
ચેનલ સરનામું શબ્દ,চ্যানেল ঠিকানা শব্দ
ચેનલ સાથે જોડાયેલું,চ্যানেল-সংযুক্ত
ચેનલ સાથે જોડાયેલ સ્ટેશન,চ্যানেল-সংযুক্ত স্টেশন
ચુસ્ત બેંક,চ্যানেল ব্যাংক
ચેનલ વ્યસ્ત સ્વર,চ্যানেল ব্যস্ত সুর
નૈતિક ક્ષમતા,চ্যানেল ক্ষমতা
ચેનલ આદેશ,চ্যানেল কমান্ড
ચેનલ આદેશ શબ્દ,চ্যানেল কমান্ড শব্দ
ચેનલ નિયંત્રક,চ্যানেল নিয়ামক
ચેનલ નિયંત્રણ શબ્દ,চ্যানেল নিয়ন্ত্রণ শব্দ
ચેનલ ડેટા,চ্যানেল ডেটা
ચેનલ,চ্যানেল শেষ
ચેનલ ભૂલ,চ্যানেল ত্রুটি
પ્રણાલી,চ্যানেল বিলম্ব
માસ્ક,চ্যানেল মাস্ক
ચેનલ,চ্যানেল ওভারলোড
ચેનલ મુદ્રક,চ্যানেল প্রিন্টার
માર્ગ -કાર્યક્રમ,চ্যানেল প্রোগ্রাম
ચેનલ કાર્યક્રમ,চ্যানেল প্রোগ্রাম অনুবাদ
ચેનલ,চ্যানেল সারি
ચેનલ વિશ્વસનીયતા,চ্যানেল নির্ভরযোগ্যতা
ચેનલ સેવા એકમ,চ্যানেল পরিষেবা ইউনিট
ચેનલ સમૂહ,চ্যানেল সেট
ચેનલ સ્થિતિ શબ્દ,চ্যানেলের স্থিতি শব্দ
ચેનલ સુમેળ કરનાર,চ্যানেল সিঙ্ক্রোনাইজার
ચેનલ થી ચેનલ એડેપ્ટર,চ্যানেল থেকে চ্যানেল অ্যাডাপ্টার
પાત્ર,চরিত্র
પાત્ર,চরিত্র ঠিকানা
વર્તનની વ્યવસ્થા,চরিত্রের ব্যবস্থা
પાત્ર વિધાનસભા,চরিত্র সমাবেশ
