Punjabi,Odiya
ਡੈਬਾਰ,ଦେବର
ਡੈਬਿਟ,ଡେବିଟ୍
ਡੈਬਿਟ ਸਲਾਹ,ଡେବିଟ୍ ପରାମର୍ଶ |
ਕਰਜ਼ਾ,ରୂଣ
ਡੈਬਟ ਮੈਨੇਜਮੈਂਟ,Debt ଣ ପରିଚାଳନା
ਕਰਜ਼ਦਾਰ,Deb ଣଦାତା
ਮ੍ਰਿਤਕ,ମୃତ
ਸ਼ਿਸ਼ਟਾਚਾਰ,ଶାସନ
ਵਿਕੇਂਦਰੀਕਰਣ,ବିକେନ୍ଦ୍ରୀକରଣ
ਫੈਕਟਰ ਦਾ ਫੈਸਲਾ ਕਰਨਾ,ନିଷ୍ପତ୍ତି ନେବେ
ਫੈਸਲਾ,ନିଷ୍ପତ୍ତି
ਫੈਸਲਾ ਲੈਣਾ,ନିର୍ଣ୍ଣୟ ନେବା
ਫੈਸਲਾ ਲੈਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,ନିଷ୍ପତ୍ତି ନେବା ପ୍ରକ୍ରିୟା |
ਘੋਸ਼ਣਾ,ଘୋଷଣା
ਆਮਦਨੀ ਦਾ ਐਲਾਨ,ଆୟର ଘୋଷଣା |
ਘੋਸ਼ਿਤ ਮੁੱਲ,ଘୋଷିତ ମୂଲ୍ୟ |
ਸਹੁੰ ਬਾਰੇ ਐਲਾਨ ਕਰੋ,ଶପଥ କର
ਡੀਕੋਡ,ଡିକୋଡ୍ କରନ୍ତୁ |
ਡੀਕੋਡ੍ਰੋਲ,ଡେକଣ୍ଟ୍ରୋଲ୍ |
ਸਜਾਵਟ,ବିଗାମୀ
ਕਮੀ,କମିବା
ਫ਼ਰਮਾਨ,ଏହି ପରିସେଇ
ਸਮਰਪਣ,ସମର୍ପଣ
ਕਟੌਤੀਯੋਗ,ରିହାତି
ਕਟੌਤੀ,ରିହାତି
ਸਰੋਤ 'ਤੇ ਕਟੌਤੀ,ଉତ୍ସରେ ରିହାତି
ਤਨਖਾਹ ਤੋਂ ਕਟੌਤੀ,ଦରମାରୁ ରିହାତି
ਡੀਡ,କାର୍ଯ୍ୟ
ਗਿਰਵੀਨਾਮੇ ਦਾ ਕੰਮ,ବନ୍ଧକ କାର୍ଯ୍ୟ
ਮੰਨਿਆ ਗਿਆ ਯੂਨੀਵਰਸਿਟੀ,ବିଶ୍ୱବିଦ୍ୟାଳୟ ବୋଲି ବିବେଚନା କରାଯାଏ |
ਖਰਾਬ,ବଦନାମ
ਹਕ਼ੀਕ਼ੀ,ଦେ ଫ୍ୟାକ୍ଟୋ
Defalcation,ନକଲ
ਮਾਣਹਾਨੀ,ବଦନାମ
ਮੂਲ,ଡିଫଲ୍ଟ |
ਡਿਫਾਲਟਰ,ଡିଫଲ୍ଟର |
ਨੁਕਸਦਾਰ,ତ୍ରୁଟିଯୁକ୍ତ
ਬਚਾਅ,ପ୍ରତିରକ୍ଷା
ਬਚਾਅ ਪੱਖ,ପ୍ରତିରକ୍ଷା ଉପଦେଶ
ਰੱਖਿਆ ਉਤਪਾਦਨ,ପ୍ରତିରକ୍ଷା ଉତ୍ପାଦନ |
ਬਚਾਓ ਪੱਖ,ଅଭିଯୁକ୍ତ
ਮੁਲਤਵੀ,ସ୍ଥଗିତ ରଖ |
ਮੁਲਤਵੀ ਖਰਚੇ,ସ୍ଥଗିତ ଖର୍ଚ୍ଚ
ਉਲੰਘਣਾ,ଅବମାନନା
ਘਾਟਾ,ନିଅଣ୍ଟ
ਘਾਟਾ ਬਜਟ,ନିଅଣ୍ଟ ବଜେଟ୍ |
ਪ੍ਰਭਾਸ਼ਿਤ,ପରିଭାଷିତ କରନ୍ତୁ
ਮੁਲਤਵੀ,ଅଟୋ
ਨਿਘਾਰ,ଭିକେସନ୍
ਡਿਗਰੀ,ଡିଗ୍ରୀ
ਡੀਜੂਰ,ନିର୍ବନ୍ଧ
ਦੇਰੀ,ବିଳମ୍ବ
ਡੈਲੀਗੇਟ,ପ୍ରତିନିଧୀ |
ਸੌਂਪਿਆ ਅਥਾਰਟੀ,ପ୍ରତିନିଧୀ କର୍ତ୍ତୃପକ୍ଷ |
ਵਫਦ,ପ୍ରତିନିଧୀ
ਸ਼ਕਤੀਆਂ ਦਾ ਵਫਦ ਹੋਣਾ,ଶକ୍ତିର ପ୍ରତିନିଧୀ |
ਮਿਟਾਓ,ବିଲୋପ କରନ୍ତୁ |
ਹਟਾਉਣਾ,ବିଲୋପାଘ
ਜਾਣਬੁੱਝ ਕੇ,ଜାଣିଶୁଣି |
ਵਿਚਾਰ ਵਟਾਂਦਰੇ,ବିଚାରପତି
ਕਮੀ,ଦେଦକାର କରିବା |
ਸੀਮਾ,ପ୍ରତାରଣା
ਸਪੁਰਦ ਕਰੋ,ବିତରଣ କର |
ਡਿਲਿਵਰੀ,ବିତରଣ
ਮੰਗ,ଚାହିଦା
ਮੰਗ ਨੋਟ,ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ |
ਹੱਦਬੰਦੀ,ଛକ
ਡੈਮੀ-ਅਧਿਕਾਰੀ,Demi-garieruler
ਲੋਕਤੰਤਰ,ଗଣତନ୍ତ୍ର
ਪ੍ਰਦਰਸ਼ਨ,ପ୍ରଦର୍ଶନ
ਨਿਰਾਸ਼ਾ,ଗଣନିରୋଗରକରଣ
ਕਬਰਸਤਾਨ,ଡେମୁରିଜ୍ |
ਇਨਕਾਰ,ଅସ୍ୱୀକାର
ਸੰਜੋਗ,ନାମ
Do ਨੂਵੋ,ଦେ ନୋଭୋ |
ਇਨਕਾਰ,ଅସ୍ୱୀକାର କର |
ਰਵਾਨਾ,ବିଦାୟ
ਵਿਭਾਗ,ବିଭାଗ
ਵਿਭਾਗੀ ਵਿਭਾਗ,ବିଭାଗୀୟ
ਵਿਭਾਗੀ ਕਾਰਵਾਈ,ବିଭାଗୀୟ କାର୍ଯ୍ୟ
ਵਿਭਾਗੀ ਜਾਂਚ,ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ |
ਵਿਭਾਗੀ ਜਾਂਚ,ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ
ਵਿਭਾਗੀ ਬੇਨਿਯਮਤਾ,ବିଭାଗୀୟ ଅନିୟମିତତା |
ਵਿਭਾਗੀ ਲਾਇਬ੍ਰੇਰੀ,ବିଭାଗୀୟ ଲାଇବ୍ରେରୀ |
ਵਿਭਾਗੀ ਲਾਪਰਵਾਹੀ,ବିଭାଗୀୟ ଅବହେଳା |
ਵਿਭਾਗੀ ਅਧਿਕਾਰ,ବିଭାଗୀୟ ଅନୁମତି
ਵਿਭਾਗੀ ਯੋਗਤਾ ਪ੍ਰੀਖਿਆ,ବିଭାଗୀୟ ଯୋଗ୍ୟତା ପରୀକ୍ଷା |
ਰਵਾਨਗੀ,ପ୍ରସ୍ଥାନ
ਨਿਰਭਰਤਾ ਸਰਟੀਫਿਕੇਟ,ନିର୍ଭରଶୀଳତା ପ୍ରମାଣପତ୍ର
ਨਿਰਭਰ,ନିର୍ଭରଶୀଳ |
ਨਿਰਭਰ ਬੱਚੇ,ନିର୍ଭରଶୀଳ ପିଲାମାନେ |
ਤੈਨੁਸ਼,ନିୟୋଜନ କରନ୍ତୁ |
ਡੀਪੋਨੈਂਟ,ଭିକ୍ଟର |
ਦੇਸ਼ ਨਿਕਾਲੇ,ନିର୍ବାସନ
ਅਪਗ੍ਰੇਡ,କ୍ଷତିପୂରଣ
ਜਮ੍ਹਾ,ଜମା
ਡਿਪੂ,ଡିପୋ
ਕਮੀ,ଅବିଶ୍ୱାସନୀୟ
ਉਦਾਸ ਕਲਾਸ,ଉଦାସୀନ ଶ୍ରେଣୀ |
ਵਾਂਝੇ,ବଞ୍ଚିତ
ਡੈਪੂਟੇਸ਼ਨ,ପ୍ରତିନିଧିତ୍
ਡੈਪੂਟੇਸ਼ਨ ਭੱਤਾ,ଡେପୁଟେସନ୍ ଭତ୍ତା
ਡਿਪਟੀ,ଡେପୁଟି
ਡੀਰ ਰਜਿਸਟਰ,ପଞ୍ଜୀକୃତ |
ਡਿ duty ਟੀ ਦੀ ਘਾਟ,ଡ୍ୟୁଟିର ଦି
ਦਰੇਰਾ,ନିର୍ଯ୍ୟାତନା
ਡੈਗੋਗੇਸ਼ਨ,ପୁନରୁତ୍ଥାନ
ਅਪਮਾਨਜਨਕ,ଅପମାନଜନକ
ਅਪਾਰੋਕਰੀ ਟਿੱਪਣੀ,ଅପମାନଜନକ ଟିପ୍ପଣୀ |
ਵੰਸ਼ਜ,ବଂଶଧର
ਵੇਰਵਾ,ବର୍ଣ୍ଣନା
ਯੋਗ,ଯୋଗ୍ୟ
ਡਿਜ਼ਾਇਨ,ଡିଜାଇନ୍
ਮਨੋਨੀਤ,ନିଯୁକ୍ତ କରନ୍ତୁ |
ਅਹੁਦਾ,ନିଯୁକ୍ତ
ਭੇਜਣਾ,ପଠନ
ਡਿਸਪੈਚ ਨੋਟ,ଡେସପ୍ୟାଚ୍ ନୋଟ୍ |
ਡੈਪਿਪਰ ਰਜਿਸਟਰ,ପଠନ ରେଜିଷ୍ଟର |
ਮੰਜ਼ਿਲ,ଗନ୍ତବ୍ୟସ୍ଥଳ
ਵਿਖਾਵਾ,ଦରିଦ୍ର
ਵੇਰਵਾ,ସବିଶେଷ
ਵੇਰਵਾ,ବିସ୍ତୃତ
ਖੋਜਿਆ,ଚିହ୍ନଟ କର |
ਨਜ਼ਰਬੰਦੀ,ବନ୍ଦନା
ਉਚਾਰੇ ਹੋਏ,ଡିସେନୁ |
ਦ੍ਰਿੜਤਾ,ନିଷ୍ଠା
ਨਿਘਾਰ,ନିବେଦନ
ਨੁਕਸਾਨ,କ୍ଷତିକାରକ
ਨੁਕਸਾਨਦੇਹ,କ୍ଷତିକାରକ |
ਦੀ ਘਾਟ,ମୂଲ୍ୟ ହ୍ରାସ
ਤਬਾਹੀ,ବିନାଶ
ਵਿਕਾਸ,ବିକାଶ
ਭਟਕਣਾ,ବିଚ୍ୟୁତ
ਜੰਤਰ,ଉପକରଣ
ਸ਼ਰਧਾ,ଭକ୍ତି
ਨਿਦਾਨ,ନିରାକରଣ
ਚਿੱਤਰ,ଚିତ୍ର
ਡਾਇਰੀ,ଡାଏରୀ
ਹੁਕਮ,ନିର୍ଦ୍ଦେଶ
ਮਰਦਾ ਨਹੀ,ଅଣ ମୁସ୍ କରେ |
ਖੁਰਾਕ,ଡାଏଟ୍
ਹਜ਼ਮ,ହଜମ କରନ୍ତୁ |
ਮਨਘੜਤ,ସମ୍ମାନିତ
ਮਾਣ,ସମ୍ମାନ
ਡਿਜਸ਼ਨ,ଖୋଳା
Dilatory,ଦିଲାଟନକାରୀ
ਦੁਬਿਧਾ,ଦ୍ୱନ୍ଦ୍ୱ
ਮਿਹਨਤੀ,ପରିଶ୍ରମୀ
ਮਾਪ,ପରିମାପ
ਡਿਪਲੋਮਾ,ଡିପ୍ଲୋମା
ਕੂਟਨੀਤੀ,କୂଟନୀତି |
ਕੂਟਨੀਤਕ ਛੋਟ,କୂଟନ omatic ତିକ ରୋଗୀତା |
ਸਿੱਧਾ,ସିଧାସଳଖ |
ਸਿੱਧਾ ਮੁਕਾਬਲਾ,ସିଧାସଳଖ ପ୍ରତିଯୋଗିତା |
ਸਿੱਧਾ ਇੰਟਰਵਿ.,ସିଧାସଳଖ ସାକ୍ଷାତକାର |
ਦਿਸ਼ਾ,ଦିଗ
ਡਾਇਰੈਕਟਰੀ,ଡିରେକ୍ଟୋରୀ
ਸਿੱਧੀ ਭਰਤੀ,ସିଧାସଳଖ ନିଯୁକ୍ତି |
ਅਸਵੀਕਾਰ ਕਰੋ,ଅନୁମୋଦିତ
ਅਪਾਹਜਤਾ,ଅକ୍ଷମତା
ਅਯੋਗ ਵਿਅਕਤੀ,ଅକ୍ଷମ ବ୍ୟକ୍ତି
ਅਯੋਗਤਾ ਲਾਭ,ଅକ୍ଷମତା ଲାଭ
ਨੁਕਸਾਨ,ଅସୁବିଧା
ਅਸਹਿਮਤ,ସହମତ ନୁହେଁ
ਅਸਵੀਕਾਰ ਕੀਤਾ,ଅନୁମୋଦିତ |
ਅਸਵੀਕਾਰ,ନାପସନ୍ଦ
ਤਬਾਹੀ,ବିପର୍ଯ୍ୟୟ |
ਤਬਾਹੀ ਪ੍ਰਬੰਧਨ,ବିପର୍ଯ୍ୟୟ ପରିଚାଳନା
ਭਾਂਡੇ,ବିଚ୍ଛିନ୍ନ କର |
ਵੰਡ,ବିବାଦ
ਰੱਦ,ପରିତ୍ୟାଗ କରନ୍ତୁ |
ਡਿਸਚਾਰਜ,ମୁକ୍ତି
ਡਿਸਚਾਰਜ ਸਲਿੱਪ,ଡିସଚାର୍ଜ ସ୍ଲିପ୍ |
ਅਨੁਸ਼ਾਸਨੀ ਕਾਰਵਾਈ,ଶୃଙ୍ଖଳାଗତ କାର୍ଯ୍ୟ
ਅਨੁਸ਼ਾਸਨੀ ਵਿਧੀ,ଶୃଙ୍ଖଳାଗତ ପ୍ରଣାଳୀ |
ਅਨੁਸ਼ਾਸਨ,ଅନୁଶାସନ
ਵਿਗਾੜ,ପ୍ରତ୍ୟାଖ୍ୟାନ |
ਖੁਲਾਸਾ,ପ୍ରକାଶ
ਅਸੰਤੁਸ਼ਟ,ଅସମ୍ମାନ
ਬੰਦ,ବନ୍ଦ
ਬੰਦ ਕਰੋ,ବନ୍ଦ କରନ୍ତୁ
ਵਿਵਾਦ,ମୁକ୍ତି
ਛੂਟ,ରିହାତି
ਖੋਜ ਕਰੋ,ଆବିଷ୍କାର କରନ୍ତୁ |
ਬਦਨਾਮੀ,ଅସମ୍ମାନ
ਅੰਤਰ,ଅସଙ୍ଗତି
ਵਿਵੇਕ,ବିବେକ
ਵਿਵੇਕਸ਼ੀਲ ਗ੍ਰਾਂਟ,ବିବେକ ଅନୁଦାନ
ਵਿਵੇਕਸ਼ੀਲ ਸ਼ਕਤੀ,ବିଚକ୍ଷଣ ଶକ୍ତି
ਵਿਤਕਰਾ,ଭେଦଭାବ
ਵਿਚਾਰ ਵਟਾਂਦਰੇ,ଆଲୋଚନା
ਬੇਈਮਾਨ,ଅସାଧୁ
ਬੇਇੱਜ਼ਤੀ,ଅପମାନ
ਵਿਗਾੜ,ବିଚ୍ଛିନ୍ନତା
ਡਿਸਕ,ଡିସ୍କ
ਉਜਾੜਾ,ସ୍ଥାନାନ୍ତର
ਬੇਵਫ਼ਾ,ଅବିଶ୍ୱାସ
ਖਾਰਜ,ବରଖାସ୍ତ
ਬਰਖਾਸਤਗੀ,ବରଖାସ୍ତ
ਬਰਖਾਸਤ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ,ବରଖାସ୍ତ ପଦ୍ଧତି |
ਅਣਆਗਿਆਕਾਰੀ,ଅବମାନନା
ਵਿਕਾਰ,ବିଶୃଙ୍ଖଳା |
ਅਸੰਗਤ,ଅବସାନିଜଜ୍
ਅਸਮਾਨਤਾ,ପାର୍ଥକ୍ୟ
ਡਿਸਪੈਚ ਸੈਕਸ਼ਨ,ପଠାଇବା ବିଭାଗ |
ਡਿਸਪੈਂਸਬਲ,ବିତରଣ ଯୋଗ୍ୟ
ਫੈਲਾਓ,ବିସର୍ଜନ କର |
ਉਜਾੜੇ,ବିସ୍ଥାପିତ |
ਡਿਸਪਲੇਅ,ପ୍ରଦର୍ଶନ
ਨਾਰਾਜ਼ਗੀ,ଅସଦାଚରଣ
ਨਿਪਟਾਰਾ,ଚିହ୍ନ
ਦਾ ਿਨਪਟਾਰਾ,ବିସର୍ଜନ କରନ୍ତୁ |
ਸੁਭਾਅ,ମାନ୍ୟତା
ਡਿਸਪੋਸੈਸ,ଅବସାଦ
ਵਿਵਾਦ,ବିବାଦ
ਅਯੋਗਤਾ,ଅଯୋଗ୍ୟତା
ਅਣਡਿੱਠ,ଅବମାନନା
ਵਿਘਨ,ବ୍ୟାଘାତ
ਅਸੰਤੁਸ਼ਟੀ,ଅସନ୍ତୋଷ
ਅਸਹਿਮਤੀ,ଅସଂଗୁଣିତ
ਵਿਗਾੜ,ବିକଶିତ
ਭਿੰਨ ਭਿੰਨ,ବିସୟରେ
ਭੰਗ,ବିସର୍ଜନ
ਭੰਗ,ଦ୍ରବଣ
ਦੂਰੀ ਸਿੱਖਣ,ଦୂରତା ଶିକ୍ଷା
ਡਿਸਟਿਲਰੀ,ଡିଷ୍ଟିଲାରୀ |
ਵੱਖਰਾ,ଭିନ୍ନ
ਵੱਖ ਕਰਨਾ,ପୃଥକ କର |
ਭਟਕਣਾ,ବିକୃତି
ਪ੍ਰੇਸ਼ਾਨੀ,ଦୁ distress ଖ
ਵੰਡ,ବଣ୍ଟନ କର |
ਵੰਡ,ବଣ୍ଟନ
ਜ਼ਿਲ੍ਹਾ,ଜିଲ୍ଲା
ਜ਼ਿਲ੍ਹਾ ਕੇਂਦਰ,ଜିଲ୍ଲା କେନ୍ଦ୍ର
ਪਰੇਸ਼ਾਨੀ,ବିଶୃଙ୍ଖଳା
Ditto,ଡିଟ୍ଟୋ |
ਡਾਇਵਰਸ਼ਨ,ଡାଇଭର୍ସନ
ਲਾਭਅੰਸ਼,ଡିଭିଡେଣ୍ଡ
ਵੰਡ,ବିଭାଜନ
ਤਲਾਕ,ଛାଡପତ୍ର
ਡੌਕੇਟ,ଡକେଟ୍
ਡਾਕਟਰ,ଡାକ୍ତର
ਦਸਤਾਵੇਜ਼,ଡକ୍ୟୁମେଣ୍ଟ୍
ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ,ଡକ୍ୟୁମେଣ୍ଟ୍ ପ୍ରମାଣପତ୍ର |
ਦਸਤਾਵੇਜ਼,ଡକ୍ୟୁମେଣ୍ଟେସନ୍
ਨਿਵਾਸ,ବାସସ୍ଥାନ
ਨਿਵਾਸ ਸਰਟੀਫਿਕੇਟ,ଡୋମିକାଇଲ୍ ସାର୍ଟିଫିକେଟ୍ |
ਪ੍ਰਭਾਵਸ਼ਾਲੀ,ପ୍ରାଧାନ୍ୟ
ਦਾਨ,ଦାନ
ਡੌਸੀਅਰ,ସ୍ଥାନ
ਸ਼ੱਕੀ,ସନ୍ଦେହଜନକ |
ਡੋਵ ਟੇਲਿੰਗ,କପୋତ ଲାଙ୍ଗୁଳ |
ਡਾਉਨ ਗ੍ਰੇਡ,ତଳକୁ ଗ୍ରେଡ୍
ਡਰਾਫਟ,ଡ୍ରଫ୍ଟ
ਖਰੜਾ ਜਵਾਬ,ଡ୍ରାଫ୍ଟ ଉତ୍ତର |
ਸਖਤ ਉਪਾਅ,କଠୋର ପରିମାପ |
ਡਰਾਅ ਕਰੋ,ଡ୍ର
ਦਰਾਜ਼,ଡ୍ରୟର
ਡਰਾਇੰਗ,ଚିତ୍ରାଙ୍କନ
ਸੋਕੇ,ମରୁଡ଼ି
ਖੁਸ਼ਕ ਪ੍ਰਚਾਰ,ଶୁଖିଲା ପଦୋନ୍ନତି |
ਦੋਹਰਾ ਚਾਰਜ,ଦ୍ୱ ual ତା
ਦੋਹਰੀ ਨਾਗਰਿਕਤਾ,ଦ୍ୱ ual ତିହାସିକ ନାଗରିକତା |
ਬਕਾਇਆ,ଧାର୍ଯ୍ୟାର କାରଣ |
ਦੁਏ ਦਿਲਿਗੇਨ C ਏ,ଧ୍ୟାନର ସହ
ਬਕਾਏ,ଦେୟ
ਵਿਧੀਵੱਧ,ଯଥାର୍ଥ
ਡੁਪਲਿਕੇਟ,ନକଲ
ਅਵਧੀ,ଅବଧି
ਗੜਬੜ,Dueves
ਡਿ uty ਟੀ,କର୍ତ୍ତବ୍ୟ
ਡਿ uty ਟੀ ਭੱਤਾ,କର୍ତ୍ତବ୍ୟ ଭତ୍ତା
ਡਿ duty ਟੀ ਚਾਰਟ,ଡ୍ୟୁଟି ଚାର୍ଟ |
ਡਿ duty ਟੀ ਛੁੱਟੀ,କର୍ତ୍ତବ୍ୟ ଛୁଟି
ਡਿ uty ਟੀ ਕਮਰਾ,ଡ୍ୟୁଟି ରୁମ୍ |
ਮਰਨ ਦਾ ਐਲਾਨ,ମରିବା ଘୋଷଣା
ਗਤੀਸ਼ੀਲਤਾ,ଗତିଶୀଳତା
ਈਅਰਮਾਰਕ,ପ୍ରମାଣିତ |
ਕਮਾਈ ਛੁੱਟੀ,ରୋଜଗାର
ਕਮਾਈ,ରୋଜଗାର
ਈਕੋ-ਦੋਸਤਾਨਾ,ଇକୋ-ଫ୍ରେଣ୍ଡଲି |
ਵਾਤਾਵਰਣ,ପରିବେଶ
ਆਰਥਿਕ,ଅର୍ଥନ .ତିକ |
ਆਰਥਿਕ ਸ਼ੋਸ਼ਣ,ଅର୍ଥନ ଶତକ୍ୱିକତା |
ਆਰਥਿਕਤਾ,ଅର୍ଥନୀତି
ਆਰਥਿਕਤਾ ਕਲਾਸ,ଅର୍ଥନୀତି ଶ୍ରେଣୀ
ਸੰਪਾਦਨ,ସମ୍ପାଦନା
ਐਡੀਸ਼ਨ,ସଂସ୍କରଣ
ਸੰਪਾਦਕੀ,ସମ୍ପାଦନା
ਸਿੱਖਿਆ,ଶିକ୍ଷା
ਐਜੂਕੇਸ਼ਨਲ ਕੈਰੀਅਰ,ଶିକ୍ଷାଗତ କ୍ୟାରିୟର |
ਵਿਦਿਅਕ ਸੰਸਥਾ,ଶିକ୍ଷାନୁଷ୍ଠାନ ଅନୁଷ୍ଠାନ
ਵਿੱਦਿਅਕ ਯੋਗਤਾ,ଶିକ୍ଷାଗତ ଯୋଗ୍ୟତା |
ਪ੍ਰਭਾਵ,ପ୍ରଭାବ
ਅਸਰਦਾਰ,ପ୍ରଭାବଶାଳୀ |
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਤਾਰੀਖ,ପ୍ରଭାବଶାଳୀ ତାରିଖ
ਪ੍ਰਭਾਵ,ପ୍ରଭାବ
ਕੁਸ਼ਲਤਾ,ଦକ୍ଷତା
ਕੁਸ਼ਲਤਾ,ଦକ୍ଷତା
ਅਸਰਦਾਰ,ଦକ୍ଷ
ਬਾਹਰ ਕੱ .ਣ,ନିର୍ବାଚନ
ਵਿਸਤ੍ਰਿਤ,ବିସ୍ତୃତ
Elapse,Elapse
ਚੁਣੇ ਗਏ ਨੁਮਾਇੰਦੇ,ମନୋନୀତ ପ୍ରତିନିଧୀ |
ਚੋਣ,ନିର୍ବାଚନ
ਚੋਣ ਕਾਲਜ,ନିର୍ବାଚନ କଲେଜ |
ਵੋਟਰਾਂ,ନିର୍ବାହୀ
ਬਿਜਲੀ,ବିକାଶ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੀਡੀਆ,ଇଲେକ୍ଟ୍ରୋନିକ୍ ମିଡିଆ |
ਐਲੀਮੈਂਟਰੀ,ପ୍ରାଥମିକ
ਯੋਗਤਾ,ଯୋଗ୍ୟତା |
ਯੋਗਤਾ ਟੈਸਟ,ଯୋଗ୍ୟତା ପରୀକ୍ଷା
ਖਾਤਮੇ,ବିଲୋପ
ਭਾਸ਼ਣ,Eloquent
ਸ਼ਰਮਿੰਦਾ,ଲଜ୍ଜାଜନକ |
ਗਬਨ,ନିର୍ବୋଧ
ਚਿੰਨ੍ਹ,ପ୍ରତୀକ
ਮੋਹਿੰਗ ਮੋਹਰ,ସିଲ୍ ସିଲ୍ |
ਐਮਰਜੈਂਸੀ,ଜରୁରୀକାଳୀନ ପରିସ୍ଥିତି
ਐਮਰਜੈਂਸੀ ਰਾਹਤ,ଜରୁରୀକାଳୀନ ରିଲିଫ୍ |
ਸੰਕਟਕਾਲੀਨ,ଅସମର୍ଥ
ਪਰਵਾਸ,ସ୍ଥାନାନ୍ତରଣ
ਜਲਦਬਾਜ਼ੀ,ଇମେଲମେଣ୍ଟଗୁଡିକ |
ਅਵਿਸ਼ਵਾਸੀ,ନମୁନା
ਹਮਦਰਦੀ,ସହାନୁଭୂତି
ਨੌਕਰੀ,ନିଯୁକ୍ତି
ਕਰਮਚਾਰੀ,କର୍ମଚାରୀ
ਕਰਮਚਾਰੀ ਭਾਗੀਦਾਰੀ,କର୍ମଚାରୀଙ୍କ ଅଂଶଗ୍ରହଣ
ਕਰਮਚਾਰੀ ਦਾ ਯੋਗਦਾਨ,କର୍ମଚାରୀଙ୍କ ଅବଦାନ |
ਕਰਮਚਾਰੀ ਦਾ ਪ੍ਰੋਵੀਡੈਂਟ ਫੰਡ,କର୍ମଚାରୀଙ୍କ ପ୍ରୋଭିଜ୍ ପାଣ୍ଠି |
ਮਾਲਕ,ନିଯୁକ୍ତିଦାତା |
ਰੁਜ਼ਗਾਰ,ରୋଜଗାର
ਰੁਜ਼ਗਾਰ ਦਾ ਵਟਾਂਦਰਾ,ରୋଜଗାର ବିନିମୟ
ਰੁਜ਼ਗਾਰ ਨੋਟਿਸ,ରୋଜଗାର ବିଜ୍ଞପ୍ତି |
ਰੁਜ਼ਗਾਰ ਦਫਤਰ,ନିଯୁକ୍ତି କାର୍ଯ୍ୟାଳୟ
ਸ਼ਕਤੀਕਰਨ,ସଶକ୍ତିକରଣ
ਸਸ਼ਕਤੀਕਰਨ,ସଶକ୍ତିକରଣ
ਦਾ ਵੇਰਵਾ,ଆରମ୍ଭ କରନ୍ତୁ |
ਲਾਗੂ ਕਰਨ,ସଂସ୍ଥାର
En ਬਲਬ,En ବ୍ଲକ୍ |
ਨ੍ਰਿਤ,ଏନକାଉଣ୍ଟର କର |
ਬੰਦ,ଆବଦ୍ଧ
ਹੌਂਸਲਾ ਅਫ਼ਜ਼ਾਈ,ଉତ୍ସାହ
ਘ੍ਰਿਣਾਯੋਗ,ଏନକାଉଣ୍ଟର
ਪ੍ਰੇਸ਼ਾਨ,ଏନକୁମ୍ବନ |
ਸਮਰਥਨ,ସମର୍ଥନ କରନ୍ତୁ
ਐਂਡੋਮੈਂਟ,ଅନୁଦାନ
ਅੰਤ ਉਤਪਾਦ,ଶେଷ ଉତ୍ପାଦ |
Energy ਰਜਾ,ଶକ୍ତି
ਲਾਗੂ ਕਰੋ,ବାଧ୍ୟତାମୂଳକ କର |
ਰੁੱਝੇ ਹੋਏ,Jective
ਵਾਧਾ,ଉନ୍ନତି
ਦਾਖਲਾ,ତା ଦିଅ
En ਮਾਸੀ,ମେସ୍
ਪੜਤਾਲ,ଅନୁସନ୍ଧାନ
ਦਾਖਲਾ,ନାମ ଲେଖାନ୍ତୁ |
ਦਾਖਲਾ (= ਦਾਖਲਾ),ନାମଲେଖା (= ନାମଲେଖା)
ਦਾਖਲਾ ਨੰਬਰ,ନାମଲେଖା ସଂଖ୍ୟା |
ਰਸਤੇ ਵਿੱਚ,ରାସ୍ତା ରେ
ਹੋਂਦ,ଭବିଷ୍ୟବାଣୀ
ਯਕੀਨੀ ਬਣਾਓ,ନିଶ୍ଚିତ କରନ୍ତୁ |
ਦਾਖਲ ਕਰੋ,ପ୍ରବେଶ କର
ਉੱਦਮ,ଉଦ୍ୟମ୍
ਮਨੋਰੰਜਨ,ଚିତ୍ତାକର୍ଷକ |
ਮਨੋਰੰਜਨ,ମନୋରଞ୍ଜନ
ਹੱਕਦਾਰ,ଅଧିକାର
ਹੱਕਦਾਰ,ଅଧିକାର
ਇੰਟਾਈਟਲਮੈਂਟ,ଅଧିକାର
ਪਰਵੇਸ਼,ପ୍ରବେଶ
ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ,ପ୍ରବେଶ
ਦਾਖਲਾ,ପ୍ରବେଶ
ਦਾਖਲੇ ਪੱਧਰ ਦੀ ਨੌਕਰੀ,ପ୍ରବେଶ ସ୍ତର କାର୍ଯ୍ୟ
ਗਣਨਾ,ଗଣିତ
ਵਾਤਾਵਰਣ,ପରିବେଶ
ਰਾਜਦੂਤ,ଏନଭୋଇ |
