Bengali,Marathi
তুলনা,तुलना
করুণা,करुणा
সহানুভূতিশীল স্থল,दयाळू मैदान
সকরুণ ছুটি,दयाळू रजा
উপযুক্ত,सुसंगत
বাধ্য,सक्ती करा
কম্পেন্ডিয়াম,संकलन
ক্ষতিপূরণ,भरपाई
ক্ষতিপূরণ ভাতা,भरपाई भत्ता
ক্ষতিপূরণমূলক ছুটি,भरपाईची रजा
কর্মদক্ষতা,क्षमता
সক্ষম,सक्षम
সক্ষম কর্তৃপক্ষ,सक्षम प्राधिकरण
প্রতিযোগিতা,स्पर्धा
প্রতিযোগিতামূলক পরীক্ষা,स्पर्धात्मक परीक्षा
সংকলন,संकलन
অভিযোগ,तक्रार
অভিযোগ বই,तक्रार पुस्तक
পরিপূরক,पूरक
পরিপূরক,पूरक
সম্পূর্ণ,पूर्ण
সমাপনী সনদ,पूर्ण प्रमाणपत्र
সম্মতি,अनुपालन
জটিল,क्लिष्ट
প্রশংসা,प्रशंसा
প্রশংসামূলক অনুলিপি,मानार्थ प्रत
মেনে চলা,त्याचे पालन करा
যৌগিক সংস্কৃতি,संमिश्र संस्कृती
গঠন,रचना
বিস্তৃত,सर्वसमावेशक
ব্যাপক বীমা,व्यापक विमा
সমঝোতা,तडजोड
বাধ্যতামূলক,अनिवार्य
বাধ্যতামূলক অবসর,अनिवार्य सेवानिवृत्ती
কম্পিউটার,संगणक
কম্পিউটার সেন্টার,संगणक केंद्र
কম্পিউটার বান্ধব,संगणक अनुकूल
কম্পিউটারাইজেশন,संगणकीकरण
কম্পিউটার ভাষা,संगणक भाषा
কম্পিউটার সাক্ষরতা,संगणक साक्षरता
ধারণা,संकल्पना
উদ্বেগ,चिंता
ছাড়,सवलत
ছাড়ের হার,सवलत दर
ছাড় শংসাপত্র,सवलत प्रमाणपत्र
সমঝোতা,सामंजस्य
মন্তব্য আখেরী,समालोचन टीका
উপসংহার,निष्कर्ष
চূড়ান্ত,निर्णायक
সম্মতি,सहमत
সম্মতি,एकमत
নিন্দা,निषेध
শর্ত,परिस्थिती
শর্তসাপেক্ষ,सशर्त
শর্তাধীন গ্রহণযোগ্যতা,सशर्त स्वीकृती
চুক্তির শর্ত,कराराच्या अटी
পরিষেবা শর্ত,सेवेच्या अटी
সমবেদনা,शोक
কনডোন,कंडेन
পরিচালনা,आचरण
নিয়ম পরিচালনা,नियम आयोजित करा
সম্মেলন,परिषद
কনফারেন্স রুম,विचारविनिमय कक्ष
কনফারেন্সিং সুবিধা,कॉन्फरन्सिंग सुविधा
প্রদান,प्रदान करा
গোপনীয়,गोपनीय
বন্দী,बंदी
নিশ্চিত করুন,पुष्टी
নিশ্চিতকরণ,पुष्टीकरण
পরিষেবা নিশ্চিতকরণ,सेवेची पुष्टीकरण
নিশ্চিতকরণ আদেশ,पुष्टीकरण ऑर्डर
বাজেয়াপ্তকরণ,जप्ती
দ্বন্দ্ব,संघर्ष
বিরোধী মতামত,विरोधाभासी दृश्ये
অনুসার,अनुरूपता
অভিনন্দন,अभिनंदन
সংযোগ,कनेक्शन
সংযোগ,एकत्रिकरण
বিবেক,विवेक
Sens কমত্য,एकमत
সম্মতি,संमती
পরিণতি,परिणाम
ফলস্বরূপ,परिणामी
সংরক্ষণ,संवर्धन
বিবেচনা অঞ্চল,विचार झोन
কনসনি,माल
চালান,माल
চালানপত্র,माल नोट
ধারাবাহিক,सातत्य
একীভূত তহবিল,एकत्रित निधी
একীভূত বেতন,एकत्रित वेतन
একীভূত বিবৃতি,एकत्रित विधान
একত্রীকরণের,एकत्रीकरण
স্পষ্ট,स्पष्ट
ষড়যন্ত্র,षडयंत्र
ধ্রুবক,स्थिर
আসন,मतदारसंघ
উপাদান,घटक
সংবিধান,घटना
সীমাবদ্ধতা,मर्यादा
নির্মাণ,बांधकाम
পরামর্শদাতা,सल्लागार
পরামর্শ,सल्लामसलत
পরামর্শমূলক কমিটি,सल्लामसलत समिती
উপভোগযোগ্য আইটেম,उपभोग्य आयटम
গ্রাস করা,वापर
গ্রাহকের পণ্য,ग्राहकांचा माल
গ্রাহক ফোরাম/কাউন্সিল,ग्राहक मंच/परिषद
গ্রাহক ওরিয়েন্টেশন,ग्राहक अभिमुखता
খরচ,वापर
যোগাযোগ,संपर्क
যোগাযোগ প্রোগ্রাম,संपर्क कार्यक्रम
সংক্রামক রোগ,संसर्गजन्य रोग
ধারণ করে,समाविष्ट करा
চিন্তাভাবনা,चिंतन
সমসাময়িক,समकालीन
আদালত অবমাননার,न्यायालयाचा अवमान
বিতর্ক,वाद
বিষয়বস্তু,सामग्री
প্রতিযোগিতা,स्पर्धा
প্রসঙ্গ,संदर्भ
কন্টিনজেন্সি,आकस्मिकता
কন্টিনজেন্সি,आकस्मिकता
কন্টিনজেন্সি ভাতা,आकस्मिक भत्ता
কন্টিনজেন্সি তহবিল,आकस्मिक निधी
কন্টিনজেন্সি গ্রান্ট,आकस्मिक अनुदान
অনিশ্চিত পরিকল্পনা,आकस्मिक योजना
অবিচ্ছিন্ন চার্জ,आकस्मिक शुल्क
অবিচ্ছিন্ন অ্যাপয়েন্টমেন্ট,सतत भेट
অবিচ্ছিন্ন বিকাশ,सतत विकास
ধারাবাহিক প্রক্রিয়া,सतत प्रक्रिया
অবিচ্ছিন্ন পরিষেবা,सतत सेवा
নিষিদ্ধ,प्रतिबंध
চুক্তি,करार
চুক্তি দলিল,करार करार
চাকুরির চুক্তি,रोजगाराचा करार
চুক্তির মেয়াদ,करार कालावधी
চুক্তিভিত্তিক দলিল,कंत्राटी दस्तऐवज
চুক্তিমূলক দায়,करारात्मक उत्तरदायित्व
চুক্তিভিত্তিক পরিষেবা,कंत्राटी सेवा
দ্বন্দ্ব,विरोधाभास
পরস্পরবিরোধী বিবৃতি,विरोधाभासी विधान
বিপরীত,उलट
লঙ্ঘন,उल्लंघन
অবদান,योगदान
অবদান পেনশন স্কিম,योगदान पेन्शन योजना
অবদানমূলক প্রভিডেন্ট ফান্ড,योगदान देणारी भविष्य निर्वाह निधी
নিয়ন্ত্রণ,नियंत्रण
নিয়ন্ত্রণকারী অফিসার,नियंत्रित अधिकारी
বিতর্কিত,विवादास्पद
বিতর্কিত বিষয়,विवादास्पद बाब
বিতর্ক,वाद
সুবিধা,सोयी
সম্মেলন,अधिवेशन
প্রচলিত,पारंपारिक
কথোপকথন,परिवर्तनीय
রূপান্তর,रूपांतरित करा
রূপান্তরিত ছুটি,रूपांतरित रजा
পরিবহন,वाहतूक
পরিবহন ভাতা,कन्व्हेयन्स भत्ता
পরিবহন দলিল,कन्व्हेयन्स डीड
পরিবহন ব্যয়,कन्व्हेयन्स खर्च
দোষী,दोषी
দৃঢ় বিশ্বাস,खात्री
সমাবর্তন,दीक्षांत समारोप
সময়সীমার বন্ধ শীতল,शीतकरण कालावधी
সহযোগিতা,सहकार्य
সমবায়,सहकारी
সমবায় সমিতি,सहकारी संस्था
কো-অপ্ট,सह-ऑप्ट
সহ-অপ্টেড সদস্য,सह-निवडलेले सदस्य
সমন্বয়,समन्वय
সহ-মালিক,सह-मालक
সহ-অংশীদার,सह-भागीदार
অনুলিপি,कॉपी
অনুলিপি করা,कॉपी करत आहे
কপিরাইট,कॉपीराइट
করুণ,सौहार्दपूर्ण
করোনার,कोरोनर
পরিচালনা পরিশদ,कॉर्पोरेट बॉडी
প্রাতিষ্ঠানিক পরিকল্পনা,कॉर्पोरेट नियोजन
কর্পোরেশন,कॉर्पोरेशन
বানিজ্যিক কর,महानगरपालिका कर
সংশোধন,दुरुस्ती
সংশোধনমূলক ব্যবস্থা (= সংশোধন),सुधारात्मक उपाय (= दुरुस्ती)
চিঠিপত্র,पत्रव्यवहार
চিঠিপত্রের কোর্স,पत्रव्यवहार कोर्स
চিঠিপত্রের অংশ,पत्रव्यवहार भाग
সংবাদদাতা,संवाददाता
সংশ্লিষ্ট,संबंधित
Corrigendum,कॉरजेन्डम
সংশোধিত,सहकार्य
সংশ্লেষ,सहकार्य
দুর্নীতিগ্রস্থ,भ्रष्ट
দুর্নীতি,भ्रष्टाचार
দুর্নীতিবাজ অনুশীলন,भ्रष्ट सराव
বিশ্বজনীন শহর,कॉस्मोपॉलिटन सिटी
ব্যয়,किंमत
খরচ হিসাবরক্ষক,खर्च अकाउंटंट
খরচ বিশ্লেষণ,खर्च विश्लेषण
ব্যয় সিলিং,खर्च कमाल मर्यादा
ব্যয় কার্যকারিতা,खर्च प्रभावीपणा
জীবনযাত্রার খরচ,जीवनावश्यक खर्च
ব্যয় ছাড়,खर्च ओलांडून
থরাইজেসহন,कॉटेज उद्योग
পরিষদ,परिषद
মন্ত্রিপরিষদ,मंत्री परिषद
রাজ্য কাউন্সিল,राज्ये परिषद
পরামর্শ,सल्ला
পরামর্শ,समुपदेशन
কাউন্টার,काउंटर
কাউন্টার অ্যাকশন,प्रति क्रिया
কাউন্টার হলফনামা,प्रतिज्ञापत्र
কাউন্টার চার্জ,प्रति शुल्क
পাল্টা দাবি,काउंटर हक्क
জাল মুদ্রা,बनावट चलन
জাল,बनावट
জালিয়াতি,स्थळप्रत
পাল্টা প্রস্তাব,काउंटर ऑफर
কাউন্টারসাইন,काउंटरसइन
অভ্যুত্থান,सत्ता
কুপন,कूपन
কুরিয়ার,कुरिअर
কুরিয়ার সার্ভিস,कुरिअर सेवा
অবশ্যই,कोर्स
অধ্যয়নের কোর্স,अभ्यासाचे अभ्यासक्रम
আদালত মামলা,न्यायालयीन खटला
শ্লীলতা,शिष्टाचार
ছোট কারণ আদালত,छोट्या कारणास्तव न्यायालय
চুক্তি,करार
আবরণ,कव्हर
কভারেজ,कव्हरेज
চিঠি covering াকনা,कव्हरिंग लेटर
মেমো covering েকে রাখা,मेमो कव्हर करत आहे
কভার নোট,कव्हरिंग नोट
ক্র্যাশ প্রোগ্রাম,क्रॅश प्रोग्राम
ক্রিমি স্তর,क्रीमयुक्त थर
সৃষ্টি,निर्मिती
সৃজনশীল,सर्जनशील
সৃজনশীলতা,सर्जनशीलता
ক্রেচে,क्रेच
শংসাপত্র কমিটি,क्रेडेन्शियल्स समिती
বিশ্বাসযোগ্যতা,विश्वासार्हता
ক্রেডিট,पत
বিশ্বাসযোগ্য,विश्वासार्ह
ক্রেডিট পরামর্শ,पत सल्ला
ক্রেডিট এবং থ্রিফ্ট সোসাইটি,क्रेडिट आणि थ्रिफ्ट सोसायटी
ক্রেডিট কার্ড,क्रेडीट कार्ड
ঋণ সুবিধা,पत सुविधा
ক্রেডিট এন্ট্রি,क्रेडिट प्रविष्टी
ক্রেডিট নোট,उधार पत्र
পাওনাদার,लेखादार
শ্মশান,अंत्यसंस्कार
শ্মশান স্থল,स्मशानभूमी
নাবিকদল,क्रू
অপরাধ,गुन्हा
বিশ্বাস লঙ্ঘন,विश्वासाचा गुन्हेगारी उल्लंघन
ফৌজদারি আদালত,फौजदारी न्यायालय
অপরাধী অবহেলা,गुन्हेगारी दुर्लक्ष
ফৌজদারি অপরাধ,गुन्हेगारी गुन्हा
ফৌজদারি কার্যবিধি কোড,फौजदारी प्रक्रिया कोड
সংকট,संकट
দুর্যোগ ব্যাবস্থাপনা,संकट व्यवस्थापन
মানদণ্ড,निकष
সমালোচনা,टीका
ক্রস,फुली
ক্রস ব্রিড,क्रॉस ब्रीड
ভুল চেক করা,क्रॉस चेकिंग
ক্রস চেক,क्रॉस चेक
ক্রস পরীক্ষা,क्रॉस परीक्षा
প্রতিনির্দেশ,क्रॉस संदर्भ
ক্রস ভোটদান,क्रॉस मतदान
গুরুত্বপূর্ণ তারিখ,महत्त्वपूर्ण तारीख
অপরিশোধিত,क्रूड
দোষাবহ নরহত্যা,सदोष मनुष्यवध
অপরাধী,गुन्हेगार
চাষ,लागवड
সাংস্কৃতিক বিনিময় প্রোগ্রাম,सांस्कृतिक विनिमय कार्यक्रम
ক্রমবর্ধমান,संचयी
মুদ্রা,चलन
মুদ্রা বিনিময়,चलन विनिमय
মুদ্রা নোট,चलन टीप
কারেন্ট,चालू
চলতি হিসাব,चालू खाते
বর্তমান কর্তব্য,वर्तमान कर्तव्ये
বর্তমান অধিবেশন,चालू सत्र
জীবন বৃত্তান্ত,अभ्यासक्रम vitae
কার্টেল,कर्टेल
কাস্টোডিয়ান,संरक्षक
হেফাজত,कोठडी
কাস্টম,सानुकूल
কাস্টম,सानुकूल
গতানুগতিক,नेहमीचा
প্রথাগত পদ্ধতি,नेहमीची प्रक्रिया
শুল্ক,सानुकूल कर्तव्य
ক্রেতা,ग्राहक
গ্রাহক বান্ধব,ग्राहक अनुकूल
কাস্টম পরীক্ষা,सानुकूल परीक्षा
কেটে ফেলা,कट डाउन
কাটা গতি,कट मोशन
তারিখ কাটা,कट ऑफ तारीख
সাইকেল,चक्र
প্রতিদিন,दररोज
দৈনিক ভাতা,दररोज भत्ता
দৈনিক ডায়েরি,दररोज डायरी
দৈনিক নিবন্ধন,दररोज नोंदणी
দৈনিক প্রতিবেদন,दैनिक वृत्तान्त
প্রাত্যহিক কাজ,दररोजच्या नियमानुसार
দৈনিক মজুরি,दररोज वेतन
ডাক স্টেজ,डाक स्टेज
ডাক ট্রে,डाक ट्रे
ক্ষতি,नुकसान
ক্ষতি,नुकसान
বিপজ্জনক,धोकादायक
সাহসী,धाडसी
ডেটা,डेटा
ডাটা,डेटा बँक
তথ্যশালা,डेटा बेस
তথ্য সংগ্রহ,माहिती संकलन
ডেটা খাওয়ানো,डेटा फीडिंग
তথ্য প্রক্রিয়াজাতকরণ,डेटा प्रक्रिया
তারিখ,तारीख
পৌছানোর তারিখ,आगमनाची तारीख
জন্ম তারিখ,जन्म तारीख
বহির্গমনের তারিখ,प्रस्थान तारीख
স্রাবের তারিখ,डिस्चार्जची तारीख
পরিপক্কতার তারিখ,परिपक्वताची तारीख
প্রাপ্তির তারিখ,पावतीची तारीख
তারিখ স্ট্যাম্প,तारखेचा शिक्का
দিন পণ্ডিত,दिवसाचा अभ्यासक
দিন শিফট,दिवस पाळी
অনুগ্রহের দিন,कृपेचे दिवस
প্রতিদিনের কাজ,दररोज काम
মৃত অ্যাকাউন্ট,मृत खाते
শেষ তারিখ,डेड लाइन
অচলাবস্থা,डेडलॉक
মৃত স্টক রেজিস্টার,डेड स्टॉक रजिस्टर
মৃত ওজন,मृत वजन
ডিল,करार
সহকারী ডিলিং,डीलिंग सहाय्यक
ডিলিং,व्यवहार
মৃত্যু বার্ষিকী,मृत्यू वर्धापन दिन
মহার্ঘ ভাতা,प्रियजन भत्ता
মৃত্যুর সুবিধা,मृत्यू लाभ
মৃত্যু-কাম-অবসর গ্রহণের গ্র্যাচুয়িটি,मृत्यू-सह-सेवानिवृत्ती ग्रॅच्युइटी
সেবায় মৃত্যু,सेवेत मृत्यू
Deauthorizatioin,Deauthorizatioin
দেবর,डीबार
ডেবিট,डेबिट
ডেবিট পরামর্শ,डेबिट सल्ला
Debt ণ,कर्ज
Debt ণ ব্যবস্থাপনা,कर्ज व्यवस्थापन
Deb ণগ্রহীতা,कर्जदार
মৃত,मृत
শালীনতা,सभ्यता
বিকেন্দ্রীকরণ,विकेंद्रीकरण
সিদ্ধান্ত ফ্যাক্টর,निर्णय घेणारे घटक
সিদ্ধান্ত,निर्णय
সিদ্ধান্ত গ্রহণ,निर्णय घेणे
সিদ্ধান্ত গ্রহণ প্রক্রিয়া,निर्णयप्रक्रिया
ঘোষণা,घोषणा
আয়ের ঘোষণা,उत्पन्नाची घोषणा
ঘোষিত মান,घोषित मूल्य
শপথ ঘোষণা,शपथ जाहीर करा
ডিকোড,डीकोड
ডিকন্ট্রোল,Concontrol
সজ্জা,सजावट
হ্রাস,घट
ডিক্রি,डिक्री
উত্সর্গ,समर्पण
বাদ,वजा करण्यायोग्य
ছাড়,कपात
উত্স এ ছাড়,स्त्रोत वजावट
বেতন থেকে ছাড়,पगारापासून कपात
কাজ,डीड
বন্ধকের দলিল,गहाणखत डीड
গণ্য বিশ্ববিদ্যালয়,मानलेले विद्यापीठ
ডিফেস,विकृत
ডি ফ্যাক্টো,वास्तविक
ডিফলেশন,डिफॅलेकेशन
মানহানি,मानहानी
ডিফল্ট,डीफॉल्ट
খেলাপি,डिफॉल्टर
ত্রুটিযুক্ত,सदोष
প্রতিরক্ষা,संरक्षण
প্রতিরক্ষা পরামর্শ,संरक्षण सल्ला
প্রতিরক্ষা উত্পাদন,संरक्षण उत्पादन
প্রতিবাদী,प्रतिवादी
স্থগিত,स्थगिती
স্থগিত ব্যয়,स्थगित खर्च
ডিফায়েন্স,अवघ्या
ঘাটতি,तूट
ঘাটতি বাজেট,तूट बजेट
সংজ্ঞায়িত,परिभाषित
অস্বীকার করুন,नाकार
অবক্ষয়,अधोगती
ডিগ্রি,पदवी
দেজুরে,डीजुरे
বিলম্ব,विलंब
প্রতিনিধি,प्रतिनिधी
প্রতিনিধি কর্তৃপক্ষ,नियुक्त प्राधिकरण
প্রতিনিধি,प्रतिनिधी
ক্ষমতার প্রতিনিধি,शक्तींचे प्रतिनिधी
মুছে ফেলা,हटवा
মুছে ফেলা,हटविणे
ভেবেচিন্তে,मुद्दाम
আলোচনা,विचारविनिमय
ডেলিসেন্সিং,नाजूक
সীমানা,मर्यादा
বিতরণ,वितरित
বিতরণ,वितरण
চাহিদা,मागणी
চাহিদা নোট,मागणी नोट
সীমানা,सीमांकन
ডেমি-সরকারী,डेमी-अधिकृत
গণতন্ত্র,लोकशाही
প্রদর্শন,प्रात्यक्षिक
ডিমোরালাইজেশন,डेमोरालायझेशन
ডেমিউরেজ,डिमरेज
অস্বীকার,नकार
ডিনোমিনেশন,संप्रदाय
ডি নভো,डी नोव्हो
অস্বীকার,नाकार
প্রস্থান,निघून जा
বিভাগ,विभाग
বিভাগীয়,विभागीय
বিভাগীয় ক্রিয়া,विभागीय कारवाई
বিভাগীয় তদন্ত,विभागीय चौकशी
বিভাগীয় তদন্ত,विभागीय तपासणी
বিভাগীয় অনিয়ম,विभागीय अनियमितता
বিভাগীয় গ্রন্থাগার,विभागीय ग्रंथालय
বিভাগীয় অবহেলা,विभागीय दुर्लक्ष
বিভাগীয় অনুমতি,विभागीय परवानगी
বিভাগীয় যোগ্যতা পরীক্ষা,विभागीय पात्रता परीक्षा
প্রস্থান,प्रस्थान
নির্ভরতা শংসাপত্র,अवलंबित्व प्रमाणपत्र
নির্ভরশীল,अवलंबून
নির্ভরযোগ্য শিশু,अवलंबून मुले
মোতায়েন,तैनात करणे
ডিপেন্টেন্ট,अनुयायी
নির্বাসন,हद्दपारी
ডিপোজ,डिपोज
আমানত,ठेव
ডিপো,डेपो
অবচয়,घसारा
হতাশ শ্রেণি,उदास वर्ग
বঞ্চিত,वंचित
ডেপুটেশন,प्रतिनियुक्ती
ডেপুটেশন ভাতা,प्रतिनियुक्ती भत्ता
সহকারী,डेप्युटी
নিয়ন্ত্রিত,नोंदणीकृत
দায়িত্ব পালনে অবহেলা,कर्तव्याचा विकृती
Ereveration,Dedereservation
অবমাননা,अपमान
অবমাননাকর,अपमानास्पद
অবমাননাকর মন্তব্য,अपमानास्पद टीका
বংশোদ্ভূত,वंशज
বর্ণনা,वर्णन
যোগ্য,पात्र
নকশা,डिझाइन
মনোনীত,नियुक्त करा
উপাধি,पदनाम
প্রেরণ,पाठवा
প্রাণবধ নোট,पाठवा नोट
প্রেরণ নিবন্ধ,पाठवा नोंदणी
গন্তব্য,गंतव्य
নিঃস্ব,निराधार
বিশদ,तपशील
বিশদ,तपशीलवार
সনাক্ত করুন,शोध
আটক,ताब्यात
ডিটেনু,डीटेनु
সংকল্প,निर्धार
বাধা,निरोधक
ক্ষতি,हानिकारक
ক্ষতিকারক,हानिकारक
অবমূল্যায়ন,अवमूल्यन
ধ্বংস,विध्वंस
উন্নয়ন,विकास
বিচ্যুত,विचलित करा
যন্ত্র,साधन
ভক্তি,भक्ती
নির্ণয়,निदान
চিত্র,आकृती
ডায়েরি,डायरी
ডিক্টেশন,डिक्टेशन
মারা যায় না,मरणार नाही
ডায়েট,आहार
পরিপাক করা,पचवणे
মর্যাদাপূর্ণ,प्रतिष्ठित
মর্যাদা,प्रतिष्ठा
ডিগ্রেশন,डिग्रीशन
Dilatory,सौम्य
দ্বিধা,कोंडी
পরিশ্রমী,मेहनती
মাত্রা,परिमाण
ডিপ্লোমা,डिप्लोमा
কূটনীতি,मुत्सद्दीपणा
কূটনৈতিক অনাক্রম্যতা,मुत्सद्दी प्रतिकारशक्ती
সরাসরি,थेट
সরাসরি প্রতিযোগিতা,थेट स्पर्धा
সরাসরি সাক্ষাত্কার,थेट मुलाखत
অভিমুখ,दिशा
ডিরেক্টরি,निर्देशिका
সরাসরি নিয়োগ,थेट भरती
অস্বীকার করুন,परवानगी नाही
অক্ষমতা,दिव्यांग
প্রতিবন্ধী ব্যক্তি,अपंग व्यक्ती
অক্ষম সুবিধা,अपंगत्व लाभ
অসুবিধা,गैरसोय
একমত,सहमत नाही
অস্বীকার করা,परवानगी नाही
অস্বীকৃতি,नकार
বিপর্যয়,आपत्ती
দুর্যোগ ব্যবস্থাপনা,आपत्ती व्यवस्थापन
ডিসব্যান্ড,विघटन
বিতরণ,वितरण
বাতিল করা,टाकून द्या
স্রাব,डिस्चार्ज
স্রাব স্লিপ,डिस्चार्ज स्लिप
শাস্তিমূলক ব্যবস্থা,शिस्तबद्ध कारवाई
শৃঙ্খলাবদ্ধ পদ্ধতি,शिस्तबद्ध प्रक्रिया
শৃঙ্খলা,शिस्त
অস্বীকার করুন,अस्वीकरण
প্রকাশ,प्रकटीकरण
অসন্তুষ্টি,असंतोष
বিচ্ছিন্নতা,विघटन
বন্ধ করুন,बंद करा
মতবিরোধ,मतभेद
ছাড়,सूट
আবিষ্কার,शोधा
কুখ্যাত,बदनामी
তাত্পর্য,विसंगती
বিচক্ষণতা,विवेक
বিচক্ষণ অনুদান,विवेकी अनुदान
বিবেচনামূলক ক্ষমতা,विवेकी शक्ती
বৈষম্য,भेदभाव
আলোচনা,चर्चा
অসাধু,अप्रामाणिक
অসম্মান,अनादर
বিভাজন,विघटन
ডিস্ক,डिस्क
স্থানচ্যুতি,विस्थापन
অসাধু,विश्वासघात
বরখাস্ত,काढून टाकणे
বরখাস্ত,बाद
বরখাস্ত পদ্ধতি,डिसमिसल प्रक्रिया
অমান্য,आज्ञा पाळ
ব্যাধি,डिसऑर्डर
বিশৃঙ্খলা,अव्यवस्थित
বৈষম্য,असमानता
প্রেরণ বিভাগ,पाठवण्याचा विभाग
বিতরণযোগ্য,डिस्पेंसेबल
ছড়িয়ে ছিটিয়ে,विखुरले
বাস্তুচ্যুত,विस्थापित
প্রদর্শন,प्रदर्शन
অসন্তুষ্টি,नाराजी
নিষ্পত্তি,विल्हेवाट
নিষ্পত্তি,विल्हेवाट लावणे
স্বভাব,स्वभाव
নিষ্পত্তি,विल्हेवाट
বিতর্ক,वाद
অযোগ্যতা,अपात्रता
উপেক্ষা,दुर्लक्ष
ভাঙ্গন,व्यत्यय
অসন্তুষ্টি,असंतोष
মতবিরোধ,मतभेद
বিপর্যয়,डिसव्हिसिस
বিচ্ছিন্ন,पृथक्करण
দ্রবীভূত,विघटन
দ্রবীভূত,विरघळ
দূর শিক্ষন,अंतर शिक्षण
ডিস্টিলি,डिस्टिलरी
স্বতন্ত্র,भिन्न
পার্থক্য,वेगळे करा
বিকৃতি,विकृती
সঙ্কট,त्रास
বিতরণ,वितरण
বিতরণ,वितरण
জেলা,जिल्हा
জেলা কেন্দ্র,जिल्हा केंद्र
ঝামেলা,त्रास
ডিট্টো,Ditto
ডাইভার্সন,विचलन
লভ্যাংশ,लाभांश
বিভাগ,विभागणी
বিবাহবিচ্ছেদ,घटस्फोट
ডকেট,डॉकेट
ডাক্তার,डॉक्टर
নথি,दस्तऐवज
দালিলিক প্রমাণ,कागदोपत्री पुरावा
ডকুমেন্টেশন,दस्तऐवजीकरण
আবাস,अधिवास
আবাসিক শংসাপত্র,अधिवास प्रमाणपत्र
প্রভাবশালী,प्रबळ
অনুদান,देणगी
ডসিয়ার,डॉसियर
সন্দেহজনক,संशयास्पद
ডোভ টেলিং,कबुतराची टेलिंग
ডাউন গ্রেড,डाउन ग्रेड
খসড়া,मसुदा
খসড়া উত্তর,मसुदा प्रत्युत्तर
কঠোর পরিমাপ,कठोर उपाय
অঙ্কন,काढा
ড্রয়ার,ड्रॉवर
অঙ্কন,रेखांकन
খরা,दुष्काळ
শুকনো প্রচার,कोरडे जाहिरात
দ্বৈত চার্জ,ड्युअल शुल्क
দ্বৈত নাগরিকত্ব,दुहेरी नागरिकत्व
বাকি,देय
যথাযথ পরিশ্রম,देय परिश्रम
বকেয়া,थकबाकी
যথাযথভাবে,योग्यरित्या
নকল,नक्कल
সময়কাল,कालावधी
ডুরেস,ड्युरेस
ডিউটি,कर्तव्य
শুল্ক ভাতা,कर्तव्य भत्ता
ডিউটি ​​চার্ট,कर्तव्य चार्ट
শুল্ক ছুটি,कर्तव्य रजा
ডিউটি ​​রুম,ड्यूटी रूम
মারা যাওয়ার ঘোষণা,मरणार घोषित
গতিশীলতা,गतिशीलता
ইয়ারমার্ক,Sermone
অর্জিত ছুটি,कमाईची रजा
উপার্জন,कमाई
পরিবেশ বান্ধব,पर्यावरणास अनुकूल
বাস্তুশাস্ত্র,पर्यावरणशास्त्र
অর্থনৈতিক,अर्थिक
অর্থনৈতিক শোষণ,आर्थिक शोषण
অর্থনীতি,अर्थव्यवस्था
অর্থনীতি শ্রেণি,अर्थव्यवस्था वर्ग
সম্পাদনা,संपादन
সংস্করণ,संस्करण
সম্পাদকীয়,संपादकीय
শিক্ষা,शिक्षण
শিক্ষামূলক ক্যারিয়ার,शैक्षणिक कारकीर्द
শিক্ষা প্রতিষ্ঠান,शैक्षणिक संस्था
শিক্ষাগত যোগ্যতা,शैक्षणिक पात्रता
প্রভাব,प्रभाव
কার্যকর,प्रभावी
কার্যকর দিন,प्रभावी तारीख
প্রভাব,परिणाम
কার্যকারিতা,कार्यक्षमता
দক্ষতা,कार्यक्षमता
দক্ষ,कार्यक्षम
বহিষ্কার,इजेक्शन
বিস্তৃত,विस्तृत
Elapse,बाहेर पडला
নির্বাচিত প্রতিনিধি,निवडलेले प्रतिनिधी
নির্বাচন,निवडणूक
নির্বাচনী কলেজ,निवडणूक महाविद्यालय
ভোটার,मतदार
বিদ্যুতায়ন,विद्युतीकरण
ইলেকট্রনিক মিডিয়া,इलेक्ट्रॉनिक मीडिया
প্রাথমিক,प्राथमिक
যোগ্যতা,पात्रता
যোগ্যতা পরীক্ষা,पात्रता चाचणी
নির্মূল,निर्मूलन
স্পষ্টতা,वक्तृत्व
বিব্রত করা,लाजिरवाणे
আত্মসাৎ,भुयारीपणा
প্রতীক,प्रतीक
এমবসিং সিল,एम्बॉसिंग सील
জরুরী,आणीबाणी
জরুরী ত্রাণ,आपत्कालीन आराम
জরুরী,उदय
অভিবাসন,इमिग्रेशन
ইমোলমেন্টস,Emoluments
এম্প্যানেলমেন্ট,एम्पिनेलमेंट
সহমর্মিতা,सहानुभूती
নিয়োগ,रोजगार
কর্মচারী,कर्मचारी
কর্মচারী অংশগ্রহণ,कर्मचार्‍यांचा सहभाग
কর্মচারীর অবদান,कर्मचार्‍यांचे योगदान
কর্মচারীর প্রভিডেন্ট ফান্ড,कर्मचार्‍यांचा भविष्य निर्वाह निधी
নিয়োগকর্তা,मालक
কর্মসংস্থান,रोजगार
কর্মসংস্থান বিনিময়,रोजगार विनिमय
কর্মসংস্থান বিজ্ঞপ্তি,रोजगाराची सूचना
কর্মসংস্থান অফিস,रोजगार कार्यालय
ক্ষমতায়ন,सक्षम
ক্ষমতায়ন,सशक्तीकरण
আইন,कायदे करा
আইন,अधिनियम
সব একসাথে,एन ब्लॉक
এনক্যাশ,एन्कॅश
