Punjabi,Hindi
ਕੰਟਰੋਲ ਰੂਮ,नियंत्रण कक्ष
ਕੰਟਰੋਲ ਟੇਬਲ,नियंत्रण सारणी
ਕੰਟਰੋਲ ਟਾਵਰ,"नियंत्रण मीनार, नियंत्रण टावर"
ਕੰਟਰੋਲਰ,नियंत्रक
ਪਰਿਵਰਤਨ,अभिसरण
ਕੰਵਰਜੈਂਟ ਲੈਂਜ਼,अभिसारी लेन्स
ਕਨਵਰਟਰ,परिवर्तक
ਕਨਵੈਕਸ ਲੈਂਜ਼,उत्तल लेन्स
ਕਨਵੋਲਕ,संवलन
ਕਨਵੀਸ਼ਨ ਕੋਡਡ,संवलन कोडित
ਪੱਕਾ ਇੰਟਰਲੇਵ,"संवलनात्मक अंतरापत्र, संवलनीय अंतरापत्र"
ਪੱਕਾ ਇੰਟਰਲੇਵਿੰਗ,"संवलनात्मक अंतरापत्रण, संवलनीय अंतरापत्रण"
ਕੂਕੀ,कुकी
ਕੂਕੀਅਰ,कुकियर
ਕੋਪ੍ਰੋਸੈਸਰ,सहप्रक्रमक
ਰੱਸੀ,"डोरी, कॉर्ड"
ਕੋਰੋਨਾ,"किरीट, कोरोना"
ਕੋਰੋਨਾ ਡਿਸਚਾਰਜ,किरीट विसर्जन
ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ,सहसंबंधन
ਕੋਸਾਈਨ ਭਾਗ,"कोसाइन घटक, कोज्या घटक"
ਕੋਸਾਈਨ ਵੇਵ,"कोज्या तरंग, कोसाइन तरंग"
ਬ੍ਰਹਿਮੰਡੀ ਸ਼ੋਰ,अंतरिक्ष रव
ਕਾ counter ਂਟਰ,"गणक, काउंटर"
ਕਾਉਂਟਰ ਕਲਾਕਵਾਈਸ,वामावर्त
ਕਪਲਰ,युग्मक
ਜੋੜੀ,युग्मन
ਕਪਲਿੰਗ ਕੰਡੇਲੈਨਜ਼ਰ,युग्मन संधारित्र
ਜੋੜਣ ਵਾਲਾ ਨੈਟਵਰਕ,"युग्मन जालक्रम, युग्मन नेटवर्क"
ਜੋੜਣ ਦਾ ਵਿਰੋਧ,युग्मन प्रतिरोध
ਸਹਿਕਾਰਤਾ,सहसंयोजी आबंध
ਕਵਰੇਜ,"व्याप्ति, कवरेज"
ਕਰੈਸ਼,ध्वंस
ਆਲੋਚਨਾਤਮਕ ਬੈਂਡ,क्रांतिक बैंड
ਗੰਭੀਰ ਸਥਿਤੀ,क्रांतिक अवस्था
ਨਾਜ਼ੁਕ,क्रांतिक युग्मन
ਨਾਜ਼ੁਕ ਬਾਰੰਬਾਰਤਾ,क्रांतिक आवृत्ति
ਆਲੋਚਨਾਤਮਕ ਪੈਰਾਮੀਟਰ,क्रांतिक प्राचल
ਮਗਰਮੱਛ ਕਲਿੱਪ,मकरदंती क्लिप
ਕਰਾਸ ਫੇਡਿੰਗ,पार मंदन
ਕਰਾਸ ਮੈਨੂਲੇਸ਼ਨ,क्रॉस मॉडुलन
ਕਰਾਸ ਟਾਕ,"क्रॉस वार्ता, क्रॉस टाक, संकर वार्ता"
ਕਰਾਸਫੈਡ,पारमंद
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ,"गूढ़लेखन, गूढ़लेखिकी, क्रिप्टोग्राफी"
ਕ੍ਰਿਸਟਲ,क्रिस्टल
ਕ੍ਰਿਸਟਲ ਫਿਲਟਰ,क्रिस्टल फिल्टर
Cue,"अनुसंकेत, इंगित"
ਕਿ ue ਦੇ ਨਿਸ਼ਾਨ,अनुसंकेत चिह्न
ਕਯੂਅਰ ਡਿਵਾਈਸ,अनुसंकेत युक्ति
ਮੌਜੂਦਾ ਡਰੇਨ,धारा अपवाह
ਮੌਜੂਦਾ ਮੀਟਰ,धारामापी
ਮੌਜੂਦਾ ਟਰਾਂਸਫਾਰਮਰ,धारा ट्रांसफार्मर
ਕਰਸਰ,"प्रसंकेतक, कर्सर"
ਕਰਵ,वक्र
ਬਾਰੰਬਾਰਤਾ ਨੂੰ ਕੱਟੋ,अंतक आवृत्ति
ਕਟਰ,कर्तक
ਸਾਈਬਰ ਕੈਫੇ,साइबर कैफे
ਸਾਈਬਰ ਸੁਰੱਖਿਆ,साइबर सुरक्षा
ਸਾਈਬਰ ਸਪੇਸ,साइबर स्पेस
ਚੱਕਰ,"चक्र, आवर्तन"
ਚੱਕਰਵਾਤ,चक्रीय
D.C. ਭਾਗ,डी.सी. (दिष्टधारा) घटक
D.C. ਪਲੇਟ ਪਾਵਰ,डी.सी. प्लेट षक्ति
D.C. ਬਹਾਲੀ,डी.सी. पुनः स्थापन
ਡੈਂਪਰ ਡਾਈਵਰ,अवमंदक डायोड
ਗਿੱਲੇ,अवमंदन
ਹਨੇਰ,अदीप्त
ਡਾਟਾ,"आंकड़ा, डाटा"
ਡਾਟਾ ਪ੍ਰਸਾਰਣ,आंकड़ा प्रसारण
ਡਾਟਾ ਸੰਕੁਚਨ,आंकड़ा संपीडन
ਡਾਟਾ ਡ੍ਰਿਲਿੰਗ,"आंकड़ा प्रवेधन, डाटा प्रवेधन"
ਡਾਟਾ ਇਨਕ੍ਰਿਪਸ਼ਨ,"डाटा कूटलेखन, आंकड़ा कूटलेखन"
ਡਾਟਾ ਫਾਈਲ,आंकड़ा संचिका
ਡਾਟਾ ਹੈਂਡਲਿੰਗ,"डाटा संचालन, आंकड़ा संचालन"
ਡਾਟਾ ਮਾਈਨਿੰਗ,आंकड़ा खनन
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,"आंकड़ा प्रक्रमण, डाटा प्रक्रमण"
ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ,"डाटा प्रक्रमक, आंकड़ा प्रक्रमक"
ਡਾਟਾ ਘਟੀਆ ਸਿਸਟਮ,आंकड़ा लघुकृत बिट तंत्र
ਡਾਟਾ ਸੇਵਾ,आंकड़ा सेवा
ਡਾਟਾ ਸ਼ੀਟ,"डाटा पत्र, आंकड़ा पत्र, डाटा शीट"
ਡਾਟਾ ਸਟੋਰੇਜ,"डाटा भंडारण, आंकड़ा भंडारण"
ਡਾਟਾ ਸਟ੍ਰੀਮ,"डाटा प्रवाह, आंकड़ा प्रवाह"
ਡਾਟਾ ਤਬਦੀਲੀ,आंकड़ा रूपांतरण
ਡਾਟਾ ਸੰਚਾਰ,"डाटा संचरण, आंकड़ा संचरण"
ਡਾਟਾਬੇਸ,"आंकड़ा आधार, डाटा बेस"
ਡੈਟਾਕਾਸਟਿੰਗ,आंकड़ा प्रसारण
ਡਾਟਾਗ੍ਰਾਮ,"आंकड़ा-लेख, डाटाग्राम"
ਡੀ ਬੀ ਮੀਟਰ,"डेसिबल मीटर, dB मीटर"
ਮਰੇ ਹਵਾ,अमॉडुलित प्रसारण
ਮਰੇ ਸ਼ੌਰਟ ਸਰਕਟ,पूर्ण लघु परिपथ
ਮਰੇ ਹੋਏ ਸਥਾਨ,मूक स्थल
ਡੈੱਡਲਾਕ,गतिरोध
ਡੀਬੱਗ ਪ੍ਰੋਗਰਾਮ,दोषमार्जन कार्यक्रम
ਡੀਬੱਗਿੰਗ,"डीबगिंग, दोषमार्जन"
ਆਵਾਜ਼ ਦਾ ਵਿਗਾੜ,ध्वनि-क्षय
ਡੈਸੀਬੈਲ (ਡੀ ਬੀ),डेसिबल
ਦਸ਼ਮਲਵ,"दशमलव, दशमिक"
ਦਸ਼ਮਲਵ ਕੋਡ,दशमिक कोड
ਦਸ਼ਮਲਵ ਅੰਕ,दशमिक डिजिट
ਸਮਝਦਾਰੀ,कूटवाचन
ਡੀਕੋਡਰ,"कूट वाचक, विकोडक"
ਡੀਕੋਡਿੰਗ,"कूट वाचन, विकोडन"
ਡਿਜੀਟਲ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੱਚ ਡੀਕੋਡਿੰਗ,अंकीय संचरण विकोडन
ਕੰਪੋਪ੍ਰੈਸ਼ਨ,विसंपीडन
ਬਰਖਾਸਤ ਕਰਨਾ,वियुग्मन
ਸਰਕਟ ਨੂੰ ਘਟਾਉਣਾ,वियुग्मन परिपथ
ਨੈੱਟਵਰਕ ਨੂੰ ਘਟਾਓ,"वियुग्मन जालक्रम, वियुग्मन नेटवर्क"
ਡਿਕ੍ਰਿਪਸ਼ਨ,"विकोडन, विकूटन, विगोपन"
ਸਮਰਪਿਤ ਲਾਈਨ,समर्पित लाइन
ਡੀ-ਏਮਬਿੰਗ,वि-अंतः स्थापन
ਡੀ-ਜ਼ੋਰ,विप्रबलन
ਮੂਲ,"स्वतः निर्धारित, डिफाल्ट"
ਗੁਣਵੱਤਾ ਵਿੱਚ ਨੁਕਸ,गुणता दोष
ਨੁਕਸਦਾਰ,"सदोष, दोषपूर्ण"
ਨੁਕਸ ਇਕਾਈ,"सदोष एकक, दोषपूर्ण एकक"
ਪਰਿਭਾਸ਼ਾ,"परिभाषा, स्पष्टता"
ਘਟੀ,विक्षेपण
ਵਿਗਾੜਨਾ,"विरूपण, विकृति"
ਡੀਫ੍ਰੇਸ਼ਨੇਸ਼ਨ,एकीकरण
ਡੀ-ਮੈਨਿੰਗ ਕੋਇਲ,"चुंबकीय विक्षेत्रण कुंडली, विगासिंग कुंडली"
ਡਿਗਰੀ,"डिग्री, अंश"
ਡੀ-ਇੰਟਰਲੇਵਰ,वि-अंतरापत्रक
ਦੇਰੀ ਲਾਈਨ,डिले लाइन
ਦੇਰੀ ਦਾ ਸਮਾਂ,विलंब काल
ਫਰੇਮ ਮੈਮੋਰੀ ਦੇਰੀ ਨਾਲ,विलंबित फ्रेम स्मृति
ਦੇਰੀ ਸਕੈਨਿੰਗ,विलंबित क्रमवीक्षण
ਦੇਰੀ ਨਾਲ ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ ਸਿਗਨਲ,विलंबित तुल्यकालन संकेत
ਡਿਲਿਵਰੀ,"प्रदान, प्रस्तुति"
ਡਿਲਿਵਰੀ ਸਿਸਟਮ,"वितरण तंत्र, वितरण प्रणाली, प्रदान तंत्र, प्रदान प्रणाली"
ਮੁਆਵਜ਼ਾ,विमॉडुलन
ਡੈਮੋੂਲੇਟਰ ਕਾਰਡ,विमॉडुलक कार्ड
ਡੈਮਟਲਿਪਰ,विबहुसंकेतक
ਫੀਲਡ ਦੀ ਡੂੰਘਾਈ,क्षेत्र गहराई
ਉਤਰਦਾ,अवरोहण
ਡਿਜ਼ਾਇਨ ਨਿਰਧਾਰਨ,अभिकल्प विनिर्देश
ਡੈਸਕਟਾਪ,डेस्कटॉप
ਡਿਟੈਕਟਰ ਆਉਟਪੁੱਟ,"संसूचक उत्पाद, संसूचक निर्गत"
ਭਟਕਣਾ,विचलन
ਜੰਤਰ,"युक्ति, साधन"
ਡਿਵਾਈਸ ਡਰਾਈਵਰ,युक्ति चालक
ਨਿਦਾਨ,नैदानिकी
ਚਿੱਤਰ,आरेख
ਵਾਰਤਾਲਾਪ ਟਰੈਕ,संवाद पथ
ਡੁਬਨੇਲ ਮੋਡ,व्यासीय विधा
ਡਾਇਮੰਡ ਸਟਾਈਲਸ,"हीरक स्टाइलस, हीरक सुई"
ਡਾਇਆਫ੍ਰਾਮ,"मध्यपट, तनुपट"
ਡੁਫਰਾਗਮੇਟਿਕ ਜਜ਼ਬ,तनुपटीय अवशोषक
ਡਿਚੋਟਿਕ ਸੁਣਨਾ,द्विशाखी श्रवण
ਡਾਈਡੈਕਟਿਕ,"डाइइलेक्ट्रिक, परावैद्युत"
ਡਾਈਡੈਕਟ੍ਰਿਕ ਟੁੱਟਣਾ,"डाइइलेक्ट्रिक भंग, परावैद्युत भंग"
ਡਾਈਡੈਕਟ੍ਰਿਕ ਨੁਕਸਾਨ,परावैद्युत हानि
ਅੰਤਰ ਦੀ ਬਾਰੰਬਾਰਤਾ,अंतर आवृत्ति
ਅੰਤਰ ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ (ਡੀਐਫਡੀ),अंतर आवृत्ति विरूपण
ਅੰਤਰ ਟੋਨ,"अंतर स्वरक, अंतर टोन"
ਵੱਖਰਾ ਐਂਪਲੀਫਾਇਰ,विभेदी प्रवर्धक
ਵੱਖਰਾ,विवर्तन
ਵੱਖਰੇ ਲਾਭਕਾਰ,विसारक
ਅੰਕ,अंक
ਡਿਜੀਟਲ,"अंकीय, डिजिटल"
ਡਿਜੀਟਲ ਆਰਟੀਫੈਕਟ,अंकीय विरूपण साक्ष्य
ਡਿਜੀਟਲ ਆਡੀਓ,अंकीय श्रव्य
ਡਿਜੀਟਲ ਆਡੀਓ ਫਿਲਟਰ,"डिजिटल ऑडियो फिल्टर, अंकीय श्रव्य फिल्टर"
ਡਿਜੀਟਲ ਆਡੀਓ ਵਰਕ ਸਟੇਸ਼ਨ,"डिजिटल ऑडियो कार्य स्टेशन, अंकीय श्रव्य कार्य केन्द्र"
ਡਿਜ਼ੀਟਲ ਕੈਮਰਾ,"अंकीय कैमरा, डिजिटल कैमरा"
ਡਿਜੀਟਲ ਕੰਪਿਟਰ,"अंकीय कंप्यूटर, डिजिटल कंप्यूटर"
ਡਿਜੀਟਲ ਡਾਟਾ,"अंकीय आंकड़ा, अंकीय डाटा"
ਡਿਜੀਟਲ ਸੰਪਾਦਨ,अंकीय संपादन
ਡਿਜੀਟਲ ਐਕਸਟਰ,"अंकीय उत्तेजक, डिजिटल एक्साइटर"
ਡਿਜੀਟਲ ਫਿਲਟਰ,"अंकीय फिल्टर, अंकीय निस्यंदक"
ਡਿਜੀਟਲ ਫਰੇਮ ਸਮਕਾਲੀਨ,अंकीय फ्रेम तुल्यकालक
ਡਿਜੀਟਲ ਵਿਰਾਸਤ,अंकीय विरासत
ਡਿਜੀਟਲ ਚਿੱਤਰ,अंकीय प्रतिबिंब
ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ,अंकीय लाइबेरी
ਡਿਜੀਟਲ ਮੀਟਰ,"डिजिटल मीटर, अंकीयमापी"
ਡਿਜੀਟਲ ਮੈਨੂਲੇਸ਼ਨ,अंकीय मॉडुलन
ਡਿਜੀਟਲ ਮਲਟੀਪਲੈਕਸ,अंकीय बहुसंकेत
ਡਿਜੀਟਲ ਨੈਟਵਰਕ,अंकीय जालक्रम
ਡਿਜੀਟਲ ਆਉਟਪੁੱਟ,अंकीय निर्गत
ਡਿਜੀਟਲ ਪਲੇਅਬੈਕ,"अंकीय प्रतिश्रवण, अंकीय प्लेबैक"
ਡਿਜੀਟਲ ਰੇਡੀਓ ਮੰਡਲਲ (ਡਰੱਮ),विष्वव्यापी अंकीय रेडियो
ਡਿਜੀਟਲ ਰਿਕਾਰਡਿੰਗ,अंकीय अभिलेखन
ਡਿਜੀਟਲ ਇਨਕਲਾਬ,अंकीय क्रांति
ਡਿਜੀਟਲ ਸਿਗਨਲ,अंकीय संकेत
ਡਿਜੀਟਲ ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ (ਡੀਐਸਪੀ),डिजिटल सिगनल प्रक्रमण
ਡਿਜੀਟਲ ਦਸਤਖਤ,"अंकीय हस्ताक्षर, अंकीय चिd"
ਡਿਜੀਟਲ ਟੈਕਨੋਲੋਜੀ,"अंकीय प्रौद्योगिकी, डिजिटल प्रौद्योगिकी"
ਐਨਾਲਾਗ ਪਰਿਵਰਤਕ ਲਈ ਡਿਜੀਟਲ,अंकीय-अनुरूप परिवर्तक
ਡਿਜੀਟਲ ਵੀਡੀਓ,"अंकीय –ष्य, डिजिटल वीडियो"
ਡਿਜੀਟਲ ਵੋਲਟਮੀਟਰ,अंकीय वोल्टतामापी
ਡਿਜੀਟਲਾਈਜ਼ੇਸ਼ਨ,अंकरूपण
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,"अंकरूपण, अंकीकरण"
ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ,"अंकीकृत –ष्य, अंकीकृत वीडियो"
ਡਿਡੀਕਿਜ਼ਰ,"अंकक, अंकरूपक"
ਮੱਧਮ,मंद
ਮਾਪ,"विमा, विस्तार"
ਮੱਧਮ,मंदक
Dieode,डायोड
ਡੁਬੋ,नति
ਡੀਪਲੈਕਸਰ,द्विसंकेतक
ਡਿਪੋਲ ਐਂਟੀਨਾ,द्विधुवी ऐन्टेना
ਸਿੱਧਾ ਪ੍ਰਸਾਰਣ,सीधा प्रसारण
ਸਿੱਧੇ ਮੌਜੂਦਾ (ਡੀ ਸੀ),दिष्टधारा (डी सी)
ਸਿੱਧੀ ਪਿਕ ਅਪ,"सीधा पिकअप, पकड़ना"
ਸਿੱਧਾ ਪੜ੍ਹਨ ਦਾ ਸਾਧਨ,प्रत्यक्ष पठन यंत्र
ਸਿੱਧੀ ਰਿਕਾਰਡਿੰਗ,प्रत्यक्ष अभिलेखन
ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ,दिशिक ऐन्टेना
ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼ਕ,दिशिक युग्मक
ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ,दिशिक माइक्रोफोन
ਡਾਇਰੈਕਟਿਟੀ,"दिशात्मकता, दिशिकता"
ਡਾਇਰੈਕਟਰੀ,निर्देशिका
ਅਯੋਗ,असमर्थ
ਡਿਸਕ ਐਂਟੀਨਾ,डिस्क ऐन्टेना
ਅਸਾਤ ਸਟੋਰੇਜ,डिस्क आधारित भंडारण
ਵੱਖਰਾ,"अलग, विविक्त, भिन्न"
ਡਿਸਕ,"डिस्क, चक्रिका"
ਡਿਸਕ ਡਰਾਈਵ,"डिस्क ड्राइव, चालक"
ਡਿਸਕ ਕੋਟਾ,डिस्क नियतांश
ਡਿਸਕੀਟ,डिस्केट
ਉਜਾੜਾ,"विस्थापन, प्रभ्रंश"
ਫੈਲਾਅ,"प्रकीर्णन, परिक्षेपण"
ਉਜਾੜਾ,विस्थापन
ਡਿਸਪਲੇਅ,प्रदर्शित करना; प्रदर्श
ਡਿਸਪਲੇਅ ਯੂਨਿਟ (ਕਨਸੋਲ),प्रदर्श एकक (कन्सोल)
ਵਿਗਾੜ,क्षय
ਅਸੰਗਤ,"बेसुरापन, असंनादिता"
ਸ਼ੁਧ ਪਾਣੀ,आसुत जल
ਭਟਕਣਾ,विरूपण
ਵੰਡ,वितरण
ਡਿਸਟਰੀਬਿ .ਸ਼ਨ ਐਂਪਲੀਫਾਇਰ,वितरण प्रवर्धक
ਵੰਡ,"विभाजन, प्रभाग"
ਵਿਭਾਜਨ,भाजक
ਦਸਤਾਵੇਜ਼,"प्रलेख, दस्तावेज"
ਡੌਲਬੀ ਡਿਜੀਟਲ,"डोल्बी अंकीय, डोल्बी डिजिटल"
ਡੋਮੇਨ,प्रक्षेत्र
ਡੋਮੇਨ ਕੰਟਰੋਲਰ,प्रक्षेत्र नियंत्रक
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,डॉप्लर प्रभाव
ਡਬਲ ਪੋਲ (ਡਿਪੋਲ),द्विधुव
ਡਬਲ ਪੋਲ ਸਿੰਗਲ ਥ੍ਰੋ ਸਵਿਚ,द्विधुव एकल क्षेप स्विच
ਡਬਲ ਸਾਈਡ ਡਿਸਕ,"द्विपार्ष्व चक्रिका, द्विपार्ष्व डिस्क"
ਡਬਲਟ,द्विक
ਡਾ down ਨ ਲਹਿਰ,अधोगामी तरंग
ਥੱਲੇ ਧਾਰਾ,अनुप्रवाह
ਡਾ ng ਨਲਿੰਕ,"अधोयोजन, डाउनलिंक"
ਡਾਉਨਲੋਡ ਕਰੋ,"डाउनलोड, अधोभार"
ਡਾਉਨਲੋਡ ਕਰਨਾ,अधोभारण
ਡਰਾਇੰਗ,"आरेखण, आहरण"
ਡ੍ਰਿਲਿੰਗ ਬਿੱਟ,"प्रवेधन बिट, बरमा अणी"
ਡ੍ਰਿਲਿੰਗ ਮਸ਼ੀਨ,प्रवेधन यंत्र
ਚਲਾਉਣਾ,"चालन, ड्राइव"
ਡਰੱਮ,"ड्रम, ढोल"
ਸੁੱਕੇ ਬੱਲਬ ਦਾ ਤਾਪਮਾਨ,शुष्क बल्ब तापमान
ਡਰਾਈ ਸੈੱਲ,शुष्क सेल
ਸੁੱਕੇ ਸੋਲਡਰ,"ड्राई सोल्डर, विफल सोल्डर"
ਦੋਹਰੀ ਚੈਨਲ ਮੋਡ,द्वि चैनल विधा
ਡੱਬਿੰਗ,"डबीकरण, काट-छाँट, अंतरण"
ਡੂਡ,"निष्फल, निरर्थक"
ਡੰਪ,निपात
ਡੁਪਲੈਕਸ,द्वैध
ਅਵਧੀ,अवधि
ਧੂੜ,"धूल, धूलि"
ਡਸਟ ਬੱਗ,धूलि दोष
ਧੂੜ ਦਾ ਸਬੂਤ,धूलि रोधी
ਡੱਸਟਰ,"झाड़न, धूलित्र"
ਗਤੀਸ਼ੀਲ,"गतिक, गतिशील"
ਗਤੀਸ਼ੀਲ ਬਿੱਟ ਅਲਾਟਮੈਂਟ,गतिक बिट नियतन
ਡਾਇਨਾਮਿਕ ਇੰਟਰਮੋਡੂਲੇਸ਼ਨ ਵਿਗਾੜ (ਮੱਧਮ),गतिक अंतरामॉडुलन विरूपण
ਗਤੀਸ਼ੀਲ ਮਾਤਰਾ,"गतिक क्वांटमन, गतिक क्वांटमीकरण"
ਗਤੀਸ਼ੀਲ ਰੇਂਜ,गतिक परास
ਗਤੀਸ਼ੀਲ ਰੇਂਜ ਕੰਟਰੋਲ,गतिक परास नियंत्रण
ਡਾਇਨਾਮੋ,डाइनेमो
ਕੰਨ ਦਾ ਫੋਨ,"कर्णफोन, ईयरफोन"
ਧਰਤੀ,भूमि
ਧਰਤੀ ਦਾ ਬਲੇਜ,भू-उभार
ਧਰਤੀ ਦਾ ਵਿਰੋਧ,भू-प्रतिरोध
ਧਰਤੀ ਦੀ ਰਾਡ,भू-छड़
ਧਰਤੀ ਸੈਟੇਲਾਈਟ,भू-उपग्रह
ਧਰਤੀ ਸਟੇਸ਼ਨ,भू-केंद्र
ਧਰਤੀ ਦਾ ਟਰਮੀਨਲ,भू-टर्मिनल
ਕਮਾਈ,"भू-संपर्क करना, भू-संपर्कन"
ਗੂੰਜ,प्रतिध्वनि
ਏਕੋ ਚੈਂਬਰ,प्रतिध्वनि कक्ष
ਐਡੀ ਮੌਜੂਦਾ,भंवर धारा
ਐਡੀ ਮੌਜੂਦਾ ਨੁਕਸਾਨ,भंवर धारा हानि
ਕਿਨਾਰੇ ਦਾ ਮੀਟਰ,"एजवाइज मीटर, अधिकोर मापी"
ਸੰਪਾਦਨ,संपादन
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਐਂਟੀਨਾ ਉਚਾਈ,प्रभावी ऐन्टेना ऊंचाई
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਐਂਟੀਨਾ ਦੀ ਲੰਬਾਈ,प्रभावी ऐन्टेना लंबाई
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ,प्रभावी वोल्टता
ਕੁਸ਼ਲਤਾ,दक्षता
ਲਚਕੀਲਾ,प्रत्यास्थता
ਇਲੈਕਟ੍ਰਿਕ ਡਿਸਚਾਰਜ,विद्युत् विसर्जन
ਇਲੈਕਟ੍ਰਿਕ ਖੇਤਰ,विद्युत् क्षेत्र
ਇਲੈਕਟ੍ਰਿਕ ਫਲੈਸ਼,विद्युत् फ्लैश
ਇਲੈਕਟ੍ਰਿਕ ਹੀਟਰ,विद्युत् तापक
ਇਲੈਕਟ੍ਰਿਕ ਮੀਟਰ,विद्युत् मापी
ਇਲੈਕਟ੍ਰਿਕ ਮੋਟਰ,विद्युत् मोटर
ਇਲੈਕਟ੍ਰਿਕ ਸਦਮਾ,"बिजली का झटका, विद्युत् प्रघात"
ਇਲੈਕਟ੍ਰਿਕ ਸਪਾਰਕ,"विद्युत् चिनगारी, विद्युत् स्फुलिंग"
ਇਲੈਕਟ੍ਰੀਕਲ ਉਪਕਰਣ,विद्युत् उपकरण
ਇਲੈਕਟ੍ਰੀਕਲ ਸ਼ੋਰ,विद्युत् रव
ਇਲੈਕਟ੍ਰੀਕਲ ਤੂਫਾਨ,विद्युत् तूफान
ਇਲੈਕਟਰੇਟਡ ਸੰਗੀਤ ਦੇ ਸਾਧਨ,विद्युत् चालित वाद्यसंगीत यंत्र
ਬਿਜਲੀ,विद्युत्
ਬਿਜਲੀ ਸਪਲਾਈ,विद्युत् प्रदाय
ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕ,विद्युत् गतिक
ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ ਕੈਪਸੀਟਰ,विद्युत् अपघटनी संधारित्र
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ,विद्युत्चुंबकीय
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਗੜਬੜੀ,विद्युत्चुंबकीय विक्षोभ
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਇੰਟਰਫ੍ਰੈਂਸ,विदयुतचुंबकीय व्यतिकरण
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਸਪੈਕਟ੍ਰਮ,विद्युत्चुंबकीय स्पेक्ट्रम/वर्णक्रम
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ,विद्युत्चुंबकीय तरंग
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ ਪ੍ਰਾਪਰ,विद्युतचुंबकीय तरंग संचरण
ਇਲੈਕਟ੍ਰਾਨ ਮਲਟੀਪਲ ਪੋਸਟੋਟਿ .ਬ,इलेक्ट्रॉन बहु फोटोट्यूब
ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੈਲਕੁਲੇਟਰ,"इलेक्ट्रॉनिक परिकलित्र, कैलकुलेटर"
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ (ਏਡੀਪੀ),"इलेक्ट्रॉनिक आंकड़ा संसाधन, इलेक्ट्रॉनिक आंकड़ा प्रक्रमण"
ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੇਲ (ਈ-ਮੇਲ),इलेक्ट्रॉनिक मेल (ई-मेल)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿਚਿੰਗ ਸਿਸਟਮ,इलेक्ट्रॉनिक स्विचन तंत्र
ਇਲੈਕਟ੍ਰਾਨਿਕਸ,इलेक्ट्रॉनिकी
ਇਲੈਕਟ੍ਰੋਲੇਟਿੰਗ,विद्युत्ल्ेपन
ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ,स्थिर-वैद्युत
ਉੱਚਾਈ,"उन्नयन, उच्चता"
ਏਮਬੇਡਡ,अंतः स्थापित
ਏਮਬੇਡਡ ਆਡੀਓ,अंतः स्थापित श्रव्य
ਏਮਬੇਡਡ ਸਿਸਟਮ,अंतः स्थापित तंत्र
ਚਿੰਨ੍ਹ,"प्रतीक, चिह्न"
ਉਭਰ ਰਹੇ ਰੁਝਾਨ,"आविर्भावी प्रवृत्तियां, आविर्भावी चलन"
ਨਿਕਾਸ,उत्सर्जन
ਐਟਟਰ,उत्सर्जक
Emetter ਅਨੁਯਾਈ,उत्सर्जक अनुगामी
ਐਮੀਟਰ ਟਰਮੀਨਲ,उत्सर्जक टर्मिनल
ਐਮੀਟਰ-ਬੇਸ-ਜੰਕਸ਼ਨ,उत्सर्जक-आधार संधि
ਯੋਗ,समर्थ बनाना
Enamelled ਤਾਰ,इनेमलित तार
ਐਨਕਾਈਰ,कूटलेखक
ਦੀਵਾਰ,संलग्नक
ਏਨਕੋਡ,कोडित करना
ਏਨਕੋਡਰ,"कूटलेखक, कोडक"
