Punjabi,Gujarati
ਕਨਵਰਜਿੰਗ ਲੈਂਸ,કન્વર્જિંગ લેન્સ
"ਉਲਟ, ਉਲਟ","વિરુદ્ધ, વિરુદ્ધ"
VICA ਉਲਟ,VICA ઊલટું
ਤਬਦੀਲੀ,રૂપાંતર
ਤਬਦੀਲੀ,રૂપાંતરિત
ਪਰਿਵਰਤਕ,કન્વર્ટર
ਪਰਿਵਰਤਨਸ਼ੀਲ ਲੈਂਸ,કન્વર્ટિબલ લેન્સ
ਉੱਤਲ,બહિર્મુખ
convexity,બહિર્મુખતા
ਉੱਤਲ,બહિર્મુખ
biconvex,બાયકોન્વેક્સ
ਕੂਲਰ,શીતક
"ਠੰਡਾ, ਚਿਲਰ","રેફ્રિજન્ટ, ચિલર"
ਕੂਲੀਜ ਟਿਊਬ,કૂલીજ ટ્યુબ
ਕੂਲਿੰਗ,ઠંડક
ਕੂਲਰ,શીતક
ਸਹਿਕਾਰੀ ਵਰਤਾਰੇ,સહકારી ઘટના
"ਤਾਲਮੇਲ, ਤਾਲਮੇਲ","સંકલન, સંકલન"
ਨਿਰਦੇਸ਼ਕ ਧੁਰਾ,ડિરેક્ટર અક્ષ
ਪਲੈਨਰ,પ્લેનર
ਸਮਤਲਤਾ,સપાટતા
"ਕਾਪੀ, ਕਾਪੀ, ਕਾਪੀ","નકલ, નકલ, નકલ"
ਕੋਰ,કોર
ਕੋਰ ਇਲੈਕਟ੍ਰੋਨ,કોર ઇલેક્ટ્રોન
ਕੋਰੀਓਲਿਸ ਪ੍ਰਵੇਗ,કોરિઓલિસ પ્રવેગક
ਕੋਰੀਓਲਿਸ ਬਲ,કોરિઓલિસ બળ
"ਕਿਰਿਤ, ਕੋਰੋਨਾ","કિરીટ, કોરોના"
ਕੋਰੋਨਾ ਆਸਟ੍ਰੇਲੀਆ,કોરોના ઓસ્ટ્રેલિયા
corona borealis,કોરોના બોરેલિસ
ਸੂਰਜੀ ਭੜਕਣ,સૌર જ્વાળા
ਗ੍ਰੈਨਿਊਲ,દાણા
ਦਾਣੇਦਾਰ,દાણાદાર
"ਸਹੀ, ਸਹੀ","સાચું, સાચું"
ਸੋਧੇ,સુધારેલા
"ਸੁਧਾਰ, ਸੋਧ","સુધારો, સુધારો"
ਸਹਿ - ਸਬੰਧ,સહ-સંબંધ
"ਮੇਲ ਕਰਨ ਲਈ, ਮੇਲ ਕਰਨ ਲਈ","પત્રવ્યવહાર કરવો, પત્રવ્યવહાર કરવો"
ਐਸੋਸੀਏਸ਼ਨ ਦੇ ਨਿਯਮ,સંગઠનના નિયમો
ਸੰਗਤਿ,સાથ
ਕੋਸਾਈਨ ਨਿਯਮ,કોસાઇન નિયમ
ਸਪੇਸ ਭਰਪੂਰਤਾ,જગ્યા વિપુલતા
ਬ੍ਰਹਿਮੰਡੀ,કોસ્મિક
ਸਪੇਸ ਰੇ ਬਰਸਟ,અવકાશ કિરણ વિસ્ફોટ
"ਸਪੇਸ ਰੇ, ਬ੍ਰਹਿਮੰਡੀ ਕਿਰਨ","અવકાશ કિરણ, કોસ્મિક કિરણ"
ਸਪੇਸ ਵਰਖਾ,અવકાશ વરસાદ
ਸਪੇਸ,જગ્યા
ਬ੍ਰਹਿਮੰਡੀ,કોસ્મિક
"ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ, ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ","કોસ્મોલોજી, કોસ્મોલોજી"
ਪੁਲਾੜ ਯਾਤਰੀ,અવકાશયાત્રી
ਪੁਲਾੜ ਵਿਗਿਆਨ,અવકાશ વિજ્ઞાન
"ਬ੍ਰਹਿਮੰਡ, ਬ੍ਰਹਿਮੰਡ","કોસમોસ, બ્રહ્માંડ"
coulomb,કુલોમ્બ
ਕੁਲੋਮੀ ਖੇਤਰ,કુલોમી વિસ્તાર
ਕੂਲਮੀਟਰ,કુલોમીટર
"ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ","ગણવું, ગણવું, ગણવું, ગણવું"
"ਗਿਣਤੀ, ਉਲਟ ਗਿਣਤੀ","ગણતરી, વ્યસ્ત ગણતરી"
"ਕੈਲਕੁਲੇਟਰ, ਕਾਊਂਟਰ, ਪੈਨਲ","કેલ્ક્યુલેટર, કાઉન્ટર, પેનલ"
ਘੜੀ ਦੇ ਉਲਟ,ઘડિયાળની વિરુદ્ધ દિશામાં
"ਰਿਵਰਸ ਕਰੰਟ, ਕਾਊਂਟਰ ਕਰੰਟ","રિવર્સ કરંટ, કાઉન્ટર કરંટ"
ਵਿਰੋਧੀ ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ,વિરોધી ઇલેક્ટ્રોમોટિવ બળ
ਡੈਪੂਟੇਸ਼ਨ,પ્રતિનિયુક્તિ
ਉਲਟਾ ਧੜ,વિપરીત ધડ
ਗਿਣਤੀ ਦੀ ਦਰ,ગણતરી દર
"ਗਿਣਤੀ, ਗਿਣਤੀ-ਸੰਖਿਆ, ਗਿਣਤੀ, ਗਿਣਤੀ","ગણતરી, ગણતરી-સંખ્યા, ગણતરી, ગણતરી"
ਫੋਰਸ ਜੋੜਾ,બળ જોડી
ਜੋੜਿਆ,જોડી
ਜੋੜਨ ਵਾਲਾ,કપ્લર
ਜੋੜੀ,જોડાણ
"ਉਦੇਸ਼ ਦਿਸ਼ਾ, ਮਾਰਗ, ਰਸਤਾ","ઇચ્છિત દિશા, માર્ગ, માર્ગ"
covalency,સહસંયોજકતા
covalency,સહસંયોજકતા
ਸਹਿਯੋਗੀ,સહકારી
ਸਹਿਵਿਹਾਰ,સહપ્રવૃત્તિ
ਸਮਕਾਲੀ,સહવર્તી
"ਕਵਰੇਜ ਖੇਤਰ, ਪ੍ਰਸਾਰਣ ਖੇਤਰ","કવરેજ વિસ્તાર, પ્રસારણ વિસ્તાર"
ਕਵਰ ਸ਼ੀਟ,કવર શીટ
ਬਕਵਾਸ,બકબક
ਜਣਨ ਦਰ,પ્રજનન દર
ਮਾਮੂਲੀ ਵਿਗਾੜ,સહેજ વિકૃતિ
ਸਿਖਰ,શિખર
"ਮਾਪਦੰਡ, ਮਾਪਦੰਡ","માપદંડ, માપદંડ"
ਨਾਜ਼ੁਕ,જટિલ
ਆਲੋਚਨਾ,ટીકા
ਮਕਰ ਕਲਿੱਪ,મકર ક્લિપ
ਬਦਮਾਸ਼ਾਂ ਦਾ ਹਨੇਰਾ ਰਾਜ,બદમાશનું શ્યામ સામ્રાજ્ય
ਕਰਾਸ ਕਰਾਸ ਹਾਈਬ੍ਰਿਡਾਈਜੇਸ਼ਨ,ક્રોસ-હાઇબ્રિડ હાઇબ્રિડાઇઝેશન
ਕਰਾਸ ਬੈਂਡ ਸੰਚਾਰ,ક્રોસ બેન્ડ સંચાર
ਅਪ੍ਰਸੰਗਿਕ ਚਰਿੱਤਰ ਦਾ ਰੂਪ,અપ્રસ્તુત પાત્ર અવતાર
ਕਰਾਸ ਸਬੰਧ,ક્રોસ સંબંધો
ਪਾਰ ਕੀਤਾ ਖੇਤਰ,ક્રોસ કરેલ વિસ્તાર
ਘੱਟੋ-ਘੱਟ ਵਿਗਾੜ ਲੈਂਸ,ઓછામાં ઓછું વિચલન લેન્સ
ਕਰਾਸ ਉਤਪਾਦ,ક્રોસ ઉત્પાદન
ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ,અપ્રસ્તુત સંકેત
ਫਰਸ਼ਾਂ ਦਾ ਕਬਜ਼ਾ,માળનું અતિક્રમણ
ਤਬਦੀਲੀ ਜ਼ੋਨ,સંક્રમણ ઝોન
ਤਬਦੀਲੀ ਬਿੰਦੂ,સંક્રમણ બિંદુ
ਵਟਾਂਦਰਾ ਮੁੱਲ,વિનિમય મૂલ્ય
ਵੈਕਟਰ-ਉਤਪਾਦ ਵੈਕਟਰ-ਉਤਪਾਦ,વેક્ટર-ઉત્પાદન વેક્ટર-ઉત્પાદન
"ਕਰਾਸ ਭਾਗ, ਕਰਾਸ ਭਾਗ","ક્રોસ સેક્શન, ક્રોસ સેક્શન"
"ਮਲਟੀਪਲ ਮਿਆਦ, ਹਾਈਬ੍ਰਿਡ ਮਿਆਦ","બહુવિધ શબ્દ, વર્ણસંકર શબ્દ"
ਕਰਾਸ ਤਾਰ,ક્રોસ વાયર
"ਤਾਜ ਆਪਟੀਕਲ ਗਲਾਸ, ਤਾਜ ਆਪਟੀਕਲ ਗਲਾਸ","ક્રાઉન ઓપ્ટિકલ ગ્લાસ, ક્રાઉન ઓપ્ટિકલ ગ્લાસ"
ਠੰਢਾ ਮਿਸ਼ਰਣ,ઠંડકનું મિશ્રણ
ਘੱਟ ਤਾਪਮਾਨ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,નીચા તાપમાન ઇલેક્ટ્રોનિક્સ
ਹਾਈਪੋਥਰਮੀਆ,હાયપોથર્મિયા
cryogenic ਪ੍ਰਯੋਗਸ਼ਾਲਾ,ક્રાયોજેનિક પ્રયોગશાળા
ਨਿਮਰਤਾਪਿਕੀ,નિમ્રતાપીકી
ਜੰਮਣ ਗੇਜ,ફ્રીઝિંગ ગેજ
ਕ੍ਰਾਇਓਮੈਟ੍ਰਿਕ ਸਥਿਰ,ક્રાયોમેટ્રિક સ્થિરાંક
ਕ੍ਰਿਸਟਲ,સ્ફટિક
"ਕ੍ਰਿਸਟਲਿਨ, ਰੇਸ਼ੇਦਾਰ","સ્ફટિકીય, તંતુમય"
"crystallization, crystallization, crystallization","સ્ફટિકીકરણ, સ્ફટિકીકરણ, સ્ફટિકીકરણ"
ਕ੍ਰਿਸਟਲ ਵਿਗਿਆਨੀ,સ્ફટિક વૈજ્ઞાનિક
ਕ੍ਰਿਸਟਲ-ਢਾਂਚਾਗਤ,સ્ફટિક-માળખાકીય
ਕ੍ਰਿਸਟਲ ਬਣਤਰ,સ્ફટિક માળખું
"ਕ੍ਰਿਸਟਲੋਗ੍ਰਾਫੀ, ਕ੍ਰਿਸਟਲ ਵਿਗਿਆਨ","ક્રિસ્ટલોગ્રાફી, સ્ફટિક વિજ્ઞાન"
ਜਾਲੀ ਤਬਾਦਲਾ ਕਾਰਵਾਈ,જાળી ટ્રાન્સફર કામગીરી
ਕ੍ਰਿਸਟਲ ਧੱਬਾ,સ્ફટિક સ્મજ
ਘਣ ਘਣ,ક્યુબ ક્યુબ
"ਘਨ, ਘਨ, ਘਨ, ਤਿਕੋਣ, ਘਣ, ਤਿਕੋਣ","ઘન, ઘન, ઘન, ત્રિકોણ, ઘન, ત્રિકોણ"
ਕਿਊਬਿਕ ਕਲੀਵੇਜ,ક્યુબિક ક્લીવેજ
ਔਰਬਿਟਲ,ભ્રમણકક્ષા
ਸੰਚਤ,સંચિત
ਕਿਊਰੀ ਸਥਿਰ,ક્યુરી સતત
ਕਿਊਰੀ ਪ੍ਰਭਾਵ,ક્યુરી ઇફેક્ટ
"ਕਿਊਰੀ ਪੁਆਇੰਟ, ਕਿਊਰੀ ਤਾਪਮਾਨ, ਕਿਊਰੀ ਡੀਮੈਗਨੇਟਾਈਜ਼ੇਸ਼ਨ ਪੁਆਇੰਟ","ક્યુરી પોઈન્ટ, ક્યુરી ટેમ્પરેચર, ક્યુરી ડિમેગ્નેટાઈઝેશન પોઈન્ટ"
ਕਿਊਰੀ,ક્યુરી
ਸਟ੍ਰੀਮ,પ્રવાહ
ਧਾਰਾ ਦੀ ਘੱਟ ਗਿਣਤੀ,પ્રવાહની લઘુમતી
ਵੰਡ,વિતરણ
ਵਕਰਤਾ,વક્રતા
ਕਰਵ ਕਰਵ ਲਾਈਨ,વળાંક વળાંક રેખા
ਕਰਵ,વક્ર
ਕਰਵ ਪੱਟੀ,વળાંક બાર
ਕਰਵ ਸਫ਼ਾ,વક્ર પૃષ્ઠ
ਵਿਕਾਸ ਵਕਰ,વૃદ્ધિ વળાંક
curvilinear,વક્ર
"perforator, ਕੱਟਣਾ","છિદ્રક, કટીંગ"
ਅੰਤ ਜ਼ੋਨ,અંત ઝોન
ਅੰਤ ਦੀ ਬਾਰੰਬਾਰਤਾ,અંતિમ આવર્તન
ਅੰਤ ਬਿੰਦੂ,અંતિમ બિંદુ
ਟਰਮੀਨਲ ਬਿੰਦੂ ਦੀ ਗਤੀ,ટર્મિનલ બિંદુ વેગ
ਟਰਮੀਨਲ ਵੋਲਟੇਜ,ટર્મિનલ વોલ્ટેજ
"ਕਰਤਾ, ਪ੍ਰਦਰਸ਼ਨ ਕਰਨ ਵਾਲਾ","કલાકાર, કલાકાર"
ਸਾਈਬਰਨੇਟਿਕਸ,સાયબરનેટિક્સ
"ਚੱਕਰ, ਚੱਕਰ, ਚੱਕਰ","ચક્ર, ચક્ર, ચક્ર"
ਚੱਕਰ ਪ੍ਰਤੀ ਸਕਿੰਟ,ચક્ર પ્રતિ સેકન્ડ
"ਚੱਕਰਵਾਤੀ, ਚੱਕਰੀ","ચક્રીય, ચક્રીય"
ਸਪਿਨ,સ્પિન
ਚੱਕਰੀ ਪੈਂਡੂਲਮ,ચક્રીય લોલક
ਸਾਈਕਲੋਟ੍ਰੋਨ,સાયક્લોટ્રોન
ਸਾਈਕਲੋਟ੍ਰੋਨ ਬਾਰੰਬਾਰਤਾ,સાયક્લોટ્રોન આવર્તન
"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ","સિલિન્ડર, સિલિન્ડર"
"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ ਸ਼ਕਲ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ","નળાકાર, સિલિન્ડર આકાર, સિલિન્ડર, સિલિન્ડર"
ਸਿਲੰਡਰ ਹਾਰਮੋਨਿਕ,સિલિન્ડર હાર્મોનિક
ਗਿੱਲਾ,ભીનું
ਗਿੱਲੀ ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਔਸਿਲੇਸ਼ਨ,ભીના સરળ હાર્મોનિક ઓસિલેશન
ਡੈਪਰ,ડેમ્પર
ਡੈਨੀਅਲ ਸੈੱਲ,ડેનિયલ સેલ
ਹਨੇਰ,અંધારું
"ਦਾਨ ਕੀਤੇ ਸਰੋਤ, ਅਧੀਨ ਸਰੋਤ, ਟਰੱਸਟ ਸਰੋਤ","દાન કરેલ સંસાધનો, ગૌણ સંસાધનો, ટ્રસ્ટ સંસાધનો"
"ਸੜਨ ਵਾਲਾ ਉਤਪਾਦਕ, ਦੁੱਧ ਪੈਦਾ ਕਰਨ ਵਾਲਾ, ਮਾਤਾ-ਪਿਤਾ, ਸੰਤਾਨ","વિઘટન ઉત્પાદક, દૂધ ઉત્પન્ન કરનાર, પિતૃ, સંતાન"
ਡੇਵਿਸਨ ਗਰਮ ਪ੍ਰਯੋਗ,ડેવિસન ગરમ પ્રયોગ
ਡੀ.ਸੀ. (ਡਾਇਰੈਕਟਿਵ),D.C. (નિર્દેશક)
ਪੈਸਿਵ ਹਿੱਸਾ,નિષ્ક્રિય ભાગ
ਚੁੱਪ ਸਥਾਨ,શાંત સ્થળ
ਡੀ ਬ੍ਰਾਗਲੀ ਤਰੰਗ-ਲੰਬਾਈ,ડી બ્રાગ્લી તરંગલંબાઇ
Debye ਵਿਸ਼ੇਸ਼ਤਾ ਦਾ ਤਾਪਮਾਨ,Debye લાક્ષણિકતા તાપમાન
"ਡੇਬੀ ਲੰਬਾਈ, ਡੇਬਾਈ ਦੂਰੀ","ડેબાય લંબાઈ, ડેબાય અંતર"
ਕਰਜ਼ਾ-ਵਿਰਾਮ,દેવું-વિરામ
ਸੜਨ,સડો
ਸੜਨ ਸੂਚਕਾਂਕ,સડો સૂચકાંક
ਪਤਲਾ,પાતળું
ਪਿੱਛੇ ਹਟਣਾ,મંદી
ਵਿਰਾਮ ਸਮਾਂ,વિરામ સમય
ਡੈਸੀਬਲ,ડેસિબલ
ਡੈਸੀਬੇਲੋਮੀਟਰ,ડેસિબેલોમીટર
"ਦਸ਼ਮਲਵ, ਦਸ਼ਮਲਵ","દશાંશ, દશાંશ"
ਵਰਗੀਕਰਨ,વર્ગીકરણ
"ਉਥਲ-ਪੁਥਲ, ਇਨਕਲਾਬ, ਉੱਦਮ, ਪਤਨ","ઉથલપાથલ, ક્રાંતિ, ઉપક્રમ, પતન"
isometric ਚੱਕਰ,આઇસોમેટ્રિક વર્તુળ
ਡੀਕੋਡਰ,ડીકોડર
"ਸੜਨ, ਭੰਗ","વિઘટન, વિસર્જન"
decompression,વિસંકોચન
ਗੰਦਗੀ,વિશુદ્ધીકરણ
ਸਜਾਵਟ,સુશોભન
ਸੰਜੋਗ,જોડાણ
ਘਟਾਉਣ ਵਾਲਾ ਫੰਕਸ਼ਨ,ઘટતું કાર્ય
ਮੌਸਮ,હવામાન
ਉਲੰਘਣਾ,ઉલ્લંઘન
ਸਬਫਲੋਰ,સબફ્લોર
ਡੂੰਘੀ ਸਪੇਸ,ઊંડી જગ્યા
ਵਿਉਤਪੱਤੀ,વ્યુત્પત્તિ
"ਨੁਕਸ, ਗਲਤੀ, ਨੁਕਸਾਨ, ਕਮੀ","ખામી, ભૂલ, નુકસાન, ઉણપ"
ਗਲਤ,ખોટું
ਇਮਿਊਨਿਟੀ,રોગપ્રતિકારક શક્તિ
ਸੀਮਾ ਦਰਵਾਜ਼ਾ,મર્યાદાનો દરવાજો
"ਪਰਿਭਾਸ਼ਾ, ਸਪਸ਼ਟਤਾ, ਦ੍ਰਿੜ੍ਹਤਾ","વ્યાખ્યા, સ્પષ્ટતા"
ਉਲਟਾਉਣਾ,વિચલિત કરવું
ਡਿਫਲੈਕਟਰ,ડિફ્લેક્ટર
"ਭਟਕਣਾ, ਭਟਕਣਾ","વિચલન, વિચલન"
ਖਰਾਬ ਫੋਕਸ,વિચલિત ધ્યાન
deflection-doublet mirror,ડિફ્લેક્શન-ડબલ મિરર
ਡਿਫਲੈਕਸ਼ਨ ਜ਼ੋਨ,ડિફ્લેક્શન ઝોન
ਗੁਰੂਤਾ-ਪ੍ਰਭਾਵਿਤ ਵਿਘਨ,ગુરુત્વાકર્ષણ પ્રભાવિત વિચલન
ਸੰਖੇਪ ਪਲੇਟਾਂ,સંક્ષિપ્ત પ્લેટો
ਫੋਕਸ,ફોકસ
ਵਿਕਾਰ,વિકૃતિ
"ਵਿਗਾੜ, ਵਿਗਾੜ","વિકૃતિ, વિકૃતિ"
ਵਿਗਾਸਨ,વિગાસન
"debauchery, debauchery","વ્યભિચાર, બદનામી"
"ਅਪਵਿੱਤਰ ਹੋਣਾ (ਵਰ.), ਅਪਮਾਨਿਤ (ਐਨ.), ਘਟੀਆ (ਵੀ.)","અપવિત્ર થવું (વર.), અધોગતિ (n.), અધોગતિ (v.)"
ਗੈਸ ਦੀ ਰਹਿੰਦ,કચરો ગેસ
"aberration, aphasia, deprivation, deprivation","વિચલન, અફસીયા, વંચિતતા, વંચિતતા"
ਸੰਤੁਸ਼ਟੀਜਨਕ,સંતોષકારક
"ਡਿਗਰੀ, ਡਿਗਰੀ, ਵਿਸ਼ਾਲਤਾ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਮਾਤਰਾ, ਅੰਕ","ડિગ્રી, ડિગ્રી, તીવ્રતા, ડિગ્રી, ડિગ્રી, જથ્થો, અંશ"
ਇਕਾਗਰਤਾ-ਆਵਾਜ਼,એકાગ્રતા-વોલ્યુમ
ਵਿਭਾਜਨ ਮਾਤਰਾ,વિયોજન જથ્થો
ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ. ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ,સ્વતંત્રતાની ડિગ્રી. સ્વતંત્રતાની ડિગ્રી
ionization ਦੀ ਮਾਤਰਾ,આયનીકરણની માત્રા
ਧਰੁਵੀਕਰਨ ਦੀ ਤੀਬਰਤਾ,ધ્રુવીકરણની તીવ્રતા
ਸ਼ੁੱਧਤਾ ਦੀ ਮਾਤਰਾ,ચોકસાઇ જથ્થો
dehumidification,ડિહ્યુમિડિફિકેશન
ਡੀਓਨਾਈਜ਼ੇਸ਼ਨ,ડીયોનાઇઝેશન
ਦੇਰੀ,વિલંબ
ਦੇਰੀ ਨਾਲ,વિલંબિત
ਸਥਾਨੀਕਰਨ,સ્થાનિકીકરણ
ਡੈਲਟਾ ਫੰਕਸ਼ਨ,ડેલ્ટા કાર્ય
demagnetization,ડિમેગ્નેટાઇઝેશન
demagnetized ਕਰਵ,ડિમેગ્નેટાઇઝ્ડ વળાંક
demagnetizer,ડિમેગ્નેટાઇઝર
demodulation,ડિમોડ્યુલેશન
ਸੰਘਣੀ ਭੀੜ,ગાઢ ભીડ
ਘਣਤਾ ਗੇਜ,ઘનતા માપક
"ਘਣਤਾ, ਘਣਤਾ","ઘનતા, ઘનતા"
ਘਟਾਓ ਪੱਧਰ,અવમૂલ્યન સ્તર
ਡਿਪਲੇਸ਼ਨ ਜ਼ੋਨ,અવક્ષય ઝોન
depolarization,વિધ્રુવીકરણ
depolarized,વિધ્રુવીકરણ
ਡੀਪੋਲਰਾਈਜ਼ਰ,ડિપોલરાઇઝર
"ਖੇਤਰ ਦੀ ਡੂੰਘਾਈ, ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ","ક્ષેત્રની ઊંડાઈ, ક્ષેત્રની તીવ્રતા"
"derived polarogram, derived polarogram","વ્યુત્પન્ન પોલેરોગ્રામ, વ્યુત્પન્ન પોલેરોગ્રામ"
ਲਿਆ ਗਿਆ,તારવેલી
"ਉਤਰਦਾ, ਉਤਰਦਾ","ઉતરતા, ઉતરતા"
"ਵੰਸ਼, ਉਤਰਾਧਿਕਾਰੀ","વંશ, વંશ"
"ਵਰਣਨ ਕਰੋ, ਬਣਾਓ, ਖਿੱਚੋ","વર્ણન કરો, બનાવો, દોરો"
ਭਾਅ,છેદ
"ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (n.) ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (n.)","ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.) ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)"
ਤਬਾਹੀ,વિનાશ
ਵਿਨਾਸ਼ਕਾਰੀ ਦਖਲਅੰਦਾਜ਼ੀ,વિનાશક હસ્તક્ષેપ
"ਵਿਨਾਸ਼ਕਾਰੀ, ਵਿਨਾਸ਼ਕਾਰੀ","વિનાશક, વિનાશક"
"ਪਛਾਣ, ਖੋਜ","ઓળખ, શોધ"
ਕੁਲੈਕਟਰ,કલેક્ટર
ਨਿਰਧਾਰਨਵਾਦ,નિશ્ચયવાદ
ਨਿਰਧਾਰਕ,નિર્ધારક
ਨਿਰਧਾਰਨ,નિશ્ચય
ਨਿਰਧਾਰਤ ਕਰਨ ਲਈ,નક્કી કરવા માટે
ਨਿਰਧਾਰਿਤ,નિર્ધારિત
ਡਿਊਟਰੋਨ,ડ્યુટેરોન
"ਪ੍ਰਗਟ, ਵਿਕਾਸ, ਵਿਕਾਸ","વ્યક્ત, વિકાસ, વિકાસ"
"ਵਿਕਾਸਕਾਰ, ਵਿਕਾਸਕਾਰ","વિકાસકર્તા, વિકાસકર્તા"
"ਵਿਕਾਸ, ਵਿਕਾਸ","વિકાસ, વિકાસ"
ਭਟਕਣਾ,વિચલન
ਤ੍ਰੇਲ,ઝાકળ
ਤ੍ਰੇਲ ਬਿੰਦੂ,ઝાકળ બિંદુ
ਦੱਖਣੀ ਪੋਲਰਾਈਜ਼ਰ,દક્ષિણ ધ્રુવીકરણ
ਡਾਇਗਨੌਸਟਿਕ ਟੈਸਟ,ડાયગ્નોસ્ટિક ટેસ્ટ
ਵਿਕਰਣ,કર્ણ
ਚਿੱਤਰ,રેખાકૃતિ
ਚਿੱਤਰ,રેખાકૃતિ
ਡਾਇਲ,ડાયલ
ਡਾਇਮੈਗਨੈਟਿਕ,ડાયમેગ્નેટિક
"ਡਾਇਮੈਗਨੇਟੋਲੋਜੀ, ਡਾਇਮੈਗਨੈਟਿਕ ਸਮੱਗਰੀ","ડાયમેગ્નેટોલોજી, ડાયમેગ્નેટિક સામગ્રી"
diamagnetism,ડાયમેગ્નેટિઝમ
ਵਿਆਸ,વ્યાસ
ਵਿਆਸ ਦੇ ਉਲਟ,ડાયમેટ્રિકલી વિરુદ્ધ
"ਹੀਰਾ, ਹੀਰਾ","હીરા, હીરા"
ਡਾਇਆਫ੍ਰਾਮ ਡਾਇਆਫ੍ਰਾਮ,"ડાયાફ્રેમ, ડાયાફ્રેમ"
ਗਰਮੀ ਐਕਸਚੇਂਜ,હીટ એક્સચેન્જ
ਗਰਮੀ ਐਕਸਚੇਂਜ,હીટ એક્સચેન્જ
"diatonic swaragram, diatonic swaragram","ડાયટોનિક સ્વરગ્રામ, ડાયટોનિક સ્વરગ્રામ"
"ਵਿਭਾਜਨ, ਅਰਧ-ਕਲਾ","વિભાજન, અર્ધ-કલા"
dichromate ਸੈੱਲ,ડાઈક્રોમેટ કોષ
"ਦੁਚਿੱਤੀ, ਵਿਜ਼ੂਅਲ ਡਿਕੋਟੋਮੀ, ਲੈਵਲ ਡਿਕੋਟੋਮੀ","દ્વિભાષા, દ્રશ્ય દ્વંદ્વ, સ્તર દ્વિભાષા"
ਡਿਕਟਾਫੋਨ,ડિક્ટાફોન
ਡਾਇਲੈਕਟ੍ਰਿਕ,ડાઇલેક્ટ્રિક
ਡਾਇਲੈਕਟ੍ਰਿਕਸ,ડાઇલેક્ટ્રિક્સ
ਡੀਜ਼ਲ ਚੱਕਰ,ડીઝલ ચક્ર
ਪਾੜਾ,અંતર
"ਡਿਫਰੈਂਸ਼ੀਅਲ ਫ੍ਰੀਕੁਐਂਸੀ, ਡਿਵੀਏਸ਼ਨ ਬਾਰੰਬਾਰਤਾ","વિભેદક આવર્તન, વિચલન આવર્તન"
"ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ","વિભેદક, વિભેદક, વિભેદક, વિભેદક, મધ્યવર્તી, વિભેદક"
ਵਿਭਿੰਨ ਸਮਾਈ,વિભેદક શોષણ
ਡਿਸਟਿੰਕਸ਼ਨ ਐਂਪਲੀਫਾਇਰ,ડિસ્ટિંક્શન એમ્પ્લીફાયર
"ਪ੍ਰਵੇਸ਼ਯੋਗ ਕੈਲੋਰੀਮੀਟਰ, ਪ੍ਰਵੇਸ਼ਯੋਗ ਕੈਲੋਰੀਮੀਟਰ","પેનિટ્રેટિવ કેલરીમીટર, પેનિટ્રેટિવ કેલરીમીટર"
ਵਿਭਿੰਨ ਕੈਪਸੀਟਰ,વિભેદક કેપેસિટર
ਅੰਤਰ ਜ਼ੋਨ,વિભેદક ઝોન
ਵਿਭਿੰਨ ਪ੍ਰਸਾਰ,વિભેદક પ્રસાર
ਅੰਤਰ ਸਮੀਕਰਨ,વિભેદક સમીકરણ
ਵਿਭਿੰਨ ਵਿਸਥਾਪਨ ਗੁਣਾਂਕ,વિભેદક લુપ્તતા ગુણાંક
ਇੰਟਰਮੀਟਰ ionization ਚੈਂਬਰ,ઇન્ટરમીટર આયનીકરણ ચેમ્બર
ਵਿਭਿੰਨ ਆਈਸੋਟੋਪ ਵਿਧੀ,વિભેદક આઇસોટોપ પદ્ધતિ
ਅੰਤਰ ਵੇਗ,વિભેદક વેગ
ਵੱਖਰਾ,તફાવત કરવો
"ਵਿਭਿੰਨ, ਵਿਭਿੰਨਤਾ","ભિન્ન, ભિન્ન"
"ਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ","ભેદભાવ, ભેદભાવ"
ਭਿੰਨਤਾ,વિવર્તન
