Hindi,Bengali
पंचदशांश कर,পঞ্চদশ কর
नाम मात्र का अध्यक्ष,ফিগার হেড
अवसानमुखी शताब्दी,ফিন ডি siecle
फायर ईटर,আগুন ভক্ষক
पाँच मील अधिनियम,পাঁচ মাইল আইন
"पताका, ध्वज",পতাকা
जुपिटर के पुजारी,ফ্ল্যামেন ডায়ালিস
मार्स के पुजारी,ফ্ল্যামেন মার্শালিস
"दीप्त शिला, जलती मशाल",জ্বলন্ত মশাল
"पार्श्व, बाजू",ফ্ল্যাঙ্ক
"तुलुग़मा, पार्श्वग्राह",ফ্ল্যাঙ্কিং আন্দোলন
उन्नतिशील सभ्यता,বিকশিত সভ্যতা
नदी संबंधी विश्वास,fluvialistic বিশ্বাস
"लोक-देवता, जन-देवता",লোকদেবতা
जन-देवी,লোকদেবী
लोक-स्मृति,লোক স্মৃতি
लोक कथा,লোককথা (=লোককাহিনী)
रसदमारी धावा,চারণ
धावा,অভিযান
"पुरखा, पूर्वज",পূর্বাবস্থায়
"पूर्वज, पुरखा",পূর্বপুরুষ
पूर्वगामी,অগ্রদূত
"जोखिम दल, अग्रदल",অসহায় আশা
निर्माण-अवस्था,গঠনমূলক পর্যায়
"किला, दुर्ग, गढ़",দুর্গ
क़िलाबंदी,দুর্গ
"प्राचीरयुक्त नगर, परकोटेवाला नगर",সুরক্ষিত শহর
"दुर्ग, कोटला, गढ़ी",দুর্গ
फॉर्चूना,ফরচুনা
रोमन फोरम,ফোরাম রোমানাম
फ्रांसिस श्रमण,ফ্রান্সিসকান
मध्यवर्गीय ज़मींदार,ফ্র্যাঙ্কলিন
भ्रातृघातक युद्ध,ভ্রাতৃঘাতী যুদ্ধ
"स्वतंत्र चर्च, अबद्ध गिरजा",বিনামূল্যে চার্চ
"उन्मुक्त भूमिधर, स्वतंत्र माफीदार",ফ্রিহোল্ডার
() शस्त्रोपजीवी सैनिक,ফ্রিল্যান্স সৈনিক
(2) स्वच्छंद सैनिक,ফ্রিল্যান্স সৈনিক
() स्वाधीन नागरिक,ফ্রিম্যান
(2) पर्ण नागरिक,ফ্রিম্যান
दस्तक,ফ্রিপাস
फ्रांसीसी क्रांति,ফরাসি বিপ্লব
भिक्षु,ভদ্র
फ्रिजी भृतक सैनिक,ফ্রিশিয়ান ভাড়াটে
सीमांतवासी व्यक्ति,সীমান্তের মানুষ
"दीर्घ नौपोत, दीर्घ नौका",গ্যালিওন
"फ्राँसीसी, गॉलीय व्यक्ति",গ্যালিকান (=গ্যালিকানিস্ট)
गैलीयवाद,গ্যালিকানিজম
"दुर्ग सेना, गैरिसन",গ্যারিসন
गॉल,গল
"() लौह हस्तक, धातु का दस्ताना",গান্টলেট
(2) हस्त-कवच,গান্টলেট
() सावन-भादों,গাজেবো
(2) धारागृह,গাজেবো
(3) झरोखा,গাজেবো
वंशावली-इतिहास,বংশগত ইতিহাস
"वंशावली-इतिहास, वंशावली अभिलेख",বংশগত রেকর্ড
"वंशसारणी, वंशावली",বংশগত সারণী
वंश-वृक्ष,বংশগত গাছ
"वंशावली, वंश-वृक्ष",বংশতালিকা
2. वंशिकी,বংশতালিকা
पीढ़ी,প্রজন্ম
"जन-संहार, जाति-संहार",গণহত্যা
() सामान्य जन,বিধর্মী
(2) गैर यहूदी,বিধর্মী
(3) ईसाई,বিধর্মী
(4) मूर्त‍ि पूजक,বিধর্মী
"() घेटो, यहूदी बस्ती",ঘেটো
(2) पृथक बस्ती,ঘেটো
"टिकटी, फाँसी का तख्ता",গিবত
श्रेणी,গিল্ড (=গিল্ড)
"खड्गमल्ल, असिक्रीड़क",গ্ল্যাডিয়েটার
गौरवमय क्रांति,গৌরবময় বিপ্লব
तातारी महासंघ,গোল্ডেন হোর্ড
"यूरोपीय सहबंध, यूरोपीय संश्रय",মহাজোট
अमीर,গ্র্যান্ডি
() तुर्की का सुल्तान,গ্র্যান্ড সাইনর
(2) महासामंत,গ্র্যান্ড সাইনর
महा गृहयुद्ध,মহান গৃহযুদ্ধ
(महात्मा बुद्ध का) महाभिनिष्क्रमण,মহান প্রস্থান (বুদ্ধের)
बृहत्तर भारत,বৃহত্তর ভারত
बृहत यूनान,গ্রেট হেলাস
ग्रेट होर्ड,গ্রেট হোর্ড
महाभिनिष्क्रमण,মহান ত্যাগ (= মহান প্রস্থান)
"राज-मुद्रा, राजा की मुहर",মহান সীল
महाप्रवासन,মহান Trak
महायान,দারুণ যানবাহন
"चीन की महाप्राचीर, चीन की विशाल दीवार",চীনের মহাপ্রাচীর
"पिंडलीत्राण, पिंडलीकवच",গ্রীভ
() रक्षक कक्ष,গার্ড-চেম্বার
(2) रक्षक चौकी,গার্ড-চেম্বার
(3) अस्थायी कारावास,গার্ড-চেম্বার
गुप्त वंश,গুপ্ত
() संत चरित संग्रह,হ্যাজিওগ্রাফি
(2) संत चरित लेखन,হ্যাজিওগ্রাফি
() संत चरित,হ্যাজিওলজি
(2) संत साहित्य,হ্যাজিওলজি
दीवाने ख़ास,ব্যক্তিগত দর্শকদের হল
"दीवाने आम, आम दरबार",পাবলিক দর্শক হল
"शस्त्रांकित पट्टिका, कुल-चिह्नाँकित पट्टिका",হ্যাচমেন্ট
() अवधर्मी,বিধর্মী
"(2) क़ाफिर, बुतपरस्त",বিধর্মী
देव-पूजा,হিথেনিজম
हिज़र,হেগিরা (হেজেরা)
यूनानी संस्कृति,হেলেনবাদ
"भूमिदास, दास",হেলট
कुल-चिह्रांकन कला,হেরাল্ড্রি
विरासत,ঐতিহ্য
चित्रात्मक रेखीय अक्षर या प्रतीक,হায়ারোগ্লিফিক রৈখিক অক্ষর
चित्रात्मक लिपि,হায়ারোগ্লিফিক লিপি
हाई चर्च,উচ্চ গির্জা
हाई लैन्डर,উচ্চ ল্যান্ডার
हिंदू धर्म,হিন্দুধর্ম
() इतिहासज्ञ,ঐতিহাসিক
(2) इतिहासकार,ঐতিহাসিক
ऐतिहासिक भौतिकवाद,ঐতিহাসিক বস্তুবাদ
ऐतिहासिक युग ऐतिहासिक काल,ঐতিহাসিক যুগ
ऐतिहासिक सीमांत,ঐতিহাসিক সীমান্ত
इतिहास-लेखक,ইতিহাসবিদ
2. इतिवृत्त लेखक,ইতিহাসবিদ
इतिहास-लेखनकला,ইতিহাস রচনা
2. इतिहास-लेखन,ইতিহাস রচনা
इतिहास,ইতিহাস
हित्ती साम्राज्य,হিট্টাইট সাম্রাজ্য
"पवित्र मैत्री, पवित्र सहबंध",পবিত্র জোট
"() पुण्य पुरी, पवित्र नगर",পবিত্র শহর
(2) होली सिटी,পবিত্র শহর
() पुण्य भूमि,পবিত্র ভূমি
(2) होली लैंड,পবিত্র ভূমি
"() होली लीग, पवित्र संघ",পবিত্র লীগ
"() सन्  से  ईo की अवधि में, पोप जूलियस द्वितीय (पदकाल सन् - ईo) ने फ्रांसिसियों को इटली से निष्कासित करने के उद्देश्य से इटली के नगर राज्य वेनिस को विजित कर और स्पेन के फर्डिनेन्ड (सन् - ईo) के साथ मिलकर पवित्र संघ की स्थापना की। आगे चलकर इंग्लैंड के राजा हेनरी अष्टम (सन् -) और सम्राट मैक्सिमिलियन प्रथम् (पदकाल सन् - ईo) भी संघ में सम्मिलित हो गए। हेनरी अष्टम् ने ‘एड़ युद्ध’ (बैटिल आफ द स्पर्स) में फ्रांसीसियों को पराजित किया और यह संघ भी उसी के साथ समाप्त हो गया।",পবিত্র লীগ
"पवित्र रोमन साम्राज्य, रोम का धर्म-राज्य",পবিত্র রোমান সাম্রাজ্য (= সাম্রাজ্য)
() पोप का अधिकार-क्षेत्र,পবিত্র সাগর
(2) धर्ममंडल,পবিত্র সাগর
जिहाद,জেহাদ
2. धर्म-युद्ध,জেহাদ
बर्तानिया सरकार,হোম সরকার
"होम गार्ड, गृह रक्षक दल",ঘরের রক্ষক
स्वदेश,স্বদেশ
स्वशासन,স্বায়ত্তশাসন
होम रूल,স্বায়ত্তশাসন
ओर्दु,Horde
2. झुंड,Horde
विरोधी देश,শত্রু দেশ
शत्रु-प्रदेश,প্রতিকূল ভূমি
"क्षिप्र अनुघर्षण, सरगर्मी से पीछा करना",গরম সাধনা
सदन,গৃহ
2. घराना,গৃহ
हाउस ऑफ कॉमन्स,হাউস অফ কমন্স
हाउस ऑफ लॉर्डस,হাউস অফ লর্ডস
हाउस ऑफ रिप्रेजेन्टेटिव्स,হাউস অফ রিপ্রেজেন্টেটিভস
"हयूजिनात, फ्रांसीसी प्रोटेस्टैन्ट",Huguenots
"मानवतावाद, मानवता",মানবতাবাদ
मानव (ता) वादी,মানবতাবাদী
शतवर्षीय युद्ध,শত ইয়েসের যুদ্ধ
"हंकर, अनुदारदली (य)",হুংকার
"इबादतखाना, उपासना-गृह",ইবাদত খানা (উপাসনা ঘর)
"मूर्ति भंजक, बुतशिकन",আইকনোক্লাস্ট
मूर्त्तिपूजक,মূর্তিপূজক
"इलाही संवत्, इलाही काल",ইলাহী যুগ
अवैध युद्ध,অবৈধ যুদ্ধ
"अलंकृत पांडुलिपि, चमकदार पांडुलिपि",আলোকিত পাণ্ডুলিপি
सचित्र पांडुलिपि,সচিত্র পাণ্ডুলিপি
2. सचित्र हस्तलेख,সচিত্র পাণ্ডুলিপি
इमाम,ইমাম (ইমাম)
इमाम-राज्य,ইমামতি
2. इमाम पद,ইমামতি
इमामबाड़ा,ইমামবাড়া
"साम्राज्यिक, साम्राज्य संबंधी",ইম্পেরিয়াল
साम्राज्यिक नगर,ইম্পেরিয়াল সিটি
साम्राज्यवाद,সাম্রাজ্যবাদ
साम्राज्यिक अधिमानात्मकता,ইম্পেরিয়াল পছন্দ
दुःनीति,ইমপলিসি
झूठा दावेदार; प्रतारक,প্রতারক
कैद,কারাবাস
2. कारावास,কারাবাস
"क्षिप्र आक्रमण, अचानक हमला",অনুপ্রবেশ
"आक्रमणकारी, धावामार",অনুপ্রবেশকারী
स्वाधीनता,স্বাধীনতা
स्वाधीनता-दिवस,স্বাধীনতা দিবস
इंडिपेन्डेंस हाल,স্বাধীনতা হল
अमरीकी इंडियन,ভারতীয় আমেরিকান (=লাল ভারতীয়=আমেরিকান ভারতীয়)
"भारतीय होम रूल लीग, इंडियन होम रूल लीग",ইন্ডিয়ান হোম রুল লিগ
औद्योगिक क्रांति,শিল্প বিপ্লব
"क़ाफिर, अविश्वासी",কাফের
"2. क़ाफिर, विधर्मी",কাফের
घुसपैठ,অনুপ্রবেশ
घुसपैठिया,অনুপ্রবেশকারী
ज्ञापक,তথ্যদাতা
2. भेदिया,তথ্যদাতা
सूचनादाता,তথ্যদাতা
2. मुखबिर,তথ্যদাতা
प्रवेश,প্রবেশ
2. अंतः प्रवेश,প্রবেশ
3. प्रवेशाधिकार,প্রবেশ
निवास,বাসস্থান
निवासी,বাসিন্দা
वंशागति,উত্তরাধিকার
2. उत्तराधिकार,উত্তরাধিকার
3. दाय,উত্তরাধিকার
"उत्कीर्ण लेख, अभिलेख",শিলালিপি
लक्षण,চিহ্ন
अधिमिलन-पत्र,যোগদানের যন্ত্র
इन्स्ट्रूमेंट ऑफ गवर्नमेंट,সরকারের যন্ত্র
उपप्लव,বিদ্রোহ (বিদ্রোহ)
उपप्लवी,বিদ্রোহী
विप्लव,বিদ্রোহ
2. परिद्रोह,বিদ্রোহ
"एकीकरण, समेकीकरण",মিশ্রণ
अभिलेखों (रिकार्डों) की अविकलता,রেকর্ডের অখণ্ডতা
राज्यों की अखंडता,রাজ্যের অখণ্ডতা
बुद्धिजीवी वर्ग,ইন্টেলিজেন্টসিয়া (বুদ্ধিমত্তা)
"अंतःस्थता, बीच-बचाव",মধ্যস্থতা
अंतःस्थ,মধ্যস্থতাকারী
मध्यस्थ,মধ্যস্থতাকারী
अंतर्राष्ट्रीयता,আন্তর্জাতিকতাবাদ
"2. अंतर्राष्ट्रीयतावाद, अंतर्राष्ट्रवाद",আন্তর্জাতিকতাবাদ
"अंतर्राष्ट्रीयतावादी, अंतर्राष्ट्रवादी",আন্তর্জাতিকতাবাদী
अन्यान्यध्वंसी युद्ध,আন্তঃযুদ্ধ
नज़रबंद व्यक्ति,ইন্টার্নী
2. स्थानबद्ध व्यक्ति,ইন্টারনি
युद्धबंदी शिविर,ইন্টারনি ক্যাম্প
नज़रबंदी,অন্তরীণ
2. स्थानबद्धता,অন্তরীণ
3. नज़रबंदी का दंड,অন্তরীণ
अंतरनंसियों,ইন্টারনুনসিও
दुभाषिया,দোভাষী
2. भाषान्तरकार,দোভাষী
3. व्याख्याकार,দোভাষী
"अंतः क्षेप, हस्तक्षेप",হস্তক্ষেপ
निर्वसीयता,ইন্টেস্ট্যাসি
"निर्वसीयती, इच्छा-पत्र रहित",ইনটেস্টেট
"साजिश, षड़यंत्र",চক্রান্ত
"बल-प्रवेष्टा, बल पूर्वक प्रवेश करने या घुस आने वाला",অনুপ্রবেশকারী
2. अतिक्रमी,অনুপ্রবেশকারী
बल-प्रवेश,অনধিকারপ্রবেশ
आक्रमण,আক্রমণ
2. चढ़ाई,আক্রমণ
घेर लेना,বিনিয়োগ করুন
2. खिलअत देना,বিনিয়োগ করুন
3. मान प्रदान करना,বিনিয়োগ করুন
4. पद प्रदान करना,বিনিয়োগ করুন
खिलअत देना,ইনভেস্টিচার
2. पद-स्थापन,ইনভেস্টিচার
3. मान-प्रदान,ইনভেস্টিচার
मान-प्रदान समारोह,বিনিয়োগ অনুষ্ঠান
राष्ट्रीयता प्रदान करना,জাতীয়তার সাথে বিনিয়োগ করুন
अजेय आर्मेडा,অজেয় আরমাদা
राज्य की अनुल्लंघनीयता,অমান্যতা (রাষ্ট্রের)
अभेद्य राज्य,লঙ্ঘন রাষ্ট্র
अभेद्य दुर्ग,অভেদ্য দুর্গ
लौह युग,আয়রন বয়স
"लौह पट, लोहे का पर्दा, दुर्भेद्य आवरण",লোহার পর্দা
"आयरन गार्ड, लौहरक्षक दल",আয়রন গার্ড
"आपाती राशन, आपाती रसद",লোহার রেশন
आयरन साइड्स,লোহার দিক
लोहाग्रयुक्त बाण,লোহার টিপযুক্ত তীর
इस्थिमियायी खेल,ইস্তমিয়ান গেমস
"जांनिसार, तुर्की पैदल सैनिक",জেনিসারি
द्वारपाल,দারোয়ান
2. फर्राश,দারোয়ান
"बरछी, बरछा",জ্যাভলিন
"जिम क्रो लॉ, जिम क्रो क़ानून",জিম ক্রো আইন
उद्धत राष्ट्रवादी,জিঙ্গো
2. जिंगो,জিঙ্গো
"3. युयुत्सु, युद्धप्रिय",জিঙ্গো
युयुत्सुवाद,জিঙ্গোইজম
संयुक्त कार्यवाही,যৌথ অভিযান
संयुक्त नियंत्रण,যৌথ নিয়ন্ত্রণ
"संयुक्त संधारण, संयुक्त दख़ल",যৌথ দখল
जूरी,জুরি
न्यायोचित उद्देश्य,শুধু কারণ
अंतः कोट,রাখা
पुरालेखपाल,আর্কাইভের রক্ষক
"नगाड़ा, नक्कारा",কেটলি-ড্রাম
संकेत शब्द,মূল শব্দ
राजा,রাজা
"राज्य, राजा",রাজ্য
क्षुद्र राज,কিংলেট
"भूपकर्त्ता, राजविधाता",কিং মেকার
राजपद,রাজত্ব
2. राजतंत्र,রাজত্ব
गुप्त सलाहकार,রান্নাঘরের তাক
नाइट,নাইট
नाइट पद,রাজত্ব
नाइट्स हॉसपिटेलर्स,Kinghts হাসপাতালের
नाइट्स ऑफ सेन्ट जॉन,সেন্ট জন নাইট
नाइट टेम्पलर,নাইট টেম্পলার
कू क्लक्स क्लान,Ku Klux Klan (KKK)
"कोमिंतांग, कूमिंतांग",কুমিন্তং
"सामान्य धर्मोपासक वर्ग, उपासक वर्ग",সাধারণ
"भाला, कुंत",ল্যান্স
"भालाधारी, भालासवार, कुंतधारी",ল্যান্সার
उत्तर गुप्तवंश,পরে গুপ্তরা
वैधा उत्तराधिकारी,বৈধ উত্তরাধিকারী
अव्यवस्था,অনাচার (=বিশৃঙ্খলা)
2. अराजकता,অনাচার (=বিশৃঙ্খলা)
लॉ लॉर्डस,আইন প্রভুরা
(अशोक द्वार प्रवर्तित) धर्म,ধার্মিকতার আইন
राष्ट्र संघ,জাতির লীগ
() रिक्थ,উত্তরাধিকার (= উইল)
(2) वसीयत संपदा,উত্তরাধিকার (= উইল)
"वैध उत्तराधिकारी, कानूनी वारिस",আইনগত উত্তরাধিকারী
पोपदूत,লিগেট
2. लीगेट,লিগেট
"3. प्रणिधि, मितार्थ दूत",লিগেট
आख्यान,কিংবদন্তি
2. लेख,কিংবদন্তি
लीजन,সৈন্যদল
2. सैन्य दल,সৈন্যদল
लीजन ऑफ ऑनर,লিজিয়ন অফ অনার
राजद्रोह,লেস ম্যাজেস্টি (=লেস ম্যাজেস্ট)
लघु राज्य,কম রাজ্য
प्रत्यय-पत्र,বিশ্বাস পত্র
सीमांत स्वामी,লিজ-প্রভু
() सेवाबद्ध सामंत,লিজ ম্যান
"(2) परिचर, खिदमतगार",লিজ ম্যান
आजीवन कारावास,যাবজ্জীবন কারাদণ্ড
वंश परम्परा,বংশ
लिटिल इंग्लैंडर,লিটল ইংল্যান্ডার
हीनयान,ছোট যান (= কম যানবাহন)
समुद्र तटवर्त्ती राज्य,উপকূলীয় রাষ্ট্র
प्रार्थना-विधि,লিটার্জি
प्रार्थना विधि,লিটার্জি
स्थानीय निष्ठा,স্থানীয় আনুগত্য
"स्थानीय स्वशासन, स्थानीय स्वायत्त शासन",স্থানীয় স্ব-সরকার
लौंग पार्लियामैंट,দীর্ঘ সংসদ
"लो कंट्रीज़, निम्नतल देश",নিম্ন দেশগুলি
निष्ठावान,অনুগত
निष्ठा,আনুগত্য
मैकियाविली नीति,ম্যাকিয়াভেলিয়ান নীতি
मेग्ना कार्टा,ম্যাগনা কার্টা
"मैगनम कान्सिलियम, उच्च परिषद्",ম্যাগনাম কনসিলিয়াম
राज्यवर्जित कृत्य,মালুম নিষেধ
परमाधिदेश,মান্দামুস
अधिदेश,ম্যান্ডেট
अधिदेश वर्ग 'क',"আদেশ, শ্রেণী &#39;ক&#39;"
अधिदेश वर्ग 'ख',"আদেশ, শ্রেণী &#39;বি&#39;"
अधिदेश वर्ग 'ग',"ম্যান্ডেট, ক্লাস &#39;সি&#39;"
अधिदेश पद्धति,ম্যান্ডেট সিস্টেম
अधिदेश प्राप्त राज्य,বাধ্যতামূলক অবস্থা
"मेंगोनेल, प्रक्षेपास्त्र",ম্যাঙ্গোনেল
घोषणा-पत्र,ঘোষণাপত্র
"सैन्यव्यूहन, स्थिति परिवर्तन-कौशल",কৌশল
"युद्धपोत, जंगी जहाज",যুদ্ধের মানুষ
"मेनर, सामंत-भूमि",ম্যানর
2. सामंत गढ़ी,ম্যানর
"जनशक्ति, जन बल",জনশক্তি
2. श्रमिक शक्ति,জনশক্তি
दासत्वमुक्ति,ম্যানুমিশন
दासत्व से मुक्ति,মনুমিত
हस्तलेख ग्रथ,পাণ্ডুলিপি
2. पांडुलिपि,পাণ্ডুলিপি
3. हस्तलिखित ग्रंथ,পাণ্ডুলিপি
लुटेरा,ডাকাত
"समुद्र तटवर्ती प्रदेश, समुद्र तटवर्ती क्षेत्र",সামুদ্রিক বেল্ট
"समुद्री सभ्यता, समुद्री तटवर्ती सभ्यता",সামুদ্রিক সভ্যতা
"समुद्री ध्वज, समुद्री पताका",সামুদ্রিক পতাকা
समुद्री शक्तियाँ,সামুদ্রিক ক্ষমতা
समुद्री प्रभुसत्ता,সামুদ্রিক সার্বভৌমত্ব
समुद्री युद्ध,সামুদ্রিক যুদ্ধ
मार्क्विस,মার্কুইস
मार्क्विस का पद,মার্কুইসেট
"मार्शल लॉ, फौजी शासन",সেনাশাসন
लड़ाकू जातियाँ,মার্শাল রেস
शहीद,শহীদ
"हत्याकांड, जनसंहार",হত্যাকাণ্ড
सैन्य पुंज,কৌশলের ভর
मास्टर एट आर्म्स,মাস্টার-এ-আর্মস
"मास्टर आफ सेरीमोनीज, समारोह-अधीक्षक, समारोह प्रबन्धक",অনুষ্ঠান - এর গুরু
राजभवन प्रबन्धक,গৃহকর্তা
मास्टर ऑफ हॉर्स,ঘোড়ার মাস্টার
मास्टर ऑफ द रोल्स,রোলস মাস্টার
"तोड़ा, टोटा",ম্যাচ
2. पलीता,ম্যাচ
तोड़ेदार बंदूक,ম্যাচলক
"वैवाहिक संबंध, विवाह द्वारा मैत्री",বৈবাহিক জোট
"भूमध्य सागरीय शक्तियाँ, भूमध्य सागरीय राष्ट्र",ভূমধ্য শক্তি
"मेन्शेविक, नरम दलीय रूसी साम्यवादी",মেনশেভিক
भृतक सेना,ভাড়াটে বাহিনী
"भृतक सैनिक, भाड़े का सिपाही",ভাড়াটে সৈনিক
व्यापारी जहाज़,বণিক
"मध्य युग, मध्य काल",মধ্যবয়সী
"पश्चिमी एशिया, (यूरोपीय दृष्टि से) मध्य पूर्व",মধ্যপ্রাচ্য
मध्य समुद्री मार्ग,মধ্যপথ
मध्यम मार्ग,মধ্যপথ
"मध्य मार्ग, बीच का रास्ता",মধ্য পথ (=মিডল কোর্স)
प्रवासी,অভিবাসী
प्रवास,মাইগ্রেশন
2. स्थानांतर गमन,মাইগ্রেশন
3. देशांतर गमन,মাইগ্রেশন
सैन्यवाद,সামরিকবাদ
2. फ़ौजी शासन व्यवस्था,সামরিকবাদ
3. सैन्य युद्धवाद,সামরিকবাদ
4. युद्ध प्रियता,সামরিকবাদ
सैन्यवादी,সামরিকবাদী
2. युद्धवादी,সামরিকবাদী
सैन्यीकरण,সামরিকীকরণ
2. सैनिकीकरण,সামরিকীকরণ
3. फ़ौजी शासन,সামরিকীকরণ
समरतंत्री,সামরিক কৌশলবিদ (=কৌশলবিদ)
2. व्यूह कुशन,সামরিক কৌশলবিদ (=কৌশলবিদ)
"समरतंत्र, समर विद्या, युद्ध विद्या",সামরিক কৌশল (=কৌশল)
"नागरिक सेना, सिंहबंदी",মিলিশিয়া
2. मिलिशिया,মিলিশিয়া
कुशासन,দুঃশাসন
लुप्त कड़ी,হারানো সুত্র
"दूतमंडल, मिशन",মিশন
2. सेवादल गठित मंडल,মিশন
3. दौत्यकर्म,মিশন
मिश्र प्रजाति,মিশ্র জাতি
आधुनिक इतिहास,আধুনিক ইতিহাস
"अस्थायी व्यवस्था, आरज़ी समझौता, कार्यनिर्वाहक व्यवस्था",জীবনযাত্রাপ্রণালী
मठवास,একাধিপত্য
एकराष्ट्र,রাজা
2. राजा,রাজা
राजतंत्रवाद,রাজতন্ত্র
2. राजतंत्र से सिद्धान्त,রাজতন্ত্র
राजतंत्रवादी,রাজতন্ত্রবাদী
"राजतंत्र, एकराट्तंत्र",রাজতন্ত্র
मठ,মঠ
2. बिहार,মঠ
3. संधाराम,মঠ
मठजीवन,সন্ন্যাস
2. मठतंत्र,সন্ন্যাস
भिक्षु,সন্ন্যাসী
"मूल देश, मातृदेश",মাতৃভূমি
मातृभूमि,মাতৃভূমি
संसद जननी,সংসদের মা
"मकरेकर, कीचड़ उछालने वाला",মুক্রকারস
"ममी, चिरशव",মমি
"संग्रहालय, अजायबघर",যাদুঘর
"तुपक, लंबी बंदूक, तुफंग",মাস্কেট
"बंदकूची, बरकंदाज़",মাস্কেটিয়ার
बरकंदाज़ों का दस्ता,মাস্কেট্রি
2. बरकंदाज़ी,মাস্কেট্রি
सैनिक उपस्थिति अधिकारी,মাস্টার মাস্টার
सैनिक नामावली,মাস্টার-রোল
2. उपस्थिति नामावली,মাস্টার-রোল
"सैनिक विद्रोह, सैन्य विद्रोह ग़दर, फ़ौजी बग़ावत",বিদ্রোহ
"विद्रोह विधि, म्यूटिनी एक्ट",বিদ্রোহ আইন
रहस्यपूर्ण जहाज,রহস্য জাহাজ
वर्णन,বর্ণনামূলক
राष्ट्र,জাতি
"दैशवासी, देशीय व्यक्ति",স্থানীয়
रजवाड़ा,দেশীয় রাজ্য
प्रकृतिवाद,প্রকৃতিবাদ
"नैसर्गिक अधिकार, प्राकृतिक अधिकार",প্রাকৃতিক অধিকার
"नात्सी, नाज़ी",নাৎসি
"नात्सी क्रांति, नाज़ी क्रांति",নাৎসি বিপ্লব
"नाज़ीवाद, नात्सीवाद",নাৎসিবাদ
निकट पूर्व,পূর্ব কাছাকাছি
नीग्रो,নিগ্রো
नीग्रो समर्थक,নিগ্রোফিল
नीग्रो प्रेम,নেগ্রোফিলিজম
नीग्रो भय,নিগ্রোফোবিয়া
तटस्थ,নিরপেক্ষ
तटस्थ देश,নিরপেক্ষ দেশ
"न्यूडील, नई नीति, नई व्यवस्था",নতুন চুক্তি
नूतन विश्व,নতুন বিশ্ব
"अभिजात वर्ग, अमीर वर्ग",আভিজাত্য
"अभिजात, अमीर",উন্নতচরিত্র
2. मोहर,উন্নতচরিত্র
"खानाबदोश, यायावर",যাযাবর
यायावर दल,যাযাবর দল
खानाबदोशी जिंदगी,যাযাবর
"अनाक्रमण अनुबंध, अनाक्रमण समझौता",অহিংস সন্ধি
अनाक्रमण संधि,অ-আগ্রাসন চুক্তি
अयोधी राष्ट्र,যুদ্ধহীন রাষ্ট্র
असहयोग,অসহযোগিতা
असहयोग आंदोलन,অসহযোগ আন্দোলন
(सिक्के का) मुख्य भाग,বিপরীত
2. परिपूरक भाग,বিপরীত
भीड़शाही,গণতন্ত্র (=জনতাতন্ত্র)
"भीड़तंत्र का समर्थक, भीड़तंत्र का प्रतिपादक",অক্লোক্র্যাট
"सरकारी दस्ताबेज़, सरकारी प्रलेख",অফিসের নথিপত্র
पुरानी दुनिया,পুরোনো জগৎ
"गुटतंत्र, स्वल्पतंत्र",অলিগার্কি
"धातक आक्रमण, जबरदस्त मारकाट",আক্রমণ
प्रकट संधिवार्त्ता,খোলা আলোচনা
"मुक्त प्रश्न, खुला प्रश्न, विवादास्पद प्रश्न",খোলা প্রশ্ন
अप्रतिबद्ध अभिलेख,রেকর্ড খুলুন
प्राच्य,প্রাচ্য
प्राच्यवाद,প্রাচ্যবাদ
2. पूर्व देशीयता,প্রাচ্যবাদ
प्राच्यविद्,প্রাচ্যবিদ
उद्भव,উৎপত্তি
"2. उद्गम, उत्पत्ति",উৎপত্তি
शुद्ध लेखन,অর্থোগ্রাফি
"सहसा युद्धारंभ, युद्ध का सहसा आरंभ, युद्ध का सहसा छिड़ जाना।",শত্রুতার প্রাদুর্ভাব
"सीमा चौकी, चौकी",আউট-পোস্ট
अधिपति,ওভার-লর্ড
"चढ़ आना, कुचलना",অগ্রাহ্য করা
2. प्रत्यादेश करना,অগ্রাহ্য করা
"देवपूजक, पैगन",পৌত্তলিক
पैगन,পৌত্তলিক
"देवपूजन, मूर्तिपूजा",পৌত্তলিকতা
2. देवपूजावाद,পৌত্তলিকতা
स्तूप,প্যাগোডা
2. बौद्ध मंदिर,প্যাগোডা
3. पैगोडा,প্যাগোডা
राजप्रासाद षड़यंत्र,প্রাসাদ চক্রান্ত
जागीर,প্যালাটিনেট
"ताल, ताड़-पत्र",তাল পাতা
खजूरी रविवार,অব্যবহিত পূর্ববর্তী রবিবার
"प्रशस्तिकार, विरुदकार",প্যানেগরিস্ট
आतंक,আতঙ্ক
2. तहलका,আতঙ্ক
आतंककारक,আতঙ্কগ্রস্ত
पोपतंत्र,পোপপদ
2. पोप पद,পোপপদ
3. पोप अवधि,পোপপদ
"4. पोप-परंपरा, पोपीय उत्तराधिकार",পোপপদ
पोप का आदेश-पत्र,পাপল বলদ
पोपवाद,পোপবাদ
2. पोपतंत्रीय व्यवस्था,পোপবাদ
पोपवादी,পোপবাদী
पोप-राज्य,পোপ রাজ্য
पोपवाद,প্যাপিজম (=পেপিস্ট্রি)
पोपवादी,পাপিস্ট
पेपाइरस,প্যাপিরাস
दृष्टांत कथा,উপমা
परमोच्च,প্যারামাউন্ট
परमोच्च शक्ति,সর্বশ্রেষ্ঠতা (=পরামাউন্ট শক্তি)
