English,Malayalam
correlation ratio,പരസ്പര ബന്ധ അനുപാതം
correlogram,പരസ്പരബന്ധം ഡയഗ്രം
correlogram analysis,പരസ്പരബന്ധം-ചിത്ര വിശകലനം
correspond,"പൊരുത്തപ്പെടുത്തുക, പൊരുത്തപ്പെടുത്തുക"
correspondence principle,അസോസിയേഷന്റെ നിയമങ്ങൾ
corresponding angle,അനുബന്ധ കോൺ
corresponding side,അനുയോജ്യമായ വശം
coset,സെറ്റ്
cosine,"cosine, cotizya"
cosine law,കോസൈനുകളുടെ ഭരണം
cost analysis,ചെലവ് വിശകലനം
cost maximization,ചെലവ് പരമാവധിയാക്കൽ
countability axiom,എണ്ണൽ സിദ്ധാന്തം
countable,എണ്ണാവുന്ന
countable additivity,എണ്ണാവുന്ന സങ്കലനം
countable base,എണ്ണാവുന്ന അടിസ്ഥാനം
countable basis,എണ്ണാവുന്ന അടിസ്ഥാനം
countable set,എണ്ണാവുന്ന സെറ്റ്
countably infinite,എണ്ണിയാലൊടുങ്ങാത്തത്
counter,"കാൽക്കുലേറ്റർ, പാനൽ, കൌണ്ടർ"
counter clockwise,എതിർ ഘടികാരദിശയിൽ പാഴാക്കൽ
counter example,എതിർ ഉദാഹരണം
covariance,സഹവർത്തിത്വം
covariance law,സഹവർത്തിത്വ നിയമം
covariance matrix,കോവേരിയൻസ് മാട്രിക്സ്
covariance method,സഹവർത്തിത്വ രീതി
covariance technique,സഹവർത്തിത്വ രീതി
Cramer's rule,ക്രാമർ നിയമം
Cramer-Rao inequality,ക്രാമർ-റാവു അസമത്വം
criterion function (=objective function),വസ്തുനിഷ്ഠമായ പ്രവർത്തനം
critical angle,നിർണായക ആംഗിൾ
critical point,നിര്ണ്ണായക ബിന്ദു
critical point of function,പ്രവർത്തനത്തിന്റെ നിർണായക പോയിന്റ്
critical value,നിർണായക മൂല്യം
critical velocity,നിർണായക വേഗത
cross correlation function,ഇൻവേഴ്സ് കോറിലേഷൻ ഫംഗ്ഷൻ
cross product,"വെക്റ്റർ-ഉൽപ്പന്നം, വെക്റ്റർ-ഉൽപ്പന്നം"
cross ratio,ഇടിമിന്നൽ അനുപാതം
cross sectioning,ക്രോസ് സെക്ഷൻ
crypt,ക്രിപ്റ്റോഗ്രഫി
cube,"ക്യൂബ്, ക്യൂബ്"
cube number,ക്യൂബ് നമ്പർ
cube root,ക്യൂബ് റൂട്ട്
cubic,"ക്യൂബ്, ക്യൂബിക്, ക്യൂബിക്, ക്വാഡ്രാറ്റിക്, ത്രികോണം, ക്യൂബിക്"
cubical,"ക്യൂബ്, ക്യൂബ്, ക്യൂബിക്"
cubic equation,ക്വാഡ്രാറ്റിക് സമവാക്യം
cubic inch,ക്യുബിക് ഇഞ്ച്
cubic metre,ക്യുബിക് മീറ്റർ
cubic parabola,ചതുരാകൃതിയിലുള്ള പരവലയം
cubic root,ക്യൂബ് റൂട്ട്
cubic term,ട്രിപ്പിൾ ടേം
cuboid,ഓർത്തോഗണൽ സമാന്തരം
cumulative,സഞ്ചിത സമാഹരിച്ചത്
cumulative curve,ക്യുമുലേറ്റീവ് കർവ്
cumulative distribution function,സഞ്ചിത വിതരണ പ്രവർത്തനം
cumulative frequency,സഞ്ചിത ആവൃത്തി
cumulative frequency function,ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഫംഗ്‌ഷൻ
cumulative frequency graph,ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഗ്രാഫ് ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഗ്രാഫ്
cumulative probability function,ക്യുമുലേറ്റീവ് പ്രോബബിലിറ്റി ഫംഗ്‌ഷൻ
curl,"ചുരുളൻ, ക്വിന്റൽ"
curl of the congruence,ദ്വിസമാന്തര വക്രം
curl of the vector,വെക്റ്റർ ചുരുളൻ
curly bracket,"വില്ലു ബ്രേസ്, കമാനം"
current,ധാര
current point,ചലിക്കുന്ന പോയിന്റ്
curvature,വക്രത
curvature effect,വക്രത പ്രഭാവം
curve,വളവ്
curved line,വളഞ്ഞ രേഖ
curve tracing,കർവ് ട്രേസിംഗ്
curvilinear asymptote,വളഞ്ഞ അസിംപ്റ്റോട്ട്
curvilinear coordinates,curvilinear കോർഡിനേറ്റുകൾ
curvilinear regression,കർവിലീനിയർ റിഗ്രഷൻ
cusp,"അവ്യക്തമായ, കൂമ്പാരം"
cycle,"വീൽ, റൊട്ടേഷൻ, സൈക്കിൾ, കാസ്റ്റിംഗ് വീൽ, കോംപാക്ഷൻ വീൽ"
cyclical variation,ചാക്രിക വ്യതിയാനം
cyclic cross product,സൈക്ലിക് വെക്റ്റർ ഉൽപ്പന്നം
cyclic demand,ചാക്രിക ആവശ്യം
cyclic expression,ചാക്രിക പദപ്രയോഗം
cyclic group,ചാക്രിക ഗ്രൂപ്പ്
cyclic permutation,ചാക്രിക ക്രമമാറ്റം
cycloid,"സൈക്ലോയ്ഡ്, സൈക്ലോയ്ഡ്"
cylinder,"സിലിണ്ടർ, സിലിണ്ടർ"
cylindrical,"സിലിണ്ടർ, സിലിണ്ടർ, സിലിണ്ടർ, സിലിണ്ടർ"
cylindrical surface,സിലിണ്ടർ പേജ്
cypher,"പൂജ്യം, സൈഫർ"
D'alembert's principle,ദിൽബെർട്ടിന്റെ സിദ്ധാന്തം
damped harmonic function,നനഞ്ഞ ലളിതമായ ഹാർമോണിക് ചലനം
damping constant,സ്ഥിരമായ ഈർപ്പം
data,"ദത്ത്, ഉപട്ട, ഡാറ്റ, ട്രസ്റ്റ്"
data origination,ദത്ത് ഏറ്റെടുക്കുന്നു
data processing system,ട്രസ്റ്റ് റിസോഴ്സ് സിസ്റ്റം
data processor,ഡാറ്റ പ്രോസസ്സർ
data sheet,ഡാറ്റ ഷീറ്റ്
decagon,ദശാഭുജം
decagram,ദശാഗ്രാം
decameter,ദശാമീറ്റർ
decay constant,ശോഷണ സൂചിക
decay curve,ശോഷണ വക്രം
decent function,ഗംഭീരമായ പ്രവർത്തനം
decigram,ദേശിഗ്രാം
decile,ദശാംശം
decimal,"ദശാംശം, ദശാംശം"
decimal code,ദശാംശ കോഡ്
decimal coded digit,ദശാംശ കോഡ് ചെയ്ത അക്കം
decimal expansion,ദശാംശ വികാസം
decimal fraction,ദശാംശ അംശം
decimal notation,ദശാംശ നൊട്ടേഷൻ സിസ്റ്റം
decimal numbering system,ദശാംശ നൊട്ടേഷൻ സിസ്റ്റം
decimal point,ദശാംശ
decimal scale,ദശാംശ സ്കെയിൽ
decimal system,ദശാംശ വ്യവസ്ഥ
decimeter,ഡെസിമീറ്റർ
deciphering,എൻകോഡിംഗ്
decision model,തീരുമാന മാതൃക
decision theory,തീരുമാന സിദ്ധാന്തം
decision variable,തീരുമാനം വേരിയബിൾ
decoder,"ഡീകോഡർ, ഡീകോഡർ"
decoding,"എൻകോഡിംഗ്, ഡീകോഡിംഗ്"
decomposable set,വേർപെടുത്താവുന്ന സെറ്റ്
decreasing,കുറയുന്നു
decreasing function,പ്രവർത്തനം കുറയുന്നു
Dedekind's cut,ഡെഡെകിൻഡ്-കട്ട്
Dedekind's theorem,ഡെഡെകൈൻഡ്-സിദ്ധാന്തം
deduce,സംയോജിപ്പിക്കാൻ
deductive method,കോർപ്പറേറ്റ് പ്രാക്ടീസ്
defective,തെറ്റായ
defining equation,നിർവചന സമവാക്യം
definite integral,നിശ്ചിത അവിഭാജ്യ
definite matrix,നിശ്ചിത മാട്രിക്സ്
definition,"നിർവചനം, വ്യക്തത, ഉറപ്പ്"
deformation curve,രൂപഭേദം വക്രം
deformed surface,വളച്ചൊടിച്ച പേജ്
degeneracy,"ധിക്കാരം, ധിക്കാരം"
degeneracy in transporation problems,ഗതാഗത പ്രശ്നങ്ങളിൽ കൃത്യതയില്ലായ്മ
degree,"ബിരുദം, ബിരുദം, ബിരുദം, ബിരുദം, അളവ്, അളവ്, ബിരുദം"
degree of differential equation,ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ശക്തി
degree of freedom,"സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം, സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം"
degree of polynomial,ബഹുപദത്തിന്റെ ശക്തി
deleted neighbourhood,പരിവാരങ്ങളെ പുറത്താക്കി
delta function,ഡെൽറ്റ പ്രവർത്തനം
demand and utility curve,ഡിമാൻഡും യൂട്ടിലിറ്റി വക്രവും
demand equation,ഡിമാൻഡ് സമവാക്യം
demand function,ഡിമാൻഡ് ഫംഗ്ഷൻ
demographic study,ജനസംഖ്യാ പഠനങ്ങൾ
demography,ജനസംഖ്യാശാസ്ത്രം
De Moivre’s theorem,മോവർ സിദ്ധാന്തം
demonstrate,"തെളിയിക്കുക, സാക്ഷ്യപ്പെടുത്തുക, പ്രകടിപ്പിക്കുക"
demonstration,"പ്രാതിനിധ്യം, തെളിവ്, പ്രകടനം, പ്രകടനം"
demonstrative geometry,പ്രാതിനിധ്യ ജ്യാമിതി
denominator,ഓരോന്നും
dense set,സാന്ദ്രമായ മൊത്തം
density,"സാന്ദ്രത, സാന്ദ്രത"
denumerable set,എണ്ണാവുന്ന സെറ്റ്
departing variables,ആരോഹണ സ്ഥിരാങ്കം
dependent event,ആശ്രിത സംഭവം
dependent random variable,ആശ്രിത റാൻഡം വേരിയബിൾ
dependent variable,ആശ്രിത വേരിയബിൾ
dependent variate,ആശ്രിത വേരിയബിൾ
depression angle,വിഷാദത്തിന്റെ ആംഗിൾ
derivation,"ഡെറിവേറ്റീവ്, ഡെറിവേറ്റീവ്, ഡിഫറൻഷ്യേഷൻ"
derivative,"ഡെറിവേറ്റീവ്, ഡെറിവേറ്റീവ്"
derived series,ഉത്ഭവിച്ച ശ്രേണി
derived set,ഉരുത്തിരിഞ്ഞ സെറ്റ്
descending,"ഇറക്കം, ഇറക്കം"
descending order,അവരോഹണ ക്രമം
descending series,അവരോഹണ ശ്രേണി
descriptive geometry,പ്രൊജക്റ്റീവ് ജ്യാമിതി
descriptive model,വിവരണാത്മക മാതൃക
descriptive statistics,വിവരണാത്മക സ്ഥിതിവിവരക്കണക്കുകൾ
design,"രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (എഡി.), രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (എൻ.)"
design of experiment,പരീക്ഷണത്തിന്റെ രൂപകൽപ്പന
desk calculator,ഡെസ്ക് കാൽക്കുലേറ്റർ
detection,"തിരിച്ചറിയൽ, കണ്ടെത്തൽ"
determinant,"ഡിറ്റർമിനന്റ്, ഡിറ്റർമിനന്റ്, ഡിറ്റർമിനന്റ്"
determinant rank,നിർണ്ണായക ക്രമം
determine,നിർണ്ണയിക്കാൻ
deterministic model,നിർണ്ണായക മാതൃക
deterministic problem,നിർണ്ണായക പ്രശ്നം
deviation,വ്യതിയാനം
deviation coefficient,വ്യതിയാനം ഗുണകം
diadic system,ബൈനറി സിസ്റ്റം
diagonal,ഡയഗണൽ ഹൈപ്പോടെനസ്
diagonalization of a matrix,മാട്രിക്സ് ഡയഗണലൈസേഷൻ
diagonal matrix,"ഡയഗണൽ മാട്രിക്സ്, ഡയഗണൽ മാട്രിക്സ്"
diagonal similarity,ഡയഗണൽ സമത്വം
diagram,ഡയഗ്രം
diagrammatic method,ഡ്രോയിംഗ് രീതി
diagrammatic presentation,ഗ്രാഫിക്കൽ പ്രാതിനിധ്യം
diameter,വ്യാസം
diameter of a set,സെറ്റ് വ്യാസം
diametrically opposite,വിപരീതമായി
dice throw,"ക്രോസ്ഫയർ, ഡൈസ് എറിയുക"
dichotomous classification,ഉഭയജീവി വർഗ്ഗീകരണം
dichotomy,"വിഭജനം, പകുതി"
dictionary order,നിഘണ്ടു
difference calculus,ഡിഫറൻഷ്യൽ കാൽക്കുലസ്
difference equation,ഡിഫറൻഷ്യൽ സമവാക്യം
difference formula,ഡിഫറൻഷ്യൽ ഫോർമുല
difference method,ഡിഫറൻഷ്യൽ രീതി
difference of sets,സെറ്റുകളുടെ വ്യത്യാസം
differentiable,വ്യത്യസ്തമായ
differentiable curve,ഡിഫറൻഷ്യൽ കർവ്
differentiable function,ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ
differential,"ഡിഫറൻഷ്യൽ, ഡിഫറൻഷ്യൽ, ഡിഫറൻഷ്യൽ, ഇന്റർട്രിയൽ, ഇന്ററാജൻസി, ഡിഫറൻഷ്യൽ"
differential calculus,ഡിഫറൻഷ്യൽ ഗണിതം
differential coefficient,ഡിഫറൻഷ്യൽ കോഫിഫിഷ്യന്റ്
differential equation,ഡിഫറൻഷ്യൽ സമവാക്യം
differential form,ഡിഫറൻഷ്യൽ കൂട്ടിയിടി
differential formula,ഡിഫറൻഷ്യൽ ഫോർമുല
differential function,ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ
differential geometry,ഡിഫറൻഷ്യൽ ജ്യാമിതി
differential of higher order,ഉയർന്ന ഓർഡർ ഡിഫറൻഷ്യൽ
differential quotient,ഡിഫറൻഷ്യൽ സെഗ്മെന്റ്
differentiate,വേർതിരിക്കുക
differentiation,"വ്യത്യാസം, വ്യത്യാസം"
differentiation formula,ഡിഫറൻഷ്യൽ ഫോർമുല
differentiation of vector,വെക്റ്ററിന്റെ വ്യത്യാസം
diffusion,"വ്യാപനം, വ്യാപനം"
digit,"സംഖ്യ, ഡയഡം, വിരൽ"
digital computer,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
digital data,അങ്കി ദത്ത്
dimension,"വ്യാപ്തി, വീതി, അളവ്, ശക്തി"
dimensionality,മാനം
dimensionless,അളവില്ലാത്ത
dimension of an equation,സമവാക്യത്തിന്റെ അളവ്
diophantine equation,ഡയോഫാന്റസിന്റെ സമവാക്യം
dip angle,വീഴ്ചയുടെ ആംഗിൾ
dipolar coordinates,ദ്വിധ്രുവ കോർഡിനേറ്റുകൾ
dipole,ദ്വിധ്രുവം
dipyramid (bipyramid),ബൈപിരമിഡ്
Dirac delta function,dirac delta ഫംഗ്ഷൻ
direct common tangent,പൊതു സ്പർശം
directed angle,വലത് കോൺ
directed line,നേരേയുള്ള വര
directional derivative,സ്പേസ് ഡെറിവേറ്റീവ്
direction cosine,"ഡിക്കോസിൻ, ഡിക്കോ-കൊസൈൻ"
direction of maxima,പരമാവധി ദിശ
direction of projection,പ്രൊജക്ഷൻ ദിശ
direction ratio,ദിശ അനുപാതം
director circle,റെഗുലേറ്ററി സർക്കിൾ
director sphere,റെഗുലേറ്റർ സർക്കിൾ
direct product,അനുലോമ ഉൽപ്പന്നം
direct proof,"നേരിട്ടുള്ള തെളിവ്, നേരിട്ടുള്ള തെളിവ്"
direct proportion,തുടർച്ചയായ അനുപാതം
directrix,വിധി
direct sum,അനുലോമ തുക
disconncted sets,വിഭജിക്കപ്പെട്ട സെറ്റ്
discontinuity,"നിർത്തലാക്കൽ, നിർത്തലാക്കൽ, ഇടവേള"
discontinuity of derivative,ഡെറിവേറ്റീവിന്റെ നിർത്തലാക്കൽ
discontinuity of the first kind,ആദ്യ തരം നിർത്തലാക്കൽ
discontinuity of the second kind,രണ്ടാമത്തെ തരം നിർത്തലാക്കൽ
discontinuous distribution,തുടർച്ചയായ വിതരണം
discontinuous function,തുടർച്ചയായ പ്രവർത്തനം
discontinuous variate,തുടർച്ചയായ വ്യതിയാനം
discrete,കണികകൾ
discrete distribution,തുടർച്ചയായ വിതരണം
discrete probability distribution,തുടർച്ചയായ പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ
discrete random variable,തുടർച്ചയായ റാൻഡം വേരിയബിൾ
discrete sample space,തുടർച്ചയായ സാമ്പിൾ ഇടം
discrete set,വ്യതിരിക്തമായ മൊത്തം
discrete space,വ്യതിരിക്തമായ ജനസംഖ്യ
discrete topology,വ്യതിരിക്തമായ അവസ്ഥ
discrete variate,തുടർച്ചയായ വ്യതിയാനം
discriminant,വിതരണ നികുതി
discriminatory analysis (=discriminant analysis),വിവേചനപരമായ വിശകലനം
disjoint,വേർപിരിഞ്ഞു
disjoint events,വിയോജിപ്പുള്ള സംഭവം
disjoint sets,വിഭജിക്കപ്പെട്ട സെറ്റ്
disjoint union,വിഭജനം ചേർക്കൽ
disjunction,"വിഭജനം, യുക്തിസഹമായ തുക"
dispersion,"വിസരണം, ചിതറിക്കൽ"
dispersion chart,ഡിസ്പേർഷൻ ചാർട്ട്
dispersion constant,ഡിസ്പർഷൻ സൂചിക
dispersion diagram,ഡിസ്പർഷൻ ഡയഗ്രം
dispersion matrix (=covariance matrix),ഡിസ്പർഷൻ മാട്രിക്സ്
displacement,സ്ഥാനമാറ്റാം
display,പ്രദർശനം
display unit (=consol),കൺസോൾ
dissimilar,"അസമമായ, അസമമായ"
dissipative forces,വിഘടിപ്പിക്കുന്ന ശക്തി
distance function,ദൂരം പ്രവർത്തനം
distance modulus,ദൂരം മോഡുലസ്
distribution-free method,നോൺ-ഡിസ്ട്രിബ്യൂട്ടീവ്
distributive law,"വിതരണ നിയമം, വിതരണ നിയമം"
diverge,"ചിതറുക, ചിതറുക"
divergence,"വ്യതിചലനം, വ്യതിചലനം, വ്യതിചലനം"
divergence theorem,വ്യതിചലന സിദ്ധാന്തം
divergent,വിഭിന്ന
divergent series,വ്യത്യസ്ത ശ്രേണി
divided difference,വിഭജന വ്യത്യാസം
divisibility,"വിഭജനം, വിഭജനം"
divisible,"ഹരിക്കാവുന്ന, വിഭജിക്കുന്ന"
division,"വിഭജനം, വിഭജനം, വിഭജനം"
division algorithm,ഡിവിഷൻ അൽഗോരിതം
division ring,സ്പ്ലിറ്റ് റിംഗ്
dodecagon,ചതുർഭുജം
dodecahedron,ദശാഭുജം
domain,"ഡൊമെയ്ൻ, ഡൊമെയ്ൻ, പ്രവിശ്യ, പ്രദേശം"
domain of a function,പ്രവർത്തനത്തിന്റെ ഡൊമെയ്ൻ
domain of definition,നിർവ്വചനം-പ്രവിശ്യ
domain of existence,നിലനിൽപ്പിന്റെ അവസ്ഥ
dominant strategy,അസാധുവാക്കൽ ഉപകരണം
doppler effect,ഡോപ്ലർ പ്രഭാവം
dot product,"പോയിന്റ് ഉൽപ്പന്നം, സ്കെയിലർ ഉൽപ്പന്നം"
dotted curve,കുത്തുകളുള്ള വക്രം
double differentiation,ഡ്യുവൽ ഡിഫറൻഷ്യൽ
double exponential distribution,ഇരട്ട എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ
double helix,ഇരട്ട കോയിൽ
double integral,ബൈനറി ഇന്റഗ്രൽ
double integration,ബൈനറി സംയോജനം
double limit,ഇരട്ട പരിധി
double sampling plan,ഇരട്ട സാമ്പിൾ ഇവന്റ്
double sequence,ഇരട്ട ക്രമം
double series,ഇരട്ട പരമ്പര
double suffix notation,ഇരട്ട ഘടിപ്പിച്ച നൊട്ടേഷൻ
double summation,ഇരട്ട സമാഹാരം
downward acceleration,താഴേക്കുള്ള ത്വരണം
downward displacement,താഴേക്കുള്ള സ്ഥാനചലനം
downward motion,താഴേക്കുള്ള ചലനം
downward velocity,താഴേക്കുള്ള വേഗത
drag,ട്രാക്ഷൻ
drag force,ട്രാക്ഷൻ ഫോഴ്സ്
dual,ഇരട്ട ദ്വൈതത
dual basis,ഇരട്ട അടിത്തറ
dual inner product,ഇരട്ട ആന്തരിക ഉൽപ്പന്നം
dual linear programming problem,ഡ്യുവൽ ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം
dual operation,"ഇരട്ട പ്രവർത്തനം, ഇരട്ട പ്രവർത്തനം"
dual problem,ഇരട്ട പ്രശ്നം
dual simplex algorithm,ഡ്യുവൽ സിംഗിൾ അൽഗോരിതം
dual simplex technique,ഇരട്ട ഒറ്റ രീതി
dual space,ഡ്യുവൽ സ്പേസ്
dual variable,ഡ്യുവൽ വേരിയബിൾ
dual vector space,ഡ്യുവൽ വെക്റ്റർ സ്പേസ്
dummy index,നിശബ്ദ സൂചിക
dummy subscript,നിശബ്ദ അടിക്കുറിപ്പ്
dummy suffix,നിശബ്ദ കരാർ
dummy variable,നിശബ്ദ വേരിയബിൾ
duplicator process,തനിപ്പകർപ്പ്
dynamical,ചലനാത്മകം
dynamical system,ചലനാത്മക സംവിധാനം
dynamic demand function,ഡൈനാമിക് ഡിമാൻഡ് ഫംഗ്ഷൻ
dynamic model,ഡൈനാമിക് മോഡൽ
dynamic programming,ഡൈനാമിക് പ്രോഗ്രാമിംഗ്
dynamic programming approach,ഡൈനാമിക് പ്രോഗ്രാമിംഗ് സമീപനം
dynamic programming technique,ഡൈനാമിക് പ്രോഗ്രാമിംഗ് ടെക്നിക്കുകൾ
dynamics,"ചലനാത്മകത, ചലനാത്മകത"
dynamics of a particle,കണികാ ചലനാത്മകത
dynamics of rigid bodies,ദൃഢമായ ശരീര ചലനാത്മകത
earth,"ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി സമ്പർക്കം (ver.)"
earthquake intensity,ഭൂകമ്പ തീവ്രത
eccentricity,ഉത്കേന്ദ്രത
eclipse,അനുമാനം
econometric forecast,ഇക്കണോമെട്രിക് പ്രവചനം
econometrician,സാമ്പത്തിക ശാസ്ത്രജ്ഞൻ
econometrics,ഇക്കണോമെട്രിക്സ്
economics,സാമ്പത്തികശാസ്ത്രം
edge,"കാമ്പ്, അഗ്രം, കണ്ണീർ"
edge of a convex set,മൊത്തം കോർ അഭിമുഖീകരിക്കുന്നു
efficiency factor,കാര്യക്ഷമത സൂചിക
eigen element,സ്വഭാവ ഘടകം
eigen function,സ്വഭാവ സവിശേഷത
eigen value,"ഈജൻ മൂല്യം, സ്വഭാവ മൂല്യം"
eigen value equation,സ്വഭാവ മൂല്യ സമവാക്യം
eigen vector,"ഈജൻ വെക്റ്റർ, സ്വഭാവസദിശ"
elastic,ഇലാസ്റ്റിക്
elastic constant,ഇലാസ്റ്റിക് കാസ്റ്റ്
elastic equilibrium,ഇലാസ്റ്റിക് സന്തുലിതാവസ്ഥ
elasticity,ഇലാസ്തികത
elasticity surface,ഇലാസ്തികത പേജ്
electronic computer,"ഇലക്ട്രോണിക് കമ്പ്യൂട്ടർ, ഇലക്ട്രോണിക് കമ്പ്യൂട്ടർ"
element,"മൂലകം, മൂലകം, മൂലകം"
elementary column operation,പ്രാരംഭ നിര പ്രവർത്തനം
elementary event,പ്രാരംഭ സംഭവം
elementary function,പ്രാരംഭ പ്രവർത്തനം
elementary operation,പ്രാരംഭ പ്രവർത്തനം
elementary outcome,പ്രാഥമിക ഫലങ്ങൾ
elementary probability law,പ്രാരംഭ പ്രോബബിലിറ്റി നിയമം
elementary row operation,ലൈൻ പ്രവർത്തനം ആരംഭിക്കുന്നു
eliminate,"ഉന്മൂലനം ചെയ്യാൻ, ഉന്മൂലനം ചെയ്യാൻ"
elemination procedure,റെസലൂഷൻ പ്രക്രിയ
ellipse,"ദീർഘവൃത്താകൃതി, ദീർഘവൃത്താകൃതി"
ellipsoid,ദീർഘവൃത്താകൃതിയിലുള്ള
ellipsoidal,ദീർഘവൃത്താകൃതിയിലുള്ള
ellipsoidal surface,ദീർഘവൃത്താകൃതിയിലുള്ള ഉപരിതലം
elliptical body,ദീർഘവൃത്താകൃതിയിലുള്ള ശരീരം
embedding,ഉൾച്ചേർക്കൽ
emission,ഉദ്വമനം
empirical data,അനുഭവപരമായ വിശ്വാസം
empirical formula,അനുഭവ സൂത്രവാക്യം
empirical probability,അനുഭവപരമായ സംഭാവ്യത
empirical relation,അനുഭവപരമായ ബന്ധം
empty set,ശൂന്യമായ സെറ്റ്
enclosed,ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു
encoding,"എൻകോഡിംഗ്, കോഡിംഗ്"
endomorphism,പരസ്പര പ്രവർത്തനക്ഷമത
end point,അവസാന പോയിന്റ്
end point of class interval,ക്ലാസ് ഇടവേളയുടെ അവസാന പോയിന്റ്
energy,ഊർജ്ജം
energy momentum component,ഊർജ്ജ-മൊമെന്റം ഘടകം
entering variable,എൻട്രി വേരിയബിൾ
enumerable set,എണ്ണാവുന്ന സെറ്റ്
enumeration,"എണ്ണുക, എണ്ണുക"
equal,"തുല്യ, തുല്യ, തുല്യ, തുല്യ"
equality,"സമത്വം, സമത്വം"
equally likely,സാധ്യത
equal probability selection method (=epsem),പോലും പ്രോബബിലിറ്റി തിരഞ്ഞെടുക്കൽ രീതി
equate,തുല്യമാക്കുക
equation,"സമവാക്യം, സമവാക്യം"
equation of first degree,ക്വാഡ്രാറ്റിക് സമവാക്യം
equation of second degree,ക്വാഡ്രാറ്റിക് സമവാക്യം
equation of third degree,ക്വാഡ്രാറ്റിക് സമവാക്യം
equator,"ഭൂമധ്യരേഖ, മധ്യരേഖ, മധ്യരേഖ"
equicontinuous,സ്ഥിരതയുള്ള
equilateral,സമഭുജം
equilibrium,"സന്തുലിതാവസ്ഥ, സന്തുലിതാവസ്ഥ, സന്തുലിതാവസ്ഥ"
equilibrium of forces,ബലം ബാലൻസ്
equilibrium point,സന്തുലിത പോയിന്റ്
equivalence,തുല്യത
equivalence class,തുല്യതാ ക്ലാസ്
equivalence relation,തുല്യതാ ബന്ധം
equivalent,"തത്തുല്യം, തത്തുല്യം (വി.), തത്തുല്യം (എഡി.)"
equivalent matrix,തുല്യമായ മാട്രിക്സ്
equivalent set,തുല്യമായ സെറ്റ്
ergodicity,പ്രവണതകൾ
error,"തെറ്റ്, തെറ്റ്, തെറ്റ്, കൃത്യതയില്ലായ്മ"
error analysis,പിശക് വിശകലനം
error code,പിശക് കോഡ്
error coefficient,പിശക് ഗുണകം
error of mean square,ചതുരം അർത്ഥം പിശക്
error of the first kind,ആദ്യ തരം പിശക്
error of the second kind,രണ്ടാമത്തെ തരം പിശക്
escape probability,രക്ഷപ്പെടാനുള്ള സാധ്യത
escape velocity,രക്ഷപ്പെടൽ വേഗത
E. Schmidt's orthogonalization process,ഇ. ഷ്മിഡിന്റെ മൊബിലൈസേഷൻ പ്രക്രിയ
escribed circle,ബഹിർമുഖൻ
essential,"അത്യാവശ്യം, അത്യാവശ്യം"
essentially unique,ഫലത്തിൽ അതുല്യമായ
estimate,"വിലയിരുത്താൻ, വിലയിരുത്താൻ (ver.), വിലയിരുത്താൻ (ed.)"
estimation method,കണക്കാക്കൽ രീതി
Euclidean coordinate,യൂക്ലിഡിയൻ കോർഡിനേറ്റുകൾ
Euclidean domain,യൂക്ലിഡിയൻ ഡൊമെയ്ൻ
Euclidean geometry,യൂക്ലിഡിയൻ ജ്യാമിതി
Euclidean n-space,യൂക്ലിഡിയൻ n-സ്പെയ്സ്
Euclidean plane,യൂക്ലിഡിയൻ വിമാനം
Euler's theorem,യൂലറുടെ സിദ്ധാന്തം
evaluate,"വിലയിരുത്തുക, വിലയിരുത്തുക"
even,പോലും
even curve,വക്രം പോലും
even function,പ്രവർത്തനം പോലും
even multiple,അപവർത്തനം പോലും
even number,ഇരട്ട സംഖ്യ
even odd symmetry,വിചിത്രമായ സമമിതി
even permutation,ക്രമമാറ്റം പോലും
event,"സംഭവം, എപ്പിസോഡ്"
even term,ഐസോമോർഫിസം
exact,"കൃത്യമായി, കൃത്യമായി, കൃത്യമായി"
exact chi-square test,കൃത്യമായ ചി-സ്ക്വയർ ടെസ്റ്റ്
exact differential,കൃത്യമായ വ്യത്യാസം
exact equation,കൃത്യമായ സമവാക്യം
example,ഉദാഹരണം
exchange,എക്സ്ചേഞ്ച്
exhaustive event,നിർദ്ദിഷ്ട സംഭവം
existence axiom,അസ്തിത്വ സിദ്ധാന്തം
existence probability(= a priori probability),അതിജീവന സാധ്യത
existence theorem,അസ്തിത്വ സിദ്ധാന്തം
