Marathi,English
उतरत्या श्रेणी,descending series
प्रोजेक्टिव्ह भूमिती,descriptive geometry
वर्णनात्मक मॉडेल,descriptive model
वर्णनात्मक आकडेवारी,descriptive statistics
"रचना करणे, रचना करणे, रचना करणे (सं.), रचना करणे, रचना करणे (n.)",design
प्रयोगाची रचना,design of experiment
डेस्क कॅल्क्युलेटर,desk calculator
"ओळख, ओळख",detection
"निर्धारक, निर्धारक, निर्धारक",determinant
निर्धारक क्रम,determinant rank
ठरवण्यासाठी,determine
निर्धारक मॉडेल,deterministic model
निर्धारक समस्या,deterministic problem
विचलन,deviation
विचलन गुणांक,deviation coefficient
बायनरी प्रणाली,diadic system
"कर्ण कर्ण,",diagonal
मॅट्रिक्स विकर्णीकरण,diagonalization of a matrix
"डायगोनल मॅट्रिक्स, डायगोनल मॅट्रिक्स",diagonal matrix
कर्ण समानता,diagonal similarity
आकृती,diagram
रेखाचित्र पद्धत,diagrammatic method
ग्राफिकल प्रतिनिधित्व,diagrammatic presentation
व्यासाचा,diameter
व्यास सेट करा,diameter of a set
diametrically विरुद्ध,diametrically opposite
"क्रॉसफायर, फासे फेकणे",dice throw
उभयचर वर्गीकरण,dichotomous classification
"दुभाजक, अर्धा",dichotomy
शब्दकोश,dictionary order
विभेदक कॅल्क्युलस,difference calculus
विभेदक समीकरण,difference equation
विभेदक सूत्र,difference formula
विभेदक पद्धत,difference method
संचांचा फरक,difference of sets
वेगळे करण्यायोग्य,differentiable
विभेदक वक्र,differentiable curve
विभेदक कार्य,differentiable function
"विभेदक, विभेदक, विभेदक, आंतर-ट्रायल, आंतरसंस्था, भिन्नता",differential
विभेदक गणित,differential calculus
विभेदक गुणांक,differential coefficient
विभेदक समीकरण,differential equation
विभेदक टक्कर,differential form
विभेदक सूत्र,differential formula
विभेदक कार्य,differential function
विभेदक भूमिती,differential geometry
उच्च ऑर्डर भिन्नता,differential of higher order
विभेदक विभाग,differential quotient
वेगळे करणे,differentiate
"भिन्नता, भिन्नता",differentiation
विभेदक सूत्र,differentiation formula
वेक्टरचे विभेदक,differentiation of vector
"प्रसार, प्रसार",diffusion
"अंक, डायडेम, बोट",digit
डिजिटल संगणक,digital computer
अंकी दत्त,digital data
"विस्तार, रुंदी, परिमाण, शक्ती",dimension
आयाम,dimensionality
आकारहीन,dimensionless
समीकरण परिमाण,dimension of an equation
डायओफँटसचे समीकरण,diophantine equation
पडण्याचा कोन,dip angle
द्विध्रुवीय समन्वय,dipolar coordinates
द्विध्रुव,dipole
द्विपिरॅमिड,dipyramid (bipyramid)
डायरॅक डेल्टा फंक्शन,Dirac delta function
सामान्य स्पर्शिका,direct common tangent
काटकोन,directed angle
थेट ओळ,directed line
जागा व्युत्पन्न,directional derivative
"डिकोसाइन, डिको-कोसाइन",direction cosine
कमाल दिशा,direction of maxima
प्रक्षेपण दिशा,direction of projection
दिशा गुणोत्तर,direction ratio
नियामक मंडळ,director circle
नियामक मंडळ,director sphere
अनुलोमा उत्पादन,direct product
"थेट पुरावा, थेट पुरावा",direct proof
अनुक्रमिक गुणोत्तर,direct proportion
नशीब,directrix
अनुलोमा बेरीज,direct sum
विभक्त संच,disconncted sets
"खंड, खंड, खंड",discontinuity
डेरिव्हेटिव्हचे खंडन,discontinuity of derivative
प्रथम प्रकार खंडितता,discontinuity of the first kind
दुसरा प्रकार खंडितता,discontinuity of the second kind
अखंड वितरण,discontinuous distribution
अखंड कार्य,discontinuous function
सतत फरक,discontinuous variate
कण,discrete
अखंड वितरण,discrete distribution
अखंड संभाव्यता वितरण,discrete probability distribution
खंडित यादृच्छिक चल,discrete random variable
अखंड नमुना जागा,discrete sample space
स्वतंत्र एकूण,discrete set
स्वतंत्र लोकसंख्या,discrete space
स्वतंत्र अवस्था,discrete topology
सतत फरक,discrete variate
वितरण कर,discriminant
भेदभावपूर्ण विश्लेषण,discriminatory analysis (=discriminant analysis)
विभक्त,disjoint
विघटित घटना,disjoint events
विभक्त संच,disjoint sets
विच्छेदन समाविष्ट करणे,disjoint union
"वियोग, तर्कसंगत बेरीज",disjunction
"फैलाव, विखुरणे",dispersion
फैलाव चार्ट,dispersion chart
फैलाव निर्देशांक,dispersion constant
फैलाव आकृती,dispersion diagram
फैलाव मॅट्रिक्स,dispersion matrix (=covariance matrix)
विस्थापन,displacement
प्रदर्शन,display
कन्सोल,display unit (=consol)
"असमान, असमान",dissimilar
नष्ट करणारी शक्ती,dissipative forces
अंतर कार्य,distance function
अंतर मॉड्यूलस,distance modulus
वितरण नसलेले,distribution-free method
"वितरण नियम, वितरण नियम",distributive law
"उधळणे, उधळणे",diverge
"वळवणे, वळवणे, वळवणे",divergence
भिन्नता प्रमेय,divergence theorem
वळवणारा,divergent
भिन्न श्रेणी,divergent series
विभाजित फरक,divided difference
"विभाज्यता, विभाज्यता",divisibility
"विभाज्य, विभाज्य",divisible
"विभागणी, विभागणी, विभागणी",division
विभाजन अल्गोरिदम,division algorithm
स्प्लिट रिंग,division ring
चतुर्भुज,dodecagon
दशभुज,dodecahedron
"डोमेन, डोमेन, प्रांत, प्रदेश",domain
कार्यक्षेत्र,domain of a function
व्याख्या-प्रांत,domain of definition
अस्तित्वाची स्थिती,domain of existence
अधिलिखित डिव्हाइस,dominant strategy
डॉपलर प्रभाव,doppler effect
"बिंदू उत्पादन, स्केलर उत्पादन",dot product
ठिपके असलेला वक्र,dotted curve
दुहेरी भिन्नता,double differentiation
दुहेरी घातांकीय वितरण,double exponential distribution
दुहेरी कॉइल,double helix
बायनरी अविभाज्य,double integral
बायनरी एकत्रीकरण,double integration
दुहेरी मर्यादा,double limit
दुहेरी सॅम्पलिंग इव्हेंट,double sampling plan
दुहेरी क्रम,double sequence
दुहेरी मालिका,double series
दुहेरी-संलग्न नोटेशन,double suffix notation
दुहेरी संकलन,double summation
अधोगामी प्रवेग,downward acceleration
खालच्या दिशेने विस्थापन,downward displacement
खालची गती,downward motion
खालचा वेग,downward velocity
कर्षण,drag
कर्षण शक्ती,drag force
"दुहेरी द्वैत,",dual
दुहेरी पाया,dual basis
दुहेरी अंतर्गत उत्पादन,dual inner product
दुहेरी रेखीय प्रोग्रामिंग समस्या,dual linear programming problem
"दुहेरी ऑपरेशन, दुहेरी ऑपरेशन",dual operation
दुहेरी समस्या,dual problem
ड्युअल सिंगल अल्गोरिदम,dual simplex algorithm
दुहेरी एकल पद्धत,dual simplex technique
दुहेरी जागा,dual space
ड्युअल व्हेरिएबल,dual variable
दुहेरी वेक्टर जागा,dual vector space
मूक निर्देशांक,dummy index
मूक तळटीप,dummy subscript
मूक करार,dummy suffix
मूक व्हेरिएबल,dummy variable
डुप्लिकेशन,duplicator process
गतिमान,dynamical
डायनॅमिक प्रणाली,dynamical system
डायनॅमिक मागणी कार्य,dynamic demand function
डायनॅमिक मॉडेल,dynamic model
डायनॅमिक प्रोग्रामिंग,dynamic programming
डायनॅमिक प्रोग्रामिंग दृष्टीकोन,dynamic programming approach
डायनॅमिक प्रोग्रामिंग तंत्र,dynamic programming technique
"गतिशीलता, गतिशीलता",dynamics
कण गतिशीलता,dynamics of a particle
कठोर शरीर गतिशीलता,dynamics of rigid bodies
"पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी संपर्क (ver.)",earth
भूकंपाची तीव्रता,earthquake intensity
विलक्षणता,eccentricity
गृहीतक,eclipse
अर्थमितीय अंदाज,econometric forecast
अर्थमितितज्ञ,econometrician
अर्थमिती,econometrics
अर्थशास्त्र,economics
"कोर, धार, फाडणे",edge
एकूण कोर तोंड,edge of a convex set
कार्यक्षमता निर्देशांक,efficiency factor
वैशिष्ट्यपूर्ण घटक,eigen element
वैशिष्ट्यपूर्ण कार्य,eigen function
"eigen मूल्य, वैशिष्ट्यपूर्ण मूल्य",eigen value
वैशिष्ट्यपूर्ण मूल्य समीकरण,eigen value equation
"इजेन वेक्टर, वैशिष्ट्यपूर्ण वेक्टर",eigen vector
लवचिक,elastic
लवचिक कास्ट,elastic constant
लवचिक समतोल,elastic equilibrium
लवचिकता,elasticity
लवचिकता पृष्ठ,elasticity surface
"इलेक्ट्रॉनिक संगणक, इलेक्ट्रॉनिक संगणक",electronic computer
"घटक, घटक, घटक",element
प्रारंभिक स्तंभ ऑपरेशन,elementary column operation
प्रारंभिक घटना,elementary event
प्रारंभिक कार्य,elementary function
प्रारंभिक ऑपरेशन,elementary operation
प्राथमिक परिणाम,elementary outcome
प्रारंभिक संभाव्यता नियम,elementary probability law
लाइन ऑपरेशन सुरू,elementary row operation
"संपवणे, नायनाट करणे,",eliminate
ठराव प्रक्रिया,elemination procedure
"लंबवर्तुळ, लंबवृत्त",ellipse
लंबवर्तुळाकार,ellipsoid
लंबवर्तुळाकार,ellipsoidal
लंबवर्तुळाकार पृष्ठ,ellipsoidal surface
लंबवर्तुळाकार शरीर,elliptical body
एम्बेडिंग,embedding
उत्सर्जन,emission
अनुभवजन्य विश्वास,empirical data
प्रायोगिक सूत्र,empirical formula
अनुभवजन्य संभाव्यता,empirical probability
अनुभवजन्य संबंध,empirical relation
रिकामा संच,empty set
बद्ध,enclosed
"एन्कोडिंग, कोडिंग",encoding
इंटरऑपरेबिलिटी,endomorphism
शेवटचा बिंदू,end point
वर्ग मध्यांतराचा शेवटचा बिंदू,end point of class interval
ऊर्जा,energy
ऊर्जा-गती घटक,energy momentum component
एंट्री व्हेरिएबल,entering variable
मोजण्यायोग्य संच,enumerable set
"मोजणे, मोजणे",enumeration
"समान, समान, समान, समान",equal
"समानता, समानता",equality
शक्यता,equally likely
अगदी संभाव्यता निवड पद्धत,equal probability selection method (=epsem)
बरोबरी करणे,equate
"समीकरण, समीकरण",equation
चतुर्भुज समीकरण,equation of first degree
चतुर्भुज समीकरण,equation of second degree
चतुर्भुज समीकरण,equation of third degree
"विषुववृत्त, विषुववृत्त, मध्यरेषा",equator
सुसंगत,equicontinuous
समभुज,equilateral
"समतोल, समतोल, समतोल",equilibrium
बल संतुलन,equilibrium of forces
समतोल बिंदू,equilibrium point
समतुल्यता,equivalence
समतुल्य वर्ग,equivalence class
समतुल्य संबंध,equivalence relation
"समतुल्य, समतुल्य (v.), समतुल्य (सं.)",equivalent
समतुल्य मॅट्रिक्स,equivalent matrix
समतुल्य संच,equivalent set
प्रवृत्ती,ergodicity
"चूक, चूक, चूक, अयोग्यता",error
त्रुटी विश्लेषण,error analysis
त्रुटी कोड,error code
त्रुटी गुणांक,error coefficient
चौरस सरासरी त्रुटी,error of mean square
प्रथम प्रकारची त्रुटी,error of the first kind
दुसऱ्या प्रकारची त्रुटी,error of the second kind
सुटण्याची शक्यता,escape probability
सुटलेला वेग,escape velocity
ई. श्मिट मोबिलायझेशन प्रक्रिया,E. Schmidt's orthogonalization process
बहिर्मुख,escribed circle
"आवश्यक, आवश्यक",essential
अक्षरशः अद्वितीय,essentially unique
"मूल्यांकन करणे, मूल्यांकन करणे (व्हेर.), मूल्यांकन करणे (सं.)",estimate
अंदाज पद्धत,estimation method
युक्लिडियन समन्वय,Euclidean coordinate
युक्लिडियन डोमेन,Euclidean domain
युक्लिडियन भूमिती,Euclidean geometry
युक्लिडियन एन-स्पेस,Euclidean n-space
युक्लिडियन विमान,Euclidean plane
युलरचे प्रमेय,Euler's theorem
"मूल्यांकन, मूल्यांकन",evaluate
अगदी,even
अगदी वक्र,even curve
सम कार्य,even function
अगदी रीफ्रॅक्टरी,even multiple
सम संख्या,even number
विषम सममिती,even odd symmetry
अगदी क्रमपरिवर्तन,even permutation
"घटना, भाग",event
सममितीय,even term
"अगदी अचूक, नेमके, नेमके",exact
अचूक ची-स्क्वेअर चाचणी,exact chi-square test
अचूक फरक,exact differential
अचूक समीकरण,exact equation
उदाहरण,example
देवाणघेवाण,exchange
विशिष्ट घटना,exhaustive event
अस्तित्वात्मक स्वयंसिद्ध,existence axiom
जगण्याची शक्यता,existence probability(= a priori probability)
अस्तित्व प्रमेय,existence theorem
बाह्य चल,exogenous variable
"पसरणे, पसरणे",expansion
अपेक्षा कार्य,expectation function
अपेक्षित वारंवारता,expected frequency
अपेक्षित मूल्य,expected value
प्रयोग,experiment
"प्रायोगिक त्रुटी, प्रायोगिक त्रुटी",experimental error
"स्पष्टीकरण, स्पष्टीकरण",explanation
स्पष्ट समीकरण,explicit equation
स्पष्टपणे,explicit form
स्पष्ट कार्य,explicit function
स्पष्ट समाधान,explicit solution
घातांक,exponent
घातांक वक्र,exponential curve
घातांक संभाव्यता कार्य,exponential density function
घातांकीय वितरण,exponential distribution
घातांकीय समीकरण,exponential equation
घातांकीय कार्य,exponential function
"घातांकीय वाढ, घातांक वाढ",exponential growth
घातांकीय नियम,exponential law
घातांक नकाशा,exponential map
"घातांक मालिका, घातांक मालिका",exponential series
"अभिव्यक्ती, अभिव्यक्ती, चेहर्यावरील हावभाव, अभिव्यक्ती",expression
विस्तारित मध्यांतर,extended interval
वर्धित वास्तविक ओळ,extended real line
विस्तारित वास्तविक संख्या प्रणाली,extended real number system
मॅपिंग विस्तार,extension of a mapping
बाह्य कोन,exterior angle
बाह्य क्षेत्र,exterior area
बाह्य बिंदू,exterior point
बाह्य,external
प्रेडिकेट मूल्याचे एक्स्ट्रापोलेशन,extrapolation of trend value
एक्सट्रापोलेशन तंत्र,extrapolation technique
शिखर मूल्य,extremal value
"अत्यंत, शेवट, टोकाचा, कळस",extreme
उच्च बिंदू,extreme point
विरुद्ध संचाचा अत्यंत बिंदू,extreme point of convex set
फंक्शनचे अत्यंत मूल्य,extremum of a function
अत्यंत गुणधर्म,extremum property
"चेहरा, बाजू, समोर",face
दर्शनी मूल्य,face value
"घटक, घटक, घटक, खंड,",factor
घटक विश्लेषण,factor analysis
खंडित,factored
तथ्यात्मक,factorial
एकाधिक घटक डिझाइन,factorial design
फॅक्टरीकरण,factorization
घटक करण्यासाठी,factorise
न्याय खेळ,fair game
"आभासी, खोटे, कोड",FALSE
"कुटुंब, कुटुंब, कुळ, कुटुंब",family
एकूण वर्तुळ,family of circles
वक्र एकूण,family curves
कार्यांचे कुटुंब,family of functions
एकूण ओळ,family of lines
प्रतिकृती,facsimile
F-वितरण,F-distribution
सातत्यपूर्ण बेस सोल्यूशन,feasible basic solution
सुसंगत समाधान,feasible solution
"रिचार्ज, पुनर्गुंतवणूक",feed back
फर्माचा कायदा,Fermat principle
फर्माचे प्रमेय,Fermat's theorem
फर्मी-डिरॅक-स्टॅटिस्टिक्स,Fermi-Dirac statistics
फिबोनाची संख्या,Fibonacci number
फिबोनाची श्रेणी,Fibonacci series
"फील्ड, फील्ड, फील्ड, फील्ड",field
अंतिम वेग,final velocity
"मर्यादित, मर्यादित",finite
मर्यादित आधार,finite basis
मर्यादित दशांश,finite decimal
मर्यादित फरक,finite difference
मर्यादित फरक पद्धत,finite difference method
मर्यादित आयामी,finite dimensional
मर्यादित मितीय वेक्टर,finite dimensional vector space
मर्यादित खेळ,finite game
मर्यादित भूमिती,finite geometry
मर्यादित अविभाज्य,finite intersection
मर्यादितता,finite many
मर्यादित मार्कोव्ह साखळी,finite Markov chain
मर्यादितपणाचा पुरावा,finiteness proof
मर्यादित संख्या,finite number
मर्यादित लोकसंख्या,finite population
मर्यादित संभाव्यता,finite probability
शेवटचा दर्जा,finite series
मर्यादित संच,finite set
मर्यादित वेग,finite velocity
मर्यादित खंड,finite volume
"मिसळा, समायोजित करा",fitting
वक्र समायोजन,fitting of curve
सरळ रेषा समायोजन,fitting of straight line
स्थिर बिंदू प्रमेय,fixed point theorem
निश्चित नमुना,fixed sample
उड्डाणाचा वेग,flight velocity
फ्लोटिंग पॉइंट गणना,floating point arithmetic
"फ्लोटिंग पॉइंट सिस्टम, फ्लोटिंग पॉइंट सिस्टम",floating point system
प्रवाह चार्ट,flow chart
प्रवाह वेग,flow velocity
द्रव गतिशीलता,fluid dynamics
"फोकल, कॉन्फोकल, फोकल",focal
फोकल जीवा,focal chord
फोकल अंतर,focal distance
केंद्रस्थ लांबी,focal length
"नाभी, फोकस, मूळ",focus
"पाऊल, पाऊल, पाऊल",foot
ऑर्थोगोनल,foot of perpendicular
गुरुत्वाकर्षण शक्ती,force of gravity
अंदाज,forecasting
सुत्र,formula
थ्रेडिंग,formulate
"स्वरूपन, स्वरूपन, सूत्रीकरण",formulation
पुढे,forward difference
फॉरवर्ड इन्सर्शन,forward interpolation
गणिताचा पाया,foundation of mathematics
चौरंग विश्लेषण,Fourier's analysis
फोरियर मालिका,Fourier's series
फोरियर ट्रान्सफॉर्म,Fourier's transform
वेगळे,fraction
अपूर्णांक समन्वय,fractional coordinate
अपूर्णांक संख्या,fractional number
फ्रॅक्शनल प्रोग्रामिंग,fractional programming
मुक्त मार्ग,free path
फ्री वेक्टर फ्री वेक्टर,free vector
"वारंवारता, वारंवारता",frequency
वारंवारता स्तंभ,frequency column
"वारंवारता वक्र, वारंवारता वक्र",frequency curve
वारंवारता वितरण,frequency distribution
वारंवारता हिस्टोग्राम,frequency histogram
घटना वारंवारता,frequency of occurrence
वारंवारता-बहुभुज,frequency polygon
वारंवारता सारणी,frequency table
फ्रस्टम,frustum
पिरॅमिड फ्रस्टम,frustum of a pyramid
शेल फ्रस्टम,frustum of a sphere
पूर्ण प्रसार,full expansion
"कार्ये, कार्ये, वैशिष्ट्ये (गट)",function
कार्य विश्लेषण,functional analysis
"मूळ, मूळ",fundamental
मूलभूत प्रमेय,fundamental theorem
बीजगणिताचे मूलभूत प्रमेय,fundamental theorem of algebra
"आकाशगंगा, आकाश-गंगा",galaxy
गॅलोइस प्रदेश,Galois field
गॅलोईस ग्रुप,Galois group
जुगाराचे वित्त,gambler's ruin
खेळ आणि युक्त्या,game and move
संधीचा खेळ,game of chance
फासे खेळ,game of dice
खेळ सिद्धांत,games theory
परिपूर्ण मेमरी गेम,games with perfect recall
खेळ मूल्य,game value
गॅमा फंक्शन,gamma function
गॉस-आर्गॉन फ्लॅट,Gauss-Argand plane
गॉस-वक्र,Gaussian curve
गॉसियन सोल्यूशन,Gaussian elimination
गॉस-प्लेन,Gaussian plane
गॉस-जोर समायोजन,Gauss-Jordan reduction
विस्तृत स्थिती,general case
सामान्य अभिसरण प्रमेय,general convergence theorem
सामान्य समीकरण,general equation
सर्वसमावेशक घटक,general factor
"सामान्य स्वरूप, विस्तृत",general form
सामान्य सूत्र,general formula
विस्तृत खेळ,general game
सामान्य अंदाज,general inference
सर्वसमावेशक अविभाज्य,general integral
सामान्यीकरण,generalization
सामान्यीकृत सहयोगी नियम,generalised associative law
सामान्यीकृत सातत्य गृहीतक,generalised continuum hypothesis
सामान्यीकृत उतरत्या फंक्शन,generalised convex function
सामान्यीकृत समन्वय,generalised coordinates
सामान्यीकृत इजेन मूल्य समस्या,generalised eigen value problem
सामान्य अभिसरण प्रमेय,general convergence theorem
सामान्य समीकरण,general equation
सर्वसमावेशक घटक,general factor
"सामान्य, व्यापक",general form
सामान्य सूत्र,general formula
विस्तृत खेळ,general game
सामान्य अंदाज,general inference
सर्वसमावेशक अविभाज्य,general integral
सामान्यीकरण,generalization
सामान्यीकृत सहयोगी नियम,generalised associative law
सामान्यीकृत सातत्य गृहीतक,generalised continuum hypothesis
सामान्यीकृत उतरत्या फंक्शन,generalised convex function
सामान्यीकृत समन्वय,generalised coordinates
सामान्यीकृत इजेन मूल्य समस्या,generalised eigen value problem
"कुळाचे नाव, वर्गाचे नाव, जातीचे नाव",generic name
पृष्ठ क्रमांक,genus of surface
"पर्यायी, जिओडेसिक",geodesic
भौमितिक,geometrical
भौमितिक डिझाइन,geometrical construction
भौमितिक सरासरी,geometrical mean
भौमितिक गुणाकार,geometrical multiplicity
भौमितिक संभाव्यता,geometrical probability
भौमितिक प्रगती,geometrical progression
भौमितिक मालिका,geometrical series
भौमितिक आकृती,geometrical shape
भौमितिक अंकगणित मालिका,geometrico arithmetic series
"भूमिती, भूमिती",geometry
सार्वत्रिक कमाल,global maximum
सार्वत्रिक किमान मालमत्ता,global property
सार्वत्रिक किमान,global minimum
सार्वत्रिक इष्टतम,global optimum
सार्वत्रिक मालमत्ता,global property
सार्वत्रिक प्रवेश बिंदू,global saddle point
गुळगुळीतपणा,goodness of fit
रँक सहसंबंध,grade correlation
वर्गीकृत डेटा,graded data
"उतार, ग्रेडियंट",gradient
उतार घनता,gradient density
ओळ उतार,gradient of line
वेग ग्रेडियंट,gradient of velocity
उतार वेक्टर,gradient vector
उतार वेग,gradient velocity
"ग्रेडिंग, ग्रेडिंग, ग्रेडिंग, लेव्हल बॅलन्सिंग",grading
ग्रेडिंग विश्लेषण,grading analysis
हरभरा,gram
ग्राम भाजक,Gram determinant
ग्राम-श्मिटची एकत्रित प्रक्रिया,Gram - Schmidt orthogonalization process
महान अर्थ,grand mean
सर्वयोग,grand total
"आलेख, आलेख, आलेख",graph
ग्राफिक,graphic
"ग्राफिक, आलेख",graphical
ग्राफिकल गणना,graphical computation
"ग्राफिक डिझाइन, ग्राफिक डिझाइन",graphical construction
ग्राफिकल एकत्रीकरण,graphical integration
ग्राफिकल समाविष्ट करणे,graphical interpolation
ग्राफिक पद्धत,graphical method
"ग्राफिकल प्रतिनिधित्व, ग्राफिकल प्रतिनिधित्व",graphical representation
"ग्राफिक पाककृती, ग्राफिक",graphic expression
"आलेख कागद, चौरस कागद, आलेख कागद",graph paper
"गुरुत्वाकर्षण, गुरुत्वाकर्षण",gravitation
गुरुत्वाकर्षण प्रवेग,gravitational accelaration
"गुरुत्वाकर्षण, गुरुत्वाकर्षण आकर्षण",gravitational attraction
गुरुत्वाकर्षण स्थिरांक,gravitational constant
गुरुत्वाकर्षण वक्रता,gravitational curvature
गुरुत्वाकर्षण शक्ती,gravitational force
गुरुत्वाकर्षण खेचणे,gravitational pull
गुरुत्वाकर्षण,gravity
सप्तर्षी,great bear
मोठे वर्तुळ,great circle
मोठे वर्तुळाचे विमान,great - circle plane
रुंद वर्तुळ,great circle route
सर्वात मोठा घटक,greatest common measure
शीर्ष घटक,greatest element
सर्वात मोठी खालची सीमा,greatest lower bound
वस्तुमान संख्या,great number
बहुभुज,great triangle
ग्रेगोरियन कॅलेंडर,Gregorian calendar
ग्रेगोरियन आवर्तन,Gregorian correction
ग्रेगोरियन सूत्र,Gregory formula
ग्रेगरी-न्यूटन सूत्र,Gregory - Newton formula
ग्रेगोरियन श्रेणी,Gregory series
"स्थूल, एकूण (v.) स्थूल (n.)",gross
स्थूल सहसंबंध,gross correlation
घोर चूक,gross error
एकूण उत्पन्न,gross income
"वर्ग, गट, संघटना",group
गट स्वीकृती,group automorphism
गट स्वयंसिद्ध,group axiom
गट नियंत्रण,group control
गटबद्ध श्रेणी,grouped series
सममितीचा संच,group of symmetries
रूपांतरण गट,group of transformation
क्लस्टर,groupoid
समूह सिद्धांत कल्पना,group theoretical assumption
गट सिद्धांत,group theory
वाढ,growth
वाढ सूत्र,growth formula
वाढीचा दर,growth rate
g-नमुना,g-statistic
अंदाजे सरासरी,guessed average
अर्धा जोडणारा,half adder
अर्ध-बंद मध्यांतर,half open interval
अर्धी लोकसंख्या,half space
हॅमिल्टन केली प्रमेय,Hamilton Cayley Theorem
हॅमिलटोनी ऑपरेटर,Hamiltonian operator
हॅमिल्टनचा चौपट,Hamilton's quaternion algebra
"harmonic, harmonic, harmonic, harmonic",harmonic
हार्मोनिक कव्हर,harmonic envelope
हार्मोनिक मीन,harmonic mean
हार्मोनिक प्रगती,harmonic progression
"परस्पर विश्लेषण, गुणवत्ता",harmonics
हार्मोनिक श्रेणी,harmonic series
"उंची, उंची, उंची",height
"गोलार्ध, गोलार्ध",hemisphere
गोलार्ध,hemispherical
गोलार्ध प्रक्षेपण,hemispherical projection
हेप्टॅगॉन,heptagon
हर्मिट संयुग्मित ऑपरेटर,Hermitian conjugate operator
हर्मेटिक लढाई,Hermitian form
हर्मेटिक मॅट्रिक्स,Hermitian matrix
हर्मेटिक ऑपरेटर,Hermitian operator
संन्यासी उत्पादन,Hermitian product
हर्मेटिक गट,Hermitian semigroup
आश्रित लोकसंख्या,Hermitian space
हर्मेटिक रूपांतरण,Hermitian transformation
hess आकृती,Hess diagram
हेसियन मॅट्रिक्स,Hessian matrix
कार्याचे hessian,Hessian of function
विषमता चाचणी,heterogeneity test
"विषम, विषम, विषम",heterogeneous
विषम आकृती,heterogeneous data
विषम लोकसंख्या,heterogeneous population
नैसर्गिक,heuristic
नैसर्गिकरित्या,heuristically
षटकोन,hexagon
षटकोन,hexahedron
श्रेणीबद्ध उपविभाग,hierarchial subdivision
"पदानुक्रम, उच्च परंपरा",hierarchy
उच्च जन्म दर,high birth rate
उच्च मृत्यू दर,high death rate
उच्च वयोगटातील,higher - age – group
उच्च क्रम,higher order
सर्वोच्च क्रम,highest order
हिल्बर्ट घन,Hilbert cube
हिल्बर्ट लोकसंख्या,Hilbert space
एच-नक्की,H–invariant
वेळ फ्रेम,historigram
पोकळ शंकू,hollow cone
"समानता, समानता",homeomorphism
"एकजिनसीपणा, एकजिनसीपणा",homogeneity
"एकसंध, एकसंध, एकसंध, एकसंध, एकसंध, एकसंध",homogeneous
एकसंध आकृत्या,homogeneous data
एकसंध विभेदक समीकरण,homogeneous difference equation
होमोमॉर्फिझम,homomorphism
क्षैतिज,horizontal
क्षैतिज विमान,horizontal plane
तास,hour
हायड्रोडायनॅमिक,hydrodynamic
"hydrodynamics, hydrodynamics, hydrodynamics",hydrodynamics
"हायड्रोमेकॅनिक्स, हायड्रोमेकॅनिक्स",hydromechanics
हायड्रोस्टॅटिक,hydrostatic
उत्साही शिल्लक,hydrostatic balance
"हायड्रोस्टॅटिक्स, हायड्रोस्टॅटिक्स",hydrostatics
"हायपरबोला, हायपरबोला",hyperbola
"हायपरबोला, हायपरबोलॉइड",hyperboloid
मोनोलिथिक हायपरबोला,hyperboloid of one sheet
फिरणारा-हायपरबोला,hyperboloid of revolution
दुहेरी हायपरबोला,hyperboloid of two sheets
अतिभूमितीय वितरण,hypergeometric distribution
अतिभूमितीय श्रेणी,hypergeometric series
"फ्लीस फ्लॅट, सुपर फ्लॅट",hyperplane
ऑसिलेटर,hypersphere
"ओव्हरपेज, विहंगावलोकन पृष्ठ",hyper surface
कान,hypotenuse
गृहीतक,hypothesis
आदर्श आधार,ideal basis
आदर्श द्रव,ideal fluid
आदर्श वायू,ideal gas
अविभाज्य eigen मूल्य,identical eigen value
पूर्णपणे एकसारखे,identically equal
"एकसारखे, एकसारखे, समानता, व्यक्तिमत्व",Identity
संबंधित घटक,identity element
ओळख कार्य,identity function
समान समरूपता,identity  homomorphism
समान नकाशा,identity map
एकसारखे मॅपिंग,identity mapping
समान मॅट्रिक्स,identity matrix
गट अॅनालॉग,identity of a group
रिंगचे अॅनालॉग,identity of a ring
समान ऑपरेटर,identity operator
ओळख कालावधी,identity period
ओळख क्रमपरिवर्तन,identity permutation
समान संबंध,identity relation
समान रूपांतरणे,identity transformation
जर आणि फक्त तर,if and only if
&#39;जर-तर&#39; कंपाइलर,if - then' computer
गैरप्रकार,ill condition
चुकीचे समीकरण,ill-conditioned equation
चुकीचे मॅट्रिक्स,ill-conditioned matrix
maladaptive बहुपदी,ill-conditioned polynomial
विकृत शरीर,ill-conditioned system
तर्कहीन,illogical
उदाहरण द्या,illustrate
"उदाहरण, चित्र, चित्र, चित्रण",illustration
सेटचे प्रतिबिंब,image of a set
उपसंचाचे प्रतिबिंब,image of a subset
बिंदू प्रतिबिंब,image of point
प्रतिमा संच,image set
"कल्पित, काल्पनिक, कल्पित",Imaginary
गृहित कोन,imaginary angle
कल्पित वर्तुळ,imaginary circle
गृहित गोलाकार बिंदू,imaginary circular points
काल्पनिक गुणांक,imaginary coefficient
गृहीत समन्वय,imaginary coordinate
गृहीत स्थिती,imaginary homothetic
