Bengali,Tamil
গ্রাফ্ট-ইনমপ্যাটেবল,ஒட்டு-இணக்கமானது
গ্রান্না,கிரன்னா
গ্রানুলেশন,குருணையாக்கம்
সবুজ সার,பச்சை உரம்
সবুজ বিপ্লব,பசுமை புரட்சி
বৃদ্ধি এবং উন্নয়ন,வளர்ச்சி மற்றும் வளர்ச்சி
গুমোসিস,கம்மோசிஸ்
Gynodioecious,கினோடியோசியஸ்
গল বাদাম,கால் நட்டு
রসুন,பூண்டு
জেরবেরা,ஜெர்பெரா
ঘেরকিন,கெர்கின்
আদা,இஞ்சி
গ্ল্যাডিওলাস,கிளாடியோலஸ்
ছাগলের আগাছা (আগেরেটাম),ஆடு களை (ஏஜெரட்டம்)
আঙ্গুর,திராட்சைப்பழம்
আঙ্গুর,திராட்சை
সবুজ ছোলা,பச்சை கிராம்
গ্রুইয়া,க்ரூவியா
চিনাবাদাম,நிலக்கடலை
পেয়ারা,கொய்யா
গিনি ঘাস,கினியா புல்
গ্যাল মিড,பித்தப்பை மிட்ஜ்
ঘাস হপার,புல் ஹாப்பர்
গুন্ডি বাগ,குந்தி பிழை
অভ্যাস,பழக்கம்
শিলাবৃষ্টি,ஆலங்கட்டி
হেয়ারভেচ,ஹேரிவெட்ச்
হ্যালোফাইট,ஹாலோபைட்
হ্যারো,ஹாரோ
ফসল সূচক,அறுவடை அட்டவணை
ফসল,அறுவடை
ফসল কাটা,அறுவடை
হ্যাচ,ஹட்ச்
খড়,வைக்கோல்
হেইলজ,ஹேலேஜ்
হেইস্টক,வைக்கோல்
ধোঁয়াশা,மூடுபனி
আড়ম্বরপূর্ণ,மங்கலான
মাথা (কৃষি),தலை (வேளாண்)
মাথা (চ্যানেলের),தலை (சேனலின்)
পিছনে মাথা,பின்னோக்கி செல்வது
হেজ,ஹெட்ஜ்
হেজিং,ஹெட்ஜிங்
হেলিক্স,ஹெலிக்ஸ்
হেমাটাইট,ஹெமாடைட்
ভেষজ,மூலிகை
হার্বেরিয়াম,ஹெர்பேரியம்
হার্বিসাইড,களைக்கொல்லி
বংশগততা,பரம்பரை
হেরেটিবিলিটি,ஹெர்டிலேஷன்
হার্মাফ্রোডাইট,ஹெர்மாஃப்ரோடைட்
হিটারোক্রোমেটিক,ஹீட்டோரோக்ரோமாடிக்
হেটেরোফেরটিলাইজেশন,ஹீட்டோரோஃபெர்டைமயமாக்கல்
হিটারোসিস,ஹீட்டோரோசிஸ்
হেটেরোসোম,ஹீட்டோரோசோம்
হিটারোট্রফ,ஹீட்டோரோட்ஃப்
হেক্সাপ্লয়েড,ஹெக்ஸாபிளாய்டு
হাইবারনেট,ஹைபர்னேட்
উচ্চ ঘনত্ব রোপণ,அதிக அடர்த்தி நடவு
পাহাড় (চাল),மலை (அரிசி)
হিস্টোগ্রাম,ஹிஸ்டோகிராம்
হিটেক হর্টিকালচার,ஹிட்டெக் தோட்டக்கலை
মুরগি,ஹைவ்
হোয়িং,HOEING
ধারণ,வைத்திருத்தல்
হোম ফার্ম,வீட்டு பண்ணை
হোমিওস্টেসিস,ஹோமியோஸ்டாஸிஸ்
হোমস্টেড,ஹோம்ஸ்டெட்
সমজাতীয়তা,ஒருமைப்பாடு
সমজাতীয়,ஒரே மாதிரியான
হোমোলজাস,ஹோமோலாஜஸ்
হোমোজাইগোট,ஹோமோசைகோட்
হপার,ஹாப்பர்
দিগন্ত,அடிவானம்
উদ্যানতাত্ত্বিক ফসল,தோட்டக்கலை பயிர்கள்
উদ্যানতত্ত্ব,தோட்டக்கலை
হর্টি-সিলভি যাজকীয় কৃষিকাজ,ஹார்டி-சில்வி ஆயர் விவசாயம்
হোস্ট,தொகுப்பாளர்
গরম জল চিকিত্সা,சூடான நீர் சுத்திகரிப்பு
হাল,ஹல்
আর্দ্রতা,ஈரப்பதம்
হুমাস,இயற்கையானது
হুস্ক,உமி
হকার,ஹஸ்கர்
হুংস,உமி
হাইব্রিড,கலப்பின
সংকরকরণ,கலப்பினமாக்கல்
হাইড্রেশন,நீரேற்றம்
জলবিদ্যুৎ,நீர்நிலை
হাইড্রোলাইসিস,நீராற்பகுப்பு
হাইড্রোমিটার,ஹைட்ரோமீட்டர்
হাইড্রোফিলাস,ஹைட்ரோபிலஸ்
জলবিদ্যুৎ,ஹைட்ரோபோனிக்ஸ்
হাইড্রোস্ফিয়ার,ஹைட்ரோஸ்பியர்
হাইড্রোস্কোপিসিটি,ஹைட்ரோஸ்கோபாரிட்டி
হাইপারপ্যারাসাইট,ஹைபராசைட்
হাইপারপ্লাজিয়া,ஹைப்பர் பிளேசியா
হাইফা,ஹைபா
হাইপোকোটাইল,ஹைபோகோடைல்
হাইপোথিসিস,கருதுகோள்
হিস্টেরেসিস (জল),கருப்பை ஒடுக்கி
হ্যাজেল বাদাম,ஹேசல் நட்டு
শিং,சணல்
হেনবেন,ஹென்பேன்
হেনা,மருதாணி
হিবিস্কাস,ஒளி வண்ண மலர்கள் கொண்ட ஒரு செடி
খোঁড়ান,ஹாப்
ঘোড়া গ্রাম,குதிரை கிராம்
হর্স-আই-শিম,குதிரை-கண்-பீன்
মৌমাছি,தேனீ
হপার,ஹாப்பர்
উদ্যানতত্ত্ববিদ,தோட்டக்கலை நிபுணர்
হাইড্রোলজিস্ট,நீர்நிலை நிபுணர்
সিটু গ্রাফটিংয়ে,சிட்டு ஒட்டுதலில்
ভিট্রোতে,ஆய்வுக்கூட சோதனை முறையில்
ভিভোতে,உயிருள்ள
নির্বিচারে,கண்மூடித்தனமான
পোকামাকড়,பூச்சி
কীটপতঙ্গ,பூச்சி பூச்சி
পোকামাকড়,பூச்சி
কীটনাশক,பூச்சிக்கொல்லி
পোকামাকড়,பூச்சிக்கொல்லி
ইনসোলেশন,இன்சோலேஷன்
অদৃশ্য,கரையாத
ইনস্টর (পোকামাকড়),இன்ஸ்டார் (பூச்சி)
ইনসুলেটর,இன்சுலேட்டர்
ইন্টিগ্রেটেড ডিজিজ ম্যানেজমেন্ট,ஒருங்கிணைந்த நோய் மேலாண்மை
সংহত পুষ্টি ব্যবস্থাপনা,ஒருங்கிணைந்த ஊட்டச்சத்து மேலாண்மை
সমন্বিত বালাই ব্যবস্থাপনা,ஒருங்கிணைந்த பூச்சி மேலாண்மை
তীব্রতা,தீவிரம்
নিবিড়,தீவிர
ইন্টারক্রপ,இடைக்கால
আন্তঃসংশ্লিষ্টতা (আন্তঃবিজ্ঞান),இடைக்கணிப்பு (இடைக்கால)
স্বার্থ,ஆர்வம்
ইন্টারনোড,இன்டர்னோட்
ইন্টারফেজ (সেল বিভাগ),இடைமுகம் (செல் பிரிவு)
ইন্টারপোলেশন,இடைக்கணிப்பு
আন্তঃমুখী,இடை-மாடி
ইনভেন্টরি,சரக்கு
বিপর্যয়,தலைகீழ்
জড়িত,ஈடுபாடு
আয়ন,அயன்
ইরেডিয়েশন,கதிர்வீச்சு
সেচ,நீர்ப்பாசனம்
আইএসও অ্যালিলস,ஐசோ அல்லீல்கள்
আইএসও পণ্য বক্ররেখা,ஐஎஸ்ஓ தயாரிப்பு வளைவு
আইসোবার,ஐசோபார்
আইসোগামি,ஐசோகாமி
বিচ্ছিন্নতা দূরত্ব,தனிமைப்படுத்தும் தூரம்
আইসোপ্লয়েড,ஐசோப்ளாய்டு
আইসোক্যান্ট,ஐசோகண்ட்
আইসোটোপ,ஐசோடோப்
ভারতীয় বার্চ,இந்திய பிர்ச்
ইন্ডিয়ান ব্লু পাইন,இந்திய நீல பைன்
ভারতীয় চেরি,இந்திய செர்ரி
ভারতীয় জুনিপার,இந்திய ஜூனிபர்
ভারতীয় কিনো গাছ,இந்திய கினோ மரம்
ভারতীয় লরাল ট্রি,இந்திய லாரல் மரம்
ভারতীয় ম্যাডার,இந்திய மேட்
ভারতীয় ম্যাডলার,இந்திய மேட்லர்
ইন্ডিয়ান পোডো ফিলাম,இந்திய போடோ பைலம்
নীল,இண்டிகோ
ইতালিয়ান বাজরা,இத்தாலிய தினை
আইভরি গাছ,தந்தம் மரம்
আইভী লাউ/লিটল লাউ,ஐவி சுரைக்காய்/சிறிய சுண்டைக்காய்
গুড়,வெல்லம்
জাপোনিকা রাইস,ஜபோனிகா அரிசி
জ্যাসিড,ஜாசிட்
জাভানিকা রাইস,ஜவானிகா ரைஸ்
জেলিং,கூச்சலிடுதல்
ঝুম চাষ,ஜம் சாகுபடி
জাম্পিং জিন,ஜம்பிங் மரபணு
জাঙ্ক ডিএনএ,குப்பை டி.என்.ஏ
কিশোর পর্ব,சிறார் கட்டம்
জ্যাকারান্ডা,ஜகரந்தா
জ্যাকফ্রুট,ஜாக்ஃப்ரூட்
জামুন,ஜமுன்
জুঁই,மல்லிகை
জাট্টি খট্টি,ஜட்டி கட்டி
জ্যাটট্রোফা,ஜட்ரோஃபா
পাট,சணல்
জ্যাসিডস,ஜாசிட்ஸ்
কওলিন,கயோலின்
কওলিনাইট,கயோலினைட்
কওলিনাইট,கயோலினைட்
ক্যারিঞ্চাইমা,கரியென்சிமா
ক্যারিওডেসমা,Karyodesma
ক্যারিওগামি,கரியோகாமி
ক্যারিওগ্রাম (আইডিওগ্রাম),கரியோகிராம் (இடைஜியோகிராம்)
ক্যারিওকাইনেসিস,காரியோகினேசிஸ்
ক্যারোলজি,கரியாலஜி
ক্যারিওলাইসিস,காரியோலிசிஸ்
ক্যারিওন,காரியோன்
ক্যারিওটাইপ,காரியோடைப்
কেল্প (শেত্তলা),கெல்ப் (ஆல்கா)
কেলভিন চক্র,கெல்வின் சுழற்சி
কেরাটিন,கெராடின்
কার্নেল,கர்னல்
খাইরা রোগ,கைரா நோய்
খরিফ,கரிப்
দুষ্টুমি,விளையாடினேன்
কিনেটোচোর,கினெடோகோர்
বাগানের,சமையலறை தோட்டம்
ক্লেইনফিল্টার সিনড্রোম,க்ளீன்ஃபில்டர் நோய்க்குறி
ক্লেনো খণ্ড,க்ளெனோ துண்டு
গিঁটিং,முடிச்சு
কোচের পোস্টুলেট,கோச்சின் போஸ்டுலேட்
কোপ্পেনের শ্রেণিবিন্যাস (জলবায়ু),கோபனின் வகைப்பாடு (காலநிலை)
ক্রেবস চক্র,கிரெப்ஸ் சுழற்சி
কুর্তোসিস,கர்டோசிஸ்
কেভিকে (কৃষ্ণ ভিগায়ান কেন্দ্র),கே.வி.கே (கிருஷி விஜியன் கேந்திரா)
কাদম,கதம்
কালে,காலே
ক্যানস ঘাস,கன்ஸ் புல்
করোন্ডা,கரோண்டா
"কিডনি বিন, রাজমাহ","சிறுநீரக பீன், ராஜ்மா"
কিউইফ্রিউট,கிவிஃப்ரியட்
নোল খোল,KNOL கோல்
কোডাম্পুলি,கோடம்புலி
কোডো মিললেট,கோடோ தினை
কোকাম মাখন গাছ (ম্যাঙ্গোস্টিন),கோகம் வெண்ணெய் மரம் (மங்கோஸ்டீன்)
খাপ্রো বিটল,கப்ரா வண்டு
এল.ডি .50 (মারাত্মক ডোজ 50),L.D.50 (மரணம் டோஸ் 50)
অবতরণ করতে ল্যাব,தரையிறக்க ஆய்வகம்
লেবেল,லேபிள்
শ্রম,தொழிலாளர்
ল্যাক অপেরন মডেল,லாக் ஓபரான் மாதிரி
স্তন্যদান,பாலூட்டுதல்
ল্যাকটোজেনিক হরমোন (প্রোল্যাকটিন),லாக்டோஜெனிக் ஹார்மோன் (புரோலாக்டின்)
ল্যাকটোজ,லாக்டோஸ்
পিছিয়ে থাকা স্ট্র্যান্ড,பின்தங்கிய இழை
ল্যাম্বদা ক্লোনিং ভেক্টর,லாம்ப்டா குளோனிங் திசையன்
ফলকিত বায়ু প্রবাহ,லேமினார் காற்று ஓட்டம்
ল্যাম্প ব্রাশ ক্রোমোজোম,விளக்கு தூரிகை குரோமோசோம்
জমি,நில
ভূমি সক্ষমতা শ্রেণিবিন্যাস,நில திறன் வகைப்பாடு
ভূমি সক্ষমতা মানচিত্র,நில திறன் வரைபடம்
ভূমি অবক্ষয়,நில சீரழிவு
ভূমি সমতুল্য অনুপাত,நில சமமான விகிதம்
জমি সমতলকরণ,நில சமநிலை
জমি উদ্ধার,நில மீட்பு
ল্যান্ডস্কেপিং,இயற்கையை ரசித்தல்
জমির উপযুক্ততা,நில பொருந்தக்கூடிய தன்மை
ভূমি ব্যবহারের প্যাটার্ন,நில பயன்பாட்டு முறை
ল্যাঙ্গারহান্স সেল,லாங்கர்ஹான்ஸ் செல்கள்
ভ্রষ্টতা হার,குறைவு வீதம்
লার্ভা,லார்வா
বিলম্ব,தாமதம்
সুপ্ত,உள்ளுறை
সুপ্ত সংক্রমণ,மறைந்திருக்கும் தொற்று
পার্শ্বীয়,பக்கவாட்டு
লেটারাইট মাটি,லேட்டரைட் மண்
ল্যাটেক্স,லேடெக்ஸ்
ল্যাথাইরিজম,லாடிரிசம்
ল্যাটিন স্কয়ার ডিজাইন (এলএসডি),லத்தீன் சதுர வடிவமைப்பு (எல்.எஸ்.டி)
জাল,நட்டு
সমন্বিত সুবিধার আইন,முக்கிய நன்மை சட்டம்
ধ্রুবক রিটার্ন আইন,நிலையான வருமானத்தின் சட்டம்
হ্রাসের আইন,வருவாயைக் குறைக்கும் சட்டம்
ক্রমবর্ধমান retuns আইন,மீண்டும் அதிகரிக்கும் சட்டம்
সীমাবদ্ধ কারণগুলির আইন,கட்டுப்படுத்தும் காரணிகளின் சட்டம்
সর্বনিম্ন আইন,குறைந்தபட்ச சட்டம்
প্রতিস্থাপন আইন,மாற்று சட்டம்
পরিবর্তনশীল অনুপাত,மாறி விகிதாச்சாரத்தின் சட்டம்
স্তর,அடுக்கு
বিন্যাস,தளவமைப்பு
লিচেট,லீகேட்
ফাঁস দক্ষতা,கசிவு திறன்
ফাঁস প্রয়োজনীয়তা,வெளியேறும் தேவை
শীর্ষস্থানীয় স্ট্র্যান্ড,முன்னணி ஸ்ட்ராண்ட்
পাতার ক্ষেত্রের সময়কাল,இலை பரப்பளவு காலம்
গাছের পাতা সূচক এলাকা,இலை பகுதி அட்டவணை
পাতার অঞ্চল অনুপাত,இலை பரப்பளவு விகிதம்
পাতা খনিজ,இலை சுரங்கத் தொழிலாளர்
পাতা পরীক্ষা,இலை சோதனை
পাতা,இலை
লিফলেট,துண்டுப்பிரசுரம்
ইজারা,குத்தகை
শিম,பருப்பு
লিসা - (কম শক্তি ইনপুট টেকসই কৃষি),LEISA - (குறைந்த ஆற்றல் உள்ளீடு நிலையான விவசாயம்)
লেন্টিসেল,Lenticel
লেন্টো কৈশিক পয়েন্ট,லென்டோ கேபிலரி புள்ளி
লেপটোনেমা,லெப்டோனெமா
লেপটোস্পিরোসিস,லெப்டோஸ்பிரோசிஸ்
লিরো-মরফিক,லீரோ-மோர்பிக்
ক্ষত,புண்
মারাত্মক রূপান্তর,மரணம் பிறழ்வு
লিউকোপ্লাস্ট,லுகோபிளாஸ்ட்
স্তর টেরেস,நிலை மொட்டை மாடி
লেভেলার (লেভেলার),சமநிலையாளர் (லெவியர்)
সমতলকরণ (জমির),சமன் செய்தல் (நிலத்தின்)
লে ফার্মিং,லே விவசாயம்
ন্যূনতম লাইবিগের আইন,லிபிக்கின் குறைந்தபட்ச சட்டம்
লিগেশন,லிகேஷன்
হালকা ক্ষতিপূরণ পয়েন্ট,ஒளி இழப்பீட்டு புள்ளி
হালকা স্যাচুরেশন তীব্রতা,ஒளி செறிவு தீவிரம்
হালকা সংক্রমণ অনুপাত,ஒளி பரிமாற்ற விகிதம்
হালকা ফাঁদ,ஒளி பொறி
লিমিং,லிமிங்
সীমাবদ্ধতা,வரம்பு
সীমাবদ্ধ ফ্যাক্টর,கட்டுப்படுத்தும் காரணி
লিমোনাইট,லிமோனைட்
লাইন,வரி
লিনিয়ার প্রতিক্রিয়া,நேரியல் பதில்
লিঙ্কেজ,இணைப்பு
লিঙ্কেজ গ্রুপ,இணைப்புக் குழு
লিঙ্কার,இணைப்பான்
লিন্ট সূচক,லின்ட் இன்டெக்ஸ்
লিন্টার,லின்டர்ஸ்
লিপিড,கொழுமியம்
লাইপোলাইসিস,லிபோலிசிஸ்
তরলকরণ,கலைப்பு
লিস্টার,லிஸ்டர்
লিস্টার,லிஸ்டர்
তালিকা,பட்டியல்
লিথোস্ফিয়ার,லித்தோஸ்பியர்
লিটার,குப்பை
লাইভ মালচেস,நேரடி தழைக்கூளம்
লিভারওয়ার্ট,லிவர்வார்ட்
পশুসম্পত্তি,கால்நடைகள்
স্থানীয় নিয়ন্ত্রণ,உள்ளூர் கட்டுப்பாடு
লোকস,இடம்
পঙ্গপাল,வெட்டுக்கிளி
লজিং (ফসল লজিং),தங்குமிடம் (பயிர் உறைவிடம்)
লডিকুল,லோடிகுல்
লোস,Lodess
লোগারথিমিক রূপান্তর,மடக்கை மாற்றம்
দীর্ঘ - দিনের উদ্ভিদ,நீண்ட - நாள் ஆலை
দীর্ঘ তরঙ্গ বিকিরণ,நீண்ட அலை கதிர்வீச்சு
লুপ,லூப்
লোপিং,லோப்பிங்
কাঠ,மரம் வெட்டுதல்
লাক্স,லக்ஸ்
বিলাসবহুল খরচ (পুষ্টি),ஆடம்பர நுகர்வு (ஊட்டச்சத்து)
বিলাসবহুল জিন,சொகுசு மரபணுக்கள்
লাইকোপেন,லைகோபீன்
লিম্ফ,நிணநீர்
লাইসিমিটার,லைசிமீட்டர்
কোষের লিসিস,கலத்தின் லிசிஸ்
লাইসোজিনি,லைசோஜெனி
লাইসোসোম,லைசோசோம்
লাইসোজাইম,லைசோசைம்
লক্ষ গাছ,லாக் மரம்
লক্ষ,லாக்
"লেডির আঙুল, ওকরা","லேடிஸ் விரல், ஓக்ரா"
ল্যান্ড ক্যালট্রপস,லேண்ட் கால்ட்ரோப்ஸ்
ল্যান্টানা,லந்தானா
ল্যাথিরাস,லாதிரஸ்
পেঁয়াজ,லீக்
লেবু ঘাস,எலுமிச்சை புல்
লেবু,எலுமிச்சை
মসুর ডাল,பயறு
লকুরিস,லெக்வோர்ஸ்
লেটুস,கீரை
লিলি,லில்லி
চুন,சுண்ணாம்பு
তিসি,ஆளி விதை
লিচি,லிச்சி
ছোট বাজরা,சிறிய தினை
দীর্ঘ তরমুজ,நீண்ட முலாம்பழம்
দীর্ঘ মরিচ,நீண்ட மிளகு
লোকাট,லோகாட்
পদ্ম,தாமரை
Lurcerne,லுர்சர்ன்
লক্ষ পোকামাকড়,லாக் பூச்சி
লেডি বার্ড বিটল,லேடி பேர்ட் வண்டு
পাতা খনিজ,இலை சுரங்கத் தொழிலாளர்
পাতা রোলার,இலை ரோலர்
পাতার ওয়েবার,இலை வெபர்
পঙ্গপাল,வெட்டுக்கிளி
ম্যাক্রো বিবর্তন,மைக்ரோ பரிணாமம்
ম্যাক্রোক্লিমেট,மேக்ரோக்ளைமேட்
ম্যাক্রোমোলিকুল,மேக்ரோமிகுலூல்
ম্যাক্রোমুটেশন,மேக்ரோனேஷன்
ম্যাক্রোনিউট্রিয়েন্ট,மேக்ரோனூட்ரியண்ட்
ম্যাক্রোপোরস,மேக்ரோபோர்கள்
ম্যাগগট,மாகோட்
ম্যাগমা,மாக்மா
ম্যাগনেসিয়া,மெக்னீசியா
ম্যাগনেসিয়াম,வெளிமம்
চৌম্বক আন্দোলক,காந்த அசை
মাত্রা,அளவு
মহুয়া কেক,மஹுவா கேக்
রক্ষণাবেক্ষণ লাইন,பராமரிப்பாளர் வரி
রক্ষণাবেক্ষণ,பராமரிப்பு
ভুট্টা শেলার,மக்காச்சோளம் ஷெல்லர்
পুরুষ জীবাণুমুক্ত,ஆண் மலட்டு
ত্রুটি,செயலிழப்பு
ম্যালিগেন্সি,வீரியம்
অপুষ্টি,ஊட்டச்சத்து குறைபாடு
অসৎ আচরণ,முறைகேடு
ম্যাল্টিং,மால்டிங்
ম্যানেজার,மேலாளர்
ম্যানগ্রোভ,சதுப்புநிலங்கள்
ম্যানোমিটার,மனோமீட்டர்
ম্যানোমিটার,மனோமீட்டர்
মন্টিসা (লোগারিদমের),மன்டிசா (மடக்கை)
সার,உரம்
সার,உரமாக்குதல்
প্রান্তিক,ஓரளவு
প্রান্তিক ব্যয়,விளிம்பு செலவு
প্রান্তিক জমি,விளிம்பு நிலம்
প্রান্তিক পণ্য,விளிம்பு தயாரிப்பு
প্রান্তিক রিটার্ন,விளிம்பு வருவாய்
সামুদ্রিক,மரைன்
চিহ্নিতকারী (জেনেটিক),குறிப்பாக்கி (மரபணு)
বাজার,சந்தை
বিপণনযোগ্য,சந்தைப்படுத்தக்கூடியது
বিপণনযোগ্য উদ্বৃত্ত,சந்தைப்படுத்தக்கூடிய உபரி
বিপণন উদ্বৃত্ত,சந்தைப்படுத்தப்பட்ட உபரி
বিপণন,சந்தைப்படுத்தல்
মার্শ,சதுப்பு நிலம்
ভর প্রবাহ,வெகுஜன ஓட்டம்
গণ নির্বাচন,வெகுஜன தேர்வு
ভর স্পেকট্রমিটার,வெகுஜன-ஸ்பெக்ட்ரோமீட்டர்
মাস্ট,மாஸ்ட்
মাতৃ উত্তরাধিকার,தாய்வழி பரம்பரை
সঙ্গম,இனச்சேர்க்கை
ম্যাট্রিক সম্ভাবনা,மெட்ரிக் ஆற்றல்
পরিপক্কতা,முதிர்வு
পরিপক্কতা (ফসল),முதிர்ச்சி (பயிர்)
সর্বাধিক উপলব্ধ জল,கிடைக்கும் அதிகபட்ச நீர்
সর্বাধিক ফসল,அதிகபட்ச பயிர்
সর্বাধিক অবশিষ্টাংশ সীমা,அதிகபட்ச எச்ச வரம்பு
সর্বাধিক টেকসই ফলন,அதிகபட்ச நிலையான மகசூல்
সর্বাধিক থার্মোমিটার,அதிகபட்ச வெப்பமானி
সর্বাধিক জল ধারণ ক্ষমতা,அதிகபட்ச நீர் வைத்திருக்கும் திறன்
Medow orpharding,புல்வெளி பழத்தோட்டம்
Meyly,மீலி
বিচ্যুতি,சராசரி விலகல்
গড় জীবন (পারমাণবিক),சராசரி வாழ்க்கை (அணு)
সমুদ্র স্তর গড়,சராசரி கடல் மட்டம்
বর্গ মানে,சராசரி சதுரம்
পরিমাপ করা,அளவீடு
মাপা,அளவீட்டு
যান্ত্রিক,இயந்திர
যান্ত্রিক বিশ্লেষণ (মাটি),இயந்திர பகுப்பாய்வு (மண்)
যান্ত্রিক প্রতিবন্ধকতা,இயந்திர தடுப்பு
যান্ত্রিক কৃষক,இயந்திரமயமாக்கப்பட்ட விவசாயம்
মধ্যমা,சராசரி
Medic ষধি উদ্ভিদ,மருத்துவ ஆலை
ভূমধ্যসাগরীয় জলবায়ু,மத்திய தரைக்கடல் காலநிலை
মেগাগামেটোজেনেসিস,மெகாகமெடோஜெனெஸிஸ்
মেগাস্পোরঙ্গিয়া,மெகாஸ்போரங்கியா
মেগস্পোর (ম্যাক্রোস্পোর),மெகாஸ்போர் (மேக்ரோஸ்போர்)
মেগাস্পোরোজেনেসিস,மெகாஸ்போரோஜெனெஸிஸ்
মায়োসিস,ஒடுக்கற்பிரிவு
মৃদু মাটি,மூத்த மண்
ডিএনএর গলে,டி.என்.ஏ உருகுதல்
ঝিল্লি ফিল্টার,சவ்வு வடிகட்டி
মেন্ডেলিয়ান উত্তরাধিকার,மெண்டிலியன் பரம்பரை
মেন্ডেলিজম,மெண்டலிசம்
মেন্ডেলের উত্তরাধিকার আইন,மெண்டலின் பரம்பரை விதி
পণ্যদ্রব্য,பொருட்கள்
বুধ,புதன்
মেরিস্টেম,மெரிஸ்டெம்
মেসোক্লিমেট,மீசோக்ளைமேட்
মেসোডার্ম,மீசோடர்ர்
মেসোফিল,மெசோபில்
মেসোফাইট,மெசோஃபைட்
মেসো-ছিদ্র,மெசோ-போர்ஸ்
মেসোস্ফিয়ার,மீசோஸ்பியர்
ম্যাসেঞ্জার আরএনএ (এম-আরএনএ),மெசஞ்சர் ஆர்.என்.ஏ (எம்-ஆர்.என்.ஏ)
বিপাক,வளர்சிதை மாற்றம்
বিপাক,வளர்சிதை மாற்றங்கள்
ধাতব বাঁধ,உலோக அணை
রূপান্তরিত শিলা,உருமாற்ற பாறைகள்
রূপান্তর,உருமாற்றம்
মেটাফেজ,மெட்டாஃபேஸ்
মেটাস্ট্রাস,மெட்டாஸ்ட்ரஸ்
মেটাক্সেনিয়া,மெட்டாக்சீனியா
আবহাওয়া,வானிலை ஆய்வு
Methaemoglobineamia,மெத்தமோகுளோபினீமியா
পদ্ধতি প্রদর্শন,முறை ஆர்ப்பாட்டம்
মিকা,மைக்கா
মাইক্রো বেসিন,மைக்ரோ பேசின்
মাইক্রো ফাউনা,மைக்ரோ விலங்கினங்கள்
মাইক্রোব,நுண்ணுயிர்
মাইক্রোবিয়াল বায়োমাস কার্বন,நுண்ணுயிர் பயோமாஸ் கார்பன்
মাইক্রোবিয়াল অবক্ষয়,நுண்ணுயிர் சீரழிவு
মাইক্রোবায়াল কীটনাশক,நுண்ணுயிர் பூச்சிக்கொல்லி
মাইক্রোবায়োলজি,நுண்ணுயிரியல்
মাইক্রোবায়োটিক,மைக்ரோபயாடிக்
মাইক্রোক্লিমেট,மைக்ரோக்ளைமேட்
মাইক্রোএনভায়রনমেন্ট,நுண்ணிய சூழல்
মাইক্রোফ্লোরা,மைக்ரோஃப்ளோரா
মাইক্রোগামেটোজেনেসিস,மைக்ரோகாமெட்டோஜெனெஸிஸ்
মাইক্রোইরিগেশন,நுண்ணிய நீரிழிவு
মাইক্রোমিটোরোলজি,மைக்ரோமீட்டரியாலஜி
মাইক্রোনিউট্রিয়েন্ট,நுண்ணூட்டச்சத்து
মাইক্রোপ্লট,மைக்ரோ பிளாட்
মাইক্রোপোর,மைக்ரோபோர்
মাইক্রোপাইল,மைக்ரோபைல்
মাইক্রোস্কোপি,நுண்ணோக்கி
মাইক্রোস্পোরাঙ্গিয়াম,மைக்ரோஸ்போரங்கியம்
মাইক্রোস্পোর সংস্কৃতি,மைக்ரோஸ்போர் கலாச்சாரம்
মাইক্রোস্পোর মাদার সেল,மைக்ரோஸ்போர் தாய் செல்
মাইক্রোস্পোর,மைக்ரோஸ்போர்
মাইক্রোটোম,மைக்ரோடோம்
মাইক্রোটোপোগ্রাফি,மைக்ரோடோபோகிராபி
মিড-সিজন সংশোধন,நடுப்பகுதி திருத்தம்
স্থানান্তর,இடம்பெயர்வு
দুধের শস্য মঞ্চ,பால் தானிய நிலை
মিলেপেড,மில்லோபீட்
মিল্টস,தினை
মিলিং পুনরুদ্ধার,அரைக்கும் மீட்பு
মিলিং,அரைத்தல்
খনিজ পুষ্টি,கனிம ஊட்டச்சத்து
খনিজ মাটি,கனிம மண்
খনিজকরণ,கனிமமயமாக்கல்
খনিজ,தாதுக்கள்
সর্বনিম্ন থার্মোমিটার,குறைந்தபட்ச வெப்பமானி
ন্যূনতম জমায়েত,குறைந்தபட்ச உழவு
গৌণ ফসল,சிறிய பயிர்கள்
মিওটিক সূচক,மியோடிக் இன்டெக்ஸ்
মিসেন্স মিউটেশন,மாயை பிறழ்வு
কুয়াশা সেচ,மூடுபனி நீர்ப்பாசனம்
কুয়াশা,மூடுபனி
মাইটোকন্ড্রিয়া,மைட்டோகாண்ட்ரியா
মাইটোসিস,மைட்டோசிஸ்
মিতসেরলিচের আইন,மிட்செர்லிச்சின் சட்டம்
মিশ্র ফসল,கலப்பு பயிர்
মিশ্র কৃষিকাজ,கலப்பு விவசாயம்
মিশ্র সার,கலப்பு உரம்
মিশ্র চারণ,கலப்பு மேய்ச்சல்
মিশ্রিত sward,கலப்பு ஸ்வார்ட்
মডেল,மாதிரி
মডেলিং,மாடலிங்
পরিবর্তিত বায়ুমণ্ডল প্যাকেজিং,மாற்றியமைக்கப்பட்ட வளிமண்டல பேக்கேஜிங்
আর্দ্রতা উপলভ্যতা সূচক,ஈரப்பதம் கிடைக்கும் அட்டவணை
