Malayalam,Gujarati
അവസാന മേഖല,અંત ઝોન
കർവ് ട്രെയ്സ്,વળાંક ટ્રેસ
ചക്രം,ચક્ર
ചക്ര ചൗര്യ,ચક્ર ચૌર્ય
സിലിണ്ടർ ലെൻസ്,નળાકાર લેન્સ
ക്രിസ്റ്റൽ ഡിസ്പ്ലേ,ક્રિસ્ટલ ડિસ્પ્લે
ഡിജിറ്റൽ ടു അനലോഗ് കൺവെർട്ടർ,ડિજિટલ થી એનાલોગ કન્વર્ટર
ഡിസി റിസ്റ്റോർ സർക്യൂട്ട്,ડીસી રીસ્ટોર સર્કિટ
ഡിജിറ്റൽ/അനലോഗ് കൺവെർട്ടർ,ડિજિટલ/એનાલોગ કન્વર્ટર
"ഡിജിറ്റൽ അനലോഗ് കൺവെർട്ടർ, DAC","ડિજિટલ એનાલોગ કન્વર્ટર, DAC"
മോശം നിക്ഷേപം,ખરાબ રોકાણ
നനഞ്ഞ ആന്ദോളനം,ભીના ઓસિલેશન
വിഷാദിച്ച സമയം,હતાશ સમય
നനവ്,ભીનાશ
ഡാംപിംഗ് വോർട്ടക്സ് കറന്റ്,ભીનાશ પડતો વમળ પ્રવાહ
ഡാംപിംഗ് കോഫിഫിഷ്യന്റ്,ભીનાશ ગુણાંક
ഇരുണ്ട കറന്റ്,શ્યામ પ્રવાહ
ഡാർലിംഗ്ടൺ ആംപ്ലിഫയർ,ડાર્લિંગ્ટન એમ્પ્લીફાયર
ഡാർലിംഗ്ടൺ സർക്യൂട്ട്,ડાર્લિંગ્ટન સર્કિટ
ഡാർലിംഗ്ടൺ ജോഡി,ડાર્લિંગ્ટન જોડી
ഡോസ്,dos
"ഡാറ്റ, വിശ്വാസം","ડેટા, વિશ્વાસ"
വിശ്വാസം സമ്പാദിക്കുന്ന ശരീരം,કમાતા શરીર પર વિશ્વાસ કરો
ഡാറ്റ സംഭരണം,માહિતી સંગ્રાહક
ഡാറ്റ കോഡ്,ડેટા કોડ
ഡാറ്റ എഴുത്തുകാരൻ,ડેટા લેખક
ഡാറ്റ മൾട്ടിപ്ലക്സർ,ડેટા મલ્ટિપ્લેક્સર
"ഡാറ്റ പോർട്ട്, ഡാറ്റ പോർട്ട്","ડેટા પોર્ટ, ડેટા પોર્ટ"
ഡാറ്റ പിക്കർ,ડેટા પીકર
ഡാറ്റ ഷീറ്റ്,ડેટા શીટ
dB/oct,dB/ઓક્ટો
ഡിസി ആംപ്ലിഫയർ,ડીસી એમ્પ્લીફાયર
ഡിസി മോട്ടോർ,ડીસી મોટર
ഡിസി ഓഫ്സെറ്റ്,ડીસી ઓફસેટ
ഡിസി. വൈദ്യുതി വിതരണം,ડીસી. વીજ પુરવઠો
ഡിസി. പുനരധിവാസം,ડીસી. પુનર્વસન
ഡിസി. പുനഃസ്ഥാപകൻ,ડીસી. પુનઃસ્થાપિત કરનાર
dc to ac പരിവർത്തന,ડીસી થી એસી કન્વર્ટર
ഡിസി. ഉച്ചത്തിലുള്ള നിയന്ത്രണം,ડીસી. મોટેથી નિયંત્રણ
Mh-കണക്റ്റർ,Mh-કનેક્ટર
ഡയറക്ട് കപ്പിൾഡ് ട്രാൻസിസ്റ്റർ ലോജിക് ഗേറ്റ്/ഡിസി ടി.എൽ.,ડાયરેક્ટ કપલ્ડ ટ્રાન્ઝિસ્ટર લોજિક ગેટ/ડીસી ટી.એલ.
ഡിസി. കേടായ പ്രവർത്തന ആംപ്ലിഫയർ,ડીસી. ક્ષતિગ્રસ્ત ઓપરેશનલ એમ્પ્લીફાયર
നോൺ-റെൻഫോഴ്സ്മെന്റ്,બિન-મજબૂતીકરણ
ഡിമോർഗന്റെ നിയമം,ડીમોર્ગનનો કાયદો
ദേ സൌതി പാലം,ડી સૌતી પુલ
വിശ്രമ സമയം,આરામ નો સમય
വിശ്രമ മേഖല,આરામ ઝોન
തെറ്റ് ക്ലിയറൻസ്,ખામી ક્લિયરન્સ
ദശാബ്ദ കാൽക്കുലേറ്റർ,દાયકા કેલ્ક્યુલેટર
ഡെസിബെൽ,ડેસિબલ
ദശാംശ കാൽക്കുലേറ്റർ,દશાંશ કેલ્ક્યુલેટર
ദശാംശ-ബൈനറി പരിവർത്തനം,દશાંશ-દ્વિસંગી રૂપાંતરણ
വിലാസം ഡീകോഡിംഗ്,સરનામું ડીકોડિંગ
ഡീകോഡർ,ડીકોડર
അല്ലീലുകൾ,એલિલ્સ
സമർപ്പിത അപേക്ഷ,સમર્પિત એપ્લિકેશન
സമർപ്പിത കൺട്രോളർ,સમર્પિત નિયંત્રક
ഡിസി. പ്രീ-റൈൻഫോഴ്സ്മെന്റ് സർക്യൂട്ട്,ડીસી. પૂર્વ-મજબૂતીકરણ સર્કિટ
വൈകല്യ സാന്ദ്രത,ખામી ઘનતા
ഡിഫ്ലെക്ഷൻ കോയിൽ,ડિફ્લેક્શન કોઇલ
ഡിഫ്ലെക്ഷൻ പ്ലേറ്റ്,ડિફ્લેક્શન પ્લેટ
ഡിഫ്ലെക്ഷൻ യൂണിറ്റ്,વિચલન એકમ
പരാജയം,નિષ્ફળતા
(കാന്തിക) വ്യാപനം,(ચુંબકીય) વિક્ષેપ
ഡി ഗൗസൺ ജാതകം,ડી ગૌસન જન્માક્ષર
ഡി ഗോസൺ,ડી ગોસન
കാലതാമസം സർക്യൂട്ട്,વિલંબ સર્કિટ
കാലതാമസം ലൈൻ,વિલંબ રેખા
കാലതാമസം സമയം,વિલંબ સમય
വൈകിയ ഓട്ടോമാറ്റിക് ഗെയിൻ കൺട്രോളർ,વિલંબિત સ્વચાલિત લાભ નિયંત્રક
വൈകിയ ഓട്ടോമാറ്റിക് ഗെയിൻ കൺട്രോളർ,વિલંબિત સ્વચાલિત લાભ નિયંત્રક
വൈകിയ ഓട്ടോമാറ്റിക് ലൗഡ്‌നെസ് കൺട്രോളർ / വൈകിയ എവിസി,વિલંબિત સ્વચાલિત લાઉડનેસ કંટ્રોલર / વિલંબિત AVC
ഡെലോൺ മെക്കാനിക്കൽ റക്റ്റിഫയർ,ડેલોન મિકેનિકલ રેક્ટિફાયર
ഡെൽറ്റ കണക്ഷൻ,ડેલ્ટા કનેક્શન
ഡെൽറ്റ തോക്ക്,ડેલ્ટા બંદૂક
ഡെൽറ്റ തോക്ക് ഹോസ്,ડેલ્ટા બંદૂકની નળી
ഡെൽറ്റ മോഡുലേഷൻ,ડેલ્ટા મોડ્યુલેશન
ഡെൽറ്റ-സിഗ്മ അനലോഗ് അക്ക കൺവെർട്ടർ,ડેલ્ટા-સિગ્મા એનાલોગ-અંક કન્વર્ટર
demagnetization,ડિમેગ્નેટાઇઝેશન
demagnetization കർവ്,ડિમેગ્નેટાઇઝેશન વળાંક
ഡീമാഗ്നെറ്റൈസേഷൻ മൾട്ടിപ്ലയർ,ડિમેગ્નેટાઇઝેશન ગુણક
demodulation,ડિમોડ્યુલેશન
demodulator,ડિમોડ્યુલેટર
ഡി മാർഗൻ സിദ്ധാന്തം,ડી માર્ગન પ્રમેય
മൾട്ടിപ്ലക്സർ,મલ્ટિપ્લેક્સર
ഡീനോർമലൈസ്ഡ് സ്കോർ,અસાધારણ સ્કોર
ശോഷണം കപ്പാസിറ്റർ,અવક્ષય કેપેસિટર
ശോഷണം,અવક્ષય
depletion mode mosfet,અવક્ષય મોડ mosfet
"depletion zone, depletion zone","અવક્ષય ક્ષેત્ર, અવક્ષય ક્ષેત્ર"
റേറ്റിംഗ്,રેટિંગ
ശൂന്യമായ പ്രതീകങ്ങൾ,અસંતૃપ્ત અક્ષરો
സംവേദനക്ഷമത,અસંવેદનશીલતા
ഡിസൈൻ നിയമങ്ങൾ,ડિઝાઇન નિયમો
ടെസ്റ്റ് ഡിസൈൻ,પરીક્ષણ ડિઝાઇન
വിനാശകരമായ അനുരണനം,વિનાશક પડઘો
ഡിറ്റക്ടർ,શોધક
ആൾട്ടർനേറ്റിംഗ് കറന്റ് ബ്രിഡ്ജ് ഡിറ്റക്ടർ,વૈકલ્પિક વર્તમાન પુલ ડિટેક્ટર
ഫ്രീക്വൻസി ഡീവിയേഷൻ സ്ഥിരാങ്കം,આવર્તન વિચલન સતત
വ്യതിയാനത്തിന്റെ ആവൃത്തി,વિચલન આવર્તન
ഉപകരണം,ઉપકરણ
N പാർട്ടീഷനുകൾ,એન પાર્ટીશનો
വിഭജന കാൽക്കുലേറ്റർ,વિભાજન કેલ્ક્યુલેટર
സെപ്പറേറ്റർ,વિભાજક
ഡി-ഫ്ലിപ്പ്-ഫ്ലോപ്പ്,ડી-ફ્લિપ-ફ્લોપ
d ഫ്ലിപ്പ് ഫ്ലോപ്പ്,d ફ્લિપ ફ્લોપ
വൈദ്യുത സ്ഥിരാങ്കം,ડાઇલેક્ટ્રિક સતત
വൈദ്യുതചാലകങ്ങൾ,ડાઇલેક્ટ્રિક્સ
ഡൈക്ക്,ડાઇક
ഡയോഡ് മണ്ണൊലിപ്പ്,ડાયોડ ધોવાણ
ഡയൽ ചെയ്യുക,ડાયલ
ടേപ്പർഡ് ഡയഫ്രം,ટેપર્ડ ડાયાફ્રેમ
ഡെയ്സി ചെയിൻ,ડેઝી સાંકળ
സ്റ്റാമ്പ് വലിപ്പം,સ્ટેમ્પ માપ
വൈദ്യുത ആഗിരണം,ડાઇલેક્ટ્રિક શોષણ
വൈദ്യുത പൂശുന്നു,ડાઇલેક્ટ્રિક કોટિંગ
വൈദ്യുത സൂചിക,ડાઇલેક્ટ્રિક બિંદુ
"വൈദ്യുത നഷ്ടം, വൈദ്യുത നഷ്ടം,","ડાઇલેક્ટ્રિક નુકશાન, ડાઇલેક્ટ્રિક નુકશાન"
ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ,વિભેદક એમ્પ્લીફાયર
ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ,વિભેદક એમ્પ્લીફાયર
ഡിഫറൻഷ്യൽ കാഥോഡ് ട്രെയിലിംഗ്,વિભેદક કેથોડ પાછળનું
ഡിഫറൻഷ്യൽ ഓപ്പറേറ്റർ,વિભેદક ઓપરેટર
ഡിഫറൻഷ്യൽ ഇൻപുട്ട് വോൾട്ടേജ്,વિભેદક ઇનપુટ વોલ્ટેજ
ഡിഫറൻഷ്യൽ മോഡ്,વિભેદક મોડ
ഡിഫറൻഷ്യൽ മോഡ് സൂചന,વિભેદક સ્થિતિ સંકેત
ഡിഫറൻഷ്യൽ ജോഡി,વિભેદક જોડી
ഡിഫറൻഷ്യൽ PSK,વિભેદક PSK
ഡിഫറൻഷ്യൽ സർക്യൂട്ട്,વિભેદક સર્કિટ
ഡിഫറൻഷ്യൽ,વિભેદક
ഡിഫ്യൂസ് ജംഗ്ഷൻ ട്രാൻസിസ്റ്റർ,ડિફ્યુઝ જંકશન ટ્રાન્ઝિસ્ટર
ഡിഫ്യൂസ് റെസിസ്റ്റർ,પ્રસરેલું રેઝિસ્ટર
വ്യാപനം,પ્રસરણ
ഡിഫ്യൂഷൻ കപ്പാസിറ്റർ,પ્રસરણ કેપેસિટર
ഡിജിറ്റൽ ഫിൽട്ടർ,ડિજિટલ ફિલ્ટર
സ്കോർ,સ્કોર
ഡിജിറ്റൽ സർക്യൂട്ട്,ડિજિટલ સર્કિટ
ഡിജിറ്റൽ ആശയവിനിമയം,ડિજિટલ સંચાર
ഡിജിറ്റൽ താരതമ്യം,ડિજિટલ તુલનાત્મક
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,ડિજિટલ કમ્પ્યુટર
ഡിജിറ്റൽ കാലതാമസം,ડિજિટલ વિલંબ
ഡിജിറ്റൽ ഡിസൈൻ മൈക്രോ പവർ,ડિજિટલ ડિઝાઇન માઇક્રોપાવર
ഡിജിറ്റൽ ഡിസ്പ്ലേ,ડિજિટલ ડિસ્પ્લે
ഡിജിറ്റൽ ഫിൽട്ടർ,ડિજિટલ ફિલ્ટર
ഡിജിറ്റൽ ഫിൽട്ടറിംഗ്,ડિજિટલ ફિલ્ટરિંગ
സംഖ്യാപരമായ ന്യായവാദം,સંખ્યાત્મક તર્ક
സംഖ്യാപരമായ ന്യായവാദം,સંખ્યાત્મક તર્ક
ഡിജിറ്റൽ പോളിമീറ്റർ,ડિજિટલ પોલિમીટર
ഡിജിറ്റൽ പോളിമീറ്റർ,ડિજિટલ પોલિમીટર
ഡിജിറ്റൽ പൾസ്,ડિજિટલ પલ્સ
ഡിജിറ്റൽ സിഗ്നൽ പ്രോസസ്സിംഗ്,ડિજિટલ સિગ્નલ પ્રોસેસિંગ
ഡിജിറ്റൽ ടെലിവിഷൻ,ડિજિટલ ટેલિવિઝન
ഡിജിറ്റൽ അനലോഗ് കൺവെർട്ടർ,ડિજિટલ એનાલોગ કન્વર્ટર
ഇൻഷുറൻസ്,વીમા
ഡൈമൻഷണൽ സമവാക്യം,પરિમાણીય સમીકરણ
ഡയോഡ്,ડાયોડ
ഡയോഡ് സവിശേഷതകൾ,ડાયોડ લાક્ષણિકતાઓ
ഡയോഡ് സ്വഭാവ വക്രം,ડાયોડ લાક્ષણિકતા વળાંક
ഡയോഡ് ഡിറ്റക്ടർ,ડાયોડ ડિટેક્ટર
ഡയോഡ് മൾട്ടിപ്ലയർ,ડાયોડ ગુણક
ഡയോഡ് ട്രാൻസിസ്റ്റർ ലോജിക്/ഡിടിഎസ്,ડાયોડ ટ્રાન્ઝિસ્ટર લોજિક/ડીટીએસ
മകൾ,પુત્રી
നാറ്റി സ്വിച്ച്,nati સ્વીચ
ഡിപ്ലോയിഡ്,ડિપ્લોઇડ
ദ്വിധ്രുവം,દ્વિધ્રુવ
ദ്വിധ്രുവ ആന്റിന,દ્વિધ્રુવીય એન્ટેના
ഡയറക്,dirac
നേരിട്ടുള്ള വിലാസം,સીધું સરનામું
നേരിട്ടുള്ള സംയോജനം,સીધું જોડાણ
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),ડાયરેક્ટ મેમરી એક્સેસ (DMA)
നേരിട്ടുള്ള എഴുത്ത് ശരീരം,ડાયરેક્ટ લેખન બોડી
ദിശാസൂചന ഗെയിമറ്റ്,દિશાત્મક ગેમેટ
ദിശാസൂചന നേട്ടം,દિશાત્મક લાભ
ദിശാബോധം,દિશાસૂચકતા
ദിശ ആന്റിന,દિશા એન્ટેના
പ്രവർത്തനരഹിതമായ അന്വേഷണം,અસમર્થ તપાસ
വേർപെടുത്തുക,ડિસેમ્બલ
നിമജ്ജനം,નિમજ્જન
"നിമജ്ജന വിളക്ക്, നിമജ്ജന വിളക്ക്","નિમજ્જન દીવો, નિમજ્જન દીવો"
കണികാ ദ്രവ്യം,સૂક્ષ્મ દ્રવ્ય
വിതരണ നികുതി,વિતરણ કર
കോൺകേവ് ആന്റിന,અંતર્મુખ એન્ટેના
ഡിസ്ക്,ડિસ્ક
സ്ഥാനചലന സ്ഥിരാങ്കം (സ്ഥിരമായ),વિસ્થાપન સતત (સતત)
ഡിസ്പ്ലേസ്മെന്റ് കറന്റ്,વિસ્થાપન વર્તમાન
സ്ഥാനചലന പിശക്,વિસ્થાપન ભૂલ
പ്രദർശനം,પ્રદર્શન
ക്ഷയം,સડો
വളച്ചൊടിക്കൽ,વિકૃતિ
രൂപഭേദം കേടുപാടുകൾ,વિરૂપતા નુકસાન
വക്രീകരണ നിലവിലെ ശ്രേണി,વિકૃતિ વર્તમાન શ્રેણી
വക്രീകരണം സ്ട്രീം ചെംചീയൽ,વિકૃતિ પ્રવાહ રોટ
വക്രീകരണ സംവേദനക്ഷമത,વિકૃતિ સંવેદનશીલતા
വക്രീകരണം നേട്ടം മാർജിൻ,વિકૃતિ ગેઇન માર્જિન
രൂപഭേദം ഇൻപുട്ട് പ്രതിരോധം,વિરૂપતા ઇનપુટ પ્રતિકાર
വക്രീകരണം ലൂപ്പ് നേട്ടം,વિકૃતિ લૂપ ગેઇન
വിതരണം ചെയ്ത ആംപ്ലിഫയർ,વિતરિત એમ્પ્લીફાયર
വിതരണ ഗുണിതം,વિતરણ ગુણક
വ്യതിയാന റിസീവർ,વિવિધતા પ્રાપ્તકર્તા
പൂജ്യം ഡിവിഷൻ ടെസ്റ്റ്,શૂન્ય વિભાગ કસોટી
ഡി-ലെയർ,ડી-લેયર
അയണോസ്ഫിയറിന്റെ ഡി-പാളി,આયનોસ્ફિયરનું ડી-સ્તર
ഡി-മോസ്,ડી-મોસ
ഡോൾബി ശരീരം,ડોલ્બી બોડી
ഫലപ്രദമായ പോൾ,અસરકારક ધ્રુવ
ഫലപ്രദമായ പോൾ പ്രതിരോധം,અસરકારક ધ્રુવ પ્રતિકાર
ദാതാവിന്റെ മാലിന്യം,દાતા કચરો
ദാതാവിന്റെ മെറ്റീരിയൽ,દાતા સામગ્રી
ഡോണ്ട് കെയർ സ്റ്റാറ്റസ്,કાળજી ન લેવાની સ્થિતિ
മായം ചേർക്കൽ,ભેળસેળ
ഡോപ്ലർ പ്രഭാവം,ડોપ્લર અસર
ഡോപ്ലർ റഡാർ,ડોપ્લર રડાર
ഡോസിമീറ്റർ,ડોસીમીટર
പോയിന്റ് മാട്രിക്സ്,પોઈન્ટ મેટ્રિક્સ
പോയിന്റ് നൊട്ടേഷൻ,પોઈન્ટ નોટેશન
ദ്വിതീയ പ്രശ്നം,ગૌણ મુદ્દો
ദ്വിതല കപ്പാസിറ്റർ,બાયલેયર કેપેસિટર
ബൈനറൽ ക്ലൈസ്ട്രോൺ,દ્વિસંગી ક્લીસ્ટ્રોન
ഉഭയകക്ഷി ബാർ,દ્વિપક્ષીય બાર
ഉഭയകക്ഷി പിസി ബോർഡ്,દ્વિપક્ષીય પીસી બોર્ડ
ഇരട്ട അടയാളപ്പെടുത്തൽ,ડબલ માર્કિંગ
ഇരട്ട ട്രാൻസിസ്റ്റർ,ડબલ ટ્રાન્ઝિસ્ટર
ഡ്യുവൽ ട്യൂൺ ചെയ്ത ആംപ്ലിഫയർ,ડ્યુઅલ ટ્યુન એમ્પ્લીફાયર
ഇരട്ട പാളി ട്രാൻസിസ്റ്റർ ആംപ്ലിഫയർ,ડબલ લેયર ટ્રાન્ઝિસ્ટર એમ્પ્લીફાયર
ഇരട്ടിക്കുന്നു,ડબલ્સ
തടസ്സം സമയം,વિક્ષેપ સમય
ഔട്ട്പുട്ട് ഇലക്ട്രോഡ്,આઉટપુટ ઇલેક્ટ્રોડ
ട്രെയിലിംഗ് ഔട്ട്പുട്ട് ഇലക്ട്രോഡ്,પાછળનું આઉટપુટ ઇલેક્ટ્રોડ
ഡി റാം,ડી રેમ
ഡി റാം,ડી રેમ
റൺഓഫ് സെൽ,વહેણ કોષ
ഒഴുകുന്ന നീരൊഴുക്ക്,વહેતો પ્રવાહ
ഒഴുക്ക് വേഗത,વહેણ વેગ
സുഷിരം ടേപ്പ്,છિદ્રિત ટેપ
ഓപ്പറേറ്റർ ബസ്,ઓપરેટર બસ
പ്രവർത്തന ഘട്ടം,ઓપરેટિંગ સ્ટેજ
അധർമ്മം,અન્યાય
ഡ്രൈ സെൽ,શુષ્ક કોષ
ഉണങ്ങിയ കൊത്തുപണി,શુષ્ક કોતરણી
ഡ്രൈ ഫിലിം,સૂકી ફિલ્મ
ഡ്രൈ സ്വിച്ചിംഗ്,ડ્રાય સ્વિચિંગ
ഡ്രൈസ്റ്റാസ് ആർട്ട് ഡിസ്പ്ലേസർ,ડ્રાયસ્ટાસ આર્ટ ડિસ્પ્લેસર
ഡി.ടി.ഇ.,તા
dtl (ഡയോഡ് ട്രാൻസിസ്റ്റർ ലോജിക്),dtl (ડાયોડ ટ્રાન્ઝિસ્ટર તર્ક)
"ഡ്വിഗെറ്റ് ഫേറ്റ്, ഡ്വിഗെറ്റ് എഫ്. ഇ.ടി.","દ્વિગેટ ફેટ, ડ્વાઇગેટ એફ. ઇ.ટી."
ഇരട്ട പൊരുത്തം,ડ્યુઅલ મેચિંગ
ദമ്പതികൾ ട്രാൻസ്മിഷൻ,દંપતી ટ્રાન્સમિશન
ഇരട്ട വായന കോർഡിനേറ്റർ,ડબલ રીડ કોઓર્ડિનેટર
"ഡ്യുവൽ-ഡിഫറൻസ് അനലോഗ്, ഡിജിറ്റൽ കൺവെർട്ടർ","ડ્યુઅલ-ડિફરન્સ એનાલોગ, ડિજિટલ કન્વર્ટર"
ദ്വിധ്രുവ മാറ്റം,દ્વિધ્રુવ પરિવર્તન
ഇരട്ട ഫോളോ വോൾട്ടേജ് കൺട്രോളർ,ડબલ ફોલો વોલ્ટેજ કંટ્રોલર
ദ്വൈതത്വം,દ્વૈત
ഇരട്ട തുഴച്ചിൽ,ડબલ પંક્તિવાળી
നിശബ്ദ ആന്റിന,મૌન એન્ટેના
ഡ്യുപ്ലെക്സ് ട്രാൻസ്മിഷൻ,ડુપ્લેક્સ ટ્રાન્સમિશન
യൂട്ടിലിറ്റി അനുപാതം,ઉપયોગિતા ગુણોત્તર
യൂട്ടിലിറ്റി റേഷ്യോ മോഡുലേഷൻ,ઉપયોગિતા ગુણોત્તર મોડ્યુલેશન
dB-25 കണക്റ്റർ,dB-25 કનેક્ટર
താമസസ്ഥലം,રહેઠાણ
ചലനാത്മക സവിശേഷതകൾ,ગતિશીલ લાક્ષણિકતાઓ
ചലനാത്മക സവിശേഷതകൾ,ગતિશીલ લાક્ષણિકતાઓ
ഡൈനാമിക് കറന്റ്,ગતિશીલ પ્રવાહ
ചലനാത്മക പ്രതിരോധം,ગતિશીલ અવબાધ
"ഡൈനാമിക് ലോഡ് ലൈൻ, ലോഡ് ലൈൻ","ડાયનેમિક લોડ લાઇન, લોડ લાઇન"
ഡൈനാമിക് മെമ്മറി,ગતિશીલ મેમરી
വേരിയബിൾ മെമ്മറി സെൽ,ચલ મેમરી સેલ
ഡൈനാമിക് മെമ്മറി റിഫ്രഷർ,ડાયનેમિક મેમરી રિફ્રેશર
ചലനാത്മക മൗസ് വിപരീതം,ગતિશીલ માઉસ વ્યુત્ક્રમ
ഡൈനാമിക് റാം ഡൈനാമിക് റാം,ડાયનેમિક રેમ ડાયનેમિક રેમ
ചലനാത്മക ശ്രേണി,ગતિશીલ શ્રેણી
ചലനാത്മക പ്രതിരോധം,ગતિશીલ પ્રતિકાર
ഡൈനാമിക് ഡിസ്പ്ലേസ്മെന്റ് രജിസ്റ്റർ,ડાયનેમિક ડિસ્પ્લેસમેન્ટ રજિસ્ટર
ഡൈനാമിക് ടെസ്റ്റ്,ગતિશીલ પરીક્ષણ
ഡൈനാമിക് വീഡിയോ റാൻഡം ആക്സസ് മെമ്മറി (DVRAM),ડાયનેમિક વિડિયો રેન્ડમ એક્સેસ મેમરી (DVRAM)
ഡൈനാമോ,ડાયનેમો
ഡൈനാമോമീറ്റർ,ડાયનેમોમીટર
ഡൈനിട്രോൺ ഓസിലേറ്റർ,ડિનિટ્રોન ઓસિલેટર
"ആദ്യകാല പ്രഭാവം, ആദ്യകാല പ്രഭാവം","પ્રારંભિક અસર, પ્રારંભિક અસર"
ഇ ഒരു റോം,e એક રોમ
ഭൂമി കണക്റ്റിവിറ്റി,પૃથ્વી જોડાણ
ഗ്രൗണ്ട് സ്റ്റേഷൻ,ગ્રાઉન્ડ સ્ટેશન
എബർസ്-മൗൾ-സമവാക്യം,એબર્સ-મૌલ-સમીકરણ
എബെർസ്-മൗൾ-മോഡൽ,એબર્સ-મૌલ-મોડલ
പ്രതിധ്വനി,પડઘો
ആന്റി എക്കോ,વિરોધી પડઘો
എഡ്ഡി കറന്റ്,એડી વર્તમાન
സ്ട്രാൻഡ് കണക്റ്റർ,સ્ટ્રાન્ડ કનેક્ટર
കോർ ഡിറ്റക്ടർ,કોર ડિટેક્ટર
കോർ ട്രിഗർ ഫ്ലിപ്പ് ഫ്ലോപ്പ്,કોર ટ્રિગર ફ્લિપ ફ્લોપ
കോർ ട്രിഗർ ലാച്ച്,કોર ટ્રિગર લેચ
എഡിസൺ പ്രഭാവം,એડિસન અસર
എഡിറ്റർ,સંપાદક
ഫലപ്രദമായ പ്രദേശം,અસરકારક વિસ્તાર
ഫലപ്രദമായ നിലവിലെ,અસરકારક પ્રવાહ
ഫലപ്രദമായ ഗ്രൗണ്ട് ആരം,અસરકારક જમીન ત્રિજ્યા
ഫലപ്രദമായ ഉയരം,અસરકારક ઊંચાઈ
ഫലപ്രദമായ നീളം,અસરકારક લંબાઈ
ഫലപ്രദമായ പിണ്ഡം,અસરકારક સમૂહ
ഫലപ്രദമായ വികിരണം ശക്തി,અસરકારક વિકિરણ શક્તિ
ഫലപ്രദമായ വോൾട്ടേജ്,અસરકારક વોલ્ટેજ
കാര്യക്ഷമത,કાર્યક્ષમતા
ഇ.ഇ.പി. ROM,E.E.P. રોમ
ഐക്കണൽ സമവാക്യം,આઇકોનલ સમીકરણ
വിപരീത കപ്പാസിറ്റൻസ്,વ્યસ્ત ક્ષમતા
ഇ-പാളി,ઇ-લેયર
വൈദ്യുത പ്രവാഹം,વીજ પ્રવાહ
വൈദ്യുത മണ്ഡലം,ઇલેક્ટ્રિક ક્ષેત્ર
ഇലക്ട്രിക് ഫീൽഡ് തീവ്രത,ઇલેક્ટ્રિક ક્ષેત્રની તીવ્રતા
വൈദ്യുത പ്രവാഹ ലൈനുകൾ,ઇલેક્ટ્રિક વર્તમાન રેખાઓ
വൈദ്യുത സാധ്യത,ઇલેક્ટ્રિક સંભવિત
വൈദ്യുതാഘാതം,વીજળી
ഇലക്ട്രോ-സോൾഡർ,ઇલેક્ટ્રો-સોલ્ડર
വൈദ്യുത തരംഗം,ઇલેક્ટ્રિક તરંગ
വൈദ്യുത ദൈർഘ്യം,વિદ્યુત લંબાઈ
വൈദ്യുത ശക്തി,વિદ્યુત શક્તિ
വൈദ്യുതി,વીજળી
ഇ.സി.ജി,ઇસીજી
ഇലക്ട്രിക് ഡൈനാമോ മീറ്റർ,ઇલેક્ટ્રિક ડાયનેમો મીટર
ഇലക്ട്രോഡ്,ઇલેક્ટ્રોડ
ഇലക്ട്രോഡ് കറന്റ്,ઇલેક્ટ્રોડ વર્તમાન
വൈദ്യുത പ്രകാശം,ઇલેક્ટ્રોલ્યુમિનેસેન્સ
ഇലക്ട്രോലൂമിനസെന്റ് ഡിസ്പ്ലേ,ઇલેક્ટ્રોલ્યુમિનેસન્ટ ડિસ્પ્લે
ഗാൽവാനിക് ഒറ്റപ്പെടൽ,ગેલ્વેનિક અલગતા
ഇലക്ട്രോലൈറ്റ്,ઇલેક્ટ્રોલાઇટ
ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ,ઇલેક્ટ્રોલિટીક કેપેસિટર
ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ,ઇલેક્ટ્રોલિટીક કેપેસિટર
വൈദ്യുതകാന്തികം,ઇલેક્ટ્રોમેગ્નેટ
വൈദ്യുതകാന്തിക ഊർജ്ജം,ઇલેક્ટ્રોમેગ્નેટિક ઊર્જા
വൈദ്യുതകാന്തിക ഇൻഡക്ഷൻ,ઇલેક્ટ્રોમેગ્નેટિક ઇન્ડક્શન
"വൈദ്യുതകാന്തിക ഇടപെടൽ, ഇഎംഐ","ઇલેક્ટ્રોમેગ્નેટિક હસ્તક્ષેપ, EMI"
വൈദ്യുതകാന്തിക സ്പെക്ട്രം,ઇલેક્ટ્રોમેગ્નેટિક સ્પેક્ટ્રમ
വൈദ്യുതകാന്തിക തരംഗം,ઇલેક્ટ્રોમેગ્નેટિક તરંગ
വൈദ്യുതകാന്തികത,ઇલેક્ટ્રોમેગ્નેટિઝમ
ഇലക്ട്രോ മെക്കാനിക്കൽ ഫിൽട്ടർ,ઇલેક્ટ્રો મિકેનિકલ ફિલ્ટર
ഇലക്ട്രോമീറ്റർ,ઇલેક્ટ્રોમીટર
ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്,ઇલેક્ટ્રોમોટિવ બળ
