Malayalam,Tamil
"1.ഡാറ്റ സെറ്റ്, 2. ഡാറ്റ സെറ്റ്","1.தரவு தொகுப்பு, 2. தரவு தொகுப்பு"
"1.ഡാറ്റ സിഗ്നൽ, 2.ഡാറ്റ സിഗ്നൽ","1.தரவு சமிக்ஞை, 2.தரவு சமிக்ஞை"
"1. ഡാറ്റ ആക്സസ്, 2. ഡാറ്റ ആക്സസ്","1. தரவு அணுகல், 2. தரவு அணுகல்"
"1.ഡാറ്റ സോഴ്സ്, 2.ഡാറ്റ സോഴ്സ്","1.தரவு ஆதாரம், 2.தரவு ஆதாரம்"
"1.ഡാറ്റ സ്പെസിഫിക്കേഷൻ, 2. ഡാറ്റ സ്പെസിഫിക്കേഷൻ","1.தரவு விவரக்குறிப்பு, 2. தரவு விவரக்குறிப்பு"
"1.ഡാറ്റ സെന്റർ, 2.ഡാറ്റ സെന്റർ","1.தரவு மையம், 2.தரவு மையம்"
"1. ഡാറ്റ സ്റ്റോറേജ്, 2. ഡാറ്റ സ്റ്റോറേജ്","1. தரவு சேமிப்பு, 2. தரவு சேமிப்பு"
ഡാറ്റ സംഭരണ ഘടന,தரவு சேமிப்பு அமைப்பு
"1. ഡാറ്റ ഘടന, 2. ഡാറ്റ ഘടന","1. தரவுக் கட்டமைப்பு, 2. தரவுக் கட்டமைப்பு"
"1.ഡാറ്റ സ്വിച്ച്, 2.ഡാറ്റ സ്വിച്ച്","1.டேட்டா ஸ்விட்ச், 2.டேட்டா ஸ்விட்ச்"
"1.ഡാറ്റ ടേബിൾ, 2.ഡാറ്റ ടേബിൾ","1.தரவு அட்டவணை, 2.தரவு அட்டவணை"
"1.ഡാറ്റ അവസാനം, 2. ഡാറ്റ അവസാനം","1.தரவு முடிவு, 2. தரவு முடிவு"
"1. ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ, 2. ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ","1. டேட்டா டிரான்ஸ்கிரிப்ஷன், 2. டேட்டா டிரான்ஸ்கிரிப்ஷன்"
"1.ഡാറ്റ ട്രാൻസ്ഫർ, 2. ഡാറ്റ കൈമാറ്റം","1.தரவு பரிமாற்றம், 2. தரவு பரிமாற்ற"
"1. ഡാറ്റ ട്രാൻസ്മിഷൻ, 2. ഡാറ്റ ട്രാൻസ്മിഷൻ","1. தரவு பரிமாற்றம், 2. தரவு பரிமாற்றம்"
"1.ഡാറ്റ ട്രാൻസ്മിഷൻ സിസ്റ്റം, 2.ഡാറ്റ ട്രാൻസ്മിഷൻ സിസ്റ്റം","1.டேட்டா டிரான்ஸ்மிஷன் சிஸ்டம், 2.டேட்டா டிரான்ஸ்மிஷன் சிஸ்டம்"
"1. ഡാറ്റ ഫോർമാറ്റ്, 2. ഡാറ്റ ഫോർമാറ്റ്","1. தரவு வடிவம், 2. தரவு வடிவம்"
"1. ഡാറ്റ യൂണിറ്റ്, 2. ഡാറ്റ യൂണിറ്റ്","1. தரவு அலகு, 2. தரவு அலகு"
"1. ഡാറ്റ മൂല്യനിർണ്ണയം, 2. ഡാറ്റ മൂല്യനിർണ്ണയം","1.தரவு சரிபார்ப்பு, 2.தரவு சரிபார்ப்பு"
ഡാറ്റാബേസ്,தரவுத்தளம்
ഡാറ്റാബേസ് അഡ്മിനിസ്ട്രേഷൻ,தரவுத்தள நிர்வாகம்
ഡാറ്റാബേസ് ഡിസൈൻ,தரவுத்தள வடிவமைப்பு
ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം,தரவுத்தள மேலாண்மை அமைப்பு
"1.ഡാറ്റഗ്രേവ്, 2.ഡാറ്റഗ്രേവ്","1.டேட்டாகிரேவ், 2.டேட்டாகிரேவ்"
"1. ഡാറ്റ, 2. ഡാറ്റ","1. தரவு, 2. தரவு"
"1. നിഷ്ക്രിയ മേഖല, 2. നിഷ്ക്രിയ മേഖല","1.செயலற்ற மண்டலம், 2.செயலற்ற மண்டலம்"
സ്തംഭനാവസ്ഥ,முட்டுக்கட்டை
സ്തംഭനാവസ്ഥ തടയൽ,முட்டுக்கட்டை தடுப்பு
തെറ്റ് ക്ലിയറൻസ്,குறைபாடு நீக்கம்
"1. ജഡ്ജ്മെന്റ് സെൽ, 2. ജഡ്ജ്മെന്റ് ബോക്സ്","1. தீர்ப்பு செல், 2. தீர்ப்பு பெட்டி"
തീരുമാനമെടുക്കൽ പ്രക്രിയ,முடிவெடுக்கும் செயல்முறை
തീരുമാന പിന്തുണ സിസ്റ്റം,முடிவு ஆதரவு அமைப்பு
തീരുമാന വൃക്ഷം,முடிவு மரம்
"1. ഡീകോഡർ, 2. ഡീകോഡർ","1. குறிவிலக்கி, 2. குறிவிலக்கி"
പിരിച്ചുവിടൽ തത്വം,கலைப்பு கொள்கை
ഡീകോഡിംഗ്,டிகோடிங்
സമർപ്പിത സംവിധാനം,அர்ப்பணிக்கப்பட்ட அமைப்பு
സമർപ്പിത പ്രസ്സ്,அர்ப்பணிக்கப்பட்ட பத்திரிகை
ഇമ്മ്യൂണൈസേഷൻ ഡാറ്റ നെറ്റ്‌വർക്ക് (DDN),நோய்த்தடுப்பு தரவு நெட்வொர்க் (DDN)
പ്രതിരോധ കുത്തിവയ്പ്പ് വിവര സംവിധാനം,நோய்த்தடுப்பு தகவல் அமைப்பு
സംയോജനം,ஒருங்கிணைப்பு
കാലതാമസം,தாமதம்
കാലതാമസം കൗണ്ടർ,தாமத கவுண்டர்
കാലതാമസം സമയം,தாமத நேரம்
"1.ഇല്ലാതാക്കുക, 2.ഇല്ലാതാക്കുക","1.நீக்கு, 2.நீக்கு"
ഇല്ലാതാക്കൽ രേഖ,நீக்குதல் பதிவு
ഡിലിമിറ്റർ,பிரிப்பான்
ഡെൽറ്റ മോഡുലേഷൻ,டெல்டா பண்பேற்றம்
അഭ്യർത്ഥന പേജ്,கோரிக்கை பக்கம்
പ്രകടനം,செயல்திறன்
demodulation,டிமாடுலேஷன்
വി-മൾട്ടിപ്ലക്‌സർ,வி-மல்டிபிளெக்சர்
ഡീനോർമലൈസേഷൻ,இயல்புநிலைப்படுத்தல்
"1. സാന്ദ്രത, 2. സാന്ദ്രത","1. அடர்த்தி, 2. அடர்த்தி"
"1. ആശ്രിതത്വം, 2. ആശ്രിതത്വം","1. சார்பு, 2. சார்பு"
ആശ്രിത യൂണിറ്റ്,சார்பு அலகு
ക്യൂ,வரிசை
"1. dereference, 2. dereference","1. dereference, 2. dereference"
ഉരുത്തിരിഞ്ഞ വൃക്ഷം,பெறப்பட்ட மரம்
ഉരുത്തിരിഞ്ഞ ഫീൽഡ്,பெறப்பட்ட புலம்
അവരോഹണ തരം,இறங்கு வகை
ഡിസൈൻ,வடிவமைப்பு
ഡെസ്ക് കാൽക്കുലേറ്റർ,மேசை கால்குலேட்டர்
ഡെസ്ക്ടോപ്പ് കമ്പ്യൂട്ടറുകൾ,டெஸ்க்டாப் கணினிகள்
ഡെസ്ക്ടോപ്പ് അവതരണം,டெஸ்க்டாப் விளக்கக்காட்சி
ഡെസ്ക്ടോപ്പ് പ്രസിദ്ധീകരണം,டெஸ்க்டாப் வெளியீடு
ഡെസ്ക്ടോപ്പ് വീഡിയോ,டெஸ்க்டாப் வீடியோ
ലക്ഷ്യസ്ഥാന വിലാസം,இலக்கு முகவரி
"1. ഡിസ്ട്രോയർ, 2. ഡിസ്ട്രോയർ","1. அழிப்பவர், 2. அழிப்பவர்"
ഡിറ്റർമിനിസ്റ്റിക് ഓട്ടോമാറ്റ,தீர்மானிக்கும் தானியங்கு
ഡെവലപ്പർ,டெவலப்பர்
വികസന സംവിധാനം,வளர்ச்சி அமைப்பு
ഉപകരണം,சாதனம்
ഉപകരണ നിയന്ത്രണ യൂണിറ്റ്,சாதன கட்டுப்பாட்டு அலகு
ഉപകരണ കൺട്രോളർ,சாதனம் கட்டுப்படுத்தி
ഉപകരണ മാനേജ്മെന്റ്,சாதன மேலாண்மை
ഉപകരണ മോഡ്,சாதன முறை
രോഗനിർണയം,நோய் கண்டறிதல்
ഡയഗ്നോസ്റ്റിക് സിസ്റ്റം,கண்டறியும் அமைப்பு
"1. ഡയഗ്നോസ്റ്റിക്സ്, 2. ഡയഗ്നോസ്റ്റിക്സ്","1. கண்டறிதல், 2. கண்டறிதல்"
ഡയഗ്രം,வரைபடம்
ഡയൽ ചെയ്യുക,டயல்
ഡയൽ ലൈൻ,டயல் வரி
ഡയൽ ടോണ്,டயல் தொனி
ഡയൽ അപ്,அழைக்கவும்
"1. സംഭാഷണം, 2. സംഭാഷണം","1. உரையாடல், 2. உரையாடல்"
സംഭാഷണ മുറി,உரையாடல் அறை
ഡയലപ്പ് മോഡം,டயல்அப் மோடம்
ഇൻഷുറൻസ്,காப்பீடு
നിഘണ്ടു,அகராதி
"1. ഡിഫറൻഷ്യൽ, 2. വ്യത്യാസം","1. வேறுபாடு, 2. வேறுபாடு"
സംഖ്യാപരമായ,எண்ணியல்
ഡിജിറ്റൽ സംവിധാനം,டிஜிட்டல் அமைப்பு
ഡിജിറ്റൽ സർക്യൂട്ട്,டிஜிட்டல் சுற்று
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,டிஜிட்டல் கணினி
"1.ഡിജിറ്റൽ ഡാറ്റ, 2.ഡിജിറ്റൽ ഡാറ്റ","1.டிஜிட்டல் டேட்டா, 2.டிஜிட்டல் டேட்டா"
ഡിജിറ്റൽ സൗകര്യം,டிஜிட்டல் வசதி
ഡിജിറ്റൽ ഫിൽട്ടർ,டிஜிட்டல் வடிகட்டி
ഡിജിറ്റൽ ലൈബ്രറി,டிஜிட்டல் நூலகம்
ഡിജിറ്റൽ മോഡുലേഷൻ,டிஜிட்டல் பண்பேற்றம்
"1. ഡിജിറ്റൽ ഡിസ്പ്ലേ, 2. ഡിജിറ്റൽ മോണിറ്റർ","1. டிஜிட்டல் டிஸ்ப்ளே, 2. டிஜிட்டல் மானிட்டர்"
ഡിജിറ്റൽ ചിത്രം,டிஜிட்டல் படம்
"1. ഡിജിറ്റൽ സിഗ്നേച്ചർ, 2. ഡിജിറ്റൽ സിഗ്നേച്ചർ","1. டிஜிட்டல் கையொப்பம், 2. டிஜிட்டல் கையொப்பம்"
ഡിജിറ്റൽ സ്വിച്ച്,டிஜிட்டல் சுவிட்ச்
ഡിജിറ്റൽ അനലോഗ് കൺവെർട്ടർ,டிஜிட்டல் அனலாக் மாற்றி
ഡിജിറ്റൈസേഷൻ,டிஜிட்டல் மயமாக்கல்
ഡിജിറ്റൈസേഷൻ,டிஜிட்டல் மயமாக்கல்
ഡിജിറ്റൈസർ,இலக்கமாக்கி
ഡയോഡ്,டையோடு
പ്രഥമദൃഷ്ട്യാ,முதன்மையான தோற்றம்
നേരിട്ടുള്ള വിലാസം,நேரடி முகவரி
നേരിട്ടുള്ള പരിവർത്തനം,நேரடி மாற்றம்
നേരിട്ടുള്ള സംയോജനം,நேரடி இணைப்பு
"1. ഡയറക്ട് മെമ്മറി ആക്സസ്, 2. ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)","1. நேரடி நினைவக அணுகல், 2. நேரடி நினைவக அணுகல் (DMA)"
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),நேரடி நினைவக அணுகல் (DMA)
നേരിട്ടുള്ള രീതി,நேரடி முறை
ദിശകൾ,திசைகள்
ഡയറക്ടറി,அடைவு
"1. ഡയറക്ടറി സെർവർ, 2. ഡയറക്ടറി സെർവർ","1. அடைவு சேவையகம், 2. அடைவு சேவையகம்"
ഡയറക്ടറി സേവനം,அடைவு சேவை
സാധ്യമല്ല,முடியவில்லை
സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു,சமிக்ஞையை முடக்குகிறது
"1. വിച്ഛേദിക്കൽ, 2. വിച്ഛേദിക്കൽ","1. துண்டித்தல், 2. துண்டித்தல்"
"1. ഡിസ്ക്രീറ്റ്, 2. ഡിസ്ക്രീറ്റ്","1. தனித்தனி, 2. தனித்தனி"
"1. ഡിസ്ക്, 2. ഡിസ്ക്","1. வட்டு, 2. வட்டு"
"1. ഡിസ്ക് വിലാസം, 2. ഡിസ്ക് വിലാസം","1. வட்டு முகவரி, 2. வட்டு முகவரி"
"1. ഡിസ്ക് അറേ, 2. ഡിസ്ക് അറേ","1. வட்டு வரிசை, 2. வட்டு வரிசை"
"1. ഡിസ്ക് ശേഷി, 2. ഡിസ്ക് ശേഷി","1. வட்டு திறன், 2. வட்டு திறன்"
"1. ഡിസ്ക് ഡ്രൈവർ, 2. ഡിസ്ക് ഡ്രൈവ്","1. வட்டு இயக்கி, 2. வட்டு இயக்கி"
ഡിസ്ക് ഫയൽ,வட்டு கோப்பு
"1. ഡിസ്ക് മെമ്മറി, 2. ഡിസ്ക് മെമ്മറി, 3. ഡിസ്ക് മെമ്മറി, 4. ഡിസ്ക് മെമ്മറി","1. வட்டு நினைவகம், 2. வட்டு நினைவகம், 3. வட்டு நினைவகம், 4. வட்டு நினைவகம்"
ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DoS),வட்டு இயக்க முறைமை (DoS)
ഡിസ്ക് പാക്കേജ്,வட்டு தொகுப்பு
"1.ചക്രിക സെർവർ, 2.ഡിസ്ക് സെർവർ","1.சக்ரிகா சர்வர், 2.டிஸ்க் சர்வர்"
"1. ഡിസ്ക് സംഭരണം, 2. ഡിസ്ക് സംഭരണം","1. வட்டு சேமிப்பு, 2. வட்டு சேமிப்பு"
ഡിസ്കെറ്റ്,வட்டு
ഫയൽ പ്രദർശിപ്പിക്കുക,காட்சி கோப்பு
ചിത്രം പ്രദർശിപ്പിക്കുക,காட்சி படத்தை
നിർമാർജനം,அகற்றல்
ദൂരം,தூரம்
ദൂരം പ്രവർത്തനം,தூர செயல்பாடு
വളച്ചൊടിക്കൽ,திரித்தல்
എത്തിച്ചു,வழங்கப்பட்டது
വിതരണം ചെയ്ത ഡാറ്റ,விநியோகிக்கப்பட்ட தரவு
വിതരണം ചെയ്ത സെർവർ,விநியோகிக்கப்பட்ட சேவையகம்
"1.ഡിസ്ട്രിബ്യൂട്ടഡ് സിസ്റ്റം, 2.ഡിസ്ട്രിബ്യൂട്ടഡ് സിസ്റ്റം","1. விநியோகிக்கப்பட்ட அமைப்பு, 2. விநியோகிக்கப்பட்ட அமைப்பு"
വിതരണക്കാരൻ,விநியோகஸ்தர்
പ്രമാണം,ஆவணம்
പ്രമാണം അംഗീകൃത,அங்கீகாரம் பெற்ற ஆவணம்
"1. ഡോക്യുമെന്റ് വിൻഡോ, 2. ഡോക്യുമെന്റ് വിൻഡോ","1. ஆவண சாளரம், 2. ஆவண சாளரம்"
പ്രമാണീകരണം,ஆவணங்கள்
"ഡൊമെയ്ൻ, ഡൊമെയ്ൻ","களம், களம்"
ഡൊമെയ്ൻ നാമം,டொமைன் பெயர்
"1. ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ, 2. ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ","1. டாட் மேட்ரிக்ஸ் பிரிண்டர், 2. டாட் மேட்ரிக்ஸ் பிரிண்டர்"
"താഴെ, താഴെ","கீழ், கீழே"
"1.അവലിങ്ക്, 2.ചതുരം","1.அவலின்க், 2.சதுரம்"
ഡൗൺലോഡ്,பதிவிறக்க Tamil
ഡൗൺലോഡ് സമയം,பதிவிறக்க நேரம்
ട്രാക്ഷൻ,இழுவை
DRAM (ഡൈനാമിക് റാം),DRAM (டைனமிக் ரேம்)
ഒഴുക്ക്,ஓட்டம்
ഡ്രൈവർ,இயக்கி
ഇലകൾ,இலைகள்
ഡ്രോപ്പ് ലിസ്റ്റ് ബോക്സ്,டிராப் பட்டியல் பெட்டி
ഡ്രം ഡ്രൈവ്,டிரம் டிரைவ்
"1.ഡ്രം പ്രിന്റർ, 2.ഡ്രം പ്രിന്റർ","1.டிரம் பிரிண்டர், 2.டிரம் பிரிண்டர்"
"1. Im യൂണിറ്റ്, 2. ഡ്രം യൂണിറ്റ്","1. இம் யூனிட், 2. டிரம் யூனிட்"
"1. ദ്വൈതത, 2. ദ്വി","1. இருமை, 2. இரு"
ഇരട്ട സാന്ദ്രത,இரட்டை அடர்த்தி
"1. നിശബ്ദ വിലാസം, 2. വ്യാജ വിലാസം","1. அமைதியான முகவரி, 2. போலி முகவரி"
തള്ളുക,திணிப்பு
ഇരട്ട സർക്യൂട്ട്,இரட்டை சுற்று
നിയമവിധേയമാക്കൽ,சட்டப்பூர்வமாக்குதல்
കീ കീ,முக்கிய திறவுகோல்
"1.D V D R./W, 2. ഡിവിഡി വായന, 3. എഴുത്ത്","1.டி வி டி ஆர்./டபிள்யூ, 2. டிவிடி படித்தல், 3. எழுதுதல்"
ഡിവിഡി റോം,டிவிடி ரோம்
ചലനാത്മക നിർദ്ദേശം,மாறும் அறிவுறுத்தல்
"1.ഡൈനാമിക് മെമ്മറി, 2.ഡൈനാമിക് മെമ്മറി","1.டைனமிக் மெமரி, 2.டைனமிக் மெமரி"
"1. ഡൈനാമിക്സ്, 2. ഡൈനാമിക്സ്","1. இயக்கவியல், 2. இயக்கவியல்"
ഇ ബി സി ഡി ഐ സി,ஈ பி சி டி ஐ சி
ഇ-ബിസിനസ്,மின் வணிகம்
പ്രതിധ്വനി,எதிரொலி
"1.ഇ-കൊമേഴ്‌സ്, 2.ഇ-കൊമേഴ്‌സ്","1.இ-காமர்ஸ், 2.இ-காமர்ஸ்"
എഡിറ്റിംഗ്,திருத்துதல்
എഡിറ്റർ,ஆசிரியர்
വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ,கல்வி தொழில்நுட்பம்
ഇ ഇ പി റോം,e e p rom
"1. അർത്ഥവത്തായ വിലാസം, 2. ഫലപ്രദമായ വിലാസം","1. அர்த்தமுள்ள முகவரி, 2. பயனுள்ள முகவரி"
അർത്ഥവത്തായ പ്രവർത്തന വിലാസം,அர்த்தமுள்ள செயல்பாட்டு முகவரி
ഫലപ്രദമായ പ്രവർത്തനം,பயனுள்ள நடவடிக்கை
ഫലപ്രദമായ യുഐഡി,பயனுள்ள UID
ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം,பயனுள்ள பரிமாற்ற செயல்பாடு
ഒക്ടൽ ബൈറ്റ്,ஆக்டல் பைட்
"ഇലക്ട്രോണിക് പഠനം, ഇ-ലേണിംഗ്","மின்னணு கற்றல், மின் கற்றல்"
തിരഞ്ഞെടുപ്പ് അൽഗോരിതം,தேர்தல் அல்காரிதம்
ഇലക്ട്രോണിക് മെയിൽ സേവനം (ഇ-മെയിൽ),மின்னணு அஞ்சல் சேவை (மின்னஞ்சல்)
"1.ഇലക്‌ട്രോണിക് പ്രിന്റിംഗ്, 2.ഇലക്‌ട്രോണിക് പ്രിന്റർ","1.எலக்ட்ரானிக் பிரிண்டிங், 2.எலக்ட்ரானிக் பிரிண்டர்"
ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ,மின் கணக்கியல் இயந்திரம்
ഇലക്ട്രോണിക്സ്,மின்னணுவியல்
ഇലക്ട്രോണിക് എക്‌സ്‌ഹോസ്റ്റ് സിസ്റ്റം (ഇസിഎസ്),மின்னணு வெளியேற்ற அமைப்பு (ECS)
ഇലക്ട്രോണിക് ഡാറ്റ എക്സ്ചേഞ്ച് (EDI),மின்னணு தரவு பரிமாற்றம் (EDI)
ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്,மின்னணு தரவு செயலாக்கம்
ഇലക്ട്രോണിക് ബ്രോഷർ,மின்னணு சிற்றேடு
ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ മെക്കാനിസം (ഇഎഫ്ടിഎസ്),மின்னணு நிதி பரிமாற்ற வழிமுறை (EFTS)
"1.ഇലക്‌ട്രോണിക് ജേണൽ, 2.ഇലക്‌ട്രോണിക് ജേണൽ","1.எலக்ட்ரானிக் ஜர்னல், 2.எலக்ட்ரானிக் ஜர்னல்"
ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം,மின்னணு வெளியீடு
ഇലക്ട്രോണിക് സ്വിച്ച്,மின்னணு சுவிட்ச்
"ഘടകം, ഘടകം","உறுப்பு, உறுப்பு"
ഇ-മെയിൽ,மின்னஞ்சல்
"1. ഇ-മെയിൽ വിലാസം, 2. ഇലക്ട്രോണിക് മെയിലിംഗ് വിലാസം","1. மின்னஞ்சல் முகவரி, 2. மின்னணு அஞ்சல் முகவரி"
എംബഡഡ് സിസ്റ്റം,உட்பொதிக்கப்பட்ட அமைப்பு
ഉൾച്ചേർക്കൽ,உட்பொதித்தல்
എമിറ്റർ കപ്പിൾഡ് ലോജിക് (ECL),உமிழ்ப்பான் இணைந்த தர்க்கம் (ECL)
ശൂന്യമായ ഇടം,காலியான இடம்
"1. ബ്ലാങ്ക് ചെയിൻ, 2. ബ്ലാങ്ക് ചെയിൻ","1. வெற்று சங்கிலி, 2. வெற்று சங்கிலி"
യന്ത്രവൽക്കരണം,இயந்திரமயமாக்கல்
"1.ക്യാപ്സുലേഷൻ, 2.ക്യാപ്സുലേഷൻ","1.கேப்சுலேஷன், 2.கேப்சுலேஷன்"
ഡീകോഡർ,குறிவிலக்கி
എൻകോഡിംഗ്,குறியாக்கம்
"1. എൻകോഡർ, 2. കൊഡാക്ക്","1. குறியாக்கி, 2. கோடாக்"
മറച്ച ഡാറ്റ,மறைக்கப்பட்ட தரவு
മറഞ്ഞിരിക്കുന്ന ഫയൽ സിസ്റ്റം,மறைக்கப்பட்ட கோப்பு முறைமை
"1. എൻക്രിപ്ഷൻ, 2. കോഡിംഗ്, 3. എൻകോഡിംഗ്","1. என்க்ரிப்ஷன், 2. கோடிங், 3. என்கோடிங்"
ബ്ലോക്ക് അവസാനം,தொகுதி முடிவு
ഫയൽ-അവസാനം,கோப்பு-முடிவு
ഉപയോക്താവ്,பயனர்
നൽകുക,நுழைய
എൻട്രി കീ,நுழைவு விசை
"1. ഉദ്യം സർവാർ, 2. ഉദ്യം സേവക്","1. உத்யம் சர்வர், 2. உத்யம் சேவக்"
എന്റർപ്രൈസ് സിസ്റ്റം,நிறுவன அமைப்பு
ശക്തി,சக்தி
ശക്തി ബന്ധം,சக்தி தொடர்பு
പ്രവേശന സമയം,நுழைவு நேரம்
ഇൻപുട്ട് വേരിയബിൾ,உள்ளீடு மாறி
എണ്ണാവുന്ന,எண்ணத்தக்க
പരിസ്ഥിതി,சூழல்
"1.യുഗം, 2. യുഗം, 3. നിർദ്ദേശ നിമിഷം","1. சகாப்தம், 2. சகாப்தம், 3. அறிவுறுத்தல் தருணம்"
EPRAM (ഫിനാൻസ് പ്രോഗ്രാമബിൾ റീഡ്-ഓൺലി മെമ്മറി),EPRAM (நிதி நிரல்படுத்தக்கூடிய படிக்க-மட்டும் நினைவகம்)
എപ്സിലോൺ കൺസ്ട്രക്റ്റർ,epsilon constrictor
സമനില,சமநிலைப்படுத்தி
ഉപകരണങ്ങൾ,உபகரணங்கள்
തുല്യതാ ക്ലാസ്,சமநிலை வகுப்பு
തുല്യമായ ബന്ധം,சமமான உறவு
"1. വംശനാശം, 2. ഉന്മൂലനം","1. அழிவு, 2. ஒழிப்பு"
പിശക് തിരുത്തൽ കോഡ്,பிழை திருத்தம் குறியீடு
തെറ്റ് തിരുത്തൽ,பிழை திருத்தம்
പിശക് കണ്ടെത്തൽ,பிழை கண்டறிதல்
പിശക് കൈകാര്യം ചെയ്യൽ,பிழை கையாளுதல்
പിശക് സന്ദേശം,பிழை செய்தி
പിശക് നിരക്ക്,பிழை விகிதம்
പിശക് വീണ്ടെടുക്കൽ,பிழை மீட்பு
പിശക് പേര്,பிழை பெயர்
രക്ഷപ്പെടൽ ചിഹ്നം,தப்பிக்கும் சின்னம்
ഇഥർനെറ്റ്,ஈதர்நெட்
സംഭവം,நிகழ்வு
ഇവന്റ് ചെയിൻ,நிகழ்வு சங்கிலி
ഇവന്റ് നിയന്ത്രണം,நிகழ்வு கட்டுப்பாடு
ഇവന്റ് കൗണ്ടർ,நிகழ்வு கவுண்டர்
ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ,விதிவிலக்கு கையாளுதல்
എക്സ്ചേഞ്ച് ഡിസ്ക് സംഭരണം,பரிமாற்ற வட்டு சேமிப்பு
ഒഴിവാക്കൽ,விலக்குதல்
എക്സ്ക്ലൂസീവ് കൂടാതെ (x അല്ലെങ്കിൽ),பிரத்தியேக மற்றும் (x அல்லது)
എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം,இயங்கக்கூடிய நிரல்
നിർവ്വഹണ പ്രസ്താവന,மரணதண்டனை அறிக்கை
തിരഞ്ഞെടുത്ത തിരയൽ,தேர்ந்தெடுக்கப்பட்ட தேடல்
നിലവിലുള്ള,இருக்கும்
ഇഷ്യൂ,பிரச்சினை
വിദഗ്ധ സംവിധാനം,நிபுணர் அமைப்பு
"1. എക്സ്പ്രഷൻ, 2. ആവിഷ്കാരം","1. வெளிப்பாடு, 2. வெளிப்பாடு"
വിപുലീകരിച്ച ഗ്രാഫിക്കൽ മാട്രിക്സ് (x g a),விரிவாக்கப்பட்ட வரைகலை அணி (x g a)
വിപുലീകരിച്ച വ്യാവസായിക മാനദണ്ഡങ്ങൾ (EIS),விரிவாக்கப்பட்ட தொழில்துறை தரநிலைகள் (EIS)
ഓവർലോഡഡ് മെഷീൻ,அதிக சுமை கொண்ட இயந்திரம்
വിപുലീകരിച്ച മെമ്മറി,நீட்டிக்கப்பட்ட நினைவகம்
"1. എക്സ്റ്റൻഡഡ് പ്രിസിഷൻ, 2. എക്സ്റ്റൻഡഡ് കൃത്യത","1. விரிவாக்கப்பட்ட துல்லியம், 2. விரிவாக்கப்பட்ட துல்லியம்"
"1.എക്സ്റ്റെൻഡഡ് സോർട്ടിംഗ്, 2.എക്സ്റ്റെൻഡഡ് സെപ്പറേഷൻ","1. விரிவாக்கப்பட்ட வரிசையாக்கம், 2. விரிவாக்கப்பட்ட பிரித்தல்"
സഹായത്തിനായി വിളിക്കുക,கூப்பிடு
ബാഹ്യ പിശക്,வெளிப்புற பிழை
ബാഹ്യ പ്രവർത്തനം,வெளிப்புற செயல்பாடு
ബാഹ്യ തടസ്സം,வெளிப்புற குறுக்கீடு
"1. ബാഹ്യ മെമ്മറി, 2. ബാഹ്യ മെമ്മറി","1.புற நினைவகம், 2.புற நினைவகம்"
ബാഹ്യ മെമ്മറി,வெளிப்புற நினைவகம்
ബാഹ്യ മോഡം,வெளிப்புற மோடம்
ബാഹ്യ റഫറൻസ്,வெளிப்புற குறிப்பு
ബാഹ്യ തിരയൽ,வெளிப்புற தேடல்
ബാഹ്യ സംഭരണ ഉപകരണം,வெளிப்புற சேமிப்பக சாதனம்
വേർതിരിച്ചെടുക്കൽ,பிரித்தெடுத்தல்
എക്സ്ട്രാപോളേഷൻ,எக்ஸ்ட்ராபோலேஷன்
പാനൽ പ്രതീക പ്രിന്റർ,பேனல் எழுத்து அச்சுப்பொறி
പരാജയപ്പെടാത്ത പ്രവർത്തനം,தோல்வி-பாதுகாப்பு செயல்பாடு
പരാജയതോത്,தோல்வி விகிதம்
പരാജയം ഡിസ്ചാർജ്,தோல்வி வெளியேற்றம்
തെറ്റായ കോഡ്,தவறான குறியீடு
തെറ്റായ പിശക്,தவறான பிழை
"1.നിക്ഷേപം, 2.നിക്ഷേപ പോയിന്റുകൾ","1.முதலீடு, 2.முதலீட்டு புள்ளிகள்"
"1. ലക്കം, 2. ലക്കം നമ്പർ","1. வெளியீடு, 2. வெளியீடு எண்"
