Bengali,Tamil
সংকোচনযোগ্য,சுருக்கக்கூடிய
সঙ্কোচন,சுருக்கம்
"কম্প্রেসার, কম্প্রেসার","அமுக்கி, அமுக்கி"
"কম্পটন ইলেকট্রন, ভারসাম্যহীন ইলেকট্রন","காம்ப்டன் எலக்ட்ரான், எதிர் சமநிலை எலக்ட்ரான்"
গণনা,கணக்கீடு
গণনামূলক,கணக்கீட்டு
"কম্পিউটার, কম্পিউটার, কম্পিউটার","கணினி, கணினி, கணினி"
অবতল,குழிவான
দ্বিকনভেক্স,பைன்வெக்ஸ்
"মনোনিবেশ করা, ঘন করা, মনোনিবেশ করা (adj.), মনোনিবেশ করা (v.)","கவனம் செலுத்த, தடிமனாக, குவிய (adj.), குவிய (v.)"
"কেন্দ্রীভূত, কেন্দ্রীভূত, কেন্দ্রীভূত","குவிந்த, குவிந்த, குவிந்த"
"একাগ্রতা, একাগ্রতা, একাগ্রতা, একাগ্রতা","செறிவு, செறிவு, செறிவு, செறிவு"
"এককেন্দ্রিক, এককেন্দ্রিক","ஒருமைய, குவிந்த"
ধারণা,கருத்து
ধারণাগত,கருத்துரு
"অন্তরঙ্গতা, যোগাযোগ","நெருக்கம், தொடர்பு"
সুরেলা,ஒத்திசைந்த
"concurrent, trailing","ஒரே நேரத்தில், பின்தங்கிய"
"ঘনীভবন, ঘনীভবন","ஒடுக்கம், ஒடுக்கம்"
"to condense, to liquefy, to liquefy","ஒடுங்க, திரவமாக்க, திரவமாக்க"
"ঘনীভূত, তরলীকৃত, সংকুচিত","அமுக்கப்பட்ட, திரவமாக்கப்பட்ட, சுருக்கப்பட்ட"
"কনডেন্সার, ক্যাপাসিটর, সংগ্রাহক","மின்தேக்கி, மின்தேக்கி, சேகரிப்பான்"
"শর্ত, শর্ত, শর্ত, শর্ত","நிலை, நிலை, நிலை, நிலை, நிலை"
পরিবাহিতা,கடத்துத்திறன்
ড্রাইভার,இயக்கி
পরিচালনা,ஓட்டுதல்
পরিবাহিতা,கடத்துத்திறன்
বিশ্বস্ততা,விசுவாசம்
"কনফিগারেশন, কনফিগারেশন","கட்டமைப்பு, கட்டமைப்பு"
কনফিগারেশন,கட்டமைப்பு
কনফোকাল,குழப்பமான
"সংগতি, দ্বিমেরুতা, সমতা","ஒற்றுமை, இருமுனையம், சமநிலை"
"সঙ্গতিপূর্ণ, অভিন্ন","ஒத்த, ஒத்த"
কনিক,கூம்பு
"conjugate (v.), to be conjugated (ver.)","இணைத்தல் (v.), இணைந்திருத்தல் (ver.)"
লেটারাল অ্যাসোসিয়েটেড,பக்கவாட்டு தொடர்புடையது
চেইন সম্পর্কিত,சங்கிலி தொடர்பான
সংযোগকারী লাইন,இணைப்பு வரி
সংযোগ,இணைப்பு
"পৃষ্ঠপোষক, সংযোগকারী","ஸ்பான்சர், இணைப்பான்"
একটানা,தொடர்ச்சியாக
পৃষ্ঠপোষক,புரவலர்
পৃষ্ঠপোষক,புரவலர்
"ধারাবাহিকতা, সামঞ্জস্য, ঘনত্ব, পুরুত্ব","நிலைத்தன்மை, நிலைத்தன்மை, தடிமன், தடிமன்"
"সামঞ্জস্যপূর্ণ, বিপরীত","இணக்கமான, எதிர்"
কথোপকথন,உரையாடல்
কথোপকথন,உரையாடல்
স্থিতিশীলতা,ஸ்திரத்தன்மை
"স্থির, স্থির, অস্থাবর, অপরিবর্তনীয়, অভিন্ন","நிலையான, நிலையான, அசையாத, மாறாத, சீரான"
কনস্ট্যান্টান,கான்ஸ்டன்டன்
ধারাবাহিক প্রবাহ,தொடர்ச்சியான ஓட்டம்
কোভারিয়েট সংখ্যা,இணை எண்
সার্কিটের বৈশিষ্ট্য,சுற்றுகளின் சிறப்பியல்புகள்
নক্ষত্রপুঞ্জ,விண்மீன் கூட்டம்
"রচনা, রচনা, গঠন","கலவை, கலவை, உருவாக்கம்"
সীমাবদ্ধ গতি,கட்டுப்படுத்தப்பட்ட வேகம்
বাধা,கட்டுப்பாடு
সংকীর্ণ,குறுகிய
টেকসই হস্তক্ষেপ,நிலையான குறுக்கீடு
শক্তি খরচ,ஆற்றல் நுகரப்படும்
"স্পর্শ, স্পর্শ, স্পর্শ","தொடுதல், தொடுதல், தொடுதல்"
"যোগাযোগ, যোগাযোগ","தொடர்பு, தொடர்பு"
দূষণ,மாசுபாடு
"বিষয়বস্তু, অংশ, অর্ধেক","உள்ளடக்கம், பகுதி, பாதி"
"continuum, continuum","தொடர்ச்சி, தொடர்ச்சி"
রাষ্ট্রীয় ধারাবাহিকতা,மாநில தொடர்ச்சி
"অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন","தொடர்ச்சியான, உடைக்கப்படாத, உடைக்கப்படாத, தொடர்ச்சியான, தொடர்ச்சியான"
ধারাবাহিকতা,தொடர்ச்சி
"সংকুচিত করা, সংকুচিত করা (ver.)","சுருக்க, சுருக்க (ver.)"
সঙ্কুচিত,சுருக்கு
সংকোচন,சுருக்கம்
কাউন্টার-অরবিটাল দিক,எதிர் சுற்றுப்பாதை திசை
আপেক্ষিক শরীর,உறவினர் உடல்
"বিপরীত, বিপরীত","மாறுபாடு, மாறுபாடு"
নিয়ন্ত্রণ,கட்டுப்பாடு
পরিচলন,வெப்பச்சலனம்
প্রচার পোস্ট,அனுப்பும் பதவி
ভাস্কুলার,இரத்தக்குழாய்
নিয়মিত পারমাণবিক ওজন,வழக்கமான அணு எடை
"to converge, to converge","குவிய, குவிய"
"convergence, convergence","குவிதல், குவிதல்"
কনভারজিং লেন্স,ஒன்றிணைக்கும் லென்ஸ்
"বিপরীত, বিপরীত","எதிர், எதிர்"
বিপরীতভাবে,VICA மாறாக
রূপান্তর,மாற்றம்
রূপান্তরিত,மாற்றப்பட்டது
রূপান্তরকারী,மாற்றி
রূপান্তরযোগ্য লেন্স,மாற்றத்தக்க லென்ஸ்
উত্তল,குவிந்த
উত্তল,குவிவு
উত্তল,குவிந்த
দ্বিকনভেক্স,பைகான்வெக்ஸ்
কুল্যান্ট,குளிரூட்டி
"রেফ্রিজারেন্ট, চিলার","குளிரூட்டி, குளிர்விப்பான்"
কুলিজ টিউব,குளிரூட்டும் குழாய்
শীতল,குளிர்ச்சி
কুল্যান্ট,குளிரூட்டி
সহযোগিতামূলক ঘটনা,கூட்டுறவு நிகழ்வு
"সমন্বয় করা, সমন্বয় করা","ஒருங்கிணை, ஒருங்கிணை"
পরিচালক অক্ষ,இயக்குனர் அச்சு
প্ল্যানার,பிளானர்
সমতলতা,சமதளம்
"অনুলিপি, অনুলিপি, অনুলিপি","நகல், நகல், நகல்"
মূল,கோர்
মূল ইলেকট্রন,மைய எலக்ட்ரான்
কোরিওলিস ত্বরণ,கோரியோலிஸ் முடுக்கம்
কোরিওলিস বল,கோரியோலிஸ் படை
"কিরিত, করোনা","கிரிட், கரோனா"
করোনা অস্ট্রেলিয়া,கொரோனா ஆஸ்திரேலிஸ்
করোনা বোরিয়ালিস,கரோனா பொரியாலிஸ்
সুর্যের আগুনের ফুল্কি,சூரிய ஒளி
দানা,சிறுமணி
দানাদার,சிறுமணி
"সঠিক, সঠিক","சரி, சரி"
সংশোধিত,திருத்தப்பட்ட
"সংশোধন, সংশোধন","திருத்தம், திருத்தம்"
সহ- সম্পর্ক,இணை உறவு
"correspond, correspond","ஒத்துப்போக, ஒத்துப்போக"
সমিতির নিয়ম,சங்க விதிகள்
অনুষঙ্গ,துணை
কোসাইন নিয়ম,கொசைன் விதி
স্থান প্রাচুর্য,விண்வெளி மிகுதி
মহাজাগতিক,அண்டவியல்
মহাকাশ রশ্মি বিস্ফোরিত,விண்வெளி கதிர் வெடிப்பு
"মহাকাশ রশ্মি, মহাজাগতিক রশ্মি","விண்வெளிக் கதிர், காஸ்மிக் கதிர்"
স্থান বৃষ্টিপাত,விண்வெளி மழைப்பொழிவு
স্থান,விண்வெளி
মহাজাগতিক,அண்டவியல்
"cosmology, cosmology","அண்டவியல், அண்டவியல்"
মহাকাশচারী,விண்வெளி
মহাকাশবিজ্ঞান,விண்வெளி
"কসমস, মহাবিশ্ব","அண்டம், பிரபஞ்சம்"
কুলম্ব,கூலம்ப்
কুলোমি এলাকা,கூலோமி பகுதி
কুলমিটার,கூலோமீட்டர்
"গণনা, গণনা, গণনা, গণনা","எண்ணு, எண்ணு, எண்ணு, எண்ணு"
"গণনা, বিপরীত গণনা","எண்ணுதல், தலைகீழ் எண்ணுதல்"
"ক্যালকুলেটর, কাউন্টার, প্যানেল","கால்குலேட்டர், கவுண்டர், பேனல்"
ঘড়ির কাঁটার বিপরীত দিকে,எதிரெதிர் திசையில்
"বিপরীত বর্তমান, বিপরীত বর্তমান","தலைகீழ் மின்னோட்டம், எதிர் மின்னோட்டம்"
বিরোধী ইলেক্ট্রোমোটিভ ফোর্স,மின்னோட்ட சக்தியை எதிர்க்கிறது
ডেপুটেশন,பிரதிநிதித்துவம்
বিপরীত ধড়,தலைகீழ் உடற்பகுதி
গণনা হার,எண்ணிக்கை விகிதம்
"গণনা, গণনা-সংখ্যা, গণনা, গণনা","எண்ணு, எண்ணு-எண், எண்ணு, எண்ணு"
বল জোড়া,படை ஜோடி
যুগল,இணைந்தது
সংযোজনকারী,இணைப்பான்
কাপলিং,இணைத்தல்
"অভিপ্রেত দিক, পথ, পথ","நோக்கம் திசை, பாதை, பாதை"
সমযোজীতা,கோவலன்சி
সমযোজীতা,கோவலன்சி
সহযোগী,ஒத்துழைப்பவர்
সহবাস,இணை மாறுபாடு
সহগামী,உடன்படும்
"কভারেজ এলাকা, সম্প্রচার এলাকা","கவரேஜ் பகுதி, ஒளிபரப்பு பகுதி"
কভার শীট,கவர் தாள்
বকবক,அரட்டை
উর্বরতার হার,கருவுறுதல் விகிதம்
সামান্য বিকৃতি,சிறிய விலகல்
চূড়া,உச்சம்
"মাপকাঠি, মানদণ্ড","அளவுகோல், அளவுகோல்"
সমালোচনামূলক,முக்கியமான
সমালোচনা,விமர்சனம்
মকর ক্লিপ,மகர கிளிப்
দুর্বৃত্তদের অন্ধকার রাজ্য,வஞ்சகர்களின் இருண்ட சாம்ராஜ்யம்
ক্রস-হাইব্রিড হাইব্রিডাইজেশন,குறுக்கு-கலப்பின கலப்பு
ক্রস ব্যান্ড যোগাযোগ,குறுக்கு இசைக்குழு தொடர்பு
অপ্রাসঙ্গিক চরিত্রের অবয়ব,பொருத்தமற்ற தன்மை ஆளுமை
ক্রস বন্ধন,குறுக்கு உறவுகள்
অতিক্রম করা এলাকা,கடக்கும் பகுதி
ন্যূনতম বিকৃতি লেন্স,குறைந்தது பிறழ்வு லென்ஸ்
ক্রস পণ্য,குறுக்கு தயாரிப்பு
অপ্রাসঙ্গিক সংকেত,பொருத்தமற்ற சமிக்ஞை
মেঝে দখল,மாடிகளின் ஆக்கிரமிப்பு
রূপান্তর জোন,மாற்றம் மண்டலம்
রূপান্তর বিন্দু,மாற்றம் புள்ளி
বিনিময় মূল্য,பரிமாற்ற மதிப்பு
ভেক্টর-পণ্য ভেক্টর-পণ্য,vector-product vector தயாரிப்பு
"ক্রস বিভাগ, ক্রস বিভাগ","குறுக்கு வெட்டு, குறுக்கு வெட்டு"
"মাল্টিপল টার্ম, হাইব্রিড টার্ম","பல கால, கலப்பின கால"
ক্রস তারের,குறுக்கு கம்பி
"মুকুট অপটিক্যাল গ্লাস, মুকুট অপটিক্যাল গ্লাস","கிரீடம் ஒளியியல் கண்ணாடி, கிரீடம் ஒளியியல் கண்ணாடி"
শীতল মিশ্রণ,குளிர்விக்கும் கலவை
নিম্ন তাপমাত্রা ইলেকট্রনিক্স,குறைந்த வெப்பநிலை மின்னணுவியல்
হাইপোথার্মিয়া,தாழ்வெப்பநிலை
ক্রায়োজেনিক পরীক্ষাগার,கிரையோஜெனிக் ஆய்வகம்
নিমরতাপিকি,நிம்ரதாபிகி
হিমায়িত পরিমাপক,உறைபனி அளவு
ক্রাইমেট্রিক ধ্রুবক,கிரையோமெட்ரிக் மாறிலி
স্ফটিক,படிகம்
"স্ফটিক, তন্তুযুক্ত","படிக, நார்ச்சத்து"
"স্ফটিককরণ, স্ফটিককরণ, স্ফটিককরণ","படிகமாக்கல், படிகமாக்கல், படிகமாக்கல்"
স্ফটিক বিজ্ঞানী,படிக விஞ்ஞானி
স্ফটিক-কাঠামোগত,படிக-கட்டமைப்பு
স্ফটিক গঠন,படிக அமைப்பு
"ক্রিস্টালোগ্রাফি, স্ফটিক বিজ্ঞান","படிகவியல், படிக அறிவியல்"
জালি স্থানান্তর অপারেশন,லட்டு பரிமாற்ற செயல்பாடு
স্ফটিক ধোঁয়া,படிக கறை
কিউব কিউব,கன சதுரம்
"ঘনক, ঘনক, ঘনক, ত্রিভুজ, ঘনক, ত্রিভুজ","கன சதுரம், கன சதுரம், கன சதுரம், முக்கோணம், கன சதுரம், முக்கோணம்"
কিউবিক ফাটল,கன பிளவு
অরবিটাল,சுற்றுப்பாதை
ক্রমবর্ধমান,ஒட்டுமொத்த
কিউরি ধ্রুবক,க்யூரி மாறிலி
কিউরি এফেক্ট,கியூரி விளைவு
"কিউরি পয়েন্ট, কিউরি তাপমাত্রা, কুরি ডিম্যাগনেটাইজেশন পয়েন্ট","கியூரி பாயிண்ட், கியூரி டெம்பரேச்சர், கியூரி டிமேக்னடைசேஷன் பாயின்ட்"
কিউরি,கியூரி
প্রবাহ,ஓடை
স্রোতের সংখ্যালঘু,சிறுபான்மை நீரோடை
বিতরণ,விநியோகம்
বক্রতা,வளைவு
বক্ররেখা বক্ররেখা,வளைவு வளைவு கோடு
বাঁকা,வளைந்த
বক্ররেখা বার,வளைவு பட்டை
বাঁকা পাতা,வளைந்த பக்கம்
বৃদ্ধি বক্ররেখা,வளர்ச்சி வளைவு
বক্ররেখা,வளைவு
"ছিদ্রকারী, কাটা","துளைப்பான், வெட்டுதல்"
শেষ স্থান,இறுதி மண்டலம்
শেষ ফ্রিকোয়েন্সি,இறுதி அதிர்வெண்
শেষপ্রান্ত,இறுதி புள்ளி
টার্মিনাল পয়েন্ট বেগ,முனைய புள்ளி வேகம்
টার্মিনাল ভোল্টেজ,முனைய மின்னழுத்தம்
"অভিনয়কারী, অভিনয়কারী","நிகழ்த்துபவர், நிகழ்த்துபவர்"
সাইবারনেটিক্স,சைபர்நெடிக்ஸ்
"চক্র, চক্র, চক্র","சுழற்சி, சுழற்சி, சுழற்சி"
প্রতি সেকেন্ডে চক্র,வினாடிக்கு சுழற்சிகள்
"চক্রাকার, চক্রীয়","சுழற்சி, சுழற்சி"
স্পিন,சுழல்
চক্রীয় পেন্ডুলাম,சுழற்சி ஊசல்
সাইক্লোট্রন,சைக்ளோட்ரான்
সাইক্লোট্রন ফ্রিকোয়েন্সি,சைக்ளோட்ரான் அதிர்வெண்
"সিলিন্ডার, সিলিন্ডার","உருளை, உருளை"
"নলাকার, সিলিন্ডার আকৃতি, সিলিন্ডার, সিলিন্ডার","உருளை, உருளை வடிவம், உருளை, உருளை"
সিলিন্ডার সুরেলা,சிலிண்டர் ஹார்மோனிக்
স্যাঁতসেঁতে,ஈரப்படுத்தப்பட்டது
স্যাঁতসেঁতে সহজ সুরেলা দোলন,damped எளிய ஹார்மோனிக் அலைவு
দাম্পার,தணிப்பு
ড্যানিয়েল সেল,டேனியல் செல்
অন্ধকার,இருள்
"রিসোর্স রিসোর্স, রিসোর্স রিসোর্স, ট্রাস্ট রিসোর্স","நன்கொடை வளங்கள், துணை வளங்கள், நம்பிக்கை வளங்கள்"
"পচন উৎপাদনকারী, দুধ উৎপাদিত, পিতামাতা, বংশধর","சிதைவு உற்பத்தியாளர், பால் உற்பத்தி, பெற்றோர், சந்ததி"
ডেভিসন গরম পরীক্ষা,டேவிசன் சூடான பரிசோதனை
ডিসি (নির্দেশক),டி.சி. (ஆணை)
নিষ্ক্রিয় অংশ,செயலற்ற பகுதி
নীরব জায়গা,அமைதியான இடம்
ডি ব্রাগ্লি তরঙ্গদৈর্ঘ্য,டி பிராக்லி அலைநீளம்
Debye বৈশিষ্ট্যগত তাপমাত্রা,Debye பண்பு வெப்பநிலை
"Debye দৈর্ঘ্য, Debye দূরত্ব","Debye நீளம், Debye தூரம்"
ঋণ অবকাশ,கடன்-இடைவெளி
ক্ষয়,சிதைவு
ক্ষয় সূচক,சிதைவு குறியீடு
diluent,நீர்த்த
স্থগিত করা,தடு
বিরতি সময়,இடைநிறுத்த நேரம்
ডেসিবেল,டெசிபல்
ডেসিবেলোমিটার,டெசிபிலோமீட்டர்
"দশমিক, দশমিক","தசம, தசம"
শ্রেণীবিভাগ,வகைப்பாடு
"উত্থান, বিপ্লব, উদ্যোগ, পতন","எழுச்சி, புரட்சி, முயற்சி, சரிவு"
আইসোমেট্রিক বৃত্ত,ஐசோமெட்ரிக் வட்டம்
ডিকোডার,குறிவிலக்கி
"পচন, দ্রবীভূতকরণ","சிதைவு, கரைதல்"
ডিকম্প্রেশন,டிகம்பரஷ்ஷன்
দূষণ,தூய்மைப்படுத்துதல்
অলংকরণ,அலங்காரம்
সংযোজন,இணைத்தல்
হ্রাস ফাংশন,செயல்பாடு குறைகிறது
আবহাওয়া,வானிலை
লঙ্ঘন,மீறல்
সাবফ্লোর,அடித்தளம்
গভীর স্থান,ஆழமான இடம்
ডেরিভেশন,வழித்தோன்றல்
"ত্রুটি, ত্রুটি, ক্ষতি, ঘাটতি","குறைபாடு, பிழை, சேதம், குறைபாடு"
অন্যায়,தவறான
অনাক্রম্যতা,நோய் எதிர்ப்பு சக்தி
সীমাবদ্ধ দরজা,வரம்பு கதவு
"সংজ্ঞা, স্বচ্ছতা","வரையறை, தெளிவு"
বিচ্যুত,திசைதிருப்ப
অপসারণকারী,deflector
"deflection, deflection","விலகல், விலகல்"
বিচ্যুতিপূর্ণ ফোকাস,திசை திருப்பும் கவனம்
প্রতিফলন-দ্বৈত আয়না,விலகல்-இரட்டை கண்ணாடி
বিচ্যুতি অঞ্চল,விலகல் மண்டலம்
মাধ্যাকর্ষণ প্রভাবিত বিচ্যুতি,ஈர்ப்பு-பாதிக்கப்பட்ட விலகல்
সংক্ষেপণ প্লেট,சுருக்க தட்டுகள்
ফোকাস,கவனம்
বিকৃতি,சிதைவு
"বিকৃতি, বিকৃতি","சிதைவு, சிதைவு"
ভিগাসন,விகாசன்
"debauchery, debauchery","அநாகரிகம், துஷ்பிரயோகம்"
"to be defiled (ver.), degraded (n.), degraded (v.)","தீட்டுப்படுத்தப்பட வேண்டும் (ver.), தாழ்த்தப்பட்ட (n.), தாழ்த்தப்பட்ட (v.)"
বর্জ্য গ্যাস,கழிவு வாயு
"aberration, aphasia, deprivation, deprivation","aberration, aphasia, deprivation, deprivation"
সন্তোষজনক,மகிழ்ச்சியளிக்கிறது
"ডিগ্রী, ডিগ্রী, মাত্রা, ডিগ্রী, ডিগ্রী, পরিমাণ, লব","பட்டம், பட்டம், அளவு, பட்டம், பட்டம், அளவு, எண்"
ঘনত্ব-ভলিউম,செறிவு-தொகுதி
বিয়োজন পরিমাণ,விலகல் அளவு
স্বাধীনতা ডিগ্রী। স্বাধীনতা ডিগ্রী,சுதந்திரம் பட்டம். சுதந்திரம் பட்டம்
আয়নকরণের পরিমাণ,அயனியாக்கம் அளவு
মেরুকরণের মাত্রা,துருவமுனைப்பு அளவு
নির্ভুলতা পরিমাণ,துல்லியத்தின் அளவு
dehumidification,ஈரப்பதம் நீக்குதல்
ডিওনাইজেশন,டீயோனைசேஷன்
বিলম্ব,தாமதம்
বিলম্বিত,தாமதமாக
স্থানীয়করণ,உள்ளூர்மயமாக்கல்
ডেল্টা ফাংশন,டெல்டா செயல்பாடு
চুম্বকীয়করণ,demagnetization
চুম্বকীয় বক্ররেখা,demagnetized வளைவு
demagnetizer,காந்தமாக்கி
demodulation,டிமாடுலேஷன்
ঘন যানজট,அடர்த்தியான நெரிசல்
ঘনত্ব পরিমাপক,அடர்த்தி அளவுகோல்
"ঘনত্ব, ঘনত্ব","அடர்த்தி, அடர்த்தி"
অবচয় স্তর,தேய்மான நிலை
অবক্ষয় অঞ্চল,குறைப்பு மண்டலம்
ডিপোলারাইজেশন,depolarization
depolarized,துருவப்படுத்தப்பட்டது
ডিপোলারাইজার,டிபோலரைசர்
"ক্ষেত্রের গভীরতা, ক্ষেত্রের তীব্রতা","புலத்தின் ஆழம், புலத்தின் தீவிரம்"
"derived polarogram, derived polarogram","பெறப்பட்ட போலரோகிராம், பெறப்பட்ட போலரோகிராம்"
উদ্ভূত,பெறப்பட்டது
"descending, descending","இறங்குதல், இறங்குதல்"
"descent, decent","இறங்குதல், இறங்குதல்"
"বর্ণনা, নির্মাণ, আঁকা","விவரிக்க, கட்ட, வரைய"
হর,வகுக்கும்
"ডিজাইন করা, ডিজাইন করা (n.) ডিজাইন করা, ডিজাইন করা (n.)","வடிவமைக்க, வடிவமைக்க (n.) வடிவமைக்க, வடிவமைக்க (n.)"
ধ্বংস,அழிவு
ধ্বংসাত্মক হস্তক্ষেপ,அழிவு குறுக்கீடு
"ধ্বংসাত্মক, ধ্বংসাত্মক","அழிவு, அழிவு"
"সনাক্তকরণ, সনাক্তকরণ","அடையாளம், கண்டறிதல்"
সংগ্রাহক,ஆட்சியர்
নির্ণয়বাদ,தீர்மானவாதம்
নির্ধারক,தீர்மானிப்பவர்
সংকল্প,உறுதியை
নির্ধারণ,தீர்மானிக்க
নির্ধারিত,தீர்மானிக்கப்பட்டது
ডিউটরন,டியூடெரான்
"প্রকাশ করা, বিকাশ করা, বিকাশ করা","வெளிப்படுத்த, அபிவிருத்தி, அபிவிருத்தி"
"বিকাশকারী, বিকাশকারী","டெவலப்பர், டெவலப்பர்"
"উন্নয়ন, উন্নয়ন","வளர்ச்சி, வளர்ச்சி"
বিচ্যুতি,விலகல்
শিশির,பனி
শিশির বিন্দু,பனி புள்ளி
দক্ষিণ মেরুকরণকারী,தென் துருவமுனைப்பான்
ডায়গনিস্টিক পরীক্ষা,கண்டறியும் சோதனை
তির্যক,மூலைவிட்டமான
চিত্র,வரைபடம்
চিত্র,வரைபடம்
ডায়াল,டயல்
ডায়ম্যাগনেটিক,காந்தவியல்
"ডায়ম্যাগনেটোলজি, ডায়ম্যাগনেটিক উপাদান","diamagnetology, diamagnetic பொருள்"
diamagnetism,காந்தவியல்
ব্যাস,விட்டம்
diametrically বিপরীত,முற்றிலும் எதிர்
"হীরা, হীরা","வைரம், வைரம்"
মধ্যচ্ছদা ডায়াফ্রাম,"உதரவிதானம், உதரவிதானம்"
তাপ বিনিময় করা,வெப்ப பரிமாற்றம்
তাপ বিনিময় করা,வெப்ப பரிமாற்றம்
"ডায়াটোনিক স্বরগ্রাম, ডায়াটোনিক স্বরাগ্রাম","diatonic swaragram, diatonic swaragram"
"বিভাজন, আধা শিল্প","பிளவு, அரை கலை"
ডাইক্রোমেট কোষ,இருகுரோமேட் செல்
"দ্বিধাবিভক্তি, ভিজ্যুয়াল ডিকোটমি, লেভেল ডিকোটমি","இருவகை, காட்சி இருவகை, நிலை இருவகை"
ডিক্টাফোন,டிக்டாஃபோன்
অস্তরক,மின்கடத்தா
ডাইলেট্রিক্স,மின்கடத்தா
ডিজেল চক্র,டீசல் சுழற்சி
ফাঁক,இடைவெளி
"ডিফারেনশিয়াল ফ্রিকোয়েন্সি, ডিভিয়েশন ফ্রিকোয়েন্সি","வேறுபட்ட அதிர்வெண், விலகல் அதிர்வெண்"
"ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ইন্টারস্টিশিয়াল, ডিফারেনশিয়াল","வேற்றுமை, வேற்றுமை, வேறுபாடு, வேறுபாடு, இடைநிலை, வேறுபாடு"
ডিফারেনশিয়াল শোষণ,வேறுபட்ட உறிஞ்சுதல்
পার্থক্য পরিবর্ধক,வேறுபாடு பெருக்கி
"অনুপ্রবেশকারী ক্যালোরিমিটার, অনুপ্রবেশকারী ক্যালোরিমিটার","ஊடுருவக்கூடிய கலோரிமீட்டர், ஊடுருவக்கூடிய கலோரிமீட்டர்"
ডিফারেনশিয়াল ক্যাপাসিটর,வேறுபட்ட மின்தேக்கி
ডিফারেনশিয়াল জোন,வேறுபட்ட மண்டலம்
ডিফারেনশিয়াল ডিফিউশন,வேறுபட்ட பரவல்
আঙ্গক,வகையீட்டு சமன்பாடு
ডিফারেনশিয়াল বিলুপ্তি সহগ,வேறுபட்ட அழிவு குணகம்
ইন্টারমিটার আয়নকরণ চেম্বার,இடைநிலை அயனியாக்கம் அறை
ডিফারেনশিয়াল আইসোটোপ পদ্ধতি,வேறுபட்ட ஐசோடோப்பு முறை
ডিফারেনশিয়াল বেগ,வேறுபட்ட வேகம்
পার্থক্য করা,வேறுபடுத்தி
"পার্থক্য করা, পার্থক্য করা","வேறுபடுத்தப்பட்ட, வேறுபடுத்தப்பட்ட"
"পার্থক্য, পার্থক্য","வேறுபாடு, வேறுபாடு"
বিবর্তন,மாறுபாடு
ডিফ্র্যাক্টোমিটার,டிஃப்ராக்டோமீட்டர்
"diffused, diffused","பரவிய, பரவிய"
বিচ্ছুরিত,பரவியது
বিস্তার,பரவல்
diffusivity,பரவல்
"অঙ্ক, ব্যাস, আঙুল","இலக்கம், விட்டம், விரல்"
ডিজিটাল রেকর্ডিং,டிஜிட்டல் பதிவு
ডিজিটাল ভোল্টমিটার,டிஜிட்டல் வோல்ட்மீட்டர்
দ্বি-আইসোটোপিক উপাদান,இரு-ஐசோடோபிக் கூறுகள்
বিস্তার,பரவல்
সম্প্রসারণ বিকৃতি,விரிவாக்கம் சிதைவு
এক্সোমিটার,எக்ஸோமீட்டர்
ভিসফারিনি,விஸ்ஃபரினி
"এক্সটেনশন, দৈর্ঘ্য-প্রস্থ, মাত্রা, শক্তি","நீட்டிப்பு, நீளம்-அகலம், பரிமாணம், சக்தி"
মাত্রিক,பரிமாணமானது
মাত্রিকতা,பரிமாணம்
বীমা ইউনিট,காப்பீட்டு அலகு
মাত্রাহীন মাত্রা,பரிமாணமற்ற பரிமாணம்
"অবচয়, হ্রাস","தேய்மானம், குறைப்பு"
উজ্জ্বল,கதிர்வீச்சு
ডায়োড,டையோடு
diopter,டையோப்டர்
প্রতিসরণ জোন,ஒளிவிலகல் மண்டலம்
প্রতিসরণকারী লেন্স,ஒளிவிலகல் லென்ஸ்
"bow down, bow down, trough","bow down, bow down, தொட்டி"
পতনের কোণ,வீழ்ச்சியின் கோணம்
ডাইপোল,இருமுனை
বাইপোলার স্তর,இருமுனை அடுக்கு
ডিরাক ডেল্টা ফাংশন,dirac டெல்டா செயல்பாடு
"সোজা, সোজা, সোজা, সরাসরি, বিপরীত","நேராக, நேராக, நேராக, நேர், எதிர்"
অনুলোম পারস্পরিক সম্পর্ক,அனுலோம் தொடர்பு
সরাসরি বর্তমান,நேரடி மின்னோட்டம்
সরাসরি,நேரடி
"সরাসরি প্রভাব, সরাসরি প্রভাব","நேரடி அடி, நேராக அடி"
"দিক, দিক","திசை, திசை"
নির্দেশমূলক,திசை
স্থান স্থিতিশীলতা,விண்வெளி நிலைத்தன்மை
"ডিকোসিন, ডিকোসিন","டிகோசின், டிகோ-கொசைன்"
"দিকনির্দেশনামূলক, দিকনির্দেশক, দিকনির্দেশনামূলক","திசை, திசை, திசை"
দিকনির্দেশনা,திசை
সাধারণ জালি,பொதுவான லட்டு
সোজা লাইন,நேர் கோடு
অনুক্রমিক অনুপাত,வரிசை விகிதம்
সরাসরি পদ্ধতি,நேரடி முறை
অভিমুখ,திசையில்
সরাসরি পড়ার ডিভাইস,நேரடி வாசிப்பு சாதனம்
আগে টেলিস্কোপ,முன்னால் தொலைநோக்கி
"বস্তু, বৃত্ত, চাকতি, চাকতি","பொருள், வட்டம், வட்டு, வட்டு"
