Malayalam,Tamil
നാശക്കേട്,பேரழிவு
വികസനം,வளர்ச்சி
വതിചലിക്കുക,விலகவும்
ഉപായം,சாதனம்
ഭക്തി,பக்தி
രോഗംനിര്ണയിക്കുക,கண்டறிதல்
രേഖാലേഖം,வரைபடம்
ഡയറി,டைரி
ശാസന,கட்டளை
ഇതര മരിക്കുന്നു,இறக்கிறது
പഥാഹാരകമം,உணவு
ദഹിപ്പിക്കുക,செரிமானம்
അന്തസ്സോടെ,கண்ணியமான
പതാപം,க ity ரவம்
വ്യതിരിക്ത,திசைதிருப்பல்
ഹിച്ചഹം,தூண்டும்
വൈഷമം,குழப்பம்
അധാനശീലനായ,விடாமுயற்சி
പരിമാണം,பரிமாணம்
ബിരുദപതം,டிப்ளோமா
നയതന്ത്ര്യം,இராஜதந்திரம்
നയതന്ത്ര പ്രതിരോധശേഷി,இராஜதந்திர நோய் எதிர்ப்பு சக்தி
നേരിട്ട്,நேரடி
നേരിട്ടുള്ള മത്സരം,நேரடி போட்டி
നേരിട്ടുള്ള അഭിമുഖം,நேரடி நேர்காணல்
സംവിധാനം,திசையில்
മേല്വിലാസപ്പട്ടിക,அடைவு
നേരിട്ടുള്ള റിക്രൂട്ട്,நேரடி ஆட்சேர்ப்பு
അനുവദിക്കരുത്,அனுமதிக்காதீர்கள்
വികലത,இயலாமை
വികലാംഗ വ്യക്തി,ஊனமுற்றவர்
പ്രവർത്തനരഹിതമായ ആനുകൂല്യങ്ങൾ,ஊனமுற்றோர் நன்மை
അസൗകരം,தீமை
വിസമ്മതിക്കുക,கருத்து வேறுபாடு
അനുവദനീയമല്ല,அனுமதிக்கப்படவில்லை
വിസമ്മതം,மறுப்பு
അതാഹിതം,பேரழிவு
ദുരന്ത നിവാരണം,பேரிடர் மேலாண்மை
പിരിച്ചുവിടുക,கலைக்கவும்
അസംബ്ലി,வழங்கல்
ഉപേക്ഷിക്കുക,நிராகரிக்கவும்
ഒഴിവാക്കുക,வெளியேற்றம்
ഡിസ്ചാർജ് സ്ലിപ്പ്,வெளியேற்ற சீட்டு
അച്ചടക്ക നടപടി,ஒழுங்கு நடவடிக்கை
അച്ചടക്ക നടപടിക്രമം,ஒழுங்கு நடைமுறை
അച്ചടക്കം,ஒழுக்கம்
വിവേകം,மறுக்கவும்
പകാശനം,வெளிப்படுத்தல்
അസംതൃപ്തിയുള്ള,அதிருப்தி
നിർണ്ണയിക്കുക,இடைநிறுத்தம்
നിറുത്തുക,நிறுத்துங்கள்
തരുക,முரண்பாடு
കിഴിവ്,தள்ளுபடி
കണ്ടെത്തുക,கண்டுபிடி
അപമാനിക്കുക,இழிவுபடுத்தும்
പൊരുത്തക്കേട്,முரண்பாடு
വിവേകം,விவேகம்
വിവേചനാധികാര ഗ്രാന്റ്,விருப்பமான மானியம்
വിവേചനാധികാരശക്തി,விருப்பமான சக்தி
വിവേചനം,பாகுபாடு
സംവാദം,விவாதம்
ആത്മാര്ഥതയില്ലാത്ത,நேர்மையற்ற
അപമാനം,அவமதிப்பு
ശിഥിലത,சிதைவு
ചകം,வட்டு
സ്ഥാനഭാവം,இடப்பெயர்வு
അവിശ്വസ്ത,விசுவாசமற்ற
പുറംതള്ളുക,தள்ளுபடி
പുറംതള്ളല്,பணிநீக்கம்
പിരിച്ചുവിടൽ നടപടിക്രമം,தள்ளுபடி நடைமுறை
ധിക്കരിക്കുക,கீழ்ப்படியவில்லை
അവവസ്ഥ,கோளாறு
അചന്തരമായ,ஒழுங்கின்மை
അസമതം,ஏற்றத்தாழ்வு
ഡിസ്പാച്ച് വിഭാഗം,அனுப்பும் பிரிவு
വിശദീകരിക്കാനാകും,விநியோகிக்கக்கூடியது
ചിതറുക,சிதறல்
സ്ഥലംമാറ്റി,இடம்பெயர்ந்தது
പദര്ശനം,காட்சி
അനിഷ്ടം,அதிருப்தி
പങ്കുമാറ്റം,அகற்றுதல்
പുറന്തള്ളുന്നു,அப்புறப்படுத்துங்கள்
സ്ഥാനം,இடமாற்றம்
പുറംതൊലി,அகற்றுதல்
തര്ക്കം,சர்ச்சை
അഭാവം,தகுதி நீக்கம்
അവഗണിക്കുക,புறக்கணிக்கவும்
വേര്പിരിയല്,இடையூறு
അസംതൃപ്തി,அதிருப்தி
വിയോജിപ്പ്,கருத்து வேறுபாடு
അപമാനകരമായ,அவதூறு
പിത്തരുത്,விலகவும்
പിരിച്ചുവിടുക,கலைப்பு
അലിയിക്കുക,கரைக்கவும்
വിദൂര പഠനം,தொலைதூர கல்வி
ദൈർഘ്യമേറിയ,டிஸ்டில்லரி
വ്യത്യസ്തരായ,வேறுபட்டது
വിവേചിക്കുക,வேறுபடுத்துங்கள்
വളച്ചൊടിക്കൽ,சிதைவு
ദുരിതം,துன்பம்
വിതരണം ചെയ്യുക,விநியோகிக்கவும்
വിതരണ,விநியோகம்
ജില്ല,மாவட்டம்
ജില്ലാ കേന്ദ്രം,மாவட்ட மையம்
ശലം,குழப்பம்
ഡിറ്റോ,டிட்டோ
വതിചലനം,திசை திருப்புதல்
ലാഭിക്കുക,ஈவுத்தொகை
ഡിവിഷൻ,பிரிவு
വിവാഹമോചനം,விவாகரத்து
ഡോക്കറ്റ്,டாக்கெட்
ഡോക്ടര്,மருத்துவர்
രേഖ,ஆவணம்
ഡോക്യുമെന്ററി തെളിവുകൾ,ஆவண சான்றுகள்
പ്രമാണീകരണം,ஆவணம்
വാസസ്ഥലം,குடியிருப்பு
ഡൊമിസൈൽ സർട്ടിഫിക്കറ്റ്,குடியேறிய சான்றிதழ்
പബലമായ,ஆதிக்கம் செலுத்தும்
സംഭാവന,நன்கொடை
ഡോസിയർ,டோசியர்
സംശയകരമായ,சந்தேகம்
ഡ ove ടെയ്ലിംഗ്,புறா வால்
താഴേക്ക്,டவுன் கிரேடு
കരട്,வரைவு
ഡ്രാഫ്റ്റ് മറുപടി,வரைவு பதில்
കടുത്ത നടപടി,கடுமையான நடவடிக்கை
വര്ണിക്കുക,வரை
ഡ്രോക്കർ,அலமாரியை
ഡ്രോയിംഗ്,வரைதல்
വരള്ച്ച,வறட்சி
വരണ്ട പ്രമോഷൻ,உலர் பதவி உயர்வு
ഇരട്ട ചാർജ്,இரட்டை கட்டணம்
ഇരട്ട പൗരത്വം,இரட்டை குடியுரிமை
കുടിശ്ശിക,காரணமாக
കൃത്യമായ ശ്രദ്ധ,உரிய விடாமுயற்சி
കുടിശ്ശിക,நிலுவைத் தொகை
ശരിക്കൊണ്ടാക്കുക,முறையாக
പകര്പ്പെടുക്കുക,நகல்
കാലയളവ്,காலம்
ദരക്ഷകർ,துணிச்சல்
കടമ,கடமை
ഡ്യൂട്ടി അലവൻസ്,கடமை கொடுப்பனவு
ഡ്യൂട്ടി ചാർട്ട്,கடமை விளக்கப்படம்
നികുതി അവധി,கடமை விடுப்பு
കടപ്പാട്,வரி அறை
മരിക്കുന്ന പ്രഖ്യാപനം,இறக்கும் அறிவிப்பு
ചലനാത്മകത,இயக்கவியல்
പകാശിത,நொறுக்கி
സമ്പാദിച്ച അവധി,ஈட்டிய விடுப்பு
വരുമാനം,வருவாய்
പരിസ്ഥിതി സൗഹൃദ,சூழல் நட்பு
പരിസ്ഥിതിവിജ്ഞാനം,சூழலியல்
സാന്വത്തികമായ,பொருளாதாரம்
സാമ്പത്തിക ചൂഷണം,பொருளாதார சுரண்டல்
സമ്പദ്,பொருளாதாரம்
ഇക്കണോമി ക്ലാസ്,பொருளாதார வகுப்பு
എഡിറ്റിംഗ്,எடிட்டிங்
പതിപ്പ്,பதிப்பு
എഡിറ്റോറിയൽ,தலையங்கம்
പഠനം,கல்வி
വിദ്യാഭ്യാസ ജീവിതം,கல்வி வாழ்க்கை
വിദ്യാഭ്യാസ ഇൻസ്റ്റിറ്റ്യൂട്ട്,கல்வி நிறுவனம்
വിദ്യാഭ്യാസ യോഗ്യത,கல்வி தகுதி
ഫലം,விளைவு
സഫലമായ,பயனுள்ள
ഫലപ്രദമായ തീയതി,நடைமுறைப்படுத்திய தேதி
ഇഫക്റ്റുകൾ,விளைவுகள்
ഫലപ്ലയം,செயல்திறன்
കാര്യക്ഷമത,திறன்
കഴിവുള്ള,திறமையான
പുറത്താക്കൽ,வெளியேற்றுதல்
വിപുലീകരിക്കുക,விரிவான
ഭീഷണിപ്പെടുത്തുക,கழித்தல்
തിരഞ്ഞെടുക്കപ്പെട്ട പ്രതിനിധി,தேர்ந்தெடுக்கப்பட்ட பிரதிநிதி
തിരഞ്ഞെടുപ്പ്,தேர்தல்
ഇലക്ടറൽ കോളേജ്,தேர்தல் கல்லூரி
വചയിതാവ്,வாக்காளர்
വൈദ്യുതീകരണം,மின்மயமாக்கல்
ഇലക്ട്രോണിക് മാധ്യമങ്ങൾ,மின்னணு ஊடகம்
മൂലകം,அடிப்படை
യോഗം,தகுதி
യോഗ്യതാ പരീക്ഷ,தகுதி சோதனை
ഉന്മേഷം,நீக்குதல்
വാചാലത,சொற்பொழிவு
ശലപ്പെടുത്തുക,சங்கடம்
വഞ്ചന,மோசடி
മുദ,சின்னம்
എംബോസിംഗ് മുദ്ര,புடைப்பு முத்திரை
അടിയന്തരാവസ്ഥ,அவசரம்
അടിയന്തര ആശ്വാസം,அவசர நிவாரணம்
വേര്പെട്ടു,வெளிப்படும்
കുടിയേറിപാര്പ്പ്,குடியேற்றம்
നീളമുള്ള,ஊதியம்
എംപാനൽമെന്റ്,அனுபவ
സമാനുഭാവം,பச்சாத்தாபம்
നിയമിക്കുക,வேலை
തൊഴിലാളി,பணியாளர்
ജീവനക്കാരുടെ പങ്കാളിത്തം,பணியாளர் பங்கேற்பு
ജീവനക്കാരന്റെ സംഭാവന,பணியாளரின் பங்களிப்பு
ജീവനക്കാരുടെ പ്രൊവിഡന്റ് ഫണ്ട്,பணியாளரின் வருங்கால வைப்பு நிதி
തൊഴിലുടമ,முதலாளி
തൊഴില്,வேலை
തൊഴിൽ കൈമാറ്റം,வேலைவாய்ப்பு பரிமாற்றம்
തൊഴിൽ അറിയിപ്പ്,வேலைவாய்ப்பு அறிவிப்பு
തൊഴിൽ ഓഫീസ്,வேலைவாய்ப்பு அலுவலகம்
ശക്തിപ്പെടുത്തുന്ന,அதிகாரம்
ശാക്തീകരണ,அதிகாரம்
നടക്കുക,இயற்றுதல்
നടന്നാൽ,சட்டம்
En ബ്ലോക്ക്,En gloc
ഇകാഷ്,Encash
അടക്കംചെയ്യുക,இணைக்கவும்
ധൈരം,ஊக்கம்
കയ്യേറു,அத்துமீறல்
ല്യൂബ്രൻസ്,இடையூறு
മേലൊപ്പുവയ്ക്കുക,ஒப்புதல்
നിരോധനം,எண்டோவ்மென்ட்
അവസാന ഉൽപ്പന്നം,"இறுதி பொருள், இறுதி பெருக்கல் விடை"
ഊര്ജം,ஆற்றல்
നിര്ബന്ധിക്കുക,செயல்படுத்தவும்
ഇടപഴകുക,ஈடுபடுங்கள்
മെച്ചപ്പെടുത്തൽ,விரிவாக்கம்
പഴുതുക,கட்டளையிடவும்
En മാസിൽ,En பெருமளவில்
അനേഷണം,விசாரணை
പേരെഴുതുക,பதிவு
എൻറോൾമെന്റ് (= എൻറോൾമെന്റ്),பதிவு (= பதிவு)
എൻറോൾമെന്റ് നമ്പർ,பதிவு எண்
വഴിയിൽ,வழியாக
ഉറപ്പാക്കുന്നത്,அடுத்தடுத்த
ഉറപ്പാക്കുക,உறுதி
പവേശിക്കുക,உள்ளிடவும்
എന്റർപ്രൈസ്,நிறுவனம்
വിനോദിപ്പിക്കുക,பொழுதுபோக்கு
വിനോദം,பொழுதுபோக்கு
സ്ഥാപകരം,உரிமை
അർഹതയുണ്ട്,உரிமை
അധികാരാവകാശം,உரிமை
പ്രവേശനം,நுழைவு
ചതിക്കുന്ന,நுழைவாளர்
പവേശം,நுழைவு
എൻട്രി ലെവൽ ജോലി,நுழைவு நிலை வேலை
എണ്ണക്കല്ല്,கணக்கீடு
പരിസ്ഥിതി,சூழல்
പ്രതിനിധി,தூதர்
സാംക്രമികരോഗം,பெருவாரியாகப் பரவும் தொற்று நோய்
ശീതനം,சுருக்கம்
സമതം,சமத்துவம்
സന്തുലിതാവസ്ഥ,சமநிலை
സജ്ജീകരണം,உபகரணங்கள்
ഇക്വിറ്റി,பங்கு
തുലതയുള്ള,இணையான
വക്രത,சமமான
ഉന്ബങ്ങുക,ஒழிக்கவும்
എറാറ്റ,பிழைத்திருத்தம்
പിശക്,பிழை
വർദ്ധനവ്,விரிவாக்கம்
അകന്വടി,துணை
സത്തായ,அத்தியாவசியமான
സ്ഥാപനം,நிறுவுதல்
വിലമതിക്കുക,மதிப்பீடு
കണക്കാക്കിയ ചെലവ്,மதிப்பிடப்பட்ட செலவு
നീതിശാസ്ത്രം,நெறிமுறைகள்
മരാദ,ஆசாரம்
ഒഴിപ്പിക്കല്,வெளியேற்றம்
ഒഴിഞ്ഞുമാറുക,தவிர்க்கவும்
മൂല്യനിർണ്ണയം,மதிப்பீடு
ഇരട്ട സംഖ്യ,இரட்டைப்படை எண்
അന്തിമമായ,இறுதியில்
കുടിയിറക്കല്,வெளியேற்ற
തെളിവ്,சான்றுகள்
വികസിക്കുക,உருவாகிறது
സൂക്ഷ്മമായ,சரியான
പരീക്ഷ,தேர்வு
പരീക്ഷണി,பரிசோதகர்
പരീക്ഷകന്,பரிசோதகர்
ഉദാഹരണം,உதாரணமாக
ഖനനം,அகழ்வாராய்ச்சி
ഉല്കൃഷ്ടമയ,சிறந்த
ഒഴിവാക്കല്,விதிவிலக்கு
അസാധാരണമായ,விதிவிலக்கானது
ആധികം,அதிகப்படியான
കൈമാറുക,பரிமாற்றம்
Icequer,கருவித்தொகை
എക്സൈസ് (= എക്സൈസ് ഡ്യൂട്ടി),கலால் (= கலால் வரி)
പെടുത്തിയിട്ടില്ല,விலக்கு
ഒഴികെയുള്ള,பிரத்தியேக
ക്ഷമ,சாக்குப்போக்கு
കൊല്ലുക,செயல்படுத்த
എക്സിക്യൂട്ടീവ്,நிர்வாகி
പ്രവർത്തക സമിതി,நிர்வாக குழு
എക്സിക്യൂട്ടീവ് പവർ,நிர்வாக சக்தி
എക്സിക്യൂട്ടീവുകൾ,நிர்வாகிகள்
എക്സിക്യൂട്ടീവ് സ്റ്റാഫ്,நிர்வாக ஊழியர்கள்
ഒഴിവാക്കപ്പെട്ട,விலக்கு
ഒഴിവാക്കല്,விலக்கு
ശീലിക്കുക,உடற்பயிற்சி
മുൻ ഗ്രാറ്റേ,முன்னாள் கிரேட்டியா
മുൻ ഗ്രാറ്റിയ പേയ്മെന്റ്,முன்னாள் கிரேட்டியா கட்டணம்
ഉപയോഗിച്ചുതീരുക,வெளியேற்ற
സമരഹിതം,முழுமையான
പദര്ശിപ്പിക്കുക,கண்காட்சி
വിശിപ,அவசியம்
എക്സിം നയം,EXIM கொள்கை
പുറത്ത്,வெளியேறு
അഭിമുഖത്തിൽ നിന്ന് പുറത്തുകടക്കുക,வெளியேறும் நேர்காணல்
പോളിസിയിൽ നിന്ന് പുറത്തുകടക്കുക,வெளியேறும் கொள்கை
വോട്ടെടുപ്പ് പുറത്തുകടക്കുക,வெளியேறும் வாக்கெடுப்பு
മുൻ ഓഫീസിയോ,முன்னாள் அலுவலர்
രാജകീയത,விடுவித்தல்
വികസനം,விரிவாக்கம்
മുൻ ഭാഗം,முன்னாள் பகுதி
പ്രവാസി,வெளிநாட்டு
ഉചിതമായ,பயனுள்ளது
വേഗത്തിലാക്കുക,விரைவு
പുറത്താക്കുക,வெளியேற்றவும்
ചെലവ്,செலவு
പരിചയം,அனுபவம்
പരീക്ഷണം,பரிசோதனை
വിദഗ്ധന്,நிபுணர்
കാലഹരണപ്പെടൽ,காலாவதியாகும்
കാലഹരണപ്പെടുന്ന തീയതി,காலாவதி தேதி
വിശദീകരണം,விளக்கம்
സ്പഷ്ടമായ,வெளிப்படையான
ചൂഷണം,சுரண்டல்
ആരായുക,ஆராயுங்கள்
സ്ഫോടനം,வெடிப்பு
കയറ്റുമതി,ஏற்றுமதி
മുൻഗാമിയുടെ ഭാഗമോ,முன்னாள் போஸ்ட் ஃபேக்டோ
പകടിപ്പിക്കുക,எக்ஸ்பிரஸ்
മുഖഭാവം,வெளிப்பாடு
പുറത്താക്കൽ,வெளியேற்றுதல்
പുറന്തള്ളുക,விரிவுபடுத்துதல்
നീട്ടുക,நீட்டிக்கவும்
പരിധിവരെ,அளவு
പുറമേയുള്ള,வெளிப்புறம்
കൊള്ളയുള്ള,மிரட்டி பணம் பறித்தல்
അധികമായ,கூடுதல்
എക്സ്ട്രാക്ട് ചെയ്യുക,பிரித்தெடுக்கவும்
അസാധാരണമായ,அசாதாரணமான
അതിരുകടന്ന,களியாட்டம்
തീവ്രവാദി,தீவிரவாதி
പുറംതള്ളമുള്ള,சகஜமாகப்பழகு
നേത്ര സാക്ഷ്യം,கண் சாட்சி
കെട്ടിച്ചമയ്ക്കുക,புனையல்
മുഖവില,முக மதிப்பு
സുഗമമാക്കുക,எளிதாக்கு
സൗകര്യം,வசதி
ഫേസിമൈലി,முகநூல்
വസ്തുത,உண்மை
ഭക്താത്മകത,பிரிவு
ഘടകം,காரணி
തൊഴില്ശാല,தொழிற்சாலை
തൊഴില്പരമായ,உண்மை
ശേഷി,ஆசிரிய
പരാജയപ്പെടുക,தோல்வி
മേള,நியாயமான
വിശാസത,நம்பிக்கை
വ്യാജ,போலி
കുടുംബം,குடும்பம்
ക്ഷാമം,பஞ்சம்
കൂലി,கட்டணம்
വിടവാങ്ങല്,விடைபெறுதல்
കൃഷി,விவசாயம்
തളര്ച്ച,சோர்வு
കുറ്റം,தவறு
പീതി,ஆதரவாக
സാദ്ധാച്ഛകക്ഷണം,சாத்தியக்கூறு
സംയുക്തഭരണം,கூட்டமைப்பு
പതിഫലം,கட்டணம்
തിരികെ കൊടുക്കുക,பின்னூட்டம்
വികാരം,உணர்வு
അനുമോദിക്കല്,Felicate
ദീപ,சக
സൗഹൃദം,பெல்லோஷிப்
സ്തൈണമായ,பெண்
സമൃദ്ധമായ,வளமான
കെട്ടുകഥയായ,கற்பனையானது
വിശാസത,நம்பகத்தன்மை
വയല്,புலம்
ആകൃതി,படம்
ഫയല്,கோப்பு
ഫയലിംഗ്,தாக்கல்
ചലച്ചിതം,படம்
അന്തിമം,இறுதி
ധനകാരം,நிதி
ധനസംബന്ധമായ,நிதி
ധനപാനി,நிதி
കണ്ടെത്തലുകൾ,கண்டுபிடிப்புகள்
പിഴ,அபராதம்
ഫൈൻ ആർട്സ്,நுண்கலை
വിരൽ പ്രിന്റ്,விரல் அச்சு
പൂർത്തിയായ സാധനങ്ങൾ,இறுதி பொருட்கள்
തീ,தீ
വെടിവയ്പ്പ്,துப்பாக்கி சூடு
ഉറപ്പായ,நிறுவனம்
പ്രഥമ ശ്രുശ്രൂഷ,முதலுதவி
ഒന്നാം തരം,முதல் வகுப்பு
ആദ്യ ഡിവിഷൻ,முதல் பிரிவு
ആദ്യ വിവര റിപ്പോർട്ട്,முதல் தகவல் அறிக்கை
സാമ്പത്തിക വർഷങ്ങൾ,நிதி
ഫിഷറീസ്,மீன்வள
യോജമാക്കുക,பொருத்தம்
ക്ഷമത,உடற்பயிற்சி
ഉറപ്പിക്കുക,சரிசெய்யவும்
പരിഹാരം,சரிசெய்தல்
നിശ്ചിത,சரி
കൊടി,கொடி
പുറംപാളി,மடல்
പരന്ന,தட்டையானது
വിമാനനിര,கடற்படை
സ lexവിശരിക്കുക,நெகிழ்வுத்தன்மை
പറക്കല്,விமானம்
വെള്ളപ്പൊക്കം,வெள்ள நிவாரணம்
തറ,தரை
ഒഴുകുക,ஓட்டம்
ചാഞ്ചലം,ஏற்ற இறக்கம்
ഭ്രൂണരക്ഷ,ஃபெடிக் சைட்
മടക്കിയകടലാസ്,கோப்புறை
ഫോളിയോ,ஃபோலியோ
പിന്തുടരുക,பின்தொடர்
പിന്തുടരുന്ന,பின்வருமாறு
അനുയായി,பின்தொடர்பவர்
അസംതൃപ്തി,ஃபோம்
കാൽ കുറിപ്പ്,கால் குறிப்பு
നിർബന്ധിത തൊഴിൽ,கட்டாய உழைப்பு
പവചിക്കുക,முன்னறிவிப்பு
മുൻകൂട്ടി ചിന്തിക്കുക,முன்னறிவிப்பு முடிவு
അനമായ,வெளிநாட்டு
കെയ്മാന്,மேற்பார்வையாளர்
മുൻപന്,முன்னறிவிப்பு
ദീര്ഘദൃഷ്ടി,தொலைநோக்கு
ടൈപ്രർഡ്,முன்னுரை
നഷ്ടപ്പെടുന്നു,பறிமுதல்
കെട്ടിച്ചമയല്,போலி
കള്ളപമാണമുണ്ടാക്കല്,மோசடி
രൂപം,வடிவம்
Formപചാരികമായ,முறையான
രൂപകല്പന,வடிவம்
കഴിഞ്ഞ,முன்னாள்
പമാണസൂതം,சூத்திரம்
ഉടൻ തന്നെ,உடனே
മുന്നോട്ട്,முன்னோக்கி
കൈമാറുന്ന കത്ത്,பகிர்தல் கடிதம்
അടിത്തറ,அடித்தளம்
ഭിചനമുള്ള,பின்னம்
ഫ്രാഞ്ചൈസി,உரிமையாளர்
തട്ടിപ്പ്,மோசடி
സൗ ജന്യം,இலவசம்
മരവിക്കുക,உறைய
ചരക്കുകൂലി,சரக்கு
ആവര്ത്തനം,அதிர்வெண்
ഇന്ധനം,எரிபொருள்
പൂർണ്ണ സ്കെയിൽ,முழு அளவிலான
പവര്ത്തിക്കുക,செயல்பாடு
ധനം,நிதி
മതമസമൂദ്ധം,அடிப்படைவாதம்
നല്കുക,வழங்கவும்
തുടർ നടപടി,மேலும் நடவடிக்கை
ലാഭകരമായ തൊഴിൽ,லாபகரமான வேலைவாய்ப்பு
ലാഭകരമായ തൊഴിൽ,லாபகரமான தொழில்
ഗേറ്റ് പാസ്,கடவுச்சீட்டு
ഗസറ്റഡ്,வர்த்தமானி
ഗസറ്റഡ് അവധി,வர்த்தமானி விடுமுறை
പൊതുവായ,பொது
പൊതുഭരണം,பொது நிர்வாகம்
പൊതുശരീകാരം,பொது உடல்
പൊതു തിരഞ്ഞെടുപ്പ്,பொது தேர்தல்
പൊതുയോഗം,பொதுக் கூட்டம்
പൊതു പരിശീലനം,பொது பயிற்சி
പൊതു നടപടിക്രമം,பொது நடைமுறை
പൊതു നിയമം,பொது விதி
പൊതു വാർഡ്,பொது வார்டு
തലമുറ,தலைமுறை
പതിഭ,மேதை
കലര്പ്പില്ലാത്ത,நேர்மையான
സമ്മാനം,பரிசு
ചേര്ച്ച,ஜிஸ்ட்
ആഗോള ടെണ്ടർ,உலகளாவிய டெண்டர்
നിഘണ്ടു,சொற்களஞ்சியம்
ലക്ഷം,இலக்கு
താഴേക്കു പോകുക,கிடங்கு
ഗോൾഡൻ ഹാൻഡ്ഷേക്ക് (= ഗോൾഡൻ പാരച്യൂട്ട്),கோல்டன் ஹேண்ட்ஷேக் (= கோல்டன் பாராசூட்)
നല്ല,நல்ல
നല്ല പെരുമാറ്റം,நல்ல நடத்தை
നല്ല വിശ്വാസം,நல்ல நம்பிக்கை
നല്ല ഓഫീസുകൾ,நல்ல அலுவலகங்கள்
ദയ,நல்லெண்ணம்
ഭരിക്കുക,ஆட்சி
ഭരണം,நிர்வாகம்
സര്ക്കാര്,அரசாங்கம்
ഇന്ത്യാ ഗവൺമെന്റ്,இந்திய அரசு
ഇന്ത്യാ ഗവൺമെന്റ് ആശങ്ക,இந்திய அரசு கவலை
ഇന്ത്യാ ഗവൺമെന്റ് ഏറ്റെടുക്കുന്നു,இந்திய அரசு
സർക്കാർ പ്രസ്സ്,அரசு பத்திரிகை
സർക്കാർ ദാസന്മാർ നിയമങ്ങൾ നടത്തുന്നു,அரசு ஊழியர்கள் விதிகளை நடத்துகிறார்கள்
സർക്കാർ സേവനം,அரசாங்க சேவை
ഗ്രഡേഷൻ,தரம்
വര്ഗീകരിക്കുക,தரம்
ഗ്രേഡിംഗ്,தரப்படுத்தல்
ബിരുദധാരി,பட்டதாரி
ബിരുദം നേടിയ വേതനം,பட்டம் பெற்ற ஊதியங்கள்
ഗ്രാജുഭൂമി ട്രെയിനി,பட்டதாரி பயிற்சி
കോഴകൊടുക്കുക,ஒட்டுதல்
ആകെ തുക,மொத்த மொத்தம்
സഹായധനം,மானியம்
ഗ്രാന്റ്-ഇൻ-എയ്ഡ്,கிராண்ட்-இன்-உதவி
മുന്തിരിവന്,திராட்சை
രേഖാചിതം,வரைபடம்
ഗ്രാഫോളജി,வரைபடவியல்
നന്ദിയുള്ള,நன்றியுடன்
ഗ്രാനുശേഷവണ,Farutity
പച്ച കൈ,பச்சை கை
അഭിവാദം,வாழ்த்து
സങ്കടം,குறை
കഠിനമായ,கடுமையான
കടും,மொத்தம்
ആകെ തുക,மொத்த தொகை
മൊത്ത ദുരാചാരം,மொத்த தவறான நடத்தை
മൊത്തം അശ്രദ്ധ,மொத்த அலட்சியம்
മൊത്തം ലാഭം,மொத்த லாபம்
മൊത്ത വരുമാനം,மொத்த வருவாய்
മൊത്തം ആകെ,மொத்த மொத்தம்
അടിത്തറയില്ലാത്ത,அடிப்படை
നിലത്ത് വാടക,தரையில் வாடகை
മൈതാനം,மைதானம்
ചേരി,குழு
ഗ്രൂപ്പിംഗും ഗ്രേഡിംഗും,தொகுத்தல் மற்றும் தரம்
ഗ്യാരണ്ടി,உத்தரவாதம்
ഗ്യാരണ്ടർ,உத்தரவாதம்
അംഗരക്ഷകന്,காவலர்
ഗാർഡ് ഫയൽ,காவலர் கோப்பு
രക്ഷാകര്ത്താവ്,கார்டியன்
ഗസ്റ്റ് ഹൗസ്,விருந்தினர் மாளிகை
വഴികാണിക്കുക,வழிகாட்டி
മാര്ഗ്ഗരേഖകള്,வழிகாட்டுதல்கள்
കുറ്റം,குற்றம்
ശീലം,பழக்கம்
പതിവായി,பழக்கவழக்கமான
അർദ്ധ അവധി,அரை விடுமுறை
പകുതി ശമ്പളം,பாதி ஊதியம்
വിശാലമായമുറി,ஹால்
തടഞ്ഞ,நிறுத்த
കൈ,கை
കൈവിളി,ஹேண்ட்பில்
സംഗഹഗന്ഥം,கையேடு
വൈകല്യത്തിന്,ஊனமுற்றோர்
കൈപ്പിടി,கைப்பிடி
കൈത്തറി,கைத்தறி
കയ്യിലൊതുങ്ങുന്ന,கை
കൈമാറുക,"ஒப்படை, பொறுப்பை ஒப்படை"
കയ്യെഴുത്ത്,கையெழுத்து
പീഡനം,துன்புறுத்தல்
തുറമുഖം,துறைமுகம்
കഠിനാധ്വാനം,கடின உழைப்பு
ഹാർഡ്വെയർ,வன்பொருள்
കഠിനാദ്ധ്വാനിയായ,கடின உழைப்பு
യാചിക്കല്,இழுத்துச் செல்லுங்கள்
ഹോക്കർ,ஹாக்கர்
ആപത്ത്,ஆபத்து
തല,தலை
ഹെഡ് ഓഫീസ്,தலைமை அலுவலகம்
ആസ്ഥാനം,தலைமையகம்
ആരോഗ്യ സർട്ടിഫിക്കറ്റ്,சுகாதார சான்றிதழ்
ശവണം,விசாரணை
കേൾക്കുക,செவிப்புலன்
കനത്ത വാഹനം,கனமான வாகனம்
അവകാശി,வாரிசு
പിടിച്ചു,பிடித்தது
ഇവിടെ,இத்துடன்
പൈതൃക,பாரம்பரியம்
അധികാരശ്രേണി,படிநிலை
ഉയർന്ന അധികാരം,உயர் அதிகாரம்
ഉയർന്ന നിലവാരം,உயர் தரம்
ഉയർന്ന നിലവാരം,உயர் நிலை
ഉയർന്ന തലത്തിലുള്ള തീരുമാനം,உயர் மட்ட முடிவு
ഹൈലൈറ്റുകൾ,சிறப்பம்சங்கள்
ഉന്നതം,உயர் அதிகாரி
ഉയർന്ന പ്രിയോർട്ടി,உயர் பிரியார்டி
ഹൈസ്കൂൾ,உயர்நிலைப்பள்ளி
