Odiya,English
"କ୍ରିଷ୍ଟାଲୋଗ୍ରାଫି, ସ୍ଫଟିକ୍ ବିଜ୍ଞାନ |",crystallography
ଜଟଣୀ ସ୍ଥାନାନ୍ତର କାର୍ଯ୍ୟ |,crystal translation operation (=lattice translation operation)
ସ୍ଫଟିକ୍ ଦୁର୍ଗନ୍ଧ |,crystal whiskers
କ୍ୟୁବ୍ କ୍ୟୁବ୍ |,Cube
"କ୍ୟୁବ୍, କ୍ୟୁବ୍, କ୍ୟୁବ୍, ତ୍ରିରଙ୍ଗା, କ୍ୟୁବ୍, ତ୍ରିରଙ୍ଗା |",Cubic
ଘନ ଖଣ୍ଡ,Cubical Cleavage
କକ୍ଷପଥ,Cubicle
ସଂକଳନ,Cumulative
କ୍ୟୁରି ସ୍ଥିର |,Curie constant
କ୍ୟୁରି ଇଫେକ୍ଟ |,Curie effect
"କ୍ୟୁରି ପଏଣ୍ଟ, କ୍ୟୁରି ତାପମାତ୍ରା, କ୍ୟୁରି ଡିମାଗ୍ନେଟାଇଜେସନ୍ ପଏଣ୍ଟ |",Curic-point
କ୍ୟୁରି,curie (unit)
stream ରଣା,current
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,current element
ବଣ୍ଟନ,Curtailment
ବକ୍ରତା,Curvature
ବକ୍ର ବକ୍ର ରେଖା |,Curve
ବକ୍ର,Curved
ବକ୍ର ଦଣ୍ଡିକା |,curved beam
ବକ୍ର ପୃଷ୍ଠା |,curved surface
ଅଭିବୃଦ୍ଧି ବକ୍ର,curve of growth
curvilinear,Curvilinear
"ପର୍ଫୋରେଟର, କାଟିବା |",cut-off
ଶେଷ ଜୋନ୍ |,cut off field
ଶେଷ ଆବୃତ୍ତି,cut off frequency
ଶେଷ ବିନ୍ଦୁ,cut off point
ଟର୍ମିନାଲ୍ ପଏଣ୍ଟ ବେଗ |,cut off velocity
ଟର୍ମିନାଲ୍ ଭୋଲଟେଜ୍,cut off voltage
"ପ୍ରଦର୍ଶନକାରୀ, ପ୍ରଦର୍ଶନକାରୀ",Cutter
ସାଇବରନେଟିକ୍ସ |,Cybernetics
"ଚକ୍ର, ଚକ୍ର, ଚକ୍ର",Cycle
ପ୍ରତି ସେକେଣ୍ଡରେ ଚକ୍ର |,cycle per second
"ସାଇକ୍ଲିକ୍, ସାଇକ୍ଲିକ୍ |",cyclic
ସ୍ପିନ୍,Cycling
ସାଇକ୍ଲିକ୍ ପେଣ୍ଡୁଲମ୍ |,cycloidal pendulum
ସାଇକ୍ଲୋଟ୍ରନ୍ |,Cyclotron
ସାଇକ୍ଲୋଟ୍ରନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,cyclotron frequency
"ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର",cylinder
"ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର ଆକୃତି, ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର |",Cylindrical
ସିଲିଣ୍ଡର ହାରମୋନିକ୍ |,cylindrical harmonics
ଓଦା,damped
ସରଳ ହରମୋନିକ୍ ଦୋହରିବା |,damped harmonic oscillation
ଡ୍ୟାମ୍ପର୍ |,Damping
ଡାନିଏଲ୍ ସେଲ୍ |,Daniell cell
ଅନ୍ଧାର,dark
"ଦାନ କରାଯାଇଥିବା ସମ୍ବଳ, ଅଧିନସ୍ଥ ଉତ୍ସ, ଟ୍ରଷ୍ଟ ଉତ୍ସ |",data processing
"କ୍ଷୟ ଉତ୍ପାଦକ, କ୍ଷୀର ଉତ୍ପାଦିତ, ପିତାମାତା, ବଂଶଧର |",Daughter
ଡେଭିସନ୍ ଗରମ ପରୀକ୍ଷଣ |,Davission Germer experiment
D.C. (ନିର୍ଦ୍ଦେଶନାମା),d .c. (=zero frequency component)
ନିଷ୍କ୍ରିୟ ଅଂଶ |,dead space
ନୀରବ ସ୍ଥାନ |,dead spot
de bragli ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |,de Broglie wave length
ଦେବେ ଚରିତ୍ରଗତ ତାପମାତ୍ରା |,Debye charactristic temperature
"ଡେବି ଲମ୍ବ, ଡେବି ଦୂରତା |",Debye length
debt ଣ-ଛୁଟି,Debye relaxation time
କ୍ଷୟ,decay
କ୍ଷୟ ସୂଚକାଙ୍କ |,decay constant
diluent,decelerating
retard,deceleration
ବିରାମ ସମୟ,deceleration time
ଡେସିବଲ୍ |,Decibel
ଡେସିବେଲୋମିଟର |,decibelmeter
"ଦଶମିକ, ଦଶମିକ",Decimal
ବର୍ଗୀକରଣ,declassify
"ଉତ୍ତେଜନା, ବିପ୍ଳବ, କାର୍ଯ୍ୟ, ହ୍ରାସ |",declination
ଆଇସୋମେଟ୍ରିକ୍ ସର୍କଲ୍ |,declination circle
ଡିକୋଡର୍ |,Decoder
"ବିଚ୍ଛେଦ, ବିଲୋପ |",decomposition
ସଙ୍କୋଚନ |,Decompression
ପ୍ରଦୂଷଣ,decontamination
ଅଳଙ୍କାର |,Decoration
ସଂଯୋଗ,Decoupling
ହ୍ରାସ କାର୍ଯ୍ୟ,decreasing function
ପାଣିପାଗ,Decrement
ଉଲ୍ଲଂଘନ |,Deemphasis
ଉପଫ୍ଲୋର |,deep level
ଗଭୀର ସ୍ଥାନ,dcep space
derivation,De-excitation
"ତ୍ରୁଟି, ତ୍ରୁଟି, କ୍ଷତି, ଅଭାବ |",Defect
ଭୁଲ,Defective
ରୋଗ ପ୍ରତିରୋଧକ ଶକ୍ତି |,Defensive
ସୀମିତ ଦ୍ୱାର |,defining aperture
"ସଂଜ୍ଞା, ସ୍ୱଚ୍ଛତା, ନିଷ୍ଠା",definition
deflect,Deflect
ଡିଫ୍ଲେକ୍ଟର୍ |,Deflecting
"ବିଘ୍ନ, ବିଘ୍ନ",Deflection
ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଧ୍ୟାନ |,deflection defocussing
ଡିଫ୍ଲେକ୍ସନ୍-ଡବଲ୍ ଦର୍ପଣ |,deflection-doubling mirror
ଡିଫ୍ଲେକ୍ସନ୍ ଜୋନ୍ |,deflection field
ମାଧ୍ୟାକର୍ଷଣ ପ୍ରଭାବିତ ବିଘ୍ନ |,deflection of gravity
ଡିଫ୍ଲେକ୍ସନ୍ ପ୍ଲେଟ୍ |,deflection plates
ଧ୍ୟାନ ଦିଅନ୍ତୁ |,Defocussing
ବିକଳାଙ୍ଗତା |,deformability
"ବିକୃତି, ବିକୃତି",Deformation
ଭିଗାସନ୍ |,degasification
"ଦୁଷ୍କର୍ମ, ଅବସାଦ |",Degeneracy
"ଅପବିତ୍ର ହେବାକୁ (ver।), ଅବକ୍ଷୟ (n।), ଅବକ୍ଷୟ (v।)",Degenerate
ବର୍ଜ୍ୟବସ୍ତୁ,degenerate gas
"ଘୃଣ୍ୟତା, ଆଫାସିଆ, ବଞ୍ଚିତତା, ବଞ୍ଚିତତା |",degeneration
ସନ୍ତୋଷଜନକ,degenerative
"ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ସଂଖ୍ୟା",Degree
ଏକାଗ୍ରତା-ଭଲ୍ୟୁମ୍,degree of concentration
ବିଚ୍ଛେଦ ପରିମାଣ |,degree of dissociation
ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ,degree of freedom
ଆୟନାଇଜେସନ୍ ପରିମାଣ |,degree of ionisation
ପୋଲାରାଇଜେସନ୍ ର ତୀବ୍ରତା |,degree of polarisation
ସଠିକତା ପରିମାଣ,degree of precision
ଡିହମାଇଡିଫିକେସନ୍,dehumidification
deionization,deionisation
ବିଳମ୍ବ,Delay
belated,Delayed
ଲୋକାଲାଇଜେସନ୍,Delocalisation
ଡେଲଟା ଫଙ୍କସନ୍,delta function
demagnetization,Demagnetisation
demagnetized ବକ୍ର,Demagnetise
demagnetizer,Demagnetiser
demodulation,demodulation
ଘନ କୁହୁଡି |,dense packing
ଘନତା ଗେଜ,Densitometer
"ଘନତା, ଘନତା",Density
ଅବନତି ସ୍ତର,depletion layer
ହ୍ରାସ ଜୋନ୍ |,depletion zone
ଡିପୋଲାରାଇଜେସନ୍,depolarisation
ଡିପୋଲାରାଇଜଡ୍ |,depolarised
ଡିପୋଲାରାଇଜର,depolariser
"କ୍ଷେତ୍ରର ଗଭୀରତା, କ୍ଷେତ୍ରର ଗମ୍ଭୀରତା |",depth of field
"ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍, ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍ |",derivative polarogram
ପ୍ରାପ୍ତ,derived
"ଅବତରଣ, ଅବତରଣ",Descending
"ବଂଶ, ବଂଶ",descent
"ବର୍ଣ୍ଣନା, ନିର୍ମାଣ, ଚିତ୍ର",describe
ଭେଦ,Descriptor
"ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।) ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।)",Design
ବିନାଶ,Destruction
ବିନାଶକାରୀ ହସ୍ତକ୍ଷେପ |,destructive interference
"ବିନାଶକାରୀ, ବିନାଶକାରୀ |",Destructive
"ପରିଚୟ, ଚିହ୍ନଟ",Detection
ସଂଗ୍ରହକାରୀ,Detector
ନିର୍ଣ୍ଣୟ,Determinateness
ନିର୍ଣ୍ଣୟକାରୀ,determinating
ନିଷ୍ଠା,determination
ନିର୍ଣ୍ଣୟ କରିବାକୁ,determine
ସ୍ଥିର ହୋଇଛି,determined
ଡିଟେରନ୍,Deuteron
"ପ୍ରକାଶ, ବିକାଶ, ବିକାଶ",develop (=develope)
"ବିକାଶକାରୀ, ବିକାଶକାରୀ",developer
"ବିକାଶ, ବିକାଶ",development
ବ୍ୟତିକ୍ରମ,Deviation
କାକର,Dew
କାକର ବିନ୍ଦୁ |,dew point
ଦକ୍ଷିଣ ପୋଲାରାଇଜର,dextrorotary
ନିଦାନ ପରୀକ୍ଷା,diagnostic test
ତ୍ରିକୋଣୀୟ,Diagonal
ଚିତ୍ର,Diagram
ଚିତ୍ର,Diagrammatic
ଡାଏଲ୍ କରନ୍ତୁ |,dial
ଡାଇମାଗ୍ନେଟିକ୍ |,Diamagnetic
"ଡାଇମାଗ୍ନେଟୋଲୋଜି, ଡାଇମାଗ୍ନେଟିକ୍ ପଦାର୍ଥ |",Diamagnetics
ଡାଇମାଗ୍ନେଟିଜିମ୍ |,Diamagnetism
ବ୍ୟାସ,Diameter
ହୀରା ବିପରୀତ |,Diametrically opposite
"ହୀରା, ହୀରା |",Diamond
"ଡାଇଫ୍ରାଗମ୍, ଡାଇଫ୍ରାଗମ୍ |",Diaphragm
ଉତ୍ତାପ ବିନିମୟ,Diathermanous
ଉତ୍ତାପ ବିନିମୟ,diathermic
"ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ, ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ |",diatonic scale
"ବିଭାଜନ, ଅର୍ଦ୍ଧ-କଳା |",Dichotomy
ଡିଚ୍ରୋମେଟ୍ ସେଲ୍ |,dichromate cell
"ଡିଚୋଟୋମି, ଭିଜୁଆଲ୍ ଡିଚୋଟୋମି, ଲେଭଲ୍ ଡିଚୋଟୋମି |",Dichromatism
ଡିକ୍ଟଫୋନ୍ |,Dictaphone
ଡାଇଲେକ୍ଟ୍ରିକ୍ |,dielectric
ଡାଇଲେକ୍ଟ୍ରିକ୍ସ |,dielectrics
ଡିଜେଲ ଚକ୍ର,diesel cycle
ଫାଙ୍କ,difference
"ଭିନ୍ନକ୍ଷମ ଫ୍ରିକ୍ୱେନ୍ସି, ଡିଭାଇସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |",difference frequency
"ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ |",Differential
ଭିନ୍ନକ୍ଷମ ଅବଶୋଷଣ |,differential absorption
ଭିନ୍ନତା ଆମ୍ପ୍ଲିଫାୟର୍ |,differential amplifier (=difference amplifier)
"ଅନୁପ୍ରବେଶକାରୀ କ୍ୟାଲୋରିମିଟର, ଅନୁପ୍ରବେଶକାରୀ କ୍ୟାଲୋରିମିଟର |",differential calorimeter
ଭିନ୍ନକ୍ଷମ କ୍ୟାପେସିଟର୍ |,differential capacitor
ଭିନ୍ନକ୍ଷମ ଜୋନ୍ |,differential cross section
ଭିନ୍ନ ଭିନ୍ନ ବିସ୍ତାର |,differential Diffusion
ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,differential equation
ଭିନ୍ନକ୍ଷମ ବିଲୁପ୍ତ ଗୁଣବତ୍ତା |,differential extinction coefficient
ଇଣ୍ଟରମିଟର ଆୟନାଇଜେସନ୍ ଚାମ୍ବର |,differential ionisation chamber
ଭିନ୍ନକ୍ଷମ ଆଇସୋଟୋପ୍ ପଦ୍ଧତି |,differential isotope method
ଭିନ୍ନକ୍ଷମ ବେଗ,differential velocity
ଭିନ୍ନ କର |,differentiate
"ଭିନ୍ନ, ଭିନ୍ନ",differentiated
"ଭିନ୍ନତା, ଭିନ୍ନତା |",Differentiation
ବିଭାଜନ,diffraction
ଡିଫ୍ରାକ୍ଟୋମିଟର |,diffractometer
"ବିସ୍ତାରିତ, ବିସ୍ତାରିତ |",Diffused
ବିସ୍ତାରିତ |,Diffuse
ବିସ୍ତାର,diffusion
ବିସ୍ତାର,diffusivity
"ସଂଖ୍ୟା, ବ୍ୟାସ, ଆଙ୍ଗୁଠି |",digit
ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |,digital recording
ଡିଜିଟାଲ୍ ଭୋଲ୍ଟମିଟର |,digital voltmeter
ଦ୍ୱି-ଆଇସୋଟୋପିକ୍ ଉପାଦାନଗୁଡିକ |,di-isotopic element
ବିସ୍ତାର,dilatation
ବିସ୍ତାର ବିକୃତି |,dilation strain
ଏକ୍ସୋମିଟର,dilatometer
ଭିସଫାରିନି |,Dilator
"ବିସ୍ତାର, ଦ length ର୍ଘ୍ୟ-ମୋଟେଇ, ଆକାର, ଶକ୍ତି |",Dimension
ଡାଇମେନ୍ସନାଲ୍ |,Dimensional
ପରିମାପ,Dimensionality
ବୀମା ୟୁନିଟ୍,dimensional unit
ପରିମାପହୀନ ପରିମାପ |,dimensionless
"ହ୍ରାସ, ହ୍ରାସ",diminution
ଉଜ୍ଜ୍ୱଳ,Dimmer
ଡାୟୋଡ୍,diode
diopter,diopter
ପ୍ରତିକ୍ରିୟା କ୍ଷେତ୍ର,dioptrical region
ରିଫାକ୍ଟିଂ ଲେନ୍ସ |,dioptric lens (=drum lens)
"ପ୍ରଣାମ କର, ପ୍ରଣାମ କର",dip
ପତନର କୋଣ,dip angle
ଡିପୋଲ୍,Dipole
ଦ୍ୱିପାକ୍ଷିକ ସ୍ତର |,dipole layer (=electric double layer)
dirac delta function,Dirac delta function
"ସିଧା, ସିଧା, ସିଧା, ପ୍ରତ୍ୟକ୍ଷ, ବିପରୀତ |",Direct
ଆନୁଲୋମ୍ ସମ୍ପର୍କ,direct correlation
ସିଧାସଳଖ କରେଣ୍ଟ୍ |,direct current
ସିଧାସଳଖ |,directed
"ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଭାବ, ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଭାବ |",direct impact
"ଦିଗ, ଦିଗ",direction
ଦିଗଦର୍ଶନ,Directional
ସ୍ଥାନ ସ୍ଥିରତା |,directional stability
"ଡିକୋସିନ୍, ଡିକୋସିନ୍ |",direction cosine
"ଦିଗଦର୍ଶନ, ଦିଗଦର୍ଶନ, ଦିଗଦର୍ଶନ",directive
ଦିଗଦର୍ଶନ |,directivity
ସାଧାରଣ ଜଟଣୀ |,direct lattice
ସିଧା ରେଖା |,direct line
କ୍ରମିକ ଅନୁପାତ |,directly proportional
ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |,direct method
ଦିଗ,Director
ସିଧାସଳଖ ପଠନ ଉପକରଣ |,direct reading instrument
ପୂର୍ବରୁ ଟେଲିସ୍କୋପ୍ |,direct vision telescope
"ବସ୍ତୁ, ବୃତ୍ତ, ଡିସ୍କ, ଡିସ୍କ |",Disc
"ବୁଡ ପକାଇବା, ଇଫ୍ୟୁଜନ୍, ବ୍ଲିଚିଂ |",Discharge
ଜଳ ବୁଡିବା |,discharge in cascade
"ବିଚ୍ଛିନ୍ନତା, ବିଚ୍ଛିନ୍ନତା, ଭଙ୍ଗା |",discontinuity
ବନ୍ଦ,discontinuous
"ଅନୁସନ୍ଧାନ, ସନ୍ଧାନ |",Discovery
ଅସଙ୍ଗତି |,Discrepancy
କଣିକା,Discrete
"କନକେଭ୍ ଆଣ୍ଟେନା, ଡିସ୍ ଆଣ୍ଟେନା |",dish antenna
"ବିଲୋପ, ଗ୍ରାନୁଲେସନ୍ |",disintegration
ବିଲୋପ ସ୍ଥିର |,disintegration constant
ବିସର୍ଜନ ଶକ୍ତି |,disintegration energy
ଅଧା ଜୀବନ ବିଲୋପ |,disintegration half-life
ବିଲୋପ ଗ୍ରେଡ୍,disintegration series
"ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର |",Dislocation
"ତ୍ରୁଟି ରେଖା, ତ୍ରୁଟି କୋର |",dislocation line
ତ୍ରୁଟି ଲୁପ୍ |,dislocation loop
"ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା |",disorder
ବିଶୃଙ୍ଖଳା,disordering
"ଦ୍ୱନ୍ଦ୍ୱ, ଦ୍ୱନ୍ଦ୍ୱ |",disorientation
"ବିଛିନ୍ନ, ବିଛିନ୍ନ |",dispersed
"ବିଚ୍ଛେଦ, ବିଛାଇବା |",dispersion
ପ୍ରୋଜେକ୍ଟଲ୍,Dispersity
ବିସର୍ଜନକାରୀ |,Dispersive
ପ୍ରତିଫଳନ,Dispersivity
ବିସ୍ଥାପନ,Displacement
ପ୍ରଦର୍ଶନ,Display
କୋନସୋଲ,display unit (=console)
ଅସନ୍ତୁଷ୍ଟ ଶକ୍ତି |,disruptive force
ଅସମାନ,dissimilar
କ୍ଷୟ କୋଏଫିସିଏଣ୍ଟ୍ |,dissipation coefficient
କ୍ଷତିକାରକ |,Dissipative
କ୍ଷୟ ପ୍ରଣାଳୀ |,dissipative system
ପୃଥକ,Dissociable
ଅଲଗା,Dissociated
ସ୍ୱଭାବ,Dissociation
ଅସଙ୍ଗତି,Dissonance
ଦୂରତା,Distance
ଦୂର,Distant
"ପୃଥକ, ଭିନ୍ନ, ଭିନ୍ନ, ଭାବପ୍ରବଣ |",Distinct
ଭେଦଭାବ,Distinction
ପୃଥକ ସମ୍ପତ୍ତି |,distinctive property
"ଭିନ୍ନ କର, ଭିନ୍ନ କର |",Distinguish
ବିକୃତ,Distorted
ବିକଳାଙ୍ଗତା |,Distortion
ବିକୃତି ଇଲାସ୍ଟିସିଟି |,distortional elasticity
ବଣ୍ଟିତ ଏମ୍ପ୍ଲିଫାୟର୍ |,distributed amplifier
"ବଣ୍ଟନ, ବଣ୍ଟନ",Distribution
"ବଣ୍ଟନ ନିୟମ, ବଣ୍ଟନ ନିୟମ |",distributive law
ବିଶୃଙ୍ଖଳା,Disturbance
"ବିବ୍ରତ, ବିଚଳିତ ସନ୍ତୁଳନ |",Disturbed
ବିଚଳିତ ଶକ୍ତି,disturbing force
"ଅହନିକ୍, ଡିଭାଚର, ଡିଭା, ଦ Daily ନିକ |",Diurnal
ଦ daily ନିକ ଗତି,diurnal motion
ସମାନ୍ତରାଳ |,Divalent
"ବିସ୍ତାର କର, ବିସର୍ଜନ କର |",Diverge
"ବିଭେଦ, ବିଭେଦ, ବିଭେଦ |",Divergence
ବିଭେଦ,Divergent
ଡାଇଭର୍ସନ,diversion
"ବିଭାଜିତ, ବିଭାଜିତ |",Divided
"ବିଭାଜନ, ବିଭାଜନ, ବିଭାଜନ |",division
ଆୟନୋସାଇଫର୍ ର D ସ୍ତର |,D-layer of ionosphere
"ଅଞ୍ଚଳ, ପ୍ରଦେଶ, ଅଞ୍ଚଳ, ଡୋମେନ୍ |",domain
"ଗୋବର, ଗମ୍ବୁଜ |",dome
ପ୍ରଭାବଶାଳୀ ପଦ |,dominant term
ଦାତା ସ୍ତର |,donor level
ମାଡିଟ୍ ଚୁକ୍ତି |,doped junction
"ବ୍ୟଭିଚାର, ବ୍ୟଭିଚାର",Doping
ଡୋପଲର ପ୍ରଭାବ,Doppler effect
"age ଷଧ, age ଷଧ",Dose
କ୍ୱାଣ୍ଟୋମିଟର |,Dosimeter
"ବିନ୍ଦୁ, ବିନ୍ଦୁ",Dotted
"ଡବଲ୍, ଡିପ୍ଲଏଡ୍, ଯୋଡି, ଡୁଆଲ୍, ସାଧାରଣ, ଡିଚୋଟୋମସ୍ |",Double
ଡବଲ୍ ବଣ୍ଡ୍ |,double bonds
ବାଇକୋନଭେକ୍ସ ଲେନ୍ସ |,double concave lens
ବାଇକୋନଭେକ୍ସ ଲେନ୍ସ |,double convex lens
ବାଇନାରୀ ଭିନ୍ନକ୍ଷମ |,double differentiation
ଡବଲ୍ ଆୟନାଇଜେସନ୍ |,double ionization
ଡବଲ୍ ଅଣୁ,double molecule
ଦୁଇଥର ସଠିକତା |,double precision
ଦୁଇଥର ପ୍ରତିଫଳନ |,double refraction
ଡବଲ୍ ସିରିଜ୍ |,double series
ଯୁଗଳ ତାରା |,double stars
ଦୁଇଥର |,doublet
ଆକ୍ରୋମାଟିକ୍ ଲେନ୍ସ ଯୋଡି |,doublet achromat
"ବିସ୍ତାର, ବିସ୍ତାର",Doubling
ଦ୍ୱିଗୁଣିତ ଚାର୍ଜ କଣିକା |,doubly charged particles
ଭ୍ରଷ୍ଟାଚାର,Doubly degenerate
ଡବଲ୍ ଆୟନାଇଜଡ୍ |,doubly ionised
ତଳକୁ,Downward
ଟ୍ରାକ୍ସନ୍ ଖଣି ଖଣି ସେମି କମ୍ପାକ୍ଟ |,drag
ଟ୍ରାକ୍ସନ୍ ଫୋର୍ସ |,drag force drift
"ୱା, ରନ୍ଫ୍, ଆପୋଡ୍, ଡ୍ରିଫ୍ଟ (ଖଣି), ପଞ୍ଜ (ଖାଦ୍ୟ), ବିସ୍ଥାପନ |",drift
ରନ୍ ଅଫ୍ ଷ୍ଟ୍ରିମ୍ |,Drift current
କାର୍ଯ୍ୟକ୍ଷମ,Driving
ଚାଳନା ଭୋଲଟେଜ୍ |,driving voltage
ପେଟି ବଲ୍ |,drop ball
ହଠାତ୍ ବିରତି |,drop dead halt (=dead halt)
"ବିନ୍ଦୁ, ମାଇକ୍ରୋ ପଏଣ୍ଟ, ଡ୍ରପଲେଟ୍ |",droplet
ପତନ,dropping
ଶୁଖିଲା |,Dry
ଶୁଖିଲା ଶୁଖିଲା ହାଇଗ୍ରୋମିଟର |,dry and wet bulb hygrometer
ଯୋଗାଯୋଗ ବିଫଳ ହେଲା |,dry contact
"ଡବଲ୍ ଅପରେସନ୍, ଡୁଆଲ୍ ଅପରେସନ୍ |",dual operation
ନଳୀ,duct
ଟେନସାଇଲ୍ |,Ductile
ଟେନସାଇଲ୍ |,ductility
ଅନ୍ଧକାର,dull
ମୂକ,dummy
ଜମା,dumping
ଭମାନ ତର |,dwar star
ଡବଲ୍ ଅକ୍ଷ,dyad-axis
ଗତିଶୀଳ |,dynamic
ଗତିଶୀଳ |,dynamical
"ଗତିଶୀଳତା, ଗତିଶୀଳତା |",dynamics
ଡାଇନାମୋ |,dynamo
ଭୋଜନ,Dyne
"ପୃଥିବୀ, ପୃଥିବୀ",earth
ଭୂକମ୍ପ ତୀବ୍ରତା |,earthquake intensity
ପୃଥିବୀ ଉପଗ୍ରହ |,earth satellite
ପୃଥିବୀ ସଂଯୋଗ ପ୍ରଣାଳୀ |,earth system (=ground system of an antenna)
ଭୂମି ତାର,earth wire
"କେନ୍ଦ୍ର, ସେଣ୍ଟ୍ରିପେଟାଲ୍ |",eccentric
ବିଚିତ୍ରତା |,Eccentricity
ଇଚେଲନ୍ |,echelon
ଇକୋ,echo
ଅନୁମାନ,Eclipse
ବୃତ୍ତାକାର ସଂଯୋଜନା |,ecliptic coordinates
ଘୂର୍ଣ୍ଣିବାତ୍ୟା,Eddy
ଧାର ଦୋଷ |,edge dislocation
ମୂଳ-ପ୍ରଭାବ,edge effect
ଏଡିସନ୍ ସେଲ୍ |,Edison cell
ସମ୍ପାଦନ କରନ୍ତୁ |,Edit
ପ୍ରଭାବଶାଳୀ |,effective
ଦକ୍ଷତା,Efficiency
ଚେଷ୍ଟା,effort
ମୁକ୍ତି,effusion
"ସାଙ୍କେତିକ, ଇଜେନ |",Eigen
ଅଷ୍ଟାଙ୍ଗ,eightspin
ଆଇନଷ୍ଟାଇନ-ବୋଷ ବଣ୍ଟନ ନିୟମ |,Einstein-Bose distribution law
ତତକ୍ଷଣାତ୍ ପ୍ରଭାବ |,Einstein-de-Hass effect
ଆଇନଷ୍ଟେନିୟମ୍ |,Einsteinium
ଆଇନଷ୍ଟାଇନ ସ୍ମୋଲୁଚୋସ୍କି ସମୀକରଣ |,Einstein Smoluchowski Equation
ଆଇନଷ୍ଟାଇନ-ଜନସଂଖ୍ୟା |,Einstein space
ବହିଷ୍କାର,Ejection
ଇଜେକ୍ଟର କ୍ୟାପସୁଲ୍ |,Ejection capsule
ejector,Ejector
କ୍ଲିୟରାନ୍ସ ବୋର୍ଡ |,ejector plate
ଓଲଟା କ୍ୟାପିଟାନ୍ସ |,Elastance
ଇଲାଷ୍ଟିକ୍ |,elastic
"ଇଲଷ୍ଟିକ୍ ପୋଷ୍ଟର୍ ଇଫେକ୍ଟ, ଇଲଷ୍ଟିକ୍ ଭଙ୍ଗ |",elastic after effect (=elastic lag)
ଦର୍ପଣ ଶରୀର |,elastically anisotropic body
ନମନୀୟତା,elasticity
"ଇଲେଷ୍ଟିକ୍ମିଟର, ଇଲେଷ୍ଟିକ୍ମିଟର |",elasticometer
ଇଲଷ୍ଟିକ୍ ନମନୀୟତା |,elastic stiffness
ଆୟନୋସାଇଫର୍ ଇ-ସ୍ତର |,E-layer of ionosphere
ଇଲେକ୍ଟ୍ରେଟ୍ |,electret
"ବ electrical ଦୁତିକ, ବ electrical ଦୁତିକ",Electrical
ବିଦ୍ୟୁତ୍,electricity
"ବିଦ୍ୟୁତିକରଣ, ଚାର୍ଜିଂ |",electrification (electrostatics)
ବିଦ୍ୟୁତକରଣ,electrified
"ଚାର୍ଜ ହୋଇଥିବା କଣିକା, ଚାର୍ଜ ହୋଇଥିବା କଣିକା |",electrified particles
ଇଲେକ୍ଟ୍ରୋକୋଷ୍ଟିକ୍ |,Electroacoustic
ଇଲେକ୍ଟ୍ରୋ-ଆକାଶବାଣୀ |,Electro-acoustics
ଇଲେକ୍ଟ୍ରୋ-ଥର୍ମାଲ୍ |,Electrocaloric
ଇଲେକ୍ଟ୍ରୋକେମିକାଲ୍,electrochemical
ସମାନ,equivalent
ଇଲେକ୍ଟ୍ରୋଡ୍ |,Electrode
ଇଲେକ୍ଟ୍ରୋଡାଇନାମିକ୍ସ |,Electrodynamics
ଇଲେକ୍ଟ୍ରୋଡାଇନାମିକ୍ ପ୍ରଭାବ |,electrokinetic effect
ଗାଲଭାନିକ୍ ବିଚ୍ଛିନ୍ନତା |,Electrolysis
ଇଲେକ୍ଟ୍ରୋଲାଇଟ୍ |,Electrolyte
