Punjabi,Marathi
ਬਫਰ ਆਉਟਪੁੱਟ,बफर आउटपुट
ਬਫਰ ਪੈਡ ਅੱਖਰ,बफर पॅड वर्ण
ਬਫਰ ਪੂਲ,बफर पूल
ਬਫਰ ਪੂਲਿੰਗ,बफर पूलिंग
ਬਫਰ ਰਜਿਸਟਰ,बफर रजिस्टर
ਬਫਰ ਸਟੋਰੇਜ,बफर स्टोरेज
ਬਫਰ ਸਟੋਰ,बफर स्टोअर
ਬੱਗ,किडा
ਬੱਗੀ,बग्गी
ਬਿਲਟ-ਇਨ ਫੰਕਸ਼ਨ,अंगभूत कार्य
ਬਿਲਟ-ਇਨ ਵਿਧੀ,अंगभूत प्रक्रिया
ਬਰਸਟ ਮੋਡ,ब्रेस्ट मोड
ਬਰਸਟ ਟਰਾਂਸਮਿਸ਼ਨ,ब्रेस्ट ट्रान्समिशन
ਬੱਸ,बस
ਬੱਸ ਬਾਰ,बस बार
ਬੱਸ ਕੰਟਰੋਲਰ,बस नियंत्रक
ਬੱਸ ਚਾਲਕ,बस चालक
ਬੱਸ ਐਕਸਟੈਂਡਰ,बस विस्तारक
ਵਪਾਰਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,व्यवसाय डेटा प्रक्रिया
ਵਪਾਰ ਜਾਣਕਾਰੀ ਪ੍ਰਣਾਲੀ,व्यवसाय माहिती प्रणाली
ਵਪਾਰਕ ਮਸ਼ੀਨ,व्यवसाय मशीन
ਕਾਰੋਬਾਰੀ ਮਸ਼ੀਨ ਰੋਕ ਰਹੀ ਹੈ,व्यवसाय मशीन क्लॉकिंग
ਵਪਾਰ ਯੋਜਨਾ ਭਾਸ਼ਾ,व्यवसाय नियोजन भाषा
ਵਪਾਰਕ ਸੇਵਾ,व्यवसाय सेवा
ਬੁਸਬੈਕ,बसबॅक
ਬੱਸ ਸਮਾਪਤੀ,बस समाप्ती
ਬੱਸ ਵੇਅਰ,बस वेअर
ਬੱਸ ਤਾਰ,बस वायर
ਵਿਅਸਤ ਘੰਟਾ,व्यस्त तास
ਵਿਅਸਤ ਸੰਕੇਤ,व्यस्त सिग्नल
ਰੁੱਝੇ ਹੋਏ ਟੋਨ,व्यस्त टोन
ਬਾਈਪਾਸ ਵਿਧੀ,बायपास प्रक्रिया
ਉਪ-ਉਤਪਾਦ,उप -उत्पादन
ਬਾਈਟ,बाइट
ਬਾਈਟ ਹੇਰਾਫੇਰੀ,बाइट मॅनिपुलेशन
ਬਾਈਟ ਮੋਡ,बाइट मोड
ਬਾਈਟ ਮਲਟੀਪਲੈਕਸਰ ਚੈਨਲ,बाइट मल्टीप्लेक्सर चॅनेल
ਬਾਈਟ ਮਲਟੀਪਲੈਕਸਰ ਮੋਡ,बाइट मल्टीप्लेक्सर मोड
ਬਾਈਟ ਮਲਟੀਪਲੈਕਸਿੰਗ,बाइट मल्टीप्लेक्सिंग
ਕੇਬਲ,केबल
ਕੇਬਲ ਸੁੱਟਣਾ,केबल कास्टिंग
ਕੇਬਲ ਟੈਲੀਵੀਯਨ ਸੇਵਾ,केबल टेलिव्हिजन सेवा
ਕੇਬਲ ਵਾਲਟ,केबल वॉल्ट
ਕੈਸ਼,कॅशे
ਕੈਚੇ-ਕੈਚੇ ਮੈਮੋਰੀ,कॅशे-कॅशे मेमरी
ਗਣਨਾ,गणना
ਗਣਨਾ ਪੰਚ,गणना पंच
ਕੈਲਕੁਲੇਟਰ,कॅल्क्युलेटर
ਕੈਲਕੁਲੇਟਰ ਚਿੱਪ,कॅल्क्युलेटर चिप
ਅਲਜਬਰੇਟਿਕ ਤਰਕ ਦੇ ਨਾਲ ਕੈਲਕੁਲੇਟਰ,बीजगणित लॉजिकसह कॅल्क्युलेटर
ਗਣਿਤ ਦੇ ਤਰਕ ਦੇ ਨਾਲ ਕੈਲਕੁਲੇਟਰ,अंकगणित लॉजिकसह कॅल्क्युलेटर
ਬਿਨ੍ਹਾਂ ਬਿਨ੍ਹਾਂ ਬਿਨ੍ਹਾਂ ਕੈਲਕੁਲੇਟਰ,प्रोग्रामबिलिटीशिवाय कॅल्क्युलेटर
ਕਾਰਜਕੁਸ਼ਲਤਾ ਦੇ ਨਾਲ ਕੈਲਕੁਲੇਟਰ,प्रोग्रामबिलिटीसह कॅल्क्युलेटर
ਭਿੰਨਤਾਵਾਂ ਦਾ ਕੈਲਕੂਲਸ,भिन्नतेचे कॅल्क्युलस
ਕਾਲ ਕਰੋ,कॉल
ਹਵਾਲੇ ਦੁਆਰਾ ਕਾਲ ਕਰੋ,संदर्भानुसार कॉल करा
ਮੁੱਲ ਦੁਆਰਾ ਕਾਲ ਕਰੋ,व्हॅल्यूद्वारे कॉल करा
ਕਾਲ ਡਾਇਰੈਕਟਿੰਗ ਕੋਡ,कॉल डायरेक्टिंग कोड
ਕਾਲ ਸਥਾਪਨਾ,कॉल आस्थापना
ਫਾਰਵਰਡਿੰਗ ਨੂੰ ਕਾਲ ਕਰੋ,कॉल अग्रेषित
ਕਾਲਿਗਿਕ ਪਲਾਟਰ,कॅलिग्राफिक प्लॉटर
ਕਾਲ ਕਰਨਾ,कॉलिंग
ਰੱਦ ਕਰੋ ਦਲੀਲ,कॉलिंग युक्तिवाद
ਕਾਲਿੰਗ ਪ੍ਰੋਗਰਾਮ,कॉलिंग प्रोग्राम
ਕਾਲਿੰਗ ਤਰਤੀਬ,कॉलिंग क्रम
ਸਬ-ਪਰੋਗ੍ਰਾਮ ਨੂੰ ਕਾਲ ਕਰਨਾ,कॉलिंग सबप्रोग्राम
ਕਾਲ ਨੰਬਰ,कॉल नंबर
ਕਾਲ ਪ੍ਰੋਸੈਸਰ,कॉल प्रोसेसर
ਕਾਲ ਪ੍ਰਗਤੀ ਦਾ ਸੰਕੇਤ,कॉल प्रगती सिग्नल
ਕਾਲ ਸਟੋਰ,कॉल स्टोअर
ਕਾਲ ਵੇਟਿੰਗ,कॉल प्रतीक्षा करा
ਰੱਦ ਕਰੋ,रद्द करा
ਅੱਖਰ ਨੂੰ ਰੱਦ ਕਰੋ,वर्ण रद्द करा
ਕੁੰਜੀ ਰੱਦ ਕਰੋ,की रद्द करा
ਡੱਬਾਬੰਦ ​​ਪੈਰਾ,कॅन केलेला परिच्छेद
ਡੱਬਾਬੰਦ ​​ਸਾਫਟਵੇਅਰ,कॅन केलेला सॉफ्टवेअर
ਕੈਨੋਨਿਕ ਪੀੜ੍ਹੀ,कॅनॉनिक पिढी
ਕੈਪਸੀਟਰ ਸਟੋਰੇਜ,कॅपेसिटर स्टोरेज
ਸਮਰੱਥਾ,क्षमता
ਕੈਪਸਟਾਨ,कॅपस्टन
ਕੈਪਚਰ,कॅप्चर
ਕਾਰਡ,कार्ड
ਕਾਰਡ ਪਿੰਜਰੇ,कार्ड पिंजरा
ਕਾਰਡ ਚੈਸੀਸ,कार्ड चेसिस
ਕਾਰਡ ਚੈਕਿੰਗ,कार्ड तपासणी
ਕਾਰਡ ਕੋਡ,कार्ड कोड
ਕਾਰਡ ਕਾਲਮ,कार्ड कॉलम
ਕਾਰਡ ਚੱਕਰ,कार्ड चक्र
ਕਾਰਡ ਡੈੱਕ,कार्ड डेक
ਕਾਰਡ ਗਲਤੀ ਦੀ ਜਾਂਚ,कार्ड त्रुटी तपासणी
ਕਾਰਡ ਫੀਲਡ,कार्ड फील्ड
ਕਾਰਡ ਫਾਈਲ,कार्ड फाइल
ਕਾਰਡ ਫਾਰਮ,कार्ड फॉर्म
ਕਾਰਡ ਫਾਰਮੈਟ,कार्ड स्वरूप
ਕਾਰਡ ਹੌਪਰ,कार्ड हॉपर
ਕਾਰਡ ਪ੍ਰਤੀਬਿੰਬ,कार्ड प्रतिमा
ਕਾਰਡ ਇੰਪੁੱਟ,कार्ड इनपुट
ਕਾਰਡ ਜੈਮ,कार्ड जाम
ਕਾਰਡ ਲੋਡਰ,कार्ड लोडर
ਕਾਰਡ ਪੈਕ,कार्ड पॅक
ਕਾਰਡ ਮਾਰਗ,कार्ड पथ
ਕਾਰਡ ਪ੍ਰੋਗਰਾਮ ਕੀਤੇ ਕੈਲਕੁਲੇਟਰ,कार्ड प्रोग्राम केलेले कॅल्क्युलेटर
ਕਾਰਡ ਪ੍ਰੋਗਰਾਮ ਕੀਤੇ ਕੰਪਿ .ਟਰ,कार्ड प्रोग्राम केलेले संगणक
ਕਾਰਡ ਪੰਚ,कार्ड पंच
ਕਾਰਡ ਪੰਚਿੰਗ ਤਕਨੀਕ,कार्ड पंचिंग तंत्र
ਕਾਰਡ ਰੀਡਰ,कार्ड रीडर
ਕਾਰਡ ਪੁਨਰ ਪੈਦਾਵਾਰ,कार्ड पुनरुत्पादक
ਕਾਰਡ ਕਤਾਰ,कार्ड पंक्ती
ਕਾਰਡ ਸੈਟ,कार्ड सेट
ਕਾਰਡ ਸੌਰਟਰ,कार्ड सॉर्टर
ਕਾਰਡ ਸਟੈਕਰ,कार्ड स्टॅकर
ਕਾਰਡ ਸਟੋਰੇਜ,कार्ड स्टोरेज
ਕਾਰਡ-ਤੋਂ-ਡਿਸਕ ਸਹੂਲਤ,कार्ड-टू-डिस्क युटिलिटी
ਕਾਰਡ-ਤੋਂ-ਚੁੰਬਕੀ ਟੇਪ ਤਬਦੀਲੀ,कार्ड-टू-मॅग्नेटिक टेप रूपांतरण
ਕਾਰਡ-ਤੋਂ-ਪ੍ਰਿੰਟ ਪ੍ਰੋਗਰਾਮ,कार्ड-टू-प्रिंट प्रोग्राम
ਟੇਪ ਕਨਵਰਟਰ ਨੂੰ ਕਾਰਡ,टेप कन्व्हर्टरवर कार्ड
ਕਾਰਡ ਟਰੈਕ,कार्ड ट्रॅक
ਕਾਰਡ ਦੀ ਪੜਤਾਲ,कार्ड सत्यापन
ਕੈਰਟ,CARET
ਕੈਰੋਜ਼ਲ,कॅरोझेल
ਗੱਡੀਆਂ,गाडी
ਕੈਰੇਜ ਕੰਟਰੋਲ ਅੱਖਰ,कॅरेज कंट्रोल कॅरेक्टर
ਕੈਰੇਜ ਕੰਟਰੋਲ ਟੇਪ,कॅरेज कंट्रोल टेप
ਕੈਰੇਜ,गाडी परत
ਕੈਰੇਜ ਰਿਟਰਨ ਅੱਖਰ,कॅरेज रिटर्न कॅरेक्टर
ਕੈਰੀਅਰ,वाहक
ਕੈਰੀਅਰ ਮੋਰੀ,कॅरियर होल
ਕੈਰੀਅਰ ਲੋਡ,कॅरियर लोड
ਕੈਰੀਅਰ ਰਿਟਰਨ ਅੱਖਰ,कॅरियर रिटर्न कॅरेक्टर
ਕੈਰੀਅਰ ਦਾ ਕੈਰੀਅਰ,कॅरियरचे कॅरियर
ਕੈਰੀਅਰ ਸਿਗਨਲ,कॅरियर सिग्नल
ਕੈਰੀਅਰ ਸਿਸਟਮ,वाहक प्रणाली
ਕੈਰੀਅਰ-ਤੋਂ ਸ਼ੋਰ ਅਨੁਪਾਤ,कॅरियर-टू-आवाज गुणोत्तर
ਕੈਰੀਅਰ ਲਹਿਰ,कॅरियर वेव्ह
ਕੈਰੀ,कॅरी
ਪੂਰਾ ਸਿਗਨਲ ਲੈ,संपूर्ण सिग्नल घेऊन जा
ਚੁੱਕਣ ਲਈ ਪੂਰਾ ਕਰੋ,पूर्ण सेन्सिंग घेऊन जा
ਕੈਰੀ ਅੰਕ,अंक घेऊन जा
ਝੰਡਾ ਲੈ,ध्वजांकन करा
ਸਮਾਂ ਲੈ,वेळ घेऊन जा
ਕਾਰਤੂਸ,काडतूस
ਕਾਰਤੂਸ ਡਿਸਕ,काडतूस डिस्क
ਕਾਸਕੇਡ ਕੁਨੈਕਸ਼ਨ,कॅसकेड कनेक्शन
ਕੈਸਕੇਡ ਕੰਟਰੋਲ,कॅसकेड नियंत्रण
ਕਾਸਕੇਡਡ ਮਰਜਣਾ,कॅसकेड विलीनीकरण
ਕੈਸਕੇਡ ਅਭੇਦ,कॅसकेड विलीनीकरण
ਨਕਦ ਵਰਗਾ ਦਸਤਾਵੇਜ਼,कॅशलाइक दस्तऐवज
ਨਕਦ ਵਰਗੀ ਟੈਂਡਰ (= ਨਕਦ ਵਰਗਾ ਦਸਤਾਵੇਜ਼),कॅशलाइक निविदा (= कॅशसारखे दस्तऐवज)
ਕੈਸੇਟ,कॅसेट
ਨਾਈਨਜ਼ ਨੂੰ ਬਾਹਰ ਸੁੱਟਣਾ,कास्टिंग नाइन
ਕੈਟਾ ਭਾਸ਼ਾ (= ਆਬਜੈਕਟ ਭਾਸ਼ਾ),कॅटा भाषा (= ऑब्जेक्ट भाषा)
ਕੈਟਾਲਾਗ,कॅटलॉग
ਕੈਟਾਲਜਡ ਡੇਟਾ ਸੈਟ,कॅटलॉग केलेला डेटा सेट
ਕੈਟਾਲਾਗ ਡਾਇਰੈਕਟਰੀ,कॅटलॉग निर्देशिका
ਕੈਟਾਲਜ ਵਿਧੀ,कॅटलॉग प्रक्रिया
ਵਿਨਾਸ਼ਕਾਰੀ ਗਲਤੀ,आपत्तीजनक त्रुटी
Catana,कॅटेना
ਕੈਟੀਟੇਟ,केटनेट
ਕੈਥੋਡ ਰੇ ਸਟੋਰੇਜ,कॅथोड रे स्टोरेज
ਕੈਥੋਡ ਰੇ ਟਿ .ਬ,कॅथोड रे ट्यूब
ਕੈਥੋਡ ਰੇ ਟਿ .ਬ ਡਿਸਪਲੇਅ,कॅथोड रे ट्यूब प्रदर्शन
ਸੈੱਲ,सेल
ਸੈਲੂਲਰ ਮੋਬਾਈਲ ਟੈਲੀਫੋਨ ਨੈਟਵਰਕ,सेल्युलर मोबाइल टेलिफोन नेटवर्क
ਸੈਲੂਲਰ ਅਨੁਪਾਤ,सेल्युलर रेशो
ਸੈਲੂਲਰ ਸਪਲਿਟਿੰਗ,सेल्युलर स्प्लिटिंग
ਸੈਂਟਰਿੰਗ,मध्यवर्ती
ਸੈਂਟਰ ਲਾਈਨ,मध्य रेषा
ਕੇਂਦਰੀ ਨਿਯੰਤਰਣ ਇਕਾਈ,सेंट्रल कंट्रोल युनिट
ਕੇਂਦਰੀਕ੍ਰਿਤ ਆਟੋਮੈਟਿਕ ਸੁਨੇਹਾ ਲੇਖਾ,केंद्रीकृत स्वयंचलित संदेश लेखा
ਕੇਂਦਰੀਕ੍ਰਿਤ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,केंद्रीकृत डेटा प्रक्रिया
ਕੇਂਦਰੀਕ੍ਰਿਤ ਨੈਟਵਰਕ,केंद्रीकृत नेटवर्क
ਕੇਂਦਰੀ ਯਾਦਦਾਸ਼ਤ,मध्यवर्ती मेमरी
ਕੇਂਦਰੀ ਦਫਤਰ,मध्यवर्ती कार्यालय
ਕੇਂਦਰੀ ਦਫਤਰ ਕੋਡ,केंद्रीय कार्यालय कोड
ਕੇਂਦਰੀ ਦਫਤਰ ਦੇ ਕੰਮ ਦਾ ਆਰਡਰ,केंद्रीय कार्यालयीन कामाचा आदेश
ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ,सेंट्रल प्रोसेसिंग युनिट
ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ ਲੂਪ,केंद्रीय प्रक्रिया युनिट लूप
ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਰ,केंद्रीय प्रोसेसर
ਕੇਂਦਰੀ ਸਕੈਨਿੰਗ ਲੂਪ,सेंट्रल स्कॅनिंग लूप
ਸੈਂਟਰਲ ਸਟੇਸ਼ਨ (= ਕੰਟਰੋਲ ਸਟੇਸ਼ਨ),सेंट्रल स्टेशन (= नियंत्रण स्टेशन)
ਕੇਂਦਰੀ ਦਫਤਰ ਦੇ ਕੰਮ ਦਾ ਆਰਡਰ,केंद्रीय कार्यालयीन कामाचा आदेश
ਪ੍ਰਮਾਣਿਤ ਟੇਪ,प्रमाणित टेप
ਚਾਡ,चाड
ਚਾਨਣ ਟੇਪ,चाडलेस टेप
ਚੇਨ,साखळी
ਚੇਨ ਜੋੜਨ ਦਾ ਪ੍ਰੋਗਰਾਮ,साखळी जोड कार्यक्रम
ਚੇਨ ਕੋਡ,साखळी कोड
ਚੇਨਡ ਫਾਈਲ,साखळी फाइल
ਚੇਨ ਲਿਸਟ,साखळी यादी
ਚੇਨਡ ਰਿਕਾਰਡ,साखळी रेकॉर्ड
ਚੇਨਿੰਗ,चेनिंग
ਚੇਨਿੰਗ ਓਵਰਫਲੋ,ओव्हरफ्लो साखळी
ਚੇਨਿੰਗ ਖੋਜ,साखळी शोध
ਚੇਨ ਲਿੰਕ,साखळी दुवा
ਚੇਨ ਮੇਨਟੇਨੈਂਸ ਪ੍ਰੋਗਰਾਮ,साखळी देखभाल कार्यक्रम
ਚੇਨ ਪ੍ਰਿੰਟਰ,साखळी प्रिंटर
ਅੱਖਰ ਬਦਲੋ,वर्ण बदला
ਡੰਪ ਬਦਲੋ,डंप बदला
ਫਾਈਲ ਬਦਲੋ,फाईल बदला
ਰਿਕਾਰਡ ਬਦਲੋ,रेकॉर्ड बदला
ਚਿੰਨ੍ਹ ਬਦਲੋ,चिन्ह बदला
ਟੇਪ ਬਦਲੋ,टेप बदला
ਚੈਨਲ,चॅनल
ਚੈਨਲ ਅਡੈਪਟਰ,चॅनेल अ‍ॅडॉप्टर
ਚੈਨਲ ਐਡਰੈਸ ਸ਼ਬਦ,चॅनेल पत्ता शब्द
ਚੈਨਲ-ਜੁੜਿਆ,चॅनेल-संलग्न
ਚੈਨਲ ਨਾਲ ਜੁੜੇ ਸਟੇਸ਼ਨ,चॅनेल-संलग्न स्टेशन
ਚੈਨਲ ਬੈਂਕ,चॅनेल बँक
ਚੈਨਲ ਰੁੱਝਿਆ ਹੋਇਆ ਟੋਨ,चॅनेल व्यस्त टोन
ਚੈਨਲ ਦੀ ਸਮਰੱਥਾ,चॅनेल क्षमता
ਚੈਨਲ ਕਮਾਂਡ,चॅनेल कमांड
ਚੈਨਲ ਕਮਾਂਡ ਸ਼ਬਦ,चॅनेल कमांड शब्द
ਚੈਨਲ ਕੰਟਰੋਲਰ,चॅनेल नियंत्रक
ਚੈਨਲ ਨਿਯੰਤਰਣ ਸ਼ਬਦ,चॅनेल नियंत्रण शब्द
ਚੈਨਲ ਡਾਟਾ,चॅनेल डेटा
ਚੈਨਲ ਅੰਤ,चॅनेल एंड
ਚੈਨਲ ਗਲਤੀ,चॅनेल त्रुटी
ਚੈਨਲ ਲੇਟੈਂਸੀ,चॅनेल विलंब
ਚੈਨਲ ਮਾਸਕ,चॅनेल मुखवटा
ਚੈਨਲ ਓਵਰਲੋਡ,चॅनेल ओव्हरलोड
ਚੈਨਲ ਪ੍ਰਿੰਟਰ,चॅनेल प्रिंटर
ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ,चॅनेल प्रोग्राम
ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ ਅਨੁਵਾਦ,चॅनेल प्रोग्राम भाषांतर
ਚੈਨਲ ਕਤਾਰ,चॅनेल रांग
ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ,चॅनेल विश्वसनीयता
ਚੈਨਲ ਸਰਵਿਸ ਯੂਨਿਟ,चॅनेल सेवा युनिट
ਚੈਨਲ ਸੈਟ,चॅनेल सेट
ਚੈਨਲ ਸਥਿਤੀ ਸ਼ਬਦ,चॅनेल स्थिती शब्द
ਚੈਨਲ ਸਮਕਾਲੀਨ,चॅनेल सिंक्रोनाइझर
ਚੈਨਲ-ਤੋਂ-ਚੈਨਲ ਅਡੈਪਟਰ,चॅनेल-टू-चॅनेल अ‍ॅडॉप्टर
ਅੱਖਰ,वर्ण
ਅੱਖਰ ਦਾ ਪਤਾ,चारित्र्य पत्ता
ਅੱਖਰ ਦਾ ਪ੍ਰਬੰਧ,वर्ण व्यवस्था
ਚਰਿੱਤਰ ਅਸੈਂਬਲੀ,वर्ण असेंब्ली
ਅੱਖਰ-ਏ-ਟਾਈਮ ਪ੍ਰਿੰਟਰ,कॅरेक्टर-ए-ए-टाइम प्रिंटर
ਅੱਖਰ ਝਪਕਣਾ,वर्ण लुकलुक
ਅੱਖਰ ਸੀਮਾ,वर्ण सीमा
ਅੱਖਰ ਸੈੱਲ,वर्ण सेल
ਅੱਖਰ ਦੀ ਜਾਂਚ,वर्ण तपासणी
ਅੱਖਰ ਕੋਡ,वर्ण कोड
ਅੱਖਰ ਸੰਰਚਨਾ,वर्ण संभोग
ਚਰਿੱਤਰ ਦੀ ਭੀੜ,वर्ण गर्दी
ਅੱਖਰ ਡਾਟਾ ਕਿਸਮ,वर्ण डेटा प्रकार
ਅੱਖਰ-ਮਿਟਾਉਣਾ,कॅरेक्टर-डिलीशन-कॅरेक्टर
ਅੱਖਰ ਡੀਲਿਮਿਟਰ,चारित्र्य डिलिमीटर
ਚਰਿੱਤਰ ਘਣਤਾ,वर्ण घनता
ਅੱਖਰ ਜੰਤਰ ਕੰਟਰੋਲ,वर्ण डिव्हाइस नियंत्रण
ਅੱਖਰ ਡਿਸਪਲੇਅ ਡਿਵਾਈਸ,वर्ण प्रदर्शन डिव्हाइस
ਅੱਖਰ ਡਿਸਪਲੇਅ ਟਰਮੀਨਲ,वर्ण प्रदर्शन टर्मिनल
ਅੱਖਰ ਦੇ ਕਿਨਾਰੇ,वर्ण धार
ਅੱਖਰ ਤੱਤ,वर्ण घटक
ਅੱਖਰ ਰਹਿਤ,चारित्र्य एमिटर
ਚਰਿੱਤਰ ਗਲਤੀ ਦਰ,वर्ण त्रुटी दर
ਅੱਖਰ ਸਮੀਕਰਨ,वर्ण अभिव्यक्ती
ਅੱਖਰ ਭਰੋ,वर्ण भरण
ਅੱਖਰ ਫਾਰਮੈਟ ਮੈਮੋਰੀ,कॅरेक्टर फॉरमॅट मेमरी
ਚਰਿੱਤਰ ਜਰਨੇਟਰ,वर्ण जनरेटर
ਅੱਖਰ ਦੀ ਜਾਣਕਾਰੀ ਦੀ ਦਰ,वर्ण माहिती दर
ਚਰਿੱਤਰ ਨਿਰਦੇਸ਼,वर्ण सूचना
ਗੁਣ,वैशिष्ट्यपूर्ण
ਗੁਣ ਭਟਕਣਾ,वैशिष्ट्यपूर्ण विकृती
ਗੁਣ,वैशिष्ट्यपूर्ण प्रतिबिंब
ਅੱਖਰ ਕੁੰਜੀ,वर्ण की
ਅੱਖਰ ਦਾ ਅਰਥ ਹੈ,वर्ण म्हणजे एन्ट्रोपी
ਅੱਖਰ ਦਾ ਮਤਲਬ ਜਾਣਕਾਰੀ ਸਮੱਗਰੀ = ਚਰਿੱਤਰ ਦਾ ਮਤਲਬ ਐਂਟਰੋਪੀ)),वर्ण म्हणजे माहिती सामग्री = वर्ण म्हणजे एन्ट्रोपी)
ਪਾਤਰ ਅਧਾਰਤ,वर्णभिमुख
ਅੱਖਰ ਦੀ ਰੂਪਰੇਖਾ,वर्ण बाह्यरेखा
ਅੱਖਰ ਸਥਿਤੀ,वर्ण स्थिती
ਅੱਖਰ ਪ੍ਰਿੰਟਰ,वर्ण प्रिंटर
ਅੱਖਰ ਪਾਠਕ,वर्ण वाचक
ਅੱਖਰ ਪਛਾਣ,वर्ण ओळख
ਅੱਖਰ ਦਾ ਸੰਬੰਧ,वर्ण संबंध
ਅੱਖਰ ਕਤਾਰ,वर्ण पंक्ती
ਅੱਖਰ ਸਮੂਹ,वर्ण संच
ਅੱਖਰ ਦਾ ਆਕਾਰ,वर्ण आकार
ਅੱਖਰ ਸਕਿ.,चारित्र्य स्क्यू
ਅੱਖਰ ਸਤਰ,वर्ण स्ट्रिंग
ਅੱਖਰ ਸਤਰ ਨਿਰੰਤਰ,वर्ण स्ट्रिंग स्थिर
ਚਰਿੱਤਰ ਸਟਰੋਕ,वर्ण स्ट्रोक
ਅੱਖਰ ਸ਼ੈਲੀ,वर्ण शैली
ਅੱਖਰ ਸਬਸੈੱਟ,वर्ण सबसेट
ਅੱਖਰ ਟੇਪ,वर्ण टेप
ਚਾਰਟ,चार्ट
ਚਾਰਟ ਬਣਾਉਣਾ,चार्ट बनविणे
ਚਾਰਟ ਰੀਡਰ,चार्ट रीडर
ਚੈਸੀਸ,चेसिस
ਚੈਸੀ ਅਸੈਂਬਲੀ,चेसिस असेंब्ली
ਚਿਬੀਸਹੀਵ ਲਗਭਗ,चेबीशेव अंदाजे
ਬਿੱਟ ਚੈੱਕ ਕਰੋ,बिट तपासा
ਬੱਸ ਚੈੱਕ ਕਰੋ,बस चेक करा
ਚੈੱਕ ਕਾਰਡ,चेक कार्ड
ਅੱਖਰ ਚੈੱਕ ਕਰੋ,वर्ण तपासा
ਚੈੱਕ ਕੋਡ,कोड तपासा
ਚੈੱਕ ਸਥਿਤੀ,अट तपासा
ਜਾਂਚ ਕਰੋ ਨਿਦਾਨ ਕਰੋ,निदान तपासा
ਅੰਕ ਚੈੱਕ ਕਰੋ,अंक तपासा
ਚੈੱਕ ਸੂਚਕ,निर्देशक तपासा
ਸੰਕੇਤਕ ਨਿਰਦੇਸ਼ ਦੀ ਜਾਂਚ ਕਰੋ,निर्देशक सूचना तपासा
ਪ੍ਰੋਗਰਾਮ ਦੀ ਜਾਂਚ ਕੀਤੀ ਜਾ ਰਹੀ ਹੈ,तपासणी कार्यक्रम
ਤਕਨੀਕ ਦੀ ਜਾਂਚ ਕਰਨਾ,तपासणी तंत्र
ਚੈਕ ਕੁੰਜੀ,की तपासा
ਚੈੱਕ ਨੰਬਰ (= ਚੈੱਕ ਅੰਕ),चेक नंबर (= अंजी चेक)
ਚੈੱਕ ਕਰੋ (= ਡੀਬੱਗ),(= डीबग) पहा
ਰੁਟੀਨ ਦੀ ਜਾਂਚ ਕਰੋ,दिनचर्या पहा
ਚੈੱਕ ਪੁਆਇੰਟ,चेक पॉईंट
ਚੈੱਕ ਪੁਆਇੰਟਸ ਸੈਟ ਕਰੋ,बिंदू डेटा सेट तपासा
ਚੈੱਕ ਪੁਆਇੰਟ ਡੰਪ,बिंदू डंप चेक करा
ਚੈੱਕ ਰਿਕਾਰਡ ਚੈੱਕ ਕਰੋ,बिंदू रेकॉर्ड चेक करा
ਚੈੱਕ ਪੁਆਇੰਟ ਰੀਸਟਾਰਟ,चेक पॉईंट रीस्टार्ट करा
ਚੈੱਕ ਪੁਆਇੰਟ ਦੀ ਜਾਂਚ ਕਰੋ,बिंदू दिनचर्या तपासा
ਚੈੱਕ ਪੁਆਇੰਟ ਦੀ ਛਾਂਟੀ,पॉईंट सॉर्टिंग चेक करा
ਸਮੱਸਿਆ ਦੀ ਜਾਂਚ ਕਰੋ,समस्या तपासा
ਚੈੱਕ ਰਜਿਸਟਰ,नोंदणी करा
ਰੀਸੈੱਟ ਕੁੰਜੀ ਦੀ ਜਾਂਚ ਕਰੋ,रीसेट की तपासा
ਰੁਟੀਨ ਚੈੱਕ ਕਰੋ,दिनचर्या तपासा
ਕਤਾਰ ਚੈੱਕ ਕਰੋ,पंक्ती तपासा
ਚੈੱਕ ਹੱਲ,समाधान तपासा
ਰਕਮ ਚੈੱਕ ਕਰੋ,बेरीज तपासा
ਕੁੱਲ ਚੈੱਕ ਕਰੋ,एकूण तपासा
ਚੈੱਕ ਸ਼ਬਦ,शब्द तपासा
ਬਾਲ ਖੰਡ,मूल विभाग
ਚੀਨੀ ਬਾਈਨਰੀ (ਕਾਲਮ ਬਾਈਨਰੀ),चिनी बायनरी (स्तंभ बायनरी)
ਚਿੱਪ,चिप
ਚਿੱਪ ਕੈਰੀਅਰ,चिप कॅरियर
ਚਿੱਪ ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ,चिप मायक्रोप्रोसेसर
ਚਿੱਪ ਪ੍ਰਕਿਰਿਆ,चिप प्रक्रिया
