Tamil,Kannada
சாதன மேலாண்மை,ಸಾಧನ ನಿರ್ವಹಣೆ
சாதன முறை,ಸಾಧನ ಮೋಡ್
நோய் கண்டறிதல்,ರೋಗನಿರ್ಣಯ
கண்டறியும் அமைப்பு,ರೋಗನಿರ್ಣಯ ವ್ಯವಸ್ಥೆ
"1. கண்டறிதல், 2. கண்டறிதல்","1. ಡಯಾಗ್ನೋಸ್ಟಿಕ್ಸ್, 2. ಡಯಾಗ್ನೋಸ್ಟಿಕ್ಸ್"
வரைபடம்,ರೇಖಾಚಿತ್ರ
டயல்,ಡಯಲ್ ಮಾಡಿ
டயல் வரி,ಡಯಲ್ ಲೈನ್
டயல் தொனி,ಡಯಲ್ ಟೋನ್
அழைக்கவும்,ಡಯಲ್ ಅಪ್ ಮಾಡಿ
"1. உரையாடல், 2. உரையாடல்","1. ಸಂಭಾಷಣೆ, 2. ಸಂಭಾಷಣೆ"
உரையாடல் அறை,ಸಂಭಾಷಣೆ ಕೊಠಡಿ
டயல்அப் மோடம்,ಡಯಲಪ್ ಮೋಡೆಮ್
காப்பீடு,ವಿಮೆ
அகராதி,ನಿಘಂಟು
"1. வேறுபாடு, 2. வேறுபாடு","1. ಭೇದಾತ್ಮಕ, 2. ವ್ಯತ್ಯಾಸ"
எண்ணியல்,ಸಂಖ್ಯಾತ್ಮಕ
டிஜிட்டல் அமைப்பு,ಡಿಜಿಟಲ್ ವ್ಯವಸ್ಥೆ
டிஜிட்டல் சுற்று,ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್
டிஜிட்டல் கணினி,ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್
"1.டிஜிட்டல் டேட்டா, 2.டிஜிட்டல் டேட்டா","1.ಡಿಜಿಟಲ್ ಡೇಟಾ, 2.ಡಿಜಿಟಲ್ ಡೇಟಾ"
டிஜிட்டல் வசதி,ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ
டிஜிட்டல் வடிகட்டி,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
டிஜிட்டல் நூலகம்,ಡಿಜಿಟಲ್ ಲೈಬ್ರರಿ
டிஜிட்டல் பண்பேற்றம்,ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಷನ್
"1. டிஜிட்டல் டிஸ்ப்ளே, 2. டிஜிட்டல் மானிட்டர்","1. ಡಿಜಿಟಲ್ ಡಿಸ್ಪ್ಲೇ, 2. ಡಿಜಿಟಲ್ ಮಾನಿಟರ್"
டிஜிட்டல் படம்,ಡಿಜಿಟಲ್ ಚಿತ್ರ
"1. டிஜிட்டல் கையொப்பம், 2. டிஜிட்டல் கையொப்பம்","1. ಡಿಜಿಟಲ್ ಸಿಗ್ನೇಚರ್, 2. ಡಿಜಿಟಲ್ ಸಿಗ್ನೇಚರ್"
டிஜிட்டல் சுவிட்ச்,ಡಿಜಿಟಲ್ ಸ್ವಿಚ್
டிஜிட்டல் அனலாக் மாற்றி,ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ
டிஜிட்டல் மயமாக்கல்,ಡಿಜಿಟಲೀಕರಣ
டிஜிட்டல் மயமாக்கல்,ಡಿಜಿಟಲೀಕರಣ
இலக்கமாக்கி,ಡಿಜಿಟೈಸರ್
டையோடு,ಡಯೋಡ್
முதன்மையான தோற்றம்,ಮೊದಲ ನೋಟ
நேரடி முகவரி,ನೇರ ವಿಳಾಸ
நேரடி மாற்றம்,ನೇರ ಪರಿವರ್ತನೆ
நேரடி இணைப்பு,ನೇರ ಜೋಡಣೆ
"1. நேரடி நினைவக அணுகல், 2. நேரடி நினைவக அணுகல் (DMA)","1. ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ, 2. ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)"
நேரடி நினைவக அணுகல் (DMA),ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)
நேரடி முறை,ನೇರ ವಿಧಾನ
திசைகள்,ನಿರ್ದೇಶನಗಳು
அடைவு,ಡೈರೆಕ್ಟರಿ
"1. அடைவு சேவையகம், 2. அடைவு சேவையகம்","1. ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್, 2. ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್"
அடைவு சேவை,ಡೈರೆಕ್ಟರಿ ಸೇವೆ
முடியவில்லை,ಸಾಧ್ಯವಾಗುವುದಿಲ್ಲ
சமிக்ஞையை முடக்குகிறது,ಸಂಕೇತವನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು
"1. துண்டித்தல், 2. துண்டித்தல்","1. ಸಂಪರ್ಕ ಕಡಿತ, 2. ಸಂಪರ್ಕ ಕಡಿತ"
"1. தனித்தனி, 2. தனித்தனி","1. ಡಿಸ್ಕ್ರೀಟ್, 2. ಡಿಸ್ಕ್ರೀಟ್"
"1. வட்டு, 2. வட்டு","1. ಡಿಸ್ಕ್, 2. ಡಿಸ್ಕ್"
"1. வட்டு முகவரி, 2. வட்டு முகவரி","1. ಡಿಸ್ಕ್ ವಿಳಾಸ, 2. ಡಿಸ್ಕ್ ವಿಳಾಸ"
"1. வட்டு வரிசை, 2. வட்டு வரிசை","1. ಡಿಸ್ಕ್ ಅರೇ, 2. ಡಿಸ್ಕ್ ಅರೇ"
"1. வட்டு திறன், 2. வட்டு திறன்","1. ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ, 2. ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ"
"1. வட்டு இயக்கி, 2. வட்டு இயக்கி","1. ಡಿಸ್ಕ್ ಡ್ರೈವರ್, 2. ಡಿಸ್ಕ್ ಡ್ರೈವ್"
வட்டு கோப்பு,ಡಿಸ್ಕ್ ಫೈಲ್
"1. வட்டு நினைவகம், 2. வட்டு நினைவகம், 3. வட்டு நினைவகம், 4. வட்டு நினைவகம்","1. ಡಿಸ್ಕ್ ಮೆಮೊರಿ, 2. ಡಿಸ್ಕ್ ಮೆಮೊರಿ, 3. ಡಿಸ್ಕ್ ಮೆಮೊರಿ, 4. ಡಿಸ್ಕ್ ಮೆಮೊರಿ"
வட்டு இயக்க முறைமை (DoS),ಡಿಸ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್ (DoS)
வட்டு தொகுப்பு,ಡಿಸ್ಕ್ ಪ್ಯಾಕೇಜ್
"1.சக்ரிகா சர்வர், 2.டிஸ்க் சர்வர்","1.ಚಕ್ರಿಕಾ ಸರ್ವರ್, 2.ಡಿಸ್ಕ್ ಸರ್ವರ್"
"1. வட்டு சேமிப்பு, 2. வட்டு சேமிப்பு","1. ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ, 2. ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ"
வட்டு,ಡಿಸ್ಕೆಟ್
காட்சி கோப்பு,ಪ್ರದರ್ಶನ ಫೈಲ್
காட்சி படத்தை,ಚಿತ್ರವನ್ನು ಪ್ರದರ್ಶಿಸಿ
அகற்றல்,ವಿಲೇವಾರಿ
தூரம்,ದೂರ
தூர செயல்பாடு,ದೂರ ಕಾರ್ಯ
திரித்தல்,ಅಸ್ಪಷ್ಟತೆ
வழங்கப்பட்டது,ವಿತರಿಸಲಾಯಿತು
விநியோகிக்கப்பட்ட தரவு,ವಿತರಿಸಿದ ಡೇಟಾ
விநியோகிக்கப்பட்ட சேவையகம்,ವಿತರಿಸಿದ ಸರ್ವರ್
"1. விநியோகிக்கப்பட்ட அமைப்பு, 2. விநியோகிக்கப்பட்ட அமைப்பு","1.ಡಿಸ್ಟ್ರಿಬ್ಯೂಟೆಡ್ ಸಿಸ್ಟಮ್, 2.ಡಿಸ್ಟ್ರಿಬ್ಯೂಟೆಡ್ ಸಿಸ್ಟಮ್"
விநியோகஸ்தர்,ವಿತರಕ
ஆவணம்,ದಾಖಲೆ
அங்கீகாரம் பெற்ற ஆவணம்,ಡಾಕ್ಯುಮೆಂಟ್ ಮಾನ್ಯತೆ ಪಡೆದಿದೆ
"1. ஆவண சாளரம், 2. ஆவண சாளரம்","1. ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ, 2. ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ"
ஆவணங்கள்,ದಸ್ತಾವೇಜನ್ನು
"களம், களம்","ಡೊಮೇನ್, ಡೊಮೇನ್"
டொமைன் பெயர்,ಕಾರ್ಯಕ್ಷೇತ್ರದ ಹೆಸರು
"1. டாட் மேட்ரிக்ஸ் பிரிண்டர், 2. டாட் மேட்ரிக்ஸ் பிரிண்டர்","1. ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್, 2. ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್"
"கீழ், கீழே","ಕೆಳಗೆ, ಕೆಳಗೆ"
"1.அவலின்க், 2.சதுரம்","1.ಅವಲಿಂಕ್, 2.ಚದರ"
பதிவிறக்க Tamil,ಡೌನ್ಲೋಡ್
பதிவிறக்க நேரம்,ಡೌನ್‌ಲೋಡ್ ಸಮಯ
இழுவை,ಎಳೆತ
DRAM (டைனமிக் ரேம்),DRAM (ಡೈನಾಮಿಕ್ RAM)
ஓட்டம்,ಹರಿವು
இயக்கி,ಚಾಲಕ
இலைகள்,ಎಲೆಗಳು
டிராப் பட்டியல் பெட்டி,ಡ್ರಾಪ್ ಪಟ್ಟಿ ಬಾಕ್ಸ್
டிரம் டிரைவ்,ಡ್ರಮ್ ಡ್ರೈವ್
"1.டிரம் பிரிண்டர், 2.டிரம் பிரிண்டர்","1.ಡ್ರಮ್ ಪ್ರಿಂಟರ್, 2.ಡ್ರಮ್ ಪ್ರಿಂಟರ್"
"1. இம் யூனிட், 2. டிரம் யூனிட்","1. ಇಮ್ ಘಟಕ, 2. ಡ್ರಮ್ ಘಟಕ"
"1. இருமை, 2. இரு","1. ದ್ವಂದ್ವತೆ, 2. ದ್ವಿ"
இரட்டை அடர்த்தி,ಉಭಯ ಸಾಂದ್ರತೆ
"1. அமைதியான முகவரி, 2. போலி முகவரி","1. ಮೌನ ವಿಳಾಸ, 2. ನಕಲಿ ವಿಳಾಸ"
திணிப்பு,ಡಂಪ್
இரட்டை சுற்று,ಡಬಲ್ ಸರ್ಕ್ಯೂಟ್
சட்டப்பூர்வமாக்குதல்,ಕಾನೂನುಬದ್ಧಗೊಳಿಸುವಿಕೆ
முக்கிய திறவுகோல்,ಪ್ರಮುಖ ಕೀ
"1.டி வி டி ஆர்./டபிள்யூ, 2. டிவிடி படித்தல், 3. எழுதுதல்","1.ಡಿ ವಿ ಡಿ ಆರ್./ಡಬ್ಲ್ಯೂ, 2. ಡಿವಿಡಿ ಓದುವಿಕೆ, 3. ಬರವಣಿಗೆ"
டிவிடி ரோம்,ಡಿವಿಡಿ ರಾಮ್
மாறும் அறிவுறுத்தல்,ಡೈನಾಮಿಕ್ ಸೂಚನೆ
"1.டைனமிக் மெமரி, 2.டைனமிக் மெமரி","1.ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ, 2.ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ"
"1. இயக்கவியல், 2. இயக்கவியல்","1. ಡೈನಾಮಿಕ್ಸ್, 2. ಡೈನಾಮಿಕ್ಸ್"
ஈ பி சி டி ஐ சி,ಇ ಬಿ ಸಿ ಡಿ ಐ ಸಿ
மின் வணிகம்,ಇ-ವ್ಯವಹಾರ
எதிரொலி,ಪ್ರತಿಧ್ವನಿ
"1.இ-காமர்ஸ், 2.இ-காமர்ஸ்","1.ಇ-ಕಾಮರ್ಸ್, 2.ಇ-ಕಾಮರ್ಸ್"
திருத்துதல்,ಸಂಪಾದನೆ
ஆசிரியர்,ಸಂಪಾದಕ
கல்வி தொழில்நுட்பம்,ಶೈಕ್ಷಣಿಕ ತಂತ್ರಜ್ಞಾನ
e e p rom,ಇ ಇ ಪಿ ರೋಮ್
"1. அர்த்தமுள்ள முகவரி, 2. பயனுள்ள முகவரி","1. ಅರ್ಥಪೂರ್ಣ ವಿಳಾಸ, 2. ಪರಿಣಾಮಕಾರಿ ವಿಳಾಸ"
அர்த்தமுள்ள செயல்பாட்டு முகவரி,ಅರ್ಥಪೂರ್ಣ ಕಾರ್ಯನಿರ್ವಹಣಾ ವಿಳಾಸ
பயனுள்ள நடவடிக்கை,ಪರಿಣಾಮಕಾರಿ ಕ್ರಮ
பயனுள்ள UID,ಪರಿಣಾಮಕಾರಿ UID
பயனுள்ள பரிமாற்ற செயல்பாடு,ಪರಿಣಾಮಕಾರಿ ಪ್ರಸರಣ ಕಾರ್ಯಾಚರಣೆ
ஆக்டல் பைட்,ಆಕ್ಟಲ್ ಬೈಟ್
"மின்னணு கற்றல், மின் கற்றல்","ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಲಿಕೆ, ಇ-ಕಲಿಕೆ"
தேர்தல் அல்காரிதம்,ಚುನಾವಣಾ ಅಲ್ಗಾರಿದಮ್
மின்னணு அஞ்சல் சேவை (மின்னஞ்சல்),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲ್ ಸೇವೆ (ಇ-ಮೇಲ್)
"1.எலக்ட்ரானிக் பிரிண்டிங், 2.எலக்ட்ரானிக் பிரிண்டர்","1.ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಿಂಟಿಂಗ್, 2.ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಿಂಟರ್"
மின் கணக்கியல் இயந்திரம்,ವಿದ್ಯುತ್ ಲೆಕ್ಕಪತ್ರ ಯಂತ್ರ
மின்னணுவியல்,ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
மின்னணு வெளியேற்ற அமைப்பு (ECS),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಎಕ್ಸಾಸ್ಟ್ ಸಿಸ್ಟಮ್ (ECS)
மின்னணு தரவு பரிமாற்றம் (EDI),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ವಿನಿಮಯ (EDI)
மின்னணு தரவு செயலாக்கம்,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ
மின்னணு சிற்றேடு,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕರಪತ್ರ
மின்னணு நிதி பரிமாற்ற வழிமுறை (EFTS),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಫಂಡ್ ಟ್ರಾನ್ಸ್ಫರ್ ಮೆಕ್ಯಾನಿಸಂ (EFTS)
"1.எலக்ட்ரானிக் ஜர்னல், 2.எலக்ட்ரானிக் ஜர்னல்","1.ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಜರ್ನಲ್, 2.ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಜರ್ನಲ್"
மின்னணு வெளியீடு,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಕಟಣೆ
மின்னணு சுவிட்ச்,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚ್
"உறுப்பு, உறுப்பு","ಅಂಶ, ಅಂಶ"
மின்னஞ்சல்,ಇ-ಮೇಲ್
"1. மின்னஞ்சல் முகவரி, 2. மின்னணு அஞ்சல் முகவரி","1. ಇಮೇಲ್ ವಿಳಾಸ, 2. ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲಿಂಗ್ ವಿಳಾಸ"
உட்பொதிக்கப்பட்ட அமைப்பு,ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್
உட்பொதித்தல்,ಎಂಬೆಡಿಂಗ್
உமிழ்ப்பான் இணைந்த தர்க்கம் (ECL),ಹೊರಸೂಸುವ ಕಪಲ್ಡ್ ಲಾಜಿಕ್ (ECL)
காலியான இடம்,ಖಾಲಿ ಜಾಗ
"1. வெற்று சங்கிலி, 2. வெற்று சங்கிலி","1. ಖಾಲಿ ಸರಪಳಿ, 2. ಖಾಲಿ ಸರಪಳಿ"
இயந்திரமயமாக்கல்,ಯಾಂತ್ರೀಕರಣ
"1.கேப்சுலேஷன், 2.கேப்சுலேஷன்","1.ಕ್ಯಾಪ್ಸುಲೇಶನ್, 2.ಕ್ಯಾಪ್ಸುಲೇಶನ್"
குறிவிலக்கி,ಡಿಕೋಡರ್
குறியாக்கம்,ಎನ್ಕೋಡಿಂಗ್
"1. குறியாக்கி, 2. கோடாக்","1. ಎನ್‌ಕೋಡರ್, 2. ಕೊಡಾಕ್"
மறைக்கப்பட்ட தரவு,ಗುಪ್ತ ಡೇಟಾ
மறைக்கப்பட்ட கோப்பு முறைமை,ಗುಪ್ತ ಫೈಲ್ ಸಿಸ್ಟಮ್
"1. என்க்ரிப்ஷன், 2. கோடிங், 3. என்கோடிங்","1. ಎನ್‌ಕ್ರಿಪ್ಶನ್, 2. ಕೋಡಿಂಗ್, 3. ಎನ್‌ಕೋಡಿಂಗ್"
தொகுதி முடிவு,ಬ್ಲಾಕ್ ಅಂತ್ಯ
கோப்பு-முடிவு,ಕಡತ-ಅಂತ್ಯ
பயனர்,ಬಳಕೆದಾರ
நுழைய,ನಮೂದಿಸಿ
நுழைவு விசை,ಪ್ರವೇಶ ಕೀ
"1. உத்யம் சர்வர், 2. உத்யம் சேவக்","1. ಉದ್ಯಮ ಸರ್ವರ್, 2. ಉದ್ಯಮ ಸೇವಕ"
நிறுவன அமைப்பு,ಉದ್ಯಮ ವ್ಯವಸ್ಥೆ
சக்தி,ಶಕ್ತಿ
சக்தி தொடர்பு,ಶಕ್ತಿ ಬಾಂಧವ್ಯ
நுழைவு நேரம்,ಪ್ರವೇಶ ಸಮಯ
உள்ளீடு மாறி,ಇನ್ಪುಟ್ ವೇರಿಯಬಲ್
எண்ணத்தக்க,ಎಣಿಸಬಹುದಾದ
சூழல்,ಪರಿಸರ
"1. சகாப்தம், 2. சகாப்தம், 3. அறிவுறுத்தல் தருணம்","1.ಯುಗ, 2. ಯುಗ, 3. ಸೂಚನೆಯ ಕ್ಷಣ"
EPRAM (நிதி நிரல்படுத்தக்கூடிய படிக்க-மட்டும் நினைவகம்),EPRAM (ಹಣಕಾಸು ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಓದಲು-ಮಾತ್ರ ಮೆಮೊರಿ)
epsilon constrictor,ಎಪ್ಸಿಲಾನ್ ಸಂಕೋಚಕ
சமநிலைப்படுத்தி,ಈಕ್ವಲೈಜರ್
உபகரணங்கள்,ಉಪಕರಣ
சமநிலை வகுப்பு,ಸಮಾನತೆಯ ವರ್ಗ
சமமான உறவு,ಸಮಾನ ಸಂಬಂಧ
"1. அழிவு, 2. ஒழிப்பு","1. ಅಳಿವು, 2. ನಿರ್ಮೂಲನೆ"
பிழை திருத்தம் குறியீடு,ದೋಷ ತಿದ್ದುಪಡಿ ಕೋಡ್
பிழை திருத்தம்,ದೋಷ ತಿದ್ದುಪಡಿ
பிழை கண்டறிதல்,ದೋಷ ಪತ್ತೆ
பிழை கையாளுதல்,ದೋಷ ನಿರ್ವಹಣೆ
பிழை செய்தி,ತಪ್ಪು ಸಂದೇಶ
பிழை விகிதம்,ದೋಷ ದರ
பிழை மீட்பு,ದೋಷ ಚೇತರಿಕೆ
பிழை பெயர்,ದೋಷ ಹೆಸರು
தப்பிக்கும் சின்னம்,ಪಾರು ಚಿಹ್ನೆ
ஈதர்நெட்,ಈಥರ್ನೆಟ್
நிகழ்வு,ಈವೆಂಟ್
நிகழ்வு சங்கிலி,ಈವೆಂಟ್ ಸರಣಿ
நிகழ்வு கட்டுப்பாடு,ಈವೆಂಟ್ ನಿಯಂತ್ರಣ
நிகழ்வு கவுண்டர்,ಈವೆಂಟ್ ಕೌಂಟರ್
விதிவிலக்கு கையாளுதல்,ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ
பரிமாற்ற வட்டு சேமிப்பு,ವಿನಿಮಯ ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ
விலக்குதல்,ಹೊರಗಿಡುವಿಕೆ
பிரத்தியேக மற்றும் (x அல்லது),ವಿಶೇಷ ಮತ್ತು (x ಅಥವಾ)
இயங்கக்கூடிய நிரல்,ಕಾರ್ಯಗತಗೊಳಿಸಬಹುದಾದ ಪ್ರೋಗ್ರಾಂ
மரணதண்டனை அறிக்கை,ಮರಣದಂಡನೆ ಹೇಳಿಕೆ
தேர்ந்தெடுக்கப்பட்ட தேடல்,ಆಯ್ದ ಹುಡುಕಾಟ
இருக்கும்,ಅಸ್ತಿತ್ವದಲ್ಲಿರುವ
பிரச்சினை,ಸಮಸ್ಯೆ
நிபுணர் அமைப்பு,ತಜ್ಞ ವ್ಯವಸ್ಥೆ
"1. வெளிப்பாடு, 2. வெளிப்பாடு","1. ಅಭಿವ್ಯಕ್ತಿ, 2. ಅಭಿವ್ಯಕ್ತಿ"
விரிவாக்கப்பட்ட வரைகலை அணி (x g a),ವಿಸ್ತೃತ ಗ್ರಾಫಿಕಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ (x g a)
விரிவாக்கப்பட்ட தொழில்துறை தரநிலைகள் (EIS),ವಿಸ್ತೃತ ಕೈಗಾರಿಕಾ ಮಾನದಂಡಗಳು (EIS)
அதிக சுமை கொண்ட இயந்திரம்,ಓವರ್ಲೋಡ್ ಯಂತ್ರ
நீட்டிக்கப்பட்ட நினைவகம்,ವಿಸ್ತೃತ ಸ್ಮರಣೆ
"1. விரிவாக்கப்பட்ட துல்லியம், 2. விரிவாக்கப்பட்ட துல்லியம்","1. ವಿಸ್ತೃತ ನಿಖರತೆ, 2. ವಿಸ್ತೃತ ನಿಖರತೆ"
"1. விரிவாக்கப்பட்ட வரிசையாக்கம், 2. விரிவாக்கப்பட்ட பிரித்தல்","1.ವಿಸ್ತರಿತ ವಿಂಗಡಣೆ, 2.ವಿಸ್ತರಿತ ಪ್ರತ್ಯೇಕತೆ"
கூப்பிடு,ಕರೆ ಮಾಡಿ
வெளிப்புற பிழை,ಬಾಹ್ಯ ದೋಷ
வெளிப்புற செயல்பாடு,ಬಾಹ್ಯ ಕಾರ್ಯ
வெளிப்புற குறுக்கீடு,ಬಾಹ್ಯ ಅಡಚಣೆ
"1.புற நினைவகம், 2.புற நினைவகம்","1.ಬಾಹ್ಯ ಸ್ಮರಣೆ, 2.ಬಾಹ್ಯ ಸ್ಮರಣೆ"
வெளிப்புற நினைவகம்,ಬಾಹ್ಯ ಸ್ಮರಣೆ
வெளிப்புற மோடம்,ಬಾಹ್ಯ ಮೋಡೆಮ್
வெளிப்புற குறிப்பு,ಬಾಹ್ಯ ಉಲ್ಲೇಖ
வெளிப்புற தேடல்,ಬಾಹ್ಯ ಹುಡುಕಾಟ
வெளிப்புற சேமிப்பக சாதனம்,ಬಾಹ್ಯ ಶೇಖರಣಾ ಸಾಧನ
பிரித்தெடுத்தல்,ಹೊರತೆಗೆಯುವಿಕೆ
எக்ஸ்ட்ராபோலேஷன்,ಹೊರತೆಗೆಯುವಿಕೆ
பேனல் எழுத்து அச்சுப்பொறி,ಫಲಕ ಅಕ್ಷರ ಮುದ್ರಕ
தோல்வி-பாதுகாப்பு செயல்பாடு,ವೈಫಲ್ಯ-ಸುರಕ್ಷತಾ ಕಾರ್ಯಾಚರಣೆ
தோல்வி விகிதம்,ವಿಫಲತೆಯ ದರ
தோல்வி வெளியேற்றம்,ವೈಫಲ್ಯ ವಿಸರ್ಜನೆ
தவறான குறியீடு,ತಪ್ಪು ಕೋಡ್
தவறான பிழை,ತಪ್ಪು ದೋಷ
"1.முதலீடு, 2.முதலீட்டு புள்ளிகள்","1.ಹೂಡಿಕೆ, 2.ಹೂಡಿಕೆ ಅಂಕಗಳು"
"1. வெளியீடு, 2. வெளியீடு எண்","1. ಸಂಚಿಕೆ, 2. ಸಂಚಿಕೆ ಸಂಖ್ಯೆ"
"1. பிரதி I/O சாதனம், 2. பிரதி உள்ளீட்டு சாதனம்/வெளியீடு","1. ರೆಪ್ಲಿಕೇಶನ್ I/O ಸಾಧನ, 2. ಪ್ರತಿಕೃತಿ ಇನ್‌ಪುಟ್ ಸಾಧನ/ಔಟ್‌ಪುಟ್"
விரைவான நான்கு பரிமாற்றம்,ಕ್ಷಿಪ್ರ ಫೋರ್ಯರ್ ವರ್ಗಾವಣೆ
கொடிய பிழை,ಗಂಭೀರವಾದ ತಪ್ಪು
தவறு கண்டறிதல்,ದೋಷ ಪತ್ತೆ
தவறு கண்டறிதல்,ದೋಷ ರೋಗನಿರ್ಣಯ
தவறு சகிப்புத்தன்மை,ದೋಷಸಹಿಷ್ಣುತೆ
தொலைநகல்,ಫ್ಯಾಕ್ಸ್
தொலைநகல் செய்தி,ಫ್ಯಾಕ್ಸ್ ಸಂದೇಶ
எஃப் டிசி,ಎಫ್ ಡಿಸಿ
அறிகுறி கண்டறிதல்,ರೋಗಲಕ್ಷಣ ಪತ್ತೆ
நிரப்பு சக்கரம்,ತುಂಬುವ ಚಕ್ರ
மறு முதலீடு,ಮರುಹೂಡಿಕೆ
"1.சப்ளையர், 2.ஊட்டச்சத்து, 3.ஊட்டி","1. ಪೂರೈಕೆದಾರ, 2. ಪೋಷಣೆ, 3. ಫೀಡರ್"
அயன்,ಯಾವುದೇ
ஃபைபோனச்சி கண்டுபிடிப்பு,ಫಿಬೊನಾಕಿ ಅನ್ವೇಷಣೆ
ஃபைபோனச்சி வரிசை,ಫಿಬೊನಾಕಿ ಅನುಕ್ರಮ
ஃபைபோனச்சி தொடர்,ಫಿಬೊನಾಕಿ ಸರಣಿ
ஃபைபர் ஆப்டிக்ஸ்,ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್
ஃபிடோ பொறி,ಫಿಡೋ ಬಲೆ
பிராந்தியம்,ಪ್ರದೇಶ
ஐந்தாம் தலைமுறை கணினி,ಐದನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
"1.கோப்பு, 2. கோப்பு","1. ಫೈಲ್, 2. ಕಡತ"
கோப்பு அணுகல் முறை,ಫೈಲ್ ಪ್ರವೇಶ ವಿಧಾನ
கோப்பு ஒதுக்கீடு அட்டவணை,ಫೈಲ್ ಹಂಚಿಕೆ ಕೋಷ್ಟಕ
கோப்பு சுருக்கம்,ಫೈಲ್ ಕಂಪ್ರೆಷನ್
கோப்பு நகலெடுக்கிறது,ಫೈಲ್ ನಕಲು
கோப்பு கட்டமைப்பு,ಫೈಲ್ ಕಾನ್ಫಿಗರೇಶನ್
கோப்பு ஒன்றிணைத்தல்,ಫೈಲ್ ವಿಲೀನ
கோப்பு மீட்பு,ಫೈಲ್ ಚೇತರಿಕೆ
கோப்பு சேமிப்பு,ಫೈಲ್ ಸಂಗ್ರಹಣೆ
கோப்பு அமைப்பு,ಫೈಲ್ ರಚನೆ
கோப்பு முறை,ಕಡತ ವ್ಯವಸ್ಥೆ
கோப்பு பரிமாற்றம்,ಫೈಲ್ ವರ್ಗಾವಣೆ
கோப்பு பரிமாற்ற நெறிமுறை (FTP),ಫೈಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (FTP)
வடிகட்டி,ಫಿಲ್ಟರ್
கடைசி நிலை,ಕೊನೆಯ ಸ್ಥಾನ
தேடு,ಹುಡುಕಿ Kannada
வரையறுக்கப்பட்ட நிலை இயந்திரம்,ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ
தீ சுவர்,ಬೆಂಕಿ ಗೋಡೆ
நிலைபொருள்,ಫರ್ಮ್ವೇರ್
முதலில் வருபவர்களுக்கு முன்னுரிமை,ಮೊದಲು ಬಂದವರಿಗೆ ಮೊದಲ ಸೇವೆ
