Gujarati,Tamil
સામંતશાહી,நிலப்பிரபுத்துவம் கொண்டவர்
ફિદેઇ ડિફેન્સર (=વિશ્વાસના રક્ષક),Fidei defensor (=நம்பிக்கையின் பாதுகாவலர்)
ફીફ,ஃபிஃப்
ફીલ્ડ સિસ્ટમ,கள அமைப்பு
પંદરમો કર,பதினைந்தாவது வரி
આકૃતિ વડા,உருவத் தலை
ફિન ડી siecle,ஃபின் டி சீக்கிள்
અગ્નિ ખાનાર,நெருப்பு உண்பவர்
ફાઇવ માઇલ એક્ટ,ஐந்து மைல் சட்டம்
ધ્વજ,கொடி
ફ્લેમેન ડાયાલિસ,ஃபிளமன் டயாலிஸ்
ફ્લેમેન માર્શેલીસ,ஃபிளமன் மார்ஷியலிஸ்
જ્વલંત મશાલ,எரியும் ஜோதி
ફ્લૅન્ક,பக்கவாட்டு
flanking ચળવળ,பக்கவாட்டு இயக்கம்
વિકસતી સંસ્કૃતિ,செழிக்கும் நாகரிகம்
પ્રવાહવાદી માન્યતા,ஃப்ளூவியலிஸ்டிக் நம்பிக்கை
લોક દેવ,நாட்டுப்புற கடவுள்
લોક દેવી,நாட்டுப்புற தெய்வம்
લોક સ્મૃતિ,நாட்டுப்புற நினைவகம்
લોક પૌરાણિક કથા (=લોકકથા),நாட்டுப்புற புராணம் (=நாட்டுப்புறவியல்)
ઘાસચારો,இரை தேடும்
ધાડ,களமிறங்குதல்
ફોરબિયર,முன்னோடி
વડવા,முன்னோர்
અગ્રદૂત,முன்னோடி
નિરાશ આશા,கெட்ட நம்பிக்கை
રચનાત્મક તબક્કો,உருவாக்கும் நிலை
કિલ્લો,கோட்டை
કિલ્લેબંધી,வலுவூட்டல்
ફોર્ટિફાઇડ નગર,அரணான நகரம்
કિલ્લો,கோட்டை
ફોર્ચ્યુના,Fortuna
ફોરમ રોમનમ,மன்றம் ரோமானம்
ફ્રાન્સિસ્કન,பிரான்சிஸ்கன்
ફ્રેન્કલીન,பிராங்க்ளின்
ભાઈચારો યુદ્ધ,சகோதர யுத்தம்
મફત ચર્ચ,இலவச தேவாலயம்
ફ્રીહોલ્ડર,இலவச உரிமையாளர்
ફ્રીલાન્સ સૈનિક,சுதந்திர சிப்பாய்
ફ્રીલાન્સ સૈનિક,சுதந்திர சிப்பாய்
ફ્રીમેન,ஃப்ரீமேன்
ફ્રીમેન,ஃப்ரீமேன்
મફત પાસ,இலவச நுழைவு சீட்டு
ફ્રેન્ચ ક્રાંતિ,பிரஞ்சு புரட்சி
તપસ્વી,துறவி
ફ્રિયાશિયન ભાડૂતી,ஃப்ராசியன் கூலிப்படையினர்
સરહદી માણસ,எல்லைப்புற மனிதன்
ગેલિયન,கேலியன்
ગેલિકન (=ગેલિકનવાદી),காலிகன் (=கல்லிகனிஸ்ட்)
ગેલિકનિઝમ,கல்லிக்கனிசம்
ગેરિસન,பாதுகாப்பு அரண்
ગૌલ,கோல்
ગાઉન્ટલેટ,கௌண்ட்லெட்
ગાઉન્ટલેટ,கௌண்ட்லெட்
ગાઝેબો,கெஸெபோ
ગાઝેબો,கெஸெபோ
ગાઝેબો,கெஸெபோ
વંશાવળી ઇતિહાસ,மரபியல் வரலாறு
વંશાવળી રેકોર્ડ,மரபியல் பதிவு
વંશાવળી કોષ્ટક,மரபியல் அட்டவணை
વંશાવળી વૃક્ષ,மரபுவழி மரம்
વંશાવળી,மரபியல்
વંશાવળી,மரபியல்
જનરેશન,தலைமுறை
નરસંહાર,இனப்படுகொலை
બિનજાતીય,புறஜாதி
બિનજાતીય,புறஜாதி
બિનજાતીય,புறஜாதி
બિનજાતીય,புறஜாதி
ઘેટ્ટો,கெட்டோ
ઘેટ્ટો,கெட்டோ
ગીબેટ,கிபெட்
ગિલ્ડ (=ગિલ્ડ),கில்ட் (=கில்ட்)
ગ્લેડીએટર,கிளாடியேட்டர்
ભવ્ય ક્રાંતિ,புகழ்பெற்ற புரட்சி
ગોલ્ડન હોર્ડ,கோல்டன் ஹார்ட்
ગ્રાન્ડ એલાયન્સ,மகா கூட்டணி
ગ્રાન્ડી,பேரறிஞர்
ગ્રાન્ડ સિગ્નર,கிராண்ட் சிக்னர்
ગ્રાન્ડ સિગ્નર,கிராண்ட் சிக்னர்
મહાન ગૃહ યુદ્ધ,பெரும் உள்நாட்டுப் போர்
મહાન પ્રસ્થાન (બુદ્ધનું),பெரிய புறப்பாடு (புத்தரின்)
બૃહદ ભારત,பெரிய இந்தியா
ગ્રેટ હેલાસ,கிரேட் ஹெல்லாஸ்
મહાન લોકોનું મોટું ટોળું,பெரிய கூட்டம்
મહાન ત્યાગ (= મહાન પ્રસ્થાન),பெரிய துறவு (=பெரும் புறப்பாடு)
ગ્રેટ સીલ,பெரிய முத்திரை
ગ્રેટ ટ્રૅક,பெரிய டிராக்
મહાન વાહન,பெரிய வாகனம்
ચીનની મહાન દિવાલ,சீனப் பெருஞ்சுவர்
ગ્રીવ,க்ரீவ்
ગાર્ડ-ચેમ્બર,காவலர்-அறை
ગાર્ડ-ચેમ્બર,காவலர்-அறை
ગાર્ડ-ચેમ્બર,காவலர்-அறை
ગુપ્તા,குப்தாக்கள்
હેગિઓગ્રાફી,ஹாகியோகிராபி
હેગિઓગ્રાફી,ஹாகியோகிராபி
હેગિઓલોજી,ஹேகியோலஜி
હેગિઓલોજી,ஹேகியோலஜி
ખાનગી પ્રેક્ષકોનો હોલ,தனிப்பட்ட பார்வையாளர்களின் மண்டபம்
જાહેર પ્રેક્ષકોનો હોલ,பொது பார்வையாளர்களின் மண்டபம்
હેચમેન્ટ,குஞ்சு பொரிப்பது
વિધર્મી,ஹீத்தன்
વિધર્મી,ஹீத்தன்
હીથેનિઝમ,ஹீத்தனிசம்
હેગીરા (હેજેરા),ஹெகிரா (ஹெஜேரா)
હેલેનિઝમ,ஹெலனிசம்
હેલોટ,ஹெலட்
હેરાલ્ડ્રી,ஹெரால்ட்ரி
ધરોહર,பாரம்பரியம்
હિયેરોગ્લિફિક રેખીય અક્ષરો,ஹைரோகிளிஃபிக் நேரியல் எழுத்துக்கள்
હિયેરોગ્લિફિક સ્ક્રિપ્ટ,ஹைரோகிளிஃபிக் ஸ்கிரிப்ட்
ઉચ્ચ ચર્ચ,உயர் தேவாலயம்
ઉચ્ચ લેન્ડર,உயர் லேண்டர்
હિંદુ ધર્મ,இந்து மதம்
ઈતિહાસકાર,வரலாற்றாசிரியர்
ઈતિહાસકાર,வரலாற்றாசிரியர்
ઐતિહાસિક ભૌતિકવાદ,வரலாற்று பொருள்முதல்வாதம்
ઐતિહાસિક યુગ,வரலாற்று சகாப்தம்
ઐતિહાસિક સરહદ,வரலாற்று எல்லை
ઇતિહાસકાર,வரலாற்றாசிரியர்
ઇતિહાસકાર,வரலாற்றாசிரியர்
ઇતિહાસલેખન,வரலாற்று வரலாறு
ઇતિહાસલેખન,வரலாற்று வரலாறு
ઇતિહાસ,வரலாறு
હિટ્ટાઇટ સામ્રાજ્ય,ஹிட்டிட் பேரரசு
પવિત્ર જોડાણ,புனித கூட்டணி
પવિત્ર શહેર,புனித நகரம்
પવિત્ર શહેર,புனித நகரம்
પવિત્ર ભૂમિ,புனித நிலம்
પવિત્ર ભૂમિ,புனித நிலம்
પવિત્ર લીગ,புனித லீக்
પવિત્ર લીગ,புனித லீக்
પવિત્ર રોમન સામ્રાજ્ય (=ધ એમ્પાયર),புனித ரோமானியப் பேரரசு (=பேரரசு)
પવિત્ર સમુદ્ર,புனித கடல்
પવિત્ર સમુદ્ર,புனித கடல்
પવિત્ર યુદ્ધ,புனிதப் போர்
પવિત્ર યુદ્ધ,புனிதப் போர்
ગૃહ સરકાર,உள்நாட்டு அரசாங்கம்
હોમગાર્ડ,ஊர்க்காவல்படை
વતન,தாயகம்
ઘરનો નિયમ,வீட்டு விதி
હોમ રૂલ,வீட்டு விதி
લોકોનું મોટું ટોળું,கூட்டம்
લોકોનું મોટું ટોળું,கூட்டம்
પ્રતિકૂળ દેશ,விரோத நாடு
પ્રતિકૂળ જમીન,பகை நிலம்
ગરમ પીછો,ஒருவரை துரத்தி செல்லுதல்
ઘર,வீடு
ઘર,வீடு
હાઉસ ઓફ કોમન્સ,ஹவுஸ் ஆஃப் காமன்ஸ்
હાઉસ ઓફ લોર્ડ્સ,ஹவுஸ் ஆஃப் லார்ட்ஸ்
હાઉસ ઓફ રિપ્રેઝન્ટેટિવ્સ,பிரதிநிதிகள் சபை
હ્યુગ્યુનોટ્સ,ஹ்யூஜினோட்ஸ்
માનવતાવાદ,மனிதநேயம்
માનવતાવાદી,மனிதநேயவாதி
સો યસર્સ વોર,நூறு யேசர்ஸ் போர்
હુંકર,ஹங்கர்
ઇબાદત ખાના (ઇબાદતનું ઘર),இபாதத் கானா (வழிபாட்டு இல்லம்)
આઇકોનોક્લાસ્ટ,ஐகானோக்ளாஸ்ட்
મૂર્તિપૂજક,உருவ வழிபாடு செய்பவர்
ઇલાહી યુગ,இலாஹி சகாப்தம்
ગેરકાયદેસર યુદ્ધ,சட்டவிரோத போர்
પ્રકાશિત હસ્તપ્રત,ஒளிரும் கையெழுத்துப் பிரதி
સચિત્ર હસ્તપ્રત,விளக்கப்பட கையெழுத்துப் பிரதி
સચિત્ર હસ્તપ્રત,விளக்கப்பட கையெழுத்துப் பிரதி
ઇમામ (ઇમામ),இமாம் (இம்மாம்)
ઈમામત,இமாமேட்
ઈમામત,இமாமேட்
ઈમામબારહ,இமாம்பரா
શાહી,ஏகாதிபத்தியம்
શાહી શહેર,ஏகாதிபத்திய நகரம்
સામ્રાજ્યવાદ,ஏகாதிபத்தியம்
શાહી પસંદગી,ஏகாதிபத்திய விருப்பம்
અવ્યવસ્થિતતા,முறையற்ற தன்மை
ઢોંગી,வஞ்சகர்
કેદ,சிறைவாசம்
કેદ,சிறைவாசம்
આક્રમણ,ஊடுருவல்
આક્રમણ કરનાર,ஊடுருவல்காரன்
સ્વતંત્રતા,சுதந்திரம்
સ્વતંત્રતા દિવસ,சுதந்திர தினம்
સ્વતંત્રતા હોલ,சுதந்திர மண்டபம்
ભારતીય અમેરિકન (=રેડ ઇન્ડિયન=અમેરિકન ભારતીય),இந்தியன் அமேரியன் (=சிவப்பு இந்தியன்=அமெரிக்க இந்தியன்)
ઈન્ડિયન હોમ રૂલ લીગ,இந்தியன் ஹோம் ரூல் லீக்
ઔદ્યોગિક ક્રાંતિ,தொழில் புரட்சி
બેવફાઈ,காஃபிர்
બેવફાઈ,காஃபிர்
ઘૂસણખોરી,ஊடுருவல்
ઘૂસણખોર,ஊடுருவி
માહિતી આપનાર,தகவல் தருபவர்
માહિતી આપનાર,தகவல் தருபவர்
બાતમીદાર,தகவல் தருபவர்
બાતમીદાર,தகவல் தருபவர்
પ્રવેશ,நுழைவு
પ્રવેશ,நுழைவு
પ્રવેશ,நுழைவு
વસવાટ,குடியிருப்பு
રહેવાસી,வசிப்பிடத்தை
વારસો,பரம்பரை
વારસો,பரம்பரை
વારસો,பரம்பரை
શિલાલેખ,கல்வெட்டு
ચિહ્ન,சின்னம்
પ્રવેશનું સાધન,அணுகல் கருவி
સરકારનું સાધન,அரசாங்கத்தின் கருவி
બળવો (બળવો),கிளர்ச்சி (கிளர்ச்சி)
બળવાખોર,கிளர்ச்சியாளர்
બળવો,கிளர்ச்சி
બળવો,கிளர்ச்சி
એકીકરણ,ஒருங்கிணைப்பு
રેકોર્ડની અખંડિતતા,பதிவுகளின் நேர்மை
રાજ્યોની અખંડિતતા,மாநிலங்களின் ஒருமைப்பாடு
ઇન્ટેલિજેન્ટ્સિયા (બુદ્ધિશાળી),புத்திஜீவிகள் (புத்திசாலித்தனம்)
મધ્યસ્થી,பரிந்து பேசுதல்
મધ્યસ્થી,பரிந்து பேசுபவர்
મધ્યસ્થી,இடைத்தரகர்
આંતરરાષ્ટ્રીયવાદ,சர்வதேசியம்
આંતરરાષ્ટ્રીયવાદ,சர்வதேசியம்
આંતરરાષ્ટ્રીયવાદી,சர்வதேசியவாதி
આંતરીક યુદ્ધ,உள்நாட்டுப் போர்
ઈન્ટરની,பயிற்சியாளர்
ઈન્ટરની,பயிற்சியாளர்
ઈન્ટરની કેમ્પ,பயிற்சி முகாம்
નજરબંધ,அடைப்பு
નજરબંધ,அடைப்பு
નજરબંધ,அடைப்பு
ઈન્ટર્નસિયો,இன்டர்னுன்சியோ
દુભાષિયા,மொழிபெயர்ப்பாளர்
દુભાષિયા,மொழிபெயர்ப்பாளர்
દુભાષિયા,மொழிபெயர்ப்பாளர்
હસ્તક્ષેપ,தலையீடு
ઇન્ટેસ્ટેસી,குடலிறக்கம்
ઇન્ટેસ્ટેટ,குடல்
ષડયંત્ર,சூழ்ச்சி
ઘુસણખોર,ஊடுருவும் நபர்
ઘુસણખોર,ஊடுருவும் நபர்
ઘુસણખોરી,ஊடுருவல்
આક્રમણ,படையெடுப்பு
આક્રમણ,படையெடுப்பு
રોકાણ કરો,முதலீடு செய்யுங்கள்
રોકાણ કરો,முதலீடு செய்யுங்கள்
રોકાણ કરો,முதலீடு செய்யுங்கள்
રોકાણ કરો,முதலீடு செய்யுங்கள்
રોકાણ,முதலீடு
રોકાણ,முதலீடு
રોકાણ,முதலீடு
રોકાણ સમારોહ,முதலீட்டு விழா
રાષ્ટ્રીયતા સાથે રોકાણ કરો,தேசியத்துடன் முதலீடு செய்யுங்கள்
અજેય આર્મડા,வெல்ல முடியாத அர்மடா
ઉલ્લંઘન (રાજ્યની),மீறல் (அரசு)
ઉલ્લંઘન રાજ્ય,மீறல் நிலை
અભેદ્ય કિલ્લો,அழிக்க முடியாத கோட்டை
આયર્ન યુગ,இரும்பு யுகம்
લોખંડનો પડદો,இரும்புத்திரை
આયર્ન ગાર્ડ,இரும்பு பாதுகாப்பு
આયર્ન રાશન,இரும்பு ரேஷன்
આયર્ન બાજુઓ,இரும்பு பக்கங்கள்
આયર્ન ટીપેડ તીર,இரும்பு முனை அம்பு
ઇસ્થમિયન રમતો,இஸ்த்மியா விளையாட்டுகள்
જેનિસરી,ஜானிசரி
દરવાન,காவலாளி
દરવાન,காவலாளி
જેવલિન,ஈட்டி
જિમ ક્રો કાયદા,ஜிம் க்ரோ சட்டங்கள்
જિંગો,ஜிங்கோ
જિંગો,ஜிங்கோ
જિંગો,ஜிங்கோ
જિન્ગોઇઝમ,ஜிங்கோயிசம்
સંયુક્ત કાર્યવાહી,கூட்டு நடவடிக்கை
સંયુક્ત નિયંત્રણ,கூட்டு கட்டுப்பாடு
સંયુક્ત કબજો,கூட்டு ஆக்கிரமிப்பு
જ્યુરી,நடுவர் மன்றம்
માત્ર કારણ,வெறும் காரணம்
રાખવું,வை
આર્કાઇવ્સ કીપર,காப்பக காப்பாளர்
કેટલ-ડ્રમ,கெட்டில்-டிரம்
મુખ્ય શબ્દ,முக்கிய வார்த்தை
રાજા,அரசன்
રાજ્ય,இராச்சியம்
કિંગલેટ,கிங்லெட்
રાજા નિર્માતા,கிங் மேக்கர்
કિંગશિપ,அரசாட்சி
કિંગશિપ,அரசாட்சி
રસોડા નો કબાટ,சமையலறை அமைச்சரவை
નાઈટ,மாவீரர்
રાજાપણું,அரசாட்சி
Kinghts હોસ્પિટલર્સ,கிங்ட்ஸ் மருத்துவமனைகள்
સેન્ટ જ્હોનના નાઈટ્સ,செயின்ட் ஜான் மாவீரர்கள்
નાઈટ ટેમ્પ્લર,நைட் டெம்ப்ளர்
કુ ક્લક્સ ક્લાન (KKK),கு க்ளக்ஸ் கிளான் (KKK)
કુમિન્તાંગ,குமிண்டாங்
સમાજ,பாமர மக்கள்
લાન્સ,லான்ஸ்
લેન્સર,லான்சர்
બાદમાં ગુપ્તા,பின்னர் குப்தர்கள்
કાયદેસર વારસદાર,சட்டப்படியான வாரிசு
અધર્મ (= અવ્યવસ્થા),சட்டமின்மை (=சீர்குலைவு)
અધર્મ (= અવ્યવસ્થા),சட்டமின்மை (=சீர்குலைவு)
કાયદાના સ્વામીઓ,சட்ட அதிபதிகள்
ધર્મનિષ્ઠાનો કાયદો,பக்தியின் சட்டம்
લીગ ઓફ નેશન્સ,உலக நாடுகள் சங்கம்
વારસો (=વીસિયત),மரபு (=விருப்பம்)
વારસો (=વીસિયત),மரபு (=விருப்பம்)
કાનૂની વારસદાર,சட்டப்படியான வாரிசு
લેગેટ,சட்டப்படி
લેગેટ,சட்டப்படி
લેગેટ,சட்டப்படி
દંતકથા,புராண
દંતકથા,புராண
લીજન,படையணி
લીજન,படையணி
લીજન ઓફ ઓનર,லெஜியன் ஆஃப் ஹானர்
લેસ મેજેસ્ટી (=લેસે મેજેસ્ટી),Lese majesty (=lese majeste)
ઓછા રાજ્યો,குறைவான மாநிலங்கள்
વિશ્વાસના પત્રો,நம்பிக்கைக் கடிதங்கள்
લીગ-સ્વામી,லீஜ்-பிரபு
લીગે માણસ,லீஜ் மனிதன்
લીગે માણસ,லீஜ் மனிதன்
આજીવન કેદ,ஆயுள் தண்டனை
વંશ,பரம்பரை
લિટલ ઈંગ્લેન્ડર,குட்டி இங்கிலாந்துக்காரர்
નાનું વાહન (= ઓછું વાહન),சிறிய வாகனம் (=குறைவான வாகனம்)
દરિયા કિનારે રાજ્ય,கடல்சார் மாநிலம்
ઉપાસના,வழிபாட்டு முறைகள்
ઉપાસના,வழிபாட்டு முறை
સ્થાનિક નિષ્ઠા,உள்ளூர் விசுவாசம்
સ્થાનિક-સ્વ સરકાર,உள்ளாட்சி-சுய அரசு
લાંબી સંસદ,நீண்ட பாராளுமன்றம்
નીચા દેશો,தாழ்ந்த நாடுகள்
વફાદાર,விசுவாசமான
વફાદારી,விசுவாசம்
મેકિયાવેલિયન નીતિ,மச்சியாவெல்லியன் கொள்கை
મેગ્ના કાર્ટા,மேக்னா கார்ட்டா
મેગ્નમ કોન્સિલિયમ,மேக்னம் கான்சிலியம்
માલુમ નિષેધ,மாலும் தடை
મેન્ડમસ,மாண்டமஸ்
આદેશ,ஆணை
"આદેશ, વર્ગ &#39;A&#39;","ஆணை, வகுப்பு &#39;ஏ&#39;"
"આદેશ, વર્ગ &#39;બી&#39;","ஆணை, வகுப்பு &#39;பி&#39;"
"આદેશ, વર્ગ &#39;C&#39;","ஆணை, வகுப்பு &#39;சி&#39;"
આદેશ સિસ્ટમ,ஆணை அமைப்பு
ફરજિયાત રાજ્ય,கட்டாய நிலை
મેંગોનેલ,மங்கோனல்
મેનિફેસ્ટો,அறிக்கை
દાવપેચ,சூழ்ச்சிகள்
મેન ઓફ વોર,போர் நாயகன்
મનોર,மேனர்
મનોર,மேனர்
માનવશક્તિ,மனித சக்தி
માનવશક્તિ,மனித சக்தி
મેન્યુમિશન,மனுமிஷன்
મનુમિત,மனுமித்
હસ્તપ્રત,கையெழுத்துப் பிரதி
હસ્તપ્રત,கையெழுத்துப் பிரதி
હસ્તપ્રત,கையெழுத்துப் பிரதி
લૂંટારા,கொள்ளைக்காரன்
દરિયાઈ પટ્ટો,கடல் பெல்ட்
દરિયાઈ સંસ્કૃતિ,கடல் நாகரிகம்
દરિયાઈ ધ્વજ,கடல்சார் கொடி
દરિયાઈ સત્તાઓ,கடல்சார் சக்திகள்
દરિયાઈ સાર્વભૌમત્વ,கடல்சார் இறையாண்மை
દરિયાઈ યુદ્ધ,கடல் போர்
માર્ક્વિસ,மார்க்விஸ்
માર્ક્વિસેટ,மார்க்விசேட்
લશ્કરી કાયદો,இராணுவ சட்டம்
માર્શલ રેસ,தற்காப்பு இனங்கள்
શહીદ,தியாகி
હત્યાકાંડ,படுகொலை
દાવપેચનો સમૂહ,சூழ்ச்சி நிறை
માસ્ટર-એટ-આર્મ્સ,மாஸ்டர்-அட்-ஆர்ம்ஸ்
વિધિના માસ્ટર,விழாக்களின் மாஸ்டர்
ઘરના માસ્ટર,வீட்டு மாஸ்டர்
ઘોડાનો માસ્ટર,குதிரையின் மாஸ்டர்
રોલ્સનો માસ્ટર,மாஸ்டர் ஆஃப் தி ரோல்ஸ்
મેચ,பொருத்துக
મેચ,பொருத்துக
મેચલોક,தீப்பெட்டி
વૈવાહિક જોડાણ,திருமண கூட்டணி
ભૂમધ્ય શક્તિઓ,மத்திய தரைக்கடல் சக்திகள்
મેન્શેવિક,மென்ஷிவிக்
ભાડૂતી સૈન્ય,கூலிப்படை
ભાડૂતી સૈનિક,கூலிப்படை வீரர்
વેપારી,வியாபாரி
મધ્યમ વય,இடைக்காலம்
મધ્ય પૂર્વ,மத்திய கிழக்கு
મધ્ય માર્ગ,நடுத்தர பாதை
મધ્ય માર્ગ,நடுத்தர பாதை
મધ્ય માર્ગ (=મધ્યમ અભ્યાસક્રમ),நடுத்தர வழி (=நடுவழி)
સ્થળાંતર,புலம் பெயர்ந்தவர்
સ્થળાંતર,இடம்பெயர்தல்
સ્થળાંતર,இடம்பெயர்தல்
સ્થળાંતર,இடம்பெயர்தல்
લશ્કરવાદ,இராணுவவாதம்
લશ્કરવાદ,இராணுவவாதம்
લશ્કરવાદ,இராணுவவாதம்
લશ્કરવાદ,இராணுவவாதம்
લશ્કરવાદી,இராணுவவாதி
લશ્કરવાદી,இராணுவவாதி
લશ્કરીકરણ,இராணுவமயமாக்கல்
લશ્કરીકરણ,இராணுவமயமாக்கல்
લશ્કરીકરણ,இராணுவமயமாக்கல்
લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર),இராணுவ தந்திரவாதி (=தந்திரவாதி)
લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર),இராணுவ தந்திரவாதி (=தந்திரவாதி)
લશ્કરી રણનીતિ (= વ્યૂહરચના),இராணுவ தந்திரங்கள் (=தந்திரங்கள்)
મિલિશિયા,மிலிஷியா
મિલિશિયા,மிலிஷியா
કુશાસન,தவறான ஆட்சி
લિંક ખૂટે છે,விடுபட்ட இணைப்பு
મિશન,பணி
મિશન,பணி
મિશન,பணி
મિશ્ર જાતિ,கலப்பு இனம்
આધુનિક ઇતિહાસ,நவீன வரலாறு
મોડસ વિવેન્ડી,மோடஸ் விவேண்டி
મોનાકિઝમ,ஒற்றையாட்சி
રાજા,மன்னர்
રાજા,மன்னர்
રાજાશાહી,முடியாட்சி
રાજાશાહી,முடியாட்சி
રાજાશાહી,மன்னராட்சியாளர்
રાજાશાહી,முடியாட்சி
મઠ,மடாலயம்
મઠ,மடாலயம்
મઠ,மடாலயம்
સાધુવાદ,துறவறம்
સાધુવાદ,துறவறம்
સાધુ,துறவி
માતૃ દેશ,தாய் நாடு
માતૃભૂમિ,தாய்நாடு
સંસદની માતા,பாராளுமன்றங்களின் தாய்
મકરાકર્સ,முக்ராக்கர்கள்
મમી,மம்மி
મ્યુઝિયમ,அருங்காட்சியகம்
મસ્કેટ,மஸ்கட்
મસ્કિટિયર,மஸ்கடியர்
મસ્કેટ્રી,மஸ்கெட்ரி
મસ્કેટ્રી,மஸ்கெட்ரி
માસ્ટર માસ્ટર,மஸ்டர் மாஸ்டர்
મસ્ટર-રોલ,மஸ்டர்-ரோல்
મસ્ટર-રોલ,மஸ்டர்-ரோல்
વિદ્રોહ,கலகம்
બળવો અધિનિયમ,கலகம் சட்டம்
રહસ્ય જહાજ,மர்ம கப்பல்
વર્ણનાત્મક,விவரிப்பு
રાષ્ટ્ર,தேசம்
મૂળ,பூர்வீகம்
મૂળ રાજ્ય,சொந்த மாநிலம்
પ્રાકૃતિકતા,இயற்கைவாதம்
કુદરતી અધિકારો,இயற்கை உரிமைகள்
નાઝી,நாஜி
નાઝી ક્રાંતિ,நாஜி புரட்சி
નાઝીવાદ,நாசிசம்
પૂર્વની નજીક,கிழக்குக்கு அருகில்
હબસી,நீக்ரோ
નેગ્રોફિલ,நீக்ரோபில்
નેગ્રોફિલિઝમ,நீக்ரோபிலிசம்
નેગ્રોફોબિયા,நீக்ரோபோபியா
તટસ્થ,நடுநிலை
તટસ્થ દેશ,நடுநிலை நாடு
નવી ડીલ,புதிய ஒப்பந்தம்
નવી દુનિયા,புதிய உலகம்
ખાનદાની,பெருந்தன்மை
નોબલ,உன்னத
નોબલ,உன்னத
વિચરતી,நாடோடி
વિચરતી ટોળું,நாடோடி கூட்டம்
વિચરતી,நாடோடிகள்
બિન-આક્રમકતા કરાર,ஆக்கிரமிப்பு அல்லாத ஒப்பந்தம்
બિન-આક્રમકતા સંધિ,ஆக்கிரமிப்பு அல்லாத ஒப்பந்தம்
બિન-યુદ્ધરહિત રાજ્ય,போர் புரியாத நிலை
અસહકાર,ஒத்துழையாமை
અસહકાર આંદોલન,ஒத்துழையாமை இயக்கம்
સામે,முகப்பு
સામે,முகப்பு
લોકશાહી (=મોબોક્રસી),ஓக்லோக்ரசி (=மொபோக்ரசி)
ઓક્લોક્રેટ,ஓக்லோக்ராட்
સત્તાવાર દસ્તાવેજ,அதிகாரப்பூர்வ ஆவணம்
જૂની દુનિયા,பழைய உலகம்
ઓલિગાર્કી,தன்னலக்குழு
આક્રમણ,தாக்குதல்
ઓપન વાટાઘાટ,திறந்த பேச்சுவார்த்தை
ખુલ્લો પ્રશ્ન,திறந்த கேள்வி
ઓપન રેકોર્ડ્સ,பதிவுகளைத் திற
ઓરિએન્ટ,ஓரியண்ட்
પ્રાચ્યવાદ,ஓரியண்டலிசம்
પ્રાચ્યવાદ,ஓரியண்டலிசம்
પ્રાચ્યવાદી,ஓரியண்டலிஸ்ட்
મૂળ,தோற்றம்
મૂળ,தோற்றம்
ઓર્થોગ્રાફી,ஆர்த்தோகிராபி
દુશ્મનાવટનો ફાટી નીકળવો,பகைமை வெடிப்பு
આઉટ પોસ્ટ,அவுட்-போஸ்ட்
ઓવર-લોર્ડ,ஓவர்-லார்ட்
ઓવર-રાઈડ,ஓவர்-ரைடு
ઓવર-રાઈડ,ஓவர்-ரைடு
મૂર્તિપૂજક,பாகன்
મૂર્તિપૂજક,பாகன்
મૂર્તિપૂજક,பேகனிசம்
મૂર્તિપૂજક,பேகனிசம்
પેગોડા,பகோடா
પેગોડા,பகோடா
પેગોડા,பகோடா
મહેલ ષડયંત્ર,அரண்மனை சூழ்ச்சிகள்
પેલેટિનેટ,பாலடினேட்
તાડ-પાન,பனை ஓலை
પામ રવિવાર,பாம் ஞாயிறு
પેનેગિરિસ્ટ,பேனெஜிரிஸ்ட்
ગભરાટ,பீதி
ગભરાટ,பீதி
ગભરામણ કરનાર,பீதியை உண்டாக்குபவர்
પોપસી,பாப்பாசி
પોપસી,பாப்பாசி
પોપસી,பாப்பாசி
પોપસી,பாப்பாசி
પાપલ બળદ,பாப்பல் காளை
પોપવાદ,பாப்பாலிசம்
પોપવાદ,பாப்பாலிசம்
પોપલિસ્ટ,பாப்பாலிஸ்ட்
પાપલ રાજ્ય,போப்பாண்டவர் மாநிலம்
પેપિઝમ (=પેપિસ્ટ્રી),பாபிசம் (=பாபிஸ்ட்ரி)
પેપિસ્ટ,பாபிஸ்ட்
પેપિરસ,பாப்பிரஸ்
ઉપમા,உவமை
પેરામાઉન્ટ,பாரமவுண்ட்
સર્વોપરીતા (= સર્વોપરી શક્તિ),பாரமவுன்சி (=முக்கிய சக்தி)
સર્વોપરી મહિલા,பரம பெண்மணி
સર્વોપરી સ્વામી,பரம பிரபு
ચર્મપત્ર,காகிதத்தோல்
ચર્મપત્ર,காகிதத்தோல்
ચર્મપત્ર,காகிதத்தோல்
ક્ષમા,மன்னிக்கவும்
વાર્તાલાપ,பார்லிஸ்
વાર્તાલાપ,பார்லிஸ்
સંસદ (=સંસદ),பாராளுமன்றம் (=பாராளுமன்றம்)
લોકસભા,பாராளுமன்றம்
લોકસભા,பாராளுமன்றம்
લોકસભા,பாராளுமன்றம்
સંસદ અધિનિયમ,பாராளுமன்ற சட்டம்
સંસદસભ્ય,பாராளுமன்ற உறுப்பினர்
સંસદસભ્ય,பாராளுமன்ற உறுப்பினர்
