Bengali,Marathi
অপ্রাসঙ্গিক সংকেত,असंबद्ध सिग्नल
ক্রসবার বিনিময়,क्रॉसबार एक्सचेंज
তির্যক ক্ষেত্র পরিবর্ধক,ट्रान्सव्हर्स फील्ड अॅम्प्लिफायर
ক্রসওভার ডিটেক্টর,क्रॉसओव्हर डिटेक्टर
ট্রানজিশন সার্কিট,संक्रमण सर्किट
ক্রিস্টাল মাইক্রোফোন,क्रिस्टल मायक्रोफोन
ক্রিস্টাল অসিলেটর,क्रिस्टल ऑसिलेटर
কিউরি পয়েন্ট,क्युरी पॉइंट
স্ট্রিম পরিবর্ধক,प्रवाह वर्धक
বর্তমান নিয়ন্ত্রিত বর্তমান উৎস (CCCS),वर्तमान नियंत्रित वर्तमान स्रोत (CCCS)
বর্তমান নিয়ন্ত্রিত ভোল্টেজ উৎস (CCVS),वर्तमान नियंत्रित व्होल्टेज स्रोत (CCVS)
স্ট্রিম রিচার্জ,प्रवाह रिचार्ज
বর্তমান লিভারেজ,वर्तमान लाभ
বর্তমান সীমা,वर्तमान मर्यादा
প্রান্তিক বর্তমান প্রতিরোধক,सीमांत वर्तमान प्रतिरोधक
স্ট্রিম প্রতিফলন,प्रवाह प्रतिबिंब
স্ট্রিম মোড লজিক,प्रवाह मोड तर्कशास्त्र
স্ট্রিম অ্যাক্সেস,प्रवाह प्रवेश
স্ট্রিম উৎস,प्रवाह स्रोत
বর্তমান-ভোল্টেজ রূপান্তরকারী,वर्तमान-व्होल्टेज कनवर्टर
বর্তমান স্থানান্তর অনুপাত,वर्तमान हस्तांतरण प्रमाण
বর্তমান ট্রান্সফরমার,वर्तमान ट्रान्सफॉर्मर
স্থির বর্তমান,स्थिर प्रवाह
"পয়েন্টার, কার্সার","पॉइंटर, कर्सर"
কম ড্রাইভার ভোল্টেজ,कमी ड्रायव्हर व्होल्टेज
"পক্ষপাত শেষ, পক্ষপাত শেষ","पूर्वाग्रह समाप्त करा, पूर्वाग्रह समाप्त करा"
শেষ ফ্রিকোয়েন্সি,शेवटची वारंवारता
শেষ স্থান,शेवटचा झोन
বক্ররেখা ট্রেস,वक्र ट्रेस
সাইকেল,सायकल
চক্র চৌর্য,चक्र चौर्य
নলাকার লেন্স,दंडगोलाकार लेन्स
স্ফটিক প্রদর্শন,क्रिस्टल डिस्प्ले
ডিজিটাল থেকে এনালগ কনভার্টার,डिजिटल ते अॅनालॉग कनवर्टर
ডিসি রিস্টোর সার্কিট,डीसी रिस्टोर सर्किट
ডিজিটাল/অ্যানালগ রূপান্তরকারী,डिजिटल/एनालॉग कनवर्टर
"ডিজিটাল এনালগ কনভার্টার, DAC","डिजिटल अॅनालॉग कनवर्टर, DAC"
খারাপ বিনিয়োগ,वाईट गुंतवणूक
স্যাঁতসেঁতে দোলন,ओलसर दोलन
বিষণ্ণ সময়,उदासीन वेळ
স্যাঁতসেঁতে,ओलसर
স্যাঁতসেঁতে ঘূর্ণি স্রোত,ओलसर भोवरा प्रवाह
ড্যাম্পিং সহগ,ओलसर गुणांक
অন্ধকার স্রোত,गडद प्रवाह
ডার্লিংটন পরিবর্ধক,डार्लिंग्टन अॅम्प्लीफायर
ডার্লিংটন সার্কিট,डार्लिंग्टन सर्किट
ডার্লিংটন জুটি,डार्लिंग्टन जोडी
ডস,dos
"তথ্য, বিশ্বাস","डेटा, विश्वास"
বিশ্বাস উপার্জন শরীর,कमावणाऱ्या शरीरावर विश्वास ठेवा
তথ্য ভান্ডার,डेटा स्टोरेज
ডেটা কোড,डेटा कोड
তথ্য লেখক,डेटा लेखक
ডেটা মাল্টিপ্লেক্সার,डेटा मल्टीप्लेक्सर
"ডাটা পোর্ট, ডাটা পোর্ট","डेटा पोर्ट, डेटा पोर्ट"
ডেটা পিকার,डेटा पिकर
তথ্য তালিকা,माहिती पत्रक
ডিবি/অক্টো,dB/ऑक्टो
ডিসি পরিবর্ধক,डीसी अॅम्प्लीफायर
ডিসি মোটর,डीसी मोटर
ডিসি অফসেট,dc ऑफसेट
ডিসি। পাওয়ার সাপ্লাই,डीसी. वीज पुरवठा
ডিসি। পুনর্বাসন,डी.सी. पुनर्वसन
ডিসি। পুনরুদ্ধারকারী,डी.सी. पुनर्संचयित करणारा
ডিসি থেকে এসি কনভার্টার,डीसी ते एसी कन्व्हर्टर
ডিসি। উচ্চস্বরে নিয়ন্ত্রণ,डीसी. मोठा आवाज नियंत्रण
Mh-সংযোজক,Mh-कनेक्टर
ডাইরেক্ট কাপলড ট্রানজিস্টর লজিক গেট/ডিসি টি.এল.,डायरेक्ट कपल्ड ट्रान्झिस्टर लॉजिक गेट/DC T.L.
ডিসি। ক্ষতিগ্রস্ত অপারেশনাল পরিবর্ধক,डीसी. खराब झालेले ऑपरेशनल अॅम्प्लीफायर
অ শক্তিবৃদ্ধি,मजबुतीकरण नसणे
ডিমরগানের আইন,डीमॉर्गनचा कायदा
ডি সাউটি সেতু,de sauti पूल
বাকি সময়,इतर वेळ
বিশ্রাম অঞ্চল,विश्रांती क्षेत्र
ফল্ট ক্লিয়ারেন্স,दोष क्लिअरन्स
দশক ক্যালকুলেটর,दशक कॅल्क्युलेटर
ডেসিবেল,डेसिबल
দশমিক ক্যালকুলেটর,दशांश कॅल्क्युलेटर
দশমিক-বাইনারী রূপান্তর,दशांश-बायनरी रूपांतरण
ঠিকানা ডিকোডিং,पत्ता डीकोडिंग
ডিকোডার,डिकोडर
অ্যালিল,alleles
উত্সর্গীকৃত আবেদন,समर्पित अर्ज
নিবেদিত নিয়ামক,समर्पित नियंत्रक
ডিসি। প্রাক-শক্তিবৃদ্ধি সার্কিট,डी.सी. पूर्व-मजबुतीकरण सर्किट
ত্রুটির ঘনত্ব,दोष घनता
প্রতিচ্ছবি কুণ্ডলী,विक्षेपण कॉइल
বিচ্যুতি প্লেট,विक्षेपण प्लेट
বিচ্যুতি ইউনিট,विक्षेपण युनिट
ব্যর্থতা,अपयश
(চৌম্বক) বিচ্ছুরণ,(चुंबकीय) फैलाव
ডি গাউসন রাশিফল,डी गॉसन कुंडली
de gosson,de gosson
বিলম্ব সার্কিট,विलंब सर्किट
বিলম্ব লাইন,विलंब ओळ
বিলম্ব সময়,विलंब वेळ
বিলম্বিত স্বয়ংক্রিয় লাভ নিয়ামক,विलंबित स्वयंचलित लाभ नियंत्रक
বিলম্বিত স্বয়ংক্রিয় লাভ নিয়ামক,विलंबित स्वयंचलित लाभ नियंत्रक
বিলম্বিত স্বয়ংক্রিয় লাউডনেস কন্ট্রোলার / বিলম্বিত AVC,विलंबित स्वयंचलित लाउडनेस कंट्रोलर / विलंबित AVC
ডেলন যান্ত্রিক সংশোধনকারী,डेलॉन मेकॅनिकल रेक्टिफायर
ডেল্টা সংযোগ,डेल्टा कनेक्शन
ডেল্টা বন্দুক,डेल्टा तोफा
ডেল্টা বন্দুক পায়ের পাতার মোজাবিশেষ,डेल्टा तोफा रबरी नळी
ডেল্টা মড্যুলেশন,डेल्टा मॉड्युलेशन
ডেল্টা-সিগমা এনালগ-ডিজিট রূপান্তরকারী,डेल्टा-सिग्मा एनालॉग-अंकी कनवर्टर
চুম্বকীয়করণ,विचुंबकीकरण
চুম্বকীয়করণ বক্ররেখা,विचुंबकीकरण वक्र
চুম্বকীয়করণ গুণক,डिमॅग्नेटायझेशन गुणक
demodulation,demodulation
demodulator,डिमॉड्युलेटर
ডি মার্গান উপপাদ্য,डी मार्गनचे प्रमेय
মাল্টিপ্লেক্সার,मल्टिप्लेक्सर
অস্বাভাবিক স্কোর,सामान्यीकृत स्कोअर
অবক্ষয় ক্যাপাসিটর,कमी करणे कॅपेसिटर
অবক্ষয়,कमी होणे
অবক্ষয় মোড mosfet,कमी करणे मोड mosfet
"depletion zone, depletion zone","डिप्लेशन झोन, डिप्लेशन झोन"
রেটিং,रेटिंग
desaturated অক্ষর,डिसॅच्युरेटेड वर्ण
সংবেদনশীলতা,असंवेदनशीलता
নকশা নিয়ম,डिझाइन नियम
পরীক্ষার নকশা,चाचणी डिझाइन
ধ্বংসাত্মক অনুরণন,विध्वंसक अनुनाद
আবিষ্কারক,शोधक
বিকল্প বর্তমান সেতু আবিষ্কারক,पर्यायी वर्तमान ब्रिज डिटेक्टर
ফ্রিকোয়েন্সি বিচ্যুতি ধ্রুবক,वारंवारता विचलन स्थिर
বিচ্যুতি ফ্রিকোয়েন্সি,विचलन वारंवारता
যন্ত্র,साधन
এন পার্টিশন,N विभाजने
বিভাজন ক্যালকুলেটর,द्विभाजन कॅल्क्युलेटर
বিভাজক,विभाजक
ডি-ফ্লিপ-ফ্লপ,डी-फ्लिप-फ्लॉप
d ফ্লিপ ফ্লপ,d फ्लिप फ्लॉप
ডাইইলেকট্রিক ধ্রুবক,डायलेक्ट्रिक स्थिरांक
ডাইলেট্রিক্স,डायलेक्ट्रिक्स
ডাইক,डाईक
ডায়োড ক্ষয়,डायोड इरोशन
ডায়াল,डायल
টেপারড ডায়াফ্রাম,टॅपर्ड डायाफ्राम
ডেইজি চেইন,डेझी साखळी
স্ট্যাম্প আকার,मुद्रांक आकार
অস্তরক শোষণ,डायलेक्ट्रिक शोषण
অস্তরক আবরণ,डायलेक्ट्रिक कोटिंग
অস্তরক সূচক,डायलेक्ट्रिक पॉइंट
"অস্তরক ক্ষতি, অস্তরক ক্ষতি,","डायलेक्ट्रिक नुकसान, डायलेक्ट्रिक नुकसान"
ডিফারেনশিয়াল এমপ্লিফায়ার,विभेदक एम्पलीफायर
ডিফারেনশিয়াল এমপ্লিফায়ার,विभेदक एम्पलीफायर
ডিফারেনশিয়াল ক্যাথোড ট্রেইলিং,विभेदक कॅथोड ट्रेलिंग
ডিফারেনশিয়াল অপারেটর,विभेदक ऑपरेटर
ডিফারেনশিয়াল ইনপুট ভোল্টেজ,विभेदक इनपुट व्होल्टेज
ডিফারেনশিয়াল মোড,विभेदक मोड
ডিফারেনশিয়াল মোড ইঙ্গিত,विभेदक मोड संकेत
ডিফারেনশিয়াল জোড়া,विभेदक जोडी
ডিফারেনশিয়াল পিএসকে,विभेदक PSK
ডিফারেনশিয়াল সার্কিট,विभेदक सर्किट
ডিফারেনশিয়াল,विभेदक
ডিফিউজ জংশন ট্রানজিস্টর,डिफ्यूज जंक्शन ट्रान्झिस्टर
ডিফিউজ প্রতিরোধক,डिफ्यूज रेझिस्टर
বিস্তার,प्रसार
ডিফিউশন ক্যাপাসিটর,प्रसार कॅपेसिटर
ডিজিটাল ফিল্টার,डिजिटल फिल्टर
স্কোর,स्कोअर
ডিজিটাল সার্কিট,डिजिटल सर्किट
ডিজিটাল যোগাযোগ,डिजिटल संप्रेषण
ডিজিটাল তুলনাকারী,डिजिटल तुलनाकर्ता
ডিজিটাল কম্পিউটার,डिजिटल संगणक
ডিজিটাল বিলম্ব,डिजिटल विलंब
ডিজিটাল ডিজাইন মাইক্রোপাওয়ার,डिजिटल डिझाइन मायक्रोपॉवर
ডিজিটাল ডিসপ্লে,डिजिटल प्रदर्शन
ডিজিটাল ফিল্টার,डिजिटल फिल्टर
ডিজিটাল ফিল্টারিং,डिजिटल फिल्टरिंग
সংখ্যাগত যুক্তি,संख्यात्मक तर्क
সংখ্যাগত যুক্তি,संख्यात्मक तर्क
ডিজিটাল পলিমিটার,डिजिटल पॉलिमीटर
ডিজিটাল পলিমিটার,डिजिटल पॉलिमीटर
ডিজিটাল পালস,डिजिटल पल्स
ডিজিটাল সিগন্যাল প্রসেসিং,डिजिटल सिग्नल प्रोसेसिंग
ডিজিটাল টেলিভিশন,डिजिटल दूरदर्शन
ডিজিটাল এনালগ রূপান্তরকারী,डिजिटल अॅनालॉग कनवर्टर
বীমা,विमा
মাত্রিক সমীকরণ,आयामी समीकरण
ডায়োড,डायोड
ডায়োডের বৈশিষ্ট্য,डायोड वैशिष्ट्ये
ডায়োড চরিত্রগত বক্ররেখা,डायोड वैशिष्ट्यपूर्ण वक्र
ডায়োড আবিষ্কারক,डायोड डिटेक्टर
ডায়োড গুণক,डायोड गुणक
ডায়োড ট্রানজিস্টর লজিক/ডিটিএস,डायोड ट्रान्झिस्टर लॉजिक/डीटीएस
কন্যা,मुलगी
ন্যাটি সুইচ,nati स्विच
ডাইজিগোটিক,द्विगुणित
ডাইপোল,द्विध्रुव
ডাইপোল অ্যান্টেনা,द्विध्रुवीय अँटेना
ডিরাক,dirac
সরাসরি ঠিকানা,थेट पत्ता
সরাসরি সংযোগ,थेट जोडणी
সরাসরি মেমরি অ্যাক্সেস (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
সরাসরি লেখার শরীর,थेट लेखन मुख्य भाग
দিকনির্দেশক গেমেট,दिशात्मक गेमेट
দিকনির্দেশক লাভ,दिशात्मक लाभ
দিকনির্দেশনা,दिशादर्शकता
দিক অ্যান্টেনা,दिशा अँटेना
incapacitating তদন্ত,अक्षम चौकशी
বিচ্ছিন্ন করা,डिसेम्बल
নিমজ্জন,विसर्जन
"নিমজ্জন বাতি, নিমজ্জন বাতি","विसर्जन दिवा, विसर्जन दिवा"
বস্তুকণা,कण द्रव्य
বিতরণ কর,वितरण कर
অবতল অ্যান্টেনা,अवतल अँटेना
ডিস্ক,डिस्क
স্থানচ্যুতি ধ্রুবক (ধ্রুবক),विस्थापन स्थिर (स्थिर)
স্থানচ্যুতি বর্তমান,विस्थापन वर्तमान
স্থানচ্যুতি ত্রুটি,विस्थापन त्रुटी
প্রদর্শনী,प्रदर्शन
ক্ষয়,क्षय
বিকৃতি,विकृती
বিকৃতি ক্ষতি,विकृती नुकसान
বিকৃতি বর্তমান পরিসীমা,विरूपण वर्तमान श्रेणी
বিকৃতি স্ট্রিম পচা,विरूपण प्रवाह रॉट
বিকৃতি সংবেদনশীলতা,विकृती संवेदनशीलता
বিকৃতি লাভ মার্জিন,विरूपण लाभ मार्जिन
বিকৃতি ইনপুট প্রতিরোধের,विरूपण इनपुट प्रतिरोध
বিকৃতি লুপ লাভ,विकृती लूप लाभ
বিতরণ করা পরিবর্ধক,वितरित अॅम्प्लीफायर
বিতরণ গুণক,वितरण गुणक
পরিবর্তন রিসিভার,भिन्नता प्राप्तकर्ता
শূন্য বিভাগ পরীক্ষা,शून्य विभागणी चाचणी
ডি-লেয়ার,डी-लेयर
আয়নোস্ফিয়ারের ডি-স্তর,आयनोस्फीअरचा डी-स्तर
d-মস,डी-मॉस
ডলবি বডি,डॉल्बी बॉडी
কার্যকর মেরু,प्रभावी पोल
কার্যকর মেরু প্রতিরোধের,प्रभावी ध्रुव प्रतिकार
দাতা বর্জ্য,देणगीदार कचरा
দাতা উপাদান,देणगीदार साहित्य
যত্নহীন অবস্থা,काळजी न करण्याची स्थिती
ভেজাল,भेसळ
ডপলার এফেক্ট,डॉपलर प्रभाव
ডপলার রাডার,डॉपलर रडार
ডসিমিটার,डोसमीटर
পয়েন্ট ম্যাট্রিক্স,पॉइंट मॅट्रिक्स
বিন্দু স্বরলিপি,पॉइंट नोटेशन
গৌণ সমস্যা,दुय्यम समस्या
বাইলেয়ার ক্যাপাসিটর,bilayer कॅपेसिटर
binaural klystron,binaural klystron
দ্বিপাক্ষিক বার,द्विपक्षीय बार
দ্বিপাক্ষিক পিসি বোর্ড,द्विपक्षीय पीसी बोर्ड
ডবল মার্কিং,दुहेरी चिन्हांकन
ডবল ট্রানজিস্টর,दुहेरी ट्रान्झिस्टर
ডুয়াল টিউনড এমপ্লিফায়ার,ड्युअल ट्यून अॅम्प्लीफायर
ডবল লেয়ার ট্রানজিস্টর পরিবর্ধক,डबल लेयर ट्रान्झिस्टर अॅम्प्लिफायर
দ্বিগুণ,दुप्पट
বাধা সময়,व्यत्यय वेळ
আউটপুট ইলেক্ট্রোড,आउटपुट इलेक्ट्रोड
ট্রেলিং আউটপুট ইলেক্ট্রোড,अनुगामी आउटपुट इलेक्ट्रोड
d রাম,d राम
d রাম,d राम
রানঅফ সেল,रनऑफ सेल
স্রোতধারা,प्रवाह प्रवाह
প্রবাহ বেগ,प्रवाह वेग
ছিদ্র টেপ,छिद्र पाडणे टेप
অপারেটর বাস,ऑपरेटर बस
অপারেটিং পর্যায়,ऑपरेटिंग स्टेज
অন্যায়,अधर्म
শুকনো কোষ,कोरडा सेल
শুকনো এচিং,कोरडे कोरीव काम
শুকনো ফিল্ম,कोरडा चित्रपट
শুকনো সুইচিং,कोरडे स्विचिंग
ড্রাইস্টাস আর্ট ডিসপ্লেসার,ड्रायस्टास आर्ट डिस्प्लेसर
D.T.E.,डी.टी.ई.
dtl (ডায়োড ট্রানজিস্টর লজিক),dtl (डायोड ट्रान्झिस्टर लॉजिक)
"ডুয়েগেট ফেট, ডুয়েগেট এফ। ই.টি.","ड्वेगेट फेट, ड्वेगेट एफ. ई.टी."
দ্বৈত মিল,दुहेरी जुळणी
দম্পতি সংক্রমণ,जोडप्याचे प्रसारण
ডবল রিড কোঅর্ডিনেটর,दुहेरी वाचन समन्वयक
"ডুয়াল-ডিফারেন্স এনালগ, ডিজিটাল কনভার্টার","ड्युअल-डिफरन्स अॅनालॉग, डिजिटल कनवर्टर"
ডাইপোল পরিবর্তন,द्विध्रुवीय बदल
ডবল অনুসরণ ভোল্টেজ নিয়ামক,डबल फॉलो व्होल्टेज कंट्रोलर
দ্বৈততা,द्वैत
ডবল সারিবদ্ধ,दुहेरी पंक्ती
নীরব অ্যান্টেনা,मूक अँटेना
ডুপ্লেক্স ট্রান্সমিশন,डुप्लेक्स ट्रान्समिशन
ইউটিলিটি অনুপাত,उपयुक्तता प्रमाण
ইউটিলিটি অনুপাত মড্যুলেশন,उपयुक्तता गुणोत्तर मॉड्यूलेशन
dB-25 সংযোগকারী,dB-25 कनेक्टर
আবাস,निवासस्थान
গতিশীল বৈশিষ্ট্য,डायनॅमिक वैशिष्ट्ये
গতিশীল বৈশিষ্ট্য,डायनॅमिक वैशिष्ट्ये
গতিশীল বর্তমান,डायनॅमिक प्रवाह
গতিশীল প্রতিবন্ধকতা,डायनॅमिक प्रतिबाधा
"গতিশীল লোড লাইন, লোড লাইন","डायनॅमिक लोड लाइन, लोड लाइन"
গতিশীল মেমরি,डायनॅमिक मेमरी
পরিবর্তনশীল মেমরি সেল,व्हेरिएबल मेमरी सेल
গতিশীল মেমরি রিফ্রেশার,डायनॅमिक मेमरी रिफ्रेशर
ডাইনামিক মাউস ইনভার্সন,डायनॅमिक माउस उलथापालथ
ডাইনামিক RAM ডাইনামিক RAM,डायनॅमिक रॅम डायनॅमिक रॅम
গতিশীল পরিসীমা,डायनॅमिक श्रेणी
গতিশীল প্রতিরোধের,डायनॅमिक प्रतिकार
গতিশীল স্থানচ্যুতি রেজিস্টার,डायनॅमिक विस्थापन रजिस्टर
গতিশীল পরীক্ষা,डायनॅमिक चाचणी
ডায়নামিক ভিডিও র্যান্ডম অ্যাক্সেস মেমরি (DVRAM),डायनॅमिक व्हिडिओ रँडम ऍक्सेस मेमरी (DVRAM)
ডায়নামো,डायनॅमो
ডায়নামোমিটার,डायनामोमीटर
ডিনিট্রন অসিলেটর,डायनिट्रॉन ऑसिलेटर
"প্রারম্ভিক প্রভাব, প্রাথমিক প্রভাব","लवकर परिणाम, लवकर परिणाम"
e a রম,ई रोम
পৃথিবী সংযোগ,पृथ्वी कनेक्टिव्हिटी
গ্রাউন্ড স্টেশন,ग्राउंड स्टेशन
Ebers-Moul-Equation,एबर्स-मॉल-समीकरण
Ebers-Maul-Model,एबर्स-मॉल-मॉडेल
প্রতিধ্বনি,प्रतिध्वनी
বিরোধী প্রতিধ্বনি,विरोधी प्रतिध्वनी
এডি কারেন্ট,एडी वर्तमान
স্ট্র্যান্ড সংযোগকারী,स्ट्रँड कनेक्टर
কোর ডিটেক্টর,कोर डिटेक्टर
কোর ট্রিগার ফ্লিপ ফ্লপ,कोर ट्रिगर फ्लिप फ्लॉप
কোর ট্রিগার ল্যাচ,कोर ट्रिगर कुंडी
এডিসন প্রভাব,एडिसन प्रभाव
সম্পাদক,संपादक
কার্যকর এলাকা,प्रभावी क्षेत्र
কার্যকর বর্তমান,प्रभावी प्रवाह
কার্যকর স্থল ব্যাসার্ধ,प्रभावी ग्राउंड त्रिज्या
কার্যকর উচ্চতা,प्रभावी उंची
কার্যকর দৈর্ঘ্য,प्रभावी लांबी
কার্যকর ভর,प्रभावी वस्तुमान
কার্যকর বিকিরণ শক্তি,प्रभावी विकिरण शक्ती
কার্যকর ভোল্টেজ,प्रभावी व्होल्टेज
দক্ষতা,कार्यक्षमता
ই.ই.পি. রম,E.E.P. रॉम
আইকনাল সমীকরণ,आयकॉनल समीकरण
বিপরীত ক্যাপাসিট্যান্স,व्यस्त क्षमता
ই-স্তর,ई-स्तर
বিদ্যুত্প্রবাহ,विद्युतप्रवाह
বৈদ্যুতিক ক্ষেত্র,विद्युत क्षेत्र
বৈদ্যুতিক ক্ষেত্রের তীব্রতা,विद्युत क्षेत्राची तीव्रता
বৈদ্যুতিক কারেন্ট লাইন,विद्युत प्रवाह ओळी
বৈদ্যুতিক সম্ভাব্য,विद्युत क्षमता
ইলেক্ট্রোকশন,विद्युत शॉक
ইলেক্ট্রো-সোল্ডার,इलेक्ट्रो-सोल्डर
বৈদ্যুতিক তরঙ্গ,विद्युत लहर
বৈদ্যুতিক দৈর্ঘ্য,विद्युत लांबी
বৈদ্যুতিক শক্তি,विद्युत शक्ती
বিদ্যুৎ,वीज
ইসিজি,ईसीजी
বৈদ্যুতিক ডায়নামো মিটার,इलेक्ट्रिक डायनॅमो मीटर
ইলেক্ট্রোড,इलेक्ट्रोड
ইলেক্ট্রোড বর্তমান,इलेक्ट्रोड प्रवाह
ইলেক্ট্রোলুমিনেসেন্স,इलेक्ट्रोल्युमिनेसन्स
ইলেক্ট্রোলুমিনেসেন্ট ডিসপ্লে,इलेक्ट्रोल्युमिनेसेंट डिस्प्ले
গ্যালভানিক বিচ্ছিন্নতা,गॅल्व्हनिक अलगाव
ইলেক্ট্রোলাইট,इलेक्ट्रोलाइट
তড়িৎ - ধারক,इलेक्ट्रोलाइटिक कॅपेसिटर
তড়িৎ - ধারক,इलेक्ट्रोलाइटिक कॅपेसिटर
ইলেক্ট্রোম্যাগনেট,इलेक्ट्रोमॅग्नेट
ইলেক্ট্রোম্যাগনেটিক শক্তি,इलेक्ट्रोमॅग्नेटिक ऊर्जा
ইলেক্ট্রোম্যাগনেটিক আনয়ন,इलेक्ट्रोमॅग्नेटिक प्रेरण
"ইলেক্ট্রোম্যাগনেটিক ইন্টারফারেন্স, ইএমআই","इलेक्ट्रोमॅग्नेटिक हस्तक्षेप, EMI"
ইলেক্ট্রোম্যাগনেটিক বর্ণালী,इलेक्ट्रोमॅग्नेटिक स्पेक्ट्रम
ইলেক্ট্রোম্যাগনেটিক তরঙ্গ,इलेक्ट्रोमॅग्नेटिक लहर
তড়িৎচুম্বকত্ব,विद्युत चुंबकत्व
ইলেক্ট্রো মেকানিক্যাল ফিল্টার,इलेक्ट्रो मेकॅनिकल फिल्टर
ইলেক্ট্রোমিটার,इलेक्ट्रोमीटर
তড়িচ্চালক বল,विद्युतचुंबकिय बल
ইলেকট্রন,इलेक्ट्रॉन
ইলেক্ট্রন মরীচি,इलेक्ट्रॉन बीम
ইলেকট্রন চার্জ,इलेक्ट्रॉन चार्ज
ইলেকট্রন নির্গমন,इलेक्ट्रॉन उत्सर्जन
ইলেকট্রন প্রবাহ,इलेक्ट्रॉन प्रवाह
ইলেকট্রন গ্যাস,इलेक्ट्रॉन वायू
ইলেকট্রন ডিভাইস,इलेक्ट्रॉन उपकरण
ইলেকট্রন গর্ত জোড়া,इलेक्ट्रॉन भोक जोडी
ইলেকট্রন - অণুবীক্ষণ যন্ত্র,इलेक्ट्रॉन मायक्रोस्कोप
ইলেকট্রন কক্ষপথ,इलेक्ट्रॉन कक्षा
ইলেকট্রন শেল,इलेक्ट्रॉन शेल
ইলেকট্রন ভোল্ট,इलेक्ट्रॉन व्होल्ट
ইলেক্ট্রন তরঙ্গ নল,इलेक्ट्रॉन वेव्ह ट्यूब
ইলেকট্রনিক চার্জ,इलेक्ट्रॉनिक चार्ज
ইলেকট্রনিক ডেটা স্ট্রেস,इलेक्ट्रॉनिक डेटा ताण
ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ,इलेक्ट्रॉनिक डेटा प्रोसेसिंग
ইলেকট্রনিক কী,इलेक्ट्रॉनिक की
ইলেকট্রনিক মেইল (ই-মেইল),इलेक्ट्रॉनिक मेल (ई-मेल)
ইলেকট্রনিক ভর,इलेक्ट्रॉनिक वस्तुमान
ইলেকট্রনিক সংখ্যাসূচক,इलेक्ट्रॉनिक अंकीय
ইলেকট্রনিক সুইচিং,इलेक्ट्रॉनिक स्विचिंग
ইলেকট্রনিক ভোল্টমিটার,इलेक्ट्रॉनिक व्होल्टमीटर
ইলেকট্রনিকভাবে টিউন করা রিসিভার,इलेक्ट्रॉनिक ट्यून केलेला रिसीव्हर
ইলেকট্রনিক্স শিল্প সমিতি,इलेक्ट्रॉनिक्स उद्योग संघटना
ইলেক্ট্রোপ্লেটিং,इलेक्ट्रोप्लेटिंग
ইলেক্ট্রোস্কোপ,इलेक्ट्रोस्कोप
তড়িৎচুম্বকত্ব,विद्युत चुंबकत्व
ইলেক্ট্রোস্ট্যাটিক প্রবাহ,इलेक्ट्रोस्टॅटिक प्रवाह
ইলেক্ট্রোস্ট্যাটিক সংরক্ষণকারী,इलेक्ट्रोस्टॅटिक संरक्षक
উপাদান,घटक
আপগ্রেড,श्रेणीसुधारित करा
অগ্রগতি কোণ,प्रगती कोन
উপবৃত্তাকার প্রতিফলক,लंबवर्तुळाकार परावर्तक
উপবৃত্তাকার ফিল্টার,लंबवर्तुळाकार फिल्टर
উপবৃত্তাকার মেরু,लंबवर्तुळाकार ध्रुव
এমবেডেড সিস্টেম,एम्बेडेड प्रणाली
অ্যাবসিডিক কোড,abssidic कोड
নির্গতকারী,उत्सर्जक
ইমিটার ওরিয়েন্টেশন কনফিগারেশন,एमिटर ओरिएंटेशन कॉन्फिगरेशन
ইমিটার বাইপাস ক্যাপাসিটর,एमिटर बायपास कॅपेसिटर
নির্গত বৈশিষ্ট্য,उत्सर्जित वैशिष्ट्ये
ইমিটার যুগল পরিবর্ধক,एमिटर जोडलेले अॅम्प्लीफायर
বিকিরণকারী প্রসারণ,उत्सर्जक प्रसार
ইমিটার ট্রেলিং,उत्सर्जक अनुगामी
বিকিরণকারী প্রতিরোধক,उत्सर्जक प्रतिरोधक
ইমিটার স্থিতিশীল অভিযোজন কনফিগারেশন,emitter स्थिर अभिमुखता कॉन्फिगरेशन
ইমিটার বেস জংশন,एमिटर बेस जंक्शन
"emitter যুগল যুক্তি, ECL","emitter कपल्ड लॉजिक, ECL"
যান্ত্রিক,यंत्रीकृत
সক্ষম,सक्षम करा
encapsulation,encapsulation
কোডিত্র,कोडित्रा
জোড়া লাগানো,एनक्रिप्शन
বৃত্তাকার লাভ,वर्तुळाकार लाभ
রূপান্তর,रूपांतरण
পদ্ধতিগত,पद्धतशीर
বৃত্তাকার স্থানচ্যুতি,गोलाकार विस्थापन
অনুদৈর্ঘ্য অ্যান্টেনা,रेखांशाचा अँटेना
অনুদৈর্ঘ্য অ্যারে,अनुदैर्ध्य अॅरे
শক্তি,ऊर्जा
শক্তি বার,ऊर्जा बार
ব্যান্ড ফাঁক,बँड अंतर
শক্তি স্তর,ऊर्जा पातळी
শক্তি স্তরের চিত্র,ऊर्जा पातळी आकृती
বর্ধিত প্রসারিত ভর স্পেসিফিকেশন,वर्धित विस्तारित वस्तुमान तपशील
বর্ধিত নিবন্ধ নিবন্ধক,वाढवलेला लेख निबंधक
বৃদ্ধি,वाढ
বৃদ্ধি প্যাটার্ন,वाढ नमुना
উন্নত Mosfet,वर्धित Mosfet
এনট্রপি,एन्ट्रॉपी
