Punjabi,Hindi
ਟਕਰਾਅ,संघर्ष
ਮੰਡਲੀ,धर्म-संगति
ਜਿੱਤਣ ਵਾਲਾ ਰਾਜ,विजेता राज्य
ਜੇਤੂ,विजेता
ਵਿਜੇਤਾ,"वर्षक वीर, अत्याचारी विजेता"
ਕੌਸਿਲਿਅਮ,राजपरिषद्
ਕੰਸਿਸਟਰੀ,"चर्च न्यायालय, काँसिस्टरी"
ਸਾਜ਼ਿਸ਼,षड़यन्त्र
ਸਾਜ਼ਿਸ਼,2. साजिश
ਕੌਂਸਲੇਟ,कांसुली शासन
ਸਲਾਹ-ਮਸ਼ਵਰੇ ਦੀ ਕਿਤਾਬ,परामर्श-पुस्तिका
ਮਹਾਂਦੀਪੀ ਪ੍ਰਣਾਲੀ,महाद्वीपीय व्यवस्था
ਕਨਵੈਨਸ਼ਨ ਸੰਸਦ,अनधिकृत आहूत पार्लियामेंट
ਕਾਪਰਹੈੱਡਸ (=ਪੀਸ ਡੈਮੋਕਰੇਟਸ),कापरहेड्स
ਕਾਪੀਹੋਲਡ,"पट्ट-भूमि, पट्टे पर मिली भूमि"
ਘੇਰਾਬੰਦੀ,परिसीमन; घेरा डालना
ਕਰੋਨਾ,"मुकुट, किरीट"
ਤਾਜਪੋਸ਼ੀ,राज्याभिषेक
ਤਾਜਪੋਸ਼ੀ ਪੱਥਰ,"अभिषेकाश्म, अभिषेक-शिला"
ਕਾਰਪਸ,(ग्रंथ) संग्रह
Corsair,"जलदस्यु, समुद्री डाकू"
Corsair,2. दस्यु पोत
ਕੋਰਸੇਟ (=ਕੋਰਸਲੇਟ),"उरस्त्राण, वक्षस्त्राण"
ਕੋਰਟੇਸ,"कार्टिज़, स्पेनी संसद"
ਕੋਟਰ (=ਕੋਟੀਅਰ),कुटी घर
ਕੋਟਰ (=ਕੋਟੀਅਰ),2. खिदमती काश्तकार
ਪੈਲੇਟਿਨੇਟ ਦੀ ਗਿਣਤੀ ਕਰੋ,काउन्ट पैलेटीनेट
ਦੇਸ਼ ਦਾ ਘਰ,ग्राम्य आवास
ਕਾਉਂਟੀ,काउन्टी
ਕਾਉਂਟੀ ਬੋਰੋ,काउन्टी बरो
ਕਾਉਂਟੀ ਅਦਾਲਤਾਂ,काउन्टी न्यायालय
ਕਾਉਂਟੀ ਪੈਲਾਟਾਈਨ,काउन्टी रियासत
ਅਦਾਲਤ,दरबार
ਅਦਾਲਤ,2. राजसभा
ਅਦਾਲਤੀ ਸਰਕੂਲਰ,राजपरिपत्र
ਅਦਾਲਤੀ ਸ਼ਿਸ਼ਟਾਚਾਰ,"दरबारी शिष्टाचार, दरबारी अदब, दरबारी क़ायदा"
ਦਰਬਾਰੀ,"राजदरबारी, राजसभासद, मुसाहिब"
ਕੇਸੇਸ਼ਨ ਦੀ ਅਦਾਲਤ,कोर्ट ऑफ कैसेशन
ਕੋਰਟ ਆਫ਼ ਡਾਇਰੈਕਟਰਜ਼ (EIC),"(ईस्ट इंडिया कंपनी का) निदेशक मंडल, कोर्ट ऑफ डायरेक्टर्स"
ਮਾਲਕਾਂ ਦੀ ਅਦਾਲਤ,"(ईस्ट इंडिया कंपनी का) स्वामी मंडल, कोर्ट ऑफ प्रोप्राइटर्स"
ਦਰਬਾਰੀ ਕਵੀ,राजकवि
ਨੇਮਬੱਧ ਕੈਮਰੋਨੀਅਨ,प्रसंविदाकारी केमेरोनपंथी
ਤਾਜ,"राजा, क्राउन"
ਤਾਜ,2. (क) ताज
ਤਾਜ,(ख) मुकुट
ਤਾਜ ਜ਼ਮੀਨ,"खालसा, राजभूमि"
ਤਾਜ ਜ਼ਮੀਨ,2. संघ राज्य
ਕ੍ਰਾਊਨ ਪ੍ਰਿੰਸ,युवराज
ਕਰੂਸੇਡ,"धर्मयुद्ध, जिहाद"
ਕਰੂਸੇਡਰ,धर्म-योद्धा
ਕ੍ਰਿਪਟੋਗ੍ਰਾਮ,"गुप्त लेख, छद्म लेख, गुप्त संदेश, कूट लेख, कूट संदेश, छद्म संदेश"
ਕੁਇਰਾਸ,"वक्षस्त्राण, जिरहबख़्तर"
ਕੁਇਰਾਸੀਅਰ,"चर्म कवचधारी, अश्वारोही"
ਪੰਥ ਦੇਵਤਾ,संप्रदाय देवता
ਕਰਿਆ,"क्यूरिया, सभा-भवन, परिषद"
ਕਰਿਆ,2. रोम का सीनेट भवन
ਜ਼ਾਰਵਾਦ,जारशाही
ਹਨੇਰਾ ਮਹਾਂਦੀਪ,अंध महाद्वीप
ਨਿਰਣੇ ਦਾ ਦਿਨ,प्रलय-दिवस
ਨਿਰਣੇ ਦਾ ਦਿਨ,2. क़यामत का दिन
ਡੀਨ,"डीन, अधिष्ठाता"
ਦਹਾਕਾ,जशक
ਡੇਨਾਰੀਅਸ,दीनार
ਬਰਖਾਸਤ ਬਾਦਸ਼ਾਹ,सिंहासनच्युत राजा
ਉਜਾੜ,विलुंठन
ਬਰਬਾਦੀ,"अपहरण, लूट-खसोट"
Dethrone,गद्दी से उतारना
ਡਾਇਡੇਮ,राजमुकुट
ਡਾਇਡੇਮ,2. किरीट
ਡਾਇਡੇਮ,3. राजचिह्र
ਡਾਇਸੀਆ,डायेसिया
ਡਿਕੈਸਟਰੀਅਮ,न्यायालय
ਦਿਲੁਵੀਆਵਾਦੀ,जलप्रलयवादी
ਡਾਇਓਸਿਸ,बिशप-क्षेत्र
ਡਾਇਓਸਿਸ,2. डायोसीज़
ਨਿਰਦੇਸ਼ਕ (=ਡਾਇਰੈਕਟਰੀ),क्रांतिकारी कार्यकारिणी
ਨਿਰਦੇਸ਼ਕ (=ਡਾਇਰੈਕਟਰੀ),2. दायरोक्तायर
ਦਿਰਹਾਮ,दिरहम
ਬੇਵਫ਼ਾ,निष्ठाहीन
ਬੇਵਫ਼ਾ,2. देशद्रोही
ਭੁੱਲ ਦਾ ਸਿਧਾਂਤ,"राज्य-अपहरण नीति, राज्यलय-नीति"
ਦਸਤਾਵੇਜ਼,"प्रलेख, दस्तावेज़"
ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ,"दस्तावेज़ी साक्ष्य, प्रलेखी साक्ष्य"
ਡੋਮੇਸਡੇ ਬੁੱਕ,"अंतिम निर्णय पुस्तक, क़यामत के दिन की पुस्तक"
Constantine ਦਾ ਦਾਨ,कॉन्सटेन्टाइन का दान
ਕਿਆਮਤ,"विधि, क़ानून"
ਦਾਜ ਦੀ ਰਾਣੀ,राजमाता
ਡਰੈਗਨ,"ड्रेगून, घुड़सवार"
ਡਰੋਮੇਡੇਰੀਅਨ,साँडनी सवार
ਡਰੋਮੇਡਰੀ,"साँडनी, मादा ऊँट"
ਡਰੋਮੰਡ,महा नौका
ਦੋਹਰਾ,द्वंद्व युद्ध
ਦੋਹਰਾ ਗਠਜੋੜ,"डुअल अलाएँस, दोहरी संधि"
ਦੋਹਰੀ entente,ड्यूल आँताँत
ਦੋਹਰੀ ਪ੍ਰਣਾਲੀ (= ਦੋਹਰੀ ਸਰਕਾਰ),"दोहरा शासन, दुहरी सरकार, द्वैध शासन"
ਡਿਊਕ,ड्यूक
ਡੂਮਾ,ड्यूमा
ਬੌਣਾ ਅਵਤਾਰ,वामन अवतार
ਰਾਜਵੰਸ਼,वंश
ਰਾਜਵੰਸ਼,2. राजवंश
ਇੱਲ,गरूड़
ਬਜ਼ੁਰਗ ਆਦਮੀ,एल्डरमेन
ਅਰਲ,अर्ल
ਅਰਲਡਮ,"अर्लपद, अर्लक्षेत्र"
ਸ਼ੁਰੂਆਤੀ ਗੁਪਤਾ,"पूर्व गुप्त वंश, पूर्व गुप्त वंशीय राजा"
ਸ਼ੁਰੂਆਤੀ (ਇਤਿਹਾਸਕ) ਸਾਈਟਾਂ,पूर्वकालीन (ऐतिहासिक) स्थल
ਸ਼ੁਰੂਆਤੀ ਵੈਦਿਕ ਕਾਲ,पूर्व वैदिक काल
ਉਪਦੇਸ਼ਕ,नागरिक सभा
ਬਹਾਲੀ ਦਾ ਹੁਕਮ,"प्रत्यास्थापन धर्मादेश, प्रत्यास्थापनराजादेश, एडिक्ट ऑफ रेस्टिट्यूशन"
ਅੱਠ ਗੁਣਾ ਮਾਰਗ,अष्टांगिक मार्ग
ਬਜ਼ੁਰਗ,"चर्च अधिकारी, गिरजाधिकारी, प्रेसबीटर"
ਬਜ਼ੁਰਗ ਰਾਜਨੇਤਾ (=ਜੀਨਰੋ),वयोवृद्ध राजविद्
ਹਾਥੀ ਬੱਕਰਾ,अंकुश
ਗਿਆਰਾਂ ਸਾਲਾਂ ਦਾ ਜ਼ੁਲਮ,"ग्यारह वर्ष का आतंक राज्य, एकादश वर्षीय आतंक राज्य"
ਐਲੀਸੀ (=ਐਲੀਸੀ),एलीजे
ਘੇਰਾਬੰਦੀ ਅੰਦੋਲਨ,बाड़ाबंदी आंदोलन
ਐਨਸਾਈਕਲਿਕ,पोप-परिपत्र
ਐਨਸਾਈਕਲੋਪੀਡਿਸਟ ਲਹਿਰ,विश्वकोशकार आंदोलन
ਐਂਟੇਨਟੇ,"आंतांत, सौहार्द"
ਏਨਟੇਂਟ ਕੋਰਡਿਆਲ,"दृढ़ सौहार्द, आंतांत कार्दिआल"
ਰਾਜਗੱਦੀ,राज्यारोहण
ਦਲ,"परिचारक गण, परिचर"
ਏਫ਼ੋਦ,"वस्त्र, परिधान"
ਈਫੋਰ,"दंडाधीश, एफोर"
ਮਹਾਂਕਾਵਿ ਯੁੱਗ,वीरयुग
ਮਹਾਂਕਾਵਿ ਹੀਰੋ,महाकाव्य-नायक
ਐਪੀਗ੍ਰਾਫ,पुरालेख
ਐਪੀਸਕੋਪੇਸੀ,बिशपतंत्र
ਐਪੀਸਕੋਪੇਟ,विशप-पीठ
ਪ੍ਰਸੰਗ,घटना
ਯੁਗ,युग
ਯੁੱਗ ਬਣਾਉਣ ਵਾਲੀ ਘਟਨਾ,युगांतरकारी घटना
ਯੁਗ-ਰਚਨ ਵਾਲਾ ਮਨੁੱਖ,युग-प्रवर्तक व्यक्ति
ਉਪਨਾਮ,नाम-स्रोत
ਇਕਵੇਰੀ,अश्वपाल
ਇਕਵੇਰੀ,2. एक्यरी
ਘੋੜਸਵਾਰ ਦੀ ਮੂਰਤੀ,अश्वारोही मूर्ति
ਯੁੱਗ,"काल, संवत्"
ਅਰਗਸਟੁਲਮ,दास-कारागार
ਯੂਕੇਰਿਸਟ,यूखेरिस्त
ਈਵੈਂਜਲਿਜ਼ਮ,"शुभ संदेशवाद, इंजीलवाद"
ਖੁਸ਼ਖਬਰੀ ਦੀ ਲਹਿਰ,इंजीली आंदोलन
ਪ੍ਰਚਾਰਕ,"इंजीली प्रचारक, इंजीलवादी"
Exarch,एक्सार्क
Exilarch,"निष्कासितों का शासक, निर्वासितों का शासक"
ਫਲੰਗਿਸਟ,फैलेंजवादी
ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ,() पितृभूमि
ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ,(2) स्वदेश
ਫੇਰੀਆ,पर्व
ਫੈਟਿਸ਼,जड़-पूजा
ਜਾਗੀਰਦਾਰੀ,सामंती-क्षेत्र
ਜਾਗੀਰਦਾਰੀ (=ਸਾਮੰਤੀ ਸਿਸਟਮ),"सामंतवाद, सामंतशाही"
ਜਗੀਰੂ ਸਿਸਟਮ,सामंती व्यवस्था
ਜਾਗੀਰਦਾਰ,सामंत
ਫਿਦੀ ਡਿਫੈਂਸਰ (= ਵਿਸ਼ਵਾਸ ਦਾ ਰਖਵਾਲਾ),धर्मत्राता
Fief,जागीर
ਫੀਲਡ ਸਿਸਟਮ,क्षेत्र-व्यवस्था
ਪੰਦਰਵਾਂ ਟੈਕਸ,पंचदशांश कर
ਚਿੱਤਰ ਸਿਰ,नाम मात्र का अध्यक्ष
ਫਿਨ ਡੀ ਸੀਕਲ,अवसानमुखी शताब्दी
ਅੱਗ ਖਾਣ ਵਾਲਾ,फायर ईटर
ਪੰਜ ਮੀਲ ਐਕਟ,पाँच मील अधिनियम
ਝੰਡਾ,"पताका, ध्वज"
ਫਲੇਮੇਨ ਡਾਇਲਿਸ,जुपिटर के पुजारी
ਫਲੇਮੇਨ ਮਾਰਸ਼ਲਿਸ,मार्स के पुजारी
ਬਲਦੀ ਮਸ਼ਾਲ,"दीप्त शिला, जलती मशाल"
ਫਲੈਂਕ,"पार्श्व, बाजू"
ਫਲੈਂਕਿੰਗ ਅੰਦੋਲਨ,"तुलुग़मा, पार्श्वग्राह"
ਵਧਦੀ ਹੋਈ ਸੱਭਿਅਤਾ,उन्नतिशील सभ्यता
ਪ੍ਰਵਾਹਵਾਦੀ ਵਿਸ਼ਵਾਸ,नदी संबंधी विश्वास
ਲੋਕ ਦੇਵਤਾ,"लोक-देवता, जन-देवता"
ਲੋਕ ਦੇਵੀ,जन-देवी
ਲੋਕ ਯਾਦ,लोक-स्मृति
ਲੋਕ-ਕਥਾ (=ਲੋਕ ਕਥਾ),लोक कथा
ਚਾਰਾ,रसदमारी धावा
ਧੜਾਧੜ,धावा
ਪਹਿਲਾਂ ਤੋਂ,"पुरखा, पूर्वज"
ਪੂਰਵਜ,"पूर्वज, पुरखा"
ਅਗਲਾ,पूर्वगामी
ਉਦਾਸ ਉਮੀਦ,"जोखिम दल, अग्रदल"
ਰਚਨਾਤਮਕ ਪੜਾਅ,निर्माण-अवस्था
ਕਿਲਾ,"किला, दुर्ग, गढ़"
ਕਿਲਾਬੰਦੀ,क़िलाबंदी
ਕਿਲਾਬੰਦ ਸ਼ਹਿਰ,"प्राचीरयुक्त नगर, परकोटेवाला नगर"
ਕਿਲ੍ਹਾ,"दुर्ग, कोटला, गढ़ी"
Fortuna,फॉर्चूना
ਫੋਰਮ ਰੋਮਨਮ,रोमन फोरम
ਫਰਾਂਸਿਸਕਨ,फ्रांसिस श्रमण
ਫਰੈਂਕਲਿਨ,मध्यवर्गीय ज़मींदार
ਭਰਾਤਰੀ ਜੰਗ,भ्रातृघातक युद्ध
ਮੁਫ਼ਤ ਚਰਚ,"स्वतंत्र चर्च, अबद्ध गिरजा"
ਫਰੀਹੋਲਡਰ,"उन्मुक्त भूमिधर, स्वतंत्र माफीदार"
ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ,() शस्त्रोपजीवी सैनिक
ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ,(2) स्वच्छंद सैनिक
ਫ੍ਰੀਮੈਨ,() स्वाधीन नागरिक
ਫ੍ਰੀਮੈਨ,(2) पर्ण नागरिक
ਫ੍ਰੀਪਾਸ,दस्तक
ਫਰਾਂਸੀਸੀ ਕ੍ਰਾਂਤੀ,फ्रांसीसी क्रांति
ਤਪੱਸਿਆ,भिक्षु
ਫਰਿਆਸੀਅਨ ਕਿਰਾਏਦਾਰ,फ्रिजी भृतक सैनिक
ਸਰਹੱਦੀ ਆਦਮੀ,सीमांतवासी व्यक्ति
ਗੈਲੀਓਨ,"दीर्घ नौपोत, दीर्घ नौका"
ਗੈਲੀਕਨ (=ਗੈਲੀਕਨਿਸਟ),"फ्राँसीसी, गॉलीय व्यक्ति"
ਗੈਲੀਕਨਵਾਦ,गैलीयवाद
ਗੈਰੀਸਨ,"दुर्ग सेना, गैरिसन"
ਗੌਲ,गॉल
ਗੌਂਟਲੇਟ,"() लौह हस्तक, धातु का दस्ताना"
ਗੌਂਟਲੇਟ,(2) हस्त-कवच
ਗਾਜ਼ੇਬੋ,() सावन-भादों
ਗਾਜ਼ੇਬੋ,(2) धारागृह
ਗਾਜ਼ੇਬੋ,(3) झरोखा
ਵੰਸ਼ਾਵਲੀ ਇਤਿਹਾਸ,वंशावली-इतिहास
ਵੰਸ਼ਾਵਲੀ ਰਿਕਾਰਡ,"वंशावली-इतिहास, वंशावली अभिलेख"
ਵੰਸ਼ਾਵਲੀ ਸਾਰਣੀ,"वंशसारणी, वंशावली"
ਵੰਸ਼ਾਵਲੀ ਰੁੱਖ,वंश-वृक्ष
ਵੰਸ਼ਾਵਲੀ,"वंशावली, वंश-वृक्ष"
ਵੰਸ਼ਾਵਲੀ,2. वंशिकी
ਪੀੜ੍ਹੀ,पीढ़ी
ਨਸਲਕੁਸ਼ੀ,"जन-संहार, जाति-संहार"
ਗ਼ੈਰ-ਯਹੂਦੀ,() सामान्य जन
ਗ਼ੈਰ-ਯਹੂਦੀ,(2) गैर यहूदी
ਗ਼ੈਰ-ਯਹੂਦੀ,(3) ईसाई
ਗ਼ੈਰ-ਯਹੂਦੀ,(4) मूर्त‍ि पूजक
ਘੇਟੋ,"() घेटो, यहूदी बस्ती"
ਘੇਟੋ,(2) पृथक बस्ती
ਗਿੱਬਟ,"टिकटी, फाँसी का तख्ता"
ਗਿਲਡ (=ਗਿਲਡ),श्रेणी
ਗਲੇਡੀਏਟਰ,"खड्गमल्ल, असिक्रीड़क"
ਸ਼ਾਨਦਾਰ ਇਨਕਲਾਬ,गौरवमय क्रांति
ਗੋਲਡਨ ਹੋਰਡ,तातारी महासंघ
ਮਹਾਨ ਗਠਜੋੜ,"यूरोपीय सहबंध, यूरोपीय संश्रय"
ਗ੍ਰੈਂਡੀ,अमीर
ਗ੍ਰੈਂਡ ਸਾਈਨਰ,() तुर्की का सुल्तान
ਗ੍ਰੈਂਡ ਸਾਈਨਰ,(2) महासामंत
ਮਹਾਨ ਸਿਵਲ ਯੁੱਧ,महा गृहयुद्ध
ਮਹਾਨ ਵਿਦਾਇਗੀ (ਬੁੱਧ ਦਾ),(महात्मा बुद्ध का) महाभिनिष्क्रमण
ਗ੍ਰੇਟਰ ਇੰਡੀਆ,बृहत्तर भारत
ਮਹਾਨ Hellas,बृहत यूनान
ਮਹਾਨ ਭੀੜ,ग्रेट होर्ड
ਮਹਾਨ ਤਿਆਗ (= ਮਹਾਨ ਰਵਾਨਗੀ),महाभिनिष्क्रमण
ਮਹਾਨ ਸੀਲ,"राज-मुद्रा, राजा की मुहर"
ਮਹਾਨ ਟ੍ਰੈਕ,महाप्रवासन
ਮਹਾਨ ਵਾਹਨ,महायान
ਚੀਨ ਦੀ ਮਹਾਨ ਕੰਧ,"चीन की महाप्राचीर, चीन की विशाल दीवार"
ਗ੍ਰੀਵ,"पिंडलीत्राण, पिंडलीकवच"
ਗਾਰਡ-ਚੰਬਰ,() रक्षक कक्ष
ਗਾਰਡ-ਚੰਬਰ,(2) रक्षक चौकी
ਗਾਰਡ-ਚੰਬਰ,(3) अस्थायी कारावास
ਗੁਪਤਾ,गुप्त वंश
ਹੈਜੀਓਗ੍ਰਾਫੀ,() संत चरित संग्रह
ਹੈਜੀਓਗ੍ਰਾਫੀ,(2) संत चरित लेखन
ਹੈਜੀਓਲੋਜੀ,() संत चरित
ਹੈਜੀਓਲੋਜੀ,(2) संत साहित्य
ਨਿੱਜੀ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ,दीवाने ख़ास
ਜਨਤਕ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ,"दीवाने आम, आम दरबार"
ਹੈਚਮੈਂਟ,"शस्त्रांकित पट्टिका, कुल-चिह्नाँकित पट्टिका"
ਈਥਨ,() अवधर्मी
ਈਥਨ,"(2) क़ाफिर, बुतपरस्त"
ਹੇਥਨਿਜ਼ਮ,देव-पूजा
ਹੇਗੀਰਾ (ਹੀਜਰਾ),हिज़र
ਹੇਲੇਨਿਜ਼ਮ,यूनानी संस्कृति
ਹੇਲੋਟ,"भूमिदास, दास"
ਹੇਰਾਲਡਰੀ,कुल-चिह्रांकन कला
ਵਿਰਾਸਤ,विरासत
ਹਾਇਰੋਗਲਿਫਿਕ ਰੇਖਿਕ ਅੱਖਰ,चित्रात्मक रेखीय अक्षर या प्रतीक
ਹਾਇਰੋਗਲਿਫਿਕ ਲਿਪੀ,चित्रात्मक लिपि
ਉੱਚ ਚਰਚ,हाई चर्च
ਉੱਚ ਲੈਂਡਰ,हाई लैन्डर
ਹਿੰਦੂ ਧਰਮ,हिंदू धर्म
ਇਤਿਹਾਸਕਾਰ,() इतिहासज्ञ
ਇਤਿਹਾਸਕਾਰ,(2) इतिहासकार
ਇਤਿਹਾਸਕ ਪਦਾਰਥਵਾਦ,ऐतिहासिक भौतिकवाद
ਇਤਿਹਾਸਕ ਯੁੱਗ,ऐतिहासिक युग ऐतिहासिक काल
ਇਤਿਹਾਸਕ ਸਰਹੱਦ,ऐतिहासिक सीमांत
ਇਤਿਹਾਸਕਾਰ,इतिहास-लेखक
ਇਤਿਹਾਸਕਾਰ,2. इतिवृत्त लेखक
ਇਤਿਹਾਸਕਾਰੀ,इतिहास-लेखनकला
ਇਤਿਹਾਸਕਾਰੀ,2. इतिहास-लेखन
ਇਤਿਹਾਸ,इतिहास
ਹਿੱਟੀ ਸਾਮਰਾਜ,हित्ती साम्राज्य
ਪਵਿੱਤਰ ਗਠਜੋੜ,"पवित्र मैत्री, पवित्र सहबंध"
ਪਵਿੱਤਰ ਸ਼ਹਿਰ,"() पुण्य पुरी, पवित्र नगर"
ਪਵਿੱਤਰ ਸ਼ਹਿਰ,(2) होली सिटी
ਪਵਿੱਤਰ ਧਰਤੀ,() पुण्य भूमि
ਪਵਿੱਤਰ ਧਰਤੀ,(2) होली लैंड
ਹੋਲੀ ਲੀਗ,"() होली लीग, पवित्र संघ"
ਹੋਲੀ ਲੀਗ,"() सन्  से  ईo की अवधि में, पोप जूलियस द्वितीय (पदकाल सन् - ईo) ने फ्रांसिसियों को इटली से निष्कासित करने के उद्देश्य से इटली के नगर राज्य वेनिस को विजित कर और स्पेन के फर्डिनेन्ड (सन् - ईo) के साथ मिलकर पवित्र संघ की स्थापना की। आगे चलकर इंग्लैंड के राजा हेनरी अष्टम (सन् -) और सम्राट मैक्सिमिलियन प्रथम् (पदकाल सन् - ईo) भी संघ में सम्मिलित हो गए। हेनरी अष्टम् ने ‘एड़ युद्ध’ (बैटिल आफ द स्पर्स) में फ्रांसीसियों को पराजित किया और यह संघ भी उसी के साथ समाप्त हो गया।"
ਪਵਿੱਤਰ ਰੋਮਨ ਸਾਮਰਾਜ (= ਸਾਮਰਾਜ),"पवित्र रोमन साम्राज्य, रोम का धर्म-राज्य"
ਪਵਿੱਤਰ ਸਾਗਰ,() पोप का अधिकार-क्षेत्र
ਪਵਿੱਤਰ ਸਾਗਰ,(2) धर्ममंडल
ਪਵਿੱਤਰ ਜੰਗ,जिहाद
ਪਵਿੱਤਰ ਜੰਗ,2. धर्म-युद्ध
ਗ੍ਰਹਿ ਸਰਕਾਰ,बर्तानिया सरकार
ਹੋਮ ਗਾਰਡ,"होम गार्ड, गृह रक्षक दल"
ਹੋਮਲੈਂਡ,स्वदेश
ਘਰੇਲੂ ਨਿਯਮ,स्वशासन
ਹੋਮ ਰੂਲ,होम रूल
ਹੋਰਡ,ओर्दु
Horde,2. झुंड
ਦੁਸ਼ਮਣ ਦੇਸ਼,विरोधी देश
ਵਿਰੋਧੀ ਜ਼ਮੀਨ,शत्रु-प्रदेश
ਗਰਮ ਪਿੱਛਾ,"क्षिप्र अनुघर्षण, सरगर्मी से पीछा करना"
ਘਰ,सदन
ਘਰ,2. घराना
ਹਾਊਸ ਆਫ ਕਾਮਨਜ਼,हाउस ऑफ कॉमन्स
ਲਾਰਡਸ ਦਾ ਘਰ,हाउस ऑफ लॉर्डस
ਪ੍ਰਤੀਨਿਧ ਸਦਨ,हाउस ऑफ रिप्रेजेन्टेटिव्स
ਹਿਊਗਨੋਟਸ,"हयूजिनात, फ्रांसीसी प्रोटेस्टैन्ट"
ਮਾਨਵਵਾਦ,"मानवतावाद, मानवता"
ਮਾਨਵਵਾਦੀ,मानव (ता) वादी
ਸੌ ਯਸਰਸ ਦੀ ਜੰਗ,शतवर्षीय युद्ध
ਹੰਕਾਰ,"हंकर, अनुदारदली (य)"
ਇਬਾਦਤ ਖਾਨਾ (ਪੂਜਾ ਘਰ),"इबादतखाना, उपासना-गृह"
ਆਈਕੋਨੋਕਲਾਸਟ,"मूर्ति भंजक, बुतशिकन"
ਮੂਰਤੀਕਾਰ,मूर्त्तिपूजक
ਇਲਾਹੀ ਯੁੱਗ,"इलाही संवत्, इलाही काल"
ਗੈਰ-ਕਾਨੂੰਨੀ ਜੰਗ,अवैध युद्ध
ਪ੍ਰਕਾਸ਼ਿਤ ਖਰੜੇ,"अलंकृत पांडुलिपि, चमकदार पांडुलिपि"
ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ,सचित्र पांडुलिपि
ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ,2. सचित्र हस्तलेख
ਇਮਾਮ (ਇਮਾਮ),इमाम
ਇਮਾਮਤ,इमाम-राज्य
ਇਮਾਮਤ,2. इमाम पद
ਇਮਾਮਬਾਰਾ,इमामबाड़ा
ਸ਼ਾਹੀ,"साम्राज्यिक, साम्राज्य संबंधी"
ਸ਼ਾਹੀ ਸ਼ਹਿਰ,साम्राज्यिक नगर
ਸਾਮਰਾਜਵਾਦ,साम्राज्यवाद
ਸ਼ਾਹੀ ਤਰਜੀਹ,साम्राज्यिक अधिमानात्मकता
ਅਵਿਵਸਥਾ,दुःनीति
ਪਾਖੰਡੀ,झूठा दावेदार; प्रतारक
ਕੈਦ,कैद
ਕੈਦ,2. कारावास
ਘੁਸਪੈਠ,"क्षिप्र आक्रमण, अचानक हमला"
ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ,"आक्रमणकारी, धावामार"
ਸੁਤੰਤਰਤਾ,स्वाधीनता
ਅਜਾਦੀ ਦਿਵਸ,स्वाधीनता-दिवस
ਸੁਤੰਤਰਤਾ ਹਾਲ,इंडिपेन्डेंस हाल
ਭਾਰਤੀ ਅਮਰੀਕਨ (= ਲਾਲ ਭਾਰਤੀ = ਅਮਰੀਕੀ ਭਾਰਤੀ),अमरीकी इंडियन
ਇੰਡੀਅਨ ਹੋਮ ਰੂਲ ਲੀਗ,"भारतीय होम रूल लीग, इंडियन होम रूल लीग"
ਉਦਯੋਗਿਕ ਕ੍ਰਾਂਤੀ,औद्योगिक क्रांति
ਬੇਵਫ਼ਾਈ,"क़ाफिर, अविश्वासी"
ਬੇਵਫ਼ਾਈ,"2. क़ाफिर, विधर्मी"
ਘੁਸਪੈਠ,घुसपैठ
ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ,घुसपैठिया
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,ज्ञापक
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,2. भेदिया
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,सूचनादाता
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,2. मुखबिर
ਪ੍ਰਵੇਸ਼,प्रवेश
ਪ੍ਰਵੇਸ਼,2. अंतः प्रवेश
ਪ੍ਰਵੇਸ਼,3. प्रवेशाधिकार
ਨਿਵਾਸ,निवास
ਵਾਸੀ,निवासी
ਵਿਰਾਸਤ,वंशागति
ਵਿਰਾਸਤ,2. उत्तराधिकार
ਵਿਰਾਸਤ,3. दाय
ਸ਼ਿਲਾਲੇਖ,"उत्कीर्ण लेख, अभिलेख"
ਨਿਸ਼ਾਨ,लक्षण
ਪਹੁੰਚ ਦਾ ਸਾਧਨ,अधिमिलन-पत्र
ਸਰਕਾਰ ਦਾ ਸਾਧਨ,इन्स्ट्रूमेंट ऑफ गवर्नमेंट
ਬਗਾਵਤ (ਵਿਦਰੋਹ),उपप्लव
ਵਿਦਰੋਹੀ,उपप्लवी
ਬਗਾਵਤ,विप्लव
ਬਗਾਵਤ,2. परिद्रोह
ਏਕੀਕਰਣ,"एकीकरण, समेकीकरण"
ਰਿਕਾਰਡ ਦੀ ਇਕਸਾਰਤਾ,अभिलेखों (रिकार्डों) की अविकलता
