Kannada,Malayalam
"ವಿಭಜನೆ, ಅರೆ ಕಲೆ","വിഭജനം, അർദ്ധകല"
ಡೈಕ್ರೋಮೇಟ್ ಕೋಶ,ഡൈക്രോമേറ്റ് സെൽ
"ದ್ವಂದ್ವ, ದೃಶ್ಯ ದ್ವಿಗುಣ, ಮಟ್ಟದ ದ್ವಿಗುಣ","ദ്വിമുഖം, വിഷ്വൽ ദ്വിമുഖം, ലെവൽ ദ്വിമുഖം"
ಡಿಕ್ಟಾಫೋನ್,ഡിക്ടഫോൺ
ಡೈಎಲೆಕ್ಟ್ರಿಕ್,വൈദ്യുതചാലകം
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ಸ್,വൈദ്യുതചാലകങ്ങൾ
ಡೀಸೆಲ್ ಸೈಕಲ್,ഡീസൽ സൈക്കിൾ
ಅಂತರ,വിടവ്
"ಡಿಫರೆನ್ಷಿಯಲ್ ಫ್ರೀಕ್ವೆನ್ಸಿ, ವಿಚಲನ ಆವರ್ತನ","ഡിഫറൻഷ്യൽ ഫ്രീക്വൻസി, വ്യവകലന ആവൃത്തി"
"ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಇಂಟರ್ಸ್ಟಿಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್","വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, ഇന്റർസ്റ്റീഷ്യൽ, ഡിഫറൻഷ്യൽ"
ಭೇದಾತ್ಮಕ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,ഡിഫറൻഷ്യൽ ആഗിരണം
ಡಿಸ್ಟಿಂಕ್ಷನ್ ಆಂಪ್ಲಿಫೈಯರ್,വ്യതിരിക്ത ആംപ്ലിഫയർ
"ಪೆನೆಟ್ರೇಟಿವ್ ಕ್ಯಾಲೋರಿಮೀಟರ್, ಪೆನೆಟ್ರೇಟಿವ್ ಕ್ಯಾಲೋರಿಮೀಟರ್","പെനിട്രേറ്റീവ് കലോറിമീറ്റർ, പെനിട്രേറ്റീവ് കലോറിമീറ്റർ"
ಡಿಫರೆನ್ಷಿಯಲ್ ಕೆಪಾಸಿಟರ್,ഡിഫറൻഷ്യൽ കപ്പാസിറ്റർ
ಭೇದಾತ್ಮಕ ವಲಯ,ഡിഫറൻഷ്യൽ സോൺ
ಭೇದಾತ್ಮಕ ಪ್ರಸರಣ,ഡിഫറൻഷ്യൽ ഡിഫ്യൂഷൻ
ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,ഡിഫറൻഷ്യൽ സമവാക്യം
ಡಿಫರೆನ್ಷಿಯಲ್ ಅಳಿವಿನ ಗುಣಾಂಕ,ഡിഫറൻഷ്യൽ എക്സിറ്റിൻഷൻ കോഫിഫിഷ്യന്റ്
ಇಂಟರ್ಮೀಟರ್ ಅಯಾನೀಕರಣ ಚೇಂಬರ್,ഇന്റർമീറ്റർ അയോണൈസേഷൻ ചേമ്പർ
ಡಿಫರೆನ್ಷಿಯಲ್ ಐಸೊಟೋಪ್ ವಿಧಾನ,ഡിഫറൻഷ്യൽ ഐസോടോപ്പ് രീതി
ಭೇದಾತ್ಮಕ ವೇಗ,ഡിഫറൻഷ്യൽ പ്രവേഗം
ಪ್ರತ್ಯೇಕಿಸಿ,വേർതിരിക്കുക
"ವಿಭಿನ್ನ, ವಿಭಿನ್ನ","വ്യത്യസ്തമായ, വ്യത്യസ്തമായ"
"ವ್ಯತ್ಯಾಸ, ವ್ಯತ್ಯಾಸ","വ്യത്യാസം, വ്യത്യാസം"
ವಿವರ್ತನೆ,ഡിഫ്രാക്ഷൻ
ಡಿಫ್ರಾಕ್ಟೋಮೀಟರ್,ഡിഫ്രാക്റ്റോമീറ്റർ
"ಪ್ರಸರಣ, ಪ್ರಸರಣ","വ്യാപിച്ച, വ്യാപിച്ച"
ಹರಡಿದೆ,വ്യാപിച്ചു
ಪ್ರಸರಣ,വ്യാപനം
ಡಿಫ್ಯೂಸಿವಿಟಿ,ഡിഫ്യൂസിവിറ്റി
"ಅಂಕೆ, ವ್ಯಾಸ, ಬೆರಳು","അക്കം, വ്യാസം, വിരൽ"
ಡಿಜಿಟಲ್ ರೆಕಾರ್ಡಿಂಗ್,ഡിജിറ്റൽ റെക്കോർഡിംഗ്
ಡಿಜಿಟಲ್ ವೋಲ್ಟ್ಮೀಟರ್,ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ
ದ್ವಿ-ಐಸೋಟೋಪಿಕ್ ಅಂಶಗಳು,ദ്വി-ഐസോടോപിക് മൂലകങ്ങൾ
ಪ್ರಸರಣ,വ്യാപനം
ವಿಸ್ತರಣೆ ವಿರೂಪ,വികാസ വൈകല്യം
ಎಕ್ಸೋಮೀಟರ್,എക്സോമീറ്റർ
ವಿಸ್ಫಾರಿಣಿ,വിസ്ഫരിണി
"ವಿಸ್ತರಣೆ, ಉದ್ದ-ಅಗಲ, ಆಯಾಮ, ಶಕ್ತಿ","വിപുലീകരണം, നീളം-വീതി, അളവ്, ശക്തി"
ಆಯಾಮದ,ഡൈമൻഷണൽ
ಆಯಾಮ,മാനം
ವಿಮಾ ಘಟಕ,ഇൻഷുറൻസ് യൂണിറ്റ്
ಆಯಾಮವಿಲ್ಲದ ಆಯಾಮ,അളവില്ലാത്ത മാനം
"ಸವಕಳಿ, ಕಡಿತ","മൂല്യത്തകർച്ച, കുറവ്"
ವಿಕಿರಣ,പ്രസരിപ്പുള്ള
ಡಯೋಡ್,ഡയോഡ്
ಡಯೋಪ್ಟರ್,ഡയോപ്റ്റർ
ವಕ್ರೀಭವನ ವಲಯ,അപവർത്തന മേഖല
ವಕ್ರೀಭವನದ ಮಸೂರ,റിഫ്രാക്റ്റിംഗ് ലെൻസ്
"ಬಾಗಿ, ಬಾಗಿ, ತೊಟ್ಟಿ","കുമ്പിടുക, കുമ്പിടുക, തൊട്ടി"
ಪತನದ ಕೋನ,വീഴ്ചയുടെ ആംഗിൾ
ದ್ವಿಧ್ರುವಿ,ദ്വിധ്രുവം
ಬೈಪೋಲಾರ್ ಪದರ,ബൈപോളാർ പാളി
ಡೈರಾಕ್ ಡೆಲ್ಟಾ ಕಾರ್ಯ,dirac delta ഫംഗ്ഷൻ
"ನೇರ, ನೇರ, ನೇರ, ನೇರ, ವಿರುದ್ಧ","നേരായ, നേരായ, നേരായ, നേരിട്ടുള്ള, എതിർ"
ಅನುಲೋಮ್ ಪರಸ್ಪರ ಸಂಬಂಧ,അനുലോം പരസ്പരബന്ധം
ಏಕಮುಖ ವಿದ್ಯುತ್,നേരിട്ടുള്ള കറന്റ്
ನೇರ,നേരിട്ട്
"ನೇರ ಹೊಡೆತ, ನೇರ ಹೊಡೆತ","നേരിട്ടുള്ള അടി, നേരായ അടി"
"ನಿರ್ದೇಶನ, ನಿರ್ದೇಶನ","ദിശ, ദിശ"
ದಿಕ್ಕಿನ,ദിശാസൂചന
ಬಾಹ್ಯಾಕಾಶ ಸ್ಥಿರತೆ,ബഹിരാകാശ സ്ഥിരത
"ಡಿಕೋಸಿನ್, ಡಿಕೋಸಿನ್","ഡിക്കോസിൻ, ഡിക്കോസിൻ"
"ದಿಕ್ಕು, ದಿಕ್ಕು, ದಿಕ್ಕು","ദിശാസൂചകമായ, ദിശാസൂചകമായ, ദിശാസൂചകമായ"
ದಿಕ್ಕು,ദിശാബോധം
ಸಾಮಾನ್ಯ ಜಾಲರಿ,സാധാരണ ലാറ്റിസ്
ಸರಳ ರೇಖೆ,നേർരേഖ
ಅನುಕ್ರಮ ಅನುಪಾತ,തുടർച്ചയായ അനുപാതം
ನೇರ ವಿಧಾನ,നേരിട്ടുള്ള രീതി
ನಿರ್ದೇಶನ,സംവിധാനം
ನೇರ ಓದುವ ಸಾಧನ,നേരിട്ടുള്ള വായന ഉപകരണം
ಮುಂದೆ ದೂರದರ್ಶಕ,മുന്നിൽ ദൂരദർശിനി
"ವಸ್ತು, ವೃತ್ತ, ಡಿಸ್ಕ್, ಡಿಸ್ಕ್","ഒബ്ജക്റ്റ്, സർക്കിൾ, ഡിസ്ക്, ഡിസ്ക്"
"ಇಮ್ಮರ್ಶನ್, ಎಫ್ಯೂಷನ್, ಬ್ಲೀಚಿಂಗ್","നിമജ്ജനം, എഫ്യൂഷൻ, ബ്ലീച്ചിംഗ്"
ನೀರಿನ ಇಮ್ಮರ್ಶನ್,വെള്ളം നിമജ്ജനം
"ಸ್ಥಗಿತ, ಸ್ಥಗಿತ, ಮುರಿತ","നിർത്തലാക്കൽ, നിർത്തലാക്കൽ, ഒടിവ്"
ನಿರಂತರ,തുടർച്ചയായി
"ಸಂಶೋಧನೆ, ಹುಡುಕಾಟ","ഗവേഷണം, തിരയൽ"
ವ್ಯತ್ಯಾಸ,പൊരുത്തക്കേട്
ಕಣಗಳು,കണികകൾ
"ಕಾನ್ಕೇವ್ ಆಂಟೆನಾ, ಡಿಶ್ ಆಂಟೆನಾ","കോൺകേവ് ആന്റിന, ഡിഷ് ആന്റിന"
"ಕರಗುವಿಕೆ, ಗ್ರ್ಯಾನ್ಯುಲೇಷನ್","പിരിച്ചുവിടൽ, ഗ്രാനുലേഷൻ"
ವಿಸರ್ಜನೆ ಸ್ಥಿರ,പിരിച്ചുവിടൽ സ്ഥിരമായ
ಪ್ರಸರಣ ಶಕ್ತಿ,വിസർജ്ജന ഊർജ്ജം
ವಿಸರ್ಜನೆಯ ಅರ್ಧ-ಜೀವಿತಾವಧಿ,പിരിച്ചുവിടൽ അർദ്ധായുസ്സ്
ವಿಸರ್ಜನೆಯ ದರ್ಜೆ,പിരിച്ചുവിടൽ ഗ്രേഡ്
"ಡಿಸ್ಲೊಕೇಶನ್, ಡಿಸ್ಲೊಕೇಶನ್, ಡಿಸ್ಲೊಕೇಶನ್, ಡಿಸ್ಲೊಕೇಶನ್","സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം"
"ತಪ್ಪು ರೇಖೆ, ದೋಷದ ತಿರುಳು","ഫോൾട്ട് ലൈൻ, ഫോൾട്ട് കോർ"
ತಪ್ಪು ಲೂಪ್,തെറ്റ് ലൂപ്പ്
"ಅಸ್ವಸ್ಥತೆ, ಅಸ್ವಸ್ಥತೆ, ಅಸ್ವಸ್ಥತೆ","ക്രമക്കേട്, ക്രമക്കേട്, ക്രമക്കേട്"
ಅವ್ಯವಸ್ಥೆ,കുഴപ്പം
"ಗೊಂದಲ, ಗೊಂದಲ","ആശയക്കുഴപ്പം, ആശയക്കുഴപ്പം"
"ಚದುರಿದ, ಚದುರಿದ","ചിതറി, ചിതറി"
"ಪ್ರಸರಣ, ಚದುರುವಿಕೆ","വിസരണം, ചിതറിക്കൽ"
ಉತ್ಕ್ಷೇಪಕ,പ്രൊജക്റ്റൈൽ
ಚೆದುರಿದ,ചിതറിക്കിടക്കുന്ന
ಪ್ರತಿಫಲನ,പ്രതിഫലനം
ಸ್ಥಳಾಂತರ,സ്ഥാനമാറ്റാം
ಪ್ರದರ್ಶನ,പ്രദർശനം
ಕನ್ಸೋಲ್,കൺസോൾ
ಬಿಡಿಸಿಕೊಳ್ಳುವ ಶಕ್ತಿ,വിച്ഛേദിക്കുന്ന ശക്തി
ಅಸಮಾನ,അസമമായ
ಕೊಳೆಯುವ ಗುಣಾಂಕ,ശോഷണം ഗുണകം
ನಾಶಕಾರಿ,ദ്രവിക്കുന്ന
ಕೊಳೆತ ವ್ಯವಸ್ಥೆ,ശോഷണ സംവിധാനം
ಬೇರ್ಪಡಿಸಬಹುದಾದ,വേർപെടുത്താവുന്ന
ಬೇರ್ಪಡಿಸಲಾಗಿದೆ,വേർപിരിഞ്ഞു
ಇತ್ಯರ್ಥ,സ്വഭാവം
ಅಸಂಗತತೆ,പൊരുത്തക്കേട്
ದೂರ,ദൂരം
ದೂರದ,അകലെ
"ವಿಭಿನ್ನ, ವಿಭಿನ್ನ, ವಿಭಿನ್ನ, ಅಭಿವ್ಯಕ್ತಿಶೀಲ","വ്യതിരിക്തമായ, വ്യതിരിക്തമായ, വ്യതിരിക്തമായ, പ്രകടിപ്പിക്കുന്ന"
ತಾರತಮ್ಯ,വിവേചനം
ಪ್ರತ್ಯೇಕ ಆಸ್ತಿ,വ്യതിരിക്തമായ സ്വത്ത്
"ವ್ಯತ್ಯಾಸ, ವ್ಯತ್ಯಾಸ","വേർതിരിക്കുക, വേർതിരിക്കുക"
ವಿಕೃತ,വികൃതമാക്കുക
"ವಿರೂಪ, ವಿರೂಪ",വൈകല്യം
ವಿರೂಪ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,രൂപഭേദം ഇലാസ്തികത
ವಿತರಿಸಿದ ಆಂಪ್ಲಿಫಯರ್,വിതരണം ചെയ്ത ആംപ്ലിഫയർ
"ವಿತರಣೆ, ವಿತರಣೆ","വിതരണം, വിതരണം"
"ವಿತರಣಾ ನಿಯಮ, ವಿತರಣಾ ನಿಯಮ","വിതരണ നിയമം, വിതരണ നിയമം"
ಅಡಚಣೆ,അസ്വസ്ഥത
"ತೊಂದರೆಗೊಳಗಾದ, ತೊಂದರೆಗೊಳಗಾದ ಸಮತೋಲನ","അസ്വസ്ഥമായ, അസ്വസ്ഥമായ സന്തുലിതാവസ്ഥ"
ಗೊಂದಲದ ಶಕ್ತಿ,ശല്യപ്പെടുത്തുന്ന ശക്തി
"ಅಹ್ನಿಕ್, ದಿವಾಚಾರ್, ದಿವಾ, ಡೈಲಿ","അഹ്നിക്, ദിവാചർ, ദിവ, ഡെയ്‌ലി"
ದೈನಂದಿನ ವೇಗ,ദൈനംദിന വേഗത
ದ್ವಿಗುಣ,ദ്വിമുഖം
"ವಿಸರ್ಜಿಸು, ವಿಸರ್ಜಿಸು","ചിതറുക, ചിതറുക"
"ಭಿನ್ನತೆ, ಭಿನ್ನತೆ, ಭಿನ್ನತೆ","വ്യതിചലനം, വ്യതിചലനം, വ്യതിചലനം"
ವಿಭಿನ್ನ,വിഭിന്ന
ತಿರುವು,വഴിതിരിച്ചുവിടൽ
"ವಿಂಗಡಿಸಲಾಗಿದೆ, ವಿಂಗಡಿಸಲಾಗಿದೆ","വിഭജിച്ചിരിക്കുന്നു, വിഭജിച്ചിരിക്കുന്നു"
"ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ","വിഭജനം, വിഭജനം, വിഭജനം"
ಅಯಾನುಗೋಳದ ಡಿ ಪದರ,അയണോസ്ഫിയറിന്റെ ഡി പാളി
"ಪ್ರದೇಶ, ಪ್ರಾಂತ್ಯ, ಪ್ರದೇಶ, ಡೊಮೇನ್","പ്രദേശം, പ്രവിശ്യ, പ്രദേശം, ഡൊമെയ്ൻ"
"ಗುಮ್ಮಟ, ಗುಮ್ಮಟ","താഴികക്കുടം, താഴികക്കുടം"
ಪ್ರಭಾವಿ ಸ್ಥಾನ,സ്വാധീനമുള്ള സ്ഥാനം
ದಾನಿ ಮಟ್ಟ,ദാതാവിന്റെ തലം
ಮ್ಯಾಡಿಟ್ ಒಪ್ಪಂದ,മാഡിറ്റ് ഉടമ്പടി
"ಕಲಬೆರಕೆ, ಕಲಬೆರಕೆ","മായം ചേർക്കൽ, വ്യഭിചാരം"
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,ഡോപ്ലർ പ്രഭാവം
"ಡೋಸೇಜ್, ಡೋಸೇಜ್","അളവ്, അളവ്"
ಕ್ವಾಂಟೊಮೀಟರ್,ക്വാണ്ടോമീറ്റർ
"ಚುಕ್ಕೆ, ಚುಕ್ಕೆ","കുത്തുകളുള്ള, കുത്തുകളുള്ള"
"ದ್ವಂದ್ವ, ಡಿಪ್ಲಾಯ್ಡ್, ಜೋಡಿ, ಉಭಯ, ಸಾಮಾನ್ಯ, ದ್ವಿಮುಖ","ഇരട്ട, ഡിപ്ലോയിഡ്, ജോഡി, ഇരട്ട, സാധാരണ, ദ്വിമുഖം"
ಡಬಲ್ ಬಾಂಡ್,ഇരട്ട ബോണ്ട്
ಬೈಕಾನ್ವೆಕ್ಸ್ ಲೆನ್ಸ್,ബികോൺവെക്സ് ലെൻസ്
ಬೈಕಾನ್ವೆಕ್ಸ್ ಲೆನ್ಸ್,ബികോൺവെക്സ് ലെൻസ്
ಬೈನರಿ ಡಿಫರೆನ್ಷಿಯಲ್,ബൈനറി ഡിഫറൻഷ്യൽ
ಡಬಲ್ ಅಯಾನೀಕರಣ,ഇരട്ട അയോണൈസേഷൻ
ಎರಡು ಅಣು,ഇരട്ട തന്മാത്ര
ಡಬಲ್ ನಿಖರತೆ,ഇരട്ട കൃത്യത
ಡಬಲ್ ವಕ್ರೀಭವನ,ഇരട്ട അപവർത്തനം
ಡಬಲ್ ಸರಣಿ,ഇരട്ട പരമ്പര
ಜೋಡಿ ನಕ್ಷತ್ರಗಳು,ജോടി നക്ഷത്രങ്ങൾ
ದುಪ್ಪಟ್ಟು,ഇരട്ടി
ವರ್ಣರಹಿತ ಲೆನ್ಸ್ ಜೋಡಿ,അക്രോമാറ്റിക് ലെൻസ് ജോഡി
"ಪ್ರಸರಣ, ವಿಸ್ತರಣೆ","വ്യാപനം, വികാസം"
ದುಪ್ಪಟ್ಟು ಚಾರ್ಜ್ಡ್ ಕಣ,ഇരട്ടി ചാർജുള്ള കണിക
ಉಭಯಚರ ಭ್ರಷ್ಟ,ഉഭയജീവി അഴിമതി
ಡಬಲ್ ಅಯಾನೀಕೃತ,ഇരട്ട അയോണൈസ്ഡ്
ಕೆಳಕ್ಕೆ,താഴേക്ക്
ಎಳೆತ ಅದಿರು ಅರೆ ಕಾಂಪ್ಯಾಕ್ಟ್,ട്രാക്ഷൻ അയിര് സെമി കോംപാക്റ്റ്
ಎಳೆತ ಬಲ,ട്രാക്ഷൻ ഫോഴ്സ്
"ವಾಹ್, ಹರಿವು, ಅಪೋಧ್, ಡ್ರಿಫ್ಟ್ (ಗಣಿಗಾರಿಕೆ), ಪಂಜ್ (ಆಹಾರ), ಸ್ಥಳಾಂತರ","വാ, ഓട്ടം, അപ്പോദ്, ഡ്രിഫ്റ്റ് (ഖനനം), പഞ്ച് (ഭക്ഷണം), സ്ഥാനചലനം"
ಹರಿಯುವ ಸ್ಟ್ರೀಮ್,ഒഴുകുന്ന നീരൊഴുക്ക്
ಕಾರ್ಯಾಚರಣೆ,പ്രവർത്തനക്ഷമമായ
ವಹನ ವೋಲ್ಟೇಜ್,ചാലക വോൾട്ടേജ്
ಸಣ್ಣ ಚೆಂಡು,ചെറിയ പന്ത്
ಹಠಾತ್ ವಿರಾಮ,പെട്ടെന്നുള്ള ഇടവേള
"ಚುಕ್ಕೆ, ಸೂಕ್ಷ್ಮ ಬಿಂದು, ಹನಿ","ഡോട്ട്, മൈക്രോ പോയിന്റ്, തുള്ളി"
ಪತನ,വീഴ്ച
ಒಣ,ഉണക്കുക
ಒಣ ಒಣ ಹೈಗ್ರೋಮೀಟರ್,ഡ്രൈ ഡ്രൈ ഹൈഗ്രോമീറ്റർ
ವಿಫಲ ಸಂಪರ್ಕ,പരാജയപ്പെട്ട കോൺടാക്റ്റ്
"ಎರಡು ಕಾರ್ಯಾಚರಣೆ, ಎರಡು ಕಾರ್ಯಾಚರಣೆ","ഇരട്ട പ്രവർത്തനം, ഇരട്ട പ്രവർത്തനം"
ನಾಳ,നാളി
ಕರ್ಷಕ,ടാൻസൈൽ
ಕರ್ಷಕ,ടാൻസൈൽ
ಮಂದ,മങ്ങിയ
ಮ್ಯೂಟ್ ಮಾಡಿ,നിശബ്ദമാക്കുക
ನಿಕ್ಷೇಪ,നിക്ഷേപം
ವಾಮನ್ ತಾರಾ,വാമൻ താര
ಎರಡು ಅಕ್ಷ,ഇരട്ട അക്ഷം
ಕ್ರಿಯಾತ್ಮಕ,ചലനാത്മകം
ಕ್ರಿಯಾತ್ಮಕ,ചലനാത്മകം
"ಡೈನಾಮಿಕ್ಸ್, ಡೈನಾಮಿಕ್ಸ್","ചലനാത്മകത, ചലനാത്മകത"
ಡೈನಮೋ,ഡൈനാമോ
ಊಟ ಮಾಡು,ഭക്ഷണം കഴിക്കുക
"ಭೂಮಿ, ಭೂಮಿ","ഭൂമി, ഭൂമി"
ಭೂಕಂಪದ ತೀವ್ರತೆ,ഭൂകമ്പ തീവ്രത
ಭೂಮಿಯ ಉಪಗ್ರಹ,ഭൂമി ഉപഗ്രഹം
ಭೂಮಿಯ ಸಂಪರ್ಕ ವ್ಯವಸ್ಥೆ,ഭൂമി കണക്ഷൻ സിസ്റ്റം
ನೆಲದ ತಂತಿ,ഗ്രൗണ്ട് വയർ
"ಕೇಂದ್ರ, ಕೇಂದ್ರಾಭಿಮುಖ","കേന്ദ്രം, കേന്ദ്രാഭിമുഖം"
ವಿಕೇಂದ್ರೀಯತೆ,ഉത്കേന്ദ്രത
ಶ್ರೇಣಿ,എച്ചലോൺ
ಪ್ರತಿಧ್ವನಿ,പ്രതിധ്വനി
ಊಹೆ,അനുമാനം
ಕ್ರಾಂತಿ ವೃತ್ತಾಕಾರದ ನಿರ್ದೇಶಾಂಕಗಳು,വിപ്ലവം സർക്കുലർ കോർഡിനേറ്റുകൾ
ಸುಂಟರಗಾಳಿ,ചുഴി
ಅಂಚಿನ ದೋಷ,എഡ്ജ് തെറ്റ്
ಪ್ರಮುಖ ಪರಿಣಾಮ,കാതലായ പ്രഭാവം
ಎಡಿಸನ್ ಕೋಶ,എഡിസൺ സെൽ
ತಿದ್ದು,തിരുത്തുക
ಪರಿಣಾಮಕಾರಿ,ഫലപ്രദമായ
ದಕ್ಷತೆ,കാര്യക്ഷമത
ಪ್ರಯತ್ನ,ശ്രമം
ವಿಸರ್ಜನೆ,ഡിസ്ചാർജ്
"ಸಾಂಕೇತಿಕ, ಐಜೆನ್","ആലങ്കാരിക, ഈജൻ"
ಅಷ್ಟಭುಜಾಕೃತಿ,അഷ്ടഭുജം
ಐನ್ಸ್ಟೈನ್-ಬೋಸ್ ವಿತರಣಾ ಕಾನೂನು,ഐൻസ്റ്റീൻ-ബോസ് വിതരണ നിയമം
ತತ್ಕ್ಷಣದ ಪರಿಣಾಮ,തൽക്ഷണ പ്രഭാവം
ಐನ್ಸ್ಟೈನಿಯಮ್,ഐൻസ്റ്റീനിയം
ಐನ್ಸ್ಟೈನ್ ಸ್ಮೊಲುಚೋವ್ಸ್ಕಿ ಸಮೀಕರಣ,ഐൻസ്റ്റീൻ സ്മോലുചോവ്സ്കി സമവാക്യം
ಐನ್ಸ್ಟೈನ್-ಜನಸಂಖ್ಯೆ,ഐൻസ്റ്റീൻ-ജനസംഖ്യ
ಹೊರಹಾಕುವಿಕೆ,പുറത്താക്കൽ
ಎಜೆಕ್ಟರ್ ಕ್ಯಾಪ್ಸುಲ್,എജക്റ്റർ കാപ്സ്യൂൾ
ಎಜೆಕ್ಟರ್,എജക്റ്റർ
ಕ್ಲಿಯರೆನ್ಸ್ ಬೋರ್ಡ್,ക്ലിയറൻസ് ബോർഡ്
ವಿಲೋಮ ಧಾರಣ,വിപരീത കപ്പാസിറ്റൻസ്
ಸ್ಥಿತಿಸ್ಥಾಪಕ,ഇലാസ്റ്റിക്
"ಸ್ಥಿತಿಸ್ಥಾಪಕ ಭಂಗಿ ಪರಿಣಾಮ, ಸ್ಥಿತಿಸ್ಥಾಪಕ ಭಂಗಿ","ഇലാസ്റ്റിക് പ്രതികരണ പ്രഭാവം, ഇലാസ്റ്റിക് പിൻഭാഗം"
ಆಂದೋಲಕ ದೇಹ,ആന്ദോളന ശരീരം
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ഇലാസ്തികത
"ಸ್ಥಿತಿಸ್ಥಾಪಕ, ಸ್ಥಿತಿಸ್ಥಾಪಕ ಮಾಪಕ","ഇലാസ്റ്റികോമീറ്റർ, ഇലാസ്റ്റികോമീറ്റർ"
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಮೃದುತ್ವ,ഇലാസ്റ്റിക് മെല്ലെബിലിറ്റി
ಅಯಾನುಗೋಳದ ಇ-ಪದರ,അയണോസ്ഫിയറിന്റെ ഇ-പാളി
ಎಲೆಕ್ಟ್ರೆಟ್,ഇലക്ട്രേറ്റ്
"ವಿದ್ಯುತ್, ವಿದ್ಯುತ್","വൈദ്യുത, വൈദ്യുത"
ವಿದ್ಯುತ್,വൈദ്യുതി
"ವಿದ್ಯುದೀಕರಣ, ಚಾರ್ಜಿಂಗ್","വൈദ്യുതീകരണം, ചാർജിംഗ്"
ವಿದ್ಯುದೀಕರಣಗೊಂಡಿದೆ,വൈദ്യുതീകരിച്ചു
"ಚಾರ್ಜ್ಡ್ ಕಣ, ಚಾರ್ಜ್ಡ್ ಕಣ","ചാർജ്ജ് കണിക, ചാർജ്ജ് കണിക"
ಎಲೆಕ್ಟ್ರೋಕಾಸ್ಟಿಕ್,ഇലക്ട്രോകോസ്റ്റിക്
ಎಲೆಕ್ಟ್ರೋ-ಅಕೌಸ್ಟಿಕ್ಸ್,ഇലക്ട്രോ-അക്കോസ്റ്റിക്സ്
ಎಲೆಕ್ಟ್ರೋ-ಥರ್ಮಲ್,ഇലക്ട്രോ തെർമൽ
ಎಲೆಕ್ಟ್ರೋಕೆಮಿಕಲ್,ഇലക്ട്രോകെമിക്കൽ
ಸಮಾನ,തത്തുല്യമായ
ವಿದ್ಯುದ್ವಾರ,ഇലക്ട്രോഡ്
ಎಲೆಕ್ಟ್ರೋಡೈನಾಮಿಕ್ಸ್,ഇലക്ട്രോഡൈനാമിക്സ്
ಎಲೆಕ್ಟ್ರೋಡೈನಾಮಿಕ್ ಪರಿಣಾಮ,ഇലക്ട്രോഡൈനാമിക് പ്രഭാവം
ಗಾಲ್ವನಿಕ್ ಪ್ರತ್ಯೇಕತೆ,ഗാൽവാനിക് ഒറ്റപ്പെടൽ
ವಿದ್ಯುದ್ವಿಚ್ಛೇದ್ಯ,ഇലക്ട്രോലൈറ്റ്
ವಿದ್ಯುದ್ವಿಚ್ಛೇದ್ಯ,വൈദ്യുതവിശ്ലേഷണം
"ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್, ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್","ഇലക്ട്രോഫോറെസിസ്, ഇലക്ട്രോഫോറെസിസ്"
ವಿದ್ಯುತ್ಕಾಂತ,വൈദ്യുതകാന്തികം
ವಿದ್ಯುತ್ಕಾಂತೀಯ ಕ್ಷೇತ್ರ,വൈദ്യുതകാന്തിക മണ്ഡലം
ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ,വൈദ്യുതകാന്തികത
ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ,വൈദ്യുതകാന്തികത
"ಎಲೆಕ್ಟ್ರೋಮೀಟರ್ ನಳಿಕೆ, ಎಲೆಕ್ಟ್ರೋಮೀಟರ್ ಕವಾಟ","ഇലക്ട്രോമീറ്റർ നോസൽ, ഇലക്ട്രോമീറ്റർ വാൽവ്"
ವಿದ್ಯುತ್ಕಾಂತ ಶಕ್ತಿ,ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്
ಎಲೆಕ್ಟ್ರಾನ್,ഇലക്ട്രോൺ
ಸಾಲ-ವಿದ್ಯುತ್,വായ്പ-വൈദ്യുതി
ಎಲೆಕ್ಟ್ರಾನಿಕ್,ഇലക്ട്രോണിക്
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಐಜೆನ್ಫಂಕ್ಷನ್,ഇലക്ട്രോണിക് ഈജൻഫംഗ്ഷൻ
