Gujarati,Punjabi
આલ્ફા પ્રવૃત્તિ,ਅਲਫ਼ਾ ਗਤੀਵਿਧੀ
ન્યુક્લીનું આલ્ફા કણ મોડેલ,ਨਿਊਕਲੀਅਸ ਦਾ ਅਲਫ਼ਾ ਕਣ ਮਾਡਲ
આલ્ફા-રે સ્પેક્ટ્રોમીટર,ਅਲਫ਼ਾ-ਰੇ ਸਪੈਕਟਰੋਮੀਟਰ
"ગમટ, મૂળાક્ષર","gamut, ਵਰਣਮਾਲਾ"
આલ્ફાબેટીક અક્ષર,ਵਰਣਮਾਲਾ ਦੇ ਅੱਖਰ
આલ્ફાબેટીકલ ડેટા,ਵਰਣਮਾਲਾ ਡਾਟਾ
મૂળાક્ષર સંપાદન,ਵਰਣਮਾਲਾ ਸੰਪਾਦਨ
આલ્ફાન્યૂમેરિક,ਅੱਖਰ ਅੰਕੀ
આલ્ફાબેટીકલ સાઇન સિસ્ટમ,ਵਰਣਮਾਲਾ ਚਿੰਨ੍ਹ ਪ੍ਰਣਾਲੀ
આલ્ફાન્યૂમેરિક,ਅੱਖਰ ਅੰਕੀ
આલ્ફાન્યૂમેરિક અક્ષર,ਅੱਖਰ ਅੰਕੀ ਅੱਖਰ
"આલ્ફાન્યૂમેરિક કોડિંગ, આલ્ફાન્યૂમેરિક એન્કોડિંગ","ਅਲਫਾਨਿਊਮੇਰਿਕ ਕੋਡਿੰਗ, ਅਲਫਾਨਿਊਮੇਰਿਕ ਏਨਕੋਡਿੰਗ"
આલ્ફાન્યૂમેરિક સૂચના,ਅੱਖਰ ਅੰਕੀ ਹਦਾਇਤ
આલ્ફા-અવકાશી,ਅਲਫ਼ਾ-ਸਥਾਨਕ
બદલો,ਬਦਲੋ
બદલાયેલ સ્વર,ਬਦਲਿਆ ਲਹਿਜ਼ਾ
એકાંત ઇગ્નીશન સિસ્ટમ,ਇਕੱਲੇ ਇਗਨੀਸ਼ਨ ਸਿਸਟਮ
"વૈકલ્પિક, વૈકલ્પિક","ਬਦਲਵੀਂ, ਬਦਲਵੀਂ"
વૈકલ્પિક બેન્ડિંગ તાકાત,ਬਦਲਵੀਂ ਮੋੜਨ ਦੀ ਤਾਕਤ
વૈકલ્પિક પ્રવાહ,ਬਦਲਵੇਂ ਮੌਜੂਦਾ
વૈકલ્પિક વર્તમાન સર્કિટ,ਬਦਲਵੇਂ ਮੌਜੂਦਾ ਸਰਕਟ
વૈકલ્પિક વર્તમાન અવબાધ,ਬਦਲਵੀਂ ਮੌਜੂਦਾ ਰੁਕਾਵਟ
વૈકલ્પિક ઇલેક્ટ્રિક દ્વિધ્રુવ,ਬਦਲਵੇਂ ਇਲੈਕਟ੍ਰਿਕ ਡਾਈਪੋਲ
વૈકલ્પિક ક્ષેત્ર,ਬਦਲਵੇਂ ਖੇਤਰ
વૈકલ્પિક ઢાળ ફોકસ,ਬਦਲਵੇਂ ਗਰੇਡੀਐਂਟ ਫੋਕਸ
વૈકલ્પિક ઢાળ,ਬਦਲਵੇਂ ਗਰੇਡੀਐਂਟ
વૈકલ્પિક ઢાળ સિંક્રોટ્રોન,ਬਦਲਵੇਂ ਗਰੇਡੀਐਂਟ ਸਿੰਕ੍ਰੋਟ੍ਰੋਨ
વૈકલ્પિક ઢાળ તકનીક,ਬਦਲਵੀਂ ਗਰੇਡੀਐਂਟ ਤਕਨੀਕ
વૈકલ્પિક પ્રવાહ,ਬਦਲਵੇਂ ਮੌਜੂਦਾ
વૈકલ્પિક ધ્રુવીયતા,ਬਦਲਵੀਂ ਧਰੁਵੀਤਾ
વૈકલ્પિક સંભવિત,ਵਿਕਲਪਿਕ ਸੰਭਾਵਨਾ
"વૈકલ્પિક, વૈકલ્પિક","ਅਲਟਰਨੇਟਰ, ਅਲਟਰਨੇਟਰ"
પ્રત્યાવર્તન રેમિટન્સ,ਦੇਸ਼ ਵਾਪਸੀ ਭੇਜਣਾ
અલ્ટિમીટર,ਅਲਟੀਮੀਟਰ
અલ્ટિમીટર,ਅਲਟੀਮੀਟਰ
અલ્ટિમીટર નિયંત્રણ સાધનો,ਅਲਟੀਮੀਟਰ ਕੰਟਰੋਲ ਉਪਕਰਣ
ઊંચાઈ આવર્તન ગ્રાફ,ਉਚਾਈ ਬਾਰੰਬਾਰਤਾ ਗ੍ਰਾਫ
અલ્ટાઇમટ્રી,ਅਲਟਾਈਮੇਟਰੀ
"ઊંચાઈ, ઊંચાઈ, ઊંચાઈ, ઊંચાઈ","ਉਚਾਈ, ਉਚਾਈ, ਉਚਾਈ, ਉਚਾਈ"
ઊંચાઈ પ્રતિકાર,ਉਚਾਈ ਪ੍ਰਤੀਰੋਧ
"ઊંચાઈની અસર, ઊંચાઈની અસર","ਉਚਾਈ ਪ੍ਰਭਾਵ, ਉਚਾਈ ਪ੍ਰਭਾਵ"
ઊંચાઈ સ્કેલ,ਉਚਾਈ ਦਾ ਪੈਮਾਨਾ
ઊંચાઈનો સંકેત,ਉਚਾਈ ਸਿਗਨਲ
એલિવેશન ચાર્ટ,ਉਚਾਈ ਚਾਰਟ
અંકગણિત તર્ક એકમ,ਅੰਕਗਣਿਤ ਤਰਕ ਇਕਾਈ
Vartsya વાનગીઓ,Vartsya ਪਕਵਾਨਾ
મોનોફોકસ લેન્સ,ਮੋਨੋਫੋਕਸ ਲੈਂਸ
amaget કોઓર્ડિનેટ્સ,amaget ਧੁਰੇ
amaget નિયમ,amaget ਨਿਯਮ
એમગેટ યુનિટ,ਐਮਗੇਟ ਯੂਨਿਟ
ઈમેગેટ લાડક નિયમ,ਅਮਾਗਤੇ ਲਦਕ ਰਾਜ
પ્રતિબિંબ એન્ટેના,ਪ੍ਰਤੀਬਿੰਬ antenna
મોનોફોકસ લેન્સ,ਮੋਨੋਫੋਕਸ ਲੈਂਸ
બિનવ્યાવસાયિક બેન્ડ,ਗੈਰ-ਪੇਸ਼ੇਵਰ ਬੈਂਡ
વ્યાપારી રેડિયો સંચાર,ਵਪਾਰਕ ਰੇਡੀਓ ਸੰਚਾਰ
"અંબર, કહરુવા, અંબર, અંબર","ਅੰਬਰ, ਕਹਰੁਆ, ਅੰਬਰ, ਅੰਬਰ"
આસપાસના ફ્યુઝ,ਅੰਬੀਨਟ ਫਿਊਜ਼
આસપાસનો પ્રકાશ,ਅੰਬੀਨਟ ਰੋਸ਼ਨੀ
આસપાસના પ્રકાશ ફિલ્ટર,ਅੰਬੀਨਟ ਰੋਸ਼ਨੀ ਫਿਲਟਰ
આસપાસનો અવાજ,ਅੰਬੀਨਟ ਸ਼ੋਰ
એકોસ્ટિક એકોસ્ટિક્સ,ਧੁਨੀ ਧੁਨੀ
દ્વિધ્રુવી પ્રસરણ,dipolar ਫੈਲਾਅ
રૂપરેખા,ਰੂਪਰੇਖਾ
નબળી સુનાવણી,ਮਾੜੀ ਸੁਣਵਾਈ
એમીક્રોન,amicron
એમીટર,ammeter
વિરોધી કોઇલ,ਵਿਰੋਧੀ ਕੋਇਲ
એમ્પીયર કાયદો,ਐਂਪੀਅਰ-ਲਾਅ
એમ્પીયર,ਐਂਪੀਅਰ
એમ્પીયર બેન્ટ,ਐਂਪੀਅਰ-ਬੈਂਟ
એમ્પીયર કાયદો,ਐਂਪੀਅਰ ਕਾਨੂੰਨ
એમ્પરોમીટર,ਐਂਪਰੋਮੀਟਰ
એમ્પીયર પ્રમેય,ਐਂਪੀਅਰ ਥਿਊਰਮ
એમ્પીયર વળાંક,ਐਂਪੀਅਰ ਮੋੜ
એમ્પીયર કલાક,ਐਂਪੀਅਰ ਘੰਟਾ
એમ્પીયર સમીકરણ,ਐਂਪੀਅਰ ਸਮੀਕਰਨ
એમ્પીયર પૂર્વધારણા,ਐਂਪੀਅਰ ਪਰਿਕਲਪਨਾ
એમ્પીયર પદ્ધતિ,ਐਂਪੀਅਰ ਵਿਧੀ
એમ્પીયર વર્તમાન,ਐਂਪੀਅਰ ਮੌਜੂਦਾ
એમ્પેરાઇટ ટ્યુબ,amperite ਟਿਊਬ
વર્તમાન પ્રવાહ,ਮੌਜੂਦਾ ਵਹਾਅ
ઉભયજીવી આયન,amphibian ion
એમ્પ્લીડાઇન,ਐਂਪਲੀਡਾਈਨ
એમ્પ્લીડાઇન ડ્રાઈવર,ਐਂਪਲੀਡਾਈਨ ਡਰਾਈਵਰ
એમ્પ્લીફિકેશન,ਵਾਧਾ
એમ્પ્લીફિકેશન પરિબળ,ਪ੍ਰਸਾਰਨ ਕਾਰਕ
"એમ્પ્લીફાયર, એમ્પ્લીફાયર*","ਐਂਪਲੀਫਾਇਰ, ਐਂਪਲੀਫਾਇਰ*"
એમ્પ્લીફાઇંગ અવાજ,ਵਧਾਉਣ ਵਾਲਾ ਸ਼ੋਰ
એમ્પ્લીફાઇંગ સાધનો,ਵਧਾਉਣ ਵਾਲੇ ਉਪਕਰਣ
એમ્પ્લીફાયર ક્લીસ્ટ્રોન,ਐਂਪਲੀਫਾਇਰ klystron
એમ્પ્લીફાયર એકમ,ਐਂਪਲੀਫਾਇਰ ਯੂਨਿਟ
એમ્પ્લીફિકેશન ઇન્ડેક્સ,ਐਂਪਲੀਫਿਕੇਸ਼ਨ ਇੰਡੈਕਸ
એમ્પ્લીટ્રોન,amplitron
"કોણ, પરિમાણ","ਕੋਣ, ਮਾਪ"
પરિમાણ શોષણ ગુણાંક,ਆਯਾਮ ਸਮਾਈ ਗੁਣਾਂਕ
કંપનવિસ્તાર વળાંક,ਐਪਲੀਟਿਊਡ ਕਰਵ
પરિમાણ વિશિષ્ટ,ਮਾਪ ਵਿਲੱਖਣ
પરિમાણ વિકૃતિ,ਮਾਪ ਵਿਗਾੜ
પરિમાણ વિતરણ,ਮਾਪ ਵੰਡ
કંપનવિસ્તાર ફેલાવો,ਐਪਲੀਟਿਊਡ ਫੈਲਾਅ
કંપનવિસ્તાર ગુણક,ਐਪਲੀਟਿਊਡ ਗੁਣਕ
પરિમાણ હસન,ਮਾਪ ਹਸਨ
પરિમાણ કીઇંગ,ਮਾਪ ਕੁੰਜੀ
પરિમાણ મર્યાદા,ਮਾਪ ਸੀਮਾ
કંપનવિસ્તાર-મોડ્યુલેટેડ,ਐਪਲੀਟਿਊਡ-ਮੋਡਿਊਲੇਟਡ
કંપનવિસ્તાર મોડ્યુલેશન,ਐਪਲੀਟਿਊਡ ਮੋਡਿਊਲੇਸ਼ਨ
સામાન્ય વક્રતાનું પરિમાણ,ਆਮ ਵਕਰਤਾ ਦਾ ਮਾਪ
પરિમાણ ગુણોત્તર,ਮਾਪ ਅਨੁਪਾਤ
કંપનવિસ્તાર પડઘો,ਐਪਲੀਟਿਊਡ ਗੂੰਜ
કંપનવિસ્તાર પ્રતિભાવ વળાંક,ਐਪਲੀਟਿਊਡ ਜਵਾਬ ਵਕਰ
પરિમાણ વિભાજક,ਮਾਪ ਵਿਭਾਜਕ
અમેરીયોટિક ઝોન,ameriotic ਜ਼ੋਨ
સુસંગત,ਅਨੁਕੂਲ
એનાલોગ ચેનલ,ਐਨਾਲਾਗ ਚੈਨਲ
એનાલોગ-અંક કન્વર્ટર,ਐਨਾਲਾਗ-ਅੰਕ ਕਨਵਰਟਰ
એનાલોગ ટ્રાન્ઝિસ્ટર,ਐਨਾਲਾਗ ਟਰਾਂਜ਼ਿਸਟਰ
"એનાલોગ સર્કિટ, એનાલોગ સર્કિટ","ਐਨਾਲਾਗ ਸਰਕਟ, ਐਨਾਲਾਗ ਸਰਕਟ"
"એનાલોગ કમ્પ્યુટર, એનાલોગ કમ્પ્યુટર","ਐਨਾਲਾਗ ਕੰਪਿਊਟਰ, ਐਨਾਲਾਗ ਕੰਪਿਊਟਰ"
એનાલોગ રેકોર્ડિંગ,ਐਨਾਲਾਗ ਰਿਕਾਰਡਿੰਗ
એનાલોગ સિગ્નલ,ਐਨਾਲਾਗ ਸਿਗਨਲ
અનુરૂપ-ભૂલ સિદ્ધાંત,ਅਨੁਕੂਲ-ਗਲਤੀ ਸਿਧਾਂਤ
"સામ્યતા, સામ્યતા, સામ્યતા","ਸਮਾਨਤਾ, ਸਮਾਨਤਾ, ਸਮਾਨਤਾ"
"વિશ્લેષક, વિશ્લેષક","ਵਿਸ਼ਲੇਸ਼ਕ, ਵਿਸ਼ਲੇਸ਼ਕ"
વિશ્લેષણ નિયમિત,ਵਿਸ਼ਲੇਸ਼ਣ ਰੁਟੀਨ
વિશ્લેષણ,ਵਿਸ਼ਲੇਸ਼ਣ
માહિતી વિશ્લેષણ,ਡਾਟਾ ਦਾ ਵਿਸ਼ਲੇਸ਼ਣ
વિશ્લેષણ-સંશ્લેષણ ટેલિફોન સિસ્ટમ,ਵਿਸ਼ਲੇਸ਼ਣ-ਸਿੰਥੇਸਿਸ ਟੈਲੀਫੋਨ ਸਿਸਟਮ
વિશ્લેષણાત્મક સંકેત,ਵਿਸ਼ਲੇਸ਼ਣਾਤਮਕ ਸੰਕੇਤ
વિશ્લેષણાત્મક કી,ਵਿਸ਼ਲੇਸ਼ਣ ਕੁੰਜੀ
વિશ્લેષણાત્મક સંકેત પદ્ધતિ,ਵਿਸ਼ਲੇਸ਼ਣਾਤਮਕ ਸੰਕੇਤ ਵਿਧੀ
બિન-બિંદુ લેન્સ,ਗੈਰ-ਪੁਆਇੰਟ ਲੈਂਸ
બિન-બિંદુ,ਗੈਰ-ਪੁਆਇੰਟ
બિન-બિંદુ લેન્સ,ਗੈਰ-ਪੁਆਇੰਟ ਲੈਂਸ
અસ્પષ્ટતા,ਨਜ਼ਰਅੰਦਾਜ਼
આધાર મૂલ્ય,ਅਧਾਰ ਮੁੱਲ
નોંધણી,ਰਜਿਸਟਰੇਸ਼ਨ
અને દરવાજો,ਅਤੇ ਦਰਵਾਜ਼ਾ
andrade આર્જવ,andrade cringe
એન્ડ્રુઝ ક્રિટિકલ પોઈન્ટ ટૂલ,ਐਂਡਰਿਊਜ਼ ਕ੍ਰਿਟੀਕਲ ਪੁਆਇੰਟ ਟੂਲ
એન્ડ્રુઝ પ્રતિબંધ,ਐਂਡ੍ਰਿਊਜ਼ ਪਾਬੰਦੀ
બિન-એકોસ્ટિક,ਗੈਰ-ਧੁਨੀ
બિન-રેઝોનન્ટ ફ્લેટ કોષ,ਗੈਰ-ਰਜ਼ੋਨੈਂਟ ਫਲੈਟ ਸੈੱਲ
અસ્પષ્ટ સ્ટુડિયો,ਬੇਲੋੜੀ ਸਟੂਡੀਓ
વિજાતીય સ્થિતિસ્થાપક સામગ્રી,ਵਿਭਿੰਨ ਲਚਕੀਲੇ ਪਦਾਰਥ
વિસંગત સ્થિતિસ્થાપકતા,ਅਸਧਾਰਨ ਲਚਕਤਾ
"બિન-ઇલેક્ટ્રોનિક, બિન-વાહક","ਗੈਰ-ਇਲੈਕਟ੍ਰਾਨਿਕ, ਗੈਰ-ਚਾਲਕ"
પવન ગેલ્વેનોમીટર,ਹਵਾ ਗੈਲਵੈਨੋਮੀਟਰ
પવન વેન,ਹਵਾ ਦੀ ਘੜੀ
"aneroid, anhydrous","aneroid, anhydrous"
નિર્જળ બેરોમીટર,anhydrous ਬੈਰੋਮੀਟਰ
નિંદ્રાહીન,ਨੀਂਦ ਰਹਿਤ
દેવદૂત,ਦੂਤ
સ્પર્શકોણ,ਸਪਰਸ਼ ਕੋਣ
કોણ,ਕੋਣ
કોણ લણણી જંતુ,ਕੋਣ ਵਾਢੀ ਡਿਪਰੈਸ਼ਰ
વળાંક કોણ,ਮੋੜ ਕੋਣ
કટોકટી કોણ,ਸੰਕਟਕਾਲੀਨ ਕੋਣ
કન્વર્જન્સ કોણ,ਕਨਵਰਜੈਂਸ ਕੋਣ
ડૂબવું કોણ,ਡਿੱਪ ਕੋਣ
વિચલન કોણ,ਡਿਫਲੈਕਸ਼ਨ ਕੋਣ
હતાશા કોણ,ਡਿਪਰੈਸ਼ਨ ਕੋਣ
વિચલન કોણ,ਭਟਕਣ ਕੋਣ
વિવર્તન કોણ,ਵਿਭਿੰਨ ਕੋਣ
ધનુષ કોણ,ਕਮਾਨ ਕੋਣ
વિચલન કોણ,ਵਿਭਿੰਨਤਾ ਕੋਣ
એલિવેશન એંગલ,ਉਚਾਈ ਕੋਣ
બહાર નીકળો કોણ,ਨਿਕਾਸ ਕੋਣ
ક્ષેત્ર કોણ,ਖੇਤਰ ਕੋਣ
ઘર્ષણ કોણ,ਰਗੜ ਕੋਣ
ઘટના કોણ,ਘਟਨਾ ਦਾ ਕੋਣ
આંતરિક ઘર્ષણ કોણ,ਅੰਦਰੂਨੀ ਰਗੜ ਕੋਣ
આંતરછેદ કોણ,ਇੰਟਰਸੈਕਸ਼ਨ ਦਾ ਕੋਣ
પાછળનો ખૂણો,ਪਿੱਛੇ ਕੋਣ
અગ્રણી કોણ,ਮੋਹਰੀ ਕੋਣ
લુડવિગ-એંગલ,ludwig-ਕੋਣ
ન્યૂનતમ વિચલન કોણ,ਘੱਟੋ-ਘੱਟ ਭਟਕਣ ਕੋਣ
ઢાળ કોણ,ਢਲਾਨ ਕੋਣ
ધ્રુવીકરણ કોણ,ਧਰੁਵੀਕਰਨ ਕੋਣ
ઘટનાનો મુખ્ય કોણ,ਘਟਨਾ ਦਾ ਮੁੱਖ ਕੋਣ
અઝીમથ કોણ,ਅਜ਼ੀਮਥ ਕੋਣ
પ્રિઝમ કોણ,ਪ੍ਰਿਜ਼ਮ ਕੋਣ
પ્રક્ષેપણ કોણ,ਪ੍ਰੋਜੈਕਸ਼ਨ ਦਾ ਕੋਣ
પ્રતિબિંબ કોણ,ਪ੍ਰਤੀਬਿੰਬ ਦਾ ਕੋਣ
રીફ્રેક્શન કોણ,ਅਪਵਰਤਨ ਦਾ ਕੋਣ
ઘર્ષણ કોણ,ਰਗੜ ਕੋਣ
શીયર કોણ,ਸ਼ੀਅਰ ਕੋਣ
સર્પન્ટાઇન કોણ,ਸੱਪ ਦੇ ਕੋਣ
ક્રિમ્પ કોણ,crimp ਕੋਣ
સંપૂર્ણ ધ્રુવીકરણ કોણ,ਪੂਰਨ ਧਰੁਵੀਕਰਨ ਕੋਣ
પ્રતિબિંબનો સંપૂર્ણ કોણ,ਪ੍ਰਤੀਬਿੰਬ ਦਾ ਪੂਰਨ ਕੋਣ
પરિભ્રમણ કોણ,ਰੋਟੇਸ਼ਨ ਦਾ ਕੋਣ
અભિગમ,ਪਹੁੰਚ
કોણ તફાવત,ਕੋਣ ਪਰਿਵਰਤਨ
કોણ અનુસરો,ਕੋਣ ਦੀ ਪਾਲਣਾ ਕਰੋ
કોણ લૂપ,ਕੋਣ ਲੂਪ
એંગસ્ટ્રોમ એકમ,ਐਂਗਸਟ੍ਰੋਮ ਯੂਨਿਟ
કોણીય,ਕੋਣੀ
કોણીય પ્રવેગક,ਕੋਣੀ ਪ੍ਰਵੇਗ
કોણીય છિદ્ર,ਕੋਣੀ ਅਪਰਚਰ
કોણીય વિચલન,ਕੋਣੀ ਵਿਘਨ
કોણીય વિકૃતિ,ਕੋਣੀ ਵਿਗਾੜ
કોણીય વ્યાસ,ਕੋਣੀ ਵਿਆਸ
કોણીય વિકૃતિ,ਕੋਣੀ ਵਿਗਾੜ
કોણીય વિસ્થાપન,ਕੋਣੀ ਵਿਸਥਾਪਨ
કોણીય અંતર,ਕੋਣੀ ਦੂਰੀ
કોણીય વિતરણ,ਕੋਣੀ ਵੰਡ
કિરણોત્સર્ગનું કોણીય વિતરણ,ਰੇਡੀਏਸ਼ਨ ਦੀ ਕੋਣੀ ਵੰਡ
કોણીય અચોક્કસતા,ਕੋਣੀ ਅਸ਼ੁੱਧਤਾ
કોણીય આવર્તન,ਕੋਣੀ ਬਾਰੰਬਾਰਤਾ
કોણીય અપૂર્ણતા,ਕੋਣੀ ਅਪੂਰਣਤਾ
કોણીય આવેગ,ਕੋਣੀ ਆਵੇਗ
કોણીય વિસ્તરણ,ਕੋਣੀ ਵਿਸਤਾਰ
કોણીય વેગ,ਕੋਣੀ ਗਤੀ
કોણીય વેગ,ਕੋਣੀ ਵੇਗ
કોણીય ન્યુટ્રોન પ્રવાહ,ਕੋਣੀ ਨਿਊਟ੍ਰੋਨ ਵਹਾਅ
કોણીય સ્થિતિ,ਕੋਣੀ ਸਥਿਤੀ
કોણીય રીઝોલ્યુશન,ਕੋਣੀ ਰੈਜ਼ੋਲੂਸ਼ਨ
કોણીય અંતરાલ,ਕੋਣੀ ਅੰਤਰਾਲ
કોણીય ઝડપ,ਕੋਣੀ ਗਤੀ
કોણીય વેગ,ਕੋਣੀ ਵੇਗ
પ્રોટ્રેક્ટર વેર્નિયર,protractor vernier
"બિન-વિવાદાસ્પદ, બિન-હાર્મેનિક","ਗੈਰ-ਵਿਵਾਦ ਰਹਿਤ, ਗੈਰ-ਹਾਰਮਨਿਕ"
બિન-સંક્રમણકારી જોડાણ,ਗੈਰ-ਪਰਿਵਰਤਨਸ਼ੀਲ ਜੋੜੀ
બિન-રૂઢિચુસ્ત અસર,ਗੈਰ-ਰੂੜ੍ਹੀਵਾਦੀ ਪ੍ਰਭਾਵ
બિન-સંક્રમિત ઓસિલેટર,ਗੈਰ-ਪਰਿਵਰਤਨਸ਼ੀਲ ਔਸਿਲੇਟਰ
થન્ડરબોલ્ટ રેશિયો,ਥੰਡਰਬੋਲਟ ਅਨੁਪਾਤ
બિન-પુનરાવર્તિત પ્રવેગક બળ,ਗੈਰ-ਦੁਹਰਾਉਣ ਵਾਲੀ ਪ੍ਰਵੇਗ ਸ਼ਕਤੀ
બિન-વિરોધાભાસી પોસ્ટ,ਗੈਰ-ਵਿਰੋਧੀ ਪੋਸਟ
બિન-પ્રતિરોધક કંપન,ਗੈਰ-ਰੋਧਕ ਵਾਈਬ੍ਰੇਸ਼ਨ
બિન-પારદર્શક વેવફોર્મ,ਗੈਰ-ਪਾਰਦਰਸ਼ੀ ਤਰੰਗ
અસંગતતા,ਗੈਰ-ਅਨੁਕੂਲਤਾ
અસંગતતા સતત,ਗੈਰ-ਅਨੁਕੂਲਤਾ ਸਥਿਰ
વર્ણહીન ચુંબકીયકરણ,ਅਕ੍ਰੋਮੈਟਿਕ ਚੁੰਬਕੀਕਰਨ
ઢીલું,ਢਿੱਲੀ
anion,anion
દેવાદાર,ਕਰਜ਼ਦਾਰ
અસમપ્રમાણ કણ,ਅਸਮਿਤ ਕਣ
આઇસોટ્રોપિક,ਆਈਸੋਟ੍ਰੋਪਿਕ
આઇસોટ્રોપિક શોષણ છૂટછાટ,ਆਈਸੋਟ੍ਰੋਪਿਕ ਸਮਾਈ ਆਰਾਮ
આઇસોટ્રોપિક બાર,ਆਈਸੋਟ੍ਰੋਪਿਕ ਬਾਰ
આઇસોટ્રોપિક વાહકતા,isotropic conductivity
દિશાહીન ડાઇલેક્ટ્રિક માધ્યમ,ਯੂਨੀਡਾਇਰੈਕਸ਼ਨਲ ਡਾਈਇਲੈਕਟ੍ਰਿਕ ਮਾਧਿਅਮ
આઇસોટ્રોપિક ડાઇલેક્ટ્રિક ક્ષેત્ર,ਆਈਸੋਟ੍ਰੋਪਿਕ ਡਾਇਲੈਕਟ੍ਰਿਕ ਗੋਲਾ
આઇસોટ્રોપિક પ્રસરણ,ਆਈਸੋਟ੍ਰੋਪਿਕ ਪ੍ਰਸਾਰ
આઇસોટ્રોપિક સામગ્રી,isotropic ਸਮੱਗਰੀ
આઇસોટ્રોપિક માધ્યમ,isotropic ਮਾਧਿਅਮ
આઇસોટ્રોપિક વેગ વિતરણ,ਆਈਸੋਟ੍ਰੋਪਿਕ ਮੋਮੈਂਟਮ ਵੰਡ
આઇસોટ્રોપિક ગરમી કરેક્શન,ਆਈਸੋਟ੍ਰੋਪਿਕ ਗਰਮੀ ਸੁਧਾਰ
આઇસોટ્રોપિક ગરમી ગુણાંક,ਆਈਸੋਟ੍ਰੋਪਿਕ ਗਰਮੀ ਗੁਣਾਂਕ
આઇસોટ્રોપિક થર્મલ ગતિ,ਆਈਸੋਟ੍ਰੋਪਿਕ ਥਰਮਲ ਮੋਸ਼ਨ
આઇસોટ્રોપિક,ਆਈਸੋਟ੍ਰੋਪਿਕ
આઇસોટ્રોપિઝમ,isotropism
આઇસોટ્રોપિઝમ સતત,isotropism ਸਥਿਰ
આઇસોટ્રોપિઝમ ઊર્જા,isotropism ਊਰਜਾ
આઇસોટ્રોપિઝમ ગુણાંક,isotropism ਗੁਣਾਂਕ
આઇસોટ્રોપિઝમ ઉચ્ચાર,isotropism ਉਚਾਰਨ
આંસુ વિરોધી સંયોજન,ਅੱਥਰੂ ਵਿਰੋਧੀ ਮਿਸ਼ਰਣ
વિશ્વ દીઠ,ਪ੍ਰਤੀ ਸੰਸਾਰ
ગતિશીલતા,ਗਤੀਸ਼ੀਲਤਾ
કાઢી નાખવું,ਮਿਟਾਉਣਾ
વિસર્જન ઊર્જા,ਖਰਾਬੀ ਊਰਜਾ
સામૂહિક લુપ્તતા,ਪੁੰਜ ਵਿਨਾਸ਼
લુપ્તતા-ફોટન,ਵਿਨਾਸ਼-ਫੋਟੋਨ
લુપ્ત કિરણોત્સર્ગ,ਵਿਨਾਸ਼ਕਾਰੀ ਰੇਡੀਏਸ਼ਨ
કાઢી નાખવાની પદ્ધતિ,ਮਿਟਾਉਣ ਦੀ ਵਿਧੀ
"માફ કરશો, નારાજ","ਮਾਫ਼ ਕਰਨਾ, ਨਾਰਾਜ਼"
વાર્ષિક વિચલન,ਸਾਲਾਨਾ ਭਟਕਣਾ
વાર્ષિક ગરમી તરંગ,ਸਾਲਾਨਾ ਗਰਮੀ ਦੀ ਲਹਿਰ
વાર્ષિક તફાવત,ਸਾਲਾਨਾ ਅੰਤਰ
વલયાકાર ચુંબકીય સ્પેક્ટ્રોગ્રાફર,ਐਨੁਲਰ ਮੈਗਨੈਟਿਕ ਸਪੈਕਟਰੋਗ੍ਰਾਫਰ
વાર્તાકાર,ਕਥਾਵਾਚਕ
એનોડ,ਐਨੋਡ
એનોડ-સક્રિય પદાર્થ,ਐਨੋਡ-ਕਿਰਿਆਸ਼ੀਲ ਪਦਾਰਥ
એનોડ કોણ,ਐਨੋਡ ਕੋਣ
એનોડ બેટરી,ਐਨੋਡ ਬੈਟਰੀ
એનોડ વળાંક,ਐਨੋਡ ਮੋੜ
એનોડ ટર્ન સુધારણા,ਐਨੋਡ ਮੋੜ ਸੁਧਾਰ
એનોડ બ્રિજ,ਐਨੋਡ ਪੁਲ
એનોડ કેપ,ਐਨੋਡ ਕੈਪ
એનોડ લાક્ષણિકતાઓ,ਐਨੋਡ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
એનોડ સર્કિટ,ਐਨੋਡ ਸਰਕਟ
એનોડ ક્લેમ્બ,ਐਨੋਡ ਕਲੈਂਪ
એનોડિન કન્વર્ટર,anodyne ਪਰਿਵਰਤਕ
એનોડ ઠંડક ક્ષમતા,ਐਨੋਡ ਕੂਲਿੰਗ ਸਮਰੱਥਾ
એનોડ કાટ,ਐਨੋਡ ਖੋਰ
એનોડ ડાર્ક ઝોન,ਐਨੋਡ ਡਾਰਕ ਜ਼ੋਨ
એનોડ ગરમીનું નુકશાન,ਐਨੋਡ ਗਰਮੀ ਦਾ ਨੁਕਸਾਨ
એનોડ સંભવિત,ਐਨੋਡ ਸੰਭਾਵੀ
એનોડ અસર,ਐਨੋਡ ਪ੍ਰਭਾਵ
એનોડ કાર્યક્ષમતા,ਐਨੋਡ ਕੁਸ਼ਲਤਾ
એનોડ પાંખ,ਐਨੋਡ ਵਿੰਗ
પાછળનો એનોડ,ਪਿਛਲਾ ਐਨੋਡ
એનોડ રોશની,ਐਨੋਡ ਰੋਸ਼ਨੀ
એનોડ હમ,anode hum
એનોડ ઇનપુટ પાવર,ਐਨੋਡ ਇੰਪੁੱਟ ਪਾਵਰ
