Odiya,Kannada
କମ୍ପାଇଲର୍,ಕಂಪೈಲರ್
କମ୍ପାଇଲର୍ ଡିଜାଇନ୍,ಕಂಪೈಲರ್ ವಿನ್ಯಾಸ
ସପ୍ଲିମେଣ୍ଟ,ಪೂರಕ
ସପ୍ଲିମେଣ୍ଟ ବିତରଣ,ಪೂರಕ ವಿತರಣೆ
ତ୍ରୁଟି ସଂପନ୍ନ କରନ୍ତୁ |,ಪೂರಕ ದೋಷ
ସପ୍ଲିମେଣ୍ଟାରୀ ସିମେଟ୍ରି ଆଉଟପୁଟ୍,ಕಾಂಪ್ಲಿಮೆಂಟರಿ ಸಿಮೆಟ್ರಿ ಔಟ್‌ಪುಟ್
ପୂର୍ଣ୍ଣ ଏମ୍ପ୍ଲିଫାୟର୍ |,ಪೂರ್ಣ ಆಂಪ್ಲಿಫಯರ್
ମିଶ୍ରିତ ଫ୍ରିକ୍ୱେନ୍ସି |,ಸಂಯೋಜಿತ ಆವರ್ತನ
ମିଶ୍ରିତ ଶକ୍ତି,ಸಂಯೋಜಿತ ಶಕ್ತಿ
ଅନୁସରଣ,ಅನುಸರಿಸು
ତ୍ରୁଟି କାର୍ଯ୍ୟ,ಪೂರಕ ದೋಷ ಕಾರ್ಯ
ସପ୍ଲିମେଣ୍ଟାରୀ ଲଜିକ୍ ସର୍କିଟ୍ |,ಪೂರಕ ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್
ବିଧାନସଭା,ಘಟಕ
ମିଶ୍ରିତ ଭିଡିଓ ସଙ୍କେତ |,ಮಿಶ್ರಲೋಹ ವಿಡಿಯೋ ಸಿಗ್ನಲ್
ମିଶ୍ରିତ ପ୍ରତିରୋଧକ |,ಮಿಶ್ರ ಪ್ರತಿರೋಧಕ
ଯ os ଗିକ ସେମିକଣ୍ଡକ୍ଟର |,ಸಂಯೋಜಿತ ಅರೆವಾಹಕ
ସଙ୍କୋଚନ,ಸಂಕೋಚನ
ସଙ୍କୋଚନ ଆବୃତ୍ତି,ಸಂಕೋಚನ ಆವರ್ತನ
"ସଙ୍କୋଚକ, ସଙ୍କୋଚକ, ସଙ୍କୋଚକ |","ಸಂಕೋಚಕ, ಸಂಕೋಚಕ, ಸಂಕೋಚಕ"
କମ୍ପ୍ୟୁଟର ସାହାଯ୍ୟକାରୀ ଡିଜାଇନ୍ |,ಕಂಪ್ಯೂಟರ್ ನೆರವಿನ ವಿನ್ಯಾಸ
କମ୍ପ୍ୟୁଟର ସାହାଯ୍ୟକାରୀ ଉତ୍ପାଦନ |,ಕಂಪ್ಯೂಟರ್ ನೆರವಿನ ಉತ್ಪಾದನೆ
କମ୍ପ୍ୟୁଟର ଗ୍ରାଫ୍,ಕಂಪ್ಯೂಟರ್ ಗ್ರಾಫ್
କମ୍ପ୍ୟୁଟର ଭାଷା,ಕಂಪ್ಯೂಟರ್ ಭಾಷೆ
କମ୍ପ୍ୟୁଟର ମେମୋରୀ,ಕಂಪ್ಯೂಟರ್ ಮೆಮೊರಿ
କମ୍ପ୍ୟୁଟର ନେଟୱାର୍କ,ಗಣಕಯಂತ್ರದ ಜಾಲ
କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମ୍,ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಂ
କମ୍ପ୍ୟୁଟର ଭାଇରସ୍ |,ಕಂಪ್ಯೂಟರ್ ವೈರಸ್
କମ୍ପ୍ୟୁଟର ଭାଇରସ୍ |,ಕಂಪ್ಯೂಟರ್ ವೈರಸ್
"ଏକାଗ୍ରତା, ଏକାଗ୍ରତା |","ಸಾಂದ್ರಕ, ಸಾಂದ್ರಕ"
ପ୍ରତିବନ୍ଧକ ଶାଖା |,ನಿರ್ಬಂಧಿತ ಶಾಖೆ
ପ୍ରତିବନ୍ଧକ ଜମ୍ପ |,ನಿರ್ಬಂಧಿತ ಜಂಪ್
ପ୍ରତିବନ୍ଧକ ସ୍ଥାୟୀତା |,ನಿರ್ಬಂಧಿತ ಶಾಶ್ವತತೆ
ଡ୍ରାଇଭର ଗ୍ଲାସ |,ಚಾಲಕ ಗಾಜು
ଡ୍ରାଇଭର ପ୍ଲାଷ୍ଟିକ୍ |,ಚಾಲಕ ಪ್ಲಾಸ್ಟಿಕ್
ଡ୍ରାଇଭର ପଲିମର |,ಚಾಲಕ ಪಾಲಿಮರ್
ଚାଳନା କୋଣ |,ವಹನ ಕೋನ
ଚାଳନା ବ୍ୟାଣ୍ଡ |,ವಹನ ಬ್ಯಾಂಡ್
ଚାଳନା ବିସ୍ତାର |,ವಹನ ಪ್ರಸರಣ
କଣ୍ଡକ୍ଟିଭିଟି,ವಾಹಕತೆ
କୋଣ ଆଣ୍ଟେନା |,ಕೋನ್ ಆಂಟೆನಾ
କୋଣାର୍କ ଶୃଙ୍ଗ |,ಶಂಕುವಿನಾಕಾರದ ಕೊಂಬು
କଞ୍ଜୁଗେଟ୍ ପ୍ରତିରୋଧ |,ಸಂಯೋಜಿತ ಪ್ರತಿರೋಧ
ସ୍ଥିର ବେଗ ରେକର୍ଡର୍ |,ಸ್ಥಿರ ವೇಗ ರೆಕಾರ್ಡರ್
ସଂରକ୍ଷଣ ନିୟମ |,ಸಂರಕ್ಷಣೆ ನಿಯಮ
କୋନସୋଲ,ಕನ್ಸೋಲ್
ସ୍ଥିର ସାମ୍ପ୍ରତିକ ଉତ୍ସ |,ಸ್ಥಿರ ಪ್ರಸ್ತುತ ಮೂಲ
ସ୍ଥିର K- ଫିଲ୍ଟର |,ಸ್ಥಿರ ಕೆ-ಫಿಲ್ಟರ್
ସ୍ଥିର ଭୋଲଟେଜ୍ ଟ୍ରାନ୍ସଫର୍ମର |,ಸ್ಥಿರ ವೋಲ್ಟೇಜ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
ଗ୍ରାହକ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,ಗ್ರಾಹಕ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
ଯୋଗାଯୋଗ କରନ୍ତୁ |,ಸಂಪರ್ಕಿಸಿ
ଯୋଗାଯୋଗ ଜମ୍ପ,ಸಂಪರ್ಕ ಜಂಪ್
ଯୋଗାଯୋଗ ସମ୍ଭାବନା |,ಸಂಪರ್ಕ ಸಾಮರ್ಥ್ಯ
ବସନ୍ତ ସହିତ ଯୋଗାଯୋଗ କରନ୍ତୁ |,ವಸಂತ ಸಂಪರ್ಕಿಸಿ
ନିରନ୍ତର |,ನಿರಂತರ
କ୍ରମାଗତ କାର୍ଯ୍ୟ,ನಿರಂತರ ಕಾರ್ಯ
କ୍ରମାଗତ ସ୍ପେକ୍ଟ୍ରମ |,ನಿರಂತರ ಸ್ಪೆಕ್ಟ್ರಮ್
କ୍ରମାଗତ ତରଙ୍ଗ ଓସିଲେଟର |,ನಿರಂತರ ತರಂಗ ಆಂದೋಲಕ
ବିପରୀତ,ಕಾಂಟ್ರಾಸ್ಟ್
ବିପରୀତ ଅନୁପାତ,ಕಾಂಟ್ರಾಸ್ಟ್ ಅನುಪಾತ
ନିୟନ୍ତ୍ରକ ବସ୍,ನಿಯಂತ್ರಕ ಬಸ್
ନିୟନ୍ତ୍ରକ ଗ୍ରୀଡ୍ |,ನಿಯಂತ್ರಕ ಗ್ರಿಡ್
ନିୟନ୍ତ୍ରଣ କି,ನಿಯಂತ್ರಣ ಕೀ
କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |,ನಿಯಂತ್ರಣಫಲಕ
ନିୟନ୍ତ୍ରଣ କକ୍ଷ |,ನಿಯಂತ್ರಣ ಕೊಠಡಿ
ନିୟନ୍ତ୍ରଣ ପଥ,ನಿಯಂತ್ರಣ ಮಾರ್ಗ
ନିୟନ୍ତ୍ରଣ ଏକକ,ನಿಯಂತ್ರಣ ಘಟಕ
ସମ୍ମିଶ୍ରଣ |,ಒಮ್ಮುಖ
ରୂପାନ୍ତର ଦକ୍ଷତା |,ಪರಿವರ್ತನೆ ದಕ್ಷತೆ
ରୂପାନ୍ତର ସମୟ |,ಪರಿವರ್ತನೆ ಸಮಯ
କ୍ଷୟ,ತುಕ್ಕು
କପି କରନ୍ତୁ |,ನಕಲು
"ତମ୍ବା, ତମ୍ବା","ತಾಮ್ರ, ತಾಮ್ರ"
ତମ୍ବା କ୍ଷତି |,ತಾಮ್ರದ ನಷ್ಟ
ତମ୍ବା ତାର,ತಾಮ್ರದ ತಂತಿಯ
କପ୍ରୋସେସର୍ |,ಕೊಪ್ರೊಸೆಸರ್
ମୂଳ,ಮೂಲ
ମୂଳ କ୍ଷତି |,ಕೋರ್ ನಷ್ಟ
ମୂଳ ପଦାର୍ଥ,ಕೋರ್ ವಸ್ತು
ବୃତ୍ତ ବୁଡ଼ ପକାଇବା |,ವೃತ್ತ ಇಮ್ಮರ್ಶನ್
କୋଷ୍ଟା-ଲୁପ୍ |,ಕೋಸ್ಟಾ-ಲೂಪ್
ଗଣିତ ଆବୃତ୍ତି,ಗಣಿತ ಆವರ್ತನ
ଗଣନା ହାର,ಎಣಿಕೆ ದರ ಗೇಜ್
କମ୍ପୱେଲ ବ୍ରିଜ୍ |,ಕಾಂಪ್ವೆಲ್ ಸೇತುವೆ
ଯୋଡି ସର୍କିଟ |,ಸಂಯೋಜಿತ ಸರ್ಕ್ಯೂಟ್
କପଲିଙ୍ଗ୍,ಜೋಡಿಸುವ ಕೆಪಾಸಿಟರ್
ଯୋଡି ପଦ୍ଧତି |,ಜೋಡಿಸುವ ವಿಧಾನ
କୋଭାଲାଣ୍ଟ ବଣ୍ଡ |,ಕೋವೆಲನ್ಸಿಯ ಬಂಧ
ମୂଳ ବଟନ୍ |,ಮೂಲ ಬಟನ್
ଦୁର୍ଘଟଣା,ಕುಸಿತ
ଶିଖର,ಶಿಖರ
ଶିଖର,ಶಿಖರ
ଅଶାନ୍ତିରତା |,ಪ್ರಕ್ಷುಬ್ಧತೆ
ଜଟିଳ କୋଣ,ನಿರ್ಣಾಯಕ ಕೋನ
ଜଟିଳ ଯୋଡି |,ನಿರ್ಣಾಯಕ ಜೋಡಣೆ
ଗୁରୁତର ଭାବରେ ଉଦାସୀନ |,ವಿಮರ್ಶಾತ್ಮಕವಾಗಿ ಖಿನ್ನತೆಗೆ ಒಳಗಾದ
ଜଟିଳ ବାରମ୍ବାର,ನಿರ್ಣಾಯಕ ಆವರ್ತನ
ଜଟିଳ ପ୍ରେରଣା |,ನಿರ್ಣಾಯಕ ಪ್ರೇರಣೆ
ଜଟିଳ ଜାତି,ನಿರ್ಣಾಯಕ ಜನಾಂಗ
ଜଟିଳ ପ୍ରତିରୋଧ,ನಿರ್ಣಾಯಕ ಪ್ರತಿರೋಧ
କ୍ରସ୍ ଆସେମ୍ବଲର୍ |,ಅಡ್ಡ ಅಸೆಂಬ್ಲರ್
କ୍ରସ୍ କପଲିଂ |,ಅಡ್ಡ ಜೋಡಣೆ
ଭୂଲମ୍ବ ଚିତ୍ର |,ಲಂಬ ಚಿತ್ರ
ସଂକ୍ରମଣ ବିକୃତି,ಪರಿವರ್ತನೆಯ ಅಸ್ಪಷ್ಟತೆ
ସ୍ଥାନାନ୍ତରଣ ମୋଡ୍ୟୁଲେସନ୍,ಪರಿವರ್ತನೆ ಮಾಡ್ಯುಲೇಶನ್
ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |,ಅಪ್ರಸ್ತುತ ಸಂಕೇತ
କ୍ରସ୍ ବାର୍ ବିନିମୟ |,ಅಡ್ಡಪಟ್ಟಿ ವಿನಿಮಯ
ଟ୍ରାନ୍ସଭର୍ସ ଫିଲ୍ଡ ଏମ୍ପ୍ଲିଫାୟର୍ |,ಅಡ್ಡ ಕ್ಷೇತ್ರ ಆಂಪ್ಲಿಫಯರ್
କ୍ରସଓଭର ଡିଟେକ୍ଟର |,ಕ್ರಾಸ್ಒವರ್ ಡಿಟೆಕ್ಟರ್
ସଂକ୍ରମଣ ସର୍କିଟ |,ಪರಿವರ್ತನೆ ಸರ್ಕ್ಯೂಟ್
ସ୍ଫଟିକ୍ ମାଇକ୍ରୋଫୋନ୍ |,ಸ್ಫಟಿಕ ಮೈಕ್ರೊಫೋನ್
ସ୍ଫଟିକ୍ ଓସିଲେଟର,ಸ್ಫಟಿಕ ಆಂದೋಲಕ
କ୍ୟୁରି ପଏଣ୍ଟ |,ಕ್ಯೂರಿ ಪಾಯಿಂಟ್
ଷ୍ଟ୍ରିମ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,ಸ್ಟ್ರೀಮ್ ಆಂಪ್ಲಿಫಯರ್
ସାମ୍ପ୍ରତିକ ନିୟନ୍ତ୍ରିତ ସାମ୍ପ୍ରତିକ ଉତ୍ସ (CCCS),ಪ್ರಸ್ತುತ ನಿಯಂತ್ರಿತ ಪ್ರಸ್ತುತ ಮೂಲ (CCCS)
ସାମ୍ପ୍ରତିକ ନିୟନ୍ତ୍ରିତ ଭୋଲଟେଜ୍ ଉତ୍ସ (CCVS),ಪ್ರಸ್ತುತ ನಿಯಂತ್ರಿತ ವೋಲ್ಟೇಜ್ ಮೂಲ (CCVS)
ଷ୍ଟ୍ରିମ୍ ରିଚାର୍ଜ |,ಸ್ಟ್ರೀಮ್ ರೀಚಾರ್ಜ್
ସାମ୍ପ୍ରତିକ ଲିଭରେଜ୍ |,ಪ್ರಸ್ತುತ ಹತೋಟಿ
ସାମ୍ପ୍ରତିକ ସୀମା |,ಪ್ರಸ್ತುತ ಮಿತಿ
ମାର୍ଜିନାଲ୍ କରେଣ୍ଟ୍ ପ୍ରତିରୋଧକ |,ಮಾರ್ಜಿನಲ್ ಕರೆಂಟ್ ರೆಸಿಸ್ಟರ್
ଷ୍ଟ୍ରିମ୍ ପ୍ରତିଫଳନ |,ಸ್ಟ್ರೀಮ್ ಪ್ರತಿಫಲನ
ଷ୍ଟ୍ରିମ୍ ମୋଡ୍ ଲଜିକ୍ |,ಸ್ಟ್ರೀಮ್ ಮೋಡ್ ಲಾಜಿಕ್
ଷ୍ଟ୍ରିମ୍ ଆକ୍ସେସ୍ |,ಸ್ಟ್ರೀಮ್ ಪ್ರವೇಶ
ଷ୍ଟ୍ରିମ୍ ଉତ୍ସ |,ಸ್ಟ್ರೀಮ್ ಮೂಲ
କରେଣ୍ଟ-ଭୋଲଟେଜ୍ କନଭର୍ଟର |,ಪ್ರಸ್ತುತ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ
ସାମ୍ପ୍ରତିକ ସ୍ଥାନାନ୍ତର ଅନୁପାତ |,ಪ್ರಸ್ತುತ ವರ್ಗಾವಣೆ ಅನುಪಾತ
ସାମ୍ପ୍ରତିକ ଟ୍ରାନ୍ସଫର୍ମର |,ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
ସ୍ଥିର କରେଣ୍ଟ |,ಸ್ಥಿರ ಪ್ರಸ್ತುತ
"ସୂଚକ, କର୍ସର୍","ಪಾಯಿಂಟರ್, ಕರ್ಸರ್"
କମ୍ ଡ୍ରାଇଭର ଭୋଲଟେଜ୍ |,ಕಡಿಮೆ ಚಾಲಕ ವೋಲ್ಟೇಜ್
"ଶେଷ ପକ୍ଷପାତ, ଶେଷ ପକ୍ଷପାତ |","ಅಂತ್ಯ ಪಕ್ಷಪಾತ, ಅಂತ್ಯ ಪಕ್ಷಪಾತ"
ଶେଷ ଆବୃତ୍ତି,ಅಂತಿಮ ಆವರ್ತನ
ଶେଷ ଜୋନ୍ |,ಅಂತಿಮ ವಲಯ
ବକ୍ର ଚିହ୍ନ,ಕರ್ವ್ ಟ್ರೇಸ್
ଚକ୍ର,ಸೈಕಲ್
ଚକ୍ର ଚ ur ର୍ଯ୍ୟ |,ಚಕ್ರ ಚೌರ್ಯ
ସିଲିଣ୍ଡ୍ରିକ୍ ଲେନ୍ସ |,ಸಿಲಿಂಡರಾಕಾರದ ಮಸೂರ
ସ୍ଫଟିକ୍ ପ୍ରଦର୍ଶନ,ಸ್ಫಟಿಕ ಪ್ರದರ್ಶನ
ଡିଜିଟାଲ୍ ଆନାଗଲ୍ କନଭର୍ଟର |,ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ
ଡିସି ପୁନରୁଦ୍ଧାର ସର୍କିଟ |,ಡಿಸಿ ರಿಸ್ಟೋರ್ ಸರ್ಕ್ಯೂಟ್
ଡିଜିଟାଲ୍ / ଆନାଗଲ୍ କନଭର୍ଟର |,ಡಿಜಿಟಲ್ / ಅನಲಾಗ್ ಪರಿವರ್ತಕ
"ଡିଜିଟାଲ୍ ଆନାଗଲ୍ କନଭର୍ଟର, DAC |","ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ, DAC"
ଖରାପ ବିନିଯୋଗ |,ಕೆಟ್ಟ ಹೂಡಿಕೆ
amp ୁଲା ଦୋହଲିଯିବା |,ಒದ್ದೆಯಾದ ಆಂದೋಲನ
ଉଦାସୀନ ସମୟ |,ಖಿನ್ನತೆಯ ಸಮಯ
ଡମ୍ପିଂ,ತೇವಗೊಳಿಸುವಿಕೆ
ଭର୍ଟେକ୍ସ କରେଣ୍ଟ୍,ಸುಳಿಯ ಪ್ರವಾಹವನ್ನು ತಗ್ಗಿಸುವುದು
ଡମ୍ପିଂ କୋଏଫିସିଏଣ୍ଟ୍ |,ಡ್ಯಾಂಪಿಂಗ್ ಗುಣಾಂಕ
ଗା dark କରେଣ୍ଟ୍ |,ಡಾರ್ಕ್ ಕರೆಂಟ್
ଡାରଲିଙ୍ଗଟନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,ಡಾರ್ಲಿಂಗ್ಟನ್ ಆಂಪ್ಲಿಫಯರ್
ଡାରଲିଙ୍ଗଟନ୍ ସର୍କିଟ୍ |,ಡಾರ್ಲಿಂಗ್ಟನ್ ಸರ್ಕ್ಯೂಟ್
ଡାରଲିଙ୍ଗଟନ୍ ଯୋଡି |,ಡಾರ್ಲಿಂಗ್ಟನ್ ಜೋಡಿ
dos,dos
"ତଥ୍ୟ, ବିଶ୍ୱାସ","ಡೇಟಾ, ನಂಬಿಕೆ"
ରୋଜଗାର କରୁଥିବା ଶରୀର ଉପରେ ବିଶ୍ୱାସ କର |,ನಂಬಿಕೆ ಗಳಿಸುವ ದೇಹ
ତଥ୍ୟ ସଂରକ୍ଷଣ,ಡೇಟಾ ಸಂಗ್ರಹಣೆ
ଡାଟା କୋଡ୍,ಡೇಟಾ ಕೋಡ್
ତଥ୍ୟ ଲେଖକ,ಡೇಟಾ ಬರಹಗಾರ
ଡାଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |,ಡೇಟಾ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
"ଡାଟା ପୋର୍ଟ, ଡାଟା ପୋର୍ଟ |","ಡೇಟಾ ಪೋರ್ಟ್, ಡೇಟಾ ಪೋರ್ಟ್"
ଡାଟା ପିକର୍,ಡೇಟಾ ಪಿಕ್ಕರ್
ତଥ୍ୟ ଫର୍ଦ୍ଦ,ಮಾಹಿತಿಯ ಕಾಗದ
dB / oct,dB/oct
ଡିସି ଏମ୍ପ୍ଲିଫାୟର୍ |,ಡಿಸಿ ಆಂಪ್ಲಿಫಯರ್
ଡିସି ମୋଟର |,ಡಿಸಿ ಮೋಟಾರ್
ଡିସି ଅଫସେଟ୍ |,ಡಿಸಿ ಆಫ್ಸೆಟ್
ଡିସି। ଶକ୍ତି ଯୋଗାଣ,ಡಿಸಿ. ವಿದ್ಯುತ್ ಸರಬರಾಜು
ଡିସି। ପୁନ ett ସ୍ଥାପନ,ಡಿಸಿ. ಪುನರ್ವಸತಿ
ଡିସି। ପୁନରୁଦ୍ଧାରକାରୀ,ಡಿಸಿ. ಪುನಃಸ್ಥಾಪಕ
dc ରୁ ac କନଭର୍ଟର |,ಡಿಸಿಯಿಂದ ಎಸಿ ಪರಿವರ್ತಕಕ್ಕೆ
ଡିସି। ଉଚ୍ଚତା ନିୟନ୍ତ୍ରଣ |,ಡಿಸಿ. ಧ್ವನಿ ನಿಯಂತ್ರಣ
Mh- ସଂଯୋଜକ |,Mh-ಕನೆಕ್ಟರ್
ସିଧାସଳଖ ଯୋଡି ହୋଇଥିବା ଟ୍ରାନଜିଷ୍ଟର ଲଜିକ୍ ଗେଟ୍ / ଡିସି | T.L.,ಡೈರೆಕ್ಟ್ ಕಪಲ್ಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಲಾಜಿಕ್ ಗೇಟ್/ಡಿಸಿ ಟಿ.ಎಲ್.
ଡିସି। କ୍ଷତିଗ୍ରସ୍ତ ଅପରେସନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,ಡಿಸಿ. ಹಾನಿಗೊಳಗಾದ ಆಪರೇಷನಲ್ ಆಂಪ್ಲಿಫೈಯರ್
ଅଣ-ସଶକ୍ତୀକରଣ |,ಅಲ್ಲದ ಬಲವರ್ಧನೆ
ଡିମୋର୍ଗାନର ନିୟମ |,ಡೆಮೊರ್ಗಾನ್ ಕಾನೂನು
ଦେ ସାଉଟି ବ୍ରିଜ୍ |,ಡಿ ಸೌತಿ ಸೇತುವೆ
ବିଶ୍ରାମ ସମୟ,ವಿಶ್ರಾಂತಿ ವೇಳೆ
ବିଶ୍ରାମ କ୍ଷେତ୍ର |,ವಿಶ್ರಾಂತಿ ವಲಯ
ତ୍ରୁଟି କ୍ଲିୟରାନ୍ସ |,ದೋಷ ತೆರವು
ଦଶନ୍ଧି କାଲକୁଲେଟର,ದಶಕದ ಕ್ಯಾಲ್ಕುಲೇಟರ್
ଡେସିବେଲ୍ |,ಡೆಸಿಬೆಲ್
ଦଶମିକ କାଲକୁଲେଟର,ದಶಮಾಂಶ ಕ್ಯಾಲ್ಕುಲೇಟರ್
ଦଶମିକ-ବାଇନାରୀ ରୂପାନ୍ତର |,ದಶಮಾಂಶ-ದ್ವಿಮಾನ ಪರಿವರ್ತನೆ
ଠିକଣା ଡିକୋଡିଂ |,ವಿಳಾಸ ಡಿಕೋಡಿಂಗ್
ଡିକୋଡର୍ |,ಡಿಕೋಡರ್
ଆଲେଲେସ୍,ಆಲೀಲ್ಗಳು
ଉତ୍ସର୍ଗୀକୃତ ପ୍ରୟୋଗ |,ಮೀಸಲಾದ ಅಪ್ಲಿಕೇಶನ್
ଉତ୍ସର୍ଗୀକୃତ ନିୟନ୍ତ୍ରକ |,ಮೀಸಲಾದ ನಿಯಂತ್ರಕ
ଡିସି। ପ୍ରି-ସଶକ୍ତୀକରଣ ସର୍କିଟ |,ಡಿಸಿ. ಪೂರ್ವ ಬಲವರ್ಧನೆಯ ಸರ್ಕ್ಯೂಟ್
ତ୍ରୁଟି ଘନତା |,ದೋಷದ ಸಾಂದ್ರತೆ
ଡିଫ୍ଲେକ୍ସନ୍ କୋଇଲ୍ |,ವಿಚಲನ ಸುರುಳಿ
ଡିଫ୍ଲେକ୍ସନ୍ ପ୍ଲେଟ୍ |,ವಿಚಲನ ಫಲಕ
ଡିଫ୍ଲେକ୍ସନ୍ ୟୁନିଟ୍ |,ವಿಚಲನ ಘಟಕ
ବିଫଳତା,ವೈಫಲ್ಯ
(ଚୁମ୍ବକୀୟ) ବିଚ୍ଛେଦ |,(ಕಾಂತೀಯ) ಪ್ರಸರಣ
ଡି ଗାଉସନ୍ ରାଶିଫଳ |,ಡಿ ಗೌಸನ್ ಜಾತಕ
ଦେ ଗୋସନ୍ |,ಡಿ ಗಾಸನ್
ବିଳମ୍ବ ସର୍କିଟ |,ವಿಳಂಬ ಸರ್ಕ್ಯೂಟ್
ବିଳମ୍ବ ରେଖା,ವಿಳಂಬ ಸಾಲು
ବିଳମ୍ବ ସମୟ,ವಿಳಂಬ ಸಮಯ
ବିଳମ୍ବରେ ସ୍ୱୟଂଚାଳିତ ଲାଭ ନିୟନ୍ତ୍ରକ |,ವಿಳಂಬವಾದ ಸ್ವಯಂಚಾಲಿತ ಲಾಭ ನಿಯಂತ್ರಕ
ବିଳମ୍ବରେ ସ୍ୱୟଂଚାଳିତ ଲାଭ ନିୟନ୍ତ୍ରକ |,ವಿಳಂಬವಾದ ಸ್ವಯಂಚಾಲಿತ ಲಾಭ ನಿಯಂತ್ರಕ
ବିଳମ୍ବିତ ସ୍ୱୟଂଚାଳିତ ଉଚ୍ଚତା ନିୟନ୍ତ୍ରକ / ବିଳମ୍ବିତ AVC |,ವಿಳಂಬವಾದ ಸ್ವಯಂಚಾಲಿತ ಧ್ವನಿ ನಿಯಂತ್ರಕ / ವಿಳಂಬವಾದ AVC
ଡେଲନ୍ ଯାନ୍ତ୍ରିକ ସଂଶୋଧନକାରୀ |,ಡೆಲೋನ್ ಮೆಕ್ಯಾನಿಕಲ್ ರಿಕ್ಟಿಫೈಯರ್
ଡେଲଟା ସଂଯୋଗ |,ಡೆಲ್ಟಾ ಸಂಪರ್ಕ
ଡେଲଟା ବନ୍ଧୁକ |,ಡೆಲ್ಟಾ ಗನ್
ଡେଲଟା ବନ୍ଧୁକ ହୋସ୍ |,ಡೆಲ್ಟಾ ಗನ್ ಮೆದುಗೊಳವೆ
ଡେଲଟା ମଡ୍ୟୁଲେସନ୍,ಡೆಲ್ಟಾ ಮಾಡ್ಯುಲೇಶನ್
ଡେଲଟା-ସିଗମା ଆନାଗଲ୍-ଅଙ୍କ କନଭର୍ଟର |,ಡೆಲ್ಟಾ-ಸಿಗ್ಮಾ ಅನಲಾಗ್-ಅಂಕಿಯ ಪರಿವರ್ತಕ
demagnetization,ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್
demagnetization ବକ୍ର,ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಕರ್ವ್
demagnetization ଗୁଣନ,ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಗುಣಕ
demodulation,ಡಿಮೋಡ್ಯುಲೇಶನ್
demodulator,ಡಿಮೋಡ್ಯುಲೇಟರ್
ଦେ ମାର୍ଗାନ୍ ଥିଓରେମ୍ |,ಮಾರ್ಗನ್ ಪ್ರಮೇಯ
ମଲ୍ଟିପ୍ଲେକ୍ସର୍,ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
ଅନାବଶ୍ୟକ ସ୍କୋର |,ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಸ್ಕೋರ್
ହ୍ରାସ କ୍ୟାପେସିଟର |,ಸವಕಳಿ ಕೆಪಾಸಿಟರ್
ହ୍ରାସ,ಸವಕಳಿ
ହ୍ରାସ ମୋଡ୍ ମସଫେଟ୍ |,ಸವಕಳಿ ಮೋಡ್ ಮಾಸ್ಫೆಟ್
"ହ୍ରାସ ଜୋନ୍, ହ୍ରାସ ଜୋନ୍ |","ಸವಕಳಿ ವಲಯ, ಸವಕಳಿ ವಲಯ"
ମୂଲ୍ୟାୟନ,ರೇಟಿಂಗ್
ବିଚ୍ଛିନ୍ନ ଅକ୍ଷର |,ಡಿಸ್ಯಾಚುರೇಟೆಡ್ ಪಾತ್ರಗಳು
ସମ୍ବେଦନଶୀଳତା,ಸಂವೇದನಾಶೀಲತೆ
ଡିଜାଇନ୍ ନିୟମ |,ವಿನ್ಯಾಸ ನಿಯಮಗಳು
ପରୀକ୍ଷା ଡିଜାଇନ୍,ಪರೀಕ್ಷಾ ವಿನ್ಯಾಸ
ବିନାଶକାରୀ ରିଜୋନାନ୍ସ |,ವಿನಾಶಕಾರಿ ಅನುರಣನ
ଡିଟେକ୍ଟର |,ಪತ್ತೆಕಾರಕ
