Malayalam,Tamil
വലത് കോൺ,வலது கோணம்
നേരേയുള്ള വര,நேரடியான இணைப்பு
സ്പേസ് ഡെറിവേറ്റീവ്,விண்வெளி வழித்தோன்றல்
"ഡിക്കോസിൻ, ഡിക്കോ-കൊസൈൻ","டிகோசின், டிகோ-கொசைன்"
പരമാവധി ദിശ,அதிகபட்ச திசை
പ്രൊജക്ഷൻ ദിശ,திட்ட திசை
ദിശ അനുപാതം,திசை விகிதம்
റെഗുലേറ്ററി സർക്കിൾ,ஒழுங்குமுறை வட்டம்
റെഗുലേറ്റർ സർക്കിൾ,ஒழுங்குமுறை வட்டம்
അനുലോമ ഉൽപ്പന്നം,அனுலோமா தயாரிப்பு
"നേരിട്ടുള്ള തെളിവ്, നേരിട്ടുള്ള തെളിവ്","நேரடி ஆதாரம், நேரடி ஆதாரம்"
തുടർച്ചയായ അനുപാതം,வரிசை விகிதம்
വിധി,விதி
അനുലോമ തുക,அனுலோம தொகை
വിഭജിക്കപ്പെട്ട സെറ്റ്,பிரிக்கப்பட்ட தொகுப்பு
"നിർത്തലാക്കൽ, നിർത്തലാക്കൽ, ഇടവേള","இடைநிறுத்தம், இடைநிறுத்தம், முறிவு"
ഡെറിവേറ്റീവിന്റെ നിർത്തലാക്കൽ,வழித்தோன்றலின் தொடர்ச்சியின்மை
ആദ്യ തരം നിർത്തലാക്കൽ,முதல் வகை இடைநிறுத்தம்
രണ്ടാമത്തെ തരം നിർത്തലാക്കൽ,இரண்டாவது வகை இடைநிறுத்தம்
തുടർച്ചയായ വിതരണം,இடைவிடாத விநியோகம்
തുടർച്ചയായ പ്രവർത്തനം,இடைவிடாத செயல்பாடு
തുടർച്ചയായ വ്യതിയാനം,இடைவிடாத மாறுபாடு
കണികകൾ,துகள்கள்
തുടർച്ചയായ വിതരണം,இடைவிடாத விநியோகம்
തുടർച്ചയായ പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ,இடைவிடாத நிகழ்தகவு விநியோகம்
തുടർച്ചയായ റാൻഡം വേരിയബിൾ,இடைவிடாத சீரற்ற மாறி
തുടർച്ചയായ സാമ്പിൾ ഇടം,இடைவிடாத மாதிரி இடம்
വ്യതിരിക്തമായ മൊത്തം,தனித்த மொத்த
വ്യതിരിക്തമായ ജനസംഖ്യ,தனித்துவமான மக்கள் தொகை
വ്യതിരിക്തമായ അവസ്ഥ,தனித்துவமான நிலை
തുടർച്ചയായ വ്യതിയാനം,இடைவிடாத மாறுபாடு
വിതരണ നികുതി,விநியோக வரி
വിവേചനപരമായ വിശകലനം,பாரபட்சமான பகுப்பாய்வு
വേർപിരിഞ്ഞു,பிரிந்த
വിയോജിപ്പുള്ള സംഭവം,முரண்பட்ட நிகழ்வு
വിഭജിക്കപ്പെട്ട സെറ്റ്,பிரிக்கப்பட்ட தொகுப்பு
വിഭജനം ചേർക്കൽ,இணையான செருகல்
"വിഭജനം, യുക്തിസഹമായ തുക","விலகல், பகுத்தறிவுத் தொகை"
"വിസരണം, ചിതറിക്കൽ","சிதறல், சிதறல்"
ഡിസ്പേർഷൻ ചാർട്ട്,சிதறல் விளக்கப்படம்
ഡിസ്പർഷൻ സൂചിക,சிதறல் குறியீடு
ഡിസ്പർഷൻ ഡയഗ്രം,சிதறல் வரைபடம்
ഡിസ്പർഷൻ മാട്രിക്സ്,சிதறல் அணி
സ്ഥാനമാറ്റാം,இடப்பெயர்ச்சி
പ്രദർശനം,கண்காட்சி
കൺസോൾ,பணியகம்
"അസമമായ, അസമമായ","சீரற்ற, சீரற்ற"
വിഘടിപ്പിക്കുന്ന ശക്തി,சிதறடிக்கும் சக்தி
ദൂരം പ്രവർത്തനം,தூர செயல்பாடு
ദൂരം മോഡുലസ്,தூர மாடுலஸ்
നോൺ-ഡിസ്ട്രിബ്യൂട്ടീവ്,விநியோகிக்காதது
"വിതരണ നിയമം, വിതരണ നിയമം","விநியோக விதி, விநியோக விதி"
"ചിതറുക, ചിതറുക","கலைக்க, கலைக்க"
"വ്യതിചലനം, വ്യതിചലനം, വ്യതിചലനം","வேற்றுமை, வேற்றுமை, வேற்றுமை"
വ്യതിചലന സിദ്ധാന്തം,வேறுபாடு தேற்றம்
വിഭിന്ന,மாறுபட்ட
വ്യത്യസ്ത ശ്രേണി,மாறுபட்ட வரம்பு
വിഭജന വ്യത്യാസം,பிளவு வேறுபாடு
"വിഭജനം, വിഭജനം","வகுத்தல், வகுத்தல்"
"ഹരിക്കാവുന്ന, വിഭജിക്കുന്ന","வகுபடக்கூடிய, வகுபடக்கூடிய"
"വിഭജനം, വിഭജനം, വിഭജനം","பிரிவு, பிரிவு, பிரிவு"
ഡിവിഷൻ അൽഗോരിതം,பிரிவு அல்காரிதம்
സ്പ്ലിറ്റ് റിംഗ്,பிளவு வளையம்
ചതുർഭുജം,நாற்கர
ദശാഭുജം,தசாகோணம்
"ഡൊമെയ്ൻ, ഡൊമെയ്ൻ, പ്രവിശ്യ, പ്രദേശം","டொமைன், டொமைன், மாகாணம், பிரதேசம்"
പ്രവർത്തനത്തിന്റെ ഡൊമെയ്ൻ,செயல்பாட்டின் களம்
നിർവ്വചനം-പ്രവിശ്യ,வரையறை-மாகாணம்
നിലനിൽപ്പിന്റെ അവസ്ഥ,இருப்பு நிலை
അസാധുവാക്കൽ ഉപകരണം,மேலெழுந்து சாதனம்
ഡോപ്ലർ പ്രഭാവം,டாப்ளர் விளைவு
"പോയിന്റ് ഉൽപ്പന്നം, സ്കെയിലർ ഉൽപ്പന്നം","புள்ளி தயாரிப்பு, அளவிடல் தயாரிப்பு"
കുത്തുകളുള്ള വക്രം,புள்ளியிடப்பட்ட வளைவு
ഡ്യുവൽ ഡിഫറൻഷ്യൽ,இரட்டை வேறுபாடு
ഇരട്ട എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ,இரட்டை அதிவேக விநியோகம்
ഇരട്ട കോയിൽ,இரட்டை சுருள்
ബൈനറി ഇന്റഗ്രൽ,பைனரி ஒருங்கிணைப்பு
ബൈനറി സംയോജനം,பைனரி ஒருங்கிணைப்பு
ഇരട്ട പരിധി,இரட்டை வரம்பு
ഇരട്ട സാമ്പിൾ ഇവന്റ്,இரட்டை மாதிரி நிகழ்வு
ഇരട്ട ക്രമം,இரட்டை வரிசை
ഇരട്ട പരമ്പര,இரட்டை தொடர்
ഇരട്ട ഘടിപ്പിച്ച നൊട്ടേഷൻ,இரட்டை இணைக்கப்பட்ட குறியீடு
ഇരട്ട സമാഹാരം,இரட்டை தொகுப்பு
താഴേക്കുള്ള ത്വരണം,கீழ்நோக்கிய முடுக்கம்
താഴേക്കുള്ള സ്ഥാനചലനം,கீழ்நோக்கிய இடப்பெயர்ச்சி
താഴേക്കുള്ള ചലനം,கீழ்நோக்கிய இயக்கம்
താഴേക്കുള്ള വേഗത,கீழ்நோக்கிய வேகம்
ട്രാക്ഷൻ,இழுவை
ട്രാക്ഷൻ ഫോഴ്സ്,இழுவை சக்தி
"ഇരട്ട ദ്വൈതത,",இரட்டை இருமை
ഇരട്ട അടിത്തറ,இரட்டை அடிப்படை
ഇരട്ട ആന്തരിക ഉൽപ്പന്നം,இரட்டை உள் தயாரிப்பு
ഡ്യുവൽ ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,இரட்டை நேரியல் நிரலாக்க சிக்கல்
"ഇരട്ട പ്രവർത്തനം, ഇരട്ട പ്രവർത്തനം","இரட்டை செயல்பாடு, இரட்டை செயல்பாடு"
ഇരട്ട പ്രശ്നം,இரட்டை பிரச்சனை
ഡ്യുവൽ സിംഗിൾ അൽഗോരിതം,இரட்டை ஒற்றை அல்காரிதம்
ഇരട്ട ഒറ്റ രീതി,இரட்டை ஒற்றை முறை
ഡ്യുവൽ സ്പേസ്,இரட்டை இடம்
ഡ്യുവൽ വേരിയബിൾ,இரட்டை மாறி
ഡ്യുവൽ വെക്റ്റർ സ്പേസ്,இரட்டை திசையன் இடம்
നിശബ്ദ സൂചിക,அமைதியான குறியீடு
നിശബ്ദ അടിക്കുറിപ്പ്,அமைதியான அடிக்குறிப்பு
നിശബ്ദ കരാർ,அமைதியான ஒப்பந்தம்
നിശബ്ദ വേരിയബിൾ,அமைதியான மாறி
തനിപ്പകർപ്പ്,நகல்
ചലനാത്മകം,மாறும்
ചലനാത്മക സംവിധാനം,மாறும் அமைப்பு
ഡൈനാമിക് ഡിമാൻഡ് ഫംഗ്ഷൻ,மாறும் தேவை செயல்பாடு
ഡൈനാമിക് മോഡൽ,டைனமிக் மாதிரி
ഡൈനാമിക് പ്രോഗ്രാമിംഗ്,மாறும் நிரலாக்க
ഡൈനാമിക് പ്രോഗ്രാമിംഗ് സമീപനം,மாறும் நிரலாக்க அணுகுமுறை
ഡൈനാമിക് പ്രോഗ്രാമിംഗ് ടെക്നിക്കുകൾ,டைனமிக் நிரலாக்க நுட்பங்கள்
"ചലനാത്മകത, ചലനാത്മകത","இயக்கவியல், இயக்கவியல்"
കണികാ ചലനാത്മകത,துகள் இயக்கவியல்
ദൃഢമായ ശരീര ചലനാത്മകത,கடினமான உடல் இயக்கவியல்
"ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി സമ്പർക്കം (ver.)","பூமி, பூமி, பூமி, பூமி, பூமி, பூமி, பூமி தொடர்பு (ver.)"
ഭൂകമ്പ തീവ്രത,பூகம்பத்தின் தீவிரம்
ഉത്കേന്ദ്രത,விசித்திரத்தன்மை
അനുമാനം,அனுமானம்
ഇക്കണോമെട്രിക് പ്രവചനം,பொருளாதார கணிப்பு
സാമ്പത്തിക ശാസ്ത്രജ്ഞൻ,பொருளாதார நிபுணர்
ഇക്കണോമെട്രിക്സ്,பொருளாதார அளவியல்
സാമ്പത്തികശാസ്ത്രം,பொருளாதாரம்
"കാമ്പ്, അഗ്രം, കണ്ണീർ","கோர், விளிம்பு, கண்ணீர்"
മൊത്തം കോർ അഭിമുഖീകരിക്കുന്നു,ஒட்டுமொத்த மையத்தை எதிர்கொள்ளும்
കാര്യക്ഷമത സൂചിക,செயல்திறன் குறியீடு
സ്വഭാവ ഘടകം,பண்பு உறுப்பு
സ്വഭാവ സവിശേഷത,பண்பு செயல்பாடு
"ഈജൻ മൂല്യം, സ്വഭാവ മൂല്യം","ஈஜென் மதிப்பு, பண்பு மதிப்பு"
സ്വഭാവ മൂല്യ സമവാക്യം,பண்பு மதிப்பு சமன்பாடு
"ഈജൻ വെക്റ്റർ, സ്വഭാവസദിശ","ஈஜென் திசையன், பண்பு திசையன்"
ഇലാസ്റ്റിക്,மீள்
ഇലാസ്റ്റിക് കാസ്റ്റ്,மீள் நடிகர்
ഇലാസ്റ്റിക് സന്തുലിതാവസ്ഥ,மீள் சமநிலை
ഇലാസ്തികത,நெகிழ்ச்சி
ഇലാസ്തികത പേജ്,நெகிழ்ச்சி பக்கம்
"ഇലക്ട്രോണിക് കമ്പ്യൂട്ടർ, ഇലക്ട്രോണിക് കമ്പ്യൂട്ടർ","மின்னணு கணினி, மின்னணு கணினி"
"മൂലകം, മൂലകം, മൂലകം","உறுப்பு, உறுப்பு, உறுப்பு"
പ്രാരംഭ നിര പ്രവർത്തനം,ஆரம்ப நெடுவரிசை செயல்பாடு
പ്രാരംഭ സംഭവം,ஆரம்ப நிகழ்வு
പ്രാരംഭ പ്രവർത്തനം,ஆரம்ப செயல்பாடு
പ്രാരംഭ പ്രവർത്തനം,துவக்க செயல்பாடு
പ്രാഥമിക ഫലങ്ങൾ,ஆரம்ப முடிவுகள்
പ്രാരംഭ പ്രോബബിലിറ്റി നിയമം,ஆரம்ப நிகழ்தகவு விதி
ലൈൻ പ്രവർത്തനം ആരംഭിക്കുന്നു,தொடக்க வரி செயல்பாடு
"ഉന്മൂലനം ചെയ്യാൻ, ഉന്മൂലനം ചെയ്യാൻ,","அழித்து, அழித்து"
റെസലൂഷൻ പ്രക്രിയ,தீர்வு செயல்முறை
"ദീർഘവൃത്താകൃതി, ദീർഘവൃത്താകൃതി","நீள்வட்டம், நீள்வட்டம்"
ദീർഘവൃത്താകൃതിയിലുള്ള,நீள்வட்டம்
ദീർഘവൃത്താകൃതിയിലുള്ള,நீள்வட்டம்
ദീർഘവൃത്താകൃതിയിലുള്ള ഉപരിതലം,நீள்வட்ட மேற்பரப்பு
ദീർഘവൃത്താകൃതിയിലുള്ള ശരീരം,நீள்வட்ட உடல்
ഉൾച്ചേർക്കൽ,உட்பொதித்தல்
ഉദ്വമനം,உமிழ்வுகள்
അനുഭവപരമായ വിശ്വാസം,அனுபவ நம்பிக்கை
അനുഭവ സൂത്രവാക്യം,அனுபவ சூத்திரம்
അനുഭവപരമായ സംഭാവ്യത,அனுபவ நிகழ்தகவு
അനുഭവപരമായ ബന്ധം,அனுபவ உறவு
ശൂന്യമായ സെറ്റ്,வெற்று தொகுப்பு
ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു,கட்டுப்பட்டது
"എൻകോഡിംഗ്, കോഡിംഗ്","குறியாக்கம், குறியாக்கம்"
പരസ്പര പ്രവർത്തനക്ഷമത,இயங்கக்கூடிய தன்மை
അവസാന പോയിന്റ്,இறுதி புள்ளி
ക്ലാസ് ഇടവേളയുടെ അവസാന പോയിന്റ്,வகுப்பு இடைவெளியின் இறுதிப் புள்ளி
ഊർജ്ജം,ஆற்றல்
ഊർജ്ജ-മൊമെന്റം ഘടകം,ஆற்றல் வேக கூறு
എൻട്രി വേരിയബിൾ,நுழைவு மாறி
എണ്ണാവുന്ന സെറ്റ്,கணக்கிடக்கூடிய தொகுப்பு
"എണ്ണുക, എണ്ണുക","எண்ணு, எண்ணு"
"തുല്യ, തുല്യ, തുല്യ, തുല്യ","சம, சம, சம, சம"
"സമത്വം, സമത്വം","சமத்துவம், சமத்துவம்"
സാധ്യത,வாய்ப்பு
പോലും പ്രോബബിലിറ്റി തിരഞ്ഞെടുക്കൽ രീതി,கூட நிகழ்தகவு தேர்வு முறை
തുല്യമാക്കുക,சமன்
"സമവാക്യം, സമവാക്യം","சமன்பாடு, சமன்பாடு"
ക്വാഡ്രാറ്റിക് സമവാക്യം,இருபடி சமன்பாடு
ക്വാഡ്രാറ്റിക് സമവാക്യം,இருபடி சமன்பாடு
ക്വാഡ്രാറ്റിക് സമവാക്യം,இருபடி சமன்பாடு
"ഭൂമധ്യരേഖ, മധ്യരേഖ, മധ്യരേഖ","பூமத்திய ரேகை, பூமத்திய ரேகை, நடுக்கோடு"
സ്ഥിരതയുള്ള,சீரான
സമഭുജം,சமபக்க
"സന്തുലിതാവസ്ഥ, സന്തുലിതാവസ്ഥ, സന്തുലിതാവസ്ഥ","சமநிலை, சமநிலை, சமநிலை"
ബലം ബാലൻസ്,சக்தி சமநிலை
സന്തുലിത പോയിന്റ്,சமநிலை புள்ளி
തുല്യത,சமத்துவம்
തുല്യതാ ക്ലാസ്,சமநிலை வகுப்பு
തുല്യതാ ബന്ധം,சமமான உறவு
"തത്തുല്യം, തത്തുല്യം (വി.), തത്തുല്യം (എഡി.)","சமமான, சமமான (வி.), சமமான (எட்.)"
തുല്യമായ മാട്രിക്സ്,சமமான மேட்ரிக்ஸ்
തുല്യമായ സെറ്റ്,சமமான தொகுப்பு
പ്രവണതകൾ,போக்குகள்
"തെറ്റ്, തെറ്റ്, തെറ്റ്, കൃത്യതയില്ലായ്മ","பிழை, தவறு, தவறு, துல்லியமின்மை"
പിശക് വിശകലനം,பிழை பகுப்பாய்வு
പിശക് കോഡ്,பிழை குறியீடு
പിശക് ഗുണകം,பிழை குணகம்
ചതുരം അർത്ഥം പിശക്,சதுர சராசரி பிழை
ആദ്യ തരം പിശക്,முதல் வகை பிழை
രണ്ടാമത്തെ തരം പിശക്,இரண்டாவது வகை பிழை
രക്ഷപ്പെടാനുള്ള സാധ്യത,தப்பிக்கும் நிகழ்தகவு
രക്ഷപ്പെടൽ വേഗത,தப்பிக்கும் வேகம்
ഇ. ഷ്മിഡിന്റെ മൊബിലൈസേഷൻ പ്രക്രിയ,E. ஷ்மிட்டின் அணிதிரட்டல் செயல்முறை
ബഹിർമുഖൻ,சகஜமாகப்பழகு
"അത്യാവശ്യം, അത്യാവശ്യം","அத்தியாவசியமான, அத்தியாவசியமான"
ഫലത്തിൽ അതുല്യമായ,கிட்டத்தட்ட தனித்துவமானது
"വിലയിരുത്താൻ, വിലയിരുത്താൻ (ver.), വിലയിരുത്താൻ (ed.)","மதிப்பிடுவதற்கு, மதிப்பிடுவதற்கு (ver.), மதிப்பிடுவதற்கு (ed.)"
കണക്കാക്കൽ രീതി,மதிப்பீட்டு முறை
യൂക്ലിഡിയൻ കോർഡിനേറ്റുകൾ,யூக்ளிடியன் ஆயத்தொகுப்புகள்
യൂക്ലിഡിയൻ ഡൊമെയ്ൻ,யூக்ளிடியன் டொமைன்
യൂക്ലിഡിയൻ ജ്യാമിതി,யூக்ளிடியன் வடிவியல்
യൂക്ലിഡിയൻ n-സ്പെയ്സ്,யூக்ளிடியன் n-வெளி
യൂക്ലിഡിയൻ വിമാനം,யூக்ளிடியன் விமானம்
യൂലറുടെ സിദ്ധാന്തം,ஆய்லரின் தேற்றம்
"വിലയിരുത്തുക, വിലയിരുത്തുക","மதிப்பிடு, மதிப்பிடு"
പോലും,கூட
വക്രം പോലും,கூட வளைவு
പ്രവർത്തനം പോലും,கூட செயல்பாடு
അപവർത്തനം പോലും,கூட பயனற்றது
ഇരട്ട സംഖ്യ,இரட்டைப்படை எண்
വിചിത്രമായ സമമിതി,ஒற்றைப்படை சமச்சீர்
ക്രമമാറ്റം പോലും,வரிசைமாற்றம் கூட
"സംഭവം, എപ്പിസോഡ്","நிகழ்வு, அத்தியாயம்"
ഐസോമോർഫിസം,ஐசோமெட்ரிக்
"കൃത്യമായി, കൃത്യമായി, കൃത്യമായി","துல்லியமான, துல்லியமான, சரியாக"
കൃത്യമായ ചി-സ്ക്വയർ ടെസ്റ്റ്,துல்லியமான சி-சதுர சோதனை
കൃത്യമായ വ്യത്യാസം,சரியான வேறுபாடு
കൃത്യമായ സമവാക്യം,சரியான சமன்பாடு
ഉദാഹരണം,உதாரணமாக
എക്സ്ചേഞ്ച്,பரிமாற்றம்
നിർദ്ദിഷ്ട സംഭവം,குறிப்பிட்ட நிகழ்வு
അസ്തിത്വ സിദ്ധാന്തം,இருத்தலியல் கோட்பாடு
അതിജീവന സാധ്യത,உயிர்வாழும் நிகழ்தகவு
അസ്തിത്വ സിദ്ധാന്തം,இருப்பு தேற்றம்
ബാഹ്യ വേരിയബിൾ,வெளிப்புற மாறி
"പരക്കുക, പരക്കുക","பரவியது, பரவியது"
പ്രതീക്ഷയുടെ പ്രവർത്തനം,எதிர்பார்ப்பு செயல்பாடு
പ്രതീക്ഷിക്കുന്ന ആവൃത്തി,எதிர்பார்க்கப்படும் அதிர்வெண்
പ്രതീക്ഷിച്ച മൂല്യം,எதிர்பார்க்கப்படும் மதிப்பு
പരീക്ഷണം,பரிசோதனை
"പരീക്ഷണ പിശക്, പരീക്ഷണ പിശക്","சோதனை பிழை, சோதனை பிழை"
"വിശദീകരണം, വിശദീകരണം","விளக்கம், விளக்கம்"
വ്യക്തമായ സമവാക്യം,தெளிவான சமன்பாடு
വ്യക്തമായി,தெளிவாக
വ്യക്തമായ പ്രവർത്തനം,தெளிவான செயல்பாடு
വ്യക്തമായ പരിഹാരം,தெளிவான தீர்வு
ഘാതം,அடுக்கு
എക്‌സ്‌പോണൻഷ്യൽ കർവ്,அதிவேக வளைவு
എക്‌സ്‌പോണൻഷ്യൽ പ്രോബബിലിറ്റി ഫംഗ്‌ഷൻ,அதிவேக நிகழ்தகவு செயல்பாடு
എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ,அதிவேக விநியோகம்
എക്സ്പോണൻഷ്യൽ സമവാക്യം,அதிவேக சமன்பாடு
എക്‌സ്‌പോണൻഷ്യൽ ഫംഗ്‌ഷൻ,அதிவேக செயல்பாடு
"എക്‌സ്‌പോണൻഷ്യൽ വളർച്ച, എക്‌സ്‌പോണൻഷ്യൽ വളർച്ച","அதிவேக வளர்ச்சி, அதிவேக வளர்ச்சி"
എക്‌സ്‌പോണൻഷ്യൽ റൂൾ,அதிவேக விதி
എക്‌സ്‌പോണൻഷ്യൽ മാപ്പ്,அதிவேக வரைபடம்
"എക്‌സ്‌പോണൻഷ്യൽ സീരീസ്, എക്‌സ്‌പോണൻഷ്യൽ സീരീസ്","அதிவேகத் தொடர், அதிவேகத் தொடர்"
"ഭാവം, ഭാവം, മുഖഭാവം, ഭാവം","வெளிப்பாடு, வெளிப்பாடு, முகபாவனை, வெளிப்பாடு"
നീട്ടിയ ഇടവേള,நீட்டிக்கப்பட்ட இடைவெளி
വർദ്ധിപ്പിച്ച യഥാർത്ഥ ലൈൻ,அதிகரித்த உண்மையான வரி
വിപുലീകരിച്ച റിയൽ നമ്പർ സിസ്റ്റം,நீட்டிக்கப்பட்ட உண்மையான எண் அமைப்பு
മാപ്പിംഗ് വിപുലീകരണം,மேப்பிங் நீட்டிப்பு
ബാഹ്യ കോൺ,வெளிப்புற கோணம்
പുറം മേഖല,வெளி மண்டலம்
ബാഹ്യ പോയിന്റ്,வெளிப்புற புள்ளி
ബാഹ്യമായ,வெளிப்புற
പ്രവചന മൂല്യത്തിന്റെ എക്സ്ട്രാപോളേഷൻ,முன்னறிவிப்பு மதிப்பின் விரிவாக்கம்
എക്സ്ട്രാപോളേഷൻ ടെക്നിക്,எக்ஸ்ட்ராபோலேஷன் நுட்பம்
പരമാവധി മൂല്യം,உச்ச மதிப்பு
"അങ്ങേയറ്റം, അവസാനം, അങ്ങേയറ്റം, അന്ത്യം","தீவிர, முடிவு, தீவிர, உச்சம்"
ഉയര്ന്ന സ്ഥാനം,உயர் முனை
എതിർ സെറ്റിന്റെ അങ്ങേയറ്റത്തെ പോയിന്റ്,எதிர் தொகுப்பின் தீவிர புள்ளி
പ്രവർത്തനത്തിന്റെ അങ്ങേയറ്റത്തെ മൂല്യം,செயல்பாட்டின் தீவிர மதிப்பு
അങ്ങേയറ്റത്തെ ഗുണങ്ങൾ,தீவிர பண்புகள்
"മുഖം, വശം, മുൻഭാഗം","முகம், பக்கம், முன்"
മുഖവില,முக மதிப்பு
"ഘടകം, ഘടകം, ഘടകം, ഉപവാക്യം,","கூறு, காரணி, காரணி, உட்பிரிவு"
ഘടകം വിശകലനം,காரணி பகுப்பாய்வு
വിഘടിച്ചു,துண்டு துண்டாக
ഘടകാംശം,காரணியான
മൾട്ടിപ്പിൾ ഫാക്ടർ ഡിസൈൻ,பல காரணி வடிவமைப்பு
ഘടകവൽക്കരണം,காரணியாக்கம்
ഘടകം വരെ,காரணியாக
നീതി കളി,நீதி விளையாட்டு
"വെർച്വൽ, തെറ്റ്, കോഡ്","மெய்நிகர், தவறான, குறியீடு"
"കുടുംബം, കുടുംബം, കുലം, കുടുംബം","குடும்பம், குடும்பம், குலம், குடும்பம்"
ആകെ സർക്കിൾ,மொத்த வட்டம்
വക്രം ആകെ,வளைவு மொத்தம்
പ്രവർത്തനങ്ങളുടെ കുടുംബം,செயல்பாடுகளின் குடும்பம்
വരി ആകെ,வரி மொத்தம்
പകർപ്പ്,பிரதி
എഫ്-വിതരണം,எஃப்-விநியோகம்
സ്ഥിരമായ അടിസ്ഥാന പരിഹാരം,நிலையான அடிப்படை தீர்வு
അനുയോജ്യമായ പരിഹാരം,இணக்கமான தீர்வு
"റീചാർജ്, വീണ്ടും നിക്ഷേപം","ரீசார்ஜ், மறு முதலீடு"
ഫെർമ നിയമം,ஃபெர்மாவின் சட்டம்
ഫെർമയുടെ സിദ്ധാന്തം,ஃபெர்மாவின் தேற்றம்
ഫെർമി-ഡിറക്-സ്റ്റാറ്റിസ്റ്റിക്സ്,ஃபெர்மி-டிராக்-புள்ளிவிவரங்கள்
ഫിബൊനാച്ചി നമ്പറുകൾ,ஃபைபோனச்சி எண்கள்
ഫിബൊനാച്ചി ശ്രേണി,ஃபைபோனச்சி வரம்பு
"വയൽ, വയൽ, വയൽ, വയൽ","வயல், வயல், வயல், வயல்"
അന്തിമ വേഗത,இறுதி வேகம்
"പരിമിതമായ, പരിമിതമായ","வரையறுக்கப்பட்ட, வரையறுக்கப்பட்ட"
പരിമിതമായ അടിത്തറ,வரையறுக்கப்பட்ட அடிப்படை
പരിമിത ദശാംശം,வரையறுக்கப்பட்ட தசம
പരിമിതമായ വ്യത്യാസം,வரையறுக்கப்பட்ட வேறுபாடு
പരിമിതമായ വ്യത്യാസ രീതി,வரையறுக்கப்பட்ட வேறுபாடு முறை
പരിമിതമായ മാനം,வரையறுக்கப்பட்ட பரிமாணம்
പരിമിതമായ ഡൈമൻഷണൽ വെക്റ്റർ,வரையறுக்கப்பட்ட பரிமாண திசையன்
പരിമിതമായ ഗെയിം,வரையறுக்கப்பட்ட விளையாட்டு
പരിമിതമായ ജ്യാമിതി,வரையறுக்கப்பட்ட வடிவியல்
പരിമിതമായ അവിഭാജ്യ,வரையறுக்கப்பட்ட ஒருங்கிணைந்த
പരിമിതി,இறுதித்தன்மை
പരിമിതമായ മാർക്കോവ് ശൃംഖല,வரையறுக்கப்பட்ட மார்க்கோவ் சங்கிலி
പരിമിതി തെളിവ്,finiteness ஆதாரம்
പരിമിത സംഖ്യ,வரையறுக்கப்பட்ட எண்
പരിമിതമായ ജനസംഖ്യ,வரையறுக்கப்பட்ட மக்கள் தொகை
പരിമിതമായ സംഭാവ്യത,வரையறுக்கப்பட்ட நிகழ்தகவு
അവസാന ഗ്രേഡ്,இறுதி தரம்
പരിമിതമായ സെറ്റ്,வரையறுக்கப்பட்ட தொகுப்பு
പരിമിതമായ വേഗത,வரையறுக்கப்பட்ட வேகம்
പരിമിതമായ വോളിയം,வரையறுக்கப்பட்ட அளவு
"ഇളക്കുക, ക്രമീകരിക്കുക","கலக்கவும், சரிசெய்யவும்"
വക്രം ക്രമീകരിക്കൽ,வளைவு சரிசெய்தல்
നേർരേഖ ക്രമീകരണം,நேர் கோடு சரிசெய்தல்
നിശ്ചിത പോയിന്റ് സിദ്ധാന്തം,நிலையான புள்ளி தேற்றம்
നിശ്ചിത മാതൃക,நிலையான மாதிரி
ഫ്ലൈറ്റ് വേഗത,விமான வேகம்
ഫ്ലോട്ടിംഗ് പോയിന്റ് കണക്കുകൂട്ടൽ,மிதக்கும் புள்ளி கணக்கீடு
"ഫ്ലോട്ടിംഗ് പോയിന്റ് സിസ്റ്റം, ഫ്ലോട്ടിംഗ് പോയിന്റ് സിസ്റ്റം","மிதக்கும் புள்ளி அமைப்பு, மிதக்கும் புள்ளி அமைப்பு"
ഫ്ലോ ചാർട്ട്,ஓட்ட விளக்கப்படம்
ഒഴുക്ക് വേഗത,ஓட்டம் வேகம்
ദ്രാവക ചലനാത്മകത,திரவ இயக்கவியல்
"ഫോക്കൽ, കോൺഫോക്കൽ, ഫോക്കൽ","குவிய, குவிய, குவிய"
ഫോക്കൽ കോർഡ്,குவிய நாண்
ഫോക്കൽ ദൂരം,குவிய தூரம்
ഫോക്കൽ ദൂരം,குவியத்தூரம்
"നാഭി, ഫോക്കസ്, ഉത്ഭവം","தொப்புள், கவனம், தோற்றம்"
"കാൽ, കാൽ, കാൽ","கால், கால், கால்"
ഓർത്തോഗണൽ,ஆர்த்தோகனல்
ഗുരുത്വാകർഷണ ബലം,புவியீர்ப்பு விசை
പ്രവചനം,முன்னறிவிப்பு
ഫോർമുല,சூத்திரம்
ത്രെഡിംഗ്,த்ரெடிங்
"ഫോർമാറ്റിംഗ്, ഫോർമാറ്റിംഗ്, ഫോർമുലേഷൻ","வடிவமைத்தல், வடிவமைத்தல், உருவாக்குதல்"
