Bengali,English
পৃথিবী,Earth
এবেনেলস,Ebenales
Ebracteate,Ebracteate
ইচেনিস,Echeneis
ইচিনোকোকাস,Echinococcus
ইকোলোকেশন,Echolocation
ইক্লিপটা আলবা,Eclipta alba
পরিবেশগত অভিযোজন,Ecological adaptation
পরিবেশগত দক্ষতা,Ecological efficiency
পরিবেশগত আন্তঃনির্ভরতা,Ecological interdependence
বাস্তুসংস্থান পিরামিড,Ecological pyramid
বাস্তুসংস্থান স্যানিটেশন,Ecological sanitation
বাস্তুসংস্থান উত্তরাধিকার,Ecological succession
পরিবেশগত স্থায়িত্ব,Ecological sustainability
বাস্তুবিদ,Ecologist
বাস্তুশাস্ত্র,Ecology
বাস্তুশাস্ত্র এবং পরিবেশ,Ecology and environment
ইকোসান টয়লেট,Ecosan toilet
বাস্তুতন্ত্র,Ecosystem
বাস্তুতন্ত্রের বৈচিত্র্য,Ecosystem diversity
বাস্তুতন্ত্র প্রক্রিয়া,Ecosystem process
বাস্তুতন্ত্র পরিষেবা,Ecosystem service
ইকোটোন,Ecotone
ইকোট্যুরিজম,Ecotourism
ইকোটাইপ,Ecotype
ইসিপি গ্রেডিয়েন্ট,ECP gradient
অ্যাক্টোকার্পাস,Ectocarpus
ইক্টোডার্ম,Ectoderm
ইকটোমিকোরিজে,Ectomycorrhizae
অ্যাক্টোপারাসাইট,Ectoparasite
অ্যাক্টোপিক গর্ভাবস্থা,Ectopic pregnancy
অ্যাকোথার্ম,Ectotherm
অ্যাকোথেরমিক,Ectothermic
প্রান্ত প্রভাব,Edge effect
প্রান্ত প্রজাতি,Edge species
কার্যকর স্ট্রোক,Effective stroke
ইফেক্টর,Effector
ইফেক্টর,Effector
উচ্ছ্বাস,Efferent
এফেরেন্ট আর্টেরিওল,Efferent arteriole
দক্ষতা সূচক,Efficiency index
প্রবাহ,Effluent
প্রবাহিত ট্রিটমেন্ট প্ল্যান্ট (ইটিপি),Effluent treatment plant (ETP)
প্রবাহ,Efflux
ইজেস্টেড,Egested
ডিম,Egg
ডিম যন্ত্রপাতি,Egg apparatus
অহং কেন্দ্রবাদ,Ego centrism
আইচোর্নিয়া ক্র্যাসিপস,Eicchornia crassipes
বীর্যপাত নালী,Ejaculatory duct
এল নিনো প্রভাব,El nino effect
এলিয়োপ্লাস্ট,Elaioplast
Elasmobranch,Elasmobranch
ইলাস্টিক ফাইবার,Elastic fibre
স্থিতিস্থাপক শক্তি,Elastic force
স্থিতিস্থাপকতা,Elasticity
ইলাস্টিন,Elastin
Elater,Elater
বৈদ্যুতিক ক্ষেত্র,Electric field
বৈদ্যুতিক আলোকসজ্জা,Electric illuminator
বৈদ্যুতিক অঙ্গ,Electric organ
বৈদ্যুতিক স্রাব,Electrical discharge
বৈদ্যুতিক সম্ভাব্য পার্থক্য,Electrical potential difference
বৈদ্যুতিক সিনপাস,Electrical synapse
ইলেক্ট্রোকার্ডিওগ্রাম (ইসিজি),Electrocardiogram (ECG)
ইলেক্ট্রোকার্ডিওগ্রাফ,Electrocardiograph
ইলেক্ট্রোকার্ডিওগ্রাফি,Electrocardiography
বৈদ্যুতিন রাসায়নিক প্রোটন গ্রেডিয়েন্ট,Electrochemical proton gradiant
ইলেক্ট্রোয়েন্সফ্লোগ্রাম,Electroencephalogram
ইলেক্ট্রোয়েন্সফ্লোগ্রাফি,Electroencephalography
বৈদ্যুতিন,Electrogenic
বৈদ্যুতিন চৌম্বকীয় লেন্স,Electromagnetic lense
তড়িচ্চুম্বকিয় বিকিরণ,Electromagnetic radiation
বৈদ্যুতিন চৌম্বকীয় তত্ত্ব,Electromagnetic theory
বৈদ্যুতিন গ্রহণকারী,Electron acceptor
ইলেক্ট্রন বোমাবর্ষণ,Electron bombardment
বৈদ্যুতিন ঘাটতি,Electron deficient
বৈদ্যুতিন দাতা,Electron donor
ইলেকট্রন - অণুবীক্ষণ যন্ত্র,Electron microscope
বৈদ্যুতিন স্বচ্ছতা,Electron transparency
ইলেকট্রন পরিবহন শৃঙ্খল,Electron transport chain
বৈদ্যুতিন পরিবহন ব্যবস্থা,Electron transport system
ইলেক্ট্রোনগেটিভ,Electronegative
বৈদ্যুতিন পরমাণু,Electronegative atom
বৈদ্যুতিন বর্জ্য,Electronic waste
ইলেক্ট্রোফোরসিস,Electrophoresis
বৈদ্যুতিন,Electroporation
ইলেকট্রস্ট্যাটিক প্রেসিপিটেটর,Electrostatic precipitator
উপাদান,Element
উপাদান,Element
এলিফাস,Elephas
উপবৃত্তাকার স্ট্রিপ,Ellipsoid strip
উপবৃত্তাকার যৌথ,Ellipsoidal joint
দীর্ঘায়িত হৃদয়,Elongated heart
দীর্ঘায়িত ফ্যাক্টর,Elongation factor
এলফিডিয়াম,Elphidium
Elution,Elution
Emarginate,Emarginate
Emasculation,Emasculation
ভ্রূণ সংস্কৃতি,Embryo culture
ভ্রূণ উন্নয়ন,Embryo development
ভ্রূণ উদ্ধার,Embryo rescue
ভ্রূণ,Embryo
ভ্রূণ থল,Embryo sac
ভ্রূণ গবেষণা,Embryological research
ভ্রূণতত্ত্ব,Embryology
ভ্রূণের ব্লাস্টোপোর,Embryonic blastopore
ভ্রূণ উন্নয়ন,Embryonic development
ভ্রূণের মৃত্যুহার,Embryonic mortality
জরুরী হাইড্রোফাইট,Emergent hydrophyte
অভিবাসন,Emigration
এমিলিয়া সোনচিফোলিয়া,Emilia sonchifolia
সংবেদনশীল অশান্তি,Emotional turbulence
এমপেট্রেসি,Empetraceae
এমফিসেমা,Emphysema
গবেষণামূলক সূত্র,Empirical formula
ইমু,Emu
ইমালসাইফিং,Emulsifying
এনাইমা,Enaima
এনামেল,Enamel
এনকোডযুক্ত এনজাইম,Encoded enzyme
এনসাইস্টেশন,Encystation
শেষ প্রাচীর,End wall
বিপন্ন,Endangered
স্থানীয়,Endemic
এন্ডেমিজম,Endemism
এন্ডারগোনিক প্রতিক্রিয়া,Endergonic reaction
এন্ডোকার্প,Endocarp
অন্তঃস্রাবী সিস্টেম,Endocrine system
এন্ডোসাইটোসিস,Endocytosis
এন্ডোডার্ম,Endoderm
এন্ডোলিম্ফ,Endolymph
এন্ডোমেট্রিয়াম,Endometrium
এন্ডোমিকোরিজে,Endomycorrhizae
এন্ডোনুক্লেজ স্বীকৃতি সাইট,Endonuclease recognition site
এন্ডোপ্লাজমিক রেটিকুলাম,Endoplasmic reticulum
এন্ডোস্কোপ,Endoscope
এন্ডোস্কোপি,Endoscopy
এন্ডোস্কেলটন,Endoskeleton
এন্ডোসোম,Endosome
এন্ডোস্পার্ম,Endosperm
এন্ডোস্পার্মিক,Endospermic
এন্ডোথেলিয়াল আস্তরণ,Endothelial lining
এন্ডোথেলিয়াম,Endothelium
এন্ডোথার্ম (ইওমোওথার্ম),Endotherm (eomoiotherm)
এন্ডোথেরমিক,Endothermic
এন্ডোথেরমিক,Endothermic
এন্ডোটক্সিন,Endotoxin
শেষ স্যাক,End sac
এন্ডোপ্লাজমিক,Endoplasmic
এন্ড্রোক্রাইন সিস্টেম,Endrocrine system
শক্তি একীভূত,Energy assimilated
শক্তি প্রবাহ মডেল,Energy flow model
শক্তি বৃক্ষরোপণ,Energy plantation
শক্তি বৃক্ষরোপণ,Energy plantation
শক্তির উৎস,Energy source
প্রকৌশল,Engineering
এন্টামোবা হিস্টোলিটিকা,Entamoeba histolytica
এন্টারোবিয়াস,Enterobius
এন্টারোসাইট,Enterocyte
এন্টারন,Enteron
এনথালপি,Enthalpy
এনটোমোফিলাস,Entomophilous
এনটমোফিলি,Entomophily
এনট্রপি,Entropy
পরিবেশ,Environment
পরিবেশগত অবস্থা,Environmental condition
পরিবেশগত নীতিশাস্ত্র,Environmental ethics
পরিবেশগত ফ্যাক্টর,Environmental factor
পরিবেশগত প্রভাব,Environmental influence
পরিবেশগত ব্যবস্থাপনা,Environmental management
পরিবেশগত পরিকল্পনা ও সমন্বয়,Environmental planning and coordination
পরিবেশগত প্রতিরোধ,Environmental resistance
এনজাইমেটিক সামগ্রী,Enzymatic content
এনজাইম,Enzyme
এনজাইম সিস্টেম,Enzyme system
এনজাইম-লিঙ্কযুক্ত,Enzyme-linked
ইওসিন,Eocene
ইওসিনোফিল,Eosinophil
এফিড্রা,Ephedra
ইফেমেরাল বার্ষিক ভেষজ,Ephemeral annual herb
ইফেমেরাল,Ephemeral
এপিক্যালিক্স,Epicalyx
এপিকার্প,Epicarp
এপিডার্মাল সেল,Epidermal cell
এপিডার্মিস,Epidermis
এপিডারমোফিটন,Epidermophyton
এপিডিডাইমিস,Epididymis
এপিগায়নে,Epigynae
এপিগিনাস,Epigynous
মৃগী,Epilepsy
এপিলিমনিয়ন,Epilimnion
এপিমোরফোসিস,Epimorphosis
এপিনেফ্রাইন,Epinephrine
এপিনিউরিয়াম,Epineurium
এপিপেটালাস,Epipetalous
এপিফাইসিস,Epiphysis
এপিফাইট,Epiphyte
এপিসোডিক হতাশা,Episodic depression
এপিস্টাসিস,Epistasis
এপিস্টাসিস,Epistasis
এপিথেলিয়াল টিস্যু,Epithelial tissue
যুগ,Epoch
এপুলোপসিয়াম ফিশসনি,Epulopscium fishesoni
নিরক্ষীয় প্লেট,Equatorial plate
ভারসাম্য,Equilibrium
ভারসাম্যহীন পলল,Equilibrium sedimentation
ইকুইসেটাম,Equisetum
ইকুয়াস,Equus
যুগ,Era
এরগোস্টেরল,Ergosterol
এরিকালস,Ericales
ক্ষয়,Erosion
ইরুকিক অ্যাসিড,Erucic acid
এরিথ্রিনা,Erythrina
এরিথ্রোসাইট (আরবিসি),Erythrocyte (RBC)
এরিথ্রোসাইটিক,Erythrocytic
এরিথ্রোপয়েটিক ফ্যাক্টর,Erythropoietic factor
এরিথ্রোপয়েটিন,Erythropoietin
এরিথ্রোক্সিলাম কোকা,Erythroxylum coca
Escherichia কলি,Escherichia coli
অপরিহার্য তেল,Essential oil
এস্টার বন্ড,Ester bond
ইস্ট্রোজেন,Estrogen
ইস্ট্রোজেন প্রতিস্থাপন থেরাপি,Estrogen replacement therapy
মোহনা,Estuary
ইটারিও,Etaerio
ইথানল,Ethanol
ইথার,Ether
এথিডিয়াম ব্রোমাইড,Ethidium bromide
এথোলজি,Ethology
এথোলজি,Ethology
ইথিলিন,Ethylene
ইথাইলমেথেন সালফোনেট,Ethylmethane sulphonate
Itiolation,Etiolation
ইউব্যাকটিরিয়া,Eubacteria
ইউব্যাকটিরিয়া সেল,Eubacteria cell
ইউক্রোমাটিন,Euchromatin
ইউগেলেনা,Euglena
ইউগ্লেনয়েড,Euglenoid
ইউক্যারিওট (ইউক্যারিওট),Eukaryote (eucaryote)
ইউক্যারিওটিক কোষ,Eukaryotic cell
ইউক্যারিওটিক প্রজাতি,Eukaryotic species
Eumetazoa,Eumetazoa
Eumitosis,Eumitosis
নপুংসকবাদ,Eunuchoidism
ইউপাগুরাস,Eupagurus
ইউফোর্বিয়া,Euphorbia
ইউফোরবিয়াসিয়া,Euphorbiaceae
Euplectella,Euplectella
ইউরিহালাইন,Euryhaline
ইউরিথার্মাল,Eurythermal
ইউসুঙ্গিয়া,Euspongia
ইউস্টাচিয়ান টিউব,Eustachian tube
ইউট্রোফিক জলের দেহ,Eutrophic water body
ইউট্রোফিকেশন,Eutrophication
ইউট্রোফিকেশন,Eutrophication
সরিয়ে নেওয়া,Evacuated
মূল্যায়ন,Evaluated
বাষ্পীভবন,Evaporation
সন্ধ্যা প্রাইমরোজ,Evening primrose
চিরসবুজ,Evergreen tropical rain forest
বিবর্তন,Evolution
জীবনের বিবর্তন,Evolution of life
বিবর্তনীয় এজেন্ট,Evolutionary agent
বিবর্তনীয় জীববিজ্ঞান,Evolutionary biology
বিবর্তনীয় প্রক্রিয়া,Evolutionary process
বিবর্তনীয় ক্রম,Evolutionary sequence
বিবর্তনীয় প্রজাতি,Evolutionary species
বিবর্তনীয় ট্যাক্সনোমিস্ট,Evolutionary taxonomist
বিবর্তনীয় প্রবণতা,Evolutionary trend
এক্সালবুমিনাস,Exalbuminous
অতিরিক্ত বৃদ্ধি,Excessive growth
অতিরিক্ত ঘুম,Excessive sleeping
উত্তেজনা,Excitability
মলমূত্র,Excretion
মলমূত্র যৌনাঙ্গে নালী,Excretory genital duct
মলমূত্র ল্যাকটিফেরাস নালী,Excretory lactiferous duct
মলমূত্র ছিদ্র,Excretory pore
মলমূত্র নল,Excretory tubule
বহিরাগত প্রতিক্রিয়া,Exergonic reaction
ক্লান্তিকর সংস্থান,Exhaustible resources
এক্সোবায়োলজি,Exobiology
এক্সোকয়েটাস,Exocoetus
এক্সোক্রাইন গ্রন্থি,Exocrine gland
এক্সোসাইটোসিস,Exocytosis
বহিরাগত,Exogenous
এক্সোজেনাস উদীয়মান,Exogenous budding
এক্সোনোক্লেজ,Exonuclease
এক্সপ্রেসাইট,Exoprasite
এক্সোপ্লাজম,Exoplasm
এক্সোস্কেলটন,Exoskeleton
বহিরাগত প্রজাতি,Exotic species
সম্প্রসারণ,Expansin
পরীক্ষা,Experiment
ব্যাখ্যা,Explant
তাত্পর্যপূর্ণভাবে,Exponentially
প্রকাশিত সিকোয়েন্স ট্যাগ (EST),Expressed sequence tag (EST)
এক্সটেনসিবিলিটি,Extensibility
বাহ্যিক কান,External ear
বাহ্যিক নিষেক,External fertilization
বাহ্যিক উদ্দীপনা,External stimulus
বিলুপ্তি,Extinction
প্রজাতির বিলুপ্তি,Extinction of species
অতিরিক্ত পেটে টেস্টস,Extra-abdominal testes
বহির্মুখী হজম,Extracellular digestion
বহির্মুখী তরল,Extracellular fluid
বহির্মুখী উপাদান,Extracellular material
কোষীয় ম্যাট্রিক্স,Extracellular matrix
নিষ্কাশন,Extraction
এক্সট্রেমব্রায়োনিক ঝিল্লি,Extraembryonic membrane
বহির্মুখী উত্স,Extraterrestrial origin
চরম মরুভূমি,Extreme desert
বহির্মুখী প্রোটিন,Extrinsic protein
বহির্মুখ,Extroception
অতিরিক্ত,Extrorse
এক্সিউডিং (আঠালো) পদার্থ,Exuding (gummy) substance
চোখের প্রদাহ,Eye inflammation
চোখের লেন্স,Eye lens
চোখের টুকরা,Eye piece
চোখের পলক,Eyelid
মলমূত্র নল,Excretory tubule
ফ্যাবাসেই,Fabaceae
ফ্যাবেসিয়াস,Fabaceous
দিক,Facet
মুখের হাড়,Facial bone
সহায়তা আশ্লেষ,Facilitated diffusion
কল্পিত পরজীবী,Facultative parasite
ফ্যাকাল ম্যাটার,Faecal matter
ফ্যাকাল পেলেট,Faecal pellet
ফ্যালকন,Falcon
ফ্যালোপিয়ান টিউব,Fallopian tube
মিথ্যা ফল,False fruit
মিথ্যা সেপ্টাম,False septum
পরিবার,Family
ফ্যাসিয়া,Fascia
ফ্যাসিক্যাল,Fascicle
ফ্যাসিকুলার,Fascicular
ফ্যাসিকুল,Fascicule
ফ্যাসিওলা,Fasciola
ফ্যাট দ্রবণীয় ভিটামিন,Fat soluble vitamin
ফ্যাটি এসিড,Fatty acid
ত্রুটিযুক্ত অনুলিপি,Faulty copy
প্রাণিকুল,Fauna
অনুকূল পরিবেশগত অবস্থা,Favourable environmental condition
পালক,Feather
পালক তারকা,Feather star
পালক কলঙ্ক,Feathery stigma
প্রতিক্রিয়া,Feedback
প্রতিক্রিয়া বাধা,Feedback inhibition
প্রতিক্রিয়া প্রক্রিয়া,Feedback mechanism
খাওয়ানো,Feeding
ফেইলার,Feeler
ফেলিস,Felis
মহিলা শঙ্কু,Female cone
মহিলা সর্বক্লিয়াস,Female pronucleus
ফেমুর,Femur
গাঁজন,Fermentation
ফার্ন,Fern
ফেরেডক্সিন,Ferredoxin
উর্বর হাইব্রিড,Fertile hybrid
উর্বর,Fertile
উর্বর,Fertile
উর্বর,Fertile
সার,Fertilin
উর্বরতা,Fertility
উর্বরতা,Fertility
নিষেক,Fertilization
নিষেক,Fertilization
সার,Fertilizer
ফাইব্রিলেশন,Fibrillation
ফাইব্রোব্লাস্ট গ্রোথ ফ্যাক্টর (এফজিএফএস),Fibroblast growth factor (FGFs)
ফাইব্রোব্লাস্ট,Fibroblast
ফাইব্রোকার্টিলেজ,Fibrocartilage
ফাইব্রিনোজেন,Fibrinogen
তন্তুযুক্ত রুট সিস্টেম,Fibrous root system
তন্তু,Fibrous
ফাইবুলা,Fibula
ফিকাস,Ficus
ফিকাস হেটেরোফিলা,Ficus heterophylla
ফিকাস রিলিজিওসা (পিপাল),Ficus religiosa (pipal)
ক্ষেত্রের ক্ষমতা,Field capacity
ফিল্ড নোটবুক,Field notebook
ক্ষেত্র নম্বর,Field number
ফিলামেন্ট হুক,Filament hook
ফিলামেন্ট,Filament
ফিলামেন্টাস,Filamentous
ফিলামেন্টাস টাইপ,Filamentous type
ফিলারিয়া কৃমি,Filaria worm
ফিলিফর্ম অ্যান্টেনা,Filiform antenna
ফিল্টার খাওয়ানো,Filter feeding
পরিস্রাবণ চেরা,Filtration slit
ফিন,Fin
সূক্ষ্ম সমন্বয় শক্ত গাঁট,Fine adjustment knob
সূক্ষ্ম বালি,Fine sand
ফিঙ্গারপ্রিন্টিং,Fingerprinting
থার্মোডাইনামিক্সের প্রথম আইন,First law of thermodynamics
ফিশ ঘি,Fish ghee
মাছের তেল,Fish oil
ফিশ প্রসেসিং শিল্প,Fish processing industry
ফিশ প্রোটিন,Fish protein
ফিশারি,Fishery
বিচ্ছেদ,Fission
ফিশার (বড় খাঁজ),Fissure (large groove)
Fistular,Fistular
পাঁচটি সংখ্যা (পেন্টাড্যাকটাইল),Five digits (pentadactyl)
পাঁচটি কিংডম শ্রেণিবিন্যাস,Five kingdom classification
জিন ক্লাস্টার ঠিক করুন,Fix gene cluster
ফিক্সেটিভ,Fixative
স্থির বা অস্থাবর,Fixed or immovable
স্থির উত্স,Fixed source
ফিক্সিং এজেন্ট,Fixing agent
মাইক্রোব ফিক্সিং,Fixing microbe
Flackid,Flaccid
ফ্ল্যাজেলা,Flagella
ফ্ল্যাগলেট,Flagellate
ফ্ল্যাগলেটেড,Flagellated
ফ্ল্যাগেলিন,Flagellin
ফ্ল্যাজেলাম,Flagellum
শিখা বাল্ব,Flame bulb
শিখা সেল,Flame cell
ফ্লেমিংগো,Flamingo
ফ্ল্যাট শিম,Flat bean
ফ্ল্যাট এপিথেলিয়াল সেল,Flat epithelial cell
ফ্ল্যাট কৃমি,Flat worm
চ্যাপ্টা হাড়,Flattened bone
ফ্ল্যাভিন অ্যাডেনাইন ডাইনোক্লিওটাইড,Flavin adenine dinucleotide
মাংসল ফল,Fleshy fruit
ফ্লিমার ফিলামেন্ট,Flimmer filament
ফ্লিপার,Flipper
ভাসমান পাঁজর,Floating rib
ফ্লোকস,Flocs
ফ্লোরা,Flora
ফুলের রূপচর্চা,Floral morphology
ফুলের কাঠামো,Floral structure
পুষ্পশোভিত Worl,Floral whorl
ফ্লোরিজেন,Florigen
প্রবাহ সাইটোমেট্রি,Flow cytometry
ফুলের কুঁড়ি,Flower bud
ফুলের উদ্ভিদ,Flowering plant
তরল ফিডার,Fluid feeder
তরল মোজাইক মডেল,Fluid mosaic model
ফ্লুরোসেন্স মাইক্রোস্কোপি,Fluorescence microscopy
ফ্লুরোসেন্ট ডাই,Fluorescent dye
ফ্লুরোসেন্ট স্ক্রিন,Fluorescent screen
ফ্লুরিন,Fluorine
ফ্লুরোক্রোম,Fluorochrome
ফ্লুরোক্রোম ডাই,Fluorochrome dye
ফ্লাক্স,Flux
ছাই উড়ে,Fly ash
উড়ন্ত-ফ্রেগ,Flying-frog
উড়ন্ত মাছ,Flying fish
উড়ন্ত টিকটিকি,Flying lizard
উড়ন্ত ফ্যালেঞ্জার,Flying phalanger
উড়ন্ত কাঠবিড়াল,Flying squirrel
ফোকাস,Focus
ফোকাসিং অ্যাপারাটাস,Focussing aparatus
চাদর,Fodder
ভ্রূণের ইজেকশন রিফ্লেক্স,Foetal ejection reflex
ভ্রূণ (ভ্রূণ),Foetus (fetus)
পাতা,Foliage
ফলিয়ার রুট,Foliar root
ফলিক এসিড,Folic acid
ফলিকেল,Follicle
ফলিকেল,Follicle
ফলিকেল স্টিমুলেটিং হরমোন (এফএসএইচ),Follicle stimulating hormone (FSH)
ফলিকুলার অ্যাট্রেসিয়া,Follicular atresia
খাদ্য শৃঙ্খল,Food chain
খাদ্য পরিচালনা উপাদান,Food conducting element
খাদ্যে বিষক্রিয়া,Food poisoning
খাদ্য পিরামিড,Food pyramid
খাদ্য ভ্যাকুয়োল,Food vacuole
খাদ্য ওয়েব,Food web
গর্ত বিরাট,Foramen magnum
ফোরামেন ওভালে,Foramen ovale
ফোরামিনিফেরান,Foraminiferan
আঠালো শক্তি,Force of adhesion
বিদেশী ডিএনএ,Foreign DNA
ফোরিম্ব,Forelimb
ফরেনসিক বিজ্ঞান,Forensic science
ফোরস্কিন,Foreskin
ফোরস্কিন,Foreskin
বন। জংগল,Forest
বন সম্প্রদায়,Forest community
বন ট্র্যাক্ট,Forest tract
বনজ,Forestry
গঠনমূলক পর্ব,Formative phase
ফোসা ওভালিস,Fossa ovalis
জীবাশ্ম,Fossil
জীবাশ্ম,Fossilised
পালক মাতা,Foster mother
প্রতিষ্ঠাতা প্রভাব,Founder effect
প্রতিষ্ঠাতা,Founder
চার-ও-ক্লক (মীরাবিলিস জলপা),Four-o-clock (mirabilis jalapa)
ফোভিয়া,Fovea
পাখি,Fowl
ভঙ্গুরতা,Fragility
খণ্ডন,Fragmentation
সুগন্ধি,Fragrant
ফ্রেম-শিফট মিউটেশন,Frame-shift mutation
ফ্রাঙ্কিয়া,Frankia
মুক্ত শক্তি,Free energy
বিনামূল্যে ভাসমান,Free floating
বিনামূল্যে লিভিং মাইক্রোব,Free living microbe
ফ্রি-সেন্ট্রাল,Free-central
ফ্রি-লাইভিং,Free-living
হিমশীতল কৌশল,Freeze-etching technique
ফ্রন্ড,Frond
সামনের লব,Frontal lobe
হিমায়িত রাজ্য,Frozen state
ফ্রুজিভোর,Frugivore
ফল বোরার,Fruit borer
ফল ফলিক,Fruit follicle
ফলমূল শরীর,Fruiting body
ফললেট,Fruitlet
ফুকোক্সানথিন,Fucoxanthin
জ্বালানী উপাদান,Fuel material
ফানারিয়া,Funaria
ফাংশন,Function
কার্যকরী অবশিষ্টাংশ ক্ষমতা,Functional residual capacity
কার্যকরী ইউনিট,Functional unit
ফান্ডাস,Fundus
ছত্রাকজনিত রোগ,Fungal disease
ছত্রাকের ফর্ম,Fungal form
ছত্রাক হাইফা,Fungal hypha
ছত্রাকের মাইসেলিয়াম,Fungal mycelium
ছত্রাক,Fungi
ছত্রাকনাশক,Fungicide
ছত্রাকের,Fungivorous
ফানিকাল,Funicle
পশম,Fur
ফুরো,Furrow
ফুসারিয়াম উডুম,Fusarium udum
ফুসারিয়াম উইল্ট,Fusarium wilt
ফিউজড স্যাক্রাল ভার্টিব্রা,Fused sacral vertebra
ফিউসিফর্ম রুট,Fusiform root
একীকরণ,Fusion
একীকরণ,Fusion
গ্যালাকটান,Galactan
গ্যালাক্টো ইউরোনিক অ্যাসিড,Galacto uronic acid
গ্যালাক্সি,Galaxy
গল বেত,Gall wasp
পিত্তথলি,Gall-bladder
গ্যালাস,Gallus
গেম ফিশিং,Game fishing
গেমেট,Gamete
গেম্যাটিক মৃত্যুহার,Gametic mortality
গেমোজেনেসিস,Gametogenesis
গেমটোফাইটিক,Gametophytic
গামা বৈচিত্র্য,Gamma diversity
গামোফিলাস,Gamophyllous
গামোসপালাস,Gamosepalous
গঙ্গা অ্যাকশন প্ল্যান,Ganga action plan
বায়বীয় রচনা,Gaseous composition
বায়বীয় দূষণ,Gaseous pollution
গ্যাস্ট্রিক,Gastric
গ্যাস্ট্রিক ইনহিবিটরি পেপটাইড,Gastric inhibitory peptide
পাচকরস,Gastric juice
গ্যাস্ট্রোইনটেস্টাইনাল পেপটাইড হরমোন,Gastrointestinal peptide hormone
গ্যাস্ট্রোইনটেস্টাইনাল ট্র্যাক্ট,Gastrointestinal tract
গ্যাস্ট্রোইনটেস্টাইনাল হরমোন,Gastrointestinal hormone
গ্যাস্ট্রোস্কোপ,Gastroscope
গ্যাস্ট্রোভাসকুলার গহ্বর,Gastrovascular cavity
গ্যাস্ট্রুলা,Gastrula
গ্যাস্ট্রুল্যাটিয়ান,Gastrulatian
গজের প্রতিযোগিতামূলক বর্জন নীতি,Gause's competitive exclusion principle
গ্যাভিয়ালিস,Gavialis
গিটোনোগামি,Geitonogamy
জেল পরিস্রাবণ ক্রোমাটোগ্রাফি,Gel filtration chromatography
জিলেটিনাস স্তর,Gelatinous layer
জেলিডিয়াম,Gelidium
জেমমা,Gemma
রত্ন,Gemmule
জিন ব্যাংক,Gene bank
জিন ক্লোনিং,Gene cloning
বংশ পরম্পরা,Gene expression
জিন বন্দুক,Gene gun
জিন সন্নিবেশ,Gene insertion
জিন পরিচিতি,Gene introduction
জিন ল্যাক,Gene lac
জিন লাইব্রেরি (জিন ব্যাংক),Gene library (gene bank)
জিন মানচিত্র,Gene map
জিন মাইগ্রেশন,Gene migration
জিন পুল,Gene pool
জিন স্প্লাইসিং,Gene splicing
জিন প্রতীক,Gene symbol
জিন থেরাপি,Gene therapy
জিন,Gene
জেনারেল ফিজিওলজি,General physiology
সাধারণীকরণ,Generalisation
জেনেরিক নাম,Generic name
জেনেরিক নাম,Generic name
জেনেরিক নাম,Generic name
জেনেটিক বাধা,Genetic barrier
জেনেটিক ভিত্তি,Genetic basis
জেনেটিক ব্লক,Genetic block
জিনগত সংকেত,Genetic code
জেনেটিক ধারাবাহিকতা,Genetic continuity
জেনেটিক কাউন্সেলিং,Genetic counseling
জেনেটিক ডিসঅর্ডার,Genetic disorder
জীনগত বৈচিত্র্য,Genetic diversity
জেনেটিক ড্রিফট,Genetic drift
জীনতত্ত্ব প্রকৌশলী,Genetic engineering
জেনেটিক ভারসাম্য,Genetic equilibrium
জেনেটিক তথ্য,Genetic information
জেনেটিক স্তর,Genetic level
জেনেটিক স্তর,Genetic level
জেনেটিক মানচিত্র,Genetic map
জিনগত উপাদান,Genetic material
জেনেটিক মা,Genetic mother
জেনেটিক রূপান্তর,Genetic transformation
জেনেটিক পরিবর্তনশীলতা,Genetic variability
জীনগত বৈচিত্র্য,Genetic variation
জিনগতভাবে অভিযোজিত,Genetically adapted
জিনগত প্রকৌশলীর,Genetically engineered
জিনগতভাবে পরিবর্তিত ফসল (জিএমসি),Genetically modified crop (GMC)
জিনগতভাবে পরিবর্তিত খাবার,Genetically modified food
জিনগত পরিবর্তন সম্বলিত জীব,Genetically modified organism
জিনতত্ত্ববিদ,Geneticist
জেনেটিক্স,Genetics
জেনিক ভারসাম্য তত্ত্ব,Genic balance theory
যৌনাঙ্গে,Genital
যৌনাঙ্গে হার্পস,Genital herpes
যৌনাঙ্গে পেপিলা,Genital papilla
যৌনাঙ্গে থলি,Genital pouch
জিনোম,Genome
জিনোমিক্স,Genomics
জিনোটাইপ,Genotype
জেন্টিয়ানালেস,Gentianales
জেনাস,Genus
ভৌগলিক এলাকা,Geographical locality
ভূতাত্ত্বিক এইচএসটিরি,Geological hsitory
ভূতাত্ত্বিক রেকর্ড,Geological record
ভূতাত্ত্বিক সময় স্কেল,Geological time scale
জ্যামিতি,Geometry
ভূ শক্তি,Geothermal energy
জিওট্রোপিজম,Geotropism
জেরানিয়েলস,Geraniales
জীবাণু,Germ
জীবাণু (লিঙ্গ) কোষ,Germ (sex) cell
জীবাণু লাইন ত্রুটি,Germ line defect
জীবাণু থেরয়,Germ theroy
জীবাণু টিউব,Germ tube
জীবাণু টিস্যু,Germinal tissue
অঙ্কুরোদগম,Germination
জীবাণু,Germplasm
জীবাণু সংগ্রহ,Germplasm collection
জেরন্টোলজিস্ট,Gerontologist
জেরন্টোলজি,Gerontology
