Malayalam,Tamil
സ്വർഗ്ഗീയ,விண்ணுலகம்
കോശ സ്ഥിരം,செல்-நிலையான
സിമന്റ് ലെൻസ്,சிமென்ட் லென்ஸ்
ശ്രദ്ധ കേന്ദ്രീകരിക്കുക,கவனம்
സെന്റിഗ്രേഡ്,சென்டிகிரேட்
സെന്റീമീറ്റർ,சென்டிமீட்டர்
സെന്റീമീറ്റർ-ഗ്രാം-രണ്ടാം രീതി,சென்டிமீட்டர்-கிராம்-இரண்டாம் முறை
"കേന്ദ്ര, കേന്ദ്ര","மத்திய, மத்திய"
കേന്ദ്ര റിസോഴ്സ് യൂണിറ്റ്,மத்திய வள அலகு
കേന്ദ്രം,மையம்
വിന്യാസ കേന്ദ്രം,சீரமைப்பு மையம்
മീഡിയൻ കിരണം,சராசரி கதிர்
കേന്ദ്രാഭിമുഖം,மையவிலக்கு
അണുകേന്ദ്രം,கரு
സെറാമിക്,பீங்கான்
സി. ഗ്രാം. നിന്ന്. രീതി,c. கிராம். இருந்து. முறை
സീരിയൽ ശോഷണം,தொடர் சிதைவு
"സെൽ, മുറി, മുറി","செல், அறை, அறை"
"അവസരം, അവസരം, അവസരം","வாய்ப்பு, வாய்ப்பு, வாய்ப்பு"
വേരിയബിൾ,மாறி
"ചാനൽ, ചാനൽ, ചാനൽ, ജലപാത","கால்வாய், கால்வாய், கால்வாய், நீர்வழி"
"ചാനലൈസേഷൻ, ചാനലൈസേഷൻ","சேனலைசேஷன், சேனலைசேஷன்"
"കുഴപ്പം, ക്രമക്കേട്","குழப்பம், கோளாறு"
"സ്വഭാവം, സ്വഭാവം, സ്വഭാവം","பாத்திரம், தன்மை, தன்மை"
"സ്വഭാവം, സ്വഭാവം, സ്വഭാവം, മുഴുവൻ, സ്വഭാവം","பண்பு, பண்பு, பண்பு, முழு, பண்பு"
"ചാർജ്, ചാർജ്, ചാർജ്, ചാർജ്","கட்டணம், கட்டணம், கட்டணம், கட்டணம்"
ചാർജർ,சார்ஜர்
പൂരിപ്പിക്കുക,நிரப்பவும்
ചാൾസ് നിയമം,சார்லஸ் சட்டம்
"ചാർട്ട്, ചാർട്ട്","விளக்கப்படம், விளக்கப்படம்"
ഫോളോ അപ്പ്,பின்தொடர்தல்
"ഔട്ട്‌പോസ്റ്റ്, ചേസിസ്","புறக்காவல் நிலையம், சேஸ்"
"പരീക്ഷ, പരീക്ഷണം","சோதனை, சோதனை"
രാസവസ്തു,இரசாயன
കെമിലുമിനെസെൻസ്,இரசாயன ஒளிர்வு
"ഷേവിംഗ്, ചിപ്സ്, ചിപ്സ്","ஷேவிங்ஸ், சிப்ஸ், சிப்ஸ்"
നോ-ക്ലാസ് ടെസ്റ്റ്,வகுப்பு இல்லாத சோதனை
"ശ്വാസം മുട്ടൽ (വൈകല്യം), ശ്വാസം മുട്ടൽ","மூச்சுத் திணறல் (குறைபாடு), மூச்சுத் திணறல்"
ഇടയ്ക്കിടെയുള്ള ആംപ്ലിഫയർ,இடைப்பட்ட பெருக்கி
ഗ്രൂപ്പ് സംഗീതം,குழு இசை
ക്രോമാറ്റിക്,வண்ணமயமான
പിഗ്മെന്റേഷൻ,நிறமி
പിഗ്മെന്റേഷൻ,நிறமி
പിഗ്മെന്റേഷൻ,நிறமி
ക്രോമാറ്റോഗ്രാം,குரோமடோகிராம்
"കളർമീറ്റർ, ക്രോമോമീറ്റർ","நிறமானி, குரோமோமீட்டர்"
ക്രോമോഫോർ,குரோமோஃபோர்
"ക്രോമോസ്ഫിയർ, ക്രോമോസ്ഫിയർ","குரோமோஸ்பியர், குரோமோஸ்பியர்"
"ക്രോണോഗ്രാഫ്, ക്രോണോഗ്രാഫ്, ക്രോണോഗ്രാഫ്","கால வரைபடம், கால வரைபடம், கால வரைபடம்"
ക്രോണോമീറ്റർ,காலமானி
"സിനിമകൾ, സിനിമകൾ","திரைப்படங்கள், திரைப்படங்கள்"
ഛായാഗ്രഹണം,ஒளிப்பதிவு
"പൂജ്യം, സൈഫർ","பூஜ்யம், மறைக்குறியீடு"
ആവർത്തനം,மறுநிகழ்வு
സർക്യൂട്ട്,சுற்று
സർക്യൂട്ട്,சுற்று
"വൃത്താകൃതിയിലുള്ള, വൃത്താകൃതിയിലുള്ള","வட்ட, வட்ட"
പ്രചരിക്കുന്നു,சுற்றுகிறது
"രക്തചംക്രമണം, രക്തചംക്രമണം","சுழற்சி, சுழற்சி"
സർക്കുലേറ്റർ,சுழற்சி செய்பவர்
ചുറ്റളവ്,சுற்றளவு
ന്യൂക്ലിയർ ഇലക്ട്രോൺ,அணு எலக்ட்ரான்
പരിഭു ഉപഗ്രഹം,பரிபு செயற்கைக்கோள்
സിവിലിയൻ ഫ്രീക്വൻസി ബാൻഡ്,சிவில் அதிர்வெண் பட்டை
"വസ്ത്രം, താമസം","ஆடை, ஆக்கிரமிப்பு"
ബോണ്ട്,பத்திரம்
ക്ലെപൈറോൺ സമവാക്യം,Klepeyron சமன்பாடு
"ക്ലാസിക്, ക്ലാസിക്, ക്ലാസിക്","கிளாசிக், கிளாசிக், கிளாசிக்"
"ഇടവേള, നീക്കം ചെയ്യൽ (adj.)","இடைவெளி, நீக்கம் (adj.)"
പിളർപ്പ്,பிளவு
കാലാവസ്ഥ,காலநிலை
മൌണ്ട്,ஏற்ற
"പൈറോമീറ്റർ, മെഡിക്കൽ തെർമോമീറ്റർ","பைரோமீட்டர், மருத்துவ வெப்பமானி"
ക്ലോക്ക് വോൾട്ടേജ്,கடிகார மின்னழுத்தம்
ഘടികാരദിശയിൽ,கடிகாரகடிகாரச்சுற்று
അടച്ച സർക്യൂട്ട്,மூடிய சுற்று
ക്ലോസ്ഡ് സർക്യൂട്ട് ടെലിവിഷൻ,மூடிய சுற்று தொலைக்காட்சி
"ഇറുകിയ പാക്ക്, ഇറുകിയ പാക്ക്","இறுக்கமாக நிரம்பிய, இறுக்கமாக நிரம்பிய"
നന്നായി പാക്കേജുചെയ്ത ഘടന,நன்கு தொகுக்கப்பட்ட அமைப்பு
ഏറ്റവും അടുത്തുള്ള സമീപനം,நெருங்கிய அணுகுமுறை
ഏറ്റവും പുതിയ പാക്ക്,சமீபத்திய பேக்
അടുത്ത കാഴ്ച,நெருக்கமான பார்வை
"മേഘങ്ങൾ, മേഘങ്ങൾ, മങ്ങൽ, പാടുകൾ","மேகங்கள், மேகங்கள், மங்கல், புள்ளிகள்"
കുല,கொத்து
"പരുക്കൻ, പരുക്കൻ, അസംസ്കൃത, നിലവാരമില്ലാത്ത, ശുദ്ധീകരിക്കാത്ത","கரடுமுரடான, கரடுமுரடான, கச்சா, தரமற்ற, சுத்திகரிக்கப்படாத"
മാക്രോ ക്രിസ്റ്റലിൻ,மேக்ரோ படிக
"തീരം, ടാർഗെറ്റ് ഹൗസ് (റഡാർ)","கடற்கரை, இலக்கு வீடு (ரேடார்)"
"കവർ, കോട്ട്, കോട്ട്, കോട്ടിംഗ്","கவர், கோட், கோட், பூச்சு"
"പൂശുന്നു, പൂശുന്നു, പൂശുന്നു","பூச்சு, பூச்சு, பூச்சு"
കോക്സ്,கோக்ஸ்
"കോഡ്, അടയാളം, കോഡ്, കോഡ്, കോഡ്","குறியீடு, அடையாளம், குறியீடு, குறியீடு, குறியீடு"
കോഡ് ചെയ്തു,குறியிடப்பட்டது
കോഡിംഗ് പൾസ്,குறியீட்டு துடிப்பு
ഗുണകം,குணகம்
സംയമനം,கட்டுப்பாடு
സസ്പെൻസ്,சஸ்பென்ஸ்
"അഫിലിയേഷൻ, അഫിലിയേഷൻ","இணைப்பு, இணைவு"
"അഫിലിയേറ്റ്, അറ്റാച്ച്ഡ്","இணைக்கப்பட்ட, இணைக்கப்பட்ட"
കെട്ടുറപ്പ്,ஒற்றுமை
sansanji,சன்சாஞ்சி
ജാതകം,ஜாதகம்
ചുരുട്ടി,சுருண்டது
"കോയിലിംഗ്, കോയിൽ ബിൽഡിംഗ്, കോയിലിംഗ്","சுருள், சுருள் கட்டிடம், சுருள்"
ഫ്ലാറ്റ്,தட்டையானது
തണുപ്പ്,குளிர்
കുറഞ്ഞ താപനില ഉദ്വമനം,குறைந்த வெப்பநிலை உமிழ்வுகள்
ഉപതാപ ന്യൂട്രോണുകൾ,துணை வெப்ப நியூட்ரான்கள்
നശീകരണം,அழித்தல்
"ഈട്, ശാഖ, ശാഖ","இணை, கிளை, கிளை"
"കോർഡിനേറ്റർ, കോർഡിനേറ്റർ, കോൾട്ടർ","ஒருங்கிணைப்பாளர், ஒருங்கிணைப்பாளர், ஒருங்கிணைப்பாளர்"
സമാഹാരം,சேகரிப்பு
"കൂട്ടായ, ജനസംഖ്യ","கூட்டு, மக்கள் தொகை"
"കളക്ടർ, കളക്ടർ, കളക്ടർ","சேகரிப்பான், சேகரிப்பான், சேகரிப்பான்"
കൂട്ടിമുട്ടുന്ന കണിക,மோதும் துகள்
സമാന്തരമായി,இணையான
"സമാന്തരമായ, ഏകദിശയിലുള്ള","இணையான, ஒரே திசையில்"
സമാന്തരരേഖ,இணைகரம்
വിന്യാസം,சீரமைப்பு
വിന്യാസം,சீரமைப்பு
"കൂട്ടിയിടി, കൂട്ടിയിടി, കൂട്ടിയിടി","மோதல், மோதல், மோதல்"
കൊളോയിഡ്,கூழ்
"കളർമീറ്റർ, കളർമീറ്റർ","வண்ணமானி, நிறமானி"
വർണ്ണാന്ധത,வண்ண குருட்டுத்தன்மை
സ്വഭാവം,பாத்திரம்
"കോളം, കോളം","நிரல், நிரல்"
"കോമ, ടഫ്റ്റ്, വാൽ, വാൽ","கமா, டஃப்ட், வால், வால்"
"സംയോജനം, സംയോജനം, ശേഖരണം","சேர்க்கை, சேர்க்கை, குவிப்பு"
സംയുക്ത സ്വരാക്ഷരങ്ങൾ,கூட்டு உயிர்
സംയോജിത സ്വരാക്ഷരങ്ങൾ,கூட்டு உயிர்
ബാധ്യത,பொறுப்பு
ജ്വലനം,எரிப்பு
വാണിജ്യ ഫെറൈറ്റ്,வணிக ஃபெரைட்
"സാധാരണ, സാധാരണ, സാധാരണ, സാധാരണ, സാധാരണ","பொதுவான, பொதுவான, பொதுவான, பொதுவான, பொதுவான"
ആശയവിനിമയങ്ങൾ,தொடர்புகள்
"വഴിതിരിച്ചുവിടൽ, ഡാറ്റ മാറ്റം, ക്രമപ്പെടുത്തൽ","திசைதிருப்பல், தரவு மாற்றம், வரிசைமாற்றம்"
"കമ്യൂട്ടേറ്റർ, കമ്യൂട്ടേറ്റർ, കമ്യൂട്ടേറ്റർ","கம்யூட்டர், கம்யூட்டர், கம்யூட்டர்"
"താരതമ്യക്കാരൻ, താരതമ്യക്കാരൻ","ஒப்பீட்டாளர், ஒப்பிடுபவர்"
താരതമ്യം,ஒப்பீடு
"കോമ്പസ്, കോമ്പസ്, കോമ്പസ്","திசைகாட்டி, திசைகாட்டி, திசைகாட்டி"
"അനുയോജ്യത, അനുയോജ്യത, അനുയോജ്യത, അനുയോജ്യത","இணக்கத்தன்மை, இணக்கத்தன்மை, இணக்கத்தன்மை, இணக்கத்தன்மை"
"നഷ്ടപരിഹാരം നൽകുക, പ്രതികാരം ചെയ്യുക","ஈடு செய், பழிவாங்கு"
"നഷ്ടപരിഹാരം, നഷ്ടപരിഹാരം, നഷ്ടപരിഹാരം","இழப்பீடு, இழப்பீடு, இழப்பீடு"
പ്രതിരോധ നടപടികൾ,எதிர் நடவடிக்கைகள்
"സമാഹാരം, വ്യാഖ്യാനം","தொகுத்தல், விளக்கம்"
"സമാഹാരം, വ്യാഖ്യാനം","தொகுத்தல், விளக்கம்"
പരസ്പരപൂരകത,நிரப்புத்தன்மை
സപ്ലിമെന്റ്,துணை
പൂർത്തിയാക്കുക,முழுமை
പൂർണ്ണമായ സെൽ,முழுமையான செல்
സമ്പൂർണ്ണ മോഡുലേഷൻ,முழுமையான பண்பேற்றம்
"സങ്കീർണ്ണമായ, സങ്കീർണ്ണമായ, പാക്കേജ്","சிக்கலான, சிக்கலான, தொகுப்பு"
സങ്കീർണ്ണമായ ആറ്റം,சிக்கலான அணு
സങ്കീർണ്ണമായ പ്രവർത്തനം,சிக்கலான செயல்பாடு
ഫോർമാറ്റ്,வடிவம்
സങ്കീർണ്ണമായ സംവിധാനം,சிக்கலான பொறிமுறை
ഫോളോ അപ്പ്,பின்தொடர்தல்
"ഘടകം, അനുബന്ധ ഘടകം","கூறு, தொடர்புடைய கூறு"
"സംയോജിത, മിക്സഡ്","இணைந்த, கலப்பு"
"മിക്സഡ്, മിക്സഡ്, കമ്പൈൻഡ്, ഫിനാൻസ്, കോമ്പൗണ്ട്","கலப்பு, கலப்பு, ஒருங்கிணைந்த, நிதி, கூட்டு"
അസ്റൽ പെൻഡുലം,அஸ்ரல் ஊசல்
"കംപ്രസ് (എഡി.), കംപ്രസ് (വി.)","அமுக்கி (பதிப்பு), சுருக்கு (வி.)"
കംപ്രസ് ചെയ്തു,சுருக்கப்பட்டது
കംപ്രസിബിലിറ്റി,சுருக்கத்தன்மை
കംപ്രസ്സബിൾ,சுருக்கக்கூடிய
കംപ്രഷൻ,சுருக்கம்
"കംപ്രസർ, കംപ്രസർ","அமுக்கி, அமுக்கி"
"കോംപ്റ്റൺ ഇലക്ട്രോൺ, സമതുലിതമായ ഇലക്ട്രോൺ","காம்ப்டன் எலக்ட்ரான், எதிர் சமநிலை எலக்ட்ரான்"
കണക്കുകൂട്ടൽ,கணக்கீடு
കമ്പ്യൂട്ടേഷണൽ,கணக்கீட்டு
"കമ്പ്യൂട്ടർ, കമ്പ്യൂട്ടർ, കമ്പ്യൂട്ടർ","கணினி, கணினி, கணினி"
കുത്തനെയുള്ള,குழிவான
ബൈകോൺവെക്സ്,பைன்வெக்ஸ்
"കേന്ദ്രീകരിക്കുക, കട്ടിയാക്കുക, ഏകാഗ്രമാക്കുക (adj.), ഏകാഗ്രമാക്കുക (വി.)","கவனம் செலுத்த, தடிமனாக, குவிய (adj.), குவிய (v.)"
"ഏകാഗ്രമായ, ഏകാഗ്രമായ, ഏകാഗ്രമായ","குவிந்த, குவிந்த, குவிந்த"
"ഏകാഗ്രത, ഏകാഗ്രത, ഏകാഗ്രത, ഏകാഗ്രത","செறிவு, செறிவு, செறிவு, செறிவு"
"ഏകകേന്ദ്രീകൃതമായ, കേന്ദ്രീകൃതമായ","ஒருமைய, குவிந்த"
ആശയം,கருத்து
ആശയപരമായ,கருத்துரு
"അടുപ്പം, ആശയവിനിമയം","நெருக்கம், தொடர்பு"
സമന്വയിപ്പിച്ചു,ஒத்திசைந்த
"ഒരേസമയം, പിന്നിലായി","ஒரே நேரத்தில், பின்தங்கிய"
"ഘനീഭവിക്കൽ, ഘനീഭവിക്കൽ","ஒடுக்கம், ஒடுக்கம்"
"ഘനീഭവിക്കുക, ദ്രവീകരിക്കുക, ദ്രവീകരിക്കുക","ஒடுங்க, திரவமாக்க, திரவமாக்க"
"ഘനീഭവിച്ച, ദ്രവീകരിച്ച, തിങ്ങിക്കൂടിയ","அமுக்கப்பட்ட, திரவமாக்கப்பட்ட, சுருக்கப்பட்ட"
"കണ്ടൻസർ, കപ്പാസിറ്റർ, കളക്ടർ","மின்தேக்கி, மின்தேக்கி, சேகரிப்பான்"
"അവസ്ഥ, അവസ്ഥ, അവസ്ഥ, അവസ്ഥ","நிலை, நிலை, நிலை, நிலை, நிலை"
ചാലകത,கடத்துத்திறன்
ഡ്രൈവർ,இயக்கி
ഡ്രൈവിംഗ്,ஓட்டுதல்
ചാലകത,கடத்துத்திறன்
വിശ്വസ്തത,விசுவாசம்
"കോൺഫിഗറേഷൻ, കോൺഫിഗറേഷൻ","கட்டமைப்பு, கட்டமைப்பு"
കോൺഫിഗറേഷൻ,கட்டமைப்பு
കൺഫോക്കൽ,குழப்பமான
"പൊരുത്തം, ദ്വിധ്രുവത്വം, തുല്യത","ஒற்றுமை, இருமுனையம், சமநிலை"
"യോജിച്ച, സമാനമായ","ஒத்த, ஒத்த"
കോണിക,கூம்பு
"സംയോജിപ്പിക്കുക (വി.), സംയോജിപ്പിക്കുക (ver.)","இணைத்தல் (v.), இணைந்திருத்தல் (ver.)"
ലാറ്ററൽ അസോസിയേറ്റഡ്,பக்கவாட்டு தொடர்புடையது
ചെയിൻ ബന്ധപ്പെട്ട,சங்கிலி தொடர்பான
കണക്റ്റർ ലൈൻ,இணைப்பு வரி
കണക്ഷൻ,இணைப்பு
"സ്പോൺസർ, കണക്റ്റർ","ஸ்பான்சர், இணைப்பான்"
തുടർച്ചയായി,தொடர்ச்சியாக
രക്ഷാധികാരി,புரவலர்
രക്ഷാധികാരി,புரவலர்
"സ്ഥിരത, സ്ഥിരത, കനം, കനം","நிலைத்தன்மை, நிலைத்தன்மை, தடிமன், தடிமன்"
"അനുയോജ്യം, വിപരീതം","இணக்கமான, எதிர்"
സംഭാഷണപരം,உரையாடல்
സംഭാഷണപരം,உரையாடல்
സ്ഥിരത,ஸ்திரத்தன்மை
"സ്ഥിരമായ, സ്ഥിരമായ, അചഞ്ചലമായ, മാറ്റമില്ലാത്ത, യൂണിഫോം","நிலையான, நிலையான, அசையாத, மாறாத, சீரான"
കോൺസ്റ്റന്റൻ,கான்ஸ்டன்டன்
തുടർച്ചയായ ഒഴുക്ക്,தொடர்ச்சியான ஓட்டம்
covariate നമ്പർ,இணை எண்
സർക്യൂട്ടിന്റെ സവിശേഷതകൾ,சுற்றுகளின் சிறப்பியல்புகள்
നക്ഷത്രസമൂഹം,விண்மீன் கூட்டம்
"രചന, ഘടന, രൂപീകരണം","கலவை, கலவை, உருவாக்கம்"
നിയന്ത്രിത വേഗത,கட்டுப்படுத்தப்பட்ட வேகம்
പരിമിതി,கட்டுப்பாடு
ഇടുങ്ങിയത്,குறுகிய
സുസ്ഥിരമായ ഇടപെടൽ,நிலையான குறுக்கீடு
ഊർജ്ജം ഉപഭോഗം,ஆற்றல் நுகரப்படும்
"സ്പർശിക്കുക, സ്പർശിക്കുക, സ്പർശിക്കുക","தொடுதல், தொடுதல், தொடுதல்"
"ബന്ധപ്പെടുക, ബന്ധപ്പെടുക","தொடர்பு, தொடர்பு"
മലിനീകരണം,மாசுபாடு
"ഉള്ളടക്കം, ഭാഗം, പകുതി","உள்ளடக்கம், பகுதி, பாதி"
"തുടർച്ച, തുടർച്ച","தொடர்ச்சி, தொடர்ச்சி"
സംസ്ഥാന തുടർച്ച,மாநில தொடர்ச்சி
"തുടർച്ചയായ, അഖണ്ഡമായ, അഖണ്ഡമായ, തുടർച്ചയായ, തുടർച്ചയായ","தொடர்ச்சியான, உடைக்கப்படாத, உடைக்கப்படாத, தொடர்ச்சியான, தொடர்ச்சியான"
തുടർച്ച,தொடர்ச்சி
"കംപ്രസ് ചെയ്യുക, കംപ്രസ് ചെയ്യുക (ver.)","சுருக்க, சுருக்க (ver.)"
ചുരുങ്ങുക,சுருக்கு
സങ്കോചം,சுருக்கம்
എതിർ പരിക്രമണ ദിശ,எதிர் சுற்றுப்பாதை திசை
ബന്ധു ശരീരം,உறவினர் உடல்
"വൈരുദ്ധ്യം, വൈരുദ്ധ്യം","மாறுபாடு, மாறுபாடு"
നിയന്ത്രണം,கட்டுப்பாடு
സംവഹനം,வெப்பச்சலனம்
അറിയിക്കുന്നു പോസ്റ്റ്,அனுப்பும் பதவி
രക്തക്കുഴലുകൾ,இரத்தக்குழாய்
സാധാരണ ആറ്റോമിക ഭാരം,வழக்கமான அணு எடை
"ഒത്തുചേരുക, ഒത്തുചേരുക","குவிய, குவிய"
"ഒത്തുചേരൽ, ഒത്തുചേരൽ","குவிதல், குவிதல்"
ഒത്തുചേരുന്ന ലെൻസ്,ஒன்றிணைக்கும் லென்ஸ்
"എതിർ, എതിർ","எதிர், எதிர்"
VICA തിരിച്ചും,VICA மாறாக
പരിവർത്തനം,மாற்றம்
പരിവർത്തനം ചെയ്തു,மாற்றப்பட்டது
കൺവെർട്ടർ,மாற்றி
മാറ്റാവുന്ന ലെൻസ്,மாற்றத்தக்க லென்ஸ்
കുത്തനെയുള്ള,குவிந்த
convexity,குவிவு
കുത്തനെയുള്ള,குவிந்த
ബൈകോൺവെക്സ്,பைகான்வெக்ஸ்
കൂളന്റ്,குளிரூட்டி
"റഫ്രിജറന്റ്, ചില്ലർ","குளிரூட்டி, குளிர்விப்பான்"
കൂളിഡ്ജ് ട്യൂബ്,குளிரூட்டும் குழாய்
തണുപ്പിക്കൽ,குளிர்ச்சி
കൂളന്റ്,குளிரூட்டி
സഹകരണ പ്രതിഭാസം,கூட்டுறவு நிகழ்வு
"ഏകോപിപ്പിക്കുക, ഏകോപിപ്പിക്കുക","ஒருங்கிணை, ஒருங்கிணை"
ഡയറക്ടർ അച്ചുതണ്ട്,இயக்குனர் அச்சு
പ്ലാനർ,பிளானர்
പരന്നത,சமதளம்
"പകർത്തുക, പകർത്തുക, പകർത്തുക","நகல், நகல், நகல்"
കാമ്പ്,கோர்
കോർ ഇലക്ട്രോൺ,மைய எலக்ட்ரான்
കോറിയോലിസ് ത്വരണം,கோரியோலிஸ் முடுக்கம்
കോറിയോലിസ് ശക്തി,கோரியோலிஸ் படை
"കിരിത്, കൊറോണ","கிரிட், கரோனா"
കൊറോണ ഓസ്ട്രേലിയ,கொரோனா ஆஸ்திரேலிஸ்
കൊറോണ ബൊറിയലിസ്,கரோனா பொரியாலிஸ்
സൗരജ്വാല,சூரிய ஒளி
തരികൾ,சிறுமணி
ഗ്രാനുലാർ,சிறுமணி
"ശരി, ശരി","சரி, சரி"
പുതുക്കിയ,திருத்தப்பட்ட
"തിരുത്തൽ, ഭേദഗതി","திருத்தம், திருத்தம்"
സഹ ബന്ധം,இணை உறவு
"പൊരുത്തപ്പെടുത്തുക, പൊരുത്തപ്പെടുത്തുക","ஒத்துப்போக, ஒத்துப்போக"
അസോസിയേഷന്റെ നിയമങ്ങൾ,சங்க விதிகள்
അകമ്പടി,துணை
കോസൈൻ നിയമം,கொசைன் விதி
സ്ഥല സമൃദ്ധി,விண்வெளி மிகுதி
കോസ്മിക്,அண்டவியல்
ബഹിരാകാശ രശ്മി പൊട്ടിത്തെറിച്ചു,விண்வெளி கதிர் வெடிப்பு
"ബഹിരാകാശ രശ്മി, കോസ്മിക് കിരണങ്ങൾ","விண்வெளிக் கதிர், காஸ்மிக் கதிர்"
ബഹിരാകാശ മഴ,விண்வெளி மழைப்பொழிவு
സ്ഥലം,விண்வெளி
കോസ്മിക്,அண்டவியல்
"പ്രപഞ്ചശാസ്ത്രം, പ്രപഞ്ചശാസ്ത്രം","அண்டவியல், அண்டவியல்"
ബഹിരാകാശ സഞ്ചാരി,விண்வெளி
ബഹിരാകാശ ശാസ്ത്രം,விண்வெளி
"പ്രപഞ്ചം, പ്രപഞ്ചം","அண்டம், பிரபஞ்சம்"
കൂലംബ്,கூலம்ப்
കൂലോമി ഏരിയ,கூலோமி பகுதி
കൂലോമീറ്റർ,கூலோமீட்டர்
"എണ്ണുക, എണ്ണുക, എണ്ണുക, എണ്ണുക","எண்ணு, எண்ணு, எண்ணு, எண்ணு"
"എണ്ണൽ, വിപരീത എണ്ണൽ","எண்ணுதல், தலைகீழ் எண்ணுதல்"
"കാൽക്കുലേറ്റർ, കൌണ്ടർ, പാനൽ","கால்குலேட்டர், கவுண்டர், பேனல்"
എതിർ ഘടികാരദിശയിൽ,எதிரெதிர் திசையில்
"റിവേഴ്സ് കറന്റ്, കൌണ്ടർ കറന്റ്","தலைகீழ் மின்னோட்டம், எதிர் மின்னோட்டம்"
ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സിനെ എതിർക്കുന്നു,மின்னோட்ட சக்தியை எதிர்க்கிறது
ഡെപ്യൂട്ടേഷൻ,பிரதிநிதித்துவம்
റിവേഴ്സ് ടോർസോ,தலைகீழ் உடற்பகுதி
കൗണ്ട് നിരക്ക്,எண்ணிக்கை விகிதம்
"എണ്ണുക, എണ്ണുക, എണ്ണുക, എണ്ണുക","எண்ணு, எண்ணு-எண், எண்ணு, எண்ணு"
നിർബന്ധ ജോഡി,படை ஜோடி
കപ്പിൾഡ്,இணைந்தது
കപ്ലർ,இணைப்பான்
ഇണചേരൽ,இணைத்தல்
"ഉദ്ദേശിച്ച ദിശ, പാത, വഴി","நோக்கம் திசை, பாதை, பாதை"
കോവാലൻസി,கோவலன்சி
കോവാലൻസി,கோவலன்சி
സഹകാരി,ஒத்துழைப்பவர்
സഹവർത്തിത്വം,இணை மாறுபாடு
അനുരൂപമായ,உடன்படும்
"കവറേജ് ഏരിയ, ബ്രോഡ്കാസ്റ്റ് ഏരിയ","கவரேஜ் பகுதி, ஒளிபரப்பு பகுதி"
കവർ ഷീറ്റ്,கவர் தாள்
സംസാരം,அரட்டை
പ്രത്യുൽപാദന ശക്തിയുടെ തോത്,கருவுறுதல் விகிதம்
നേരിയ വികലത,சிறிய விலகல்
കൊടുമുടി,உச்சம்
"മാനദണ്ഡം, മാനദണ്ഡം","அளவுகோல், அளவுகோல்"
വിമർശനാത്മകം,முக்கியமான
വിമർശനം,விமர்சனம்
കാപ്രിക്കോൺ ക്ലിപ്പ്,மகர கிளிப்
വഞ്ചകരുടെ ഇരുണ്ട രാജ്യം,வஞ்சகர்களின் இருண்ட சாம்ராஜ்யம்
ക്രോസ്-ഹൈബ്രിഡ് ഹൈബ്രിഡൈസേഷൻ,குறுக்கு-கலப்பின கலப்பு
ക്രോസ് ബാൻഡ് ആശയവിനിമയം,குறுக்கு இசைக்குழு தொடர்பு
അപ്രസക്തമായ സ്വഭാവ വ്യക്തിത്വം,பொருத்தமற்ற தன்மை ஆளுமை
ക്രോസ് ബന്ധങ്ങൾ,குறுக்கு உறவுகள்
കടന്ന പ്രദേശം,கடக்கும் பகுதி
ഏറ്റവും കുറഞ്ഞ വ്യതിയാന ലെൻസ്,குறைந்தது பிறழ்வு லென்ஸ்
ക്രോസ് ഉൽപ്പന്നം,குறுக்கு தயாரிப்பு
അപ്രസക്തമായ സിഗ്നൽ,பொருத்தமற்ற சமிக்ஞை
നിലകളുടെ കയ്യേറ്റം,மாடிகளின் ஆக்கிரமிப்பு
സംക്രമണ മേഖല,மாற்றம் மண்டலம்
പരിവർത്തന പോയിന്റ്,மாற்றம் புள்ளி
വിനിമയ മൂല്യം,பரிமாற்ற மதிப்பு
വെക്റ്റർ-പ്രൊഡക്ട് വെക്റ്റർ ഉൽപ്പന്നം,vector-product vector தயாரிப்பு
"ക്രോസ് സെക്ഷൻ, ക്രോസ് സെക്ഷൻ","குறுக்கு வெட்டு, குறுக்கு வெட்டு"
"ഒന്നിലധികം പദങ്ങൾ, ഹൈബ്രിഡ് പദം","பல கால, கலப்பின கால"
ക്രോസ് വയർ,குறுக்கு கம்பி
"ക്രൗൺ ഒപ്റ്റിക്കൽ ഗ്ലാസ്, ക്രൗൺ ഒപ്റ്റിക്കൽ ഗ്ലാസ്","கிரீடம் ஒளியியல் கண்ணாடி, கிரீடம் ஒளியியல் கண்ணாடி"
തണുപ്പിക്കൽ മിശ്രിതം,குளிர்விக்கும் கலவை
കുറഞ്ഞ താപനില ഇലക്ട്രോണിക്സ്,குறைந்த வெப்பநிலை மின்னணுவியல்
ഹൈപ്പോഥെർമിയ,தாழ்வெப்பநிலை
ക്രയോജനിക് ലബോറട്ടറി,கிரையோஜெனிக் ஆய்வகம்
നിമ്രതാപികി,நிம்ரதாபிகி
ഫ്രീസിങ് ഗേജ്,உறைபனி அளவு
ക്രയോമെട്രിക് സ്ഥിരാങ്കം,கிரையோமெட்ரிக் மாறிலி
ക്രിസ്റ്റൽ,படிகம்
"സ്ഫടികമായ, നാരുകളുള്ള","படிக, நார்ச்சத்து"
