Odiya,Gujarati
"ଉପନିବେଶ, ତିକ୍ତ ଆପଲ୍ |","કોલોસિન્થ, કડવો સફરજન"
ସାଧାରଣ ପର୍ସଲେନ |,સામાન્ય પરત
ଧନିଆ,કોથમીર
କପା,સુતરાઉ
ଗା cow ାସ,કોથળી
କ୍ୟୁବ୍,ઘનબી
କାକୁଡି,કાકડી
କ୍ୟୁକୁଭର୍ଟସ୍ |,કકર્બિટ્સ
ଜିର୍ତିକ |,જીરું
ତରକାରୀ ପତ୍ର |,પર્ણ
କଷ୍ଟାର୍ଡ ​​ଆପଲ୍ |,સીતાફળ
କ୍ୟାପସୁଲ୍ ବୋରର୍ |,કોઇ
କ୍ୟାଟପିଲର୍,કેટરપિલર
ସାଇଟ୍ରସ୍ ସିଲେଲା |,સાઇટ્રસ સાયલ્લા
କ୍ରିକେଟ୍,ક્રિકેટ
କାଉ,તારવું
କଟା ପୋକ,કૃમિ
ଦୁଗ୍ଧ,ડેરી
ଦୁର୍ଗର,ડેરીંગ
ବନ୍ଧ,ડામ
ଦିନ-ନିରପେକ୍ଷ |,તટસ્થ
ଫୁଲର ଦିନ ପରେ |,ફૂલો પછીના દિવસો
ପୂର୍ଣ୍ଣ ଫୁଲ ପରେ ଦିନ |,સંપૂર્ણ મોર પછીના દિવસો
Deblossome,ભિન્ન
ହ୍ରାସ,છળ
କ୍ଷୟ,ડોકટ
କ୍ଷୟ,સડો
ନିର୍ଣ୍ଣୟ,નિર્ણાયક
ଦଶମିକ,દશાંશ
ଅଭାବ |,ઉણલી
ଡିଫ୍ଲୋକେସନ୍ (ମାଟି),ડિફ્લોક્યુલેશન (માટી)
ପରିଶୋଧନ,ઉન્મત્ત
ଗଭୀରତା,અસ્થિરતા
ଜଙ୍ଗଲ |,વન -નાબૂદી
ଅବଶ୍ୟ ନିରନ୍ତର,અધ degપન
ଭିକେସନ୍,અધોગતિ
ଡିଗ୍ରୀ ଦିନ,ડિગ્રી દિવસ
ଡିଗ୍ରୀ,પ્રમાણ
ଡିଫିସେନ୍ସ |,વિકૃત
ଦେହୁଙ୍ଗିଂ,ઉદ્ધત
ଦେହକ୍କକ୍ କରିବା,ધ્રુવીય
ଡିହାଇଡିଂ,નિર્જલીકરણ
ଘୋଡେନକର୍,નિર્જૃપક
ଚାହିଦା,માંગ
ନିନ୍ଦା,પ્રાણઘાતક
ନିନ୍ଦା,ખોટો ઉપયોગ
ଜମା,થાપણ
ଚିହ୍ନ,જુબાની
ଅବନତି କରାଲିନାଇଜେସନ୍ |,ઘસૃષ્ટિ
ମାନସ,અવ્યવસ્થા
ଡିଜାଇନ୍,આચાર
ଡେସିକର୍ତ୍ତା,બેસાડનાર
ଆକ୍ରମଣ,ખામી
ନିଷ୍କ୍ରିୟ |,આછું
Desynapp ଗୁଡିକ,દેશી
ଡିଟସେଲ |,ખાદ્ય પદાર્થ
ଡିଟସେସିଂ |,અસ્થિર
ନିର୍ଣ୍ଣୟ,નિર્ધારક
ମୂଲ୍ୟ ହ୍ରାସ,અવમૂલ્યન
ବିଘ୍ନନା,નીરસ
ବ୍ୟତିକ୍ରମ,વિચલનો
Digd,નિષ્ઠુર
ନିରାକରଣ,નિદાન
ଡିକୋଗାମି |,દ્વિ -દખલ
ଡିକଟୋଟୋମି |,અલગ -અલગ
ଡିକୋଟିଡିନ୍ (ବିହନ),ડિકોટિલેડોન (બીજ)
ବ୍ୟାକ୍ ବ୍ୟାକ୍ (ରୋଗ),પાછા ડાઇ (રોગ)
ପରିଭାଷାନ,પ્રસાર
ହଜମ୍ବତି |,પાચનત્વ
ଡିହାଇବଏଡ୍,દિગ્ગજ
ଡିକି (DYKE),ડાઇક (ડાઇક)
ମିଶ୍ରିତ,પાતળું
ଡାଇଓକାରୀ,દ્વેષી
ଡିପ୍ଲାଇଡ୍,રાજદ્રોહ
ଡିପ୍ଲାଇଡ୍,રાજદ્રોહ
ଡିପ୍ଲୋନେମା,રાજદ્રોહ
ଅଦୃଶ୍ୟତା,અવજ્ disા
ଡିସ୍କ,ઠપકો
ରିହାତି,છૂટ
ଅସଂଗୁକ୍ଷା,જીવાલો
ବିଚ୍ଛେଦ,વિક્ષેપ
ବିସ୍ତାର,પ્રસાર
ବିବିଧତା,વૈવિધ્ય
ବିବିଧ ଚାଷ,વૈવિધ્યપૂર્ણ ખેતી
DNA ସିଡ଼ି |,ડીએનએ સીડી
DNA RESPTOTER |,ડીએનએ રીસેપ્ટર
ଡୋଗେଜ,ગોળાકાર
ପ୍ରାଧାନ୍ୟ,પ્રભુત્વપૂર્ણ
Gormancy,નિષ્ક્રિયતા
ମାତ୍ରା,માત્રા
ଡବଲ୍ ସିଗମାଇଡ୍ ବକ୍ର |,ડબલ સિગ્મ id ઇડ વળાંક
ଡ୍ରାଫ୍ଟ (ଡ୍ରାଫ୍ଟ),ડ્રાફ્ટ (ડ્રાફ્ટ)
ନାଳି,ગટર
ଜଳ ନିଷ୍କାସନ,ગટર
ଡ୍ର,ખેંચાણ
ଶୁଖିବା,ભીડિયું
ପୋଷାକ (ବିହନ),ડ્રેસિંગ (બીજ)
ଡ୍ରିଲ୍ (n।),ડ્રિલ (એન.)
ଡ୍ରିଲିଂ (ଏଜେ। Engg),ડ્રિલિંગ (એજી. એન્જીજી)
ଡ୍ରିଲିଂ (ଆଗ୍ରୋନ୍ରୋଣ),ડ્રિલિંગ (કૃષિવિજ્) ાન)
ଜଳସେଚନ,ટીપું સિંચાઈ
ଡ୍ରାଏଲାଣ୍ଡ ଫାର୍ମିଂ |,સૂકરાની ખેતી
ଧୂଳି,ધૂળ
ଡଷ୍ଟର୍,ડસ્ટર
ଧୂଳି,ધૂમ્રપાન
ବଧୂ |,વામન
ବଧୂ ପିରାମିଡ୍ |,વામન પિરામિડ
ବଧୂ |,વામન
Daissy,ડેઝી
ତାରିଖ,તારીખ
ଦିନ ଜସ୍ମିନ୍ |,જાસ્મિન
ଡିଲ୍,સુવાદાણા
ଦିନନାଥ ଘାସ |,દંડ
ଚାଳକ,ઘા
"ଡୋବ ଘାସ, ବରମୁଣ୍ଡା ଘାସ |","ડૂબ ઘાસ, બર્મુડા ઘાસ"
ଡଣ୍ଠି,ભડકો
ଶୁଖିଲା ଅଦା,સૂકા આદુ
ଡିଫୋଲିଂ ପୋକ,અછડતી ભમરો
ଡ୍ରୋନ୍,ડ્રોન
ବତକ,બતક
ପରିବେଶ,પરિસ્થિતિવિજ્ologyાન
ଇକୋନୋମଟ୍ରିକ୍ସ |,અર્થશાસ્ત્ર
ଅର୍ଥନ aff ତିକ ଦକ୍ଷତା |,આર્થિક કાર્યક્ષમતા
ଇକୋଟେପ୍ |,પર્યાવરણ
Ectorrophic,શિષ્ટાચારને લગતું
ଏଡଫାଲିକ୍ |,શેખીને લગતું
ଏଡିବାଫୋଲୋଜି,પદવિજ્ologyાન
Eding,ધાર
ସମ୍ପୁର୍ଣ୍ଣ ଅଂଶ,ખાદ્ય ભાગ
ଚାହିଦା ଚାହିଦା |,સ્થિતિસ્થાપકતા
ଉତ୍ପାଦନର ଇଲଷ୍ଟିକ୍ |,સ્થિતિસ્થાપકતા
ଇଲେକ୍ଟ୍ରୋଲାଇସିସ୍,વિદ્યાપમાણ
ଇଲେକ୍ଟ୍ରୋଫୋରସସ୍,વિદ્યુતપ્રવાહ
ବିଲିୟନଟେସନ୍,નિરુત્સાહ
ଇମାସକୋଲେଟର |,છાતીવાળું
ଜବରଦଖଲ,પાંુમાદ
ଭ୍ରୁଣ,ભ્રમણ
ଭ୍ରୁଣବିଶ୍ୱାସ,ગર્ભવિજ્ embાન
ଉଦତର |,આતુરતા
ଏମୁଲେସିଫାୟର୍ |,પ્રવાહી ભ્રષ્ટ વ્યક્તિ
ଇବଗେନୋଜ,અંતર્ગત
ଏଣ୍ଡୋରିଟୋସିସ୍ |,અંતર્જ્ endાન
ଏଣ୍ଡୋ ପଯାତ୍ରାଟ୍ |,એન્ડોપારસાઇટ
ଏଣ୍ଡୋରମ୍,એંજીવ
ଉଦ୍ୟମ୍,સાહસ
ପ୍ରବେଶ,પરિશિષ્ટ
ପରିବେଶ,વાતાવરણ
ଏନଜାଇମ୍,મનાઈ
ଏପିକୋଟିସ୍ ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |,મહાકાવ્ય
EpipheeTee,ઉપદ્રવ
ଇକ୍ୱିଟି |,સમાનતા
ବିଲାତି,નાબૂદી
ଅତ୍ୟାବଶ୍ୟକ ପୁଷ୍ଟିକର |,આવશ્યક પોષક તત્ત્વો
ଆକଳନ,અંદાજ
ଇଥିଓପିଏମ |,નિષ્ઠા
ଇଉଜେନିକ୍,સુશોભિત
ମୂଲ୍ୟାଙ୍କନ,મૂલ્યાંકન
Evaporimer,વરાળ
ବାଷ୍ପ-ଟ୍ରାନ୍ସପେରେସନ୍ |,સ્થાવર સંક્રમણ
ଚିର ସବୁଜ ବିପ୍ଳବ |,સદાબહાર ક્રાંતિ
ଚିର ସବୁଜ |,શાશ્વત
ବିବର୍ତ୍ତନ,વિકસિત થવું
ଏକ୍ସ,આબકારી
ନିଷ୍କାସନ (ପ୍ରଜନନ),થાક (ફળદ્રુપતા)
ଶୋଷଣ,શોષણ
ଅନୁସନ୍ଧାନ,સંશોધન
ବହିଷ୍କାର,ઉત્તેજના
ଆଖି (ସାଲେଡେନ୍ / ଆଳୁ),આંખ (સુગરકેન/બટાકાની)
ଖାଇବା ପାଇନ୍,ખાદ્ય પાઇન
"ହାତୀ ପାଦ, ୟାମ","હાથી પગ, યમ"
ଇଉକ୍ଲିପଟସ୍,નીરોગીત
ପୃଥିବୀ କୀଟ,ધામ ખળો
Entomologist-,એન્ટોમોલોગ્ધાર વિજ્ologistાની
ପରିବେଶଗତବାଦୀ,પર્યાવરણવાદક
କାରକ,પરિબળ
କାରକ ଉତ୍ପାଦନ,પરિબળ ઉત્પાદકતા
ଭାସ୍ଟାଉଣ୍ଡ,પરિબળ
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |,કાલ્પનિક અવરોધ રચના
ଅଧ୍ୟାପକ,વિદ્યાશાખા
ପତଳା |,પડતર
ପରିବାର,કુટુંબ
ଫାର୍ମ ମୂଲ୍ୟାଙ୍କନ |,ખેતર -મૂલ્યાંકન
ଫାର୍ମ ବଜେଟ୍,ખેતી અંદાજપત્ર
ଚାଷ ବ୍ୟବସାୟ,ખેત વ્યવસાય
ଫାର୍ମ ଯୋଜନା,ખેતી આયોજન
କୃଷକ,ખેડૂત
ଚାଷ,ખેતી
ବନ୍ଧକ,ફાંસી
ଫେବୃଆଣ୍ଡେସନ୍,ઉશ્કેરાટ
ମୁଖ,આથો
ପ୍ରଜନନ,ફળદ્રુપતા
ସାର,ખાતર
ଫର୍ଟିଲାଇଜର ବ୍ୟବହାର ଦକ୍ଷତା ବ୍ୟବହାର କରନ୍ତୁ |,ખાતરનો ઉપયોગ કાર્યક્ષમતા
ଫାଇବ୍ରସ୍,રેસાવાળું
କ୍ଷେତ୍ର,ક્ષેત્ર
କ୍ଷେତ୍ର ଦକ୍ଷତା,ક્ષેત્ર -ક્ષમતા
କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ,ક્ષેત્ર પ્રદર્શન
ଫିକ୍ସସନ୍,નિર્ધારણ
ବନ୍ୟା ପରିସ୍ଥିତି,ફાટ
ପ୍ରବାହ ଚିତ୍ର |,પ્રવાહ વિધિ
ଖାଦ୍ୟ ମୂଲ୍ୟ,ખાદ્ય મૂલ્ય
ଚାରା (ଖାଇବାକୁ),ઘાસચારો (ઘાસચારો)
ପୂର୍ବାନୁମାନ,આગાહી
ଜଙ୍ଗଲ,વન
ରକ୍ତ ବନ୍ଧୁମାନେ,વનનિવારણ
ବରଣ୍ଡ,ક frંગું
ବରଫ ପ୍ରତିରୋଧକ |,હિમનો પ્રતિરોધક
ବରଫ,હિમ
ଫ୍ରିଜ୍ (ଫଳ ଏବଂ ପନିପରିବା),સ્થિર (ફળ અને શાકભાજી)
ଫଳ,ફળ
ଫଳ ଡ୍ରପ୍,ફળ ટીપાં
ଫଳ-ସେଟ୍ (ଫଳ ସେଟିଂ),ફળ-સેટ (ફળની ગોઠવણી)
ଫ୍ୟାଜିଜ୍,ધૂણી
ଫଙ୍ଗିସାଇଡ୍ |,ફૂગનાશક
ଫଙ୍ଗିଷ୍ଟାଟିକ୍ |,ફૂગવાદી
କବକ,ફૂગ
ଫ୍ରୁ,Furીલું કરવું
ଫ୍ୟୁଜନ୍ |,મિશ્રણ
ଫୁଜ୍,ઝઘડો
ଅସ୍ପଷ୍ଟ,ઝાંખું
"ଫେନେଲ, ଆଣ୍ଠୁଏ |","વરિયાળી, વરિયાળી"
FenugRek,મેથી
ଡିମ୍ବିରି,અંજીર
ଆଙ୍ଗୁଠି ମିଲେଟ୍ |,આંગળીથી બાજરી
ଅଗ୍ନି-ଅଗ୍ନି ବୁଦା,અગ્નિશામક ઝાડવું
ଜଙ୍ଗଲର ନିଆଁ,વન ની જ્યોત
ଫରାସୀ ବିନ୍,ફ્રેન્ચ બીન
ପୋକ,ચાંચડ
ଠେକୁଆ,શિયાળ
ଫଳ ଉଡ଼ିଠି,ફળ
ଗଲ୍ (ହୋର୍ଟ),પિત્ત (હોર્ટ)
ଖେଳ,જુગાર
ଉଦ୍ୟାନ,ખાદ્ય
ଗେଜ୍ (ପାଣି),ગેજ (પાણી)
ଜିନ୍ ବ୍ୟାଙ୍କ |,પશુ બેંક
ଜିନ୍ ଟ୍ୟାଗ୍ କରିବା |,જીન ટેગિંગ
ବଂଶଧରୋଗ ବିଜ୍ଞାନ,જિનોલોજી
ଜେନେଟିକ୍ ମାନଚିତ୍ର |,આનુવંશિક નકશો
Gegnetics,આનુવંશિકતા
ଜିଦ୍,જિનોમ
ଜେନୋମିକ୍ ଲାଇବ୍ରେରୀ |,જિનોમિક ગ્રંથાલય
ଜେନୋମିଟର,જર્નીશ
ଜେନେଟାଇପ୍,વિનોટાઇપ
ଜେନେଟାଇପ୍,વિનોટાઇપ
ଜେନସ୍,જાતિ
ଜେନସ୍,જાતિ
ଜୀବାଣୁ,જીવાણુ
ଜୀବାଣୁ,જીવાણુનાશક
ଅଦମାରଣ,અંકુર
Germplasm,જંતુરહિત
ଗିବବର୍ଗିକ୍ ଏସିଡ୍ |,જિબ્રેલિલીક એસિડ
ଗିନିଂ,ગિનિંગ
ଲ୍ୟୁମର,ધાંધલ
ଗ୍ଲାଉଟିନିୟସ୍ |,ખાઉધરું
ଗ୍ଲାଇକୋଲିସିସ୍ |,ગ્લાયકોલિસીસ
Gneass,ગુંડાગીરી
ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ,સુવર્ણ ક્રાંતિ
ଗ୍ରେଡିଂ,ક્રમ
ଗ୍ରାଫ୍ଟିତ ଉଦ୍ଭିଦ |,કલમી છોડ
ଗ୍ରାଫ୍ଟ-ଅସଙ୍ଗତ |,કલમ
ଗ୍ରାନା |,માંદગી
ଗ୍ରାନୁଲେସନ୍,દાણાદાર
ସବୁଜ ଖତ,લીલો રંગ
ସବୁଜ ବିପ୍ଳବ,લીલો ક્રાંતિ
ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ |,વિકાસ અને વિકાસ
ଗୁମ୍ବୋସ୍,ગુંડો
ନଦୂତର,સંયુક્ત
ଗଲ୍ ବାଦାମ |,બાપ
ରସୁଣ |,લસણ
ଅହବେରା |,જર્થી ઘડતર
ଘର୍ନ୍କିନ୍ |,ગિરિન
ଅଦା,આદુ
ଗୁଗାଓସସ୍ |,ગંધયંત્ર
ଛେଳି ତୃଣକ (ଏଗ୍ରାଟମ୍),બકરી નીંદણ (એગરાટમ)
ଅଙ୍ଗୁର ଫଳ,દ્રાક્ષ
ଅଙ୍ଗୁର,દ્રાક્ષ
ସବୁଜ ଗ୍ରାମ,લીલો ગ્રામ
Grewia,ગ્રોઇયા
ଭୂମିରେ,મગફળી
ଗୁଆବା,જામફળ
ଗିନି ଘାସ,ગિની ઘાસ
ଗାଲ୍ ମିଜ୍ |,પિત્તાશય
ଘାସ ହପର୍ |,ઘાસના ઘેરા
ଗୁଣ୍ଡିନ୍ ବଗ୍ |,ગુંડિ
ଅଭ୍ୟାସ,આદત
କୁଆପଥର,કરચરો
ହେୟାରସିଭେଚ୍ |,વાળ
ହାଲଫିଟେଟ୍,હાર્વેગેટ
ହାରୋ,દલાલ
ଅମଳ ସୂଚକାଙ୍କ |,લણણી અનુક્રમણિકા
ଅମଳ,લણણી
ଅମଳ,લણણી
ହ୍ୟାଚ୍,ક hંગું
ଘାସ,ઘાસની
ହେଲିଜ୍ |,દાદાગીરી
ହେସ୍ଟକ୍,ઘાસ
କୁହୁଡି,ઝાકળ
ଦୁର୍ବଳ,ધૂંધળું
ମୁଣ୍ଡ (ଆଗ୍ରୋ),વડા (કૃષિ)
ମୁଣ୍ଡ (ଚ୍ୟାନେଲର),વડા (ચેનલનું)
ହେଡିଙ୍ଗ୍,પાછા મથાળા
ହେଜ୍,હેજ
ହେଡିଙ୍ଗ୍,હેજ
ହେଲିକ୍ସ |,રખડુ
ହେମାଟାଇଟ୍,હિમેટાઇટ
B ଷଧ,વનસ્પતિ
ହର୍ବରିୟମ୍ |,વનસ્પતિ
B ଷଧୀୟ,વનસ્પતિનાશક
ବଂଶାନୁକ୍ରମିକ,આનુવંશિકતા
ପରବର୍ତ୍ତୀ ସମୟରେ ଚୟନର ଯୋଗ୍ୟତା |,વિપુલતા
His ହେମାଫ୍ରୋଡାଇଟ୍ |,હર્મેફ્રોડાઇટ
ହେଟେରକୋମେଟିକ୍ |,વિજાત્ય
ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |,હેટરફેરિલાઇઝેશન
ହେଟେରୋସିସ୍ |,તકરારી
ହେଟେରୋସ୍କୋମ୍,વિજાતીય
ହେଟେରୋଟ୍ରୋଫ୍ |,વિજાત્ય
Hexaploid,હેકસપ્લોઇડ
ହାଇବରନେଟ୍ |,સ્તુતિ
ଉଚ୍ଚ ଘନତା ଲଗାଇବା |,ઉચ્ચ ઘનતા વાવેતર
ପାହାଡ (ଚାଉଳ),હિલ (ચોખા)
ହିଷ୍ଟୋଗ୍ରାମ୍,Histંચર
ହାଇଟେକ୍ ହଳିକତା |,હિટેક બાગાયતી
ଗୁପ୍ତ,મધપૂડો
ହୋଙ୍ଗ,ઉશ્કેરણી
ଧରି ରଖିବା,યજમાન
ଘର ଫାର୍ମ |,દેશી ખેતર
ହୋମେଓଷ୍ଟାସାସାସୀ,હોમિયોસ્ટેસિસ
ହୋମଷ୍ଟେଡ୍ |,ઘર
ସମଲିଙ୍ଗୀତା |,એકરૂપતા
ସମଲିଙ୍ଗୀ,એકરૂપ
ସମ୍ବାଦ,સમલૈંગિક
ସୋମବରଗୋଟେଗୋଟ୍ |,સજાવટ
ହପର୍,ઘૂંટણ
ରାଶି,ક્ષિતિજ
ଉଦ୍ୟାନ କୃଷି ଫସଲ |,બાગાયતી પાક
ଉଦ୍ୟାନ କୃଷି,બાગાયત
ହୋର୍ଟି-ସିଲଭି ପେଷ୍ଟୁରାଲ୍ ଚାଷ ​​|,હોર્ટી-સિલ્વી પશુપાલન ખેતી
ହୋଷ୍ଟ,યજમાન
ଗରମ ପାଣି ଚିକିତ୍ସା |,ગરમ પાણીની સારવાર
ହଲ୍,હલકું
ଆର୍ଦ୍ରତା,ભેજ
ହ୍ୟୁମସ୍,ફર્સ્ટ
ହସ୍,ક husંગું
ହ୍ୱକର୍,ક husંગર
ହସିଂ,ભૂખ
ହାଇବ୍ରିଡ୍ |,સંકર
ହାଇବ୍ରିଡାଇଜେସନ୍ |,સંકર
ହାଇଡ୍ରେସନ୍,હાઇડ્રેશન
ହାଇଡ୍ରୋଲୋଜି,જળવિજ્ologyાન
ହାଇଡ୍ରୋଲାଇସିସ୍,જળશાસ્ત્ર
ହାଇଡ୍ରୋମିଟର |,જળમાર્ગ
ହାଇଡ୍ରୋଫିଲୋସ୍,જળચુક્ત
ହାଇଡ୍ରୋପୋନିକ୍ସ |,જળવિજ્icsાન
ହାଇଡ୍ରୋସଫେରର୍ |,જળશાસ્ત્ર
ହାଇଡ୍ରୋସ୍କୋପିଟି |,જળચોર
ହାଇପରପେରାସାଇଟ୍ |,અતિથિ
ହାଇପରପ୍ସିଆ,આત્યંતિક
ହାଇଫା,કોઇ
କପଟୋଟଲ୍,પમાટ
ଶୁଳୋପାସିସ୍ |,અનુમાન
ହିଷ୍ଟେରେସିସ୍ (ଜଳ),હિસ્ટ્રેસિસ (પાણી)
ହାଜେଲ ବାଦାମ,હેઝલ અખરોટ
ହେମ୍ପ,શણ
ହେନବାନ୍ |,હેનબેન
ହେନ୍ନା,મેંદી
ହାଇବିସ୍କସ୍ |,શિષ્ટાચાર
ହପ୍,ઠોક
ଘୋଡା ଗ୍ରାମ |,ઘોડાનો ગ્રામ
ଘୋଡା ଚକ୍ଷୁ-ବିନ୍ |,ઘોડાગાડી
ମହୁ ମାଛି,મધમાખી
ହପର୍,ઘૂંટણ
ହାର୍ଟିସୁରିଷ୍ଟ |,બાગાયતી
ଜଳ,જળ -વિજ્ologistાની
ପରିସ୍ଥିତି ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ ରେ |,સીમિત
ଭିଟ୍ରୋରେ |,વિટ્રોમાં
ଭିଭୋରେ,વિવો
ଅଜ୍ଞାତ,આડેધડ
କୀଟ,જંતુ
କୀଟପତଙ୍ଗ ପୋକ,જંતુનાશક જીવાડો
କୀଟରୀ,જંતુ
କୀଟନାଶକ,જંતુનાશક
କୀଟନାଶକ,જંતુનાશક
ନିନ୍ଦା,તાલ
ଅପିସ୍ମରଣୀ,ઉઘાડાવાળું
ଇନଷ୍ଟାର (କୀଟ),ઇન્સ્ટાર (જંતુ)
ଇନସୁଲେଟର |,અલગ પાડનાર
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ରୋଗ ପରିଚାଳନା,સંકલિત રોગ વ્યવસ્થાપન
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପୁଷ୍ଟିକର ପରିଚାଳନା,એકીકૃત પોષક સંચાલન
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପେଷ୍ଟ ପରିଚାଳନା,એકીકૃત જંતુ સંચાલન
ତୀବ୍ରତା,તીવ્રતા
ତୀବ୍ର,સઘન
ଇଣ୍ଟରକ୍ରପ୍,એકાંગાળ
ଇଣ୍ଟରକେଟିଭେସନ୍ (ଇଣ୍ଟରକଲ୍ଟର),આંતરસંબંધ (ઇન્ટરકલ્ચર)
ଆଗ୍ରହ,હિત
ଆଭେଜର |,ઇંટનો કરવો
ଇଣ୍ଟରଫାଜ୍ (କକ୍ଷ ବିଭାଗ),ઇન્ટરફેસ (સેલ વિભાગ)
ଇଣ୍ଟରପୋଲେସନ୍,પ્રક્ષેપણ
ଇଣ୍ଟର-ଷ୍ଟେରାଇଲ୍ |,આંતરડા
ଭଣ୍ଡାର,સૂચિ
ଓଲଟା |,ઉલ્લંઘન
ଜଡିତ,અનુચિત
ଆୟନ,આયન
ବିକଶିତତା |,ઝળહળાટ
ଜଳସେଚନ,સિંચાઈ
ISO ସା elles େଲାଲ |,આઇએસઓ એલીલ્સ
ISO ଉତ୍ପାଦ ବକ୍ର |,આઇએસઓ ઉત્પાદન વળાંક
ଆଇସୋ ବାର୍ |,ઇસોબર
ଆଇସୋଗାମି |,અલગતા
ବିଚ୍ଛିନ୍ନତା ଦୂରତା |,અલગ અંતર
Isploid,આઇસોપ્લાઇડ
Isoquat,અનહદ
ଇସୋଟୋପ୍,આઇસોટોપ
ଭାରତୀୟ ବିରଞ୍ଚ |,ભારતીય બિર્ચ
ଭାରତୀୟ ନୀଳ ପାଇନ୍ |,ભારતીય વાદળી પાઇન
ଭାରତୀୟ ଚେରି |,ભારતીય ચેરી
ଭାରତୀୟ ଜୁନିପର |,ભારતીય જ્યુનિપર
ଭାରତୀୟ କୋନୋ ଗଛ |,ભારતીય કિનો વૃક્ષ
ଇଣ୍ଡିଆନ୍ ଆର୍ଥିକ ଗଛ |,ભારતીય લૌરલ વૃક્ષ
ଭାରତୀୟ ମାଡଡରର,ભારતીય પાગલ
ଭାରତୀୟ ମାଡଲର |,ભારતીય પાગલ
ଇଣ୍ଡିଆନ୍ ପୋଡା ଫାଇଲମ୍ |,ભારતીય પોડો ફિલમ
ଇଗିଗୋ |,અતિશય
ଇଟାଲୀ ମିଲେଟ |,ઇટાલિયન બાજરી
ହାତୀ ଦାନ୍ତ,હાનિત વૃક્ષ
ଆଇଭି ଗୋଡ / ଛୋଟ ଗୋରୁକ |,આઇવિ લોર્ડ/લિટલ લોર્ડ
ଜାଗର,ગોળ
ଜାପିକା ଚାଉଳ,જાપોનીકા
ଜାସିଡ୍ |,જાસૂસ
ଜାନବାନୀ ଚାଉଳ |,જાવાનિકા ચોખા
ଅଳଙ୍କାର,ધક્કો
Jhum ଚାଷ,દિવાહિની ખેતી
ଜମ୍ପ୍ ଜିନ୍,જનન
ଜଙ୍କ ଡିନା |,જંક ડીએનએ
ନାବାଳକ ଚେଜ୍ |,કિશોર તબક્કો
ଜାକରଣ୍ଡା |,જકારાંડા
Jackfruit,જેકફ્રૂટ
ଜାମୁନ୍ |,જામન
ଜସ୍ମିନ୍ |,ચપળ
ଜାଟୀ ଖାଟ୍ଟି |,જત્તી ખત્તી
ଜାଟ୍ରୋଫା |,એક જાતની કળા
ଜଟ୍ର,શણ
Jassids,જાસૂસ
କୋଲିନ୍ |,કારોલિન
କୋଲିନାଇଟ୍,Kાળ
କୋଲିନାଇଟ୍,Kાળ
କରୀଚିମା |,Kષધ
ନିକ୍,ક ry રેઓડેસ્મા
Karogamy,કર્કશમી
Karogargram (idigromm),કેરીગ્રામ (ઇડિગ્રામ)
କାରୁକୋକିନାସ୍,કર્કશિનેસ
ଖାରିଓଲୋଜି |,કર્કશવિજ્ologyાન
କାରିଓଲାଇସିସ୍,કર્કશ
କିଲୋନ,ક ry રેઓન
କାରିଓଟାଇପ୍,કાર્યોયોટાઇપ
Kelp (algae),કેલ્પ (શેવાળ)
କେଲଭିନ ଚକ୍ର |,કેલ્વિન ચક્ર
କିରାଟିନ୍ |,કેરાટિન
କର୍ଣ୍ଣଲ |,કર્કશ
KHARA ରୋଗ,ખૈરા રોગ
ଖାରିଫ୍ |,ખરીફ
ମଜା କରିବା,મજાક
ଗା intore ାଓକୋର,કિનેટોચોર
ରୋଷେଇ ଘର ବଗିଚା |,રસોડું
କ୍ଲିନଫିଲ୍ଟର ସିଣ୍ଡ୍ରୋମ |,ક્લેઇનફિલ્ટર સિન્ડ્રોમ
Klenow frogment,ક્લેનો ટુકડો
ଗଣ୍ଠି ଦେଉଥିବା,ઘડતર
କୋଚ୍ ର ପୋଷ୍ଟଲେଟ୍ |,કોચની પોસ્ટ્યુલેટ
କୋପେନଙ୍କ ବର୍ଗୀକରଣ (ଜଳବାୟୁ),કોપ્પેનનું વર્ગીકરણ (આબોહવા)
କର୍ଗଗୁଡିକ ଚକ୍ର,ક્રેબ્સ ચક્ર
କୁର୍ଟୋସିସ୍,ક્ટોસિસ
Kvk (krishi vigyan kendra),કે.વી.કે. (કૃશી વિગાયન કેન્દ્ર)
କାଟାମ |,કડમ
କଲାଲ,કાલે
କାନ୍ସ ଘାସ,કેન્સ ઘાસ
Karonda,કર્કશ
"କିଡନୀ ବିନ୍, ରାଜ୍ମା |","કિડની બીન, રાજમહ"
Kiwifriut,Kાંકીપ
ଗଣ୍ଠିର,નોલ ખોલ
କାଦୋମ୍ପୁଲୀ |,કોડમપુલી
କୋଡୋ ମିଲେଟ୍ |,કોડો બાજરી
