Kannada,Marathi
ಚುಕ್ಕೆಗಳ ವಕ್ರರೇಖೆ,ठिपके असलेला वक्र
ಡ್ಯುಯಲ್ ಡಿಫರೆನ್ಷಿಯಲ್,दुहेरी भिन्नता
ಡಬಲ್ ಘಾತೀಯ ವಿತರಣೆ,दुहेरी घातांकीय वितरण
ಡಬಲ್ ಕಾಯಿಲ್,दुहेरी कॉइल
ಬೈನರಿ ಅವಿಭಾಜ್ಯ,बायनरी अविभाज्य
ಬೈನರಿ ಏಕೀಕರಣ,बायनरी एकत्रीकरण
ಎರಡು ಮಿತಿ,दुहेरी मर्यादा
ಎರಡು ಮಾದರಿ ಈವೆಂಟ್,दुहेरी सॅम्पलिंग इव्हेंट
ಎರಡು ಅನುಕ್ರಮ,दुहेरी क्रम
ಡಬಲ್ ಸರಣಿ,दुहेरी मालिका
ಎರಡು-ಲಗತ್ತಿಸಲಾದ ಸಂಕೇತ,दुहेरी-संलग्न नोटेशन
ಎರಡು ಸಂಕಲನ,दुहेरी संकलन
ಕೆಳಮುಖ ವೇಗವರ್ಧನೆ,अधोगामी प्रवेग
ಕೆಳಮುಖ ಸ್ಥಳಾಂತರ,खालच्या दिशेने विस्थापन
ಕೆಳಮುಖ ಚಲನೆ,खालची गती
ಕೆಳಮುಖ ವೇಗ,खालचा वेग
ಎಳೆತ,कर्षण
ಎಳೆತ ಬಲ,कर्षण शक्ती
"ಉಭಯ ದ್ವಂದ್ವತೆ,",दुहेरी द्वैत
ಡ್ಯುಯಲ್ ಬೇಸ್,दुहेरी पाया
ಎರಡು ಆಂತರಿಕ ಉತ್ಪನ್ನ,दुहेरी अंतर्गत उत्पादन
ಡ್ಯುಯಲ್ ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ,दुहेरी रेखीय प्रोग्रामिंग समस्या
"ಎರಡು ಕಾರ್ಯಾಚರಣೆ, ಎರಡು ಕಾರ್ಯಾಚರಣೆ","दुहेरी ऑपरेशन, दुहेरी ऑपरेशन"
ಉಭಯ ಸಮಸ್ಯೆ,दुहेरी समस्या
ಡ್ಯುಯಲ್ ಸಿಂಗಲ್ ಅಲ್ಗಾರಿದಮ್,ड्युअल सिंगल अल्गोरिदम
ಎರಡು ಏಕ ವಿಧಾನ,दुहेरी एकल पद्धत
ಡ್ಯುಯಲ್ ಸ್ಪೇಸ್,दुहेरी जागा
ಡ್ಯುಯಲ್ ವೇರಿಯಬಲ್,ड्युअल व्हेरिएबल
ಡ್ಯುಯಲ್ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,दुहेरी वेक्टर जागा
ಮೂಕ ಸೂಚ್ಯಂಕ,मूक निर्देशांक
ಮೂಕ ಅಡಿಟಿಪ್ಪಣಿ,मूक तळटीप
ಮೌನ ಒಪ್ಪಂದ,मूक करार
ಮೂಕ ವೇರಿಯಬಲ್,मूक व्हेरिएबल
ನಕಲು,डुप्लिकेशन
ಕ್ರಿಯಾತ್ಮಕ,गतिमान
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ,डायनॅमिक प्रणाली
ಡೈನಾಮಿಕ್ ಬೇಡಿಕೆ ಕಾರ್ಯ,डायनॅमिक मागणी कार्य
ಕ್ರಿಯಾತ್ಮಕ ಮಾದರಿ,डायनॅमिक मॉडेल
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,डायनॅमिक प्रोग्रामिंग
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ವಿಧಾನ,डायनॅमिक प्रोग्रामिंग दृष्टीकोन
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ತಂತ್ರಗಳು,डायनॅमिक प्रोग्रामिंग तंत्र
"ಡೈನಾಮಿಕ್ಸ್, ಡೈನಾಮಿಕ್ಸ್","गतिशीलता, गतिशीलता"
ಕಣದ ಡೈನಾಮಿಕ್ಸ್,कण गतिशीलता
ಕಠಿಣ ದೇಹದ ಡೈನಾಮಿಕ್ಸ್,कठोर शरीर गतिशीलता
"ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿಯ ಸಂಪರ್ಕ (ver.)","पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी संपर्क (ver.)"
ಭೂಕಂಪದ ತೀವ್ರತೆ,भूकंपाची तीव्रता
ವಿಕೇಂದ್ರೀಯತೆ,विलक्षणता
ಊಹೆ,गृहीतक
ಆರ್ಥಿಕ ಮುನ್ಸೂಚನೆ,अर्थमितीय अंदाज
ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞ,अर्थमितितज्ञ
ಅರ್ಥಶಾಸ್ತ್ರ,अर्थमिती
ಅರ್ಥಶಾಸ್ತ್ರ,अर्थशास्त्र
"ಕೋರ್, ಅಂಚು, ಕಣ್ಣೀರು","कोर, धार, फाडणे"
ಎದುರಿಸುತ್ತಿರುವ ಒಟ್ಟು ಕೋರ್,एकूण कोर तोंड
ದಕ್ಷತೆ ಸೂಚ್ಯಂಕ,कार्यक्षमता निर्देशांक
ವಿಶಿಷ್ಟ ಅಂಶ,वैशिष्ट्यपूर्ण घटक
ವಿಶಿಷ್ಟ ಕಾರ್ಯ,वैशिष्ट्यपूर्ण कार्य
"ಐಜೆನ್ ಮೌಲ್ಯ, ವಿಶಿಷ್ಟ ಮೌಲ್ಯ","eigen मूल्य, वैशिष्ट्यपूर्ण मूल्य"
ವಿಶಿಷ್ಟ ಮೌಲ್ಯ ಸಮೀಕರಣ,वैशिष्ट्यपूर्ण मूल्य समीकरण
"ಐಜೆನ್ ವೆಕ್ಟರ್, ವಿಶಿಷ್ಟ ವೆಕ್ಟರ್","इजेन वेक्टर, वैशिष्ट्यपूर्ण वेक्टर"
ಸ್ಥಿತಿಸ್ಥಾಪಕ,लवचिक
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಎರಕಹೊಯ್ದ,लवचिक कास्ट
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮತೋಲನ,लवचिक समतोल
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,लवचिकता
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಪುಟ,लवचिकता पृष्ठ
"ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್, ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್","इलेक्ट्रॉनिक संगणक, इलेक्ट्रॉनिक संगणक"
"ಅಂಶ, ಅಂಶ, ಅಂಶ","घटक, घटक, घटक"
ಆರಂಭಿಕ ಕಾಲಮ್ ಕಾರ್ಯಾಚರಣೆ,प्रारंभिक स्तंभ ऑपरेशन
ಆರಂಭಿಕ ಘಟನೆ,प्रारंभिक घटना
ಆರಂಭಿಕ ಕಾರ್ಯ,प्रारंभिक कार्य
ಆರಂಭಿಕ ಕಾರ್ಯಾಚರಣೆ,प्रारंभिक ऑपरेशन
ಪ್ರಾಥಮಿಕ ಫಲಿತಾಂಶಗಳು,प्राथमिक परिणाम
ಆರಂಭಿಕ ಸಂಭವನೀಯತೆಯ ನಿಯಮ,प्रारंभिक संभाव्यता नियम
ಆರಂಭಿಕ ಸಾಲಿನ ಕಾರ್ಯಾಚರಣೆ,लाइन ऑपरेशन सुरू
"ನಾಶಮಾಡು, ನಾಶಮಾಡು,","संपवणे, नायनाट करणे"
ನಿರ್ಣಯ ಪ್ರಕ್ರಿಯೆ,ठराव प्रक्रिया
"ಎಲಿಪ್ಸ್, ಎಲಿಪ್ಸ್","लंबवर्तुळ, लंबवृत्त"
ಅಂಡಾಕಾರದ,लंबवर्तुळाकार
ದೀರ್ಘವೃತ್ತಾಕಾರದ,लंबवर्तुळाकार
ದೀರ್ಘವೃತ್ತಾಕಾರದ ಮೇಲ್ಮೈ,लंबवर्तुळाकार पृष्ठ
ದೀರ್ಘವೃತ್ತಾಕಾರದ ದೇಹ,लंबवर्तुळाकार शरीर
ಎಂಬೆಡಿಂಗ್,एम्बेडिंग
ಹೊರಸೂಸುವಿಕೆಗಳು,उत्सर्जन
ಪ್ರಾಯೋಗಿಕ ನಂಬಿಕೆ,अनुभवजन्य विश्वास
ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ,प्रायोगिक सूत्र
ಪ್ರಾಯೋಗಿಕ ಸಂಭವನೀಯತೆ,अनुभवजन्य संभाव्यता
ಪ್ರಾಯೋಗಿಕ ಸಂಬಂಧ,अनुभवजन्य संबंध
ಖಾಲಿ ಸೆಟ್,रिकामा संच
ಬಂಧಿಸಲಾಗಿದೆ,बद्ध
"ಎನ್ಕೋಡಿಂಗ್, ಕೋಡಿಂಗ್","एन्कोडिंग, कोडिंग"
ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ,इंटरऑपरेबिलिटी
ಅಂತಿಮ ಬಿಂದು,शेवटचा बिंदू
ವರ್ಗ ಮಧ್ಯಂತರದ ಅಂತಿಮ ಬಿಂದು,वर्ग मध्यांतराचा शेवटचा बिंदू
ಶಕ್ತಿ,ऊर्जा
ಶಕ್ತಿ-ಮೊಮೆಂಟಮ್ ಘಟಕ,ऊर्जा-गती घटक
ಪ್ರವೇಶ ವೇರಿಯಬಲ್,एंट्री व्हेरिएबल
ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್,मोजण्यायोग्य संच
"ಎಣಿಸು, ಎಣಿಸು","मोजणे, मोजणे"
"ಸಮಾನ, ಸಮಾನ, ಸಮ, ಸಮಾನ","समान, समान, समान, समान"
"ಸಮಾನತೆ, ಸಮಾನತೆ","समानता, समानता"
ಸಾಧ್ಯತೆ,शक्यता
ಸಹ ಸಂಭವನೀಯತೆ ಆಯ್ಕೆ ವಿಧಾನ,अगदी संभाव्यता निवड पद्धत
ಸಮಗೊಳಿಸು,बरोबरी करणे
"ಸಮೀಕರಣ, ಸಮೀಕರಣ","समीकरण, समीकरण"
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,चतुर्भुज समीकरण
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,चतुर्भुज समीकरण
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,चतुर्भुज समीकरण
"ಸಮಭಾಜಕ, ಸಮಭಾಜಕ, ಮಧ್ಯರೇಖೆ","विषुववृत्त, विषुववृत्त, मध्यरेषा"
ಸ್ಥಿರ,सुसंगत
ಸಮಬಾಹು,समभुज
"ಸಮತೋಲನ, ಸಮತೋಲನ, ಸಮತೋಲನ","समतोल, समतोल, समतोल"
ಬಲ ಸಮತೋಲನ,बल संतुलन
ಸಮತೋಲನ ಬಿಂದು,समतोल बिंदू
ಸಮಾನತೆ,समतुल्यता
ಸಮಾನತೆಯ ವರ್ಗ,समतुल्य वर्ग
ಸಮಾನತೆಯ ಸಂಬಂಧ,समतुल्य संबंध
"ಸಮಾನ, ಸಮಾನ (ವಿ.), ಸಮಾನ (ಸಂ)","समतुल्य, समतुल्य (v.), समतुल्य (सं.)"
ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,समतुल्य मॅट्रिक्स
ಸಮಾನ ಸೆಟ್,समतुल्य संच
ಪ್ರವೃತ್ತಿಗಳು,प्रवृत्ती
"ದೋಷ, ತಪ್ಪು, ತಪ್ಪು, ಅಸಮರ್ಪಕತೆ","चूक, चूक, चूक, अयोग्यता"
ದೋಷ ವಿಶ್ಲೇಷಣೆ,त्रुटी विश्लेषण
ದೋಷ ಕೋಡ್,त्रुटी कोड
ದೋಷ ಗುಣಾಂಕ,त्रुटी गुणांक
ಚದರ ಅರ್ಥ ದೋಷ,चौरस सरासरी त्रुटी
ಮೊದಲ ವಿಧದ ದೋಷ,प्रथम प्रकारची त्रुटी
ಎರಡನೇ ರೀತಿಯ ದೋಷ,दुसऱ्या प्रकारची त्रुटी
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಸಂಭವನೀಯತೆ,सुटण्याची शक्यता
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ವೇಗ,सुटलेला वेग
E. ಸ್ಮಿತ್ ಸಜ್ಜುಗೊಳಿಸುವ ಪ್ರಕ್ರಿಯೆ,ई. श्मिट मोबिलायझेशन प्रक्रिया
ಬಹಿರ್ಮುಖಿ,बहिर्मुख
"ಅಗತ್ಯ, ಅಗತ್ಯ","आवश्यक, आवश्यक"
ವಾಸ್ತವಿಕವಾಗಿ ಅನನ್ಯ,अक्षरशः अद्वितीय
"ನಿರ್ಣಯಿಸಲು, ನಿರ್ಣಯಿಸಲು (ver.), ನಿರ್ಣಯಿಸಲು (ed.)","मूल्यांकन करणे, मूल्यांकन करणे (व्हेर.), मूल्यांकन करणे (सं.)"
ಅಂದಾಜು ವಿಧಾನ,अंदाज पद्धत
ಯೂಕ್ಲಿಡಿಯನ್ ನಿರ್ದೇಶಾಂಕಗಳು,युक्लिडियन समन्वय
ಯೂಕ್ಲಿಡಿಯನ್ ಡೊಮೇನ್,युक्लिडियन डोमेन
ಯೂಕ್ಲಿಡಿಯನ್ ರೇಖಾಗಣಿತ,युक्लिडियन भूमिती
ಯೂಕ್ಲಿಡಿಯನ್ ಎನ್-ಸ್ಪೇಸ್,युक्लिडियन एन-स्पेस
ಯೂಕ್ಲಿಡಿಯನ್ ವಿಮಾನ,युक्लिडियन विमान
ಯೂಲರ್ ಪ್ರಮೇಯ,युलरचे प्रमेय
"ಮೌಲ್ಯಮಾಪನ, ಮೌಲ್ಯಮಾಪನ","मूल्यांकन, मूल्यांकन"
ಸಹ,अगदी
ಸಹ ಕರ್ವ್,अगदी वक्र
ಸಹ ಕಾರ್ಯ,सम कार्य
ಸಹ ವಕ್ರೀಕಾರಕ,अगदी रीफ्रॅक्टरी
ಸಮ ಸಂಖ್ಯೆ,सम संख्या
ಬೆಸ ಸಮ್ಮಿತಿ,विषम सममिती
ಕ್ರಮಪಲ್ಲಟನೆ ಕೂಡ,अगदी क्रमपरिवर्तन
"ಘಟನೆ, ಸಂಚಿಕೆ","घटना, भाग"
ಸಮಮಾಪನ,सममितीय
"ನಿಖರ, ನಿಖರ, ನಿಖರವಾಗಿ","अगदी अचूक, नेमके, नेमके"
ನಿಖರವಾದ ಚಿ-ಚದರ ಪರೀಕ್ಷೆ,अचूक ची-स्क्वेअर चाचणी
ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ,अचूक फरक
ನಿಖರವಾದ ಸಮೀಕರಣ,अचूक समीकरण
ಉದಾಹರಣೆ,उदाहरण
ವಿನಿಮಯ,देवाणघेवाण
ನಿರ್ದಿಷ್ಟ ಘಟನೆ,विशिष्ट घटना
ಅಸ್ತಿತ್ವವಾದದ ಮೂಲತತ್ವ,अस्तित्वात्मक स्वयंसिद्ध
ಬದುಕುಳಿಯುವ ಸಂಭವನೀಯತೆ,जगण्याची शक्यता
ಅಸ್ತಿತ್ವದ ಪ್ರಮೇಯ,अस्तित्व प्रमेय
ಬಾಹ್ಯ ವೇರಿಯಬಲ್,बाह्य चल
"ಹರಡಿ, ಹರಡಿ","पसरणे, पसरणे"
ನಿರೀಕ್ಷೆಯ ಕಾರ್ಯ,अपेक्षा कार्य
ನಿರೀಕ್ಷಿತ ಆವರ್ತನ,अपेक्षित वारंवारता
ನಿರೀಕ್ಷಿತ ಮೌಲ್ಯ,अपेक्षित मूल्य
ಪ್ರಯೋಗ,प्रयोग
"ಪ್ರಾಯೋಗಿಕ ದೋಷ, ಪ್ರಾಯೋಗಿಕ ದೋಷ","प्रायोगिक त्रुटी, प्रायोगिक त्रुटी"
"ವಿವರಣೆ, ವಿವರಣೆ","स्पष्टीकरण, स्पष्टीकरण"
ಸ್ಪಷ್ಟ ಸಮೀಕರಣ,स्पष्ट समीकरण
ಸ್ಪಷ್ಟವಾಗಿ,स्पष्टपणे
ಸ್ಪಷ್ಟ ಕಾರ್ಯ,स्पष्ट कार्य
ಸ್ಪಷ್ಟ ಪರಿಹಾರ,स्पष्ट समाधान
ಘಾತ,घातांक
ಘಾತೀಯ ಕರ್ವ್,घातांक वक्र
ಘಾತೀಯ ಸಂಭವನೀಯತೆ ಕಾರ್ಯ,घातांक संभाव्यता कार्य
ಘಾತೀಯ ವಿತರಣೆ,घातांकीय वितरण
ಘಾತೀಯ ಸಮೀಕರಣ,घातांकीय समीकरण
ಘಾತೀಯ ಕಾರ್ಯ,घातांकीय कार्य
"ಘಾತೀಯ ಬೆಳವಣಿಗೆ, ಘಾತೀಯ ಬೆಳವಣಿಗೆ","घातांकीय वाढ, घातांक वाढ"
ಘಾತೀಯ ನಿಯಮ,घातांकीय नियम
ಘಾತೀಯ ನಕ್ಷೆ,घातांक नकाशा
"ಘಾತೀಯ ಸರಣಿ, ಘಾತೀಯ ಸರಣಿ","घातांक मालिका, घातांक मालिका"
"ಅಭಿವ್ಯಕ್ತಿ, ಅಭಿವ್ಯಕ್ತಿ, ಮುಖಭಾವ, ಅಭಿವ್ಯಕ್ತಿ","अभिव्यक्ती, अभिव्यक्ती, चेहर्यावरील हावभाव, अभिव्यक्ती"
ವಿಸ್ತೃತ ಮಧ್ಯಂತರ,विस्तारित मध्यांतर
ವರ್ಧಿತ ನೈಜ ರೇಖೆ,वर्धित वास्तविक ओळ
ವಿಸ್ತೃತ ನೈಜ ಸಂಖ್ಯೆ ವ್ಯವಸ್ಥೆ,विस्तारित वास्तविक संख्या प्रणाली
ಮ್ಯಾಪಿಂಗ್ ವಿಸ್ತರಣೆ,मॅपिंग विस्तार
ಬಾಹ್ಯ ಕೋನ,बाह्य कोन
ಹೊರ ವಲಯ,बाह्य क्षेत्र
ಬಾಹ್ಯ ಬಿಂದು,बाह्य बिंदू
ಬಾಹ್ಯ,बाह्य
ಮುನ್ಸೂಚನೆಯ ಮೌಲ್ಯದ ಎಕ್ಸ್ಟ್ರಾಪೋಲೇಶನ್,प्रेडिकेट मूल्याचे एक्स्ट्रापोलेशन
ಹೊರತೆಗೆಯುವ ತಂತ್ರ,एक्सट्रापोलेशन तंत्र
ಗರಿಷ್ಠ ಮೌಲ್ಯ,शिखर मूल्य
"ವಿಪರೀತ, ಅಂತ್ಯ, ತೀವ್ರ, ಪರಾಕಾಷ್ಠೆ","अत्यंत, शेवट, टोकाचा, कळस"
ಉನ್ನತ ಶಿಖರ,उच्च बिंदू
ವಿರುದ್ಧ ಗುಂಪಿನ ತೀವ್ರ ಬಿಂದು,विरुद्ध संचाचा अत्यंत बिंदू
ಕಾರ್ಯದ ವಿಪರೀತ ಮೌಲ್ಯ,फंक्शनचे अत्यंत मूल्य
ವಿಪರೀತ ಗುಣಲಕ್ಷಣಗಳು,अत्यंत गुणधर्म
"ಮುಖ, ಬದಿ, ಮುಂಭಾಗ","चेहरा, बाजू, समोर"
ಮುಖ ಬೆಲೆ,दर्शनी मूल्य
"ಘಟಕ, ಅಂಶ, ಅಂಶ, ಷರತ್ತು,","घटक, घटक, घटक, खंड"
ಅಂಶ ವಿಶ್ಲೇಷಣೆ,घटक विश्लेषण
ಛಿದ್ರಗೊಂಡಿದೆ,खंडित
ಅಪವರ್ತನೀಯ,तथ्यात्मक
ಬಹು ಅಂಶ ವಿನ್ಯಾಸ,एकाधिक घटक डिझाइन
ಅಪವರ್ತನೀಕರಣ,फॅक्टरीकरण
ಅಂಶಕ್ಕೆ,घटक करण्यासाठी
ನ್ಯಾಯದ ಆಟ,न्याय खेळ
"ವರ್ಚುವಲ್, ತಪ್ಪು, ಕೋಡ್","आभासी, खोटे, कोड"
"ಕುಟುಂಬ, ಕುಟುಂಬ, ಕುಲ, ಕುಟುಂಬ","कुटुंब, कुटुंब, कुळ, कुटुंब"
ಒಟ್ಟು ವೃತ್ತ,एकूण वर्तुळ
ಕರ್ವ್ ಒಟ್ಟು,वक्र एकूण
ಕಾರ್ಯಗಳ ಕುಟುಂಬ,कार्यांचे कुटुंब
ಒಟ್ಟು ಸಾಲು,एकूण ओळ
ಪ್ರತಿಕೃತಿ,प्रतिकृती
ಎಫ್-ವಿತರಣೆ,F-वितरण
ಸ್ಥಿರವಾದ ಮೂಲ ಪರಿಹಾರ,सातत्यपूर्ण बेस सोल्यूशन
ಹೊಂದಾಣಿಕೆಯ ಪರಿಹಾರ,सुसंगत समाधान
"ರೀಚಾರ್ಜ್, ಮರುಹೂಡಿಕೆ","रिचार्ज, पुनर्गुंतवणूक"
ಫೆರ್ಮಾ ಕಾನೂನು,फर्माचा कायदा
ಫೆರ್ಮಾ ಪ್ರಮೇಯ,फर्माचे प्रमेय
ಫರ್ಮಿ-ಡಿರಾಕ್-ಅಂಕಿಅಂಶ,फर्मी-डिरॅक-स्टॅटिस्टिक्स
ಫಿಬೊನಾಕಿ ಸಂಖ್ಯೆಗಳು,फिबोनाची संख्या
ಫಿಬೊನಾಕಿ ಶ್ರೇಣಿ,फिबोनाची श्रेणी
"ಕ್ಷೇತ್ರ, ಕ್ಷೇತ್ರ, ಕ್ಷೇತ್ರ, ಕ್ಷೇತ್ರ","फील्ड, फील्ड, फील्ड, फील्ड"
ಅಂತಿಮ ವೇಗ,अंतिम वेग
"ಸೀಮಿತ, ಸೀಮಿತ","मर्यादित, मर्यादित"
ಸೀಮಿತ ಬೇಸ್,मर्यादित आधार
ಸೀಮಿತ ದಶಮಾಂಶ,मर्यादित दशांश
ಸೀಮಿತ ವ್ಯತ್ಯಾಸ,मर्यादित फरक
ಸೀಮಿತ ವ್ಯತ್ಯಾಸ ವಿಧಾನ,मर्यादित फरक पद्धत
ಸೀಮಿತ ಆಯಾಮದ,मर्यादित आयामी
ಸೀಮಿತ ಆಯಾಮದ ವೆಕ್ಟರ್,मर्यादित मितीय वेक्टर
ಸೀಮಿತ ಆಟ,मर्यादित खेळ
ಸೀಮಿತ ರೇಖಾಗಣಿತ,मर्यादित भूमिती
ಸೀಮಿತ ಅವಿಭಾಜ್ಯ,मर्यादित अविभाज्य
ಸೀಮಿತತೆ,मर्यादितता
ಸೀಮಿತ ಮಾರ್ಕೊವ್ ಸರಪಳಿ,मर्यादित मार्कोव्ह साखळी
ಸೀಮಿತತೆಯ ಪುರಾವೆ,मर्यादितपणाचा पुरावा
ಸೀಮಿತ ಸಂಖ್ಯೆ,मर्यादित संख्या
ಸೀಮಿತ ಜನಸಂಖ್ಯೆ,मर्यादित लोकसंख्या
ಸೀಮಿತ ಸಂಭವನೀಯತೆ,मर्यादित संभाव्यता
ಅಂತಿಮ ದರ್ಜೆ,शेवटचा दर्जा
ಸೀಮಿತ ಸೆಟ್,मर्यादित संच
ಸೀಮಿತ ವೇಗ,मर्यादित वेग
ಸೀಮಿತ ಪರಿಮಾಣ,मर्यादित खंड
"ಮಿಶ್ರಣ, ಸರಿಹೊಂದಿಸಿ","मिसळा, समायोजित करा"
ಕರ್ವ್ ಹೊಂದಾಣಿಕೆ,वक्र समायोजन
ನೇರ ರೇಖೆಯ ಹೊಂದಾಣಿಕೆ,सरळ रेषा समायोजन
ಸ್ಥಿರ ಬಿಂದು ಪ್ರಮೇಯ,स्थिर बिंदू प्रमेय
ಸ್ಥಿರ ಮಾದರಿ,निश्चित नमुना
ಹಾರಾಟದ ವೇಗ,उड्डाणाचा वेग
ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಲೆಕ್ಕಾಚಾರ,फ्लोटिंग पॉइंट गणना
"ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಿಸ್ಟಮ್, ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಿಸ್ಟಮ್","फ्लोटिंग पॉइंट सिस्टम, फ्लोटिंग पॉइंट सिस्टम"
ಹರಿವಿನ ಚಾರ್ಟ್,प्रवाह चार्ट
ಹರಿವಿನ ವೇಗ,प्रवाह वेग
ದ್ರವ ಡೈನಾಮಿಕ್ಸ್,द्रव गतिशीलता
"ಫೋಕಲ್, ಕಾನ್ಫೋಕಲ್, ಫೋಕಲ್","फोकल, कॉन्फोकल, फोकल"
ಫೋಕಲ್ ಸ್ವರಮೇಳ,फोकल जीवा
ಫೋಕಲ್ ದೂರ,फोकल अंतर
ನಾಭಿದೂರ,केंद्रस्थ लांबी
"ಹೊಕ್ಕುಳ, ಗಮನ, ಮೂಲ","नाभी, फोकस, मूळ"
"ಕಾಲು, ಕಾಲು, ಕಾಲು","पाऊल, पाऊल, पाऊल"
ಆರ್ಥೋಗೋನಲ್,ऑर्थोगोनल
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಶಕ್ತಿ,गुरुत्वाकर्षण शक्ती
ಮುನ್ಸೂಚನೆ,अंदाज
ಸೂತ್ರ,सुत्र
ಥ್ರೆಡಿಂಗ್,थ्रेडिंग
"ಫಾರ್ಮ್ಯಾಟಿಂಗ್, ಫಾರ್ಮ್ಯಾಟಿಂಗ್, ಫಾರ್ಮ್ಯಾಟಿಂಗ್","स्वरूपन, स्वरूपन, सूत्रीकरण"
ಮುಂದೆ,पुढे
ಮುಂದಕ್ಕೆ ಅಳವಡಿಕೆ,फॉरवर्ड इन्सर्शन
ಗಣಿತದ ಅಡಿಪಾಯ,गणिताचा पाया
ನಾಲ್ಕನೆಯ ವಿಶ್ಲೇಷಣೆ,चौरंग विश्लेषण
ನಾಲ್ಕನೆಯ ಸರಣಿ,फोरियर मालिका
ಫೋರಿಯರ್ ರೂಪಾಂತರ,फोरियर ट्रान्सफॉर्म
ವಿಭಿನ್ನ,वेगळे
ಭಾಗಶಃ ನಿರ್ದೇಶಾಂಕಗಳು,अपूर्णांक समन्वय
ಭಾಗಶಃ ಸಂಖ್ಯೆ,अपूर्णांक संख्या
ಭಾಗಶಃ ಪ್ರೋಗ್ರಾಮಿಂಗ್,फ्रॅक्शनल प्रोग्रामिंग
ಉಚಿತ ಮಾರ್ಗ,मुक्त मार्ग
ಉಚಿತ ವೆಕ್ಟರ್ ಉಚಿತ ವೆಕ್ಟರ್,फ्री वेक्टर फ्री वेक्टर
"ಆವರ್ತನ, ಆವರ್ತನ","वारंवारता, वारंवारता"
ಆವರ್ತನ ಕಾಲಮ್,वारंवारता स्तंभ
"ಆವರ್ತನ ವಕ್ರರೇಖೆ, ಆವರ್ತನ ವಕ್ರರೇಖೆ","वारंवारता वक्र, वारंवारता वक्र"
ತರಂಗಾಂತರ ವಿತರಣೆ,वारंवारता वितरण
ಆವರ್ತನ ಹಿಸ್ಟೋಗ್ರಾಮ್,वारंवारता हिस्टोग्राम
ಘಟನೆಗಳ ಆವರ್ತನ,घटना वारंवारता
ಆವರ್ತನ-ಬಹುಭುಜ,वारंवारता-बहुभुज
ಆವರ್ತನ ಕೋಷ್ಟಕ,वारंवारता सारणी
ಹತಾಶೆ,फ्रस्टम
ಪಿರಮಿಡ್ ನಿರಾಶೆ,पिरॅमिड फ्रस्टम
ಶೆಲ್ ಹತಾಶೆ,शेल फ्रस्टम
ಪೂರ್ಣ ಹರಡುವಿಕೆ,पूर्ण प्रसार
"ಕಾರ್ಯಗಳು, ಕಾರ್ಯಗಳು, ಗುಣಲಕ್ಷಣಗಳು (ಗುಂಪುಗಳು)","कार्ये, कार्ये, वैशिष्ट्ये (गट)"
ಕಾರ್ಯ ವಿಶ್ಲೇಷಣೆ,कार्य विश्लेषण
"ಮೂಲ, ಮೂಲ","मूळ, मूळ"
ಮೂಲ ಪ್ರಮೇಯ,मूलभूत प्रमेय
ಬೀಜಗಣಿತದ ಮೂಲಭೂತ ಪ್ರಮೇಯ,बीजगणिताचे मूलभूत प्रमेय
"ಗ್ಯಾಲಕ್ಸಿ, ಆಕಾಶ-ಗಂಗಾ","आकाशगंगा, आकाश-गंगा"
