English,Punjabi
computer,ਕੰਪਿਊਟਰ
computer centre,ਕੰਪਿਊਟਰ ਸੈਂਟਰ
computer expert,ਕੰਪਿਊਟਰ ਮਾਹਰ
computer graphics,ਕੰਪਿਊਟਰ ਗਰਾਫਿਕਸ
computer instruction,ਕੰਪਿਊਟਰ ਦੀ ਹਦਾਇਤ
computer language,ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ
computer network,ਕੰਪਿਊਟਰ ਨੈੱਟਵਰਕ
computer science,ਕੰਪਿਊਟਰ ਵਿਗਿਆਨ
computer security,ਕੰਪਿਊਟਰ ਸੁਰੱਖਿਆ
computer simulaton,ਕੰਪਿਊਟਰ ਸਿਮੂਲੇਟਨ
computer specialist,ਕੰਪਿਊਟਰ ਮਾਹਰ
computerisation,ਕੰਪਿਊਟਰੀਕਰਨ
computerist,ਕੰਪਿਊਟਰਿਸਟ
computerize,ਕੰਪਿਊਟਰੀਕਰਨ
computing,ਕੰਪਿਊਟਿੰਗ
concept,ਸੰਕਲਪ
concurrency,ਸਮਰੂਪਤਾ
concurrent,ਸਮਕਾਲੀ
condition variable,ਸਥਿਤੀ ਵੇਰੀਏਬਲ
conditional operator,ਸ਼ਰਤੀਆ ਆਪਰੇਟਰ
conditional statement,ਸ਼ਰਤੀਆ ਬਿਆਨ
conductor,ਕੰਡਕਟਰ
conferencing,ਕਾਨਫਰੰਸਿੰਗ
confidentiality,ਗੁਪਤਤਾ
configuration,ਸੰਰਚਨਾ
congestion,ਭੀੜ
conjunction,ਜੋੜ
connect speed,ਗਤੀ ਨਾਲ ਜੁੜਨ
connection,ਕੁਨੈਕਸ਼ਨ
connection less communication,ਕੁਨੈਕਸ਼ਨ ਘੱਟ ਸੰਚਾਰ
connection release,ਕੁਨੈਕਸ਼ਨ ਰੀਲੀਜ਼
connectivity,ਕਨੈਕਟੀਵਿਟੀ
connector,ਕਨੈਕਟਰ
consecutive,ਲਗਾਤਾਰ
consequent,ਨਤੀਜੇ ਵਜੋਂ
console,ਕੰਸੋਲ
consolidation,ਏਕੀਕਰਨ
constant,ਸਥਿਰ
constant instruction,ਲਗਾਤਾਰ ਹਦਾਇਤ
constraint,ਪਾਬੰਦੀ
constructor,ਕੰਸਟਰਕਟਰ
container,ਕੰਟੇਨਰ
content,ਸਮੱਗਰੀ
context,ਸੰਦਰਭ
context free grammar (CFG),ਸੰਦਰਭ ਮੁਕਤ ਵਿਆਕਰਣ (CFG)
context switch,ਸੰਦਰਭ ਸਵਿੱਚ
contingency,ਅਚਨਚੇਤ
contraction,ਸੰਕੁਚਨ
contrast,ਉਲਟ
control,ਕੰਟਰੋਲ
control area,ਕੰਟਰੋਲ ਖੇਤਰ
control bit,ਕੰਟਰੋਲ ਬਿੱਟ
control bus,ਕੰਟਰੋਲ ਬੱਸ
control card,ਕੰਟਰੋਲ ਕਾਰਡ
control circuit,ਕੰਟਰੋਲ ਸਰਕਟ
control cycle,ਕੰਟਰੋਲ ਚੱਕਰ
control engineering,ਕੰਟਰੋਲ ਇੰਜੀਨੀਅਰਿੰਗ
control key,ਕੰਟਰੋਲ ਕੁੰਜੀ
control logic,ਨਿਯੰਤਰਣ ਤਰਕ
control loop,ਕੰਟਰੋਲ ਲੂਪ
control mark,ਕੰਟਰੋਲ ਨਿਸ਼ਾਨ
control operation,ਕੰਟਰੋਲ ਕਾਰਵਾਈ
control panel,ਕਨ੍ਟ੍ਰੋਲ ਪੈਨਲ
control signal,ਕੰਟਰੋਲ ਸਿਗਨਲ
control switch,ਕੰਟਰੋਲ ਸਵਿੱਚ
control tape,ਕੰਟਰੋਲ ਟੇਪ
control terminal,ਕੰਟਰੋਲ ਟਰਮੀਨਲ
control unit (CU),ਕੰਟਰੋਲ ਯੂਨਿਟ (CU)
convergence,ਕਨਵਰਜੈਂਸ
conversation,ਗੱਲਬਾਤ
conversational time sharing,ਗੱਲਬਾਤ ਦਾ ਸਮਾਂ ਸਾਂਝਾ ਕਰਨਾ
conversion,ਤਬਦੀਲੀ
converter,ਪਰਿਵਰਤਕ
Cook's theorem,ਕੁੱਕ ਦਾ ਸਿਧਾਂਤ
co-processor,ਸਹਿ-ਪ੍ਰੋਸੈਸਰ
copy,ਕਾਪੀ
copyright,ਕਾਪੀਰਾਈਟ
cord,ਰੱਸੀ
cordless telephone,ਤਾਰ ਰਹਿਤ ਟੈਲੀਫੋਨ
corollary,ਸਿੱਟਾ
correction,ਸੁਧਾਰ
corrupted,ਖਰਾਬ
count,ਗਿਣਤੀ
counter,ਵਿਰੋਧੀ
country code,ਦੇਸ਼ ਦਾ ਕੋਡ
covariance,ਸਹਿਵਿਹਾਰ
coverage,ਕਵਰੇਜ
crash,ਕਰੈਸ਼
critical path,ਨਾਜ਼ੁਕ ਮਾਰਗ
critical path method (CPM),ਨਾਜ਼ੁਕ ਮਾਰਗ ਵਿਧੀ (CPM)
cross check,ਕਰਾਸ ਚੈੱਕ
cross compiler,ਕਰਾਸ ਕੰਪਾਈਲਰ
cross fire,ਕਰਾਸ ਫਾਇਰ
cross talk,ਅੰਤਰ ਗੱਲਬਾਤ
cryptographic,ਕ੍ਰਿਪਟੋਗ੍ਰਾਫਿਕ
cryptography,ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ
currency symbol,ਮੁਦਰਾ ਪ੍ਰਤੀਕ
current directory,ਮੌਜੂਦਾ ਡਾਇਰੈਕਟਰੀ
current window,ਮੌਜੂਦਾ ਵਿੰਡੋ
cursor,ਕਰਸਰ
curve,ਕਰਵ
cut and paste,ਕੱਟ ਅਤੇ ਪੇਸਟ
cut method,ਕੱਟ ਵਿਧੀ
cyber,ਸਾਈਬਰ
cyber café,ਸਾਈਬਰ ਕੈਫੇ
cyber cash,ਸਾਈਬਰ ਨਕਦ
cyber crime,ਸਾਈਬਰ ਅਪਰਾਧ
cyber delics,ਸਾਈਬਰ ਵਿਅੰਜਨ
cyber law,ਸਾਈਬਰ ਕਾਨੂੰਨ
cyber sex,ਸਾਈਬਰ ਸੈਕਸ
cybernatics,ਸਾਈਬਰਨੈਟਿਕਸ
cybernation,ਸਾਈਬਰਨੇਸ਼ਨ
cycle,ਚੱਕਰ
cycle memory,ਚੱਕਰ ਮੈਮੋਰੀ
cycle steal,ਸਾਈਕਲ ਚੋਰੀ
cycle time,ਚੱਕਰ ਵਾਰ
cyclic,ਚੱਕਰੀ
daemon,ਡੈਮਨ
daisy wheel,ਡੇਜ਼ੀ ਵ੍ਹੀਲ
data administrator,ਡਾਟਾ ਪ੍ਰਬੰਧਕ
data allocation,ਡਾਟਾ ਵੰਡ
data area,ਡਾਟਾ ਖੇਤਰ
data array,ਡਾਟਾ ਐਰੇ
data base,ਡਾਟਾ ਬੇਸ
data break,ਡਾਟਾ ਬਰੇਕ
data bus,ਡਾਟਾ ਬੱਸ
data carrier,ਡਾਟਾ ਕੈਰੀਅਰ
data cell,ਡਾਟਾ ਸੈੱਲ
data channel,ਡਾਟਾ ਚੈਨਲ
data communication,ਡਾਟਾ ਸੰਚਾਰ
data compression,ਡਾਟਾ ਕੰਪਰੈਸ਼ਨ
data field,ਡਾਟਾ ਖੇਤਰ
data file,ਡਾਟਾ ਫਾਇਲ
data flow,ਡਾਟਾ ਵਹਾਅ
data flow Chart,ਡਾਟਾ ਵਹਾਅ ਚਾਰਟ
data hierarchy,ਡਾਟਾ ਲੜੀ
data level,ਡਾਟਾ ਪੱਧਰ
data library,ਡਾਟਾ ਲਾਇਬ੍ਰੇਰੀ
data link layer,ਡਾਟਾ ਲਿੰਕ ਪਰਤ
data link layer (DLL),ਡਾਟਾ ਲਿੰਕ ਲੇਅਰ (DLL)
data management,ਡਾਟਾ ਪ੍ਰਬੰਧਨ
data manipulation,ਡਾਟਾ ਹੇਰਾਫੇਰੀ
data manipulation language (DML),ਡਾਟਾ ਹੇਰਾਫੇਰੀ ਭਾਸ਼ਾ (DML)
data modem,ਡਾਟਾ ਮਾਡਮ
data modification,ਡਾਟਾ ਸੋਧ
data network,ਡਾਟਾ ਨੈੱਟਵਰਕ
data operation,ਡਾਟਾ ਕਾਰਵਾਈ
data organization,ਡਾਟਾ ਸੰਗਠਨ
data output,ਡਾਟਾ ਆਉਟਪੁੱਟ
data path,ਡਾਟਾ ਮਾਰਗ
data prepration,ਡਾਟਾ ਦੀ ਤਿਆਰੀ
data privacy,ਡਾਟਾ ਗੋਪਨੀਯਤਾ
data processor,ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ
data protection,ਡਾਟਾ ਸੁਰੱਖਿਆ
data record,ਡਾਟਾ ਰਿਕਾਰਡ
data retrieval,ਡਾਟਾ ਪ੍ਰਾਪਤੀ
data routine,ਡਾਟਾ ਰੁਟੀਨ
data security,ਡਾਟਾ ਸੁਰੱਖਿਆ
data set,ਡਾਟਾ ਸੈੱਟ
data signal,ਡਾਟਾ ਸਿਗਨਲ
data sink,ਡਾਟਾ ਸਿੰਕ
data source,ਡਾਟਾ ਸਰੋਤ
data specification,ਡਾਟਾ ਨਿਰਧਾਰਨ
data station,ਡਾਟਾ ਸਟੇਸ਼ਨ
data storage,ਡਾਟਾ ਸਟੋਰੇਜ਼
data storage structure,ਡਾਟਾ ਸਟੋਰੇਜ਼ ਬਣਤਰ
data structure,ਡਾਟਾ ਬਣਤਰ
data switch,ਡਾਟਾ ਸਵਿੱਚ
data table,ਡਾਟਾ ਸਾਰਣੀ
data terminal,ਡਾਟਾ ਟਰਮੀਨਲ
data transcription,ਡਾਟਾ ਪ੍ਰਤੀਲਿਪੀ
data transfer,ਡਾਟਾ ਸੰਚਾਰ
data transmission,ਡਾਟਾ ਸੰਚਾਰ
data transmission Channel,ਡਾਟਾ ਸੰਚਾਰ ਚੈਨਲ
data type,ਡਾਟਾ ਕਿਸਮ
data unit,ਡਾਟਾ ਯੂਨਿਟ
data validation,ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ
database,ਡਾਟਾਬੇਸ
database adminstration,ਡਾਟਾਬੇਸ ਪ੍ਰਸ਼ਾਸਨ
database design,ਡਾਟਾਬੇਸ ਡਿਜ਼ਾਈਨ
database management system,ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ
datagrav,datagrav
datum,ਡਾਟਾ
dead zone,ਡੈੱਡ ਜ਼ੋਨ
deadlock,ਡੈੱਡਲਾਕ
deadlock prevention,ਡੈੱਡਲਾਕ ਦੀ ਰੋਕਥਾਮ
debug,ਡੀਬੱਗ
decision box,ਫੈਸਲਾ ਬਾਕਸ
decision making process,ਫੈਸਲਾ ਲੈਣ ਦੀ ਪ੍ਰਕਿਰਿਆ
decision support system,ਫੈਸਲੇ ਦਾ ਸਮਰਥਨ ਸਿਸਟਮ
decision tree,ਫੈਸਲੇ ਦਾ ਰੁੱਖ
decoder,ਡੀਕੋਡਰ
decomposition principle,ਸੜਨ ਦਾ ਸਿਧਾਂਤ
decryption,ਡਿਕ੍ਰਿਪਸ਼ਨ
dedicated channel,ਸਮਰਪਿਤ ਚੈਨਲ
dedicated port,ਸਮਰਪਿਤ ਪੋਰਟ
defence data network (DDN),ਰੱਖਿਆ ਡਾਟਾ ਨੈੱਟਵਰਕ (DDN)
defence information system,ਰੱਖਿਆ ਜਾਣਕਾਰੀ ਸਿਸਟਮ
defragmentation,ਡੀਫ੍ਰੈਗਮੈਂਟੇਸ਼ਨ
delay,ਦੇਰੀ
delay counter,ਦੇਰੀ ਕਾਊਂਟਰ
delay time,ਦੇਰੀ ਦਾ ਸਮਾਂ
delete,ਮਿਟਾਓ
deletion record,ਮਿਟਾਉਣ ਦਾ ਰਿਕਾਰਡ
delimiter,ਡੀਲੀਮੀਟਰ
delta modulation,ਡੈਲਟਾ ਮੋਡੂਲੇਸ਼ਨ
demand paging,ਮੰਗ ਪੇਜਿੰਗ
demo,ਡੈਮੋ
demodulation,demodulation
demultiplexer,demultiplexer
denormalization,ਅਸਧਾਰਨਕਰਨ
density,ਘਣਤਾ
dependency,ਨਿਰਭਰਤਾ
dependent unit,ਨਿਰਭਰ ਇਕਾਈ
dequeue,ਡੀਕਿਊ
dereferencing,ਸੰਦਰਭ
derivation tree,ਵਿਉਤਪੰਨ ਰੁੱਖ
derived field,ਪ੍ਰਾਪਤ ਖੇਤਰ
descending sort,ਘਟਦੀ ਲੜੀ
design,ਡਿਜ਼ਾਈਨ
desk calculator,ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ
desk top computer,ਡੈਸਕ ਟਾਪ ਕੰਪਿਊਟਰ
desktop presentation,ਡੈਸਕਟਾਪ ਪੇਸ਼ਕਾਰੀ
desktop publishing (DTP),ਡੈਸਕਟਾਪ ਪਬਲਿਸ਼ਿੰਗ (DTP)
desktop video,ਡੈਸਕਟਾਪ ਵੀਡੀਓ
destination address,ਮੰਜ਼ਿਲ ਪਤਾ
destructer,ਵਿਨਾਸ਼ਕਾਰੀ
deterministric automats,ਨਿਰਧਾਰਕ ਆਟੋਮੈਟਿਕ
developer,ਵਿਕਾਸਕਾਰ
development system,ਵਿਕਾਸ ਸਿਸਟਮ
device,ਜੰਤਰ
device control unit,ਜੰਤਰ ਕੰਟਰੋਲ ਯੂਨਿਟ
device controller,ਜੰਤਰ ਕੰਟਰੋਲਰ
device management,ਜੰਤਰ ਪ੍ਰਬੰਧਨ
device mode,ਜੰਤਰ ਮੋਡ
diagnosis,ਨਿਦਾਨ
diagnostic system,ਡਾਇਗਨੌਸਟਿਕ ਸਿਸਟਮ
diagnostics,ਡਾਇਗਨੌਸਟਿਕਸ
diagram,ਚਿੱਤਰ
dial,ਡਾਇਲ
dial line,ਡਾਇਲ ਲਾਈਨ
dial tone,ਡਾਇਲ ਟੋਨ
dial up,ਡਾਇਲ ਕਰੋ
dialog,ਡਾਇਲਾਗ
dialog box,ਡਾਇਲਾਗ ਬਾਕਸ
dialup modem,ਡਾਇਲਅੱਪ ਮਾਡਮ
diamension,ਮਾਪ
dictionary,ਸ਼ਬਦਕੋਸ਼
differentiation,ਭਿੰਨਤਾ
digital,ਡਿਜੀਟਲ
digital channel,ਡਿਜ਼ੀਟਲ ਚੈਨਲ
digital circuit,ਡਿਜ਼ੀਟਲ ਸਰਕਟ
digital computer,ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ
digital data,ਡਿਜ਼ੀਟਲ ਡਾਟਾ
digital facility,ਡਿਜੀਟਲ ਸਹੂਲਤ
digital filter,ਡਿਜ਼ੀਟਲ ਫਿਲਟਰ
digital library,ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ
digital modulation,ਡਿਜ਼ੀਟਲ ਮੋਡੂਲੇਸ਼ਨ
digital monitor,ਡਿਜ਼ੀਟਲ ਮਾਨੀਟਰ
digital picture,ਡਿਜ਼ੀਟਲ ਤਸਵੀਰ
digital signature,ਡਿਜੀਟਲ ਦਸਤਖਤ
digital switch,ਡਿਜ਼ੀਟਲ ਸਵਿੱਚ
digital to analog (D/A) converter,ਡਿਜੀਟਲ ਤੋਂ ਐਨਾਲਾਗ (D/A) ਕਨਵਰਟਰ
digitization,ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ
digitize,digitize
digitizer,ਡਿਜੀਟਾਈਜ਼ਰ
diode,ਡਾਇਓਡ
direct,ਸਿੱਧਾ
direct address,ਸਿੱਧਾ ਪਤਾ
direct conversion,ਸਿੱਧਾ ਪਰਿਵਰਤਨ
direct coupling,ਸਿੱਧੀ ਜੋੜੀ
direct memory access (DMA),ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)
direct memory acess (DMA),ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)
direct method,ਸਿੱਧੀ ਵਿਧੀ
directive,ਨਿਰਦੇਸ਼
directory,ਡਾਇਰੈਕਟਰੀ
directory server,ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ
directory service,ਡਾਇਰੈਕਟਰੀ ਸੇਵਾ
disable,ਅਯੋਗ
disabling signal,ਅਸਮਰੱਥ ਸਿਗਨਲ
disconnect,ਡਿਸਕਨੈਕਟ ਕਰੋ
discrete,ਵੱਖਰਾ
disk,ਡਿਸਕ
disk address,ਡਿਸਕ ਪਤਾ
disk array,ਡਿਸਕ ਐਰੇ
disk capacity,ਡਿਸਕ ਸਮਰੱਥਾ
disk drive,ਡਿਸਕ ਡਰਾਈਵ
disk file,ਡਿਸਕ ਫਾਈਲ
disk memory,ਡਿਸਕ ਮੈਮੋਰੀ
disk operating system (DOS),ਡਿਸਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ (DOS)
disk pack,ਡਿਸਕ ਪੈਕ
disk server,ਡਿਸਕ ਸਰਵਰ
disk storage,ਡਿਸਕ ਸਟੋਰੇਜ਼
diskette,ਡਿਸਕੇਟ
display file,ਡਿਸਪਲੇ ਫਾਇਲ
display image,ਡਿਸਪਲੇ ਚਿੱਤਰ
disposal,ਨਿਪਟਾਰੇ
distance,ਦੂਰੀ
distance function,ਦੂਰੀ ਫੰਕਸ਼ਨ
distortion,ਵਿਗਾੜ
distributed,ਵੰਡਿਆ
distributed data,ਵੰਡਿਆ ਡਾਟਾ
distributed server,ਵੰਡਿਆ ਸਰਵਰ
distributed system,ਵੰਡਿਆ ਸਿਸਟਮ
distributive,ਵੰਡਣ ਵਾਲਾ
document,ਦਸਤਾਵੇਜ਼
document retrieved,ਦਸਤਾਵੇਜ਼ ਮੁੜ ਪ੍ਰਾਪਤ ਕੀਤਾ
document window,ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ
documentation,ਦਸਤਾਵੇਜ਼
domain,ਡੋਮੇਨ
domain name,ਡੋਮੇਨ ਨਾਮ
dot matrix printer,ਡਾਟ ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ
down,"ਥੱਲੇ, ਹੇਠਾਂ, ਨੀਂਵਾ"
down link,ਡਾਊਨ ਲਿੰਕ
down loading,ਡਾਊਨ ਲੋਡਿੰਗ
down time,ਘੱਟ ਸਮਾਂ
dragging,ਖਿੱਚਣਾ
DRAM (dynamic RAM),DRAM (ਡਾਇਨਾਮਿਕ ਰੈਮ)
drift,ਵਹਿਣਾ
driver,ਡਰਾਈਵਰ
drop,ਸੁੱਟੋ
drop down list box,ਡ੍ਰੌਪ ਡਾਊਨ ਸੂਚੀ ਬਾਕਸ
drum drive,ਡਰੱਮ ਡਰਾਈਵ
drum printer,ਡਰੱਮ ਪ੍ਰਿੰਟਰ
drum unit,ਡਰੱਮ ਯੂਨਿਟ
dual,ਦੋਹਰਾ
dual density,ਦੋਹਰੀ ਘਣਤਾ
dummy address,ਨਕਲੀ ਪਤਾ
dump,ਡੰਪ
duplex circuit,ਡੁਪਲੈਕਸ ਸਰਕਟ
duplexing,ਡੁਪਲੈਕਸਿੰਗ
duplicate,ਡੁਪਲੀਕੇਟ
DVD R/W,DVD R/W
DVD ROM,DVD ROM
dynamic instruction,ਗਤੀਸ਼ੀਲ ਹਦਾਇਤ
dynamic memory,ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ
dynamics,ਗਤੀਸ਼ੀਲਤਾ
EBCDIC,ਈ.ਬੀ.ਸੀ.ਡੀ.ਆਈ.ਸੀ
e-business,ਈ-ਕਾਰੋਬਾਰ
echo,echo
e-commerce,ਈ-ਕਾਮਰਸ
edit,ਸੰਪਾਦਿਤ ਕਰੋ
editor,ਸੰਪਾਦਕ
educational technology,ਵਿਦਿਅਕ ਤਕਨਾਲੋਜੀ
EEP rom,EEP ਰੋਮ
effective address (floating address),ਪ੍ਰਭਾਵੀ ਪਤਾ (ਫਲੋਟਿੰਗ ਪਤਾ)
effective operand address,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸੰਚਾਲਨ ਪਤਾ
effective procedure,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵਿਧੀ
effective UID (user identification),ਪ੍ਰਭਾਵਸ਼ਾਲੀ UID (ਉਪਭੋਗਤਾ ਪਛਾਣ)
efffective transmission operand,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪ੍ਰਸਾਰਣ ਸੰਚਾਲਨ
eight-bit byte,ਅੱਠ-ਬਿੱਟ ਬਾਈਟ
e-learning,ਈ-ਲਰਨਿੰਗ
election-algirthm,ਚੋਣ-ਅਲਗਰਥਮ
electric mailing (e-mail),ਇਲੈਕਟ੍ਰਿਕ ਮੇਲਿੰਗ (ਈ-ਮੇਲ)
electric printer,ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਿੰਟਰ
electrical accounting machine,ਇਲੈਕਟ੍ਰੀਕਲ ਲੇਖਾ ਮਸ਼ੀਨ
electronic,ਇਲੈਕਟ੍ਰਾਨਿਕ
electronic clearance system (ECS),ਇਲੈਕਟ੍ਰਾਨਿਕ ਕਲੀਅਰੈਂਸ ਸਿਸਟਮ (ECS)
electronic data interchange (EDI),ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਇੰਟਰਚੇਂਜ (EDI)
electronic data processing,ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
electronic filing,ਇਲੈਕਟ੍ਰਾਨਿਕ ਫਾਈਲਿੰਗ
electronic funds transfer System (EFTS),ਇਲੈਕਟ੍ਰਾਨਿਕ ਫੰਡ ਟ੍ਰਾਂਸਫਰ ਸਿਸਟਮ (EFTS)
electronic journals,ਇਲੈਕਟ੍ਰਾਨਿਕ ਰਸਾਲੇ
electronic publishing,ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਕਾਸ਼ਨ
electronic switch,ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿੱਚ
element,ਤੱਤ
e-mail,ਈ - ਮੇਲ
e-mail address,ਈਮੇਲ ਖਾਤਾ
embedded system,ਏਮਬੈਡਡ ਸਿਸਟਮ
embedding,ਏਮਬੈਡਿੰਗ
emitter couple logic (ECL),ਐਮੀਟਰ ਜੋੜੇ ਤਰਕ (ECL)
empty stack,ਖਾਲੀ ਸਟੈਕ
empty string,ਖਾਲੀ ਸਤਰ
emulation,ਇਮੂਲੇਸ਼ਨ
encapsulation,encapsulation
encipher,ਐਨਸਾਈਫਰ
encode,ਇੰਕੋਡ
encoder,ਏਨਕੋਡਰ
encrepted data,ਐਨਕ੍ਰਿਪਟਡ ਡੇਟਾ
encripting file system,ਐਨਕ੍ਰਿਪਟਿੰਗ ਫਾਈਲ ਸਿਸਟਮ
encryption,ਇਨਕ੍ਰਿਪਸ਼ਨ
end of block,ਬਲਾਕ ਦਾ ਅੰਤ
end of file (EOF),ਫਾਈਲ ਦਾ ਅੰਤ (EOF)
end-user,ਆਖਰੀ ਉਪਭੋਗਤਾ
enter,ਦਾਖਲ ਕਰੋ
enter-key,ਐਂਟਰ-ਕੁੰਜੀ
enterprise server,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਰਵਰ
enterprise system,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਿਸਟਮ
entity,ਹਸਤੀ
entity-relationship,ਹਸਤੀ-ਰਿਸ਼ਤਾ
entry time,ਦਾਖਲਾ ਸਮਾਂ
entry variable,ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ
enumerable,ਅਣਗਿਣਤ
environment,ਵਾਤਾਵਰਣ
epoch,ਯੁੱਗ
EPROM,EPROM
epsilon closure,epsilon ਬੰਦ
equalizer,ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ
equipment,ਉਪਕਰਨ
equivalence class,ਸਮਾਨਤਾ ਵਰਗ
equivalence relation,ਸਮਾਨਤਾ ਸਬੰਧ
erase,ਮਿਟਾਓ
error correcting code,ਗਲਤੀ ਠੀਕ ਕਰਨ ਵਾਲਾ ਕੋਡ
error correction,ਗਲਤੀ ਸੁਧਾਰ
error detection,ਗਲਤੀ ਖੋਜ
error handling,ਗਲਤੀ ਹੈਂਡਲਿੰਗ
error message,ਗਲਤੀ ਸੁਨੇਹਾ
error rate,ਗਲਤੀ ਦਰ
error recovery,ਗਲਤੀ ਰਿਕਵਰੀ
error routine,ਗਲਤੀ ਰੁਟੀਨ
escape character,ਬਚਣ ਦਾ ਕਿਰਦਾਰ
ethernet,ਈਥਰਨੈੱਟ
event,ਘਟਨਾ
event chain,ਘਟਨਾ ਲੜੀ
event control,ਘਟਨਾ ਨਿਯੰਤਰਣ
event counter,ਘਟਨਾ ਕਾਊਂਟਰ
exception handling,ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ
exchangeable disk storage,ਐਕਸਚੇਂਜਯੋਗ ਡਿਸਕ ਸਟੋਰੇਜ
exclusion,ਬੇਦਖਲੀ
exclusive Or (XOR),ਵਿਸ਼ੇਸ਼ ਜਾਂ (XOR)
executable program,ਚੱਲਣਯੋਗ ਪ੍ਰੋਗਰਾਮ
executive statement,ਕਾਰਜਕਾਰੀ ਬਿਆਨ
exhaustive search,ਪੂਰੀ ਖੋਜ
exist,ਮੌਜੂਦ ਹੈ
exit,ਨਿਕਾਸ
expert system,ਮਾਹਰ ਸਿਸਟਮ
expression,ਸਮੀਕਰਨ
extended graphic array (XGA),ਵਿਸਤ੍ਰਿਤ ਗ੍ਰਾਫਿਕ ਐਰੇ (XGA)
extended industry standard (EIS),ਵਿਸਤ੍ਰਿਤ ਉਦਯੋਗ ਮਿਆਰ (EIS)
extended machine,ਵਿਸਤ੍ਰਿਤ ਮਸ਼ੀਨ
extended memory,ਵਿਸਤ੍ਰਿਤ ਮੈਮੋਰੀ
extended precision,ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ
extended sorting,ਵਿਸਤ੍ਰਿਤ ਛਾਂਟੀ
external call,ਬਾਹਰੀ ਕਾਲ
external error,ਬਾਹਰੀ ਗਲਤੀ
external function,ਬਾਹਰੀ ਫੰਕਸ਼ਨ
external interrupt,ਬਾਹਰੀ ਰੁਕਾਵਟ
external memory,ਬਾਹਰੀ ਮੈਮੋਰੀ
external memory,ਬਾਹਰੀ ਮੈਮੋਰੀ
external modem,ਬਾਹਰੀ ਮਾਡਮ
external reference,ਬਾਹਰੀ ਹਵਾਲਾ
external searching,ਬਾਹਰੀ ਖੋਜ
external storage device,ਬਾਹਰੀ ਸਟੋਰੇਜ਼ ਜੰਤਰ
extraction,ਕੱਢਣਾ
extrapolation,ਐਕਸਟਰਪੋਲੇਸ਼ਨ
face-character printer,ਚਿਹਰਾ-ਚਰਿੱਤਰ ਪ੍ਰਿੰਟਰ
fail-safe operation,ਅਸਫਲ-ਸੁਰੱਖਿਅਤ ਕਾਰਵਾਈ
failure rate,ਅਸਫਲਤਾ ਦੀ ਦਰ
failure recovery,ਅਸਫਲਤਾ ਰਿਕਵਰੀ
false code,ਗਲਤ ਕੋਡ
false error,ਗਲਤ ਗਲਤੀ
fan-in,ਪੱਖਾ-ਵਿੱਚ
fan-out,ਪੱਖਾ-ਬਾਹਰ
fascimile I/O device,fascimile I/O ਡਿਵਾਈਸ
fast fourier transform (FFT),ਫਾਸਟ ਫੋਰੀਅਰ ਟ੍ਰਾਂਸਫਾਰਮ (FFT)
fatal error,ਘਾਤਕ ਗਲਤੀ
fault detection,ਨੁਕਸ ਖੋਜ
fault diagnosis,ਨੁਕਸ ਨਿਦਾਨ
fault tolerance,ਨੁਕਸ ਸਹਿਣਸ਼ੀਲਤਾ
fax,ਫੈਕਸ
fax message,ਫੈਕਸ ਸੁਨੇਹਾ
FDC,FDC
feature detection,ਵਿਸ਼ੇਸ਼ਤਾ ਖੋਜ
feed cycle,ਫੀਡ ਚੱਕਰ
feedback,ਸੁਝਾਅ
feeder,ਫੀਡਰ
fetch,ਪ੍ਰਾਪਤ ਕਰੋ
