Gujarati,Malayalam
ડ્યુક,ഡ്യൂക്ക്
ડુમા,ഡുമ
વામન અવતાર,വാമനാവതാരം
રાજવંશ,രാജവംശം
રાજવંશ,രാജവംശം
ગરુડ,കഴുകൻ
વૃદ્ધ માણસ,മൂപ്പൻ
અર્લ,ഏൾ
અર્લ્ડમ,എർൾഡം
પ્રારંભિક ગુપ્તા,ആദ്യകാല ഗുപ്തർ
પ્રારંભિક (ઐતિહાસિક) સાઇટ્સ,ആദ്യകാല (ചരിത്രപരമായ) സൈറ്റുകൾ
પ્રારંભિક વૈદિક સમયગાળો,ആദ്യകാല വേദകാലം
એકલસિયા,എക്ലീസിയ
વળતરનો આદેશ,തിരിച്ചടവിന്റെ ശാസന
આઠ ગણો રસ્તો,എട്ട് മടക്ക പാത
વડીલો,മൂപ്പന്മാർ
વડીલ રાજનેતા (= genro),മുതിർന്ന രാഷ്ട്രതന്ത്രജ്ഞൻ (=ജനറോ)
હાથી ગોડ,എലിഫന്റ് ഗോഡ്
અગિયાર વર્ષનો જુલમ,പതിനൊന്ന് വർഷത്തെ സ്വേച്ഛാധിപത്യം
એલિસી (=એલિસી),എലിസെ (=എലിസീ)
બિડાણ ચળવળ,എൻക്ലോഷർ പ്രസ്ഥാനം
એન્સાઇકલિકલ,വിജ്ഞാനകോശം
જ્ઞાનકોશવાદી ચળવળ,എൻസൈക്ലോപീഡിസ്റ്റ് പ്രസ്ഥാനം
એન્ટેન્ટે,എന്റന്റെ
એન્ટેન્ટે કોર્ડિયેલ,എന്റെ ഹൃദയം
સિંહાસન,സിംഹാസനം
નોકરચાકર,പരിവാരം
એફોદ,എഫോദ്
એફોર,എഫോർ
મહાકાવ્ય યુગ,ഇതിഹാസ യുഗം
એપિક હીરો,ഇതിഹാസ നായകൻ
એપિગ્રાફ,എപ്പിഗ്രാഫ്
એપિસ્કોપેસી,എപ്പിസ്കോപ്പസി
એપિસ્કોપેટ,എപ്പിസ്കോപ്പ
એપિસોડ,എപ്പിസോഡ്
યુગ,യുഗം
યુગ-નિર્માણની ઘટના,യുഗനിർമ്മാണ സംഭവം
યુગ-નિર્માતા માણસ,യുഗനിർമ്മാതാവ്
ઉપનામ,പേരുനാമം
ઇક્વેરી,ഇക്വറി
ઇક્વેરી,ഇക്വറി
અશ્વારોહણ પ્રતિમા,കുതിരസവാരി പ്രതിമ
યુગ,യുഗം
અર્ગાસ્ટુલમ,എർഗസ്റ്റുലം
યુકેરિસ્ટ,ദിവ്യബലി
ઇવેન્જેલિકલિઝમ,ഇവാഞ്ചലിസം
ઇવેન્જેલિકલ ચળવળ,സുവിശേഷ പ്രസ്ഥാനം
પ્રચારક,സുവിശേഷകൻ
Exarch,എക്സാർച്ച്
એક્સિલર્ચ,എക്സിലാർക്ക്
ફલાંગિસ્ટ,ഫലാങ്കിസ്റ്റ്
પિતાની જમીન,പിതൃഭൂമി
પિતાની જમીન,പിതൃഭൂമി
ફેરિયા,ഫെരിയേ
ફેટીશ,ഫെറ്റിഷ്
સામન્તી હોલ્ડિંગ્સ,ഫ്യൂഡൽ ഹോൾഡിംഗ്സ്
સામંતવાદ (= સામંતશાહી વ્યવસ્થા),ഫ്യൂഡലിസം (=ഫ്യൂഡൽ സമ്പ്രദായം)
સામંતશાહી વ્યવસ્થા,ഫ്യൂഡൽ സമ്പ്രദായം
સામંતશાહી,ഫ്യൂഡറി
ફિદેઇ ડિફેન્સર (=વિશ્વાસના રક્ષક),ഫിഡെ ഡിഫൻസർ (=വിശ്വാസത്തിന്റെ സംരക്ഷകൻ)
ફીફ,ഫൈഫ്
ફીલ્ડ સિસ્ટમ,ഫീൽഡ് സിസ്റ്റം
પંદરમો કર,പതിനഞ്ചാമത്തെ നികുതി
આકૃતિ વડા,ചിത്ര തല
ફિન ડી siecle,ഫിൻ ഡി സൈക്കിൾ
અગ્નિ ખાનાર,തീ തിന്നുന്നവൻ
ફાઇવ માઇલ એક્ટ,അഞ്ച് മൈൽ നിയമം
ધ્વજ,പതാക
ફ્લેમેન ડાયાલિસ,ഫ്ലെമെൻ ഡയാലിസ്
ફ્લેમેન માર્શેલીસ,ഫ്ലമെൻ മാർട്ടിയാലിസ്
જ્વલંત મશાલ,ജ്വലിക്കുന്ന ടോർച്ച്
ફ્લૅન્ક,പാർശ്വഭാഗം
flanking ચળવળ,ഫ്ലാങ്കിംഗ് ചലനം
વિકસતી સંસ્કૃતિ,അഭിവൃദ്ധി പ്രാപിക്കുന്ന നാഗരികത
પ્રવાહવાદી માન્યતા,ഫ്ലൂവിയലിസ്റ്റിക് വിശ്വാസം
લોક દેવ,നാടോടി ദൈവം
લોક દેવી,നാടോടി ദേവത
લોક સ્મૃતિ,നാടോടി ഓർമ്മ
લોક પૌરાણિક કથા (=લોકકથા),നാടോടി മിത്ത് (=നാടോടിക്കഥ)
ઘાસચારો,തീറ്റ കണ്ടെത്തുന്നു
ધાડ,ഫോറേ
ફોરબિયર,മുൻഗാമി
વડવા,പൂർവ്വപിതാവ്
અગ્રદૂત,മുൻഗാമി
નિરાશ આશા,കൈവിട്ട പ്രതീക്ഷ
રચનાત્મક તબક્કો,രൂപീകരണ ഘട്ടം
કિલ્લો,കോട്ട
કિલ્લેબંધી,കോട്ടകെട്ടൽ
ફોર્ટિફાઇડ નગર,ഉറപ്പുള്ള പട്ടണം
કિલ્લો,കോട്ട
ફોર્ચ્યુના,ഫോർച്യൂണ
ફોરમ રોમનમ,ഫോറം റൊമാനം
ફ્રાન્સિસ્કન,ഫ്രാൻസിസ്കൻ
ફ્રેન્કલીન,ഫ്രാങ്ക്ലിൻ
ભાઈચારો યુદ્ધ,സഹോദരീഹത്യ യുദ്ധം
મફત ચર્ચ,സ്വതന്ത്ര പള്ളി
ફ્રીહોલ્ડર,ഫ്രീഹോൾഡർ
ફ્રીલાન્સ સૈનિક,സ്വതന്ത്ര സൈനികൻ
ફ્રીલાન્સ સૈનિક,സ്വതന്ത്ര സൈനികൻ
ફ્રીમેન,ഫ്രീമാൻ
ફ્રીમેન,ഫ്രീമാൻ
મફત પાસ,സൗജന്യ പ്രവേശനം
ફ્રેન્ચ ક્રાંતિ,ഫ്രഞ്ച് വിപ്ലവം
તપસ્વી,ഫ്രയർ
ફ્રિયાશિયન ભાડૂતી,ഫ്രാസിയൻ കൂലിപ്പടയാളികൾ
સરહદી માણસ,അതിർത്തിയിലെ മനുഷ്യൻ
ગેલિયન,ഗാലിയൻ
ગેલિકન (=ગેલિકનવાદી),ഗാലിക്കൻ (=ഗല്ലിക്കനിസ്റ്റ്)
ગેલિકનિઝમ,ഗാലിക്കനിസം
ગેરિસન,ഗാരിസൺ
ગૌલ,ഗൗൾ
ગાઉન્ટલેટ,ഗൗണ്ട്ലെറ്റ്
ગાઉન્ટલેટ,ഗൗണ്ട്ലെറ്റ്
ગાઝેબો,ഗസീബോ
ગાઝેબો,ഗസീബോ
ગાઝેબો,ഗസീബോ
વંશાવળી ઇતિહાસ,വംശാവലി ചരിത്രം
વંશાવળી રેકોર્ડ,വംശാവലി രേഖ
વંશાવળી કોષ્ટક,വംശാവലി പട്ടിക
વંશાવળી વૃક્ષ,വംശാവലി വൃക്ഷം
વંશાવળી,വംശാവലി
વંશાવળી,വംശാവലി
જનરેશન,തലമുറ
નરસંહાર,വംശഹത്യ
બિનજાતીય,വിജാതീയൻ
બિનજાતીય,വിജാതീയൻ
બિનજાતીય,വിജാതീയൻ
બિનજાતીય,വിജാതീയൻ
ઘેટ્ટો,ഗെട്ടോ
ઘેટ્ટો,ഗെട്ടോ
ગીબેટ,ഗിബെറ്റ്
ગિલ્ડ (=ગિલ્ડ),ഗിൽഡ് (=ഗിൽഡ്)
ગ્લેડીએટર,ഗ്ലാഡിയേറ്റർ
ભવ્ય ક્રાંતિ,മഹത്തായ വിപ്ലവം
ગોલ્ડન હોર્ડ,ഗോൾഡൻ ഹോർഡ്
ગ્રાન્ડ એલાયન્સ,മഹാസഖ്യം
ગ્રાન્ડી,ഗ്രാൻഡീ
ગ્રાન્ડ સિગ્નર,ഗ്രാൻഡ് സിഗ്നർ
ગ્રાન્ડ સિગ્નર,ഗ്രാൻഡ് സിഗ്നർ
મહાન ગૃહ યુદ્ધ,മഹത്തായ ആഭ്യന്തരയുദ്ധം
મહાન પ્રસ્થાન (બુદ્ધનું),മഹത്തായ പുറപ്പാട് (ബുദ്ധന്റെ)
બૃહદ ભારત,ഗ്രേറ്റർ ഇന്ത്യ
ગ્રેટ હેલાસ,ഗ്രേറ്റ് ഹെല്ലസ്
મહાન લોકોનું મોટું ટોળું,വലിയ സംഘം
મહાન ત્યાગ (= મહાન પ્રસ્થાન),മഹത്തായ ത്യാഗം (=വലിയ പുറപ്പാട്)
ગ્રેટ સીલ,വലിയ മുദ്ര
ગ્રેટ ટ્રૅક,വലിയ ട്രാക്ക്
મહાન વાહન,വലിയ വാഹനം
ચીનની મહાન દિવાલ,ചൈനീസ് വന്മതില്
ગ્રીવ,ഗ്രേവ്
ગાર્ડ-ચેમ્બર,ഗാർഡ് ചേംബർ
ગાર્ડ-ચેમ્બર,ഗാർഡ് ചേംബർ
ગાર્ડ-ચેમ્બર,ഗാർഡ് ചേംബർ
ગુપ્તા,ഗുപ്തർ
હેગિઓગ્રાફી,ഹാജിയോഗ്രാഫി
હેગિઓગ્રાફી,ഹാജിയോഗ്രാഫി
હેગિઓલોજી,ഹാജിയോളജി
હેગિઓલોજી,ഹാജിയോളജി
ખાનગી પ્રેક્ષકોનો હોલ,സ്വകാര്യ പ്രേക്ഷകരുടെ ഹാൾ
જાહેર પ્રેક્ષકોનો હોલ,പൊതു പ്രേക്ഷകരുടെ ഹാൾ
હેચમેન્ટ,ഹാച്ച്മെന്റ്
વિધર્મી,ഹീതൻ
વિધર્મી,ഹീതൻ
હીથેનિઝમ,ഹീതനിസം
હેગીરા (હેજેરા),ഹെഗിറ (ഹെജേര)
હેલેનિઝમ,ഹെല്ലനിസം
હેલોટ,ഹെലോട്ട്
હેરાલ્ડ્રી,ഹെറാൾഡ്രി
ધરોહર,പൈതൃകം
હિયેરોગ્લિફિક રેખીય અક્ષરો,ഹൈറോഗ്ലിഫിക് ലീനിയർ പ്രതീകങ്ങൾ
હિયેરોગ્લિફિક સ્ક્રિપ્ટ,ഹൈറോഗ്ലിഫിക് ലിപി
ઉચ્ચ ચર્ચ,ഉയർന്ന പള്ളി
ઉચ્ચ લેન્ડર,ഉയർന്ന ലാൻഡർ
હિંદુ ધર્મ,ഹിന്ദുമതം
ઈતિહાસકાર,ചരിത്രകാരൻ
ઈતિહાસકાર,ചരിത്രകാരൻ
ઐતિહાસિક ભૌતિકવાદ,ചരിത്രപരമായ ഭൗതികവാദം
ઐતિહાસિક યુગ,ചരിത്ര യുഗം
ઐતિહાસિક સરહદ,ചരിത്രപരമായ അതിർത്തി
ઇતિહાસકાર,ചരിത്രകാരൻ
ઇતિહાસકાર,ചരിത്രകാരൻ
ઇતિહાસલેખન,ചരിത്രരചന
ઇતિહાસલેખન,ചരിത്രരചന
ઇતિહાસ,ചരിത്രം
હિટ્ટાઇટ સામ્રાજ્ય,ഹിറ്റൈറ്റ് സാമ്രാജ്യം
પવિત્ર જોડાણ,വിശുദ്ധ സഖ്യം
પવિત્ર શહેર,വിശുദ്ധ നഗരം
પવિત્ર શહેર,വിശുദ്ധ നഗരം
પવિત્ર ભૂમિ,പുണ്യ സ്ഥലം
પવિત્ર ભૂમિ,പുണ്യ സ്ഥലം
પવિત્ર લીગ,ഹോളി ലീഗ്
પવિત્ર લીગ,ഹോളി ലീഗ്
પવિત્ર રોમન સામ્રાજ્ય (=ધ એમ્પાયર),വിശുദ്ധ റോമൻ സാമ്രാജ്യം (= സാമ്രാജ്യം)
પવિત્ર સમુદ્ર,വിശുദ്ധ കടൽ
પવિત્ર સમુદ્ર,വിശുദ്ധ കടൽ
પવિત્ર યુદ્ધ,വിശുദ്ധ യുദ്ധം
પવિત્ર યુદ્ધ,വിശുദ്ധ യുദ്ധം
ગૃહ સરકાર,ആഭ്യന്തര സർക്കാർ
હોમગાર્ડ,ഹോം ഗാർഡ്
વતન,സ്വദേശം
ઘરનો નિયમ,ഹോം റൂൾ
હોમ રૂલ,ഹോം റൂൾ
લોકોનું મોટું ટોળું,കൂട്ടം
લોકોનું મોટું ટોળું,കൂട്ടം
પ્રતિકૂળ દેશ,ശത്രു രാജ്യം
પ્રતિકૂળ જમીન,ശത്രു ഭൂമി
ગરમ પીછો,ചൂടുള്ള പിന്തുടരൽ
ઘર,വീട്
ઘર,വീട്
હાઉસ ઓફ કોમન્સ,പ്രജാസഭ
હાઉસ ઓફ લોર્ડ્સ,ഹൗസ് ഓഫ് ലോർഡ്സ്
હાઉસ ઓફ રિપ્રેઝન્ટેટિવ્સ,പ്രതിനിധി സഭ
હ્યુગ્યુનોટ્સ,ഹ്യൂഗനോട്ടുകൾ
માનવતાવાદ,മാനവികത
માનવતાવાદી,ഹ്യൂമനിസ്റ്റ്
સો યસર્સ વોર,നൂറ് യെസ്സർ യുദ്ധം
હુંકર,ഹങ്കർ
ઇબાદત ખાના (ઇબાદતનું ઘર),ഇബാദത്ത് ഖാന (ആരാധനാലയം)
આઇકોનોક્લાસ્ટ,ഐക്കണോക്ലാസ്റ്റ്
મૂર્તિપૂજક,വിഗ്രഹാരാധകൻ
ઇલાહી યુગ,ഇലാഹി യുഗം
ગેરકાયદેસર યુદ્ધ,നിയമവിരുദ്ധ യുദ്ധം
પ્રકાશિત હસ્તપ્રત,പ്രകാശിതമായ കൈയെഴുത്തുപ്രതി
સચિત્ર હસ્તપ્રત,ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി
સચિત્ર હસ્તપ્રત,ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി
ઇમામ (ઇમામ),ഇമാം (ഇമ്മൂം)
ઈમામત,ഇമാമത്ത്
ઈમામત,ഇമാമത്ത്
ઈમામબારહ,ഇമാംബരഃ
શાહી,ഇംപീരിയൽ
શાહી શહેર,സാമ്രാജ്യത്വ നഗരം
સામ્રાજ્યવાદ,സാമ്രാജ്യത്വം
શાહી પસંદગી,സാമ്രാജ്യത്വ മുൻഗണന
અવ્યવસ્થિતતા,അപ്രമാദിത്വം
ઢોંગી,വഞ്ചകൻ
કેદ,തടവ്
કેદ,തടവ്
આક્રમણ,കടന്നുകയറ്റം
આક્રમણ કરનાર,നുഴഞ്ഞുകയറ്റക്കാരൻ
સ્વતંત્રતા,സ്വാതന്ത്ര്യം
સ્વતંત્રતા દિવસ,സ്വാതന്ത്യദിനം
સ્વતંત્રતા હોલ,ഇൻഡിപെൻഡൻസ് ഹാൾ
ભારતીય અમેરિકન (=રેડ ઇન્ડિયન=અમેરિકન ભારતીય),ഇന്ത്യൻ അമേരിയൻ (=റെഡ് ഇന്ത്യൻ=അമേരിക്കൻ ഇന്ത്യൻ)
ઈન્ડિયન હોમ રૂલ લીગ,ഇന്ത്യൻ ഹോം റൂൾ ലീഗ്
ઔદ્યોગિક ક્રાંતિ,വ്യവസായ വിപ്ലവം
બેવફાઈ,അവിശ്വാസി
બેવફાઈ,അവിശ്വാസി
ઘૂસણખોરી,നുഴഞ്ഞുകയറ്റം
ઘૂસણખોર,നുഴഞ്ഞുകയറ്റക്കാരൻ
માહિતી આપનાર,വിവരദാതാവ്
માહિતી આપનાર,വിവരദാതാവ്
બાતમીદાર,വിവരദാതാവ്
બાતમીદાર,വിവരദാതാവ്
પ્રવેશ,പ്രവേശനം
પ્રવેશ,പ്രവേശനം
પ્રવેશ,പ്രവേശനം
વસવાટ,താമസസ്ഥലം
રહેવાસી,നിവാസി
વારસો,അനന്തരാവകാശം
વારસો,അനന്തരാവകാശം
વારસો,അനന്തരാവകാശം
શિલાલેખ,ലിഖിതം
ચિહ્ન,ചിഹ്നം
પ્રવેશનું સાધન,പ്രവേശന ഉപകരണം
સરકારનું સાધન,സർക്കാരിന്റെ ഉപകരണം
બળવો (બળવો),കലാപം (കലാപം)
બળવાખોર,വിമതൻ
બળવો,കലാപം
બળવો,കലാപം
એકીકરણ,സംയോജനം
રેકોર્ડની અખંડિતતા,രേഖകളുടെ സമഗ്രത
રાજ્યોની અખંડિતતા,സംസ്ഥാനങ്ങളുടെ സമഗ്രത
ઇન્ટેલિજેન્ટ્સિયા (બુદ્ધિશાળી),ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ)
મધ્યસ્થી,മദ്ധ്യസ്ഥത
મધ્યસ્થી,മദ്ധ്യസ്ഥൻ
મધ્યસ્થી,ഇടനിലക്കാരൻ
આંતરરાષ્ટ્રીયવાદ,അന്തർദേശീയത
આંતરરાષ્ટ્રીયવાદ,അന്തർദേശീയത
આંતરરાષ્ટ્રીયવાદી,അന്താരാഷ്ട്രവാദി
આંતરીક યુદ્ધ,ആഭ്യന്തര യുദ്ധം
ઈન્ટરની,ഇന്റേണി
ઈન્ટરની,ഇന്റേണി
ઈન્ટરની કેમ્પ,ഇന്റേണി ക്യാമ്പ്
નજરબંધ,അന്തേവാസി
નજરબંધ,അന്തേവാസി
નજરબંધ,അന്തേവാസി
ઈન્ટર્નસિયો,ഇന്റർന്യൂൺസിയോ
દુભાષિયા,വ്യാഖ്യാതാവ്
દુભાષિયા,വ്യാഖ്യാതാവ്
દુભાષિયા,വ്യാഖ്യാതാവ്
હસ્તક્ષેપ,ഇടപെടൽ
ઇન્ટેસ્ટેસી,ഇന്റസ്റ്റസി
ઇન્ટેસ્ટેટ,ഇൻറസ്റ്റേറ്റ്
ષડયંત્ર,കുതന്ത്രം
ઘુસણખોર,നുഴഞ്ഞുകയറ്റക്കാരൻ
ઘુસણખોર,നുഴഞ്ഞുകയറ്റക്കാരൻ
ઘુસણખોરી,നുഴഞ്ഞുകയറ്റം
આક્રમણ,അധിനിവേശം
આક્રમણ,അധിനിവേശം
રોકાણ કરો,നിക്ഷേപിക്കുക
રોકાણ કરો,നിക്ഷേപിക്കുക
રોકાણ કરો,നിക്ഷേപിക്കുക
રોકાણ કરો,നിക്ഷേപിക്കുക
રોકાણ,നിക്ഷേപം
રોકાણ,നിക്ഷേപം
રોકાણ,നിക്ഷേപം
રોકાણ સમારોહ,നിക്ഷേപ ചടങ്ങ്
રાષ્ટ્રીયતા સાથે રોકાણ કરો,ദേശീയതയോടെ നിക്ഷേപിക്കുക
અજેય આર્મડા,അജയ്യമായ അർമാഡ
ઉલ્લંઘન (રાજ્યની),ലംഘനം (സംസ്ഥാനത്തിന്റെ)
ઉલ્લંઘન રાજ્ય,ലംഘിക്കുന്ന അവസ്ഥ
અભેદ્ય કિલ્લો,അഭേദ്യമായ കോട്ട
આયર્ન યુગ,ഇരുമ്പ് യുഗം
લોખંડનો પડદો,ഇരുമ്പു മറ
આયર્ન ગાર્ડ,ഇരുമ്പ് കാവൽ
આયર્ન રાશન,ഇരുമ്പ് റേഷൻ
આયર્ન બાજુઓ,ഇരുമ്പ് വശങ്ങൾ
આયર્ન ટીપેડ તીર,ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്
ઇસ્થમિયન રમતો,ഇസ്ത്മിയൻ ഗെയിമുകൾ
જેનિસરી,ജാനിസറി
દરવાન,കാവൽക്കാരൻ
દરવાન,കാവൽക്കാരൻ
જેવલિન,ജാവലിൻ
જિમ ક્રો કાયદા,ജിം ക്രോ നിയമങ്ങൾ
જિંગો,ജിങ്കോ
જિંગો,ജിങ്കോ
જિંગો,ജിങ്കോ
જિન્ગોઇઝમ,ജിങ്കോയിസം
સંયુક્ત કાર્યવાહી,സംയുക്ത പ്രവർത്തനം
સંયુક્ત નિયંત્રણ,സംയുക്ത നിയന്ത്രണം
સંયુક્ત કબજો,ജോയിന്റ് ഒക്യുപെൻസി
જ્યુરી,ജൂറി
માત્ર કારણ,വെറും വ്യവഹാരം
રાખવું,സൂക്ഷിക്കുക
આર્કાઇવ્સ કીપર,ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ
કેટલ-ડ્રમ,കെറ്റിൽ-ഡ്രം
મુખ્ય શબ્દ,പ്രധാന വാക്ക്
રાજા,രാജാവ്
રાજ્ય,രാജ്യം
કિંગલેટ,കിംഗ്ലെറ്റ്
રાજા નિર્માતા,കിംഗ് മേക്കർ
કિંગશિપ,രാജത്വം
કિંગશિપ,രാജത്വം
રસોડા નો કબાટ,അടുക്കള കാബിനറ്റ്
નાઈટ,നൈറ്റ്
રાજાપણું,രാജത്വം
Kinghts હોસ્પિટલર્સ,കിംഗ്സ് ഹോസ്പിറ്റലർമാർ
સેન્ટ જ્હોનના નાઈટ્સ,നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ
નાઈટ ટેમ્પ્લર,നൈറ്റ് ടെംപ്ലർ
કુ ક્લક્સ ક્લાન (KKK),കു ക്ലക്സ് ക്ലാൻ (കെകെകെ)
કુમિન્તાંગ,കുമിൻതാങ്
સમાજ,അല്മായ
લાન્સ,ലാൻസ്
લેન્સર,ലാൻസർ
બાદમાં ગુપ્તા,പിന്നീട് ഗുപ്തർ
કાયદેસર વારસદાર,നിയമാനുസൃത അവകാശി
અધર્મ (= અવ્યવસ્થા),നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
અધર્મ (= અવ્યવસ્થા),നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
કાયદાના સ્વામીઓ,നിയമപ്രഭുക്കൾ
ધર્મનિષ્ઠાનો કાયદો,ഭക്തി നിയമം
લીગ ઓફ નેશન્સ,ലീഗ് ഓഫ് നേഷൻസ്
વારસો (=વીસિયત),പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
વારસો (=વીસિયત),പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
કાનૂની વારસદાર,നിയമപരമായ അവകാശി
લેગેટ,നിയമാനുസൃതം
લેગેટ,നിയമാനുസൃതം
લેગેટ,നിയമാനുസൃതം
દંતકથા,ഇതിഹാസം
દંતકથા,ഇതിഹാസം
લીજન,ലെജിയൻ
લીજન,ലെജിയൻ
લીજન ઓફ ઓનર,ലീജിയൻ ഓഫ് ഓണർ
લેસ મેજેસ્ટી (=લેસે મેજેસ્ટી),ലെസ് മഹിമ (=ലെസെ മഹിമ)
ઓછા રાજ્યો,കുറഞ്ഞ സംസ്ഥാനങ്ങൾ
વિશ્વાસના પત્રો,വിശ്വാസപത്രങ്ങൾ
લીગ-સ્વામી,ലീജ്-പ്രഭു
લીગે માણસ,ലീജ് മനുഷ്യൻ
લીગે માણસ,ലീജ് മനുഷ്യൻ
આજીવન કેદ,ജീവപര്യന്തം തടവ്
વંશ,വംശാവലി
લિટલ ઈંગ્લેન્ડર,ചെറിയ ഇംഗ്ലണ്ടുകാരൻ
નાનું વાહન (= ઓછું વાહન),ചെറിയ വാഹനം (=കുറവ് വാഹനം)
દરિયા કિનારે રાજ્ય,തീരദേശ സംസ്ഥാനം
ઉપાસના,ആരാധനക്രമങ്ങൾ
ઉપાસના,ആരാധനാക്രമം
સ્થાનિક નિષ્ઠા,പ്രാദേശിക വിധേയത്വം
સ્થાનિક-સ્વ સરકાર,തദ്ദേശ സ്വയംഭരണം
લાંબી સંસદ,നീണ്ട പാർലമെന്റ്
નીચા દેશો,താഴ്ന്ന രാജ്യങ്ങൾ
વફાદાર,വിശ്വസ്തൻ
વફાદારી,സത്യസന്ധത
મેકિયાવેલિયન નીતિ,മച്ചിയവെല്ലിയൻ നയം
મેગ્ના કાર્ટા,മാഗ്ന കാർട്ട
મેગ્નમ કોન્સિલિયમ,മാഗ്നം കൺസിലിയം
માલુમ નિષેધ,മലം നിരോധനം
મેન્ડમસ,മന്ദമസ്
આદેશ,ജനവിധി
"આદેશ, વર્ગ &#39;A&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;"
"આદેશ, વર્ગ &#39;બી&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;"
"આદેશ, વર્ગ &#39;C&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;"
આદેશ સિસ્ટમ,മാൻഡേറ്റ് സിസ്റ്റം
ફરજિયાત રાજ્ય,നിർബന്ധിത സംസ്ഥാനം
મેંગોનેલ,മാങ്കണൽ
મેનિફેસ્ટો,മാനിഫെസ്റ്റോ
દાવપેચ,കുതന്ത്രങ്ങൾ
મેન ઓફ વોર,മാൻ-ഓഫ്-വാർ
મનોર,മനോർ
મનોર,മനോർ
માનવશક્તિ,മനുഷ്യശക്തി
માનવશક્તિ,മനുഷ്യശക്തി
મેન્યુમિશન,മനുമിഷൻ
મનુમિત,മനുമിത്
હસ્તપ્રત,കൈയെഴുത്തുപ്രതി
હસ્તપ્રત,കൈയെഴുത്തുപ്രതി
હસ્તપ્રત,കൈയെഴുത്തുപ്രതി
લૂંટારા,കൊള്ളക്കാരൻ
દરિયાઈ પટ્ટો,മാരിടൈം ബെൽറ്റ്
દરિયાઈ સંસ્કૃતિ,സമുദ്ര നാഗരികത
દરિયાઈ ધ્વજ,സമുദ്ര പതാക
દરિયાઈ સત્તાઓ,സമുദ്ര ശക്തികൾ
દરિયાઈ સાર્વભૌમત્વ,സമുദ്ര പരമാധികാരം
દરિયાઈ યુદ્ધ,സമുദ്ര യുദ്ധം
માર્ક્વિસ,മാർക്വിസ്
માર્ક્વિસેટ,മാർക്വിസേറ്റ്
લશ્કરી કાયદો,പട്ടാള നിയമം
માર્શલ રેસ,ആയോധന മത്സരങ്ങൾ
શહીદ,രക്തസാക്ഷി
હત્યાકાંડ,കൂട്ടക്കൊല
દાવપેચનો સમૂહ,കുതന്ത്രത്തിന്റെ മാസ്സ്
માસ્ટર-એટ-આર્મ્સ,മാസ്റ്റർ-അറ്റ്-ആംസ്
વિધિના માસ્ટર,ആചാര്യൻ
ઘરના માસ્ટર,ഗൃഹനാഥൻ
ઘોડાનો માસ્ટર,മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്
રોલ્સનો માસ્ટર,റോളുകളുടെ മാസ്റ്റർ
મેચ,പൊരുത്തം
મેચ,പൊരുത്തം
મેચલોક,മാച്ച്ലോക്ക്
વૈવાહિક જોડાણ,വിവാഹബന്ധം
ભૂમધ્ય શક્તિઓ,മെഡിറ്ററേനിയൻ ശക്തികൾ
મેન્શેવિક,മെൻഷെവിക്
ભાડૂતી સૈન્ય,കൂലിപ്പടയാളി സൈന്യം
ભાડૂતી સૈનિક,കൂലിപ്പണിക്കാരൻ
વેપારી,വ്യാപാരി
મધ્યમ વય,മധ്യ കാലഘട്ടം
મધ્ય પૂર્વ,മിഡിൽ ഈസ്റ്റ്
મધ્ય માર્ગ,മധ്യഭാഗം
મધ્ય માર્ગ,മധ്യ പാത
મધ્ય માર્ગ (=મધ્યમ અભ્યાસક્રમ),മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്)
સ્થળાંતર,കുടിയേറ്റക്കാരൻ
સ્થળાંતર,മൈഗ്രേഷൻ
સ્થળાંતર,മൈഗ്രേഷൻ
સ્થળાંતર,മൈഗ്രേഷൻ
લશ્કરવાદ,മിലിട്ടറിസം
લશ્કરવાદ,മിലിട്ടറിസം
લશ્કરવાદ,മിലിട്ടറിസം
લશ્કરવાદ,മിലിട്ടറിസം
લશ્કરવાદી,മിലിട്ടറിസ്റ്റ്
લશ્કરવાદી,മിലിട്ടറിസ്റ്റ്
લશ્કરીકરણ,സൈനികവൽക്കരണം
લશ્કરીકરણ,സൈനികവൽക്കരണം
લશ્કરીકરણ,സൈനികവൽക്കരണം
લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
