Hindi,Bengali
कोडन दर,কোডিং হার
"कोडन तकनीक, कूटन तकनीक",কোডিং কৌশল
गुणांक,গুণাঙ্ক
निग्राहिता,জবরদস্তি
संसक्त मॉडुलन,সুসংগত মড্যুলেশন
कुंडली,কয়েল
सहयोग,সহযোগিতা
निपात,ধসে
"संग्राहक, संग्राही, कलेक्टर",সংগ্রাহক
"संग्राहक धारा, कलेक्टर धारा",সংগ্রাহক বর্তমান
संग्राही-आधार चालकत्व,বেস কন্ডাক্টেন্সে সংগ্রাহক
आधार-संग्राही जंक्शन,সংগ্রাহক-বেস জংশন
"वर्ण, रंग",রঙ
वर्ण विष्लेषक,রঙ বিশ্লেষক
वर्ण संतुलन,রঙ ভারসাম্য
वर्ण प्रस्फोट,রঙ ফেটে
वर्ण चार्ट,রঙ চার্ট
वर्ण संयोजन,রঙ সংমিশ্রণ
वर्णांक,রঙ ধ্রুবক
वर्ण नियंत्रण,রঙ নিয়ন্ত্রণ (ক্রোম নিয়ন্ত্রণ)
"रंग गहराई, वर्ण गभीरता",রঙ গভীরতা
वर्ण श्रांति,রঙ ক্লান্তি
"वर्ण फिल्टर, वर्ण निस्यंदक",রঙ ফিল্টার
वर्णांतक परिपथ,রঙিন কিলার সার্কিট
"वर्ण चित्रनलिका,",রঙিন কাইনেসপ
वर्ण मिश्रक,রঙ মিশ্রণ
"वर्ण विन्यास, वर्ण प्रतिरूप",রঙিন প্যাটার্ন
वर्णावगम,রঙ উপলব্ধি
"वर्ण चित्रपट्ट, वर्ण चित्र स्क्रीन",রঙিন চিত্রের স্ক্রিন
रंग समष्टि,রঙ স্থান
रंग उपवाहक,রঙ সাবকারিয়ার
"रंग ताप, वर्ण ताप",রঙের তাপমাত্রা
"रंगीन प्रसारण, कलर ट्रांसमिशन",রঙ সংক্রমণ
वर्ण नलिका,রঙ টিউব
रंजन,রঙিন
वर्णहीन,বর্ণহীন
संयोजन,সংমিশ্রণ
संयोजक,কম্বাইনার
संयोजन प्रक्रम,সংমিশ্রণ প্রক্রিয়া
दहन,দহন
"समादेश, कमान",কমান্ড
प्रारंभ,শুরু
वाणिज्यिक प्रसारण,বাণিজ্যিক সম্প্রচার
"वाणिज्यिक टेलीविजन, वाणिज्यिक दूरदर्शन",বাণিজ্যিক টেলিভিশন
उभयनिष्ठ संग्राही परिपथ,সাধারণ সংগ্রাহক সার্কিট
संचार,যোগাযোগ
संचार उपग्रह,যোগাযোগ স্যাটেলাইট
सामुदायिक रेडियो केंद्र,সম্প্রদায় রেডিও কেন্দ্র
"सामुदायिक रेडियो स्टेशन, सामुदायिक रेडियो केंद्र",সম্প্রদায় রেডিও স্টেশন
कॉम्पैक्ट डिस्क (सीडी),কমপ্যাক্ট ডিস্ক (সিডি)
कॉम्पैक्ट डिस्क प्लेयर,কমপ্যাক্ট ডিস্ক প্লেয়ার
संपीडन-प्रसारित्र,সামরিক
संपीडन-प्रसारण,তুলনা করা
सुसंगतता,সামঞ্জস্যতা
सुसंगत,উপযুক্ত
" संकलक , क्रमादेश अंतरक",সংকলক
पूरक,পরিপূরক
पूरक ट्रांजिस्टर,পরিপূরক ট্রানজিস্টর
सम्मिश्र तरंग,জটিল তরঙ্গ
घटक,উপাদান
"संयुक्त, ,संयोजित, ,सम्मिश्र",সংমিশ্রণ
संयुक्त परिपथ,যৌগিক সার্কিট
संयुक्त डिजिटल,যৌগিক ডিজিটাল
संयुक्त रेडियो आवृत्ति संकेत,যৌগিক রেডিও ফ্রিকোয়েন্সি সিগন্যাল
संयुक्त संकेत,যৌগিক সংকেত
संयुक्त वीडियो,যৌগিক ভিডিও
संयुक्त –श्य संकेत,যৌগিক ভিডিও সংকেত
"बनावट, रचना",গঠন
संपीडित आंकड़ा,সংকুচিত ডেটা
संपीडित अंकीकृत –श्य,সংকুচিত ডিজিটাইজড ভিডিও
संपीडित वीडियो,সংকুচিত ভিডিও
संपीडन,সঙ্কোচন
संपीडन विरूपण साक्ष्य,সংক্ষেপণ শিল্পকর্ম
संपीडन संकट,সংকোচনের ঝুঁকি
संपीडन तकनीक,সংক্ষেপণ কৌশল
संपीडित्र,সংক্ষেপক
अभिकलन,গণনা
"अभिकलित्र, कंप्यूटर",কম্পিউটার
कंप्यूटर आधारित बहुमाध्यम,কম্পিউটার ভিত্তিক মাল্টিমিডিয়া
कंप्यूटर प्रोग्रामन,কম্পিউটার প্রোগ্রামিং
कंप्यूटर प्रौद्योगिकी,কম্পিউটার প্রযুক্তি
अवतल लेन्स,অবতল লেন্স
अवतल दर्पण,অবতল আয়না
"प्रच्छादन, गोपन",গোপন
"सांद्रित, गाढ़ा, संकेंद्रित",কেন্দ্রীভূত
"संकेंद्रण, सांद्रण",একাগ্রতা
संकेंद्रिक लेन्स,কেন্দ্রীভূত লেন্স
"संधारित्र माइक्रोफोन, कन्डेंसर माइक्रोफोन",কনডেনসার মাইক্রোফোন
साम्यावस्था,ভারসাম্য শর্ত
चालन,চালনা
चालन धारा,পরিবাহিতা বর্তমান
चालकता,পরিবাহিতা
चालक,কন্ডাক্টর
"संरूपण, विन्यास",কনফিগারেশন
"संबंधन, संयोजन",সংযোগ
"संबद्धता, योजकता",সংযোগ
"संबंधक, योजक",সংযোগকারী
सुसंगति,ধারাবাহিকতা
सुसंगततः,ধারাবাহিকভাবে
कन्सोल,কনসোল
" स्थिर , नियतांक, स्थिरांक   , नियत",ধ্রুবক
" अचर कोणांक  , अचर आयाम",ধ্রুবক প্রশস্ততা
संपर्क माइक्रोफोन,মাইক্রোফোনের সাথে যোগাযোগ করুন
पात्र आरूप,ধারক ফর্ম্যাট
संदूषण,দূষণ
" अंतर्वस्तु , अंश",বিষয়বস্তু
" निकटस्थ, समीपस्थ  , संलग्न , संस्पशब",সংলগ্ন
"सांतत्य, सातत्य, निरंतरता",ধারাবাহিকতা
सातत्य बूथ,ধারাবাহিকতা বুথ
सातत्य घुंडी,ধারাবাহিকতা গিঁট
"सतत, निरंतर, अविरल, अविच्छिन्न",একটানা
"सतत चाप, अविच्छिन्न चाप",অবিচ্ছিন্ন চাপ
सतत तरंग,অবিচ্ছিন্ন তরঙ্গ
समोच्च रेखा,কনট্যুর লাইন
समोच्च रेखीय योजना,কনট্যুর পরিকল্পনা
" संविदा  , संकुचित करना",চুক্তি
संकुचन,সংকোচন
विपर्यास अनुपात,বৈপরীত্য অনুপাত
नियंत्रण परिपथ,নিয়ন্ত্রণ বর্তনী
नियंत्रण इलेक्ट्रोड,বৈদ্যুতিন নিয়ন্ত্রণ করুন
नियंत्रण उपस्कर,নিয়ন্ত্রণ সরঞ্জাম
नियंत्रण ग्रिड,গ্রিড নিয়ন্ত্রণ করুন
नियंत्रण रेखा,নিয়ন্ত্রণ লাইন
नियंत्रण पैनल,নিয়ন্ত্রণ প্যানেল
नियंत्रण कक्ष,নিয়ন্ত্রণ কক্ষ
नियंत्रण सारणी,নিয়ন্ত্রণ টেবিল
"नियंत्रण मीनार, नियंत्रण टावर",নিয়ন্ত্রণ টাওয়ার
नियंत्रक,নিয়ামক
अभिसरण,রূপান্তর
अभिसारी लेन्स,কনভারজেন্ট লেন্স
परिवर्तक,রূপান্তরকারী
उत्तल लेन्स,উত্তল লেন্স
संवलन,সমঝোতা
संवलन कोडित,কনভোলিউশন কোডড
"संवलनात्मक अंतरापत्र, संवलनीय अंतरापत्र",কনভোলিউশনাল ইন্টারলিভ
"संवलनात्मक अंतरापत्रण, संवलनीय अंतरापत्रण",কনভোলিউশনাল ইন্টারলিভিং
कुकी,কুকি
कुकियर,কুকিয়ার
सहप्रक्रमक,Coprocessor
"डोरी, कॉर्ड",কর্ড
"किरीट, कोरोना",করোনা
किरीट विसर्जन,করোনার স্রাব
सहसंबंधन,পারস্পরিক সম্পর্ক
"कोसाइन घटक, कोज्या घटक",কোসাইন উপাদান
"कोज्या तरंग, कोसाइन तरंग",কোসাইন ওয়েভ
अंतरिक्ष रव,মহাজাগতিক শব্দ
"गणक, काउंटर",কাউন্টার
वामावर्त,ঘড়ির কাঁটার বিপরীতে
युग्मक,কাপলার
युग्मन,কাপলিং
युग्मन संधारित्र,কাপলিং কনডেনসার
"युग्मन जालक्रम, युग्मन नेटवर्क",কাপলিং নেটওয়ার্ক
युग्मन प्रतिरोध,কাপলিং প্রতিরোধের
सहसंयोजी आबंध,সমযোজী বন্ধন
"व्याप्ति, कवरेज",কভারেজ
ध्वंस,ক্র্যাশ
क्रांतिक बैंड,সমালোচনামূলক ব্যান্ড
क्रांतिक अवस्था,গুরুতর অবস্থায়
क्रांतिक युग्मन,সমালোচনামূলক কাপলিং
क्रांतिक आवृत्ति,সমালোচনামূলক ফ্রিকোয়েন্সি
क्रांतिक प्राचल,সমালোচনামূলক প্যারামিটার
मकरदंती क्लिप,কুমির ক্লিপ
पार मंदन,ক্রস বিবর্ণ
क्रॉस मॉडुलन,ক্রস মড্যুলেশন
"क्रॉस वार्ता, क्रॉस टाक, संकर वार्ता",ক্রস টক
पारमंद,ক্রসফ্যাড
" गूढ़लेखन  , गूढ़लेखिकी,  क्रिप्टोग्राफी",ক্রিপ্টোগ্রাফি
क्रिस्टल,স্ফটিক
क्रिस्टल फिल्टर,স্ফটিক ফিল্টার
"अनुसंकेत, इंगित",কিউ
अनुसंकेत चिह्न,কিউ চিহ্ন
अनुसंकेत युक्ति,কিউইং ডিভাইস
धारा अपवाह,বর্তমান ড্রেন
धारामापी,বর্তমান মিটার
धारा ट्रांसफार्मर,বর্তমান ট্রান্সফরমার
"प्रसंकेतक, कर्सर",কার্সার
वक्र,বক্ররেখা
अंतक आवृत्ति,ফ্রিকোয়েন্সি কেটে ফেলুন
कर्तक,কাটার
साइबर कैफे,সাইবার ক্যাফে
साइबर सुरक्षा,সাইবার নিরাপত্তা
साइबर स्पेस,সাইবার স্পেস
"चक्र, आवर्तन",সাইকেল
चक्रीय,চক্রীয়
डी.सी. (दिष्टधारा) घटक,ডিসি উপাদান
डी.सी. प्लेट षक्ति,ডিসি প্লেট পাওয়ার
डी.सी. पुनः स्थापन,ডিসি পুন: প্রতিষ্ঠা
अवमंदक डायोड,ড্যাম্পার ডায়োড
अवमंदन,স্যাঁতসেঁতে
अदीप्त,অন্ধকার
"आंकड़ा, डाटा",ডেটা
आंकड़ा प्रसारण,ডেটা সম্প্রচার
आंकड़ा संपीडन,তথ্য সংকোচন
"आंकड़ा प्रवेधन, डाटा प्रवेधन",ডেটা ড্রিলিং
"डाटा कूटलेखन, आंकड़ा कूटलेखन",তথ্য এনক্রিপশন
आंकड़ा संचिका,আমার স্নাতকের
"डाटा संचालन, आंकड़ा संचालन",ডেটা হ্যান্ডলিং
आंकड़ा खनन,ডেটা মাইনিং
"आंकड़ा प्रक्रमण, डाटा प्रक्रमण",তথ্য প্রক্রিয়াজাতকরণ
"डाटा प्रक्रमक, आंकड़ा प्रक्रमक",ডাটা প্রসেসর
आंकड़ा लघुकृत बिट तंत्र,ডেটা হ্রাস বিট সিস্টেম
आंकड़ा सेवा,তথ্য সেবা
"डाटा पत्र, आंकड़ा पत्र, डाटा शीट",তথ্য তালিকা
"डाटा भंडारण, आंकड़ा भंडारण",তথ্য ভান্ডার
"डाटा प्रवाह, आंकड़ा प्रवाह",তথ্য প্রবাহ
आंकड़ा रूपांतरण,ডেটা রূপান্তর
"डाटा संचरण, आंकड़ा संचरण",ডেটা ট্রান্সমিশন
"आंकड़ा आधार,  डाटा बेस",তথ্যশালা
आंकड़ा प्रसारण,ডেটাকাস্টিং
"आंकड़ा-लेख, डाटाग्राम",ডেটাগ্রাম
"डेसिबल मीटर, dB मीटर",ডিবি মিটার
अमॉडुलित प्रसारण,মৃত বায়ু
पूर्ण लघु परिपथ,মৃত শর্ট সার্কিট
मूक स्थल,ডেড স্পট
गतिरोध,অচলাবস্থা
दोषमार्जन कार्यक्रम,ডিবাগ প্রোগ্রাম
"डीबगिंग, दोषमार्जन",ডিবাগিং
ध्वनि-क्षय,শব্দ ক্ষয়
डेसिबल,ডেসিবেল (ডিবি)
"दशमलव, दशमिक",দশমিক
दशमिक कोड,দশমিক কোড
दशमिक डिजिट,দশমিক অঙ্ক
कूटवाचन,ডেসিফারিং
"कूट वाचक, विकोडक",ডিকোডার
"कूट वाचन, विकोडन",ডিকোডিং
अंकीय संचरण विकोडन,ডিজিটাল সংক্রমণে ডিকোডিং
विसंपीडन,ডিকম্প্রেশন
वियुग्मन,ডিকোপলিং
वियुग्मन परिपथ,ডিকোপলিং সার্কিট
"वियुग्मन जालक्रम, वियुग्मन नेटवर्क",ডিকোপলিং নেটওয়ার্ক
"विकोडन, विकूटन, विगोपन",ডিক্রিপশন
समर्पित लाइन,ডেডিকেটেড লাইন
वि-अंतः स्थापन,ডি-এমবেডিং
विप्रबलन,ডি-জোর
"स्वतः निर्धारित, डिफाल्ट",ডিফল্ট
गुणता दोष,গুণমান ত্রুটি
"सदोष, दोषपूर्ण",ত্রুটিযুক্ত
"सदोष एकक, दोषपूर्ण एकक",ত্রুটিযুক্ত ইউনিট
"परिभाषा, स्पष्टता",সংজ্ঞা
विक्षेपण,ডিফ্লেশন
"विरूपण, विकृति",বিকৃতি
एकीकरण,ডিফ্র্যাগমেন্টেশন
"चुंबकीय विक्षेत्रण कुंडली, विगासिंग कुंडली",ডি-গাউসিং কয়েল
"डिग्री, अंश",ডিগ্রি
वि-अंतरापत्रक,ডি-ইন্টারলিভার
डिले लाइन,বিলম্ব লাইন
विलंब काल,বিলম্ব সময়
विलंबित फ्रेम स्मृति,বিলম্বিত ফ্রেম মেমরি
विलंबित क्रमवीक्षण,বিলম্বিত স্ক্যানিং
विलंबित तुल्यकालन संकेत,বিলম্বিত সিঙ্ক্রোনাইজেশন সংকেত
"प्रदान, प्रस्तुति",বিতরণ
"वितरण तंत्र, वितरण प्रणाली, प्रदान तंत्र, प्रदान प्रणाली",বিতরণ ব্যবস্থাপনা
विमॉडुलन,ডিমোডুলেশন
विमॉडुलक कार्ड,ডেমোডুলেটর কার্ড
विबहुसंकेतक,ডেমাল্টিপ্লেক্সার
क्षेत्र गहराई,মাঠের গভীরতা
अवरोहण,অবতরণ
अभिकल्प विनिर्देश,নকশার সবিস্তার বিবরণী
डेस्कटॉप,ডেস্কটপ
"संसूचक उत्पाद, संसूचक निर्गत",ডিটেক্টর আউটপুট
विचलन,বিচ্যুতি
"युक्ति, साधन",যন্ত্র
युक्ति चालक,ডিভাইস ড্রাইভার
नैदानिकी,কারণ নির্ণয়
आरेख,চিত্র
संवाद पथ,ডায়ালগ ট্র্যাক
व्यासीय विधा,ব্যাস মোড
"हीरक स्टाइलस, हीरक सुई",ডায়মন্ড স্টাইলাস
"मध्यपट, तनुपट",ডায়াফ্রাম
तनुपटीय अवशोषक,ডায়াফ্রাম্যাটিক শোষণকারী
द्विशाखी श्रवण,ডাইচোটিক শ্রবণ
"डाइइलेक्ट्रिक, परावैद्युत",ডাইলেট্রিক
"डाइइलेक्ट्रिक भंग, परावैद्युत भंग",ডাইলেট্রিক ব্রেক- ডাউন
परावैद्युत हानि,ডাইলেট্রিক ক্ষতি
अंतर आवृत्ति,পার্থক্য ফ্রিকোয়েন্সি
अंतर आवृत्ति विरूपण,পার্থক্য ফ্রিকোয়েন্সি বিকৃতি (ডিএফডি)
"अंतर स्वरक, अंतर टोन",পার্থক্য টোন
विभेदी प्रवर्धक,ডিফারেনশিয়াল এম্প্লিফায়ার
विवर्तन,বিচ্ছুরণ
विसारक,ডিফিউজার
अंक,অঙ্ক
"अंकीय, डिजिटल",ডিজিটাল
अंकीय विरूपण साक्ष्य,ডিজিটাল আর্টিফ্যাক্ট
अंकीय श्रव्य,ডিজিটাল অডিও
"डिजिटल ऑडियो फिल्टर, अंकीय श्रव्य फिल्टर",ডিজিটাল অডিও ফিল্টার
"डिजिटल ऑडियो कार्य स्टेशन, अंकीय श्रव्य कार्य केन्द्र",ডিজিটাল অডিও ওয়ার্ক স্টেশন
"अंकीय कैमरा, डिजिटल कैमरा",ডিজিটাল ক্যামেরা
"अंकीय कंप्यूटर, डिजिटल कंप्यूटर",ডিজিটাল কম্পিউটার
"अंकीय आंकड़ा, अंकीय डाटा",ডিজিটাল ডেটা
अंकीय संपादन,ডিজিটাল সম্পাদনা
"अंकीय उत्तेजक, डिजिटल एक्साइटर",ডিজিটাল এক্সাইটার
"अंकीय फिल्टर, अंकीय निस्यंदक",ডিজিটাল ফিল্টার
अंकीय फ्रेम तुल्यकालक,ডিজিটাল ফ্রেম সিঙ্ক্রোনাইজার
अंकीय विरासत,ডিজিটাল heritage তিহ্য
अंकीय प्रतिबिंब,ডিজিটাল চিত্র
अंकीय लाइबेरी,ডিজিটাল লাইব্রেরি
"डिजिटल मीटर, अंकीयमापी",ডিজিটাল মিটার
अंकीय मॉडुलन,ডিজিটাল মড্যুলেশন
अंकीय बहुसंकेत,ডিজিটাল মাল্টিপ্লেক্স
अंकीय जालक्रम,ডিজিটাল নেটওয়ার্ক
अंकीय निर्गत,ডিজিটাল ফলাফল
"अंकीय प्रतिश्रवण, अंकीय प्लेबैक",ডিজিটাল প্লেব্যাক
विष्वव्यापी अंकीय रेडियो,ডিজিটাল রেডিও মন্ডিয়াল (ডিআরএম)
अंकीय अभिलेखन,ডিজিটাল রেকর্ডিং
अंकीय क्रांति,ডিজিটাল বিপ্লব
अंकीय संकेत,ডিজিটাল সিগন্যাল
डिजिटल सिगनल प्रक्रमण,ডিজিটাল সিগন্যাল প্রসেসিং (ডিএসপি)
"अंकीय हस्ताक्षर, अंकीय चिd",ডিজিটাল স্বাক্ষর
"अंकीय प्रौद्योगिकी , डिजिटल प्रौद्योगिकी",ডিজিটাল প্রযুক্তি
अंकीय-अनुरूप परिवर्तक,অ্যানালগ রূপান্তরকারী ডিজিটাল
"अंकीय –ष्य, डिजिटल वीडियो",ডিজিটাল ভিডিও
अंकीय वोल्टतामापी,ডিজিটাল ভোল্টমিটার
अंकरूपण,ডিজিটালাইজেশন
"अंकरूपण, अंकीकरण",ডিজিটাইজেশন
"अंकीकृत –ष्य, अंकीकृत वीडियो",ডিজিটাইজড ভিডিও
"अंकक, अंकरूपक",ডিজিটাইজার
मंद,ম্লান
"विमा, विस्तार",মাত্রা
मंदक,ডিমার
डायोड,ডায়োড
नति,ডুব
द्विसंकेतक,ডিপ্লেক্সার
द्विधुवी ऐन्टेना,ডিপোল অ্যান্টেনা
सीधा प्रसारण,সরাসরি সম্প্রচার
दिष्टधारा (डी सी),সরাসরি কারেন্ট (ডি সি)
"सीधा पिकअप, पकड़ना",সরাসরি বাছাই
प्रत्यक्ष पठन यंत्र,সরাসরি পড়ার যন্ত্র
प्रत्यक्ष अभिलेखन,সরাসরি রেকর্ডিং
दिशिक ऐन्टेना,দিকনির্দেশক অ্যান্টেনা
दिशिक युग्मक,দিকনির্দেশক কাপলার
दिशिक माइक्रोफोन,দিকনির্দেশক মাইক্রোফোন
"दिशात्मकता, दिशिकता",নির্দেশিকা
निर्देशिका,ডিরেক্টরি
असमर्थ,অক্ষম করুন
डिस्क ऐन्टेना,ডিস্ক অ্যান্টেনা
डिस्क आधारित भंडारण,ডিস্ক ভিত্তিক স্টোরেজ
"अलग, विविक्त, भिन्न",বিচ্ছিন্ন
"डिस्क, चक्रिका",ডিস্ক
"डिस्क ड्राइव, चालक",তথ্য ধারণ করে যে চাকতি
डिस्क नियतांश,ডিস্ক কোটা
डिस्केट,ডিস্কেট
"विस्थापन, प्रभ्रंश",স্থানচ্যুতি
"प्रकीर्णन, परिक्षेपण",বিচ্ছুরণ
विस्थापन,উত্পাটন
प्रदर्शित करना; प्रदर्श,প্রদর্শন
प्रदर्श एकक (कन्सोल),প্রদর্শন ইউনিট (কনসোল)
क्षय,অপচয়
"बेसुरापन, असंनादिता",বিচ্ছিন্নতা
आसुत जल,বিশুদ্ধ পানি
विरूपण,বিকৃতি
वितरण,বিতরণ
वितरण प्रवर्धक,বিতরণ পরিবর্ধক
"विभाजन, प्रभाग",বিভাগ
भाजक,বিভাজক
"प्रलेख, दस्तावेज",নথি
"डोल्बी अंकीय, डोल्बी डिजिटल",Dolby ডিজিটাল
प्रक्षेत्र,ডোমেইন
प्रक्षेत्र नियंत्रक,ডোমেন নিয়ন্ত্রক
डॉप्लर प्रभाव,ডপলার এফেক্ট
द्विधुव,ডাবল মেরু (ডিপোল)
द्विधुव एकल क्षेप स्विच,ডাবল মেরু একক থ্রো সুইচ
"द्विपार्ष्व चक्रिका, द्विपार्ष्व डिस्क",ডাবল পার্শ্বযুক্ত ডিস্ক
द्विक,ডাবল্ট
अधोगामी तरंग,ডাউন ওয়েভ ডাউন
अनुप्रवाह,ডাউন স্ট্রিম
"अधोयोजन, डाउनलिंक",ডাউনলিংক
"डाउनलोड, अधोभार",ডাউনলোড
अधोभारण,ডাউনলোড করা
" आरेखण , आहरण",অঙ্কন
"प्रवेधन बिट, बरमा अणी",ড্রিলিং বিট
प्रवेधन यंत्र,ড্রিলিং মেশিন
"चालन, ड्राइव",ড্রাইভ
"ड्रम, ढोल",ড্রাম
शुष्क बल्ब तापमान,শুকনো বাল্ব তাপমাত্রা
शुष्क सेल,শুকনো সেল
"ड्राई सोल्डर, विफल सोल्डर",শুকনো সোল্ডার
द्वि चैनल विधा,দ্বৈত চ্যানেল মোড
"डबीकरण, काट-छाँट, अंतरण",ডাবিং
"निष्फल, निरर्थक",ডুড
निपात,ডাম্প
द्वैध,দ্বৈত
अवधि,সময়কাল
"धूल, धूलि",ধুলো
धूलि दोष,ডাস্ট বাগ
धूलि रोधी,ধুলা প্রমাণ
"झाड़न, धूलित्र",ডাস্টার
"गतिक, गतिशील",গতিশীল
गतिक बिट नियतन,গতিশীল বিট বরাদ্দ
गतिक अंतरामॉडुलन विरूपण,গতিশীল ইন্টারমোডুলেশন বিকৃতি (ডিম)
"गतिक क्वांटमन, गतिक क्वांटमीकरण",গতিশীল পরিমাণ
गतिक परास,গতিশীল পরিসীমা
गतिक परास नियंत्रण,গতিশীল পরিসীমা নিয়ন্ত্রণ
डाइनेमो,ডায়নামো
"कर्णफोन, ईयरफोन",কানের ফোন
भूमि,পৃথিবী
भू-उभार,পৃথিবী বাল্জ
भू-प्रतिरोध,পৃথিবী প্রতিরোধ
भू-छड़,আর্থ রড
भू-उपग्रह,আর্থ স্যাটেলাইট
भू-केंद्र,আর্থ স্টেশন
भू-टर्मिनल,আর্থ টার্মিনাল
"भू-संपर्क करना, भू-संपर्कन",আর্থিং
प्रतिध्वनि,প্রতিধ্বনি
प्रतिध्वनि कक्ष,প্রতিধ্বনির কামরা
भंवर धारा,এডি কারেন্ট
भंवर धारा हानि,এডি বর্তমান ক্ষতি
"एजवाइज मीटर, अधिकोर मापी",এজওয়াইজ মিটার
संपादन,সম্পাদনা
प्रभावी ऐन्टेना ऊंचाई,কার্যকর অ্যান্টেনা উচ্চতা
प्रभावी ऐन्टेना लंबाई,কার্যকর অ্যান্টেনার দৈর্ঘ্য
प्रभावी वोल्टता,কার্যকর ভোল্টেজ
दक्षता,দক্ষতা
प्रत्यास्थता,স্থিতিস্থাপকতা
विद्युत् विसर्जन,বৈদ্যুতিক স্রাব
विद्युत् क्षेत्र,বৈদ্যুতিক ক্ষেত্র
विद्युत् फ्लैश,বৈদ্যুতিন ফ্ল্যাশ
विद्युत् तापक,বৈদ্যুতিক চুলা
विद्युत् मापी,বৈদ্যুতিক মিটার
विद्युत् मोटर,বৈদ্যুতিক মটর
"बिजली का झटका, विद्युत् प्रघात",বৈদ্যুতিক শক
"विद्युत् चिनगारी, विद्युत् स्फुलिंग",বৈদ্যুতিক স্পার্ক
विद्युत् उपकरण,বৈদ্যুতিক সরঞ্জাম
विद्युत् रव,বৈদ্যুতিক শব্দ
विद्युत् तूफान,বৈদ্যুতিক ঝড়
विद्युत् चालित वाद्यसंगीत यंत्र,বৈদ্যুতিকভাবে পরিচালিত বাদ্যযন্ত্র
विद्युत्,বিদ্যুৎ
विद्युत् प्रदाय,বিদ্যুৎ সরবরাহ
विद्युत् गतिक,ইলেক্ট্রোডাইনামিক
विद्युत् अपघटनी संधारित्र,তড়িৎ - ধারক
विद्युत्चुंबकीय,বৈদ্যুতিন চৌম্বক
विद्युत्चुंबकीय विक्षोभ,বৈদ্যুতিন চৌম্বকীয় ব্যাঘাত
विदयुतचुंबकीय व्यतिकरण,বৈদ্যুতিন চৌম্বকীয় হস্তক্ষেপ
विद्युत्चुंबकीय स्पेक्ट्रम/वर्णक्रम,ইলেক্ট্রোম্যাগনেটিক বর্ণালী
विद्युत्चुंबकीय तरंग,ইলেক্ট্রোম্যাগনেটিক তরঙ্গ
विद्युतचुंबकीय तरंग संचरण,বৈদ্যুতিন চৌম্বকীয় তরঙ্গ প্রচার
इलेक्ट्रॉन बहु फोटोट्यूब,ইলেক্ট্রন একাধিক ফটোোট ्यूब
"इलेक्ट्रॉनिक परिकलित्र, कैलकुलेटर",বৈদ্যূতিক গণকযন্ত্র
"इलेक्ट्रॉनिक आंकड़ा संसाधन, इलेक्ट्रॉनिक आंकड़ा प्रक्रमण",বৈদ্যুতিন ডেটা প্রসেসিং (ইডিপি)
इलेक्ट्रॉनिक मेल (ई-मेल),বৈদ্যুতিন মেল (ই-মেইল)
इलेक्ट्रॉनिक स्विचन तंत्र,বৈদ্যুতিন স্যুইচিং সিস্টেম
इलेक्ट्रॉनिकी,ইলেকট্রনিক্স
विद्युत्ल्ेपन,ইলেক্ট্রোপ্লেটিং
स्थिर-वैद्युत,ইলেক্ট্রোস্ট্যাটিক
"उन्नयन, उच्चता",উচ্চতা
अंतः स्थापित,এম্বেড
अंतः स्थापित श्रव्य,এম্বেডড অডিও
अंतः स्थापित तंत्र,এম্বেডেড সিস্টেম
"प्रतीक, चिह्न",প্রতীক
"आविर्भावी प्रवृत्तियां, आविर्भावी चलन",উঠতি প্রবণতা
उत्सर्जन,নিঃসরণ
उत्सर्जक,ইমিটার
उत्सर्जक अनुगामी,ইমিটার অনুসরণকারী
उत्सर्जक टर्मिनल,ইমিটার টার্মিনাল
उत्सर्जक-आधार संधि,ইমিটার-বেস-জংশন
समर्थ बनाना,সক্ষম করুন
इनेमलित तार,Enamelled তার
कूटलेखक,এনসিফার
संलग्नक,ঘের
कोडित करना,এনকোড
"कूटलेखक, कोडक",এনকোডার
"कूटलेखन, कोडन",এনকোডিং
गूढ़ लेखन,জোড়া লাগানো
अंत चिह्न,শেষ চিহ্ন
अंतिम प्रयोक्ता,শেষ ব্যবহারকারী
ऊर्जा,শক্তি
ऊर्जा परिक्षेपण,শক্তি ছত্রভঙ্গ
ऊर्जा वितरण,শক্তি বিতরণ
प्रवर्तन; लागू करना,প্রয়োগ
इंजन,ইঞ্জিন
"इंजीनियर, अभियंता",প্রকৌশলী
"इंजीनियरी, अभियांत्रिकी",প্রকৌশল
अभियांत्रिकी भंडार,ইঞ্জিনিয়ারিং স্টোর
उत्कीर्णन,খোদাই করা
बढ़ाना; वर्धन,উন্নত
समूहन,এনসেম্বল
प्रवेश कुंजी,কী প্রবেশ করান
उद्यम संरचना,এন্টারপ্রাইজ আর্কিটেকচার
एन्थैल्पी,এনথালপি
एन्ट्रॉपी,এনট্রপি
एन्ट्रॉपी कोडन,এনট্রপি কোডিং
एन्ट्रॉपी अतिरिक्तता,এনট্রপি অপ্রয়োজনীয়তা
"समकरण, तुल्यकरण",সমান
"समकरण, तुल्यकरण",সমতা
"तुल्यकारी, समकारी",সমতুল্য
उपस्कर,সরঞ্জাম
उपस्कर आवरण,সরঞ্জাম কভার
तुल्य; तुल्यांक,সমতুল্য
मिटाना,মুছুন
व्यामार्जन शीर्ष,মাথা মুছুন
अपरदन,ক্ষয়
अनियमित,অনিশ্চিত
"त्रुटि, अशुद्धि, भूल",ত্রুটি
