Malayalam,Kannada
ഇടപെടുക,ವ್ಯವಹಾರ
മരണ വാർഷികം,ಸಾವು ವಾರ್ಷಿಕೋತ್ಸವ
പ്രിയ അലവൻസ്,ತುಟ್ಟಿ ಭತ್ಯ
മരണ ആനുകൂല്യം,ಸಾವಿನ ಲಾಭ
മരണ-കം റിട്ടയർമെന്റ് ഗ്രാറ്റുവിറ്റി,ಡೆತ್-ಕಮ್-ರಿಟೈರೆಮೆಂಟ್ ಗ್ರಾಚ್ಯುಟಿ
സേവനത്തിൽ മരണം,ಸೇವೆಯಲ್ಲಿ ಸಾವು
ഡീയോത്തോരിസാറ്റിയോയിൻ,ಡೌಥೊರಿಜಾಟಿಯೊ
ദെബര്ട്ട്,ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು
അപരാതം,ಡೆಬಿಟ್
ഉപദേശം,ಡೆಬಿಟ್ ಸಲಹೆ
കടം,ಸಾಲ
ഡെറ്റ് മാനേജുമെന്റ്,ಸಾಲದ ನಿರ್ವಹಣೆ
കടക്കാരൻ,ಸಾಲದವನು
മരിച്ച,ಮರಣಹೊಂದಿದ
അന്തസ്സ്,ಸಭ್ಯತೆ
വികേന്ദ്രീകരണം,ವಿಕೇಂದ್ರೀಕರಣ
തീരുമാനിക്കുന്ന ഘടകം,ನಿರ್ಧರಿಸುವ ಅಂಶ
തീരുമാനം,ನಿರ್ಧಾರ
തീരുമാനമെടുക്കൽ,ತೀರ್ಮಾನ ಮಾಡುವಿಕೆ
തീരുമാനമെടുക്കൽ പ്രക്രിയ,ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ
പഖാപനം,ಪ್ರಕಟಿಸುವುದು
വരുമാന പ്രഖ്യാപനം,ಆದಾಯದ ಘೋಷಣೆ
പ്രഖ്യാപിത മൂല്യം,ಘೋಷಿಸಿದ ಮೌಲ್ಯ
സത്യപ്രതിജ്ഞ ചെയ്യുക,ಪ್ರಮಾಣವಚನದಲ್ಲಿ ಘೋಷಿಸಿ
വിസങ്കേതനം,ಹಗಲು
ഡീകോൺട്രോൾ,ಹತೋಟಿ ಮಾಡು
ആവര്ച്ച,ಅಲಂಕಾರ
കുറയുക,ಇಳಿಸು
കൽപന,ಸುಗಂಧ
സമര്പ്പണം,ಸಮರ್ಪಣೆ
കിഴിവ്,ಕಳೆಯಬಹುದಾದ
കുറയ്ക്കല്,ಕಡಿತ
ഉറവിടത്തിൽ കിഴിവ്,ಮೂಲದಲ್ಲಿ ಕಡಿತ
ശമ്പളത്തിൽ നിന്നുള്ള കിഴിവ്,ಸಂಬಳದಿಂದ ಕಡಿತ
പമാണം,ಪತ್ರ
പണയത്തിന്റെ കരാർ,ಅಡಮಾನದ ಪತ್ರ
കരുതലർ യൂണിവേഴ്സിറ്റി,ಡೀಮ್ಡ್ ಯೂನಿವರ್ಸಿಟಿ
വികൃതമാക്കുക,ಅಪಹರಿಸು
മാനസികം,ವಸ್ತುತಃ
മലിനീകരണം,ಅಪಹರಣ
വിസമ്മതം,ಮಾನನಷ್ಟತೆ
കുറ്റം,ಗಡಿಬಿಡಿ
തകർച്ച,ಕಾಲ್ಚೀಲ
കുറവുള്ള,ದೋಷಯುಕ್ತ
രാജരക്ഷ,ರಕ್ಷಣೆ
പ്രതിരോധ ഉപദേശം,ರಕ್ಷಣಾ ಸಲಹೆಗಾರ
പ്രതിരോധ നിർമ്മാണം,ರಕ್ಷಣಾ ಉತ್ಪಾದನೆ
എതൃകക്ഷി,ಪ್ರತಿವಾದಿ
മാറ്റിവയ്ക്കുക,ಮುಂದೂಡಿಕೆ
മാറ്റിവച്ച ചെലവ്,ಮುಂದೂಡಲ್ಪಟ್ಟ ಖರ್ಚು
എതിര്പ്പ്,ಧಿಕ್ಕಾರ
കമ്മി,ಕೊರತೆ
കമ്മി ബജറ്റ്,ಕೊರತೆ ಬಜೆಟ್
നിര്വചിക്കുക,ವಿವರಿಸು
വിസമ്മതിക്കുക,ಧಿಕ್ಕರಿಸು
അധalal അപലതം,ಅವನತಿ
ഡിഗ്രി,ಪದ
ദമ്പര്നം,ಕೈದಿಸು
താമസിക്കുക,ವಿಳಂಬ
പതിനിധി,ನಿಯೋಗಿ
ഏറ്റെടുത്ത അതോറിറ്റി,ನಿಯೋಜಿತ ಅಧಿಕಾರ
പതിനിധിസംഘം,ನಿಯೋಗ
അധികാരങ്ങളുടെ പ്രതിനിധി,ಅಧಿಕಾರಗಳ ನಿಯೋಗ
ഇല്ലാതാക്കുക,ಅಳಿಸು
ദീപീകരണം,ಅಳಿಸುವುದು
കരുതിക്കൂട്ടി,ಉದ್ದೇಶಪೂರ್ವಕವಾಗಿ
അപലപിക്കല്,ವಿವೇಚನೆ
വിശദീകരിക്കുന്നു,ಭವ್ಯತೆ
പവൃത്തി,ಗೋಪುರ
മോചിപ്പിക്കുക,ತಲುಪಿಸು
പസവം,ವಿತರಣೆ
അവകാശം,ಬೇಡಿಕೆ
ആവശ്വാസ കുറിപ്പ്,ಬೇಡಿಕೆಯ ಟಿಪ್ಪಣಿ
നിര്മതി,ಗಡಸು
ഡെമി-ഉദ്യോഗസ്ഥൻ,ಅರ್ಧಾಧಿಕಾರದ
ജനാധിപത്യം,ಪ್ರಜಾಪ್ರಭುತ್ವ
വിശദീകരണം,ಪ್ರದರ್ಶನ
നാശ്ചരം,ನಿಡೂ
കലഹം,ತುತ್ತಾಗಿಸು
നിഷേധിക്കല്,ನಿರಾಕರಣೆ
വിഭാഗത്തെ,ಪಂಗಡ
ഡി നോവോ,ದಾವೆ
നിഷേധിക്കുക,ನಿರಾಕರಿಸು
വേര്പിരിയുക,ಹೊರಟು ಹೋಗು
വകുപ്പ്,ವಿಭಾಗ
വകുപകമായ,ಇಲಾಖೆಯ
വകുപ്പുതല പ്രവർത്തനം,ಇಲಾಖಾ ಕ್ರಿಯೆ
വകുപ്പുതല അന്വേഷണം,ಇಲಾಖಾ ವಿಚಾರಣೆ
ഡിപ്പാർട്ട്മെന്റൽ അന്വേഷണം,ಇಲಾಖಾ ತನಿಖೆ
ഡിപ്പാർട്ട്മെന്റൽ ക്രമക്കേട്,ಇಲಾಖೆಯ ಅಕ್ರಮ
ഡിപ്പാർട്ട്മെന്റൽ ലൈബ്രറി,ವಿಭಾಗೀಯ ಗ್ರಂಥಾಲಯ
വകുപ്പുതല അശ്രദ്ധ,ಇಲಾಖಾ ನಿರ್ಲಕ್ಷ್ಯ
വകുപ്പുതല അനുമതി,ಇಲಾಖೆಯ ಅನುಮತಿ
വകുപ്പുതല യോഗ്യതാ പരീക്ഷ,ವಿಭಾಗೀಯ ಅರ್ಹತಾ ಪರೀಕ್ಷೆ
വേര്പാട്,ನಿರ್ಗಮನ
ഡിപൻഡൻസി സർട്ടിഫിക്കറ്റ്,ಅವಲಂಬನೆ ಪ್ರಮಾಣಪತ್ರ
ആശയിക്കുന്ന,ಅವಲಂಬಿತ
ആശ്രിതരായ കുട്ടികൾ,ಅವಲಂಬಿತ ಮಕ್ಕಳು
വിനസിക്കുക,ನಿಯೋಜಿಸು
പപ്പോന്ദ്ദം,ದೊಡ್ಡ ವ್ಯಕ್ತಿ
നാടുകടത്തല്,ಗಡೀಪಾರು
ഉദാത്തൊരു,ಶೋಧಿಸು
നിക്ഷേപം,ಠೇವಣಿ
ഡിപ്പോ,ಡಿಪೊ
മൂല്യത്തകർച്ച,ಸವಕಳಿ
വിഷാദമുള്ള ക്ലാസ്,ಖಿನ್ನತೆಗೆ ಒಳಗಾದ ವರ್ಗ
കവരുക,ನೀಚಿಸು
ആവരണം,ತತ್ತ್ವ
ഡെപ്യൂട്ടേഷൻ അലവൻസ്,ಕಪಾಟಿ ಭತ್ಯೆ
ഡെപ്യൂട്ടി,ಉಪ
ധൈര്യമുള്ളവർ,ಪದದ
ഡ്യൂട്ടിയുടെ ഡെറൽ,ಕರ್ತವ್ಯದ ಅಪನಗದೀಕರಣ
ഉറിപ്പ്,ಸೋಗು
ദുരന്തം,ಅವಹೇಳನ
അവശിഷ്ടപരമായ,ಅಪಹರಣಕಾರಕ
അവഹേളനപരമായ പരാമർശം,ಅವಹೇಳನಕಾರಿ ಹೇಳಿಕೆ
പിന്ഗാമി,ವಾಣಿಜ್ಯ
വിവരണം,ವಿವರಣೆ
അര്ഹത,ಅರ್ಹ
ചിതണം,ವಿನ್ಯಾಸ
പഖാപിക്കുക,ಗೊತ್ತುಮಾಡು
പദവി,ಹುದ್ದೆ
അയക്കുക,ರವಾನಿಸು
അയണി കുറിപ്പ്,ರವಾನೆ ಟಿಪ್ಪಣಿ
പാസ്ചാർച്ച് രജിസ്റ്റർ,ರವಾನೆ
ഉദ്ദിഷ്ടസ്ഥലം,ತಲುಪುವ ದಾರಿ
നിര്ഗതിയായ,ನಿರ್ದಯವಾಗಿ
പതേകവിവരം,ವಿವರ
വിശദമായ,ವಿವರವಾದ
കണ്ടുപിടിക്കുക,ಪತ್ತೆ ಮಾಡು
തടങ്കല്,ಬಂಧನ
ഡിറ്റനോ,ಬಂಧನ
നിശ്ചയം,ನಿರ್ಣಯ
തടയല്,ತಡೆಯುವಿಕೆ
ദോഷം,ಹಾನಿ
ദോഷകരമായ,ಹಾನಿಕಾರಕ
വിലകുറയ്ക്കല്,ಅಪಮೌಲ್ಯೀಕರಣ
നാശക്കേട്,ವಿನಯ
വികസനം,ಅಭಿವೃದ್ಧಿ
വതിചലിക്കുക,ತಿರುಗು
ഉപായം,ಸಾಧನ
ഭക്തി,ಭಕ್ತಿ
രോഗംനിര്ണയിക്കുക,ರೋಗ ನಿರ್ಣಯಿಸು
രേഖാലേഖം,ರೇಖಾಚಿತ್ರ
ഡയറി,ಡೈರಿ
ശാസന,ನಿರ್ದೇಶನ
ഇതര മരിക്കുന്നു,ಅಲ್ಲ
പഥാഹാരകമം,ಆಹಾರ
ദഹിപ്പിക്കുക,ಜಿಗಿಲು
അന്തസ്സോടെ,ಘನತೆಯ
പതാപം,ಘನತೆ
വ്യതിരിക്ത,ವ್ಯಭಿಚಾರ
ഹിച്ചഹം,ಹಿಗ್ಗಿಸುವ
വൈഷമം,ಉಭಯಸಂಕಟ
അധാനശീലനായ,ಪರಿಶ್ರಮದ
പരിമാണം,ಆಯಾಮ
ബിരുദപതം,ಡಿಪ್ಲೋಮ
നയതന്ത്ര്യം,ರಾಜತಾಂತ್ರಿಕತೆ
നയതന്ത്ര പ്രതിരോധശേഷി,ರಾಜತಾಂತ್ರಿಕ ವಿನಾಯಿತಿ
നേരിട്ട്,ನೇರ
നേരിട്ടുള്ള മത്സരം,ನೇರ ಸ್ಪರ್ಧೆ
നേരിട്ടുള്ള അഭിമുഖം,ನೇರ ಸಂದರ್ಶನ
സംവിധാനം,ನಾಜೂಕಾದ
മേല്വിലാസപ്പട്ടിക,ನಿರ್ದೇಶಕ
നേരിട്ടുള്ള റിക്രൂട്ട്,ನೇರ ನೇಮಕಾತಿ
അനുവദിക്കരുത്,ತಪ್ಪಿಸು
വികലത,ಅಂಗವೇಕ್ಷಣೀಯ
വികലാംഗ വ്യക്തി,ಅಂಗವಿಕಲ
പ്രവർത്തനരഹിതമായ ആനുകൂല്യങ്ങൾ,ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವ ಲಾಭ
അസൗകരം,ಅನನುಕೂಲ
വിസമ്മതിക്കുക,ಒಪ್ಪಿಸು
അനുവദനീയമല്ല,ಅಂಗೀಕರಿಸದ
വിസമ്മതം,ಅಸಮ್ಮತಿ
അതാഹിതം,ದುರಂತದ
ദുരന്ത നിവാരണം,ವಿಪತ್ತು ನಿರ್ವಹಣೆ
പിരിച്ചുവിടുക,ವಿಸರ್ಜಿಸು
അസംബ്ലി,ವಿತರಣೆ
ഉപേക്ഷിക്കുക,ತರಿಸು
ഒഴിവാക്കുക,ವಿಸರ್ಜನೆ
ഡിസ്ചാർജ് സ്ലിപ്പ്,ವಿಸರ್ಜನೆ
അച്ചടക്ക നടപടി,ಶಿಸ್ತು ಕ್ರಮ
അച്ചടക്ക നടപടിക്രമം,ಶಿಸ್ತು ವಿಧಾನ
അച്ചടക്കം,ಶಿಸ್ತು
വിവേകം,ತಪ್ಪೊಪ್ಪಿಕೊಂಡಿರುವುದನ್ನು ತಪ್ಪಿಸಿಕೊ
പകാശനം,ಪ್ರಕಟಿಸು
അസംതൃപ്തിയുള്ള,ಅಸಮಾಧಾನ
നിർണ്ണയിക്കുക,ನಿಲ್ಲಿಸುವಿಕೆ
നിറുത്തുക,ನಿಲ್ಲಿಸು
തരുക,ಅಸಮಾಧಾನ
കിഴിവ്,ರಿಯಾಯಿತಿ
കണ്ടെത്തുക,ಪತ್ತೆ
അപമാനിക്കുക,ಅಪಖ್ಯಾತಿ
പൊരുത്തക്കേട്,ವ್ಯತ್ಯಾಸ
വിവേകം,ವಿವೇಚನೆ
വിവേചനാധികാര ഗ്രാന്റ്,ವಿವೇಚನಾ ಅನುದಾನ
വിവേചനാധികാരശക്തി,ವಿವೇಚನೆ ಶಕ್ತಿ
വിവേചനം,ತಾರತಮ್ಯ
സംവാദം,ಚರ್ಚೆ
ആത്മാര്ഥതയില്ലാത്ത,ವಂಚಕ
അപമാനം,ಅವಮರ್ಯಾದೆ
ശിഥിലത,ವಿಘಟನೆ
ചകം,ಕೊರೆ
സ്ഥാനഭാവം,ಸ್ಥಳಾಂತರಿಸುವುದು
അവിശ്വസ്ത,ವಿಶ್ವಾಸದ್ರೋಹದ
പുറംതള്ളുക,ವಜಾಮಾಡಿಸು
പുറംതള്ളല്,ವಜಾಮಾಡುವುದು
പിരിച്ചുവിടൽ നടപടിക്രമം,ವಜಾಮಾಡುವ ವಿಧಾನ
ധിക്കരിക്കുക,ಸೇರಿಸು
അവവസ്ഥ,ಅಣಿಕೆ
അചന്തരമായ,ಅಸ್ವಸ್ಥಗೊಳಿಸು
അസമതം,ಅಸಮಾನತೆಗೆ
ഡിസ്പാച്ച് വിഭാഗം,ರವಾನೆ ವಿಭಾಗ
വിശദീകരിക്കാനാകും,ವಿಲೇವಾರಿ ಮಾಡಬಹುದಾದ
ചിതറുക,ಹರಡು
സ്ഥലംമാറ്റി,ಸ್ಥಳಾಂತರಗೊಂಡ
പദര്ശനം,ಪ್ರದರ್ಶನ
അനിഷ്ടം,ಅಸಮಾಧಾನ
പങ്കുമാറ്റം,ವಿಲೇವಾರಿ
പുറന്തള്ളുന്നു,ವಿಲೇವಾರಿ
സ്ഥാനം,ಇನಚಾತುರ್ಯ
പുറംതൊലി,ಹೊರಹೊಮ್ಮಿಸು
തര്ക്കം,ವಿವಾದಿಸು
അഭാവം,ಅನರ್ಹತೆ
അവഗണിക്കുക,ಕಡೆಗಣಿಸು
വേര്പിരിയല്,ಅಡ್ಡಿ
അസംതൃപ്തി,ಅಸಮಾಧಾನ
വിയോജിപ്പ്,ಭಿನ್ನಾಭಿಪ್ರಾಯ
അപമാനകരമായ,ಅಪಚಾರ ಮಾಡು
പിത്തരുത്,ವಿಘಟಿಸು
പിരിച്ചുവിടുക,ವಿಸರ್ಜನೆ
അലിയിക്കുക,ವಿಸರ್ಜಿಸು
വിദൂര പഠനം,ದೂರ ಶಿಕ್ಷಣ
ദൈർഘ്യമേറിയ,ಬಂಡಿಲೆ ಮಾಡುವವಳು
വ്യത്യസ്തരായ,ವಿಶಿಷ್ಟ
വിവേചിക്കുക,ಪ್ರತ್ಯೇಕಿಸು
വളച്ചൊടിക്കൽ,ಅಸ್ಪಷ್ಟತೆ
ദുരിതം,ಯಾತನೆ
വിതരണം ചെയ്യുക,ವಿತರಣೆ ಮಾಡು
വിതരണ,ವಿತರಣೆ
ജില്ല,ಜಿಲ್ಲೆ
ജില്ലാ കേന്ദ്രം,ಜಿಲ್ಲಾ ಕೇಂದ್ರ
ശലം,ಅಡ್ಡಿ
ഡിറ്റോ,ನಲಿದಾರ
വതിചലനം,ತಿರುವು
ലാഭിക്കുക,ಲಾಭ
ഡിവിഷൻ,ವಿಭಾಗ
വിവാഹമോചനം,ವಿಚ್ or ೇದನ
ഡോക്കറ്റ്,ಕಪ್ಪೆ
ഡോക്ടര്,ವೈದ್ಯ
രേഖ,ದಾಖಲೆಗಳು
ഡോക്യുമെന്ററി തെളിവുകൾ,ಸಾಕ್ಷ್ಯಚಿತ್ರ ಸಾಕ್ಷ್ಯ
പ്രമാണീകരണം,ದಸ್ತಾವತಿ
വാസസ്ഥലം,ನಿವಾಸ
ഡൊമിസൈൽ സർട്ടിഫിക്കറ്റ്,ನಿವಾಸ ಪ್ರಮಾಣಪತ್ರ
പബലമായ,ಪ್ರಬಲ
സംഭാവന,ದಾನ
ഡോസിയർ,ತಿಕ್ಕಲ
സംശയകരമായ,ಅನುಮಾನಾಸ್ಪದ
ഡ ove ടെയ്ലിംഗ്,ಪಾರಿವಾಳ
താഴേക്ക്,ಕೆಳಗಡೆ
കരട്,ಕರಡು
ഡ്രാഫ്റ്റ് മറുപടി,ಕರಡು ಪ್ರತ್ಯುತ್ತರ
കടുത്ത നടപടി,ತೀವ್ರವಾದ ಅಳತೆ
വര്ണിക്കുക,ಸೆರೆ
ഡ്രോക്കർ,ಡ್ರಾಯರ್
ഡ്രോയിംഗ്,ಚಿತ್ರ
വരള്ച്ച,ಬರಗಾಲ
വരണ്ട പ്രമോഷൻ,ಶುಷ್ಕ ಪ್ರಚಾರ
ഇരട്ട ചാർജ്,ಉಭಯಪಥ
ഇരട്ട പൗരത്വം,ದ್ವಿ ಪೌರತ್ವ
കുടിശ്ശിക,ಕಾರಣವಾದ
കൃത്യമായ ശ്രദ്ധ,ಸರಿಯಾದ ಪರಿಶ್ರಮ
കുടിശ്ശിക,ಬಾಕಿ
ശരിക്കൊണ്ടാക്കുക,ಸರಿಯಾಗಿ
പകര്പ്പെടുക്കുക,ನಕಲು
കാലയളവ്,ಅವಧಿ
ദരക്ഷകർ,ಬಿದ್ದು
കടമ,ಕರ್ತವ್ಯ
ഡ്യൂട്ടി അലവൻസ്,ಕರ್ತವ್ಯ ಭತ್ಯೆ
ഡ്യൂട്ടി ചാർട്ട്,ಕರ್ತವ್ಯ ಪಟ್ಟಿಯ
നികുതി അവധി,ಕರ್ತವ್ಯ ರಜೆ
കടപ്പാട്,ಕರ್ತವ್ಯ ಕೊಠಡಿ
മരിക്കുന്ന പ്രഖ്യാപനം,ಸಾಯುತ್ತಿರುವ ಘೋಷಣೆ
ചലനാത്മകത,ಚಲನಶಾಸ್ತ್ರ
പകാശിത,ಮೊಣಕಾಲ
സമ്പാദിച്ച അവധി,ಗಳಿಸಿದ ರಜೆ
വരുമാനം,ಗಳಿಕೆ
പരിസ്ഥിതി സൗഹൃദ,ಪರಿಸರ ಸ್ನೇಹಿ
പരിസ്ഥിതിവിജ്ഞാനം,ಪರಿಸರ ವಿಜ್ಞಾನ
സാന്വത്തികമായ,ಆರ್ಥಿಕ
സാമ്പത്തിക ചൂഷണം,ಆರ್ಥಿಕ ಶೋಷಣೆ
സമ്പദ്,ಆರ್ಥಿಕತೆ
ഇക്കണോമി ക്ലാസ്,ಆರ್ಥಿಕ ವರ್ಗ
എഡിറ്റിംഗ്,ಸಂಪಾದನೆ
പതിപ്പ്,ಆವೃತ್ತಿ
എഡിറ്റോറിയൽ,ಸಂಪಾದಕೀಯ
പഠനം,ಶಿಕ್ಷಣ
വിദ്യാഭ്യാസ ജീവിതം,ಶೈಕ್ಷಣಿಕ ವೃತ್ತಿ
വിദ്യാഭ്യാസ ഇൻസ്റ്റിറ്റ്യൂട്ട്,ಶಿಕ್ಷಣ ಸಂಸ್ಥೆ
വിദ്യാഭ്യാസ യോഗ്യത,ಶೈಕ್ಷಣಿಕ ಅರ್ಹತೆ
ഫലം,ಪರಿಣಾಮ
സഫലമായ,ಪರಿಣಾಮಕಾರಿ
ഫലപ്രദമായ തീയതി,ಹಿತ
ഇഫക്റ്റുകൾ,ಪರಿಣಾಮ
ഫലപ്ലയം,ಕಾರ್ಯಕಾರಿತ್ವ
കാര്യക്ഷമത,ಅಖಂಡತೆ
കഴിവുള്ള,ದಕ್ಷ
പുറത്താക്കൽ,ಹೊರಹಾಕುವಿಕೆ
വിപുലീകരിക്കുക,ವಿಸ್ತಾರವಾದ
ഭീഷണിപ്പെടുത്തുക,ತಪ್ಪಿಹೋಗು
തിരഞ്ഞെടുക്കപ്പെട്ട പ്രതിനിധി,ಚುನಾಯಿತ ಪ್ರತಿನಿಧಿ
തിരഞ്ഞെടുപ്പ്,ಚುನಾವಣೆ
ഇലക്ടറൽ കോളേജ്,ಚುನಾವಣಾ ಕಾಲೇಜು
വചയിതാവ്,ಮತದಾರಿಕೆ
വൈദ്യുതീകരണം,ವಿದ್ಯುದೀಕರಣ
ഇലക്ട്രോണിക് മാധ്യമങ്ങൾ,ವಿದ್ಯುದರ್ಚಿ ಮಾಧ್ಯಮ
മൂലകം,ಪ್ರಾಥಮಿಕವಾಗಿ
യോഗം,ಅರ್ಹತೆ
യോഗ്യതാ പരീക്ഷ,ಅರ್ಹತೆ ಪರೀಕ್ಷೆ
ഉന്മേഷം,ತೊಡೆದುಹಾಕುವಿಕೆ
വാചാലത,ವಜಭಸ
ശലപ്പെടുത്തുക,ಮುಜುಗರ
വഞ്ചന,ದುಡುಕು
മുദ,ಲಾಂblemನ
എംബോസിംഗ് മുദ്ര,ಉಬ್ಬು ಮುದ್ರೆ
അടിയന്തരാവസ്ഥ,ತುರ್ತುಸ್ಥಿತಿ
അടിയന്തര ആശ്വാസം,ತುರ್ತು ಪರಿಹಾರ
വേര്പെട്ടു,ಹೊರಹೊಮ್ಮುವ
കുടിയേറിപാര്പ്പ്,ವಲಸೆ
നീളമുള്ള,ಸ ೦ ಚಾರಿಗಳು
എംപാനൽമെന്റ്,ಸಾಮರಸ್ಯ
സമാനുഭാവം,ಪರಾನುಭೂತಿ
നിയമിക്കുക,ಉದ್ಯೋಗ
തൊഴിലാളി,ಉದ್ಯೋಗಿ
ജീവനക്കാരുടെ പങ്കാളിത്തം,ನೌಕರರ ಭಾಗವಹಿಸುವಿಕೆ
ജീവനക്കാരന്റെ സംഭാവന,ನೌಕರರ ಕೊಡುಗೆ
ജീവനക്കാരുടെ പ്രൊവിഡന്റ് ഫണ്ട്,ನೌಕರರ ಭವಿಷ್ಯ ನಿಧಿ
തൊഴിലുടമ,ಉದ್ಯೋಗಕಾರ
തൊഴില്,ಉದ್ಯೋಗ
തൊഴിൽ കൈമാറ്റം,ಉದ್ಯೋಗ ವಿನಿಮಯ
തൊഴിൽ അറിയിപ്പ്,ಉದ್ಯೋಗ ಸೂಚನೆ
തൊഴിൽ ഓഫീസ്,ಉದ್ಯೋಗ ಕಚೇರಿ
ശക്തിപ്പെടുത്തുന്ന,ಅಧಿಕಾರ ನೀಡಿ
ശാക്തീകരണ,ಸಬಲೀಕರಣ
നടക്കുക,ಅಂಗೀಕರಿಸು
നടന്നാൽ,ಜಾರಿಗೊಳಿಸು
En ബ്ലോക്ക്,ನೊಣ
ഇകാഷ്,ನಗದು
അടക്കംചെയ്യുക,ಸುತ್ತಾಟ
ധൈരം,ಉತ್ತೇಜನ
കയ്യേറു,ಅತಿಕ್ರಮ
ല്യൂബ്രൻസ്,ಎಸೆತ
മേലൊപ്പുവയ്ക്കുക,ಒಪ್ಪಿ
നിരോധനം,ದತ್ತಿ
അവസാന ഉൽപ്പന്നം,ಅಂತಿಮ ಉತ್ಪನ್ನ
ഊര്ജം,ಶಕ್ತಿ
നിര്ബന്ധിക്കുക,ಬಲಪಡಿಸು
ഇടപഴകുക,ತೊಡಗಿಸು
മെച്ചപ്പെടുത്തൽ,ವರ್ಧಿಸುವುದು
പഴുതുക,ಭಾಗಿಸು
En മാസിൽ,ಸಾಮೂಹಿಕವಾಗಿ
അനേഷണം,ವಿಚಾರಣೆ
പേരെഴുതുക,ದಾಖಲಿಸು
എൻറോൾമെന്റ് (= എൻറോൾമെന്റ്),ದಾಖಲಾತಿ (= ದಾಖಲಾತಿ)
എൻറോൾമെന്റ് നമ്പർ,ದಾಖಲಾತಿ ಸಂಖ್ಯೆ
വഴിയിൽ,ಆವರಿಸು
ഉറപ്പാക്കുന്നത്,ನಂತರದ
ഉറപ്പാക്കുക,ಖಚಿತಪಡಿಸು
പവേശിക്കുക,ಪ್ರವೇಶಿಸು
എന്റർപ്രൈസ്,ಉದ್ಯಮ
വിനോദിപ്പിക്കുക,ಮನರಂಜನೆ
വിനോദം,ಮನರಂಜನೆ
സ്ഥാപകരം,ಅರ್ಹತೆ
അർഹതയുണ്ട്,ಪ್ರಶಸ್ತಿಗಳಿರುವ
അധികാരാവകാശം,ಅರ್ಹತೆ
പ്രവേശനം,ಪ್ರವೇಶ
ചതിക്കുന്ന,ಪ್ರವೇಶಿಸುವ
പവേശം,ಪ್ರವೇಶ
എൻട്രി ലെവൽ ജോലി,ಪ್ರವೇಶ ಮಟ್ಟದ ಕೆಲಸ
എണ്ണക്കല്ല്,ವಿವರಣೆ
പരിസ്ഥിതി,ವಾತಾವರಣ
പ്രതിനിധി,ರಾಯಭಾರಿ
സാംക്രമികരോഗം,ಸಾಂಕ್ರಾಮಿಕ
ശീതനം,ಸಾರಾಂಶ
സമതം,ಸಮಾನತೆ
സന്തുലിതാവസ്ഥ,ಸಮತಟ್ಟಾದ
സജ്ജീകരണം,ಉಪಕರಣ
ഇക്വിറ്റി,ಸಮಾನತೆ
തുലതയുള്ള,ಸಮಾನ
വക്രത,Alಷಧದ
ഉന്ബങ്ങുക,ನಿರ್ಮೂಲನೆ
എറാറ്റ,ಕಸ
പിശക്,ದೋಷ
വർദ്ധനവ്,ಉಲ್ಬಣ
അകന്വടി,ಮುಜುಗರ
സത്തായ,ಅಗತ್ಯವಾದ
സ്ഥാപനം,ಸ್ಥಾಪನೆ
വിലമതിക്കുക,ಅಂದಾಜು
കണക്കാക്കിയ ചെലവ്,ಅಂದಾಜು ಬೆಲೆ
നീതിശാസ്ത്രം,ನೀತಿಶಾಸ್ತ್ರ
മരാദ,ಚಕ್ಷಿ
ഒഴിപ്പിക്കല്,ಖಾಲಿಮಾಡುವುದು
ഒഴിഞ്ഞുമാറുക,ತಪ್ಪಿಸಿಕೊ
മൂല്യനിർണ്ണയം,ಮೌಲ್ಯಮಾಪನ
ഇരട്ട സംഖ്യ,ಸಹ ಸಂಖ್ಯೆ
അന്തിമമായ,ಅಂತಿಮ
കുടിയിറക്കല്,ಹೊರಹಾಕುವುದು
തെളിവ്,ಸಾಕ್ಷಿ
വികസിക്കുക,ವಿಕಸನ
സൂക്ഷ്മമായ,ನಿಖರವಾದ
പരീക്ഷ,ಪರೀಕ್ಷೆ
പരീക്ഷണി,ಪರೀಕ್ಷಕ
പരീക്ഷകന്,ಪರೀಕ್ಷಕ
ഉദാഹരണം,ಉದಾಹರಣೆ
ഖനനം,ದೋಚುವುದು
ഉല്കൃഷ്ടമയ,ಅತ್ಯುತ್ತಮ
ഒഴിവാക്കല്,ಹೊರತುಪಡಿಸಿ
അസാധാരണമായ,ಅಸಾಧಾರಣವಾದ
ആധികം,ಹೆಚ್ಚಿರು
കൈമാറുക,ವಿನಿಮಯ
Icequer,ವಿಭಾಗ
എക്സൈസ് (= എക്സൈസ് ഡ്യൂട്ടി),ಅಬಕಾರಿ (= ಅಬಕಾರಿ ಸುಂಕ)
പെടുത്തിയിട്ടില്ല,ಹೊರಗಿನಂತೆ ಮಾಡು
ഒഴികെയുള്ള,ಪ್ರತ್ಯೇಕವಾದ
ക്ഷമ,ಮನ್ನಿಸು
കൊല്ലുക,ಕಾರ್ಯಚೇಳಿಸು
എക്സിക്യൂട്ടീവ്,ಉಪಯೋಗಕ
പ്രവർത്തക സമിതി,ಕಾರ್ಯಕಾರಿ ಸಮಿತಿ
