Odiya,Punjabi
ବର୍ଣ୍ଣ ପାଠକ |,ਅੱਖਰ ਪਾਠਕ
ବର୍ଣ୍ଣ ଚିହ୍ନ,ਅੱਖਰ ਪਛਾਣ
ବର୍ଣ୍ଣ ସମ୍ପର୍କ,ਅੱਖਰ ਦਾ ਸੰਬੰਧ
ବର୍ଣ୍ଣ ଧାଡି |,ਅੱਖਰ ਕਤਾਰ
ବର୍ଣ୍ଣ ସେଟ୍ |,ਅੱਖਰ ਸਮੂਹ
ବର୍ଣ୍ଣ ଆକାର |,ਅੱਖਰ ਦਾ ਆਕਾਰ
ବର୍ଣ୍ଣ କଟୁ |,ਅੱਖਰ ਸਕਿ.
ବର୍ଣ୍ଣ ଷ୍ଟ୍ରିଙ୍ଗ,ਅੱਖਰ ਸਤਰ
ଅକ୍ଷର ଷ୍ଟ୍ରିଙ୍ଗ୍ ସ୍ଥିରତା |,ਅੱਖਰ ਸਤਰ ਨਿਰੰਤਰ
ଅକ୍ଷର ଷ୍ଟ୍ରୋକ୍ |,ਚਰਿੱਤਰ ਸਟਰੋਕ
ବର୍ଣ୍ଣ ଶ style ଳୀ,ਅੱਖਰ ਸ਼ੈਲੀ
ବର୍ଣ୍ଣ ଉପ-ସେଟ୍ |,ਅੱਖਰ ਸਬਸੈੱਟ
ବର୍ଣ୍ଣ ଟେପ୍,ਅੱਖਰ ਟੇਪ
ଚାର୍ଟ,ਚਾਰਟ
ଚାର୍ଟ ତିଆରି କରିବା |,ਚਾਰਟ ਬਣਾਉਣਾ
ଚାର୍ଟ ରିଡର୍ |,ਚਾਰਟ ਰੀਡਰ
ଚାପିସ୍ |,ਚੈਸੀਸ
ଚେସୀ ଆସେମ୍ବଲି |,ਚੈਸੀ ਅਸੈਂਬਲੀ
Chebysheve ଆନୁମାନିକତା |,ਚਿਬੀਸਹੀਵ ਲਗਭਗ
ବିଟ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,ਬਿੱਟ ਚੈੱਕ ਕਰੋ
ବସ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,ਬੱਸ ਚੈੱਕ ਕਰੋ
ଯାଞ୍ଚ କାର୍ଡ |,ਚੈੱਕ ਕਾਰਡ
ବର୍ଣ୍ଣ ଯାଞ୍ଚ କରନ୍ତୁ |,ਅੱਖਰ ਚੈੱਕ ਕਰੋ
ସଂଯୋଗ କୋଡ୍,ਚੈੱਕ ਕੋਡ
ସର୍ତ୍ତ,ਚੈੱਕ ਸਥਿਤੀ
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,ਜਾਂਚ ਕਰੋ ਨਿਦਾਨ ਕਰੋ
ଅଙ୍କ ଯାଞ୍ଚ କରନ୍ତୁ |,ਅੰਕ ਚੈੱਕ ਕਰੋ
ସୂଚକ ଯାଞ୍ଚ କରନ୍ତୁ |,ਚੈੱਕ ਸੂਚਕ
ସୂଚକ ନିର୍ଦ୍ଦେଶକୁ ଯାଞ୍ଚ କରନ୍ତୁ |,ਸੰਕੇਤਕ ਨਿਰਦੇਸ਼ ਦੀ ਜਾਂਚ ਕਰੋ
ପ୍ରୋଗ୍ରାମ୍ ଯାଞ୍ଚ କରୁଛି |,ਪ੍ਰੋਗਰਾਮ ਦੀ ਜਾਂਚ ਕੀਤੀ ਜਾ ਰਹੀ ਹੈ
ଚେକିଂ କ techni ଶଳ |,ਤਕਨੀਕ ਦੀ ਜਾਂਚ ਕਰਨਾ
ଚାବି ଯାଞ୍ଚ କରନ୍ତୁ |,ਚੈਕ ਕੁੰਜੀ
ସଂଖ୍ୟା ସଂଖ୍ୟା (= ଚେକ୍ ଅଙ୍କ),ਚੈੱਕ ਨੰਬਰ (= ਚੈੱਕ ਅੰਕ)
ଯାଞ୍ଚ କରନ୍ତୁ (= ଡିବଗ୍),ਚੈੱਕ ਕਰੋ (= ਡੀਬੱਗ)
ରୁଟିନ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,ਰੁਟੀਨ ਦੀ ਜਾਂਚ ਕਰੋ
ଯାଞ୍ଚ ପଏଣ୍ଟ,ਚੈੱਕ ਪੁਆਇੰਟ
ପଏଣ୍ଟ ଡାଟା ସେଟ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,ਚੈੱਕ ਪੁਆਇੰਟਸ ਸੈਟ ਕਰੋ
ଚେକ୍ ପଏଣ୍ଟ ଡମ୍ପିଂ |,ਚੈੱਕ ਪੁਆਇੰਟ ਡੰਪ
ପଏଣ୍ଟ ରେକର୍ଡ ଯାଞ୍ଚ କରନ୍ତୁ |,ਚੈੱਕ ਰਿਕਾਰਡ ਚੈੱਕ ਕਰੋ
ଚେକ୍ ପଏଣ୍ଟ ପୁନ rest ଆରମ୍ଭ କରନ୍ତୁ |,ਚੈੱਕ ਪੁਆਇੰਟ ਰੀਸਟਾਰਟ
ପଏଣ୍ଟ ରୁଟିନ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,ਚੈੱਕ ਪੁਆਇੰਟ ਦੀ ਜਾਂਚ ਕਰੋ
ପଏଣ୍ଟ ସର୍ଟିଂ ଯାଞ୍ଚ କରନ୍ତୁ |,ਚੈੱਕ ਪੁਆਇੰਟ ਦੀ ਛਾਂਟੀ
ସମସ୍ୟା ଯାଞ୍ଚ କରନ୍ତୁ |,ਸਮੱਸਿਆ ਦੀ ਜਾਂਚ ਕਰੋ
ରେଜିଷ୍ଟର ଯାଞ୍ଚ କରନ୍ତୁ |,ਚੈੱਕ ਰਜਿਸਟਰ
ପୁନ et ସେଟ୍ କୀ ଯାଞ୍ଚ କରନ୍ତୁ |,ਰੀਸੈੱਟ ਕੁੰਜੀ ਦੀ ਜਾਂਚ ਕਰੋ
ରୁଟିନ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,ਰੁਟੀਨ ਚੈੱਕ ਕਰੋ
ଧାଡି ଯାଞ୍ଚ କରନ୍ତୁ |,ਕਤਾਰ ਚੈੱਕ ਕਰੋ
ସମାଧାନ ଯାଞ୍ଚ କରନ୍ତୁ |,ਚੈੱਕ ਹੱਲ
Sume ଯାଞ୍ଚ କରନ୍ତୁ |,ਰਕਮ ਚੈੱਕ ਕਰੋ
ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |,ਕੁੱਲ ਚੈੱਕ ਕਰੋ
ଶବ୍ଦ ଯାଞ୍ଚ କରନ୍ତୁ |,ਚੈੱਕ ਸ਼ਬਦ
ପିଲା ବିଭାଗ,ਬਾਲ ਖੰਡ
ଚାଇନିଜ୍ ବାଇନାରୀ (ସ୍ତମ୍ଭ ବାଇନାରୀ),ਚੀਨੀ ਬਾਈਨਰੀ (ਕਾਲਮ ਬਾਈਨਰੀ)
ଚିପ୍,ਚਿੱਪ
ଚିପ୍ ବାହକ |,ਚਿੱਪ ਕੈਰੀਅਰ
ଚିପ୍ ମାଇକ୍ରୋପ୍ରୋସେସର୍ |,ਚਿੱਪ ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
ଚିପ୍ ପ୍ରକ୍ରିୟା |,ਚਿੱਪ ਪ੍ਰਕਿਰਿਆ
ଚିପ୍ ରେଜିଷ୍ଟର ସ୍ଥାପତ୍ୟ |,ਚਿਪ ਰਜਿਸਟਰ ਆਰਕੀਟੈਕਚਰ
ଚିପ୍ ଚୟନ କରନ୍ତୁ |,ਚਿੱਪ ਚੁਣੋ
ପସନ୍ଦ ଉପକରଣ,ਚੋਣ ਉਪਕਰਣ
ସାଇଫର୍,ਸਿਫਰ
ସାଇଫର୍ ଟେକ୍ସଟ୍ (= ଟେଲିଫେକ୍ ହୋଇଥିବା ତଥ୍ୟ),ਸਿਫਰ ਟੈਕਸਟ (= ਐਨਕੁਫਹੀਡ ਡੇਟਾ)
ସର୍କିଟ,ਸਰਕਟ
ସର୍କିଟ ବୋର୍ଡ |,ਸਰਕਟ ਬੋਰਡ
ସର୍କିଟ୍ ବ୍ରେକର୍ |,ਸਰਕਟ ਬਰੇਕਰ
ସର୍କିଟ କାର୍ଡ |,ਸਰਕਟ ਕਾਰਡ
ସର୍କିଟ ଗ୍ରେଡ୍ |,ਸਰਕਟ ਗ੍ਰੇਡ
ସର୍କିଟ୍ ଲୋଡ୍ |,ਸਰਕਟ ਲੋਡ
ସର୍କିଟ କ୍ରମ,ਸਰਕਟ ਆਰਡਰ
ସର୍କିଟ ବିଶ୍ୱସନୀୟତା |,ਸਰਕਟ ਭਰੋਸੇਯੋਗਤਾ
ସର୍କିଟ ସୁଇଚ୍ |,ਸਰਕਟ ਸਵਿੱਚ
ସର୍କିଟ-ସୁଇଚ୍ ସଂଯୋଗ |,ਸਰਕਟ-ਸਵਿਚਡ ਕੁਨੈਕਸ਼ਨ
ସର୍କିଟ୍ ସୁଇଚ୍ |,ਸਰਕਟ ਸਵਿੱਚਿੰਗ
ସର୍କିଟ୍ ସୁଇଚ୍ ୟୁନିଟ୍ |,ਸਰਕਟ ਸਵਿੱਚਿੰਗ ਯੂਨਿਟ
ସର୍କିଟ ୟୁନିଟ୍ ଆସେମ୍ବଲି |,ਸਰਕਟ ਯੂਨਿਟ ਅਸੈਂਬਲੀ
ବୃତ୍ତାକାର ବଫରିବା |,ਸਰਕੂਲਰ ਬਫਰਿੰਗ
ବୃତ୍ତାକାର ତାଲିକା |,ਸਰਕੂਲਰ ਸੂਚੀ
ବୃତ୍ତାକାର ଶିଫ୍ଟ |,ਸਰਕੂਲਰ ਸ਼ਿਫਟ
ରେଜିଷ୍ଟର ଗର୍ଭଧାରଣ |,ਸਰਕੂਲਿੰਗ ਰਜਿਸਟਰ
ସଂରକ୍ଷଣ ସଂରକ୍ଷଣ,ਭੰਡਾਰ ਭੰਡਾਰਨ
ଉଦ୍ଧୃତ,ਹਵਾਲਾ
କ୍ଲାଡିଂ,ਕਲੇਡਿੰਗ
ଶ୍ରେଣୀ,ਕਲਾਸ
ଶ୍ରେଣୀ 5 ଅଫିସ୍ |,ਕਲਾਸ 5 ਦਫਤਰ
ଶ୍ରେଣୀ ଅବସ୍ଥା,ਕਲਾਸ ਦੀ ਸਥਿਤੀ
ବର୍ଗୀକରଣ,ਵਰਗੀਕਰਣ
ସଫେଇ କାର୍ଯ୍ୟ କରିବା |,ਸਫਾਈ ਦਾ ਕੰਮ
ସଫା,ਸਾਫ
ସଫା କ୍ଷେତ୍ର,ਸਾਫ ਖੇਤਰ
ସଫା ବ୍ୟାଣ୍ଡ (= ସଫା କ୍ଷେତ୍ର) |,ਸਾਫ ਬੈਂਡ (= ਸਾਫ ਖੇਤਰ)
ଚ୍ୟାନେଲ ସଫା କରନ୍ତୁ |,ਸਾਫ ਚੈਨਲ
ତଥ୍ୟ ସଫା କରନ୍ତୁ |,ਸਾਫ ਡੇਟਾ
ପରିପକ୍ୱ ପ୍ରଦର୍ଶନ,ਸਪਸ਼ਟ ਡਿਸਪਲੇਅ
ମେମୋରୀ ସଫା କରନ୍ତୁ (= ସଫା ସଂରକ୍ଷଣ),ਮੈਮੋਰੀ ਸਾਫ ਕਰੋ (= ਸਾਫ ਸਟੋਰੇਜ)
ଅଧିବେଶନ ସଫା କରନ୍ତୁ |,ਸਾਫ਼ ਸੈਸ਼ਨ
ଷ୍ଟୋରେଜ୍ ସଫା କରନ୍ତୁ |,ਸਟੋਰੇਜ ਸਾਫ਼ ਕਰੋ
କ୍ଲିପ୍,ਕਲਿੱਪਿੰਗ
ଘଣ୍ଟା,ਘੜੀ
ଘଣ୍ଟା ସର୍କିଟ୍ |,ਘੜੀ ਸਰਕਟ
ଘଣ୍ଟା କାଉଣ୍ଟର |,ਕਲਾਕ ਕਾਉਂਟਰ
ଘଣ୍ଟା ଫ୍ରିକ୍ୱେନ୍ସି,ਘੜੀ ਬਾਰੰਬਾਰਤਾ
ଘନିଷ୍ଠନ୍,ਕੁੱਟਣਾ
ଘଣ୍ଟା ବାଧା,ਘੜੀ ਰੁਕਾਵਟ
ଘଣ୍ଟା ନାଜ୍ |,ਘੜੀ ਨਬਜ਼
ଘଣ୍ଟା ହାର,ਘੜੀ ਰੇਟ
ଘଣ୍ଟା ରେଜିଷ୍ଟର (= ଟାଇମର୍),ਕਲਾਕ ਰਜਿਸਟਰ (= ਟਾਈਮਰ)
ଘଣ୍ଟା ସଙ୍କେତ |,ਘੜੀ ਦਾ ਸੰਕੇਤ
ଘଣ୍ଟା ସିମୁଲେସନ୍,ਘੜੀ ਸਿਮੂਲੇਸ਼ਨ
ଘଣ୍ଟା ସମୟ,ਘੜੀ ਦਾ ਸਮਾਂ
ଘଣ୍ଟା ଟ୍ରାକ୍ |,ਘੜੀ ਟਰੈਕ
ବର୍ଗୀକରଣ |,ਵਰਗੀਕਰਣ
ବନ୍ଦ ଆରେ |,ਬੰਦ ਐਰੇ
ବନ୍ଦ ଫାଇଲ୍,ਬੰਦ ਫਾਈਲ
ବନ୍ଦ ଲୁପ୍ |,ਬੰਦ ਲੂਪ
ବନ୍ଦ ଲୁପ୍ (ନିୟନ୍ତ୍ରଣ) ସିଷ୍ଟମ୍ |,ਬੰਦ ਲੂਪ (ਕੰਟਰੋਲ) ਸਿਸਟਮ
ବନ୍ଦ ରୁଟିନ୍ |,ਬੰਦ ਰੁਟੀਨ
ବନ୍ଦ ଦୋକାନ ଅପରେସନ୍ |,ਬੰਦ ਦੁਕਾਨ ਦਾ ਕੰਮ
ବନ୍ଦ ବଗ୍ରୋଟାଇନ୍ |,ਬੰਦ ਸਬਬਰੋਟਾਈਨ
ବନ୍ଦ-ଉପଭୋକ୍ତା ଗୋଷ୍ଠୀ |,ਬੰਦ-ਉਪਭੋਗਤਾ ਸਮੂਹ
ଘନିଷ୍ଠ ଭାବରେ ଯୋଡି |,ਨੇੜਿਓਂ
ଏକ ଟର୍ମିନାଲ୍ ବନ୍ଦ କରିବା |,ਇੱਕ ਟਰਮੀਨਲ ਨੂੰ ਬੰਦ ਕਰਨਾ
ଏକ ଫାଇଲ୍ ବନ୍ଦ,ਇੱਕ ਫਾਈਲ ਨੂੰ ਬੰਦ ਕਰਨਾ
କ୍ଲଷ୍ଟର,ਕਲੱਸਟਰ
କ୍ଲଷ୍ଟର ବିଶ୍ଳେଷଣ |,ਕਲੱਸਟਰ ਵਿਸ਼ਲੇਸ਼ਣ
କ୍ଲଷ୍ଟର ନିୟନ୍ତ୍ରକ |,ਕਲੱਸਟਰ ਕੰਟਰੋਲਰ
କ୍ଲଷ୍ଟର ନିୟନ୍ତ୍ରକ ନୋଡ |,ਕਲੱਸਟਰ ਕੰਟਰੋਲਰ ਨੋਡ
କ୍ଲଷ୍ଟର କଣ୍ଟ୍ରୋନ ୟୁନିଟ୍ |,ਕਲੱਸਟਰ ਕੰਟਰੋਲ ਯੂਨਿਟ
କ୍ଲଷ୍ଟର ଫାଇଲ |,ਕਲੱਸਟਰਡ ਫਾਈਲ
କ୍ଲଷ୍ଟରିଶ୍ ଆଲଗୋରିଦମ |,ਕਲੱਸਟਰਿੰਗ ਐਲਗੋਰਿਦਮ
ସାଂସ୍କାଳୟ,ਕੋਲੇਸ
ଆବୃତ କାର୍ଡ |,ਕੋਟੇਡ ਕਾਰਡ
କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |,ਕੋਐਕਸਿਅਲ ਕੇਬਲ
କୋବଲ୍,ਕੋਬੋਲ
କୋବଲ୍ ଚରିତ୍ର,ਕੋਬੋਲ ਅੱਖਰ
କୋବୋଲ ପ୍ରୋଗ୍ରାମିଂ |,ਕੋਬੋਲ ਪ੍ਰੋਗਰਾਮਿੰਗ
Codasyl,ਕੋਡੇਲ
କୋଡ୍,ਕੋਡ
କୋଡ୍ କ୍ଷେତ୍ର,ਕੋਡ ਖੇਤਰ
କୋଡ୍ ଚାନ୍,ਕੋਡ ਚੇਨ
କୋଡ୍ ଯାଞ୍ଚ,ਕੋਡ ਚੈੱਕ
ମୁଖ୍ୟ ବିଲିଟିକ୍ ତଥ୍ୟ |,ਕੋਡਿਡ ਹਿਸਾਬ ਦਾ ਡੇਟਾ
କୋଡ୍ ବର୍ଣ୍ଣ ସେଟ୍ |,ਕੋਡਡ ਅੱਖਰ ਸਮੂਹ
କୋଡ୍ କନଭର୍ଟର |,ਕੋਡਿਡ ਕਨਵਰਟਰ
କୋଡେଡ୍ ଦଶମିକ ନୋଟିସ୍ |,ਕੋਡਿਡ ਦਸ਼ਮਲਵ ਸੰਕੇਤ
କୋଡ୍ ନିର୍ଭରଶୀଳ ସିଷ୍ଟମ୍ |,ਕੋਡ ਨਿਰਭਰ ਸਿਸਟਮ
କୋଡ୍ ହୋଇଥିବା ଗ୍ରାଫିକ୍ସ |,ਕੋਡਡ ਗ੍ਰਾਫਿਕਸ
କୋଡ୍ ହୋଇଥିବା ପ୍ରତିଛବି ସ୍ପେସ୍ |,ਕੋਡਡ ਚਿੱਤਰ ਸਪੇਸ
କୋଡ୍ ନିର୍ଦ୍ଦେଶନ,ਕੋਡ ਡਾਇਰੈਕਟਿੰਗ ਅੱਖਰ
କୋଡ୍ ପ୍ରୋଗ୍ରାମ |,ਕੋਡ ਪ੍ਰੋਗਰਾਮ
କୋଡ୍ ହୋଇଥିବା ଉପସ୍ଥାପନା |,ਕੋਡ ਦੀ ਨੁਮਾਇੰਦਗੀ
କୋଡ୍ ଷ୍ଟପ୍ |,ਕੋਡ ਸਟਾਪ
କୋଡ୍ ଉପାଦାନ |,ਕੋਡ ਤੱਤ
କୋଡ୍ ବିସ୍ତାର ବର୍ଣ୍ଣ,ਕੋਡ ਐਕਸਟੈਂਸ਼ਨ ਅੱਖਰ
କୋଡ୍ ଫ୍ରେମ୍,ਕੋਡ ਫਰੇਮ
କୋଡ୍ ଗର୍ତ୍ତ,ਕੋਡ ਹੋਲ
କୋଡ୍-ସ୍ independent ାଧୀନ ତଥ୍ୟ ଯୋଗାଯୋଗ |,ਕੋਡ-ਸੁਤੰਤਰ ਡੇਟਾ ਸੰਚਾਰ
କୋଡ୍-ସ୍ independent ାଧୀନ ବ୍ୟବସ୍ଥା |,ਕੋਡ-ਸੁਤੰਤਰ ਪ੍ਰਣਾਲੀ
କୋଡ୍-ସମ୍ବେଦନଶୀଳ ସିଷ୍ଟମ୍ (= କୋଡ୍-ଇନ୍-ନିର୍ଭରଶୀଳ |  ସିଷ୍ଟମ୍),ਕੋਡ-ਸੰਵੇਦਨਸ਼ੀਲ ਪ੍ਰਣਾਲੀ (= ਕੋਡ-ਇਨ- ਨਿਰਭਰ  ਸਿਸਟਮ)
କୋଡ୍ କୀ,ਕੋਡ ਕੁੰਜੀ
କୋଡ୍ ସ୍ତର,ਕੋਡ ਦਾ ਪੱਧਰ
କୋଡ୍ ରେଖା,ਕੋਡ ਲਾਈਨ
କୋଡ୍ ଲାଇନ୍ ଇଣ୍ଡେକ୍ସ |,ਕੋਡ ਲਾਈਨ ਇੰਡੈਕਸ
କୋଡ୍ ପଏଣ୍ଟ ଅନୁବାଦକ |,ਕੋਡ ਪੁਆਇੰਟ ਅਨੁਵਾਦਕ
କୋଡ୍ ଅବସ୍ଥାନ,ਕੋਡ ਸਥਿਤੀ
Couder,ਕੋਡਰ
କୋଡ୍-ସମ୍ବେଦନଶୀଳ ସିଷ୍ଟମ୍ (= କୋଡ୍-ନିର୍ଭରଶୀଳ ସିଷ୍ଟମ୍),ਕੋਡ-ਸੰਵੇਦਨਸ਼ੀਲ ਪ੍ਰਣਾਲੀ (= ਕੋਡ-ਨਿਰਭਰ ਸਿਸਟਮ)
କୋଡ୍ ସେଟ୍ କରନ୍ତୁ |,ਕੋਡ ਸੈਟ
କୋଡ୍- ସ୍ୱଚ୍ଛ ତଥ୍ୟ ଯୋଗାଯୋଗ |,ਕੋਡ- ਪਾਰਦਰਸ਼ੀ ਡਾਟਾ ਸੰਚਾਰ
କୋଡ୍-ସ୍ୱଚ୍ଛ ସିଷ୍ଟମ୍ (= କୋଡ୍ ନିର୍ଭରଶୀଳ |  ସିଷ୍ଟମ୍),ਕੋਡ-ਪਾਰਦਰਸ਼ੀ ਸਿਸਟਮ (= ਕੋਡ ਨਿਰਭਰ)  ਸਿਸਟਮ)
କୋଡ୍ ମୂଲ୍ୟ,ਕੋਡ ਦਾ ਮੁੱਲ
କୋଡ୍ ଶବ୍ଦ,ਕੋਡ ਸ਼ਬਦ
ସହଯୋଗ,ਕੋਡਿੰਗ
କୋଡିଂ ଚେକ୍ |,ਕੋਡਿੰਗ ਚੈੱਕ
କୋଡିଂ ଫର୍ମ |,ਕੋਡਿੰਗ ਫਾਰਮ
କୋଡିଂ ସ୍କିମ୍ |,ਕੋਡਿੰਗ ਸਕੀਮ
କୋଡିଂ ସିଟ୍ |,ਕੋਡਿੰਗ ਸ਼ੀਟ
କୋଭରିଟ୍ ୟୁନିଟ୍ |,ਕਫਲ
ସମନ୍ୱିତ ମୋଡ୍ୟୁଲେସନ୍ ସିଷ୍ଟମ୍ |,Contherent ocalal ਲੈਕਟ ਸਿਸਟਮ
ସମନ୍ୱିତ ପର୍ଯ୍ୟାୟ ଶିଫ୍ଟ କୀଟିଙ୍ଗ୍ |,Cotherent HAES SHIF ਵਿੰਗ
ସମକକ୍ଷ ସର୍କିଟ୍ (= ଏବଂ ଉପାଦାନ),ਇਤਫ਼ਾਕ ਵਾਲੀ ਸਰਕਟ (= ਅਤੇ ਤੱਤ)
ସମକକ୍ଷତା ଉପାଦାନ (= ଏବଂ ଉପାଦାନ),ਸੰਜੋਗ ਤੱਤ (= ਅਤੇ ਤੱਤ)
ସମକକ୍ଷ ତ୍ରୁଟି |,ਸੰਜੋਗ ਗਲਤੀ
ସମକକ୍ଷତା ଫାଟକ (ଏବଂ ଉପାଦାନ) |,ਇਤਫ਼ਾਕ ਗੇਟ (ਅਤੇ ਤੱਤ)
ସମକକ୍ଷତା-ସାମ୍ପ୍ରତିକ ଚୟନ |,ਸੰਮੇਲਨ-ਮੌਜੂਦਾ ਚੋਣ
ଥଣ୍ଡା ତ୍ରୁଟି |,ਠੰਡਾ ਨੁਕਸ
ଥଣ୍ଡା ଆରମ୍ଭ (= ଆରମ୍ଭ),ਠੰਡਾ ਸ਼ੁਰੂਆਤ (= ਸ਼ੁਰੂਆਤ)
ପଲାଟ୍ |,ਕੋਲੇਟ
କ୍ଲେଜିଂ କ୍ରମ |,ਝੁਲਸਣਾ
ସଜ୍ଜିତ ସର୍ଟିଂ |,ਛਾਂਟਣਾ
କଲକାରୀ,ਸਹਿਵਾੜ
ଧକ୍କା,ਟੱਕਰ
ସ୍ତମ୍ଭ,ਕਾਲਮ
ସ୍ତମ୍ଭ ବାଇନାରୀ |,ਕਾਲਮ ਬਾਈਨਰੀ
ସ୍ତମ୍ଭ ଗତି,ਕਾਲਮ ਮੂਵ
ମିଶ୍ରଣ,ਸੁਮੇਲ
ମିଶ୍ରଣ  ସର୍କିଟ,ਬੰਗਾਮੇ  ਸਰਕਟ
ମିଶ୍ରଣ  ତର୍କ,ਬੰਗਾਮੇ  ਤਰਕ
ମିଶ୍ରଣ  ତର୍କ ଉପାଦାନ |,ਬੰਗਾਮੇ  ਤਰਕ ਤੱਤ
ମିଶ୍ରଣ ହବ୍ |,ਸੁਮੇਲ ਹੱਬ
ତ୍ରୁଟିପୂର୍ଣ୍ଣ ନେଟୱାର୍କ |,ਕੋਨੇਟਰਿਅਲ ਨੈਟਵਰਕ
ମିଶ୍ରିତ  ସର୍କିଟ,ਕੋਮਲਤਾ  ਸਰਕਟ
ମିଳିତ  ବଣ୍ଟନ  ଫ୍ରେମ୍,ਜੋੜ  ਵੰਡ  ਫਰੇਮ ਫਰੇਮ
ମିଳିତ ମୁଣ୍ଡ,ਸੰਯੁਕਤ ਸਿਰ
ମିଳିତ ପ read ଼ନ୍ତୁ / ଲେଖନ୍ତୁ |,ਜੋੜ ਕੇ / ਲਿਖੋ ਸਿਰ
ମିଳିତ ଷ୍ଟେସନ |,ਸੰਯੁਕਤ ਸਟੇਸ਼ਨ
ମିଶ୍ରଣ,ਕੰਫਾਈਨਰ
ନିର୍ଦ୍ଦେଶ,ਕਮਾਂਡ
ନିର୍ଦ୍ଦେଶ ଏବଂ  ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା,ਕਮਾਂਡ ਅਤੇ  ਕੰਟਰੋਲ ਸਿਸਟਮ
କମାଣ୍ଡ୍ ଶୃଙ୍ଖଳା |,ਕਮਾਂਡ ਚੇਨ
କମାଣ୍ଡ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଗ୍ରାମ୍ |,ਕਮਾਂਡ ਕੰਟਰੋਲ ਪ੍ਰੋਗਰਾਮ
ଦୁଇଥର ଶବ୍ଦ ନିର୍ଦ୍ଦେଶ ଦିଅ |,ਕਮਾਂਡ ਡਬਲ ਸ਼ਬਦ
ନିର୍ଦ୍ଦେଶନାମା,ਕਮਾਂਡ ਫੰਕਸ਼ਨ
କମାଣ୍ଡ୍ ଇଣ୍ଟରପ୍ରେଟର |,ਕਮਾਂਡ ਦੁਭਾਸ਼ੀਆ
ନିର୍ଦ୍ଦେଶ ଭାଷା,ਕਮਾਂਡ ਭਾਸ਼ਾ
ନିର୍ଦ୍ଦେଶ ତାଲିକା |,ਕਮਾਂਡ ਸੂਚੀ
ନିର୍ଦ୍ଦେଶ ନାମ,ਕਮਾਂਡ ਦਾ ਨਾਮ
ନିର୍ଦ୍ଦେଶ ସୂଚକ,ਕਮਾਂਡ ਪੁਆਇੰਟਰ
ନିର୍ଦ୍ଦେଶ  ପ୍ରକ୍ରିୟାକରଣ,ਕਮਾਂਡ  ਕਾਰਵਾਈ
କମାଣ୍ଡ୍ ପ୍ରୋସେସର୍ |,ਕਮਾਂਡ ਪ੍ਰੋਸੈਸਰ
ନିର୍ଦ୍ଦେଶକୁ ପୁନ ry ଚେଷ୍ଟା କର,ਕਮਾਂਡ ਦੁਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋ
କମାଣ୍ଡ୍ ଷ୍ଟେଟମେଣ୍ଟ,ਕਮਾਂਡ ਸਟੇਟਮੈਂਟ
କମାଣ୍ଡ୍ ସିଷ୍ଟମ୍ |,ਕਮਾਂਡ ਸਿਸਟਮ
ମନ୍ତବ୍ୟ ଦିଅନ୍ତୁ |,ਟਿੱਪਣੀ
ମନ୍ତବ୍ୟ କ୍ଷେତ୍ର,ਟਿੱਪਣੀ ਫੀਲਡ
ମନ୍ତବ୍ୟ ଷ୍ଟେଟମେଣ୍ଟ,ਟਿੱਪਣੀ ਬਿਆਨ
ବାଣିଜ୍ୟିକ ଆବେଦନ,ਵਪਾਰਕ ਕਾਰਜ
ବାଣିଜ୍ୟିକ ବର୍ଣ୍ଣ,ਵਪਾਰਕ ਚਰਿੱਤਰ
ବାଣିଜ୍ୟିକ ନିର୍ଦ୍ଦେଶ ସେଟ୍ |,ਵਪਾਰਕ ਨਿਰਦੇਸ਼ ਸੈੱਟ
ସାଧାରଣ କ୍ଷେତ୍ର |,ਆਮ ਖੇਤਰ
ସାଧାରଣ ବ୍ଲକ,ਆਮ ਬਲਾਕ
ସାଧାରଣ ବ୍ୟବସାୟ-ଆଧାରିତ (କୋବୋଲ୍),ਆਮ ਕਾਰੋਬਾਰ-ਅਧਾਰਿਤ (ਕੋਬੋਲ)
ସାଧାରଣ ବାହକ |,ਆਮ ਕੈਰੀਅਰ
ସାଧାରଣ ବାହକ ବ୍ୟୁରୋ |,ਆਮ ਕੈਰੀਅਰ ਬਿ Bureau ਰੋ
ସାଧାରଣ ନିର୍ଦ୍ଦେଶ ଭାଷା |,ਆਮ ਕਮਾਂਡ ਭਾਸ਼ਾ
