Bengali,Marathi
পরিচলন,संवहन
প্রচার পোস্ট,पोचवणारी पोस्ट
ভাস্কুলার,रक्तवहिन्यासंबंधीचा
নিয়মিত পারমাণবিক ওজন,नियमित अणु वजन
"to converge, to converge","अभिसरण करणे, अभिसरण करणे"
"convergence, convergence","अभिसरण, अभिसरण"
কনভারজিং লেন্স,अभिसरण लेन्स
"বিপরীত, বিপরীত","विरुद्ध, विरुद्ध"
বিপরীতভাবে,VICA उलट
রূপান্তর,रूपांतरण
রূপান্তরিত,रूपांतरित
রূপান্তরকারী,कनवर्टर
রূপান্তরযোগ্য লেন্স,परिवर्तनीय लेन्स
উত্তল,उत्तल
উত্তল,बहिर्वक्रता
উত্তল,उत्तल
দ্বিকনভেক্স,द्विउत्तल
কুল্যান্ট,शीतलक
"রেফ্রিজারেন্ট, চিলার","थंडगार, थंडगार"
কুলিজ টিউব,कूलिज ट्यूब
শীতল,थंड करणे
কুল্যান্ট,शीतलक
সহযোগিতামূলক ঘটনা,सहकारी घटना
"সমন্বয় করা, সমন্বয় করা","समन्वय, समन्वय"
পরিচালক অক্ষ,दिग्दर्शक अक्ष
প্ল্যানার,प्लॅनर
সমতলতা,सपाटपणा
"অনুলিপি, অনুলিপি, অনুলিপি","कॉपी, कॉपी, कॉपी"
মূল,कोर
মূল ইলেকট্রন,कोर इलेक्ट्रॉन
কোরিওলিস ত্বরণ,कोरिओलिस प्रवेग
কোরিওলিস বল,कोरिओलिस बल
"কিরিত, করোনা","किरीट, कोरोना"
করোনা অস্ট্রেলিয়া,कोरोना ऑस्ट्रेलिया
করোনা বোরিয়ালিস,कोरोना बोरेलिस
সুর্যের আগুনের ফুল্কি,सौर भडकणे
দানা,ग्रेन्युल
দানাদার,दाणेदार
"সঠিক, সঠিক","बरोबर, बरोबर"
সংশোধিত,सुधारित
"সংশোধন, সংশোধন","सुधारणा, सुधारणा"
সহ- সম্পর্ক,सह - संबंध
"correspond, correspond","पत्रव्यवहार करणे, पत्रव्यवहार करणे"
সমিতির নিয়ম,असोसिएशनचे नियम
অনুষঙ্গ,साथीदार
কোসাইন নিয়ম,कोसाइन नियम
স্থান প্রাচুর্য,जागा विपुलता
মহাজাগতিক,वैश्विक
মহাকাশ রশ্মি বিস্ফোরিত,अंतराळ किरण फुटला
"মহাকাশ রশ্মি, মহাজাগতিক রশ্মি","अंतराळ किरण, वैश्विक किरण"
স্থান বৃষ্টিপাত,जागा पर्जन्य
স্থান,जागा
মহাজাগতিক,वैश्विक
"cosmology, cosmology","कॉस्मॉलॉजी, कॉस्मॉलॉजी"
মহাকাশচারী,अंतराळवीर
মহাকাশবিজ্ঞান,अंतराळविज्ञान
"কসমস, মহাবিশ্ব","कॉसमॉस, ब्रह्मांड"
কুলম্ব,कूलॉम्ब
কুলোমি এলাকা,कुलोमी क्षेत्र
কুলমিটার,क्युलोमीटर
"গণনা, গণনা, গণনা, গণনা","मोजणे, मोजणे, मोजणे, मोजणे"
"গণনা, বিপরীত গণনা","मोजणी, उलट मोजणी"
"ক্যালকুলেটর, কাউন্টার, প্যানেল","कॅल्क्युलेटर, काउंटर, पॅनेल"
ঘড়ির কাঁটার বিপরীত দিকে,घड्याळाच्या उलट दिशेने
"বিপরীত বর্তমান, বিপরীত বর্তমান","रिव्हर्स करंट, काउंटर करंट"
বিরোধী ইলেক্ট্রোমোটিভ ফোর্স,विरोधी इलेक्ट्रोमोटिव्ह शक्ती
ডেপুটেশন,प्रतिनियुक्ती
বিপরীত ধড়,उलट धड
গণনা হার,गणना दर
"গণনা, গণনা-সংখ্যা, গণনা, গণনা","मोजणे, मोजणे-संख्या, मोजणे, मोजणे"
বল জোড়া,सक्तीची जोडी
যুগল,जोडलेले
সংযোজনকারী,जोडणारा
কাপলিং,जोडणी
"অভিপ্রেত দিক, পথ, পথ","इच्छित दिशा, मार्ग, मार्ग"
সমযোজীতা,सहसंयोजकता
সমযোজীতা,सहसंयोजकता
সহযোগী,सहकारी
সহবাস,सहप्रसरण
সহগামী,सहवर्ती
"কভারেজ এলাকা, সম্প্রচার এলাকা","कव्हरेज क्षेत्र, प्रसारण क्षेत्र"
কভার শীট,कव्हर शीट
বকবক,बडबड
উর্বরতার হার,प्रजनन दर
সামান্য বিকৃতি,किंचित विकृती
চূড়া,शिखर
"মাপকাঠি, মানদণ্ড","निकष, निकष"
সমালোচনামূলক,गंभीर
সমালোচনা,गंभीरता
মকর ক্লিপ,मकर क्लिप
দুর্বৃত্তদের অন্ধকার রাজ্য,बदमाशांचे गडद साम्राज्य
ক্রস-হাইব্রিড হাইব্রিডাইজেশন,क्रॉस क्रॉस हायब्रिडायझेशन
ক্রস ব্যান্ড যোগাযোগ,क्रॉस बँड संप्रेषण
অপ্রাসঙ্গিক চরিত্রের অবয়ব,असंबद्ध व्यक्तिचित्रण
ক্রস বন্ধন,क्रॉस संबंध
অতিক্রম করা এলাকা,ओलांडलेले क्षेत्र
ন্যূনতম বিকৃতি লেন্স,किमान विकृती लेन्स
ক্রস পণ্য,क्रॉस उत्पादन
অপ্রাসঙ্গিক সংকেত,असंबद्ध सिग्नल
মেঝে দখল,मजल्यांचे अतिक्रमण
রূপান্তর জোন,संक्रमण क्षेत्र
রূপান্তর বিন্দু,संक्रमण बिंदू
বিনিময় মূল্য,विनिमय मूल्य
ভেক্টর-পণ্য ভেক্টর-পণ্য,वेक्टर-उत्पादन वेक्टर-उत्पादन
"ক্রস বিভাগ, ক্রস বিভাগ","क्रॉस सेक्शन, क्रॉस सेक्शन"
"মাল্টিপল টার্ম, হাইব্রিড টার্ম","एकाधिक संज्ञा, संकरित संज्ञा"
ক্রস তারের,क्रॉस वायर
"মুকুট অপটিক্যাল গ্লাস, মুকুট অপটিক্যাল গ্লাস","क्राउन ऑप्टिकल ग्लास, क्राउन ऑप्टिकल ग्लास"
শীতল মিশ্রণ,थंड मिश्रण
নিম্ন তাপমাত্রা ইলেকট্রনিক্স,कमी तापमान इलेक्ट्रॉनिक्स
হাইপোথার্মিয়া,हायपोथर्मिया
ক্রায়োজেনিক পরীক্ষাগার,क्रायोजेनिक प्रयोगशाळा
নিমরতাপিকি,निम्रतापिकी
হিমায়িত পরিমাপক,अतिशीत गेज
ক্রাইমেট্রিক ধ্রুবক,क्रायोमेट्रिक स्थिरांक
স্ফটিক,क्रिस्टल
"স্ফটিক, তন্তুযুক্ত","स्फटिक, तंतुमय"
"স্ফটিককরণ, স্ফটিককরণ, স্ফটিককরণ","क्रिस्टलायझेशन, क्रिस्टलायझेशन, क्रिस्टलायझेशन"
স্ফটিক বিজ্ঞানী,क्रिस्टल शास्त्रज्ञ
স্ফটিক-কাঠামোগত,क्रिस्टल-स्ट्रक्चरल
স্ফটিক গঠন,क्रिस्टल रचना
"ক্রিস্টালোগ্রাফি, স্ফটিক বিজ্ঞান","क्रिस्टलोग्राफी, क्रिस्टल सायन्स"
জালি স্থানান্তর অপারেশন,जाळी हस्तांतरण ऑपरेशन
স্ফটিক ধোঁয়া,क्रिस्टल धुसफूस
কিউব কিউব,घन घन
"ঘনক, ঘনক, ঘনক, ত্রিভুজ, ঘনক, ত্রিভুজ","घन, घन, घन, त्रिकोण, घन, त्रिकोण"
কিউবিক ফাটল,क्यूबिक क्लीवेज
অরবিটাল,कक्षीय
ক্রমবর্ধমান,संचयी
কিউরি ধ্রুবক,क्युरी स्थिरांक
কিউরি এফেক্ট,क्युरी इफेक्ट
"কিউরি পয়েন্ট, কিউরি তাপমাত্রা, কুরি ডিম্যাগনেটাইজেশন পয়েন্ট","क्युरी पॉइंट, क्युरी टेम्परेचर, क्युरी डिमॅग्नेटायझेशन पॉइंट"
কিউরি,क्युरी
প্রবাহ,प्रवाह
স্রোতের সংখ্যালঘু,प्रवाहाचा अल्पसंख्याक
বিতরণ,वितरण
বক্রতা,वक्रता
বক্ররেখা বক্ররেখা,वक्र वक्र रेषा
বাঁকা,वक्र
বক্ররেখা বার,वक्र बार
বাঁকা পাতা,वक्र पृष्ठ
বৃদ্ধি বক্ররেখা,वाढ वक्र
বক্ররেখা,वक्र
"ছিদ্রকারী, কাটা","छिद्र शेवट, कटिंग"
শেষ স্থান,शेवटचा झोन
শেষ ফ্রিকোয়েন্সি,शेवटची वारंवारता
শেষপ্রান্ত,शेवटचा बिंदू
টার্মিনাল পয়েন্ট বেগ,टर्मिनल बिंदू वेग
টার্মিনাল ভোল্টেজ,टर्मिनल व्होल्टेज
"অভিনয়কারী, অভিনয়কারী","कलाकार, कलाकार"
সাইবারনেটিক্স,सायबरनेटिक्स
"চক্র, চক্র, চক্র","सायकल, सायकल, सायकल"
প্রতি সেকেন্ডে চক্র,सायकल प्रति सेकंद
"চক্রাকার, চক্রীয়","चक्रीय, चक्रीय"
স্পিন,फिरकी
চক্রীয় পেন্ডুলাম,चक्रीय लोलक
সাইক্লোট্রন,सायक्लोट्रॉन
সাইক্লোট্রন ফ্রিকোয়েন্সি,सायक्लोट्रॉन वारंवारता
"সিলিন্ডার, সিলিন্ডার","सिलेंडर, सिलेंडर"
"নলাকার, সিলিন্ডার আকৃতি, সিলিন্ডার, সিলিন্ডার","दंडगोलाकार, सिलेंडर आकार, सिलेंडर, सिलेंडर"
সিলিন্ডার সুরেলা,सिलेंडर हार्मोनिक
স্যাঁতসেঁতে,ओलसर
স্যাঁতসেঁতে সহজ সুরেলা দোলন,ओलसर साधे हार्मोनिक दोलन
দাম্পার,डम्पर
ড্যানিয়েল সেল,डॅनियल सेल
অন্ধকার,गडद
"রিসোর্স রিসোর্স, রিসোর্স রিসোর্স, ট্রাস্ট রিসোর্স","दान केलेली संसाधने, अधीनस्थ संसाधने, ट्रस्ट संसाधने"
"পচন উৎপাদনকারী, দুধ উৎপাদিত, পিতামাতা, বংশধর","विघटन उत्पादक, दूध उत्पादित, पालक, संतती"
ডেভিসন গরম পরীক্ষা,डेव्हिसन अधिक गरम प्रयोग
ডিসি (নির্দেশক),D.C. (निर्देशक)
নিষ্ক্রিয় অংশ,निष्क्रिय भाग
নীরব জায়গা,शांत जागा
ডি ব্রাগ্লি তরঙ্গদৈর্ঘ্য,डी ब्रॅगली तरंगलांबी
Debye বৈশিষ্ট্যগত তাপমাত্রা,Debye वैशिष्ट्यपूर्ण तापमान
"Debye দৈর্ঘ্য, Debye দূরত্ব","Debye लांबी, Debye अंतर"
ঋণ অবকাশ,कर्ज-विराम
ক্ষয়,क्षय
ক্ষয় সূচক,क्षय निर्देशांक
diluent,सौम्य
স্থগিত করা,मंद होणे
বিরতি সময়,विराम वेळ
ডেসিবেল,डेसिबल
ডেসিবেলোমিটার,डेसिबेलोमीटर
"দশমিক, দশমিক","दशांश, दशांश"
শ্রেণীবিভাগ,वर्गीकरण
"উত্থান, বিপ্লব, উদ্যোগ, পতন","उलथापालथ, क्रांती, उपक्रम, घट"
আইসোমেট্রিক বৃত্ত,सममितीय वर्तुळ
ডিকোডার,डिकोडर
"পচন, দ্রবীভূতকরণ","विघटन, विघटन"
ডিকম্প্রেশন,डीकंप्रेशन
দূষণ,निर्जंतुकीकरण
অলংকরণ,अलंकार
সংযোজন,संयुग्मन
হ্রাস ফাংশন,कमी करणारे कार्य
আবহাওয়া,हवामान
লঙ্ঘন,उल्लंघन
সাবফ্লোর,उपमजला
গভীর স্থান,खोल जागा
ডেরিভেশন,व्युत्पत्ती
"ত্রুটি, ত্রুটি, ক্ষতি, ঘাটতি","दोष, त्रुटी, नुकसान, कमतरता"
অন্যায়,चुकीचे
অনাক্রম্যতা,प्रतिकारशक्ती
সীমাবদ্ধ দরজা,मर्यादा दरवाजा
"সংজ্ঞা, স্বচ্ছতা","व्याख्या, स्पष्टता"
বিচ্যুত,विचलित करणे
অপসারণকারী,डिफ्लेक्टर
"deflection, deflection","विक्षेपण, विक्षेपण"
বিচ্যুতিপূর্ণ ফোকাস,विचलित फोकस
প্রতিফলন-দ্বৈত আয়না,विक्षेपन-दुहेरी आरसा
বিচ্যুতি অঞ্চল,विक्षेपण क्षेत्र
মাধ্যাকর্ষণ প্রভাবিত বিচ্যুতি,गुरुत्वाकर्षण-प्रभावित विक्षेपण
সংক্ষেপণ প্লেট,संक्षेप प्लेट्स
ফোকাস,लक्ष केंद्रित
বিকৃতি,विकृती
"বিকৃতি, বিকৃতি","विकृती, विकृती"
ভিগাসন,विगासन
"debauchery, debauchery","धिक्कार, लबाडी"
"to be defiled (ver.), degraded (n.), degraded (v.)","अपवित्र (ver.), degraded (n.), degraded (v.)"
বর্জ্য গ্যাস,कचरा वायू
"aberration, aphasia, deprivation, deprivation","विकृती, वाचा, वंचितता, वंचितता"
সন্তোষজনক,समाधानकारक
"ডিগ্রী, ডিগ্রী, মাত্রা, ডিগ্রী, ডিগ্রী, পরিমাণ, লব","पदवी, पदवी, परिमाण, पदवी, पदवी, प्रमाण, अंश"
ঘনত্ব-ভলিউম,एकाग्रता - मात्रा
বিয়োজন পরিমাণ,पृथक्करण प्रमाण
স্বাধীনতা ডিগ্রী। স্বাধীনতা ডিগ্রী,स्वातंत्र्याची डिग्री. स्वातंत्र्याची डिग्री
আয়নকরণের পরিমাণ,आयनीकरणाचे प्रमाण
মেরুকরণের মাত্রা,ध्रुवीकरणाचे परिमाण
নির্ভুলতা পরিমাণ,अचूकतेचे प्रमाण
dehumidification,आर्द्रीकरण
ডিওনাইজেশন,डीआयनीकरण
বিলম্ব,विलंब
বিলম্বিত,उशीर झालेला
স্থানীয়করণ,स्थानिकीकरण
ডেল্টা ফাংশন,डेल्टा फंक्शन
চুম্বকীয়করণ,विचुंबकीकरण
চুম্বকীয় বক্ররেখা,चुंबकीय वक्र
demagnetizer,डिमॅग्नेटायझर
demodulation,demodulation
ঘন যানজট,दाट गर्दी
ঘনত্ব পরিমাপক,घनता मापक
"ঘনত্ব, ঘনত্ব","घनता, घनता"
অবচয় স্তর,घसारा पातळी
অবক্ষয় অঞ্চল,क्षीणता क्षेत्र
ডিপোলারাইজেশন,अध्रुवीकरण
depolarized,depolarized
ডিপোলারাইজার,डिपोलायझर
"ক্ষেত্রের গভীরতা, ক্ষেত্রের তীব্রতা","फील्डची खोली, फील्डची तीव्रता"
"derived polarogram, derived polarogram","व्युत्पन्न polarogram, व्युत्पन्न polarogram"
উদ্ভূত,साधित
"descending, descending","उतरते, उतरते"
"descent, decent","वंश, वंश"
"বর্ণনা, নির্মাণ, আঁকা","वर्णन करा, तयार करा, काढा"
হর,भाजक
"ডিজাইন করা, ডিজাইন করা (n.) ডিজাইন করা, ডিজাইন করা (n.)","रचना करणे, रचना करणे (n.) रचना करणे, रचना करणे (n.)"
ধ্বংস,नाश
ধ্বংসাত্মক হস্তক্ষেপ,विध्वंसक हस्तक्षेप
"ধ্বংসাত্মক, ধ্বংসাত্মক","विध्वंसक, विध्वंसक"
"সনাক্তকরণ, সনাক্তকরণ","ओळख, ओळख"
সংগ্রাহক,कलेक्टर
নির্ণয়বাদ,निर्धारवाद
নির্ধারক,निर्धारक
সংকল্প,निर्धार
নির্ধারণ,ठरवण्यासाठी
নির্ধারিত,ठरवले
ডিউটরন,ड्यूटरॉन
"প্রকাশ করা, বিকাশ করা, বিকাশ করা","व्यक्त करणे, विकसित करणे, विकसित करणे"
"বিকাশকারী, বিকাশকারী","विकसक, विकसक"
"উন্নয়ন, উন্নয়ন","विकास, विकास"
বিচ্যুতি,विचलन
শিশির,दव
শিশির বিন্দু,दव बिंदू
দক্ষিণ মেরুকরণকারী,दक्षिण ध्रुवीकरण
ডায়গনিস্টিক পরীক্ষা,निदान चाचणी
তির্যক,कर्ण
চিত্র,आकृती
চিত্র,आकृती
ডায়াল,डायल
ডায়ম্যাগনেটিক,डायमॅग्नेटिक
"ডায়ম্যাগনেটোলজি, ডায়ম্যাগনেটিক উপাদান","डायमॅग्नेटोलॉजी, डायमॅग्नेटिक सामग्री"
diamagnetism,डायमॅग्नेटिझम
ব্যাস,व्यासाचा
diametrically বিপরীত,diametrically विरुद्ध
"হীরা, হীরা","हिरा, हिरा"
মধ্যচ্ছদা ডায়াফ্রাম,"डायाफ्राम, डायाफ्राम"
তাপ বিনিময় করা,उष्णता विनिमय
তাপ বিনিময় করা,उष्णता विनिमय
"ডায়াটোনিক স্বরগ্রাম, ডায়াটোনিক স্বরাগ্রাম","डायटोनिक स्वरग्राम, डायटोनिक स्वरग्राम"
"বিভাজন, আধা শিল্প","विभाजन, अर्ध-कला"
ডাইক্রোমেট কোষ,डायक्रोमेट सेल
"দ্বিধাবিভক্তি, ভিজ্যুয়াল ডিকোটমি, লেভেল ডিকোটমি","द्विविभाजन, दृश्‍य द्वंद्व, पातळी द्वंद्व"
ডিক্টাফোন,डिक्टाफोन
অস্তরক,डायलेक्ट्रिक
ডাইলেট্রিক্স,डायलेक्ट्रिक्स
ডিজেল চক্র,डिझेल सायकल
ফাঁক,अंतर
"ডিফারেনশিয়াল ফ্রিকোয়েন্সি, ডিভিয়েশন ফ্রিকোয়েন্সি","विभेदक वारंवारता, विचलन वारंवारता"
"ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ইন্টারস্টিশিয়াল, ডিফারেনশিয়াল","भिन्नता, भिन्नता, भिन्नता, भिन्नता, अंतराळ, भिन्नता"
ডিফারেনশিয়াল শোষণ,विभेदक शोषण
পার্থক্য পরিবর্ধক,डिस्टिंक्शन एम्पलीफायर
"অনুপ্রবেশকারী ক্যালোরিমিটার, অনুপ্রবেশকারী ক্যালোরিমিটার","penetrative calorimeter, penetrative calorimeter"
ডিফারেনশিয়াল ক্যাপাসিটর,विभेदक कॅपेसिटर
ডিফারেনশিয়াল জোন,विभेदक झोन
ডিফারেনশিয়াল ডিফিউশন,विभेदक प्रसार
আঙ্গক,विभेदक समीकरण
ডিফারেনশিয়াল বিলুপ্তি সহগ,विभेदक विलोपन गुणांक
ইন্টারমিটার আয়নকরণ চেম্বার,इंटरमीटर आयनीकरण कक्ष
ডিফারেনশিয়াল আইসোটোপ পদ্ধতি,विभेदक समस्थानिक पद्धत
ডিফারেনশিয়াল বেগ,विभेदक वेग
পার্থক্য করা,वेगळे करणे
"পার্থক্য করা, পার্থক্য করা","भिन्न, भिन्नता"
"পার্থক্য, পার্থক্য","भिन्नता, भिन्नता"
বিবর্তন,विवर्तन
ডিফ্র্যাক্টোমিটার,डिफ्रॅक्टोमीटर
"diffused, diffused","पसरलेले, पसरलेले"
বিচ্ছুরিত,पसरलेले
বিস্তার,प्रसार
diffusivity,प्रसार
"অঙ্ক, ব্যাস, আঙুল","अंक, व्यास, बोट"
ডিজিটাল রেকর্ডিং,डिजिटल रेकॉर्डिंग
ডিজিটাল ভোল্টমিটার,डिजिटल व्होल्टमीटर
দ্বি-আইসোটোপিক উপাদান,द्वि-समस्थानिक घटक
বিস্তার,प्रसार
সম্প্রসারণ বিকৃতি,विस्तार विकृती
এক্সোমিটার,एक्सोथर्मोमीटर
ভিসফারিনি,विसफरिणी
"এক্সটেনশন, দৈর্ঘ্য-প্রস্থ, মাত্রা, শক্তি","विस्तार, लांबी-रुंदी, परिमाण, शक्ती"
মাত্রিক,मितीय
মাত্রিকতা,आयाम
বীমা ইউনিট,विमा युनिट
মাত্রাহীন মাত্রা,आकारहीन परिमाण
"অবচয়, হ্রাস","घसारा, घट"
উজ্জ্বল,तेजस्वी
ডায়োড,डायोड
diopter,diopter
প্রতিসরণ জোন,अपवर्तन क्षेत्र
প্রতিসরণকারী লেন্স,अपवर्तक लेन्स
"bow down, bow down, trough","नतमस्तक, नतमस्तक, कुंड"
পতনের কোণ,पडण्याचा कोन
ডাইপোল,द्विध्रुव
বাইপোলার স্তর,द्विध्रुवीय थर
ডিরাক ডেল্টা ফাংশন,डायरॅक डेल्टा फंक्शन
"সোজা, সোজা, সোজা, সরাসরি, বিপরীত","सरळ, सरळ, सरळ, थेट, विरुद्ध"
অনুলোম পারস্পরিক সম্পর্ক,अनुलोम सहसंबंध
সরাসরি বর্তমান,थेट वर्तमान
সরাসরি,थेट
"সরাসরি প্রভাব, সরাসরি প্রভাব","थेट फटका, सरळ फटका"
"দিক, দিক","दिशा, दिशा"
নির্দেশমূলক,दिशात्मक
স্থান স্থিতিশীলতা,जागा स्थिरता
"ডিকোসিন, ডিকোসিন","डिकोसाइन, डिको-कोसाइन"
"দিকনির্দেশনামূলক, দিকনির্দেশক, দিকনির্দেশনামূলক","दिशात्मक, दिशात्मक, दिशात्मक"
দিকনির্দেশনা,दिशादर्शकता
সাধারণ জালি,सामान्य जाळी
সোজা লাইন,सरळ रेषा
অনুক্রমিক অনুপাত,अनुक्रमिक गुणोत्तर
সরাসরি পদ্ধতি,थेट पद्धत
অভিমুখ,दिशा
সরাসরি পড়ার ডিভাইস,थेट वाचन साधन
আগে টেলিস্কোপ,समोर दुर्बीण
"বস্তু, বৃত্ত, চাকতি, চাকতি","ऑब्जेक्ट, वर्तुळ, डिस्क, डिस्क"
"নিমজ্জন, ইফিউশন, ব্লিচিং","विसर्जन, प्रवाह, ब्लीचिंग"
জল নিমজ্জন,पाण्यात विसर्जन
"discontinuity, discontinuity, fracture","खंडितता, खंडितता, फ्रॅक्चर"
অবিচ্ছিন্ন,खंडित
"গবেষণা, অনুসন্ধান","संशोधन, शोध"
অসঙ্গতি,विसंगती
কণা,कण
"অবতল অ্যান্টেনা, ডিশ অ্যান্টেনা","अवतल अँटेना, डिश अँटेना"
"dissollution, granulation","विघटन, दाणेदार"
দ্রবীভূত ধ্রুবক,विघटन स्थिर
অপচয় শক্তি,अपव्यय ऊर्जा
দ্রবীভূত অর্ধ-জীবন,विघटन अर्ध-जीवन
দ্রবীভূত পরিসীমা,विघटन श्रेणी
"স্থানচ্যুতি, স্থানচ্যুতি, স্থানচ্যুতি, স্থানচ্যুতি","अव्यवस्था, अव्यवस्था, अव्यवस्था, अव्यवस्था"
"ফল্ট লাইন, ফল্ট কোর","फॉल्ट लाइन, फॉल्ट कोर"
ফল্ট লুপ,फॉल्ट लूप
"ব্যাধি, ব্যাধি, ব্যাধি","अव्यवस्था, अव्यवस्था, अव्यवस्था"
বিশৃঙ্খলা,गोंधळ
"বিভ্রান্তি, বিভ্রান্তি","गोंधळ, गोंधळ"
"dispersed, dispersed","विखुरलेले, विखुरलेले"
"dispersion, scattering","फैलाव, विखुरणे"
প্রক্ষিপ্ত,प्रक्षेपण
dispersant,dispersant
প্রতিফলন,चिंतनशीलता
উত্পাটন,विस्थापन
প্রদর্শনী,प्रदर्शन
কনসোল,कन्सोल
বিচ্ছিন্নকরণ শক্তি,विघटन शक्ती
অসম,असमान
ক্ষয় সহগ,क्षय गुणांक
ক্ষয়কারী,संक्षारक
ক্ষয় সিস্টেম,क्षय प्रणाली
বিভাজ্য,वेगळे करण्यायोग्य
পৃথক,वेगळे केले
স্বভাব,स्वभाव
সামঞ্জস্যহীনতা,विसंगतता
দূরত্ব,अंतर
দূরবর্তী,दूरवर
"স্বতন্ত্র, স্বতন্ত্র, স্বতন্ত্র, অভিব্যক্তিপূর্ণ","वेगळे, वेगळे, वेगळे, अर्थपूर्ण"
বৈষম্য,भेदभाव
পৃথক সম্পত্তি,स्वतंत्र मालमत्ता
"পার্থক্য করা, পার্থক্য করা","वेगळे करणे, वेगळे करणे"
বিকৃত,विकृत
বিকৃতি,विकृती
বিকৃতি স্থিতিস্থাপকতা,विकृत लवचिकता
বিতরণ করা পরিবর্ধক,वितरित अॅम्प्लीफायर
"বিতরণ, বিতরণ","वितरण, वितरण"
"বন্টন নিয়ম, বন্টন নিয়ম","वितरण नियम, वितरण नियम"
ঝামেলা,अडथळा
"পীড়িত, বিঘ্নিত ভারসাম্য","व्यथित, विस्कळीत समतोल"
বিরক্তিকর শক্তি,त्रासदायक शक्ती
"অহনিক, দিবাচর, দিবা, দৈনিক","आहनिक, दिवाचार, दिवा, दैनिक"
দৈনিক গতি,रोजचा वेग
দ্বিজাতিক,द्विसंवेदी
"নষ্ট করা, নষ্ট করা","उधळणे, उधळणे"
"divergence, divergence, divergence","भिन्नता, विचलन, भिन्नता"
ভিন্নমুখী,वळवणारा
ডাইভারশন,वळवणे
"বিভক্ত, বিভক্ত","विभागलेला, विभागलेला"
"বিভাগ, বিভাগ, বিভাগ","विभागणी, विभागणी, विभागणी"
আয়নোস্ফিয়ারের D স্তর,आयनोस्फियरचा डी थर
"অঞ্চল, প্রদেশ, অঞ্চল, ডোমেইন","प्रदेश, प्रांत, प्रदेश, डोमेन"
"গম্বুজ, গম্বুজ","घुमट, घुमट"
প্রভাবশালী অবস্থান,प्रभावशाली स्थिती
দাতা স্তর,दाता पातळी
মাদিত চুক্তি,मदित तह
"ভেজাল, ভেজাল","भेसळ, भेसळ"
ডপলার এফেক্ট,डॉपलर प्रभाव
"ডোজ, ডোজ","डोस, डोस"
কোয়ান্টোমিটার,क्वांटोमीटर
"ডটেড, ডটেড","ठिपके, ठिपके"
"ডবল, ডিপ্লয়েড, পেয়ার, ডুয়াল, কমন, ডিকোটোমাস","दुहेरी, द्विगुणित, जोडी, दुहेरी, सामान्य, द्विभाजक"
ডবল বন্ড,दुहेरी बाँड
বাইকনভেক্স লেন্স,द्विकोनव्हेक्स लेन्स
বাইকনভেক্স লেন্স,द्विकोनव्हेक्स लेन्स
বাইনারি ডিফারেনশিয়াল,बायनरी भिन्नता
ডবল ionization,दुहेरी आयनीकरण
ডবল অণু,दुहेरी रेणू
দ্বিগুণ নির্ভুলতা,दुहेरी अचूकता
ডবল প্রতিসরণ,दुहेरी अपवर्तन
ডবল সিরিজ,दुहेरी मालिका
জোড়া তারা,तारे जोडी
দ্বিগুণ,दुप्पट
অ্যাক্রোম্যাটিক লেন্স জোড়া,अॅक्रोमॅटिक लेन्स जोडी
"diffusion, expansion","प्रसार, विस्तार"
দ্বিগুণ চার্জযুক্ত কণা,दुप्पट चार्ज केलेला कण
উভচর দূষিত,उभयचर भ्रष्ट
ডবল আয়নিত,दुहेरी ionized
নিম্নগামী,खालच्या दिशेने
ট্র্যাকশন আকরিক আকরিক আধা কমপ্যাক্ট,ट्रॅक्शन अयस्क सेमी कॉम्पॅक्ट
ট্র্যাকশন বল,कर्षण शक्ती
"বাহ, প্রবাহ, অপোধ, প্রবাহ (খনি), পাঞ্জ (খাদ্য), স্থানচ্যুতি","वाह, प्रवाह, अपोध, प्रवाह (खाण), पंझ (अन्न), विस्थापन"
স্রোতধারা,प्रवाह प्रवाह
কর্মক্ষম,कार्यरत
পরিবাহী ভোল্টেজ,वहन व्होल्टेज
ছোট বল,लहान चेंडू
হঠাৎ বিরতি,अचानक ब्रेक
"বিন্দু, মাইক্রো পয়েন্ট, ফোঁটা","बिंदू, सूक्ष्म बिंदू, थेंब"
পতন,पडणे
শুষ্ক,कोरडे
শুকনো শুকনো হাইগ্রোমিটার,कोरडे कोरडे हायग्रोमीटर
ব্যর্থ যোগাযোগ,अयशस्वी संपर्क
"ডবল অপারেশন, ডুয়াল অপারেশন","दुहेरी ऑपरेशन, दुहेरी ऑपरेशन"
নালী,वाहिनी
প্রসার্য,तन्य
প্রসার্য,तन्य
আবছা,मंद
নিঃশব্দ,नि:शब्द करा
জবানবন্দি,पदच्युती
বামন তারা,वामन तारा
ডবল অক্ষ,दुहेरी अक्ष
গতিশীল,गतिमान
গতিশীল,गतिमान
"গতিবিদ্যা, গতিবিদ্যা","गतिशीलता, गतिशीलता"
ডায়নামো,डायनॅमो
খাওয়া,जेवण
"পৃথিবী, পৃথিবী","पृथ्वी, पृथ्वी"
ভূমিকম্পের তীব্রতা,भूकंपाची तीव्रता
পৃথিবী উপগ্রহ,पृथ्वी उपग्रह
পৃথিবী সংযোগ ব্যবস্থা,पृथ्वी कनेक्शन प्रणाली
স্থল তারের,ग्राउंड वायर
