Hindi,Marathi
"संलयन, संगलन",फ्यूजन
रूआं,अस्पष्ट
रोएंदार,अस्पष्ट
सौंफ,"एका जातीची बडीशेप, बडीशेप"
मेथी,मेथी
अंजीर,अंजीर
कंगनी,बोटा बाजरी
दावी,अग्निशामक बुश
पलाश,जंगलाची ज्योत
फ्रेंच बीन,फ्रेंच बीन
पिस्सू,पिसू
लोमड़ी,कोल्हा
फल मक्खी,फळ माशी
"वृक्ष व्रण, पिटिका",पित्त (हॉर्ट)
"युग्मक, गैमीट",गेमेट
"उद्यान, बाग",बाग
"पनसाल, जलमापी",गेज (पाणी)
जीन संग्रह,जीन बँक
जीन टैगन,जीन टॅगिंग
वंशावली विज्ञान,जीनोलॉजी
जीन मानचित्र,अनुवांशिक नकाशा
आनुवंशिकी,अनुवांशिक
"जीनोम, संजीन",जीनोम
संजीनी संग्रह,जीनोमिक लायब्ररी
जीनोमिक्स,जीनोमिक्स
जीनप्ररूपी,जीनोटाइप
"जीनी संरचना, जीन प्ररूप",जीनोटाइप
वंश,वंश
"जीनस, वंश",वंश
"रोगाणु, जर्म",अंकुर
रोगाणुनाशी,जंतुनाशक
अंकुरण,उगवण
"जननद्रव्य, जर्मप्लाज्म",जर्मप्लाझम
जिबरेलिक अम्ल,गिब्बरेलिक acid सिड
ओटना,जिनिंग
तुष,ग्लूम
"लसदार, ग्लूटिनी",ग्लूटीनस
ग्लाइकोलिसिस,ग्लायकोलिसिस
"नाइस, शैल",Gneiss
स्वर्णिम क्रांति,सुवर्ण क्रांती
"श्रेणीकरण, वर्गीकरण, स्तरीकरण",ग्रेडिंग
"कलमबंद पादप, कलमी पौधा",कलम केलेला वनस्पती
कलम असंगत,कलम-विसंगत
ग्रैना,ग्रॅना
कणिकायन,ग्रॅन्युलेशन
हरी खाद,ग्रीन खत
हरित क्रांति,हरित क्रांती
वृद्धि और परिवर्धन,वाढ आणि विकास
"गोंद रोग, गोंदार्ति",गमोसिस
भिन्नस्थ - उभयस्त्रीलिंगी,गायनोडिओसियस
माजूफल,पित्त नट
लहसुन,लसूण
जरबेरा,गर्बेरा
घरकिन,Gherkin
अदरक,आले
ग्लेडियोलस,ग्लॅडिओलस
महकुवा,बकरी तण (एजराटम)
"ग्रेप फ्रूट, चकोतरा",द्राक्षफळ
अंगूर,द्राक्षे
मूंग,हिरवा हरभरा
भीमल,ग्रेव्हिया
मूंगफली,शेंगदाणे
अमरूद,पेरू
गिनी घास,गिनिया गवत
पीटिका कीट,पित्त मिज
टिड्ड़ा,गवत हॉपर
गंधी कीट,Gondhy बग
"प्रकृति, स्वभाव, रूपगुण, स्वरूप",सवय
"ओला, करकापात, करका",गारा
रोमिलवैच,केशरचना
लवणमृदोद्भिद्,हॅलोफाइट
हैरो,हॅरो
"तुड़ाई सूचकांक, कटाई सूचकांक",कापणी निर्देशांक
"कटाई, कटी फसल, तैयार फसल, उपज",कापणी
"तोड़ना, कटाई, तुड़ाई",कापणी
"अंडे से निकलना, अंडा सेना",हॅच
सूखी घास,गवत
सूखा चारा,गवत
गंजी,गवत
धुंध,धुके
धुंधता,हेझी
"बाली, सिट्टा, मुंडक, शीर्ष, सिर, सिरा",प्रमुख (कृषी)
सिरा (नाली का),प्रमुख (चॅनेलचे)
शीर्ष छंटाई,मागे जात आहे
बाड़,हेज
अधिरक्षण,हेजिंग
कुंडलिनी,हेलिक्स
हेमैटाइट,हेमॅटाइट
"शाक, बूटी",औषधी वनस्पती
"वनस्पति संग्रह, वनस्पति संग्रहालय",हर्बेरियम
शाकनाशी,औषधी वनस्पती
आनुवंशिकता,आनुवंशिकता
वंशागतित्व,आत्मीयता
उभयलिंगी,हर्माफ्रोडाइट
विषमवर्णी,हेटरोक्रोमॅटिक
विषम-निषेचन,हेटरोफर्टिलायझेशन
"संकरओज, हेटेरोसिस",हेटरोसिस
लिंगक्रोमोसोम,हेटरोसोम
परपोषित,हेटरोट्रोफ
षड्गुणित,हेक्साप्लोइड
शीत निष्क्रियता,हायबरनेट
उच्च सघनता रोपण,उच्च घनतेची लागवड
"पिंडलक, हिल (धान)",हिल (तांदूळ)
आयतचित्र,हिस्टोग्राम
उच्च तकनीकी औद्यानिकी,हिटेक फलोत्पादन
"करंड, छत्ता",पोळे
"गुड़ाई, गोड़ना",होईंग
जोत,होल्डिंग
निजी फार्म,होम फार्म
समस्थिति,होमिओस्टॅसिस
वासभूमि,होमस्टीड
समांगता,एकसंधपणा
"सजातीय, समांगी",एकसंध
समधर्मी,होमोलोगस
समयुग्मज,होमोझीगोटे
"खुरलिका, खाद्यधानी, हापर",हॉपर
"संस्तर, क्षितिज",होरायझन
औद्यानिक फसलें,बागायती पिके
"उद्यान विज्ञान, बागवानी, उद्यान कृषि, औद्यानिकी",बागायती
उद्यान वानिक पशुपाल्य खेती,हॉर्टी-सिल्वी खेडूत शेती
परपोषी,होस्ट
तप्त जलोपचार,गरम पाण्याचे उपचार
"हल, छिलका",हुल
आर्द्रता,आर्द्रता
हयूमस,बुरशी
भूसी,भुंगा
छिलका निकालने वाली मशीन,हस्कर
छिलका उतारना,हस्किंग
संकर,संकरित
संकरण,संकरीत
"जलयोजन, जलीयन",हायड्रेशन
जल विज्ञान,हायड्रोलॉजी
जल अपघटन,हायड्रोलिसिस
"द्रवघनत्व मापी, हाइड्रोमीटर",हायड्रोमीटर
जल परागित,हायड्रोफिलस
जल संवर्धन,हायड्रोपोनिक्स
जल मंडल,हायड्रोस्फीअर
आर्द्रता-ग्राहयता,हायड्रोस्कोपीसीटी
परात्पराजीवी,हायपरपॅरासाइट
अतिवृद्धि,हायपरप्लासिया
"कवक तंतु, हाइफा",हायफा
बीजपत्राधार,हायपोकोटाइल
परिकल्पना,हायपोथेसिस
शैथिल्य (जल),हिस्टेरिसिस (पाणी)
"हेजल नट, अखरोट का फल",हेझेल नट
भांग,भांग
खुरासानी अजवाईन,हेनबेन
मेंहदी,मेंदी
गुड़हल,हिबिस्कस
होप,हॉप
कुल्थी,घोडा हरभरा
कवांच,घोडा-डोळा-बीन
मधुमक्खी,मधमाशी
फुदका,हॉपर
उद्यानविद्,बागायती
जल विज्ञानी,हायड्रोलॉजिस्ट
स्व स्थाने कलम-बंधन,सिटू ग्राफ्टिंग मध्ये
पात्रे,ग्लासमध्ये
जीवे,व्हिव्हो मध्ये
अविवेकपूर्ण,अंदाधुंदी
कीट,कीटक
कीट पीड़क,कीटक कीटक
कीटालय,कीटक
कीटनाशी,कीटकनाशक
कीटाहारी,कीटकनाशक
"सूर्यतापन, आतपन",इन्सोलेशन
अविलेय,अघुलनशील
"इन्स्टार (कीट), अंतरानिर्मोकीय अवस्था",इन्स्टार (कीटक)
रोधी,इन्सुलेटर
समेकित रोग प्रबंधन,एकात्मिक रोग व्यवस्थापन
समेकित पोषक-तत्व प्रबंधन,एकात्मिक पोषक व्यवस्थापन
समेकित पीड़क प्रबंधन,एकात्मिक कीटक व्यवस्थापन
"सघनता, गहनता",तीव्रता
"गहन, सघन",गहन
"बीच की फसल, अंतराफसल",इंटरपॉप
"अंतः सस्य कर्षण, निराई, गुड़ाई",परस्परसंवाद (परस्परसंवाद)
ब्याज,व्याज
"पर्व, पोरी",इंटर्नोड
अंतरा प्रावस्था (कोशिका विभाजन),इंटरफेस (सेल विभाग)
अंतर्वेशन,इंटरपोलेशन
अंतर्बंध्य,आंतर-वृद्ध
"विवरण, सूची",यादी
प्रतिलोमीकरण,उलटा
"चक्र, सहपत्र",Incocre
आयन,आयन
किरणन,इरिडिएशन
सिंचाई,सिंचन
समविकल्पी,आयएसओ les लेल्स
समोत्पाद वक्र,आयएसओ उत्पादन वक्र
समदाब रेखा,आयसोबार
समयुग्मन,Isogamy
पृथक्करण दूरी,अलगाव अंतर
समगुणित,आयसोप्लॉइड
समोत्पाद,आयसोक्वांट
"आइसोटोप, समस्थानिक",समस्थानिक
भोजपत्र,भारतीय बर्च
कैल,भारतीय निळा पाइन
लसौड़ा,भारतीय चेरी
धूप,भारतीय जुनिपर
बीजासर,भारतीय किनो वृक्ष
"सुरपान, सुल्तान चंपा",भारतीय लॉरल ट्री
साया,भारतीय वेडा
मंजीठ,भारतीय मॅडलर
पापड़ा,भारतीय पोडो फिलम
नील,इंडिगो
काकुन,इटालियन बाजरी
कुर्ची,आयव्हरी ट्री
कुंदरू,आयव्ही गॉर्ड/लिटल लबाडी
"जैगरी, खंडसारी",गूळ
जैपोनिका धान,जपोनिका तांदूळ
जैसिड,जॅसिड
जावाई धान (चावल),जावानिका तांदूळ
जेली बनाना,जेलिंग
झूम कृषि,झूम शेती
झंपक जीन,जंपिंग जीन
अनुपयोगी डीएनए,जंक डीएनए
वयस्कपूर्व प्रावस्था,किशोर टप्पा
नीली गुलमोहर,जकारांडा
कटहल,फणस
जामुन,जामुन
"मोतिया, चमेली",चमेली
जट्टी/खट्टी,जट्टी खट्टी
रतनजोत,जॅट्रोफा
जूट,Jute
जैसिड़,जॅसिड्स
केओलिन,काओलिन
"केओलिन मिट्टी, खडिया मिट्टी",Kaolinite
"केओलिनाइट, केओलिन मिट्टी, खडिया मिट्टी",Kaolinite
केंद्रककाइमा,कॅरीन्चीमा
केंद्रकबंध,Karyodesma
केंद्रक संलयन,Karyogamy
गुणसूत्र आरेख,कॅरोग्राम (इडिओग्राम)
सूत्री विभाजन,Karyokinesis
केंद्रक विज्ञान,कॅरोलॉजी
केंद्रकलयन,कॅरोलिसिस
केंद्रक,कॅरियन
" केंद्रक प्ररूप , गुणसूत्रप्ररूप",कॅरिओटाइप
केल्प (शैवाल),केल्प (एकपेशीय वनस्पती)
केल्विन चक्र,केल्विन सायकल
किरेटिन,केराटिन
"गिरी, दाना",कर्नल
खैरा रोग,खैरा रोग
खरीफ,खरीफ
बकरी का ब्याना,विनोद
काइनेटोकोर,किनेटोचोर
"शाक-वाटिका, गृह वाटिका",किचन गार्डन
क्लाइनफिल्टर संलक्षण,क्लेनफिल्टर सिंड्रोम
क्लिनो खंड,क्लेनो फ्रॅगमेंट
खांच लगाना,नॉचिंग
कॉच अभिगृहीत,कोचचे पोस्ट्युलेट
कोपन का वर्गीकरण (जलवायु),कोप्पेनचे वर्गीकरण (हवामान)
क्रेब का चक्र,क्रेब्स सायकल
"करटोसिस, ककुदता",कुर्टोसिस
के वी के (कृषि विज्ञान केंद्र),केव्हीके (कृषी विगीयन केंद्र)
कदंब,कडम
केल,काळे
कांस घास,कॅन्स गवत
करौंदा,कारोंडा
राजमा,"मूत्रपिंड बीन, राजमाह"
कीवी फल,किविफ्रीट
गांठ गोभी,नोल खोल
विलायती इमली,कोडाम्पुली
कोदो,कोडो बाजरी
कोकम,कोकम बटर ट्री (मॅंगोस्टीन)
खपरा भृंग,खाप्रा बीटल
घातक मात्रा 50,एल.डी. 50 (प्राणघातक डोस 50)
प्रयोगशाला से खेत तक,लॅब टू लँड
अस्थिर,लेबल
"श्रम, मजदूर, श्रमिक",श्रम
लैक प्रचालक प्रतिदर्श,लाख ऑपेरॉन मॉडेल
दुग्ध स्रवण,स्तनपान
दुग्धजनक हॉर्मोन (प्रोलैक्टिन),दुग्धशर्करा
लैक्टोस,दुग्धशर्करा
पश्च रज्जुक,लॅगिंग स्ट्रँड
लैम्डा क्लोनन संवाहक,लॅम्बडा क्लोनिंग वेक्टर
पटलीय वायु प्रवाह,लॅमिनेर एअर प्रवाह
लैंपब्रश गुणसूत्र,दिवा ब्रश गुणसूत्र
"भूमि, जमीन, स्थल, प्रदेश",जमीन
भूमि समर्थता वर्गीकरण,जमीन क्षमता वर्गीकरण
भूमि समर्थता मानचित्र,जमीन क्षमता नकाशा
भूमि निम्नीकरण,जमीन अधोगती
भूमि तुल्यांक अनुपात,जमीन समकक्ष प्रमाण
भूमि समतलीकरण,जमीन समतल
भूमि सुधार,जमीन पुनर्प्राप्ती
भूदृश्य कला,लँडस्केपींग
भूमि उपयुक्तता,जमीन योग्यता
भूमि उपयोग पद्धति,जमीन वापर नमुना
लैंगरहैंस कोशिकाएं,लॅन्जरहन्स पेशी
ह्रास दर,लॅप्स रेट
"लार्वा, डिंभक",अळ्या
प्रसुप्तता,विलंब
गुप्त,सुप्त
प्रसुप्त संक्रमण,सुप्त संक्रमण
"पार्श्व, पार्श्विक, पार्श्वीय",बाजूकडील
लैटराइट मृदा,नंतरच्या माती
"लेटेक्स, असंस्कृत रबड़",लेटेक्स
"लैथिरस रोग, लैथिरसता",लॅथिरिझम
लातीनी वर्ग अभिकल्पना (एल एस डी),लॅटिन स्क्वेअर डिझाइन (एलएसडी)
जालक,जाळी
तुलनात्मक लाभ नियम,तडजोडीच्या फायद्याचा कायदा
स्थिर प्रतिफल का नियम,निरंतर परतावा कायदा
ह्रासमान प्रतिफल का नियम,क्षीण परतावा कायदा
वर्धमान प्रतिफल का नियम,वाढत्या रीटन्सचा कायदा
सीमित कारकों का नियम,मर्यादित घटकांचा कायदा
न्यूनता का नियम,किमान कायदा
प्रतिस्थापन का नियम,प्रतिस्थापनाचा कायदा
परिवर्ती अनुपात नियम,चल प्रमाणात कायदा
"दाब, परत, अंडे देने वाली मुर्गी",थर
अभिन्यास,लेआउट
निक्षालित तत्व,लीचेट
निक्षालन क्षमता,लीचिंग कार्यक्षमता
निक्षालन मांग,लीचिंग आवश्यकता
अग्रग रज्जुक,अग्रगण्य स्ट्रँड
पर्ण क्षेत्र अवधि,पानांचे क्षेत्र कालावधी
पर्णक्षेत्र सूचकांक,लीफ एरिया इंडेक्स
पर्ण क्षेत्र अनुपात,लीफ एरिया रेशो
पर्ण सुरंगक,लीफ खाण कामगार
पर्ण परीक्षण,लीफ टेस्टिंग
"पर्ण, पत्ती, पत्र, पत्ता",पान
समाचारपत्रक,पत्रक
पट्टा,लीज
शिंब फली,शेंगा
निम्न ऊर्जा लागत संधारणीय कृषि,लीसा - (कमी उर्जा इनपुट टिकाऊ शेती)
वातरंध्र,लेन्टिसेल
लेन्टो केशिका बिंदु,लेन्टो केशिका बिंदू
"तनुसूत्र, लेप्टोनीमा",लेपटोनमा
लेप्टोस्पाइरता,लेप्टोस्पायरोसिस
शुष्करोधक आवारिकी,लेरो-मॉर्फिक
विक्षति,घाव
घातक उत्परिवर्तन,प्राणघातक उत्परिवर्तन
अवर्णीलवक,ल्युकोप्लास्ट
समतल वेदिका,स्तरीय टेरेस
"करहा, समतलक, पाटा",लेव्हलर (लेव्हलर)
समतलन (भूमि का),समतल (जमीन)
"ले कृषि, चरागाह में कृषि",ले शेती
लीबिग का न्यूनतम नियम,लिबिगचा किमान कायदा
बंधन,बंधन
प्रकाश समायोजन बिंदु,हलकी भरपाई बिंदू
प्रकाश संतृप्त सघनता,हलकी संपृक्तता तीव्रता
प्रकाश संचरण अनुपात,प्रकाश ट्रान्समिशन रेशो
प्रकाश पाश,हलका सापळा
चूना मिलाना,मर्यादा
"सीमा, सीमा बंधन",मर्यादा
सीमाकारी कारक,मर्यादित घटक
लाइमोनाइट,लिमोनाइट
"रेखा, वंशक्रम",ओळ
रैखिक अनुक्रिया,रेखीय प्रतिसाद
सहलग्नता,दुवा
सहलग्नी समूह,दुवा गट
योजक,लिंकर
रूई सूचकांक,लिंट इंडेक्स
रोम,लाइन्टर्स
"वसा, लिपिड",लिपिड
वसा-अपघटन,लिपोलिसिस
परिसमापन,लिक्विडेशन
मेंडकारी,लिस्टर
", लिस्टर (बक्खर)",लिस्टर
मेंड़ बनाना,सूची
स्थल मंडल,लिथोस्फीयर
" बिछाली, , संशाव",कचरा
सजीव पलवार,लाइव्ह मल्च
लिवरवर्ट,लिव्हरवॉर्ट
पशुधन,पशुधन
स्थानीय नियंत्रण,स्थानिक नियंत्रण
"संस्थिति, निधान, विस्थल",लोकस
टिड्डी,टोळ
"अवशयन, गिरना (फसल का गिरना)",लॉजिंग (पीक निवास)
लॉडिक्यूल,Lodicule
"लोएस, चिकनी मिट्टी",लोस
लघुगणकीय रूपांतरण,लॉगरथिमिक ट्रान्सफॉर्मेशन
दीर्घ प्रदीप्तकाली पादप,लांब -दिवस वनस्पती
दीर्घ तरंगीय विकिरण,लाँग वेव्ह रेडिएशन
पाश,लूप
कर्तन,लोपिंग
कटि,लाकूड
"लक्स, लूक्रस",लक्स
विलासिता उपभोग (पोषक तत्व),लक्झरी वापर (पोषक)
विलासी जीन,लक्झरी जीन्स
लाइकोपीन,लाइकोपीन
लसीका,लिम्फ
लाइसीमीटर लिसजलमापी,लायसिमीटर
कोशिकालयन,सेलचे लिसिस
लयजनन,लायझोनी
"लयनकाय, लाइसोसोम",लायसोसोम
लाइसोजाइम,लायझोझाइम
कुसुम,लाख वृक्ष
लाख,लाख
भिंडी,"बाईची बोट, भेंडी"
गोखरू,लँड कॅलट्रॉप्स
लेंटाना,लँटाना
खेसारी,लॅथिरस
लीक,लीक
नींबू घास,गवती चहा
"लेमन, नींबू",लिंबू
मसूर,मसूर
मुलैठी,लेक्वोरिस
सलाद,कोशिंबिरीसाठी वापरण्यात येणारा एक पाला व त्याचे झाड
"कमलिनी, कुमुदिनी",कमळ
नींबू,चुना
अलसी,अलसी
लीची,लिची
कुटकी,लहान बाजरी
ककड़ी,लांब खरबूज
"पीप़र, पिपलामूल",लांब मिरपूड
लोकाट,Loquat
कमल,कमळ
रिजका,Lurcerne
लाख कीट,लाख कीटक
सोनपंखी,लेडी बर्ड बीटल
पर्ण सुरंगक,लीफ खाण कामगार
पत्ती लपेटक,लीफ रोलर
पत्ती जाला कीट,लीफ वेबर
टिड्डी,टोळ
गुरु विकास,मॅक्रो इव्होल्यूशन
विस्तृतक्षेत्री जलवायु,मॅक्रोक्लीमेट
वृहदणु,मॅक्रोमोलिक्यूल
गुरु उत्परिवर्तन,मॅक्रोमेशन
प्रमुख पोषक-तत्व,मॅक्रोन्यूट्रिएंट
दीर्घ छिद्र,मॅक्रोपोरेस
"मैगट, कृमि",मॅगगॉट
मैग्मा,मॅग्मा
मैग्नीशिया,मॅग्नेशिया
मैग्नीशियम,मॅग्नेशियम
चुंबकीय विलोडक,चुंबकीय स्टिरर
परिमाण,परिमाण
महुए की खली,महुआ केक
अनुरक्षक पंक्ति,देखभालकर्ता ओळ
"अनुरक्षण, संभाल, देखभाल",देखभाल
मक्का के दाने निकालने वाली मशीन,मका शेलर
नरबंध्य,नर निर्जंतुकीकरण
"कुरूपता, कुरचना",विकृती
दुर्दमता,विकृती
कुपोषण,कुपोषण
कुरीति,गैरवर्तन
माल्टन,माल्टिंग
नांद,व्यवस्थापक
"मैंग्रोव, गरान",खारफुटी
"मैनोमीटर, दाबांतरमापी",मॅनोमीटर
"मैनोमीटर, दाबांतरमापी",मॅनोमीटर
अपूर्णांश (लघुगणक का),मॅन्टिसा (लॉगरिदमचा)
खाद,खत
"खाद देना, खाद डालना",खनिज
"सीमांत, उपांत",सीमान्त
सीमांत लागत,सीमान्त खर्च
उपांत भूमि,सीमान्त जमीन
सीमांत उत्पाद,सीमान्त उत्पादन
सीमांत आय,सीमान्त परतावा
समुद्री,सागरी
चिह्नक (आनुवंशिक),मार्कर (अनुवांशिक)
"बाजार, मंडी",बाजार
"पण्य, विक्रेय, विपणन योग्य",विक्रेता
विपणन-योग्य अधिशेष,विक्रेता अधिशेष
विपणित अधिशेष,विपणन अधिशेष
विपणन,विपणन
कच्छ,मार्श
द्रव्यमान बहाव,मोठा प्रवाह
"महा चयन, व्यापक चयन, समूह चयन",वस्तुमान निवड
द्रव्यमान स्पेक्ट्रोमीटर,मास-स्पेक्ट्रोमीटर
"दंड़, मस्तूल",मास्ट
मातृक वंशागति,मातृ वारसा
"मिलन, संगम",वीण
मैट्रिक विभव,मॅट्रिक क्षमता
"तैयार होना, परिपक्वन",परिपक्वता
परिपक्वता (फसल),परिपक्वता (पीक)
अधिकतम उपलब्ध जल,जास्तीत जास्त उपलब्ध पाणी
अधिकतम सस्यन,जास्तीत जास्त पीक
अधिकतम अवशेष सीमा,जास्तीत जास्त अवशेष मर्यादा
अधिकतम संधारणीय उपज,जास्तीत जास्त टिकाऊ उत्पन्न
अधिकतम तापमापी,जास्तीत जास्त थर्मामीटर
अधिकतम जलधारण क्षमता,जास्तीत जास्त पाणी धारण करण्याची क्षमता
शाद्वल बागवानी,कुरण बाग
चूर्णी,मीली
माध्य विचलन,म्हणजे विचलन
माध्य जीवन (नाभिकीय),म्हणजे जीवन (अणु)
माध्य समुद्र तल,म्हणजे समुद्राची पातळी
माध्य वर्ग,सरासरी चौकोन
"माप, माप करना",उपाय
मापन,मोजमाप
यांत्रिक,यांत्रिक
यांत्रिक विश्लेषण (मृदा),यांत्रिक विश्लेषण (माती)
यांत्रिक प्रतिबाधा,यांत्रिक प्रतिबिंब
यांत्रिक कृषि,यांत्रिकी शेती
"मध्य, मध्यस्थ, मध्यिका",मध्यम
औषधीय पादप,औषधी वनस्पती
भूमध्यसागरीय जलवायु,भूमध्य हवामान
गुरुयुग्मकजनन,मेगागॅमेटोजेनेसिस
गुरु बीजाणुधानी,मेगास्पोरंगिया
गुरु बीजाणु,मेगासपोर (मॅक्रोस्पोर)
गुरुबीजाणुजनन,मेगास्पोरोजेनेसिस
"अर्धसूत्रण, अर्धसूत्री विभाजन",मेयोसिस
नरम मृदा,मधुर माती
डीएनए विरज्जुकन,डीएनए वितळविणे
झिल्ली निस्यंदक,पडदा फिल्टर
मेन्डेलीय वंशागति,मेंडेलियन वारसा
मेन्डेलवाद,मेंडेलिझम
मेंडेल का वंशागति नियम,मेंडेलचा वारसा कायदा
"पण्यमाल, विक्रेयमाल",व्यापारी
"पारा, पारद",बुध
विभज्योतक,मेरिस्टेम
मध्य जलवायु,मेसोक्लीमेट
"मध्यचर्म, मध्यजनस्तर",मेसोडर्म
पर्ण मध्योतक,मेसोफिल
समोद्भिद,मेसोफाइट
मध्य छिद्र,मेसो-पोर्स
मध्यमंडल,मेसोस्फीअर
दूत आरएनए (एम-आरएनए),मेसेंजर आरएनए (एम-आरएनए)
उपापचय,चयापचय
उपापचयज,चयापचय
धातु बांध,धातू धरण
कायांतरित शैल,मेटामॉर्फिक खडक
कायांतरण,मेटामॉर्फोसिस
मध्यावस्था,मेटाफेस
अनुमदकाल,मेटास्ट्रस
"परागानुप्रभाव, मेटाजीनिया",मेटाक्सेनिया
मौसम विज्ञान,हवामानशास्त्र
मेटहीमोग्लोबिनीमिया,मेथेमोग्लोबिनेमिया
विधि प्रदर्शन,पद्धत प्रात्यक्षिक
अभ्रक,मीका
लघु द्रोणी,मायक्रो बेसिन
सूक्ष्म प्राणिजात,सूक्ष्म प्राणी
सूक्ष्मजीव,सूक्ष्मजंतू
सूक्ष्मजीवी जैवभार कार्बन,मायक्रोबियल बायोमास कार्बन
सूक्ष्मजीवी निम्नीकरण,मायक्रोबियल डीग्रेडेशन
सूक्ष्मजीवी कीटनाशी,सूक्ष्मजीव कीटकनाशक
सूक्ष्मजीव विज्ञान,मायक्रोबायोलॉजी
लघुजीवी,मायक्रोबायोटिक
सूक्ष्म जलवायु,मायक्रोक्लीमेट
सूक्ष्म पर्यावरण,मायक्रोइन्वायरनमेंट
सूक्ष्म वनस्पतिजात,मायक्रोफ्लोरा
लघुयुग्मकजनन,मायक्रोगामेटोजेनेसिस
लघु सिंचाई,सूक्ष्मकरण
सूक्ष्म मौसमविज्ञान,मायक्रोमेटोरोलॉजी
सूक्ष्म पोषक (तत्व),मायक्रोन्यूट्रिएंट
लघु क्यारी,मायक्रोप्लॉट
सूक्ष्मरंध्र,मायक्रोपोर
बीजांड द्वार,मायक्रोपाईल
सूक्ष्मदर्शिकी,मायक्रोस्कोपी
सूक्ष्म बीजाणुधानी,मायक्रोस्पोरॅंगियम
सूक्ष्मबीजाणु संवर्धन,मायक्रोस्पोर संस्कृती
सूक्ष्मबीजाणु मातृ कोशिका,मायक्रोस्पोर मदर सेल
"लघुबीजाणु, माइक्रोस्पोर",मायक्रोस्पोर
"सूक्ष्मकर्तक, माइक्रोटोम",मायक्रोटोम
सूक्ष्म स्थलाकृति,मायक्रोटोपोग्राफी
मध्य-ऋतु सुधार,मध्य-हंगाम दुरुस्ती
"प्रवास, प्रवसन",स्थलांतर
दाने की दुग्धावस्था,दूध धान्य स्टेज
"मिलीपीड, गोजर",मिलपीड
"मिलेट (ज्वार, बाजरा, आदि)",बाजरी
"पेषण प्राप्ति, पेरना प्राप्ति",मिलिंग पुनर्प्राप्ती
"पेषण, दलना, कूटना, पीसना, पेरना",मिलिंग
खनिज पोषण,खनिज पोषण
खनिज मृदा,खनिज माती
"खनिजीकरण, खनिजीभवन",खनिजकरण
खनिज,खनिज
न्यूनतम तापमापी,किमान थर्मामीटर
न्यूनतम कर्षण,किमान नांगरलेली जमीन
गौण फसलें,किरकोळ पिके
समसूत्रणी सूचकांक,मिओटिक इंडेक्स
अपार्थक उत्परिवर्तन,मिसन्स उत्परिवर्तन
कुहासा सिंचाई,धुके सिंचन
कुहासा,धुके
"माइटोकॉन्ड्रिया, सूत्रकणिका",माइटोकॉन्ड्रिया
समसूत्रण,माइटोसिस
मित्शेर्लिक का नियम,मित्स्चरलिचचा कायदा
मिश्रित सस्यन,मिश्रित पीक
"मिश्रित खेती, मिश्रित कृषि",मिश्र शेती
मिश्रित उर्वरक,मिश्रित खत
मिश्रित चराई,मिश्र चरणे
मिश्रित तृणमय भूमि,मिश्रित स्वार्ड
"प्रतिरूप, निदर्श",मॉडेल
प्रतिरूपण,मॉडेलिंग
संशोधित वातावरणीय पैकेजिंग,सुधारित वातावरण पॅकेजिंग
नमी उपलब्धता सूचकांक,ओलावा उपलब्धता निर्देशांक
नमी ह्रास सूचकांक,ओलावा तूट निर्देशांक
नमी तुल्यांक,ओलावा समतुल्य
नमी प्रवृत्ति,ओलावा शासन
नमी मोचन वक्र,ओलावा रीलिझ वक्र
जल धारण-शक्ति,ओलावा धारणा
नमी प्रतिबल,ओलावा ताण
नमी तनाव,ओलावा तणाव
नमी,ओलावा
मोलीय विलयन,मोलर सोल्यूशन
शीरा,गुळ
मोल अपवाह,तीळ ड्रेनेज
अणु जैविकी,आण्विक जीवशास्त्र
आणविक प्रजनन,आण्विक प्रजनन
आणविक संकरण,आण्विक संकरीत
मोलस्कनाशी,मोलस्किसाईड
आर्थिक लाभ सूचकांक (एम ए आई),आर्थिक लाभ निर्देशांक (एमएआय)
एकक्लोनी प्रतिरक्षी,मोनोक्लोनल अँटीबॉडी
एकबीजपत्री,मोनोकोटायलेडन्स
एकधा सस्यन,मोनोक्रॉप (मोनोकल्चर)
उभयलिंगी,मोनोएसियस
" अलैंगिक जनन , एकोद्भव वाद",मोनोजेनेसिस
एकसंकर जनन,मोनोहायब्रिड
एकयुग्मनज,मोनोझिगोटिक
मानसून,मॉन्सून
मॉन्टमॉरिलोनाइट,मॉन्टमोरिलोनाइट
"मूर, ऊसर",मूर
मॉर,मोर
मॉर्गेन इकाई,मॉर्गन युनिट
संरचना विकास,मॉर्फोजेनेसिस
आकृतिक अनुकूलन,मॉर्फोलॉजिकल रुपांतर
आकारिकी,मॉर्फोलॉजी
बंधक,गहाण
"चितकबरा, बहुरंगी, कर्बुरित",मोटल
कर्बुरण,चिखल
फफूंदी,मूस
निर्मोचन,Multing
टीला खेती,मॉंड संस्कृती
ढेरी दाब,मॉंड लेयरिंग
घासकर्तक,मॉवर
घास काटना,Mowing
"म्यूसिलेज, श्लेष्मक",म्यूसीलेज
"मक, मृदा",मक माती
"पंकसम, कीचड़युक्त",चिखल
"मफल, ढांकना",मफल
पलवार खेती,गवत शेती
पलवार कर्षण,तणाचा वापर ओले गवत
"मल्च, पलवार",गवत
"पलवारना, मल्च बनाना",मल्चिंग
"अंतरीप, मल (ह्यूमस)",मुल
बहुस्तरीसस्यन,बहु -मजली ​​पीक
बहु सहसंबंध,एकाधिक परस्परसंबंध
