Kannada,Tamil
ನಿರ್ಧಾರ ವೇರಿಯಬಲ್,முடிவு மாறி
"ಡಿಕೋಡರ್, ಡಿಕೋಡರ್","குறிவிலக்கி, குறிவிலக்கி"
"ಎನ್ಕೋಡಿಂಗ್, ಡಿಕೋಡಿಂಗ್","குறியாக்கம், குறியாக்கம்"
ಬೇರ್ಪಡಿಸಬಹುದಾದ ಸೆಟ್,பிரிக்கக்கூடிய தொகுப்பு
ಕಡಿಮೆಯಾಗುತ್ತಿದೆ,குறைகிறது
ಕ್ಷೀಣಿಸುವ ಕಾರ್ಯ,செயல்பாடு குறைகிறது
ಡೆಡೆಕಿಂಡ್-ಕಟ್,Dedekind-கட்
ಡೆಡೆಕಿಂಡ್-ಪ್ರಮೇಯ,Dedekind-தேற்றம்
ಸಂಯೋಜಿಸಲು,இணைத்துக்கொள்ள
ಕಾರ್ಪೊರೇಟ್ ಅಭ್ಯಾಸ,பெருநிறுவன நடைமுறை
ತಪ್ಪು,தவறான
ವ್ಯಾಖ್ಯಾನ ಸಮೀಕರಣ,வரையறை சமன்பாடு
ನಿರ್ದಿಷ್ಟ ಅವಿಭಾಜ್ಯ,திட்டவட்டமான ஒருங்கிணைந்த
ಸ್ಥಿರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,நிலையான அணி
"ವ್ಯಾಖ್ಯಾನ, ಸ್ಪಷ್ಟತೆ, ಖಚಿತತೆ","வரையறை, தெளிவு, உறுதி"
ವಿರೂಪ ಕರ್ವ್,சிதைவு வளைவு
ವಿಕೃತ ಪುಟ,சிதைந்த பக்கம்
"ದುರಾಚಾರ, ದುರಾಚಾರ","அநாகரிகம், துஷ்பிரயோகம்"
ಸಾರಿಗೆ ಸಮಸ್ಯೆಗಳಲ್ಲಿ ನಿಖರತೆ,போக்குவரத்து சிக்கல்களில் துல்லியமின்மை
"ಪದವಿ, ಪದವಿ, ಶಕ್ತಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಪ್ರಮಾಣ, ಪದವಿ","பட்டம், பட்டம், சக்தி, பட்டம், அளவு, அளவு, பட்டம்"
ಭೇದಾತ್ಮಕ ಸಮೀಕರಣದ ಶಕ್ತಿ,வேறுபட்ட சமன்பாட்டின் சக்தி
"ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ, ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ","சுதந்திரத்தின் அளவு, சுதந்திரத்தின் அளவு"
ಬಹುಪದದ ಶಕ್ತಿ,பல்லுறுப்புக்கோவையின் சக்தி
ಪರಿವಾರವನ್ನು ಹೊರಹಾಕಿದರು,வெளியேற்றப்பட்ட பரிவாரங்கள்
ಡೆಲ್ಟಾ ಕಾರ್ಯ,டெல்டா செயல்பாடு
ಬೇಡಿಕೆ ಮತ್ತು ಉಪಯುಕ್ತತೆಯ ರೇಖೆ,தேவை மற்றும் பயன்பாட்டு வளைவு
ಬೇಡಿಕೆ ಸಮೀಕರಣ,கோரிக்கை சமன்பாடு
ಬೇಡಿಕೆ ಕಾರ್ಯ,கோரிக்கை செயல்பாடு
ಜನಸಂಖ್ಯಾ ಅಧ್ಯಯನಗಳು,மக்கள்தொகை ஆய்வுகள்
ಜನಸಂಖ್ಯಾಶಾಸ್ತ್ರ,மக்கள்தொகையியல்
ಮೊವರ್ ಪ್ರಮೇಯ,அறுக்கும் தேற்றம்
"ಪ್ರದರ್ಶಿಸಲು, ಸಾಕ್ಷ್ಯ ನೀಡಲು, ಪ್ರದರ್ಶಿಸಲು","நிரூபிக்க, சாட்சியமளிக்க, நிரூபிக்க"
"ಪ್ರಾತಿನಿಧ್ಯ, ಪುರಾವೆ, ಪ್ರದರ್ಶನ, ಪ್ರದರ್ಶನ","பிரதிநிதித்துவம், ஆதாரம், ஆர்ப்பாட்டம், ஆர்ப்பாட்டம்"
ಪ್ರಾತಿನಿಧ್ಯ ಜ್ಯಾಮಿತಿ,பிரதிநிதித்துவ வடிவியல்
ಪ್ರತಿ,ஒவ்வொரு
ದಟ್ಟವಾದ ಸಮುಚ್ಚಯ,அடர்த்தியான மொத்த
"ಸಾಂದ್ರತೆ, ಸಾಂದ್ರತೆ","அடர்த்தி, அடர்த்தி"
ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್,கணக்கிடக்கூடிய தொகுப்பு
ಆರೋಹಣ ಸ್ಥಿರ,ஏறுவரிசை மாறிலி
ಅವಲಂಬಿತ ಘಟನೆ,சார்ந்த நிகழ்வு
ಅವಲಂಬಿತ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,சார்பு சீரற்ற மாறி
ಅವಲಂಬಿತ ವೇರಿಯಬಲ್,சார்பு மாறி
ಅವಲಂಬಿತ ವೇರಿಯಬಲ್,சார்பு மாறி
ಖಿನ್ನತೆಯ ಕೋನ,மனச்சோர்வின் கோணம்
"ವ್ಯುತ್ಪನ್ನ, ವ್ಯುತ್ಪನ್ನ, ವ್ಯತ್ಯಾಸ","derivation, derivative, வேறுபாடு"
"ವ್ಯುತ್ಪನ್ನ, ವ್ಯುತ್ಪನ್ನ","வழித்தோன்றல், வழித்தோன்றல்"
ಪಡೆದ ಶ್ರೇಣಿ,பெறப்பட்ட வரம்பு
ಪಡೆದ ಸೆಟ್,பெறப்பட்ட தொகுப்பு
"ಅವರೋಹಣ, ಅವರೋಹಣ","இறங்குதல், இறங்குதல்"
ಅವರೋಹಣ ಕ್ರಮ,இறங்கு வரிசை
ಅವರೋಹಣ ಶ್ರೇಣಿ,இறங்கு வரம்பு
ಪ್ರಕ್ಷೇಪಕ ಜ್ಯಾಮಿತಿ,திட்ட வடிவியல்
ವಿವರಣಾತ್ಮಕ ಮಾದರಿ,விளக்க மாதிரி
ವಿವರಣಾತ್ಮಕ ಅಂಕಿಅಂಶಗಳು,விளக்கமான புள்ளிவிபரங்கள்
"ವಿನ್ಯಾಸಗೊಳಿಸಲು, ವಿನ್ಯಾಸಗೊಳಿಸಲು, ವಿನ್ಯಾಸಕ್ಕೆ (ಸಂ.), ವಿನ್ಯಾಸಕ್ಕೆ, ವಿನ್ಯಾಸಕ್ಕೆ (ಎನ್.)","வடிவமைக்க, வடிவமைக்க, வடிவமைக்க (எட்.), வடிவமைக்க, வடிவமைக்க (என்.)"
ಪ್ರಯೋಗದ ವಿನ್ಯಾಸ,சோதனை வடிவமைப்பு
ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟರ್,மேசை கால்குலேட்டர்
"ಗುರುತಿಸುವಿಕೆ, ಪತ್ತೆ","அடையாளம், கண்டறிதல்"
"ನಿರ್ಣಾಯಕ, ನಿರ್ಣಾಯಕ, ನಿರ್ಣಾಯಕ","நிர்ணயம் செய்பவர், தீர்மானிப்பவர், தீர்மானிப்பவர்"
ನಿರ್ಣಾಯಕ ಕ್ರಮ,தீர்மானிக்கும் ஒழுங்கு
ನಿರ್ಧರಿಸಲು,தீர்மானிக்க
ನಿರ್ಣಾಯಕ ಮಾದರಿ,தீர்மானிக்கும் மாதிரி
ನಿರ್ಣಾಯಕ ಸಮಸ್ಯೆ,தீர்மானிக்கும் பிரச்சனை
ವಿಚಲನ,விலகல்
ವಿಚಲನ ಗುಣಾಂಕ,விலகல் குணகம்
ಬೈನರಿ ಸಿಸ್ಟಮ್,பைனரி அமைப்பு
"ಕರ್ಣ ಹೈಪೊಟೆನ್ಯೂಸ್,",மூலைவிட்ட ஹைப்போடென்யூஸ்
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಕರ್ಣೀಕರಣ,அணி மூலைவிட்டமாக்கல்
"ಕರ್ಣೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಕರ್ಣೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್","மூலைவிட்ட அணி, மூலைவிட்ட அணி"
ಕರ್ಣೀಯ ಸಮಾನತೆ,மூலைவிட்ட சமத்துவம்
ರೇಖಾಚಿತ್ರ,வரைபடம்
ರೇಖಾಚಿತ್ರ ವಿಧಾನ,வரைதல் முறை
ಚಿತ್ರಾತ್ಮಕ ಪ್ರಾತಿನಿಧ್ಯ,வரைகலை பிரதிநிதித்துவம்
ವ್ಯಾಸ,விட்டம்
ಸೆಟ್ ವ್ಯಾಸ,விட்டம் அமைக்கவும்
ಸಂಪೂರ್ಣವಾಗಿ ವಿರುದ್ಧವಾಗಿ,முற்றிலும் எதிர்
"ಕ್ರಾಸ್ ಫೈರ್, ದಾಳ ಎಸೆಯಿರಿ","குறுக்குவெட்டு, பகடை வீசு"
ಉಭಯಚರ ವರ್ಗೀಕರಣ,நீர்வீழ்ச்சி வகைப்பாடு
"ಕವಲೊಡೆಯುವಿಕೆ, ಅರ್ಧ","பிளவு, பாதி"
ನಿಘಂಟು,அகராதி
ಭೇದಾತ್ಮಕ ಕಲನಶಾಸ್ತ್ರ,வேறுபட்ட கணக்கீடு
ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,வகையீட்டு சமன்பாடு
ಭೇದಾತ್ಮಕ ಸೂತ್ರ,வேறுபட்ட சூத்திரம்
ಭೇದಾತ್ಮಕ ವಿಧಾನ,வேறுபட்ட முறை
ಸೆಟ್ಗಳ ವ್ಯತ್ಯಾಸ,தொகுப்புகளின் வேறுபாடு
ಭಿನ್ನವಾಗಬಲ್ಲ,வேறுபடுத்தக்கூடியது
ಡಿಫರೆನ್ಷಿಯಲ್ ಕರ್ವ್,வேறுபட்ட வளைவு
ಭೇದಾತ್ಮಕ ಕಾರ್ಯ,வேறுபட்ட செயல்பாடு
"ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಇಂಟರ್ಟ್ರಿಯಲ್, ಇಂಟರಾಜೆನ್ಸಿ, ಡಿಫರೆನ್ಷಿಯಲ್","வேறுபாடு, வேறுபாடு, வேறுபாடு, இடைநிலை, இடைநிலை, வேறுபாடு"
ಭೇದಾತ್ಮಕ ಗಣಿತ,வேறுபட்ட கணிதம்
ಭೇದಾತ್ಮಕ ಗುಣಾಂಕ,வேறுபட்ட குணகம்
ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,வகையீட்டு சமன்பாடு
ಭೇದಾತ್ಮಕ ಘರ್ಷಣೆ,வேறுபட்ட மோதல்
ಭೇದಾತ್ಮಕ ಸೂತ್ರ,வேறுபட்ட சூத்திரம்
ಭೇದಾತ್ಮಕ ಕಾರ್ಯ,வேறுபட்ட செயல்பாடு
ಭೇದಾತ್ಮಕ ಜ್ಯಾಮಿತಿ,வேறுபட்ட வடிவவியல்
ಹೆಚ್ಚಿನ ಕ್ರಮಾಂಕದ ವ್ಯತ್ಯಾಸ,உயர் வரிசை வேறுபாடு
ಭೇದಾತ್ಮಕ ವಿಭಾಗ,வேறுபட்ட பிரிவு
ಪ್ರತ್ಯೇಕಿಸಿ,வேறுபடுத்தி
"ವ್ಯತ್ಯಾಸ, ವ್ಯತ್ಯಾಸ","வேறுபாடு, வேறுபாடு"
ಭೇದಾತ್ಮಕ ಸೂತ್ರ,வேறுபட்ட சூத்திரம்
ವೆಕ್ಟರ್ನ ವ್ಯತ್ಯಾಸ,திசையன் வேறுபாடு
"ಪ್ರಸರಣ, ಪ್ರಸರಣ","பரவல், பரவல்"
"ಅಂಕಿ, ವಜ್ರ, ಬೆರಳು","எண், டயடம், விரல்"
ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,டிஜிட்டல் கணினி
ಆಂಕಿ ದತ್,அங்கி தத்
"ವಿಸ್ತಾರ, ಅಗಲ, ಆಯಾಮ, ಶಕ್ತಿ","அளவு, அகலம், பரிமாணம், சக்தி"
ಆಯಾಮ,பரிமாணம்
ಆಯಾಮವಿಲ್ಲದ,பரிமாணமற்ற
ಸಮೀಕರಣದ ಆಯಾಮ,சமன்பாடு பரிமாணம்
ಡಯೋಫಾಂಟಸ್ ಸಮೀಕರಣ,டியோபாண்டஸ் சமன்பாடு
ಪತನದ ಕೋನ,வீழ்ச்சியின் கோணம்
ದ್ವಿಧ್ರುವಿ ನಿರ್ದೇಶಾಂಕಗಳು,இருமுனை ஒருங்கிணைப்புகள்
ದ್ವಿಧ್ರುವಿ,இருமுனை
ಬೈಪಿರಮಿಡ್,இருபிரமிட்
ಡೈರಾಕ್ ಡೆಲ್ಟಾ ಕಾರ್ಯ,dirac டெல்டா செயல்பாடு
ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ,பொதுவான தொடுகோடு
ಬಲ ಕೋನ,வலது கோணம்
ನೇರ ಲೈನ್,நேரடியான இணைப்பு
ಬಾಹ್ಯಾಕಾಶ ಉತ್ಪನ್ನ,விண்வெளி வழித்தோன்றல்
"ಡಿಕೋಸಿನ್, ಡಿಕೋ-ಕೊಸೈನ್","டிகோசின், டிகோ-கொசைன்"
ಗರಿಷ್ಠ ದಿಕ್ಕಿನಲ್ಲಿ,அதிகபட்ச திசை
ಪ್ರೊಜೆಕ್ಷನ್ ನಿರ್ದೇಶನ,திட்ட திசை
ದಿಕ್ಕಿನ ಅನುಪಾತ,திசை விகிதம்
ನಿಯಂತ್ರಕ ವೃತ್ತ,ஒழுங்குமுறை வட்டம்
ನಿಯಂತ್ರಕ ವೃತ್ತ,ஒழுங்குமுறை வட்டம்
ಅನುಲೋಮಾ ಉತ್ಪನ್ನ,அனுலோமா தயாரிப்பு
"ನೇರ ಪುರಾವೆ, ನೇರ ಪುರಾವೆ","நேரடி ஆதாரம், நேரடி ஆதாரம்"
ಅನುಕ್ರಮ ಅನುಪಾತ,வரிசை விகிதம்
ವಿಧಿ,விதி
ಅನುಲೋಮ ಮೊತ್ತ,அனுலோம தொகை
ಬೇರ್ಪಟ್ಟ ಸೆಟ್,பிரிக்கப்பட்ட தொகுப்பு
"ಸ್ಥಗಿತ, ಸ್ಥಗಿತ, ವಿರಾಮ","இடைநிறுத்தம், இடைநிறுத்தம், முறிவு"
ಉತ್ಪನ್ನದ ಸ್ಥಗಿತ,வழித்தோன்றலின் தொடர்ச்சியின்மை
ಮೊದಲ ವಿಧದ ಸ್ಥಗಿತ,முதல் வகை இடைநிறுத்தம்
ಎರಡನೇ ವಿಧದ ಸ್ಥಗಿತ,இரண்டாவது வகை இடைநிறுத்தம்
ನಿರಂತರ ವಿತರಣೆ,இடைவிடாத விநியோகம்
ನಿರಂತರ ಕಾರ್ಯ,இடைவிடாத செயல்பாடு
ನಿರಂತರ ವ್ಯತ್ಯಾಸ,இடைவிடாத மாறுபாடு
ಕಣಗಳು,துகள்கள்
ನಿರಂತರ ವಿತರಣೆ,இடைவிடாத விநியோகம்
ನಿರಂತರ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,இடைவிடாத நிகழ்தகவு விநியோகம்
ನಿರಂತರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,இடைவிடாத சீரற்ற மாறி
ನಿರಂತರ ಮಾದರಿ ಜಾಗ,இடைவிடாத மாதிரி இடம்
ಪ್ರತ್ಯೇಕವಾದ ಒಟ್ಟು,தனித்த மொத்த
ಪ್ರತ್ಯೇಕ ಜನಸಂಖ್ಯೆ,தனித்துவமான மக்கள் தொகை
ಪ್ರತ್ಯೇಕ ರಾಜ್ಯ,தனித்துவமான நிலை
ನಿರಂತರ ವ್ಯತ್ಯಾಸ,இடைவிடாத மாறுபாடு
ವಿತರಣಾ ತೆರಿಗೆ,விநியோக வரி
ತಾರತಮ್ಯದ ವಿಶ್ಲೇಷಣೆ,பாரபட்சமான பகுப்பாய்வு
ಬೇರ್ಪಟ್ಟ,பிரிந்த
ಅಸಂಬದ್ಧ ಘಟನೆ,முரண்பட்ட நிகழ்வு
ಬೇರ್ಪಟ್ಟ ಸೆಟ್,பிரிக்கப்பட்ட தொகுப்பு
ಅಸಂಯೋಜಿತ ಅಳವಡಿಕೆ,இணையான செருகல்
"ವಿಂಗಡಣೆ, ತರ್ಕಬದ್ಧ ಮೊತ್ತ","விலகல், பகுத்தறிவுத் தொகை"
"ಪ್ರಸರಣ, ಚದುರುವಿಕೆ","சிதறல், சிதறல்"
ಪ್ರಸರಣ ಚಾರ್ಟ್,சிதறல் விளக்கப்படம்
ಪ್ರಸರಣ ಸೂಚ್ಯಂಕ,சிதறல் குறியீடு
ಪ್ರಸರಣ ರೇಖಾಚಿತ್ರ,சிதறல் வரைபடம்
ಪ್ರಸರಣ ಮ್ಯಾಟ್ರಿಕ್ಸ್,சிதறல் அணி
ಸ್ಥಳಾಂತರ,இடப்பெயர்ச்சி
ಪ್ರದರ್ಶನ,கண்காட்சி
ಕನ್ಸೋಲ್,பணியகம்
"ಅಸಮ, ಅಸಮ","சீரற்ற, சீரற்ற"
ಚದುರಿಸುವ ಶಕ್ತಿ,சிதறடிக்கும் சக்தி
ದೂರ ಕಾರ್ಯ,தூர செயல்பாடு
ದೂರ ಮಾಡ್ಯುಲಸ್,தூர மாடுலஸ்
ವಿತರಕವಲ್ಲದ,விநியோகிக்காதது
"ವಿತರಣಾ ನಿಯಮ, ವಿತರಣಾ ನಿಯಮ","விநியோக விதி, விநியோக விதி"
"ಚದುರಿಸಲು, ವಿಸರ್ಜಿಸಲು","கலைக்க, கலைக்க"
"ಭಿನ್ನತೆ, ಭಿನ್ನತೆ, ಭಿನ್ನತೆ","வேற்றுமை, வேற்றுமை, வேற்றுமை"
ಡೈವರ್ಜೆನ್ಸ್ ಪ್ರಮೇಯ,வேறுபாடு தேற்றம்
ವಿಭಿನ್ನ,மாறுபட்ட
ವಿಭಿನ್ನ ಶ್ರೇಣಿ,மாறுபட்ட வரம்பு
ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ,பிளவு வேறுபாடு
"ವಿಭಜನೆ, ವಿಭಜನೆ","வகுத்தல், வகுத்தல்"
"ಭಾಗಿಸಬಹುದಾದ, ಭಾಗಿಸಬಹುದಾದ","வகுபடக்கூடிய, வகுபடக்கூடிய"
"ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ","பிரிவு, பிரிவு, பிரிவு"
ವಿಭಾಗ ಅಲ್ಗಾರಿದಮ್,பிரிவு அல்காரிதம்
ವಿಭಜಿತ ಉಂಗುರ,பிளவு வளையம்
ಚತುರ್ಭುಜ,நாற்கர
ದಶಭುಜ,தசாகோணம்
"ಡೊಮೇನ್, ಡೊಮೇನ್, ಪ್ರಾಂತ್ಯ, ಪ್ರದೇಶ","டொமைன், டொமைன், மாகாணம், பிரதேசம்"
ಕಾರ್ಯದ ಡೊಮೇನ್,செயல்பாட்டின் களம்
ವ್ಯಾಖ್ಯಾನ-ಪ್ರಾಂತ್ಯ,வரையறை-மாகாணம்
ಅಸ್ತಿತ್ವದ ಸ್ಥಿತಿ,இருப்பு நிலை
ಅತಿಕ್ರಮಿಸುವ ಸಾಧನ,மேலெழுந்து சாதனம்
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,டாப்ளர் விளைவு
"ಪಾಯಿಂಟ್ ಉತ್ಪನ್ನ, ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ","புள்ளி தயாரிப்பு, அளவிடல் தயாரிப்பு"
ಚುಕ್ಕೆಗಳ ವಕ್ರರೇಖೆ,புள்ளியிடப்பட்ட வளைவு
ಡ್ಯುಯಲ್ ಡಿಫರೆನ್ಷಿಯಲ್,இரட்டை வேறுபாடு
ಡಬಲ್ ಘಾತೀಯ ವಿತರಣೆ,இரட்டை அதிவேக விநியோகம்
ಡಬಲ್ ಕಾಯಿಲ್,இரட்டை சுருள்
ಬೈನರಿ ಅವಿಭಾಜ್ಯ,பைனரி ஒருங்கிணைப்பு
ಬೈನರಿ ಏಕೀಕರಣ,பைனரி ஒருங்கிணைப்பு
ಎರಡು ಮಿತಿ,இரட்டை வரம்பு
ಎರಡು ಮಾದರಿ ಈವೆಂಟ್,இரட்டை மாதிரி நிகழ்வு
ಎರಡು ಅನುಕ್ರಮ,இரட்டை வரிசை
ಡಬಲ್ ಸರಣಿ,இரட்டை தொடர்
ಎರಡು-ಲಗತ್ತಿಸಲಾದ ಸಂಕೇತ,இரட்டை இணைக்கப்பட்ட குறியீடு
ಎರಡು ಸಂಕಲನ,இரட்டை தொகுப்பு
ಕೆಳಮುಖ ವೇಗವರ್ಧನೆ,கீழ்நோக்கிய முடுக்கம்
ಕೆಳಮುಖ ಸ್ಥಳಾಂತರ,கீழ்நோக்கிய இடப்பெயர்ச்சி
ಕೆಳಮುಖ ಚಲನೆ,கீழ்நோக்கிய இயக்கம்
ಕೆಳಮುಖ ವೇಗ,கீழ்நோக்கிய வேகம்
ಎಳೆತ,இழுவை
ಎಳೆತ ಬಲ,இழுவை சக்தி
"ಉಭಯ ದ್ವಂದ್ವತೆ,",இரட்டை இருமை
ಡ್ಯುಯಲ್ ಬೇಸ್,இரட்டை அடிப்படை
ಎರಡು ಆಂತರಿಕ ಉತ್ಪನ್ನ,இரட்டை உள் தயாரிப்பு
ಡ್ಯುಯಲ್ ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ,இரட்டை நேரியல் நிரலாக்க சிக்கல்
"ಎರಡು ಕಾರ್ಯಾಚರಣೆ, ಎರಡು ಕಾರ್ಯಾಚರಣೆ","இரட்டை செயல்பாடு, இரட்டை செயல்பாடு"
ಉಭಯ ಸಮಸ್ಯೆ,இரட்டை பிரச்சனை
ಡ್ಯುಯಲ್ ಸಿಂಗಲ್ ಅಲ್ಗಾರಿದಮ್,இரட்டை ஒற்றை அல்காரிதம்
ಎರಡು ಏಕ ವಿಧಾನ,இரட்டை ஒற்றை முறை
ಡ್ಯುಯಲ್ ಸ್ಪೇಸ್,இரட்டை இடம்
ಡ್ಯುಯಲ್ ವೇರಿಯಬಲ್,இரட்டை மாறி
ಡ್ಯುಯಲ್ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,இரட்டை திசையன் இடம்
ಮೂಕ ಸೂಚ್ಯಂಕ,அமைதியான குறியீடு
ಮೂಕ ಅಡಿಟಿಪ್ಪಣಿ,அமைதியான அடிக்குறிப்பு
ಮೌನ ಒಪ್ಪಂದ,அமைதியான ஒப்பந்தம்
ಮೂಕ ವೇರಿಯಬಲ್,அமைதியான மாறி
ನಕಲು,நகல்
ಕ್ರಿಯಾತ್ಮಕ,மாறும்
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ,மாறும் அமைப்பு
ಡೈನಾಮಿಕ್ ಬೇಡಿಕೆ ಕಾರ್ಯ,மாறும் தேவை செயல்பாடு
ಕ್ರಿಯಾತ್ಮಕ ಮಾದರಿ,டைனமிக் மாதிரி
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,மாறும் நிரலாக்க
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ವಿಧಾನ,மாறும் நிரலாக்க அணுகுமுறை
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ತಂತ್ರಗಳು,டைனமிக் நிரலாக்க நுட்பங்கள்
"ಡೈನಾಮಿಕ್ಸ್, ಡೈನಾಮಿಕ್ಸ್","இயக்கவியல், இயக்கவியல்"
ಕಣದ ಡೈನಾಮಿಕ್ಸ್,துகள் இயக்கவியல்
ಕಠಿಣ ದೇಹದ ಡೈನಾಮಿಕ್ಸ್,கடினமான உடல் இயக்கவியல்
"ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿಯ ಸಂಪರ್ಕ (ver.)","பூமி, பூமி, பூமி, பூமி, பூமி, பூமி, பூமி தொடர்பு (ver.)"
ಭೂಕಂಪದ ತೀವ್ರತೆ,பூகம்பத்தின் தீவிரம்
ವಿಕೇಂದ್ರೀಯತೆ,விசித்திரத்தன்மை
ಊಹೆ,அனுமானம்
ಆರ್ಥಿಕ ಮುನ್ಸೂಚನೆ,பொருளாதார கணிப்பு
ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞ,பொருளாதார நிபுணர்
ಅರ್ಥಶಾಸ್ತ್ರ,பொருளாதார அளவியல்
ಅರ್ಥಶಾಸ್ತ್ರ,பொருளாதாரம்
"ಕೋರ್, ಅಂಚು, ಕಣ್ಣೀರು","கோர், விளிம்பு, கண்ணீர்"
ಎದುರಿಸುತ್ತಿರುವ ಒಟ್ಟು ಕೋರ್,ஒட்டுமொத்த மையத்தை எதிர்கொள்ளும்
ದಕ್ಷತೆ ಸೂಚ್ಯಂಕ,செயல்திறன் குறியீடு
ವಿಶಿಷ್ಟ ಅಂಶ,பண்பு உறுப்பு
ವಿಶಿಷ್ಟ ಕಾರ್ಯ,பண்பு செயல்பாடு
"ಐಜೆನ್ ಮೌಲ್ಯ, ವಿಶಿಷ್ಟ ಮೌಲ್ಯ","ஈஜென் மதிப்பு, பண்பு மதிப்பு"
ವಿಶಿಷ್ಟ ಮೌಲ್ಯ ಸಮೀಕರಣ,பண்பு மதிப்பு சமன்பாடு
"ಐಜೆನ್ ವೆಕ್ಟರ್, ವಿಶಿಷ್ಟ ವೆಕ್ಟರ್","ஈஜென் திசையன், பண்பு திசையன்"
ಸ್ಥಿತಿಸ್ಥಾಪಕ,மீள்
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಎರಕಹೊಯ್ದ,மீள் நடிகர்
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮತೋಲನ,மீள் சமநிலை
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,நெகிழ்ச்சி
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಪುಟ,நெகிழ்ச்சி பக்கம்
"ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್, ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್","மின்னணு கணினி, மின்னணு கணினி"
"ಅಂಶ, ಅಂಶ, ಅಂಶ","உறுப்பு, உறுப்பு, உறுப்பு"
ಆರಂಭಿಕ ಕಾಲಮ್ ಕಾರ್ಯಾಚರಣೆ,ஆரம்ப நெடுவரிசை செயல்பாடு
ಆರಂಭಿಕ ಘಟನೆ,ஆரம்ப நிகழ்வு
ಆರಂಭಿಕ ಕಾರ್ಯ,ஆரம்ப செயல்பாடு
ಆರಂಭಿಕ ಕಾರ್ಯಾಚರಣೆ,துவக்க செயல்பாடு
ಪ್ರಾಥಮಿಕ ಫಲಿತಾಂಶಗಳು,ஆரம்ப முடிவுகள்
ಆರಂಭಿಕ ಸಂಭವನೀಯತೆಯ ನಿಯಮ,ஆரம்ப நிகழ்தகவு விதி
ಆರಂಭಿಕ ಸಾಲಿನ ಕಾರ್ಯಾಚರಣೆ,தொடக்க வரி செயல்பாடு
"ನಾಶಮಾಡು, ನಾಶಮಾಡು,","அழித்து, அழித்து"
ನಿರ್ಣಯ ಪ್ರಕ್ರಿಯೆ,தீர்வு செயல்முறை
"ಎಲಿಪ್ಸ್, ಎಲಿಪ್ಸ್","நீள்வட்டம், நீள்வட்டம்"
ಅಂಡಾಕಾರದ,நீள்வட்டம்
ದೀರ್ಘವೃತ್ತಾಕಾರದ,நீள்வட்டம்
ದೀರ್ಘವೃತ್ತಾಕಾರದ ಮೇಲ್ಮೈ,நீள்வட்ட மேற்பரப்பு
ದೀರ್ಘವೃತ್ತಾಕಾರದ ದೇಹ,நீள்வட்ட உடல்
ಎಂಬೆಡಿಂಗ್,உட்பொதித்தல்
ಹೊರಸೂಸುವಿಕೆಗಳು,உமிழ்வுகள்
ಪ್ರಾಯೋಗಿಕ ನಂಬಿಕೆ,அனுபவ நம்பிக்கை
