Bengali,Gujarati
চিত্র,રેખાકૃતિ
ডায়াল,ડાયલ
ডায়াল লাইন,ડાયલ લાઇન
ডায়াল টোন,ડાયલ ટોન
ডায়াল আপ,ડાયલ અપ
"1. সংলাপ, 2. কথোপকথন","1. સંવાદ, 2. વાતચીત"
কথোপকথন ঘর,વાતચીત ખંડ
ডায়ালআপ মডেম,ડાયલઅપ મોડેમ
বীমা,વીમા
অভিধান,શબ્દકોશ
"1. ডিফারেনশিয়াল, 2. পৃথকীকরণ","1. વિભેદક, 2. તફાવત"
সংখ্যাসূচক,સંખ્યાત્મક
ডিজিটাল সিস্টেম,ડિજિટલ સિસ્ટમ
ডিজিটাল সার্কিট,ડિજિટલ સર્કિટ
ডিজিটাল কম্পিউটার,ડિજિટલ કમ્પ્યુટર
"1.ডিজিটাল ডেটা, 2.ডিজিটাল ডেটা","1.ડિજિટલ ડેટા, 2.ડિજિટલ ડેટા"
ডিজিটাল সুবিধা,ડિજિટલ સુવિધા
ডিজিটাল ফিল্টার,ડિજિટલ ફિલ્ટર
ডিজিটাল লাইব্রেরি,ડિજિટલ પુસ્તકાલય
ডিজিটাল মড্যুলেশন,ડિજિટલ મોડ્યુલેશન
"1. ডিজিটাল ডিসপ্লে, 2. ডিজিটাল মনিটর","1. ડિજિટલ ડિસ્પ્લે, 2. ડિજિટલ મોનિટર"
ডিজিটাল ইমেজ,ડિજિટલ છબી
"1. ডিজিটাল স্বাক্ষর, 2. ডিজিটাল স্বাক্ষর","1. ડિજિટલ હસ્તાક્ષર, 2. ડિજિટલ હસ્તાક્ષર"
ডিজিটাল সুইচ,ડિજિટલ સ્વીચ
ডিজিটাল এনালগ রূপান্তরকারী,ડિજિટલ એનાલોગ કન્વર્ટર
ডিজিটাইজেশন,ડિજિટાઇઝેશન
ডিজিটাইজেশন,ડિજિટાઇઝેશન
ডিজিটাইজার,ડિજિટાઇઝર
ডায়োড,ડાયોડ
প্রথম দৃষ্টিতে,પ્રથમ નજરે
সরাসরি ঠিকানা,સીધું સરનામું
সরাসরি রূপান্তর,સીધું રૂપાંતર
সরাসরি সংযোগ,સીધું જોડાણ
"1. সরাসরি মেমরি অ্যাক্সেস, 2. সরাসরি মেমরি অ্যাক্সেস (DMA)","1. ડાયરેક્ટ મેમરી એક્સેસ, 2. ડાયરેક્ટ મેમરી એક્સેસ (DMA)"
সরাসরি মেমরি অ্যাক্সেস (DMA),ડાયરેક્ટ મેમરી એક્સેસ (DMA)
সরাসরি পদ্ধতি,સીધી પદ્ધતિ
দিকনির্দেশ,દિશાઓ
ডিরেক্টরি,ડિરેક્ટરી
"1. ডিরেক্টরি সার্ভার, 2. ডিরেক্টরি সার্ভার","1. ડિરેક્ટરી સર્વર, 2. ડિરેક્ટરી સર્વર"
ডিরেক্টরি সেবা,ડિરેક્ટરી સેવા
অক্ষম,અસમર્થ
অক্ষম সংকেত,નિષ્ક્રિય સંકેત
"1. সংযোগ বিচ্ছিন্ন, 2. সংযোগ বিচ্ছিন্ন","1. ડિસ્કનેક્શન, 2. ડિસ્કનેક્શન"
"1. বিচ্ছিন্ন, 2. বিযুক্ত","1. અલગ, 2. અલગ"
"1. ডিস্ক, 2. ডিস্ক","1. ડિસ્ક, 2. ડિસ્ક"
"1. ডিস্ক ঠিকানা, 2. ডিস্ক ঠিকানা","1. ડિસ્ક સરનામું, 2. ડિસ્ક સરનામું"
"1. ডিস্ক অ্যারে, 2. ডিস্ক অ্যারে","1. ડિસ્ક એરે, 2. ડિસ્ક એરે"
"1. ডিস্ক ক্ষমতা, 2. ডিস্ক ক্ষমতা","1. ડિસ્ક ક્ષમતા, 2. ડિસ્ક ક્ષમતા"
"1. ডিস্ক ড্রাইভার, 2. ডিস্ক ড্রাইভ","1. ડિસ્ક ડ્રાઈવર, 2. ડિસ્ક ડ્રાઈવ"
ডিস্ক ফাইল,ડિસ્ક ફાઇલ
"1. ডিস্ক মেমরি, 2. ডিস্ক মেমরি, 3. ডিস্ক মেমরি, 4. ডিস্ক মেমরি","1. ડિસ્ક મેમરી, 2. ડિસ્ક મેમરી, 3. ડિસ્ક મેમરી, 4. ડિસ્ક મેમરી"
ডিস্ক অপারেটিং সিস্টেম (DoS),ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DoS)
ডিস্ক প্যাকেজ,ડિસ્ક પેકેજ
"1.চক্রিকা সার্ভার, 2.ডিস্ক সার্ভার","1.ચક્રિકા સર્વર, 2.ડિસ્ક સર્વર"
"1. ডিস্ক স্টোরেজ, 2. ডিস্ক স্টোরেজ","1. ડિસ્ક સંગ્રહ, 2. ડિસ્ક સંગ્રહ"
ডিস্কেট,ડિસ્કેટ
প্রদর্শন ফাইল,ડિસ્પ્લે ફાઇલ
প্রদর্শন চিত্র,પ્રદર્શિત છબી
নিষ্পত্তি,નિકાલ
দূরত্ব,અંતર
দূরত্ব ফাংশন,અંતર કાર્ય
বিকৃতি,વિકૃતિ
বিতরণ করা,વિતરિત
বিতরণ করা তথ্য,વિતરિત ડેટા
বিতরণ করা সার্ভার,વિતરિત સર્વર
"1.ডিস্ট্রিবিউটেড সিস্টেম, 2.ডিস্ট্রিবিউটেড সিস্টেম","1.વિતરિત સિસ્ટમ, 2.વિતરિત સિસ્ટમ"
পরিবেশক,વિતરક
নথি,દસ્તાવેજ
নথি স্বীকৃত,દસ્તાવેજ અધિકૃત
"1. ডকুমেন্ট উইন্ডো, 2. ডকুমেন্ট উইন্ডো","1. ડોક્યુમેન્ટ વિન્ડો, 2. ડોક્યુમેન્ટ વિન્ડો"
ডকুমেন্টেশন,દસ્તાવેજીકરણ
"ডোমেইন, ডোমেইন","ડોમેન, ડોમેન"
ডোমেন নাম,ડોમેન નામ
"1. ডট ম্যাট্রিক্স প্রিন্টার, 2. ডট ম্যাট্রিক্স প্রিন্টার","1. ડોટ મેટ્રિક્સ પ્રિન્ટર, 2. ડોટ મેટ્રિક્સ પ્રિન્ટર"
"নীচে, নীচে","નીચે, નીચે"
"1.Avallink, 2.Square","1.અવલિંક, 2.ચોરસ"
ডাউনলোড,ડાઉનલોડ કરો
ডাউনলোড সময়,ડાઉનલોડ સમય
আকর্ষণ,ટ્રેક્શન
DRAM (ডাইনামিক RAM),DRAM (ડાયનેમિક રેમ)
রানঅফ,વહેણ
ড্রাইভার,ડ્રાઈવર
পাতা,પાંદડા
ড্রপ লিস্ট বক্স,ડ્રોપ લિસ્ટ બોક્સ
ড্রাম ড্রাইভ,ડ્રમ ડ્રાઇવ
"1.ড্রাম প্রিন্টার, 2.ড্রাম প্রিন্টার","1.ડ્રમ પ્રિન્ટર, 2.ડ્રમ પ્રિન્ટર"
"1. আইএম ইউনিট, 2. ড্রাম ইউনিট","1. ઇમ યુનિટ, 2. ડ્રમ યુનિટ"
"1. দ্বৈততা, 2. দ্বি","1. દ્વૈત, 2. દ્વિ"
দ্বৈত ঘনত্ব,બેવડી ઘનતા
"1. নীরব ঠিকানা, 2. জাল ঠিকানা","1. મૌન સરનામું, 2. નકલી સરનામું"
ডাম্প,ડમ્પ
ডুপ্লেক্স সার্কিট,ડબલ સર્કિટ
বৈধকরণ,કાયદેસરકરણ
কী কী,કી કી
"1.D V D R./W, 2. ডিভিডি রিডিং, 3. লেখা","1.D V D R./W, 2. ડીવીડી વાંચન, 3. લેખન"
ডিভিডি রম,ડીવીડી રોમ
গতিশীল নির্দেশ,ગતિશીલ સૂચના
"1.ডাইনামিক মেমরি, 2.ডাইনামিক মেমরি","1.ડાયનેમિક મેમરી, 2.ડાયનેમિક મેમરી"
"1. গতিবিদ্যা, 2. গতিবিদ্যা","1. ડાયનેમિક્સ, 2. ડાયનેમિક્સ"
E B C D I C,E B C D I C
ই-ব্যবসা,ઈ-વ્યવસાય
প্রতিধ্বনি,પડઘો
"1.e-commerce, 2.e-commerce","1.e-commerce, 2.e-commerce"
সম্পাদনা,સંપાદન
সম্পাদক,સંપાદક
শিক্ষাবিষয়ক প্রযুক্তি,શૈક્ષણિક ટેકનોલોજી
e e p rom,e e p rom
"1. অর্থপূর্ণ ঠিকানা, 2. কার্যকর ঠিকানা","1. અર્થપૂર્ણ સરનામું, 2. અસરકારક સરનામું"
অর্থপূর্ণ অপারেন্ড ঠিকানা,અર્થપૂર્ણ ઓપરેન્ડ સરનામું
কার্যকর পদক্ষেপ,અસરકારક કાર્યવાહી
কার্যকরী ইউআইডি,અસરકારક UID
কার্যকর ট্রান্সমিশন অপারেশন,અસરકારક ટ્રાન્સમિશન કામગીરી
অক্টাল বাইট,ઓક્ટલ બાઈટ
"ইলেকট্রনিক লার্নিং, ই-লার্নিং","ઈલેક્ટ્રોનિક લર્નિંગ, ઈ-લર્નિંગ"
নির্বাচন অ্যালগরিদম,ચૂંટણી અલ્ગોરિધમ
ইলেকট্রনিক মেইল সার্ভিস (ই-মেইল),ઈલેક્ટ્રોનિક મેઈલ સર્વિસ (ઈ-મેલ)
"1.ইলেক্ট্রনিক প্রিন্টিং, 2.ইলেক্ট্রনিক প্রিন্টার","1.ઈલેક્ટ્રોનિક પ્રિન્ટિંગ, 2.ઈલેક્ટ્રોનિક પ્રિન્ટર"
বৈদ্যুতিক অ্যাকাউন্টিং মেশিন,ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન
ইলেকট্রনিক্স,ઈલેક્ટ્રોનિક્સ
ইলেকট্রনিক নিষ্কাশন সিস্টেম (ECS),ઇલેક્ટ્રોનિક એક્ઝોસ્ટ સિસ્ટમ (ECS)
ইলেকট্রনিক ডেটা এক্সচেঞ্জ (EDI),ઇલેક્ટ્રોનિક ડેટા એક્સચેન્જ (EDI)
ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ,ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ
ইলেকট্রনিক ব্রোশিওর,ઇલેક્ટ્રોનિક બ્રોશર
ইলেকট্রনিক ফান্ড ট্রান্সফার মেকানিজম (EFTS),ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર મિકેનિઝમ (EFTS)
"1.ইলেক্ট্রনিক জার্নাল, 2.ইলেক্ট্রনিক জার্নাল","1.ઈલેક્ટ્રોનિક જર્નલ, 2.ઈલેક્ટ્રોનિક જર્નલ"
ইলেকট্রনিক প্রকাশনা,ઇલેક્ટ્રોનિક પ્રકાશન
ইলেকট্রনিক সুইচ,ઇલેક્ટ્રોનિક સ્વીચ
"উপাদান, উপাদান","તત્વ, તત્વ"
ই-মেইল,ઈ-મેલ
"1. ই-মেইল ঠিকানা, 2. ইলেকট্রনিক মেইলিং ঠিকানা","1. ઈ-મેલ સરનામું, 2. ઈલેક્ટ્રોનિક મેઈલિંગ સરનામું"
এমবেডেড সিস্টেম,એમ્બેડેડ સિસ્ટમ
এমবেডিং,એમ્બેડિંગ
ইমিটার কাপলড লজিক (ইসিএল),એમિટર કમ્પલ્ડ લોજિક (ECL)
ফাঁকা স্থান,ખાલી જગ્યા
"1. ফাঁকা চেইন, 2. ফাঁকা চেইন","1. ખાલી સાંકળ, 2. ખાલી સાંકળ"
যান্ত্রিকীকরণ,યાંત્રિકરણ
"1.ক্যাপসুলেশন, 2.ক্যাপসুলেশন","1.કેપ્સ્યુલેશન, 2.કેપ્સ્યુલેશન"
ডিকোডার,ડીકોડર
এনকোডিং,એન્કોડિંગ
"1. এনকোডার, 2. কোডাক","1. એન્કોડર, 2. કોડક"
লুকানো তথ্য,છુપાયેલ ડેટા
লুকানো ফাইল সিস্টেম,છુપાયેલ ફાઇલ સિસ્ટમ
"1. এনক্রিপশন, 2. কোডিং, 3. এনকোডিং","1. એન્ક્રિપ્શન, 2. કોડિંગ, 3. એન્કોડિંગ"
ব্লক শেষ,બ્લોક અંત
ফাইল-এন্ড,ફાઇલ-એન્ડ
ব্যবহারকারী,વપરાશકર્તા
প্রবেশ করা,દાખલ કરો
এন্ট্রি কী,એન્ટ્રી કી
"1. উদ্যম সারওয়ার, 2. উদ্যম সেবক","1. ઉદ્યમ સરવર, 2. ઉદ્યમ સેવક"
এন্টারপ্রাইজ সিস্টেম,એન્ટરપ્રાઇઝ સિસ્ટમ
শক্তি,શક્તિ
শক্তি সখ্যতা,શક્તિ આકર્ષણ
প্রবেশের সময়,પ્રવેશ સમય
ইনপুট পরিবর্তনশীল,ઇનપુટ ચલ
গণনার যোগ্য,ગણતરીપાત્ર
পরিবেশ,પર્યાવરણ
"1.Epoch, 2. যুগ, 3. নির্দেশের মুহূর্ত","1.યુગ, 2. યુગ, 3. સૂચના ક્ષણ"
EPRAM (ফাইনান্স প্রোগ্রামেবল রিড-ওনলি মেমরি),EPRAM (ફાઇનાન્સ પ્રોગ્રામેબલ રીડ-ઓન્લી મેમરી)
epsilon constrictor,એપ્સીલોન કન્સ્ટ્રક્ટર
সমানকারী,બરાબરી
সরঞ্জাম,સાધનસામગ્રી
সমতা শ্রেণী,સમાનતા વર્ગ
সমতুল্য সম্পর্ক,સમાન સંબંધ
"1. বিলুপ্তি, 2. নির্মূল","1. લુપ્તતા, 2. નાબૂદી"
ত্রুটি সংশোধন কোড,ભૂલ સુધારણા કોડ
ত্রুটি সংশোধন,ભૂલ સુધારણા
ত্রুটি সনাক্তকরণ,ભૂલ શોધ
শিল্প খাত,ભૂલ હેન્ડલિંગ
ভুল বার্তা,ક્ષતી સંદેશ
ত্রুটি হার,ભૂલ દર
ত্রুটি পুনরুদ্ধার,ભૂલ પુનઃપ્રાપ્તિ
ত্রুটির নাম,ભૂલ નામ
পালাবার প্রতীক,એસ્કેપ પ્રતીક
ইথারনেট,ઈથરનેટ
ঘটনা,ઘટના
ইভেন্ট চেইন,ઘટના સાંકળ
ঘটনা নিয়ন্ত্রণ,ઘટના નિયંત્રણ
ইভেন্ট কাউন্টার,ઇવેન્ટ કાઉન્ટર
ব্যতিক্রম হ্যান্ডলিং,અપવાદ હેન્ડલિંગ
বিনিময় ডিস্ক স্টোরেজ,એક્સચેન્જ ડિસ્ક સ્ટોરેજ
বর্জন,બાકાત
একচেটিয়া এবং (x বা),વિશિષ્ટ અને (x અથવા)
এক্সিকিউটেবল প্রোগ্রাম,એક્ઝિક્યુટેબલ પ્રોગ્રામ
মৃত্যুদন্ড বিবৃতি,અમલ નિવેદન
নির্বাচনী অনুসন্ধান,પસંદગીયુક્ત શોધ
বিদ্যমান,અસ્તિત્વમાં છે
সমস্যা,મુદ્દો
দক্ষ পদ্ধতি,નિષ્ણાત સિસ્ટમ
"1. অভিব্যক্তি, 2. অভিব্যক্তি","1. અભિવ્યક્તિ, 2. અભિવ્યક્તિ"
বর্ধিত গ্রাফিক্যাল ম্যাট্রিক্স (x g a),વિસ્તૃત ગ્રાફિકલ મેટ્રિક્સ (x g a)
বর্ধিত শিল্প মান (EIS),વિસ્તૃત ઔદ્યોગિક ધોરણો (EIS)
ওভারলোড মেশিন,ઓવરલોડ મશીન
বর্ধিত মেমরি,વિસ્તૃત મેમરી
"1. বর্ধিত নির্ভুলতা, 2. বর্ধিত নির্ভুলতা","1. વિસ્તૃત ચોકસાઇ, 2. વિસ્તૃત ચોકસાઈ"
"1. বর্ধিত বাছাই, 2. বর্ধিত বিচ্ছেদ","1.વિસ્તૃત સૉર્ટિંગ, 2.વિસ્તૃત વિભાજન"
ডাক,કૉલ કરો
বাহ্যিক ত্রুটি,બાહ્ય ભૂલ
বাইরের ফাংশন,બાહ્ય કાર્ય
বাহ্যিক বাধা,બાહ્ય વિક્ષેપ
"1. বাহ্যিক মেমরি, 2. বহিরাগত মেমরি","1.એક્સ્ટર્નલ મેમરી, 2.એક્સટર્નલ મેમરી"
বাহ্যিক স্মৃতি,બાહ્ય મેમરી
বাহ্যিক মডেম,બાહ્ય મોડેમ
বাহ্যিক রেফারেন্স,બાહ્ય સંદર્ભ
বাহ্যিক অনুসন্ধান,બાહ્ય શોધ
বাহ্যিক স্টোরেজ ডিভাইস,બાહ્ય સંગ્રહ ઉપકરણ
নিষ্কাশন,નિષ્કર્ષણ
এক্সট্রাপোলেশন,એક્સ્ટ્રાપોલેશન
প্যানেল অক্ষর প্রিন্টার,પેનલ અક્ષર પ્રિન્ટર
ব্যর্থ-নিরাপত্তা অপারেশন,નિષ્ફળ-સુરક્ષા કામગીરી
ব্যর্থতার হার,નિષ્ફળતા દર
ব্যর্থতা স্রাব,નિષ્ફળતા સ્રાવ
মিথ্যা কোড,ખોટો કોડ
মিথ্যা ত্রুটি,ખોટી ભૂલ
"1.বিনিয়োগ, 2.বিনিয়োগ পয়েন্ট","1.રોકાણ, 2.રોકાણ પોઈન્ટ્સ"
"1. ইস্যু, 2. ইস্যু নম্বর","1. અંક, 2. અંક નંબર"
"1. প্রতিলিপি I/O ডিভাইস, 2. প্রতিরূপ ইনপুট ডিভাইস/আউটপুট","1. પ્રતિકૃતિ I/O ઉપકરણ, 2. પ્રતિકૃતિ ઇનપુટ ઉપકરણ/આઉટપુટ"
দ্রুত ফোরিয়ার স্থানান্তর,ઝડપી ફોરિયર ટ્રાન્સફર
মারাত্মক ত্রুটি,જીવલેણ ભૂલ
ত্রুটি সনাক্তকরণ,ખામી શોધ
ত্রুটি নির্ণয়,ખામી નિદાન
দোষ সহনশীলতা,સહનશીલતા દોષ
ফ্যাক্স,ફેક્સ
ফ্যাক্স বার্তা,ફેક્સ સંદેશ
f dc,f dc
লক্ষণ সনাক্তকরণ,લક્ષણ શોધ
ভরাট চাকা,ફિલ વ્હીલ
পুনঃবিনিয়োগ,પુનઃરોકાણ
"1. সরবরাহকারী, 2. পুষ্টি, 3. ফিডার","1.સપ્લાયર, 2.પોષણ, 3.ફીડર"
anan,કોઈપણ
ফিবোনাচি আবিষ্কার,ફિબોનાકી શોધ
ফিবোনাচি ক্রম,ફિબોનાકી ક્રમ
ফিবোনাচি সিরিজ,ફિબોનાકી શ્રેણી
ফাইবার অপটিক্স,ફાઇબર ઓપ્ટિક્સ
ফিডো ফাঁদ,ફિડો ટ્રેપ
অঞ্চল,પ્રદેશ
পঞ্চম প্রজন্মের কম্পিউটার,પાંચમી પેઢીનું કમ્પ્યુટર
"1. ফাইল, 2। ফাইল","1.ફાઈલ, 2. ફાઇલ"
ফাইল অ্যাক্সেস পদ্ধতি,ફાઇલ એક્સેસ પદ્ધતિ
ফাইল বরাদ্দ টেবিল,ફાઈલ ફાળવણી ટેબલ
ফাইল কম্প্রেশন,ફાઇલ કમ્પ્રેશન
ফাইল কপি করা,ફાઇલ નકલ
ফাইল কনফিগারেশন,ફાઇલ રૂપરેખાંકન
ফাইল মার্জ,ફાઇલ મર્જ
ফাইল পুনরুদ্ধার,ફાઇલ પુનઃપ્રાપ્તિ
ফাইল স্টোরেজ,ફાઇલ સંગ્રહ
ফাইল গঠন,ફાઇલ માળખું
নথি ব্যবস্থা,ફાઇલ સિસ્ટમ
ফাইল স্থানান্তর,ફાઇલ ટ્રાન્સફર
ফাইল ট্রান্সফার প্রোটোকল (FTP),ફાઇલ ટ્રાન્સફર પ્રોટોકોલ (FTP)
ছাঁকনি,ફિલ્ટર
শেষ অবস্থান,છેલ્લી સ્થિતિ
অনুসন্ধান করুন,શોધો
সসীম রাষ্ট্র মেশিন,મર્યાદિત રાજ્ય મશીન
আগুন প্রাচীর,આગ દિવાલ
ফার্মওয়্যার,ફર્મવેર
আগে আসলে আগে পাবেন,વહેલા તે પહેલાં
প্রথম প্রজন্মের কম্পিউটার,પ્રથમ પેઢીના કમ્પ્યુટર
ফার্স্ট ইনপুট ফার্স্ট ইস্যু (FIFO),ફર્સ્ટ ઇનપુટ ફર્સ્ટ ઇશ્યુ (FIFO)
প্রথম আদেশের যুক্তি,પ્રથમ ઓર્ડર દલીલ
প্রথম আদেশ নীতি,પ્રથમ ઓર્ડર સિદ્ધાંત
স্থির বিভাগ,નિશ્ચિત વિભાજન
চিহ্ন,હસ્તાક્ષર
নমনীয় ডিস্ক,લવચીક ડિસ્ક
ফ্লপি ডিস্ক,ફ્લોપી ડિસ્ક
ফ্লপি ডিস্ক ড্রাইভ (FDD),ફ્લોપી ડિસ્ક ડ્રાઇવ (FDD)
ফ্লো চার্ট,ફ્લો ચાર્ટ
নিয়ন্ত্রণ প্রবাহ,નિયંત્રણ પ્રવાહ
প্রভাত,વહેલી સવાર
ফোল্ডার,ફોલ્ડર
ফন্ট,ફોન્ટ
ফন্ট পরিবার,ફોન્ટ કુટુંબ
বাহ্যিক কী,બાહ્ય કી
ফর্ম,ફોર્મ
প্রতীকী ভাষা,સાંકેતિક ભાષા
প্রতীকী পদ্ধতি,પ્રતીકાત્મક પદ્ધતિ
"1.ফর্ম্যাট, 2.ফর্ম","1.ફોર્મેટ, 2.ફોર્મ"
অঙ্কন,ચિત્ર
fortron,ફોર્ટન
"1.ফরট্রান (একটি কম্পিউটার ভাষা) প্রোগ্রাম, 2.ফরট্রান প্রোগ্রামিং","1.ફોર્ટ્રાન (કોમ્પ્યુટર ભાષા) પ્રોગ્રામ, 2.ફોર્ટ્રાન પ્રોગ્રામિંગ"
ফরোয়ার্ড স্ল্যাশ,ફોરવર્ડ સ્લેશ
৪র্থ প্রজন্মের কম্পিউটার,4થી પેઢીના કમ્પ્યુટર
অধ্যায়,વિભાગ
ফ্রেম,ફ્રેમ
"1.ফ্রি নেট, 2.ফ্রি নেট","1.ફ્રી નેટ, 2.ફ્રી નેટ"
বিনামূল্যে সফ্টওয়্যার বিশ্বাস,મફત સોફ્ટવેર ટ્રસ્ટ
বিনামূল্যে সঞ্চয়স্থান,મફત સંગ્રહ
বিনামূল্যের,ફ્રીવેર
সামনে,આગળ
"1.ফ্রন্ট প্যানেল, 2.ফ্রন্ট প্যানেল","1.ફ્રન્ટ પેનલ, 2.ફ્રન્ટ પેનલ"
"1. ফাংশন, 2. ফাংশন","1.કાર્યો, 2. કાર્ય"
ফাংশন কী,કાર્ય કી
ফাংশন রেফারেন্স,કાર્ય સંદર્ભ
কার্যকরী নির্ভরতা,કાર્યાત્મક નિર્ભરતા
ফাংশন পরীক্ষা,કાર્ય પરીક્ષણ
"1.অস্পষ্ট যুক্তি, 2.অস্পষ্ট যুক্তি","1.અસ્પષ્ટ તર્ક, 2.અસ્પષ્ટ તર્ક"
"1.ফাজি সেট, 2.ফাজি সেট","1.ફઝી સેટ, 2.ફઝી સેટ"
লাভ করা,લાભ
ক্রীড়া গাছ,રમતગમતનું વૃક્ષ
ব্যবধান চরিত্র,અંતરાલ પાત્ર
আবর্জনা,કચરો
আবর্জনা সংগ্রহ,કચરો સંગ્રહ
আবর্জনা সংগ্রহ,કચરો સંગ્રહ
ট্র্যাশ ইনসাইড ট্র্যাশ আউট (গিগো),ટ્રૅશ ઇનસાઇડ ટ્રૅશ આઉટ (ગીગો)
দরজা,દરવાજો
দরজার পথ (নেটওয়ার্কের প্রসঙ্গে),ડોર પાથ (નેટવર્કના સંદર્ભમાં)
ব্যাপক প্রোগ্রাম,વ્યાપક કાર્યક્રમ
ব্যাপক প্রোগ্রাম,વ્યાપક કાર્યક્રમ
ব্যাপক উদ্দেশ্য কম্পিউটার,વ્યાપક હેતુ કમ્પ્યુટર
সাধারণ উদ্দেশ্য কম্পিউটার,સામાન્ય હેતુ કમ્પ્યુટર
সাধারণ রেজিস্টার,સામાન્ય રજીસ્ટર
সাধারণীকরণ,સામાન્યીકરણ
সাধারণীকরণ,સામાન્યીકરણ
বিস্তৃত বস্তুর ভাষা,વ્યાપક પદાર્થ ભાષા
ব্রড পারপাস অপারেশন সিস্টেম,વ્યાપક હેતુ ઓપરેશન સિસ્ટમ
ব্যাপক উদ্দেশ্য নিবন্ধন,વ્યાપક હેતુ રજીસ્ટર
ত্রুটি উত্পন্ন,ભૂલ જનરેટ
প্রজনন ফাংশন,પ્રજનન કાર્ય
শ্রেণী সাধারণ,વર્ગ સામાન્ય
ক্লাস ফাংশন,વર્ગ કાર્ય
সাধারণ শ্রেণীর নাম,સામાન્ય વર્ગનું નામ
গিগো,ગીગો
"1. সর্বজনীন, 2. বিশ্বব্যাপী","1. યુનિવર્સલ, 2. વૈશ્વિક"
সার্বজনীন কোড,સાર્વત્રિક કોડ
সার্বজনীন লক,સાર્વત્રિક લોક
"1. ইউনিভার্সাল নেটওয়ার্ক, 2. ইউনিভার্সাল নেটওয়ার্ক","1. યુનિવર્સલ નેટવર્ક, 2. યુનિવર્સલ નેટવર્ક"
সার্বজনীন নেটওয়ার্ক,સાર્વત્રિક નેટવર્ક
"1. বিশ্ব ব্যবহারকারী, 2. সর্বজনীন ব্যবহারকারী, 3. সর্বজনীন ব্যবহারকারী","1. વિશ્વ વપરાશકર્તા, 2. જાહેર વપરાશકર્તા, 3. સાર્વત્રિક વપરાશકર્તા"
গ্লোবাল ভেরিয়েবল,વૈશ્વિક ચલો
"1.বিশ্বায়ন, 2.বিশ্বায়ন","1.વૈશ્વિકીકરણ, 2.વૈશ્વિકીકરણ"
গোফার (একটি নেটওয়ার্কে একটি প্রোটোকল),ગોફર (નેટવર્કમાં પ્રોટોકોલ)
গোফার রিসেপ্টর,ગોફર રીસેપ્ટર
"1. গোফার সার্ভার, 2. গোফার সার্ভার","1. ગોફર સર્વર, 2. ગોફર સર્વર"
গোফার সাইট,ગોફર સાઇટ
গোফার স্থান,ગોફર જગ્યા
আকর্ষণীয় অধঃপতন,આકર્ષક અધોગતિ
ব্যাকরণ সংশোধনকারী,વ્યાકરણ સુધારક
ব্যাকরণ হটি বহির্মুখী,વ્યાકરણ હોટી બહિર્મુખતા
"1.মোট মোট, 2.গ্রেট মোট, 3.মোট মোট","1.કુલ કુલ, 2.મહાન કુલ, 3.કુલ કુલ"
"1.গ্রাফ, 2.গ্রাফ","1.ગ્રાફ, 2.ગ્રાફ"
"1.গ্রাফ স্বরলিপি, 2.গ্রাফ স্বরলিপি","1.ગ્રાફ નોટેશન, 2.ગ્રાફ નોટેશન"
"1. গ্রাফিক অক্ষর, 2. গ্রাফিকাল অক্ষর","1. ગ્રાફિક અક્ષરો, 2. ગ્રાફિકલ અક્ષરો"
"1. গ্রাফিক্যাল কন্ট্রোলার, 2. গ্রাফিকাল কন্ট্রোলার","1. ગ્રાફિકલ કંટ્રોલર, 2. ગ્રાફિકલ કંટ્રોલર"
"1. গ্রাফিকাল ডেটা স্ট্রাকচার, 2. গ্রাফিকাল ডেটা স্ট্রাকচার","1. ગ્રાફિકલ ડેટા સ્ટ્રક્ચર, 2. ગ્રાફિકલ ડેટા સ્ટ્રક્ચર"
"1. গ্রাফিক ডিসপ্লে প্রোগ্রাম, 2. গ্রাফিকাল ডিসপ্লে প্রোগ্রাম","1. ગ્રાફિક ડિસ્પ્લે પ્રોગ્રામ, 2. ગ્રાફિકલ ડિસ્પ્લે પ્રોગ્રામ"
"1.গ্রাফিকাল ডিসপ্লে রেজোলিউশন, 2.গ্রাফিক ডিসপ্লে","1.ગ્રાફિકલ ડિસ્પ્લે રિઝોલ્યુશન, 2.ગ્રાફિક ડિસ્પ્લે"
"1. গ্রাফিক ভাষা, 2. গ্রাফিকাল ভাষা","1. ગ્રાફિકલ ભાષા, 2. ગ્રાફિકલ ભાષા"
"1. গ্রাফিক ভাষা, 2. গ্রাফিকাল ভাষা","1. ગ્રાફિક ભાષા, 2. ગ્રાફિકલ ભાષા"
"1. গ্রাফিকাল প্লেট, 2. গ্রাফিকাল প্লেট","1. ગ્રાફિકલ પ્લેટ, 2. ગ્રાફિકલ પ્લેટ"
"1.গ্রাফিক অ্যানিমেশন, 2.গ্রাফিক অ্যানিমেশন","1.ગ્રાફિક એનિમેશન, 2.ગ્રાફિક એનિમેશન"
গ্রাফিক ট্রান্সফার ফরম্যাট (GIF),ગ્રાફિક ટ્રાન્સફર ફોર્મેટ (GIF)
