Odiya,Gujarati
ଡିସି। କ୍ଷତିଗ୍ରସ୍ତ ଅପରେସନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,ડીસી. ક્ષતિગ્રસ્ત ઓપરેશનલ એમ્પ્લીફાયર
ଅଣ-ସଶକ୍ତୀକରଣ |,બિન-મજબૂતીકરણ
ଡିମୋର୍ଗାନର ନିୟମ |,ડીમોર્ગનનો કાયદો
ଦେ ସାଉଟି ବ୍ରିଜ୍ |,ડી સૌતી પુલ
ବିଶ୍ରାମ ସମୟ,આરામ નો સમય
ବିଶ୍ରାମ କ୍ଷେତ୍ର |,આરામ ઝોન
ତ୍ରୁଟି କ୍ଲିୟରାନ୍ସ |,ખામી ક્લિયરન્સ
ଦଶନ୍ଧି କାଲକୁଲେଟର,દાયકા કેલ્ક્યુલેટર
ଡେସିବେଲ୍ |,ડેસિબલ
ଦଶମିକ କାଲକୁଲେଟର,દશાંશ કેલ્ક્યુલેટર
ଦଶମିକ-ବାଇନାରୀ ରୂପାନ୍ତର |,દશાંશ-દ્વિસંગી રૂપાંતરણ
ଠିକଣା ଡିକୋଡିଂ |,સરનામું ડીકોડિંગ
ଡିକୋଡର୍ |,ડીકોડર
ଆଲେଲେସ୍,એલિલ્સ
ଉତ୍ସର୍ଗୀକୃତ ପ୍ରୟୋଗ |,સમર્પિત એપ્લિકેશન
ଉତ୍ସର୍ଗୀକୃତ ନିୟନ୍ତ୍ରକ |,સમર્પિત નિયંત્રક
ଡିସି। ପ୍ରି-ସଶକ୍ତୀକରଣ ସର୍କିଟ |,ડીસી. પૂર્વ-મજબૂતીકરણ સર્કિટ
ତ୍ରୁଟି ଘନତା |,ખામી ઘનતા
ଡିଫ୍ଲେକ୍ସନ୍ କୋଇଲ୍ |,ડિફ્લેક્શન કોઇલ
ଡିଫ୍ଲେକ୍ସନ୍ ପ୍ଲେଟ୍ |,ડિફ્લેક્શન પ્લેટ
ଡିଫ୍ଲେକ୍ସନ୍ ୟୁନିଟ୍ |,વિચલન એકમ
ବିଫଳତା,નિષ્ફળતા
(ଚୁମ୍ବକୀୟ) ବିଚ୍ଛେଦ |,(ચુંબકીય) વિક્ષેપ
ଡି ଗାଉସନ୍ ରାଶିଫଳ |,ડી ગૌસન જન્માક્ષર
ଦେ ଗୋସନ୍ |,ડી ગોસન
ବିଳମ୍ବ ସର୍କିଟ |,વિલંબ સર્કિટ
ବିଳମ୍ବ ରେଖା,વિલંબ રેખા
ବିଳମ୍ବ ସମୟ,વિલંબ સમય
ବିଳମ୍ବରେ ସ୍ୱୟଂଚାଳିତ ଲାଭ ନିୟନ୍ତ୍ରକ |,વિલંબિત સ્વચાલિત લાભ નિયંત્રક
ବିଳମ୍ବରେ ସ୍ୱୟଂଚାଳିତ ଲାଭ ନିୟନ୍ତ୍ରକ |,વિલંબિત સ્વચાલિત લાભ નિયંત્રક
ବିଳମ୍ବିତ ସ୍ୱୟଂଚାଳିତ ଉଚ୍ଚତା ନିୟନ୍ତ୍ରକ / ବିଳମ୍ବିତ AVC |,વિલંબિત સ્વચાલિત લાઉડનેસ કંટ્રોલર / વિલંબિત AVC
ଡେଲନ୍ ଯାନ୍ତ୍ରିକ ସଂଶୋଧନକାରୀ |,ડેલોન મિકેનિકલ રેક્ટિફાયર
ଡେଲଟା ସଂଯୋଗ |,ડેલ્ટા કનેક્શન
ଡେଲଟା ବନ୍ଧୁକ |,ડેલ્ટા બંદૂક
ଡେଲଟା ବନ୍ଧୁକ ହୋସ୍ |,ડેલ્ટા બંદૂકની નળી
ଡେଲଟା ମଡ୍ୟୁଲେସନ୍,ડેલ્ટા મોડ્યુલેશન
ଡେଲଟା-ସିଗମା ଆନାଗଲ୍-ଅଙ୍କ କନଭର୍ଟର |,ડેલ્ટા-સિગ્મા એનાલોગ-અંક કન્વર્ટર
demagnetization,ડિમેગ્નેટાઇઝેશન
demagnetization ବକ୍ର,ડિમેગ્નેટાઇઝેશન વળાંક
demagnetization ଗୁଣନ,ડિમેગ્નેટાઇઝેશન ગુણક
demodulation,ડિમોડ્યુલેશન
demodulator,ડિમોડ્યુલેટર
ଦେ ମାର୍ଗାନ୍ ଥିଓରେମ୍ |,ડી માર્ગન પ્રમેય
ମଲ୍ଟିପ୍ଲେକ୍ସର୍,મલ્ટિપ્લેક્સર
ଅନାବଶ୍ୟକ ସ୍କୋର |,અસાધારણ સ્કોર
ହ୍ରାସ କ୍ୟାପେସିଟର |,અવક્ષય કેપેસિટર
ହ୍ରାସ,અવક્ષય
ହ୍ରାସ ମୋଡ୍ ମସଫେଟ୍ |,અવક્ષય મોડ mosfet
"ହ୍ରାସ ଜୋନ୍, ହ୍ରାସ ଜୋନ୍ |","અવક્ષય ક્ષેત્ર, અવક્ષય ક્ષેત્ર"
ମୂଲ୍ୟାୟନ,રેટિંગ
ବିଚ୍ଛିନ୍ନ ଅକ୍ଷର |,અસંતૃપ્ત અક્ષરો
ସମ୍ବେଦନଶୀଳତା,અસંવેદનશીલતા
ଡିଜାଇନ୍ ନିୟମ |,ડિઝાઇન નિયમો
ପରୀକ୍ଷା ଡିଜାଇନ୍,પરીક્ષણ ડિઝાઇન
ବିନାଶକାରୀ ରିଜୋନାନ୍ସ |,વિનાશક પડઘો
ଡିଟେକ୍ଟର |,શોધક
ବିକଳ୍ପ ବ୍ରିଜ୍ ଡିଟେକ୍ଟର୍ |,વૈકલ્પિક વર્તમાન પુલ ડિટેક્ટર
ଫ୍ରିକ୍ୱେନ୍ସି ବିଚ୍ଛିନ୍ନତା ସ୍ଥିର |,આવર્તન વિચલન સતત
ବିଚ୍ଛିନ୍ନତା ଆବୃତ୍ତି,વિચલન આવર્તન
ଉପକରଣ,ઉપકરણ
N ବିଭାଜନଗୁଡ଼ିକ,એન પાર્ટીશનો
ବିଫୁର୍କେସନ୍ କାଲକୁଲେଟର |,વિભાજન કેલ્ક્યુલેટર
ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |,વિભાજક
ଡି-ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |,ડી-ફ્લિપ-ફ્લોપ
d ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |,d ફ્લિપ ફ્લોપ
ଡାଇଲେକ୍ଟ୍ରିକ୍ ସ୍ଥିର |,ડાઇલેક્ટ્રિક સતત
ଡାଇଲେକ୍ଟ୍ରିକ୍ସ |,ડાઇલેક્ટ્રિક્સ
ଡାଇକ୍,ડાઇક
ଡାୟୋଡ୍ କ୍ଷୟ |,ડાયોડ ધોવાણ
ଡାଏଲ୍ କରନ୍ତୁ |,ડાયલ
ଟେପରଡ୍ ଡାଏଫ୍ରାଗମ୍ |,ટેપર્ડ ડાયાફ્રેમ
ଡେଜି ଶୃଙ୍ଖଳା |,ડેઝી સાંકળ
ଷ୍ଟାମ୍ପ ଆକାର |,સ્ટેમ્પ માપ
ଡାଇଲେକ୍ଟ୍ରିକ୍ ଅବଶୋଷଣ |,ડાઇલેક્ટ્રિક શોષણ
ଡାଇଲେକ୍ଟ୍ରିକ୍ ଆବରଣ |,ડાઇલેક્ટ્રિક કોટિંગ
ଡାଇଲେକ୍ଟ୍ରିକ୍ ଇଣ୍ଡେକ୍ସ |,ડાઇલેક્ટ્રિક બિંદુ
"ଡାଇଲେକ୍ଟ୍ରିକ୍ କ୍ଷତି, ଡାଇଲେକ୍ଟ୍ରିକ୍ କ୍ଷତି,","ડાઇલેક્ટ્રિક નુકશાન, ડાઇલેક્ટ્રિક નુકશાન"
ଭିନ୍ନକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |,વિભેદક એમ્પ્લીફાયર
ଭିନ୍ନକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |,વિભેદક એમ્પ્લીફાયર
ଭିନ୍ନକ୍ଷମ କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ |,વિભેદક કેથોડ પાછળનું
ଭିନ୍ନକ୍ଷମ ଅପରେଟର୍ |,વિભેદક ઓપરેટર
ଭିନ୍ନକ୍ଷମ ଇନପୁଟ୍ ଭୋଲଟେଜ୍,વિભેદક ઇનપુટ વોલ્ટેજ
ଭିନ୍ନକ୍ଷମ ମୋଡ୍ |,વિભેદક મોડ
ଭିନ୍ନକ୍ଷମ ମୋଡ୍ ସୂଚକ |,વિભેદક સ્થિતિ સંકેત
ଭିନ୍ନକ୍ଷମ ଯୋଡି |,વિભેદક જોડી
ଭିନ୍ନକ୍ଷମ PSK |,વિભેદક PSK
ଭିନ୍ନକ୍ଷମ ସର୍କିଟ |,વિભેદક સર્કિટ
ଭିନ୍ନକ୍ଷମ |,વિભેદક
ବିସ୍ତାର ଜଙ୍କସନ୍ ଟ୍ରାନଜିଷ୍ଟର |,ડિફ્યુઝ જંકશન ટ્રાન્ઝિસ્ટર
ବିସ୍ତାର ପ୍ରତିରୋଧକ |,પ્રસરેલું રેઝિસ્ટર
ବିସ୍ତାର,પ્રસરણ
ବିସ୍ତାର କ୍ୟାପେସିଟର |,પ્રસરણ કેપેસિટર
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |,ડિજિટલ ફિલ્ટર
ସ୍କୋର,સ્કોર
ଡିଜିଟାଲ୍ ସର୍କିଟ୍ |,ડિજિટલ સર્કિટ
ଡିଜିଟାଲ୍ ଯୋଗାଯୋଗ |,ડિજિટલ સંચાર
ଡିଜିଟାଲ୍ ତୁଳନାକାରୀ,ડિજિટલ તુલનાત્મક
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,ડિજિટલ કમ્પ્યુટર
ଡିଜିଟାଲ୍ ବିଳମ୍ବ,ડિજિટલ વિલંબ
ଡିଜିଟାଲ୍ ଡିଜାଇନ୍ ମାଇକ୍ରୋ ପାୱାର |,ડિજિટલ ડિઝાઇન માઇક્રોપાવર
ଡିଜିଟାଲ୍ ପ୍ରଦର୍ଶନ,ડિજિટલ ડિસ્પ્લે
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |,ડિજિટલ ફિલ્ટર
ଡିଜିଟାଲ୍ ଫିଲ୍ଟରିଂ |,ડિજિટલ ફિલ્ટરિંગ
ସାଂଖ୍ୟିକ ଯୁକ୍ତି,સંખ્યાત્મક તર્ક
ସାଂଖ୍ୟିକ ଯୁକ୍ତି,સંખ્યાત્મક તર્ક
ଡିଜିଟାଲ୍ ମଲ୍ଟିମିଟର |,ડિજિટલ પોલિમીટર
ଡିଜିଟାଲ୍ ପଲିମିଟର |,ડિજિટલ પોલિમીટર
ଡିଜିଟାଲ୍ ପଲ୍ସ |,ડિજિટલ પલ્સ
ଡିଜିଟାଲ୍ ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |,ડિજિટલ સિગ્નલ પ્રોસેસિંગ
ଡିଜିଟାଲ୍ ଟେଲିଭିଜନ |,ડિજિટલ ટેલિવિઝન
ଡିଜିଟାଲ୍ ଆନାଗଲ୍ କନଭର୍ଟର |,ડિજિટલ એનાલોગ કન્વર્ટર
ବୀମା,વીમા
ଡାଇମେନ୍ସନାଲ୍ ସମୀକରଣ |,પરિમાણીય સમીકરણ
ଡାୟୋଡ୍,ડાયોડ
ଡାୟୋଡ୍ ବ acter ଶିଷ୍ଟ୍ୟଗୁଡିକ |,ડાયોડ લાક્ષણિકતાઓ
ଡାୟୋଡ୍ ଚରିତ୍ରିକ ବକ୍ର |,ડાયોડ લાક્ષણિકતા વળાંક
ଡାୟୋଡ୍ ଡିଟେକ୍ଟର୍ |,ડાયોડ ડિટેક્ટર
ଡାୟୋଡ୍ ଗୁଣକ,ડાયોડ ગુણક
ଡାୟୋଡ୍ ଟ୍ରାନଜିଷ୍ଟର ତର୍କ / DTS |,ડાયોડ ટ્રાન્ઝિસ્ટર લોજિક/ડીટીએસ
daughter ିଅ,પુત્રી
ନାଟି ସୁଇଚ୍ |,nati સ્વીચ
ଡିଜାଇଗୋଟିକ୍ |,ડિપ્લોઇડ
ଡିପୋଲ୍ |,દ્વિધ્રુવ
ଡିପୋଲ୍ ଆଣ୍ଟେନା |,દ્વિધ્રુવીય એન્ટેના
dirac,dirac
ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା,સીધું સરનામું
ସିଧାସଳଖ ଯୋଡି |,સીધું જોડાણ
ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA),ડાયરેક્ટ મેમરી એક્સેસ (DMA)
ପ୍ରତ୍ୟକ୍ଷ ଲେଖା ସଂସ୍ଥା |,ડાયરેક્ટ લેખન બોડી
ଦିଗଦର୍ଶନ,દિશાત્મક ગેમેટ
ଦିଗଦର୍ଶନ ଲାଭ |,દિશાત્મક લાભ
ଦିଗଦର୍ଶନ |,દિશાસૂચકતા
ଦିଗ ଆଣ୍ଟେନା |,દિશા એન્ટેના
ଅକ୍ଷମତା ଅନୁସନ୍ଧାନ |,અસમર્થ તપાસ
ବିଛିନ୍ନ କରନ୍ତୁ |,ડિસેમ્બલ
ବୁଡ ପକାଇବା |,નિમજ્જન
"ବୁଡିବା ଲ୍ୟାମ୍ପ, ବୁଡିବା ଲ୍ୟାମ୍ପ |","નિમજ્જન દીવો, નિમજ્જન દીવો"
କଣିକା ପଦାର୍ଥ |,સૂક્ષ્મ દ્રવ્ય
ବଣ୍ଟନ କର,વિતરણ કર
ଅବତଳ ଆଣ୍ଟେନା |,અંતર્મુખ એન્ટેના
ଡିସ୍କ,ડિસ્ક
ବିସ୍ଥାପନ ସ୍ଥିର (ସ୍ଥିର),વિસ્થાપન સતત (સતત)
ବିସ୍ଥାପନ କରେଣ୍ଟ |,વિસ્થાપન વર્તમાન
ବିସ୍ଥାପନ ତ୍ରୁଟି |,વિસ્થાપન ભૂલ
ପ୍ରଦର୍ଶନ,પ્રદર્શન
କ୍ଷୟ,સડો
ବିକୃତି,વિકૃતિ
ବିକୃତି କ୍ଷତି |,વિરૂપતા નુકસાન
ବିକୃତ ସାମ୍ପ୍ରତିକ ପରିସର |,વિકૃતિ વર્તમાન શ્રેણી
ବିକୃତ ପ୍ରବାହ କ୍ଷୟ |,વિકૃતિ પ્રવાહ રોટ
ବିକୃତି ସମ୍ବେଦନଶୀଳତା |,વિકૃતિ સંવેદનશીલતા
ବିଭ୍ରାଟ ଲାଭ ମାର୍ଜିନ |,વિકૃતિ ગેઇન માર્જિન
ବିକୃତି ଇନପୁଟ୍ ପ୍ରତିରୋଧ |,વિરૂપતા ઇનપુટ પ્રતિકાર
ବିକୃତ ଲୁପ୍ ଲାଭ |,વિકૃતિ લૂપ ગેઇન
ବଣ୍ଟିତ ଏମ୍ପ୍ଲିଫାୟର୍ |,વિતરિત એમ્પ્લીફાયર
ବଣ୍ଟନ ଗୁଣକ,વિતરણ ગુણક
ଭେରିଏସନ ରିସିଭର୍,વિવિધતા પ્રાપ્તકર્તા
ଶୂନ ବିଭାଜନ ପରୀକ୍ଷା |,શૂન્ય વિભાગ કસોટી
ଡି-ସ୍ତର |,ડી-લેયર
ଆୟନୋସାଇଫର୍ ର ଡି-ସ୍ତର |,આયનોસ્ફિયરનું ડી-સ્તર
d-moss,ડી-મોસ
ଡଲବି ଶରୀର |,ડોલ્બી બોડી
ପ୍ରଭାବଶାଳୀ ପୋଲ,અસરકારક ધ્રુવ
ପ୍ରଭାବଶାଳୀ ପୋଲ ପ୍ରତିରୋଧ |,અસરકારક ધ્રુવ પ્રતિકાર
ଦାତା ବର୍ଜ୍ୟବସ୍ତୁ |,દાતા કચરો
ଦାତା ସାମଗ୍ରୀ |,દાતા સામગ્રી
dontcare ସ୍ଥିତି |,કાળજી ન લેવાની સ્થિતિ
ବ୍ୟଭିଚାର,ભેળસેળ
ଡୋପଲର ପ୍ରଭାବ,ડોપ્લર અસર
ଡୋପଲର ରାଡାର |,ડોપ્લર રડાર
ଡୋସିମିଟର |,ડોસીમીટર
ପଏଣ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |,પોઈન્ટ મેટ્રિક્સ
ପଏଣ୍ଟ ନୋଟେସନ୍,પોઈન્ટ નોટેશન
ଦଳୀୟ ସମସ୍ୟା |,ગૌણ મુદ્દો
ବିଲାୟର୍ କ୍ୟାପେସିଟର୍ |,બાયલેયર કેપેસિટર
ଦ୍ୱିପାକ୍ଷିକ କ୍ଲାଇଷ୍ଟ୍ରନ୍ |,દ્વિસંગી ક્લીસ્ટ્રોન
ଦ୍ୱିପାକ୍ଷିକ ଦଣ୍ଡ,દ્વિપક્ષીય બાર
ଦ୍ୱିପାକ୍ଷିକ PC ବୋର୍ଡ |,દ્વિપક્ષીય પીસી બોર્ડ
ଡବଲ୍ ମାର୍କିଂ,ડબલ માર્કિંગ
ଡବଲ୍ ଟ୍ରାନଜିଷ୍ଟର,ડબલ ટ્રાન્ઝિસ્ટર
ଡୁଆଲ୍ ଟ୍ୟୁନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,ડ્યુઅલ ટ્યુન એમ્પ્લીફાયર
ଡବଲ୍ ଲେୟାର୍ ଟ୍ରାନଜିଷ୍ଟର ଏମ୍ପ୍ଲିଫାୟର୍ |,ડબલ લેયર ટ્રાન્ઝિસ્ટર એમ્પ્લીફાયર
ଦୁଇଗୁଣ,ડબલ્સ
ବାଧା ସମୟ,વિક્ષેપ સમય
ଆଉଟପୁଟ୍ ଇଲେକ୍ଟ୍ରୋଡ୍,આઉટપુટ ઇલેક્ટ્રોડ
ଟ୍ରେଲିଂ ଆଉଟପୁଟ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ |,પાછળનું આઉટપુટ ઇલેક્ટ્રોડ
d ram,ડી રેમ
d ram,ડી રેમ
ରନ୍ ଅଫ୍ ସେଲ୍ |,વહેણ કોષ
ରନ୍ ଅଫ୍ ଷ୍ଟ୍ରିମ୍ |,વહેતો પ્રવાહ
ରନ୍ ଅଫ୍ ବେଗ |,વહેણ વેગ
ପର୍ଫୋରେସନ୍ ଟେପ୍ |,છિદ્રિત ટેપ
ଅପରେଟର ବସ୍,ઓપરેટર બસ
ଅପରେଟିଂ ପର୍ଯ୍ୟାୟ,ઓપરેટિંગ સ્ટેજ
ଅଧର୍ମ,અન્યાય
ଶୁଖିଲା କକ୍ଷ |,શુષ્ક કોષ
ଶୁଖିଲା ଇଞ୍ଚିଙ୍ଗ୍ |,શુષ્ક કોતરણી
ଶୁଖିଲା ଚଳଚ୍ଚିତ୍ର |,સૂકી ફિલ્મ
ଶୁଖିଲା ସୁଇଚ୍,ડ્રાય સ્વિચિંગ
ଡ୍ରିଷ୍ଟାସ୍ ଆର୍ଟ ଡିସପ୍ଲେସର୍ |,ડ્રાયસ્ટાસ આર્ટ ડિસ્પ્લેસર
dte,તા
dtl (ଡାୟୋଡ୍ ଟ୍ରାନଜିଷ୍ଟର ତର୍କ),dtl (ડાયોડ ટ્રાન્ઝિસ્ટર તર્ક)
"Dwyget Fate, Dwyget F। E.T.","દ્વિગેટ ફેટ, ડ્વાઇગેટ એફ. ઇ.ટી."
ଡୁଆଲ୍ ମେଳକ |,ડ્યુઅલ મેચિંગ
ଦମ୍ପତି ସଂକ୍ରମଣ,દંપતી ટ્રાન્સમિશન
ଦୁଇଥର ପଠନ ସଂଯୋଜକ |,ડબલ રીડ કોઓર્ડિનેટર
"ଡୁଆଲ୍-ଡିଫେରେନ୍ସ ଆନାଗଲ୍, ଡିଜିଟାଲ୍ କନଭର୍ଟର |","ડ્યુઅલ-ડિફરન્સ એનાલોગ, ડિજિટલ કન્વર્ટર"
ଡିପୋଲ୍ ପରିବର୍ତ୍ତନ |,દ્વિધ્રુવ પરિવર્તન
ଦୁଇଥର ଅନୁସରଣ ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |,ડબલ ફોલો વોલ્ટેજ કંટ્રોલર
ଦ୍ୱିପାକ୍ଷିକତା |,દ્વૈત
ଦୁଇ ଧାଡି,ડબલ પંક્તિવાળી
ନୀରବ ଆଣ୍ଟେନା |,મૌન એન્ટેના
ଡୁପ୍ଲେକ୍ସ ଟ୍ରାନ୍ସମିସନ୍ |,ડુપ્લેક્સ ટ્રાન્સમિશન
ଉପଯୋଗିତା ଅନୁପାତ,ઉપયોગિતા ગુણોત્તર
ଉପଯୋଗୀତା ଅନୁପାତ ମଡ୍ୟୁଲେସନ୍ |,ઉપયોગિતા ગુણોત્તર મોડ્યુલેશન
dB-25 ସଂଯୋଜକ |,dB-25 કનેક્ટર
ଆବାସ,રહેઠાણ
ଗତିଶୀଳ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,ગતિશીલ લાક્ષણિકતાઓ
ଗତିଶୀଳ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,ગતિશીલ લાક્ષણિકતાઓ
ଗତିଶୀଳ କରେଣ୍ଟ |,ગતિશીલ પ્રવાહ
ଗତିଶୀଳ ପ୍ରତିବନ୍ଧକ |,ગતિશીલ અવબાધ
"ଡାଇନାମିକ୍ ଲୋଡ୍ ଲାଇନ୍, ଲୋଡ୍ ଲାଇନ୍ |","ડાયનેમિક લોડ લાઇન, લોડ લાઇન"
ଗତିଶୀଳ ସ୍ମୃତି,ગતિશીલ મેમરી
ଭେରିଏବଲ୍ ମେମୋରୀ ସେଲ୍ |,ચલ મેમરી સેલ
ଗତିଶୀଳ ସ୍ମୃତି ସତେଜ,ડાયનેમિક મેમરી રિફ્રેશર
ଗତିଶୀଳ ମାଉସ୍ ଓଲଟା |,ગતિશીલ માઉસ વ્યુત્ક્રમ
ଡାଇନାମିକ୍ RAM ଡାଇନାମିକ୍ RAM |,ડાયનેમિક રેમ ડાયનેમિક રેમ
ଗତିଶୀଳ ପରିସର |,ગતિશીલ શ્રેણી
ଗତିଶୀଳ ପ୍ରତିରୋଧ |,ગતિશીલ પ્રતિકાર
ଗତିଶୀଳ ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |,ડાયનેમિક ડિસ્પ્લેસમેન્ટ રજિસ્ટર
ଗତିଶୀଳ ପରୀକ୍ଷା |,ગતિશીલ પરીક્ષણ
ଡାଇନାମିକ୍ ଭିଡିଓ ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ (DVRAM),ડાયનેમિક વિડિયો રેન્ડમ એક્સેસ મેમરી (DVRAM)
ଡାଇନାମୋ |,ડાયનેમો
ଡାଇନାମୋମିଟର,ડાયનેમોમીટર
ଡାଇନିଟ୍ରନ୍ ଓସିଲେଟର |,ડિનિટ્રોન ઓસિલેટર
"ପ୍ରାରମ୍ଭିକ ପ୍ରଭାବ, ପ୍ରାରମ୍ଭିକ ପ୍ରଭାବ","પ્રારંભિક અસર, પ્રારંભિક અસર"
e a rom,e એક રોમ
ପୃଥିବୀ ସଂଯୋଗ,પૃથ્વી જોડાણ
ଗ୍ରାଉଣ୍ଡ ଷ୍ଟେସନ୍ |,ગ્રાઉન્ડ સ્ટેશન
ଏବର୍ସ-ମଲ୍-ସମୀକରଣ |,એબર્સ-મૌલ-સમીકરણ
ଏବର୍ସ-ମାଉଲ୍-ମଡେଲ୍ |,એબર્સ-મૌલ-મોડલ
ଇକୋ,પડઘો
ଆଣ୍ଟି ଇକୋ |,વિરોધી પડઘો
ଏଡି କରେଣ୍ଟ୍ |,એડી વર્તમાન
ଷ୍ଟ୍ରାଣ୍ଡ ସଂଯୋଜକ |,સ્ટ્રાન્ડ કનેક્ટર
କୋର ଡିଟେକ୍ଟର |,કોર ડિટેક્ટર
କୋର୍ ଟ୍ରିଗର ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |,કોર ટ્રિગર ફ્લિપ ફ્લોપ
କୋର୍ ଟ୍ରିଗର ଲ୍ୟାଚ୍ |,કોર ટ્રિગર લેચ
ଏଡିସନ୍ ପ୍ରଭାବ,એડિસન અસર
ସମ୍ପାଦକ,સંપાદક
ପ୍ରଭାବଶାଳୀ କ୍ଷେତ୍ର |,અસરકારક વિસ્તાર
ପ୍ରଭାବଶାଳୀ କରେଣ୍ଟ୍ |,અસરકારક પ્રવાહ
ପ୍ରଭାବଶାଳୀ ଭୂମି ବ୍ୟାସାର୍ଦ୍ଧ |,અસરકારક જમીન ત્રિજ્યા
ପ୍ରଭାବଶାଳୀ ଉଚ୍ଚତା |,અસરકારક ઊંચાઈ
ପ୍ରଭାବଶାଳୀ ଲମ୍ବ |,અસરકારક લંબાઈ
ପ୍ରଭାବଶାଳୀ ଜନତା |,અસરકારક સમૂહ
ପ୍ରଭାବଶାଳୀ ବିକିରଣ ଶକ୍ତି |,અસરકારક વિકિરણ શક્તિ
ପ୍ରଭାବଶାଳୀ ଭୋଲଟେଜ୍ |,અસરકારક વોલ્ટેજ
ଦକ୍ଷତା,કાર્યક્ષમતા
E.E.P. ଆର.ଓ. ଏମ,E.E.P. રોમ
ଆଇକନ୍ ସମୀକରଣ |,આઇકોનલ સમીકરણ
ଓଲଟା କ୍ୟାପିଟାନ୍ସ |,વ્યસ્ત ક્ષમતા
ଇ-ସ୍ତର |,ઇ-લેયર
ବିଦ୍ୟୁତ ପ୍ରବାହ,વીજ પ્રવાહ
ବ electric ଦ୍ୟୁତିକ କ୍ଷେତ୍ର,ઇલેક્ટ્રિક ક્ષેત્ર
ବ electric ଦୁତିକ କ୍ଷେତ୍ରର ତୀବ୍ରତା |,ઇલેક્ટ્રિક ક્ષેત્રની તીવ્રતા
ବ electric ଦୁତିକ କରେଣ୍ଟ ଲାଇନଗୁଡିକ |,ઇલેક્ટ્રિક વર્તમાન રેખાઓ
ବ electric ଦୁତିକ ସମ୍ଭାବନା |,ઇલેક્ટ્રિક સંભવિત
ବିଦ୍ୟୁତ୍ ସଂଯୋଗ,વીજળી
ଇଲେକ୍ଟ୍ରୋ-ସୋଲ୍ଡର୍ |,ઇલેક્ટ્રો-સોલ્ડર
ବ electric ଦୁତିକ ତରଙ୍ଗ |,ઇલેક્ટ્રિક તરંગ
ବ electrical ଦୁତିକ ଦ length ର୍ଘ୍ୟ |,વિદ્યુત લંબાઈ
ବିଦ୍ୟୁତ୍ ଶକ୍ତି,વિદ્યુત શક્તિ
ବିଦ୍ୟୁତ୍,વીજળી
ECG,ઇસીજી
ଇଲେକ୍ଟ୍ରିକ୍ ଡାଇନାମୋ ମିଟର |,ઇલેક્ટ્રિક ડાયનેમો મીટર
ଇଲେକ୍ଟ୍ରୋଡ୍ |,ઇલેક્ટ્રોડ
ଇଲେକ୍ଟ୍ରୋଡ୍ କରେଣ୍ଟ୍ |,ઇલેક્ટ્રોડ વર્તમાન
ଇଲେକ୍ଟ୍ରୋଲୁମାଇନ୍ସେନ୍ସ |,ઇલેક્ટ્રોલ્યુમિનેસેન્સ
ଇଲେକ୍ଟ୍ରୋଲୁମାଇନ୍ସେଣ୍ଟ୍ ପ୍ରଦର୍ଶନ |,ઇલેક્ટ્રોલ્યુમિનેસન્ટ ડિસ્પ્લે
ଗାଲଭାନିକ୍ ବିଚ୍ଛିନ୍ନତା |,ગેલ્વેનિક અલગતા
ଇଲେକ୍ଟ୍ରୋଲାଇଟ୍ |,ઇલેક્ટ્રોલાઇટ
ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର୍ |,ઇલેક્ટ્રોલિટીક કેપેસિટર
ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର୍ |,ઇલેક્ટ્રોલિટીક કેપેસિટર
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକ,ઇલેક્ટ્રોમેગ્નેટ
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଶକ୍ତି |,ઇલેક્ટ્રોમેગ્નેટિક ઊર્જા
