Bengali,Gujarati
জটিল চরিত্রগত ফাংশন,જટિલ લાક્ષણિકતા કાર્ય
জটিল ফলো-আপ,જટિલ ફોલો-અપ
জটিল ধ্রুবক,જટિલ સ્થિર
যৌগিক সংযোগ,સંયુક્ત જોડાણ
জটিল তথ্য,જટિલ ડેટા
যৌগিক অস্তরক সূচক,સંયુક્ત ડાઇલેક્ટ્રિક ઇન્ડેક્સ
যৌগিক স্থানচ্যুতি,સંયુક્ત વિસ્થાપન
যৌগিক প্রদর্শন,સંયુક્ત પ્રદર્શન
জটিল দোষ,જટિલ ખામી
যৌগিক ফ্রিকোয়েন্সি,સંયુક્ત આવર્તન
জটিল ফাংশন,જટિલ કાર્ય
যৌগিক প্রতিবন্ধকতা,સંયુક્ત અવબાધ
যৌগিক প্রতিসরণ সূচক,સંયુક્ત રીફ્રેક્ટિવ ઇન્ડેક્સ
জটিল প্রক্রিয়া,જટિલ મિકેનિઝમ
যৌগিক মডুলাস,સંયુક્ત મોડ્યુલસ
জটিল একরঙা উপাদান,જટિલ મોનોક્રોમેટિક ઘટક
মিশ্র স্বন,મિશ્ર સ્વર
জটিল সংখ্যা,જટિલ સંખ્યા
জটিল অপারেটর,જટિલ ઓપરેટર
যৌগিক সমতল,સંયુક્ત વિમાન
যৌগিক সম্ভাবনা,સંયુક્ત સંભવિત
কম্পোজিট বিভাব কুপ মডেল,સંયુક્ત વિભવ કૂપ મોડલ્સ
জটিল সমষ্টি,જટિલ રકમ
যৌগিক বিকিরণ,સંયુક્ત કિરણોત્સર્ગ
যৌগিক প্রতিসরণ সূচক,સંયુક્ત રીફ્રેક્ટિવ ઇન્ડેક્સ
যৌগিক প্রতিরোধ,સંયુક્ત પ્રતિકાર
যৌগিক ফলাফল,સંયુક્ત પરિણામ
যৌগিক গঠন,સંયુક્ત માળખું
"কম্পোজিট টেনসর এরিয়া, কমপ্লেক্স টেনসর এরিয়া","સંયુક્ત ટેન્સર વિસ્તાર, જટિલ ટેન્સર વિસ્તાર"
জটিল ইউনিট,જટિલ એકમ
জটিল পরিবর্তনশীল,જટિલ ચલ
যৌগিক বেগ,સંયુક્ત વેગ
যৌগিক বেগ উপাদান,સંયુક્ત વેગ ઘટક
যৌগিক তরঙ্গ,સંયુક્ત તરંગ
যৌগিক তরঙ্গ জেনারেটর,સંયુક્ત તરંગ જનરેટર
জটিল তরঙ্গ সংখ্যা,જટિલ તરંગ સંખ્યા
জটিল জিম্যান প্রভাব,જટિલ ઝીમેન અસર
বিন্যাস,ફોર્મેટ
জটিল আয়ন,જટિલ આયન
ফলো-আপ,ફોલો-અપ
উত্তরাধিকার ধ্রুবক,ઉત્તરાધિકાર સતત
"জটিল ক্ষুদ্রাকৃতি, জটিল শট","જટિલ લઘુચિત્ર, જટિલ શોટ્સ"
"উপাদান, সম্পর্কিত উপাদান","ઘટક, સંબંધિત ઘટક"
উপাদান বিশ্লেষণ,ઘટક વિશ્લેષણ
উপাদান পরমাণু,ઘટક અણુ
উপাদান পরিপূরক ব্যর্থতা,ઘટક પૂરક નિષ્ફળતા
উপাদান নির্ভর ব্যর্থতা,ઘટકો આધારિત નિષ્ફળતા
উপাদান স্থানচ্যুতি,ઘટક વિસ્થાપન
উপাদান সমীকরণ,ઘટક સમીકરણ
উপাদান ঘটনা,ઘટક ઘટના
উপাদান নির্ভর ব্যর্থতা,ઘટકો આધારિત નિષ્ફળતા
স্থানচ্যুতি ফ্যাক্টর,વિસ્થાપન પરિબળ
মিথস্ক্রিয়া উপাদান,ક્રિયાપ્રતિક્રિયા ઘટક
স্কেলার উপাদান,સ્કેલર ઘટક
স্ট্রেস ফ্যাক্টর,તણાવ પરિબળ
স্কেলার উপাদান,સ્કેલર ઘટક
পার্থক্য ফ্যাক্টর,વિચલન પરિબળ
ভেক্টর উপাদান,વેક્ટર ઘટક
বেগ ফ্যাক্টর,વેગ પરિબળ
উপাদান অভিক্ষেপ,ઘટક પ્રક્ષેપણ
উপাদান সংশ্লেষণ,ઘટક સંશ્લેષણ
ফ্যাক্টর ব্যর্থতা,પરિબળ નિષ્ફળતા
খাদ অ্যানোড,એલોય એનોડ
যৌথ শাস্তি,સંયુક્ત સજા
খাদ তারের,એલોય કેબલ
সম্মিলিত সার্কিট,સંયુક્ત સર્કિટ
মিশ্র অক্ষর সংকেত,મિશ્ર અક્ષર સંકેત
মিশ্র দোষ,મિશ્ર દોષ
সম্মিলিত ইলেক্ট্রোড,સંયુક્ત ઇલેક્ટ્રોડ
"সম্মিলিত ঘটনা, মিশ্র ঘটনা","સંયુક્ત ઘટના, મિશ્ર ઘટના"
যৌগিক ফিল্টার,સંયુક્ત ફિલ્ટર
খাদ জালি,એલોય જાળી
খাদ মডুলেশন ভোল্টেজ,એલોય મોડ્યુલેશન વોલ્ટેજ
মিশ্র ছবি,મિશ્ર ચિત્ર
মিশ্র ছবি সংকেত,મિશ્ર ચિત્ર સંકેત
যৌগিক অভিক্ষেপ,સંયુક્ત પ્રક્ષેપણ
মিশ্র ডাল,મિશ્ર પલ્સ
মিশ্র বিপরীত জালি,મિશ્ર વ્યસ્ત જાળી
"montage shot, montage miniature","મોન્ટેજ શોટ, મોન્ટેજ લઘુચિત્ર"
খাদ বর্ণালী,એલોય સ્પેક્ટ્રમ
মিশ্র সিঙ্ক্রোনাইজেশন,મિશ્ર સિંક્રનાઇઝેશન
ইউনাইটেড ইয়ামাল,સંયુક્ત યમલ
খাদ ভিডিও সংকেত,એલોય વિડીયો સિગ્નલ્સ
"রচনা, রচনা, রচনা","રચના, રચના, રચના"
ত্বরণের সমন্বয় আইন,પ્રવેગકનો સંયોજન કાયદો
পেয়ারিং,જોડી
বল সংমিশ্রণ,બળ સંયોજન
ভেক্টর সংমিশ্রণ,વેક્ટર સંયોજન
যৌগিক ড্রাইভার,સંયુક્ત ડ્રાઈવર
"মিশ্র, মিশ্র, মিলিত, খোলা","મિશ્ર, મિશ્ર, સંયુક્ત, ખુલ્લું"
যৌথ শাস্তি,સંયુક્ત સજા
যৌগ ইগনিটার,સંયોજન ઇગ્નીટર
যৌগিক সার্কিট,સંયોજન સર્કિટ
যৌগিক স্ফটিক,સંયુક્ત સ્ફટિક
মিশ্র দোষ,મિશ્ર દોષ
"যৌগিক ইঞ্জিন, দ্বিপদ ইঞ্জিন","સંયોજન એન્જિન, દ્વિપદી એન્જિન"
মিশ্র ভগ্নাংশ,મિશ્ર અપૂર્ણાંક
মিশ্র ফ্রিকোয়েন্সি বিতরণ,મિશ્ર આવર્તન વિતરણ
"যৌগিক ফাংশন, যৌগিক ফাংশন","સંયોજન કાર્ય, સંયોજન કાર્ય"
যৌগ জেনারেটর,સંયોજન જનરેટર
"যৌগিক শিং, যৌগিক শিং","સંયોજન હોર્ન, સંયોજન હોર્ન"
যৌগিক ইন্টারফেরোমিটার,સંયુક્ત ઇન્ટરફેરોમીટર
খাদ জালি,એલોય જાળી
যৌগিক লেন্স,સંયુક્ત લેન્સ
"কম্বাইন্ড লিভার, কম্বাইন্ড লিভার","સંયુક્ત લિવર, સંયુક્ત લિવર"
যৌগিক মাইক্রোস্কোপ,સંયોજન માઇક્રોસ્કોપ
মিশ্র মড্যুলেশন,મિશ્ર મોડ્યુલેશન
যৌগিক মোটর,સંયોજન મોટર
মিশ্র স্বন,મિશ્ર સ્વર
"সম্মিলিত নিউক্লিয়াস, ফিউশন নিউক্লিয়াস","સંયુક્ત ન્યુક્લિયસ, ફ્યુઝન ન્યુક્લિયસ"
ফিউশনাল নিউক্লিয়াস মডেল,ફ્યુઝન ન્યુક્લિયસ મોડેલ
মিশ্র সংখ্যা,મિશ્ર સંખ્યા
মিশ্র অপারেশন,મિશ્ર કામગીરી
asral দুল,asral લોલક
সম্মিলিত আলোক বৈদ্যুতিক প্রভাব,સંયુક્ત ફોટોઇલેક્ટ્રિક અસર
যৌথ বোর্ড,સંયુક્ત બોર્ડ
যৌগিক টারবাইন,સંયોજન ટર્બાઇન
মিশ্র কুন্ডলি,મિશ્ર કુંડલી
খাদ কয়েল,એલોય કોઇલ
সম্মিলিত ট্রানজিস্টর,સંયુક્ત ટ્રાન્ઝિસ્ટર
সম্মিলিত ইলাস্টিক পরিসীমা,સંયુક્ત સ્થિતિસ્થાપક શ્રેણી
মিলিত বেগ,સંયુક્ત વેગ
"অঞ্চলগুলির সংমিশ্রণ, টেনসরগুলির সংমিশ্রণ","પ્રદેશોનું સંયોજન, ટેન્સર્સનું સંયોજન"
বেগ সমন্বয়,વેગ સંયોજન
কম্প্রেস (সম্পাদনা) কম্প্রেস (v.),કોમ્પ્રેસ (સં.) કોમ્પ્રેસ (v.)
সংকুচিত,સંકુચિત
সংকুচিত শরীর,સંકુચિત શરીર
সঙ্কুচিত গ্যাস,સંકુચિત ગેસ
সংকোচনযোগ্যতা,સંકોચનક્ષમતા
সংকোচনযোগ্যতা পরিবর্তন,સંકોચનક્ષમતા ફેરફાર
কম্প্রেসিবিলিটি সহগ,સંકોચનક્ષમતા ગુણાંક
কম্প্রেসিবিলিটি সহগ,સંકોચનક્ષમતા ગુણાંક
সঙ্কোচন,સંકોચન
সংকোচনযোগ্য শরীর,સંકુચિત શરીર
কম্প্রেসিভ প্রবাহ,સંકુચિત પ્રવાહ
কম্প্রেসিভ টার্বুলেন্স,સંકુચિત અશાંતિ
কম্প্রেসার মেশিন,કોમ્પ્રેસર મશીન
সঙ্কোচন,સંકોચન
কম্প্রেশন সীমা,કમ્પ્રેશન મર્યાદા
কম্প্রেশন মোড,કમ્પ્રેશન મોડ
কম্প্রেশন রিভেট,કમ્પ્રેશન રિવેટ
কম্প্রেশন বিকৃতি,કમ્પ્રેશન વિકૃતિ
কম্প্রেশন স্ট্রেস,કમ્પ્રેશન તણાવ
কম্প্রেশন ফেজ,કમ્પ્રેશન તબક્કો
কম্প্রেশন সিস্টেম,કમ્પ્રેશન સિસ્ટમ
কম্প্রেশন বল,સંકોચન બળ
কম্প্রেশন নীতি,કમ્પ્રેશન સિદ્ધાંત
কম্প্রেসিভ বল,સંકુચિત બળ
কম্প্রেশন বিকৃতি,કમ્પ્રેશન વિકૃતિ
কম্প্রেশন স্ট্রেস,કમ્પ્રેશન તણાવ
কম্প্রেশন ড্রপ বল,કમ્પ્રેશન ડ્રોપ ફોર્સ
"কম্প্রেসার, কম্প্রেসার","કોમ્પ્રેસર, કોમ્પ્રેસર"
মধ্য পথ নেটওয়ার্ক,મધ્ય માર્ગ નેટવર્ક
মধ্যবর্তী বেগ,મધ્યવર્તી વેગ
কম্প্রেসিভ তরল,સંકુચિત પ્રવાહી
কম্পটন বোর্ড,કોમ્પટન બોર્ડ
কম্পটন প্রভাব,કોમ્પટન અસર
"কম্পটন ইলেকট্রন, বিপরীত ইলেকট্রন","કોમ્પટન ઈલેક્ટ્રોન, રિવર્સ્ડ ઈલેક્ટ્રોન"
কম্পটন সমীকরণ,કોમ્પટન સમીકરણ
কম্পটন লাইন,કોમ્પટન લાઇન
কম্পটন মিটার,કોમ્પટન મીટર
কম্পটন রিফ্লেক্স,કોમ્પટન રીફ્લેક્સ
কম্পটন বিক্ষিপ্তকরণ,કોમ્પટન સ્કેટરિંગ
কম্পটন স্থানান্তর,કોમ્પટન ટ્રાન્સફર
কম্পটন তরঙ্গদৈর্ঘ্য,કોમ્પટન તરંગલંબાઇ
কম্পটন স্ক্যাটার,કોમ્પટન સ્કેટર
কম্পটন বিক্ষিপ্ত ফোটন,કોમ્પટન સ્કેટર્ડ ફોટોન
গণনা,ગણતરી
গণনামূলক,કોમ્પ્યુટેશનલ
কম্পিউটেশনাল ক্যাপাসিটি,કોમ્પ્યુટેશનલ ક્ષમતા
কম্পিউটেশনাল দক্ষতা,કોમ્પ્યુટેશનલ કાર્યક્ષમતા
কম্পিউটেশনাল সূত্র,કોમ્પ્યુટેશનલ ફોર્મ્યુલા
কম্পিউটিং পদ্ধতি,કમ્પ્યુટિંગ પદ્ધતિ
গণনামূলক পরিকল্পনা,કોમ્પ્યુટેશનલ પ્લાન
গণনা পদ্ধতি,કોમ્પ્યુટેશનલ પદ્ધતિ
গণনাযোগ্যভাবে,ગણતરીપૂર્વક
গণনা করা বর্তমান,ગણતરી કરેલ વર્તમાન
গণনা করা দূরত্ব,ગણતરી કરેલ અંતર
গণনা করা সমীকরণ,ગણતરી કરેલ સમીકરણ
গণনা করা মান,ગણતરી કરેલ મૂલ્ય
"কম্পিউটার, কম্পিউটার (মেশিন), কম্পিউটার (ব্যক্তি)","કમ્પ્યુટર, કમ્પ્યુટર (મશીન), કમ્પ્યુટર (વ્યક્તિ)"
গণনা করা অ্যালগরিদম,ગણતરી કરેલ અલ્ગોરિધમ
কম্পিউটারের নিষ্ক্রিয়তা,કમ્પ્યુટરની નિષ્ક્રિયતા
কম্পিউটার সংস্থা,કમ્પ્યુટર સંસ્થા
কম্পিউটার প্রোগ্রাম,કમ્પ્યુટર પ્રોગ્રામ
কম্পিউটার প্রোগ্রামিং,કોમ્પ્યુટર પ્રોગ્રામીંગ
কম্পিউটার পুনরায় সাজানো কী,કોમ્પ્યુટર ફરીથી ગોઠવેલ કી
কম্পিউটার সিমুলেশন,કમ્પ્યુટર સિમ્યુલેશન
কম্পিউটার সিমুলেটর,કમ્પ્યુટર સિમ્યુલેટર
কম্পিউটার লিমিটেড,કમ્પ્યુટર મર્યાદિત
গণনা ইউটিলিটি,ગણતરી ઉપયોગિતા
কম্পিউটার ফিট করা,કમ્પ્યુટરને ફિટ કરો
গণনা,ગણતરી
গণনার সূত্র,ગણતરી સૂત્ર
গণনা করা বাঁধাই,ગણતરી કરેલ બંધનકર્તા
কম্পিউটিং পদ্ধতি,કમ્પ્યુટિંગ પદ્ધતિ
কম্পিউটিং স্কেল,કમ્પ્યુટિંગ સ્કેલ
অবতল,અંતર્મુખ
অবতল ঝাঁঝরি,અંતર્મુખ જાળી
অবতল লেন্স,અંતર્મુખ લેન્સ
অবতল মেনিস্কাস,અંતર્મુખ મેનિસ્કસ
অবতল আয়না,અંતર્મુખ અરીસો
ওরিয়েন্টেড প্রোগ্রামিং,લક્ષી પ્રોગ્રામિંગ
অবতল,અંતર્મુખ
দ্বিকনভেক্স,બાયકોન્વેક્સ
অবতল,અંતર્મુખ
"মনোনিবেশ করা, মনোনিবেশ করা, মনোনিবেশ করা (ver, ), মনোনিবেশ করা (না, )","ધ્યાન કેન્દ્રિત કરવું, ધ્યાન કેન્દ્રિત કરવું, ધ્યાન કેન્દ્રિત કરવું (ver, ), ધ્યાન કેન્દ્રિત કરવું (ના, )"
"কেন্দ্রীভূত, কেন্দ্রীভূত, কেন্দ্রীভূত","કેન્દ્રિત, કેન્દ્રિત, કેન્દ્રિત"
কেন্দ্রীভূত চাপ,કેન્દ્રિત ચાપ
কেন্দ্রীভূত শক্তি,કેન્દ્રિત બળ
ঘনীভূত তাত্ক্ষণিক উত্স,કેન્દ્રિત તાત્કાલિક સ્ત્રોત
ঘনীভূত স্ফীতি,કેન્દ્રિત બલ્જ
কেন্দ্রীভূত বিভ্রান্তিকর,કેન્દ્રિત ભ્રમણા
"একাগ্রতা, একাগ্রতা, একাগ্রতা, একাগ্রতা","એકાગ્રતા, એકાગ્રતા, એકાગ્રતા, એકાગ્રતા"
ঘনত্ব overvoltage,એકાગ્રતા ઓવરવોલ્ટેજ
ঘনত্বের মেরুতা,એકાગ્રતા ધ્રુવીયતા
এককেন্দ্রিক বৃত্তাকার রিং,મોનોસેન્ટ્રિક ગોળાકાર રિંગ
কেন্দ্রীভূত বিতরণ,કેન્દ્રિત વિતરણ
"কেন্দ্রীভূত স্লট, আবদ্ধ স্লট","કેન્દ્રિત સ્લોટ, બાઉન્ડ સ્લોટ"
কেন্দ্রীভূত লেন্স,કેન્દ્રિત લેન્સ
কেন্দ্রীভূত রিং,કેન્દ્રિત રિંગ
এককেন্দ্রিক আলিঙ্গন,કેન્દ્રિત આલિંગન
"গর্ভধারণ, গর্ভাবস্থা","વિભાવના, ગર્ભાવસ્થા"
ধারণাগত,વૈચારિક
ধারণাগত আদর্শ,વૈચારિક મોડેલ
কনসার্ট,કોન્સર્ટ
কনসার্টিনা,કોન્સર્ટિના
"সামঞ্জস্য, সুস্থতা","સુસંગતતા, સુઘડતા"
"অন্তরঙ্গতা, যোগাযোগ","આત્મીયતા, વાતચીત"
"সুরেলা, সুর করা, চাপমুক্ত","સુમેળ, ટ્યુન, અનસ્ટ્રેસ"
সমবর্তী,સમવર્તી
সমবর্তী বল,સમવર્તી બળ
সমসাময়িক গরম,સમવર્તી ગરમી
সমসাময়িক অপারেশন,સમવર્તી કામગીરી
অনুগামী অপটিক্যাল সিস্টেম,પાછળની ઓપ્ટિકલ સિસ્ટમ
সমবর্তী সম্পদ,સમવર્તી સંસાધન
সমসাময়িক প্রতিক্রিয়া,સહવર્તી પ્રતિક્રિયાઓ
পরিচালনা,ડ્રાઇવિંગ
তরল,પ્રવાહી
"ঘনীভবন, তরলীকরণ","ઘનીકરણ, પ્રવાહીકરણ"
তরলীকরণ সহগ,પ્રવાહી ગુણાંક
তরল বক্ররেখা,પ્રવાહીકરણ વળાંક
কম্প্যাকশন বক্ররেখা,કોમ્પેક્શન વળાંક
তরল নিউক্লিয়াস,પ્રવાહી બીજક
কম্প্যাকশন পয়েন্ট,કોમ્પેક્શન પોઈન્ટ
তরল পাম্প,લિક્વિફેક્શન પંપ
সংমিশ্রণবাদ,કોમ્પેક્શનિઝમ
"to condense, to liquefy, to liquefy","ઘટ્ટ કરવું, પ્રવાહી કરવું, પ્રવાહી કરવું"
"ঘনীভূত, তরলীকৃত, সংকুচিত","કન્ડેન્સ્ડ, લિક્વિફાઇડ, કોમ્પેક્ટેડ"
ঘনীভূত ফিল্ম,કન્ડેન્સ્ડ ફિલ્મ
কম্প্যাক্ট প্রবাহ গঠন,કોમ્પેક્ટ ફ્લો માળખું
ঘনীভূত নির্দেশ DAC,કન્ડેન્સ્ડ સૂચના ડીએસી
ঘনীভূত আইসোথার্ম,કન્ડેન્સ્ડ ઇસોથર્મ
ঘনীভূত পর্যায়,કન્ડેન્સ્ડ તબક્કો
ঘনীভূত স্পার্ক,કન્ડેન્સ્ડ સ્પાર્ક
ঘনীভূত অবস্থা,કન્ડેન્સ્ડ સ્ટેટ
ঘনীভূত সিস্টেম,કન્ડેન્સ્ડ સિસ્ટમ
"কনডেন্সার, ক্যাপাসিটর, সংগ্রাহক","કન્ડેન્સર, કેપેસિટર, કલેક્ટર"
ক্যাপাসিটর স্টোরেজ,કેપેસિટર સંગ્રહ
ক্যাপাসিটর ionization চেম্বার,કેપેસિટર ionization ચેમ્બર
লেন্স সংগ্রহ,લેન્સ એકત્રિત કરી રહ્યા છીએ
ক্যাপাসিটর মাইক্রোফোন,કેપેસિટર માઇક્રોફોન
ক্যাপাসিটর কাগজ,કેપેસિટર કાગળ
"ঘনীভূত উপাদান, ঘনীভূতকরণ","ઘનીકરણ પરિબળ, ઘનીકરણ"
লিকুইফেকশন চেম্বার,લિક્વિફેક્શન ચેમ્બર
ক্যাপাসিটর ইলেক্ট্রোস্কোপ,કેપેસિટર ઇલેક્ટ્રોસ્કોપ
লেন্স সংগ্রহ,લેન્સ એકત્રિત કરી રહ્યા છીએ
"একরঙা সংগ্রহ, একরঙা সংগ্রহ","મોનોક્રોમેટર એકત્રિત કરવું, મોનોક્રોમેટર એકત્રિત કરવું"
তরলীকৃত বাষ্প ইঞ্জিন,લિક્વિફાઇડ સ્ટીમ એન્જિન
ধারণ প্রতিক্রিয়া,હોલ્ડિંગ પ્રતિક્રિયા
"শর্ত, শর্ত, শর্ত, শর্ত, শর্ত","શરત, શરત, શરત, શરત, શરત"
হস্তক্ষেপের সীমাবদ্ধতা,દખલગીરી પર પ્રતિબંધ
সীমা সংখ্যা,મર્યાદા નંબર
প্রান্তিককরণ সীমাবদ্ধতা,સંરેખણ પ્રતિબંધ
সামঞ্জস্য সীমাবদ্ধতা,સુસંગતતા પ્રતિબંધો
ধারাবাহিকতা সীমাবদ্ধতা,સુસંગતતા પ્રતિબંધો
শক্তি ভারসাম্য-সীমাবদ্ধতা,ઊર્જા સંતુલન-પ્રતિબંધ
ভারসাম্য সীমাবদ্ধতা,સંતુલન પ્રતિબંધ
incompressibility- সীমাবদ্ধতা,અસંકુચિતતા-પ્રતિબંધ
অনুরণন সীমাবদ্ধতা,પડઘો પ્રતિબંધ
সীমাবদ্ধ যুক্তি,પ્રતિબંધિત તર્ક
নিষেধাজ্ঞা শাখা,પ્રતિબંધ શાખા
"ব্রেক-ইন ইন্সট্রাকশন, ব্রেক-ইন ইন্সট্রাকশন","બ્રેક-ઇન સૂચના, બ્રેક-ઇન સૂચના"
সীমাবদ্ধ অভিসরণ,પ્રતિબંધિત કન્વર્જન્સ
শর্তসাপেক্ষ তদন্ত,શરતી તપાસ
শর্তসাপেক্ষ এনট্রপি,શરતી એન્ટ્રોપી
সীমাবদ্ধ অস্থিরতা,પ્રતિબંધિત અસ્થિરતા
সীমাবদ্ধ যুক্তি,પ્રતિબંધિત તર્ક
শর্তাধীন অপারেশন,શરતી કામગીરી
সীমা পরিমাণ,મર્યાદા રકમ
"সীমাবদ্ধ স্থায়ীত্ব, সীমাবদ্ধ স্থায়ীত্ব","પ્રતિબંધિત સ્થાયીતા, પ્રતિબંધિત સ્થાયીતા"
"Condon Parabola, Condon Parabola","કોન્ડોન પેરાબોલા, કોન્ડોન પેરાબોલા"
কনডর,કોન્ડોર
পরিবাহিতা,વાહકતા
পরিবাহিতা অনুপাত,વાહકતા ગુણોત્તર
ড্রাইভার উপবৃত্তাকার,ડ્રાઇવર લંબગોળ
ড্রাইভার তরল,ડ્રાઇવર પ્રવાહી
পরিবাহী তার,વાહક વાયર
ড্রাইভিং মাধ্যম,ડ્રાઇવિંગ માધ્યમ
সময় চলমান,ચાલી રહેલ સમય
ড্রাইভার বল,ડ્રાઈવર બોલ
ড্রাইভার ক্ষেত্র,ડ્રાઇવર ક્ષેત્ર
পরিবহন ব্যান্ড,વહન બેન્ડ
পরিবাহী বর্তমান,વહન પ્રવાહ
পরিবাহী বর্তমান ঘনত্ব,વહન વર્તમાન ઘનતા
"পরিবাহী ইলেকট্রন, ভ্যালেন্স ইলেকট্রন","વહન ઇલેક્ટ્રોન, વેલેન્સ ઇલેક્ટ્રોન"
পরিবাহী পাম্প,વહન પંપ
ড্রাইভার আবরণ,ડ્રાઈવર કોટિંગ
পরিবাহী কাপলিং,વાહક જોડાણ
পরিবাহী বধিরতা,વાહક બહેરાશ
পরিবাহী নিমজ্জন,વાહક નિમજ્જન
পরিবাহিতা,વાહકતા
"পরিবাহিতা-সেতু, পরিবাহিতা-সেতু","વાહકતા-સેતુ, વાહકતા-સેતુ"
পরিবাহিতা কোষ,વાહકતા કોષ
পরিবাহিতা সহগ,વાહકતા ગુણાંક
পরিবাহিতা মডুলেশন ট্রানজিস্টর,વાહકતા મોડ્યુલેશન ટ્રાન્ઝિસ્ટર
পরিবাহিতা মড্যুলেশন,વાહકતા મોડ્યુલેશન
পরিবাহিতা অনুপাত,વાહકતા ગુણોત્તર
পরিবাহিতা বর্ণালী,વાહકતા સ્પેક્ટ્રમ
পরিবাহকত্ব মাপার যন্ত্র,વાહકતા મીટર
পরিবাহিতা বিশ্লেষণ,વાહકતા વિશ્લેષણ
ড্রাইভার,ડ્રાઈવર
শঙ্কু অ্যান্টেনা,શંકુ એન્ટેના
শঙ্কু লাউডস্পিকার,શંકુ લાઉડસ્પીકર
ঘর্ষণ শঙ্কু,ઘર્ષણ શંકુ
নীরবতা শঙ্কু,મૌન શંકુ
z-মার্কার বীকন,z-માર્કર બીકન
শঙ্কু শীট,શંકુ શીટ
আত্মবিশ্বাস বক্ররেখা,આત્મવિશ્વાસ વળાંક
আত্মবিশ্বাস সহগ,આત્મવિશ્વાસ ગુણાંક
বিশ্বস্ততা,વફાદારી
বিশ্বাস বার,ટ્રસ્ટ બાર
বিশ্বস্ততা মেখেল,વફાદારી મેઘેલા
আস্থা ব্যবধান,આત્મવિશ્વાસ અંતરાલ
আত্মবিশ্বাসের ব্যবধান অনুমান,આત્મવિશ્વાસ અંતરાલ અંદાજ
বিশ্বস্ততার সীমা,વફાદારી મર્યાદા
"কনফিগারেশন, কনফিগারেশন","રૂપરેખાંકન, રૂપરેખાંકન"
"কনফিগারেশন নিয়ন্ত্রণ, অবস্থান নিয়ন্ত্রণ","રૂપરેખાંકન નિયંત્રણ, સ્થિતિ નિયંત્રણ"
কনফিগারেশন-মিথস্ক্রিয়া,રૂપરેખાંકન - ક્રિયાપ્રતિક્રિયા
কনফিগারেশন,રૂપરેખાંકન
কনফিগারেশন স্থানাঙ্ক,રૂપરેખાંકન કોઓર્ડિનેટ્સ
কনফিগারেশনাল তাপ ক্ষমতা,રૂપરેખાંકન ગરમી ક્ષમતા
দৃশ্যত উত্তেজিত অবস্থা,દેખીતી રીતે ઉત્સાહિત સ્થિતિ
নিশ্চিতকরণ প্রমাণ,પુષ્ટિ પુરાવો
কনফোকাল,કોન્ફોકલ
কনফোকাল স্থানাঙ্ক,કોન્ફોકલ કોઓર્ડિનેટ્સ
কনফোকাল রেজোনেটর,કોન્ફોકલ રેઝોનેટર
কনফোকাল পৃষ্ঠা,confocal પાનું
মেনে চলা,અનુરૂપ
কনফিগারেশন,રૂપરેખાંકન
"গঠনমূলক বিশ্লেষণ, গঠনমূলক বিশ্লেষণ","રચનાત્મક વિશ્લેષણ, રચનાત્મક વિશ્લેષણ"
"প্রতারক প্রতিফলক, বিভ্রম","ભ્રામક પરાવર્તક, ભ્રમણા"
অস্বচ্ছতা এলাকা,અસ્પષ્ટ વિસ્તાર
সঙ্গতি,સુસંગતતા
সঙ্গতিপূর্ণ,સુસંગત
কনিক স্থানাঙ্ক,કોનિક કોઓર્ડિનેટ્સ
কনিক প্রবাহ,શંકુ પ્રવાહ
শঙ্কুযুক্ত কুন্ডলিনী,શંકુ આકારની કુંડલિની
শঙ্কু-শিং,શંકુ-હોર્ન
শঙ্কুযুক্ত অ্যান্টেনা,શંક્વાકાર એન્ટેના
শঙ্কুযুক্ত মিশুক,શંક્વાકાર મિક્સર
পেন্ডুলাম,લોલક
শঙ্কু প্রতিসরণ,શંકુ રીફ્રેક્શન
কনিক স্ক্যানিং,કોનિક સ્કેનિંગ
"conjugate (v.), to be conjugated (v.)","સંયોજિત થવું (વિ.), સંયુકત થવું (વર.)"
সংযুক্ত অস্ত্র,સંયુક્ત હથિયારો
সংযোজিত অক্ষীয় বিন্দু,સંયુક્ત અક્ષીય બિંદુ
সংযোজিত অক্ষ,સંયુક્ત અક્ષ
সংযোজিত বাক্য,સંયુક્ત વાક્ય
সংযোজিত জটিল গঠন,સંયુક્ત જટિલ માળખું
সংযোজিত ব্যাস,સંયુક્ત વ્યાસ
সংযোজিত দিক,સંયુક્ત દિશા
সংযোজিত ফোকাস পার্থক্য,સંયુક્ત ફોકસ તફાવત
সংযোজিত ফোকাস,સંયુક્ત ધ્યાન
সংযোজিত বল,સંયુક્ત બળ
কনজুগেট প্রতিবন্ধকতা,સંયુક્ત અવબાધ
কনজুগেট জাল,સંયુક્ત જાળી
কনজুগেট নিউক্লিয়াস,જોડાણ બીજક
সংযোজিত প্রতিসাম্য,સંયુક્ત સમપ્રમાણતા
সংযোজিত ভেক্টর,સંયુક્ત વેક્ટર
কনজুগেট পলিমার বন্ড,કન્જુગેટ પોલિમર બોન્ડ
কনজুগেট প্যারামিটার,સંયુક્ત પરિમાણ
কনজুগেট-প্রতিস্থাপিত নীল গঠন,સંયુગેટ-અવેજી વાદળી રચના
সংযোজিত গতি,સંયુક્ત ગતિ
কাকতালীয় অপারেশন,સાંયોગિક કામગીરી
ফ্যাক্টর ফাইন্ডিং,પરિબળ શોધ
