Kannada,Marathi
"ಬಿಗಿಯಾಗಿ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ, ಬಿಗಿಯಾಗಿ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ","tightly packed, tightly packed"
ಚೆನ್ನಾಗಿ ಪ್ಯಾಕೇಜ್ ಮಾಡಿದ ರಚನೆ,चांगली पॅकेज केलेली रचना
ಹತ್ತಿರದ ವಿಧಾನ,जवळचा दृष्टीकोन
ಇತ್ತೀಚಿನ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ,नवीनतम पॅक
ನಿಕಟ ನೋಟ,जवळचे दृश्य
"ಮೋಡಗಳು, ಮೋಡಗಳು, ಮಸುಕು, ಕಲೆಗಳು","ढग, ढग, अंधुक, स्पॉट्स"
ಗುಂಪನ್ನು,घड
"ಒರಟಾದ, ಒರಟಾದ, ಕಚ್ಚಾ, ಕೆಳದರ್ಜೆಯ, ಸಂಸ್ಕರಿಸದ","खडबडीत, खडबडीत, कच्चे, निकृष्ट, अपरिष्कृत"
ಮ್ಯಾಕ್ರೋ ಸ್ಫಟಿಕದಂತಹ,मॅक्रो क्रिस्टलीय
"ಕರಾವಳಿ, ಟಾರ್ಗೆಟ್ ಹೌಸ್ (ರಾಡಾರ್)","कोस्ट, टार्गेट हाऊस (रडार)"
"ಕವರ್, ಕೋಟ್, ಕೋಟ್, ಲೇಪನ","आवरण, कोट, कोट, कोटिंग"
"ಲೇಪನ, ಲೇಪನ, ಲೇಪನ","लेप, लेप, लेप"
ಕೋಕ್ಸ್,शांत करणे
"ಕೋಡ್, ಸೈನ್, ಕೋಡ್, ಕೋಡ್, ಕೋಡ್","कोड, चिन्ह, कोड, कोड, कोड"
ಕೋಡ್ ಮಾಡಲಾಗಿದೆ,कोड केलेले
ಕೋಡಿಂಗ್ ನಾಡಿ,कोडिंग पल्स
ಗುಣಾಂಕ,गुणांक
ಸಂಯಮ,संयम
ರಹಸ್ಯ,सस्पेन्स
"ಬಾಂಧವ್ಯ, ಬಾಂಧವ್ಯ","संलग्नता, संलग्नता"
"ಸಂಯೋಜಿತ, ಲಗತ್ತಿಸಲಾಗಿದೆ","संलग्न, संलग्न"
ಒಗ್ಗಟ್ಟು,एकसंधता
ಸಂಸಂಜಿ,सांसांजी
ಜಾತಕ,कुंडली
ಸುರುಳಿಯಾಕಾರದ,गुंडाळलेले
"ಸುರುಳಿ, ಸುರುಳಿ ಕಟ್ಟಡ, ಸುರುಳಿ","कॉइलिंग, कॉइल बिल्डिंग, कॉइलिंग"
ಫ್ಲಾಟ್,फ्लॅट
ಶೀತ,थंड
ಕಡಿಮೆ ತಾಪಮಾನದ ಹೊರಸೂಸುವಿಕೆ,कमी तापमान उत्सर्जन
ಸಬ್ಥರ್ಮಲ್ ನ್ಯೂಟ್ರಾನ್ಗಳು,सबथर्मल न्यूट्रॉन्स
ಡೆಸಿಮೇಶನ್,नाश
"ಮೇಲಾಧಾರ, ಶಾಖೆ, ಶಾಖೆ","संपार्श्विक, शाखा, शाखा"
"ಸಂಯೋಜಕ, ಸಂಯೋಜಕ, ಸಂಯೋಜಕ","समन्वयक, समन्वयक, संग्राहक"
ಸಂಗ್ರಹಣೆ,संकलन
"ಸಾಮೂಹಿಕ, ಜನಸಂಖ್ಯೆ","सामूहिक, लोकसंख्या"
"ಸಂಗ್ರಾಹಕ, ಸಂಗ್ರಾಹಕ, ಸಂಗ್ರಾಹಕ","कलेक्टर, कलेक्टर, कलेक्टर"
ಘರ್ಷಣೆ ಕಣ,टक्कर करणारा कण
ಸಮಾನಾಂತರ,समांतर
"ಸಮಾನಾಂತರ, ಏಕಮುಖ","समांतर, दिशाहीन"
ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ,समांतरभुज चौकोन
ಜೋಡಣೆ,संरेखन
ಜೋಡಣೆ,संरेखन
"ಘರ್ಷಣೆ, ಘರ್ಷಣೆ, ಘರ್ಷಣೆ","टक्कर, टक्कर, टक्कर"
ಕೊಲೊಯ್ಡ್,कोलायड
"ವರ್ಣಮಾಪಕ, ವರ್ಣಮಾಪಕ","रंगमापक, रंगमापक"
ಬಣ್ಣಗುರುಡು,रंगाधळेपण
ಪಾತ್ರ,वर्ण
"ಕಾಲಮ್, ಕಾಲಮ್","स्तंभ, स्तंभ"
"ಅಲ್ಪವಿರಾಮ, ಟಫ್ಟ್, ಬಾಲ, ಬಾಲ","स्वल्पविराम, गुच्छा, शेपटी, शेपटी"
"ಕಾಕತಾಳೀಯ, ಸಂಯೋಜನೆ, ಶೇಖರಣೆ","संयोजन, संयोजन, जमा"
ಸಂಯೋಜಿತ ಸ್ವರ,संमिश्र स्वर
ಸಂಯೋಜಿತ ಸ್ವರ,संमिश्र स्वर
ಹೊಣೆಗಾರಿಕೆ,दायित्व
ದಹನ,ज्वलन
ವಾಣಿಜ್ಯ ಫೆರೈಟ್,व्यावसायिक फेराइट
"ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ","सामान्य, सामान्य, सामान्य, सामान्य, सामान्य"
ಸಂವಹನಗಳು,कम्युनिकेशन्स
"ತಿರುವು, ಡೇಟಾ ಬದಲಾವಣೆ, ಕ್ರಮಪಲ್ಲಟನೆ","वळवणे, डेटा बदल, क्रमपरिवर्तन"
"ಕಮ್ಯುಟೇಟರ್, ಕಮ್ಯುಟೇಟರ್, ಕಮ್ಯುಟೇಟರ್","कम्युटेटर, कम्युटेटर, कम्युटेटर"
"ಹೋಲಿಕೆಗಾರ, ಹೋಲಿಕೆಗಾರ","तुलना करणारा, तुलना करणारा"
ಹೋಲಿಕೆ,तुलना
"ದಿಕ್ಸೂಚಿ, ದಿಕ್ಸೂಚಿ, ದಿಕ್ಸೂಚಿ","होकायंत्र, होकायंत्र, होकायंत्र"
"ಹೊಂದಾಣಿಕೆ, ಹೊಂದಾಣಿಕೆ, ಹೊಂದಾಣಿಕೆ, ಹೊಂದಾಣಿಕೆ","सुसंगतता, सुसंगतता, सुसंगतता, सुसंगतता"
"ಸರಿದೂಗಿಸು, ಸೇಡು ತೀರಿಸಿಕೊಳ್ಳು","भरपाई, बदला"
"ಪರಿಹಾರ, ಪರಿಹಾರ, ಪರಿಹಾರ","भरपाई, भरपाई, भरपाई"
ಪ್ರತಿಕ್ರಮಗಳು,प्रतिकार
"ಸಂಕಲನ, ವ್ಯಾಖ್ಯಾನ","संकलन, व्याख्या"
"ಸಂಕಲನ, ವ್ಯಾಖ್ಯಾನ","संकलन, व्याख्या"
ಪೂರಕತೆ,पूरकता
ಪೂರಕ,पूरक
ಸಂಪೂರ್ಣ,पूर्ण
ಸಂಪೂರ್ಣ ಕೋಶ,पूर्ण सेल
ಸಂಪೂರ್ಣ ಮಾಡ್ಯುಲೇಷನ್,पूर्ण मॉड्यूलेशन
"ಸಂಕೀರ್ಣ, ಸಂಕೀರ್ಣ, ಪ್ಯಾಕೇಜ್","जटिल, जटिल, पॅकेज"
ಸಂಕೀರ್ಣ ಪರಮಾಣು,जटिल अणू
ಸಂಕೀರ್ಣ ಕಾರ್ಯ,जटिल कार्य
ಸ್ವರೂಪ,स्वरूप
ಸಂಕೀರ್ಣ ಕಾರ್ಯವಿಧಾನ,जटिल यंत्रणा
ಅನುಸರಿಸು,पाठपुरावा
"ಘಟಕ, ಸಂಬಂಧಿತ ಘಟಕ","घटक, संबंधित घटक"
"ಸಂಯೋಜಿತ, ಮಿಶ್ರ","एकत्रित, मिश्रित"
"ಮಿಶ್ರ, ಮಿಶ್ರ, ಸಂಯೋಜಿತ, ಹಣಕಾಸು, ಸಂಯುಕ್ತ","मिश्र, मिश्र, एकत्रित, वित्त, संयुग"
ಆಸ್ರಲ್ ಲೋಲಕ,asral लोलक
"ಸಂಕುಚಿತಗೊಳಿಸು (ed.), ಸಂಕುಚಿತಗೊಳಿಸು (v.)","कॉम्प्रेस (सं.), कॉम्प्रेस (v.)"
ಸಂಕುಚಿತಗೊಳಿಸಲಾಗಿದೆ,संकुचित
ಸಂಕುಚಿತತೆ,संकुचितता
ಸಂಕುಚಿತ,दाबण्यायोग्य
ಸಂಕೋಚನ,संक्षेप
"ಸಂಕೋಚಕ, ಸಂಕೋಚನ","कंप्रेसर, कंप्रेसर"
"ಕಾಂಪ್ಟನ್ ಎಲೆಕ್ಟ್ರಾನ್, ಕೌಂಟರ್ ಬ್ಯಾಲೆನ್ಸ್ಡ್ ಎಲೆಕ್ಟ್ರಾನ್","कॉम्प्टन इलेक्ट्रॉन, प्रतिसंतुलित इलेक्ट्रॉन"
ಗಣನೆ,गणना
ಕಂಪ್ಯೂಟೇಶನಲ್,संगणकीय
"ಕಂಪ್ಯೂಟರ್, ಕಂಪ್ಯೂಟರ್, ಕಂಪ್ಯೂಟರ್","संगणक, संगणक, संगणक"
ಕಾನ್ಕೇವ್,अवतल
ಬೈಕಾನ್ವೆಕ್ಸ್,द्विउत्तल
"ಕೇಂದ್ರೀಕರಿಸಲು, ದಪ್ಪವಾಗಲು, ಕೇಂದ್ರೀಕರಿಸಲು (adj.), ಕೇಂದ್ರೀಕರಿಸಲು (v.)","एकाग्र करणे, घट्ट करणे, एकाग्र करणे (adj.), एकाग्र करणे (v.)"
"ಕೇಂದ್ರೀಕೃತ, ಕೇಂದ್ರೀಕೃತ, ಕೇಂದ್ರೀಕೃತ","एकाग्र, एकाग्र, एकाग्र"
"ಏಕಾಗ್ರತೆ, ಏಕಾಗ್ರತೆ, ಏಕಾಗ್ರತೆ, ಏಕಾಗ್ರತೆ","एकाग्रता, एकाग्रता, एकाग्रता, एकाग्रता"
"ಏಕಕೇಂದ್ರಿತ, ಕೇಂದ್ರೀಕೃತ","एककेंद्री, केंद्रीत"
ಪರಿಕಲ್ಪನೆ,संकल्पना
ಪರಿಕಲ್ಪನೆಯ,वैचारिक
"ಅನ್ಯೋನ್ಯತೆ, ಸಂವಹನ","जवळीक, संवाद"
ಸಮನ್ವಯಗೊಳಿಸಲಾಗಿದೆ,सुसंवाद
"ಏಕಕಾಲೀನ, ಹಿಂದುಳಿದ","समवर्ती, अनुगामी"
"ಘನೀಕರಣ, ಘನೀಕರಣ","संक्षेपण, संक्षेपण"
"ಸಾಂದ್ರೀಕರಿಸಲು, ದ್ರವೀಕರಿಸಲು, ದ್ರವೀಕರಿಸಲು","घनीभूत करणे, द्रव करणे, द्रव करणे"
"ಮಂದಗೊಳಿಸಿದ, ದ್ರವೀಕೃತ, ಸಂಕ್ಷೇಪಿಸಿದ","घनरूप, द्रवरूप, संक्षिप्त"
"ಕಂಡೆನ್ಸರ್, ಕೆಪಾಸಿಟರ್, ಸಂಗ್ರಾಹಕ","कंडेनसर, कॅपेसिटर, कलेक्टर"
"ಸ್ಥಿತಿ, ಸ್ಥಿತಿ, ಸ್ಥಿತಿ, ಸ್ಥಿತಿ","स्थिती, स्थिती, स्थिती, स्थिती"
ವಾಹಕತೆ,वाहकता
ಚಾಲಕ,चालक
ಚಾಲನೆ,ड्रायव्हिंग
ವಾಹಕತೆ,वाहकता
ನಿಷ್ಠೆ,निष्ठा
"ಸಂರಚನೆ, ಸಂರಚನೆ","कॉन्फिगरेशन, कॉन्फिगरेशन"
ಸಂರಚನೆ,कॉन्फिगरेशन
ಕನ್ಫೋಕಲ್,confocal
"ಸಮಾನತೆ, ದ್ವಿಧ್ರುವಿ, ಸಮಾನತೆ","एकरूपता, द्विध्रुवीयता, समानता"
"ಸಮಾನ, ಸಮಾನ","एकरूप, समान"
ಶಂಕುವಿನಾಕಾರದ,कोनिक
"ಸಂಯೋಗಕ್ಕೆ (ವಿ.), ಸಂಯೋಗಕ್ಕೆ (ವರ್.)","संयुग्मित करणे (v.), संयुग्मित होणे (ver.)"
ಲ್ಯಾಟರಲ್ ಅಸೋಸಿಯೇಟೆಡ್,लॅटरल असोसिएटेड
ಸರಣಿ ಸಂಬಂಧಿತ,साखळी संबंधित
ಕನೆಕ್ಟರ್ ಲೈನ್,कनेक्टर लाइन
ಸಂಪರ್ಕ,कनेक्शन
"ಪ್ರಾಯೋಜಕ, ಕನೆಕ್ಟರ್","प्रायोजक, कनेक्टर"
ಸತತವಾಗಿ,सलग
ಪೋಷಕ,संरक्षक
ಪೋಷಕ,संरक्षक
"ಸ್ಥಿರತೆ, ಸ್ಥಿರತೆ, ದಪ್ಪ, ದಪ್ಪ","सुसंगतता, सुसंगतता, जाडी, जाडी"
"ಹೊಂದಾಣಿಕೆ, ವಿರುದ್ಧ","सुसंगत, विरुद्ध"
ಸಂಭಾಷಣೆಯ,संवादात्मक
ಸಂವಾದಾತ್ಮಕ,संवादात्मक
ಸ್ಥಿರತೆ,स्थिरता
"ಸ್ಥಿರ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಬದಲಾಗದ, ಏಕರೂಪ","स्थिर, स्थिर, अचल, न बदलणारा, एकसमान"
ಕಾನ್ಸ್ಟಾಂಟನ್,कॉन्स्टंटन
ನಿರಂತರ ಹರಿವು,सतत प्रवाह
ಕೋವೇರಿಯೇಟ್ ಸಂಖ್ಯೆ,covariate संख्या
ಸರ್ಕ್ಯೂಟ್ನ ಗುಣಲಕ್ಷಣಗಳು,सर्किटची वैशिष्ट्ये
ನಕ್ಷತ್ರಪುಂಜ,नक्षत्र
"ಸಂಯೋಜನೆ, ಸಂಯೋಜನೆ, ರಚನೆ","रचना, रचना, रचना"
ನಿರ್ಬಂಧಿತ ವೇಗ,प्रतिबंधित गती
ನಿರ್ಬಂಧ,मर्यादा
ಕಿರಿದಾಗುತ್ತಿದೆ,अरुंद करणे
ಸಮರ್ಥನೀಯ ಹಸ್ತಕ್ಷೇಪ,शाश्वत हस्तक्षेप
ಸೇವಿಸಿದ ಶಕ್ತಿ,ऊर्जा वापरली
"ಸ್ಪರ್ಶ, ಸ್ಪರ್ಶ, ಸ್ಪರ್ಶ","स्पर्श, स्पर्श, स्पर्श"
"ಸಂಪರ್ಕ, ಸಂಪರ್ಕ","संपर्क, संपर्क"
ಮಾಲಿನ್ಯ,दूषित होणे
"ವಿಷಯ, ಭಾಗ, ಅರ್ಧ","सामग्री, भाग, अर्धा"
"ನಿರಂತರ, ನಿರಂತರ","सातत्य, सातत्य"
ರಾಜ್ಯದ ನಿರಂತರತೆ,राज्य सातत्य
"ನಿರಂತರ, ಮುರಿಯದ, ಮುರಿಯದ, ನಿರಂತರ, ನಿರಂತರ","अखंड, अखंड, अखंड, अखंड, अखंड"
ನಿರಂತರ,सातत्य
"ಸಂಕುಚಿತಗೊಳಿಸು, ಸಂಕುಚಿತಗೊಳಿಸು (ver.)","संकुचित करणे, संकुचित करणे (ver.)"
ಕುಗ್ಗಿಸು,संकुचित
ಸಂಕೋಚನ,आकुंचन
ಪ್ರತಿ-ಕಕ್ಷೆಯ ದಿಕ್ಕು,काउंटर-ऑर्बिटल दिशा
ಸಂಬಂಧಿ ದೇಹ,संबंधित शरीर
"ಕಾಂಟ್ರಾಸ್ಟ್, ಕಾಂಟ್ರಾಸ್ಟ್","कॉन्ट्रास्ट, कॉन्ट्रास्ट"
ನಿಯಂತ್ರಣ,नियंत्रण
ಸಂವಹನ,संवहन
ಪೋಸ್ಟ್ ಅನ್ನು ರವಾನಿಸುತ್ತದೆ,पोचवणारी पोस्ट
ನಾಳೀಯ,रक्तवहिन्यासंबंधीचा
ನಿಯಮಿತ ಪರಮಾಣು ತೂಕ,नियमित अणु वजन
"ಒಮ್ಮುಖವಾಗಲು, ಒಮ್ಮುಖವಾಗಲು","अभिसरण करणे, अभिसरण करणे"
"ಒಮ್ಮುಖ, ಒಮ್ಮುಖ","अभिसरण, अभिसरण"
ಒಮ್ಮುಖ ಲೆನ್ಸ್,अभिसरण लेन्स
"ವಿರುದ್ಧ, ವಿರುದ್ಧ","विरुद्ध, विरुद्ध"
VICA ವಿರುದ್ಧ,VICA उलट
ಪರಿವರ್ತನೆ,रूपांतरण
ಪರಿವರ್ತಿಸಲಾಗಿದೆ,रूपांतरित
ಪರಿವರ್ತಕ,कनवर्टर
ಕನ್ವರ್ಟಿಬಲ್ ಲೆನ್ಸ್,परिवर्तनीय लेन्स
ಪೀನ,उत्तल
ಪೀನತೆ,बहिर्वक्रता
ಪೀನ,उत्तल
ಬೈಕಾನ್ವೆಕ್ಸ್,द्विउत्तल
ಶೀತಕ,शीतलक
"ಶೀತಕ, ಶೀತಕ","थंडगार, थंडगार"
ಕೂಲಿಡ್ಜ್ ಟ್ಯೂಬ್,कूलिज ट्यूब
ತಂಪಾಗಿಸುವಿಕೆ,थंड करणे
ಶೀತಕ,शीतलक
ಸಹಕಾರಿ ವಿದ್ಯಮಾನ,सहकारी घटना
"ಸಮನ್ವಯಗೊಳಿಸು, ಸಮನ್ವಯಗೊಳಿಸು","समन्वय, समन्वय"
ನಿರ್ದೇಶಕ ಅಕ್ಷ,दिग्दर्शक अक्ष
ಸಮತಲ,प्लॅनर
ಚಪ್ಪಟೆತನ,सपाटपणा
"ನಕಲು, ನಕಲು, ನಕಲು","कॉपी, कॉपी, कॉपी"
ಮೂಲ,कोर
ಕೋರ್ ಎಲೆಕ್ಟ್ರಾನ್,कोर इलेक्ट्रॉन
ಕೊರಿಯೊಲಿಸ್ ವೇಗವರ್ಧನೆ,कोरिओलिस प्रवेग
ಕೊರಿಯೊಲಿಸ್ ಬಲ,कोरिओलिस बल
"ಕಿರಿತ್, ಕರೋನಾ","किरीट, कोरोना"
ಕರೋನಾ ಆಸ್ಟ್ರೇಲಿಸ್,कोरोना ऑस्ट्रेलिया
ಕರೋನಾ ಬೋರಿಯಾಲಿಸ್,कोरोना बोरेलिस
ಸೌರ ಜ್ವಾಲೆ,सौर भडकणे
ಕಣಕಣ,ग्रेन्युल
ಹರಳಿನ,दाणेदार
"ಸರಿ, ಸರಿ","बरोबर, बरोबर"
ಪರಿಷ್ಕರಿಸಲಾಗಿದೆ,सुधारित
"ತಿದ್ದುಪಡಿ, ತಿದ್ದುಪಡಿ","सुधारणा, सुधारणा"
ಸಹ ಸಂಬಂಧ,सह - संबंध
"ಸಂವಾದಿಯಾಗಲು, ಸಂವಾದಿಯಾಗಲು","पत्रव्यवहार करणे, पत्रव्यवहार करणे"
ಸಂಘದ ನಿಯಮಗಳು,असोसिएशनचे नियम
ಪಕ್ಕವಾದ್ಯ,साथीदार
ಕೊಸೈನ್ ನಿಯಮ,कोसाइन नियम
ಬಾಹ್ಯಾಕಾಶ ಸಮೃದ್ಧಿ,जागा विपुलता
ಕಾಸ್ಮಿಕ್,वैश्विक
ಬಾಹ್ಯಾಕಾಶ ಕಿರಣ ಸ್ಫೋಟ,अंतराळ किरण फुटला
"ಬಾಹ್ಯಾಕಾಶ ಕಿರಣ, ಕಾಸ್ಮಿಕ್ ಕಿರಣ","अंतराळ किरण, वैश्विक किरण"
ಬಾಹ್ಯಾಕಾಶ ಮಳೆ,जागा पर्जन्य
ಜಾಗ,जागा
ಕಾಸ್ಮಿಕ್,वैश्विक
"ವಿಶ್ವವಿಜ್ಞಾನ, ವಿಶ್ವವಿಜ್ಞಾನ","कॉस्मॉलॉजी, कॉस्मॉलॉजी"
ಗಗನಯಾತ್ರಿ,अंतराळवीर
ಗಗನಯಾತ್ರಿಗಳು,अंतराळविज्ञान
"ಬ್ರಹ್ಮಾಂಡ, ವಿಶ್ವ","कॉसमॉस, ब्रह्मांड"
ಕೂಲಂಬ್,कूलॉम्ब
ಕೂಲೋಮಿ ಪ್ರದೇಶ,कुलोमी क्षेत्र
ಕೂಲೋಮೀಟರ್,क्युलोमीटर
"ಎಣಿಕೆ, ಎಣಿಕೆ, ಎಣಿಕೆ, ಎಣಿಕೆ","मोजणे, मोजणे, मोजणे, मोजणे"
"ಎಣಿಕೆ, ವಿಲೋಮ ಎಣಿಕೆ","मोजणी, उलट मोजणी"
"ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಕೌಂಟರ್, ಫಲಕ","कॅल्क्युलेटर, काउंटर, पॅनेल"
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,घड्याळाच्या उलट दिशेने
"ರಿವರ್ಸ್ ಕರೆಂಟ್, ಕೌಂಟರ್ ಕರೆಂಟ್","रिव्हर्स करंट, काउंटर करंट"
ಎಲೆಕ್ಟ್ರೋಮೋಟಿವ್ ಫೋರ್ಸ್ ಅನ್ನು ವಿರೋಧಿಸುತ್ತದೆ,विरोधी इलेक्ट्रोमोटिव्ह शक्ती
ನಿಯೋಜನೆ,प्रतिनियुक्ती
ಹಿಮ್ಮುಖ ಮುಂಡ,उलट धड
ಎಣಿಕೆ ದರ,गणना दर
"ಎಣಿಕೆ, ಎಣಿಕೆ-ಸಂಖ್ಯೆ, ಎಣಿಕೆ, ಎಣಿಕೆ","मोजणे, मोजणे-संख्या, मोजणे, मोजणे"
ಬಲದ ಜೋಡಿ,सक्तीची जोडी
ಜೋಡಿಸಲಾಗಿದೆ,जोडलेले
ಸಂಯೋಜಕ,जोडणारा
ಜೋಡಣೆ,जोडणी
"ಉದ್ದೇಶಿತ ನಿರ್ದೇಶನ, ಮಾರ್ಗ, ಮಾರ್ಗ","इच्छित दिशा, मार्ग, मार्ग"
ಕೋವೆಲೆನ್ಸಿ,सहसंयोजकता
ಕೋವೆಲೆನ್ಸಿ,सहसंयोजकता
ಸಹಕಾರಿ,सहकारी
ಸಹವರ್ತಿತ್ವ,सहप्रसरण
ಜೊತೆಗಿರುವ,सहवर्ती
"ವ್ಯಾಪ್ತಿ ಪ್ರದೇಶ, ಪ್ರಸಾರ ಪ್ರದೇಶ","कव्हरेज क्षेत्र, प्रसारण क्षेत्र"
ಕವರ್ ಶೀಟ್,कव्हर शीट
ವಟಗುಟ್ಟುವಿಕೆ,बडबड
ಫಲವತ್ತತೆಯ ಪ್ರಮಾಣ,प्रजनन दर
ಸ್ವಲ್ಪ ವಿರೂಪ,किंचित विकृती
ಶಿಖರ,शिखर
"ಮಾನದಂಡ, ಮಾನದಂಡ","निकष, निकष"
ನಿರ್ಣಾಯಕ,गंभीर
ವಿಮರ್ಶಾತ್ಮಕತೆ,गंभीरता
ಮಕರ ಸಂಕ್ರಾಂತಿ ಕ್ಲಿಪ್,मकर क्लिप
ವಂಚಕರ ಕರಾಳ ಸಾಮ್ರಾಜ್ಯ,बदमाशांचे गडद साम्राज्य
ಅಡ್ಡ-ಹೈಬ್ರಿಡ್ ಹೈಬ್ರಿಡೈಸೇಶನ್,क्रॉस क्रॉस हायब्रिडायझेशन
ಕ್ರಾಸ್ ಬ್ಯಾಂಡ್ ಸಂವಹನ,क्रॉस बँड संप्रेषण
ಅಪ್ರಸ್ತುತ ಪಾತ್ರದ ವ್ಯಕ್ತಿತ್ವ,असंबद्ध व्यक्तिचित्रण
ಅಡ್ಡ ಸಂಬಂಧಗಳು,क्रॉस संबंध
ದಾಟಿದ ಪ್ರದೇಶ,ओलांडलेले क्षेत्र
ಕನಿಷ್ಠ ವಿಪಥನ ಲೆನ್ಸ್,किमान विकृती लेन्स
ಅಡ್ಡ ಉತ್ಪನ್ನ,क्रॉस उत्पादन
ಅಪ್ರಸ್ತುತ ಸಂಕೇತ,असंबद्ध सिग्नल
ಮಹಡಿಗಳ ಅತಿಕ್ರಮಣ,मजल्यांचे अतिक्रमण
ಪರಿವರ್ತನೆ ವಲಯ,संक्रमण क्षेत्र
ಪರಿವರ್ತನೆಯ ಬಿಂದು,संक्रमण बिंदू
ವಿನಿಮಯ ಮೌಲ್ಯ,विनिमय मूल्य
ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ,वेक्टर-उत्पादन वेक्टर-उत्पादन
"ಅಡ್ಡ ವಿಭಾಗ, ಅಡ್ಡ ವಿಭಾಗ","क्रॉस सेक्शन, क्रॉस सेक्शन"
"ಬಹು ಪದ, ಹೈಬ್ರಿಡ್ ಪದ","एकाधिक संज्ञा, संकरित संज्ञा"
ಅಡ್ಡ ತಂತಿ,क्रॉस वायर
"ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್, ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್","क्राउन ऑप्टिकल ग्लास, क्राउन ऑप्टिकल ग्लास"
ತಂಪಾಗಿಸುವ ಮಿಶ್ರಣ,थंड मिश्रण
ಕಡಿಮೆ ತಾಪಮಾನ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,कमी तापमान इलेक्ट्रॉनिक्स
ಲಘೂಷ್ಣತೆ,हायपोथर्मिया
ಕ್ರಯೋಜೆನಿಕ್ ಪ್ರಯೋಗಾಲಯ,क्रायोजेनिक प्रयोगशाळा
ನಿಮ್ರತಾಪಿಕಿ,निम्रतापिकी
ಘನೀಕರಿಸುವ ಗೇಜ್,अतिशीत गेज
ಕ್ರೈಯೊಮೆಟ್ರಿಕ್ ಸ್ಥಿರ,क्रायोमेट्रिक स्थिरांक
ಸ್ಫಟಿಕ,क्रिस्टल
"ಸ್ಫಟಿಕದಂತಹ, ನಾರು","स्फटिक, तंतुमय"
"ಸ್ಫಟಿಕೀಕರಣ, ಸ್ಫಟಿಕೀಕರಣ, ಸ್ಫಟಿಕೀಕರಣ","क्रिस्टलायझेशन, क्रिस्टलायझेशन, क्रिस्टलायझेशन"
ಸ್ಫಟಿಕ ವಿಜ್ಞಾನಿ,क्रिस्टल शास्त्रज्ञ
ಸ್ಫಟಿಕ-ರಚನಾತ್ಮಕ,क्रिस्टल-स्ट्रक्चरल
ಸ್ಫಟಿಕ ರಚನೆ,क्रिस्टल रचना
"ಸ್ಫಟಿಕಶಾಸ್ತ್ರ, ಸ್ಫಟಿಕ ವಿಜ್ಞಾನ","क्रिस्टलोग्राफी, क्रिस्टल सायन्स"
ಲ್ಯಾಟಿಸ್ ವರ್ಗಾವಣೆ ಕಾರ್ಯಾಚರಣೆ,जाळी हस्तांतरण ऑपरेशन
ಸ್ಫಟಿಕ ಸ್ಮಡ್ಜ್,क्रिस्टल धुसफूस
ಘನ ಘನ,घन घन
"ಕ್ಯೂಬ್, ಕ್ಯೂಬ್, ಕ್ಯೂಬ್, ಟ್ರಯಾಂಗಲ್, ಕ್ಯೂಬ್, ಟ್ರಯಾಂಗಲ್","घन, घन, घन, त्रिकोण, घन, त्रिकोण"
ಘನ ಸೀಳು,क्यूबिक क्लीवेज
ಕಕ್ಷೀಯ,कक्षीय
ಸಂಚಿತ,संचयी
ಕ್ಯೂರಿ ಸ್ಥಿರ,क्युरी स्थिरांक
ಕ್ಯೂರಿ ಎಫೆಕ್ಟ್,क्युरी इफेक्ट
"ಕ್ಯೂರಿ ಪಾಯಿಂಟ್, ಕ್ಯೂರಿ ತಾಪಮಾನ, ಕ್ಯೂರಿ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಪಾಯಿಂಟ್","क्युरी पॉइंट, क्युरी टेम्परेचर, क्युरी डिमॅग्नेटायझेशन पॉइंट"
ಕ್ಯೂರಿ,क्युरी
ಸ್ಟ್ರೀಮ್,प्रवाह
ಸ್ಟ್ರೀಮ್ನ ಅಲ್ಪಸಂಖ್ಯಾತ,प्रवाहाचा अल्पसंख्याक
ವಿತರಣೆ,वितरण
ವಕ್ರತೆ,वक्रता
ಕರ್ವ್ ಕರ್ವ್ ಲೈನ್,वक्र वक्र रेषा
ಬಾಗಿದ,वक्र
ಕರ್ವ್ ಬಾರ್,वक्र बार
ಬಾಗಿದ ಪುಟ,वक्र पृष्ठ
ಬೆಳವಣಿಗೆಯ ರೇಖೆ,वाढ वक्र
ವಕ್ರರೇಖೆಯ,वक्र
