Marathi,Gujarati
सुपीकता,ફળદ્રુપતા
खत,ખાતર
खताची कार्यक्षमता वापरा,ખાતરનો ઉપયોગ કાર્યક્ષમતા
तंतुमय,રેસાવાળું
फील्ड,ક્ષેત્ર
फील्ड क्षमता,ક્ષેત્ર -ક્ષમતા
फील्ड प्रात्यक्षिक,ક્ષેત્ર પ્રદર્શન
निर्धारण,નિર્ધારણ
पूर,ફાટ
प्रवाह चित्र,પ્રવાહ વિધિ
अन्न मूल्य,ખાદ્ય મૂલ્ય
चारा (चारा),ઘાસચારો (ઘાસચારો)
अंदाज,આગાહી
वन,વન
वनीकरण,વનનિવારણ
फ्रॉन्ड,ક frંગું
फ्रॉस्ट प्रतिरोधक,હિમનો પ્રતિરોધક
दंव,હિમ
गोठलेले (फळ आणि भाजी),સ્થિર (ફળ અને શાકભાજી)
फ्रुकिफिकेशन,ફળ
फळ थेंब,ફળ ટીપાં
फळ-सेट (फळांची सेटिंग),ફળ-સેટ (ફળની ગોઠવણી)
धूर,ધૂણી
बुरशीनाशक,ફૂગનાશક
बुरशीवादी,ફૂગવાદી
बुरशीचे,ફૂગ
Furo,Furીલું કરવું
फ्यूजन,મિશ્રણ
अस्पष्ट,ઝઘડો
अस्पष्ट,ઝાંખું
"एका जातीची बडीशेप, बडीशेप","વરિયાળી, વરિયાળી"
मेथी,મેથી
अंजीर,અંજીર
बोटा बाजरी,આંગળીથી બાજરી
अग्निशामक बुश,અગ્નિશામક ઝાડવું
जंगलाची ज्योत,વન ની જ્યોત
फ्रेंच बीन,ફ્રેન્ચ બીન
पिसू,ચાંચડ
कोल्हा,શિયાળ
फळ माशी,ફળ
पित्त (हॉर्ट),પિત્ત (હોર્ટ)
गेमेट,જુગાર
बाग,ખાદ્ય
गेज (पाणी),ગેજ (પાણી)
जीन बँक,પશુ બેંક
जीन टॅगिंग,જીન ટેગિંગ
जीनोलॉजी,જિનોલોજી
अनुवांशिक नकाशा,આનુવંશિક નકશો
अनुवांशिक,આનુવંશિકતા
जीनोम,જિનોમ
जीनोमिक लायब्ररी,જિનોમિક ગ્રંથાલય
जीनोमिक्स,જર્નીશ
जीनोटाइप,વિનોટાઇપ
जीनोटाइप,વિનોટાઇપ
वंश,જાતિ
वंश,જાતિ
अंकुर,જીવાણુ
जंतुनाशक,જીવાણુનાશક
उगवण,અંકુર
जर्मप्लाझम,જંતુરહિત
गिब्बरेलिक acid सिड,જિબ્રેલિલીક એસિડ
जिनिंग,ગિનિંગ
ग्लूम,ધાંધલ
ग्लूटीनस,ખાઉધરું
ग्लायकोलिसिस,ગ્લાયકોલિસીસ
Gneiss,ગુંડાગીરી
सुवर्ण क्रांती,સુવર્ણ ક્રાંતિ
ग्रेडिंग,ક્રમ
कलम केलेला वनस्पती,કલમી છોડ
कलम-विसंगत,કલમ
ग्रॅना,માંદગી
ग्रॅन्युलेशन,દાણાદાર
ग्रीन खत,લીલો રંગ
हरित क्रांती,લીલો ક્રાંતિ
वाढ आणि विकास,વિકાસ અને વિકાસ
गमोसिस,ગુંડો
गायनोडिओसियस,સંયુક્ત
पित्त नट,બાપ
लसूण,લસણ
गर्बेरा,જર્થી ઘડતર
Gherkin,ગિરિન
आले,આદુ
ग्लॅडिओलस,ગંધયંત્ર
बकरी तण (एजराटम),બકરી નીંદણ (એગરાટમ)
द्राक्षफळ,દ્રાક્ષ
द्राक्षे,દ્રાક્ષ
हिरवा हरभरा,લીલો ગ્રામ
ग्रेव्हिया,ગ્રોઇયા
शेंगदाणे,મગફળી
पेरू,જામફળ
गिनिया गवत,ગિની ઘાસ
पित्त मिज,પિત્તાશય
गवत हॉपर,ઘાસના ઘેરા
Gondhy बग,ગુંડિ
सवय,આદત
गारा,કરચરો
केशरचना,વાળ
हॅलोफाइट,હાર્વેગેટ
हॅरो,દલાલ
कापणी निर्देशांक,લણણી અનુક્રમણિકા
कापणी,લણણી
कापणी,લણણી
हॅच,ક hંગું
गवत,ઘાસની
गवत,દાદાગીરી
गवत,ઘાસ
धुके,ઝાકળ
हेझी,ધૂંધળું
प्रमुख (कृषी),વડા (કૃષિ)
प्रमुख (चॅनेलचे),વડા (ચેનલનું)
मागे जात आहे,પાછા મથાળા
हेज,હેજ
हेजिंग,હેજ
हेलिक्स,રખડુ
हेमॅटाइट,હિમેટાઇટ
औषधी वनस्पती,વનસ્પતિ
हर्बेरियम,વનસ્પતિ
औषधी वनस्पती,વનસ્પતિનાશક
आनुवंशिकता,આનુવંશિકતા
आत्मीयता,વિપુલતા
हर्माफ्रोडाइट,હર્મેફ્રોડાઇટ
हेटरोक्रोमॅटिक,વિજાત્ય
हेटरोफर्टिलायझेशन,હેટરફેરિલાઇઝેશન
हेटरोसिस,તકરારી
हेटरोसोम,વિજાતીય
हेटरोट्रोफ,વિજાત્ય
हेक्साप्लोइड,હેકસપ્લોઇડ
हायबरनेट,સ્તુતિ
उच्च घनतेची लागवड,ઉચ્ચ ઘનતા વાવેતર
हिल (तांदूळ),હિલ (ચોખા)
हिस्टोग्राम,Histંચર
हिटेक फलोत्पादन,હિટેક બાગાયતી
पोळे,મધપૂડો
होईंग,ઉશ્કેરણી
होल्डिंग,યજમાન
होम फार्म,દેશી ખેતર
होमिओस्टॅसिस,હોમિયોસ્ટેસિસ
होमस्टीड,ઘર
एकसंधपणा,એકરૂપતા
एकसंध,એકરૂપ
होमोलोगस,સમલૈંગિક
होमोझीगोटे,સજાવટ
हॉपर,ઘૂંટણ
होरायझन,ક્ષિતિજ
बागायती पिके,બાગાયતી પાક
बागायती,બાગાયત
हॉर्टी-सिल्वी खेडूत शेती,હોર્ટી-સિલ્વી પશુપાલન ખેતી
होस्ट,યજમાન
गरम पाण्याचे उपचार,ગરમ પાણીની સારવાર
हुल,હલકું
आर्द्रता,ભેજ
बुरशी,ફર્સ્ટ
भुंगा,ક husંગું
हस्कर,ક husંગર
हस्किंग,ભૂખ
संकरित,સંકર
संकरीत,સંકર
हायड्रेशन,હાઇડ્રેશન
हायड्रोलॉजी,જળવિજ્ologyાન
हायड्रोलिसिस,જળશાસ્ત્ર
हायड्रोमीटर,જળમાર્ગ
हायड्रोफिलस,જળચુક્ત
हायड्रोपोनिक्स,જળવિજ્icsાન
हायड्रोस्फीअर,જળશાસ્ત્ર
हायड्रोस्कोपीसीटी,જળચોર
हायपरपॅरासाइट,અતિથિ
हायपरप्लासिया,આત્યંતિક
हायफा,કોઇ
हायपोकोटाइल,પમાટ
हायपोथेसिस,અનુમાન
हिस्टेरिसिस (पाणी),હિસ્ટ્રેસિસ (પાણી)
हेझेल नट,હેઝલ અખરોટ
भांग,શણ
हेनबेन,હેનબેન
मेंदी,મેંદી
हिबिस्कस,શિષ્ટાચાર
हॉप,ઠોક
घोडा हरभरा,ઘોડાનો ગ્રામ
घोडा-डोळा-बीन,ઘોડાગાડી
मधमाशी,મધમાખી
हॉपर,ઘૂંટણ
बागायती,બાગાયતી
हायड्रोलॉजिस्ट,જળ -વિજ્ologistાની
सिटू ग्राफ्टिंग मध्ये,સીમિત
ग्लासमध्ये,વિટ્રોમાં
व्हिव्हो मध्ये,વિવો
अंदाधुंदी,આડેધડ
कीटक,જંતુ
कीटक कीटक,જંતુનાશક જીવાડો
कीटक,જંતુ
कीटकनाशक,જંતુનાશક
कीटकनाशक,જંતુનાશક
इन्सोलेशन,તાલ
अघुलनशील,ઉઘાડાવાળું
इन्स्टार (कीटक),ઇન્સ્ટાર (જંતુ)
इन्सुलेटर,અલગ પાડનાર
एकात्मिक रोग व्यवस्थापन,સંકલિત રોગ વ્યવસ્થાપન
एकात्मिक पोषक व्यवस्थापन,એકીકૃત પોષક સંચાલન
एकात्मिक कीटक व्यवस्थापन,એકીકૃત જંતુ સંચાલન
तीव्रता,તીવ્રતા
गहन,સઘન
इंटरपॉप,એકાંગાળ
परस्परसंवाद (परस्परसंवाद),આંતરસંબંધ (ઇન્ટરકલ્ચર)
व्याज,હિત
इंटर्नोड,ઇંટનો કરવો
इंटरफेस (सेल विभाग),ઇન્ટરફેસ (સેલ વિભાગ)
इंटरपोलेशन,પ્રક્ષેપણ
आंतर-वृद्ध,આંતરડા
यादी,સૂચિ
उलटा,ઉલ્લંઘન
Incocre,અનુચિત
आयन,આયન
इरिडिएशन,ઝળહળાટ
सिंचन,સિંચાઈ
आयएसओ les लेल्स,આઇએસઓ એલીલ્સ
आयएसओ उत्पादन वक्र,આઇએસઓ ઉત્પાદન વળાંક
आयसोबार,ઇસોબર
Isogamy,અલગતા
अलगाव अंतर,અલગ અંતર
आयसोप्लॉइड,આઇસોપ્લાઇડ
आयसोक्वांट,અનહદ
समस्थानिक,આઇસોટોપ
भारतीय बर्च,ભારતીય બિર્ચ
भारतीय निळा पाइन,ભારતીય વાદળી પાઇન
भारतीय चेरी,ભારતીય ચેરી
भारतीय जुनिपर,ભારતીય જ્યુનિપર
भारतीय किनो वृक्ष,ભારતીય કિનો વૃક્ષ
भारतीय लॉरल ट्री,ભારતીય લૌરલ વૃક્ષ
भारतीय वेडा,ભારતીય પાગલ
भारतीय मॅडलर,ભારતીય પાગલ
भारतीय पोडो फिलम,ભારતીય પોડો ફિલમ
इंडिगो,અતિશય
इटालियन बाजरी,ઇટાલિયન બાજરી
आयव्हरी ट्री,હાનિત વૃક્ષ
आयव्ही गॉर्ड/लिटल लबाडी,આઇવિ લોર્ડ/લિટલ લોર્ડ
गूळ,ગોળ
जपोनिका तांदूळ,જાપોનીકા
जॅसिड,જાસૂસ
जावानिका तांदूळ,જાવાનિકા ચોખા
जेलिंग,ધક્કો
झूम शेती,દિવાહિની ખેતી
जंपिंग जीन,જનન
जंक डीएनए,જંક ડીએનએ
किशोर टप्पा,કિશોર તબક્કો
जकारांडा,જકારાંડા
फणस,જેકફ્રૂટ
जामुन,જામન
चमेली,ચપળ
जट्टी खट्टी,જત્તી ખત્તી
जॅट्रोफा,એક જાતની કળા
Jute,શણ
जॅसिड्स,જાસૂસ
काओलिन,કારોલિન
Kaolinite,Kાળ
Kaolinite,Kાળ
कॅरीन्चीमा,Kષધ
Karyodesma,ક ry રેઓડેસ્મા
Karyogamy,કર્કશમી
कॅरोग्राम (इडिओग्राम),કેરીગ્રામ (ઇડિગ્રામ)
Karyokinesis,કર્કશિનેસ
कॅरोलॉजी,કર્કશવિજ્ologyાન
कॅरोलिसिस,કર્કશ
कॅरियन,ક ry રેઓન
कॅरिओटाइप,કાર્યોયોટાઇપ
केल्प (एकपेशीय वनस्पती),કેલ્પ (શેવાળ)
केल्विन सायकल,કેલ્વિન ચક્ર
केराटिन,કેરાટિન
कर्नल,કર્કશ
खैरा रोग,ખૈરા રોગ
खरीफ,ખરીફ
विनोद,મજાક
किनेटोचोर,કિનેટોચોર
किचन गार्डन,રસોડું
क्लेनफिल्टर सिंड्रोम,ક્લેઇનફિલ્ટર સિન્ડ્રોમ
क्लेनो फ्रॅगमेंट,ક્લેનો ટુકડો
नॉचिंग,ઘડતર
कोचचे पोस्ट्युलेट,કોચની પોસ્ટ્યુલેટ
कोप्पेनचे वर्गीकरण (हवामान),કોપ્પેનનું વર્ગીકરણ (આબોહવા)
क्रेब्स सायकल,ક્રેબ્સ ચક્ર
कुर्टोसिस,ક્ટોસિસ
केव्हीके (कृषी विगीयन केंद्र),કે.વી.કે. (કૃશી વિગાયન કેન્દ્ર)
कडम,કડમ
काळे,કાલે
कॅन्स गवत,કેન્સ ઘાસ
कारोंडा,કર્કશ
"मूत्रपिंड बीन, राजमाह","કિડની બીન, રાજમહ"
किविफ्रीट,Kાંકીપ
नोल खोल,નોલ ખોલ
कोडाम्पुली,કોડમપુલી
कोडो बाजरी,કોડો બાજરી
कोकम बटर ट्री (मॅंगोस्टीन),કોકમ બટર ટ્રી (મંગોસ્ટીન)
खाप्रा बीटल,ખપ્રા ભમરો
एल.डी. 50 (प्राणघातक डोस 50),એલ.ડી .50 (ઘાતક ડોઝ 50)
लॅब टू लँड,જમીન પર
लेबल,સંદિગ્ધ કરવું
श्रम,મજૂર
लाख ऑपेरॉन मॉडेल,લક્ષ પરાક્રમ
स्तनपान,દૂધમારો
दुग्धशर्करा,લેક્ટોજેનિક હોર્મોન (પ્રોલેક્ટીન)
दुग्धशर्करा,લેક્ટોઝ
लॅगिंग स्ट्रँड,પાછળની બાજુ
लॅम्बडा क्लोनिंग वेक्टर,લેમ્બડા ક્લોનીંગ વેક્ટર
लॅमिनेर एअर प्रवाह,લેમિનર હવા પ્રવાહ
दिवा ब्रश गुणसूत्र,દીવો બ્રશ રંગસૂત્ર
जमीन,જમીન
जमीन क्षमता वर्गीकरण,જમીન ક્ષમતા વર્ગીકરણ
जमीन क्षमता नकाशा,જમીન ક્ષમતા
जमीन अधोगती,જમીન -અધોગતિ
जमीन समकक्ष प्रमाण,જમીન સમકક્ષ ગુણોત્તર
जमीन समतल,જમીન સ્તરીકરણ
जमीन पुनर्प्राप्ती,જમીનની શોધ
लँडस्केपींग,ઉતર
जमीन योग्यता,જમીન યોગ્યતા
जमीन वापर नमुना,જમીન ઉપયોગ -પદ્ધતિ
लॅन्जरहन्स पेशी,લેંગરહન્સ સેલ્સ
लॅप्स रेट,રદિયો દર
अळ्या,લાર્વા
विलंब,સુશોભન
सुप्त,સુવ્યવસ્થિત
सुप्त संक्रमण,ચેપગ્રસ્ત ચેપ
बाजूकडील,બાજુનું
नंतरच्या माती,વારસામાં માટી
लेटेक्स,Xtex
लॅथिरिझम,શિરદર્શક
लॅटिन स्क्वेअर डिझाइन (एलएसडी),લેટિન સ્ક્વેર ડિઝાઇન (એલએસડી)
जाळी,જાળી
तडजोडीच्या फायद्याचा कायदा,સુસંગત લાભ
निरंतर परतावा कायदा,સતત વળતરનો કાયદો
क्षीण परतावा कायदा,ઘટતા વળતરનો કાયદો
वाढत्या रीटन्सचा कायदा,વધારો
मर्यादित घटकांचा कायदा,મર્યાદિત પરિબળોનો કાયદો
किमान कायदा,ન્યૂનતમ કાયદો
प्रतिस्थापनाचा कायदा,અવેજીનો કાયદો
चल प्रमाणात कायदा,ચલ પ્રમાણનો કાયદો
थर,સ્તર
लेआउट,બાંધકામ
लीचेट,ઉદ્ધત
लीचिंग कार्यक्षमता,Effંચે ચાલતી કાર્યક્ષમતા
लीचिंग आवश्यकता,ઠપકો
अग्रगण्य स्ट्रँड,અગ્રણી સેર
पानांचे क्षेत्र कालावधी,પાંદડાની વિસ્તારનો સમયગાળો
लीफ एरिया इंडेक्स,પાંદડાની ક્ષેત્ર અનુક્રમણ્ય
लीफ एरिया रेशो,પાંદડાની વિસ્તાર ગુણોત્તર
लीफ खाण कामगार,પર્ણ ખાણિયો
लीफ टेस्टिंग,પાંદડાની પરીક્ષણ
पान,પર્ણ
पत्रक,પત્રિકા
लीज,પટા
शेंगा,ક legંગું
लीसा - (कमी उर्जा इनपुट टिकाऊ शेती),લીસા - (ઓછી energy ર્જા ઇનપુટ ટકાઉ કૃષિ)
लेन्टिसेल,ભાંગફોડ
लेन्टो केशिका बिंदू,દાપલ કેશિકા બિંદુ
लेपटोनमा,લેપટોનમા
लेप्टोस्पायरोसिस,લેપ્ટોસ્પાયરોસિસ
लेरो-मॉर्फिक,અંધશ્રદ્ધાળુ
घाव,જખમ
प्राणघातक उत्परिवर्तन,ઘાતક પરિવર્તન
ल्युकोप्लास्ट,લિંગકોપ્લાસ્ટ
स्तरीय टेरेस,ક levelપિક ભાડૂતી
लेव्हलर (लेव्हलर),લેવલર (લેવલર)
समतल (जमीन),લેવલિંગ (જમીનની)
ले शेती,રખડુ
लिबिगचा किमान कायदा,લિબિગનો ન્યૂનતમ કાયદો
बंधन,બંધ
हलकी भरपाई बिंदू,પ્રકાશ વળતર બિંદુ
हलकी संपृक्तता तीव्रता,પ્રકાશ સંતૃપ્તિની તીવ્રતા
प्रकाश ट्रान्समिशन रेशो,પ્રકાશ પ્રસારણ ગુણોત્તર
हलका सापळा,પ્રકાશ જાળ
मर्यादा,મર્યાદિત
मर्यादा,સીમા
मर्यादित घटक,મર્યાદિત પરિબળ
लिमोनाइट,સિધ્ધાંત
ओळ,પંક્તિ
रेखीय प्रतिसाद,રેખીય પ્રતિભાવ
दुवा,જોડાણ
दुवा गट,જોડાણ જૂથ
लिंकर,કોરી
लिंट इंडेक्स,ઉંચકવાર સૂચન
लाइन्टर्स,કોઠાર
लिपिड,લિપિડ
लिपोलिसिस,લિપોલીસિસ
लिक्विडेशन,પતાવટ
लिस्टर,શણગારવું
लिस्टर,શણગારવું
सूची,સૂચિ
लिथोस्फीयर,શિષ્ટાચાર
कचरा,કચરો
लाइव्ह मल्च,જીવંત લીલા ઘાસ
लिव्हरवॉर्ट,મણિ
पशुधन,પશુધન
स्थानिक नियंत्रण,સ્થાનિક નિયંત્રણ
लोकस,સ્થાન
टोळ,તીડ
लॉजिंग (पीक निवास),રહેઠાણ (પાક લોજિંગ)
Lodicule,લોડિક્યુલ
लोस,ભ્રમણ
लॉगरथिमिक ट्रान्सफॉर्मेशन,લોગાર્શા -પરિવર્તન
लांब -दिवस वनस्पती,લાંબી - દિવસનો છોડ
लाँग वेव्ह रेडिएशन,લાંબી તરંગ કિરણોત્સર્ગ
लूप,ફટકો
लोपिंग,Pingંચે કામ કરવું
लाकूड,લાકડું
लक्स,એક જાતની એક વસ્તુ
लक्झरी वापर (पोषक),લક્ઝરી વપરાશ (પોષક તત્વો)
लक्झरी जीन्स,લકકાર જનીનો
लाइकोपीन,લીકોપીન
लिम्फ,લિમણું
लायसिमीटर,લિઝિમીટર
सेलचे लिसिस,કોષ -ચિત્તભ્રમણા
लायझोनी,લાઇઝજેનિસ
लायसोसोम,લિસોઝomeમ
लायझोझाइम,સુવાક્ય
लाख वृक्ष,લાખ વૃક્ષ
लाख,લાખ
"बाईची बोट, भेंडी","લેડીની આંગળી, ઓકરા"
लँड कॅलट्रॉप्स,જમીન કેલ્ટ્રોપ્સ
लँटाना,મણિ
लॅथिरस,શણગારવું
लीक,ગલનનું
गवती चहा,લીંબુનો ઘાસ
लिंबू,લીંબુ
मसूर,મસૂર
लेक्वोरिस,મસ્ત
कोशिंबिरीसाठी वापरण्यात येणारा एक पाला व त्याचे झाड,કોઇ
कमळ,લીલી
चुना,ચૂનો
अलसी,અળસીનું
लिची,ઉદ્ધતાઈ
लहान बाजरी,થોડી બાજરી
लांब खरबूज,લાંબા તરબૂચ
लांब मिरपूड,લાંબી મરી
Loquat,ડોકલા
कमळ,કમળ
Lurcerne,લસ
लाख कीटक,લાખ જંતુ
लेडी बर्ड बीटल,સ્ત્રી -પક્ષી ભમરો
लीफ खाण कामगार,પર્ણ ખાણિયો
लीफ रोलर,પાંદડાની રોલર
लीफ वेबर,પાંદડા
टोळ,તીડ
मॅक्रो इव्होल्यूशन,લૌકિક ઉત્ક્રાંતિ
मॅक्रोक्लीमेट,કરચલી
मॅक्रोमोलिक्यूल,મ mac્રોમ્યુલેક્યુલ
मॅक्रोमेशन,ઉદ્ધતતા
मॅक्रोन्यूट्रिएंट,ઉન્માદ
मॅक्रोपोरेस,ચંચળ
मॅगगॉट,માગગોટ
मॅग्मा,મેઘ
मॅग्नेशिया,મેગ્નેશિયા
मॅग्नेशियम,મેગ્નેશિયમ
चुंबकीय स्टिरर,ચુંબકીય હલાવનાર
परिमाण,પરિમાણ
महुआ केक,માહુઆ કેક
देखभालकर्ता ओळ,જાળવણીકાર રેખા
देखभाल,જાળવણી
मका शेलर,મકાઈ શેલર
नर निर्जंतुकीकरण,પુરુષ જંતુરહિત
विकृती,ખોડખાંપણ
विकृती,રોગ
कुपोषण,પોષણ
गैरवर्तन,ગેરરીતિ
माल्टिंग,દૂષિત
व्यवस्थापक,ગમાણ
खारफुटी,મેલગ્રોવ
मॅनोमीटर,માનવશલના માપક
मॅनोमीटर,માનવશલના માપક
मॅन्टिसा (लॉगरिदमचा),મન્ટિસા (લોગરીધમનો)
खत,ખાતર
खनिज,ખાતર
सीमान्त,સીમાંત
सीमान्त खर्च,સીમાંત ખર્ચ
सीमान्त जमीन,સીમાંત જમીન
सीमान्त उत्पादन,સીમાંત ઉત્પાદન
सीमान्त परतावा,સીમાંત વળતર
सागरी,દરિયાઇ
मार्कर (अनुवांशिक),માર્કર (આનુવંશિક)
बाजार,બજાર
विक्रेता,વેચાણક્ષમ
विक्रेता अधिशेष,વેચાણપાત્ર અધિકૃતતા
विपणन अधिशेष,બજારમાં મેળવણી
विपणन,બજાર
मार्श,માર્શ
मोठा प्रवाह,સામૂહિક પ્રવાહ
वस्तुमान निवड,સામૂહિક પસંદગી
मास-स्पेक्ट्रोमीटर,સામૂહિક-સંકટપ્રમનોમાક્ષ
मास्ट,મસ્ત
मातृ वारसा,મામાનો વારસો
वीण,સમાગમ
मॅट्रिक क्षमता,મેટ્રિક સંભવિત
परिपक्वता,પરિપક્વતા
परिपक्वता (पीक),પરિપક્વતા (પાક)
जास्तीत जास्त उपलब्ध पाणी,મહત્તમ ઉપલબ્ધ પાણી
जास्तीत जास्त पीक,મહત્તમ પાક
जास्तीत जास्त अवशेष मर्यादा,મહત્તમ અવશેષ મર્યાદા
जास्तीत जास्त टिकाऊ उत्पन्न,મહત્તમ ટકાઉ ઉપજ
जास्तीत जास्त थर्मामीटर,મહત્તમ થર્મોમાપક
जास्तीत जास्त पाणी धारण करण्याची क्षमता,મહત્તમ પાણી -ધારણ ક્ષમતા
कुरण बाग,ઘાસનો ઓર્કાર્ડિંગ
मीली,ભ્રામક
म्हणजे विचलन,સરેરાશ વિચલન
म्हणजे जीवन (अणु),મીન લાઇફ (પરમાણુ)
म्हणजे समुद्राची पातळी,દરિયાઇ સપાટી
सरासरी चौकोन,સરેરાશ ચોરસ
उपाय,માપ
मोजमाप,માપ
यांत्रिक,યાંત્રિક
यांत्रिक विश्लेषण (माती),યાંત્રિક વિશ્લેષણ (માટી)
यांत्रिक प्रतिबिंब,યાંત્રિક અવરોધ
यांत्रिकी शेती,યંત્ર -ખેતી
मध्यम,મધ્યમ
औषधी वनस्पती,Inalષધ
भूमध्य हवामान,ભૂમધ્ય આબોહવા
मेगागॅमेटोजेनेसिस,મેગાગામેટોજેનેસિસ
मेगास्पोरंगिया,મેગાસ્પોરંગિયા
मेगासपोर (मॅक्रोस्पोर),મેગાસ્પોર (મેક્રોસ્પોર)
मेगास्पोरोजेनेसिस,મેગાસ્પોજેનેનેતિયો
मेयोसिस,મેયોસિસ
मधुर माती,ખુશામત
डीएनए वितळविणे,ડીએનએ
पडदा फिल्टर,પટલ ફિલ્ટર
मेंडेलियन वारसा,મેન્ડેલિયન વારસો
मेंडेलिझम,સુધારણા
मेंडेलचा वारसा कायदा,વારસાના મેન્ડેલનો કાયદો
व्यापारी,વેપારી
बुध,પારો
मेरिस्टेम,ઉદ્ધત
मेसोक्लीमेट,મેસોક્લાઇમેટ
मेसोडर्म,મેસોોડર્મ
मेसोफिल,મેસોફિલ
मेसोफाइट,મેસોફાઇટ
मेसो-पोर्स,મેસો
मेसोस्फीअर,મેસોસ્ફિયર
मेसेंजर आरएनए (एम-आरएनए),મેસેંજર આર.એન.એ.
चयापचय,ચયાપચય
चयापचय,ચયાપટ
धातू धरण,ધાતુનું બચ્ચું
मेटामॉर्फिक खडक,રૂપક ખડકો
मेटामॉर्फोसिस,રૂપરેખા
मेटाफेस,આવરણ
मेटास्ट्रस,મેટ્રાસ્ટ્રસ
मेटाक्सेनिया,ચિત્તાકર્ષણ
हवामानशास्त्र,હવામાનશાસ્ત્ર
मेथेमोग्लोबिनेमिया,મેથેમોગ્લોબીનેમિયા
पद्धत प्रात्यक्षिक,પદ્ધતિનું પ્રદર્શન
मीका,માઇકલ
मायक्रो बेसिन,સૂક્ષ્મ બેસિન
सूक्ष्म प्राणी,સૂક્ષ્મ પ્રાણીસૃષ્ટિ
सूक्ष्मजंतू,જીવાણુ
मायक्रोबियल बायोमास कार्बन,સુક્ષ્મજીવાણુ બાયોમાસ કાર્બન
मायक्रोबियल डीग्रेडेशन,સૂક્ષ્મ -અધોગતિ
सूक्ष्मजीव कीटकनाशक,સૂક્ષ્મ જંતુનાશક
मायक्रोबायोलॉजी,સૂક્ષ્મ -વિજ્iologyાન
मायक्रोबायोटिक,સૂક્ષ્મ રોગને લગતું
मायक्रोक्लीमेट,માઇશારિક
मायक्रोइन्वायरनमेंट,સૂક્ષ્મ પર્યાવરણ
मायक्रोफ्लोरा,માઇક્રોફલોરા
मायक्रोगामेटोजेनेसिस,માદક દ્રવ્યો
सूक्ष्मकरण,માઇક્રોરોઇરીગેશન
मायक्रोमेटोरोलॉजी,માઇક્રોમીટ્રોલોજી
मायक्रोन्यूट्रिएंट,સુક્ષ્મસૃષ્ટિ
मायक्रोप्लॉट,માઇક્રોપ્લોટ
मायक्रोपोर,સુક્ષ્મસજીવો
मायक्रोपाईल,સુક્ષ્મસજીવો
मायक्रोस्कोपी,માઇક્રોસ્કોપી
मायक्रोस्पोरॅंगियम,માઇક્રોસ્પોરંજિયમ
मायक्रोस्पोर संस्कृती,સૂક્ષ્મ -સંસ્કૃતિ
मायक्रोस्पोर मदर सेल,માઇક્રોસ્પોર મધર કોષ
मायक्रोस्पोर,સુધર્કિમાદ
मायक्रोटोम,માઇક્રોટોમ
मायक्रोटोपोग्राफी,માઇક્રોટોપ્રાફી
मध्य-हंगाम दुरुस्ती,મધ્ય સીઝન-સુધારણા
स्थलांतर,સ્થળાંતર
दूध धान्य स्टेज,અનાજનું તબક્કો
मिलपीड,મિલેપેડ
बाजरी,બાજરી
मिलिंग पुनर्प्राप्ती,મિલિંગ વસૂલાત
मिलिंग,મિલિંગ
खनिज पोषण,ખનિજ પોષણ
खनिज माती,ખનિજ માટી
खनिजकरण,ખનિજકરણ
खनिज,ખનીજ
किमान थर्मामीटर,લઘુત્તમ થર્મોમાપક
किमान नांगरलेली जमीन,લઘુત્તમ ખેતી
किरकोळ पिके,સામાન્ય પાક
मिओटिक इंडेक्स,Mાળ
मिसन्स उत्परिवर्तन,ગેરસમજ
धुके सिंचन,ઝાકળ સિંચાઈ
धुके,ઝાકળ
माइटोकॉन्ड्रिया,માઇટોકોન્ડ્રિયા
माइटोसिस,ખેલ
मित्स्चरलिचचा कायदा,મિત્ચરલિચનો કાયદો
मिश्रित पीक,મિશ્ર પાક
मिश्र शेती,મિશ્ર ખેતી
मिश्रित खत,મિશ્ર ખાતર
मिश्र चरणे,મિશ્ર ચરાઈ
मिश्रित स्वार्ड,મિશ્રિત સ્વરડ
मॉडेल,નમૂનો
मॉडेलिंग,મોડેલિંગ
सुधारित वातावरण पॅकेजिंग,ફેરફાર કરેલ વાતાવરણ પેકેજિંગ
ओलावा उपलब्धता निर्देशांक,ભેજ ઉપલબ્ધતા અનુક્રમણિકા
ओलावा तूट निर्देशांक,ભેજની ખાધની સૂચિ
ओलावा समतुल्य,ભેજ સમાન
ओलावा शासन,ભેજ -શાસન
ओलावा रीलिझ वक्र,ભેજ મુક્ત વળાંક
ओलावा धारणा,ભેજની જાળવણી
ओलावा ताण,ભેજ
ओलावा तणाव,ભેજ
ओलावा,ભેજ
मोलर सोल्यूशन,દા molવ
गुळ,દાળ
तीळ ड्रेनेज,છાવણી
आण्विक जीवशास्त्र,પરમાણુ જીવવિજ્ologyાન
आण्विक प्रजनन,પરમાણુ સંવર્ધન
आण्विक संकरीत,પરમાણુ સંકર
मोलस्किसाईड,મલિનસાઇડ
आर्थिक लाभ निर्देशांक (एमएआय),નાણાકીય લાભ અનુક્રમણિકા (એમએઆઈ)
मोनोक्लोनल अँटीबॉडी,એકલતા
मोनोकोटायलेडन्स,મોનોકોટાયડોન્સ
मोनोक्रॉप (मोनोकल्चर),એકાધિકાર (એકવિધ સંસ્કૃતિ)
मोनोएसियस,એકલતાવાળું
मोनोजेनेसिस,એકલતા
