Tamil,Marathi
அடிப்படை அறிவுறுத்தல்,मूलभूत सूचना
அடிப்படை இணைப்பு,मूलभूत दुवा
அடிப்படை லூப்பிங்,मूलभूत लूपिंग
அடிப்படை அணி,मूलभूत मॅट्रिक्स
அடிப்படை மேட்ரிக்ஸ் அறிவுறுத்தல்,मूलभूत मॅट्रिक्स सूचना
அடிப்படை உண்மையான மாறிலி,मूलभूत वास्तविक स्थिर
அடிப்படை தொடர்ச்சியான அணுகல் முறை,मूलभूत अनुक्रमिक प्रवेश पद्धत
அடிப்படை சேவை,मूलभूत सेवा
அடிப்படை சந்தா,मूलभूत सबस्क्रिप्ट
அடிப்படை கணினி அறிவுறுத்தல்,मूलभूत सिस्टम सूचना
அடிப்படை தொலைத்தொடர்பு அணுகல் முறை,मूलभूत दूरसंचार प्रवेश पद्धत
அடிப்படை எடை,मूलभूत वजन
தொகுதி,बॅच
தொகுதி கட்டுப்பாட்டு பதிவு,बॅच नियंत्रण रेकॉर्ड
தொகுக்கப்பட்ட தொடர்பு,बॅचेड कम्युनिकेशन
தொகுக்கப்பட்ட வேலை,बॅच केलेले जॉब
தொகுதி தலைப்பு ஆவணம்,बॅच शीर्षलेख दस्तऐवज
தொகுதி,बॅचिंग
தொகுதி இயக்க முறைமை,बॅच ऑपरेटिंग सिस्टम
தொகுதி பகிர்வு,बॅच विभाजन
தொகுதி நிலை,बॅच स्थिती
தொகுதி செயலாக்கம்,बॅच प्रक्रिया
தொகுதி பகுதி,बॅच प्रदेश
தொகுதி அமர்வு,बॅच सत्र
தொகுதி முனையம்,बॅच टर्मिनल
தொகுதி டிக்கெட்,बॅच तिकिट
தொகுதி மொத்தம்,बॅच एकूण
தொகுதி பரிவர்த்தனை கோப்பு,बॅच ट्रान्झॅक्शन फाइल
பேட்டன் சிஸ்டம் (= கோர்டோனியர் சிஸ்டம் = பீக்-ஏ-- பூ அமைப்பு),बॅटन सिस्टम (= कॉर्डनोनिअर सिस्टम = पीक-ए-बू सिस्टम)
பாட்,बॉड
பாடோட் குறியீடு,बाउडोट कोड
பாட் குறியீடு,बॉड कोड
பாட் வீதம்,बाउड रेट
மணி,मणी
பீம் விலகல்,बीम विक्षेपण
கற்றை கடை,बीम स्टोअर
பீம் அகலம் (= துளை கோணம்),बीमविड्थ (= अपर्चर कोन)
அடி,बीट
தொடங்கு,सुरू
தொகுதி தொடங்கு,ब्लॉक सुरू करा
கோப்பு லேபிளின் ஆரம்பம்,फाईल लेबलची सुरूवात
தகவல் மார்க்கரின் ஆரம்பம்,माहिती मार्करची सुरूवात
டேப் அடையாளத்தின் ஆரம்பம்,टेप मार्कची सुरूवात
தொகுதி லேபிளின் ஆரம்பம்,व्हॉल्यूम लेबलची सुरुवात
பெல் கேரக்டர்,घंटा वर्ण
பெல்ஃபாஸ்ட்,बेलफास्ट
பெஞ்ச் குறி,बेंच मार्क
பெஞ்ச்மார்க் வழக்கமான,बेंचमार्क रूटीन
பெஞ்ச்மார்க் சோதனை,बेंचमार्क चाचणी
சார்பு,पूर्वाग्रह
சார்பு விலகல்,पूर्वाग्रह विकृती
சார்பு சோதனை,पूर्वाग्रह चाचणी
நூலியல்,ग्रंथसूची
பங்களிப்பு செயல்பாடு (= சமநிலை  செயல்பாடு),द्वैवार्षिक ऑपरेशन (= समतुल्य  ऑपरेशन)
பைகனெட் வரைபடம்,बायिकॉन्टेड आलेख
ஏலம்,बिड
இருதரப்பு பஸ்,द्विदिशात्मक बस
இருதரப்பு ஓட்டம்,द्विदिशात्मक प्रवाह
இருதரப்பு அச்சிடுதல்,द्विभाषिक मुद्रण
பிளவுபடுத்தல்,विभाजन
இரும,बायनरी
பைனரி தோராயமாக்கல்,बायनरी अंदाजे
பைனரி எண்கணித செயல்பாடு,बायनरी अंकगणित ऑपरेशन
பைரான் அட்டை,बायनरी कार्ड
ஈரகள் செல்,बायनरी सेल
இருமச் சங்கிலி,बायनरी साखळी
பைனரி தேர்வு,बायनरी निवड
பைனரி தேர்வு மாதிரி,बायनरी निवड मॉडेल
பைனரி சாப் (= டைகோட்மைசிங் தேடல்),बायनरी चॉप (= डिकॉटमायझिंग शोध)
இருமைக் குறியீடு,बायनरी कोड
பைனரி குறியீட்டு எழுத்து,बायनरी कोडेड कॅरेक्टर
பைனரி குறியீட்டு தசம,बायनरी कोडित दशांश
பைனரி குறியீட்டு தசம குறியீடு,बायनरी कोडित दशांश कोड
பைனரி குறியீட்டு தசம பரிமாற்ற குறியீடு,बायनरी कोडित दशांश इंटरचेंज कोड
பைனரி குறியீட்டு தசம பிரதிநிதித்துவம்,बायनरी कोड केलेले दशांश प्रतिनिधित्व
பைனரி குறியீட்டு தசம அமைப்பு,बायनरी कोडेड दशांश प्रणाली
பைனரி-குறியிடப்பட்ட தசமத்திற்கு தசம மாற்றி,बायनरी-कोडित दशांश ते दशांश कनव्हर्टर
பைனரி குறியீட்டு இலக்க,बायनरी कोडेड अंक
பைனரி குறியீட்டு குறியீடு,बायनरी कोडेड नोटेशन
பைனரி குறியீட்டு,बायनरीकोडिंग
பைனரி கட்டுப்பாடு ஆக்டல்,बायनरी कंट्रोल ऑक्टल
பைனரி மாற்றம்,बायनरी रूपांतरण
இரும கவுண்டர்,बायनरी काउंटर
ஈரான் இலக்கம்,बायनरी अंक
பைனரி இலக்க எழுத்து,बायनरी डिजिट कॅरेक्टर
இருமுக் உறுப்பு,बायनरी घटक
ஈரான் உறுப்பு சரம்,बायनरी एलिमेंट स्ट्रिंग
பைனரி அரை சேர்க்கை,बायनरी हाफ एडीडर
பைனரி அதிகரிக்கும் பிரதிநிதித்துவம்,बायनरी वाढीव प्रतिनिधित्व
பைனரி ஏற்றி,बायनरी लोडर
பைனரி லாஜிக் நெட்வொர்க்,बायनरी लॉजिक नेटवर्क
இருமைக் குறியீடு,बायनरी नोटेशन
இரும எண்,बायनरी नंबर
பைரான் எண் அமைப்பு,बायनरी नंबर सिस्टम
பைரான் எண்,बायनरी अंक
பைனரி எண் அமைப்பு,बायनरी अंक प्रणाली
பைனரி செயல்பாட்டு குறியீடு,बायनरी ऑपरेशन कोड
இருமல் ஆபரேட்டர்,बायनरी ऑपरेटर
இரும ஜோடி,बायनरी जोडी
பைனரி படத் தரவு,बायनरी चित्र डेटा
இரும புள்ளி,बायनरी पॉईंट
இருமர் நிரல்,बायनरी प्रोग्राम
பைனரி உறவு,बायनरी रिलेशन
இருமுத் தேடல்,बायनरी शोध
பைனரி தேடல் வழிமுறை,बायनरी शोध अल्गोरिदम
பைனரி தொடர் சமிக்ஞை வீதம்,बायनरी सिरियल सिग्नलिंग दर
பைனரி சமச்சீர் சேனல்,बायनरी सममितीय चॅनेल
பைனரி ஒத்திசைவு தொடர்பு,बायनरी सिंक्रोनस कम्युनिकेशन
பைனரி ஒத்திசைவு பரிமாற்றம்,बायनरी सिंक्रोनस ट्रान्समिशन
ஈரான் மரம்,बायनरी ट्री
கட்டுதல்,बंधन
பைண்டர் குழு,बाईंडर ग्रुप
பைண்டர்-துளை அட்டை,बाईंडर-होल कार्ड
பிணைப்பு,बंधनकारक
பிணைப்பு நேரம்,बंधनकारक वेळ
பயோமெடிக்கல் கம்ப்யூட்டிங்,बायोमेडिकल संगणन
பயோமெடிக்கல் திட்டம்,बायोमेडिकल प्रोग्राम
பயோனிக்ஸ்,बायोनिक्स
இரு கட்சி வரைபடம்,द्विपक्षीय आलेख
இரு கட்சி மரம்,द्विपक्षीय वृक्ष
இருமுனை,द्विध्रुवीय
இருமுனை நினைவகம்,द्विध्रुवीय मेमरी
இருமுனை பரிமாற்றம் (= துருவ பரிமாற்றம்),द्विध्रुवीय प्रसारण (= ध्रुवीय प्रसारण)
இரு குறியீடு,बीक्विनरी कोड
பிறப்பு-இறப்பு செயல்முறை,जन्म-मृत्यू प्रक्रिया
இருசக்கர வழிமுறை,दुभाजक अल्गोरिदम
பிஸ்டபிள்,बिस्टेबल
பிஸ்டபிள் சுற்று,बिस्टेबल सर्किट
பிஸ்டபிள் சாதனம்,बिस्टेबल डिव्हाइस
பிஸ்டபிள் மல்டிவிபிரேட்டர்,बिस्टेबल मल्टीव्हिब्रेटर
பிஸ்டபிள் தூண்டுதல் சுற்று (= பிஸ்டபிள் சுற்று),बिस्टेबल ट्रिगर सर्किट (= बिस्टेबल सर्किट)
பிசின்ரானஸ்,बिसिंक्रोनस
பிட்,बिट
பிட் பம்மிங்,बिट बमिंग
பிட் அடர்த்தி,बिट घनता
பிட் வழிமுறை,बिट सूचना
பிட் இடம்,बिट स्थान
பிட் இணை,बिट समांतर
பிட் முறை,बिट नमुना
பிட் நிலை,बिट स्थिती
பிட் வீதம்,बिट रेट
பிட் சீரியல்,बिट सीरियल
பிட் துண்டு,बिट स्लाइस
பிட் ஸ்லைஸ் நுண்செயலி,बिट स्लाइस मायक्रोप्रोसेसर
பிட் ஸ்லைசிங் செயலி,बिट स्लाइंग प्रोसेसर
வினாடிக்கு பிட்கள்,प्रति सेकंद बिट्स
பிட் சேமிப்பு,बिट स्टोरेज
பிட் சரம்,बिट स्ट्रिंग
பிட் சரம் ஆபரேட்டர்,बिट स्ट्रिंग ऑपरेटर
பிட் டிராக்,बिट ट्रॅक
பிவாரேட் பின்னடைவு பகுப்பாய்வு,द्विपक्षीय रीग्रेशन विश्लेषण
கருப்பு பதிவு,काळा रेकॉर्डिंग
வெற்று,रिक्त
வெற்று எழுத்து,रिक्त वर्ण
வெற்று சுருள்,रिक्त कॉइल
வெற்று பொதுவானது,रिक्त सामान्य
வெற்று டெலீட்டர்,रिक्त हटवा
வெற்று வட்டு,रिक्त डिस्केट
வெற்று,ब्लँकिंग
வெற்று வழிமுறை,रिक्त सूचना
குண்டு வெடிப்பு,ब्लास्ट
இரத்தம்,रक्तस्त्राव
குருட்டு,आंधळे
குருட்டு விசை பலகை,ब्लाइंड की बोर्ड
பி-லைன் (= குறியீட்டு பதிவு),बी-लाइन (= इंडेक्स रजिस्टर)
ஒளிரும்,डोळे मिचकावणे
எண்ணுதல் எண்ணுதல்,ब्लिप मोजणी
Blip (= ஆவண குறி),ब्लिप (= दस्तऐवज चिन्ह)
ஆனந்த வகைப்பாடு,आनंद वर्गीकरण
தொகுதி,ब्लॉक
தொகுதி உடல்,शरीर ब्लॉक करा
தொகுதி ரத்துசெய் எழுத்தை,ब्लॉक रद्द वर्ण
தொகுதி சோதனை,ब्लॉक चेक
தொகுதி காசோலை எழுத்து,ब्लॉक चेक कॅरेक्टर
தொகுதி சோதனை நடைமுறை,ब्लॉक तपासणी प्रक्रिया
தொகுதி கட்டுப்பாடு,ब्लॉक नियंत्रण
தொகுதி கட்டுப்பாட்டு தலைப்பு,ब्लॉक कंट्रोल हेडर
தொகுதி கட்டுப்பாட்டு அலகு,ब्लॉक कंट्रोल युनिट
தொகுதி நகல்,ब्लॉक कॉपी
தொகுதி வரைபடம்,ब्लॉक आकृती
தடுக்கப்பட்ட கோப்பு,अवरोधित फाइल
தொகுதி பிழை வீதம்,ब्लॉक त्रुटी दर
தடுப்பு,ब्लॉकेट
தொகுதி இடைவெளி (= இடைநிலை இடைவெளி,ब्लॉक गॅप (= इंटर ब्लॉक गॅप
தொகுதி தலை,ब्लॉक हेड
தொகுதி தலைப்பு,ब्लॉक शीर्षलेख
தொகுதி தலைப்பு அறிக்கை,ब्लॉक हेडिंग स्टेटमेंट
பிளாக் புறக்கணிப்பு தன்மையை (= தொகுதி ரத்துசெய்  எழுத்து),ब्लॉक दुर्लक्ष करा वर्ण (= ब्लॉक रद्द करा)  वर्ण)
தடுப்பு,अवरोधित करणे
தடுக்கும் காரணி,ब्लॉकिंग फॅक्टर
பதிவுகளைத் தடுப்பது (= பதிவுகளின் குழு),रेकॉर्ड अवरोधित करणे (= रेकॉर्डचे गटबद्ध करणे)
தொகுதி நீளம்,ब्लॉक लांबी
தொகுதி பட்டியல்,ब्लॉक यादी
தொகுதி இயக்கம்,ब्लॉक चळवळ
மல்டிபிளெக்சர் சேனலைத் தடுக்கும்,ब्लॉक मल्टीप्लेक्सर चॅनेल
மல்டிபிளெக்சர் பயன்முறையைத் தடுக்கும்,ब्लॉक मल्टीप्लेक्सर मोड
தொகுதி சமநிலை அமைப்பு,पॅरिटी सिस्टम ब्लॉक करा
தொகுதி முன்னொட்டு,ब्लॉक उपसर्ग
தொகுதி பதிவு,ब्लॉक रेकॉर्ड
பிளாக் பிரிப்பான்,ब्लॉक विभक्त
தொகுதி பிரிப்பு,ब्लॉक विभाजन
தொகுதி அளவு,ब्लॉक आकार
தொகுதி வரிசை,ब्लॉक क्रमवारी
தொகுதி அமைப்பு,ब्लॉक रचना
கட்டமைக்கப்பட்ட மொழியைத் தடுக்கும்,संरचित भाषा ब्लॉक करा
தொகுதி ஒத்திசைவு,ब्लॉक सिंक्रोनाइझेशन
தொகுதி பரிமாற்றம்,ब्लॉक ट्रान्सफर
தொகுதி பரிமாற்ற செயல்பாடு,ब्लॉक ट्रान्सफर फंक्शन
அடி,फटका
மீண்டும் ஊதி,परत उडवा
வீசுதல்,शिट्टी
நீல நாடா திட்டம்,निळा रिबन प्रोग्राम
தைரியமான முகம்,ठळक चेहरा
நூல்,पुस्तक
புத்தக செய்தி,पुस्तक संदेश
பூலியன் நிறைவு,बुलियन पूरक
பூலியன் இணைப்பு,बुलियन कनेक्टिव्ह
பூலியன் தரவு வகை,बुलियन डेटा प्रकार
பூலியன் செயல்பாடு,बुलियन फंक्शन
பூலியன் செயல்பாடு,बुलियन ऑपरेशन
பூலியன் செயல்பாட்டு அட்டவணை,बुलियन ऑपरेशन टेबल
பூலியன் ஆபரேட்டர்,बुलियन ऑपरेटर
பூட்லெக் நிரல்,बूटलेग प्रोग्राम
துவக்க பட்டா ஏற்றி,बूट स्ट्रॅप लोडर
துவக்க பட்டா நினைவகம்,बूट स्ट्रॅप मेमरी
துவக்க ஸ்ட்ராப்பிங்,बूट स्ट्रॅपिंग
துவக்க ஸ்ட்ராப்பிங் அனலாக் கணினி,बूट स्ट्रॅपिंग एनालॉग संगणक
துவக்க ஸ்ட்ராப்பிங் மொழி செயலி,बूट स्ट्रॅपिंग भाषा प्रोसेसर
கடன் வாங்கவும்,कर्ज घ्या
கடன் இலக்க,कर्ज घ्या
போவே தொடர்பு,संचार
போவே செயல்பாடு,संचालन
பாட்டம்-அப் முறை (= குறைப்பு முறை),तळ-अप पद्धत (= कपात पद्धत)
துள்ளல்,बाउन्सिंग
கட்டுப்பட்ட,बंधनकारक
எல்லை,सीमा
எல்லை சீரமைப்பு,सीमा संरेखन
எல்லை சோதனை,सीमा चाचणी
பரபரப்பான மணிநேரம்,व्यस्त तास बाउंडिंग
வரம்புகள் பதிவு,सीमा नोंदणी
கிளை,शाखा
கிளை மற்றும் கட்டுப்பட்ட முறை,शाखा आणि बाउंड पद्धत
கிளை கேபிள்,शाखा केबल
கிளைகள்,शाखा
கிளை நெட்வொர்க்,शाखा नेटवर्क
கிளை அறிவுறுத்தல்,शाखा सूचना
கிளை புள்ளி,शाखा बिंदू
கிளை செயலாக்கம்,शाखा प्रक्रिया
கிளை அட்டவணை,शाखा टेबल
இடைவெளி,ब्रेक
Break விசை,ब्रेक की
முறிவு புள்ளி,ब्रेक पॉईंट
பிரேக் பாயிண்ட் ஹால்ட்,ब्रेक पॉईंट हॉल्ट
பிரேக் பாயிண்ட் வழிமுறை,ब्रेक पॉईंट सूचना
பிரேக் பாயிண்ட் சுவிட்ச்,ब्रेक पॉईंट स्विच
இடைவெளி வரிசை,ब्रेक सीक्वेन्स
பிரிட்ஜ் குழாய்,ब्रिज टॅप
பிரிட்ஜ்வேர்,ब्रिजवेअर
பாலம்,ब्रिजिंग
பிரகாச விகிதம்,ब्राइटनेस रेशो
பிராட் பேண்ட்,ब्रॉड बँड
ஒளிபரப்பு முறை,प्रसारण मोड
ஒளிபரப்பு செயற்கைக்கோள்,प्रसारण उपग्रह
பிரஸ்ஸல்ஸ் வகைப்பாடு அமைப்பு,ब्रुसेल्स वर्गीकरण प्रणाली
முரட்டுத்தனமான-சக்தி அணுகுமுறை,क्रूर-शक्ती दृष्टीकोन
பி-மரம்,बी-ट्री
குமிழி நினைவகம்,बबल मेमरी
குமிழி வரிசை,बबल क्रमवारी
வாளி,बादली
இடையக,बफर
இடையக சேனல்,बफर चॅनेल
இடையக பெருக்கி,बफरर्ड एम्पलीफायर
இடையக கணினி,बफर संगणक
இடையக சாதனம்,बफर डिव्हाइस
இடையக உள்ளீடு,बफर इनपुट
இடையக செய்தி,बफर संदेश
இடையக,बफरिंग
இடையக I/O சாதனம்,बफर I/O डिव्हाइस
இடையக மேலாண்மை,बफर व्यवस्थापन
இடையக வெளியீடு,बफर आउटपुट
இடையக பேட் எழுத்து,बफर पॅड वर्ण
இடையக குளம்,बफर पूल
இடையக பூலிங்,बफर पूलिंग
இடையக பதிவு,बफर रजिस्टर
இடையக சேமிப்பு,बफर स्टोरेज
இடையக கடை,बफर स्टोअर
பிழை,किडा
தரமற்ற,बग्गी
உள்ளமைக்கப்பட்ட செயல்பாடு,अंगभूत कार्य
உள்ளமைக்கப்பட்ட செயல்முறை,अंगभूत प्रक्रिया
வெடிப்பு பயன்முறை,ब्रेस्ट मोड
வெடிப்பு பரிமாற்றம்,ब्रेस्ट ट्रान्समिशन
பேருந்து,बस
பஸ் பட்டி,बस बार
பஸ் கட்டுப்படுத்தி,बस नियंत्रक
பேருந்து ஓட்டுனர்,बस चालक
பஸ் விரிவாக்கம்,बस विस्तारक
வணிக தரவு செயலாக்கம்,व्यवसाय डेटा प्रक्रिया
வணிக தகவல் அமைப்பு,व्यवसाय माहिती प्रणाली
வணிக இயந்திரம்,व्यवसाय मशीन
வணிக இயந்திர கடிகாரம்,व्यवसाय मशीन क्लॉकिंग
வணிக திட்டமிடல் மொழி,व्यवसाय नियोजन भाषा
வணிக சேவை,व्यवसाय सेवा
பஸ்ஸ்பேக்,बसबॅक
பஸ் முடித்தல்,बस समाप्ती
பஸ் வேர்,बस वेअर
பஸ் கம்பி,बस वायर
பிஸியான நேரம்,व्यस्त तास
பிஸியான சமிக்ஞை,व्यस्त सिग्नल
பிஸியான தொனி,व्यस्त टोन
பைபாஸ் செயல்முறை,बायपास प्रक्रिया
துணை தயாரிப்பு,उप -उत्पादन
பைட்,बाइट
பைட் கையாளுதல்,बाइट मॅनिपुलेशन
பைட் பயன்முறை,बाइट मोड
பைட் மல்டிபிளெக்சர் சேனல்,बाइट मल्टीप्लेक्सर चॅनेल
பைட் மல்டிபிளெக்சர் பயன்முறை,बाइट मल्टीप्लेक्सर मोड
பைட் மல்டிபிளெக்சிங்,बाइट मल्टीप्लेक्सिंग
கேபிள்,केबल
கேபிள் வார்ப்பு,केबल कास्टिंग
கேபிள் தொலைக்காட்சி சேவை,केबल टेलिव्हिजन सेवा
கேபிள் வால்ட்,केबल वॉल्ट
கேச்,कॅशे
கேச்-கேச் நினைவகம்,कॅशे-कॅशे मेमरी
கணக்கீடு,गणना
கணக்கீட்டு பஞ்ச்,गणना पंच
கால்குலேட்டர்,कॅल्क्युलेटर
கால்குலேட்டர் சிப்,कॅल्क्युलेटर चिप
இயற்கணித தர்க்கத்துடன் கால்குலேட்டர்,बीजगणित लॉजिकसह कॅल्क्युलेटर
எண்கணித தர்க்கத்துடன் கால்குலேட்டர்,अंकगणित लॉजिकसह कॅल्क्युलेटर
நிரல் இல்லாத கால்குலேட்டர்,प्रोग्रामबिलिटीशिवाय कॅल्क्युलेटर
நிரல் திறன் கொண்ட கால்குலேட்டர்,प्रोग्रामबिलिटीसह कॅल्क्युलेटर
மாறுபாடுகளின் கால்குலஸ்,भिन्नतेचे कॅल्क्युलस
அழைப்பு,कॉल
குறிப்பு மூலம் அழைக்கவும்,संदर्भानुसार कॉल करा
மதிப்பு மூலம் அழைக்கவும்,व्हॅल्यूद्वारे कॉल करा
இயக்கும் குறியீட்டை அழைக்கவும்,कॉल डायरेक्टिंग कोड
ஸ்தாபனத்தை அழைக்கவும்,कॉल आस्थापना
அழைப்பு பகிர்தல்,कॉल अग्रेषित
கையெழுத்து சதித்திட்டம்,कॅलिग्राफिक प्लॉटर
அழைப்பு,कॉलिंग
அழைப்பு வாதம்,कॉलिंग युक्तिवाद
அழைப்பு நிரல்,कॉलिंग प्रोग्राम
அழைப்பு வரிசை,कॉलिंग क्रम
துணை நிரல் அழைப்பு,कॉलिंग सबप्रोग्राम
அழைப்பு எண்,कॉल नंबर
அழைப்பு செயலி,कॉल प्रोसेसर
முன்னேற்ற சமிக்ஞையை அழைக்கவும்,कॉल प्रगती सिग्नल
அழைப்பு கடை,कॉल स्टोअर
அழைப்பில் காத்திருக்கவும்,कॉल प्रतीक्षा करा
ரத்துசெய்,रद्द करा
எழுத்தை ரத்துசெய்,वर्ण रद्द करा
விசையை ரத்துசெய்,की रद्द करा
பதிவு செய்யப்பட்ட பத்தி,कॅन केलेला परिच्छेद
பதிவு செய்யப்பட்ட மென்பொருள்,कॅन केलेला सॉफ्टवेअर
நியமன தலைமுறை,कॅनॉनिक पिढी
மின்தேக்கி சேமிப்பு,कॅपेसिटर स्टोरेज
திறன்,क्षमता
கேப்ஸ்டன்,कॅपस्टन
பிடிப்பு,कॅप्चर
அட்டை,कार्ड
அட்டை கூண்டு,कार्ड पिंजरा
அட்டை சேஸ்,कार्ड चेसिस
அட்டை சோதனை,कार्ड तपासणी
அட்டை குறியீடு,कार्ड कोड
அட்டை நெடுவரிசை,कार्ड कॉलम
அட்டை சுழற்சி,कार्ड चक्र
அட்டை தளம்,कार्ड डेक
அட்டை பிழை சோதனை,कार्ड त्रुटी तपासणी
அட்டை புலம்,कार्ड फील्ड
அட்டை கோப்பு,कार्ड फाइल
அட்டை வடிவம்,कार्ड फॉर्म
அட்டை வடிவம்,कार्ड स्वरूप
அட்டை ஹாப்பர்,कार्ड हॉपर
அட்டை படம்,कार्ड प्रतिमा
அட்டை உள்ளீடு,कार्ड इनपुट
அட்டை நெரிசல்,कार्ड जाम
அட்டை ஏற்றி,कार्ड लोडर
அட்டை பொதி,कार्ड पॅक
அட்டை பாதை,कार्ड पथ
அட்டை திட்டமிடப்பட்ட கால்குலேட்டர்,कार्ड प्रोग्राम केलेले कॅल्क्युलेटर
அட்டை திட்டமிடப்பட்ட கணினி,कार्ड प्रोग्राम केलेले संगणक
அட்டை பஞ்ச்,कार्ड पंच
அட்டை குத்தும் நுட்பம்,कार्ड पंचिंग तंत्र
அட்டை வாசகர்,कार्ड रीडर
அட்டை இனப்பெருக்கம்,कार्ड पुनरुत्पादक
அட்டை வரிசை,कार्ड पंक्ती
அட்டை தொகுப்பு,कार्ड सेट
அட்டை சார்ட்டர்,कार्ड सॉर्टर
அட்டை அடுக்கு,कार्ड स्टॅकर
அட்டை சேமிப்பு,कार्ड स्टोरेज
அட்டை-க்கு-வட்டு பயன்பாடு,कार्ड-टू-डिस्क युटिलिटी
அட்டை-க்கு-காந்த நாடா மாற்றம்,कार्ड-टू-मॅग्नेटिक टेप रूपांतरण
அட்டை-க்கு-அச்சு நிரல்,कार्ड-टू-प्रिंट प्रोग्राम
டேப் மாற்றி அட்டை,टेप कन्व्हर्टरवर कार्ड
அட்டை பாதை,कार्ड ट्रॅक
அட்டை சரிபார்ப்பு,कार्ड सत्यापन
கேரட்,CARET
கொணர்வி,कॅरोझेल
அறை,गाडी
வண்டி கட்டுப்பாட்டு தன்மை,कॅरेज कंट्रोल कॅरेक्टर
வண்டி கட்டுப்பாட்டு நாடா,कॅरेज कंट्रोल टेप
வண்டி வருவாய்,गाडी परत
வண்டி திரும்பும் தன்மை,कॅरेज रिटर्न कॅरेक्टर
கார்,वाहक
கார் துளை,कॅरियर होल
கேரியர் சுமை,कॅरियर लोड
கேரியர் ரிட்டர்ன் கேரக்டர்,कॅरियर रिटर्न कॅरेक्टर
கேரியரின் கேரியர்,कॅरियरचे कॅरियर
கார் சிக்னல்,कॅरियर सिग्नल
கார் அமைப்பு,वाहक प्रणाली
கேரியர்-க்கு-இரைச்சல் விகிதம்,कॅरियर-टू-आवाज गुणोत्तर
கேரியர் அலை,कॅरियर वेव्ह
எடுத்துச் செல்லுங்கள்,कॅरी
முழுமையான சமிக்ஞையை கொண்டு செல்லுங்கள்,संपूर्ण सिग्नल घेऊन जा
நிறைவு உணர்திறன் கொண்டு செல்லுங்கள்,पूर्ण सेन्सिंग घेऊन जा
எடுத்துச் செல்வது,अंक घेऊन जा
கொடியை எடுத்துச் செல்லுங்கள்,ध्वजांकन करा
நேரத்தைக் கொண்டு செல்லுங்கள்,वेळ घेऊन जा
கார்ட்ரிட்ஜ்,काडतूस
கார்ட்ரிட்ஜ் வட்டு,काडतूस डिस्क
அடுக்கை இணைப்பு,कॅसकेड कनेक्शन
அடுக்கைக் கட்டுப்பாடு,कॅसकेड नियंत्रण
அடுக்கு ஒன்றிணைத்தல்,कॅसकेड विलीनीकरण
அடுக்கை ஒன்றிணைத்தல்,कॅसकेड विलीनीकरण
பண போன்ற ஆவணம்,कॅशलाइक दस्तऐवज
கேஷ் போன்ற டெண்டர் (= கேஷ் போன்ற ஆவணம்),कॅशलाइक निविदा (= कॅशसारखे दस्तऐवज)
கேசட்,कॅसेट
ஒன்பதை வெளியேற்றுவது,कास्टिंग नाइन
கேடா மொழி (= பொருள் மொழி),कॅटा भाषा (= ऑब्जेक्ट भाषा)
அட்டவணை,कॅटलॉग
பட்டியலிடப்பட்ட தரவு தொகுப்பு,कॅटलॉग केलेला डेटा सेट
அட்டவணை அடைவு,कॅटलॉग निर्देशिका
பட்டியலிடப்பட்ட செயல்முறை,कॅटलॉग प्रक्रिया
பேரழிவு பிழை,आपत्तीजनक त्रुटी
கேடெனா,कॅटेना
Catenate,केटनेट
கதட் ரே சேமிப்பு,कॅथोड रे स्टोरेज
கதட் ரே குழாய்,कॅथोड रे ट्यूब
கதை கதிர் குழாய் காட்சி,कॅथोड रे ट्यूब प्रदर्शन
செல்,सेल
செல்லுலார் மொபைல் தொலைபேசி நெட்வொர்க்,सेल्युलर मोबाइल टेलिफोन नेटवर्क
செல்லுலார் விகிதம்,सेल्युलर रेशो
செல்லுலார் பிளவு,सेल्युलर स्प्लिटिंग
மையப்படுத்துதல்,मध्यवर्ती
மைய வரி,मध्य रेषा
மத்திய கட்டுப்பாட்டு அலகு,सेंट्रल कंट्रोल युनिट
மையப்படுத்தப்பட்ட தானியங்கி செய்தி கணக்கியல்,केंद्रीकृत स्वयंचलित संदेश लेखा
மையப்படுத்தப்பட்ட தரவு செயலாக்கம்,केंद्रीकृत डेटा प्रक्रिया
மையப்படுத்தப்பட்ட நெட்வொர்க்,केंद्रीकृत नेटवर्क
மைய நினைவகம்,मध्यवर्ती मेमरी
மத்திய அலுவலகம்,मध्यवर्ती कार्यालय
மத்திய அலுவலக குறியீடு,केंद्रीय कार्यालय कोड
மத்திய அலுவலக பணி ஆணை,केंद्रीय कार्यालयीन कामाचा आदेश
மத்திய செயலாக்க அலகு,सेंट्रल प्रोसेसिंग युनिट
மத்திய செயலாக்க அலகு லூப்,केंद्रीय प्रक्रिया युनिट लूप
மத்திய செயலி,केंद्रीय प्रोसेसर
மத்திய ஸ்கேனிங் லூப்,सेंट्रल स्कॅनिंग लूप
மத்திய நிலையம் (= கட்டுப்பாட்டு நிலையம்),सेंट्रल स्टेशन (= नियंत्रण स्टेशन)
மத்திய அலுவலக பணி ஆணை,केंद्रीय कार्यालयीन कामाचा आदेश
சான்றளிக்கப்பட்ட நாடா,प्रमाणित टेप
சாட்,चाड
சாட்லெஸ் டேப்,चाडलेस टेप
சங்கிலி,साखळी
சங்கிலி சேர்த்தல் திட்டம்,साखळी जोड कार्यक्रम
சங்கிலி குறியீடு,साखळी कोड
சங்கிலி கோப்பு,साखळी फाइल
