Bengali,Kannada
চাষ,ಕೃಷಿ
কৃষক,ಕೃಷಿ
সংস্কৃতি,ಸಂಸ್ಕೃತಿ
নিরাময়,ನಿರಾಸಕ್ತಿ
কার্লিং,ಕನ್ನಡಿ
মুদ্রা,ಕರೆನ್ಸಿ
কিউটিকাল,ಹೊರಚರ್ಮ
কাটা,ಕತ್ತರಿಸುವುದು
সিস্ট,ಸಿಸ್ಟ್
সাইটোক্রোম,ಸೈಟೋಕ್ರೋಮ್
সাইটোগ্যামি,ಸೈಟೊಗಮಿ
সাইটোজেনেসিস,ಸೈಟೊಜೆನಿಸ್
সাইটোজেনেটিক্স,ಸೈಟೊಜೆನೆಟಿಕ್ಸ್
সাইটোকাইনেসিস,ಸೈಟೊಕಿನಿಸ್
সাইটোলজি,ಸೈದ್ಧಾಂತಿಕ ವಿಜ್ಞಾನ
সাইটোলাইসিস,ಸೈಟೊಲಿಸಿಸ್
সাইটোমির,ಸೈಟೊಮಿಯರ್
সাইটোপ্লাজম,ಸೈಟೋಪ್ಲಾಸಂ
বাঁধাকপি,ಎಲೆಕೋಸು
ক্যাকটাস,ಕಳ್ಳಿ
ক্যালেন্ডুলা,ಕ್ಯಾಲೆರುಲಾ
ক্যানারি ঘাস (ফালারিস),ಕ್ಯಾನರಿ ಹುಲ್ಲು (ಫಲಾರಿಸ್)
ক্যানা,ಚಾಚು
ক্যাপারি,ಗಾಡಿ
ক্যাপসিকাম,ದೊಣ್ಣೆ ಮೆಣಸಿನ ಕಾಯಿ
ক্যারামবোলা,ಹಳ್ಳಿಯ
ক্যারপা,ಗಡ
এলাচ,ಏಲಕ್ಕಿ
কার্নেশন,ಕುರಚನೆ
গাজর,ಗಡಿ
হিজলি বাদাম,ಗೋಡಂಬಿ ಕಾಯಿ
ক্যাসিয়া,ಕಸ
ক্যাস্টর,ಕಾಸ್ಟಾರಿ
ফুলকপি,ಹೂಕೋಸು
সেলারি,ಕೋಲಾಹಲ
চ্যাম্প্যাক,ಚಕ್ಷಾಕ್
চেনোপোডিয়াম,ಚೆನೊಪೋಡಿಯಂ
চেরি টমেটো,ಚೆರ್ರಿ ಟೊಮೆಟೊ
চেরি,ಚೆರ್ರಿ
"ছোলা, গ্রাম","ಕಡಲೆ, ಗ್ರಾಂ"
মরিচ,ಚಿಲ್ಲರೆ
চীন টারপেনটাইন গাছ,ಚೀನಾ ಟರ್ಪಂಟೈನ್ ಮರ
কুকুর কুকুর,ಚೌ ಚೌ
ক্রিস্যান্থেমাম,ಕ್ರೈಸಾಂಥೆಮಮ್
"চুফা, পৃথিবী বাদাম","ಚುಫಾ, ಭೂಮಿಯ ಬಾದಾಮಿ"
সিচরি,ನಾಚಿಕೆಗೇಡಿನ
দারুচিনি,ದಾಲ್ಚಿನ್ನಿ
সিট্রন,ಸಿಟ್ರಾನ್
সিট্রোনেলা ঘাস,ಸಿಟ್ರೊನೆಲ್ಲಾ ಹುಲ್ಲು
জেসমিন আরোহণ,ಜಾಸ್ಮಿನ್
লবঙ্গ,ಲವಂಗ
ক্লাস্টার বিন,ಚೂರು ಹುರುಳಿ
কোকো,ಕೋಕಾ
নারকেল,ತೆಂಗಿನ ಕಾಯಿ
কফি,ಕಾಫಿ
কোলিয়াস,ಕೊಲಿಯಸ್
কলোকাসিয়া,ಕೊಲೊಕಾಸಿಯಾ
"কলোকিন্থ, তিক্ত আপেল","ಕೊಲೊಸಿಂತ್, ಕಹಿ ಸೇಬು"
সাধারণ পার্সেলেন,ಸಾಮಾನ್ಯ ಪರ್ಸ್ಲೇನ್
ধনে,ಕೊತ್ತದ
সুতি,ಹತ್ತಿ
কাউপিয়া,ಹಸುರು
কিউব,ಘನ
শসা,ಸೌತೆಕಾಯಿ
Cucubits,ಕಸಾಯಿಟಿಗಳು
জিরা,ಜೀರಿಗೆ
কারি পাতা,ಕರಿ ಎಲೆ
আতা,ಸೀತಾಫಲ
ক্যাপসুল বোরার,ಕ್ಯಾಪ್ಸುಲ್ ಕೊಳೆತ
ক্যাটারপিলার,ಕ್ಯಾಟರ್ಪಣಿ
সাইট্রাস সাইক্ল্লা,ಸಿಟ್ರಸ್ ಸೈಲಾ
ক্রিকেট,ಕ್ರಿಕೆಟ
কাক,ಕಾಗೆ
কাটা কৃমি,ಕತ್ತರಿಸಿದ ಹುಳು
দুগ্ধ,ಡೈರಿ
ডেয়ারিং,ಹೈನುಗಾರಿಕೆ
বাঁধ,ಅಣೆಕಟ್ಟು
দিন-নিরপেক্ষ,ಹದಿಮಾರದ
ফুলের পরে দিন,ಹೂಬಿಡುವ ದಿನಗಳ ನಂತರ
পুরো পুষ্প পরে দিন,ಪೂರ್ಣ ಹೂವಿನ ನಂತರ ದಿನಗಳ ನಂತರ
ডিব্লোসোমিং,ಸ ೦ ಗೀತ
ডিক্যালসিফিকেশন,ಕ್ಯಾಲ್ಸಿಫಿಕೇಶನ್
ডিক্যান্ট,ಕುಶಲ
ক্ষয়,ಕೊಳೆ
পাতলা,ಪತನಶೀಲ
দশমিক,ದಶಮಾನ
স্বল্পতা,ಕೊರತೆ
ডিফলোকুলেশন (মাটি),ಡಿಫ್ಲೋಕ್ಯುಲೇಷನ್ (ಮಣ್ಣು)
Defloration,ವಿಲೋಮೀಕರಣ
ডিফোলিয়েশন,ವಿರೂಪಗೊಳಿಸುವಿಕೆ
বন নিধন,ಅರಣ್ಯ ಪರೀಕ್ಷೆ
অবক্ষয়,ಅವನತಿ
অবক্ষয়,ಅವನತಿ
ডিগ্রি দিন,ಪದವಿ ದಿನಗಳು
ডিগ্রি,ಪದ
ডিহেসেন্স,ಬಿರಡೆ
ডিহুলিং,ಕಂಠಪಾಯೀಯ
ডিহুসিং,ಕಂಠಪಾಯ
পানিশূন্যতা,ನಿರ್ಜಲೀಕರಣ
ডিহাইড্রেটর,ನಿರ್ಜಲೀಕರಣಕಾರ
চাহিদা,ಬೇಡಿಕೆ
অবনতি,ಅನುಗ್ರಹಿಸುವ
অস্বীকার,ಕೈಬಿಡುವುದು
আমানত,ಠೇವಣಿ
জবানবন্দি,ಶೇಖರಣೆ
অবমূল্যায়ন বিচ্ছিন্নকরণ,ಸವಕಳಿ ಡಸಲೀಕರಣ
বিশৃঙ্খলা,ನಿರ್ದಯತೆ
নকশা,ವಿನ್ಯಾಸ
ডেসিসেটর,ಸೊಬಗು
গন্তব্য,ಹಣೆ ಹಾಕುವುದು
Desuckering,ಹದಗೆಟ್ಟ
Desynapsis,ಒಂದು ಬಗೆಯ ಉಳ್ಳ
ডেটাসেল,ಬಂಧಿಸು
ডিটাসেলিং,ಬಂಧಿಸುವ
নির্ধারক,ನಿರ್ಣಾಯಕ
অবমূল্যায়ন,ಅಪಮೌಲ್ಯೀಕರಣ
দেভেজেটেশন,ವಾಗ್ದಾನ
বিচ্যুতি,ವಿಚಲನ
ডায়াড,ಭಗ್ನಾವಸ್ಥೆ
রোগ নির্ণয়,ರೋಗನರಣೆ
Dichogamy,ದ್ವಂದ್ವ
দ্বৈতত্ত্ব,ದ್ವಂದ್ವಾರ್ಥತೆ
ডিকোটাইলডন (বীজ),ಡೈಕೋಟೈಲೆಡಾನ್ (ಬೀಜ)
ফিরে মারা (রোগ),ಡೈ ಬ್ಯಾಕ್ (ರೋಗ)
বিচ্ছুরণ,ಪ್ರಸರಣ
হজমতা,ಜೀರ್ಣವಾಗುವಿಕೆ
ডিহাইব্রিড,ಹಿಂಸಾತ್ಮಕ
ডাইক (ডাইক),ಡೈಕ್ (ಡೈಕ್)
পাতলা,ತನೂಸಿಗೊಳಿಸು
ডাইওসিয়াস,ದೈವಭಕ್ತ
ডিপ্লোড,ಪದಗಳ
ডিপ্লোড,ಪದಗಳ
ডিপ্লোনেমা,ರಾಜಗೀತೆ
অসন্তুষ্টি,ಮೊಂಡುತನ
ডিস্কিং,ಪಳಗಾಗಿಸುವುದು
ছাড়,ರಿಯಾಯಿತಿ
নির্বীজন,ಸೋಂಕುಗಳೆತ
বিচ্ছুরণ,ಪ್ರಸರಣ
প্রচার,ಪ್ರಸಾರ
বৈচিত্রতা,ವೈವಿಧ್ಯೀಕರಣ
বিবিধ কৃষিকাজ,ವೈವಿಧ್ಯಮಯ ಕೃಷಿ
ডিএনএ মই,ಡಿಎನ್‌ಎ
ডিএনএ রিসেপ্টর,ಡಿಎನ್‌ಎ ಗ್ರಾಹಕ
ডকেজ,ಗಲಾಟೆ
প্রভাবশালী,ಪ್ರಬಲ
সুপ্ততা,ಸುಸ್ತಾಗುವಿಕೆ
ডোজ,ಪ್ರಮಾಣ
ডাবল সিগময়েড বক্ররেখা,ಡಬಲ್ ಸಿಗ್ಮೋಯಿಡ್ ಕರ್ವ್
খসড়া (খসড়া),ಕರಡು (ಕರಡು)
ড্রেন,ಹರಿಸುತ್ತವೆ
নিকাশী,ಚರಂಡ
অঙ্কন,ಸೆರೆ
ভিজে যাওয়া,ತೇವಗೊಳಿಸುವಿಕೆ
ড্রেসিং (বীজ),ಡ್ರೆಸ್ಸಿಂಗ್ (ಬೀಜ)
ড্রিল (এন।),ಡ್ರಿಲ್ (ಎನ್.)
ড্রিলিং (এজি। ইঞ্জিন),ಕೊರೆಯುವ (ಎಜಿ. ಎಂಜಿನ್)
ড্রিলিং (কৃষি),ಕೊರೆಯುವಿಕೆ (ಕೃಷಿ ವಿಜ್ಞಾನ)
ড্রিপ সেচ,ಹನಿ ನೀರಾವರಿ
শুকনো কৃষিকাজ,ಒಣಭೂಮಿ ಕೃಷಿ
ধুলো,ಧೂಳು
ডাস্টার,ಡಸ್ಟರ್
ধুলাবালি,ಧೂಳು
বামন,ಕುಬ್ಜ
বামন পিরামিড,ಕುಬ್ಜ ಪಿರಮಿಡ್
বামন,ಕುಬ್ಜ
ডেইজি,ಜಿಗಿಯದ
তারিখ,ದಿನಾಂಕಗಳು
ডে জেসমিন,ಹಗಲಿನ ಮಲ್ಲಿಗೆ
ডিল,ಸಬ್ಬರ್
দিননাথ ঘাস,ದನಾಣ ಹುಲ್ಲು
ডড্ডার,ಗಡೀಪಾರು
"ডুব ঘাস, বারমুডা ঘাস","ಡೂಬ್ ಹುಲ್ಲು, ಬರ್ಮುಡಾ ಹುಲ್ಲು"
ড্রুস,ಜಿಗಿ
শুকনো আদা,ಒಣ ಶುಂಠಿ
ডিফোলিয়েটিং বিটল,ಜೀರುಂಡೆ
ড্রোন,ಡ್ರೋನ್
হাঁস,ಬಾತುಕೋಳಿ
বাস্তুশাস্ত্র,ಪರಿಸರ ವಿಜ್ಞಾನ
একনোমেট্রিক্স,ಅರ್ಥಮಾಪಕ
অর্থনৈতিক দক্ষতা,ಆರ್ಥಿಕತೆ
ইকোটাইপ,ಜೀವರ ರೂಪ
অ্যাক্টোট্রফিক,ಮೇಲ್ನೋಟದ
এড্যাফিক,ಎದೆಗುಂದಿದ
এড্যাফোলজি,ಹದುದೋಲನಶಾಸ್ತ್ರ
এজিং,ಅಂಚು
ভোজ্য অংশ,ಖಾದ್ಯ ಭಾಗ
চাহিদার স্থিতিস্থাপকতা,ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
উত্পাদন স্থিতিস্থাপকতা,ಉತ್ಪಾದನೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
বৈদ্যুতিন বিশ্লেষণ,ವಿದ್ಯುದ್ವಿಚ್ysisೇದನ
ইলেক্ট্রোফোরসিস,ವಿದ್ಯುನ್ಮವತೆ
এলিউভিয়েশন,ಎಲುಮೆ
ইমাসকুলেটর,ಇಂಗಲ
এম্ব্যাঙ্কিং,ಕಳೆಯುವುದು
ভ্রূণ,ಭ್ರೂಣ
ভ্রূণতত্ত্ব,ಭ್ರೂಣಶಾಸ್ತ್ರ
উত্থান,ಹೊರಹೊಮ್ಮುವಿಕೆ
ইমুলিফায়ার,ಎಮಲ್ ಆಗಿಸುವಿಕೆ
অন্তঃসত্ত্বা,ಅಂತರ್ವರ್ಧಕ
এন্ডোমিটোসিস,ಎಂಡೋಮಿತಾಪರಿ
এন্ডোপারাসাইট,ಎಂಡೋಪರಾಸೈಟ್
এন্ডোস্পার্ম,ಎಂಡೋಸ್ಪರೆ
এন্টারপ্রাইজ,ಉದ್ಯಮ
এনটমোলজি,ಕೀಟಶಾಸ್ತ್ರ
পরিবেশ,ವಾತಾವರಣ
এনজাইম,ಕಿಣ್ವ
এপিকোটাইল গ্রাফটিং,ಮಹಾಕಾವ್ಯ ಕಸಿ ಮಾಡುವಿಕೆ
এপিফাইট,ವಿಪತ್ತಿನ
ইক্যুইটি,ಸಮಾನತೆ
নির্মূল,ನಿರ್ಮೂಲನೆ
অত্যাবশ্যক পুষ্টি,ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು
অনুমান,ಅಂದಾಜು
Itiolation,ವಿವರ್ಣೀಕರಣ
ইউজেনিক,ಸುಳ್ಳೆ
মূল্যায়ন,ಮೌಲ್ಯಮಾಪನ
বাষ্পীভবন,ಆವಿಯಾಗುವಿಕೆ
বাষ্পী-স্থানান্তর,ಕಂದವ್ಯ-ಹರಡುವಿಕೆ
চিরসবুজ বিপ্লব,ನಿತ್ಯಹರಿದ್ವರ್ಣ ಕ್ರಾಂತಿ
চিরসবুজ,ನಿತ್ಯಹರಿದ್ವರ್ಣದ
বিবর্তন,ವಿಕಸನ
আবগারি,ಅಚ್ಚಿಕೆ
ক্লান্তি (উর্বরতা),ಬಳಲಿಕೆ (ಫಲವತ್ತತೆ)
শোষণ,ಶೋಷಣೆ
অনুসন্ধান,ಪರಿಶೋಧನೆ
এক্সট্রুশন,ಹೊರಹಾಕುವುದು
চোখ (সুগারকেন/আলু),ಕಣ್ಣು (ಸಕ್ಕರೆಕೇನ್/ಆಲೂಗಡ್ಡೆ)
ভোজ্য পাইন,ಖಾದ್ಯ ಪೈನ್
"হাতি পা, ইয়াম","ಆನೆ ಕಾಲು, ಯಾಮ್"
ইউক্যালিপটাস,ನೀಲಗಿರುವ
কেঁচো,ಎರೆಹುಳು
এনটমোলজিস্ট,ಕೀಟಶಾಸ್ತ್ರಜ್ಞ
পরিবেশবাদী,ಪರಿಸರವಾದಿ
ফ্যাক্টর,ಅಂಶ
ফ্যাক্টর উত্পাদনশীলতা,ಅಂಶ ಉತ್ಪಾದಕತೆ
ফ্যাক্টরেজ,ಅಂಶ
ফ্যাক্টরিয়াল ব্লক ডিজাইন,ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ
ফ্যাক্টেটিভ,ಬೋಧನಕಾರಿ
পতন,ಪಾಳುಕಾಯಿ
পরিবার,ಕುಟುಂಬ
খামার মূল্যায়ন,ಕೃಷಿ ಮೌಲ್ಯಮಾಪನ
খামার বাজেট,ಕೃಷಿ ಬಜೆಟ್
খামার ব্যবসা,ಕೃಷಿ ವ್ಯಾಪಾರ
খামার পরিকল্পনা,ಕೃಷಿ ಯೋಜನೆ
কৃষক,ರೈತ
কৃষিকাজ,ಕೃಷಿ
ফ্যাসিয়েশন,ಸ ೦ ಭವಿಸೆ
ফেকান্ডেশন,ಫಲೀಕರಣ
গাঁজন,ಹುದುಗುವುದು
উর্বরতা,ಫಲವತ್ತತೆ
সার,ಗೊಬ್ಬರ
সার ব্যবহারের দক্ষতা,ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ
তন্তু,ನಾರಿನ
ক্ষেত্র,ಹೊಲತು
ক্ষেত্রের ক্ষমতা,ಕ್ಷೇತ್ರ ಸಾಮರ್ಥ್ಯ
ক্ষেত্র প্রদর্শন,ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ
স্থিরকরণ,ಸ್ಥಿರೀಕರಣ
বন্যা,ಪ್ರವಾಹ
প্রবাহ চিত্র,ನಿರ್ವಹಣಾ ಚಿತ್ರ
খাদ্য মান,ಆಹಾರ ಮೌಲ್ಯ
ঘাস (পশুর),ಮೇವು (ಮೇವು)
পূর্বাভাস,ಮುನ್ಸೂಚನೆ
বন। জংগল,ಅರಣ್ಯ
বনাঞ্চল,ಅರಣ್ಯೀಕರಣ
ফ্রন্ড,ಚೂರು
ফ্রস্ট প্রতিরোধী,ಫ್ರಾಸ್ಟ್ ರೆಸಿರೆಂಟ್
ফ্রস্ট,ಮುನಗಳ
হিমায়িত (ফল ও উদ্ভিজ্জ),ಹೆಪ್ಪುಗಟ್ಟಿದ (ಹಣ್ಣು ಮತ್ತು ತರಕಾರಿ)
ফলস্বরূপ,ಜಡನಾಗಿಸುವಿಕೆ
ফল ড্রপ,ಹಣ್ಣಿನ ಹನಿ
ফল-সেট (ফল সেটিং),ಹಣ್ಣು-ಸೆಟ್ (ಹಣ್ಣಿನ ಸೆಟ್ಟಿಂಗ್)
ধোঁয়াশা,ಹೊಗಳಿಕೆ
ছত্রাকনাশক,ಶಿಲೀಂಧ್ರನಾಶಕ
ছত্রাকজনিত,ಶಿಲೀಂಧ್ರ ರೋಗದ
ছত্রাক,ಶಿಲೀಂಧ್ರ
ফুরো,ಗಡಿ
একীকরণ,ಸಮ್ಮಿಳನ
ফুজ,ಗುಟ್ಟು
অস্পষ্ট,ಅಸ್ಪಷ್ಟ
"মৌরি, অ্যানিস","ಫೆನ್ನೆಲ್, ಅನೈಸ್"
ফেনুগ্রেক,ಮೆಂತ್ಯದ
ডুমুর,ಅಂಜೂರ
আঙুলের বাজরা,ಬೆರಳು ರಾಗಿ
ফায়ার-ফ্লেমে বুশ,ಬೆಂಕಿ ಜ್ವಾಲೆಯ ಬುಷ್
বনের শিখা,ಅರಣ್ಯದ ಜ್ವಾಲೆ
ফরাসি শিম,ಫ್ರೆಂಚ್ ಹುರುಳಿ
ফ্লা,ಅಲ್ಪಬೆಲೆಯ
ফক্স,ನರಿ
ফলের মাছি,ಹಣ್ಣು ನೊಣ
গল (হর্ট),ಗಾಲ್ (ಹಾರ್ಟ್)
গেমেট,ಗಮೀಟು
বাগান,ತೋಟ
গেজ (জল),ಗೇಜ್ (ನೀರು)
জিন ব্যাংক,ಜೀನ್ ಬ್ಯಾಂಕ್
জিন ট্যাগিং,ಜೀನ್ ಟ್ಯಾಗಿಂಗ್
জিনোলজি,ವಂಶದ ಶಾಸ್ತ್ರ
জেনেটিক মানচিত্র,ಆನುವಂಶಿಕ ನಕ್ಷೆ
জেনেটিক্স,ಆನುವಂಶಿಕ
জিনোম,ಜಿನೋಮ್
জিনোমিক লাইব্রেরি,ಜೀನಾಮಿಕ್ ಗ್ರಂಥಾಲಯ
জিনোমিক্স,ಜೀನೊಮಿಕ್ಸ್
জিনোটাইপ,ಜೀನೋಟೈ
জিনোটাইপ,ಜೀನೋಟೈ
জেনাস,ಕುಲ
জেনাস,ಕುಲ
জীবাণু,ಸೂಕ್ಷ್ಮಾಣು
জীবাণু,ರೋಗಾಣು
অঙ্কুরোদগম,ಮೊಳಕೆ
জীবাণু,ನೆಲಮಾಳಿಗೆ
গিব্বেরেলিক অ্যাসিড,ಗಿಬ್ಬರ್ಸೆಲ್ ಆಮ್ಲ
জিনিং,ಗಿಲು
গ্লুম,ಹಲ್ಲು
আঠালো,ಅಂಟಂಟಾದ
গ্লাইকোলাইসিস,ಗ್ಲೈಕೋಲಿಸಂ
Gneiss,ಗ್ನಿಸ್
সোনার বিপ্লব,ಸುವರ್ಣ ಕ್ರಾಂತಿ
গ্রেডিং,ಶ್ರೇಣಗೀತೆ
গ্রাফ্টেড উদ্ভিদ,ಕಸಿಮಾಡಿದ ಸಸ್ಯ
গ্রাফ্ট-ইনমপ্যাটেবল,ನಾಟಿ-ಸಂಯೋಜನೀಯ
গ্রান্না,ಗಾರ್ಟರಿ
গ্রানুলেশন,ಹರಳಾಗುವಿಕೆ
সবুজ সার,ಹಸಿರು ಗೊಬ್ಬರ
সবুজ বিপ্লব,ಹಸಿರು ಕ್ರಾಂತಿ
বৃদ্ধি এবং উন্নয়ন,ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ
গুমোসিস,ಗುರು ರಾಶಿ
Gynodioecious,ವೇಷಭೂಷಣವಾದ
গল বাদাম,ಗೋಲು ಕಾಯಿ
রসুন,ಬೆಳ್ಳುಳ್ಳಿ
জেরবেরা,ಕಸ
ঘেরকিন,ಗೆರ್ಕಿನ್
আদা,ಶುಂಠಿ
গ্ল্যাডিওলাস,ಹೊಳಪು
ছাগলের আগাছা (আগেরেটাম),ಮೇಕೆ ಕಳೆ (ಅಗರಟಮ್)
আঙ্গুর,ದ್ರಾಕ್ಷಿಹಣ್ಣು
আঙ্গুর,ದ್ರಾಕ್ಷಿ
সবুজ ছোলা,ಹಸಿರು ಗ್ರಾಂ
গ্রুইয়া,ದಹನ
চিনাবাদাম,ನೆಲಗಡಲೆ
পেয়ারা,ಸೀಬೆಹಣ್ಣು
গিনি ঘাস,ಗಿನಿಯಾ ಹುಲ್ಲು
গ্যাল মিড,ಗಾಲ್ ಮಿಡ್ಜ್
ঘাস হপার,ಹುಲ್ಲು ಹಾಪರ್
গুন্ডি বাগ,ಗುಂಡಿ ದೋಷ
অভ্যাস,ಅಭ್ಯಾಸ
শিলাবৃষ্টি,ಆಲಿಕಲ್ಲು
হেয়ারভেচ,ಕೂದಲು
হ্যালোফাইট,ಮೆರುಗು
হ্যারো,ಕುಣಿಸು
ফসল সূচক,ಕೊಯ್ಲಿಗೆ ಸೂಚಿಸುವ ಸೂಚ್ಯಂಕ
ফসল,ಕೊಯ್ದು
ফসল কাটা,ಕೊಯ್ಲು
হ্যাচ,ಮೊಲ
খড়,ಹುಳು
হেইলজ,ಹುಲಿಗೆ
হেইস্টক,ಹುಲ್ಲುಗಾವಲು
ধোঁয়াশা,ಮಬ್ಬು
আড়ম্বরপূর্ণ,ಮಸುಕಾದ
মাথা (কৃষি),ತಲೆ (ಕೃಷಿ)
মাথা (চ্যানেলের),ತಲೆ (ಚಾನಲ್)
পিছনে মাথা,ಹಿಂದಿರುಗುವುದು
হেজ,ತುತ್ತೂರಿ
হেজিং,ಹೆಡ್ಜಿಂಗ್
হেলিক্স,ಹೆಲಿಕ್ಸ್
হেমাটাইট,ರಕ್ತನಾಳ
ভেষজ,ಸಸ್ಯ
হার্বেরিয়াম,ಗಿಡದಂತಿ
হার্বিসাইড,ಸಸ್ಯನಾಶಕ
বংশগততা,ಅನರ್ಹತೆ
হেরেটিবিলিটি,ಪತ್ನಣೀಯತೆ
হার্মাফ্রোডাইট,ಹರ್ಮ್ರೋಡೈಟ್
হিটারোক্রোমেটিক,ಭಿನ್ನ ವಾಚ್
হেটেরোফেরটিলাইজেশন,ಭಿನ್ನಾಭಿಪ್ರಾಯ
হিটারোসিস,ಭಿನ್ನತೆ
হেটেরোসোম,ಭಿನ್ನಾಭಿಪ್ರಾಯ
হিটারোট্রফ,ಭಿನ್ನತೆ
হেক্সাপ্লয়েড,ರಕ್ತಸಂಬಂಧಿ
হাইবারনেট,ಹೈಬರ್ನೇಟ್ ಮಾಡು
উচ্চ ঘনত্ব রোপণ,ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ
পাহাড় (চাল),ಬೆಟ್ಟದ
হিস্টোগ্রাম,ಹಂದಿಯ ಕುರಿತ
হিটেক হর্টিকালচার,ಚೈತನ್ಯದ ತೋಟಗಾರಿಕೆ
মুরগি,ಜೇನುಗೂಡು
হোয়িং,ಹಂದಿಯ
ধারণ,ಹಿಡಿದು
হোম ফার্ম,ತೋಟ
হোমিওস্টেসিস,ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್
হোমস্টেড,ಗೃಹ ಹೋಳು
সমজাতীয়তা,ಏಕರೂಪತೆ
সমজাতীয়,ಏಕರೂಪದ
হোমোলজাস,ಮಾಮೋಲಿಕಸ್
হোমোজাইগোট,ಅಖಂಡ
হপার,ಕುಳಿ
দিগন্ত,ದಿಗಂತಿ
উদ্যানতাত্ত্বিক ফসল,ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು
উদ্যানতত্ত্ব,ತೋಟಗಾರಿಕೆ
হর্টি-সিলভি যাজকীয় কৃষিকাজ,ಹೊರ್ಟಿ-ಸಿಲ್ವಿ ಗ್ರಾಮೀಣ ಕೃಷಿ
হোস্ট,ಅತಿಥೆಯ
গরম জল চিকিত্সা,ಬಿಸಿನೀರಿನ ಚಿಕಿತ್ಸೆ
হাল,ಹಲ್
আর্দ্রতা,ಆರ್ದ್ರತೆ
হুমাস,ಸಜ್ಜು
হুস্ক,ಹೊಟ್ಟು
হকার,ಹಸ್ಕರ್
হুংস,ಹೊಳಪುಳ್ಳ
হাইব্রিড,ಸಂಕರಜದ
সংকরকরণ,ಸಂಕರಜತೆ
হাইড্রেশন,ಜಲಸಂಚಯ
জলবিদ্যুৎ,ಜಲವಿಜ್ಞಾನ
হাইড্রোলাইসিস,ಜಲವಿಚ್ysisೇದನೆ
হাইড্রোমিটার,ಜಲಮಾಪಕ
হাইড্রোফিলাস,ಜಲಪಕ್ಷದ
জলবিদ্যুৎ,ಜಲಸಂಪರ್ಕ
হাইড্রোস্ফিয়ার,ಜಲಾವರಣ
হাইড্রোস্কোপিসিটি,ಜಲಸಮತಿ
হাইপারপ্যারাসাইট,ಅತ್ಯಲ್ಪ
হাইপারপ্লাজিয়া,ಒಂದು ದೊಡ್ಡ ಕಣ್ಣು
হাইফা,ಜರಡಿ
হাইপোকোটাইল,ಬಲಿಷ್ಠಿ
হাইপোথিসিস,ಕಲ್ಪನಾಶಕ್ತಿ
হিস্টেরেসিস (জল),ಗರ್ಭಕಂಠ (ನೀರು)
হ্যাজেল বাদাম,ಹಜೆಲ್ ಕಾಯಿ
শিং,ಸೆಣಬಿನ
হেনবেন,ಕೋಳಿ
হেনা,ಗೋರಂಟಿ
হিবিস্কাস,ದಾಸವಾಳಿ
খোঁড়ান,ಹಾಪ್
ঘোড়া গ্রাম,ಕುದುರೆ ಗ್ರಾಂ
হর্স-আই-শিম,ಕುದುರೆ ಕಣ್ಣಿನ ಹುಳಿ
মৌমাছি,ಜೇನು ನೊಣ
হপার,ಕುಳಿ
উদ্যানতত্ত্ববিদ,ತೋಟಗಾರಿಕೆ
হাইড্রোলজিস্ট,ಜಲವಿಜ್ಞಾನಿ
সিটু গ্রাফটিংয়ে,ಸಿತು ಕಸಿ ಮಾಡುವಲ್ಲಿ
ভিট্রোতে,ವಿಂಟ್ರೊದಲ್ಲಿ
ভিভোতে,ವಿವೋದಲ್ಲಿ
নির্বিচারে,ತಗ್ಗಿಸದ
পোকামাকড়,ಕೀಟ
কীটপতঙ্গ,ಕೀಟ ಕೀಟ
পোকামাকড়,ಕೀಟಸಾಮಾನ್ಯ
কীটনাশক,ಕೀಟನಾಶಕ
পোকামাকড়,ಕೀಟಭಾರಿಯ
ইনসোলেশন,ಬಿಸಿಲು
অদৃশ্য,ಬಿಡಿಸಲಾಗದ
ইনস্টর (পোকামাকড়),ಇನ್ಸ್ಟಾರ್ (ಕೀಟ)
ইনসুলেটর,ನಿರಂಕುಶಾಧಿಕಾರಿ
ইন্টিগ্রেটেড ডিজিজ ম্যানেজমেন্ট,ಸಂಯೋಜಿತ ರೋಗ ನಿರ್ವಹಣೆ
সংহত পুষ্টি ব্যবস্থাপনা,ಸಂಯೋಜಿತ ಪೋಷಕಾಂಶಗಳ ನಿರ್ವಹಣೆ
সমন্বিত বালাই ব্যবস্থাপনা,ಸಂಯೋಜಿತ ಕೀಟ ನಿರ್ವಹಣೆ
তীব্রতা,ತೀವ್ರಗೊಳಿಸುವಿಕೆ
নিবিড়,ತೀವ್ರ
ইন্টারক্রপ,ಅಂತರ್ರೋಗ
