Kannada,Gujarati
ಸಂಕುಚಿತ ವೀಡಿಯೊ,સંકુચિત વિડિઓ
ಸಂಕೋಚನ,સંકોચન
ಸಂಕೋಚನ ಕಲಾಕೃತಿ,સંકોચન કલા
ಸಂಕೋಚನ ಅಪಾಯ,સંકોચન
ಸಂಕೋಚನ ತಂತ್ರ,સંકોચનની તકનીક
ಜೋಪಾನದವ,સંકુચિત
ಲೆಕ್ಕಾಚಾರ,ગણતરી
ಕಂಪ್ಯೂಟರ್,કોમ્પ્યુટર
ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತ ಮಲ್ಟಿಮೀಡಿಯಾ,કમ્પ્યુટર આધારિત મલ્ટિમીડિયા
ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,કોમ્પ્યુટર પ્રોગ્રામીંગ
ಕಂಪ್ಯೂಟರ್ ತಂತ್ರಜ್ಞಾನ,કમ્પ્યુટર પ્રૌદ્યોગિકી
ಕಾನ್ವೆಂಟ್ ಲೆನ್ಸ್,અંતરાલ
ಕನ್ನಡಿ,અંતરીલ અરીસો
ಮರೆತುಹೋಗುವುದು,છુપાવવું તે
ಕೇಂದ್ರೀಕೃತವಾಗಿತ್ತು,કેન્દ્રિત
ಏಕಾಗ್ರತೆ,એકાગ્રતા
ಏಕಕೇಂದ್ರಕ ಮಸೂರ,કેન્દ્રિત લેન્સ
ಘನವಸ್ತಮೀನ,કન્ડેન્સર માઇક્રોફોન
ಸಮತೋಲನದ ಸ್ಥಿತಿ,સંતુલનની શરત
ಸಂಕುಚಿತಗೊಳಿಸುವುದು,ઉધાર
ಕಂಡಕ್ಷನ್ ಕರೆಂಟ್,વહન પ્રવાહ
ವಾಹಕತೆ,વાહકતા
ವಾಹಕಕ,વ્યવસ્થાપક
ಸಂರಚನೆ,ગોઠવણી
ಸಂಪರ್ಕ,જોડાણ
ಸಂಪರ್ಕೀಕರಣ,જોડાણ
ಸಂಪರ್ಕ,સંલગ્ન
ಸ್ಥಿರತೆ,સુસંગતતા
ಸ್ಥಿರವಾಗಿ,એક સ્થિરતાપૂર્વક
ಗಡಿ,ને આશ્વાસન આપવું
ನಿರಂತರ,સતત
ಸ್ಥಿರ ವೈಶಾಲ್ಯ,સતત કંપનવિસ્તાર
ಮೈಕ್ರೊಫೋನ್ ಸಂಪರ್ಕಿಸಿ,માઇક્રોફોનનો સંપર્ક કરો
ಕಂಟೇನರ್ ಸ್ವರೂಪ,કન્ટેન ફોર્મેટ
ಮಾಲಿನ್ಯ,દૂષણ
ಕಲೆ,સંતુષ્ટ
ನೆಮ್ಮದಿಯ,સંલગ્ન
ನಿರಂತರತೆ,સતતપણું
ನಿರಂತರ ಬೂತ್,સાતત્ય કેન્દ્ર
ನಿರಂತರ ಗುಬ್ಬಿ,સાતત્ય knાંકણ
ನಿರಂತರ,સતત
ನಿರಂತರ ಚಾಪ,સતત ચાપ
ನಿರಂತರ ಅಲೆ,સતત તરંગ
ಬಾಹ್ಯರೇಖೆ,સમોચ્ચ રેખા
ಬಾಹ್ಯರೇಖೆಯ ಯೋಜನೆ,સમોચ્ચ યોજના
ಒಪ್ಪಂದ,કરાર
ದೂಷಣೆ,સંકોચન
ವ್ಯತಿರಿಕ್ತ ಅನುಪಾತ,વિપરીત ગુણોત્તર
ನಿಯಂತ್ರಣ ವಿವರಣೆ,નિયંત્રણ વર્તુળ
ನಿಯಂತ್ರಿತ ವಿದ್ಯುದ್ವಾರ,નિયંત્રણ વીજળી
ನಿಯಂತ್ರಣ ಉಪಕರಣಗಳು,અંકુશ
ನಿಯಂತ್ರಣ ಗ್ರಿಡ್,નિયંત્રણ ગ્રીસ
ನಿಯಂತ್ರಣ ಮಾರ್ಗ,નિયંત્રણ રેખા
ನಿಯಂತ್ರಣಫಲಕ,કંટ્રોલ પેનલ
ನಿಯಂತ್ರಣ ಕೊಠಡಿ,નિયંત્રણ કક્ષ
ನಿಯಂತ್ರಣ ಮೇಜು,અંકુશ
ನಿಯಂತ್ರಣ ಗೋಪುರ,નિયંત્રણ ટાવર
ನಿಯಂತ್ರಕ,નિયંત્રક
ಒಮ್ಮುಖವಾಗುವಿಕೆ,એકતરફી
ಒಮ್ಮುಖ ಮಸೂರ,એકતરતી લેન્સ
ವರ್ಗಾಯಿಸುವವನು,રૂપાંતર કરનાર
ಪೀನ ಮಸೂರ,બહિર્મુખ લેન્સ
ಕಣ್ಗಾವಲು,માર્ગ
ಕನ್ವಲ್ಯೂಷನ್ ಕೋಡೆಡ್,સંકટ
ಕನ್ವಿಲ್ಯೂಶನಲ್ ಇಂಟರ್ಲೀವ್,મરણોત્તર
ಕನ್ವಿರಚಲ್ ಇಂಟರ್ಲೀವಿಂಗ್,મંતવ્ય
ಕುಕೀ,કૂકી
ಕನ್ನಡಿಯ,કૂકીટર
ನಿಷೇಧಕ,કોપરો
ಹಗ್ಗ,દોરી
ಕರೋನ,કોથળી
ಕರೋನ,કોરોના -વિસર્જન
ಪರಸ್ಪರ,સંબંધ
ಕಾಸಿನ್ ಘಟಕ,કોસિન ઘટક
ಕಾಸಿನ್ ತರಂಗ,કોસિન તરંગ
ಕಾಸ್ಮಿಕ್ ಶಬ್ದ,બ્રહ્માંડિક અવાજ
ಪ್ರತಿಕೂಲತೆ,કાઉન્ટર
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,પ્રતિવિશેષ
ಕಪಾಟು,જોડીદાર
ಜೋಡಣೆ,જોડાણ
ಕಪ್ಲಿಂಗ್ ಕಂಡೆನ್ಸರ್,જોડાણ કરનાર
ಜೋಡಣೆ ನೆಟ್‌ವರ್ಕ್,જોડાણ નેટવર્ક
ಜೋಡಣೆ ಪ್ರತಿರೋಧ,સંલગ્ન પ્રતિકાર
ಕೋವೆಲನ್ಸಿಯ ಬಂಡಿ,સહ સંયોજક બંધન
ವ್ಯಾಪ್ತಿ,કવરેજ
ಅಪಘಾತ,ભડકો
ವಿಮರ್ಶಕರ ತಂಡ,વિવેચક
ವಿಮರ್ಶೆ,નિર્ણાયક શરત
ವಿಮರ್ಶಾತ್ಮಕ ಜೋಡಣೆ,વિવેચક
ನಿರ್ಣಾಯಕ ಆವರ್ತನ,વિવેચક આવર્તન
ವಿಮರ್ಶಾತ್ಮಕ ನಿಯತಾಂಕ,નિર્ણાયક પરિમાણ
ಮೊಸಳೆ ಕ್ಲಿಪ್,મગરો
ಅಡ್ಡ ಮರೆಯಾಗುತ್ತಿರುವ,ફાલ
ಅಡ್ಡಕತ್ತು,Crossલટ -મોડ્યુલેશન
ಅಡ್ಡ ಮಾತುಕತೆ,આતુરતા
ಅಡ್ಡನಡು,ક્રોસફેક
ಕ್ರಿಪ್ಟೋಗ್ರಫಿ,ભંડાર
ಸ್ಫಟಿಕ,ક્રિસ્ટલ
ಸ್ಫಟಿಕ ಫಿಲ್ಟರ್,ક્રિસ્ટલ ફિલ્ટર
ಸೂಚನೆ,સંકેત
ಕ್ಯೂ ಗುರುತುಗಳು,કયડ -નિશાન
ಕ್ಯೂಯಿಂಗ್ ಸಾಧನ,ક્વોરી ઉપકરણ
ಪ್ರಸ್ತುತ,પ્રવાહ
ಪ್ರಸ್ತುತ ಮೀಟರ್,વર્તમાન મીટર
ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,વર્તમાન ટ્રાન્સફોર્મર
ಕರ್ಸರ್,શબ
ಉರುಳು,વળાંક
ಆವರ್ತನವನ್ನು ಕತ್ತರಿಸಿ,આવર્તન બંધ કરવું
ಕಟ್ಟುವವನು,કટર
ಸೈಬರ್ ಕೆಫೆ,કોયરો
ಸೈಬರ್ ಭದ್ರತೆ,સાયબર સુરક્ષા
ಸೈಬರ್ ಜಾಗ,કોયરાની જગ્યા
ಚಕ್ರ,ચક્ર
ಆವರ್ತಕ,સાધનસંપત્તિ
ಡಿಸಿ. ಅಂಶ,ડીસી. ઘટક
ಡಿಸಿ. ತಟ್ಟೆಯ ಶಕ್ತಿ,ડીસી. પ્લેટની વીજળી
ಡಿಸಿ. ಪುನಃಸ್ಥಾಪನೆ,ડીસી. પુન: સ્થાપન
ಡಯೋಡೆ,વિધ્વંસ
ತೇವಗೊಳಿಸುವ,ભીનાશ
ಕತ್ತಲೆ,અંધારું
ದತ್ತ,માહિતી
ದತ್ತಾಂಶ ಪ್ರಸಾರ,માહિતી પ્રસારણ
ದತ್ತಾಂಶ ಸಂಕೋಚನ,આધારપ્રણી
ದತ್ತಾಂಶ ಕೊರೆಯುವ,માહિતી શારકામ
ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ,આધાર -એન્ક્રિપ્શન
ದತ್ತಾಂಶಗಳು,આધારપત્રક
ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ,આધાર -નિયંત્રણ
ದತ್ತಾಂಶ ಗಣಿಗಾರಿಕೆ,માહિતી ખાણકામ
ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ,આંકડા
ದತ್ತಾಂಶ ಸಂಸ್ಕಾರಕ,ડેટા પ્રોસેસર
ಡೇಟಾ ಕಡಿಮೆಯಾಗಿದೆ ಬಿಟ್ ಸಿಸ್ಟಮ್,ડેટા ઘટાડ્યો બીટ સિસ્ટમ
ದತ್ತಾಂಶ ಸೇವೆ,માહિતી સેવા
ಮಾಹಿತಿಯ ಕಾಗದ,આધાર સામગ્રી
ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ,માહિતી સંગ્રાહક
ದತ್ತಾಂಶಗಳು,આંકડા
ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ,આંકડાકીય પરિવર્તન
ದತ್ತಾಂಶ ಪ್ರಸಾರ,આંકડા
ದತ್ತಸಂಚಯ,ડેટાબેઝ
ದತ್ತಸೇಂದ್ರಿ,ઓળખપત્ર
ದಟ್ಗ್ರಾಮ್,ડબ્બા
ಡಿಬಿ ಮೀಟರ್,ડી.બી. મીટર
ಭೀಕರ ಗಾಳಿ,મડાગાંઠ
ಸತ್ತ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್,મૃત શોર્ટ સર્કિટ
ಜಡ ಸ್ಥಾನ,મૃત સ્થળ
ಅಸ್ತವ್ಯಸ್ತತೆ,મડાગાંઠ
ಡೀಬಗ್ ಕಾರ್ಯಕ್ರಮ,ડીબગ કાર્યક્રમ
ಡೀಗಗ್ ಮಾಡುವುದು,ઉઘાડું
ಧ್ವನಿಯ ಕೊಳೆತ,અવાજનો સડો
ಡೆಸಿಬೆಲ್ (ಡಿಬಿ),ડેસિબેલ (ડીબી)
ದಶಮಾನ,દશાંશ
ದಶಮಾಂಶ ಸಂಕೇತ,દશાંશ સંહિતા
ದಶಮಾಂಶ ಅಂಕಿಯ,દશાંશ
ಅರ್ಥಚಕರ್ಯ,સ્પષ્ટીકરણ
ಡಿಕೋಡರ್,ડીકોડર
ಡಿಕೋಡಿಂಗ್,ડીકોડિંગ
ಡಿಜಿಟಲ್ ಪ್ರಸರಣದಲ್ಲಿ ಡಿಕೋಡಿಂಗ್,ડિજિટલ ટ્રાન્સમિશનમાં ડીકોડિંગ
ತಗ್ಗಿಸು,વિઘટન
ಡಕ್ಯುಲಿಂಗ,શોક
ಸರ್ಕ್ಯೂಟ್,ડિક્યુપલિંગ સર્કિટ
ಡಿಕೌಪ್ಲಿಂಗ್ ನೆಟ್‌ವರ್ಕ್,ડિક્યુપલિંગ નેટવર્ક
ನಿರ್ಣಾಯಕತೆ,ડિક્રિપેશન
ಸಮರ್ಪಿತ ಸಾಲು,સમર્પિત રેખા
ಕಬ್ಬಿಣದ,દાદર
ಒತ್ತು,દહન
ಗಡಿಬಿಡಿ,ચૂક
ಗುಣಮಟ್ಟದಲ್ಲಿ ದೋಷ,ગુણવત્તામાં ખામી
ದೋಷಯುಕ್ತ,ખામીયુક્ત
ದೋಷಯುಕ್ತ ಘಟಕ,ખામીયુક્ત એકમ
ವಿವರಣೆ,વ્યાખ્યા
ತಿರುಗುವಿಕೆ,સુશોભન
ವಿರೂಪ,શૃય
ವಿರೂಪಗೊಳಿಸುವಿಕೆ,અવકાશ
ಡಿ-ಗೇಸಿಂಗ್ ಕಾಯಿಲ್,કોઇલ
ಪದ,પ્રમાણ
ಅಂತರ್ವರ್ಧಕ,દખલ
ವಿಳಂಬ ರೇಖೆ,વિલંબ -રેખા
ವಿಳಂಬ ಸಮಯ,વિલંબ સમય
ವಿಳಂಬವಾದ ಫ್ರೇಮ್ ಮೆಮೊರಿ,વિલંબિત ફ્રેમ મેમરી
ವಿಳಂಬವಾದ ಸ್ಕ್ಯಾನಿಂಗ್,વિલંબિત સ્કેનીંગ
ವಿಳಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್,વિલંબિત સુમેળ સંકેત
ವಿತರಣೆ,ડિલિવરી
ವಿತರಣಾ ವ್ಯವಸ್ಥೆ,વિતરણ પદ્ધતિ
ಅಪಹರಣ,નશાખોરી
ಡಿಮೋಡ್ಯುಲೇಟರ್ ಕಾರ್ಡ್,નામંજૂર કરનાર કાર્ડ
ಕಸಾಯಿಖಾನೆ,બેભાન વ્યક્તિ
ಕ್ಷೇತ್ರದ ಆಳ,ક્ષેત્રની .ંડાઈ
ಅವರೋಹಣ,ઉતરતું
ವಿನ್ಯಾಸ ವಿವರಣೆ,નિયમાની વિશિષ્ટતા
ಮೇಜಿನ,ડેસ્કટ .પ
ಪತ್ತೆಕಾರಕ ಉತ್ಪಾದನೆ,તપાસ -ઉત્પાદન
ವಿಚಲನ,વિચલનો
ಸಾಧನ,સાધન
ಸಾಧನ ಚಾಲಕ,ઉપકારની ચાલક
ರೋಗ,રોગનિવાર
ರೇಖಾಚಿತ್ರ,ચિત્ર
ಸಂವಾದ ಟ್ರ್ಯಾಕ್,સંવાદ ટ્રેક
ವ್ಯಾಸದ ಕ್ರಮ,વ્યતાના
ವಜ್ರದ ಸ್ಟೈಲಸ್,હીરાની સ્ટાઇલસ
ವೇಷಭೂಷಣ,પાટા
ಡಯಾಫ್ರಾಗ್ಮ್ಯಾಟಿಕ್ ಅಬ್ಸಾರ್ಬರ್,ડાયફ્ર ra મેટિક શોષક
ದ್ವಂದ್ವ ಬಾಂಧವ್ಯ,અલગ -અલગ વાત
ಅಂಧನ,શિખાઉ
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಬ್ರೇಕ್- ಡೌನ್,ડાઇલેક્ટ્રિક બ્રેક- ડાઉન
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ,ડાઇલેક્ટ્રિક નુકસાન
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ,તફાવત આવર્તન
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ (ಡಿಎಫ್‌ಡಿ),તફાવત આવર્તન વિકૃતિ (ડીએફડી)
ವ್ಯತ್ಯಾಸ ಸ್ವರ,ફરક
ಭೇದಾತ್ಮಕ ವರ್ಧಕ,વિભેદક એમ્પ્લીફાયર
ಸಂಧಿಸುವಿಕೆ,પરિબળ
ಹರಡುವವನು,વિસારક
ಅಂಕ,અંક
ಒಂದು ಬಗೆಯ,ડિજિટલ
ಅಂಕಿ,ડિજિટલ આર્ટિફેક્ટ
ಡಿಪಾರ್ಟಿ,ડિજિટલ audio ડિઓ
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಫಿಲ್ಟರ್,ડિજિટલ audio ડિઓ ફિલ્ટર
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಕಾರ್ಯ ಕೇಂದ್ರ,ડિજિટલ audio ડિઓ વર્ક સ્ટેશન
ಡಿಜಿಟಲ್ ಕ್ಯಾಮರಾ,ડીજીટલ કેમેરા
ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್,ડિજિટલ કમ્પ્યુટર
ಅಂಕಿ,ડિજિટલ ડેટા
ಅಂಕಿ ಸಂಪಾದನೆ,ડિજિટલ સંપાદન
ಡಿಫೀಟರ್,ડિજિટિહાઇટર
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,ડિજિટલ ફિલ્ટર
ಡಿಜಿಟಲ್ ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಜರ್,ડિજિટલ ફ્રેમ સિંક્રોનાઇઝર
ಡಿಜಿಟಲ್ ಪರಂಪರೆ,ડિજિટલ હેરિટેજ
ಡಿಫೆನಿಸ್ಟ್‌ ಚಿತ್ರ,ડિજિટલ છબી
ಡಿಜಿಟಲ್ ಗ್ರಂಥಾಲಯ,ડિજિટલ ગ્રંથાલય
ಅಂಕಿ ಮಾಪಕ,ડિજિટલ મીટર
ಲಿಪ್ಯೋನ್ಯುಲೇಷನ್,ડિજિટલ મોડ્યુલેશન
ಡಿಫೀಸು,ડિજિટલ મલ્ટીપ્લેક્સ
ಅಂಕಿ,ડિજિટલ નેટવર્ક
ಡಿಜಿಟಲ್ ಉತ್ಪಾದನೆ,Digitalપચારિક outputપટી
ಡಿಫೀಸು,ડિજિટલ પ્લેબેક
ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮೊಂಡಿಯಾಲ್ (ಡಿಆರ್ಎಂ),ડિજિટલ રેડિયો મોન્ડિલે (ડીઆરએમ)
ಅಂಕಿ -ರೆಕಾರ್ಡಿಂಗ್,ડિજિટલ રેકોર્ડિંગ
ಡಿಜಿಟಲ್ ಕ್ರಾಂತಿ,ડિજિટલ ક્રાંતિ
ಡಿಫಾರ್ಮ್,ડિજિટલ સંકેત
ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ (ಡಿಎಸ್ಪಿ),ડિજિટલ સિગ્નલ પ્રોસેસીંગ (ડીએસપી)
ಡಿಜಿಟಲ್ ಸಹಿ,ડિજિટલ સહી
ಡಿಜಿಟಲ್ ತಂತ್ರಜ್ಞಾನ,ડિજિટલ પ્રૌદ્યોગિકી
ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ,ડિજિટલથી એનાલોગ કન્વર્ટર
ಅಂಕಿ,ડિજિટલ વિડિઓ
ಡಿಫೀಸು,ડિજિટલ વોલ્ટમીટર
ಡಿಪಾಂಡೀಕರಣ,વિભાજન
ಡಿಜೈಟಲೀಕರಣ,અંશે
ಡಿಜಿಟಲೀಕರಣಗೊಳಿಸಿದ ವೀಡಿಯೊ,ડિજિટાઇઝ્ડ વિડિઓ
ಡಿಜೀಜರ್,સિધ્ધાંત
ಮಂದ,ઝાંખું
ಆಯಾಮ,પરિમાણ
.,ઝાંખું
ಡಯೀಡೆ,પશુ -વ્યવસ્થા
ಮುಳುಗಿಸು,ડૂબકી મારવી
ಸಜ್ಜು,દ્વિપક્ષી
ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ,દ્વિધ્રુવ
ನೇರ ಪ್ರಸಾರ,પ્રત્યક્ષ પ્રસારણ
ನೇರ ಪ್ರವಾಹ (ಡಿ ಸಿ),ડાયરેક્ટ વર્તમાન (ડી સી)
ನೇರ ಪಿಕ್ ಅಪ್,સીધું પસંદ કરવું
ನೇರ ಓದುವ ಸಾಧನ,પ્રત્યક્ષ વાંચન સાધન
ನೇರ ರೆಕಾರ್ಡಿಂಗ್,પ્રત્યક્ષ રેકોર્ડિંગ
ದಿಕ್ಕಿನ ಆಂಟೆನಾ,દિશાત્મક એન્ટેના
ದಿಕ್ಕಿನ,દિશાત્મક દંપતી
ದಿಕ್ಕಿನ ಮೈಕ್ರೋಫೋನ್,દિશાત્મક માઇક્રોફોન
ನಿರ್ದೇಶನ,ઉદ્ધતા
ನಿರ್ದೇಶಕ,ડિરેક્ટરી
ನಿಷ್ಪಲಿತಿ,અપંગ કરવું
ಡಿಸ್ಕ್ ಆಂಟೆನಾ,છટણી
ಡಿಸ್ಕ್ ಆಧಾರಿತ ಸಂಗ್ರಹಣೆ,ડિસ્ક આધારિત સંગ્રહ
ಪ್ರತ್ಯೇಕವಾದ,અંધકારમય
ಕೊರೆ,ઝૂંપડી
ಡಿಸ್ಕ್ ಡ್ರೈವ್,ડિસ્ક ડ્રાઇવ
ಡಿಸ್ಕ್ ಕೋಟ,છળ
ವೇಶ್ಯೆ,વિઘટન
ಸ್ಥಳಾಂತರಿಸುವುದು,વિઘટન
ಪ್ರಸರಣ,વિક્ષેપ
ಸ್ಥಳಾಂತರ,વિસ્થાપન
ಪ್ರದರ್ಶನ,પ્રદર્શન
ಪ್ರದರ್ಶನ ಘಟಕ (ಕನ್ಸೋಲ್),પ્રદર્શન એકમ (કન્સોલ)
ಹರಡುವುದು,અપરાધ
ಅಪಶ್ರುತನ,જુસ્સો
ಭಟ್ಟಿ ಇಳಿಸಿದ ನೀರು,નિસ્યંદિત પાણી
ಅಸ್ಪಷ್ಟತೆ,વિકૃતિ
ವಿತರಣೆ,વિતરણ
ವಿತರಣಾ ವರ್ಧಕ,વિતરણ એમ્પંતક
ವಿಭಾಗ,ભાગ
ವಿಭಜಕ,ભાજક
ದಾಖಲೆಗಳು,દસ્તાવેજ
ಡಾಲ್ಬಿ ಡಿಜಿಟಲ್,ડોલ્બી
ರೂಪ,ક્ષેત્ર
ಡೊಮೇನ್ ನಿಯಂತ್ರಕ,ક્ષેત્રમાં
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,ધૂમ્રપાનની અસર
ಡಬಲ್ ಧ್ರುವ (ದ್ವಿಧ್ರುವಿ),ડબલ ધ્રુવ (દ્વિધ્રુવી)
ಡಬಲ್ ಪೋಲ್ ಸಿಂಗಲ್ ಥ್ರೋ ಸ್ವಿಚ್,ડબલ ધ્રુવ સિંગલ થ્રો સ્વીચ
ಎರಡು ಬದಿಯ ಡಿಸ್ಕ್,બે બાજુવાળી ડિસ્ક
ದ್ವಾರಪಾಲಕ,બેવડું
ಕೆಳಗೆ ಬರುವ ತರಂಗ,નીચે આવવાનું તરંગ
ಕೆಳಗಡೆ,નીચેનો પ્રવાહ
ಕೆಳಕ್ಕೆ ಇಳಿಸು,ડાઉનલિંક
ಡೌನ್‌ಲೋಡ್,ડાઉનલોડ કરવું
ಡೌನ್‌ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ,ડાઉનલોડનું
ಚಿತ್ರ,ચિત્ર
ಕೊರೆಯುವ ಬಿಟ್,ડ્રોલીંગ બીટ
ಕೊರೆಯುವ ಯಂತ್ರ,શારકામ યંત્ર
ಚಾಲನೆ,ઝુંબેશ
ನಾಟಕ,ડ્રમ
ಒಣ ಬಲ್ಬ್ ತಾಪಮಾನ,સુકા બલ્બનું તાપમાન
ಒಣ ಕೋಶ,સૂકકો
ಒಣ ಬೆಸುಗೆ,સૂકા સોલ્ડર
ಡ್ಯುಯಲ್ ಚಾನೆಲ್ ಮೋಡ್,ડ્યુઅલ ચેનલ મોડ
ನಾಚಿಕೆಗೇಡು,ડબ
ದರ್ಜೆ,નાવિક
ಬ ೦ ದಿಸು,ફેંકડી
ಡ್ಯುಪ್ಲೆಕ್ಸ್,બેવડી
ಅವಧಿ,સમયગાળો
ಧೂಳು,ધૂળ
ಧೂಳು ದೋಷ,ક dustંગ
ಧೂಳು ಪ್ರೂಫ್,ધૂળની સાબિતી
ಡಸ್ಟರ್,ડસ્ટર
ಕ್ರಿಯಾಶೀಲ,ગતિશીલ
ಡೈನಾಮಿಕ್ ಬಿಟ್ ಹಂಚಿಕೆ,ગતિશીલ બીટ ફાળવણી
ಡೈನಾಮಿಕ್ ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ (ಮಂದ),ગતિશીલ ઇન્ટરમોડ્યુલેશન વિકૃતિ (ડીઆઈએમ)
ಡೈನಾಮಿಕ್ ಪ್ರಮಾಣೀಕರಣ,ગતિશીલ જથ્થો
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು,ગતિશીલ શ્રેણી
ಡೈನಾಮಿಕ್ ಶ್ರೇಣಿ ನಿಯಂತ್ರಣ,ગતિશીલ શ્રેણી નિયંત્રણ
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,પર્યટક
ಕಿವಿ ಫೋನ್,કાનનો ફોન
ಭೂಮಿ,પૃથ્વી
ಭೂಮಿಯ ಉಬ್ಬು,પૃથ્વીના મણકા
ಭೂಮಿಯ ಪ್ರತಿರೋಧ,પૃથ્વીનો પ્રતિકાર
ಭೂಮಿ,માટીનો લાકડી
ಭೂಮಿಯ ಉಪಗ್ರಹ,પૃથ્વી ઉપગ્રહ
ಭೂಶಕ್ತಿ,ભૂસ્તર
ಭೂಕಂಪನ,માટીનું
ಜರಡಿ,વસ્તુ
ಪ್ರತಿಧ್ವನಿ,પડઘો
ಪ್ರತಿಧ್ವನಿ ಕೊಠಡಿ,ગુંજ
ಎಡ್ಡಿ ಕರೆಂಟ್,પ્રક્ષેપો
ಎಡ್ಡಿ ಪ್ರಸ್ತುತ ನಷ್ಟ,એડી વર્તમાન ખોટ
ಅಂಚಿಗೆ ತಿರುಗಿ,ધારદાર મીટર
ಸಂಪಾದನೆ,સંપાદન
ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಎತ್ತರ,અસરકારક એન્ટેના height ંચાઇ
ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಉದ್ದ,અસરકારક એન્ટેના લંબાઈ
ಪರಿಣಾಮಕಾರಿ ವೋಲ್ಟೇಜ್,અસરકારક વોલ્ટેજ
ಅಖಂಡತೆ,કાર્યક્ષમતા
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,સ્થિતિસ્થાપકતા
ವಿದ್ಯುತ್ ವಿಸರ್ಜನೆ,વિદ્યુત સ્રાવ
ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ,વિદ્યુત ક્ષેત્ર
ವಿದ್ಯುದಳ ಸಂಚಿಕೆ,વિદ્યુત ફ્લેશ
ವಿದ್ಯುತ್ ಹೀಟರ್,વીજળી
ವಿದ್ಯುತ್ಮಾಪಕ,વિદ્યુત -મીટર
ವಿದ್ಯುತ್ ಮೋಟಾರ್,વિદ્યુત મોટર
ವಿದ್ಯುತ್ ಆಘಾತ,વીજળી આંચકો
ವಿದ್ಯುತ್ ಕಂಡಿ,વીજળી ફેલાવી
ವಿದ್ಯುತ್ ಉಪಕರಣ,વિદ્યુત -સાધન
ವಿದ್ಯುತ್ ಶಬ್ದ,વિદ્યુત અવાજ
ವಿದ್ಯುತ್ ಬಿರುಗಾಳಿ,વિદ્યુત -તોફાન
ವಿದ್ಯುತ್ ಚಾಲಿತ ಸಂಗೀತ ವಾದ್ಯ,વિદ્યુત દ્વારા સંચાલિત સંગીત સાધન
ವಿದ್ಯುತ್‌,વીજળી
ವಿದ್ಯುತ್ ಸರಬರಾಜು,વીજળી પુરવઠો
ವಿದ್ಯುದ್ವೋಗದ,વિદ્યુત -વિસ્ફોટ સંબંધી
ವಿದ್ಯುದ್ವಿಚ್ticೇದಕ,વિદ્યુતપ્રવાહ
ವಿದ್ಯುತ್ಕಾಂತೀಯ,વીજળીનું
ವಿದ್ಯುತ್ಕಾಂತದ ಅಡಚಣೆ,વિદ્યુત વિક્ષેપ
ವಿದ್ಯುತ್ಕಾಂತದ ಮಧ್ಯಪ್ರವೇಶ,વીજળીકાત
ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗಾಂತರ,વિદ્યુત -વર્ણપટ
ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ,વિદ્યુત -તરંગ
ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ ಪ್ರಸಾರ,વિદ્યુત -પ્રચાર
