Assamese,Marathi
চক্ৰ,सायकल
"১.চক্ৰ স্মৃতি, ২.চক্ৰ স্মৃতি","1.चक्र स्मृती, 2.चक्र स्मृती"
চক্ৰ ক্ষতি,सायकल नुकसान
চক্ৰৰ সময়,सायकल वेळ
চক্ৰীয়,चक्रीय
ডেমন,डिमन
ডেইজী চক্ৰ,डेझी चक्र
ডাটা প্ৰশাসক,डेटा प्रशासक
তথ্য আবণ্টন,डेटा वाटप
"1.ডাটা ফিল্ড, 2.ডাটা ফিল্ড","1.डेटा फील्ड, 2.डेटा फील्ड"
"1.ডাটা এৰে, 2. ডাটা এৰে","1.डेटा अॅरे, 2. डेटा अॅरे"
"১.ডাটা-বেছ, ২.ডাটাবেছ","1.डेटा-बेस, 2.डेटाबेस"
তথ্যৰ খণ্ডিতকৰণ,डेटा विखंडन
"১.ডাটা বাছ, ২.ডাটা বাছ","1. डेटा बस, 2. डेटा बस"
"1.ডাটা কেৰিয়াৰ, 2.ডাটা কেৰিয়াৰ","1.डेटा वाहक, 2.डेटा वाहक"
ডাটা চেল,डेटा सेल
"১.ডাটা চিষ্টেম, ২.ডাটা চেনেল","1.डेटा प्रणाली, 2.डेटा चॅनेल"
ডাটা যোগাযোগ,डेटा संप्रेषण
"1.ডাটা কম্প্ৰেছন, 2.ডাটা কম্প্ৰেছন","1.डेटा कॉम्प्रेशन, 2.डेटा कॉम्प्रेशन"
ডাটা ফিল্ড,डेटा फील्ड
ডাটা ফাইল,डेटा फाइल
"১.ডাটা ফ্ল’, ২.ডাটা ফ্ল’","1. डेटा प्रवाह, 2. डेटा प्रवाह"
"১.ডাটা ফ্ল’চাৰ্ট, ২.চাৰ্ট","1.डेटा फ्लोचार्ट, 2.चार्ट"
ডাটা হাইৰাৰ্কি,डेटा पदानुक्रम
তথ্যৰ স্তৰ,डेटा पातळी
"১.তথ্য সংগ্ৰহ, ২.তথ্য লাইব্ৰেৰী","1.डेटा संकलन, 2.डेटा लायब्ररी"
ডাটা লিংক স্তৰ,डेटा लिंक स्तर
ডাটা লিংক স্তৰ (DLL),डेटा लिंक लेयर (DLL)
"১.ডাটা মেনেজমেণ্ট, ২.ডাটা মেনেজমেণ্ট","1.डेटा व्यवस्थापन, 2.डेटा व्यवस्थापन"
"১.তথ্য গণনা, ২.তথ্য গণনা","1.डेटा गणना, 2.डेटा गणना"
তথ্য প্ৰক্ৰিয়াকৰণ ভাষা (DML),डेटा प्रोसेसिंग भाषा (DML)
ডাটা মডেম ডাটা মডেম,डेटा मोडेम डेटा मोडेम
"১.তথ্য পৰিৱৰ্তন, ২.তথ্য পৰিৱৰ্তন","1.डेटा मॉडिफिकेशन, 2.डेटा मॉडिफिकेशन"
"১.ডাটা নেটৱৰ্ক, ২.ডাটা নেটৱৰ্ক","1.डेटा नेटवर्क, 2.डेटा नेटवर्क"
"1.ডাটা অপাৰেচন, 2.ডাটা অপাৰেচন","1.डेटा ऑपरेशन, 2.डेटा ऑपरेशन"
"1.ডাটা সংস্থাসমূহ, 2. ডাটা সংস্থাপন","1.डेटा संस्था, 2. डेटा संस्था"
"1. ডাটা আউটপুট, 2. ডাটা আউটপুট","1. डेटा आउटपुट, 2. डेटा आउटपुट"
"1.ডাটা পাথ, 2.ডাটা পাথ","1.डेटा पथ, 2.डेटा पथ"
"1.তথ্য প্ৰস্তুত কৰা, 2. তথ্য প্ৰস্তুত কৰা","1. डेटा तयार करणे, 2. डेटा तयार करणे"
"1.ডাটা গোপনীয়তা, 2.ডাটা গোপনীয়তা","1.डेटा गोपनीयता, 2.डेटा गोपनीयता"
"1. ডাটা প্ৰচেছৰ, 2. ডাটা প্ৰচেছৰ","1. डेटा प्रोसेसर, 2. डेटा प्रोसेसर"
"1.তথ্য সুৰক্ষা, 2.তথ্য সুৰক্ষা","1.डेटा संरक्षण, 2.डेटा संरक्षण"
"১.ডাটা ৰেকৰ্ড, ২.ডাটা ৰেকৰ্ড","1. डेटा रेकॉर्ड, 2. डेटा रेकॉर्ड"
"1. তথ্য উদ্ধাৰ, 2. তথ্য উদ্ধাৰ","1. डेटा पुनर्प्राप्ती, 2. डेटा पुनर्प्राप्ती"
"১.ডাটা ৰুটিন, ২.ডাটা ৰুটিন","1. डेटा रूटीन, 2. डेटा रूटीन"
"1.ডাটা সুৰক্ষা, 2.ডাটা সুৰক্ষা","1.डेटा सुरक्षा, 2.डेटा सुरक्षा"
"1.ডাটা ছেট, 2. ডাটা ছেট","१.डेटा संच, २. डेटा सेट"
"1.ডাটা সংকেত, 2.ডাটা সংকেত","1.डेटा सिग्नल, 2.डेटा सिग्नल"
"1. ডাটা এক্সেছ, 2. ডাটা এক্সেছ","1. डेटा ऍक्सेस, 2. डेटा ऍक्सेस"
"১.তথ্যৰ উৎস, ২.তথ্যৰ উৎস","1.डेटा स्रोत, 2.डेटा स्रोत"
"1.ডাটা স্পেচিফিকেশন, 2. তথ্যৰ নিৰ্দিষ্টকৰণ","1.डेटा तपशील, 2. डेटा तपशील"
"১.ডাটা চেণ্টাৰ, ২.ডাটা চেণ্টাৰ","1.डेटा सेंटर, 2.डेटा सेंटर"
"1. তথ্য সংৰক্ষণ, 2. তথ্য সংৰক্ষণ","1. डेटा स्टोरेज, 2. डेटा स्टोरेज"
তথ্য সংৰক্ষণ গঠন,डेटा स्टोरेज संरचना
"1. তথ্যৰ গঠন, 2. তথ্যৰ গঠন","1. डेटा स्ट्रक्चर, 2. डेटा स्ट्रक्चर"
"১.ডাটা চুইচ, ২.ডাটা চুইচ","1.डेटा स्विच, 2.डेटा स्विच"
"1.তথ্য টেবুল, 2.তথ্য টেবুল","1.डेटा टेबल, 2.डेटा टेबल"
"1.ডাটা শেষ, 2. ডাটা শেষ","1.डेटा एंड, 2. डेटा समाप्त"
"১.ডাটা ট্ৰান্সক্ৰিপচন, ২.ডাটা ট্ৰান্সক্ৰিপচন","1. डेटा ट्रान्सक्रिप्शन, 2. डेटा ट्रान्सक्रिप्शन"
"1.ডাটা স্থানান্তৰ, 2. ডাটা ট্ৰেন্সফাৰ","1.डेटा ट्रान्सफर, 2. डेटा ट्रान्सफर"
"1. ডাটা ট্ৰেন্সমিছন, 2. ডাটা ট্ৰেন্সমিছন","1. डेटा ट्रान्समिशन, 2. डेटा ट्रान्समिशन"
"1.ডাটা ট্ৰেন্সমিছন চিষ্টেম, 2.ডাটা ট্ৰেন্সমিছন চিষ্টেম","1. डेटा ट्रान्समिशन सिस्टम, 2. डेटा ट्रान्समिशन सिस्टम"
"1. ডাটা ফৰ্মেট, 2. ডাটা ফৰ্মেট","1. डेटा फॉरमॅट, 2. डेटा फॉरमॅट"
"১.ডাটা ইউনিট, ২.ডাটা ইউনিট","1. डेटा युनिट, 2. डेटा युनिट"
"1.তথ্য বৈধকৰণ, 2.তথ্য বৈধকৰণ","1.डेटा प्रमाणीकरण, 2.डेटा प्रमाणीकरण"
ডাটাবেছ,डेटाबेस
ডাটাবেছ প্ৰশাসন,डेटाबेस प्रशासन
ডাটাবেছ ডিজাইন,डेटाबेस डिझाइन
ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা,डेटाबेस व्यवस्थापन प्रणाली
"১.ডাটাগ্ৰেভ, ২.ডাটাগ্ৰেভ","1.डेटाग्रेव्ह, 2.डेटाग्रेव्ह"
"1. ডেটাম, 2. ডাটা","1. डेटाम, 2. डेटा"
"১.নিষ্ক্ৰিয় অঞ্চল, ২.নিষ্ক্ৰিয় অঞ্চল","1.निष्क्रिय क्षेत्र, 2.निष्क्रिय क्षेत्र"
ডেডলক,गतिरोध
ডেডলক প্ৰতিৰোধ,गतिरोध प्रतिबंध
দোষ নিষ্কাশন,दोष क्लिअरन्स
"১/ বিচাৰ কোষ, ২/ বিচাৰ বাকচ","1. जजमेंट सेल, 2. जजमेंट बॉक्स"
সিদ্ধান্ত গ্ৰহণ প্ৰক্ৰিয়া,निर्णयप्रक्रिया
সিদ্ধান্ত সমৰ্থন ব্যৱস্থা,निर्णय समर्थन प्रणाली
সিদ্ধান্ত গছ,निर्णयाचे झाड
"১.ডিকোডাৰ, ২.ডিকোডাৰ","1. डीकोडर, 2. डीकोडर"
দ্ৰৱণ নীতি,विघटन तत्त्व
ডিকোডিং,डीकोडिंग
ডেডিকেটেড চিষ্টেম,समर्पित प्रणाली
ডেডিকেটেড প্ৰেছ,समर्पित प्रेस
প্ৰতিষেধক ডাটা নেটৱৰ্ক (DDN),लसीकरण डेटा नेटवर्क (DDN)
টিকাকৰণ তথ্য ব্যৱস্থা,लसीकरण माहिती प्रणाली
সংহতি,एकीकरण
পলম কৰা,विलंब
বিলম্ব কাউণ্টাৰ,विलंब काउंटर
বিলম্বৰ সময়,विलंब वेळ
"১.মচি পেলোৱা, ২.মচি পেলোৱা","1.हटवा, 2.हटवा"
ডিলিচন ৰেকৰ্ড,हटवणे रेकॉर्ड
সীমা নিৰ্ধাৰণকাৰী,परिसीमक
ডেল্টা মডুলেচন,डेल्टा मॉड्युलेशन
ৰিকুইজিচন পৃষ্ঠা,मागणी पृष्ठ
প্ৰদৰ্শন,कामगिरी
ডিমডুলেচন,demodulation
ভি-মাল্টিপ্লেক্সাৰ,V- मल्टीप्लेक्सर
ডিনৰ্মেলাইজেচন,विकृतीकरण
"১.ঘনত্ব, ২.ঘনত্ব","1. घनता, 2. घनता"
"১/ নিৰ্ভৰশীলতা, ২/ নিৰ্ভৰশীলতা","1. अवलंबित्व, 2. अवलंबित्व"
নিৰ্ভৰশীল একক,अवलंबून युनिट
লানি পতা,रांग
"১.ডিৰেফাৰেন্স, ২.ডিৰেফাৰেন্স","1. dereference, 2. dereference"
ব্যুৎপত্তি কৰা গছ,व्युत्पन्न झाड
ব্যুৎপত্তি কৰা ক্ষেত্ৰ,व्युत्पन्न फील्ड
অৱনমিত সজাই পৰাই তোলা,उतरत्या क्रमवारी
ডিজাইন,डिझाइन
ডেস্ক কেলকুলেটৰ,डेस्क कॅल्क्युलेटर
ডেস্কটপ কম্পিউটাৰ,डेस्कटॉप संगणक
ডেস্কটপ উপস্থাপন,डेस्कटॉप सादरीकरण
ডেস্কটপ প্ৰকাশন,डेस्कटॉप प्रकाशन
ডেস্কটপ ভিডিঅ&#39;,डेस्कटॉप व्हिडिओ
গন্তব্যস্থানৰ ঠিকনা,गंतव्य पत्ता
"১.ধ্বংসী, ২.নাশক","1. विनाशक, 2. विनाशक"
ডিটাৰ্মিনিষ্টিক automata,निर्धारक ऑटोमेटा
ডেভেলপাৰ,विकसक
উন্নয়ন ব্যৱস্থা,विकास प्रणाली
ডিভাইচ,साधन
ডিভাইচ নিয়ন্ত্ৰণ একক,डिव्हाइस नियंत्रण युनिट
ডিভাইচ নিয়ন্ত্ৰক,डिव्हाइस नियंत्रक
ডিভাইচ ব্যৱস্থাপনা,डिव्हाइस व्यवस्थापन
ডিভাইচ ধৰণ,डिव्हाइस मोड
নিদান,निदान
ডায়েগনষ্টিক চিষ্টেম,निदान प्रणाली
"১/ ডায়েগনষ্টিকছ, ২.ডায়েগনষ্টিকছ","1. निदान, 2. निदान"
ডায়েগ্ৰাম,आकृती
ডায়েল কৰক,डायल
ডায়েল লাইন,डायल लाइन
ডায়েল টোন,डायल टोन
ডায়েল আপ কৰক,डायल करा
"১/ সংলাপ, ২/ কথোপকথন","1. संवाद, 2. संभाषण"
কথোপকথন কক্ষ,संभाषण कक्ष
ডায়েলআপ মডেম,डायलअप मॉडेम
বীমা,विमा
অভিধান,शब्दकोश
"১.ডিফাৰেন্সিয়েল, ২. পাৰ্থক্য","1. भिन्नता, 2. भिन्नता"
সংখ্যাগত,संख्यात्मक
ডিজিটেল ব্যৱস্থা,डिजिटल प्रणाली
ডিজিটেল বৰ্তনী,डिजिटल सर्किट
ডিজিটেল কম্পিউটাৰ,डिजिटल संगणक
"1.ডিজিটেল ডাটা, 2.ডিজিটেল ডাটা","1.डिजिटल डेटा, 2.डिजिटल डेटा"
ডিজিটেল সুবিধা,डिजिटल सुविधा
ডিজিটেল ফিল্টাৰ,डिजिटल फिल्टर
ডিজিটেল লাইব্ৰেৰী,डिजिटल लायब्ररी
ডিজিটেল মডুলেচন,डिजिटल मॉड्यूलेशन
"1. ডিজিটেল প্ৰদৰ্শন, 2. ডিজিটেল মনিটৰ","1. डिजिटल डिस्प्ले, 2. डिजिटल मॉनिटर"
ডিজিটেল ইমেজ,डिजिटल प्रतिमा
"১/ ডিজিটেল স্বাক্ষৰ, ২/ ডিজিটেল স্বাক্ষৰ","1. डिजिटल स्वाक्षरी, 2. डिजिटल स्वाक्षरी"
ডিজিটেল চুইচ,डिजिटल स्विच
ডিজিটেল এনালগ কনভাৰ্টাৰ,डिजिटल अॅनालॉग कनवर्टर
ডিজিটাইজেচন,डिजिटायझेशन
ডিজিটাইজেচন,डिजिटायझेशन
ডিজিটাইজাৰ,डिजिटायझर
ডাইঅ&#39;ড,डायोड
পোনপটীয়া,प्रथमदर्शनी
প্ৰত্যক্ষ ঠিকনা,थेट पत्ता
প্ৰত্যক্ষ ৰূপান্তৰ,थेट रूपांतरण
প্ৰত্যক্ষ সংযোজন,थेट जोडणी
"1. প্ৰত্যক্ষ মেমৰি অভিগম, 2. প্ৰত্যক্ষ মেমৰি অভিগম (DMA)","1. डायरेक्ट मेमरी ऍक्सेस, 2. डायरेक्ट मेमरी ऍक्सेस (DMA)"
প্ৰত্যক্ষ মেমৰি অভিগম (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
প্ৰত্যক্ষ পদ্ধতি,थेट पद्धत
দিশ নিৰ্দেশনা,दिशानिर्देश
ডাইৰেকটৰী,निर्देशिका
"1. ডাইৰেকটৰি চাৰ্ভাৰ, 2. ডাইৰেকটৰি চাৰ্ভাৰ","1. निर्देशिका सर्व्हर, 2. निर्देशिका सर्व्हर"
ডাইৰেকটৰি সেৱা,निर्देशिका सेवा
অক্ষম,अक्षम
সংকেত নিষ্ক্ৰিয় কৰা,सिग्नल अक्षम करणे
"১.সংযোগ বিচ্ছিন্ন কৰা, ২.সংযোগ বিচ্ছিন্ন কৰা","1. डिस्कनेक्शन, 2. डिस्कनेक्शन"
"১.বিচ্ছিন্ন, ২.বিচ্ছিন্ন","1. स्वतंत्र, 2. स्वतंत्र"
"১.ডিস্ক, ২.ডিস্ক","1. डिस्क, 2. डिस्क"
"1. ডিষ্কৰ ঠিকনা, 2. ডিষ্কৰ ঠিকনা","1. डिस्क पत्ता, 2. डिस्क पत्ता"
"1. ডিস্ক এৰে, 2. ডিস্ক এৰে","1. डिस्क अॅरे, 2. डिस्क अॅरे"
"1. ডিস্ক ক্ষমতা, 2. ডিস্ক ক্ষমতা","1. डिस्क क्षमता, 2. डिस्क क्षमता"
"1. ডিস্ক ড্ৰাইভাৰ, 2. ডিস্ক ড্ৰাইভ","1. डिस्क ड्रायव्हर, 2. डिस्क ड्राइव्ह"
ডিস্ক নথিপত্ৰ,डिस्क फाइल
"1. ডিস্ক মেমৰি, 2. ডিস্ক মেমৰি, 3. ডিস্ক মেমৰি, 4. ডিষ্ক মেমৰি","1. डिस्क मेमरी, 2. डिस्क मेमरी, 3. डिस्क मेमरी, 4. डिस्क मेमरी"
ডিস্ক অপাৰেটিং চিস্টেম (DoS),डिस्क ऑपरेटिंग सिस्टम (DoS)
ডিস্ক পেকেজ,डिस्क पॅकेज
"1.চকৰিকা চাৰ্ভাৰ, 2.ডিস্ক চাৰ্ভাৰ","1.चक्रिका सर्व्हर, 2.डिस्क सर्व्हर"
"1. ডিষ্ক সংৰক্ষণ, 2. ডিষ্ক সংৰক্ষণ","1. डिस्क स्टोरेज, 2. डिस्क स्टोरेज"
ডিস্কেট,डिस्केट
ফাইল প্ৰদৰ্শন কৰক,फाइल प्रदर्शित करा
ছবি প্ৰদৰ্শন কৰক,प्रतिमा प्रदर्शित करा
নিষ্পত্তি,विल्हेवाट
দূৰত্ব,अंतर
দূৰত্বৰ ফলন,अंतर कार्य
বিকৃতি,विकृती
বিলি কৰা হ’ল,वितरित
বিতৰণ কৰা তথ্য,वितरित डेटा
বিতৰণ কৰা চাৰ্ভাৰ,वितरित सर्व्हर
"1.বিতৰিত ব্যৱস্থা, 2.বিতৰিত ব্যৱস্থা","1.वितरित प्रणाली, 2.वितरित प्रणाली"
বিতৰক,वितरक
নথিপত্ৰ,दस्तऐवज
নথিপত্ৰ স্বীকৃতিপ্ৰাপ্ত,दस्तऐवज मान्यताप्राप्त
"1. দস্তাবেজ উইন্ডো, 2. দস্তাবেজ উইন্ডো","1. दस्तऐवज विंडो, 2. दस्तऐवज विंडो"
নথিপত্ৰ,दस्तऐवजीकरण
"ডমেইন, ডমেইন","डोमेन, डोमेन"
ডমেইনৰ নাম,डोमेनचे नाव
"1. ডট মেট্ৰিক্স প্ৰিন্টাৰ, 2. ডট মেট্ৰিক্স প্ৰিন্টাৰ","1. डॉट मॅट्रिक्स प्रिंटर, 2. डॉट मॅट्रिक्स प्रिंटर"
"তলত, তলত","खाली, खाली"
"১.এভালিংক, ২.বৰ্গ","1.अवलिंक, 2.स्क्वेअर"
ডাউনল’ড,डाउनलोड करा
ডাউনলোড সময়,डाउनलोड वेळ
ট্ৰেকচন,कर्षण
DRAM (ডাইনামিক ৰেম),DRAM (डायनॅमिक रॅम)
ৰানঅফ,प्रवाह
ড্ৰাইভাৰ,चालक
পাত,पाने
তালিকা বাকচ ড্ৰপ কৰক,ड्रॉप लिस्ट बॉक्स
ড্ৰাম ড্ৰাইভ,ड्रम ड्राइव्ह
"1.ড্ৰাম প্ৰিন্টাৰ, 2.ড্ৰাম প্ৰিন্টাৰ","1.ड्रम प्रिंटर, 2.ड्रम प्रिंटर"
"১.ইম ইউনিট, ২.ড্ৰাম ইউনিট","1. इम युनिट, 2. ड्रम युनिट"
"১.দ্বৈততা, ২. bi","1. द्वैत, 2. द्वि"
দ্বৈত ঘনত্ব,दुहेरी घनता
"১/ নিৰৱ ঠিকনা, ২/ ভুৱা ঠিকনা","1. मूक पत्ता, 2. बनावट पत्ता"
ভাণ্ডাৰ,डंप
ডুপ্লেক্স বৰ্তনী,डुप्लेक्स सर्किट
বৈধকৰণ,कायदेशीरकरण
কি&#39; কি&#39;,की की
"১.ডি ভি ডি আৰ./ডব্লিউ , ২. ডিভিডি পঢ়া, ৩. লিখা","1.D V D R./W, 2. डीव्हीडी वाचन, 3. लेखन"
DVD ROM,डीव्हीडी रॉम
গতিশীল নিৰ্দেশনা,डायनॅमिक सूचना
"1.ডাইনামিক মেমৰি, 2.ডাইনামিক মেমৰি","1.डायनॅमिक मेमरी, 2.डायनॅमिक मेमरी"
"১.গতিবিদ্যা, ২.গতিশীলতা","1. डायनॅमिक्स, 2. डायनॅमिक्स"
ই খ গ ঘ আই চি,E B C D I C
ই-ব্যৱসায়,ई-व्यवसाय
প্ৰতিধ্বনি,प्रतिध्वनी
"১.ই-কমাৰ্চ, ২.ই-কমাৰ্চ","1.ई-कॉमर्स, 2.ई-कॉमर्स"
সম্পাদনা কৰা,संपादन
সম্পাদক,संपादक
শিক্ষাগত প্ৰযুক্তি,शैक्षणिक तंत्रज्ञान
ই ই প ৰম,e e p rom
"১/ অৰ্থপূৰ্ণ ঠিকনা, ২/ ফলপ্ৰসূ ঠিকনা","1. अर्थपूर्ण पत्ता, 2. प्रभावी पत्ता"
অৰ্থপূৰ্ণ অপাৰেণ্ড ঠিকনা,अर्थपूर्ण ऑपरेंड पत्ता
ফলপ্ৰসূ কাৰ্য্য,प्रभावी कृती
ফলপ্ৰসূ UID,प्रभावी UID
ফলপ্ৰসূ সংক্ৰমণ কাৰ্য্য,प्रभावी ट्रांसमिशन ऑपरेशन
অক্টল বাইট,ऑक्टल बाइट
"ইলেক্ট্ৰনিক লাৰ্নিং, ই-লাৰ্নিং","इलेक्ट्रॉनिक शिक्षण, ई-लर्निंग"
নিৰ্বাচন এলগৰিদম,निवडणूक अल्गोरिदम
ইলেক্ট্ৰনিক মেইল সেৱা (ই-মেইল),इलेक्ट्रॉनिक मेल सेवा (ई-मेल)
"১.ইলেক্ট্ৰনিক প্ৰিন্টিং, ২.ইলেক্ট্ৰনিক প্ৰিণ্টাৰ","1.इलेक्ट्रॉनिक प्रिंटिंग, 2.इलेक्ट्रॉनिक प्रिंटर"
বৈদ্যুতিক একাউণ্টিং মেচিন,इलेक्ट्रिकल अकाउंटिंग मशीन
ইলেক্ট্ৰনিক্স,इलेक्ट्रॉनिक्स
ইলেক্ট্ৰনিক এক্সজেষ্ট চিষ্টেম (ECS),इलेक्ट्रॉनिक एक्झॉस्ट सिस्टम (ECS)
ইলেক্ট্ৰনিক ডাটা এক্সচেঞ্জ (EDI),इलेक्ट्रॉनिक डेटा एक्सचेंज (EDI)
ইলেক্ট্ৰনিক ডাটা প্ৰচেছিং,इलेक्ट्रॉनिक डेटा प्रोसेसिंग
ইলেক্ট্ৰনিক ব্ৰ&#39;চাৰ,इलेक्ट्रॉनिक ब्रोशर
ইলেক্ট্ৰনিক ধন হস্তান্তৰ ব্যৱস্থা (EFTS),इलेक्ट्रॉनिक निधी हस्तांतरण यंत्रणा (EFTS)
"১.ইলেক্ট্ৰনিক জাৰ্নেল, ২.ইলেক্ট্ৰনিক জাৰ্নেল","1.इलेक्ट्रॉनिक जर्नल, 2.इलेक्ट्रॉनिक जर्नल"
ইলেক্ট্ৰনিক প্ৰকাশন,इलेक्ट्रॉनिक प्रकाशन
ইলেক্ট্ৰনিক চুইচ,इलेक्ट्रॉनिक स्विच
"উপাদান, উপাদান","घटक, घटक"
ই-মেইল,ई-मेल
"১/ ই-মেইল ঠিকনা, ২/ ইলেক্ট্ৰনিক মেইলিং ঠিকনা","1. ई-मेल पत्ता, 2. इलेक्ट्रॉनिक मेलिंग पत्ता"
এম্বেডেড চিস্টেম,एम्बेडेड प्रणाली
এম্বেডিং,एम्बेडिंग
এমিটাৰ সংযুক্ত লজিক (ECL),एमिटर कपल्ड लॉजिक (ECL)
খালী ঠাই,मोकळी जागा
"১.উকা শিকলি, ২.উকা শিকলি","1. कोरी साखळी, 2. कोरी साखळी"
যান্ত্ৰিকীকৰণ,यांत्रिकीकरण
"১.কেপচুলেচন, ২.কেপচুলেচন","1.कॅप्सुलेशन, 2.कॅप्सुलेशन"
ডিকোডাৰ,डिकोडर
এনকোডিং,एन्कोडिंग
"১.এনকোডাৰ, ২.কোডাক","1. एन्कोडर, 2. कोडॅक"
লুকাই থকা তথ্য,लपलेला डेटा
লুকাই থকা নথিপত্ৰপ্ৰণালী,लपलेली फाइल सिस्टम
"1. এনক্ৰিপচন, 2. ক&#39;ডিং, 3. এনকোডিং","1. एन्क्रिप्शन, 2. कोडिंग, 3. एन्कोडिंग"
ব্লকৰ শেষ,ब्लॉक एंड
ফাইল-অন্ত,फाइल-एंड
ব্যৱহাৰকাৰী,वापरकर्ता
প্ৰৱেশদ্বাৰ,प्रविष्ट करा
প্ৰৱেশ চাবি,एंट्री की
"১.উদ্যম সৰৱাৰ, ২.উদ্যম সেৱক","१.उद्यम सरवर, २.उद्यम सेवक"
উদ্যোগ ব্যৱস্থা,एंटरप्राइझ प्रणाली
ক্ষমতা,शक्ती
ক্ষমতা আত্মীয়তা,शक्ती आत्मीयता
প্ৰৱেশৰ সময়,प्रवेश वेळ
ইনপুট ভেৰিয়েবল,इनपुट व्हेरिएबल
গণনাযোগ্য,मोजण्यायोग्य
পৰিৱেশ,वातावरण
"১.যুগ, ২. যুগ, ৩. নিৰ্দেশনা মুহূৰ্ত","1.युग, 2. युग, 3. सूचना क्षण"
EPRAM (বিত্তীয় প্ৰগ্ৰেমেবল কেৱল পঢ়িব পৰা মেমৰি),EPRAM (फायनान्स प्रोग्राम करण्यायोग्य वाचनीय मेमरी)
এপ্সিলন কনষ্ট্ৰিক্টৰ,एप्सिलॉन कन्व्हेक्टर
ইকুৱেলাইজাৰ,तुल्यकारक
সঁজুলি,उपकरणे
সমতুল্যতা শ্ৰেণী,समतुल्य वर्ग
সমতুল্য সম্পৰ্ক,समतुल्य संबंध
"১/ বিলুপ্তি, ২) নিৰ্মূল","1. विलोपन, 2. निर्मूलन"
ভুল সংশোধন ক&#39;ড,त्रुटी सुधारणे कोड
ভুল সংশোধন,त्रुटी सुधारणे
ভুল ধৰা পেলোৱা,त्रुटी शोधणे
ভুল নিয়ন্ত্ৰণ,त्रुटी हाताळणी
ত্ৰুটি বাৰ্তা,त्रुटी संदेश
ভুলৰ হাৰ,त्रुटी दर
ত্ৰুটি পুনৰুদ্ধাৰ,त्रुटी पुनर्प्राप्ती
ভুলৰ নাম,त्रुटी नाव
পলায়ন চিহ্ন,सुटका प्रतीक
ইথাৰনেট,इथरनेट
কাৰ্যক্ৰম,कार्यक्रम
ইভেন্ট শৃংখল,कार्यक्रम साखळी
ইভেন্ট নিয়ন্ত্ৰণ,घटना नियंत्रण
ইভেন্ট কাউণ্টাৰ,कार्यक्रम काउंटर
ব্যতিক্ৰম নিয়ন্ত্ৰণ,अपवाद हाताळणी
বিনিময় ডিষ্ক সংৰক্ষণ,एक्सचेंज डिस्क स्टोरेज
বৰ্জন,बहिष्कार
একচেটিয়া আৰু (x বা),अनन्य आणि (x किंवा)
এক্সিকিউটেবল প্ৰগ্ৰেম,एक्झिक्युटेबल प्रोग्राम
এক্সিকিউচন ষ্টেটমেন্ট,अंमलबजावणी विधान
নিৰ্বাচিত অনুসন্ধান,निवडक शोध
বিদ্যমান,विद्यमान
সমস্যা,समस्या
বিশেষজ্ঞ ব্যৱস্থা,तज्ञ प्रणाली
"১.প্ৰকাশ, ২. অভিব্যক্তি","1. अभिव्यक्ती, 2. अभिव्यक्ती"
সম্প্ৰসাৰিত চিত্ৰাঙ্কিত মেট্ৰিক্স (x g a),विस्तारित ग्राफिकल मॅट्रिक्स (x g a)
বৰ্ধিত ঔদ্যোগিক মানদণ্ড (EIS),विस्तारित औद्योगिक मानके (EIS)
অভাৰলোড মেচিন,ओव्हरलोड मशीन
বৰ্ধিত স্মৃতিশক্তি,विस्तारित मेमरी
"১/ বৰ্ধিত নিখুঁততা, ২) বৰ্ধিত সঠিকতা","1. विस्तारित अचूकता, 2. विस्तारित अचूकता"
"1.Extended Sorting, 2.Extended পৃথকীকৰণ","1.विस्तारित वर्गीकरण, 2.विस्तारित पृथक्करण"
কল আউট কৰক,कॉल करा
বাহ্যিক ভুল,बाह्य त्रुटी
বাহিৰৰ কাৰ্য্য,बाह्य कार्य
বাহ্যিক বাধা,बाह्य व्यत्यय
"1.বাহ্যিক স্মৃতিশক্তি, 2.বাহ্যিক স্মৃতিশক্তি","1.बाह्य मेमरी, 2.बाह्य मेमरी"
বাহ্যিক স্মৃতিশক্তি,बाह्य मेमरी
বাহ্যিক মডেম,बाह्य मोडेम
বাহ্যিক উল্লেখ,बाह्य संदर्भ
বাহ্যিক অনুসন্ধান,बाह्य शोध
বাহ্যিক সংৰক্ষণ ডিভাইচ,बाह्य स्टोरेज डिव्हाइस
নিষ্কাশন,काढणे
বহিঃপ্ৰক্ষেপণ,एक्सट्रापोलेशन
পেনেল আখৰ প্ৰিন্টাৰ,पॅनेल वर्ण प्रिंटर
বিফল-নিৰাপদ কাৰ্য্য,अयशस्वी-सुरक्षा ऑपरेशन
বিফলতাৰ হাৰ,अपयशाचा दर
বিফলতা নিৰ্গমন,अयशस्वी डिस्चार्ज
মিছা ক&#39;ড,खोटा कोड
মিছা ভুল,खोटी चूक
"১.বিনিয়োগ, ২.বিনিয়োগ পইণ্ট","1.गुंतवणूक, 2.गुंतवणुकीचे गुण"
"1. ইছ্যু, 2. ইছ্যু নম্বৰ","1. अंक, 2. अंक क्रमांक"
