Tamil,Hindi
அணி இணை,मैटिक्स का संयुग्मी
இணை வரிசைமாற்றம்,संयुग्मी क्रमचय
இணைந்த மாறி,संयुग्मी परिवर्त
"யோகா, சேர்க்கை","योग, युति"
தொடர்ச்சியாக,क्रमागत
தொடர்ச்சியான எண்கள்,क्रमागत संख्याएँ
ஆற்றல் பாதுகாப்பு,ऊर्जा-संरक्षण
வெகுஜன பாதுகாப்பு,संहति-संरक्षण
புரவலர்,संरक्षी
"நிலைத்தன்மை, நிலைத்தன்மை, நிலைத்தன்மை, நிலைத்தன்மை","संगति, अविरोध, गाढ़ता, गाढ़ापन"
சீரான கட்டுப்பாடுகள்,संगति प्रतिबंध
"இணக்கமான மதிப்பீடு, எதிர் மதிப்பீடு","संगत आकल, अविरोधी आकल"
"நிலையான மதிப்பீட்டாளர், முரண்பாடற்ற மதிப்பீட்டாளர்","संगत आकलक, अविरोधी आकलक"
"முரண்பாடற்ற மாதிரி, இணக்கமான மாதிரி","अविरोधी प्रतिदर्शज, संगत प्रतिदर्शज"
"இணக்கமான நிறுவனங்கள், முரண்படாத நிறுவனங்கள்","संगत निकाय, अविरोधी निकाय"
பணியகம்,कन्सॉल
"நிலையான, நிலையான, நிலையான, அசையாத, மாறாத, சீரான","नियत, स्थिर, अचर, अचल, अपरिवर्ती, एकसमान"
சீரான முடுக்கம்,एकसमान त्वरण
நிலையான செயல்பாடு,अचर फलन
ஈர்ப்பு புள்ளி,गुरुत्वांक
ஒருங்கிணைப்பு மாறிலி,समाकलन-अचर
விகிதாச்சார மாறிலி,आनुपातिकता स्थिरांक
நிலையான அளவுரு,अचर प्राचल
நிலையான பல்லுறுப்புக்கோவை,अचर बहुपद
நிலையான விகிதம்,नियत समानुपात
சீரான நகர்வு,एकसमान चाल
நிலையான கால,अचर पद
சீரான வேகம்,एकसमान वेग
படைப்பாளியின் சமன்பாடு,रचक समीकरण
கட்டுப்பாடு,व्यवरोध
"உருவாக்க, கட்டமைக்க","रचना करना, निर्माण करना"
உருவாக்கம்,रचना
நுகர்வோர் விருப்பத்தேர்வுகள்,उपभोक्ता वरीयता
நுகர்வு செயல்பாடு,उपभोग फलन
தொடுகோடு கோணம்,स्पर्श-कोण
தொடர்பு புள்ளி,संपर्क बिंदु
அடங்கியுள்ளது,अंतर्विष्ट
இணைப்பு அட்டவணை,आसंग सारणी
தொடர்ச்சியான இயக்கவியல்,सांतत्यक यांत्रिकी
வெவ்வேறு நிதி,वितत भिन्न
நிதி தயாரிப்பு,वितत गुणनफल
"தொடர்ச்சி, தொடர்ச்சி","सांतत्य, सातत्य"
செயல்பாடுகளின் தொடர்ச்சி,फलन का सांतत्य
தொடர்ச்சியான சோதனை,सांतत्य परीक्षण
"தொடர்ச்சியான, உடைக்கப்படாத, உடைக்கப்படாத, தொடர்ச்சியான, தொடர்ச்சியான","संतत, अखंड, अविछिन्न, अविरत, सतत"
தொடர்ச்சியான வழித்தோன்றல்,संतत अवकलज
தொடர்ச்சியான விநியோகம்,संतत बंटन
தொடர்ந்து மேலே,उपरितः संतत
தொடர்ச்சியான செயல்பாடு,संतत फलन
தொடர்ந்து வேறுபடக்கூடியது,संतततः अवकलनीय
தொடர்ச்சியான வரைபடம்,संतत प्रतिचित्र
தொடர்ச்சியான மேப்பிங்,संतत प्रतिचित्रण
தொடர்ச்சியான நிகழ்தகவு அடர்த்தி செயல்பாடு,संतत प्रायिकता घनत्व फलन
தொடர்ச்சியான நிகழ்தகவு விநியோகம்,संतत प्रायिकता बंटन
தொடர்ச்சியான சீரற்ற மாறி,संतत यादृच्छिक चर
தொடர்ச்சியான மாதிரி இடம்,संतत प्रतिदर्श समष्टि
தொடர்ச்சியான மாறி,संतत चर
தொடர்ச்சியான அலை,संतत तरंग
"தொடர்ச்சி, தொடர்ச்சி","सांतत्यक, कन्टिनुअम"
தொடர்ச்சியான கோட்பாடு,सांतत्यक-अभिगृहीत
உண்மையான எண் தொகுப்பு,वास्तविक-संख्या समुच्चय
தொடர்ச்சியான கொள்கை,सांतत्यक सिद्‌धांत
விளிம்பு ஒருங்கிணைப்பு,कन्टूर समाकलन
சுருக்க வரைபடம்,संकुचन प्रतिचित्रण
எதிர்க்கவும்,विरोध
பிரதிபலிப்பு,प्रतिपरिवर्त
கட்டுப்பாடு,नियंत्रण
கட்டுப்பாட்டு விளக்கப்படம்,नियंत्रण-संचित्र
சராசரி கட்டுப்பாட்டு விளக்கப்படம்,माध्यों का नियंत्रण संचित्र
குறைபாடுகள் கட்டுப்பாடு,दोषों का नियंत्रण
வளாகத்தின் கட்டுப்பாடு,परिसरों का नियंत्रण
மாறிகள் கட்டுப்பாடு,चरों का नियंत्रण
"குவிய, குவிய","अभिसरित करना, अभिसरित होना"
குவிதல் என்று பொருள்,माध्य अभिसरण
சதுரம் என்றால் ஒன்றிணைதல்,वर्ग माध्य अभिसरण
நிகழ்தகவில் ஒன்றிணைதல்,प्रायिकता में अभिसरण
ஒருங்கிணைப்பு வரம்பு,अभिसरण सीमा
குவிதல் ஆரம்,अभिसरण त्रिज्या
ஒன்றிணைந்த பகுதி,अभिसरण प्रदेश
"ஒருங்கிணை (ver.), converge (n.)","अभिसारी (क्रि.), अभिसरक (सं.)"
குவிந்த வரிசை,अभिसारी अनुक्रम
குவிந்த தொடர்,अभिसारी श्रेणी
"எதிர், எதிர்","विलोम, विपरीत"
"மாறாக, வைத்யாசனே",विलोमतः व्यत्यासाने
மாற்று பின்னம்,रूपांतरण भिन्न
மாற்று அட்டவணை,रूपांतरण सारणी
விலகி எதிர்கொள்ளும்,अवमुख
எதிர்கொள்ளும் உடல்,अवमुख पिंड
எதிர் கலவை,अवमुख संयोजन
எதிர்கொள்ளும் கவர்,अवमुख समावरक
மாறுபட்ட செயல்பாடு,अवमुख फलन
நேரியல் திரட்சியை எதிர்கொள்ளும்,अवमुख रैखिक संचय
நேரியல் நிரலாக்கத்தை எதிர்கொள்ளும்,अवमुख रैखिक प्रोग्रामन
தொலைதூர மக்களை எதிர்கொள்கிறது,अवमुख दूरीक समष्टि
எதிர்கொள்ளும் பாலிஹெட்ரான்,अवमुख बहुफलक
நிரலாக்கத்தை எதிர்கொள்கிறது,अवमुख प्रोग्रामन
எதிர்கொள்ளும் பகுதி,अवमुख प्रदेश
எதிர்கொள்ளும் தொகுப்பு,अवमुख समुच्चय
வெப்பச்சலனம்,संवलन
ஒருங்கிணைந்த ஒருங்கிணைப்பு,संवलन समाकल
சுருக்க தேற்றம்,संवलन प्रमेय
"ஒருங்கிணைப்பு, ஒருங்கிணைப்பு, இணைவு","निर्देशी, निर्देशांक, उपसहसंयोजकता"
இயக்குனர் அச்சு,निर्देशक अक्ष
ஒருங்கிணைப்பு வடிவியல்,निर्देशांक ज्यामिति
ஒருங்கிணைப்பு விமானம்,निर्देशांक समतल
ஒருங்கிணைப்புகள்,निर्देशांक
"ஒருங்கிணைப்பு அமைப்பு, அறிவுறுத்தல் அமைப்பு","निर्देशांक पद्‌धति, निर्देश तंत्र"
கோப்பர்நிக்கஸ்-உடல்,कोपर्निकस-निकाय
பிளானர்,समतलीय
கோப்ளனார் படை,समतलीय बल
சமதளம்,समतलीयता
முதன்மை எண்,असहभाज्य संख्या
"திருத்தம் பெருக்கி, திருத்தம் பெருக்கி","संशोधन गुणक, संशुद्‌धिगुणक"
சரியான தீர்வு,सही हल
இணை உறவு,सहसंबंध
தொடர்பு குணகம்,सहसंबंध गुणांक
தொடர்பு வரைபடம்,सहसंबंध आरेख
தொடர்பு செயல்பாடு,सहसंबंध फलन
"தொடர்பு அணி, தொடர்பு அணி","सहसंबंध आव्यूह, सहसंबंध मैट्रिक्स"
தொடர்பு விகிதம்,सहसंबंधानुपात
தொடர்பு வரைபடம்,सहसंबंध-चित्र
தொடர்பு-பட பகுப்பாய்வு,सहसंबंध-चित्र विश्लेषण
"ஒத்துப்போக, ஒத்துப்போக","संगत होना, तदनुरूपी होना"
சங்க விதிகள்,संगति-नियम
தொடர்புடைய கோணம்,संगत कोण
இணக்கமான பக்கம்,संगत पार्श्व
அமைக்கப்பட்டது,सहसमुच्चय
"கொசைன், கோடிசியா","कोसाइन, कोटिज्या"
கொசைன் விதி,कोटिज्या नियम
செலவு பகுப்பாய்வு,लागत विश्लेषण
செலவு அதிகரிப்பு,लागत अधिकतमीकरण
எண்ணக்கூடிய கோட்பாடு,गणनीयता-अभिगृहीत
எண்ணத்தக்க,गणनीय
கணக்கிடக்கூடிய சேர்க்கை,गणनीय योज्यता
கணக்கிடக்கூடிய அடிப்படை,गणनीय आधार
கணக்கிடக்கூடிய அடிப்படை,गणनीय आधार
கணக்கிடக்கூடிய தொகுப்பு,गणनीय समुच्चय
எண்ணத்தக்க அளவில் எல்லையற்றது,गणनीयतः अनंत
"கால்குலேட்டர், பேனல், கவுண்டர்","गणित्र, फलक, काउंटर"
எதிரெதிர் திசை விரயம்,वामावर्त अपसव्य
எதிர் உதாரணம்,प्रत्युदाहरण
இணை மாறுபாடு,सहप्रसरण
இணைவு விதி,सहप्रसरण नियम
covariance matrix,सहप्रसरण आव्यूह
இணைவு முறை,सहप्रसरण विधि
இணைவு முறை,सहप्रसरण विधि
க்ரேமர் சட்டம்,क्रैमर-नियम
க்ரேமர்-ராவ் சமத்துவமின்மை,क्रैमर-राव असमिका
புறநிலை செயல்பாடு,उद्देश्य फलन
முக்கியமான கோணம்,क्रांतिक कोण
முக்கியமான புள்ளி,क्रांतिक बिंदु
செயல்பாட்டின் முக்கிய புள்ளி,फलन का क्रांतिक बिंदु
முக்கிய மதிப்பு,क्रांतिक मान
முக்கியமான வேகம்,क्रांतिक वेग
தலைகீழ் தொடர்பு செயல்பாடு,व्यतिसहसंबंध फलन
"vector-product, vector-product","वेक्टर-गुणनफल, सदिश गुणनफल"
இடி மின்னல் விகிதம்,वज्रानुपात
குறுக்கு வெட்டு,अनुप्रस्थ परिच्छेदन
குறியாக்கவியல்,गूढ़लेख
"கன சதுரம், கன சதுரம்","घन, क्यूब"
கனசதுர எண்,घन संख्या
கன வேர்,घनमूल
"கன சதுரம், கனசதுரம், கன சதுரம், இருபடி, முக்கோணம், கன சதுரம்","घन, घनाकृति, घनीय, त्रिघात, त्रिसमलंबाक्ष, घनीय"
"கன சதுரம், கன சதுரம், கன சதுரம்","घन, घनाकृति, घनीय"
இருபடி சமன்பாடு,त्रिघात समीकरण
கன அங்குலங்கள்,घन इंच
கன மீட்டர்,घन मीटर
இருபடி பரவளைய,त्रिघात परवलय
கன வேர்,घनमूल
மூன்று கால,त्रिघाती पद
ஆர்த்தோகனல் இணை,लंबकोणिक समांतर
"ஒட்டுமொத்தமாக தொகுக்கப்பட்டது,",संचयी संकलित
ஒட்டுமொத்த வளைவு,संचयी वक्र
ஒட்டுமொத்த விநியோக செயல்பாடு,संचयी बंटन फलन
ஒட்டுமொத்த அதிர்வெண்,संचयी बारंबारता
ஒட்டுமொத்த அதிர்வெண் செயல்பாடு,संचयी बारंबारता फलन
ஒட்டுமொத்த அலைவரிசை வரைபடம் ஒட்டுமொத்த அலைவரிசை வரைபடம்,"संचयी बारंबारता आलेख, संचयी बारंबारता ग्राफ"
ஒட்டுமொத்த நிகழ்தகவு செயல்பாடு,संचयी प्रायिकता फलन
"கார்ல், குண்டல்","कर्ल, कुंतल"
இரு இணை வளைவு,द्विप्राचल वक्र-कुल का कर्ल
திசையன் சுருட்டை,सदिश का कर्ल
"வில், வளைவு","धनुःकोष्ठक, धनुर्बधनी"
ஓடை,धारा
நகரும் புள்ளி,चलित बिंदु
வளைவு,वक्रता
வளைவு விளைவு,वक्रता-प्रभाव
வளைவு,वक्र
வளைந்த கோடு,वक्र रेखा
வளைவு தடமறிதல்,वक्र अनुरेखण
வளைவான அறிகுறி,वक्रेखी अनंतस्पर्शी
வளைவு ஆயத்தொகுப்புகள்,वक्रेखी निर्देशांक
வளைவு பின்னடைவு,वक्रेखी समाश्रयण
"நீர்வீழ்ச்சி, cusp","उभयाग्र, कस्प"
"சக்கரம், சுழற்சி, சுழற்சி, வார்ப்பு சக்கரம், சுருக்க சக்கரம்","चक्र, आवर्तन, साइकिल, ढलाई चक्र, संचन चक्र"
சுழற்சி மாறுபாடு,चक्रीय विचरण
சுழற்சி திசையன் தயாரிப்பு,चक्रीय सदिश गुणनफल
சுழற்சி தேவை,चक्रीय मांग
சுழற்சி வெளிப்பாடு,चक्रीय व्यंजक
சுழற்சி குழு,चक्रीय समूह
சுழற்சி வரிசைமாற்றம்,चकीय क्रमचय
"cycloid, cycloid","चक्रज, साइक्लोइड"
"உருளை, உருளை","बेलन, सिलिन्डर"
"உருளை, உருளை, உருளை, உருளை","बेलनाकार, सिलिन्डराकार, बेलनी, सिलिन्डरी"
சிலிண்டர் பக்கம்,सिलिन्डराकार पृ्ष्ठ
"பூஜ்யம், மறைக்குறியீடு","शून्य, सिफर"
தில்பெர்ட்டின் கோட்பாடு,डिलंबर्ट-सिद्‌धांत
எளிமையான ஹார்மோனிக் இயக்கத்தை குறைக்கிறது,अवमंदित सरल आवर्त गति
damping மாறிலி,अवमंदन स्थिरांक
"தத், உபாட்டா, டேட்டா, டிரஸ்ட்","दत्त, उपात्त, आंकड़ा, न्यास"
தத் முயற்சி,दत्त उपक्रमण
நம்பிக்கை வள அமைப்பு,न्यास संसाधन प्रणाली
தரவு செயலி,आंकड़ा संसाधित्र
தரவுத்தாள்,आंकड़ा पत्र
தசாகோணம்,दशभुज
டெகாகிராம்,डेकाग्राम
தசமீட்டர்,डेकामीटर
சிதைவு குறியீடு,क्षयांक
சிதைவு வளைவு,क्षय वक्र
நேர்த்தியான செயல்பாடு,शिष्ट फलन
தேசிகிராம்,डेसीग्राम
தசம,दशमक
"தசம, தசம","दशमलव, दशमिक"
தசம குறியீடு,दशमिक कोड
தசம குறியிடப்பட்ட இலக்கம்,दशमलव कोडित अंक
தசம விரிவாக்கம்,दशमिक प्रसार
தசம பின்னம்,दशमलव भिन्न
தசம குறியீடு அமைப்பு,दशमलव संकेतन पद्‌धति
தசம குறியீடு அமைப்பு,दशमलव अंकन पद्‌धति
தசம புள்ளி,दशमलव बिंदु
தசம அளவு,दशमलव मापक्रम
தசம அமைப்பு,दशमलव पद्‌धति
டெசிமீட்டர்,डेसीमीटर
குறியாக்கம்,कूटवाचन
முடிவு மாதிரி,निर्णय निदर्श
முடிவு கோட்பாடு,निर्णय सिद्‌धांत
முடிவு மாறி,निर्णय चर
"குறிவிலக்கி, குறிவிலக்கி","कूटवाचक, विकोडक"
"குறியாக்கம், குறியாக்கம்","कूटवाचन, विकोडन"
பிரிக்கக்கூடிய தொகுப்பு,वियोज्य समुच्चय
குறைகிறது,ह्रासमान
செயல்பாடு குறைகிறது,ह्रासमान फलन
Dedekind-கட்,डेडेकिन्ड-कट
Dedekind-தேற்றம்,डेडेकिन्ड-प्रमेय
இணைத்துக்கொள்ள,निगमन करना
பெருநிறுவன நடைமுறை,निगमनिक रीति
தவறான,सदोष
வரையறை சமன்பாடு,परिभाषी समीकरण
திட்டவட்டமான ஒருங்கிணைந்த,निश्चित समाकल
நிலையான அணி,निश्चित मैट्रिक्स
"வரையறை, தெளிவு, உறுதி","परिभाषा, स्पष्टता, निश्चय"
சிதைவு வளைவு,विरूपण वक्र
சிதைந்த பக்கம்,विकृत पृष्ठ
"அநாகரிகம், துஷ்பிரயோகம்","अपभ्रष्टता, अपह्रास"
போக்குவரத்து சிக்கல்களில் துல்லியமின்மை,परिवहन समस्याओं में अपभ्रष्टता
"பட்டம், பட்டம், சக்தி, பட்டம், அளவு, அளவு, பட்டம்","डिग्री, अंश, घात, कोटि, मात्रा, परिमाण, अंशांक"
வேறுபட்ட சமன்பாட்டின் சக்தி,अवकल समीकरण का घात
"சுதந்திரத்தின் அளவு, சுதந்திரத்தின் அளவு","स्वतंत्रता की कोटि, स्वातंत्र्य कोटि"
பல்லுறுப்புக்கோவையின் சக்தி,बहुपद का घात
வெளியேற்றப்பட்ட பரிவாரங்கள்,निष्कासित प्रतिवेश
டெல்டா செயல்பாடு,डेल्टा फलन
தேவை மற்றும் பயன்பாட்டு வளைவு,मांग और उपयोगिता वक्र
கோரிக்கை சமன்பாடு,मांग समीकरण
கோரிக்கை செயல்பாடு,मांग फलन
மக்கள்தொகை ஆய்வுகள்,जनसांख्यिकीय अध्ययन
மக்கள்தொகையியல்,जनसांख्यिकी
அறுக்கும் தேற்றம்,द-मॉयवर प्रमेय
"நிரூபிக்க, சாட்சியமளிக்க, நிரூபிக்க","निरूपण करना, प्रमाण देना, निदर्शन करना"
"பிரதிநிதித்துவம், ஆதாரம், ஆர்ப்பாட்டம், ஆர்ப்பாட்டம்","निरूपण, प्रमाण, निदर्शन, प्रदर्शन"
பிரதிநிதித்துவ வடிவியல்,निरूपणात्मक ज्यामिति
ஒவ்வொரு,हर
அடர்த்தியான மொத்த,सघन समुच्चय
"அடர்த்தி, அடர்த்தி","घनत्व, सघनता"
கணக்கிடக்கூடிய தொகுப்பு,प्रगणनीय समुच्चय
ஏறுவரிசை மாறிலி,अपगामी अचर
சார்ந்த நிகழ்வு,आश्रित घटना
சார்பு சீரற்ற மாறி,आश्रित यादृच्छिक चर
சார்பு மாறி,परतंत्र चर
சார்பு மாறி,परतंत्र विचर
மனச்சோர்வின் கோணம்,अवनमन कोण
"derivation, derivative, வேறுபாடு","व्युत्पत्ति, व्युत्पन्न, अवकलन"
"வழித்தோன்றல், வழித்தோன்றல்","व्युत्पन्न, अवकलज"
பெறப்பட்ட வரம்பு,व्युत्पन्न श्रेणी
பெறப்பட்ட தொகுப்பு,व्युत्पन्न समुच्चय
"இறங்குதல், இறங்குதல்","अवरोही, अवरोहण"
இறங்கு வரிசை,अवरोही क्रम
இறங்கு வரம்பு,अवरोही श्रेणी
திட்ட வடிவியல்,प्रक्षेपात्मक ज्यामिति
விளக்க மாதிரி,वर्णनात्मक निदर्श
விளக்கமான புள்ளிவிபரங்கள்,वर्णनात्मक सांख्यिकी
"வடிவமைக்க, வடிவமைக்க, வடிவமைக்க (எட்.), வடிவமைக்க, வடிவமைக்க (என்.)","अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)"
சோதனை வடிவமைப்பு,प्रयोग की अभिकल्पना
மேசை கால்குலேட்டர்,डेस्क परिकलित्र
"அடையாளம், கண்டறிதல்","पहचान, संसूचन"
"நிர்ணயம் செய்பவர், தீர்மானிப்பவர், தீர்மானிப்பவர்","सारणिक, डिटर्मिनेंट, निर्धारक"
தீர்மானிக்கும் ஒழுங்கு,सारणिक कोटि
தீர்மானிக்க,निर्धारित करना
தீர்மானிக்கும் மாதிரி,निर्धारणात्मक निदर्श
தீர்மானிக்கும் பிரச்சனை,निर्धारणात्मक समस्या
விலகல்,विचलन
விலகல் குணகம்,विचलन गुणांक
பைனரி அமைப்பு,द्वि-आधारी प्रणाली
"மூலைவிட்ட ஹைப்போடென்யூஸ்,",विकर्ण कर्ण
அணி மூலைவிட்டமாக்கல்,आव्यूह-विकर्णन
"மூலைவிட்ட அணி, மூலைவிட்ட அணி","विकर्ण मैट्रिक्स, विकर्ण आव्यूह"
மூலைவிட்ட சமத்துவம்,विकर्णी समानता
வரைபடம்,आरेख
வரைதல் முறை,आरेखी विधि
வரைகலை பிரதிநிதித்துவம்,आरेखी प्रस्तुतिकरण
விட்டம்,व्यास
விட்டம் அமைக்கவும்,समुच्चय-व्यास
முற்றிலும் எதிர்,व्यासतः सम्मुख
"குறுக்குவெட்டு, பகடை வீசு","पाशकक्षेप, पासा फेंकना"
நீர்வீழ்ச்சி வகைப்பாடு,द्विधा वर्गीकरण
"பிளவு, பாதி","द्विभाजन, अर्धक"
அகராதி,कोशक्रम
வேறுபட்ட கணக்கீடு,अंतर कलन
வகையீட்டு சமன்பாடு,अंतर समीकरण
வேறுபட்ட சூத்திரம்,अंतर सूत्र
வேறுபட்ட முறை,अंतर विधि
தொகுப்புகளின் வேறுபாடு,समुच्चयों का अंतर
வேறுபடுத்தக்கூடியது,अवकलनीय
வேறுபட்ட வளைவு,अवकलनीय वक्र
வேறுபட்ட செயல்பாடு,अवकलनीय फलन
"வேறுபாடு, வேறுபாடு, வேறுபாடு, இடைநிலை, இடைநிலை, வேறுபாடு","विभेदक, भेददर्शी, अवकल, अंतरात्रयी, अंतरात्मक, विभेदी"
வேறுபட்ட கணிதம்,अवकल गणित
வேறுபட்ட குணகம்,अवकल गुणांक
வகையீட்டு சமன்பாடு,अवकल समीकरण
வேறுபட்ட மோதல்,अवकल समघात
வேறுபட்ட சூத்திரம்,अवकल सूत्र
வேறுபட்ட செயல்பாடு,अवकल फलन
வேறுபட்ட வடிவவியல்,अवकल ज्यामिति
உயர் வரிசை வேறுபாடு,उच्चतर कोटि का अवकल
வேறுபட்ட பிரிவு,अवकल खंड
வேறுபடுத்தி,अवकलन करना
"வேறுபாடு, வேறுபாடு","विभेदन, अवकलन"
வேறுபட்ட சூத்திரம்,अवकलन सूत्र
திசையன் வேறுபாடு,सदिश का अवकलन
"பரவல், பரவல்","विसरण, विसार"
"எண், டயடம், விரல்","अंक, व्यास का द्वादशांश, अंगुलि"
டிஜிட்டல் கணினி,अंकीय अभिकलित्र
அங்கி தத்,अंकीय दत्त
"அளவு, அகலம், பரிமாணம், சக்தி","विस्तार, लंबाई-चौड़ाई, विमा, घात"
பரிமாணம்,विमीयता
பரிமாணமற்ற,"विमाहीन, अविम"
சமன்பாடு பரிமாணம்,समीकरण विमा
டியோபாண்டஸ் சமன்பாடு,डायोफैन्टस का समीकरण
வீழ்ச்சியின் கோணம்,नति कोण
இருமுனை ஒருங்கிணைப்புகள்,द्वियुग्मध्रुवी निर्देशांक
இருமுனை,द्विध्रुव
இருபிரமிட்,द्विपिरामिड
dirac டெல்டா செயல்பாடு,डिरैक डेल्टा फलन
பொதுவான தொடுகோடு,उभयनिष्ठ अनुस्पर्श रेखा
வலது கோணம்,दिष्ट कोण
நேரடியான இணைப்பு,दिष्ट रेखा
விண்வெளி வழித்தோன்றல்,दिक्-अवकलज
"டிகோசின், டிகோ-கொசைன்","दिक्कोज्या, दिक्-कोसाइन"
அதிகபட்ச திசை,उच्चिष्ठ की दिशा
திட்ட திசை,प्रक्षेपण दिशा
திசை விகிதம்,दिक्-अनुपात
ஒழுங்குமுறை வட்டம்,नियामक वृत्त
ஒழுங்குமுறை வட்டம்,नियामक गोला
அனுலோமா தயாரிப்பு,अनुलोम गुणनफल
"நேரடி ஆதாரம், நேரடி ஆதாரம்","प्रत्यक्ष प्रमाण, प्रत्यक्ष उपपत्ति"
வரிசை விகிதம்,अनुक्रमानुपात
விதி,नियता
அனுலோம தொகை,अनुलोम योगफल
பிரிக்கப்பட்ட தொகுப்பு,असंबद्‌ध समुच्चय
"இடைநிறுத்தம், இடைநிறுத்தம், முறிவு","असांतत्य, असातत्य, भंग"
வழித்தோன்றலின் தொடர்ச்சியின்மை,अवकलज का असांतत्य
முதல் வகை இடைநிறுத்தம்,प्रथम प्रकार का असांतत्य
இரண்டாவது வகை இடைநிறுத்தம்,द्वितीय प्रकार का असांतत्य
இடைவிடாத விநியோகம்,असंतत वितरण
இடைவிடாத செயல்பாடு,असंतत फलन
இடைவிடாத மாறுபாடு,असंतत विचर
துகள்கள்,विविक्त
இடைவிடாத விநியோகம்,असंतत बंटन
இடைவிடாத நிகழ்தகவு விநியோகம்,असंतत प्रायिकता बंटन
இடைவிடாத சீரற்ற மாறி,असंतत यादृच्छिक चर
இடைவிடாத மாதிரி இடம்,असंतत प्रतिदर्श समष्टि
தனித்த மொத்த,विविक्त समुच्चय
தனித்துவமான மக்கள் தொகை,विविक्त समष्टि
தனித்துவமான நிலை,विविक्त संस्थिति
இடைவிடாத மாறுபாடு,असंतत विचर
விநியோக வரி,विविक्तकर
பாரபட்சமான பகுப்பாய்வு,विविक्तकर विश्लेषण
பிரிந்த,असंयुक्त
முரண்பட்ட நிகழ்வு,असंयुक्त घटना
பிரிக்கப்பட்ட தொகுப்பு,असंयुक्त समुच्चय
இணையான செருகல்,असंयुक्त सम्मिलन
"விலகல், பகுத்தறிவுத் தொகை","वियोजन, तर्क-संगत योग"
"சிதறல், சிதறல்","परिक्षेपण, प्रकीर्णन"
சிதறல் விளக்கப்படம்,परिक्षेपण संचित्र
சிதறல் குறியீடு,परिक्षेपणांक
சிதறல் வரைபடம்,परिक्षेपण-आरेख
சிதறல் அணி,परिक्षेपण-मैट्रिक्स
இடப்பெயர்ச்சி,विस्थापन
கண்காட்சி,प्रदर्श
பணியகம்,कन्सोल
"சீரற்ற, சீரற்ற","असमरूप, असमान"
சிதறடிக்கும் சக்தி,क्षयकारी बल
தூர செயல்பாடு,दूरी-फलन
தூர மாடுலஸ்,दूरी-मापांक
விநியோகிக்காதது,बंटन-निरपेक्ष
"விநியோக விதி, விநியோக விதி","वितरण-नियम, बंटननियम"
"கலைக்க, கலைக்க","अपसारित करना, अपसारित होना"
"வேற்றுமை, வேற்றுமை, வேற்றுமை","अपसरण, अपसारिता, डाइवर्जेन्स"
வேறுபாடு தேற்றம்,अपसरण प्रमेय
மாறுபட்ட,अपसारी
மாறுபட்ட வரம்பு,अपसारी श्रेणी
பிளவு வேறுபாடு,विभाजित अंतर
"வகுத்தல், வகுத்தல்","भाज्यता, विभाज्यता"
"வகுபடக்கூடிய, வகுபடக்கூடிய","भाज्य, विभाज्य"
"பிரிவு, பிரிவு, பிரிவு","भाग, प्रभाग, विभाजन"
பிரிவு அல்காரிதம்,विभाजन-कलन विधि
பிளவு வளையம்,विभाजन-वलय
நாற்கர,द्वादशभुज
தசாகோணம்,द्वादशफलक
"டொமைன், டொமைன், மாகாணம், பிரதேசம்","प्रक्षेत्र, डोमेन, प्रांत, प्रदेश"
செயல்பாட்டின் களம்,फलन का प्रांत
வரையறை-மாகாணம்,परिभाषा-प्रांत
இருப்பு நிலை,अस्तित्व-प्रांत
மேலெழுந்து சாதனம்,अभिभावी युक्ति
டாப்ளர் விளைவு,डॉप्लर प्रभाव
"புள்ளி தயாரிப்பு, அளவிடல் தயாரிப்பு","बिन्दु-गुणनफल, अदिशगुणनफल"
புள்ளியிடப்பட்ட வளைவு,बिन्दुकित वक्र
இரட்டை வேறுபாடு,द्विशः अवकलन
இரட்டை அதிவேக விநியோகம்,द्विक चरघातांकीय बंटन
இரட்டை சுருள்,द्विकुंडली
பைனரி ஒருங்கிணைப்பு,द्विशः समाकल
பைனரி ஒருங்கிணைப்பு,द्विशः समाकलन
இரட்டை வரம்பு,द्विक सीमा
இரட்டை மாதிரி நிகழ்வு,द्विशः प्रतिचयन आयोजन
இரட்டை வரிசை,द्विक अनुक्रम
இரட்டை தொடர்,द्विक श्रेणी
இரட்டை இணைக்கப்பட்ட குறியீடு,द्वि-अनुलग्नी संकेतन
இரட்டை தொகுப்பு,द्विक संकलन
கீழ்நோக்கிய முடுக்கம்,अधोमुखी त्वरण
கீழ்நோக்கிய இடப்பெயர்ச்சி,अधोमुखी विस्थापन
கீழ்நோக்கிய இயக்கம்,अधोमुखी गति
கீழ்நோக்கிய வேகம்,अधोमुखी वेग
இழுவை,कर्षण
இழுவை சக்தி,कर्षण-बल
"இரட்டை இருமை,",द्वैती द्वैती
இரட்டை அடிப்படை,द्वैत आधार
இரட்டை உள் தயாரிப்பு,द्वैत आंतरिक गुणनफल
இரட்டை நேரியல் நிரலாக்க சிக்கல்,द्वैती रैखिक प्रोग्रामन समस्या
"இரட்டை செயல்பாடு, இரட்டை செயல்பாடு","द्वि प्रचालन, द्वैती संक्रिया"
இரட்டை பிரச்சனை,द्वैत समस्या
இரட்டை ஒற்றை அல்காரிதம்,द्वैत एकल कलन-विधि
இரட்டை ஒற்றை முறை,द्वैत एकल प्रविधि
