Hindi,Odiya
क्लिक,କ୍ଲିକ୍ କରନ୍ତୁ |
"ग्राहक, क्लाइंट",କ୍ଲାଏଣ୍ଟ
"ग्राहक संबंध, (सर्वर संबंध)",କ୍ଲାଏଣ୍ଟ ସମ୍ପର୍କ (ସର୍ଭର ସମ୍ପର୍କ)
क्लिफ प्रभाव,କ୍ଲିଫ୍ ପ୍ରଭାବ
क्लिप बोर्ड,କ୍ଲିପ୍ ବୋର୍ଡ |
"कर्तन, क्लिपिंग",କ୍ଲିପ୍
"घड़ी स्पंद, कालद स्पंद, क्लॉक पल्स",ଘଣ୍ଟା ନାଜ୍ |
काल फ्लिप-फ्लॉप,ଘଣ୍ଟା ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |
कालदमुखी माइक,ଘଣ୍ଟା ପାଇଁ ମାଇକ୍ |
कालद-आवृत्ति,ଘଣ୍ଟା-ଆବୃତ୍ତି
दक्षिणावर्त,ଘଣ୍ଟା ବୁଲାଇ |
संवृत परिपथ,ବନ୍ଦ ସର୍କିଟ |
"संवृत पाश, संवृत लूप",ବନ୍ଦ ଲୁପ୍ |
"गुच्छ, क्लस्टर",କ୍ଲଷ୍ଟର
गुच्छन,କ୍ଲଷ୍ଟରିଙ୍ଗ
कोलाहल,କ୍ଲଟର୍
"कोलाहल हानि, कोलाहल क्षति",କ୍ଲଟର୍ କ୍ଷତି |
"आलेप, विलेपन",ଆବରଣ
समाक्ष केबल,କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |
समाक्ष लाइन,କୋକ୍ିଆଲ୍ ଲାଇନ୍ |
समाक्ष संचरण लाइन,କୋଇସିଆଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |
सह-चैनल,ସହ-ଚ୍ୟାନେଲ |
"सह-चैनल व्यतिकरण, सह-चैनल बाधा",ସହ-ଚ୍ୟାନେଲ ହସ୍ତକ୍ଷେପ |
कर्णावर्त,କୋଚେଲା
"कोड, कूट",କୋଡ୍
कूट संख्या,କୋଡ୍ ସଂଖ୍ୟା
कोड दर,କୋଡ୍ ହାର
"कोड शब्द, कूट शब्द",କୋଡ୍ ଶବ୍ଦ
कोडक (कोडन-विकोडन),କୋଡେକ୍ (କୋଡିଂ ଡିକୋଡିଂ)
कोडित श्रव्य,କୋଡ୍ ଅଡିଓ |
"कोडक, कूटक",Couder
"कोडन, कूटन",ସହଯୋଗ
कोडन-विकोडन तकनीक,କୋଡିଂ ଡିକୋଡିଂ କ techni ଶଳ |
"कोडन त्रुटि, कूटन त्रुटि",କୋଡିଂ ତ୍ରୁଟି |
कोडन दर,କୋଡିଙ୍ଗ୍ ହାର
"कोडन तकनीक, कूटन तकनीक",କୋଡିଂ କ techni ଶଳ |
गुणांक,ସହଯୋଗୀ
निग्राहिता,ବାଧ୍ୟତାମୂଳକ
संसक्त मॉडुलन,ସମନ୍ୱିତ ମୋଡୁଲେସନ୍ |
कुंडली,କୋଇଲା |
सहयोग,ସହଯୋଗ
निपात,ଭୁଶୁଡ଼ିବା
"संग्राहक, संग्राही, कलेक्टर",କଲେକ୍ଟର |
"संग्राहक धारा, कलेक्टर धारा",ସଂଗୃହକ କରେଣ୍ଟ୍ |
संग्राही-आधार चालकत्व,କେନିୟରମାନେ ବେସ୍ ଆଚରଣକୁ |
आधार-संग्राही जंक्शन,କଲେକ୍ଟର-ବେସ୍ ଜଙ୍କସନ |
"वर्ण, रंग",ରଙ୍ଗ
वर्ण विष्लेषक,ରଙ୍ଗ ଆନାଲିଜର |
वर्ण संतुलन,ରଙ୍ଗ ବାଲାନ୍ସ |
वर्ण प्रस्फोट,ରଙ୍ଗ ଫାଟିଗଲା
वर्ण चार्ट,ରଙ୍ଗ ଚାର୍ଟ |
वर्ण संयोजन,ରଙ୍ଗ ମିଶ୍ରଣ |
वर्णांक,ରଙ୍ଗ ସ୍ଥିର |
वर्ण नियंत्रण,ରଙ୍ଗ ନିୟନ୍ତ୍ରଣ (କ୍ରୋମ୍ କଣ୍ଟ୍ରୋଲ୍)
"रंग गहराई, वर्ण गभीरता",ରଙ୍ଗ ଗଭୀରତା
वर्ण श्रांति,ରଙ୍ଗ ଥକ୍କୁମାନେ |
"वर्ण फिल्टर, वर्ण निस्यंदक",ରଙ୍ଗ ଫିଲ୍ଟର୍ |
वर्णांतक परिपथ,ରଙ୍ଗ ଘନକାରୀ ସର୍କିଟ୍ |
"वर्ण चित्रनलिका,",ରଙ୍ଗ କିନ୍ସୋପେପ୍ |
वर्ण मिश्रक,ରଙ୍ଗ ମିକ୍ସର୍ |
"वर्ण विन्यास, वर्ण प्रतिरूप",ରଙ୍ଗ pattern ାଞ୍ଚା |
वर्णावगम,ରଙ୍ଗ ଧାରଣା
"वर्ण चित्रपट्ट, वर्ण चित्र स्क्रीन",ରଙ୍ଗ ଚିତ୍ର ପରଦା |
रंग समष्टि,ରଙ୍ଗ ସ୍ଥାନ |
रंग उपवाहक,ରଙ୍ଗ ସବ୍କରାରିର୍ |
"रंग ताप, वर्ण ताप",ରଙ୍ଗ ତାପମାତ୍ରା |
"रंगीन प्रसारण, कलर ट्रांसमिशन",ରଙ୍ଗ ଟ୍ରାନ୍ସମିସନ୍ |
वर्ण नलिका,ରଙ୍ଗ ଟ୍ୟୁବ୍ |
रंजन,ରଙ୍ଗ
वर्णहीन,ରଙ୍ଗହୀନ |
संयोजन,ମିଶ୍ରଣ
संयोजक,ମିଶ୍ରଣ
संयोजन प्रक्रम,ମିଶ୍ରଣ ପ୍ରକ୍ରିୟା
दहन,ଜଜ୍
"समादेश, कमान",ନିର୍ଦ୍ଦେଶ
प्रारंभ,ଆରମ୍ଭ
वाणिज्यिक प्रसारण,ବାଣିଜ୍ୟିକ ପ୍ରସାରଣକାରୀ |
"वाणिज्यिक टेलीविजन, वाणिज्यिक दूरदर्शन",ବାଣିଜ୍ୟିକ ଟେଲିଭିଜନ |
उभयनिष्ठ संग्राही परिपथ,ସାଧାରଣ ସଂଗ୍ରହକାରୀ ସର୍କିଟ୍ |
संचार,ଯୋଗାଯୋଗ |
संचार उपग्रह,ଯୋଗାଯୋଗ ସାଟେଲାଇଟ୍ |
सामुदायिक रेडियो केंद्र,ସମ୍ପ୍ରଦାୟ ରେଡିଓ ସେଣ୍ଟର |
"सामुदायिक रेडियो स्टेशन, सामुदायिक रेडियो केंद्र",ସମ୍ପ୍ରଦାୟ ରେଡିଓ ଷ୍ଟେସନ |
कॉम्पैक्ट डिस्क (सीडी),କମ୍ପାକ୍ଟ ଡିସ୍କ (CD)
कॉम्पैक्ट डिस्क प्लेयर,କମ୍ପାକ୍ଟ ଡିସ୍କ ପ୍ଲେୟାର |
संपीडन-प्रसारित्र,ତୁଳନା
संपीडन-प्रसारण,ତୁଳନା
सुसंगतता,ସୁସଙ୍ଗତତା
सुसंगत,ସୁସଙ୍ଗତ
" संकलक , क्रमादेश अंतरक",ସଙ୍କଳନକାରୀ
पूरक,ସମ୍ପୃକ୍ତ
पूरक ट्रांजिस्टर,ସଂପନ୍ନ ଟ୍ରାନଜିଷ୍ଟର |
सम्मिश्र तरंग,ଜଟିଳ ତରଙ୍ଗ |
घटक,ଉପାଦାନ
"संयुक्त, ,संयोजित, ,सम्मिश्र",ମିଶ୍ରିତ
संयुक्त परिपथ,ରଚନା ସର୍କିଟ୍ |
संयुक्त डिजिटल,ମିଶ୍ରିତ ଡିଜିଟାଲ୍ |
संयुक्त रेडियो आवृत्ति संकेत,କମ୍ପୋଜିଟ୍ ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସିଗ୍ନଙ୍କ ସଙ୍କେତ |
संयुक्त संकेत,ମିଶ୍ରିତ ସଙ୍କେତ |
संयुक्त वीडियो,ମିଶ୍ରିତ ଭିଡିଓ
संयुक्त –श्य संकेत,ମିଶ୍ରିତ ଭିଡିଓ ସଙ୍କେତ |
"बनावट, रचना",ରଚନା
संपीडित आंकड़ा,ସଙ୍କଳନ ତଥ୍ୟ
संपीडित अंकीकृत –श्य,ସଙ୍କୋଚିତ ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |
संपीडित वीडियो,ସଙ୍କୋଚିତ ଭିଡିଓ |
संपीडन,ସଙ୍କୋଚନ
संपीडन विरूपण साक्ष्य,ସଙ୍କୋଚନ କଳାକୃତି |
संपीडन संकट,ସଙ୍କୋଚନ ବିପଦ |
संपीडन तकनीक,ସଙ୍କୋଚନ କ techni ଶଳ |
संपीडित्र,ସଙ୍କଣଶକ
अभिकलन,ଗଣଯୋଗୀ
"अभिकलित्र, कंप्यूटर",କମ୍ପ୍ୟୁଟର
कंप्यूटर आधारित बहुमाध्यम,କମ୍ପ୍ୟୁଟର ଆଧାରିତ ମଲ୍ଟିମିଡିଆ |
कंप्यूटर प्रोग्रामन,କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ |
कंप्यूटर प्रौद्योगिकी,କମ୍ପ୍ୟୁଟର ଟେକ୍ନୋଲୋଜି |
अवतल लेन्स,କନକଭ୍ ଲେନ୍ସ
अवतल दर्पण,କନକଭ୍ ଦର୍ପଣ |
"प्रच्छादन, गोपन",ଲୁଚାନ୍ତୁ
"सांद्रित, गाढ़ा, संकेंद्रित",ଏକାଗ୍ର
"संकेंद्रण, सांद्रण",ଏକାଗ୍ରତା
संकेंद्रिक लेन्स,ଏକାଗ୍ର ଲେନ୍ସ
"संधारित्र माइक्रोफोन, कन्डेंसर माइक्रोफोन",ଘନିଷ୍ଠ ମାଇକ୍ରୋଫୋନ୍ |
साम्यावस्था,ସନ୍ତୁଳନର ଅବସ୍ଥା |
चालन,ଧାଜାକରଣ
चालन धारा,କଣ୍ଡନ୍ସ କରେଣ୍ଟ୍ |
चालकता,ପରିଚୟ
चालक,କଣ୍ଡକ୍ଟର |
"संरूपण, विन्यास",ବିନ୍ୟାସ
"संबंधन, संयोजन",ସଂଯୋଗ
"संबद्धता, योजकता",ସଂଯୋଗ
"संबंधक, योजक",ସଂଯୋଜକ |
सुसंगति,ସ୍ଥିରତା
सुसंगततः,କ୍ରମାଗତ ଭାବରେ |
कन्सोल,କନସୋଲ୍ |
" स्थिर , नियतांक, स्थिरांक   , नियत",ସ୍ଥିର
" अचर कोणांक  , अचर आयाम",ନିରନ୍ତର ପ୍ରଶସ୍ତତା |
संपर्क माइक्रोफोन,ମାଇକ୍ରୋଫୋନ୍ ସହିତ ଯୋଗାଯୋଗ କରନ୍ତୁ |
पात्र आरूप,ପାତ୍ର ଫର୍ମାଟ୍ |
संदूषण,ପ୍ରଦୂଷଣ
" अंतर्वस्तु , अंश",ବିଷୟବସ୍ତୁ
" निकटस्थ, समीपस्थ  , संलग्न , संस्पशब",ସଂଲଗ୍ନ
"सांतत्य, सातत्य, निरंतरता",ନିରନ୍ତରତା
सातत्य बूथ,ନିରନ୍ତରତା ବୁଥ୍ |
सातत्य घुंडी,ନିରନ୍ତର ଗଣ୍ଠି |
"सतत, निरंतर, अविरल, अविच्छिन्न",ନିରନ୍ତର |
"सतत चाप, अविच्छिन्न चाप",କ୍ରମାଗତ ଆର୍କ
सतत तरंग,କ୍ରମାଗତ ତରଙ୍ଗ |
समोच्च रेखा,ବିଷୟବସ୍ତୁ ଧାଡ଼ି
समोच्च रेखीय योजना,ବିଷୟବସ୍ତୁ ଯୋଜନା
" संविदा  , संकुचित करना",ଚୁକ୍ତିନାମା
संकुचन,ସଂକୋଚନ
विपर्यास अनुपात,ବିପରୀତ ଅନୁପାତ
नियंत्रण परिपथ,କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |
नियंत्रण इलेक्ट्रोड,ଇଲେକ୍ଟ୍ରୋଡ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
नियंत्रण उपस्कर,ନିୟନ୍ତ୍ରଣ ଉପକରଣ |
नियंत्रण ग्रिड,କଣ୍ଟ୍ରୋଲ୍ ଗ୍ରୀଡ୍
नियंत्रण रेखा,ନିୟନ୍ତ୍ରଣ ରେଖା
नियंत्रण पैनल,କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |
नियंत्रण कक्ष,ନିୟନ୍ତ୍ରଣ କକ୍ଷ |
नियंत्रण सारणी,ନିୟନ୍ତ୍ରଣ ଟେବୁଲ୍ |
"नियंत्रण मीनार, नियंत्रण टावर",ନିୟନ୍ତ୍ରଣ ଟାୱାର |
नियंत्रक,ନିୟନ୍ତ୍ରକ
अभिसरण,ଏକତ୍ରିତତା
अभिसारी लेन्स,ଏକତ୍ରିତ ଲେନ୍ସ |
परिवर्तक,Contenker
उत्तल लेन्स,କନଭକ୍ସ ଲେନ୍ସ |
संवलन,ଦୋଷ
संवलन कोडित,Convolution cended
"संवलनात्मक अंतरापत्र, संवलनीय अंतरापत्र",ଦୋଷୀ ଜଣା
"संवलनात्मक अंतरापत्रण, संवलनीय अंतरापत्रण",ଦୋଷୀ ଅସହଯୋଗୀ |
कुकी,କୁକି |
कुकियर,କୁକିଅର୍
सहप्रक्रमक,ତମ୍ବାସେସୋର
"डोरी, कॉर्ड",କର୍ଡ
"किरीट, कोरोना",କରୋନା |
किरीट विसर्जन,କରୋନା ଡିସଚାର୍ଜ |
सहसंबंधन,ସମ୍ପର୍କ |
"कोसाइन घटक, कोज्या घटक",କସିନ୍ ଉପାଦାନ |
"कोज्या तरंग, कोसाइन तरंग",କସିନ୍ ତରଙ୍ଗ |
अंतरिक्ष रव,କସମିକ୍ ଶବ୍ଦ
"गणक, काउंटर",କାଉଣ୍ଟର
वामावर्त,ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |
युग्मक,କପଟର୍ |
युग्मन,ଯୋଡିଙ୍ଗ୍
युग्मन संधारित्र,ସହଯୋଗୀ କଣ୍ଡେନ୍ସର୍ |
"युग्मन जालक्रम, युग्मन नेटवर्क",Coupling ନେଟୱାର୍କ
युग्मन प्रतिरोध,ସହଯୋଗ ପ୍ରତିରୋଧ
सहसंयोजी आबंध,ସହଯୋଗୀ ବଣ୍ଡ |
"व्याप्ति, कवरेज",କଭରେଜ୍
ध्वंस,ଦୁର୍ଘଟଣା
क्रांतिक बैंड,ଜଟିଳ ବ୍ୟାଣ୍ଡ |
क्रांतिक अवस्था,ଗୁରୁତର ଅବସ୍ଥା |
क्रांतिक युग्मन,ଗୁରୁତର ଚିନ୍ତା |
क्रांतिक आवृत्ति,ଅହଂକାରୀ ଫ୍ରିକ୍ୱେନ୍ସି |
क्रांतिक प्राचल,ଗୁରୁତର ପାରାମିଟର |
मकरदंती क्लिप,କୁମ୍ଭୀର କ୍ଲିପ୍ |
पार मंदन,କ୍ରସ୍ କ୍ଷୀଣ |
क्रॉस मॉडुलन,କ୍ରସ୍ ମୋଡୁଲେସନ୍ |
"क्रॉस वार्ता, क्रॉस टाक, संकर वार्ता",କ୍ରସ୍ ଟକ୍ |
पारमंद,କ୍ରସଫେଡ୍
" गूढ़लेखन  , गूढ़लेखिकी,  क्रिप्टोग्राफी",କ୍ରିପ୍ଟୋଗ୍ରାଫି
क्रिस्टल,ସ୍ଫଟିକ୍
क्रिस्टल फिल्टर,ସ୍ଫଟିକ୍ ଫିଲ୍ଟର୍ |
"अनुसंकेत, इंगित",କ୍ୟୁ
अनुसंकेत चिह्न,କ୍ୟୁ ମାର୍କ
अनुसंकेत युक्ति,କ୍ୟୁରିଂ ଉପକରଣ
धारा अपवाह,ସାମ୍ପ୍ରତିକ ଡ୍ରେନ୍ |
धारामापी,ସାମ୍ପ୍ରତିକ ମିଟର
धारा ट्रांसफार्मर,ସାମ୍ପ୍ରତିକ ଟ୍ରାନ୍ସଫର୍ମର |
"प्रसंकेतक, कर्सर",କର୍ସର୍
वक्र,ବକ୍ର
अंतक आवृत्ति,ଫ୍ରିକ୍ୱେନ୍ସି କାଟନ୍ତୁ |
कर्तक,କଟର
साइबर कैफे,ସାଇବର କାଫେ |
साइबर सुरक्षा,ସାଇବର ସୁରକ୍ଷା |
साइबर स्पेस,ସାଇବର ସ୍ଥାନ |
"चक्र, आवर्तन",ଚକ୍ର
चक्रीय,ସାଇକ୍ଲିକ୍ |
डी.सी. (दिष्टधारा) घटक,D.C. ଉପାଦାନ
डी.सी. प्लेट षक्ति,D.C. ଥାଳି ଶକ୍ତି
डी.सी. पुनः स्थापन,D.C. ପୁନରୁଦ୍ଧାର
अवमंदक डायोड,ଡ୍ୟାମ୍ପର୍ ଡିଏଡ୍ |
अवमंदन,ବନ୍ଧପ
अदीप्त,ଅନ୍ଧାର
"आंकड़ा, डाटा",ତଥ୍ୟ
आंकड़ा प्रसारण,ଡାଟା ପ୍ରସାରଣ |
आंकड़ा संपीडन,ତଥ୍ୟ ସଙ୍କୋଚନ |
"आंकड़ा प्रवेधन, डाटा प्रवेधन",ଡାଟା ଡ୍ରିଲିଂ |
"डाटा कूटलेखन, आंकड़ा कूटलेखन",ତଥ୍ୟ ଏନକ୍ରିପସନ୍
आंकड़ा संचिका,ଡାଟା ଫାଇଲ୍ |
"डाटा संचालन, आंकड़ा संचालन",ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ
आंकड़ा खनन,ତଥ୍ୟ ଖଣି
"आंकड़ा प्रक्रमण, डाटा प्रक्रमण",ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
"डाटा प्रक्रमक, आंकड़ा प्रक्रमक",ଡାଟା ସଞ୍ଚାଳକ |
आंकड़ा लघुकृत बिट तंत्र,ଡାଟା ହ୍ରାସ ବିଟ୍ ସିଷ୍ଟମ୍ |
आंकड़ा सेवा,ଡାଟା ସେବା |
"डाटा पत्र, आंकड़ा पत्र, डाटा शीट",ତଥ୍ୟ ଫର୍ଦ୍ଦ
"डाटा भंडारण, आंकड़ा भंडारण",ତଥ୍ୟ ସଂରକ୍ଷଣ
"डाटा प्रवाह, आंकड़ा प्रवाह",ଡାଟା ଷ୍ଟ୍ରିମ୍ |
आंकड़ा रूपांतरण,ତଥ୍ୟ ଟ୍ରାନ୍ସଫର୍ମାେସନ୍
"डाटा संचरण, आंकड़ा संचरण",ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
"आंकड़ा आधार,  डाटा बेस",ଡାଟାବେସ୍ |
आंकड़ा प्रसारण,ଡେସ୍କାଷ୍ଟିଂ |
"आंकड़ा-लेख, डाटाग्राम",ଡାଟାଗ୍ରାମ୍
"डेसिबल मीटर, dB मीटर",DB ମିଟର
अमॉडुलित प्रसारण,ମୃତ ପବନ
पूर्ण लघु परिपथ,ମୃତ ସର୍ଟ ସର୍କିଟ୍ |
मूक स्थल,ମୃତ ସ୍ପଟ୍
गतिरोध,ଜଳଖିଆ
दोषमार्जन कार्यक्रम,କିବଗ୍ ପ୍ରୋଗ୍ରାମ୍
"डीबगिंग, दोषमार्जन",ତ୍ରୁଟି ନିବାରଣ କରୁଛି |
ध्वनि-क्षय,ଶବ୍ଦର କ୍ଷୟ |
डेसिबल,ଡେକ୍ସିବେଲ୍ (DB)
"दशमलव, दशमिक",ଦଶମିକ
दशमिक कोड,ଦଶମିକ କୋଡ୍ |
दशमिक डिजिट,ଦଶମିକ ଅଙ୍କ |
कूटवाचन,ଡିସପିଅର୍ କରିବା
"कूट वाचक, विकोडक",ଡେକୋଡର୍
"कूट वाचन, विकोडन",ଡିକୋଡିଂ
अंकीय संचरण विकोडन,ଡିଜିଟାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ରେ ଡିକୋଡିଂ |
विसंपीडन,ସଙ୍କଳନ
वियुग्मन,ସଜାଇବା
वियुग्मन परिपथ,ସିକ୍ୟୁପିଙ୍ଗ୍ ସର୍କିଟ୍ |
"वियुग्मन जालक्रम, वियुग्मन नेटवर्क",ନେଟୱର୍କ ନେଟୱାର୍କ |
"विकोडन, विकूटन, विगोपन",ଡିକ୍ରିପ୍ସନ୍
समर्पित लाइन,ଉତ୍ସର୍ଗୀକୃତ ରେଖା |
वि-अंतः स्थापन,ଦେ-ଏମ୍ବେଡିଂ |
विप्रबलन,ଡି-ଫାଟିସ୍ |
"स्वतः निर्धारित, डिफाल्ट",ଡିଫଲ୍ଟ |
गुणता दोष,ଗୁଣବତ୍ତାରେ ତ୍ରୁଟି |
"सदोष, दोषपूर्ण",ତ୍ରୁଟିଯୁକ୍ତ
"सदोष एकक, दोषपूर्ण एकक",ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଏକକ
"परिभाषा, स्पष्टता",ସଂଜ୍ଞା
विक्षेपण,ଡିସଲେନେକସନ |
"विरूपण, विकृति",ବିକଳାଙ୍ଗ
एकीकरण,ନବିଣ୍ଡେସନ୍
"चुंबकीय विक्षेत्रण कुंडली, विगासिंग कुंडली",ଡି-ଗସିଂ କୋଇଲ୍ |
"डिग्री, अंश",ଡିଗ୍ରୀ
वि-अंतरापत्रक,ଡି-ଇଣ୍ଟରଲିଭେଭର |
डिले लाइन,ବିଳମ୍ବ ରେଖା
विलंब काल,ବିଳମ୍ବ ସମୟ
विलंबित फ्रेम स्मृति,ବିଳମ୍ବିତ ଫ୍ରେମ୍ ମେମୋରୀ |
विलंबित क्रमवीक्षण,ବିଳମ୍ବିତ ସ୍କାନିଂ |
विलंबित तुल्यकालन संकेत,ବିଳମ୍ବିତ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ସିଗନାଲ୍ |
"प्रदान, प्रस्तुति",ବିତରଣ
"वितरण तंत्र, वितरण प्रणाली, प्रदान तंत्र, प्रदान प्रणाली",ବିତରଣ ବ୍ୟବସ୍ଥା
विमॉडुलन,ଡେମୋଡୁଲେସନ୍
विमॉडुलक कार्ड,ଡେମୋଡୁଲେଟର କାର୍ଡ |
विबहुसंकेतक,Demultipleter
क्षेत्र गहराई,କ୍ଷେତ୍ରର ଗଭୀରତା |
अवरोहण,ଅବତରଣ
अभिकल्प विनिर्देश,ଡିଜାଇନ୍ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
डेस्कटॉप,ଡେସ୍କଟପ
"संसूचक उत्पाद, संसूचक निर्गत",ଡିଟ୍ଟର୍ ଆଉଟପୁଟ୍
विचलन,ବ୍ୟତିକ୍ରମ
"युक्ति, साधन",ଉପକରଣ
युक्ति चालक,ଉପକରଣ ଡ୍ରାଇଭର |
नैदानिकी,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |
आरेख,ଚିତ୍ର
संवाद पथ,ସଂଳାପ ଟ୍ରାକ୍ |
व्यासीय विधा,ଡାଇମେଟ୍ରାଲ୍ ମୋଡ୍ |
"हीरक स्टाइलस, हीरक सुई",ହୀରା ଷ୍ଟାଇଲସ୍ |
"मध्यपट, तनुपट",ଡାଇଫ୍ରାଗମ୍ |
तनुपटीय अवशोषक,ଡାଇଫ୍ରାଗମେଟିକ୍ ଶୋଷକ |
द्विशाखी श्रवण,ଡିକଟିକ୍ ଶୁଣିବା |
"डाइइलेक्ट्रिक, परावैद्युत",DiWeLictericorick
"डाइइलेक्ट्रिक भंग, परावैद्युत भंग",Divelostic Brock- ତଳକୁ |
परावैद्युत हानि,Divelostic କ୍ଷତି |
अंतर आवृत्ति,ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |
अंतर आवृत्ति विरूपण,ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି ବିକୃତି (DFD)
"अंतर स्वरक, अंतर टोन",ପାର୍ଥକ୍ୟ ସ୍ୱର୍ଣ୍ଣ |
विभेदी प्रवर्धक,ଭିନ୍ନ ଭିନ୍ନ ଏମ୍ପ୍ଲିଫାୟର୍ |
विवर्तन,ଭିନ୍ନ
विसारक,ଭିନ୍ନ
अंक,ଅଙ୍କ
"अंकीय, डिजिटल",ଡିଜିଟାଲ୍ |
अंकीय विरूपण साक्ष्य,ଡିଜିଟାଲ୍ କଳାକୃତି |
अंकीय श्रव्य,ଡିଜିଟାଲ୍ ଅଡିଓ |
"डिजिटल ऑडियो फिल्टर, अंकीय श्रव्य फिल्टर",ଡିଜିଟାଲ୍ ଅଡିଓ ଫିଲ୍ଟର |
"डिजिटल ऑडियो कार्य स्टेशन, अंकीय श्रव्य कार्य केन्द्र",ଡିଜିଟାଲ୍ ଅଡିଓ କାର୍ଯ୍ୟ ଷ୍ଟେସନ୍ |
"अंकीय कैमरा, डिजिटल कैमरा",ଡିଜିଟାଲ୍ କ୍ୟାମେରା
"अंकीय कंप्यूटर, डिजिटल कंप्यूटर",ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |
"अंकीय आंकड़ा, अंकीय डाटा",ଡିଜିଟାଲ୍ ଡାଟା |
अंकीय संपादन,ଡିଜିଟାଲ୍ ଏଡିଟିଂ |
"अंकीय उत्तेजक, डिजिटल एक्साइटर",ଡିଜିଟାଲ୍ ଉତ୍ତେଜନା |
"अंकीय फिल्टर, अंकीय निस्यंदक",ଡିଜିଟାଲ୍ ଫିଲ୍ଟର |
अंकीय फ्रेम तुल्यकालक,ଡିଜିଟାଲ୍ ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନାଇଜେରିଜର୍ |
अंकीय विरासत,ଡିଜିଟାଲ୍ ହେରିଟେଜ୍ |
अंकीय प्रतिबिंब,ଡିଜିଟାଲ୍ ଇମେଜ୍ |
अंकीय लाइबेरी,ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |
"डिजिटल मीटर, अंकीयमापी",ଡିଜିଟାଲ୍ ମିଟର |
अंकीय मॉडुलन,ଡିଜିଟାଲ୍ ମୋଡୁଲେସନ୍ |
अंकीय बहुसंकेत,ଡିଜିଟାଲ୍ ମଲ୍ଟିପ୍ସକ୍ସ |
अंकीय जालक्रम,ଡିଜିଟାଲ୍ ନେଟୱାର୍କ |
अंकीय निर्गत,ଡିଜିଟାଲ୍ ଆଉଟପୁଟ୍ |
"अंकीय प्रतिश्रवण, अंकीय प्लेबैक",ଡିଜିଟାଲ୍ ପ୍ଲେକ୍ |
विष्वव्यापी अंकीय रेडियो,ଡିଜିଟାଲ୍ ରେଡିଓ ମୁଣ୍ଡିଆଲ୍ (DRM)
अंकीय अभिलेखन,ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |
अंकीय क्रांति,ଡିଜିଟାଲ୍ ବିପ୍ଳବ |
अंकीय संकेत,ଡିଜିଟାଲ୍ ସିଗନାଲ୍ |
डिजिटल सिगनल प्रक्रमण,ଡିଜିଟାଲ୍ ସିଗନାଲ୍ ପ୍ରକ୍ରିୟାକରଣ (DSP)
"अंकीय हस्ताक्षर, अंकीय चिd",ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |
"अंकीय प्रौद्योगिकी , डिजिटल प्रौद्योगिकी",ଡିଜିଟାଲ୍ ଟେକ୍ନୋଲୋଜି |
अंकीय-अनुरूप परिवर्तक,ଆନାଗଲ୍ କନଭର୍ଟର ପାଇଁ ଡିଜିଟାଲ୍ |
"अंकीय –ष्य, डिजिटल वीडियो",ଡିଜିଟାଲ୍ ଭିଡିଓ |
अंकीय वोल्टतामापी,ଡିଜିଟାଲ୍ ଭୋଲ୍ଟୋମିଟର |
अंकरूपण,ଡିଜିଟାଲ୍ାଇଜେସନ୍ |
"अंकरूपण, अंकीकरण",ଡିଜିଟାଇଜେସନ୍
"अंकीकृत –ष्य, अंकीकृत वीडियो",ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |
"अंकक, अंकरूपक",ଅଗ୍ରଗାମୀ
मंद,ଅନ୍ଧ
"विमा, विस्तार",ପରିମାପ
मंदक,ଡିମର୍
डायोड,ଡାୟୋଡ୍
नति,ବୁଡ଼ାନ୍ତୁ |
द्विसंकेतक,Dlixer
द्विधुवी ऐन्टेना,ଡିପୋଲ୍ ଆଣ୍ଟେନା |
