Marathi,English
नाइट टेम्पलर,Knight Templar
कु क्लक्स क्लान (KKK),Ku Klux Klan (K.K.K.)
कुमिंतंग,Kumintang
सामान्य,Laity
लान्स,Lance
लान्सर,Lancer
नंतर गुप्ता,Later Guptas
कायदेशीर वारस,Lawful heir
अराजकता (=विकार),Lawlessness (=disorder)
अराजकता (=विकार),Lawlessness (=disorder)
कायद्याचे प्रभू,Law lords
धार्मिकतेचा कायदा,Law of Piety
लीग ऑफ नेशन्स,League of Nations
वारसा (= मृत्युपत्र),Legacy (=bequest)
वारसा (= मृत्युपत्र),Legacy (=bequest)
कायदेशीर वारस,Legal heir
लेगेट,Legate
लेगेट,Legate
लेगेट,Legate
दंतकथा,Legend
दंतकथा,Legend
फौज,Legion
फौज,Legion
लीजन ऑफ ऑनर,Legion of Honour
Lese majeste (=lese majeste),Lese majesty (=lese majeste)
कमी राज्ये,Lesser states
विश्वासपत्रे,Letters of credence
लीज-स्वामी,Liege-lord
लीग माणूस,Liege man
लीग माणूस,Liege man
जन्मठेप,Life imprisonment
वंश,Lineage
लिटल इंग्‍लंडर,Little Englander
लहान वाहन (= कमी वाहन),Little Vehicle (=lesser vehicle)
किनारी राज्य,Littoral state
धार्मिक विधी,Liturgies
पूजाविधी,Liturgy
स्थानिक निष्ठा,Local allegiance
स्थानिक स्वराज्य संस्था,Local-self government
लांब संसद,Long Parliament
कमी देश,Low Countries
निष्ठावंत,Loyal
निष्ठा,Loyalty
मॅकियाव्हेलियन धोरण,Machiavellian policy
मॅग्ना कार्टा,Magna Carta
मॅग्नम कॉन्सिलियम,Magnum Concillium
मलम निषेध,Malum prohibitum
मंदामस,Mandamus
आज्ञापत्र,Mandate
"आदेश, वर्ग &#39;अ&#39;","Mandate, class 'A'"
"आदेश, वर्ग &#39;ब&#39;","Mandate, class 'B'"
"आदेश, वर्ग &#39;क&#39;","Mandate, class 'C'"
आदेश प्रणाली,Mandate system
अनिवार्य राज्य,Mandatory state
मँगोनेल,Mangonel
जाहीरनामा,Manifesto
युक्ती,Manoeuvres
मॅन ऑफ वॉर,Man-of-war
मनोर,Manor
मनोर,Manor
मनुष्य-शक्ती,Man-power
मनुष्य-शक्ती,Man-power
मॅन्युमिशन,Manumission
मनुमित,Manumit
हस्तलिखित,Manuscript
हस्तलिखित,Manuscript
हस्तलिखित,Manuscript
लुटारू,Marauder
सागरी पट्टा,Maritime belt
सागरी सभ्यता,Maritime civilization
सागरी ध्वज,Maritime flag
सागरी शक्ती,Maritime powers
सागरी सार्वभौमत्व,Maritime soverignty
सागरी युद्ध,Maritime war
मार्क्विस,Marquis
Marquisate,Marquisate
मार्शल लॉ,Martial law
मार्शल रेस,Martial races
हुतात्मा,Martyr
नरसंहार,Massacre
युक्तीचा वस्तुमान,Mass of manoeuvre
मास्टर-एट-आर्म्स,Master-at-arms
समारंभांचा गुरु,Master of ceremonies
गृहस्थ,Master of Household
घोड्याचा मास्टर,Master of the Horse
मास्टर ऑफ द रोल्स,Master of the Rolls
जुळवा,Match
जुळवा,Match
मॅचलॉक,Matchlock
वैवाहिक युती,Matrimonial alliance
भूमध्य शक्ती,Mediterranian powers
मेन्शेविक,Menshevik
भाडोत्री सैन्य,Mercenary army
भाडोत्री सैनिक,Mercenary soldier
व्यापारी,Merchantman
मध्यम वयोगटातील,Middle ages
मध्य पूर्व,Middle East
मधला रस्ता,Middle passage
मधला मार्ग,Middle path
मध्यम मार्ग (=मध्यम मार्ग),Middle way (=middle course)
स्थलांतरित,Migrant
स्थलांतर,Migration
स्थलांतर,Migration
स्थलांतर,Migration
सैन्यवाद,Militarism
सैन्यवाद,Militarism
सैन्यवाद,Militarism
सैन्यवाद,Militarism
सैन्यवादी,Militarist
सैन्यवादी,Militarist
सैन्यीकरण,Militarization
सैन्यीकरण,Militarization
सैन्यीकरण,Militarization
लष्करी रणनीतीकार (=रणनीती),Military tactician (=tactician)
लष्करी रणनीतीकार (=रणनीती),Military tactician (=tactician)
लष्करी डावपेच (=रणनीती),Military tactics (=tactics)
मिलिशिया,Militia
मिलिशिया,Militia
कुशासन,Misrule
गहाळ लिंक,Missing link
मिशन,Mission
मिशन,Mission
मिशन,Mission
मिश्र शर्यत,Mixed race
आधुनिक इतिहास,modern history
मोडस विवेंडी,Modus vivendi
एकतावाद,Monachism
सम्राट,Monarch
सम्राट,Monarch
राजेशाही,Monarchism
राजेशाही,Monarchism
राजसत्तावादी,Monarchist
राजेशाही,Monarchy
मठ,Monastery
मठ,Monastery
मठ,Monastery
संन्यासी,Monasticism
संन्यासी,Monasticism
संन्यासी,Monk
मातृ देश,Mother country
मातृभूमी,Motherland
संसदेची जननी,Mother of Parliaments
मुक्रकर्स,Muckrakers
मम्मी,Mummy
संग्रहालय,Museum
मस्केट,Musket
मस्केटियर,Musketeer
कस्तुरी,Musketry
कस्तुरी,Musketry
मस्टर मास्टर,Muster master
मस्टर-रोल,Muster-roll
मस्टर-रोल,Muster-roll
विद्रोह,Mutiny
विद्रोह कायदा,Mutiny Act
गूढ जहाज,Mystery ship
आख्यान,Narrative
राष्ट्र,Nation
मुळ,Native
मूळ राज्य,Native state
निसर्गवाद,Naturalism
नैसर्गिक हक्क,Natural rights
नाझी,Nazi
नाझी क्रांती,Nazi revolution
नाझीवाद,Nazism
पूर्वे जवळ,Near East
निग्रो,Negro
निग्रोफिल,Negrophil
निग्रोफिलिझम,Negrophilism
नेग्रोफोबिया,Negrophobia
तटस्थ,Neutral
तटस्थ देश,Neutral country
नवीन करार,New Deal
नवीन जग,New World
कुलीनता,Nobility
नोबल,Noble
नोबल,Noble
भटक्या,Nomad
भटक्यांचा जमाव,Nomadic horde
भटक्या,Nomadism
गैर-आक्रमकता करार,Non-aggression pact
गैर-आक्रमकता करार,Non-aggression treaty
युद्धविरहित राज्य,Non-belligerent state
असहकार,Non-co-operation
असहकार चळवळ,Non co-operation movement
उलट,Obverse
उलट,Obverse
ऑक्लोक्रसी (=मोबोक्रसी),Ochlocracy (=mobocracy)
ऑक्लोक्रॅट,Ochlocrat
अधिकृत दस्तऐवज,Official document
जुने जग,Old world
कुलीन वर्ग,Oligarchy
हल्ला,Onslaught
ओपन वाटाघाटी,Open negotiation
खुला प्रश्न,Open question
रेकॉर्ड उघडा,Open records
ओरिएंट,Orient
प्राच्यविद्या,Orientalism
प्राच्यविद्या,Orientalism
ओरिएंटलिस्ट,Orientalist
मूळ,Origin
मूळ,Origin
ऑर्थोग्राफी,Orthography
शत्रुत्वाचा उद्रेक,Outbreak of hostilities
आउट-पोस्ट,Out-post
अतिप्रभु,Over-lord
ओव्हर-राईड,Over-ride
ओव्हर-राईड,Over-ride
मूर्तिपूजक,Pagan
मूर्तिपूजक,Pagan
मूर्तिपूजक,Paganism
मूर्तिपूजक,Paganism
पॅगोडा,Pagoda
पॅगोडा,Pagoda
पॅगोडा,Pagoda
राजवाड्याचे कारस्थान,Palace intrigues
पॅलेटिनेट,Palatinate
ताडपत्री,Palm-leaf
पाम रविवार,Palm Sunday
Panegyrist,Panegyrist
घबराट,Panic
घबराट,Panic
घाबरणारा,Panic-monger
पोपपद,Papacy
पोपपद,Papacy
पोपपद,Papacy
पोपपद,Papacy
पोपचा बैल,Papal bull
पोपवाद,Papalism
पोपवाद,Papalism
पोपवादी,Papalist
पोप राज्य,Papal state
पापवाद (=पॅपिस्ट्री),Papism (=papistry)
पापिस्ट,Papist
पॅपिरस,Papyrus
बोधकथा,Parable
परम,Paramount
सर्वोच्चता (=सर्वोच्च शक्ती),Paramountcy (=paramount power)
सर्वोत्कृष्ट महिला,Paramount lady
परम स्वामी,Paramount lord
चर्मपत्र,Parchment
चर्मपत्र,Parchment
चर्मपत्र,Parchment
क्षमा करा,Pardon
पारले,Parleys
पारले,Parleys
संसद (=संसद),Parliament (=parlement)
संसद,Parliament
संसद,Parliament
संसद,Parliament
संसद कायदा,Parliament Act
संसदपटू,Parliamentarian
संसदपटू,Parliamentarian
संसदीय प्रतिनिधी,Parliamentary agent
पारनेलिझम,Parnellism
पॅरोल,Parole
पॅरोल,Parole
पॅरिसाइड,Parricide
पॅरिसाइड,Parricide
पक्षपाती,Partisan
पक्षपाती,Partisan
पक्षपाती,Partisan
पास,Pass
पास शब्द (=वॉच शब्द),Pass word (=watch word)
कुलपिता,Patriarch
कुलपिता,Patriarchs
पॅट्रिशियन,Patrician
घराणेशाही,Patrimony
पॅक्स ब्रिटानिका,Pax Britannica
पॅक्स रोमाना,Pax Romana
वंशावळ,Pedigree
वंशावळ,Pedigree
वंशानुगत व्यक्ती,Pedigreed person
समवयस्क,Peer
समवयस्क,Peer
पिरेज,Peerage
पिरेज,Peerage
पिरेज,Peerage
आयर्लंडचे समवयस्क,Peers of Ireland
स्कॉटलंडचे समवयस्क,Peers of Scotland
द्वीपकल्प मोहीम,Peninsular Campaign
द्वीपकल्पीय युद्ध,Peninsular war
पेनंट,Pennant
लोकांची सनद (=राष्ट्रीय सनद),People's Charter (=National Charter)
लोकांचा मोर्चा (=लोकप्रिय आघाडी),People's front (=popular front)
लबाडी,Perfidy
कालावधी,Period
कालावधी,Period
परिघ,Periphery
कायमस्वरूपी तोडगा,Permanent Settlement
शाश्वत जागीर,Perpetual fief
फॅलान्क्स,Phalanx
फॅलान्क्स,Phalanx
फारो,Phraoh
चित्रचित्र,Pictogram
चित्रचित्र,Pictograph
चित्रचित्र,Pictograph
यात्रेकरू,Pilgrim
यात्रेकरू पिता,Pilgrim fathers
लुटणे,Pillage
लुटणे,Pillage
खांब,Pillar
स्तंभलेख (अशोकाचे),Pillar Edicts (of Ashoka)
स्तंभलेख (अशोकाचे),Pillar Edicts (of Ashoka)
स्तंभलेख (अशोकाचे),Pillar Edicts (of Ashoka)
समुद्री डाकू,Pirate
समुद्री डाकू,Pirate
खडबडीत लढाई,Pitched battle
प्लॉट,Plot
पोलिस,Polis
पोलिस,Polis
पोलिटार्क,Politarch
पोलिटिकल एजंट,Political Agent
राजकीय आश्रय,Political asylum
राजकीय निवासी,Political Resident
राजकीय दहशतवाद,Political terrorism
मतदान कर,Poll tax
पोंटून,Pontoon
प्रीमियर,Premier
प्रीमियर,Premier
प्रीमियरशिप,Premiership
अध्यक्षपद,Presidency
अध्यक्षपद,Presidency
राष्ट्रपती,President
राष्ट्रपती,President
प्रेसीडियम,Presidium
पंतप्रधान,Prime Minister
प्रिमोजेनिचर,Primogeniture
राजकुमार,Prince
राजकुमार,Prince
प्रिन्स बिशप,Prince Bishop
राजकुमार सोबती,Prince Consort
राजकुमार रीजंट,Prince Regent
पिंस regnant,Pince regnant
राजकुमारी रीजंट,Princess Regent
राजकुमारी रॉयल,Princess Royal
प्रधानता,Principality
प्रधानता,Principality
प्रधानता,Principality
बक्षीस,Prize
बक्षीस,Prize
बक्षीस रक्कम,Prize money
व्यावसायिक शिपाई,Professional soldier
वचन,Promise
प्रोमोंटरी किल्ला,Promontory fort
संरक्षक,Protectorate
संरक्षक,Protectorate
संरक्षक,Protectorate
प्रोटेज,Protégé
उत्पत्ती,Provenance
उत्पत्ती,Provenance
प्रोव्हनन्स सिस्टम,Provenance system
झिओनिस्ट समर्थक,Pro-zionist
सार्वजनिक शत्रू,Public enemy
सार्वजनिक शत्रू,Public enemy
विरामचिन्हे,Punctations
पुनिक युद्धे,Punic wars
प्युरिटन,Puritan
पुट्श,Putsch
क्वाड्रिगा,Quadriga
चौपट युती,Quadruple alliance
क्वेकर,Quaker
राणी,Queen
राणीची पत्नी,Queen consort
क्वीन डोजर,Queen dowager
राणी,Queendom
राणी,Queendom
राणी आई,Queen mother
राणी regnant,Queen regnant
क्विझलिंग,Quisling
क्विझलिंग,Quisling
भाडे सोडा,Quit rent
थरथर,Quiver
वॉरंटो,Quo warranto
शर्यत,Race
वांशिक वर्चस्व,Racial supremacy
रॅक,Rack
रॅक,Rack
छापा टाकला,Raid
छापा टाकला,Raid
तटबंदी,Rampart
तटबंदी,Rampart
लूटमार,Ransack
खंडणी,Ransom
खंडणी,Ransom
नासाडी,Ravage
नासाडी,Ravages
क्षेत्र,Realm
मागील गार्ड,Rear guard
मागील गार्ड क्रिया,Rear guard action
बंडखोर,Rebel
बंडखोरी,Rebellion
बंडखोरीची ओळख,Recognition of insurgency
रिकंडक्शन,Reconduction
टोपण,Reconnaissance
पुनर्रचना,Reconstruction
विक्रम,Record
रेकॉर्ड ऑफिस,Record office
विक्रमी निवृत्ती,Record retirement
लाल शर्ट,Red shirts
सुधारणा,Reformation
निर्वासित,Refugee
रेगलिया,Regalia
रेगलिया,Regalia
रेगलिया,Regalia
रीजन्सी,Regency
रीजेंट,Regent
रीजेंट राणी,Regent queen
रेजिसाइड,Regicide
रेजिसाइड्स,Regicides
राजवट,Regime
राजवट,Regime
प्रदेश,Region
Regnal वर्ष,Regnal year
रेग्नंट,Regnant
रेग्नम,Regnum
रेच,Reich
राजवट,Reign
राजवट,Reign
राज्य करणारे कुटुंब,Reigning family
दहशतीचे राज्य,Reign of terror
दहशतीचे राज्य,Reign of terror
मजबुत करा,Reinforce
मजबुतीकरण,Reinforcement
पुनर्स्थापना,Reinstatement
पुन्हा गुंतवणूक करा,Reinvest
रिले पोस्ट,Relay post
रिले मार्ग,Relay route
रिले प्रणाली,Relay system
सोडा,Release
सोडा,Release
त्याग,Renunciation
त्याग,Renunciation
रेपर्टरी (=इन्व्हेंटरी),Repertory (=inventory)
भांडार,Repository
भांडार,Repository
प्रजासत्ताक,Republic
प्रजासत्ताक दिवस,Republic Day
रिस्क्रिप्ट,Rescript
रिस्क्रिप्ट,Rescript
रहिवासी,Resident
जीर्णोद्धार,Restoration
पुनरुत्थान,Resurrection
पुनरुत्थान,Resurrection
माघार,Retreat
उलटे (नाण्याचे),Reverse (of a coin)
बंड,Revolt
क्रांती,Revolution
"क्रांती, फ्रेंच","Revolution, French"
क्रांती गौरवशाली,Revolution Glorious
"क्रांती, औद्योगिक","Revolution, Industrial"
उगवतो,Rising
रॉटन-बरो,Rotten-borough
रफ रायडर्स,Rough Riders
गोलाकार डोके,Round-heads
राउट,Rout
रॉयल प्रेक्षक,Royal audience
रॉयल चार्टर,Royal charter
रॉयल क्रेस्ट,Royal crest
रॉयल क्रेस्ट,Royal crest
शाही हुकूम,Royal decree
रुब्रिक,Rubric
अवशेष,Ruins
धावपटू,Runner
तोडफोड,Sabotage
साबर,Sabre
सेबर्स,Sabres
त्याग,Sacrifice
त्याग,Sacrifice
त्याग,Sacrifice
सुरक्षित आचरण,Safe conduct
सेफगार्ड,Safeguard
सेफगार्ड,Safeguard
कर्तव्यांचे रक्षण करणे,Safeguarding duties
सायली,Sally
सॅली-बंदर,Sally-port
राजदंड,Sceptre
स्किमिटर,Scimitar
दुसरी इस्टेट,Second estate
पंथ,Sect
पंथ,Sect
जप्ती,Seizure
जप्ती,Seizure
सिनेट,Senate
सिनेट,Senate
सिनेट,Senate
सिनेट,Senate
सेवक (= सीमा किंवा विलेन),Serf (=bordar or villein)
सेवक (= सीमा किंवा विलेन),Serf (=bordar or villein)
दासत्व (सरफहुड किंवा सर्फेज),Serfdom (serfhood or serfage)
दासत्व (सरफहुड किंवा सर्फेज),Serfdom (serfhood or serfage)
सावलीचा राजा,Shadow king
शिप मनी,Ship Money
शॉक सैन्य (= वादळ सैन्य),Shock troops (=storm troops)
लहान संसद,Short Parliament
चकमक,Skirmish
गुलाम,Slave
गुलामगिरी,Slavery
गुलामगिरी,Slavery
सैनिक राजकारणी,Soldier statesman
भाला,Spear
भाला-डोके,Spear-head
गोलाकार,Sphere
स्फ्रागिस्टिक्स,Sphragistics
व्यवस्था खराब करते,Spoils system
स्क्वायर,Squire
स्क्वायर,Squire
स्क्वायरार्की,Squirearchy
स्क्वायरार्की,Squirearchy
मानक,Standard
मानक-वाहक,Standard-bearer
उभे सैन्य,Standing army
स्थायी आदेश,Standing orders
स्थायी आदेश,Standing orders
स्टेटसमन,Statesman
दगडी शिलालेख,Stone inscription
तुफान सैन्य,Storm troops
डावपेच,Stratagem
रणनीती,Strategy
रणनीती,Strategy
रणनीती,Strategy
स्ट्रॅटोक्रसी,Stratocracy
कलह,Strife
कलह,Strife
मजबूत पकड,Strong hold
मजबूत पकड,Strong hold
उपकंपनी टॅलायन्स,Subsidiary talliance
उत्तराधिकारी,Succession
उत्तराधिकारी,Successor
मताधिकार,Suffrage
मताधिकारवादी,Suffragist
सल्तनत,Sultanate
सुलतानी काळ,Sultanate period
शरणागती,Surrender
सुझरेन,Suzerain
सुझरेन राज्य,Suzerain state
तलवारबाज,Swordsman
तमनी सोसायटी,Tammany Society
टेम्पर्ड तलवार,Tempered sword
भाडेकरू,Tenant
भाडेकरू,Tenant
प्रदेश,Territory
प्रदेश,Territory
प्रदेश सरकार,Territory government
दहशतवाद,Terrorism
तिसरी इस्टेट,Third estate
तीन इस्टेट्स,Three estates
टोल,Toll
टोल घर,Toll house
थडगे,Tomb
टोरी,Tory
टोटेम,Totem
टॉवर,Tower
टॉवर,Tower
विजयाचा टॉवर,Tower of victory
देशद्रोही,Traitor
विश्वासघात,Treachery
देशद्रोह,Treason
करार,Treaty
युद्धाद्वारे चाचणी (= लढाईद्वारे माग),Trial by battle (=trail by combat)
श्रद्धांजली,Tribute
श्रद्धांजली,Tribute
श्रद्धांजली भूमी,Tribute land
तिहेरी युती,Triple alliance
तिहेरी entente,Triple entente
विजय,Triumph
विजय,Triumph
गडबड,Turmoil
अत्याचारी,Tyrannicide
अत्याचारी,Tyrannicide
जुलमी,Tyranny
जुलमी,Tyranny
जुलमी,Tyrant
उल्हान,Uhlan
उकासे,Ukase
उकासे,Ukase
उलेमा,Ulema
अल्टिमेटम,Ultimatum
अल्टिमेटम,Ultimatum
सॅम काका,Uncle sam
अंडर-राजा,Under-king
युनायटेड आयरिशमन,United Irishmen
संयुक्त राष्ट्र,United Nations
संयुक्त प्रांत,United Provinces
संयुक्त प्रांत,United Provinces
अतुलनीय किल्ला,Univallated fort
सार्वत्रिक सम्राट,Universal monarch
सार्वत्रिक मताधिकार,Universal suffrage
उठाव,Uprising
उपभोग,Usurpation
हडप करणारा,Usurper
युटोपिया,Utopia
तोडफोड,Vandal
तोडफोड,Vandalism
मोहरा,Vanguard
मोहरा,Vanguard
मोहरा,Vanguard
वरांगीयन,Varangian
वरांजीयन गार्ड,Varangian guard
वासल,Vassal
वासल,Vassal
वासल राज्य,Vassal state
व्हॅटिकन कौन्सिल,Vatican Council
भांडे,Vessel
भांडे,Vessel
भांडे,Vessel
उपराजा,Vice-king
व्हाईसरॉय,Viceroy
व्हाईसरॉयल्टी = व्हाईसरॉयशिप,Viceroyalty=viceroyship
व्हिक्टर,Victor
विजय,Victory
विलेन,Villein
जलप्रवास,Voyage
असुरक्षित किल्ला,Vulnerable fortress
वॉल पेंटिंग,Wall painting
भिंत पेंटिंग,Wall painting
युद्ध,War
युद्धाचा अधिपती,War-lord
योद्धा,Warrior
योद्धा,Warrior
योद्धा,Warrior
युद्धनौका,Warship
पहा-शब्द,Watch-word
कल्याणकारी राज्य,Welfare state
कल्याणकारी कार्य,Welfare Work
विग,Whig
पांढरा झेंडा,White flag
व्हाईटमेनचे ओझे,Whitemen's burden
जागतिक साम्राज्य,World empire
जागतिक चळवळ,World movement
जागतिक राजकारण,World politics
जागतिक शक्ती,World power
विश्वयुद्ध,World war
कामगार,Wreeker
मोडतोड दुरुस्ती,Wrecking amendment
झेनेलासिस,Xenelasis
झेनोफोबिया,Xenophobia
यँकी,Yankee
पिवळे जाकीट,Yellow jacket
पिवळा माणूस,Yellow man
पिवळा धोका,Yellow peril
पिवळा प्रेस,Yellow press
तरुण तुर्क,Young Turks
झ्यूस,Zeus
झिओनिझम,Zionism
झोरास्ट्रियन धर्म,Zoroastrianism
