Bengali,Marathi
মহান গৃহযুদ্ধ,महान गृहयुद्ध
মহান প্রস্থান (বুদ্ধের),महान प्रस्थान (बुद्धाचे)
বৃহত্তর ভারত,ग्रेटर इंडिया
গ্রেট হেলাস,ग्रेट हेलास
গ্রেট হোর্ড,ग्रेट होर्डे
মহান ত্যাগ (= মহান প্রস্থান),महान त्याग (=महान प्रस्थान)
মহান সীল,ग्रेट सील
মহান Trak,ग्रेट ट्रॅक
দারুণ যানবাহন,उत्तम वाहन
চীনের মহাপ্রাচীর,चीनची महान भिंत
গ্রীভ,ग्रीव्ह
গার্ড-চেম্বার,गार्ड-चेंबर
গার্ড-চেম্বার,गार्ड-चेंबर
গার্ড-চেম্বার,गार्ड-चेंबर
গুপ্ত,गुप्ता
হ্যাজিওগ্রাফি,हॅगिओग्राफी
হ্যাজিওগ্রাফি,हॅगिओग्राफी
হ্যাজিওলজি,हॅगिओलॉजी
হ্যাজিওলজি,हॅगिओलॉजी
ব্যক্তিগত দর্শকদের হল,खाजगी प्रेक्षकांचा हॉल
পাবলিক দর্শক হল,सार्वजनिक प्रेक्षकांचा हॉल
হ্যাচমেন্ট,हॅचमेंट
বিধর্মী,हिथन
বিধর্মী,हिथन
হিথেনিজম,हिथिनिझम
হেগিরা (হেজেরা),हेगिरा (हेजेरा)
হেলেনবাদ,हेलेनिझम
হেলট,हेलोट
হেরাল্ড্রি,हेरलड्री
ঐতিহ্য,वारसा
হায়ারোগ্লিফিক রৈখিক অক্ষর,चित्रलिपी रेखीय वर्ण
হায়ারোগ্লিফিক লিপি,चित्रलिपी लिपी
উচ্চ গির্জা,उच्च चर्च
উচ্চ ল্যান্ডার,उंच लँडर
হিন্দুধর্ম,हिंदू धर्म
ঐতিহাসিক,इतिहासकार
ঐতিহাসিক,इतिहासकार
ঐতিহাসিক বস্তুবাদ,ऐतिहासिक भौतिकवाद
ঐতিহাসিক যুগ,ऐतिहासिक युग
ঐতিহাসিক সীমান্ত,ऐतिहासिक सीमा
ইতিহাসবিদ,इतिहासकार
ইতিহাসবিদ,इतिहासकार
ইতিহাস রচনা,इतिहासलेखन
ইতিহাস রচনা,इतिहासलेखन
ইতিহাস,इतिहास
হিট্টাইট সাম্রাজ্য,हिटाइट साम्राज्य
পবিত্র জোট,पवित्र युती
পবিত্র শহর,पवित्र शहर
পবিত্র শহর,पवित्र शहर
পবিত্র ভূমি,पवित्र भूमी
পবিত্র ভূমি,पवित्र भूमी
পবিত্র লীগ,होली लीग
পবিত্র লীগ,होली लीग
পবিত্র রোমান সাম্রাজ্য (= সাম্রাজ্য),पवित्र रोमन साम्राज्य (=द एम्पायर)
পবিত্র সাগর,पवित्र समुद्र
পবিত্র সাগর,पवित्र समुद्र
জেহাদ,पवित्र युद्ध
জেহাদ,पवित्र युद्ध
হোম সরকার,गृह सरकार
ঘরের রক্ষক,होमगार्ड
স্বদেশ,जन्मभुमी
স্বায়ত্তশাসন,घरचा नियम
স্বায়ত্তশাসন,होम रूल
Horde,होर्डे
Horde,होर्डे
শত্রু দেশ,शत्रु देश
প্রতিকূল ভূমি,प्रतिकूल जमीन
গরম সাধনা,गरम पाठलाग
গৃহ,घर
গৃহ,घर
হাউস অফ কমন্স,हाऊस ऑफ कॉमन्स
হাউস অফ লর্ডস,हाऊस ऑफ लॉर्ड्स
হাউস অফ রিপ্রেজেন্টেটিভস,प्रतिनिधीगृह
Huguenots,Huguenots
মানবতাবাদ,मानवतावाद
মানবতাবাদী,मानवतावादी
শত ইয়েসের যুদ্ধ,शंभर येसर्स युद्ध
হুংকার,हुंकार
ইবাদত খানা (উপাসনা ঘর),इबादत खाना (पूजागृह)
আইকনোক্লাস্ট,आयकॉनोक्लास्ट
মূর্তিপূজক,मूर्तिपूजक
ইলাহী যুগ,इलाही युग
অবৈধ যুদ্ধ,बेकायदेशीर युद्ध
আলোকিত পাণ্ডুলিপি,प्रकाशित हस्तलिखित
সচিত্র পাণ্ডুলিপি,सचित्र हस्तलिखित
সচিত্র পাণ্ডুলিপি,सचित्र हस्तलिखित
ইমাম (ইমাম),इमाम (इम्माम)
ইমামতি,इमामते
ইমামতি,इमामते
ইমামবাড়া,इमामबारा
ইম্পেরিয়াল,शाही
ইম্পেরিয়াল সিটি,शाही शहर
সাম্রাজ্যবাদ,साम्राज्यवाद
ইম্পেরিয়াল পছন্দ,शाही प्राधान्य
ইমপলিসি,बेधडकपणा
প্রতারক,ढोंगी
কারাবাস,तुरुंगवास
কারাবাস,तुरुंगवास
অনুপ্রবেশ,घुसखोरी
অনুপ্রবেশকারী,घुसखोर
স্বাধীনতা,स्वातंत्र्य
স্বাধীনতা দিবস,स्वातंत्र्यदिन
স্বাধীনতা হল,इंडिपेंडन्स हॉल
ভারতীয় আমেরিকান (=লাল ভারতীয়=আমেরিকান ভারতীয়),भारतीय अमेरिकन (=रेड इंडियन=अमेरिकन भारतीय)
ইন্ডিয়ান হোম রুল লিগ,इंडियन होम रूल लीग
শিল্প বিপ্লব,औद्योगिक क्रांती
কাফের,काफिर
কাফের,काफिर
অনুপ্রবেশ,घुसखोरी
অনুপ্রবেশকারী,घुसखोर
তথ্যদাতা,माहिती देणारा
তথ্যদাতা,माहिती देणारा
তথ্যদাতা,माहिती देणारा
তথ্যদাতা,माहिती देणारा
প্রবেশ,प्रवेश
প্রবেশ,प्रवेश
প্রবেশ,प्रवेश
বাসস্থান,वस्ती
বাসিন্দা,रहिवासी
উত্তরাধিকার,वारसा
উত্তরাধিকার,वारसा
উত্তরাধিকার,वारसा
শিলালিপি,शिलालेख
চিহ্ন,बोधचिन्ह
যোগদানের যন্ত্র,प्रवेशाचे साधन
সরকারের যন্ত্র,शासनाचे साधन
বিদ্রোহ (বিদ্রোহ),बंड (बंड)
বিদ্রোহী,बंडखोर
বিদ্রোহ,बंड
বিদ্রোহ,बंड
মিশ্রণ,एकत्रीकरण
রেকর্ডের অখণ্ডতা,रेकॉर्डची अखंडता
রাজ্যের অখণ্ডতা,राज्यांची अखंडता
ইন্টেলিজেন্টসিয়া (বুদ্ধিমত্তা),बुद्धिमत्ता (बुद्धिमान)
মধ্যস্থতা,मध्यस्थी
মধ্যস্থতাকারী,मध्यस्थी करणारा
মধ্যস্থতাকারী,मध्यस्थ
আন্তর্জাতিকতাবাদ,आंतरराष्ट्रीयवाद
আন্তর্জাতিকতাবাদ,आंतरराष्ट्रीयवाद
আন্তর্জাতিকতাবাদী,आंतरराष्ट्रीयवादी
আন্তঃযুদ্ধ,परस्पर युद्ध
ইন্টার্নী,इंटर्नी
ইন্টারনি,इंटर्नी
ইন্টারনি ক্যাম্প,इंटर्नी कॅम्प
অন্তরীণ,नजरबंदी
অন্তরীণ,नजरबंदी
অন্তরীণ,नजरबंदी
ইন্টারনুনসিও,Internuncio
দোভাষী,दुभाषी
দোভাষী,दुभाषी
দোভাষী,दुभाषी
হস্তক্ষেপ,हस्तक्षेप
ইন্টেস্ট্যাসি,Intestacy
ইনটেস্টেট,Intestate
চক্রান্ত,कारस्थान
অনুপ্রবেশকারী,घुसखोर
অনুপ্রবেশকারী,घुसखोर
অনধিকারপ্রবেশ,घुसखोरी
আক্রমণ,आक्रमण
আক্রমণ,आक्रमण
বিনিয়োগ করুন,गुंतवणूक करा
বিনিয়োগ করুন,गुंतवणूक करा
বিনিয়োগ করুন,गुंतवणूक करा
বিনিয়োগ করুন,गुंतवणूक करा
ইনভেস্টিচার,गुंतवणूक
ইনভেস্টিচার,गुंतवणूक
ইনভেস্টিচার,गुंतवणूक
বিনিয়োগ অনুষ্ঠান,गुंतवणूक समारंभ
জাতীয়তার সাথে বিনিয়োগ করুন,राष्ट्रीयत्वासह गुंतवणूक करा
অজেয় আরমাদা,अजिंक्य आरमार
অমান্যতা (রাষ্ট্রের),उल्लंघन (राज्याचे)
লঙ্ঘন রাষ্ট্র,उल्लंघन स्थिती
অভেদ্য দুর্গ,अभेद्य किल्ला
আয়রন বয়স,लोह वय
লোহার পর্দা,लोखंडी पडदा
আয়রন গার্ড,लोखंडी रक्षक
লোহার রেশন,लोखंडी शिधा
লোহার দিক,लोखंडी बाजू
লোহার টিপযুক্ত তীর,लोखंडी टिपलेला बाण
ইস্তমিয়ান গেমস,इस्थमियन खेळ
জেনিসারি,जॅनिसरी
দারোয়ান,रखवालदार
দারোয়ান,रखवालदार
জ্যাভলিন,भाला
জিম ক্রো আইন,जिम क्रो कायदे
জিঙ্গো,जिंगो
জিঙ্গো,जिंगो
জিঙ্গো,जिंगो
জিঙ্গোইজম,जिंगोइझम
যৌথ অভিযান,संयुक्त कारवाई
যৌথ নিয়ন্ত্রণ,संयुक्त नियंत्रण
যৌথ দখল,संयुक्त वहिवाट
জুরি,ज्युरी
শুধু কারণ,फक्त कारण
রাখা,ठेवा
আর্কাইভের রক্ষক,अभिलेखागाराचा रक्षक
কেটলি-ড্রাম,केटल-ड्रम
মূল শব্দ,मुख्य शब्द
রাজা,राजा
রাজ্য,राज्य
কিংলেট,किंगलेट
কিং মেকার,किंग मेकर
রাজত্ব,राजेशाही
রাজত্ব,राजेशाही
রান্নাঘরের তাক,किचन कॅबिनेट
নাইট,नाइट
রাজত্ব,राजत्व
Kinghts হাসপাতালের,Kinghts हॉस्पिटलर्स
সেন্ট জন নাইট,सेंट जॉनचे शूरवीर
নাইট টেম্পলার,नाइट टेम्पलर
Ku Klux Klan (KKK),कु क्लक्स क्लान (KKK)
কুমিন্তং,कुमिंतंग
সাধারণ,सामान्य
ল্যান্স,लान्स
ল্যান্সার,लान्सर
পরে গুপ্তরা,नंतर गुप्ता
বৈধ উত্তরাধিকারী,कायदेशीर वारस
অনাচার (=বিশৃঙ্খলা),अराजकता (=विकार)
অনাচার (=বিশৃঙ্খলা),अराजकता (=विकार)
আইন প্রভুরা,कायद्याचे प्रभू
ধার্মিকতার আইন,धार्मिकतेचा कायदा
জাতির লীগ,लीग ऑफ नेशन्स
উত্তরাধিকার (= উইল),वारसा (= मृत्युपत्र)
উত্তরাধিকার (= উইল),वारसा (= मृत्युपत्र)
আইনগত উত্তরাধিকারী,कायदेशीर वारस
লিগেট,लेगेट
লিগেট,लेगेट
লিগেট,लेगेट
কিংবদন্তি,दंतकथा
কিংবদন্তি,दंतकथा
সৈন্যদল,फौज
সৈন্যদল,फौज
লিজিয়ন অফ অনার,लीजन ऑफ ऑनर
লেস ম্যাজেস্টি (=লেস ম্যাজেস্ট),Lese majeste (=lese majeste)
কম রাজ্য,कमी राज्ये
বিশ্বাস পত্র,विश्वासपत्रे
লিজ-প্রভু,लीज-स्वामी
লিজ ম্যান,लीग माणूस
লিজ ম্যান,लीग माणूस
যাবজ্জীবন কারাদণ্ড,जन्मठेप
বংশ,वंश
লিটল ইংল্যান্ডার,लिटल इंग्‍लंडर
ছোট যান (= কম যানবাহন),लहान वाहन (= कमी वाहन)
উপকূলীয় রাষ্ট্র,किनारी राज्य
লিটার্জি,धार्मिक विधी
লিটার্জি,पूजाविधी
স্থানীয় আনুগত্য,स्थानिक निष्ठा
স্থানীয় স্ব-সরকার,स्थानिक स्वराज्य संस्था
দীর্ঘ সংসদ,लांब संसद
নিম্ন দেশগুলি,कमी देश
অনুগত,निष्ठावंत
আনুগত্য,निष्ठा
ম্যাকিয়াভেলিয়ান নীতি,मॅकियाव्हेलियन धोरण
ম্যাগনা কার্টা,मॅग्ना कार्टा
ম্যাগনাম কনসিলিয়াম,मॅग्नम कॉन्सिलियम
মালুম নিষেধ,मलम निषेध
মান্দামুস,मंदामस
ম্যান্ডেট,आज्ञापत्र
"আদেশ, শ্রেণী &#39;ক&#39;","आदेश, वर्ग &#39;अ&#39;"
"আদেশ, শ্রেণী &#39;বি&#39;","आदेश, वर्ग &#39;ब&#39;"
"ম্যান্ডেট, ক্লাস &#39;সি&#39;","आदेश, वर्ग &#39;क&#39;"
ম্যান্ডেট সিস্টেম,आदेश प्रणाली
বাধ্যতামূলক অবস্থা,अनिवार्य राज्य
ম্যাঙ্গোনেল,मँगोनेल
ঘোষণাপত্র,जाहीरनामा
কৌশল,युक्ती
যুদ্ধের মানুষ,मॅन ऑफ वॉर
ম্যানর,मनोर
ম্যানর,मनोर
জনশক্তি,मनुष्य-शक्ती
জনশক্তি,मनुष्य-शक्ती
ম্যানুমিশন,मॅन्युमिशन
মনুমিত,मनुमित
পাণ্ডুলিপি,हस्तलिखित
পাণ্ডুলিপি,हस्तलिखित
পাণ্ডুলিপি,हस्तलिखित
ডাকাত,लुटारू
সামুদ্রিক বেল্ট,सागरी पट्टा
সামুদ্রিক সভ্যতা,सागरी सभ्यता
সামুদ্রিক পতাকা,सागरी ध्वज
সামুদ্রিক ক্ষমতা,सागरी शक्ती
সামুদ্রিক সার্বভৌমত্ব,सागरी सार्वभौमत्व
সামুদ্রিক যুদ্ধ,सागरी युद्ध
মার্কুইস,मार्क्विस
মার্কুইসেট,Marquisate
সেনাশাসন,मार्शल लॉ
মার্শাল রেস,मार्शल रेस
শহীদ,हुतात्मा
হত্যাকাণ্ড,नरसंहार
কৌশলের ভর,युक्तीचा वस्तुमान
মাস্টার-এ-আর্মস,मास्टर-एट-आर्म्स
অনুষ্ঠান - এর গুরু,समारंभांचा गुरु
গৃহকর্তা,गृहस्थ
ঘোড়ার মাস্টার,घोड्याचा मास्टर
রোলস মাস্টার,मास्टर ऑफ द रोल्स
ম্যাচ,जुळवा
ম্যাচ,जुळवा
ম্যাচলক,मॅचलॉक
বৈবাহিক জোট,वैवाहिक युती
ভূমধ্য শক্তি,भूमध्य शक्ती
মেনশেভিক,मेन्शेविक
ভাড়াটে বাহিনী,भाडोत्री सैन्य
ভাড়াটে সৈনিক,भाडोत्री सैनिक
বণিক,व्यापारी
মধ্যবয়সী,मध्यम वयोगटातील
মধ্যপ্রাচ্য,मध्य पूर्व
মধ্যপথ,मधला रस्ता
মধ্যপথ,मधला मार्ग
মধ্য পথ (=মিডল কোর্স),मध्यम मार्ग (=मध्यम मार्ग)
অভিবাসী,स्थलांतरित
মাইগ্রেশন,स्थलांतर
মাইগ্রেশন,स्थलांतर
মাইগ্রেশন,स्थलांतर
সামরিকবাদ,सैन्यवाद
সামরিকবাদ,सैन्यवाद
সামরিকবাদ,सैन्यवाद
সামরিকবাদ,सैन्यवाद
সামরিকবাদী,सैन्यवादी
সামরিকবাদী,सैन्यवादी
সামরিকীকরণ,सैन्यीकरण
সামরিকীকরণ,सैन्यीकरण
সামরিকীকরণ,सैन्यीकरण
সামরিক কৌশলবিদ (=কৌশলবিদ),लष्करी रणनीतीकार (=रणनीती)
সামরিক কৌশলবিদ (=কৌশলবিদ),लष्करी रणनीतीकार (=रणनीती)
সামরিক কৌশল (=কৌশল),लष्करी डावपेच (=रणनीती)
মিলিশিয়া,मिलिशिया
মিলিশিয়া,मिलिशिया
দুঃশাসন,कुशासन
হারানো সুত্র,गहाळ लिंक
মিশন,मिशन
মিশন,मिशन
মিশন,मिशन
মিশ্র জাতি,मिश्र शर्यत
আধুনিক ইতিহাস,आधुनिक इतिहास
জীবনযাত্রাপ্রণালী,मोडस विवेंडी
একাধিপত্য,एकतावाद
রাজা,सम्राट
রাজা,सम्राट
রাজতন্ত্র,राजेशाही
রাজতন্ত্র,राजेशाही
রাজতন্ত্রবাদী,राजसत्तावादी
রাজতন্ত্র,राजेशाही
মঠ,मठ
মঠ,मठ
মঠ,मठ
সন্ন্যাস,संन्यासी
সন্ন্যাস,संन्यासी
সন্ন্যাসী,संन्यासी
মাতৃভূমি,मातृ देश
মাতৃভূমি,मातृभूमी
সংসদের মা,संसदेची जननी
মুক্রকারস,मुक्रकर्स
মমি,मम्मी
যাদুঘর,संग्रहालय
মাস্কেট,मस्केट
মাস্কেটিয়ার,मस्केटियर
মাস্কেট্রি,कस्तुरी
মাস্কেট্রি,कस्तुरी
মাস্টার মাস্টার,मस्टर मास्टर
মাস্টার-রোল,मस्टर-रोल
মাস্টার-রোল,मस्टर-रोल
বিদ্রোহ,विद्रोह
বিদ্রোহ আইন,विद्रोह कायदा
রহস্য জাহাজ,गूढ जहाज
বর্ণনামূলক,आख्यान
জাতি,राष्ट्र
স্থানীয়,मुळ
দেশীয় রাজ্য,मूळ राज्य
প্রকৃতিবাদ,निसर्गवाद
প্রাকৃতিক অধিকার,नैसर्गिक हक्क
নাৎসি,नाझी
নাৎসি বিপ্লব,नाझी क्रांती
নাৎসিবাদ,नाझीवाद
পূর্ব কাছাকাছি,पूर्वे जवळ
নিগ্রো,निग्रो
নিগ্রোফিল,निग्रोफिल
নেগ্রোফিলিজম,निग्रोफिलिझम
নিগ্রোফোবিয়া,नेग्रोफोबिया
নিরপেক্ষ,तटस्थ
নিরপেক্ষ দেশ,तटस्थ देश
নতুন চুক্তি,नवीन करार
নতুন বিশ্ব,नवीन जग
আভিজাত্য,कुलीनता
উন্নতচরিত্র,नोबल
উন্নতচরিত্র,नोबल
যাযাবর,भटक्या
যাযাবর দল,भटक्यांचा जमाव
যাযাবর,भटक्या
অহিংস সন্ধি,गैर-आक्रमकता करार
অ-আগ্রাসন চুক্তি,गैर-आक्रमकता करार
যুদ্ধহীন রাষ্ট্র,युद्धविरहित राज्य
অসহযোগিতা,असहकार
অসহযোগ আন্দোলন,असहकार चळवळ
বিপরীত,उलट
বিপরীত,उलट
গণতন্ত্র (=জনতাতন্ত্র),ऑक्लोक्रसी (=मोबोक्रसी)
অক্লোক্র্যাট,ऑक्लोक्रॅट
অফিসের নথিপত্র,अधिकृत दस्तऐवज
পুরোনো জগৎ,जुने जग
অলিগার্কি,कुलीन वर्ग
আক্রমণ,हल्ला
খোলা আলোচনা,ओपन वाटाघाटी
খোলা প্রশ্ন,खुला प्रश्न
রেকর্ড খুলুন,रेकॉर्ड उघडा
প্রাচ্য,ओरिएंट
প্রাচ্যবাদ,प्राच्यविद्या
প্রাচ্যবাদ,प्राच्यविद्या
প্রাচ্যবিদ,ओरिएंटलिस्ट
উৎপত্তি,मूळ
উৎপত্তি,मूळ
অর্থোগ্রাফি,ऑर्थोग्राफी
শত্রুতার প্রাদুর্ভাব,शत्रुत्वाचा उद्रेक
আউট-পোস্ট,आउट-पोस्ट
ওভার-লর্ড,अतिप्रभु
অগ্রাহ্য করা,ओव्हर-राईड
অগ্রাহ্য করা,ओव्हर-राईड
পৌত্তলিক,मूर्तिपूजक
পৌত্তলিক,मूर्तिपूजक
পৌত্তলিকতা,मूर्तिपूजक
পৌত্তলিকতা,मूर्तिपूजक
প্যাগোডা,पॅगोडा
প্যাগোডা,पॅगोडा
প্যাগোডা,पॅगोडा
প্রাসাদ চক্রান্ত,राजवाड्याचे कारस्थान
প্যালাটিনেট,पॅलेटिनेट
তাল পাতা,ताडपत्री
অব্যবহিত পূর্ববর্তী রবিবার,पाम रविवार
প্যানেগরিস্ট,Panegyrist
আতঙ্ক,घबराट
আতঙ্ক,घबराट
আতঙ্কগ্রস্ত,घाबरणारा
পোপপদ,पोपपद
পোপপদ,पोपपद
পোপপদ,पोपपद
পোপপদ,पोपपद
পাপল বলদ,पोपचा बैल
পোপবাদ,पोपवाद
পোপবাদ,पोपवाद
পোপবাদী,पोपवादी
পোপ রাজ্য,पोप राज्य
প্যাপিজম (=পেপিস্ট্রি),पापवाद (=पॅपिस्ट्री)
পাপিস্ট,पापिस्ट
প্যাপিরাস,पॅपिरस
উপমা,बोधकथा
প্যারামাউন্ট,परम
সর্বশ্রেষ্ঠতা (=পরামাউন্ট শক্তি),सर्वोच्चता (=सर्वोच्च शक्ती)
প্যারামাউন্ট ভদ্রমহিলা,सर्वोत्कृष्ट महिला
পরম প্রভু,परम स्वामी
পার্চমেন্ট,चर्मपत्र
পার্চমেন্ট,चर्मपत्र
পার্চমেন্ট,चर्मपत्र
ক্ষমা,क्षमा करा
কথাবার্তা,पारले
কথাবার্তা,पारले
সংসদ (=সংসদ),संसद (=संसद)
সংসদ,संसद
সংসদ,संसद
সংসদ,संसद
সংসদ আইন,संसद कायदा
সংসদ সদস্য,संसदपटू
সংসদ সদস্য,संसदपटू
সংসদীয় এজেন্ট,संसदीय प्रतिनिधी
পারনেলিজম,पारनेलिझम
প্যারোল,पॅरोल
প্যারোল,पॅरोल
প্যারিসাইড,पॅरिसाइड
প্যারিসাইড,पॅरिसाइड
পক্ষপাতমূলক,पक्षपाती
পক্ষপাতমূলক,पक्षपाती
পক্ষপাতমূলক,पक्षपाती
পাস,पास
পাস শব্দ (=ঘড়ি শব্দ),पास शब्द (=वॉच शब्द)
প্যাট্রিয়ার্ক,कुलपिता
প্যাট্রিয়ার্কস,कुलपिता
প্যাট্রিশিয়ান,पॅट्रिशियन
পিতৃত্ব,घराणेशाही
প্যাক্স ব্রিটানিকা,पॅक्स ब्रिटानिका
প্যাক্স রোমানা,पॅक्स रोमाना
বংশ,वंशावळ
বংশ,वंशावळ
বংশানুক্রমিক ব্যক্তি,वंशानुगत व्यक्ती
সমকক্ষ ব্যক্তি,समवयस्क
সমকক্ষ ব্যক্তি,समवयस्क
পিরেজ,पिरेज
পিরেজ,पिरेज
পিরেজ,पिरेज
আয়ারল্যান্ডের সহকর্মীরা,आयर्लंडचे समवयस्क
স্কটল্যান্ডের সহকর্মীরা,स्कॉटलंडचे समवयस्क
উপদ্বীপের প্রচারণা,द्वीपकल्प मोहीम
উপদ্বীপ যুদ্ধ,द्वीपकल्पीय युद्ध
পেনান্ট,पेनंट
জনগণের সনদ (=জাতীয় সনদ),लोकांची सनद (=राष्ट्रीय सनद)
পিপলস ফ্রন্ট (=জনপ্রিয় ফ্রন্ট),लोकांचा मोर्चा (=लोकप्रिय आघाडी)
বেপরোয়া,लबाडी
সময়কাল,कालावधी
সময়কাল,कालावधी
পরিধি,परिघ
স্থায়ী বন্দোবস্ত,कायमस्वरूपी तोडगा
চিরন্তন জাঁকজমক,शाश्वत जागीर
ফ্যালানক্স,फॅलान्क्स
ফ্যালানক্স,फॅलान्क्स
ফেরাউন,फारो
পিকটোগ্রাম,चित्रचित्र
পিকটোগ্রাফ,चित्रचित्र
পিকটোগ্রাফ,चित्रचित्र
তীর্থযাত্রী,यात्रेकरू
তীর্থযাত্রী পিতারা,यात्रेकरू पिता
পিলেজ,लुटणे
পিলেজ,लुटणे
স্তম্ভ,खांब
পিলার এডিক্টস (অশোকের),स्तंभलेख (अशोकाचे)
পিলার এডিক্টস (অশোকের),स्तंभलेख (अशोकाचे)
পিলার এডিক্টস (অশোকের),स्तंभलेख (अशोकाचे)
জলদস্যু,समुद्री डाकू
জলদস্যু,समुद्री डाकू
পিচড যুদ্ধ,खडबडीत लढाई
পটভূমি,प्लॉट
পলিস,पोलिस
পলিস,पोलिस
পলিটার্ক,पोलिटार्क
পলিটিক্যাল এজেন্ট,पोलिटिकल एजंट
রাজনৈতিক আশ্রয়,राजकीय आश्रय
রাজনৈতিক বাসিন্দা,राजकीय निवासी
রাজনৈতিক সন্ত্রাস,राजकीय दहशतवाद
মাথট,मतदान कर
পন্টুন,पोंटून
প্রিমিয়ার,प्रीमियर
প্রিমিয়ার,प्रीमियर
প্রিমিয়ারশিপ,प्रीमियरशिप
প্রেসিডেন্সি,अध्यक्षपद
প্রেসিডেন্সি,अध्यक्षपद
রাষ্ট্রপতি,राष्ट्रपती
রাষ্ট্রপতি,राष्ट्रपती
প্রেসিডিয়াম,प्रेसीडियम
প্রধানমন্ত্রী,पंतप्रधान
প্রিমোজেনিচার,प्रिमोजेनिचर
রাজপুত্র,राजकुमार
রাজপুত্র,राजकुमार
প্রিন্স বিশপ,प्रिन्स बिशप
প্রিন্স কনসোর্ট,राजकुमार सोबती
প্রিন্স রিজেন্ট,राजकुमार रीजंट
পিন্স regnant,पिंस regnant
রাজকুমারী রিজেন্ট,राजकुमारी रीजंट
রাজকুমারী,राजकुमारी रॉयल
প্রিন্সিপ্যালিটি,प्रधानता
প্রিন্সিপ্যালিটি,प्रधानता
প্রিন্সিপ্যালিটি,प्रधानता
পুরস্কার,बक्षीस
পুরস্কার,बक्षीस
উপহার স্বরূপ,बक्षीस रक्कम
পেশাদার সৈনিক,व्यावसायिक शिपाई
প্রতিশ্রুতি,वचन
প্রমোনটরি ফোর্ট,प्रोमोंटरी किल्ला
প্রটেক্টরেট,संरक्षक
প্রটেক্টরেট,संरक्षक
প্রটেক্টরেট,संरक्षक
প্রোটেগ,प्रोटेज
উদ্ভব,उत्पत्ती
উদ্ভব,उत्पत्ती
প্রোভেনেন্স সিস্টেম,प्रोव्हनन्स सिस्टम
ইহুদিবাদী,झिओनिस्ट समर्थक
জনশত্রু,सार्वजनिक शत्रू
জনশত্রু,सार्वजनिक शत्रू
বিরাম,विरामचिन्हे
পুনিক যুদ্ধ,पुनिक युद्धे
পিউরিটান,प्युरिटन
Putsch,पुट्श
কোয়াড্রিগা,क्वाड्रिगा
চতুর্মুখী জোট,चौपट युती
কোয়েকার,क्वेकर
রাণী,राणी
রানী সহধর্মিণী,राणीची पत्नी
কুইন দোহার,क्वीन डोजर
কুইনডম,राणी
কুইনডম,राणी
রানী মা,राणी आई
রাজকুমারী,राणी regnant
কুইসলিং,क्विझलिंग
কুইসলিং,क्विझलिंग
ভাড়া ছাড়ুন,भाडे सोडा
কাঁপুনি,थरथर
ওয়ারেন্টো,वॉरंटो
জাতি,शर्यत
জাতিগত আধিপত্য,वांशिक वर्चस्व
তাক,रॅक
তাক,रॅक
অভিযান,छापा टाकला
অভিযান,छापा टाकला
রামপার্ট,तटबंदी
রামপার্ট,तटबंदी
লুণ্ঠন,लूटमार
মুক্তিপণ,खंडणी
মুক্তিপণ,खंडणी
ধ্বংসযজ্ঞ,नासाडी
ধ্বংসযজ্ঞ,नासाडी
রাজত্ব,क्षेत्र
রিয়ার গার্ড,मागील गार्ड
রিয়ার গার্ড অ্যাকশন,मागील गार्ड क्रिया
বিদ্রোহী,बंडखोर
বিদ্রোহ,बंडखोरी
বিদ্রোহের স্বীকৃতি,बंडखोरीची ओळख
পুনঃসঞ্চালন,रिकंडक्शन
রিকনেসান্স,टोपण
পুনর্গঠন,पुनर्रचना
রেকর্ড,विक्रम
রেকর্ড অফিস,रेकॉर्ड ऑफिस
রেকর্ড অবসর,विक्रमी निवृत्ती
লাল শার্ট,लाल शर्ट
সংস্কার,सुधारणा
উদ্বাস্তু,निर्वासित
রেগালিয়া,रेगलिया
রেগালিয়া,रेगलिया
রেগালিয়া,रेगलिया
রিজেন্সি,रीजन्सी
রিজেন্ট,रीजेंट
রাজকীয় রানী,रीजेंट राणी
রেজিসাইড,रेजिसाइड
রেজিসাইডস,रेजिसाइड्स
শাসন,राजवट
শাসন,राजवट
অঞ্চল,प्रदेश
রাজকীয় বছর,Regnal वर्ष
রেগন্যান্ট,रेग्नंट
রেগনাম,रेग्नम
রাইখ,रेच
রাজত্ব,राजवट
রাজত্ব,राजवट
রাজত্ব করা পরিবার,राज्य करणारे कुटुंब
সন্ত্রাসের রাজত্ব,दहशतीचे राज्य
সন্ত্রাসের রাজত্ব,दहशतीचे राज्य
শক্তিশালী করা,मजबुत करा
শক্তিবৃদ্ধি,मजबुतीकरण
পুনঃস্থাপন,पुनर्स्थापना
পুনরায় বিনিয়োগ করুন,पुन्हा गुंतवणूक करा
রিলে পোস্ট,रिले पोस्ट
রিলে রুট,रिले मार्ग
রিলে সিস্টেম,रिले प्रणाली
মুক্তি,सोडा
মুক্তি,सोडा
ত্যাগ,त्याग
ত্যাগ,त्याग
রেপার্টরি (=ইনভেন্টরি),रेपर्टरी (=इन्व्हेंटरी)
ভান্ডার,भांडार
ভান্ডার,भांडार
প্রজাতন্ত্র,प्रजासत्ताक
প্রজাতন্ত্র দিবস,प्रजासत्ताक दिवस
রিস্ক্রিপ্ট,रिस्क्रिप्ट
রিস্ক্রিপ্ট,रिस्क्रिप्ट
বাসিন্দা,रहिवासी
