Odiya,Marathi
"ଚରିତ୍ର, ଚରିତ୍ର, ଚରିତ୍ର","वर्ण, वर्ण, वर्ण"
"ବ character ଶିଷ୍ଟ୍ୟ, ବ istic ଶିଷ୍ଟ୍ୟ, ବ character ଶିଷ୍ଟ୍ୟ, ସମ୍ପୂର୍ଣ୍ଣ, ବ istic ଶିଷ୍ଟ୍ୟ |","वैशिष्ट्यपूर्ण, वैशिष्ट्यपूर्ण, वैशिष्ट्यपूर्ण, संपूर्ण, वैशिष्ट्यपूर्ण"
"ଚାର୍ଜ, ଚାର୍ଜ, ଚାର୍ଜ, ଚାର୍ଜ","चार्ज, चार्ज, चार्ज, चार्ज"
ଚାର୍ଜର,चार्जर
ପୁରଣ କର,भरा
ଚାର୍ଲସ୍ ନିୟମ |,चार्ल्स कायदा
"ଚାର୍ଟ, ଚାର୍ଟ","तक्ता, तक्ता"
ଅନୁସରଣ,पाठपुरावा
"ଆଉଟପୋଷ୍ଟ, ଖାସ୍ |","चौकी, चेसिस"
"ପରୀକ୍ଷା, ପରୀକ୍ଷା","चाचणी, चाचणी"
ରାସାୟନିକ,रासायनिक
କେମିଲୁମାଇନ୍ସେନ୍ସ |,केमिल्युमिनेसन्स
"ସେଭିଙ୍ଗ୍, ଚିପ୍ସ, ଚିପ୍ସ |","शेव्हिंग्ज, चिप्स, चिप्स"
କ୍ଲାସ୍ ପରୀକ୍ଷା ନାହିଁ |,वर्ग नसलेली चाचणी
"ଚକ୍କର (ତ୍ରୁଟି), ଚକ୍କର |","गुदमरणे (दोष), गुदमरणे"
ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |,मधूनमधून अॅम्प्लिफायर
ଗୋଷ୍ଠୀ ସଂଗୀତ |,समूह संगीत
କ୍ରୋମାଟିକ୍ |,रंगीत
pigmentation,रंगद्रव्य
pigmentation,रंगद्रव्य
pigmentation,रंगद्रव्य
କ୍ରୋମାଟୋଗ୍ରାମ୍ |,क्रोमॅटोग्राम
"କଲର୍ମିଟର, କ୍ରୋମୋମିଟର |","रंगमापक, क्रोमोमीटर"
କ୍ରୋମୋଫୋର |,क्रोमोफोर
"କ୍ରୋମୋସଫର, କ୍ରୋମୋସଫର","क्रोमोस्फियर, क्रोमोस्फियर"
"କ୍ରୋନୋଗ୍ରାଫ୍, କ୍ରୋନୋଗ୍ରାଫ୍, କ୍ରୋନୋଗ୍ରାଫ୍ |","क्रोनोग्राफ, क्रोनोग्राफ, क्रोनोग्राफ"
କ୍ରୋନୋମିଟର,क्रोनोमीटर
"ଚଳଚ୍ଚିତ୍ର, ଚଳଚ୍ଚିତ୍ର","चित्रपट, चित्रपट"
ସିନେମାଟୋଗ୍ରାଫି |,सिनेमॅटोग्राफी
"ଶୂନ, ସାଇଫର୍","शून्य, सायफर"
ପୁନରାବୃତ୍ତି,पुनरावृत्ती
ସର୍କିଟ,सर्किट
ସର୍କିଟରୀ,सर्किटरी
"ବୃତ୍ତାକାର, ବୃତ୍ତାକାର |","वर्तुळाकार, गोलाकार"
ପ୍ରଚାର,प्रसारित
"ପ୍ରଚାର, ପ୍ରଚାର","अभिसरण, अभिसरण"
ସର୍କୁଲାର,परिपत्रक
ପରିଧି,परिघीय
ଆଣବିକ ଇଲେକ୍ଟ୍ରନ୍ |,आण्विक इलेक्ट्रॉन
paribhu ଉପଗ୍ରହ |,परिभू उपग्रह
ନାଗରିକ ଫ୍ରିକ୍ୱେନ୍ସି ବ୍ୟାଣ୍ଡ |,नागरी वारंवारता बँड
"ଭଣ୍ଡାର, ସ୍ଥାନ","यादी, वहिवाट"
ବନ୍ଧନ,बंध
କ୍ଲିପେରନ୍ ସମୀକରଣ |,क्लेपेरॉन समीकरण
"କ୍ଲାସିକ୍, କ୍ଲାସିକ୍, କ୍ଲାସିକ୍ |","क्लासिक, क्लासिक, क्लासिक"
"ବ୍ୟବଧାନ, ଅପସାରଣ (adj।)","मध्यांतर, काढणे (सं.)"
ଖଣ୍ଡ ଖଣ୍ଡ,फूट
ଜଳବାୟୁ,हवामान
ଆରୋହଣ,माउंट
"ପାଇରୋମିଟର, ମେଡିକାଲ୍ ଥର୍ମୋମିଟର |","पायरोमीटर, वैद्यकीय थर्मामीटर"
ଘଣ୍ଟା ଭୋଲଟେଜ୍ |,घड्याळ व्होल्टेज
ଘଣ୍ଟା ବୁଲାଇ |,घड्याळाच्या दिशेने
ବନ୍ଦ ସର୍କିଟ |,बंद परिक्रमा
ବନ୍ଦ ସର୍କିଟ ଟେଲିଭିଜନ |,बंद-सर्किट दूरदर्शन
"ଜୋରରେ ପ୍ୟାକ୍, ଜୋରରେ ପ୍ୟାକ୍ |","tightly packed, tightly packed"
ଭଲ ପ୍ୟାକେଜ୍ ଗଠନ |,चांगली पॅकेज केलेली रचना
ନିକଟତମ ଉପାୟ |,जवळचा दृष्टीकोन
ସର୍ବଶେଷ ପ୍ୟାକ୍ ହୋଇଛି |,नवीनतम पॅक
ଘନିଷ୍ଠ ଦୃଶ୍ୟ |,जवळचे दृश्य
"ମେଘ, ମେଘ, ଅସ୍ପଷ୍ଟ, ଦାଗ |","ढग, ढग, अंधुक, स्पॉट्स"
ଗୁଣ୍ଡ |,घड
"କଠିନ, କଠିନ, ଅଶୋଧିତ, ଅବ୍ୟବହୃତ, ଅପରିଷ୍କୃତ |","खडबडीत, खडबडीत, कच्चे, निकृष्ट, अपरिष्कृत"
ମାକ୍ରୋ ସ୍ଫଟିକ୍ |,मॅक्रो क्रिस्टलीय
"ତଟ, ଟାର୍ଗେଟ୍ ହାଉସ୍ (ରାଡାର)","कोस्ट, टार्गेट हाऊस (रडार)"
"ଆବରଣ, କୋଟ, କୋଟ, ଆବରଣ |","आवरण, कोट, कोट, कोटिंग"
"ଆବରଣ, ଆବରଣ, ଆବରଣ |","लेप, लेप, लेप"
coax,शांत करणे
"କୋଡ୍, ଚିହ୍ନ, କୋଡ୍, କୋଡ୍, କୋଡ୍ |","कोड, चिन्ह, कोड, कोड, कोड"
କୋଡ୍ ହୋଇଛି,कोड केलेले
କୋଡିଂ ପଲ୍ସ |,कोडिंग पल्स
ଗୁଣବତ୍ତା,गुणांक
ସଂଯମତା |,संयम
ସସପେନ୍ସ,सस्पेन्स
"ଅନୁବନ୍ଧ, ଅନୁବନ୍ଧ","संलग्नता, संलग्नता"
"ଅନୁବନ୍ଧିତ, ସଂଲଗ୍ନ","संलग्न, संलग्न"
ମିଳନ,एकसंधता
sansanji,सांसांजी
ରାଶିଫଳ,कुंडली
କୁଣ୍ଡେଇ,गुंडाळलेले
"କୋଇଲିଂ, କୋଇଲ୍ ବିଲଡିଂ, କୋଇଲିଂ |","कॉइलिंग, कॉइल बिल्डिंग, कॉइलिंग"
ଫ୍ଲାଟ,फ्लॅट
ଥଣ୍ଡା,थंड
ନିମ୍ନ ତାପମାତ୍ରା ନିର୍ଗମନ |,कमी तापमान उत्सर्जन
ସବଥରମାଲ୍ ନ୍ୟୁଟ୍ରନ୍ |,सबथर्मल न्यूट्रॉन्स
କ୍ଷୟ,नाश
"ବନ୍ଧକ, ଶାଖା, ଶାଖା |","संपार्श्विक, शाखा, शाखा"
"ସଂଯୋଜକ, ସଂଯୋଜକ, କଲେକ୍ଟର |","समन्वयक, समन्वयक, संग्राहक"
ସଂଗ୍ରହ,संकलन
"ସାମୂହିକ, ଜନସଂଖ୍ୟା","सामूहिक, लोकसंख्या"
"ସଂଗ୍ରହକାରୀ, ସଂଗ୍ରହକାରୀ, ସଂଗ୍ରହକାରୀ |","कलेक्टर, कलेक्टर, कलेक्टर"
କଣିକା ଧକ୍କା |,टक्कर करणारा कण
ସମାନ୍ତରାଳ |,समांतर
"ସମାନ୍ତରାଳ, ଏକପାଖିଆ |","समांतर, दिशाहीन"
ସମାନ୍ତରାଳ,समांतरभुज चौकोन
ଶ୍ରେଣୀବଦ୍ଧତା |,संरेखन
ଶ୍ରେଣୀବଦ୍ଧତା |,संरेखन
"ଧକ୍କା, ଧକ୍କା, ଧକ୍କା |","टक्कर, टक्कर, टक्कर"
କୋଲଏଡ୍ |,कोलायड
"କଲର୍ମିଟର, କଲର୍ମିଟର |","रंगमापक, रंगमापक"
ରଙ୍ଗ ଅନ୍ଧତା |,रंगाधळेपण
ବର୍ଣ୍ଣ,वर्ण
"ସ୍ତମ୍ଭ, ସ୍ତମ୍ଭ","स्तंभ, स्तंभ"
"କମା, ଟଫ୍ଟ, ଲାଞ୍ଜ, ଲାଞ୍ଜ |","स्वल्पविराम, गुच्छा, शेपटी, शेपटी"
"ମିଶ୍ରଣ, ମିଶ୍ରଣ, ଜମା","संयोजन, संयोजन, जमा"
ମିଶ୍ରିତ ସ୍ ow ର,संमिश्र स्वर
ମିଶ୍ରିତ ସ୍ ow ର,संमिश्र स्वर
ଦାୟିତ୍। |,दायित्व
ଜାଳ,ज्वलन
ବାଣିଜ୍ୟିକ ଫେରାଇଟ୍ |,व्यावसायिक फेराइट
"ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ |","सामान्य, सामान्य, सामान्य, सामान्य, सामान्य"
ଯୋଗାଯୋଗ |,कम्युनिकेशन्स
"ଡାଇଭର୍ସନ, ଡାଟୁମ୍ ପରିବର୍ତ୍ତନ, ପର୍ମୁଟେସନ୍ |","वळवणे, डेटा बदल, क्रमपरिवर्तन"
"କମ୍ୟୁଟେଟର, କମ୍ୟୁଟେଟର, କମ୍ୟୁଟେଟର |","कम्युटेटर, कम्युटेटर, कम्युटेटर"
"ତୁଳନାକାରୀ, ତୁଳନାକାରୀ","तुलना करणारा, तुलना करणारा"
ତୁଳନା,तुलना
"କମ୍ପାସ୍, କମ୍ପାସ୍, କମ୍ପାସ୍ |","होकायंत्र, होकायंत्र, होकायंत्र"
"ସୁସଙ୍ଗତତା, ସୁସଙ୍ଗତତା, ସୁସଙ୍ଗତତା, ସୁସଙ୍ଗତତା |","सुसंगतता, सुसंगतता, सुसंगतता, सुसंगतता"
"କ୍ଷତିପୂରଣ, ପ୍ରତିଶୋଧ","भरपाई, बदला"
"କ୍ଷତିପୂରଣ, କ୍ଷତିପୂରଣ, କ୍ଷତିପୂରଣ","भरपाई, भरपाई, भरपाई"
ପ୍ରତିବାଦ,प्रतिकार
"ସଂକଳନ, ବ୍ୟାଖ୍ୟା","संकलन, व्याख्या"
"ସଂକଳନ, ବ୍ୟାଖ୍ୟା","संकलन, व्याख्या"
ପରିପକ୍ୱତା,पूरकता
ସପ୍ଲିମେଣ୍ଟ,पूरक
ସଂପୂର୍ଣ୍ଣ,पूर्ण
ସଂପୂର୍ଣ୍ଣ କକ୍ଷ |,पूर्ण सेल
ସଂପୂର୍ଣ୍ଣ ମୋଡ୍ୟୁଲେସନ୍ |,पूर्ण मॉड्यूलेशन
"ଜଟିଳ, ଜଟିଳ, ପ୍ୟାକେଜ୍ |","जटिल, जटिल, पॅकेज"
ଜଟିଳ ପରମାଣୁ |,जटिल अणू
ଜଟିଳ କାର୍ଯ୍ୟ,जटिल कार्य
ଫର୍ମାଟ୍,स्वरूप
ଜଟିଳ ଯନ୍ତ୍ର,जटिल यंत्रणा
ଅନୁସରଣ,पाठपुरावा
"ଉପାଦାନ, ସଂଯୁକ୍ତ ଉପାଦାନ |","घटक, संबंधित घटक"
"ମିଶ୍ରିତ, ମିଶ୍ରିତ |","एकत्रित, मिश्रित"
"ମିଶ୍ରିତ, ମିଶ୍ରିତ, ମିଳିତ, ଅର୍ଥ, ଯ ound ଗିକ |","मिश्र, मिश्र, एकत्रित, वित्त, संयुग"
ଆସ୍ରାଲ୍ ପେଣ୍ଡୁଲମ୍ |,asral लोलक
"ସଙ୍କୋଚନ (ଏଡି।), ସଙ୍କୋଚନ (v।)","कॉम्प्रेस (सं.), कॉम्प्रेस (v.)"
ସଙ୍କୋଚିତ,संकुचित
ସଙ୍କୋଚନତା |,संकुचितता
ସଙ୍କୋଚନୀୟ,दाबण्यायोग्य
ସଙ୍କୋଚନ,संक्षेप
"ସଙ୍କୋଚକ, ସଙ୍କୋଚକ |","कंप्रेसर, कंप्रेसर"
"କମ୍ପପଟନ୍ ଇଲେକ୍ଟ୍ରନ୍, ସନ୍ତୁଳିତ ଇଲେକ୍ଟ୍ରନ୍ |","कॉम्प्टन इलेक्ट्रॉन, प्रतिसंतुलित इलेक्ट्रॉन"
ଗଣନା,गणना
ଗଣନା,संगणकीय
"କମ୍ପ୍ୟୁଟର, କମ୍ପ୍ୟୁଟର, କମ୍ପ୍ୟୁଟର |","संगणक, संगणक, संगणक"
ଅବତଳ,अवतल
biconvex,द्विउत्तल
"ଏକାଗ୍ର କରିବା, ମୋଟା ହେବା, ଏକାଗ୍ର କରିବା (adj।), ଏକାଗ୍ର କରିବା (v।)","एकाग्र करणे, घट्ट करणे, एकाग्र करणे (adj.), एकाग्र करणे (v.)"
"ଏକାଗ୍ର, ଏକାଗ୍ର, ଏକାଗ୍ର","एकाग्र, एकाग्र, एकाग्र"
"ଏକାଗ୍ରତା, ଏକାଗ୍ରତା, ଏକାଗ୍ରତା, ଏକାଗ୍ରତା |","एकाग्रता, एकाग्रता, एकाग्रता, एकाग्रता"
"ମୋନୋସେଣ୍ଟ୍ରିକ୍, ଏକାଗ୍ର |","एककेंद्री, केंद्रीत"
ସଂକଳ୍ପ,संकल्पना
ଧାରଣା,वैचारिक
"ନିବିଡ଼ତା, ଯୋଗାଯୋଗ |","जवळीक, संवाद"
ସୁସଂଗଠିତ |,सुसंवाद
"ସମକକ୍ଷ, ଅନୁସରଣ","समवर्ती, अनुगामी"
"ଘନୀଭୂତ, ଘନୀଭୂତ |","संक्षेपण, संक्षेपण"
"ଘନୀଭୂତ କରିବା, ତରଳାଇବା, ତରଳାଇବା |","घनीभूत करणे, द्रव करणे, द्रव करणे"
"ଘନୀଭୂତ, ତରଳ, ସଙ୍କୋଚିତ |","घनरूप, द्रवरूप, संक्षिप्त"
"କଣ୍ଡେନ୍ସର, କ୍ୟାପେସିଟର, କଲେକ୍ଟର |","कंडेनसर, कॅपेसिटर, कलेक्टर"
"ଅବସ୍ଥା, ଅବସ୍ଥା, ଅବସ୍ଥା, ଅବସ୍ଥା","स्थिती, स्थिती, स्थिती, स्थिती"
କଣ୍ଡକ୍ଟିଭିଟି,वाहकता
ଡ୍ରାଇଭର |,चालक
ଗାଡି ଚଳାଇବା |,ड्रायव्हिंग
କଣ୍ଡକ୍ଟିଭିଟି,वाहकता
ବିଶ୍ୱସ୍ତତା,निष्ठा
"ବିନ୍ୟାସ, ବିନ୍ୟାସ","कॉन्फिगरेशन, कॉन्फिगरेशन"
ବିନ୍ୟାସ,कॉन्फिगरेशन
କନଫୋକାଲ୍ |,confocal
"ସମନ୍ୱୟ, ଦ୍ୱିପାକ୍ଷିକତା, ସମାନତା |","एकरूपता, द्विध्रुवीयता, समानता"
"ସମାନ, ସମାନ |","एकरूप, समान"
conic,कोनिक
"conjugate (v।), conjugated (ver।)","संयुग्मित करणे (v.), संयुग्मित होणे (ver.)"
ଲାଟେରାଲ୍ ଆସୋସିଏଟେଡ୍ |,लॅटरल असोसिएटेड
ଶୃଙ୍ଖଳା ସମ୍ବନ୍ଧୀୟ |,साखळी संबंधित
ସଂଯୋଜକ ରେଖା |,कनेक्टर लाइन
ସଂଯୋଗ,कनेक्शन
"ପ୍ରଯୋଜକ, ସଂଯୋଜକ |","प्रायोजक, कनेक्टर"
ଲଗାତାର,सलग
ପୃଷ୍ଠପୋଷକ,संरक्षक
ପୃଷ୍ଠପୋଷକ,संरक्षक
"ସ୍ଥିରତା, ସ୍ଥିରତା, ଘନତା, ଘନତା |","सुसंगतता, सुसंगतता, जाडी, जाडी"
"ସୁସଙ୍ଗତ, ବିପରୀତ |","सुसंगत, विरुद्ध"
ବାର୍ତ୍ତାଳାପ,संवादात्मक
ବାର୍ତ୍ତାଳାପ,संवादात्मक
ସ୍ଥିରତା |,स्थिरता
"ସ୍ଥିର, ସ୍ଥିର, ଅସ୍ଥାବର, ପରିବର୍ତ୍ତନଶୀଳ, ୟୁନିଫର୍ମ |","स्थिर, स्थिर, अचल, न बदलणारा, एकसमान"
କନଷ୍ଟାଣ୍ଟାନ୍ |,कॉन्स्टंटन
କ୍ରମାଗତ ପ୍ରବାହ |,सतत प्रवाह
କୋଭାରିଏଟ୍ ସଂଖ୍ୟା,covariate संख्या
ସର୍କିଟ୍ର ଗୁଣ |,सर्किटची वैशिष्ट्ये
ନକ୍ଷତ୍ର,नक्षत्र
"ରଚନା, ରଚନା, ଗଠନ","रचना, रचना, रचना"
ସୀମିତ ଗତି,प्रतिबंधित गती
ପ୍ରତିବନ୍ଧକ,मर्यादा
ସଂକୀର୍ଣ୍ଣ,अरुंद करणे
ସ୍ଥାୟୀ ହସ୍ତକ୍ଷେପ |,शाश्वत हस्तक्षेप
ଶକ୍ତି ଖର୍ଚ୍ଚ,ऊर्जा वापरली
"ସ୍ପର୍ଶ, ସ୍ପର୍ଶ, ସ୍ପର୍ଶ |","स्पर्श, स्पर्श, स्पर्श"
"ଯୋଗାଯୋଗ, ଯୋଗାଯୋଗ","संपर्क, संपर्क"
ପ୍ରଦୂଷଣ,दूषित होणे
"ବିଷୟବସ୍ତୁ, ଅଂଶ, ଅଧା |","सामग्री, भाग, अर्धा"
"ନିରନ୍ତର, ନିରନ୍ତର |","सातत्य, सातत्य"
ରାଜ୍ୟ ନିରନ୍ତର |,राज्य सातत्य
"ନିରନ୍ତର, ଅବିଭକ୍ତ, ଭଙ୍ଗା, ନିରନ୍ତର, ନିରନ୍ତର |","अखंड, अखंड, अखंड, अखंड, अखंड"
ନିରନ୍ତର |,सातत्य
"ସଙ୍କୋଚନ କରିବାକୁ, ସଙ୍କୋଚନ କରିବାକୁ (ver।)","संकुचित करणे, संकुचित करणे (ver.)"
ସଙ୍କୋଚନ,संकुचित
ସଂକୋଚନ,आकुंचन
କାଉଣ୍ଟର-କକ୍ଷପଥ ଦିଗ |,काउंटर-ऑर्बिटल दिशा
ସମ୍ପର୍କୀୟ ଶରୀର,संबंधित शरीर
"ବିପରୀତ, ବିପରୀତ","कॉन्ट्रास्ट, कॉन्ट्रास्ट"
ନିୟନ୍ତ୍ରଣ,नियंत्रण
ସଂକଳନ,संवहन
ପୋଷ୍ଟ ପଠାଇବା |,पोचवणारी पोस्ट
ଭାସ୍କୁଲାର,रक्तवहिन्यासंबंधीचा
ନିୟମିତ ପରମାଣୁ ଓଜନ |,नियमित अणु वजन
"ଏକତ୍ର କରିବାକୁ, ଏକତ୍ର କରିବାକୁ |","अभिसरण करणे, अभिसरण करणे"
"ସମ୍ମିଶ୍ରଣ, ସମ୍ମିଶ୍ରଣ |","अभिसरण, अभिसरण"
ଲେନ୍ସ କନଭର୍ଜିଙ୍ଗ୍ |,अभिसरण लेन्स
"ବିପରୀତ, ବିପରୀତ","विरुद्ध, विरुद्ध"
VICA ବିପରୀତ |,VICA उलट
ରୂପାନ୍ତର,रूपांतरण
ରୂପାନ୍ତରିତ |,रूपांतरित
ରୂପାନ୍ତରକାରୀ |,कनवर्टर
ପରିବର୍ତ୍ତନଶୀଳ ଲେନ୍ସ |,परिवर्तनीय लेन्स
ଉନ୍ମୁକ୍ତ,उत्तल
ସଂକଳନ,बहिर्वक्रता
ଉନ୍ମୁକ୍ତ,उत्तल
biconvex,द्विउत्तल
କୁଲାଣ୍ଟ,शीतलक
"ରେଫ୍ରିଜାଣ୍ଟ, ଚିଲର୍","थंडगार, थंडगार"
କୁଲିଜ୍ ଟ୍ୟୁବ୍ |,कूलिज ट्यूब
ଥଣ୍ଡା,थंड करणे
କୁଲାଣ୍ଟ,शीतलक
ସହଯୋଗୀ ଘଟଣା |,सहकारी घटना
"ସଂଯୋଜନା, ସଂଯୋଜନା","समन्वय, समन्वय"
ନିର୍ଦ୍ଦେଶକ ଅକ୍ଷ,दिग्दर्शक अक्ष
ପ୍ଲାନାର୍ |,प्लॅनर
ସମତଳତା |,सपाटपणा
"କପି, କପି, କପି","कॉपी, कॉपी, कॉपी"
ମୂଳ,कोर
ମୂଳ ଇଲେକ୍ଟ୍ରନ୍ |,कोर इलेक्ट्रॉन
କୋରିଓଲିସ୍ ତ୍ୱରଣ |,कोरिओलिस प्रवेग
କୋରିଓଲିସ୍ ଫୋର୍ସ |,कोरिओलिस बल
"କିରିଟ୍, କରୋନା","किरीट, कोरोना"
corona australis,कोरोना ऑस्ट्रेलिया
କରୋନା ବୋରାଲିସ୍ |,कोरोना बोरेलिस
ସ ar ର ପ୍ରଜ୍ୱଳନ |,सौर भडकणे
ଗ୍ରାନୁଲ୍ |,ग्रेन्युल
ଗ୍ରାନୁଲାର୍ |,दाणेदार
"ସଠିକ୍, ସଠିକ୍","बरोबर, बरोबर"
ସଂସୋଧିତ,सुधारित
"ସଂଶୋଧନ, ସଂଶୋଧନ","सुधारणा, सुधारणा"
ସହ-ସମ୍ପର୍କ,सह - संबंध
"to correspond, to correspond","पत्रव्यवहार करणे, पत्रव्यवहार करणे"
ସଙ୍ଗଠନର ନିୟମ |,असोसिएशनचे नियम
ସାଥୀ,साथीदार
କୋସାଇନ୍ ନିୟମ |,कोसाइन नियम
ସ୍ଥାନ ପ୍ରଚୁରତା |,जागा विपुलता
ବ୍ରହ୍ମାଣ୍ଡ,वैश्विक
ସ୍ପେସ୍ ରଶ୍ମି ବିସ୍ଫୋରଣ |,अंतराळ किरण फुटला
"ସ୍ପେସ୍ ରଶ୍ମି, ମହାଜାଗତିକ ରଶ୍ମି |","अंतराळ किरण, वैश्विक किरण"
ସ୍ପେସ୍ ବୃଷ୍ଟି,जागा पर्जन्य
ସ୍ଥାନ,जागा
ବ୍ରହ୍ମାଣ୍ଡ,वैश्विक
"ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ, ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ |","कॉस्मॉलॉजी, कॉस्मॉलॉजी"
ମହାକାଶଚାରୀ,अंतराळवीर
ମହାକାଶଚାରୀ,अंतराळविज्ञान
"ବ୍ରହ୍ମାଣ୍ଡ, ବ୍ରହ୍ମାଣ୍ଡ","कॉसमॉस, ब्रह्मांड"
କୁଲମ୍ବ |,कूलॉम्ब
କୁଲୋମି କ୍ଷେତ୍ର |,कुलोमी क्षेत्र
କୁଲୋମିଟର |,क्युलोमीटर
"ଗଣନା, ଗଣନା, ଗଣନା, ଗଣନା","मोजणे, मोजणे, मोजणे, मोजणे"
"ଗଣନା, ଓଲଟା ଗଣନା |","मोजणी, उलट मोजणी"
"କାଲକୁଲେଟର, କାଉଣ୍ଟର, ପ୍ୟାନେଲ୍ |","कॅल्क्युलेटर, काउंटर, पॅनेल"
ଓଲଟା,घड्याळाच्या उलट दिशेने
"ଓଲଟା କରେଣ୍ଟ, କାଉଣ୍ଟର କରେଣ୍ଟ୍ |","रिव्हर्स करंट, काउंटर करंट"
ବିଦ୍ୟୁତ୍ ଶକ୍ତି ବିରୋଧୀ |,विरोधी इलेक्ट्रोमोटिव्ह शक्ती
ପ୍ରତିନିଧୀ,प्रतिनियुक्ती
ଓଲଟା ଟର୍ସ |,उलट धड
ଗଣନା ହାର,गणना दर
"ଗଣନା, ଗଣନା-ସଂଖ୍ୟା, ଗଣନା, ଗଣନା |","मोजणे, मोजणे-संख्या, मोजणे, मोजणे"
ବଳ ଯୋଡି |,सक्तीची जोडी
ଯୋଡି,जोडलेले
କପଲର୍,जोडणारा
ଯୋଡି,जोडणी
"ଉଦ୍ଦିଷ୍ଟ ଦିଗ, ପଥ, ମାର୍ଗ","इच्छित दिशा, मार्ग, मार्ग"
ସମନ୍ୱୟ,सहसंयोजकता
ସମନ୍ୱୟ,सहसंयोजकता
ସହଯୋଗୀ,सहकारी
କୋଭାରିଆନ୍ସ |,सहप्रसरण
ସମ୍ମିଳିତ,सहवर्ती
"କଭରେଜ୍ କ୍ଷେତ୍ର, ପ୍ରସାରଣ କ୍ଷେତ୍ର |","कव्हरेज क्षेत्र, प्रसारण क्षेत्र"
କଭର ସିଟ୍ |,कव्हर शीट
ଚାଟର୍,बडबड
ପ୍ରଜନନ ହାର,प्रजनन दर
ସାମାନ୍ୟ ବିକୃତି |,किंचित विकृती
ଶିଖର,शिखर
"ମାନଦଣ୍ଡ, ମାନଦଣ୍ଡ","निकष, निकष"
ଗୁରୁତର,गंभीर
ସମାଲୋଚନା,गंभीरता
ମକର ରାଶି କ୍ଲିପ୍ |,मकर क्लिप
ଅନ୍ଧକାରର ଅନ୍ଧକାର ରାଜ୍ୟ |,बदमाशांचे गडद साम्राज्य
କ୍ରସ୍-ହାଇବ୍ରିଡ୍ ହାଇବ୍ରିଡାଇଜେସନ୍ |,क्रॉस क्रॉस हायब्रिडायझेशन
କ୍ରସ୍ ବ୍ୟାଣ୍ଡ ଯୋଗାଯୋଗ |,क्रॉस बँड संप्रेषण
ଅପ୍ରାସଙ୍ଗିକ ଚରିତ୍ର ବ୍ୟକ୍ତିତ୍ୱ |,असंबद्ध व्यक्तिचित्रण
କ୍ରସ୍ ସମ୍ପର୍କ,क्रॉस संबंध
ଅତିକ୍ରମ କରୁଥିବା ଅଞ୍ଚଳ |,ओलांडलेले क्षेत्र
ସର୍ବନିମ୍ନ ଅବରାଟେସନ୍ ଲେନ୍ସ |,किमान विकृती लेन्स
କ୍ରସ୍ ଉତ୍ପାଦ |,क्रॉस उत्पादन
ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |,असंबद्ध सिग्नल
ଚଟାଣର ଏନକାଉଣ୍ଟର |,मजल्यांचे अतिक्रमण
ସ୍ଥାନାନ୍ତରଣ କ୍ଷେତ୍ର,संक्रमण क्षेत्र
ସ୍ଥାନାନ୍ତରଣ ବିନ୍ଦୁ,संक्रमण बिंदू
ବିନିମୟ ମୂଲ୍ୟ,विनिमय मूल्य
ଭେକ୍ଟର-ଉତ୍ପାଦ ଭେକ୍ଟର-ଉତ୍ପାଦ |,वेक्टर-उत्पादन वेक्टर-उत्पादन
"କ୍ରସ୍ ବିଭାଗ, କ୍ରସ୍ ବିଭାଗ |","क्रॉस सेक्शन, क्रॉस सेक्शन"
"ଏକାଧିକ ଶବ୍ଦ, ହାଇବ୍ରିଡ୍ ଶବ୍ଦ |","एकाधिक संज्ञा, संकरित संज्ञा"
କ୍ରସ୍ ତାର,क्रॉस वायर
"ମୁକୁଟ ଅପ୍ଟିକାଲ ଗ୍ଲାସ, ମୁକୁଟ ଅପ୍ଟିକାଲ ଗ୍ଲାସ |","क्राउन ऑप्टिकल ग्लास, क्राउन ऑप्टिकल ग्लास"
ଥଣ୍ଡା ମିଶ୍ରଣ,थंड मिश्रण
ନିମ୍ନ ତାପମାତ୍ରା ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,कमी तापमान इलेक्ट्रॉनिक्स
ହାଇପୋଥର୍ମିଆ |,हायपोथर्मिया
କ୍ରିଏଜେନିକ୍ ଲାବୋରେଟୋରୀ |,क्रायोजेनिक प्रयोगशाळा
nimratapiki,निम्रतापिकी
ଫ୍ରିଜ୍ ଗେଜ୍ |,अतिशीत गेज
କ୍ରିଓମେଟ୍ରିକ୍ ସ୍ଥିର |,क्रायोमेट्रिक स्थिरांक
ସ୍ଫଟିକ୍,क्रिस्टल
"ସ୍ଫଟିକ୍, ଫାଇବ୍ରସ୍ |","स्फटिक, तंतुमय"
"ସ୍ଫଟିକୀକରଣ, ସ୍ଫଟିକୀକରଣ, ସ୍ଫଟିକୀକରଣ |","क्रिस्टलायझेशन, क्रिस्टलायझेशन, क्रिस्टलायझेशन"
ସ୍ଫଟିକ୍ ବ scientist ଜ୍ଞାନିକ |,क्रिस्टल शास्त्रज्ञ
