Punjabi,English
ਤਾਲਮੇਲ ਗ੍ਰਾਫਿਕਸ,Coordinate graphics
ਤਾਲਮੇਲ ਨੈਟਵਰਕ,Coordinate network
ਤਾਲਮੇਲ ਟਾਈਮ ਸਕੇਲ,Coordinate time scale
ਕਾਪੀ,Copy
ਕੋਰਡਲੈੱਸ ਪਲੱਗ,Cordless plug
ਕੋਰਡੋਨਿਅਰ ਸਿਸਟਮ,Cordonnier system
ਕੋਰ,Core
ਕੋਰ ਡੰਪ,Core dump
ਕੋਰ ਚਿੱਤਰ,Core image
ਕੋਰ ਚਿੱਤਰ ਲਾਇਬ੍ਰੇਰੀ,Core image library
ਕੋਰ ਮੈਮੋਰੀ,Core memory
ਕੋਰ ਨੈੱਟਵਰਕ,Core network
ਸਹਿ-ਨਿਵਾਸੀ,Co-resident
ਕੋਰ ਸਟੋਰੇਜ,Core storage
ਕੋਰ ਸਿਸਟਮ,Core system
ਸਹਿ-ਰੁਟੀਨ,Co-routine
ਸਹੀ ਅਤੇ ਕਾੱਪੀ,Correct and copy
ਸਹੀ ਫੀਚਰ,Correcting feature
ਸੁਧਾਰ,Correction
ਸੁਧਾਰ ਦੀ ਜਾਣਕਾਰੀ,Correction information
ਸੁਧਾਰਕ ਦੇਖਭਾਲ,Corrective maintenance
ਸੁਧਾਰਕ ਦੇਖਭਾਲ ਦਾ ਸਮਾਂ,Corrective maintenance time
ਲਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ,Cost analysis
ਲਾਗਤ-ਕੇਂਦਰ ਲੇਖਾ,Cost-center accounting
ਗਿਣਤੀ,Count
ਕਾ counter ਂਟਰ,Counter
ਕਾ counter ਂਟਰ ਇਨਿਹਸ,Counter inhibit
ਕਾਉਂਟ-ਕੁੰਜੀ-ਡਾਟਾ ਉਪਕਰਣ,Count-key-data device
ਦੇਸ਼ ਦਾ ਕੋਡ,Country code
ਨਾਜ਼ੁਕ ਮਾਰਗ method ੰਗ,Critical path method
ਕਰਾਸ ਬਾਰ ਸਵਿੱਚ,Cross bar switch
ਕਰਾਸ ਬਾਰ ਸਿਸਟਮ,Cross bar system
ਕਰਾਸ ਚੈੱਕ,Cross check
ਕਰਾਸ ਕੰਪਾਈਲਰ,Cross compiler
ਡੋਮੇਨ ਸੰਚਾਰ ਨੂੰ ਪਾਰ ਕਰੋ,Cross domain communication
ਕਰਾਸ ਫਾਇਰ,Cross fire
ਕਰਾਸ ਪੈਰ,Cross foot
ਕਰਾਸ ਫੁਟਿੰਗ ਟੈਸਟ,Cross footing test
ਕਰਾਸ ਪੁਆਇੰਟ ਐਰੇ,Cross point array
ਕਰਾਸ ਕਲੀਨਲ ਟੈਸਟਿੰਗ,Cross sectional testing
ਐਰੇ ਦਾ ਕਰਾਸ ਸੈਕਸ਼ਨ,Cross section of an array
ਕਰਾਸ ਸਾੱਫਟਵੇਅਰ,Cross software
ਕਰਾਸ ਸਬਰਾਤਾ ਲਿੰਕ,Cross subarea link
ਕਰਾਸ ਟਾਕ,Cross talk
ਕਰਾਸ ਟਰੈਕਿੰਗ,Cross tracking
ਭੀੜ,Crowding
ਕ੍ਰੀਓਗੇਨਿਕਸ,Cryogenics
ਕ੍ਰਾਇਓਜੈਨਿਕ ਸਟੋਰੇਜ,Cryogenic storage
ਕ੍ਰਾਈਓਜੇਨਿਕ ਸਟੋਰ,Cryogenic store
ਕ੍ਰੋਸਟੇਟ,Cryostat
Critotron,Cryotron
ਕ੍ਰਿਪੋਟੋਗ੍ਰਾਫਿਕ,Cryptographic
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫਿਕ ਐਲਗੋਰਿਦਮ,Cryptographic algorithm
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ,Cryptography
ਸੰਚਤ ਇੰਡੈਕਸ,Cumulative index
ਮੁਦਰਾ ਪ੍ਰਤੀਕ,Currency symbol
ਮੌਜੂਦਾ ਬੀਮ ਸਥਿਤੀ,Current beam position
ਮੌਜੂਦਾ ਕਨੈਕਟ ਸਮੂਹ,Current connect group
ਮੌਜੂਦਾ ਪੀੜ੍ਹੀ,Current generation
ਮੌਜੂਦਾ ਹਦਾਇਤ  ਰਜਿਸਟਰ,Current instruction  Register
ਮੌਜੂਦਾ ਲਾਈਨ  ਪੁਆਇੰਟਰ,Current line  Pointer
ਮੌਜੂਦਾ ਲੂਪ (=  ਮੌਜੂਦਾ ਐਂਟੀਇਨੋਡ),Current loop (=  Current antinode)
ਮੌਜੂਦਾ ਮੋਡ ਤਰਕ,Current mode logic
ਮੌਜੂਦਾ ਰਿਕਾਰਡ,Current record
ਕਰਸਰ,Cursor
ਕਰਸਰ ਕੰਟਰੋਲ ਕੁੰਜੀ,Cursor control key
ਕਰਟੇਟ,Curtate
ਕਰਵ ਫਾਲੋਅਰ,Curve follower
ਕੁਸ਼ਨ,Cushion
ਗਾਹਕ ਪਹੁੰਚ ਖੇਤਰ,Customer access area
ਗਾਹਕ ਜਾਣਕਾਰੀ ਨਿਯੰਤਰਣ ਪ੍ਰਣਾਲੀ,Customer information control system
ਗਾਹਕ ਦਾ ਆਯੋਜਨ ਉਪਕਰਣ,Customer premises equipment
ਗਾਹਕ ਸਵਿਚਿੰਗ ਸਿਸਟਮ,Customer switching system
ਕੱਟ,Cut form
ਕੱਟਣ ਵਾਲੇ ਫਾਰਮ,Cut forms mode
ਕੱਟਣ ਦਾ ਤਰੀਕਾ,Cut method
ਬੰਦ ਕਰ ਦਿਓ,Cut off
ਸਾਈਬਰਕੇਸ਼ਨ,Cybernation
ਸਾਈਬਰਨੇਟਿਕਸ,Cybernetics
ਚੱਕਰ,Cycle
ਚੱਕਰ ਦੀ ਗਿਣਤੀ,Cycle count
ਸਾਈਕਲ ਇੰਡੈਕਸ,Cycle index
ਸਾਈਕਲ ਮੈਮੋਰੀ,Cycle memory
ਸਾਈਕਲ ਮਾਈਕ੍ਰੋਪ੍ਰੋਮਿੰਗ,Cycle microprogramming
ਸਾਈਕਲ ਰੀਸੈਟ,Cycle reset
ਸਾਈਕਲ ਸਾਂਝਾ ਕਰਨਾ,Cycle sharing
ਸਾਈਕਲ ਚੋਰੀ,Cycle steal
ਚੱਕਰ ਚੋਰੀ ਕਰਨਾ,Cycle stealing
ਚੱਕਰ ਦਾ ਸਮਾਂ,Cycle time
ਚੱਕਰਵਾਤ ਕੋਡ,Cyclic code
ਸਾਈਕਲਿਕ ਰਿਡੰਡੈਂਸੀ ਚੈੱਕ,Cyclic redundancy check
ਚੱਕਰਵਾਤੀ ਸ਼ਿਫਟ,Cyclic shift
ਚੱਕਰਵਾਤ ਸਟੋਰੇਜ,Cyclic storage
ਚੱਕਰਵਾਤ ਦਾ ਤਬਾਦਲਾ,Cyclic transfer
ਸਿਲੰਡਰ ਸੰਕਲਪ,Cylinder concept
ਅੱਖਰ,Character
ਕੋਡ ਨੇ ਦਸ਼ਮਲਵ,Coded decimal
ਡੇਜ਼ੀ ਚੇਨ,Daisy chain
ਡੇਜ਼ੀ ਪ੍ਰਿੰਟ ਪਹੀਏ,Daisy print wheel
ਡੇਜ਼ੀ ਚੱਕਰ,Daisy wheel
ਗਿੱਲੇ,Damping
ਡਾਟਾ,Data
ਅਵਾਜ਼ ਤੋਂ ਉੱਪਰ ਡੇਟਾ,Data above voice
ਡਾਟਾ ਐਕਸੈਸ ਦਾ ਪ੍ਰਬੰਧ,Data access arrangement
ਡਾਟਾ ਪ੍ਰਾਪਤੀ,Data acquisition
ਡਾਟਾ ਗ੍ਰਹਿਣ ਕਰਨ ਵਾਲਾ ਕੰਪਿ computer ਟਰ,Data acquisition computer
ਡਾਟਾ ਅਡੈਪਸ਼ਨ ਯੂਨਿਟ,Data adaption unit
ਡਾਟਾ ਪ੍ਰਬੰਧਕ,Data administrator
ਡਾਟਾ ਸਮੂਹ,Data aggregate
ਡਾਟਾ ਖੇਤਰ,Data area
ਡਾਟਾ ਐਰੇ,Data array
ਡਾਟਾ ਗੁਣ,Data attribute
ਡਾਟਾ ਬੈਂਕ,Data bank
ਡਾਟਾਬੇਸ,Database
ਡਾਟਾਬੇਸ ਪ੍ਰਸ਼ਾਸਨ,Database administration
ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ,Database management
ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ,Database management system
ਡਾਟਾ ਬਲਾਕ,Data block
ਡਾਟਾ ਬਰੇਕ (= ਸਿੱਧੀ ਮੈਮੋਰੀ ਐਕਸੈਸ),Data break (=direct memory access)
ਡਾਟਾ ਬਫਰ ਰਜਿਸਟਰ,Data buffer register
ਡਾਟਾ ਕੈਪਚਰ,Data capture
ਡਾਟਾ ਕਾਰਡ,Data card
ਡਾਟਾ ਕੈਰੀਅਰ,Data carrier
ਡਾਟਾ ਸੈੱਲ,Data cell
ਡਾਟਾ ਚੈਨਲ,Data channel
ਡਾਟਾ ਚੈਨਲ ਮਲਟੀਪਲੈਕਸਰ,Data channel multiplexer
ਡਾਟਾ ਸਰਕਟ,Data circuit
ਡਾਟਾ ਸਰਕਟ ਪਾਰਦਰਸ਼ਤਾ,Data circuit transparency
ਡਾਟਾ ਕੋਡ,Data code
ਡਾਟਾ ਇਕੱਠਾ ਕਰਨ,Data collection
ਡਾਟਾ ਇਕੱਤਰ ਕਰਨ ਵਾਲਾ ਸਟੇਸ਼ਨ,Data collection station
ਡਾਟਾ ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ ਸਿਸਟਮ,Data collection system
ਡਾਟਾ  ਸੰਚਾਰ,Data   Communication
ਡਾਟਾ  ਸੰਚਾਰ  ਚੈਨਲ,Data  Communication  Channel
ਡਾਟਾ  ਸੰਚਾਰ  ਉਪਕਰਣ,Data  Communication  Equipment
ਡਾਟਾ  ਸੰਚਾਰ  ਇੰਟਰਫੇਸ,Data  Communication  Interface
ਡਾਟਾ  ਸੰਚਾਰ  ਨੈੱਟਵਰਕ,Data  Communication  Network
ਡਾਟਾ  ਸੰਚਾਰ  ਸੇਵਾ,Data  Communication  Service
ਡਾਟਾ ਸੰਕੁਚਨ,Data compaction
ਡਾਟਾ ਸੰਕੁਚਨ,Data compression
ਡਾਟਾ ਕਨੈਕਸ਼ਨ,Data connection
ਡਾਟਾ ਸਥਿਰ,Data constant
ਡਾਟਾ  ਗੰਦਗੀ,Data  Contamination
ਡਾਟਾ ਨਿਯੰਤਰਣ,Data control
ਡਾਟਾ ਕੰਟਰੋਲ ਬਲਾਕ,Data control block
ਡਾਟਾ ਤਬਦੀਲੀ,Data conversion
ਡਾਟਾ ਕਨਵਰਟਰ,Data convertor
ਡੇਟਾ ਐਲਾਨ,Data declaration
ਡੇਟਾ ਐਲਾਨ  ਬਿਆਨ,Data declaration  Statement
ਡਾਟਾ ਪਰਿਭਾਸ਼ਾ,Data definition
ਡਾਟਾ ਪਰਿਭਾਸ਼ਾ  ਨਾਮ,Data definition  Name
ਡਾਟਾ ਪਰਿਭਾਸ਼ਾ  ਬਿਆਨ,Data definition  Statement
ਡਾਟਾ ਦੇਰੀ,Data delay
ਡਾਟਾ ਡੀਲਿਮਿਟਰ,Data delimiter
ਡਾਟਾ ਘਣਤਾ,Data density
ਡਾਟਾ ਵੇਰਵਾ  ਦਾਖਲਾ,Data description   Entry
ਡਾਟਾ ਵੇਰਵਾ  ਭਾਸ਼ਾ,Data description   Language
ਡਾਟਾ ਡਿਜ਼ਾਈਨ,Data design
ਡਾਟਾ ਜੰਤਰ,Data device
ਡਾਟਾ ਡਿਕਸ਼ਨਰੀ,Data dictionary
ਡਾਟਾ ਨਿਰਦੇਸ਼ਤ ਸੰਚਾਰ,Data directed transmission
ਡਾਟਾ ਡਿਸਪਲੇਅ ਯੂਨਿਟ,Data display unit
ਡਾਟਾ ਵੰਡ ਪ੍ਰਣਾਲੀ,Data distribution system
ਡੇਟਾ ਡਿਵੀਜ਼ਨ,Data division
ਡਾਟਾ ਐਲੀਮੈਂਟ,Data element
ਡਾਟਾ ਐਲੀਮੈਂਟ ਚੇਨ,Data element chain
ਡਾਟਾ ਇਨਕ੍ਰਿਪਸ਼ਨ  ਕੁੰਜੀ,Data encryption  Key
ਡਾਟਾ ਇਨਕ੍ਰਿਪਸ਼ਨ  ਸਟੈਂਡਰਡ,Data encryption  Standard
ਡਾਟਾ ਐਂਟਰੀ,Data entry
ਡਾਟਾ ਐਂਟਰੀ ਡਿਵਾਈਸ,Data entry device
ਡਾਟਾ ਗਲਤੀ,Data error
ਡਾਟਾ ਮੁਲਾਂਕਣ,Data evaluation
ਡਾਟਾ ਪ੍ਰੀਖਿਆ,Data examination
ਡਾਟਾ ਐਕਸਚੇਂਜ,Data exchange
ਡਾਟਾ ਖੇਤਰ,Data field
ਡਾਟਾ ਫਾਈਲ,Data file
ਡਾਟਾ ਵਹਾਅ,Data flow
ਡਾਟਾ ਪ੍ਰਵਾਹ ਚਾਰਟ,Data flow chart
ਡਾਟਾ ਫਲੋ ਕੰਟਰੋਲ,Data flow control
ਡਾਟਾ ਫਲੋ ਐਟਰਾਮ,Data flow diagram
ਡਾਟਾ ਫਾਰਮੈਟ,Data format
ਡਾਟਾ ਫਾਰਮੈਟ ਆਈਟਮ,Data format item
ਡਾਟਾ ਜੇਨਰੇਟਰ,Data generator
ਡਾਟਾਗ੍ਰਾਮ,Datagram
ਡੈਟਾਗਰਾਮ ਸੇਵਾ,Datagram service
ਡਾਟਾ ਗ੍ਰਾਫਿਕਸ,Data graphics
ਡਾਟਾ ਗ੍ਰਾਉਸਕੋਪ,Data graphoscope
ਡਾਟਾ ਹੈਂਡਲਿੰਗ,Data handling
ਡਾਟਾ ਹੈਂਡਲਿੰਗ  ਸਮਰੱਥਾ,Data handling  Capacity
ਡਾਟਾ ਲੜੀ,Data hierarchy
ਡਾਟਾ ਮੇਜ਼ਬਾਨ (= ਮੇਜ਼ਬਾਨ),Data host (= host)
ਡਾਟਾ ਆਜ਼ਾਦੀ,Data independence
ਡਾਟਾ ਇੰਪੁੱਟ,Data input
ਡਾਟਾ ਇਨਪੁਟ ਸਟੇਸ਼ਨ,Data input station
ਡਾਟਾ ਇਕਸਾਰਤਾ,Data integrity
ਡਾਟਾ ਐਕਸਚੇਂਜ,Data interchange
ਆਵਾਜ਼ ਵਿੱਚ ਡਾਟਾ,Data in voice
ਡਾਟਾ I / O  ਹਦਾਇਤ,Data I/O  Instruction
ਡਾਟਾ ਆਈਟਮ,Data item
ਡਾਟਾ ਪੱਧਰ,Data level
ਡਾਟਾ ਲਾਇਬ੍ਰੇਰੀ,Data library
ਡਾਟਾ ਲਿੰਕ ਨਿਯੰਤਰਣ  ਅੱਖਰ,Data link control  Character
ਡਾਟਾ ਲਿੰਕ ਭੱਜਣਾ  ਅੱਖਰ,Data link escape  Character
ਡਾਟਾ ਲਿੰਕ ਪਰਤ,Data link layer
ਡਾਟਾ ਸੂਚੀ,Data list
ਡਾਟਾ ਲੌਗਿੰਗ,Data logging
ਡਾਟਾ ਪ੍ਰਬੰਧਨ,Data management
ਡਾਟਾ ਪ੍ਰਬੰਧਨ  ਪ੍ਰੋਗਰਾਮ,Data management  Program
ਡਾਟਾ ਪ੍ਰਬੰਧਨ  ਸਿਸਟਮ,Data management  System
ਡੇਟਾ ਹੇਰਾਫੇਰੀ,Data manipulating
ਡਾਟਾ ਹੇਰਾਫੇਰੀ  ਭਾਸ਼ਾ,Data manipulation  Language
ਡਾਟਾ ਮਾਸਕਿੰਗ,Data masking
ਡੈਟਾਮੈਟਿਕ ਕੰਪਿ computer ਟਰ,Datamatic computer
ਡੇਟਾ,Datamation
ਡਾਟਾ ਮਾਧਿਅਮ,Data medium
ਡਾਟਾ ਮਾਈਗ੍ਰੇਸ਼ਨ,Data migration
ਡਾਟਾ ਮੋਡ,Data mode
ਡਾਟਾ ਮੂਵ  ਹਦਾਇਤ,Data move  Instruction
ਡਾਟਾ ਮਲਟੀਪਲੈਕਸਰ,Data multiplexer
ਡਾਟਾ ਨਾਮ,Data name
ਡਾਟਾ ਨੈਟਵਰਕ,Data network
ਡਾਟਾ ਓਪਰੇਸ਼ਨ,Data operation
ਡਾਟਾ ਸੰਗਠਨ,Data organisation
ਡਾਟਾ ਉਤਪਰਾ,Data origination
ਡਾਟਾ ਆਉਟਪੁੱਟ,Data output
ਡਾਟਾ ਮਾਰਗ,Data path
ਡਾਟਾ ਪੜਾਅ,Data phase
ਡੈਨਾਫੋਨ,Dataphone
ਡਾਟਾ ਪਲਾਟਰ,Data plotter
ਡਾਟਾ ਪੁਆਇੰਟਰ,Data pointer
ਡਾਟਾ ਤਿਆਰੀ,Data preparation
ਡਾਟਾ ਤਿਆਰੀ  ਜੰਤਰ,Data preparation  Device
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,Data processing
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਕੇਂਦਰ,Data processing  Centre
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਚੱਕਰ,Data processing  Cycle
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਮਸ਼ੀਨ,Data processing  Machine
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਨੋਡ,Data processing  Node
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਸਟੇਸ਼ਨ,Data processing  Station
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਸਿਸਟਮ,Data processing  System
ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ,Data processor
ਡਾਟਾ ਸੁਰੱਖਿਆ,Data protection
ਡਾਟਾ ਸ਼ੁੱਧਤਾ,Data purification
ਡਾਟਾ ਰੇਡੀਓ,Data radio
ਡਾਟਾ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,Data receiver
ਡਾਟਾ ਰਿਕਾਰਡ,Data record
ਡਾਟਾ ਕਮੀ,Data reduction
ਡਾਟਾ ਰਜਿਸਟਰ,Data register
ਡਾਟਾ ਭਰੋਸੇਯੋਗਤਾ,Data reliability
ਡਾਟਾ  ਪ੍ਰਤੀਨਿਧਤਾ,Data  Representation
ਡਾਟਾ ਪ੍ਰਜਨਨ,Data reproduction
ਡਾਟਾ ਪ੍ਰਾਪਤੀ,Data retrieval
ਡਾਟਾ ਸਮੀਖਿਆ  ਨਿਯੰਤਰਣ,Data review  Control
ਡਾਟਾ ਸੁਰੱਖਿਆ,Data security
ਡਾਟਾ ਵੱਖ ਕਰਨ ਵਾਲੇ,Data separator
ਡਾਟਾ ਸੈੱਟ,Data set
ਡਾਟਾ ਕੁੱਟਣਾ,Data set clocking
ਡਾਟਾ ਸੈੱਟ ਪਰਿਭਾਸ਼ਾ  ਟੇਬਲ,Data set definition  Table
ਡਾਟਾ ਸੈੱਟ ਲੇਬਲ,Data set label
ਡਾਟਾ ਸੈੱਟ ਦਾ ਨਾਮ,Data set name
ਡਾਟਾ ਸੈੱਟ  ਸੰਗਠਨ,Data set  Organisation
ਡਾਟਾ ਸੈਟ ਹਵਾਲਾ  ਗਿਣਤੀ,Data set reference  Number
ਡਾਟਾ ਨਿਰਧਾਰਤ ਕਰਨ,Data set security
ਡਾਟਾ ਸੈੱਟ ਸੈੱਟ  ਪ੍ਰੋਗਰਾਮ,Data set utility  Program
ਡਾਟਾ ਸੰਕੇਤ,Data signal
ਡਾਟਾ ਸਿਗਨਲਿੰਗ ਰੇਟ,Data signalling rate
ਡੇਟਾ ਸਿੰਕ,Data sink
ਡਾਟਾ ਸਰੋਤ,Data source
ਡਾਟਾ ਨਿਰਧਾਰਨ,Data specification
ਡਾਟਾ ਸਟੇਸ਼ਨ,Data station
ਡਾਟਾ ਸਟੋਰੇਜ,Data storage
ਡਾਟਾ ਸਟੋਰੇਜ  Structure ਾਂਚਾ,Data storage  Structure
ਡਾਟਾ ਸਟ੍ਰੀਮ,Data stream
ਡਾਟਾ structure ਾਂਚਾ,Data structure
ਡਾਟਾ structure ਾਂਚਾ  ਚਿੱਤਰ,Data structure  Diagram
ਡਾਟਾ ਸਵਿਚ,Data switch
ਡਾਟਾ ਬਦਲਣਾ  ਕੇਂਦਰ,Data switching  Centre
ਡਾਟਾ ਬਦਲਣਾ  ਐਕਸਚੇਂਜ,Data switching  Exchange
ਡਾਟਾ ਟੈਬਲੇਟ,Data tablet
ਡਾਟਾ ਟਰਮੀਨਲ,Data terminal
ਡਾਟਾ ਟਰਮੀਨਲ  ਉਪਕਰਣ,Data terminal  Equipment
ਡਾਟਾ ਟਾਈਮ,Data time
ਡਾਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ,Data transcription
ਡਾਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ  ਜੰਤਰ,Data transcription  Device
ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ,Data transfer
ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ  ਪੜਾਅ,Data transfer  Phase
ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ ਰੇਟ,Data transfer rate
ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ  ਰਜਿਸਟਰ,Data transfer  Register
ਡਾਟਾ ਸੰਚਾਰ,Data transmission
ਡਾਟਾ ਸੰਚਾਰ  ਚੈਨਲ,Data transmission  Channel
ਡਾਟਾ ਸੰਚਾਰ  ਸਹੂਲਤ,Data transmission  Facility
ਡਾਟਾ ਸੰਚਾਰ  ਇੰਟਰਫੇਸ,Data transmission  Interface
ਡਾਟਾ ਸੰਚਾਰ  ਲਾਈਨ,Data transmission  Line
ਡਾਟਾ ਸੰਚਾਰ  ਸੇਵਾ,Data transmission  Service
ਡਾਟਾ ਸੰਚਾਰ  ਜਾਲ,Data transmission  Trap
ਡੈਨੈਟ੍ਰੋਨ,Datatron
ਡਾਟਾ ਕਿਸਮ,Data type
ਵੌਇਸ ਦੇ ਅਧੀਨ ਡੇਟਾ,Data under voice
ਡਾਟਾ ਯੂਨਿਟ,Data unit
ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ,Data validation
ਡਾਟਾ ਸ਼ਬਦ,Data word
ਡੇਟਿੰਗ ਰੁਟੀਨ,Dating routine
ਡੈਟਮ,Datum
ਡੈਟਮ ਲਾਈਨ,Datum line
ਦਸ਼ਮਲਵ ਬਿੰਦੂ,Decimal point
ਅਯੋਗ,Deactivation
ਮਰੇ ਬੈਂਡ,Dead band
ਮਰੇ ਹੋਏ ਫਾਈਲ,Dead file
ਡੈੱਡ ਲਾਕ,Dead lock
ਡੈੱਡ ਟਾਈਮ,Dead time
ਮਰੇ ਜ਼ੋਨ,Dead zone
ਮਰੇ ਜ਼ੋਨ ਯੂਨਿਟ,Dead zone unit
ਬਹਿਸ,Deblock
ਡੀਬੱਗ,Debug
ਡੀਬੱਗਰ,Debugger
ਡੀਬੱਗਿੰਗ ਸਹਾਇਤਾ,Debugging aid
ਡੀਬੱਗਿੰਗ ਸਹਾਇਤਾ  ਰੁਟੀਨ,Debugging aid  Routine
ਡੀਬੱਗਿੰਗ  ਭਾਸ਼ਾ,Debugging   Language
ਯਾਦਦਾਸ਼ਤ ਦੀ ਡੰਪ ਡੀਬੱਗ ਕਰਨਾ,Debugging memory dump
ਡੀਬੱਗਿੰਗ ਆਉਟਪੁੱਟ,Debugging output
ਡੀਬੱਗ ਮੈਕਰੋਸ,Debug macros
ਡੀਬੱਗ ਬਿਆਨ,Debug statement
ਦਹਾਕੇ,Decade
ਦਹਾਕੇ ਕਾਉਂਟਰ,Decade counter
ਫੈਸਲੇ ਟੇਬਲ ਭਾਸ਼ਾ,Decision table language
ਨਿਮਰਤਾ ਦਾ ਸਮਾਂ,Deceleration time
ਵਿਕੇਂਦਰੀਕ੍ਰਿਤ  ਜਾਣਕਾਰੀ  ਸਿਸਟਮ,Decentralised  Information  System
ਡੈਸੀਬੈਲ,Decibel
ਕਮੀ,Decidability
ਦਸ਼ਮਲਵ ਹਿਸਾਬ ਆਪ੍ਰੇਸ਼ਨ,Decimal arithmetic operation
ਦਸ਼ਮਲਵ ਅਲਾਈਨਮੈਂਟ,Decimal alignment
ਦਸ਼ਮਲਵ ਅੰਕ,Decimal digit
ਦਸ਼ਮਲਵ ਮਾਰਕਰ,Decimal marker
ਦਸ਼ਮਲਵ ਸੰਕੇਤ,Decimal notation
ਦਸ਼ਮਲਵ ਦੇ ਅੰਕ,Decimal numeral
ਦਸ਼ਮਲਵ  ਨੰਬਰ  ਸਿਸਟਮ,Decimal  Numeration  System
ਦਸ਼ਮਲਵ ਤਸਵੀਰ  ਡਾਟਾ,Decimal picture  Data
ਦਸ਼ਮਲਵ ਪ੍ਰਤੀਕ,Decimal symbol
ਸਮਝਦਾਰ,Decipher
ਫੈਸਲਾ,Decision
ਫੈਸਲਾ ਬਾਕਸ,Decision box
ਫੈਸਲਾ ਸਰਕਟ,Decision circuit
ਫੈਸਲਾ ਸਮੱਗਰੀ,Decision content
ਫੈਸਲਾ ਐਲੀਮੈਂਟ,Decision element
ਫੈਸਲਾ  ਹਦਾਇਤ,Decision  Instruction
ਫੈਸਲਾ  Kmechanism,Decision  Kmechanism
ਫੈਸਲੇ ਦੀ ਭਾਸ਼ਾ,Decision language
ਫੈਸਲਾ ਤਰਕ,Decision logic
ਫੈਸਲਾ ਤਰਕ  ਅਨੁਵਾਦਕ,Decision logic  Translator
ਫੈਸਲਾ ਸਿਧਾਂਤ,Decision principle
ਫੈਸਲਾ ਨਿਯਮ,Decision rule
ਫੈਸਲਾ  ਸਿਮੂਲੇਸ਼ਨ,Decision  Simulation
ਫੈਸਲੇ ਦਾ structure ਾਂਚਾ,Decision structure
ਫੈਸਲੇ ਦੀ ਮੇਜ਼,Decision table
ਫੈਸਲੇ ਸਿਧਾਂਤ,Decision theory
ਫੈਸਲਾ ਨਿਰੰਤਰ,Decision constant
ਡੀਕੋਡਰ,Decoder
ਡੀਕੋਡਿੰਗ  ਹਦਾਇਤ,Decoding  Instruction
ਸਜਾਵਟ,Decollate
ਹੁਨਰ,Decollator
ਸੇਂਟ,Deconcentration
ਗਿਰਾਵਟ,Decrement
ਡਿਕ੍ਰਿਪਟ,Decrypt
ਡਰ,Decurl
ਸਮਰਪਿਤ ਚੈਨਲ,Dedicated channel
ਸਮਰਪਿਤ ਸਰਕਟ,Dedicated circuit
ਸਮਰਪਿਤ  ਕੁਨੈਕਸ਼ਨ,Dedicated  Connection
ਸਮਰਪਿਤ ਲਿਥਸ,Dedicated deviced
ਸਮਰਪਿਤ ਲਾਈਨ,Dedicated line
ਸਮਰਪਿਤ ਪੋਰਟ,Dedicated port
ਸਮਰਪਿਤ ਰਜਿਸਟਰ,Dedicated register
ਮੂਲ,Default
ਮੂਲ ਸਮੂਹ,Default group
ਮੂਲ ਵਿਕਲਪ,Default option
ਮੂਲ ਪੈਰਾਮੀਟਰ,Default parameter
ਮੂਲ ਮੁੱਲ,Default value
ਮੁਲਤਵੀ  ਸੰਬੋਧਨ ਕਰਨਾ,Deferred  Addressing
ਮੁਲਤਵੀ ਦਾਖਲਾ,Deferred entry
ਮੁਲਤਵੀ ਨਿਕਾਸ,Deferred exit
ਮੁਲਤਵੀ  ਰੱਖ ਰਖਾਵ,Deferred  Maintenance
ਮੁਲਤਵੀ ਰੱਖ ਰਖਾਵ ਸਮਾਂ,Deferred Maintenance Time
ਮੁਲਤਵੀ  ਕਾਰਵਾਈ,Deferred  Processing
ਮੁਲਤਵੀ ਮੁੜ-ਚਾਲੂ,Deferred restart
ਪਰਿਭਾਸ਼ਿਤ ਆਈਟਮ,Defined item
ਨਿਸ਼ਚਤ ਨੈਟਵਰਕ,Definite network
ਮੋਹਰ,Deflection plate
ਡਿਗੇਸ,Degauss
