Marathi,Tamil
थेट प्रवेश  चौकशी,நேரடி அணுகல்  விசாரணை
थेट प्रवेश हॅश,நேரடி அணுகல் ஹாஷ்
थेट प्रवेश  पद्धत,நேரடி அணுகல்  முறை
थेट प्रवेश  संचयन,நேரடி அணுகல்  சேமிப்பு
थेट पत्ता,நேரடி முகவரி
थेट पत्ता,நேரடி முகவரி
थेट कॉल,நேரடி அழைப்பு
थेट कोड,நேரடி குறியீடு
थेट कोडिंग,நேரடி குறியீட்டு முறை
थेट जोडलेले  फ्लिप-फ्लॉप,நேரடி இணைந்த  ஃபிளிப்-ஃப்ளாப்
थेट जोड्या,நேரடி இணைப்பு
थेट डेटा  संस्था,நேரடி தரவு  அமைப்பு
थेट डेटा सेट,நேரடி தரவு தொகுப்பு
थेट डिव्हाइस,நேரடி சாதனம்
थेट डिजिटल  नियंत्रण,நேரடி டிஜிட்டல்  கட்டுப்பாடு
थेट अंतर  डायलिंग,நேரடி தூரம்  டயல்
निर्देशित बीम  स्कॅन,இயக்கிய கற்றை  ஊடுகதிர்
दिग्दर्शित आलेख,இயக்கிய வரைபடம்
निर्देशित स्कॅन,இயக்கிய ஸ்கேன்
थेट-प्रवेश  टर्मिनल,நேரடி நுழைவு  முனையத்தில்
थेट पदानुक्रम  नियंत्रण,நேரடி வரிசைமுறை  கட்டுப்பாடு
थेट घाला  दिनचर्या,நேரடி செருகல்  வழக்கமான
थेट घाला  सबरूटिन,நேரடி செருகல்  சப்ரூட்டீன்
थेट सूचना,நேரடி வழிமுறை
दिशात्मक कपलर,திசை கப்ளர்
निर्देश,உத்தரவு
डायरेक्ट की  साधन,நேரடி கீயிங்  சாதனம்
थेट मेमरी  प्रवेश,நேரடி நினைவகம்  அணுகல்
थेट संख्यात्मक  नियंत्रण,நேரடி எண்  கட்டுப்பாடு
निर्देशिका,அடைவு
निर्देशिका  सहाय्य ब्यूरो,அடைவு  உதவி பணியகம்
निर्देशिका  सहाय्य  ऑपरेटर,அடைவு  உதவி  ஆபரேட்டர்
निर्देशिका डिव्हाइस,அடைவு சாதனம்
थेट बाहेरील  डायलिंग,நேரடியான வெளிப்புறமாக  டயல்
थेट टक्केवारी,நேரடி சதவீதம்
थेट बिंदू  रीपिटर,நேரடி புள்ளி  ரிப்பேட்டர்
थेट ट्रान्समिशन  उपग्रह,நேரடி பரிமாற்றம்  செயற்கைக்கோள்
थेट व्हॉईस इनपुट,நேரடி குரல் உள்ளீடு
अक्षम मॉड्यूल,முடக்கப்பட்ட தொகுதி
सिग्नल अक्षम करणे,சிக்னலை முடக்குதல்
असंगत,பிரித்தல்
डिससेम्बलर,பிரித்தெடுத்தல்
आपत्ती डंप,பேரழிவு டம்ப்
स्वतंत्र डेटा,தனித்துவமான தரவு
स्वतंत्र डिव्हाइस,தனித்துவமான சாதனம்
स्वतंत्र फुरियर  परिवर्तन,தனித்துவமான ஃபோரியர்  மாற்றவும்
वेगळा  प्रोग्रामिंग,தனித்துவமான  நிரலாக்க
वेगळा  प्रतिनिधित्व,தனித்துவமான  பிரதிநிதித்துவம்
विवेकबुद्धी  हायफन,விவேகம்  ஹைபன்
विवेकबुद्धी,தனிப்பயனாக்கம்
विवेकबुद्धी  त्रुटी,தனிப்பயனாக்கம்  பிழை
भेदभाव करणारा  विश्लेषण,பாகுபாடு  பகுப்பாய்வு
भेदभाव  सूचना,பாகுபாடு  வழிமுறைகள்
भेदभाव करणारा,பாகுபாடு காட்டுபவர்
विघटन,பிரிவு
डिस्क प्रवेश,வட்டு அணுகல்
डिस्क-आधारित,வட்டு அடிப்படையிலான
डिस्क कंट्रोलर  कार्ड,வட்டு கட்டுப்படுத்தி  அட்டை
डिस्केट,டிஸ்கெட்
डिस्केट-फॉर्मेटेड  टेप,வட்டு வடிவமைக்கப்பட்டுள்ளது  டேப்
डिस्केट हार्ड होल,வட்டு கடின துளை
डिस्केट स्टोरेज,வட்டு சேமிப்பு
डिस्केट स्टोरेज  साधन,வட்டு சேமிப்பு  சாதனம்
डिस्क फाईल,வட்டு கோப்பு
डेटा  संप्रेषण  इंटरफेस,தகவல்கள்  தொடர்பு  இடைமுகம்
डिस्क ऑपरेटिंग  प्रणाली,வட்டு இயங்கும்  அமைப்பு
डिस्क पॅक,வட்டு பேக்
डिस्क क्षेत्र,வட்டு துறை
डिस्क सॉर्टिंग,வட்டு வரிசையாக்கம்
डिस्क स्टोरेज,வட்டு சேமிப்பு
डिस्क स्टोरेज डिव्हाइस,வட்டு சேமிப்பு சாதனம்
डिस्क स्टोरेज  मॉड्यूल,வட்டு சேமிப்பு  தொகுதி
डिस्क-टू-प्रिंटर  उपयुक्तता,வட்டு முதல் பிரிந்து  பயன்பாடு
डिस्क युनिट,வட்டு அலகு
डिस्क व्हॉल्यूम,வட்டு தொகுதி
पाठवणे,அனுப்பவும்
पाठवणारे,அனுப்பியவர்
पाठवण्याचे क्षेत्र,அனுப்பும் பகுதி
पाठवत आहे  प्राधान्य,அனுப்புதல்  முன்னுரிமை
विखुरलेले  बुद्धिमत्ता,சிதறியது  நுண்ணறிவு
फैलाव,சிதறல்
प्रदर्शन आणि  मुद्रण  कॅल्क्युलेटर,காட்சி மற்றும்  அச்சிடுதல்  கால்குலேட்டர்
प्रदर्शन विशेषता,பண்புக்கூறு காட்சி
प्रदर्शन  पार्श्वभूमी,காட்சி  பின்னணி
प्रदर्शन कॅल्क्युलेटर,கால்குலேட்டரைக் காண்பி
प्रदर्शन केंद्र,காட்சி மையம்
प्रदर्शन वर्ण  जनरेटर,காட்சி எழுத்து  ஜெனரேட்டர்
प्रदर्शित स्तंभ,நெடுவரிசை காட்சி
प्रदर्शन आज्ञा,காட்சி கட்டளை
प्रदर्शन घटक,காட்சி கூறு
प्रदर्शन कन्सोल,காட்சி கன்சோல்
प्रदर्शन चक्र,காட்சி சுழற்சி
प्रदर्शन चक्र वेळ,சுழற்சி நேரத்தைக் காண்பி
प्रदर्शन डिव्हाइस,சாதனம் காட்சி
प्रदर्शन ड्रम,காட்சி டிரம்
प्रदर्शन घटक,உறுப்பு காட்சி
प्रदर्शन फील्ड,காட்சி புலம்
अग्रभागी प्रदर्शन करा,முன்புறத்தைக் காண்பி
प्रदर्शन फ्रेम,காட்சி சட்டகம்
प्रदर्शन गट,காட்சி குழு
प्रतिमा प्रदर्शित करा,படத்தைக் காண்பி
प्रदर्शन ओळ,காட்சி வரி
प्रदर्शन ऑर्डर,காட்சி வரிசை
प्रदर्शन पॅनेल,காட்சி குழு
प्रदर्शन स्थिती,காட்சி நிலை
प्रदर्शन प्रक्रिया  युनिट,காட்சி செயலாக்கம்  அலகு
प्रदर्शन आठवते  नियंत्रण,காட்சி நினைவுகூரல்  கட்டுப்பாடு
प्रदर्शन विभाग,காட்சி பிரிவு
प्रदर्शन जागा,இடத்தைக் காண்பி
प्रदर्शन पृष्ठभाग,காட்சி மேற்பரப்பு
प्रदर्शन टर्मिनल,காட்சி முனையம்
प्रदर्शन ट्यूब,குழாய் காட்சி
प्रदर्शन युनिट,காட்சி அலகு
विच्छेदन टोन,சிதைவு தொனி
डिस्टिनेशन फील्ड,அளவு புலம்
डिस्टिनेशन फाइल,அளவு கோப்பு
विशिष्ट रिंगिंग,தனித்துவமான ரிங்கிங்
विकृती,சிதைவு
वितरित  संगणन,விநியோகிக்கப்பட்டது  கம்ப்யூட்டிங்
वितरित डेटा  प्रक्रिया,விநியோகிக்கப்பட்ட தரவு  செயலாக்கம்
वितरित डेटा-प्रक्रिया नेटवर्क,விநியோகிக்கப்பட்ட தரவு செயலாக்க நெட்வொர்க்
वितरित  कार्य,விநியோகிக்கப்பட்டது  செயல்பாடு
वितरित  बुद्धिमत्ता,விநியோகிக்கப்பட்டது  நுண்ணறிவு
वितरित तर्कशास्त्र,விநியோகிக்கப்பட்ட தர்க்கம்
वितरित  नेटवर्क,விநியோகிக்கப்பட்டது  வலைப்பின்னல்
वितरित  प्रक्रिया,விநியோகிக்கப்பட்டது  செயலாக்கம்
वितरित  प्रक्रिया  नेटवर्क,விநியோகிக்கப்பட்டது  செயலாக்கம்  வலைப்பின்னல்
वितरित  प्रोसेसर,விநியோகிக்கப்பட்டது  செயலி
वितरण फ्रेम,விநியோகிருத்தல் சட்டகம்
वितरण केबल,விநியோக கேபிள்
वितरण फ्रेम,விநியோக சட்டகம்
विविधता,பன்முகத்தன்மை
विविधता संयोजन,பன்முகத்தன்மை இணைத்தல்
विभाजित तपासणी,காசோலை பிரிக்கவும்
विभाजित स्लिट स्कॅन,பிரிக்கப்பட்ட பிளவு ஸ்கேன்
विभाग शीर्षलेख,பிரிவு தலைப்பு
विभाग-रीमिंडर  पद्धत,பிரிவு-மறுபரிசீலனை  முறை
विभाजक,வகுப்பான்
दस्तऐवज,ஆவணம்
दस्तऐवज  असेंब्ली,ஆவணம்  சட்டசபை
दस्तऐवजीकरण,ஆவணம்
दस्तऐवजीकरण  पुस्तक,ஆவணம்  நூல்
दस्तऐवजीकरण कार्यक्रम,ஆவணம் திட்டம்
दस्तऐवजीकरण  प्रकार,ஆவணம்  தட்டச்சு செய்க
दस्तऐवज  हाताळणी,ஆவணம்  கையாளுதல்
अग्रगण्य दस्तऐवज  धार,ஆவணம் முன்னணி  விளிம்பு
दस्तऐवज चिन्ह,ஆவண குறி
दस्तऐवज  तयारी,ஆவணம்  தயாரிப்பு
दस्तऐवज वाचक,ஆவண வாசகர்
दस्तऐवज  संदर्भ धार,ஆவணம்  குறிப்பு விளிம்பு
दस्तऐवज पुनर्प्राप्ती,ஆவண மீட்டெடுப்பு
डॉक्युटरम,Doguterm
घरगुती उपग्रह  वाहक,வீட்டு செயற்கைக்கோள்  கார்
काही करू नको  ऑपरेशन  (= नाही-ऑपरेशन  सूचना),செய்யாதது  செயல்பாடு  (= செயல்பாடு இல்லை  உத்தரவாதம்)
डोपंट,டோபண்ட்
डॉट- कॅरेक्टर  प्रिंटर,புள்ளி- எழுத்து  அச்சுப்பொறி
डॉट मॅट्रिक्स,புள்ளி அணி
बिंदू प्रिंटर (= मॅट्रिक्स  प्रिंटर),புள்ளி அச்சுப்பொறி (= மேட்ரிக்ஸ்  அச்சுப்பொறி)
डबल बफरिंग,இரட்டை இடையக
डबल कार्ड,இரட்டை அட்டை
दुहेरी-दाट  मुद्रित करणे,இரட்டை அடர்த்தியான  பதிவு
दुहेरी घनता  मुद्रित करणे,இரட்டை அடர்த்தி  பதிவு
डबल-एन्ड  रांग,இரட்டை முடிவு  வரிசை
डबल-एंट्री कार्ड,இரட்டை நுழைவு அட்டை
दुहेरी लांबी  नोंदणी करा,இரட்டை நீளம்  பதிவு
दुहेरी सुस्पष्टता,இரட்டை துல்லியம்
दुहेरी सुस्पष्टता  अंकगणित,இரட்டை துல்லியம்  எண்கணித
दुहेरी सुस्पष्टता  कार्य,இரட்டை துல்லியம்  செயல்பாடு
दुहेरी सुस्पष्टता  क्रमांक,இரட்டை துல்லியம்  எண்
डबल-पल्स  मुद्रित करणे,இரட்டை துடிப்பு  பதிவு
डबल पंच,இரட்டை பஞ்ச்
डबल रेल लॉजिक,இரட்டை ரயில் தர்க்கம்
डबल रजिस्टर,இரட்டை பதிவு
डबल-शीट  डिटेक्टर,இரட்டை-தாள்  கண்டறிதல்
डबल-शीट  इजेक्टर,இரட்டை-தாள்  உமிழ்ப்பான்
दुहेरी बाजू असलेली डिस्क,இரட்டை பக்க வட்டு
डबल स्ट्राइक,இரட்டை வேலைநிறுத்தம்
दुहेरी शब्द,இரட்டை சொல்
दुप्पट-जोडलेली अंगठी,இரட்டிப்பாக இணைக்கப்பட்ட வளையம்
डाऊन लिंक,கீழ் இணைப்பு
खाली वेळ,நேரம்
खालच्या दिशेने  सुसंगतता,கீழ்நோக்கி  பொருந்தக்கூடிய தன்மை
खालच्या दिशेने  संदर्भ,கீழ்நோக்கி  குறிப்பு
ड्रॅगिंग,இழுத்தல்
वाहून नेणे,நகர்வு
वाहून नेणारी त्रुटी,சறுக்கல் பிழை
वाहणारे वर्ण,சறுக்கல் தன்மை
ड्रॉप-डेड हॉल्ट,டிராப்-டெட் ஹால்ட்
घट,கைவிடவும்
ड्रॉप आउट,வெளியே விடுங்கள்
ड्रॉप रिपीटर,டிராப் ரிப்பீட்டர்
ड्रॉप वायर,துளி கம்பி
ड्रम ड्राइव्ह,டிரம் டிரைவ்
ड्रम प्लॉटर,டிரம் ப்ளாட்டர்
ड्रम प्रिंटर,டிரம் அச்சுப்பொறி
ड्रम प्रिंटिंग,டிரம் அச்சிடுதல்
ड्रम स्कॅनिंग,டிரம் ஸ்கேனிங்
ड्रम क्रमवारी,டிரம் வரிசைப்படுத்துதல்
ड्रम स्टोरेज,டிரம் சேமிப்பு
ड्रम युनिट,டிரம் யூனிட்
कोरडे धावणे,உலர் இயங்கும்
दुहेरी घनता,இரட்டை அடர்த்தி
दुहेरी तीव्रता,இரட்டை தீவிரம்
द्वैत,இரட்டைத்தன்மை
द्वैत प्रमेय,இரட்டைத்தன்மை தேற்றம்
ड्युअल ऑपरेशन,இரட்டை செயல்பாடு
ड्युअल पोर्ट मेमरी,இரட்டை போர்ட் நினைவகம்
ड्युअल प्रोसेसर  प्रणाली,இரட்டை செயலி  அமைப்பு
ड्युअल सिंप्लेक्स  पद्धत,இரட்டை சிம்ப்ளக்ஸ்  முறை
ड्युअल सिस्टम,இரட்டை அமைப்பு
ड्यूकोल-पंच  कार्ड,டுகோல்-பஞ்ச்  அட்டை
मुका टर्मिनल,ஊமை முனையம்
डमी पत्ता,போலி முகவரி
डमी युक्तिवाद,போலி வாதம்
डमी चेक,போலி காசோலை
डमी नियंत्रण  विभाग,போலி கட்டுப்பாடு  பிரிவு
डमी डेटा सेट,போலி தரவு தொகுப்பு
डमी सूचना,போலி அறிவுறுத்தல்
डमी विभाग,போலி பிரிவு
डमी व्हेरिएबल,போலி மாறி
डंप,டம்ப்
डंप आणि रीस्टार्ट,டம்ப் மற்றும் மறுதொடக்கம்
डंप चेक,டம்ப் காசோலை
डंप पॉईंट,டம்ப் பாயிண்ட்
डंप नित्यक्रम,டம்ப் வழக்கமான
पक्वाशय,டூடெசிமல்
ड्युप्लेक्स चॅनेल,டூப்ளக்ஸ் சேனல்
ड्युप्लेक्स सर्किट,டூப்ளக்ஸ் சுற்று
दुहेरी  संप्रेषण,டூப்ளக்ஸ்  தொடர்பு
ड्युप्लेक्स कन्सोल,டூப்ளக்ஸ் கன்சோல்
डुप्लेक्स्ड सिस्टम,இரட்டை அமைப்பு
दुहेरी,இரட்டை
ड्युप्लेक्स ऑपरेशन,டூப்ளக்ஸ் செயல்பாடு
दुहेरी  संसर्ग,டூப்ளக்ஸ்  பரவும் முறை
डुप्लिकेट की,நகல் விசை
डुप्लिकेट व्हॉल्यूम,நகல் தொகுதி
डुप्लिकेशन तपासणी,நகல் சோதனை
डुप्लिकेशन फॅक्टर,நகல் காரணி
ची डुप्लिकेशन  सुविधा,நகல்  வசதிகள்
डुप्लिकेटर,நகல்
डायडिक बुलियन  ऑपरेशन,சாயல் பூலியன்  செயல்பாடு
डायडिक ऑपरेशन,சாயல் செயல்பாடு
डायडिक ऑपरेटर,சாயல் ஆபரேட்டர்
गतिशील अचूकता,மாறும் துல்லியம்
डायनॅमिक पत्ता  अनुवाद,மாறும் முகவரி  மொழிபெயர்ப்பு
गतिशील वाटप,மாறும் ஒதுக்கீடு
डायनॅमिक बफर  वाटप,மாறும் இடையக  ஒதுக்கீடு
डायनॅमिक बफरिंग,மாறும் இடையக
डायनॅमिक नियंत्रण  कार्य,மாறும் கட்டுப்பாடு  செயல்பாடு
डायनॅमिक डीबग,மாறும் பிழைத்திருத்தம்
डायनॅमिक डिव्हाइस  पुनर्रचना,மாறும் சாதனம்  மறுசீரமைப்பு
डायनॅमिक डिस्प्ले  प्रतिमा,மாறும் காட்சி  படம்
डायनॅमिक डंप,டைனமிக் டம்ப்
डायनॅमिक कचरा  संग्रह,மாறும் குப்பை  சேகரிப்பு
डायनॅमिक  सूचना,மாறும்  வழிமுறைகள்
डायनॅमिक लोडिंग,மாறும் ஏற்றுதல்
डायनॅमिक मेमरी,மாறும் நினைவகம்
डायनॅमिक मेमरी  वाटप,மாறும் நினைவகம்  ஒதுக்கீடு
डायनॅमिक  पॅरामीटर,மாறும்  அளவுரு
डायनॅमिक प्रिंटआउट,மாறும் அச்சுப்பொறி
डायनॅमिक  प्रोग्रामिंग,மாறும்  நிரலாக்க
डायनॅमिक श्रेणी,மாறும் வரம்பு
डायनॅमिक  स्थानांतरण,மாறும்  இடமாற்றம்
डायनॅमिक प्रतिसाद,மாறும் பதில்
डायनॅमिक  वेळापत्रक,மாறும்  திட்டமிடல்
डायनॅमिक स्टॉप,மாறும் நிறுத்தம்
डायनॅमिक स्टोरेज,மாறும் சேமிப்பு
डायनॅमिक स्टोरेज  वाटप,மாறும் சேமிப்பு  ஒதுக்கீடு
डायनॅमिक  सबरूटिन,மாறும்  சப்ரூட்டீன்
डायनॅमिक समर्थन  प्रणाली,மாறும் ஆதரவு  அமைப்பு
डायनॅमिक सिस्टम  मॉडेल,மாறும் அமைப்பு  மாதிரி
डायनॅमिक आभासी  मेमरी सिस्टम,மாறும் மெய்நிகர்  நினைவக அமைப்பு
प्रतिध्वनी चेक,எதிரொலி சோதனை
इको सप्रेसर,எதிரொலி அடக்கி
इकोनोमेट्रिक  अर्ज,சுற்றுச்சூழல் அளவீடுகள்  விண்ணப்பம்
इकोनोमेट्रिक  मॉडेल,சுற்றுச்சூழல் அளவீடுகள்  மாதிரி
अर्थिक  अर्ज,பொருளாதாரம்  விண்ணப்பம்
अर्थशास्त्र  संगणन,பொருளாதாரம்  கம்ப்யூட்டிங்
अर्थशास्त्र  संगणन  नेटवर्क,பொருளாதாரம்  கம்ப்யூட்டிங்  வலைப்பின்னல்
धार,விளிம்பு
एज नॉच कार्ड,எட்ஜ் குறிப்பிடத்தக்க அட்டை
एज पंच कार्ड,எட்ஜ் பஞ்ச் கார்டு
सुधारणे,தொகு
दिग्दर्शित संपादित करा  संसर्ग,இயக்கியதைத் திருத்து  பரவும் முறை
संपादित केलेली प्रत,திருத்தப்பட்ட நகல்
संपादन वर्ण संपादन,திருத்தும் தன்மை
डेटा संपादन,தரவைத் திருத்துதல்
संपादन  माहिती,எடிட்டிங்  தகவல்
संपादन सत्र,எடிட்டிங் அமர்வு
संपादन विधान,எடிட்டிங் அறிக்கை
संपादन प्रतीक,எடிட்டிங் சின்னம்
संस्करण क्रमांक,பதிப்பு எண்
संपादन मोड,படிப்பு பயன்முறை
संपादक,ஆசிரியர்
संपादक वैशिष्ट्य,ஆசிரியர் அம்சம்
संपादक मायक्रो  संगणक,ஆசிரியர் மைக்ரோ  கணினி
संपादक कार्यक्रम,ஆசிரியர் திட்டம்
टप्पा संपादित करा,திருத்து கட்டம்
शैक्षणिक तंत्रज्ञान,கல்வி தொழில்நுட்பம்
एडुलकोरेट,Edulcate
प्रभावी बाइट,பயனுள்ள பைட்
प्रभावी डेटा  हस्तांतरण दर,பயனுள்ள தரவு  பரிமாற்ற விகிதம்
प्रभावी दुहेरी  शब्द,பயனுள்ள இரட்டை  சொல்
प्रभावी अर्धा शब्द,பயனுள்ள அரை சொல்
प्रभावी  सूचना,பயனுள்ள  வழிமுறைகள்
प्रभावी ऑपरेंड  पत्ता,பயனுள்ள செயல்பாடு  முகவரி
प्रभावी  प्रक्रिया,பயனுள்ள  செயல்முறை
प्रभावी वेग,பயனுள்ள வேகம்
प्रभावी  संसर्ग  वेग,பயனுள்ள  பரவும் முறை  வேகம்
प्रभावी शब्द,பயனுள்ள சொல்
प्रभावी शब्द  स्थान,பயனுள்ள சொல்  இடம்
आठ-बिट बाइट,எட்டு பிட் பைட்
एकतर मार्ग  संप्रेषण,யாருக்கும் வழி  தொடர்பு
एकतर मार्ग  ऑपरेशन,யாருக்கும் வழி  செயல்பாடு
इजेक्ट की,விசையை வெளியேற்றவும்
लवचिक बफर,மீள் இடையக
विद्युत  लेखा  मशीन,மின்  கணக்கியல்  இயந்திரம்
इलेक्ट्रिकल सर्किट  विश्लेषण कार्यक्रम,மின் சுற்று  பகுப்பாய்வு திட்டம்
इलेक्ट्रिकली  बदलण्यायोग्य मेमरी,மின்சாரம்  மாற்றக்கூடிய நினைவகம்
इलेक्ट्रोमॅग्नेटिक  सुसंगतता,மின்காந்த  பொருந்தக்கூடிய தன்மை
इलेक्ट्रोमॅग्नेटिक  विलंब वेळ,மின்காந்த  தாமத நேரம்
इलेक्ट्रोमॅग्नेटिक  रिले,மின்காந்த  ரிலே
इलेक्ट्रोमेकॅनिकल  प्रभाव मुद्रण,மின் இயற்பியல்  தாக்க அச்சிடுதல்
इलेक्ट्रोमेकॅनिकल  प्लॉटर,மின் இயற்பியல்  சதித்திட்டம்
इलेक्ट्रोमेकॅनिकल  स्कॅनिंग,மின் இயற்பியல்  ஸ்கேனிங்
इलेक्ट्रोमेकॅनिकल  स्विचिंग सिस्टम,மின் இயற்பியல்  மாறுதல் அமைப்பு
इलेक्ट्रोमेकॅनिकल टॉय,எலக்ட்ரோ மெக்கானிக்கல் பொம்மை
इलेक्ट्रॉन-बीम  मुद्रित करणे,எலக்ட்ரான்-பீம்  பதிவு
इलेक्ट्रॉनिक  लेखा  मशीन,மின்னணு  கணக்கியல்  இயந்திரம்
इलेक्ट्रॉनिक  स्वयंचलित  एक्सचेंज,மின்னணு  தானியங்கி  பரிமாற்றம்
इलेक्ट्रॉनिक  कॅल्क्युलेटर,மின்னணு  கால்குலேட்டர்
इलेक्ट्रॉनिक रोख  नोंदणी करा,மின்னணு பணம்  பதிவு
इलेक्ट्रॉनिक चार्ट  वाचक,மின்னணு விளக்கப்படம்  வாசகர்
इलेक्ट्रॉनिक डेटा प्रक्रिया,மின்னணு தரவு செயலாக்கம்
इलेक्ट्रॉनिक डेटा  प्रक्रिया  मशीन,மின்னணு தரவு  செயலாக்கம்  இயந்திரம்
इलेक्ट्रॉनिक डेटा  प्रक्रिया  प्रणाली,மின்னணு தரவு  செயலாக்கம்  அமைப்பு
इलेक्ट्रॉनिक भरणे,மின்னணு நிரப்புதல்
इलेक्ट्रॉनिक फंड  हस्तांतरण प्रणाली,மின்னணு நிதிகள்  பரிமாற்ற அமைப்பு
इलेक्ट्रॉनिक मेलिंग,மின்னணு அஞ்சல்
इलेक्ट्रॉनिक संदेश  सेवा,மின்னணு செய்தி  சேவை
इलेक्ट्रॉनिक संदेश  प्रणाली,மின்னணு செய்தி  அமைப்பு
इलेक्ट्रॉनिक प्रिंटर,மின்னணு அச்சுப்பொறி
इलेक्ट्रॉनिक स्केल,மின்னணு செதில்கள்
इलेक्ट्रॉनिक  सांख्यिकीय  मशीन,மின்னணு  புள்ளிவிவர  இயந்திரம்
इलेक्ट्रॉनिक स्विच,மின்னணு சுவிட்ச்
इलेक्ट्रॉनिक  स्विचिंग सिस्टम,மின்னணு  மாறுதல் அமைப்பு
इलेक्ट्रॉनिक  अनुवादक,மின்னணு  மொழிபெயர்ப்பாளர்
इलेक्ट्रॉनिक शिक्षक,மின்னணு ஆசிரியர்
इलेक्ट्रोस्टेटिक  विक्षेप,மின்னியல்  விலகல்
इलेक्ट्रोस्टेटिक  प्रिंटर,மின்னியல்  அச்சுப்பொறி
इलेक्ट्रोस्टेटिक  मुद्रण,மின்னியல்  அச்சிடுதல்
इलेक्ट्रोस्टेटिक  संचयन,மின்னியல்  சேமிப்பு
घटक,உறுப்பு
प्राथमिक आयटम,தொடக்க உருப்படி
प्राथमिक  प्रीरेसीव्हर आणि  विश्लेषक,அடிப்படை  Preerceiver மற்றும்  பகுப்பாய்வி
घटक  अभिव्यक्ती,உறுப்பு  வெளிப்பாடு
एलिमेंट स्ट्रिंग,உறுப்பு சரம்
एलिमेंट व्हेरिएबल एलिमिनेशन फॅक्टर,உறுப்பு மாறி நீக்குதல் காரணி
अन्यथा खंड,வேறு பிரிவு
अन्यथा क्लॉज नियम,வேறு பிரிவு விதி
उत्तेजित,தைரியம்
आपत्कालीन देखभाल,அவசர பராமரிப்பு
आणीबाणी  देखभाल  वेळ,அவசரம்  பராமரிப்பு  நேரம்
एमिटर जोडले  तर्कशास्त्र,உமிழ்ப்பான் இணைந்து  தர்க்கம்
रिक्त माध्यम,வெற்று ஊடகம்
रिक्त स्ट्रिंग,வெற்று சரம்
अनुकरण,பின்பற்றுங்கள்
अनुकरण,Emulation
एमुलेटर  पिढी,முன்மாதிரி  தலைமுறை
सक्षम करा,இயக்கு
सक्षम,இயக்கப்பட்டது
सक्षम मॉड्यूल,இயக்கப்பட்ட தொகுதி
सक्षम पृष्ठ फॉल्ट,இயக்கப்பட்ட பக்க தவறு
नाडी सक्षम करा,துடிப்பை இயக்கவும்
सिग्नल सक्षम करणे,சமிக்ஞையை செயல்படுத்துகிறது
एन्किफर,என்கிப்பர்
एन्किफर्ड डेटा,மறைக்கப்பட்ட தரவு
एन्कोड,குறியாக்கம்
एन्कोड पॉईंट,குறியிடப்பட்ட புள்ளி
एन्कोड प्रश्न,குறியிடப்பட்ட கேள்வி
एन्कोडर,குறியாக்கி
कूटबद्धीकरण,குறியாக்கம்
आजूबाजूला समाप्त  कर्ज घ्या,சுற்றி முடிவடையும்  கடன் வாங்கவும்
एंड एंड कॅरी,சுற்றி எடுத்துச் செல்லுங்கள்
शिफ्टच्या आसपास समाप्त,ஷிப்டைச் சுற்றி முடிவடையும்
शेवटचा डेटा प्रतीक,தரவு சின்னம் இறுதி
समाप्त विकृती,முடிவு விலகல்
शेवटचे साधन,இறுதி கருவி
शेवटचा चिन्ह,இறுதி குறி
पत्त्याचा शेवट,முகவரியின் முடிவு
ब्लॉकचा शेवट,தொகுதி முடிவு
डेटाचा शेवट  सूचक,தரவின் முடிவு  காட்டி
शेवटचे कार्यालय,இறுதி அலுவலகம்
फाइल लेबलचा शेवट,கோப்பு லேபிளின் முடிவு
फाईल मार्कचा शेवट,கோப்பு அடையாளத்தின் முடிவு
शेतीचा शेवट,பண்ணையின் முடிவு
मध्यम समाप्त  वर्ण,நடுத்தர முடிவு  எழுத்து
संदेशाचा शेवट  कोड,செய்தியின் முடிவு  குறியீடு
रेकॉर्डचा शेवट  शब्द,பதிவின் முடிவு  சொல்
मजकूराचा शेवट,உரையின் முடிவு
अभियांत्रिकी  ग्राफिक्स,பொறியியல்  கிராபிக்ஸ்
वर्धित  इंग्रजी,மேம்படுத்தக்கூடிய  மொழி
प्रविष्ट करा,உள்ளிடவும்
प्रविष्ट करा/चौकशी करा  मोड,உள்ளிடவும்/விசாரிக்கவும்  பயன்முறை
की प्रविष्ट करा,விசையை உள்ளிடவும்
एंटरप्राइझ क्रमांक,நிறுவன எண்
अस्तित्व संकल्पना,நிறுவன கருத்து
प्रवेश ब्लॉक,நுழைவு தொகுதி
प्रवेश अट,நுழைவு நிலை
प्रवेश स्थिर,நுழைவு மாறிலி
प्रवेश अभिव्यक्ती,நுழைவு வெளிப்பாடு
प्रविष्टी सूचना,நுழைவு வழிமுறை
प्रवेश नाव,நுழைவு பெயர்
प्रवेश बिंदू,நுழைவு புள்ளி
प्रवेश भाग,நுழைவு பகுதி
प्रविष्टी सॉर्टिंग,நுழைவு வரிசையாக்கம்
प्रवेश चिन्ह,நுழைவு சின்னம்
प्रवेश वेळ,நுழைவு நேரம்
प्रविष्टी मूल्य,நுழைவு மதிப்பு
प्रविष्टी चल,நுழைவு மாறி
लिफाफा विलंब  विकृती,உறை தாமதம்  சிதைவு
वातावरण,சூழல்
वातावरण  वर्णन  विधान,சூழல்  விளக்கம்  அறிக்கை
वातावरण  विभागणी,சூழல்  பிரிவு
वातावरण  पॉईंटर,சூழல்  சுட்டிக்காட்டி
एपिलोग,எபிலோக்
