Bengali,Tamil
বি ক্লাস সিস্টেম,பி வகுப்பு அமைப்பு
সি ক্লাস টিউনড এমপ্লিফায়ার,சி கிளாஸ் டியூன் செய்யப்பட்ட பெருக்கி
"ক্লাসিক, ক্লাসিক","உன்னதமான, உன்னதமான"
শাস্ত্রীয় জ্যোতির্বিদ্যা,பாரம்பரிய வானியல்
ক্লাসিক গতিবিদ্যা,உன்னதமான இயக்கவியல்
শাস্ত্রীয় ইলেক্ট্রোডাইনামিকস,கிளாசிக்கல் எலக்ட்ரோடைனமிக்ஸ்
শাস্ত্রীয় ইলেকট্রন,கிளாசிக்கல் எலக்ட்ரான்
শাস্ত্রীয় শক্তি,கிளாசிக்கல் ஆற்றல்
শাস্ত্রীয় পরীক্ষা,கிளாசிக்கல் பரிசோதனை
শাস্ত্রীয় নীতি ফ্রিকোয়েন্সি,கிளாசிக்கல் கொள்கை அதிர்வெண்
ক্লাসিক হাইড্রলিক্স,கிளாசிக் ஹைட்ராலிக்ஸ்
শাস্ত্রীয় চৌম্বকীয় ডাইপোল,கிளாசிக்கல் காந்த இருமுனையம்
শাস্ত্রীয় তত্ত্ব ক্লাস,கிளாசிக்கல் கோட்பாடு வகுப்பு
আইকনিক কণা,சின்னத் துகள்
শাস্ত্রীয় পদার্থবিদ্যা,கிளாசிக்கல் இயற்பியல்
ক্লাসিক নীতি,உன்னதமான கொள்கை
চিরস্থায়ী পুনর্মূল্যায়ন,நிரந்தர மறுமதிப்பீடு
বিশিষ্ট স্থায়িত্ব,தனித்துவமான ஆயுள்
শাস্ত্রীয় পরিসংখ্যানগত বলবিদ্যা,கிளாசிக்கல் புள்ளியியல் இயக்கவியல்
ক্লাসিক পরিসংখ্যান,உன்னதமான புள்ளிவிவரம்
ক্লাসিক নীতি,உன்னதமான கொள்கை
শাস্ত্রীয় তাপগতিবিদ্যা,கிளாசிக்கல் வெப்ப இயக்கவியல்
দীর্ঘস্থায়ী মূল্য,நீண்ட கால மதிப்பு
চাপড়ান চাপড়ান,பட்பட்
নরখাদক,நரமாமிசம்
উপদ্রব গতি,தொல்லை வேகம்
পিচ্ছিল tantrums,வழுக்கும் கோபம்
যত্নশীল ফিড,நுணுக்கமான உணவு
"অত্যাধুনিক বোমা, ক্লিন বোমা","அதிநவீன வெடிகுண்டு, சுத்தமான வெடிகுண்டு"
পরিষ্কার বুদ্বুদ কোষ,சுத்தமான குமிழி செல்
নির্মল চুল্লি,நிர்மல் அணுஉலை
পরিশোধ,பணமதிப்பு நீக்கம்
পুন: প্রতিষ্ঠা,மறுசீரமைப்பு
শান্ত বায়ু ব্যাঘাত (CAT),அமைதியான காற்று இடையூறு (CAT)
নিরবচ্ছিন্ন চ্যানেল,தடையற்ற சேனல்
পরিষ্কার কক্ষ,சுத்தமான அறை
"ব্যবধান, অপসারণ (না,)","இடைவெளி, நீக்கம் (இல்லை, )"
আন্তঃস্থায়ী ক্ষতি,இடைநிலை இழப்பு
অপসারণের হার,நீக்குதல் விகிதம்
উপসর্গহীন অনুপাত,அறிகுறியற்ற விகிதம்
অস্পৃশ্য ব্যবধান,தீண்டத்தகாத இடைவெளி
অস্পষ্ট ভলিউম,அருவமான தொகுதி
"ক্লিয়ারেন্স এলাকা, পরিষ্কার এলাকা","அனுமதி பகுதி, சுத்தம் செய்யும் பகுதி"
"মুছা কী, ইরেজার কী","துடைப்பு விசை, அழிப்பான் விசை"
খাঁজ,பிளவு
ফাটল কোণ,பிளவு கோணம்
ফাটল গহ্বর,பிளவு குழி
ফাটল কেন্দ্র,பிளவு மையம்
ফিসার ফ্র্যাকচার,பிளவு முறிவு
"ক্লিভেজ ফেস, ক্লিভেজ সাইড","பிளவு முகம், பிளவு பக்கம்"
ফাটল মেঝে,பிளவு தளம்
"জলবায়ু প্রভাব, জলবায়ু প্রভাব","காலநிலை விளைவுகள், காலநிலை விளைவுகள்"
মাউন্ট গতি,ஏற்ற வேகம்
"পাইরোমিটার, মেডিকেল থার্মোমিটার","பைரோமீட்டர், மருத்துவ வெப்பமானி"
ঢাল বক্ররেখা,சாய்வு வளைவு
"ক্রোনোমিটার, ক্লিনোমিটার, স্লোপ গেজ","காலமானி, கிளினோமீட்டர், சாய்வு அளவுகோல்"
গ্র্যাডিওমিটার কম্পাস,கிரேடியோமீட்டர் திசைகாட்டி
prone-axis pinacide,சார்பு-அச்சு பினாசைட்
স্পিন পালস,சுழல் துடிப்பு
"ইনসিসর টিউব, সিল টিউব","வெட்டுக் குழாய், சன்னல் குழாய்"
কর্তন,வெட்டுதல்
কাটার সময়,வெட்டு நேரம்
নির্দেশ ঘড়ি,அறிவுறுத்தல் கடிகாரம்
ঘড়ি ফ্রিকোয়েন্সি,கடிகார அதிர்வெண்
ঘড়ির নাড়ি,கடிகார துடிப்பு
ঘড়ির ভোল্টেজ,கடிகார மின்னழுத்தம்
ঘটি যন্ত্র,கதி யந்திரம்
ঘড়ি প্রক্রিয়া,கடிகார பொறிமுறை
টাইমড ফ্লিপ-ফ্লপ,காலப்போக்கில் புரட்டுதல்
ঘড়ির কাঁটার দিকে,கடிகாரகடிகாரச்சுற்று
ঘনিষ্ঠ নিয়ন্ত্রণ বোমা হামলা,நெருக்கமான கட்டுப்பாட்டு குண்டுவீச்சு
বন্ধ নিয়ন্ত্রণ রাডার,மூடு கட்டுப்பாட்டு ரேடார்
এককেন্দ্রিক যুগল,குவிய இணைப்பு
বন্ধ মুখ,மூடிய வாய்
কাছাকাছি গড় শট,கிட்டத்தட்ட சராசரி ஷாட்
"tightly packed, tightly packed","இறுக்கமாக நிரம்பிய, இறுக்கமாக நிரம்பிய"
ভাল প্যাকেজ গঠন,நன்கு தொகுக்கப்பட்ட அமைப்பு
নিকটতম পন্থা,நெருங்கிய அணுகுமுறை
মাইক্রোস্কোপিক স্ক্যানিং,நுண்ணிய ஸ்கேனிங்
সংক্ষিপ্ত ব্যবধান triode,குறுகிய இடைவெளி முக்கோணம்
ঘনিষ্ঠ দম্পতি বিলুপ্তি,நெருங்கிய ஜோடி அழிவு
স্পিচ মাইক্রোফোনের কাছাকাছি,பேச்சு ஒலிவாங்கிக்கு அருகில்
ঘনিষ্ঠ দৃশ্য,நெருக்கமான பார்வை
ক্লোজড সার্কিট টেলিভিশন,மூடிய சுற்று தொலைக்காட்சி
বন্ধ সার্কিট,மூடிய சுற்று
"অফ কোর ট্রান্সফরমার, অফ কোর ট্রান্সফরমার",ஆஃப் கோர் டிரான்ஸ்ஃபார்மர் ஆஃப் கோர் டிரான்ஸ்பார்மர்
বন্ধ ইলেক্ট্রোম্যাগনেটিক সিস্টেম,மூடிய மின்காந்த அமைப்பு
বদ্ধ উপবৃত্তাকার কক্ষপথ,மூடிய நீள்வட்ட சுற்றுப்பாதை
বন্ধ লুপ,நெருக்கமான வளையம்
বন্ধ লুপ সিস্টেম,மூடிய வளைய அமைப்பு
বন্ধ ক্লাস,மூடிய வகுப்பு
"বন্ধ পাস, বন্ধ পাস","மூடிய பாஸ், மூடிய பாஸ்"
বন্ধ সেল,மூடிய செல்
নিষিদ্ধ ঘর,தடை செய்யப்பட்ட அறை
স্বল্প-পরিসরের অ্যান্টেনা অ্যারে,குறுகிய தூர ஆண்டெனா வரிசை
শান্ট ব্লক,தடை தடுப்பு
বন্ধ সাবরুটিন,மூடிய சப்ரூட்டின்
টিউব-ম্যানোমিটার,குழாய்-மேனோமீட்டர்
বন্ধ পৃথিবী,மூடிய உலகம்
বন্ধ তরঙ্গরূপ,மூடிய அலைவடிவம்
সুরের ঘনিষ্ঠতা,சரிப்படுத்தும் நெருக்கம்
নিকটতম পন্থা,நெருங்கிய அணுகுமுறை
সর্বশেষ বস্তাবন্দী,சமீபத்திய பேக்
"মেঘ, মেঘ, মাইকা, দাগ","மேகங்கள், மேகங்கள், மைக்கா, புள்ளிகள்"
মেঘ এবং সংঘর্ষ সতর্কতা,மேகம் மற்றும் மோதல் எச்சரிக்கை
মেঘ চেম্বার,மேக அறை
মেঘ পদার্থবিদ্যা,மேகம் இயற்பியல்
"অনুপ্রবেশকারী গেজ, সেলোমিটার","ஊடுருவி அளவு, செலோமீட்டர்"
প্রতিফলিত গ্লাস গুলিকা মডেল,பிரதிபலித்த கண்ணாடி குலிகா மாதிரி
চতুর্ভুজ ক্লোভার অ্যান্টেনা,quadrangle clover ஆண்டெனா
ক্লুসিয়াস পিলার,க்ளூசியஸ் தூண்
গুচ্ছ,கொத்து
ক্লাস্টার ফাংশন,கிளஸ்டர் செயல்பாடு
ছোঁ চুম্বক,கிளட்ச் காந்தம்
হৈচৈ,சலசலப்பு
সমান চ্যানেল বাধা,சம சேனல் தடை
জটিল অণু,சிக்கலான மூலக்கூறுகள்
কোহরানের প্রক্রিয়া (ব্রুস্টারের প্রক্রিয়া),கோரானின் செயல்முறை (ப்ரூஸ்டர் செயல்முறை)
"মোটা, মোটা, নিম্নমানের, অশোধিত, কাঁচা","கரடுமுரடான, கரடுமுரடான, தரமற்ற, கச்சா, கச்சா"
"প্রাথমিক সমন্বয়, ম্যাক্রো সমন্বয়","ஆரம்ப சரிசெய்தல், மேக்ரோ சரிசெய்தல்"
স্থূল মৌলিক বর্ণবাদ,மொத்த அடிப்படை நிறவெறி
ম্যাক্রো নিয়ন্ত্রণ উপাদান,மேக்ரோ கட்டுப்பாட்டு உறுப்பு
"মোটা শস্য, মোটা শস্য","கரடுமுரடான தானியம், கரடுமுரடான தானியம்"
বাল্ক কণা,மொத்த துகள்கள்
ম্যাক্রো রেডিও অবস্থান,மேக்ரோ ரேடியோ நிலைப்படுத்தல்
ম্যাক্রো স্ক্যানিং,மேக்ரோ ஸ்கேனிங்
ম্যাক্রো স্ফটিক,மேக்ரோ படிக
"উপকূল, টার্গেট হাউস (রাডার)","கடற்கரை, இலக்கு வீடு (ரேடார்)"
উপকূলীয় নিরাপত্তা রাডার,கடலோர பாதுகாப்பு ரேடார்
উপকূলীয় প্রতিসরণ,கடலோர ஒளிவிலகல்
শক্তিহীন বিমান চলাচল,சக்தியற்ற விமானம்
"আবরণ, আবরণ, আবরণ, আবরণ","கவர், கோட், கோட், பூச்சு"
প্রলিপ্ত লেন্স,பூசிய லென்ஸ்
প্রলিপ্ত অপটিক্স,பூசிய ஒளியியல்
"আবরণ, আবরণ, আবরণ, আবরণ","பூச்சு, பூச்சு, பூச்சு, பூச்சு"
দ্রাবক পরিবাহিতা,கரைப்பான் கடத்துத்திறன்
আচ্ছাদিত শীর্ষ,மூடப்பட்ட மேல்
সমাক্ষ ক্যাবিনেট,கோஆக்சியல் பெட்டிகள்
সমাক্ষ সমতল,கோஆக்சியல் விமானம்
সমাক্ষ অ্যান্টেনা,கோஆக்சியல் ஆண்டெனா
সমাক্ষীয় রোধ সমান্তরালগ্রাম,கோஆக்சியல் ரெசிஸ்டர் இணையான வரைபடம்
সমাক্ষ তারের,கோஆக்சியல் கேபிள்
সমাক্ষ সিলিন্ডার,கோஆக்சியல் சிலிண்டர்
কোঅক্সিয়াল লাইন অ্যাটেনুয়েটর,கோஆக்சியல் லைன் அட்டென்யூட்டர்
সমাক্ষীয় লাইন অসিলেটর,கோஆக்சியல் லைன் ஆஸிலேட்டர்
সমাক্ষ রিলে,கோஆக்சியல் ரிலே
সমাক্ষ ট্রানজিস্টর,கோஆக்சியல் டிரான்சிஸ்டர்
সমাক্ষীয় ট্রান্সমিশন লাইন,கோஆக்சியல் டிரான்ஸ்மிஷன் லைன்
cobs,cobs
স্যামচ্যানেল বাধা,சாம்சேனல் தடை
কোডগ্রাফ,குறியீட்டு வரைபடம்
"কোডাইন, ক্যারিয়ার চালিত নয়েজ ইনহিবিটার","கோடீன், கேரியர் இயக்கப்படும் இரைச்சல் தடுப்பான்கள்"
কোডোরেক,கோடோரெக்
"কোড, সাইন, কোড, কোড, কোড","குறியீடு, அடையாளம், குறியீடு, குறியீடு, குறியீடு"
কোড বীকন,குறியீடு கலங்கரை விளக்கம்
কোড চেক সময়,குறியீடு சரிபார்ப்பு நேரம்
"কোড নম্বর, কোড নম্বর","குறியீட்டு எண், குறியீட்டு எண்"
কোড মার্ক,குறியீடு குறி
"কোডেড কুইজ, কোডেড প্রশ্ন","குறியிடப்பட்ட வினாடி வினா, குறியிடப்பட்ட கேள்வி"
কোডেড বার্তা,குறியிடப்பட்ட செய்தி
কোডেড প্রোগ্রাম,குறியிடப்பட்ட நிரல்
কোডেড পালস,குறியிடப்பட்ட துடிப்பு
প্রতীকী তথ্য,குறியீட்டு தரவு
কোডেড স্টেরিও যন্ত্র,குறியிடப்பட்ட ஸ்டீரியோ கருவி
"এনকোডিং বিলম্ব, কোডিং বিলম্ব","குறியாக்க தாமதம், குறியீட்டு தாமதம்"
কোডিং পালস,குறியீட்டு துடிப்பு
গুণাঙ্ক,குணகம்
ধাপ ফ্যাক্টর,படி காரணி
শোষণ গুণাঙ্ক,உறிஞ்சுதல் குணகம்
সহযোগী সহগ,துணை குணகம்
ক্ষরণ সহগ,குறைப்பு குணகம்
কম্প্রেশন সহগ,சுருக்க குணகம்
ঘনত্ব সহগ,செறிவு குணகம்
সামঞ্জস্য সহগ,நிலைத்தன்மை குணகம்
তরলীকরণ সহগ,திரவமாக்கல் குணகம்
ক্রমাগত শোষণ সহগ,தொடர்ச்சியான உறிஞ்சுதல் குணகம்
সংকোচন সহগ,சுருக்க குணகம்
পারস্পরিক সম্পর্ক সহগ,தொடர்பு குணகம்
কাপলিং সহগ,இணைத்தல் குணகம்
ভলিউম সম্প্রসারণের সহগ,தொகுதி விரிவாக்கத்தின் குணகம்
সনাক্তকরণ সহগ,கண்டறிதல் குணகம்
বিবর্তন প্রতিফলন সহগ,மாறுபாடு பிரதிபலிப்பு குணகம்
স্থানান্তর সহগ,வரிசைமாற்ற குணகம்
নিমজ্জন সহগ,மூழ்கும் குணகம்
স্থানচ্যুতি সহগ,இடப்பெயர்ச்சி குணகம்
অপসারণের সহগ,வேறுபாடு குணகம்
ট্র্যাকশন সহগ,இழுவை குணகம்
গতিশীল ঘর্ষণ সহগ,மாறும் உராய்வு குணகம்
দক্ষতা সহগ,செயல்திறன் குணகம்
স্থিতিস্থাপকতা সহগ,நெகிழ்ச்சி குணகம்
নির্গমন সহগ,உமிழ்வு குணகம்
বাষ্পীভবন সহগ,ஆவியாதல் குணகம்
ব্যাপন সহগ,பரவல் குணகம்
বিলুপ্তির সহগ,அழிவு குணகம்
বল সহগ,விசை குணகம்
ঘর্ষণ গুণাঙ্ক,உராய்வு குணகம்
তাপ পরিবাহিতা সহগ,வெப்ப கடத்துத்திறன் குணகம்
তাপ স্থানান্তর সহগ,வெப்ப பரிமாற்ற குணகம்
হাইড্রোস্ট্যাটিক কম্প্রেশন সহগ,ஹைட்ரோஸ்டேடிக் சுருக்க குணகம்
বন্ধ্যাত্ব সহগ,மலட்டுத்தன்மை குணகம்
ব্যক্তিত্ব সহগ,தனித்துவ குணகம்
নেট ডাইনামিক সান্দ্রতা সহগ,நிகர டைனமிக் பாகுத்தன்மை குணகம்
ক্ষয় সহগ,அரிப்பு குணகம்
অনুদৈর্ঘ্য প্রসারণের সহগ,நீளமான விரிவாக்கத்தின் குணகம்
ভর স্থানান্তর সহগ,வெகுஜன பரிமாற்ற குணகம்
পারস্পরিক আনয়ন সহগ,பரஸ்பர தூண்டல் குணகம்
সম্ভাব্য সহগ,சாத்தியமான குணகம்
পুনর্মিলন সহগ,மறுசீரமைப்பு குணகம்
স্থিতিস্থাপকতা সহগ,நெகிழ்ச்சி குணகம்
প্রতিস্থাপন সহগ,மாற்று குணகம்
দৃঢ়তা সহগ,உறுதி குணகம்
ঘূর্ণনের সহগ,சுழற்சி குணகம்
বিক্ষিপ্ত সহগ,சிதறல் குணகம்
নির্বাচনী শোষণ সহগ,தேர்ந்தெடுக்கப்பட்ட உறிஞ்சுதல் குணகம்
স্ব-প্রসারণ সহগ,சுய பரவல் குணகம்
স্ব-আবেশ সহগ,சுய தூண்டல் குணகம்
নিয়মিত প্রতিফলন সহগ,வழக்கமான பிரதிபலிப்பு குணகம்
স্থায়িত্ব সহগ,ஆயுள் குணகம்
আঞ্চলিক সম্প্রসারণের সহগ,பிராந்திய விரிவாக்கத்தின் குணகம்
পৃষ্ঠ টান সহগ,மேற்பரப்பு பதற்றத்தின் குணகம்
তাপ পরিবাহিতা সহগ,வெப்ப கடத்துத்திறன் குணகம்
বিক্ষিপ্ততা সহগ,இடையூறு குணகம்
একতরফা কম্প্রেশন সহগ,ஒருதலைப்பட்ச சுருக்க குணகம்
ভিন্নতার সহগ,மாறுபாட்டின் குணகம்
বেগ সহগ,வேகக் குணகம்
সান্দ্রতা সহগ,பாகுத்தன்மை குணகம்
নিয়ন্ত্রক শক্তি,கட்டுப்படுத்தும் சக்தி
অনুগ্রহ,கருணை
সিরুলিনা,சிருலினா
উপলব্ধি যন্ত্র,புலனுணர்வு இயந்திரம்
সংযুক্ত করা,இணைக்கப்பட வேண்டும்
সহযোগী ভিডিও,தொடர்புடைய வீடியோக்கள்
"affiliation, affiliation","இணைப்பு, இணைவு"
মিত্র,கூட்டணி
অনুক্রমিক ডিটেক্টর,படிநிலை கண்டறிதல்
সহযোগী শিল্প,தொடர்புடைய கலைகள்
প্রাসঙ্গিক জ্ঞান,தொடர்புடைய அறிவு
সমান্তরাল শব্দ,இணையான சத்தம்
সুসঙ্গত বৃষ্টিপাত,ஒத்திசைவான மழைப்பொழிவு
সিঙ্ক্রোনাইজড পালস রাডার,ஒத்திசைக்கப்பட்ட துடிப்பு ரேடார்
যৌগিক রাডার,கூட்டு ரேடார்
সংশ্লিষ্ট বিকিরণ,தொடர்புடைய கதிர்வீச்சு
অ্যালোসেন্ট্রিক রেফারেন্স,ஒதுக்கீட்டு குறிப்பு
"সুসংগত বিচ্ছুরণ, সুসঙ্গত বিচ্ছুরণ","ஒத்திசைவான சிதறல், ஒத்திசைவான சிதறல்"
সুসংগত বিক্ষিপ্ত দৈর্ঘ্য,ஒத்திசைவான சிதறல் நீளம்
সুসংগত সিস্টেম,ஒத்திசைவான அமைப்பு
সহযোগী ভিডিও,தொடர்புடைய வீடியோக்கள்
সহকারী,ஒத்துழைப்பவர்
সংহতি,ஒற்றுமை
সমন্বিত বন্ধন,ஒருங்கிணைந்த பிணைப்பு
সমন্বিত শক্তি,ஒருங்கிணைந்த ஆற்றல்
ইলেকট্রন জমে,எலக்ட்ரான்களின் குவிப்பு
সমন্বিত চাপ,ஒருங்கிணைந்த மன அழுத்தம்
সমন্বিত শক্তি,ஒருங்கிணைந்த சக்தி
সমন্বিত শক্তি,ஒருங்கிணைந்த ஆற்றல்
সমন্বিত শক্তি,ஒருங்கிணைந்த சக்தி
সমন্বিত বৈশিষ্ট্য,ஒருங்கிணைந்த பண்புகள்
অনুমোদিত চ্যানেল,இணை சேனல்
সুরেলা অসিলেটর,ஹார்மோனிக் ஆஸிலேட்டர்
রাশিফল,ஜாதகம்
কুণ্ডলী কুলার,சுருள் குளிரூட்டி
কয়েল ইগনিশন সিস্টেম,சுருள் பற்றவைப்பு அமைப்பு
কুণ্ডলী উত্তোলন তারের,சுருள் ஏற்றும் கேபிள்
কয়েল ক্ষতি,சுருள் இழப்பு
রাশিফল নিরপেক্ষকরণ,ஜாதகம் நடுநிலைப்படுத்தல்
কুন্ডলী কামানি,குண்ட்லி கமானி
কুণ্ডলীকৃত,சுருண்டது
কুঞ্জলিত কুন্ডলী,குஞ்லிட் குண்ட்லி
কুণ্ডলীকৃত কনডেন্সার,சுருண்ட மின்தேக்கி
"coiling, coil building, coiling","சுருள், சுருள் கட்டிடம், சுருள்"
কুণ্ডলী অক্ষ,சுருள் அச்சு
প্রদত্ত টেলিভিশন,கட்டண தொலைக்காட்சி
সম্পাত,சம்பத்
সমান্তরাল সার্কিট,இணை சுற்று
অনুপাত সহগ,விகித குணகம்
মেট্রিক্স,எண்கணித கால்குலேட்டர்
প্রভাব ক্ষতি,தாக்க இழப்பு
অনুপাত পদ্ধতি,விகிதாச்சார முறை
কাকতালীয় গতি,தற்செயல் வேகம்
অনুপাত হার,விகித விகிதம்
কাকতালীয়,ஒன்றிய சம்பவம்
কাকতালীয় সার্কিট,தற்செயல் சுற்று
কাকতালীয় মেঝে,தற்செயல் தளம்
"কোক-কান্দু গ্যাস, কোক ফার্নেস গ্যাস","கோக்-கண்டு கேஸ், கோக் ஃபர்னஸ் கேஸ்"
ঠান্ডা বায়ু কুলার,குளிர் காற்று குளிர்விப்பான்
কোল্ড ক্যাথোড গ্যাস ডায়োড,குளிர் கத்தோட் வாயு டையோடு
ঠান্ডা ক্যাথোড বাতি,குளிர் கத்தோட் விளக்கு
ঠান্ডা ক্যাথোড টিউব,குளிர் கேத்தோடு குழாய்
দূষিত চুল্লি,மாசுபடாத அணுஉலை
ঠান্ডা মুক্তি,குளிர் வெளியீடு
নিম্ন তাপমাত্রা নির্গমন,குறைந்த வெப்பநிலை உமிழ்வுகள்
নিম্ন তাপমাত্রা নিষ্কাশন ভালভ,குறைந்த வெப்பநிலை வெளியேற்ற வால்வு
ঠান্ডা প্রতিবন্ধকতা,குளிர் மின்தடை
ঠান্ডা চুক্তি,குளிர் ஒப்பந்தம்
ঠান্ডা ল্যাব,குளிர் ஆய்வகம்
সাবথার্মাল নিউট্রন,துணை வெப்ப நியூட்ரான்கள்
ঠান্ডা প্রসার্য,குளிர் இழுவிசை
"কোল্ড টেস্ট, নন-অপারেশন টেস্ট","குளிர் சோதனை, செயல்படாத சோதனை"
overworked,அதிக வேலை
apt karman,பொருத்தமான கர்மன்
অবচয় স্তর সংগ্রাহক ক্ষমতা,தேய்மான நிலை சேகரிப்பான் திறன்
কোলিওপ্টার,கோலியோப்டர்
প্রত্যাহারযোগ্য মাস্তুল,உள்ளிழுக்கும் மாஸ்ட்
ধ্বংস,அழித்தல்
চকচকে চৌম্বক ক্ষেত্র,திகைப்பூட்டும் காந்தப்புலம்
কলার বিভ্রান্ত,காலர் குழப்பம்
"জামানত, শাখা, শাখা","இணை, கிளை, கிளை"
জামানত বিভাগ,இணை வகை
"সমন্বয়কারী, সমন্বয়কারী, সংগ্রাহক","ஒருங்கிணைப்பாளர், ஒருங்கிணைப்பாளர், ஒருங்கிணைப்பாளர்"
ইলেক্ট্রোড সংগ্রহ,சேகரிக்கும் மின்முனை
সম্ভাব্য সংগ্রহ,திறனை சேகரிக்கிறது
পরিচালিত প্রাঙ্গনে,நிர்வகிக்கப்பட்ட வளாகம்
সংগ্রহ,சேகரிப்பு
সংগ্রহের সময়কাল,சேகரிப்பு காலம்
জনসংখ্যা মডেল,மக்கள்தொகை மாதிரி
"ভর গতি, ভর গতি","வெகுஜன வேகம், வெகுஜன வேகம்"
ভর দোলন,வெகுஜன அலைவு
ভর ঘূর্ণন সমতল,வெகுஜன சுழலும் விமானம்
ভর সেল মডেল,வெகுஜன செல் மாதிரி
"সংগ্রাহক, সংগ্রাহক, সংগ্রাহক","சேகரிப்பான், சேகரிப்பான், சேகரிப்பான்"
সংগ্রাহক বর্তমান,சேகரிப்பான் மின்னோட்டம்
সংগ্রাহক ট্রেলিং প্রভাব,சேகரிப்பான் ட்ரைலிங் விளைவு
বেস কালেক্টর কনভেনশন,அடிப்படை சேகரிப்பாளர் மாநாடு
সংগ্রাহক প্লেট,சேகரிப்பான் தட்டு
সংগ্রহ এলাকা,சேகரிக்கும் பகுதி
"স্ট্রীমার রিং, স্ট্রীমার ওয়াল, রিং সংগ্রহ করা","ஸ்ட்ரீமர் ரிங், ஸ்ட்ரீமர் வால், கலெக்டிங் ரிங்"
"সংগ্রাহক পরিসীমা প্রতিরোধ, সংগ্রাহক পরিসীমা প্রতিরোধ","சேகரிப்பான் வரம்பு எதிர்ப்பு, சேகரிப்பான் வரம்பு எதிர்ப்பு"
সংগ্রহ টার্মিনাল,சேகரிப்பு முனையம்
সংগ্রাহক সময় সহগ,சேகரிப்பான் நேர குணகம்
সংগ্রাহক বেস হোল্ডিং,சேகரிப்பான் அடிப்படை வைத்திருக்கும்
সংগ্রাহক-বেস পরিবাহিতা,சேகரிப்பான்-அடிப்படை கடத்துத்திறன்
সংগ্রাহক বিকিরণকারী,சேகரிப்பான் உமிழ்ப்பான்
সংঘর্ষকারী কণা,மோதும் துகள்
পারমাণবিক সম্পত্তি,அணு சொத்து
সমান্তরাল,இணையான
"সমান্তরাল মরীচি, একমুখী মরীচি","இணைக் கற்றை, ஒரே திசைக் கற்றை"
সমান্তরাল লেন্স,இணை லென்ஸ்
সমান্তরাল প্রতীক,இணை சின்னம்
সমান্তরাল আয়না,இணை கண்ணாடி
সমান্তরাল স্টোমাটা,இணையான ஸ்டோமாட்டா
সমান্তরাল রিং,இணை வளையம்
"রক্ষণাবেক্ষণ, সমান্তরালকরণ","பராமரிப்பு, இணையாக்கம்"
সমান্তরাল ত্রুটি,இணைப்படுத்தல் பிழை
সমান্তরাল বিন্দু,இணை புள்ளி
সমান্তরাল সিস্টেম,இணை அமைப்பு
সমান্তরাল বৃত্ত,இணைகரம்
সমরেখার,கோலினியர்
সমরেখার অ্যারে,கோலினியர் வரிசை
সমরেখার আবেগ,கோலினியர் உந்துவிசை
সমরেখার দ্বৈত,கோலினியர் இரட்டை
প্রান্তিককরণ,சீரமைப்பு
"সংঘর্ষ, সংঘর্ষ, সংঘর্ষ","மோதல், மோதல், மோதல்"
প্রভাব এলাকা,தாக்கத்தின் பகுதி
সংঘর্ষ ট্র্যাক তথ্য,மோதல் பாதை தகவல்
প্রভাব অঞ্চল,தாக்க மண்டலம்
প্রভাব স্যাঁতসেঁতে,தாக்கம் தணித்தல்
প্রভাব ঘনত্ব,தாக்க அடர்த்தி
প্রভাব ব্যাস,தாக்க விட்டம்
প্রভাব দক্ষতা,தாக்கம் திறன்
concussion-উদ্দীপক,மூளையதிர்ச்சி-தூண்டுதல்
প্রভাব ফ্রিকোয়েন্সি,தாக்க அதிர்வெண்
প্রভাব ব্যবধান,தாக்க இடைவெளி
প্রভাব ionization,தாக்கம் அயனியாக்கம்
প্রভাব সংখ্যা,தாக்க எண்
প্রথম আঘাত,முதல் வெற்றி
দ্বিতীয় ধরনের সংঘর্ষ,இரண்டாவது வகை மோதல்
সংঘর্ষের সম্ভাবনা,மோதல் நிகழ்தகவு
সংঘর্ষ প্রক্রিয়া,மோதல் செயல்முறை
প্রভাব হার,தாக்க விகிதம்
ফেডারেলিজম,கூட்டாட்சி
সংঘর্ষের সময়কাল,மோதல் காலம்
প্রভাব তরঙ্গ,தாக்க அலைகள்
সংঘর্ষের শূন্যতা,மோதல் வெற்றிட
ফেডারেল নিষ্ক্রিয়করণ,கூட்டாட்சி செயலிழப்பு
আঘাতের উদ্দীপনা,மூளையதிர்ச்சி தூண்டுதல்
প্রভাব ফ্রিকোয়েন্সি,தாக்க அதிர்வெண்
সংঘর্ষের ঘটনা,மோதல் நிகழ்வு
সংঘর্ষ স্থানান্তর,மோதும் பரிமாற்றம்
নন-কনডেন্সড প্লাজমা,ஒடுக்கப்படாத பிளாஸ்மா
কলয়েড ইলেক্ট্রোলাইট,கூழ் எலக்ட்ரோலைட்
আঠালো কণা,கோலை துகள்கள்
আঠালো সমাধান,கூழ் தீர்வு
কোলয়েডাল পর্যায়,கூழ் நிலை
আঠালো পদার্থ,கூழ் பொருள்
কলয়েডাল সাসপেনশন,கூழ் இடைநீக்கம்
কলয়েডাল সিস্টেম,கூழ் அமைப்பு
অক্ষর ফ্রেম,பாத்திரம் சட்டகம்
"কালারমিটার, কালারমিটার","வண்ணமானி, நிறமானி"
কালারমিটার ফটোমিটার,நிறமானி போட்டோமீட்டர்
রঙ বিশ্লেষণ,வண்ண பகுப்பாய்வு
কালারমিট্রিক পয়েন্টার,வண்ண அளவீட்டு சுட்டி
